
[00:00:00.000 --> 00:00:03.500]  大家好 平時在網上看到這台電視台
[00:01:50.000 --> 00:01:52.000]  然後就收拾行李
[00:01:52.000 --> 00:01:54.000]  帶上服務人員就走了
[00:01:54.000 --> 00:01:55.000]  三天之後他就說
[00:01:55.000 --> 00:01:56.000]  你們在這裡等我
[00:01:56.000 --> 00:01:58.000]  我就跟兒子會回來
[00:01:58.000 --> 00:02:00.000]  大部分的人都覺得
[00:02:00.000 --> 00:02:02.000]  阿伯拉罕真的很有信心
[00:02:02.000 --> 00:02:04.000]  他怎麼知道他跟兒子會回來
[00:02:04.000 --> 00:02:07.000]  明明是上帝說你要獻祭的
[00:02:07.000 --> 00:02:09.000]  獻祭在山上獻的
[00:02:09.000 --> 00:02:11.000]  怎麼會跟兒子回來
[00:02:11.000 --> 00:02:15.000]  難道輪迴
[00:02:15.000 --> 00:02:18.000]  難道破地我不知道
[00:02:18.000 --> 00:02:20.000]  總之我們經常有的印象
[00:02:20.000 --> 00:02:22.000]  就是阿伯拉罕很厲害
[00:02:22.000 --> 00:02:23.000]  他的信心就是
[00:02:23.000 --> 00:02:25.000]  他以致上帝說
[00:02:25.000 --> 00:02:28.000]  我要你去獻你的兒子上去的時候
[00:02:28.000 --> 00:02:30.000]  一大清早就把所有東西都收拾好
[00:02:30.000 --> 00:02:32.000]  走到去某一步的時候
[00:02:32.000 --> 00:02:33.000]  丟下兩個服務人員就說
[00:02:33.000 --> 00:02:34.000]  我們會回來的
[00:02:34.000 --> 00:02:35.000]  很酷的
[00:02:35.000 --> 00:02:36.000]  我們會回來
[00:02:36.000 --> 00:02:37.000]  接著跟兒子一起
[00:02:37.000 --> 00:02:40.000]  收拾東西去走
[00:02:40.000 --> 00:02:41.000]  走著走著兒子可能覺得
[00:02:41.000 --> 00:02:43.000]  不太對勁
[00:02:43.000 --> 00:02:44.000]  爸爸
[00:02:44.000 --> 00:02:47.000]  獻祭的祭物在哪裡
[00:02:47.000 --> 00:02:48.000]  其實明明就是
[00:02:48.000 --> 00:02:50.000]  揹著鞋子的兒子
[00:02:50.000 --> 00:02:53.000]  就不是你的兒子的祭物
[00:02:53.000 --> 00:02:54.000]  但是阿伯拉罕說
[00:02:54.000 --> 00:02:56.000]  上帝會預備
[00:02:56.000 --> 00:02:57.000]  所以我們的印象
[00:02:57.000 --> 00:02:58.000]  覺得阿伯拉罕很厲害
[00:02:58.000 --> 00:03:00.000]  信心非常之強
[00:03:00.000 --> 00:03:02.000]  甚至乎在新約當中
[00:03:02.000 --> 00:03:03.000]  我們會說
[00:03:03.000 --> 00:03:05.000]  阿伯拉罕是我們的信心之父
[00:03:05.000 --> 00:03:07.000]  整個基督教教義
[00:03:07.000 --> 00:03:08.000]  一個很核心的東西
[00:03:08.000 --> 00:03:09.000]  就是恩信清義
[00:03:09.000 --> 00:03:11.000]  其實就是典故
[00:03:11.000 --> 00:03:12.000]  源自於阿伯拉罕
[00:03:12.000 --> 00:03:13.000]  當他七十五歲
[00:03:13.000 --> 00:03:14.000]  沒有兒子的時候
[00:03:14.000 --> 00:03:15.000]  上帝說
[00:03:15.000 --> 00:03:16.000]  不是
[00:03:16.000 --> 00:03:17.000]  有一個兒子我會賜給你
[00:03:17.000 --> 00:03:18.000]  而這個兒子
[00:03:18.000 --> 00:03:20.000]  我會使他成為大國
[00:03:20.000 --> 00:03:24.000]  會使他成為各國的祝福
[00:03:24.000 --> 00:03:25.000]  當他什麼都沒有的時候
[00:03:25.000 --> 00:03:26.000]  阿伯拉罕什麼都沒有
[00:03:26.000 --> 00:03:29.000]  生都沒有生過個兒子的時候
[00:03:29.000 --> 00:03:30.000]  聖經說
[00:03:30.000 --> 00:03:31.000]  他信
[00:03:31.000 --> 00:03:33.000]  所以耶和華以他的信為義
[00:03:33.000 --> 00:03:35.000]  這個就是我們整個教義
[00:03:35.000 --> 00:03:36.000]  基督教教義當中
[00:03:36.000 --> 00:03:37.000]  就不是憑著
[00:03:37.000 --> 00:03:39.000]  我們做了些什麼
[00:03:39.000 --> 00:03:40.000]  不是因為
[00:03:40.000 --> 00:03:42.000]  我們做了多少的善行
[00:03:42.000 --> 00:03:44.000]  而是因為我們信上帝
[00:03:44.000 --> 00:03:46.000]  這個就是在上帝面前
[00:03:46.000 --> 00:03:47.000]  能夠清義
[00:03:47.000 --> 00:03:48.000]  清義的意思就是
[00:03:48.000 --> 00:03:51.000]  We have the ticket
[00:03:51.000 --> 00:03:53.000]  We have the right to stand before God
[00:03:53.000 --> 00:03:54.000]  就是我們是可以
[00:03:54.000 --> 00:03:55.000]  在上帝面前站立得住
[00:03:55.000 --> 00:03:57.000]  這個就是清義的意思
[00:03:57.000 --> 00:03:58.000]  整個新約的開始
[00:03:58.000 --> 00:03:59.000]  不要說舊約舊約
[00:03:59.000 --> 00:04:01.000]  阿伯拉罕當然是一個很典型
[00:04:01.000 --> 00:04:03.000]  很勁的人物
[00:04:03.000 --> 00:04:05.000]  就是摩西亞阿伯拉罕
[00:04:05.000 --> 00:04:06.000]  大衛伊甸
[00:04:06.000 --> 00:04:07.000]  其實如果你打開新約
[00:04:07.000 --> 00:04:08.000]  就是聖經
[00:04:08.000 --> 00:04:09.000]  你不熟悉聖經
[00:04:09.000 --> 00:04:10.000]  打開新約聖經
[00:04:10.000 --> 00:04:11.000]  第一頁
[00:04:11.000 --> 00:04:12.000]  第一句
[00:04:12.000 --> 00:04:14.000]  已經有阿伯拉罕這個名字
[00:04:14.000 --> 00:04:16.000]  因為是耶穌基督的家僕
[00:04:16.000 --> 00:04:18.000]  大衛的子孫
[00:04:18.000 --> 00:04:20.000]  阿伯拉罕的子孫
[00:04:20.000 --> 00:04:21.000]  就是耶穌
[00:04:21.000 --> 00:04:22.000]  正如一早看下去
[00:04:22.000 --> 00:04:24.000]  無論是福音書也好
[00:04:24.000 --> 00:04:25.000]  無論是保羅書信也好
[00:04:25.000 --> 00:04:26.000]  或者是其他書信也好
[00:04:26.000 --> 00:04:27.000]  阿伯拉罕這個名字
[00:04:27.000 --> 00:04:28.000]  是不斷地重複
[00:04:28.000 --> 00:04:30.000]  不斷地出來
[00:04:30.000 --> 00:04:31.000]  你看到這幅畫裡面
[00:04:31.000 --> 00:04:32.000]  我再說多一點
[00:04:32.000 --> 00:04:33.000]  你看到他
[00:04:33.000 --> 00:04:34.000]  阿伯拉罕很決定
[00:04:34.000 --> 00:04:35.000]  去獻給這個兒子
[00:04:35.000 --> 00:04:37.000]  但是有人壓住他
[00:04:37.000 --> 00:04:38.000]  就是
[00:04:38.000 --> 00:04:40.000]  我們待會會讀的聖經裡面
[00:04:40.000 --> 00:04:43.000]  這個創世紀二十二章
[00:04:43.000 --> 00:04:45.000]  他說當他真的想著
[00:04:45.000 --> 00:04:47.000]  手起刀落的時候
[00:04:47.000 --> 00:04:50.000]  就是神的使者就壓住他了
[00:04:50.000 --> 00:04:51.000]  這裡就是
[00:04:51.000 --> 00:04:52.000]  你看到
[00:04:52.000 --> 00:04:53.000]  我看了一些文章
[00:04:53.000 --> 00:04:54.000]  不是文章
[00:04:54.000 --> 00:04:56.000]  應該這些叫做
[00:04:56.000 --> 00:04:58.000]  藝術那些研究
[00:04:58.000 --> 00:04:59.000]  我也不知道它叫什麼
[00:04:59.000 --> 00:05:01.000]  就是很無藝術細胞
[00:05:01.000 --> 00:05:04.000]  就是他幫你解釋給一些
[00:05:04.000 --> 00:05:06.000]  不懂讀畫的人
[00:05:06.000 --> 00:05:08.000]  他看到那個天使是
[00:05:08.000 --> 00:05:11.000]  很大力地壓住阿伯拉罕的手
[00:05:11.000 --> 00:05:12.000]  就是他想表達
[00:05:12.000 --> 00:05:13.000]  其實阿伯拉罕是真的
[00:05:13.000 --> 00:05:15.000]  已經想著手起刀落的時候
[00:05:15.000 --> 00:05:17.000]  真的是刀下留人
[00:05:17.000 --> 00:05:19.000]  那一刻
[00:05:19.000 --> 00:05:20.000]  這個是我們
[00:05:20.000 --> 00:05:21.000]  經常對阿伯拉罕的印象
[00:05:21.000 --> 00:05:22.000]  很厲害的
[00:05:22.000 --> 00:05:24.000]  想都不用想
[00:05:24.000 --> 00:05:26.000]  劣都不用劣
[00:05:26.000 --> 00:05:32.000]  那就走去獻祭
[00:05:32.000 --> 00:05:33.000]  這個是希伯來書
[00:05:33.000 --> 00:05:35.000]  所描述的阿伯拉罕
[00:05:35.000 --> 00:05:37.000]  希伯來書這個十一章
[00:05:37.000 --> 00:05:39.000]  我們會叫他做信心英雄榜
[00:05:39.000 --> 00:05:41.000]  就是很多信心的所謂偉人
[00:05:41.000 --> 00:05:43.000]  因著信就點點點點點點
[00:05:43.000 --> 00:05:45.000]  阿伯拉罕在這裏佔了一個
[00:05:45.000 --> 00:05:46.000]  很大的篇幅
[00:05:46.000 --> 00:05:49.000]  他基本上就去講了整個
[00:05:49.000 --> 00:05:51.000]  由第八節開始
[00:05:51.000 --> 00:05:53.000]  講了整個阿伯拉罕的生命
[00:05:53.000 --> 00:05:54.000]  我們沒有機會今天
[00:05:54.000 --> 00:05:56.000]  去看這麼多的篇幅
[00:05:56.000 --> 00:05:57.000]  就因著信
[00:05:57.000 --> 00:05:59.000]  上帝叫他走的時候
[00:05:59.000 --> 00:06:01.000]  離開本地本族附加的時候
[00:06:01.000 --> 00:06:02.000]  他就遵命出去
[00:06:02.000 --> 00:06:05.000]  一直到武仔山的時候
[00:06:05.000 --> 00:06:06.000]  當上帝說應許
[00:06:06.000 --> 00:06:07.000]  就算你武仔山
[00:06:07.000 --> 00:06:09.000]  但其實我會給你一個兒子
[00:06:09.000 --> 00:06:10.000]  就好像天上的星
[00:06:10.000 --> 00:06:11.000]  海邊的沙那麼多的時候
[00:06:11.000 --> 00:06:12.000]  他信
[00:06:12.000 --> 00:06:13.000]  接著因著信
[00:06:13.000 --> 00:06:14.000]  十七節開始
[00:06:14.000 --> 00:06:16.000]  就在講我們二十二章
[00:06:16.000 --> 00:06:18.000]  創世紀二十二章的經文
[00:06:18.000 --> 00:06:20.000]  就是說他被考驗的時候
[00:06:20.000 --> 00:06:21.000]  把二煞獻上
[00:06:21.000 --> 00:06:24.000]  這個就是他的信
[00:06:24.000 --> 00:06:26.000]  他亦都甚至
[00:06:26.000 --> 00:06:28.000]  他的commentary就是說
[00:06:28.000 --> 00:06:30.000]  他甚至認為
[00:06:30.000 --> 00:06:33.000]  神可以叫他的兒子二煞
[00:06:33.000 --> 00:06:35.000]  從死人峰復活
[00:06:35.000 --> 00:06:36.000]  所以我們覺得
[00:06:36.000 --> 00:06:38.000]  原來阿伯拉罕不怕獻子
[00:06:38.000 --> 00:06:40.000]  因為他覺得上帝可以叫
[00:06:40.000 --> 00:06:41.000]  死人復活
[00:06:41.000 --> 00:06:43.000]  但要記得當時
[00:06:43.000 --> 00:06:45.000]  其實是沒有死人復活這回事的
[00:06:45.000 --> 00:06:46.000]  在創世紀
[00:06:46.000 --> 00:06:48.000]  沒有記載過有這件事
[00:06:48.000 --> 00:06:49.000]  所以其實是阿伯拉罕
[00:06:49.000 --> 00:06:50.000]  是想像覺得
[00:06:50.000 --> 00:06:52.000]  上帝可以怎樣可以
[00:06:52.000 --> 00:06:54.000]  不反了他一個自己應許
[00:06:54.000 --> 00:06:55.000]  因為他應許就是
[00:06:55.000 --> 00:06:57.000]  我會給你兒子
[00:06:57.000 --> 00:06:58.000]  而這個兒子
[00:06:58.000 --> 00:07:00.000]  就是成為這個祝福
[00:07:00.000 --> 00:07:02.000]  但是過了那麼多年之後
[00:07:02.000 --> 00:07:04.000]  又叫他獻子
[00:07:04.000 --> 00:07:05.000]  是死的
[00:07:05.000 --> 00:07:08.000]  不是說切了一塊皮
[00:07:08.000 --> 00:07:09.000]  切了一隻手指下來
[00:07:09.000 --> 00:07:11.000]  是真的整個獻上的時候
[00:07:11.000 --> 00:07:12.000]  我們的印象就是
[00:07:12.000 --> 00:07:14.000]  阿伯拉罕很厲害
[00:07:14.000 --> 00:07:17.000]  希伯拿書這裡其實
[00:07:17.000 --> 00:07:20.000]  講了整個信心英雄榜十二章
[00:07:20.000 --> 00:07:21.000]  到了十二章的時候
[00:07:21.000 --> 00:07:23.000]  他的conclusion是什麼呢
[00:07:23.000 --> 00:07:25.000]  他說既然我們有那麼多人
[00:07:25.000 --> 00:07:27.000]  如同雲彩包圍圍繞著我們
[00:07:27.000 --> 00:07:29.000]  我們應該脫下
[00:07:29.000 --> 00:07:30.000]  全累我們的罪
[00:07:30.000 --> 00:07:31.000]  全心仰望
[00:07:31.000 --> 00:07:33.000]  點點點點點
[00:07:33.000 --> 00:07:35.000]  就是說有那麼多的人物
[00:07:35.000 --> 00:07:37.000]  因著信上帝
[00:07:37.000 --> 00:07:39.000]  他們信心那麼強大的時候
[00:07:39.000 --> 00:07:41.000]  我們可以
[00:07:41.000 --> 00:07:44.000]  不用理世上的前例
[00:07:44.000 --> 00:07:46.000]  我們不需要那麼害怕
[00:07:46.000 --> 00:07:47.000]  給點信心
[00:07:47.000 --> 00:07:48.000]  我們走吧
[00:07:48.000 --> 00:07:51.000]  你行不行
[00:07:51.000 --> 00:07:53.000]  因為旁邊那個有信心
[00:07:53.000 --> 00:07:54.000]  你可不可以有信心多一點
[00:07:54.000 --> 00:07:57.000]  我很平庸
[00:07:57.000 --> 00:07:58.000]  雖然我是PhD畢業
[00:07:58.000 --> 00:07:59.000]  我想告訴大家
[00:07:59.000 --> 00:08:00.000]  我confess
[00:08:00.000 --> 00:08:01.000]  在我兩個女兒面前
[00:08:01.000 --> 00:08:02.000]  我confess
[00:08:02.000 --> 00:08:04.000]  我中一有四科不合格
[00:08:04.000 --> 00:08:06.000]  從小到大
[00:08:06.000 --> 00:08:07.000]  我媽媽也在
[00:08:07.000 --> 00:08:09.000]  你可以找我媽媽做見證
[00:08:09.000 --> 00:08:12.000]  我媽媽每次在我考完試回家
[00:08:12.000 --> 00:08:13.000]  多少分
[00:08:13.000 --> 00:08:15.000]  七十分
[00:08:15.000 --> 00:08:18.000]  這麼差
[00:08:18.000 --> 00:08:19.000]  不是啊
[00:08:19.000 --> 00:08:21.000]  陳大文只有六十五而已
[00:08:21.000 --> 00:08:23.000]  陳崇基呢
[00:08:23.000 --> 00:08:25.000]  陳崇基那個別說了
[00:08:25.000 --> 00:08:26.000]  九十分的每次
[00:08:26.000 --> 00:08:28.000]  為什麼不跟陳崇基比較
[00:08:28.000 --> 00:08:29.000]  大哥怎麼比較
[00:08:29.000 --> 00:08:30.000]  陳崇基是那些
[00:08:30.000 --> 00:08:32.000]  在中學前在打機
[00:08:32.000 --> 00:08:33.000]  然後第二天走進學校
[00:08:33.000 --> 00:08:34.000]  哎呀
[00:08:34.000 --> 00:08:35.000]  九十分
[00:08:35.000 --> 00:08:39.000]  大學很討厭那些同學
[00:08:39.000 --> 00:08:40.000]  哎呀
[00:08:40.000 --> 00:08:41.000]  我們今天在三點多
[00:08:41.000 --> 00:08:42.000]  還在學校
[00:08:42.000 --> 00:08:43.000]  昨晚十一點睡了
[00:08:43.000 --> 00:08:44.000]  打完機睡了
[00:08:44.000 --> 00:08:46.000]  怎麼比較呢
[00:08:46.000 --> 00:08:50.000]  我的信心那麼平庸的人
[00:08:50.000 --> 00:08:52.000]  我怎麼跟亞伯拉罕比較
[00:08:52.000 --> 00:08:55.000]  不能比較
[00:08:55.000 --> 00:08:57.000]  但是如果你們這樣去想
[00:08:57.000 --> 00:08:58.000]  亞伯拉罕
[00:08:58.000 --> 00:08:59.000]  信心為人很強
[00:09:00.000 --> 00:09:02.000]  所以我可以跟隨他的步驟
[00:09:02.000 --> 00:09:03.000]  坦白說我不行
[00:09:03.000 --> 00:09:05.000]  我就是七十分拿一個
[00:09:05.000 --> 00:09:06.000]  我怎麼跟九十分拿一個比
[00:09:06.000 --> 00:09:07.000]  一百分拿一個比
[00:09:07.000 --> 00:09:09.000]  我最多跟他六十五分
[00:09:09.000 --> 00:09:10.000]  兩個在掠緊
[00:09:10.000 --> 00:09:11.000]  在刨書
[00:09:11.000 --> 00:09:12.000]  不知道怎麼辦
[00:09:12.000 --> 00:09:15.000]  這個是不是聖經想告訴我們
[00:09:15.000 --> 00:09:18.000]  亞伯拉罕就是拿一百分拿一個
[00:09:18.000 --> 00:09:19.000]  你就跟他比一下
[00:09:19.000 --> 00:09:20.000]  所以你就會很厲害
[00:09:20.000 --> 00:09:22.000]  這個我覺得是我媽媽的一個
[00:09:22.000 --> 00:09:23.000]  謎題
[00:09:23.000 --> 00:09:24.000]  就是我跟陳崇基比
[00:09:24.000 --> 00:09:25.000]  比多少次我都
[00:09:25.000 --> 00:09:27.000]  其實真的不關我的事
[00:09:29.000 --> 00:09:30.000]  如果我們這樣看聖經
[00:09:30.000 --> 00:09:32.000]  我想我們迷了很多東西
[00:09:32.000 --> 00:09:34.000]  我們剛剛結束了復活節
[00:09:34.000 --> 00:09:39.000]  復活節之前是受難節
[00:09:39.000 --> 00:09:42.000]  耶穌在被捕之前
[00:09:42.000 --> 00:09:44.000]  祈禱了什麼禱
[00:09:44.000 --> 00:09:45.000]  大家記得嗎
[00:09:45.000 --> 00:09:47.000]  他說
[00:09:47.000 --> 00:09:48.000]  上十字架了
[00:09:48.000 --> 00:09:49.000]  Let's go
[00:09:49.000 --> 00:09:50.000]  就是這樣嗎
[00:09:50.000 --> 00:09:52.000]  不是
[00:09:52.000 --> 00:09:54.000]  他去到上帝面前說
[00:09:54.000 --> 00:09:57.000]  我很憂傷
[00:09:57.000 --> 00:09:59.000]  憂傷到幾乎要死
[00:09:59.000 --> 00:10:01.000]  如果你可以的話
[00:10:01.000 --> 00:10:03.000]  叫這杯離開我
[00:10:03.000 --> 00:10:06.000]  耶穌基督想上這個十字架嗎
[00:10:06.000 --> 00:10:10.000]  聖經記載說他不想
[00:10:10.000 --> 00:10:12.000]  他三次祈禱和提奇一樣
[00:10:12.000 --> 00:10:13.000]  如果你可以的話
[00:10:13.000 --> 00:10:14.000]  叫這杯離開我
[00:10:14.000 --> 00:10:16.000]  但是如果這個是你指意的
[00:10:16.000 --> 00:10:17.000]  我會去做
[00:10:17.000 --> 00:10:20.000]  在《老家福音》裡面
[00:10:20.000 --> 00:10:22.000]  他記載他滴汗
[00:10:22.000 --> 00:10:24.000]  就不是Let's go這麼興奮
[00:10:24.000 --> 00:10:25.000]  不像亞伯拉罕
[00:10:25.000 --> 00:10:27.000]  我們印象中剛才那幅畫
[00:10:27.000 --> 00:10:28.000]  是走啊
[00:10:28.000 --> 00:10:30.000]  上帝叫我去我就去
[00:10:30.000 --> 00:10:31.000]  不是啊
[00:10:31.000 --> 00:10:32.000]  就算耶穌基督是上帝的兒子
[00:10:32.000 --> 00:10:33.000]  他掙扎
[00:10:33.000 --> 00:10:34.000]  掙扎到滴汗
[00:10:34.000 --> 00:10:36.000]  他說
[00:10:36.000 --> 00:10:38.000]  好像血這麼大一滴
[00:10:38.000 --> 00:10:40.000]  如果耶穌基督
[00:10:40.000 --> 00:10:42.000]  也要這樣去掙扎的時候
[00:10:42.000 --> 00:10:43.000]  我想問一下
[00:10:43.000 --> 00:10:44.000]  為什麼我們覺得
[00:10:44.000 --> 00:10:46.000]  亞伯拉罕會比耶穌基督
[00:10:46.000 --> 00:10:47.000]  更有信心
[00:10:47.000 --> 00:10:48.000]  Does that even make sense
[00:10:48.000 --> 00:10:50.000]  有時候我們看聖經
[00:10:50.000 --> 00:10:51.000]  就這樣看下去
[00:10:51.000 --> 00:10:52.000]  看下去他就是這樣說
[00:10:52.000 --> 00:10:53.000]  他沒有說
[00:10:53.000 --> 00:10:55.000]  他二十二章裡說
[00:10:55.000 --> 00:10:56.000]  上帝叫完他之後
[00:10:56.000 --> 00:10:57.000]  他沒有記載他掙扎
[00:10:57.000 --> 00:10:59.000]  那我們就當他沒有掙扎
[00:10:59.000 --> 00:11:02.000]  是不是這樣看聖經呢
[00:11:02.000 --> 00:11:03.000]  我覺得
[00:11:03.000 --> 00:11:06.000]  這樣看聖經真的不太能幫助
[00:11:06.000 --> 00:11:08.000]  這個也是我今天
[00:11:08.000 --> 00:11:10.000]  為什麼會選擇這段經文
[00:11:10.000 --> 00:11:14.000]  我嘗試去研究
[00:11:14.000 --> 00:11:16.000]  這段創世紀的經文的時候
[00:11:16.000 --> 00:11:19.000]  Natham Research Commentaries
[00:11:19.000 --> 00:11:21.000]  是一個很好的commentaries
[00:11:21.000 --> 00:11:23.000]  我想Marsha可以介紹更多給你認識
[00:11:23.000 --> 00:11:25.000]  但我看到他
[00:11:25.000 --> 00:11:27.000]  他講完一堆東西的時候
[00:11:27.000 --> 00:11:28.000]  commentaries
[00:11:28.000 --> 00:11:29.000]  講到summary
[00:11:29.000 --> 00:11:30.000]  他講到這裡說
[00:11:30.000 --> 00:11:31.000]  亞伯拉罕在二十二章的行為
[00:11:31.000 --> 00:11:34.000]  你看看我黃色那裡
[00:11:34.000 --> 00:11:35.000]  他說
[00:11:35.000 --> 00:11:37.000]  He does not question or seek alternatives
[00:11:37.000 --> 00:11:39.000]  seek an alternative
[00:11:39.000 --> 00:11:40.000]  他說他沒有質疑
[00:11:40.000 --> 00:11:41.000]  沒有尋求其他選擇
[00:11:41.000 --> 00:11:43.000]  他沒有跟上帝bargain
[00:11:43.000 --> 00:11:44.000]  and then I was like
[00:11:44.000 --> 00:11:45.000]  seriously
[00:11:45.000 --> 00:11:48.000]  如果你看到整個亞伯拉罕的生命
[00:11:48.000 --> 00:11:49.000]  你是否能夠去到一個
[00:11:49.000 --> 00:11:50.000]  這樣的conclusion
[00:11:51.000 --> 00:11:52.000]  今天我不是很多時間
[00:11:52.000 --> 00:11:53.000]  但我嘗試很快的
[00:11:53.000 --> 00:11:54.000]  和你go through
[00:11:54.000 --> 00:11:55.000]  亞伯拉罕的生命
[00:11:55.000 --> 00:11:56.000]  以致我真的可以
[00:11:56.000 --> 00:11:58.000]  讓大家一起進入
[00:11:58.000 --> 00:11:59.000]  究竟亞伯拉罕
[00:11:59.000 --> 00:12:01.000]  去到創世紀二十二章
[00:12:01.000 --> 00:12:02.000]  當上帝說
[00:12:02.000 --> 00:12:04.000]  你要將你的獨生子
[00:12:04.000 --> 00:12:05.000]  你所愛的那個
[00:12:05.000 --> 00:12:06.000]  不斷地嬌下去
[00:12:06.000 --> 00:12:07.000]  你的兒子
[00:12:07.000 --> 00:12:08.000]  獨生那個
[00:12:08.000 --> 00:12:09.000]  你所愛的那個
[00:12:09.000 --> 00:12:10.000]  獻給我的時候
[00:12:10.000 --> 00:12:11.000]  亞伯拉罕是否還是
[00:12:11.000 --> 00:12:12.000]  好像剛才那樣說
[00:12:12.000 --> 00:12:13.000]  他沒有question
[00:12:13.000 --> 00:12:14.000]  他沒有質疑
[00:12:14.000 --> 00:12:16.000]  他沒有seek alternative
[00:12:16.000 --> 00:12:18.000]  在創世紀十二章那裡
[00:12:18.000 --> 00:12:20.000]  神去呼召亞伯拉罕
[00:12:20.000 --> 00:12:21.000]  他說
[00:12:21.000 --> 00:12:23.000]  他叫什麼
[00:12:23.000 --> 00:12:25.000]  你要離開本地
[00:12:25.000 --> 00:12:26.000]  本族附加往
[00:12:26.000 --> 00:12:27.000]  我所指示你的地方去
[00:12:27.000 --> 00:12:28.000]  當時是第一次
[00:12:28.000 --> 00:12:29.000]  跟他說
[00:12:29.000 --> 00:12:30.000]  你會成為大國
[00:12:30.000 --> 00:12:31.000]  什麼什麼什麼
[00:12:31.000 --> 00:12:33.000]  到了創世紀十五
[00:12:33.000 --> 00:12:35.000]  創世紀十五章的時候
[00:12:35.000 --> 00:12:36.000]  神再與他立約
[00:12:36.000 --> 00:12:37.000]  就說你呢
[00:12:37.000 --> 00:12:39.000]  你的兒子
[00:12:39.000 --> 00:12:42.000]  我會賜很多東西給你
[00:12:42.000 --> 00:12:43.000]  亞伯拉罕說
[00:12:43.000 --> 00:12:44.000]  我兒子也沒有
[00:12:44.000 --> 00:12:46.000]  要麼是我家裡那個
[00:12:46.000 --> 00:12:48.000]  servant
[00:12:48.000 --> 00:12:50.000]  我的姐姐
[00:12:50.000 --> 00:12:51.000]  姐姐有兒子
[00:12:51.000 --> 00:12:53.000]  我兩夫妻無兒無女
[00:12:53.000 --> 00:12:54.000]  給這麼多東西
[00:12:54.000 --> 00:12:55.000]  我都沒有用
[00:12:55.000 --> 00:12:57.000]  姐姐有兒子就行了
[00:12:57.000 --> 00:12:58.000]  他說不是
[00:12:58.000 --> 00:12:59.000]  上帝說
[00:12:59.000 --> 00:13:01.000]  是從你所生的才會
[00:13:01.000 --> 00:13:04.000]  才會是你的合法繼承人
[00:13:04.000 --> 00:13:06.000]  就不是姐姐的兒子
[00:13:06.000 --> 00:13:07.000]  不是哪個花王的兒子
[00:13:07.000 --> 00:13:09.000]  是你自己所生的兒子
[00:13:09.000 --> 00:13:12.000]  他的老婆很聰明
