
[00:00:00.000 --> 00:00:15.000]  幾個月之前,我重遇蒙趙做傳道之前一位舊同事,一位男同事
[00:10:17.000 --> 00:10:20.000]  為你們保存在天上的基業
[00:10:20.000 --> 00:10:25.000]  你們就是藉著信心而蒙神能力保守的人
[00:10:25.000 --> 00:10:30.000]  可以得著那預備在末世顯然的救恩
[00:10:30.000 --> 00:10:33.000]  彼得這樣去寫給這一班
[00:10:33.000 --> 00:10:36.000]  在羅馬政策底下
[00:10:36.000 --> 00:10:39.000]  成為了寄居者
[00:10:39.000 --> 00:10:41.000]  被人視為是外人
[00:10:41.000 --> 00:10:43.000]  甚至可能都會覺得
[00:10:43.000 --> 00:10:44.000]  你來到我這個地方
[00:10:44.000 --> 00:10:46.000]  你會不會搞破壞呢
[00:10:46.000 --> 00:10:48.000]  你會不會用了我們很多的福利
[00:10:48.000 --> 00:10:50.000]  在你們這班人身上
[00:10:50.000 --> 00:10:53.000]  彼得告訴他們
[00:10:53.000 --> 00:10:54.000]  在這些轉變現象中
[00:10:54.000 --> 00:10:56.000]  你可能都不知道怎麼辦
[00:10:56.000 --> 00:10:59.000]  因為周圍的人未必接受自己
[00:10:59.000 --> 00:11:02.000]  就好像我最近看一個YouTube的短片
[00:11:02.000 --> 00:11:04.000]  一位三歲的小朋友
[00:11:04.000 --> 00:11:06.000]  就跟媽媽說
[00:11:06.000 --> 00:11:08.000]  媽媽我上學
[00:11:08.000 --> 00:11:10.000]  我沒有朋友
[00:11:10.000 --> 00:11:12.000]  媽媽就說
[00:11:12.000 --> 00:11:14.000]  不要緊
[00:11:14.000 --> 00:11:16.000]  爸爸媽媽就是你的朋友
[00:11:16.000 --> 00:11:19.000]  原來一個這麼小的小朋友
[00:11:19.000 --> 00:11:22.000]  他從家裡轉到幼稚園要讀書
[00:11:22.000 --> 00:11:25.000]  他都為了沒有朋友
[00:11:25.000 --> 00:11:26.000]  沒有人接納我
[00:11:26.000 --> 00:11:29.000]  沒有人跟我一起聊天
[00:11:29.000 --> 00:11:32.000]  都會很驚慌失措
[00:11:32.000 --> 00:11:35.000]  我們大人其實就沒有太大例外
[00:11:35.000 --> 00:11:37.000]  當不被接納
[00:11:37.000 --> 00:11:40.000]  當是少數的時候
[00:11:40.000 --> 00:11:42.000]  彼得就說
[00:11:42.000 --> 00:11:47.000]  你們是得著三樣東西
[00:11:47.000 --> 00:11:52.000]  是神親自給你們天上的基業
[00:11:52.000 --> 00:11:54.000]  是不會扭壞的
[00:11:54.000 --> 00:11:56.000]  神會保守
[00:11:56.000 --> 00:11:58.000]  保存這份基業
[00:11:58.000 --> 00:12:00.000]  當耶穌基督再回來的時候
[00:12:00.000 --> 00:12:02.000]  你們會得著這個救恩
[00:12:02.000 --> 00:12:03.000]  你們不要忽略了
[00:12:03.000 --> 00:12:05.000]  自己有這個新的生命
[00:12:05.000 --> 00:12:08.000]  和新的身份
[00:12:08.000 --> 00:12:12.000]  所以我們的身份是很寶貴的
[00:12:12.000 --> 00:12:14.000]  作為基督徒
[00:12:14.000 --> 00:12:16.000]  不過在社會上
[00:12:16.000 --> 00:12:19.000]  我們的身份很多時候取決於
[00:12:19.000 --> 00:12:23.000]  我們是不是有什麼責任
[00:12:23.000 --> 00:12:26.000]  我都聽過不少人說
[00:12:26.000 --> 00:12:28.000]  退休了
[00:12:28.000 --> 00:12:30.000]  沒有了角色
[00:12:30.000 --> 00:12:32.000]  沒有了這些責任
[00:12:32.000 --> 00:12:35.000]  早上起床又不知道做什麼
[00:12:35.000 --> 00:12:38.000]  又或者子女長大了
[00:12:38.000 --> 00:12:41.000]  都不需要我去照顧了
[00:12:41.000 --> 00:12:43.000]  覺得失落
[00:12:43.000 --> 00:12:47.000]  於是就又轉移焦點
[00:12:47.000 --> 00:12:49.000]  子女有成就
[00:12:49.000 --> 00:12:51.000]  孫子很有趣
[00:12:51.000 --> 00:12:53.000]  就依附在一些人上面
[00:12:53.000 --> 00:12:56.000]  就成為了自己的身份
[00:12:56.000 --> 00:12:58.000]  是有價值的
[00:12:58.000 --> 00:13:00.000]  但是剛才的經文告訴我們
[00:13:00.000 --> 00:13:04.000]  我們的身份是很寶貴的
[00:13:04.000 --> 00:13:07.000]  所以在一個大前提下
[00:13:07.000 --> 00:13:13.000]  我們就看13節到25節
[00:13:13.000 --> 00:13:15.000]  這句是這麼說的
[00:13:15.000 --> 00:13:19.000]  因此要預備好你們的心
[00:13:19.000 --> 00:13:21.000]  要頭腦清醒
[00:13:21.000 --> 00:13:23.000]  把盼望完全寄託在
[00:13:23.000 --> 00:13:24.000]  耶穌基督顯現的時候
[00:13:24.000 --> 00:13:26.000]  所要帶給你們的恩典上
[00:13:26.000 --> 00:13:29.000]  我們先說說什麼是盼望
[00:13:29.000 --> 00:13:36.000]  盼望就不是自己準備去旅行
[00:13:36.000 --> 00:13:40.000]  盼望就是飛機和航程
[00:13:40.000 --> 00:13:44.000]  和旅程一直都是很平安
[00:13:44.000 --> 00:13:46.000]  其實這些是控制不了的
[00:13:46.000 --> 00:13:48.000]  不是說這種盼望
[00:13:48.000 --> 00:13:49.000]  所以就不是說
[00:13:49.000 --> 00:13:51.000]  我希望明天不要下雨
[00:13:51.000 --> 00:13:53.000]  雖然盼望是有
[00:13:53.000 --> 00:13:57.000]  等待和期待的意思
[00:13:57.000 --> 00:13:59.000]  等待的時候當然是
[00:13:59.000 --> 00:14:02.000]  希望這件事會發生
[00:14:02.000 --> 00:14:04.000]  舉一個例子
[00:14:04.000 --> 00:14:06.000]  在聖經裡面說的盼望
[00:14:06.000 --> 00:14:09.000]  就好像農夫播了一些
[00:14:09.000 --> 00:14:11.000]  菩提子的種子
[00:14:11.000 --> 00:14:15.000]  他們就盼望葡萄豐收
[00:14:15.000 --> 00:14:17.000]  所以在這個盼望裡面
[00:14:17.000 --> 00:14:23.000]  聖經說是出自於上帝的
[00:14:23.000 --> 00:14:27.000]  上帝是人在生活當中
[00:14:27.000 --> 00:14:29.000]  唯一的盼望
[00:14:29.000 --> 00:14:31.000]  盼望又跟樂觀不一樣呢
[00:14:31.000 --> 00:14:33.000]  有些人就很樂觀的
[00:14:33.000 --> 00:14:35.000]  我覺得這件事
[00:14:35.000 --> 00:14:38.000]  一定會是這樣最好發生的
[00:14:38.000 --> 00:14:41.000]  盼望就不是樂觀
[00:14:41.000 --> 00:14:44.000]  因為我們往往就知道
[00:14:44.000 --> 00:14:47.000]  我們盼望等候的過程裡面
[00:14:47.000 --> 00:14:51.000]  那個環境未必是這麼如意
[00:14:51.000 --> 00:14:54.000]  未必是一帆風順的
[00:14:54.000 --> 00:14:56.000]  不過我們繼續盼望
[00:14:56.000 --> 00:14:59.000]  因為上帝他在過往
[00:14:59.000 --> 00:15:02.000]  怎樣答應了又發生
[00:15:02.000 --> 00:15:06.000]  怎樣答應了又有他很大的神蹟
[00:15:06.000 --> 00:15:07.000]  怎樣答應了之後
[00:15:07.000 --> 00:15:08.000]  又讓我們有平安
[00:15:08.000 --> 00:15:11.000]  於是我們就每一次
[00:15:11.000 --> 00:15:14.000]  因為上帝之前
[00:15:14.000 --> 00:15:16.000]  很實在這個信實
[00:15:16.000 --> 00:15:19.000]  讓我們繼續盼望
[00:15:19.000 --> 00:15:22.000]  我時時都講一個例子
[00:15:22.000 --> 00:15:24.000]  也是提醒我的
[00:15:24.000 --> 00:15:28.000]  2010年我進了神學院讀書
[00:15:28.000 --> 00:15:30.000]  媽媽其實不是很贊成的
[00:15:30.000 --> 00:15:33.000]  所以我開學要講見證的時候
[00:15:33.000 --> 00:15:36.000]  我就有一個祈禱
[00:15:36.000 --> 00:15:38.000]  求上帝都看顧媽媽
[00:15:38.000 --> 00:15:40.000]  因為她身體不好
[00:15:40.000 --> 00:15:42.000]  但是她又對於我讀神學
[00:15:42.000 --> 00:15:43.000]  她有很多不安
[00:15:43.000 --> 00:15:49.000]  求你讓她看到我可以目會
[00:15:49.000 --> 00:15:53.000]  當時的意思就是讓媽媽身體
[00:15:53.000 --> 00:15:57.000]  繼續再有兩年三年的健康
[00:15:57.000 --> 00:16:00.000]  以致她看到我做傳道人
[00:16:00.000 --> 00:16:05.000]  2010年直到現在2024年
[00:16:05.000 --> 00:16:09.000]  上帝的信實真的這樣
[00:16:09.000 --> 00:16:15.000]  發生在我身上發生在我媽媽身上
[00:16:15.000 --> 00:16:20.000]  這句彼得所講
[00:16:20.000 --> 00:16:23.000]  就是把盼望完全寄託
[00:16:23.000 --> 00:16:26.000]  completely
[00:16:26.000 --> 00:16:30.000]  是不是說有些人
[00:16:30.000 --> 00:16:34.000]  一部份寄託給神
[00:16:34.000 --> 00:16:37.000]  一方面就寄託在其他東西
[00:16:37.000 --> 00:16:40.000]  是不是一腳踏兩船三船
[00:16:40.000 --> 00:16:43.000]  其實他的意思不是說
[00:16:43.000 --> 00:16:46.000]  是不是那個分不分心
[00:16:46.000 --> 00:16:49.000]  而是說你要信得過
[00:16:49.000 --> 00:16:51.000]  你所盼望的那個
[00:16:51.000 --> 00:16:57.000]  是真的會實現的
[00:16:57.000 --> 00:16:59.000]  彼得鼓勵一班信徒
[00:16:59.000 --> 00:17:02.000]  寄託在什麼
[00:17:02.000 --> 00:17:06.000]  就是耶穌基督再來的時候
[00:17:06.000 --> 00:17:11.000]  所有受造物都會得著完全的救贖
[00:17:11.000 --> 00:17:14.000]  不再被死亡不再被罪
[00:17:14.000 --> 00:17:16.000]  有任何的剋制
[00:17:16.000 --> 00:17:20.000]  我們當中已經缺置信耶穌的人
[00:17:20.000 --> 00:17:24.000]  其實你們的盼望和相信
[00:17:24.000 --> 00:17:27.000]  就要在這一點
[00:17:27.000 --> 00:17:30.000]  就是耶穌再來的時候
[00:17:30.000 --> 00:17:35.000]  你會得著完完全全的救恩
[00:17:35.000 --> 00:17:38.000]  但是這班讀者其實在人生當中
[00:17:38.000 --> 00:17:40.000]  是面對很多困苦的
[00:17:40.000 --> 00:17:45.000]  於是彼得就用兩個要
[00:17:45.000 --> 00:17:48.000]  要預備好你們的心
[00:17:48.000 --> 00:17:50.000]  要頭腦清醒
[00:17:50.000 --> 00:17:53.000]  一個是其實怎樣理解呢
[00:17:53.000 --> 00:17:55.000]  就是說我怎樣可以
[00:17:55.000 --> 00:17:57.000]  將盼望完全寄託呢
[00:17:57.000 --> 00:17:59.000]  你就是要預備好你的心
[00:17:59.000 --> 00:18:02.000]  那我怎樣預備好我的心啊
[00:18:02.000 --> 00:18:05.000]  就是要頭腦清醒
[00:18:05.000 --> 00:18:08.000]  預備好你的心的意思就是說
[00:18:08.000 --> 00:18:13.000]  如果在聖經那個時代
[00:18:13.000 --> 00:18:15.000]  就是穿長袍
[00:18:15.000 --> 00:18:18.000]  如果要準備做一些很重要的事的時候
[00:18:18.000 --> 00:18:21.000]  那個長袍就不會方便行動了
[00:18:21.000 --> 00:18:25.000]  你就將那個長袍就塞在腰帶
[00:18:25.000 --> 00:18:28.000]  讓你走路可以很迅速地
[00:18:28.000 --> 00:18:30.000]  去做一些很重要的事
[00:18:30.000 --> 00:18:32.000]  預備好你的心
[00:18:32.000 --> 00:18:35.000]  就是說你為了一個盼望
[00:18:35.000 --> 00:18:37.000]  你要準備好
[00:18:37.000 --> 00:18:40.000]  以及你在心理質素上
[00:18:40.000 --> 00:18:42.000]  一樣是很重要的
[00:18:42.000 --> 00:18:45.000]  於是我要有這樣的準備
[00:18:45.000 --> 00:18:49.000]  要頭腦清醒是什麼意思呢
[00:18:49.000 --> 00:18:52.000]  什麼時候會頭腦清醒呢
[00:18:52.000 --> 00:18:55.000]  睡醒覺又未必是頭腦清醒
[00:18:55.000 --> 00:18:57.000]  不過頭腦不清醒
[00:18:57.000 --> 00:19:01.000]  通常在聖經裡面會說
[00:19:01.000 --> 00:19:03.000]  如果喝醉酒的人
[00:19:03.000 --> 00:19:06.000]  就頭腦不清醒
[00:19:06.000 --> 00:19:09.000]  不要讓自己喝醉酒
[00:19:09.000 --> 00:19:12.000]  這種例子就表達出
[00:19:12.000 --> 00:19:17.000]  我要有一個自我控制的力量
[00:19:17.000 --> 00:19:19.000]  還有沒有其他頭腦清醒
[00:19:19.000 --> 00:19:21.000]  具體是什麼
[00:19:21.000 --> 00:19:23.000]  原來給了前書
[00:19:23.000 --> 00:19:26.000]  後來都有兩句經文
[00:19:26.000 --> 00:19:28.000]  大家都會聽過
[00:19:28.000 --> 00:19:30.000]  說萬物結局近了
[00:19:30.000 --> 00:19:32.000]  你們要保持頭腦清醒
[00:19:32.000 --> 00:19:34.000]  為了要禱告
[00:19:34.000 --> 00:19:36.000]  你們要頭腦清醒
[00:19:36.000 --> 00:19:38.000]  因為你們的愁定魔鬼
[00:19:38.000 --> 00:19:40.000]  好像咆哮的獅子走來走去
[00:19:40.000 --> 00:19:42.000]  就是去吃人
[00:19:42.000 --> 00:19:44.000]  就是說頭腦清醒
[00:19:44.000 --> 00:19:46.000]  就代表要祈禱
[00:19:46.000 --> 00:19:47.000]  什麼意思呢
[00:19:47.000 --> 00:19:51.000]  要跟上帝的關係連結得好
[00:19:51.000 --> 00:19:54.000]  還有你要留意到魔鬼
[00:19:54.000 --> 00:19:58.000]  就在旁邊有很多小動作
[00:19:58.000 --> 00:20:02.000]  動搖了我們的信心
[00:20:02.000 --> 00:20:06.000]  我又舉自己一個很親身的例子
[00:20:06.000 --> 00:20:10.000]  我就不是寫東西的那種人
[00:20:10.000 --> 00:20:12.000]  所以要寫長文
[00:20:12.000 --> 00:20:16.000]  我就會很難才寫到
[00:20:16.000 --> 00:20:19.000]  幾年前我有一個長文要寫
[00:20:19.000 --> 00:20:22.000]  我就一直都寫不到
[00:20:22.000 --> 00:20:25.000]  又要去吃飯
[00:20:25.000 --> 00:20:28.000]  因為很餓所以要去吃飯
[00:20:28.000 --> 00:20:31.000]  我就跟上帝說
[00:20:31.000 --> 00:20:34.000]  我真的寫不到
[00:20:34.000 --> 00:20:40.000]  然後我心裡好像響起一個回應
[00:20:40.000 --> 00:20:44.000]  就是說不要緊你慢慢寫
[00:20:44.000 --> 00:20:46.000]  你寫不寫到
[00:20:46.000 --> 00:20:49.000]  你都是我寶貴的女兒
[00:20:49.000 --> 00:20:54.000]  當我是一個這樣的心情的表達
[00:20:54.000 --> 00:20:57.000]  我表達一下我當時的情況
[00:20:57.000 --> 00:20:59.000]  已經是一種禱告
[00:20:59.000 --> 00:21:00.000]  上帝會不會回應
[00:21:00.000 --> 00:21:01.000]  上帝會回應
[00:21:01.000 --> 00:21:04.000]  並且去驅走了我的想法
[00:21:04.000 --> 00:21:07.000]  就是我都是寫不到了
[00:21:07.000 --> 00:21:10.000]  然後我們在成長裡面
[00:21:10.000 --> 00:21:12.000]  難免會有些人就說
[00:21:12.000 --> 00:21:14.000]  你都是做不到了
[00:21:14.000 --> 00:21:16.000]  都是不行了
[00:21:16.000 --> 00:21:21.000]  這個往往都是魔鬼用的手段
[00:21:21.000 --> 00:21:22.000]  魔鬼用的手段
[00:21:22.000 --> 00:21:26.000]  同樣給了彼得前書這幫讀者
[00:21:26.000 --> 00:21:28.000]  你們是外面的人
[00:21:28.000 --> 00:21:30.000]  你們是少數的人
[00:21:30.000 --> 00:21:31.000]  你們是這樣的了
[00:21:31.000 --> 00:21:35.000]  你們在羅馬帝國這個統治底下
[00:21:35.000 --> 00:21:38.000]  你們其實是沒有將來
[00:21:38.000 --> 00:21:42.000]  所以彼得就這樣鼓勵他們
[00:21:42.000 --> 00:21:44.000]  所以在十三節
[00:21:44.000 --> 00:21:47.000]  我就給一個標題給他
[00:21:47.000 --> 00:21:49.000]  就是我們的身份很寶貴
[00:21:49.000 --> 00:21:56.000]  我們要將盼望完全寄託給神
[00:21:56.000 --> 00:22:00.000]  接下來就是一個很長的段落
[00:22:00.000 --> 00:22:04.000]  一看有盼望之後
[00:22:04.000 --> 00:22:07.000]  彼得就鼓勵我們要馴服
[00:22:07.000 --> 00:22:09.000]  什麼叫馴服?
[00:22:09.000 --> 00:22:11.000]  是不是聽話?
[00:22:11.000 --> 00:22:14.000]  一般我們就是這樣說
[00:22:14.000 --> 00:22:18.000]  就是聽話就是馴服
[00:22:18.000 --> 00:22:22.000]  我又看了一個人去這樣解釋
[00:22:22.000 --> 00:22:24.000]  我覺得都很好的
[00:22:24.000 --> 00:22:27.000]  大家有沒有試過送一些
[00:22:27.000 --> 00:22:34.000]  要用電芯的玩具給小朋友?
[00:22:34.000 --> 00:22:37.000]  這些玩具在盒子上面
[00:22:37.000 --> 00:22:41.000]  就會有很小小的字寫著
[00:22:41.000 --> 00:22:42.000]  包不包電芯?
[00:22:42.000 --> 00:22:44.000]  不包電芯
[00:22:44.000 --> 00:22:46.000]  你買了一個玩具
[00:22:46.000 --> 00:22:48.000]  不過是不穿的
[00:22:48.000 --> 00:22:50.000]  你自己想辦法
[00:22:50.000 --> 00:22:52.000]  就用電芯
[00:22:52.000 --> 00:22:53.000]  有時候有2A
[00:22:53.000 --> 00:22:54.000]  有時候有3A電
[00:22:54.000 --> 00:22:57.000]  現在有些很小的電
[00:22:57.000 --> 00:23:00.000]  不包的
