
[00:00:00.000 --> 00:00:03.320]  多謝喜樂絲班這麼好的一個頌讚
[00:01:37.280 --> 00:01:40.360]  每個牧師因為有份投票給他
[00:01:40.360 --> 00:01:42.360]  一看見他就取得優勢
[00:01:42.360 --> 00:01:44.360]  如何取得優勢?屬靈的都很好
[00:01:44.360 --> 00:01:46.360]  一隻手按著他的臉
[00:01:46.360 --> 00:01:48.360]  或者按著他的頭
[00:01:48.360 --> 00:01:50.360]  我幫你祈禱
[00:01:50.360 --> 00:01:52.360]  他就整個乖乖的
[00:01:52.360 --> 00:01:54.360]  在那裡被人祈禱
[00:01:54.360 --> 00:01:56.360]  未來四年
[00:01:56.360 --> 00:01:58.360]  我相信有人會問我
[00:01:58.360 --> 00:02:00.360]  他是一個真基督徒還是假基督徒?
[00:02:00.360 --> 00:02:02.360]  我會回答
[00:02:02.360 --> 00:02:04.360]  真的假不了
[00:02:04.360 --> 00:02:06.360]  假的真不了
[00:02:06.360 --> 00:02:08.360]  但未來四年
[00:02:08.360 --> 00:02:10.360]  他最低限度是一個很好的假基督徒
[00:02:10.360 --> 00:02:14.360]  不能做一個真正的他
[00:02:14.360 --> 00:02:16.360]  因為每個人都按著他祈禱
[00:02:16.360 --> 00:02:20.360]  他都很特別
[00:02:20.360 --> 00:02:22.360]  這些我們都會問
[00:02:22.360 --> 00:02:24.360]  在事實上有益於自己
[00:02:24.360 --> 00:02:26.360]  但我今天這個問題
[00:02:26.360 --> 00:02:28.360]  就是問你
[00:02:28.360 --> 00:02:30.360]  你做的事對你自己有沒有益?
[00:02:30.360 --> 00:02:34.360]  這個問題很嚴重
[00:02:34.360 --> 00:02:36.360]  自小就問這個問題
[00:02:36.360 --> 00:02:40.360]  好像有些幼稚園四歲就要開始面試
[00:02:40.360 --> 00:02:42.360]  都未懂這個問題都要面試
[00:02:42.360 --> 00:02:44.360]  還要第二次面試
[00:02:44.360 --> 00:02:48.360]  連父母一行三人去面試
[00:02:48.360 --> 00:02:50.360]  去到又說只能夠進去一個
[00:02:50.360 --> 00:02:52.360]  另一個在門口
[00:02:52.360 --> 00:02:54.360]  但我不明白
[00:02:54.360 --> 00:02:56.360]  你請了人來
[00:02:56.360 --> 00:02:58.360]  就進去面試
[00:02:58.360 --> 00:03:00.360]  沒什麼所謂
[00:03:00.360 --> 00:03:02.360]  我記得我老婆去醫院
[00:03:02.360 --> 00:03:04.360]  考四天
[00:03:04.360 --> 00:03:06.360]  我陪她去到密西里
[00:03:06.360 --> 00:03:08.360]  那些教授說
[00:03:08.360 --> 00:03:10.360]  你老公也來了
[00:03:10.360 --> 00:03:12.360]  就進來面試
[00:03:12.360 --> 00:03:14.360]  後來就面試了
[00:03:14.360 --> 00:03:16.360]  我都說我有份幫你
[00:03:16.360 --> 00:03:18.360]  人一生
[00:03:18.360 --> 00:03:20.360]  去思考很多
[00:03:20.360 --> 00:03:22.360]  究竟他有沒有益的問題
[00:03:22.360 --> 00:03:24.360]  有時是價值問題
[00:03:24.360 --> 00:03:26.360]  有時是迫切性問題
[00:03:26.360 --> 00:03:28.360]  你趕著出門
[00:03:28.360 --> 00:03:30.360]  你還要檢查好窗戶
[00:03:30.360 --> 00:03:32.360]  要不要關上
[00:03:32.360 --> 00:03:34.360]  有時老公和老婆有不同的看法
[00:03:34.360 --> 00:03:36.360]  老公說隨他吧不要關窗
[00:03:36.360 --> 00:03:38.360]  老婆說不行一定要關上
[00:03:38.360 --> 00:03:40.360]  遲到追不到
[00:03:40.360 --> 00:03:42.360]  那個時間
[00:03:42.360 --> 00:03:44.360]  後來就看那天
[00:03:44.360 --> 00:03:46.360]  有誰幸運有沒有下雨的問題
[00:03:46.360 --> 00:03:48.360]  有時
[00:03:48.360 --> 00:03:50.360]  人是
[00:03:50.360 --> 00:03:52.360]  靈性的問題要考慮
[00:03:52.360 --> 00:03:54.360]  你做的事對你一生人
[00:03:54.360 --> 00:03:56.360]  或者永生人
[00:03:56.360 --> 00:03:58.360]  有沒有益處
[00:03:58.360 --> 00:04:00.360]  今天我想和大家
[00:04:00.360 --> 00:04:02.360]  講半個故事
[00:04:02.360 --> 00:04:04.360]  就是關於有沒有益的問題
[00:04:04.360 --> 00:04:06.360]  為什麼只有一半呢
[00:04:06.360 --> 00:04:08.360]  不好意思因為這個聖經
[00:04:08.360 --> 00:04:10.360]  裡面我想引用的
[00:04:10.360 --> 00:04:12.360]  先讀了這兩節經文
[00:04:12.360 --> 00:04:14.360]  就是講有沒有益的問題
[00:04:14.360 --> 00:04:16.360]  在傳道書和約伯記
[00:04:16.360 --> 00:04:18.360]  很容易記的
[00:04:18.360 --> 00:04:20.360]  約伯記那個一看就知道是222
[00:04:20.360 --> 00:04:22.360]  是不是很容易記
[00:04:22.360 --> 00:04:24.360]  也很容易實行
[00:04:24.360 --> 00:04:26.360]  我們一起讀這兩節經文
[00:04:26.360 --> 00:04:28.360]  人豈能使神有益呢
[00:04:28.360 --> 00:04:30.360]  自慰人但能有益於己
[00:04:30.360 --> 00:04:32.360]  人一生虛度的日子
[00:04:32.360 --> 00:04:34.360]  就如影而經過
[00:04:34.360 --> 00:04:36.360]  誰知道
[00:04:36.360 --> 00:04:38.360]  什麼與他有益呢
[00:04:38.360 --> 00:04:40.360]  誰能告訴他身後
[00:04:40.360 --> 00:04:42.360]  在日光之下
[00:04:42.360 --> 00:04:44.360]  有什麼益處呢
[00:04:44.360 --> 00:04:46.360]  有什麼事呢
[00:04:46.360 --> 00:04:48.360]  這兩節經文就幫我們
[00:04:48.360 --> 00:04:50.360]  有一個很重要的
[00:04:50.360 --> 00:04:52.360]  定方向的問題
[00:04:52.360 --> 00:04:54.360]  人很有趣的
[00:04:54.360 --> 00:04:56.360]  你走多久沒人知道
[00:04:56.360 --> 00:04:58.360]  你的人生走十年
[00:04:58.360 --> 00:05:00.360]  走二十年
[00:05:00.360 --> 00:05:02.360]  走五十年
[00:05:02.360 --> 00:05:04.360]  或者一百零六年
[00:05:04.360 --> 00:05:06.360]  沒人知道
[00:05:06.360 --> 00:05:08.360]  但方向對是很重要
[00:05:08.360 --> 00:05:10.360]  人真的不知道
[00:05:10.360 --> 00:05:12.360]  你多少歲就過馬路
[00:05:12.360 --> 00:05:14.360]  在屯門那邊過馬路
[00:05:14.360 --> 00:05:16.360]  七歲就已經
[00:05:16.360 --> 00:05:18.360]  要走了
[00:05:18.360 --> 00:05:20.360]  真是想像不到
[00:05:20.360 --> 00:05:22.360]  我試過有一次去探訪
[00:05:22.360 --> 00:05:24.360]  有一個一百零六歲的老太太
[00:05:24.360 --> 00:05:26.360]  她在三環市住
[00:05:26.360 --> 00:05:28.360]  那時候我在羅省住
[00:05:28.360 --> 00:05:30.360]  我開車去到
[00:05:30.360 --> 00:05:32.360]  她可以幫我計算
[00:05:32.360 --> 00:05:34.360]  我開了八個小時車來
[00:05:34.360 --> 00:05:36.360]  牧師你從羅省上來
[00:05:36.360 --> 00:05:38.360]  你開了八個小時
[00:05:38.360 --> 00:05:40.360]  我還沒告訴她我開車
[00:05:40.360 --> 00:05:42.360]  我六個小時就到了
[00:05:42.360 --> 00:05:44.360]  有時人是很特別
[00:05:44.360 --> 00:05:46.360]  有一個很有趣的
[00:05:46.360 --> 00:05:48.360]  一個考慮
[00:05:48.360 --> 00:05:50.360]  在聖經裏面
[00:05:50.360 --> 00:05:52.360]  本來有一個故事
[00:05:52.360 --> 00:05:54.360]  今天不是因為時間問題
[00:05:54.360 --> 00:05:56.360]  我只是說其中一個的問題
[00:05:56.360 --> 00:05:58.360]  我跟大家說半個故事
[00:05:58.360 --> 00:06:00.360]  就是想說其中一個人
[00:06:00.360 --> 00:06:02.360]  裏面有兩個人物
[00:06:02.360 --> 00:06:04.360]  有一個是執事肥力
[00:06:04.360 --> 00:06:06.360]  他傳福音傳得很厲害
[00:06:06.360 --> 00:06:08.360]  其實是一個傳道人
[00:06:08.360 --> 00:06:10.360]  他夢主的使者
[00:06:10.360 --> 00:06:12.360]  就吩咐他
[00:06:12.360 --> 00:06:14.360]  起來往南走
[00:06:14.360 --> 00:06:16.360]  去一個什麼地方呢
[00:06:16.360 --> 00:06:18.360]  沿著加薩的路上去
[00:06:18.360 --> 00:06:20.360]  那條路是礦野
[00:06:20.360 --> 00:06:22.360]  古代的人不是很輕易
[00:06:22.360 --> 00:06:24.360]  去礦野那裏走
[00:06:24.360 --> 00:06:26.360]  就是沙漠 是大沙漠
[00:06:26.360 --> 00:06:28.360]  以現今的科技
[00:06:28.360 --> 00:06:30.360]  都不是很建議你去沙漠走
[00:06:30.360 --> 00:06:32.360]  我認識一對朋友
[00:06:32.360 --> 00:06:34.360]  因為他女兒
[00:06:34.360 --> 00:06:36.360]  要做一個研究
[00:06:36.360 --> 00:06:38.360]  在Dead Valley 死亡谷
[00:06:38.360 --> 00:06:40.360]  種植一些東西
[00:06:40.360 --> 00:06:42.360]  男的就陪他去
[00:06:42.360 --> 00:06:44.360]  就租了車 頭頭不懂租四驅車
[00:06:44.360 --> 00:06:46.360]  一去到
[00:06:46.360 --> 00:06:48.360]  離開那條公路
[00:06:48.360 --> 00:06:50.360]  多一點去那個位置
[00:06:50.360 --> 00:06:52.360]  車就撞在沙漠裏
[00:06:52.360 --> 00:06:54.360]  後來他們走不知
[00:06:54.360 --> 00:06:56.360]  一大段路
[00:06:56.360 --> 00:06:58.360]  有一里多
[00:06:58.360 --> 00:07:00.360]  走大約半個小時
[00:07:00.360 --> 00:07:02.360]  出來公路求救
[00:07:02.360 --> 00:07:04.360]  一路走的過程裏
[00:07:04.360 --> 00:07:06.360]  兩人相依為命
[00:07:06.360 --> 00:07:08.360]  一路走
[00:07:08.360 --> 00:07:10.360]  什麼都丟下
[00:07:10.360 --> 00:07:12.360]  我朋友是很漂亮的相機
[00:07:12.360 --> 00:07:14.360]  鏡頭 帽子
[00:07:14.360 --> 00:07:16.360]  全部都丟下
[00:07:16.360 --> 00:07:18.360]  沙漠礦野很危險
[00:07:18.360 --> 00:07:20.360]  但肥利
[00:07:20.360 --> 00:07:22.360]  主使者吩咐他去
[00:07:22.360 --> 00:07:24.360]  遇見一個人
[00:07:24.360 --> 00:07:26.360]  我今天想說的就是
[00:07:26.360 --> 00:07:28.360]  埃提亞伯人
[00:07:28.360 --> 00:07:30.360]  他本身是什麼人
[00:07:30.360 --> 00:07:32.360]  聖經說
[00:07:32.360 --> 00:07:34.360]  太監
[00:07:34.360 --> 00:07:36.360]  可能你馬上想起衛小寶
[00:07:36.360 --> 00:07:38.360]  衛小寶是一個假太監
[00:07:38.360 --> 00:07:40.360]  是我們
[00:07:40.360 --> 00:07:42.360]  或者你想起
[00:07:42.360 --> 00:07:44.360]  李連英
[00:07:44.360 --> 00:07:46.360]  或者再有什麼
[00:07:46.360 --> 00:07:48.360]  魏忠賢 再古老一點
[00:07:48.360 --> 00:07:50.360]  你可能想起這些
[00:07:50.360 --> 00:07:52.360]  有大權的太監
[00:07:52.360 --> 00:07:54.360]  你一定想起這些
[00:07:54.360 --> 00:07:56.360]  總管銀庫
[00:07:56.360 --> 00:07:58.360]  總管銀庫的意思
[00:07:58.360 --> 00:08:00.360]  就是
[00:08:00.360 --> 00:08:02.360]  大概現金的
[00:08:02.360 --> 00:08:04.360]  決定你的銀行利息
[00:08:04.360 --> 00:08:06.360]  加一厘還是降半厘
[00:08:06.360 --> 00:08:08.360]  那個人
[00:08:08.360 --> 00:08:10.360]  就是很大權的
[00:08:10.360 --> 00:08:12.360]  在一個這樣的情況下
[00:08:12.360 --> 00:08:14.360]  我們就留意到
[00:08:14.360 --> 00:08:16.360]  這個人
[00:08:16.360 --> 00:08:18.360]  不過既然是太監
[00:08:18.360 --> 00:08:20.360]  可能你馬上想到
[00:08:20.360 --> 00:08:22.360]  他一生能爬到這個位置
[00:08:22.360 --> 00:08:24.360]  一是他踐踏過很多人
[00:08:24.360 --> 00:08:26.360]  對不對
[00:08:26.360 --> 00:08:28.360]  或者
[00:08:28.360 --> 00:08:30.360]  他被人踐踏過
[00:08:30.360 --> 00:08:32.360]  看你是什麼歲數
[00:08:32.360 --> 00:08:34.360]  一個這樣的人
[00:08:34.360 --> 00:08:36.360]  心裡有什麼狀態
[00:08:36.360 --> 00:08:38.360]  這個也有很多的考慮
[00:08:38.360 --> 00:08:40.360]  我想問
[00:08:40.360 --> 00:08:42.360]  你有沒有陰影
[00:08:42.360 --> 00:08:44.360]  童年陰影那些
[00:08:44.360 --> 00:08:46.360]  不敢回答
[00:08:46.360 --> 00:08:48.360]  可能有 可能沒有
[00:08:48.360 --> 00:08:50.360]  對於這個問題
[00:08:50.360 --> 00:08:52.360]  我的答案就是
[00:08:52.360 --> 00:08:54.360]  沒有的童年陰影
[00:08:54.360 --> 00:08:56.360]  這個是很嚴重的
[00:08:56.360 --> 00:08:58.360]  他們罰我都罰到有陰影
[00:08:58.360 --> 00:09:02.360]  一個人
[00:09:02.360 --> 00:09:04.360]  人生行完一段的路
[00:09:04.360 --> 00:09:06.360]  不多不少
[00:09:06.360 --> 00:09:08.360]  有些傷痕
[00:09:08.360 --> 00:09:10.360]  也有些得著
[00:09:10.360 --> 00:09:12.360]  心靈裏面很多的想法
[00:09:12.360 --> 00:09:14.360]  簡單換另外一件事來問
[00:09:14.360 --> 00:09:16.360]  究竟這個太監是一個好人
[00:09:16.360 --> 00:09:18.360]  還是一個壞人呢
[00:09:18.360 --> 00:09:20.360]  不知道
[00:09:20.360 --> 00:09:22.360]  正如你不知道你隔壁
[00:09:22.360 --> 00:09:24.360]  我記得我第一次來廣福堂
[00:09:24.360 --> 00:09:26.360]  請你問一下你隔壁那個
[00:09:26.360 --> 00:09:28.360]  他是好人還是壞人
[00:09:28.360 --> 00:09:30.360]  你是好人還是壞人
[00:09:30.360 --> 00:09:32.360]  問一下他
[00:09:32.360 --> 00:09:34.360]  坐在一起崇拜這麼久
[00:09:34.360 --> 00:09:36.360]  都不知道他是好人還是壞人
[00:09:36.360 --> 00:09:38.360]  真的有些問題
[00:09:38.360 --> 00:09:40.360]  我們現在坐地鐵
[00:09:40.360 --> 00:09:42.360]  你也要眼睜睜
[00:09:42.360 --> 00:09:44.360]  看有沒有憤怒青年
[00:09:44.360 --> 00:09:46.360]  一見到有個姓梁的
[00:09:46.360 --> 00:09:48.360]  已經玩完的議員
[00:09:48.360 --> 00:09:50.360]  他一定是被人追著罵的
[00:09:50.360 --> 00:09:52.360]  真的在網上流傳
[00:09:52.360 --> 00:09:54.360]  有這樣的WhatsApp
[00:09:54.360 --> 00:09:56.360]  什麼的
[00:09:56.360 --> 00:09:58.360]  兄弟姐妹
[00:09:58.360 --> 00:10:00.360]  這個太監是一個好人還是壞人
[00:10:00.360 --> 00:10:02.360]  我告訴你
[00:10:02.360 --> 00:10:04.360]  我自己的看法
[00:10:04.360 --> 00:10:06.360]  我覺得他是一個好人
[00:10:06.360 --> 00:10:08.360]  就算他未信耶穌
[00:10:08.360 --> 00:10:10.360]  也是一個好人
[00:10:10.360 --> 00:10:12.360]  世上我們定位
[00:10:12.360 --> 00:10:14.360]  自己想做好
[00:10:14.360 --> 00:10:16.360]  為什麼呢
[00:10:16.360 --> 00:10:18.360]  去耶路撒冷
[00:10:18.360 --> 00:10:20.360]  禮拜這件事
[00:10:20.360 --> 00:10:22.360]  他起碼是想做好人
[00:10:22.360 --> 00:10:26.360]  是不是這樣說
[00:10:26.360 --> 00:10:28.360]  能夠這麼遠
[00:10:28.360 --> 00:10:30.360]  去到耶路撒冷
[00:10:30.360 --> 00:10:32.360]  他的地方
[00:10:32.360 --> 00:10:34.360]  聖經裡面用了埃提亞伯這個字
[00:10:34.360 --> 00:10:36.360]  有些學者認為
[00:10:36.360 --> 00:10:38.360]  埃提亞伯在古代
[00:10:38.360 --> 00:10:40.360]  不等同現在的埃塞俄比亞
[00:10:40.360 --> 00:10:42.360]  兩個地方
[00:10:42.360 --> 00:10:44.360]  是等同以前一個
[00:10:44.360 --> 00:10:46.360]  叫魯賓王國
[00:10:46.360 --> 00:10:48.360]  是蘇丹旁邊
[00:10:48.360 --> 00:10:50.360]  一個小的國家
[00:10:50.360 --> 00:10:52.360]  古代才存在
[00:10:52.360 --> 00:10:54.360]  後來可能沒有了
[00:10:54.360 --> 00:10:56.360]  還是後來被人移駛了
[00:10:56.360 --> 00:10:58.360]  去了現在的埃提亞伯那邊
[00:10:58.360 --> 00:11:00.360]  不知道
[00:11:00.360 --> 00:11:02.360]  這裡也要人類學家
[00:11:02.360 --> 00:11:04.360]  研究才知道
[00:11:04.360 --> 00:11:06.360]  距離耶路撒冷
[00:11:06.360 --> 00:11:08.360]  是大約200里
[00:11:08.360 --> 00:11:10.360]  即是大約320公里
[00:11:12.360 --> 00:11:14.360]  西環很近
[00:11:14.360 --> 00:11:16.360]  在中環住
[00:11:16.360 --> 00:11:18.360]  回來崇拜
[00:11:18.360 --> 00:11:20.360]  半山有些
[00:11:20.360 --> 00:11:22.360]  西環遠一點
[00:11:22.360 --> 00:11:24.360]  3里
[00:11:24.360 --> 00:11:26.360]  都是里
[00:11:26.360 --> 00:11:28.360]  在天水圍住
[00:11:28.360 --> 00:11:30.360]  今天早上有兩個
[00:11:30.360 --> 00:11:32.360]  一個弟兄一個姐妹
[00:11:32.360 --> 00:11:34.360]  在天水圍住
[00:11:34.360 --> 00:11:36.360]  回來我們這裡崇拜
[00:11:36.360 --> 00:11:38.360]  在汕頭來的
[00:11:38.360 --> 00:11:40.360]  汕頭大約320公里
[00:11:42.360 --> 00:11:44.360]  你知道
[00:11:44.360 --> 00:11:46.360]  這個太監
[00:11:46.360 --> 00:11:48.360]  去一次崇拜
[00:11:48.360 --> 00:11:50.360]  是多有誠意
[00:11:50.360 --> 00:11:52.360]  很有誠意
[00:11:52.360 --> 00:11:54.360]  他去為了去禮拜
[00:11:54.360 --> 00:11:56.360]  去到當時的
[00:11:56.360 --> 00:11:58.360]  聖殿裏面
[00:11:58.360 --> 00:12:00.360]  當然我們說尋求心靈滿足
[00:12:00.360 --> 00:12:02.360]  上行
[00:12:02.360 --> 00:12:04.360]  要爬山上去
[00:12:04.360 --> 00:12:06.360]  去到聖殿那裏
[00:12:06.360 --> 00:12:08.360]  他就去敬拜
[00:12:08.360 --> 00:12:10.360]  聖殿當時大概耶穌的年代
[00:12:10.360 --> 00:12:12.360]  大概
[00:12:12.360 --> 00:12:14.360]  這裏整個
[00:12:14.360 --> 00:12:16.360]  聖鎖
[00:12:16.360 --> 00:12:18.360]  最後面是至聖鎖
[00:12:18.360 --> 00:12:20.360]  至聖鎖的背後
[00:12:20.360 --> 00:12:22.360]  是西面
[00:12:22.360 --> 00:12:24.360]  這個門一定是向東面
[00:12:24.360 --> 00:12:26.360]  一直向東
[00:12:26.360 --> 00:12:28.360]  外面有祭壇
[00:12:28.360 --> 00:12:30.360]  屠宰
[00:12:30.360 --> 00:12:32.360]  銅盆
[00:12:32.360 --> 00:12:34.360]  那個地方在這裏
[00:12:34.360 --> 00:12:36.360]  這個就是聖殿
[00:12:36.360 --> 00:12:38.360]  看下一張
[00:12:38.360 --> 00:12:40.360]  調一調位置
[00:12:40.360 --> 00:12:42.360]  東向這邊
[00:12:42.360 --> 00:12:44.360]  西向這邊
[00:12:44.360 --> 00:12:46.360]  聖殿至聖鎖
[00:12:46.360 --> 00:12:48.360]  有美門在少林寺裏面提過
[00:12:48.360 --> 00:12:50.360]  所羅門廊
[00:12:50.360 --> 00:12:52.360]  有個在那裏
[00:12:52.360 --> 00:12:54.360]  在那裏瘸腿了很久
[00:12:54.360 --> 00:12:56.360]  諸如此類
[00:12:56.360 --> 00:12:58.360]  我想問你
[00:12:58.360 --> 00:13:00.360]  這個太監這麼遠來到
[00:13:00.360 --> 00:13:02.360]  在哪裏敬拜
[00:13:02.360 --> 00:13:04.360]  愛邦仁院
[00:13:04.360 --> 00:13:06.360]  如果他是太監
[00:13:06.360 --> 00:13:08.360]  來敬拜愛邦仁院都不行
[00:13:08.360 --> 00:13:10.360]  勉強因為他可能是一個大官
[00:13:10.360 --> 00:13:12.360]  他是一個大官的話
[00:13:12.360 --> 00:13:14.360]  他由猶太公會
[00:13:14.360 --> 00:13:16.360]  接待他
[00:13:16.360 --> 00:13:18.360]  進去了
[00:13:18.360 --> 00:13:20.360]  然後大概在這裏
[00:13:20.360 --> 00:13:22.360]  腳踩半隻腳
[00:13:22.360 --> 00:13:24.360]  進了愛邦仁院
[00:13:24.360 --> 00:13:26.360]  還沒OK就算了
[00:13:26.360 --> 00:13:28.360]  看著這裏來敬拜
[00:13:28.360 --> 00:13:30.360]  頂姐們
[00:13:30.360 --> 00:13:32.360]  如果今天
[00:13:32.360 --> 00:13:34.360]  我很有誠意
[00:13:34.360 --> 00:13:36.360]  一定要來敬拜
[00:13:36.360 --> 00:13:38.360]  聽說有廣福堂
[00:13:38.360 --> 00:13:40.360]  他們很自然的聚會
[00:13:40.360 --> 00:13:42.360]  不是太多很特別的禮儀
[00:13:42.360 --> 00:13:44.360]  沒什麼
[00:13:44.360 --> 00:13:46.360]  只是唱唱詩歌
[00:13:46.360 --> 00:13:48.360]  有一班頂姐妹很誠心的要敬拜
[00:13:48.360 --> 00:13:50.360]  你來到
[00:13:50.360 --> 00:13:52.360]  但我請你在
[00:13:52.360 --> 00:13:54.360]  金鐘站那裏敬拜
[00:13:54.360 --> 00:13:58.360]  現代科技可能幫幫你
[00:13:58.360 --> 00:14:00.360]  給個電視你看看
[00:14:00.360 --> 00:14:02.360]  遙遠
[00:14:02.360 --> 00:14:04.360]  你來到
[00:14:04.360 --> 00:14:06.360]  你要不要來敬拜
[00:14:06.360 --> 00:14:08.360]  這個太監要
[00:14:08.360 --> 00:14:10.360]  我的答案在這裏
[00:14:10.360 --> 00:14:12.360]  這個太監
[00:14:12.360 --> 00:14:14.360]  他開始去到可能某個歲數
[00:14:14.360 --> 00:14:16.360]  某個地位
[00:14:16.360 --> 00:14:18.360]  他重視心靈裏面的需要
[00:14:18.360 --> 00:14:20.360]  我不知道你重不重視
[00:14:20.360 --> 00:14:22.360]  你心靈裏面的需要
[00:14:22.360 --> 00:14:24.360]  有時人為了求真理
[00:14:24.360 --> 00:14:26.360]  求能夠和天地的神
[00:14:26.360 --> 00:14:28.360]  接觸一下
[00:14:28.360 --> 00:14:30.360]  心靈躺開的時間
[00:14:30.360 --> 00:14:32.360]  多辛苦
[00:14:32.360 --> 00:14:34.360]  多被人歧視都會厭
[00:14:34.360 --> 00:14:38.360]  我在外國住過一段時間
[00:14:38.360 --> 00:14:40.360]  我知道被人歧視的那種
[00:14:40.360 --> 00:14:42.360]  有時很微細的
[00:14:42.360 --> 00:14:44.360]  那麼多東西就歧視了你
[00:14:44.360 --> 00:14:46.360]  你又沒有聲音
[00:14:46.360 --> 00:14:48.360]  就是這樣
[00:14:48.360 --> 00:14:50.360]  我未去過英國
[00:14:50.360 --> 00:14:52.360]  我也不會寫一封信去英國
[00:14:52.360 --> 00:14:54.360]  求什麼
[00:14:54.360 --> 00:14:56.360]  因為那些是
[00:14:56.360 --> 00:14:58.360]  被人歧視的位置
[00:14:58.360 --> 00:15:00.360]  我不會
[00:15:00.360 --> 00:15:02.360]  這個太監
[00:15:02.360 --> 00:15:04.360]  反而會
[00:15:04.360 --> 00:15:06.360]  他不知道來了多少次
[00:15:06.360 --> 00:15:08.360]  如果照看他那麼熟路
[00:15:08.360 --> 00:15:10.360]  又知道怎麼買一卷聖經
[00:15:10.360 --> 00:15:12.360]  他未必是第一次過來
[00:15:12.360 --> 00:15:14.360]  剛好這次就主吩咐
[00:15:14.360 --> 00:15:16.360]  一個肥膩
[00:15:16.360 --> 00:15:18.360]  去和他解釋
[00:15:18.360 --> 00:15:20.360]  他完了崇拜之後
[00:15:20.360 --> 00:15:22.360]  現在回來
[00:15:22.360 --> 00:15:24.360]  在車上坐著念
[00:15:24.360 --> 00:15:26.360]  先知爾賽亞的書
[00:15:26.360 --> 00:15:28.360]  頂姐妹完了崇拜
[00:15:28.360 --> 00:15:30.360]  下午你看什麼書
[00:15:30.360 --> 00:15:34.360]  這個問題
[00:15:34.360 --> 00:15:36.360]  大家用笑去回答
[00:15:36.360 --> 00:15:38.360]  我多謝大家
[00:15:38.360 --> 00:15:40.360]  很老實的回答
[00:15:40.360 --> 00:15:42.360]  我在美國那時
[00:15:42.360 --> 00:15:44.360]  試過有次和頂姐妹出去
[00:15:44.360 --> 00:15:46.360]  她後面就坐著她的子女
[00:15:46.360 --> 00:15:48.360]  一轉身
[00:15:48.360 --> 00:15:50.360]  Iron Man的漫畫書
[00:15:50.360 --> 00:15:52.360]  當然是漫畫書
[00:15:52.360 --> 00:15:54.360]  是這樣的
[00:15:54.360 --> 00:15:56.360]  你已經看過Iron Man
[00:15:56.360 --> 00:15:58.360]  有些
[00:15:58.360 --> 00:16:00.360]  說黑暗方面
[00:16:00.360 --> 00:16:02.360]  比較厲害的漫畫書
[00:16:02.360 --> 00:16:04.360]  你去班辰諾堡
[00:16:04.360 --> 00:16:06.360]  那一欄
[00:16:06.360 --> 00:16:08.360]  看一看就知道他們在受什麼救
[00:16:08.360 --> 00:16:10.360]  有些漫畫書裡面
[00:16:10.360 --> 00:16:12.360]  做教童性戀
[00:16:12.360 --> 00:16:14.360]  英雄童性戀
[00:16:14.360 --> 00:16:16.360]  類似超人的形象
[00:16:16.360 --> 00:16:18.360]  和另一個超級英雄
[00:16:18.360 --> 00:16:20.360]  拍拖
[00:16:20.360 --> 00:16:22.360]  這樣的東西
[00:16:22.360 --> 00:16:24.360]  一個人
[00:16:24.360 --> 00:16:26.360]  完了崇拜還會看聖經
[00:16:26.360 --> 00:16:28.360]  心靈裡有很大的需要
[00:16:28.360 --> 00:16:30.360]  我不知道你
