
[00:00:00.000 --> 00:00:02.520]  我們看一段聖經約翰福音20章
[00:02:45.840 --> 00:02:47.840]  不是耶穌復活了
[00:02:47.840 --> 00:02:49.840]  不過耶穌的鬼魂向他們顯現
[00:02:49.840 --> 00:02:53.360]  所有人都發抖 很害怕
[00:02:53.360 --> 00:02:55.360]  所以耶穌開口說了什麼
[00:02:55.360 --> 00:02:59.360]  願你們平安
[00:02:59.360 --> 00:03:01.360]  第一句的說話 耶穌對他們說的就是
[00:03:01.360 --> 00:03:03.360]  願你們平安
[00:03:03.360 --> 00:03:06.480]  因為耶穌知道他們害怕
[00:03:06.480 --> 00:03:08.480]  耶穌在那裡站在當中
[00:03:08.480 --> 00:03:10.480]  說願你們平安
[00:03:10.480 --> 00:03:12.480]  很奇怪 然後到21節
[00:03:12.480 --> 00:03:14.480]  耶穌就再說多一次
[00:03:14.480 --> 00:03:16.480]  願你們平安
[00:03:18.480 --> 00:03:20.480]  第一節我想說的是
[00:03:20.480 --> 00:03:22.480]  其實耶穌也知道
[00:03:22.480 --> 00:03:24.480]  如果祂今早在那裡
[00:03:24.480 --> 00:03:26.480]  呼召你們
[00:03:26.480 --> 00:03:28.480]  去吹士
[00:03:28.480 --> 00:03:30.480]  不去吹士就去聖馬丁
[00:03:30.480 --> 00:03:32.480]  害不害怕
[00:03:32.480 --> 00:03:36.480]  可能你心裡也會有些緊張
[00:03:36.480 --> 00:03:38.480]  就算不害怕也好
[00:03:38.480 --> 00:03:40.480]  為什麼? 去席堂
[00:03:40.480 --> 00:03:42.480]  開始新的工作
[00:03:42.480 --> 00:03:44.480]  意味著什麼?
[00:03:44.480 --> 00:03:46.480]  有很多未知數
[00:03:46.480 --> 00:03:48.480]  未知的事情會發生
[00:03:48.480 --> 00:03:50.480]  現在所有的預測都在那裡
[00:03:50.480 --> 00:03:52.480]  有很多的東西
[00:03:52.480 --> 00:03:54.480]  開新的工作
[00:03:54.480 --> 00:03:56.480]  又沒有地方 有什麼會發生
[00:03:56.480 --> 00:03:58.480]  你不知道的
[00:03:58.480 --> 00:04:00.480]  不單如此 你去席堂意味著什麼?
[00:04:00.480 --> 00:04:02.480]  你要犧牲
[00:04:02.480 --> 00:04:04.480]  這裡樣樣都有
[00:04:04.480 --> 00:04:06.480]  那裡沒有這麼大的螢幕
[00:04:06.480 --> 00:04:08.480]  如果開新堂的時候
[00:04:08.480 --> 00:04:10.480]  沒有現在這麼多的設備
[00:04:10.480 --> 00:04:12.480]  在那裡的時候
[00:04:12.480 --> 00:04:14.480]  你還要學習和別人溝通
[00:04:14.480 --> 00:04:16.480]  聊天 關心那些無道的朋友
[00:04:16.480 --> 00:04:18.480]  如果你有小朋友
[00:04:18.480 --> 00:04:20.480]  小朋友當然要適應
[00:04:20.480 --> 00:04:22.480]  這裡有健身房讓你走來走去
[00:04:22.480 --> 00:04:24.480]  那裡沒有 最多給你一個大房
[00:04:24.480 --> 00:04:28.480]  這個意味著要犧牲
[00:04:28.480 --> 00:04:30.480]  我想不想做出這樣的犧牲
[00:04:30.480 --> 00:04:32.480]  我願不願意去面對
[00:04:32.480 --> 00:04:34.480]  那些不可預測的事情
[00:04:34.480 --> 00:04:36.480]  人是不是最怕
[00:04:36.480 --> 00:04:38.480]  猜不到的事情
[00:04:38.480 --> 00:04:40.480]  你才會害怕 不知道會發生什麼
[00:04:40.480 --> 00:04:42.480]  你才會害怕
[00:04:42.480 --> 00:04:44.480]  其實耶穌是知道
[00:04:44.480 --> 00:04:46.480]  當你聽到
[00:04:46.480 --> 00:04:48.480]  church planting 席堂
[00:04:48.480 --> 00:04:50.480]  開新堂
[00:04:50.480 --> 00:04:52.480]  如果神給你這麼感動的時候
[00:04:52.480 --> 00:04:54.480]  你有很多疑惑
[00:04:54.480 --> 00:04:56.480]  好像當時的門徒說 耶穌真的復活了?
[00:04:56.480 --> 00:04:58.480]  半信半疑
[00:04:58.480 --> 00:05:00.480]  而且可能有一點害怕
[00:05:00.480 --> 00:05:04.480]  所以我要說
[00:05:04.480 --> 00:05:06.480]  耶穌第一句說
[00:05:06.480 --> 00:05:08.480]  願你們平安
[00:05:08.480 --> 00:05:10.480]  是因為
[00:05:10.480 --> 00:05:12.480]  祂說給門徒聽
[00:05:12.480 --> 00:05:14.480]  你們不用怕 我不是鬼魂
[00:05:14.480 --> 00:05:16.480]  不用怕
[00:05:16.480 --> 00:05:18.480]  說完之後 聖經就說
[00:05:18.480 --> 00:05:20.480]  把自己手上的釘痕 肋旁
[00:05:20.480 --> 00:05:22.480]  指給門徒
[00:05:22.480 --> 00:05:24.480]  大家有沒有留意到
[00:05:24.480 --> 00:05:26.480]  剛才我們所說的那段聖經
[00:05:26.480 --> 00:05:28.480]  耶穌第二句說話是什麼
[00:05:28.480 --> 00:05:30.480]  都是願你們平安
[00:05:30.480 --> 00:05:32.480]  你看看聖經裡面
[00:05:32.480 --> 00:05:34.480]  都是願你們平安
[00:05:34.480 --> 00:05:36.480]  然後才說 父怎樣差遣我
[00:05:36.480 --> 00:05:38.480]  我照樣差遣你們
[00:05:38.480 --> 00:05:40.480]  所以第一個平安
[00:05:40.480 --> 00:05:42.480]  和第二個平安有點不同
[00:05:42.480 --> 00:05:44.480]  第一個不用怕 我不是鬼
[00:05:44.480 --> 00:05:46.480]  我是真的
[00:05:46.480 --> 00:05:48.480]  第二個願你們平安
[00:05:48.480 --> 00:05:50.480]  是在耶穌說
[00:05:50.480 --> 00:05:52.480]  你看看我
[00:05:52.480 --> 00:05:54.480]  我真的復活了
[00:05:54.480 --> 00:05:56.480]  我真的是上帝的兒子
[00:05:56.480 --> 00:05:58.480]  我真是為了你們的怨顧
[00:05:58.480 --> 00:06:00.480]  是因為你們有罪的怨顧
[00:06:00.480 --> 00:06:02.480]  被釘死了十字架上
[00:06:02.480 --> 00:06:04.480]  第三天我復活了
[00:06:04.480 --> 00:06:06.480]  面對面見到你們
[00:06:06.480 --> 00:06:08.480]  相信我的怨顧
[00:06:08.480 --> 00:06:10.480]  你們的罪得到赦免
[00:06:10.480 --> 00:06:12.480]  你們可以有永生的盼望
[00:06:12.480 --> 00:06:14.480]  你們要將平安的福音
[00:06:14.480 --> 00:06:16.480]  告訴其他所有人
[00:06:16.480 --> 00:06:20.480]  這就是當時的情況
[00:06:20.480 --> 00:06:22.480]  馬拉基書第二章第六節
[00:06:22.480 --> 00:06:24.480]  你們是沒有的
[00:06:24.480 --> 00:06:26.480]  裡面怎麼說
[00:06:26.480 --> 00:06:28.480]  上帝以平安和正直與我同行
[00:06:28.480 --> 00:06:30.480]  上帝以平安和正直與我同行
[00:06:30.480 --> 00:06:32.480]  使多人回頭離開罪業
[00:06:32.480 --> 00:06:34.480]  使多人回頭離開罪業
[00:06:34.480 --> 00:06:36.480]  當上帝差遣我們的時候
[00:06:36.480 --> 00:06:38.480]  正是因為他說
[00:06:38.480 --> 00:06:40.480]  上帝要我們同行
[00:06:40.480 --> 00:06:42.480]  他的正直與平安要我們同行
[00:06:42.480 --> 00:06:44.480]  使多人的罪業得到赦免
[00:06:44.480 --> 00:06:46.480]  弟兄姊妹
[00:06:46.480 --> 00:06:48.480]  我們所相信的
[00:06:48.480 --> 00:06:50.480]  是一個已經從死裡復活的上帝
[00:06:50.480 --> 00:06:52.480]  我們所相信的
[00:06:52.480 --> 00:06:54.480]  是一個創造宇宙萬物的主宰
[00:06:54.480 --> 00:06:56.480]  如果我們明白了上帝的心意
[00:06:56.480 --> 00:06:58.480]  如果我們明白了上帝的心意
[00:06:58.480 --> 00:07:00.480]  而我們又聽到又知道
[00:07:00.480 --> 00:07:02.480]  上帝差遣我們的時候
[00:07:02.480 --> 00:07:04.480]  有我鼓勵你
[00:07:04.480 --> 00:07:06.480]  真的不需要害怕
[00:07:06.480 --> 00:07:08.480]  你不需要恐懼
[00:07:08.480 --> 00:07:10.480]  因為次平安的上帝會與我們同去
[00:07:10.480 --> 00:07:12.480]  因為次平安的上帝會與我們同去
[00:07:12.480 --> 00:07:14.480]  所以第二件事
[00:07:14.480 --> 00:07:16.480]  我想告訴大家
[00:07:16.480 --> 00:07:18.480]  有一樣東西很重要
[00:07:18.480 --> 00:07:20.480]  你所聽到的
[00:07:20.480 --> 00:07:22.480]  到底是自己聽回來
[00:07:22.480 --> 00:07:24.480]  還是你自己個人的經驗
[00:07:24.480 --> 00:07:26.480]  還是你自己個人的經驗
[00:07:26.480 --> 00:07:28.480]  如果你信耶穌
[00:07:28.480 --> 00:07:30.480]  但沒有信耶穌個人的經驗
[00:07:30.480 --> 00:07:32.480]  你很多時候都會有疑惑
[00:07:32.480 --> 00:07:34.480]  你這樣說,我這樣相信
[00:07:34.480 --> 00:07:36.480]  但我都感覺不到
[00:07:36.480 --> 00:07:38.480]  我都經歷不到
[00:07:38.480 --> 00:07:40.480]  我都看不到
[00:07:40.480 --> 00:07:42.480]  聖經告訴我們
[00:07:42.480 --> 00:07:44.480]  耶穌就讓門徒看到他
[00:07:44.480 --> 00:07:46.480]  耶穌一開始出現的時候
[00:07:46.480 --> 00:07:48.480]  人們以為他是鬼魂
[00:07:48.480 --> 00:07:50.480]  耶穌說不是,是真的
[00:07:50.480 --> 00:07:52.480]  但他們好像不太認得耶穌
[00:07:52.480 --> 00:07:54.480]  直到耶穌說
[00:07:54.480 --> 00:07:56.480]  看看我的手的釘痕
[00:07:56.480 --> 00:07:58.480]  看看我的肋旁有沒有傷口
[00:07:58.480 --> 00:08:00.480]  聖經怎麼說
[00:08:00.480 --> 00:08:02.480]  耶穌的手的肋旁只給他們看
[00:08:02.480 --> 00:08:04.480]  門徒看見是主
[00:08:04.480 --> 00:08:06.480]  哦,真的是耶穌
[00:08:06.480 --> 00:08:08.480]  於是就起來了
[00:08:08.480 --> 00:08:10.480]  到那個時候
[00:08:10.480 --> 00:08:12.480]  他就起來了
[00:08:12.480 --> 00:08:14.480]  親眼看到
[00:08:14.480 --> 00:08:16.480]  耶穌在我們的眼前
[00:08:16.480 --> 00:08:18.480]  有沒有這樣的經驗?
[00:08:18.480 --> 00:08:22.480]  師母有一個中學同學
[00:08:22.480 --> 00:08:24.480]  剛剛信了耶穌
[00:08:24.480 --> 00:08:26.480]  他和我們分開為什麼去信耶穌
[00:08:26.480 --> 00:08:28.480]  他學了很久
[00:08:28.480 --> 00:08:30.480]  真公畢業了幾十年都不信耶穌
[00:08:30.480 --> 00:08:32.480]  最近信了耶穌
[00:08:32.480 --> 00:08:34.480]  為什麼?
[00:08:34.480 --> 00:08:36.480]  上帝好大恩典
[00:08:36.480 --> 00:08:38.480]  他看到異象
[00:08:38.480 --> 00:08:40.480]  看到一個人走到床邊
[00:08:40.480 --> 00:08:42.480]  坐在那裏握著他的手
[00:08:42.480 --> 00:08:44.480]  他知道他不是作法夢
[00:08:44.480 --> 00:08:46.480]  我知道我不是作法夢
[00:08:46.480 --> 00:08:48.480]  我看到這個人
[00:08:48.480 --> 00:08:50.480]  但我看不清楚是誰
[00:08:50.480 --> 00:08:52.480]  我又知道他不是我老公
[00:08:52.480 --> 00:08:54.480]  他老公死了
[00:08:54.480 --> 00:08:56.480]  其實這是其中一個原因
[00:08:56.480 --> 00:08:58.480]  我不信耶穌
[00:08:58.480 --> 00:09:00.480]  老公走了
[00:09:00.480 --> 00:09:02.480]  是走得很辛苦的
[00:09:02.480 --> 00:09:04.480]  我知道他不是我老公
[00:09:04.480 --> 00:09:06.480]  我又知道我不是在作法夢
[00:09:06.480 --> 00:09:08.480]  就是有一個人來到我床邊
[00:09:08.480 --> 00:09:10.480]  握著我的手
[00:09:10.480 --> 00:09:12.480]  當他握著我的手的時候
[00:09:12.480 --> 00:09:14.480]  有一種莫名其妙
[00:09:14.480 --> 00:09:16.480]  無法解釋的平安
[00:09:16.480 --> 00:09:18.480]  充滿我整個生命
[00:09:18.480 --> 00:09:20.480]  他忽然在那一刻意識到
[00:09:20.480 --> 00:09:22.480]  He is Jesus
[00:09:24.480 --> 00:09:26.480]  他不是作法夢
[00:09:26.480 --> 00:09:28.480]  他真的看到一個人
[00:09:28.480 --> 00:09:30.480]  這個不是第一次
[00:09:30.480 --> 00:09:32.480]  我以前有個會友
[00:09:32.480 --> 00:09:34.480]  我在廚房洗碗
[00:09:34.480 --> 00:09:36.480]  耶穌在那裏跟我說話
[00:09:36.480 --> 00:09:38.480]  我說是真的嗎?
[00:09:38.480 --> 00:09:40.480]  他說是真的
[00:09:40.480 --> 00:09:42.480]  所以他在大陸做宣教士
[00:09:42.480 --> 00:09:44.480]  不是很多人會見到耶穌
[00:09:44.480 --> 00:09:46.480]  用肉體向他顯現
[00:09:46.480 --> 00:09:48.480]  有沒有?
[00:09:48.480 --> 00:09:50.480]  有,除非他們說謊
[00:09:50.480 --> 00:09:52.480]  但對他們來說是很真實
[00:09:52.480 --> 00:09:54.480]  是因為這個緣故
[00:09:54.480 --> 00:09:56.480]  所以有這個緣故
[00:09:56.480 --> 00:09:58.480]  我從前教會的會友
[00:09:58.480 --> 00:10:00.480]  做了宣教士
[00:10:00.480 --> 00:10:02.480]  不是每一個人
[00:10:02.480 --> 00:10:04.480]  都可以肉眼見到
[00:10:04.480 --> 00:10:06.480]  耶穌肉體向我們顯現
[00:10:06.480 --> 00:10:08.480]  不過,我告訴你
[00:10:08.480 --> 00:10:10.480]  每一個基督徒
[00:10:10.480 --> 00:10:12.480]  都可以用我們的眼睛
[00:10:12.480 --> 00:10:14.480]  見證到
[00:10:14.480 --> 00:10:16.480]  看到上帝和耶穌
[00:10:16.480 --> 00:10:18.480]  偉大的工作
[00:10:18.480 --> 00:10:20.480]  和能力
[00:10:20.480 --> 00:10:22.480]  你同意牧師的說話嗎?
[00:10:22.480 --> 00:10:24.480]  讓我再講一些歷史
[00:10:24.480 --> 00:10:28.480]  從前丹華浸信會的弟兄姊妹
[00:10:28.480 --> 00:10:30.480]  為了傳福音的緣故
[00:10:30.480 --> 00:10:40.480]  甘願解散教會和會點合併重新開始
[00:10:40.480 --> 00:10:42.480]  兩句我說完了
[00:10:42.480 --> 00:10:44.480]  不過不簡單
[00:10:44.480 --> 00:10:46.480]  從我的角度來說
[00:10:46.480 --> 00:10:50.480]  這群弟兄姊妹是一種天國的胸襟
[00:10:50.480 --> 00:10:52.480]  成立了二十年的教會
[00:10:52.480 --> 00:10:56.480]  願意解散教會和會點合併重新開始
[00:10:56.480 --> 00:10:58.480]  因為這種天國的胸襟
[00:10:58.480 --> 00:11:02.480]  讓我們看到上帝的偉大和能力
[00:11:02.480 --> 00:11:04.480]  我們什麼時候開始的?
[00:11:04.480 --> 00:11:06.480]  這裡的會教會
[00:11:06.480 --> 00:11:08.480]  2012年
[00:11:08.480 --> 00:11:10.480]  一開始就看到教會迅速增長
[00:11:10.480 --> 00:11:14.480]  三年裡就買了建築物和搬進來了
[00:11:14.480 --> 00:11:16.480]  現在差不多坐滿了
[00:11:16.480 --> 00:11:20.480]  我相信丹華下來的弟兄姊妹
[00:11:20.480 --> 00:11:22.480]  看到什麼?
[00:11:22.480 --> 00:11:24.480]  有份和我們一起開始
[00:11:24.480 --> 00:11:26.480]  這裡會點的弟兄姊妹
[00:11:26.480 --> 00:11:28.480]  你看到什麼?
[00:11:28.480 --> 00:11:30.480]  上帝的恩,這就是能力
[00:11:30.480 --> 00:11:34.480]  這不是人可以做到的事
[00:11:34.480 --> 00:11:36.480]  我們看看聖經怎麼說
[00:11:36.480 --> 00:11:38.480]  彼得後書第一章第十六節
[00:11:38.480 --> 00:11:45.480]  我們所告訴你們那有關我們主耶穌基督的大能和再臨的事
[00:11:45.480 --> 00:11:50.480]  並不是根據捏造出來的荒唐的傳說
[00:11:50.480 --> 00:11:52.480]  NO!
[00:11:52.480 --> 00:11:57.480]  我們曾親眼看見他的偉大
[00:11:57.480 --> 00:12:01.480]  會點人,你有沒有親眼看見過上帝的偉大?
[00:12:01.480 --> 00:12:03.480]  有沒有?
[00:12:03.480 --> 00:12:05.480]  Amen!
[00:12:05.480 --> 00:12:10.480]  我相信我們很多會點人都經歷過若白所經歷的
[00:12:10.480 --> 00:12:12.480]  從前我們是風聞有理
[00:12:12.480 --> 00:12:14.480]  但是現在呢?
[00:12:14.480 --> 00:12:16.480]  親眼看見你
[00:12:16.480 --> 00:12:18.480]  Amen!感謝讚美上帝
[00:12:18.480 --> 00:12:20.480]  我們都有這樣的經歷
[00:12:20.480 --> 00:12:22.480]  看不到上帝的人是怎樣
[00:12:22.480 --> 00:12:24.480]  上帝是一個靈
[00:12:24.480 --> 00:12:26.480]  但是我們看到神的工作,神的偉大
[00:12:26.480 --> 00:12:29.480]  透過我們顯露出來
[00:12:29.480 --> 00:12:31.480]  感謝,讚美主
[00:12:31.480 --> 00:12:36.480]  我們在Tracy和South Peninsula的新工作都一樣
[00:12:36.480 --> 00:12:42.480]  等於我上個禮拜教牧童公開我們的planning retreat
[00:12:42.480 --> 00:12:44.480]  上個禮拜
[00:12:44.480 --> 00:12:46.480]  我們當然要說這些
[00:12:46.480 --> 00:12:48.480]  planning retreat當然要做planning
[00:12:48.480 --> 00:12:52.480]  當我們想想,明年有什麼做?
[00:12:52.480 --> 00:12:54.480]  去兩個分堂而已
[00:12:54.480 --> 00:13:00.480]  我告訴你們
[00:13:01.480 --> 00:13:03.480]  其實我們緊張
[00:13:03.480 --> 00:13:05.480]  我們感到震撼
[00:13:05.480 --> 00:13:07.480]  為什麼?
[00:13:07.480 --> 00:13:09.480]  一年開兩個分堂
[00:13:09.480 --> 00:13:12.480]  哪裡找人?
[00:13:12.480 --> 00:13:14.480]  人力的資源
[00:13:14.480 --> 00:13:16.480]  物質上的資源
[00:13:16.480 --> 00:13:18.480]  Can we do it?
[00:13:18.480 --> 00:13:20.480]  Can we do it?
[00:13:20.480 --> 00:13:22.480]  我們問這些問題
[00:13:22.480 --> 00:13:24.480]  我們不是盲目地說去吧去吧
[00:13:24.480 --> 00:13:26.480]  不是這樣的
[00:13:26.480 --> 00:13:28.480]  但當我們回頭看
[00:13:28.480 --> 00:13:33.480]  我們看到上帝已經感動了一群弟兄姊妹
[00:13:33.480 --> 00:13:35.480]  在Tracy,我們看到她感動了
[00:13:35.480 --> 00:13:37.480]  當初不想再重複
[00:13:37.480 --> 00:13:39.480]  幾個家庭開始了工作
[00:13:39.480 --> 00:13:41.480]  開始的時候只是一個小組
[00:13:41.480 --> 00:13:44.480]  沒有想過要開分堂
[00:13:44.480 --> 00:13:48.480]  在South Peninsula
[00:13:48.480 --> 00:13:50.480]  而他們在Milbury跟教會就在那邊
[00:13:50.480 --> 00:13:52.480]  同樣的事情
[00:13:52.480 --> 00:13:54.480]  打算開一個小組
[00:13:54.480 --> 00:13:56.480]  沒有想過要開分堂在那裡
[00:13:56.480 --> 00:13:58.480]  開始之後神祝福他們機會
[00:13:58.480 --> 00:14:00.480]  祝福他們
[00:14:00.480 --> 00:14:04.480]  越來越多弟兄姊妹加入他們的團隊
[00:14:04.480 --> 00:14:06.480]  我們發覺原來在這兩個地方
[00:14:06.480 --> 00:14:10.480]  都有很多全副任的機會
[00:14:10.480 --> 00:14:12.480]  在當中
[00:14:12.480 --> 00:14:14.480]  當我們跟弟兄姊妹分享
[00:14:14.480 --> 00:14:16.480]  我們有機會可能在Tracy
[00:14:16.480 --> 00:14:20.480]  或者在南三藩市半島開分堂
[00:14:20.480 --> 00:14:22.480]  大家記得嗎?
[00:14:22.480 --> 00:14:24.480]  我們上兩個月
[00:14:24.480 --> 00:14:26.480]  我們籌了十幾萬
[00:14:26.480 --> 00:14:30.480]  作為他們的開創基金
[00:14:30.480 --> 00:14:32.480]  一個月
[00:14:32.480 --> 00:14:34.480]  我們本來是十萬的
[00:14:34.480 --> 00:14:36.480]  結果我們結束是十六萬
[00:14:36.480 --> 00:14:38.480]  就是為了要開始這兩個基金
[00:14:38.480 --> 00:14:40.480]  當然十六萬是很少錢
[00:14:40.480 --> 00:14:42.480]  很快就沒有了
[00:14:42.480 --> 00:14:44.480]  不過我們有一個很好的開始
[00:14:44.480 --> 00:14:46.480]  只是一個月
[00:14:46.480 --> 00:14:48.480]  這是上帝的恩典
[00:14:48.480 --> 00:14:50.480]  上帝的工作
[00:14:50.480 --> 00:14:52.480]  而且到最近的時候
[00:14:52.480 --> 00:14:54.480]  有很多新朋友
[00:14:54.480 --> 00:14:56.480]  一些願意為新的基督開始投入
[00:14:56.480 --> 00:14:58.480]  加入他們的
[00:14:58.480 --> 00:15:00.480]  侍奉的團隊
[00:15:00.480 --> 00:15:02.480]  我們很感謝讚美主
[00:15:02.480 --> 00:15:04.480]  CEO小組
[00:15:04.480 --> 00:15:06.480]  上一年已經自己在籌備
[00:15:06.480 --> 00:15:08.480]  有自己的報道會
[00:15:08.480 --> 00:15:12.480]  我們每次都會去幫忙
[00:15:12.480 --> 00:15:14.480]  而Tracy呢
[00:15:14.480 --> 00:15:16.480]  今年十一月
[00:15:16.480 --> 00:15:18.480]  剛剛正在籌劃
[00:15:18.480 --> 00:15:20.480]  我們會在上面開一個
[00:15:20.480 --> 00:15:22.480]  音樂報道聚會
[00:15:22.480 --> 00:15:26.480]  弟兄姊妹
[00:15:26.480 --> 00:15:28.480]  我講給大家聽
[00:15:28.480 --> 00:15:30.480]  我希望大家看到
[00:15:30.480 --> 00:15:34.480]  上帝已經開始在做工了
[00:15:34.480 --> 00:15:36.480]  上帝在動了
[00:15:36.480 --> 00:15:39.480]  我們要跟著上帝去走
[00:15:39.480 --> 00:15:41.480]  這條道路
[00:15:41.480 --> 00:15:43.480]  如果大家想親身
[00:15:43.480 --> 00:15:45.480]  如果你說我不是太多信仰的經歷
[00:15:45.480 --> 00:15:48.480]  如果你想親身經歷上帝的恩典和能力
[00:15:48.480 --> 00:15:50.480]  是多麼興奮的話
[00:15:50.480 --> 00:15:52.480]  我鼓勵你鼓起勇氣
[00:15:52.480 --> 00:15:54.480]  投身在教會的工作當中
[00:15:54.480 --> 00:15:56.480]  無論在Tracy也好
[00:15:56.480 --> 00:15:58.480]  食物廳也好
[00:15:58.480 --> 00:16:00.480]  現在我們教會也要擴展
[00:16:00.480 --> 00:16:02.480]  每一次回來
[00:16:02.480 --> 00:16:04.480]  你看到周圍有多少新屋在建
[00:16:04.480 --> 00:16:06.480]  多少家年輕家庭搬進來
[00:16:06.480 --> 00:16:08.480]  我們在這裡已經立下了一個基礎
[00:16:08.480 --> 00:16:10.480]  我們有很多機會
[00:16:10.480 --> 00:16:12.480]  很多發展的空間
[00:16:12.480 --> 00:16:14.480]  明年我們會收回Sephora Kit
[00:16:14.480 --> 00:16:18.480]  我們要如何補充這個空間
[00:16:18.480 --> 00:16:20.480]  我們絕對有這樣的機會
[00:16:20.480 --> 00:16:24.480]  問題是我們願不願意去把握這個機會
[00:16:24.480 --> 00:16:26.480]  弟兄姊妹
[00:16:26.480 --> 00:16:32.480]  所以我希望今天上帝會跟你說話
[00:16:32.480 --> 00:16:34.480]  希望你能夠聽到上帝對你說
[00:16:34.480 --> 00:16:38.480]  其實我想用你
[00:16:38.480 --> 00:16:40.480]  無論你覺得自己行不行
[00:16:40.480 --> 00:16:43.480]  是你肯不肯讓我去使用
[00:16:43.480 --> 00:16:46.480]  大家說服侍上帝有時候很緊張很害怕
[00:16:46.480 --> 00:16:47.480]  但是不需要害怕
[00:16:47.480 --> 00:16:48.480]  為什麼呢?
[00:16:48.480 --> 00:16:51.480]  因為聖經說耶穌應許賜給你聖靈
[00:16:51.480 --> 00:16:56.480]  聖靈會指引你和幫助你走當行的道路
[00:16:56.480 --> 00:16:57.480]  二十一節說
[00:16:57.480 --> 00:16:58.480]  耶穌又對他們說
