
[00:00:00.000 --> 00:00:03.000]  大家揭開《馬太福音》第八章
[00:01:49.000 --> 00:01:53.000]  因此就可以安然的去信靠祂
[00:01:53.000 --> 00:01:55.000]  因此很多基督徒越認識上帝
[00:01:55.000 --> 00:01:59.000]  他越能夠去相信祂
[00:01:59.000 --> 00:02:02.000]  覺得又知道祂是可信的
[00:02:02.000 --> 00:02:04.000]  越認識上帝的權能
[00:02:04.000 --> 00:02:06.000]  越願意去信靠祂
[00:02:06.000 --> 00:02:09.000]  也都更加願意去聽從祂
[00:02:09.000 --> 00:02:13.000]  因為知道祂所給我們的真理
[00:02:13.000 --> 00:02:16.000]  是永遠永恆的真理
[00:02:16.000 --> 00:02:19.000]  所以很多基督徒他們自己體會到
[00:02:19.000 --> 00:02:22.000]  當他們對神有更大的信心的時候
[00:02:22.000 --> 00:02:24.000]  是越化經歷到神的能力
[00:02:24.000 --> 00:02:27.000]  顯明在他們身上
[00:02:27.000 --> 00:02:30.000]  很多基督徒在他們很多困難的時候
[00:02:30.000 --> 00:02:32.000]  他們學習去信靠神
[00:02:32.000 --> 00:02:34.000]  而經歷在那些困難當中
[00:02:34.000 --> 00:02:38.000]  神顯出祂的能力來幫助他們
[00:02:38.000 --> 00:02:40.000]  更加認識這位上帝
[00:02:40.000 --> 00:02:44.000]  是又真又活的上帝
[00:02:44.000 --> 00:02:45.000]  今天我們讀聖經裡面
[00:02:45.000 --> 00:02:46.000]  看到有幾位人物
[00:02:46.000 --> 00:02:48.000]  他們都在困難當中
[00:02:48.000 --> 00:02:50.000]  但是當他們在困難當中的時候
[00:02:50.000 --> 00:02:53.000]  他們在信心裡面去信靠神
[00:02:53.000 --> 00:02:57.000]  而很清晰地經歷神給他們的恩惠
[00:02:57.000 --> 00:03:00.000]  我們看回剛才的第八章
[00:03:00.000 --> 00:03:03.000]  首先我們思想這位白夫長
[00:03:03.000 --> 00:03:05.000]  聖經提到這位白夫長
[00:03:05.000 --> 00:03:07.000]  他來到耶穌面前
[00:03:07.000 --> 00:03:10.000]  尋求耶穌幫助他的僕人
[00:03:10.000 --> 00:03:11.000]  大家會留意到
[00:03:11.000 --> 00:03:14.000]  在聖經裡面提及當時猶太人
[00:03:14.000 --> 00:03:17.000]  他們是被羅馬政府所管治的
[00:03:17.000 --> 00:03:21.000]  這位白夫長也是當時羅馬政府的官員
[00:03:21.000 --> 00:03:25.000]  有很重要的政治和社會地位
[00:03:25.000 --> 00:03:28.000]  可以說是一個有權勢的人
[00:03:28.000 --> 00:03:30.000]  這位有權勢的人
[00:03:30.000 --> 00:03:33.000]  相信也是一位有才智的人
[00:03:33.000 --> 00:03:36.000]  但是面對著他的僕人病患了
[00:03:36.000 --> 00:03:39.000]  他顯得無能為力
[00:03:39.000 --> 00:03:43.000]  但是他很願意來尋求耶穌的幫助
[00:03:43.000 --> 00:03:47.000]  大家可以看得出這位白夫長
[00:03:47.000 --> 00:03:49.000]  其實很有愛心
[00:03:49.000 --> 00:03:51.000]  你可以想像當時這些權貴
[00:03:51.000 --> 00:03:54.000]  有很多很多的僕人
[00:03:54.000 --> 00:03:56.000]  大概一個僕人對他們來說
[00:03:56.000 --> 00:03:59.000]  可能只是一個工具
[00:03:59.000 --> 00:04:01.000]  病了嗎?
[00:04:01.000 --> 00:04:02.000]  可能不用他
[00:04:02.000 --> 00:04:04.000]  甚至不再理會他
[00:04:04.000 --> 00:04:08.000]  但是這位白夫長對這位僕人很重視
[00:04:08.000 --> 00:04:09.000]  愛護他
[00:04:09.000 --> 00:04:12.000]  而且很體貼到他很痛苦
[00:04:12.000 --> 00:04:14.000]  所以你看到第八章
[00:04:14.000 --> 00:04:16.000]  其中第六節
[00:04:16.000 --> 00:04:18.000]  他很感受到僕人的困難
[00:04:18.000 --> 00:04:20.000]  就跟主耶穌說
[00:04:20.000 --> 00:04:22.000]  我的僕人癱瘓了
[00:04:22.000 --> 00:04:25.000]  躺在家裡非常痛苦
[00:04:25.000 --> 00:04:29.000]  很體恤到他身體的軟弱
[00:04:29.000 --> 00:04:33.000]  然後就求耶穌去醫治他
[00:04:33.000 --> 00:04:35.000]  當時主耶穌就答應了他
[00:04:35.000 --> 00:04:37.000]  好,我去你家裡
[00:04:37.000 --> 00:04:39.000]  而在第八節
[00:04:39.000 --> 00:04:41.000]  白夫長就馬上回答
[00:04:41.000 --> 00:04:45.000]  主啊,你要你到私下來
[00:04:45.000 --> 00:04:47.000]  實在不敢當
[00:04:47.000 --> 00:04:49.000]  只要你說一句話
[00:04:49.000 --> 00:04:52.000]  我的僕人就必好了
[00:04:52.000 --> 00:04:53.000]  你說一句話就可以了
[00:04:53.000 --> 00:04:55.000]  你不用來到我家裡
[00:04:55.000 --> 00:04:57.000]  然後第九節他說
[00:04:57.000 --> 00:05:01.000]  我自己是在別人的權下
[00:05:01.000 --> 00:05:03.000]  這句話很特別
[00:05:03.000 --> 00:05:06.000]  其中是特別強調我
[00:05:06.000 --> 00:05:08.000]  白夫長說我自己很明白
[00:05:08.000 --> 00:05:12.000]  因為我自己明白什麼是權柄
[00:05:12.000 --> 00:05:14.000]  我在別人的權柄之下
[00:05:14.000 --> 00:05:16.000]  別人指示我做事
[00:05:16.000 --> 00:05:17.000]  我必須要做
[00:05:17.000 --> 00:05:19.000]  而我都在權力當中
[00:05:19.000 --> 00:05:22.000]  所以我吩咐別人做一些事情
[00:05:22.000 --> 00:05:24.000]  他一定會聽從
[00:05:24.000 --> 00:05:27.000]  所以下面他繼續說
[00:05:27.000 --> 00:05:30.000]  我對這個說去,他就去
[00:05:30.000 --> 00:05:33.000]  對另一個說來,他就來
[00:05:33.000 --> 00:05:37.000]  對僕人說作這個,他就作
[00:05:37.000 --> 00:05:39.000]  很清楚表達出
[00:05:39.000 --> 00:05:41.000]  當他說一句話
[00:05:41.000 --> 00:05:44.000]  憑著他的權柄要求別人做一件事情
[00:05:44.000 --> 00:05:47.000]  別人就會一定地做成
[00:05:47.000 --> 00:05:50.000]  既然我在權柄之下
[00:05:50.000 --> 00:05:52.000]  白夫長說
[00:05:52.000 --> 00:05:57.000]  耶穌基督更加能夠去做成這件事情
[00:05:57.000 --> 00:05:58.000]  言下之意就是
[00:05:58.000 --> 00:06:00.000]  主耶穌是滿有權柄
[00:06:00.000 --> 00:06:03.000]  滿有能力的上帝
[00:06:03.000 --> 00:06:07.000]  他一定能夠用一句話
[00:06:07.000 --> 00:06:10.000]  就可以成就這件事情
[00:06:10.000 --> 00:06:13.000]  不需要去到僕人的根前
[00:06:13.000 --> 00:06:14.000]  憑他一句話
[00:06:14.000 --> 00:06:16.000]  雖然不在場
[00:06:16.000 --> 00:06:19.000]  發出一個命令就可以成全
[00:06:19.000 --> 00:06:21.000]  當他這樣說的時候
[00:06:21.000 --> 00:06:23.000]  你發覺聖經跟著說
[00:06:23.000 --> 00:06:25.000]  耶穌就很驚訝
[00:06:25.000 --> 00:06:28.000]  這個人有很大的信心
[00:06:28.000 --> 00:06:32.000]  這個人在權力的運作裡面
[00:06:32.000 --> 00:06:35.000]  他明白權力所能夠產生的作用
[00:06:35.000 --> 00:06:37.000]  他因此看回
[00:06:37.000 --> 00:06:39.000]  耶穌基督更加滿有權力
[00:06:39.000 --> 00:06:43.000]  我的一句話能夠叫人能有所行動
[00:06:43.000 --> 00:06:45.000]  何況這位主耶穌
[00:06:45.000 --> 00:06:47.000]  他一定能夠用一句話
[00:06:47.000 --> 00:06:50.000]  就能夠成就奇妙的事情
[00:06:50.000 --> 00:06:53.000]  這是他的信心所在
[00:06:53.000 --> 00:06:55.000]  他認識上帝
[00:06:55.000 --> 00:06:59.000]  因此不需要上帝來到他僕人的旁邊
[00:06:59.000 --> 00:07:01.000]  你說一句話
[00:07:01.000 --> 00:07:05.000]  一句話就可以了
[00:07:05.000 --> 00:07:07.000]  我不知道大家有沒有印象記得
[00:07:07.000 --> 00:07:08.000]  在《牛肉聖經》提到
[00:07:08.000 --> 00:07:10.000]  當在抗夜的時候
[00:07:10.000 --> 00:07:13.000]  以色列人他們有很多的埋怨
[00:07:13.000 --> 00:07:17.000]  其中一個埋怨就是沒有肉吃
[00:07:17.000 --> 00:07:19.000]  只是吃那些馬鈉
[00:07:19.000 --> 00:07:21.000]  他們很不高興
[00:07:21.000 --> 00:07:22.000]  他們很想要吃肉
[00:07:22.000 --> 00:07:26.000]  向神發出很多埋怨的聲音
[00:07:26.000 --> 00:07:27.000]  因此在那個時候
[00:07:27.000 --> 00:07:30.000]  神就在他們的埋怨過程中
[00:07:30.000 --> 00:07:33.000]  答應給肉給他們
[00:07:33.000 --> 00:07:37.000]  在當時摩西不能夠相信這件事實
[00:07:37.000 --> 00:07:39.000]  他就和神有些理論
[00:07:39.000 --> 00:07:40.000]  他說:上帝啊
[00:07:40.000 --> 00:07:44.000]  祢知道我們中間男人有六十萬人
[00:07:44.000 --> 00:07:46.000]  哪裏找肉給他們吃呢?
[00:07:46.000 --> 00:07:48.000]  祢還說給他們不單吃一個星期
[00:07:48.000 --> 00:07:49.000]  兩個星期
[00:07:49.000 --> 00:07:52.000]  要吃足一個月
[00:07:52.000 --> 00:07:56.000]  就算是我們將所有的牛羊宰了
[00:07:56.000 --> 00:07:57.000]  不夠他們吃
[00:07:57.000 --> 00:08:00.000]  就算是整個海裏面所有的海產
[00:08:00.000 --> 00:08:02.000]  全部聚集一起給他們
[00:08:02.000 --> 00:08:04.000]  都不夠吃
[00:08:04.000 --> 00:08:05.000]  在那個時候
[00:08:05.000 --> 00:08:08.000]  摩西很理性地去分析情況
[00:08:08.000 --> 00:08:10.000]  覺得是不可能的
[00:08:10.000 --> 00:08:11.000]  在那個時候
[00:08:11.000 --> 00:08:12.000]  上帝跟他說
[00:08:12.000 --> 00:08:16.000]  耶和華的傍臂豈是縮短的嗎?
[00:08:16.000 --> 00:08:18.000]  在當時的
[00:08:18.000 --> 00:08:19.000]  在舊約的時候
[00:08:19.000 --> 00:08:20.000]  在埃及的地方
[00:08:20.000 --> 00:08:25.000]  常常用傍臂形容法老那種權力
[00:08:25.000 --> 00:08:29.000]  上帝說難道我的傍臂縮短了
[00:08:29.000 --> 00:08:32.000]  不能夠延伸到九縣
[00:08:32.000 --> 00:08:35.000]  不能夠延伸到所有的地方嗎?
[00:08:35.000 --> 00:08:37.000]  然後他跟著說
[00:08:37.000 --> 00:08:40.000]  你就看看我怎樣成就
[00:08:40.000 --> 00:08:42.000]  大家記得那件事情最後怎樣成全嗎?
[00:08:42.000 --> 00:08:46.000]  突然在海上刮了一陣特別的風
[00:08:46.000 --> 00:08:48.000]  將海面上很多的鵪鶉
[00:08:48.000 --> 00:08:50.000]  吹到這個地方
[00:08:50.000 --> 00:08:54.000]  是無數無盡的鵪鶉這麼多
[00:08:54.000 --> 00:08:55.000]  聖經就說
[00:08:55.000 --> 00:08:57.000]  他們在一個營地
[00:08:57.000 --> 00:09:00.000]  走一天的路程
[00:09:00.000 --> 00:09:03.000]  才去到那個邊的地方
[00:09:03.000 --> 00:09:05.000]  另外再向另一邊走一天的路程
[00:09:05.000 --> 00:09:07.000]  仍然是滿佈鵪鶉
[00:09:07.000 --> 00:09:09.000]  這些鵪鶉不是一隻兩隻
[00:09:09.000 --> 00:09:10.000]  是密密麻麻
[00:09:10.000 --> 00:09:15.000]  是佈滿了無盡無數的鵪鶉
[00:09:15.000 --> 00:09:18.000]  因此以色列人就抓這些鳥鳥
[00:09:18.000 --> 00:09:21.000]  來不斷地吃
[00:09:21.000 --> 00:09:22.000]  過了一個月
[00:09:22.000 --> 00:09:25.000]  仍然有很多的肉食
[00:09:25.000 --> 00:09:26.000]  在這個過程當中
[00:09:26.000 --> 00:09:29.000]  摩西突然間體會到
[00:09:29.000 --> 00:09:31.000]  上帝所能夠成就的事情
[00:09:31.000 --> 00:09:35.000]  是超過他能夠所想像的
[00:09:35.000 --> 00:09:37.000]  在詩篇
[00:09:37.000 --> 00:09:39.000]  其中一句說話很特別地說
[00:09:39.000 --> 00:09:42.000]  詩篇103篇第20節
[00:09:42.000 --> 00:09:52.000]  「聽從他命令,承傳他旨意,大有能力的天使」
[00:09:52.000 --> 00:09:54.000]  他們都稱頌耶和華
[00:09:54.000 --> 00:09:58.000]  在天地之間有很多服役的靈
[00:09:58.000 --> 00:10:00.000]  這些神的使者
[00:10:00.000 --> 00:10:02.000]  是聽從神的命令
[00:10:02.000 --> 00:10:04.000]  是大有能力
[00:10:04.000 --> 00:10:06.000]  是承傳神旨意的
[00:10:06.000 --> 00:10:08.000]  你留心聖經說的是
[00:10:08.000 --> 00:10:10.000]  是聽從祂的命令
[00:10:10.000 --> 00:10:12.000]  所以神一句說話
[00:10:12.000 --> 00:10:17.000]  可以成就超過我們所能夠想像的事情
[00:10:17.000 --> 00:10:19.000]  而聖經亦都清楚說
[00:10:19.000 --> 00:10:23.000]  神用祂的說話創造天地
[00:10:23.000 --> 00:10:25.000]  神的說話是滿有能力
[00:10:25.000 --> 00:10:27.000]  滿有權柄
[00:10:27.000 --> 00:10:29.000]  因此這位白夫長
[00:10:29.000 --> 00:10:30.000]  他可以相信
[00:10:30.000 --> 00:10:33.000]  主耶穌你講一句說話就可以了
[00:10:33.000 --> 00:10:36.000]  你不需要來到我的僕人身邊
[00:10:36.000 --> 00:10:39.000]  你說祂康復就可以康復了
[00:10:39.000 --> 00:10:43.000]  他很清楚認識這種權能
[00:10:43.000 --> 00:10:47.000]  大家有些時候去外地旅行
[00:10:47.000 --> 00:10:51.000]  間中都會在飛機上看到很多不同的景色
[00:10:51.000 --> 00:10:53.000]  有一次我很深刻
[00:10:53.000 --> 00:10:55.000]  在飛機上望出去
[00:10:55.000 --> 00:10:57.000]  剛剛那是白天
[00:10:57.000 --> 00:11:00.000]  在飛機上在雲層的上面
[00:11:00.000 --> 00:11:03.000]  一望出去一片的雲海
[00:11:03.000 --> 00:11:06.000]  是看不到邊際
[00:11:06.000 --> 00:11:08.000]  無邊無際
[00:11:08.000 --> 00:11:12.000]  一大片很光明潔白的雲海
[00:11:12.000 --> 00:11:15.000]  我想大家有些時候都會見到
[00:11:15.000 --> 00:11:18.000]  我一路小心看的時候覺得很美
[00:11:18.000 --> 00:11:20.000]  很潔白的雲層
[00:11:20.000 --> 00:11:23.000]  而且是艷面不絕
[00:11:23.000 --> 00:11:25.000]  很偉大的一座景色
[00:11:25.000 --> 00:11:28.000]  一路看的時候心裏就不期然
[00:11:28.000 --> 00:11:30.000]  在讚美上帝
[00:11:30.000 --> 00:11:33.000]  有些時候我們稍微看看自然界的景色
[00:11:33.000 --> 00:11:37.000]  都會看到那位上帝創造的奇妙
[00:11:37.000 --> 00:11:41.000]  有些弟兄姊妹有時會留心一些天文學
[00:11:41.000 --> 00:11:44.000]  我最近留意到一些消息說到
[00:11:44.000 --> 00:11:48.000]  在天文學裏面他們在研究很多不同的銀河系
[00:11:48.000 --> 00:11:52.000]  大家知道我們地球在其中一個銀河系裏面
[00:11:52.000 --> 00:11:55.000]  有太陽有其他行星等等
[00:11:55.000 --> 00:12:00.000]  但整個宇宙有很多很多無數個銀河系
[00:12:00.000 --> 00:12:04.000]  有些銀河系可能不止一個太陽有幾個太陽
[00:12:04.000 --> 00:12:11.000]  而最近我們的銀河系之間相隔多遠呢?
[00:12:11.000 --> 00:12:18.000]  這個研究說是240萬光年
[00:12:18.000 --> 00:12:21.000]  大家知道這些距離的計算
[00:12:21.000 --> 00:12:24.000]  是光的速度來計算
[00:12:24.000 --> 00:12:29.000]  光由一點去到另一點的速度
[00:12:29.000 --> 00:12:35.000]  240萬年光的速度的距離
[00:12:35.000 --> 00:12:38.000]  才是最近的銀河系
[00:12:38.000 --> 00:12:42.000]  不說其他的銀河系
[00:12:42.000 --> 00:12:45.000]  有些時候稍微去明白一下
[00:12:45.000 --> 00:12:49.000]  這些天文自然界的事情的時候
[00:12:49.000 --> 00:12:52.000]  更加讓我們感受到人的渺小
[00:12:52.000 --> 00:12:54.000]  上帝的偉大
[00:12:54.000 --> 00:12:59.000]  聖經就說神用祂的權能托住萬有
[00:12:59.000 --> 00:13:03.000]  整個世界無窮無盡的自然界的事情
[00:13:03.000 --> 00:13:07.000]  是靠著神的大能去托住
[00:13:07.000 --> 00:13:09.000]  而聖經啟述說有一天
[00:13:09.000 --> 00:13:12.000]  神要讓天地都改變
[00:13:12.000 --> 00:13:15.000]  祂要重新創造新天新地
[00:13:15.000 --> 00:13:17.000]  我們不知道是會怎樣
[00:13:17.000 --> 00:13:22.000]  但只知道神的權能是掌管著這些一切
[00:13:22.000 --> 00:13:25.000]  剛才我們說到詩篇103篇
[00:13:25.000 --> 00:13:28.000]  104篇就繼續說到天地的偉大
[00:13:28.000 --> 00:13:30.000]  詩篇104篇大家不需要翻
[00:13:30.000 --> 00:13:32.000]  提到一件事情
[00:13:32.000 --> 00:13:37.000]  他說上帝鋪倉窮倉好像萬子
[00:13:37.000 --> 00:13:43.000]  祂又展開諸天好像可住的帳棚
[00:13:43.000 --> 00:13:48.000]  可能大家住過一些窄營的帳棚
[00:13:48.000 --> 00:13:53.000]  上帝展開過的窮倉好像帳棚
[00:13:53.000 --> 00:14:01.000]  整個天地在祂自己的掌管和監察當中
[00:14:01.000 --> 00:14:03.000]  當我們來思想這件事的時候
[00:14:03.000 --> 00:14:05.000]  就會體會到這位上帝
[00:14:05.000 --> 00:14:09.000]  是在我們心裡面做奇妙的事
[00:14:09.000 --> 00:14:13.000]  也在整個天地當中成就奇妙的事
[00:14:13.000 --> 00:14:15.000]  可能有些人看過這本書
[00:14:15.000 --> 00:14:17.000]  這本書有一個標題很特別
[00:14:17.000 --> 00:14:19.000]  他用英文說
[00:14:19.000 --> 00:14:22.000]  Your God is too small
[00:14:22.000 --> 00:14:24.000]  很多時候我們認識的上帝
[00:14:24.000 --> 00:14:27.000]  好像有很多限制
[00:14:27.000 --> 00:14:28.000]  限制到一個地步
[00:14:28.000 --> 00:14:31.000]  祂都解決不了我們的困難
[00:14:31.000 --> 00:14:33.000]  我們的問題太大了
[00:14:33.000 --> 00:14:36.000]  祂好像不能夠幫助我們
[00:14:36.000 --> 00:14:38.000]  所以有人說
[00:14:38.000 --> 00:14:40.000]  如果你認識的上帝很微小
[00:14:40.000 --> 00:14:43.000]  你的困難就顯得很大
[00:14:43.000 --> 00:14:44.000]  但當你認識這位上帝
[00:14:44.000 --> 00:14:46.000]  是極其偉大的上帝的時候
[00:14:46.000 --> 00:14:49.000]  你就會察覺你的問題其實很小
[00:14:49.000 --> 00:14:51.000]  三十歲
[00:14:51.000 --> 00:14:53.000]  上帝一句話
[00:14:53.000 --> 00:14:56.000]  可以去處理去解決
[00:14:56.000 --> 00:14:59.000]  去成就各樣的事情
[00:14:59.000 --> 00:15:00.000]  最近大家知道
[00:15:00.000 --> 00:15:02.000]  剛剛我們的猜拳的年會
[00:15:02.000 --> 00:15:04.000]  剛剛結束了
[00:15:04.000 --> 00:15:07.000]  在當中提到很多猜拳的需要
[00:15:07.000 --> 00:15:09.000]  無論宣教士的需要
[00:15:09.000 --> 00:15:12.000]  或者是工場的需要
[00:15:12.000 --> 00:15:13.000]  教會鼓勵弟兄姊妹
[00:15:13.000 --> 00:15:17.000]  學習去奉獻支持宣教的事情
[00:15:17.000 --> 00:15:18.000]  我記得好幾年之前
[00:15:18.000 --> 00:15:20.000]  有一位姐妹曾經分享
[00:15:20.000 --> 00:15:22.000]  她說她自己未曾嘗試過
[00:15:22.000 --> 00:15:25.000]  為猜拳的事奉獻
[00:15:25.000 --> 00:15:28.000]  她自己本身都是做一些小生意
[00:15:28.000 --> 00:15:30.000]  沒什麼餘錢
[00:15:30.000 --> 00:15:31.000]  她就告訴我們
[00:15:31.000 --> 00:15:34.000]  有一年她心裡有一種感動
[00:15:34.000 --> 00:15:38.000]  她要學習去為宣教奉獻
[00:15:38.000 --> 00:15:39.000]  所以在應獻的時候
[00:15:39.000 --> 00:15:42.000]  她就應獻了七千元
[00:15:42.000 --> 00:15:43.000]  但她也不知道
[00:15:43.000 --> 00:15:45.000]  怎麼會有這七千元
[00:15:45.000 --> 00:15:47.000]  但是她就說
[00:15:47.000 --> 00:15:49.000]  她完全出乎意料
[00:15:49.000 --> 00:15:50.000]  在應獻之後
[00:15:50.000 --> 00:15:54.000]  突然間做了一宗小生意
[00:15:54.000 --> 00:15:56.000]  算一算賺了的錢
[00:15:56.000 --> 00:15:58.000]  剛剛是七千元
[00:15:58.000 --> 00:16:01.000]  她就知道是神特別給她
[00:16:01.000 --> 00:16:04.000]  她不敢保留著那七千元
[00:16:04.000 --> 00:16:08.000]  她就將那七千元奉獻了
[00:16:08.000 --> 00:16:10.000]  她不僅體會到上帝的供應
[00:16:10.000 --> 00:16:12.000]  她更加明白
[00:16:12.000 --> 00:16:14.000]  當她來到朋友信心
[00:16:14.000 --> 00:16:16.000]  知道上帝的感動
[00:16:16.000 --> 00:16:18.000]  來到奉獻的時候
[00:16:18.000 --> 00:16:20.000]  其實也不是她自己付出
[00:16:20.000 --> 00:16:22.000]  是神供應她
[00:16:22.000 --> 00:16:24.000]  讓她有力量
[00:16:24.000 --> 00:16:27.000]  能夠奉獻、服侍
[00:16:27.000 --> 00:16:30.000]  何時我們體會這位上帝的偉大
[00:16:30.000 --> 00:16:32.000]  和祂的能力的時候
[00:16:32.000 --> 00:16:35.000]  我們更能夠相信
[00:16:35.000 --> 00:16:37.000]  也能經歷到神的能力
[00:16:37.000 --> 00:16:40.000]  在我們生命當中顯明出來
[00:16:40.000 --> 00:16:43.000]  大家再看看剛才第八章
[00:16:43.000 --> 00:16:48.000]  我們看看第十一節
[00:16:48.000 --> 00:16:49.000]  第十一節
[00:16:49.000 --> 00:16:51.000]  我告訴你們
[00:16:51.000 --> 00:16:54.000]  必有許多人從東從西來到
[00:16:54.000 --> 00:16:56.000]  和阿伯拉罕以撒雅國
[00:16:56.000 --> 00:16:59.000]  在天國裡一起吃飯
[00:16:59.000 --> 00:17:01.000]  但本來要承受天國的人
[00:17:01.000 --> 00:17:03.000]  反被雕在外面黑暗裡
[00:17:03.000 --> 00:17:06.000]  在那裡必要哀哭切齒
[00:17:06.000 --> 00:17:08.000]  耶穌很驚訝
[00:17:08.000 --> 00:17:09.000]  這個人的信心
[00:17:09.000 --> 00:17:11.000]  在以色列人當中從來沒有見過
[00:17:11.000 --> 00:17:14.000]  很大的信心
[00:17:14.000 --> 00:17:17.000]  這些人不單要為白夫長
[00:17:17.000 --> 00:17:19.000]  更有很多外邦的
[00:17:19.000 --> 00:17:22.000]  不同國家、不同民族的人
[00:17:22.000 --> 00:17:24.000]  他們因為信靠上帝
[00:17:24.000 --> 00:17:26.000]  始終能夠進入神的國度
[00:17:26.000 --> 00:17:28.000]  和那些信心之父阿伯拉罕
[00:17:28.000 --> 00:17:30.000]  是一同坐直的
[00:17:30.000 --> 00:17:34.000]  但那些神的選民卻是沒有信心
[00:17:34.000 --> 00:17:36.000]  而他們被趕逐
[00:17:36.000 --> 00:17:39.000]  而失去神給他們的應許
[00:17:39.000 --> 00:17:42.000]  耶穌說出一個很重要的事實
[00:17:42.000 --> 00:17:44.000]  就是有一些屬神的人
[00:17:44.000 --> 00:17:48.000]  但他們卻是對神沒有信心
[00:17:48.000 --> 00:17:50.000]  當我們讀《馬太科》的時候
[00:17:50.000 --> 00:17:51.000]  大家都可能會記得
[00:17:51.000 --> 00:17:52.000]  其實耶穌很多時候
[00:17:52.000 --> 00:17:54.000]  責備那些門徒
[00:17:54.000 --> 00:17:57.000]  說你們這些小信的人
[00:17:57.000 --> 00:17:59.000]  大家有印象
[00:17:59.000 --> 00:18:01.000]  你們這些小信的人
[00:18:01.000 --> 00:18:03.000]  當然主耶穌責備的原因
[00:18:03.000 --> 00:18:05.000]  背後是想鼓勵他們
[00:18:05.000 --> 00:18:08.000]  勉勵他們要堅定信靠神
[00:18:08.000 --> 00:18:10.000]  不要失去信心
[00:18:10.000 --> 00:18:12.000]  或者我們也看一點
[00:18:12.000 --> 00:18:17.000]  大家看前面的第八章第26節
[00:18:17.000 --> 00:18:18.000]  應該說是後面
[00:18:18.000 --> 00:18:21.000]  第八章第26節
[00:18:21.000 --> 00:18:24.000]  這裡提到平靜風浪的故事
[00:18:24.000 --> 00:18:26.000]  第26節當時
[00:18:26.000 --> 00:18:28.000]  主耶穌就責備他們
[00:18:28.000 --> 00:18:30.000]  耶穌卻對他們說
[00:18:30.000 --> 00:18:33.000]  小信的人為什麼害怕呢?
[00:18:33.000 --> 00:18:35.000]  他就起來斥責風和海
[00:18:35.000 --> 00:18:38.000]  風浪就完全平靜了
[00:18:38.000 --> 00:18:40.000]  在當時他們見到風浪
[00:18:40.000 --> 00:18:41.000]  他們很害怕
[00:18:41.000 --> 00:18:43.000]  他們就喊醒耶穌
[00:18:43.000 --> 00:18:45.000]  就說主啊救命啊
[00:18:45.000 --> 00:18:46.000]  我們快要沒命了
[00:18:46.000 --> 00:18:49.000]  耶穌就責備他們小信的人
[00:18:49.000 --> 00:18:53.000]  小信的人為什麼膽怯呢?
[00:18:53.000 --> 00:18:57.000]  小信是會人事膽怯的
[00:18:57.000 --> 00:18:59.000]  很害怕
[00:18:59.000 --> 00:19:01.000]  不知道會怎樣
[00:19:01.000 --> 00:19:04.000]  小信引來膽怯
[00:19:04.000 --> 00:19:06.000]  然後你再翻到另一處
[00:19:06.000 --> 00:19:08.000]  在後面十四章
[00:19:08.000 --> 00:19:11.000]  十四章第三十一節
[00:19:11.000 --> 00:19:12.000]  十四章第三十一節
