
[00:00:00.000 --> 00:00:03.360]  今天很多時候我相信做父母
[00:01:44.840 --> 00:01:52.120]  到時走的時候真是光榮撤退
[00:01:52.120 --> 00:01:53.520]  今天在教會裏面
[00:01:53.520 --> 00:01:56.240]  很多時候我們只是看一件事
[00:01:56.240 --> 00:01:57.880]  在幕前
[00:01:57.880 --> 00:02:00.040]  我們那種的興旺
[00:02:00.040 --> 00:02:03.400]  我們那種的熱誠
[00:02:03.400 --> 00:02:06.000]  我們那種的活躍
[00:02:06.000 --> 00:02:07.640]  但很多時候
[00:02:07.640 --> 00:02:09.600]  教會在這個
[00:02:09.600 --> 00:02:11.680]  我不敢說是假象
[00:02:11.680 --> 00:02:13.880]  在這個這麼不真實的情況下
[00:02:13.880 --> 00:02:15.600]  的忽略一點
[00:02:15.600 --> 00:02:19.440]  就是上帝給我們的救恩
[00:02:19.440 --> 00:02:22.120]  神給我們的應許
[00:02:22.120 --> 00:02:24.600]  祂說守約斯慈愛
[00:02:24.600 --> 00:02:27.040]  上帝給我們一切的恩惠
[00:02:27.040 --> 00:02:29.600]  不只是給到你
[00:02:29.600 --> 00:02:32.160]  信了耶穌得到了
[00:02:32.160 --> 00:02:34.920]  於是就停在那裏
[00:02:34.920 --> 00:02:37.880]  如果上帝給你的福氣恩典
[00:02:37.880 --> 00:02:39.520]  只是到你就停在那裏
[00:02:39.520 --> 00:02:44.640]  你的下一代沒有辦法去延續的話
[00:02:44.640 --> 00:02:46.560]  我告訴你
[00:02:46.560 --> 00:02:51.120]  這個不是真正的福氣
[00:02:51.120 --> 00:02:52.960]  過去這十天
[00:02:52.960 --> 00:02:54.200]  我相信感謝神
[00:02:54.200 --> 00:02:56.360]  我的福堂也有在轉播
[00:02:56.360 --> 00:02:59.880]  港九培靈會的一些訊息
[00:02:59.880 --> 00:03:04.160]  其中有一點令我的題很擇心的就是
[00:03:04.160 --> 00:03:07.160]  今天教會怎樣復興也好
[00:03:07.160 --> 00:03:14.120]  如果我們下一代不是行在神的道中
[00:03:14.120 --> 00:03:16.400]  你回去看看
[00:03:16.400 --> 00:03:19.280]  各位也差不多去歐洲旅行過了
[00:03:19.280 --> 00:03:21.840]  歐洲旅行參觀當然有個景點
[00:03:21.840 --> 00:03:25.280]  是參觀那些大教堂
[00:03:25.280 --> 00:03:27.320]  請問那些大教堂
[00:03:27.320 --> 00:03:30.080]  用多少小時建好的?
[00:03:30.080 --> 00:03:33.680]  用多少天建好的?
[00:03:33.680 --> 00:03:38.320]  起碼超過二三十年才建好的
[00:03:38.320 --> 00:03:40.040]  甘碧輝煌
[00:03:40.040 --> 00:03:43.760]  到今時今日還那麼穩陣
[00:03:43.760 --> 00:03:44.880]  第二次世界大戰
[00:03:44.880 --> 00:03:46.600]  炸都炸不爛的教堂
[00:03:46.600 --> 00:03:49.240]  今天用來做什麼用?
[00:03:49.240 --> 00:03:51.000]  我想有些教堂聚會人數
[00:03:51.000 --> 00:03:52.800]  整間大教堂聚會人數
[00:03:52.800 --> 00:03:56.360]  都沒有你們一個團體那麼多人
[00:03:56.360 --> 00:04:01.600]  那些叫基督教
[00:04:01.600 --> 00:04:07.200]  是因為他們的信仰沒有傳下去
[00:04:07.200 --> 00:04:08.880]  如果你今天已經信了耶穌
[00:04:08.880 --> 00:04:11.040]  得到救恩了
[00:04:11.040 --> 00:04:12.720]  我在等待之內
[00:04:12.720 --> 00:04:15.840]  我真的很多時候是有一點
[00:04:15.840 --> 00:04:17.040]  你說用心也好
[00:04:17.040 --> 00:04:20.600]  覺得有一點耿耿於懷也好
[00:04:20.600 --> 00:04:23.800]  你下一代呢?
[00:04:23.800 --> 00:04:24.680]  我會跟大家說
[00:04:24.680 --> 00:04:25.680]  我看了一本書
[00:04:25.680 --> 00:04:28.600]  那本書叫《一生的聖詔》
[00:04:28.600 --> 00:04:31.200]  那本書的英文名叫《The Call》
[00:04:31.200 --> 00:04:32.160]  其實我看了一章
[00:04:32.160 --> 00:04:33.160]  看了一章之後
[00:04:33.160 --> 00:04:34.880]  我就搶著去找這些資料
[00:04:34.880 --> 00:04:35.760]  我是喜歡這樣
[00:04:35.760 --> 00:04:37.000]  如果給我一些參考
[00:04:37.000 --> 00:04:38.520]  我就去找
[00:04:38.520 --> 00:04:40.600]  發覺原來做基督徒
[00:04:40.600 --> 00:04:43.960]  可以為下代禱告
[00:04:43.960 --> 00:04:46.920]  在北愛爾蘭有個女子
[00:04:46.920 --> 00:04:50.520]  後來因為她的丈夫跟人決鬥
[00:04:50.520 --> 00:04:53.480]  那時一百多年的時候
[00:04:53.480 --> 00:04:56.760]  就被打死了之後
[00:04:56.760 --> 00:04:58.760]  她一個人
[00:04:58.760 --> 00:05:01.960]  債主、仇家幾乎要臨門
[00:05:01.960 --> 00:05:03.440]  她就逃避
[00:05:03.440 --> 00:05:04.960]  逃避一個地方
[00:05:04.960 --> 00:05:06.320]  帶著兩個小孩
[00:05:06.320 --> 00:05:08.480]  這個真是寡婦孤兒
[00:05:08.480 --> 00:05:09.440]  在這個情況下
[00:05:09.440 --> 00:05:10.520]  她一天去到河邊
[00:05:10.520 --> 00:05:12.720]  真是想死置盡的時候
[00:05:12.720 --> 00:05:15.760]  看到一個年輕的農奴
[00:05:15.760 --> 00:05:17.760]  很開心地在唱歌
[00:05:17.760 --> 00:05:19.160]  光天化日在下面
[00:05:19.160 --> 00:05:20.320]  我都想死
[00:05:20.320 --> 00:05:23.640]  她這麼開心做這樣的苦工
[00:05:23.640 --> 00:05:25.360]  聽她這樣唱聖詞
[00:05:25.360 --> 00:05:25.960]  開心之後
[00:05:25.960 --> 00:05:29.640]  她後來回到自己原故的故居
[00:05:29.640 --> 00:05:33.080]  在那裡聽到福音
[00:05:33.080 --> 00:05:34.440]  約翰福音三章十六節
[00:05:34.440 --> 00:05:35.640]  信了耶穌
[00:05:35.640 --> 00:05:36.800]  信了耶穌之後
[00:05:36.800 --> 00:05:38.320]  神很恩待她
[00:05:38.320 --> 00:05:41.600]  被她嫁到一個船長
[00:05:41.600 --> 00:05:42.600]  Genesis
[00:05:42.600 --> 00:05:44.680]  那個牌子的酒名
[00:05:44.680 --> 00:05:47.160]  很出名的家族
[00:05:47.160 --> 00:05:49.200]  當時這個年輕的女子
[00:05:49.200 --> 00:05:50.240]  信了耶穌之後
[00:05:50.240 --> 00:05:51.160]  一個祈禱
[00:05:51.160 --> 00:05:52.160]  她說神啊
[00:05:52.160 --> 00:05:54.480]  我要求祢賜福我
[00:05:54.480 --> 00:05:55.800]  不是我一生
[00:05:55.800 --> 00:05:57.560]  賜福我二十代
[00:05:57.560 --> 00:05:59.720]  她說要二十代
[00:05:59.720 --> 00:06:03.320]  到了第三代
[00:06:03.320 --> 00:06:07.680]  作者O.S. Genesis
[00:06:07.680 --> 00:06:08.920]  是一個很出名的
[00:06:08.920 --> 00:06:12.080]  後來她下一代的兒子
[00:06:12.080 --> 00:06:13.080]  她兩個兒子中有一個兒子
[00:06:13.080 --> 00:06:15.720]  後來帶來愛爾蘭大復興
[00:06:15.720 --> 00:06:17.720]  接著她的孫
[00:06:17.720 --> 00:06:20.040]  有些去了中國做宣教
[00:06:20.040 --> 00:06:21.000]  到下一代
[00:06:21.000 --> 00:06:24.360]  她是一個很出名的作家
[00:06:24.360 --> 00:06:25.520]  當我看完那本書之後
[00:06:25.520 --> 00:06:27.640]  我就感動神了
[00:06:27.640 --> 00:06:30.480]  我不是單求我今生蒙恩
[00:06:30.480 --> 00:06:32.000]  如果我早幾個徒子說
[00:06:32.000 --> 00:06:33.240]  上帝賜福給我
[00:06:33.240 --> 00:06:33.920]  給我發達
[00:06:33.920 --> 00:06:35.080]  給我飛黃騰達
[00:06:35.080 --> 00:06:36.160]  給我兒孫滿堂
[00:06:36.160 --> 00:06:37.520]  接著我就走了
[00:06:37.520 --> 00:06:38.320]  接著那一代
[00:06:38.320 --> 00:06:40.720]  淒淒涼涼的時候
[00:06:40.720 --> 00:06:44.000]  我們的信仰到此為止
[00:06:44.000 --> 00:06:47.160]  上帝應祂賜福到千代
[00:06:47.160 --> 00:06:49.120]  我不敢求千代
[00:06:49.120 --> 00:06:51.000]  我說祂求二十代
[00:06:51.000 --> 00:06:54.400]  我說我幫祂求四十代
[00:06:54.400 --> 00:06:56.240]  所以我現在已經有了
[00:06:56.240 --> 00:06:57.040]  做爺爺級
[00:06:57.040 --> 00:06:59.080]  做外公級
[00:06:59.080 --> 00:07:00.800]  我開始照顧孫兒
[00:07:00.800 --> 00:07:04.240]  我義務幫他們做Baby sitter的時候
[00:07:04.240 --> 00:07:11.160]  我秘密在做一些事情
[00:07:11.160 --> 00:07:13.360]  我一定和孩子祈禱
[00:07:13.360 --> 00:07:14.800]  一起祈禱
[00:07:14.800 --> 00:07:17.720]  所以我的外孫歲多
[00:07:17.720 --> 00:07:18.760]  他怎麼吵都好
[00:07:18.760 --> 00:07:19.600]  一說
[00:07:19.600 --> 00:07:20.680]  祈禱了
[00:07:20.680 --> 00:07:21.600]  他馬上下手了
[00:07:21.600 --> 00:07:23.440]  不動了
[00:07:23.440 --> 00:07:24.760]  幾句簡單的說話
[00:07:24.760 --> 00:07:26.240]  什麼我都要先祈禱
[00:07:26.240 --> 00:07:29.240]  然後我捉著手一起祈禱
[00:07:29.240 --> 00:07:30.560]  他不懂得說話
[00:07:30.560 --> 00:07:32.680]  我已經背誦聖經給他聽了
[00:07:32.680 --> 00:07:33.280]  我一直背誦
[00:07:33.280 --> 00:07:34.160]  然後他口口說
[00:07:34.160 --> 00:07:35.720]  他不知道我在說什麼
[00:07:35.720 --> 00:07:37.360]  總之說到後面的字就行了
[00:07:37.360 --> 00:07:38.960]  我們在天上的
[00:07:38.960 --> 00:07:39.440]  福的
[00:07:39.440 --> 00:07:40.240]  福的
[00:07:40.240 --> 00:07:43.520]  有福
[00:07:43.520 --> 00:07:46.200]  但後來發現
[00:07:46.200 --> 00:07:50.160]  我們在一個小孩子從小的時候
[00:07:50.160 --> 00:07:55.080]  如果你不將他帶到主的裡面
[00:07:55.080 --> 00:07:57.160]  我相信在座各位
[00:07:57.160 --> 00:07:59.040]  可能你的生活事業
[00:07:59.040 --> 00:08:00.920]  都有些成績成就
[00:08:00.920 --> 00:08:01.960]  這幾晚講完
[00:08:01.960 --> 00:08:04.000]  講得很清楚
[00:08:04.000 --> 00:08:07.320]  你就算將你所有的財富給了他
[00:08:07.320 --> 00:08:08.280]  你只有害他
[00:08:08.280 --> 00:08:10.440]  你不會幫到他
[00:08:10.440 --> 00:08:11.920]  哪一個人
[00:08:11.920 --> 00:08:15.360]  不是因為沒有而去賺回來的
[00:08:15.360 --> 00:08:20.480]  但他有的時候只有賺回來
[00:08:20.480 --> 00:08:22.880]  我想這幾晚講到很奇妙
[00:08:22.880 --> 00:08:26.360]  一講到財富捐輸的時候的問題
[00:08:26.360 --> 00:08:27.920]  培靈會270萬
[00:08:27.920 --> 00:08:32.680]  到昨天已經超過290萬
[00:08:32.680 --> 00:08:36.320]  我想有聽培靈會的都知道
[00:08:36.320 --> 00:08:39.600]  原來人很多時候看不到一些東西
[00:08:39.600 --> 00:08:40.840]  我今天跟大家說的
[00:08:40.840 --> 00:08:42.320]  我不是想教你
[00:08:42.320 --> 00:08:46.200]  怎樣幫助你的子女去摘葉和摘藕
[00:08:46.200 --> 00:08:50.920]  我覺得你不應該想怎樣去幫助他們
[00:08:50.920 --> 00:08:52.880]  你說那不是怎樣
[00:08:52.880 --> 00:08:54.080]  兄姊妹
[00:08:54.080 --> 00:08:57.480]  第一點有powerpoint的
[00:08:57.480 --> 00:08:59.720]  我今天跟大家想提的就是
[00:08:59.720 --> 00:09:00.720]  讓你明白到
[00:09:00.720 --> 00:09:02.480]  當我們想去幫助的時候
[00:09:02.480 --> 00:09:03.880]  其實我們是想幫助他們
[00:09:03.880 --> 00:09:06.360]  不要重蹈覆轍
[00:09:06.360 --> 00:09:09.080]  但如果你是走得對的話
[00:09:09.080 --> 00:09:11.000]  是神給你的道路
[00:09:11.000 --> 00:09:12.960]  是神的旨旨的話
[00:09:12.960 --> 00:09:14.280]  就執言相說
[00:09:14.280 --> 00:09:16.640]  教養孩童
[00:09:16.640 --> 00:09:19.680]  使他行當行的道
[00:09:19.680 --> 00:09:22.480]  他道路也不偏離
[00:09:22.480 --> 00:09:26.000]  我曾經在很多年前有一個講座叫父母心
[00:09:26.000 --> 00:09:27.920]  在這個父母心裡面我講四個心
[00:09:27.920 --> 00:09:31.080]  第一個愛心
[00:09:31.080 --> 00:09:33.240]  第二個關心
[00:09:33.240 --> 00:09:35.280]  第三個忍心
[00:09:35.280 --> 00:09:37.880]  第四個就是放心
[00:09:37.880 --> 00:09:40.840]  很多父母不放心
[00:09:40.840 --> 00:09:43.840]  因為他們沒有真正的愛心
[00:09:43.840 --> 00:09:46.000]  不懂得怎樣關心子女
[00:09:46.000 --> 00:09:47.240]  真的
[00:09:47.240 --> 00:09:49.680]  不要以為你什麼都做了就要關心
[00:09:49.680 --> 00:09:54.280]  那些叫直升機父母
[00:09:54.280 --> 00:09:56.480]  你如果關心到連他去面試
[00:09:56.480 --> 00:09:58.720]  你也陪他去的話
[00:09:58.720 --> 00:10:00.600]  你現在做CEO
[00:10:00.600 --> 00:10:02.320]  你要找一個經理
[00:10:02.320 --> 00:10:03.440]  經理來面試的時候
[00:10:03.440 --> 00:10:05.160]  讓父母陪你來的時候
[00:10:05.160 --> 00:10:08.280]  你做CEO你找他做經理嗎
[00:10:08.280 --> 00:10:09.920]  你自己說
[00:10:09.920 --> 00:10:11.840]  今天放榜還要陪他去
[00:10:11.840 --> 00:10:14.440]  如果我在學校裡面做註冊主任
[00:10:14.440 --> 00:10:18.000]  我見到父母陪你報到的話
[00:10:18.000 --> 00:10:21.040]  我要考慮一下
[00:10:21.040 --> 00:10:22.440]  陪誰
[00:10:22.440 --> 00:10:24.840]  什麼都說你
[00:10:24.840 --> 00:10:26.920]  (帶著兒子去面試)
[00:10:26.920 --> 00:10:28.200]  啊
[00:10:28.200 --> 00:10:29.480]  對了
[00:10:29.480 --> 00:10:33.280]  那你這個CEO
[00:10:33.280 --> 00:10:35.040]  今天很多時候我們的關心
[00:10:35.040 --> 00:10:36.560]  其實是真的錯
[00:10:36.560 --> 00:10:37.640]  還有
[00:10:37.640 --> 00:10:38.720]  適當的時候
[00:10:38.720 --> 00:10:39.840]  我一會兒會跟大家說
[00:10:39.840 --> 00:10:42.360]  要有忍心的
[00:10:42.360 --> 00:10:43.680]  每一次跌倒的時候
[00:10:43.680 --> 00:10:45.600]  你都走過去哄他
[00:10:45.600 --> 00:10:47.480]  他永遠站不起來
[00:10:47.480 --> 00:10:50.040]  要站起來都要哭著站起來
[00:10:50.040 --> 00:10:53.080]  那你在這裡就可以陪他
[00:10:53.080 --> 00:10:54.280]  各位頂尖妹
[00:10:54.280 --> 00:10:56.720]  就算到你白頭偕老
[00:10:56.720 --> 00:10:58.280]  到你活到千歲的時候
[00:10:58.280 --> 00:10:59.880]  你都要離開他
[00:10:59.880 --> 00:11:02.520]  那誰陪他
[00:11:02.520 --> 00:11:05.520]  但若然你將他交到全能神的手中
[00:11:05.520 --> 00:11:09.840]  這就是剛才你們詩歌所唱的
[00:11:09.840 --> 00:11:12.880]  你信不信得過這個神
[00:11:12.880 --> 00:11:14.440]  神大愛
[00:11:14.440 --> 00:11:17.600]  神豈有難成的事
[00:11:17.600 --> 00:11:21.160]  你經歷過沒有
[00:11:21.160 --> 00:11:22.160]  很多時候我們以為
[00:11:22.160 --> 00:11:25.600]  上帝做到的事我們都做到
[00:11:25.600 --> 00:11:27.680]  那這下糟了
[00:11:27.680 --> 00:11:28.520]  你要知道有些事情
[00:11:28.520 --> 00:11:30.680]  將來你是做不到的
[00:11:30.680 --> 00:11:31.720]  我在教育工作裡面
[00:11:31.720 --> 00:11:35.800]  見到有時候父母束手無策
[00:11:35.800 --> 00:11:39.840]  父母只有一個女兒
[00:11:39.840 --> 00:11:41.240]  親生父母陪著她
[00:11:41.240 --> 00:11:42.720]  小學成績不錯
[00:11:42.720 --> 00:11:44.240]  去到中學之後
[00:11:44.240 --> 00:11:45.840]  進到我那間學校
[00:11:45.840 --> 00:11:47.160]  成績都不錯
[00:11:47.160 --> 00:11:48.920]  到了第二年的時候
[00:11:48.920 --> 00:11:51.000]  父母因為忙於生計
[00:11:51.000 --> 00:11:53.400]  其實是想儲多點錢
[00:11:53.400 --> 00:11:55.680]  來幫助這個女兒將來
[00:11:55.680 --> 00:11:58.480]  為她準備將來
[00:11:58.480 --> 00:12:00.440]  那個女兒真的很無聊
[00:12:00.440 --> 00:12:03.360]  於是在網上聊天
[00:12:03.360 --> 00:12:05.000]  聊著聊著
[00:12:05.000 --> 00:12:08.280]  一個不良的大學生
[00:12:08.280 --> 00:12:11.200]  跟她聊著聊著
[00:12:11.200 --> 00:12:12.600]  就這樣聊著聊著
[00:12:12.600 --> 00:12:14.680]  這個小女兒
[00:12:14.680 --> 00:12:15.760]  到了中二的時候
[00:12:15.760 --> 00:12:17.240]  學業一路走下坡
[00:12:17.240 --> 00:12:18.680]  不退班了
[00:12:18.680 --> 00:12:20.920]  結果父母來看的時候
[00:12:20.920 --> 00:12:21.800]  如果我沒有記錯
[00:12:21.800 --> 00:12:24.360]  幾乎想離家出走
[00:12:24.360 --> 00:12:26.800]  這個時候出現了大問題
[00:12:26.800 --> 00:12:28.480]  老爸會怪媽媽
[00:12:28.480 --> 00:12:31.000]  為什麼你不盯著女兒
[00:12:31.000 --> 00:12:32.800]  媽媽會怪老爸
[00:12:32.800 --> 00:12:34.160]  那是我負責任嗎
[00:12:34.160 --> 00:12:35.880]  你也要看的
[00:12:35.880 --> 00:12:41.000]  搞到兩夫妻幾乎要離婚
[00:12:41.000 --> 00:12:44.280]  當我處理這件事的時候
[00:12:44.280 --> 00:12:46.200]  我心裡很不開心
[00:12:46.200 --> 00:12:48.360]  也很難過
[00:12:48.360 --> 00:12:51.120]  用心是好
[00:12:51.120 --> 00:12:54.160]  不過途徑錯了
[00:12:54.160 --> 00:12:55.760]  後來總算有成的恩典
[00:12:55.760 --> 00:12:56.560]  有沒有挽回了
[00:12:56.560 --> 00:12:59.680]  後來的情況挽回了多少我不知道
[00:12:59.680 --> 00:13:01.120]  因為我實在沒辦法
[00:13:01.120 --> 00:13:05.200]  理解太多這些家庭問題
[00:13:05.200 --> 00:13:07.960]  各位親愛的姐妹
[00:13:07.960 --> 00:13:10.600]  今天我想
[00:13:10.600 --> 00:13:13.280]  第一件事我們要理解到的
[00:13:13.280 --> 00:13:19.080]  就是二女在我們的心目中
[00:13:19.080 --> 00:13:23.800]  在我們的心中到底是什麼
[00:13:23.800 --> 00:13:25.400]  我生她出來的
[00:13:25.400 --> 00:13:27.000]  我們正式結婚
[00:13:27.000 --> 00:13:28.720]  又不是領養的
[00:13:28.720 --> 00:13:29.880]  骨肉來的
[00:13:29.880 --> 00:13:31.480]  是骨肉
[00:13:31.480 --> 00:13:33.200]  但是聖經裡面說
[00:13:33.200 --> 00:13:37.320]  二女是耶和華所指的產業
[00:13:37.320 --> 00:13:39.360]  什麼叫產業
[00:13:39.360 --> 00:13:41.400]  即是你可以
[00:13:41.400 --> 00:13:43.320]  如果你是一個物業的話
[00:13:43.320 --> 00:13:45.720]  你的物業可以居住
[00:13:45.720 --> 00:13:47.360]  但這個物業到你離開之後
[00:13:47.360 --> 00:13:48.960]  能不能帶走
[00:13:48.960 --> 00:13:51.920]  或者你家屋加幾萬呎也好
[00:13:51.920 --> 00:13:53.400]  最後你得到的地方
[00:13:53.400 --> 00:13:58.720]  都是兩呎半成六呎左右
[00:13:58.720 --> 00:14:00.680]  甚至回家再開通一點
[00:14:00.680 --> 00:14:01.640]  不用了
[00:14:01.640 --> 00:14:06.000]  我居住的地方是大海
[00:14:06.000 --> 00:14:07.600]  你帶不走
[00:14:07.600 --> 00:14:12.040]  所以聖經說二女是耶和華所指的產業
[00:14:12.040 --> 00:14:17.400]  所懷的胎是她的賞賜
[00:14:17.400 --> 00:14:19.560]  她給你的
[00:14:19.560 --> 00:14:20.520]  她給你的時候
[00:14:20.520 --> 00:14:22.520]  主權在哪裡
[00:14:22.520 --> 00:14:23.800]  主權不是在你那裡
[00:14:23.800 --> 00:14:25.960]  在她那裡
[00:14:25.960 --> 00:14:28.840]  但可惜今天很多父母看錯了
[00:14:28.840 --> 00:14:32.200]  將我小孩心肝寶貝
[00:14:32.200 --> 00:14:32.920]  是
[00:14:32.920 --> 00:14:34.480]  你可以說他什麼都做了
[00:14:34.480 --> 00:14:36.200]  但是請記住
[00:14:36.200 --> 00:14:42.880]  你不可能永永遠遠擁有他
[00:14:42.880 --> 00:14:45.920]  因為你怎樣盡心竭力
[00:14:45.920 --> 00:14:47.440]  身體健康
[00:14:47.440 --> 00:14:49.280]  到有一天
[00:14:49.280 --> 00:14:51.640]  都要分開
[00:14:51.640 --> 00:14:56.000]  他要去賜生命給他的神那裡
[00:14:56.000 --> 00:14:58.360]  因為你的生命都是神所賜的
[00:14:58.360 --> 00:15:00.960]  你都要回神那裡
[00:15:00.960 --> 00:15:02.920]  他是不是要回去
[00:15:02.920 --> 00:15:04.680]  如果你能夠回去
[00:15:04.680 --> 00:15:08.440]  他回不去
[00:15:08.440 --> 00:15:11.200]  容許我講句很直率的說話
[00:15:11.200 --> 00:15:13.840]  是永別的
[00:15:13.840 --> 00:15:16.200]  除非你自己為仇家
[00:15:16.200 --> 00:15:18.320]  你想永遠在一起的時候
[00:15:18.320 --> 00:15:20.920]  你回到去
[00:15:20.920 --> 00:15:23.040]  你在地上盡了所有努力
[00:15:23.040 --> 00:15:24.000]  供書教學
[00:15:24.000 --> 00:15:26.000]  十八輩舞藝學了
[00:15:26.000 --> 00:15:27.720]  讓他做到很成功的人物
[00:15:27.720 --> 00:15:33.720]  不過他回不去
[00:15:33.720 --> 00:15:37.040]  將來無緣再見
[00:15:37.040 --> 00:15:38.640]  永恆只有兩個地方
[00:15:38.640 --> 00:15:39.640]  一是永生
[00:15:39.640 --> 00:15:41.720]  一是滅亡
[00:15:41.720 --> 00:15:45.000]  今天很多基督徒的家庭很可悲
[00:15:45.000 --> 00:15:47.520]  父母有永生
[00:15:47.520 --> 00:15:51.280]  但是子女將來去哪裡
[00:15:51.280 --> 00:15:53.920]  他們很短視
[00:15:53.920 --> 00:15:55.000]  為什麼?
[00:15:55.000 --> 00:15:57.080]  因為這個世界是這樣的
[00:15:57.080 --> 00:15:59.280]  問題就是要看見一件事情
[00:15:59.280 --> 00:16:02.400]  兒女是神所賜的產業
[00:16:02.400 --> 00:16:06.080]  你覺得你會擁有他嗎?
[00:16:06.080 --> 00:16:09.200]  不可能
[00:16:09.200 --> 00:16:10.800]  你只有一個可能
[00:16:10.800 --> 00:16:15.240]  上帝要我們做一個恰當的經理人
[00:16:15.240 --> 00:16:18.160]  去養育
[00:16:18.160 --> 00:16:20.520]  這個養是本份來的
[00:16:20.520 --> 00:16:24.040]  這個育是按照上帝給我們的心意
[00:16:24.040 --> 00:16:26.960]  去培育他們
[00:16:26.960 --> 00:16:28.280]  培育到一個地步就是
[00:16:28.280 --> 00:16:31.680]  我走那條路將來能夠見神的話
[00:16:31.680 --> 00:16:35.800]  他們也走那條路將來會見神
[00:16:35.800 --> 00:16:39.560]  這個是我們應該有的
[00:16:39.560 --> 00:16:41.520]  如果你知道是神所賜的產業
[00:16:41.520 --> 00:16:44.040]  是神所賞賜的
[00:16:44.040 --> 00:16:47.720]  那你就不會在兒女的心目中
[00:16:47.720 --> 00:16:53.680]  去霸佔了神應該有的地位
[00:16:53.680 --> 00:16:59.120]  不知道你聽不聽得懂
[00:16:59.120 --> 00:17:01.400]  《詩篇》十六篇第四節
[00:17:01.400 --> 00:17:02.880]  聖經那裡說
[00:17:02.880 --> 00:17:04.240]  這個是新譯本的翻譯
[00:17:04.240 --> 00:17:05.520]  追逐別臣
[00:17:05.520 --> 00:17:06.200]  和合本是說
[00:17:06.200 --> 00:17:09.080]  以別的代替耶和華
[00:17:09.080 --> 00:17:12.160]  他們的仇苦必定加增
[00:17:12.160 --> 00:17:15.800]  做家長很多時候忽略了一樣東西
[00:17:15.800 --> 00:17:18.160]  我這麼辛苦供書教學
[00:17:18.160 --> 00:17:19.840]  我這麼辛苦養育你
[00:17:19.840 --> 00:17:21.800]  男生你記住
[00:17:21.800 --> 00:17:23.960]  你將很辛苦很努力的東西
[00:17:23.960 --> 00:17:25.080]  要他記住
[00:17:25.080 --> 00:17:25.840]  記住什麼?
[00:17:25.840 --> 00:17:30.800]  記住要「多謝你」
[00:17:30.800 --> 00:17:32.120]  如果不是你不孝敬我
[00:17:32.120 --> 00:17:33.880]  你就不孝
[00:17:33.880 --> 00:17:37.480]  你就很頑皮了
[00:17:37.480 --> 00:17:39.000]  我們中國人說孝道
[00:17:39.000 --> 00:17:41.800]  我不是在這裡要說反話
[00:17:41.800 --> 00:17:44.640]  我是說真實的說話
[00:17:44.640 --> 00:17:46.360]  你有沒有留意到
[00:17:46.360 --> 00:17:49.080]  今晚你有能力供養他
[00:17:49.080 --> 00:17:51.120]  你有能力去照顧他
[00:17:51.120 --> 00:17:52.880]  你有能力去保護他
[00:17:52.880 --> 00:17:57.200]  甚至你有能力寫命去維護他的話
[00:17:57.200 --> 00:18:02.240]  這一切從哪裡來的?
[00:18:02.240 --> 00:18:04.280]  你自己想想
[00:18:04.280 --> 00:18:05.480]  如果你拍心說
[00:18:05.480 --> 00:18:07.040]  我的本領
[00:18:07.040 --> 00:18:07.960]  OK
