
[00:00:00.000 --> 00:00:06.920]  大家是否知道路加寫了路加福音
[00:03:36.320 --> 00:03:38.520]  所以我們看到這種
[00:03:38.520 --> 00:03:40.720]  是路加很忠心的一位同工
[00:03:40.720 --> 00:03:41.920]  很值得我們學習
[00:03:41.920 --> 00:03:43.600]  希望我們很多
[00:03:43.600 --> 00:03:45.080]  我們弟兄姊妹都是這樣
[00:03:45.080 --> 00:03:46.440]  來侍奉神緊隨主
[00:03:46.440 --> 00:03:48.960]  都是有這些心智
[00:03:48.960 --> 00:03:51.440]  都是有這些美好的表現
[00:03:51.440 --> 00:03:54.400]  以致我們在神的角度的福音上面
[00:03:54.400 --> 00:03:57.240]  能夠可以一起的被主使用
[00:03:57.240 --> 00:04:00.760]  我們知道在《新約聖經》裏面
[00:04:00.760 --> 00:04:03.160]  最重要的神使用的作者
[00:04:03.160 --> 00:04:04.800]  就是司徒保羅
[00:04:04.800 --> 00:04:09.240]  他起碼寫了十三封的書信
[00:04:09.240 --> 00:04:10.640]  在不同的教會
[00:04:10.640 --> 00:04:12.040]  在他創立的教會
[00:04:12.040 --> 00:04:13.200]  有些是其他的教會
[00:04:13.200 --> 00:04:14.880]  有些是個人的書信
[00:04:14.880 --> 00:04:17.560]  有些是教目的書信
[00:04:17.560 --> 00:04:18.720]  所以很多方面的
[00:04:18.720 --> 00:04:20.880]  而且牽涉到範圍很大
[00:04:20.880 --> 00:04:23.880]  也是最多在《新約》裏面
[00:04:23.880 --> 00:04:25.360]  二十七卷《聖經》裏面
[00:04:25.360 --> 00:04:28.440]  他超過了一半是他所寫的
[00:04:28.440 --> 00:04:32.440]  所以神是很特別用司徒保羅
[00:04:32.440 --> 00:04:34.640]  但是路加是很重要的
[00:04:34.640 --> 00:04:37.880]  因為他寫的特別就是《侍同行傳》
[00:04:37.880 --> 00:04:38.840]  因為《侍同行傳》
[00:04:38.840 --> 00:04:41.680]  就能夠解釋了很多關乎
[00:04:41.680 --> 00:04:44.880]  是保羅書信的背景
[00:04:44.880 --> 00:04:46.760]  如果沒有了這個《侍同行傳》
[00:04:46.760 --> 00:04:48.840]  我們就不知道有很多的背景
[00:04:48.840 --> 00:04:49.440]  是怎樣來的
[00:04:49.440 --> 00:04:50.520]  教會是怎樣來的
[00:04:50.520 --> 00:04:51.920]  羅馬教會
[00:04:51.920 --> 00:04:53.080]  貼薩格教會
[00:04:53.080 --> 00:04:53.760]  二佛教會
[00:04:53.760 --> 00:04:54.960]  哥倫多教會
[00:04:54.960 --> 00:04:56.280]  所以我們發覺
[00:04:56.280 --> 00:04:58.680]  在《侍同行傳》裏面的記載
[00:04:58.680 --> 00:05:00.320]  是非常重要的
[00:05:00.320 --> 00:05:03.240]  去配合我們明白《新約聖經》
[00:05:03.240 --> 00:05:06.240]  特別是司徒保羅所寫的書信
[00:05:06.240 --> 00:05:07.600]  所以我們在這裏看到
[00:05:07.600 --> 00:05:10.160]  《侍同行傳》是一個很重要的
[00:05:10.160 --> 00:05:12.960]  我們需要去認識的
[00:05:12.960 --> 00:05:13.840]  為什麼呢
[00:05:13.840 --> 00:05:15.160]  第一我們發現
[00:05:15.160 --> 00:05:16.440]  他就是剛才所說的
[00:05:16.440 --> 00:05:20.600]  教導了保羅的一些書信的背景
[00:05:20.600 --> 00:05:21.720]  為什麼從《荒書》
[00:05:21.720 --> 00:05:24.440]  忽然間《侍同行傳》之後
[00:05:24.440 --> 00:05:25.160]  歷史書完了
[00:05:25.160 --> 00:05:26.680]  一開始就羅馬書
[00:05:26.680 --> 00:05:29.200]  究竟為什麼忽然間跳到羅馬的呢
[00:05:29.200 --> 00:05:32.200]  原來在《侍同行傳》裏面
[00:05:32.200 --> 00:05:34.040]  就有這個答案
[00:05:34.040 --> 00:05:36.000]  我們也都看到
[00:05:36.000 --> 00:05:38.560]  《侍同行傳》幫助我們了解
[00:05:38.560 --> 00:05:39.800]  基督的教會
[00:05:39.800 --> 00:05:41.200]  怎樣來的開始
[00:05:41.200 --> 00:05:42.240]  怎樣誕生
[00:05:42.240 --> 00:05:44.240]  怎樣發展
[00:05:44.240 --> 00:05:46.040]  福音怎樣從猶太人
[00:05:46.040 --> 00:05:48.360]  本來是舊約猶太人
[00:05:48.360 --> 00:05:49.960]  在十二門徒都是猶太人
[00:05:49.960 --> 00:05:51.800]  為什麼忽然間會轉出去
[00:05:51.800 --> 00:05:54.800]  使這些外邦的教會得到福音
[00:05:54.800 --> 00:05:57.320]  以致萬民萬邦能夠
[00:05:57.320 --> 00:06:00.160]  在神的救恩當中有份
[00:06:00.160 --> 00:06:02.200]  所以在這個發展當中
[00:06:02.200 --> 00:06:04.520]  《侍同行傳》是一個很重要的橋樑
[00:06:04.520 --> 00:06:05.880]  讓我們認識
[00:06:05.880 --> 00:06:08.360]  我們也都看到初期教會的生活
[00:06:08.360 --> 00:06:10.400]  以致我們今天學習
[00:06:10.400 --> 00:06:12.680]  怎樣過一個教會生活的時候
[00:06:12.680 --> 00:06:15.600]  很多時候初期教會信仰的精神
[00:06:15.600 --> 00:06:19.080]  以及他們的侍奉和勇氣
[00:06:19.080 --> 00:06:22.480]  成為我們今天很重要的榜樣和激勵
[00:06:22.480 --> 00:06:24.880]  回頭看看我們的根源
[00:06:24.880 --> 00:06:27.480]  我們看到教會生活應該怎樣過
[00:06:27.480 --> 00:06:30.160]  然後我們看到很重要的就是
[00:06:30.160 --> 00:06:31.800]  這個復活的主
[00:06:31.800 --> 00:06:34.080]  他藉著聖靈
[00:06:34.080 --> 00:06:37.120]  讓門徒開展神的角度
[00:06:37.120 --> 00:06:38.640]  所以這個就是真的
[00:06:38.640 --> 00:06:40.040]  看到神的國的推展
[00:06:40.040 --> 00:06:41.160]  所以有人說
[00:06:41.160 --> 00:06:44.080]  《侍同行傳》可以說是第五福音
[00:06:44.080 --> 00:06:47.360]  就是說耶穌基督延續的工作
[00:06:47.360 --> 00:06:49.160]  又可以叫做《聖靈行傳》
[00:06:49.160 --> 00:06:50.680]  因為雖然耶穌升天
[00:06:50.680 --> 00:06:52.840]  但是耶穌藉著聖靈
[00:06:52.840 --> 00:06:55.880]  繼續在地上展開祂的工作
[00:06:55.880 --> 00:06:59.720]  以致神的國繼續彰顯在地上
[00:06:59.720 --> 00:07:01.080]  所以這個我們看到
[00:07:01.080 --> 00:07:02.840]  《侍同行傳》非常重要
[00:07:02.840 --> 00:07:06.560]  當中提到聖靈超過五十多次
[00:07:06.560 --> 00:07:09.800]  所以可以說真是一本聖靈的作為
[00:07:09.800 --> 00:07:11.520]  就是復活的主藉著聖靈
[00:07:11.520 --> 00:07:14.240]  怎樣繼續工作
[00:07:14.240 --> 00:07:15.280]  當然我們也都看到
[00:07:15.280 --> 00:07:18.800]  在很多教會的時候的迫迫
[00:07:18.800 --> 00:07:20.360]  在它的擴展
[00:07:20.360 --> 00:07:25.000]  以及不斷地向前的時候
[00:07:25.000 --> 00:07:26.320]  也都有很多阻力
[00:07:26.320 --> 00:07:30.080]  好像今天我們同樣面對很多屬靈的增戰
[00:07:30.080 --> 00:07:33.880]  我們教會的信徒就是面對著屬靈的增戰
[00:07:33.880 --> 00:07:35.720]  怎樣繼續推展神的國
[00:07:35.720 --> 00:07:38.040]  但是也都有一些惡的勢力
[00:07:38.040 --> 00:07:42.680]  一些反對的力量來攔阻了這個角度的推展
[00:07:42.680 --> 00:07:44.320]  初期教會《侍同行傳》
[00:07:44.320 --> 00:07:46.840]  給我們看見神保守著它的教會
[00:07:46.840 --> 00:07:48.160]  所以直到今天
[00:07:48.160 --> 00:07:49.880]  我們看見教會仍然興旺
[00:07:49.880 --> 00:07:50.520]  為什麼呢
[00:07:50.520 --> 00:07:51.960]  從初期的時候就見到
[00:07:51.960 --> 00:07:55.840]  很明顯很多很多次的迫迫和困難
[00:07:55.840 --> 00:07:57.760]  神保守著它的教會
[00:07:57.760 --> 00:08:02.080]  讓教會能夠繼續蒙神的保守和蒙神使用
[00:08:02.080 --> 00:08:03.360]  繼續地作見證
[00:08:03.360 --> 00:08:04.880]  推展神的國度
[00:08:04.880 --> 00:08:06.560]  所以我們見到《侍同行傳》
[00:08:06.560 --> 00:08:09.240]  幫助我們明白這幾方面是很重要的
[00:08:09.240 --> 00:08:11.920]  今天特別是我們來到末世的時候
[00:08:11.920 --> 00:08:13.600]  承接這個最後一棒
[00:08:13.600 --> 00:08:18.560]  我們繼續地來到學校初期教會的精神
[00:08:18.560 --> 00:08:21.360]  看到神一直在教會的時代裡面
[00:08:21.360 --> 00:08:23.880]  祂奇妙的工作
[00:08:23.880 --> 00:08:27.040]  考考大家很熟悉的《侍同行傳》一個約節
[00:08:27.040 --> 00:08:29.360]  就是說最重要的節聖經是什麼
[00:08:29.360 --> 00:08:31.440]  大家懂不懂
[00:08:31.440 --> 00:08:32.760]  一章八節
[00:08:32.760 --> 00:08:35.720]  《侍同行傳》一章八節是說什麼的
[00:08:36.720 --> 00:08:41.480]  「但聖靈降在你們身上」
[00:08:41.480 --> 00:08:42.560]  你們就是什麼
[00:08:42.560 --> 00:08:47.280]  一起讀吧
[00:08:47.280 --> 00:08:49.880]  「但聖靈降在你們身上」
[00:08:49.880 --> 00:08:53.120]  你們就是必得著能力
[00:08:53.120 --> 00:09:00.400]  「並要在耶路撒冷 猶太傳遞 和三萬里亞 直到地極」
[00:09:00.400 --> 00:09:01.400]  作為我們的見證
[00:09:01.400 --> 00:09:02.880]  這個就是《侍同行傳》
[00:09:02.880 --> 00:09:06.520]  可以說是將整本書開啟的一個約節
[00:09:06.520 --> 00:09:08.680]  一條鑰匙開了它
[00:09:08.680 --> 00:09:11.200]  所以這個就是最重要的
[00:09:11.200 --> 00:09:13.440]  在《侍同行傳》裡面說到
[00:09:13.440 --> 00:09:16.240]  聖靈的工作
[00:09:16.240 --> 00:09:18.280]  我們就要得著能力
[00:09:18.280 --> 00:09:19.720]  所以這個很重要的
[00:09:19.720 --> 00:09:22.440]  今天我們不是靠自己的能力
[00:09:22.440 --> 00:09:25.680]  不是靠我們天然的能力
[00:09:25.680 --> 00:09:29.200]  我們本身生出來可能很懼怕的
[00:09:29.200 --> 00:09:30.840]  但是聖靈給我們能力
[00:09:30.840 --> 00:09:33.280]  忽然間就有了勇氣
[00:09:33.280 --> 00:09:34.440]  聖靈的能力
[00:09:34.440 --> 00:09:35.840]  我們本來不懂得說的
[00:09:35.840 --> 00:09:37.680]  但是聖靈幫助我們
[00:09:37.680 --> 00:09:41.480]  就能夠將真理去傳揚
[00:09:41.480 --> 00:09:42.640]  或者去表達
[00:09:42.640 --> 00:09:44.160]  或者去見證
[00:09:44.160 --> 00:09:46.120]  我們自己沒有能力的
[00:09:46.120 --> 00:09:48.040]  但是聖靈的能力幫助我們
[00:09:48.040 --> 00:09:51.560]  就可以看到教會從耶路撒冷一路擴展
[00:09:51.560 --> 00:09:55.160]  到猶太傳遞 撒馬尼亞 直到地極
[00:09:55.160 --> 00:09:56.520]  做什麼?
[00:09:56.520 --> 00:09:58.040]  做主的見證
[00:09:58.040 --> 00:09:59.880]  所以這個就是我們教會
[00:09:59.880 --> 00:10:02.200]  擴展神的角度的使命
[00:10:02.200 --> 00:10:04.280]  所以很明顯這個《侍同行傳》
[00:10:04.280 --> 00:10:06.040]  這幾部份有人就很清楚地
[00:10:06.040 --> 00:10:08.840]  將它劃分為這三個大部份
[00:10:08.840 --> 00:10:10.480]  從第一章到第七章
[00:10:10.480 --> 00:10:13.320]  我們看到教會在耶路撒冷的見證
[00:10:13.320 --> 00:10:15.760]  當時在耶路撒冷怎樣開始
[00:10:15.760 --> 00:10:18.360]  怎樣有一個很活潑的見證
[00:10:18.360 --> 00:10:21.640]  當時耶路撒冷教會非常興旺
[00:10:21.640 --> 00:10:22.600]  但是逼不利了
[00:10:22.600 --> 00:10:25.880]  慢慢地神使用那個環境
[00:10:25.880 --> 00:10:29.560]  也是繼續推動教會的使命
[00:10:29.560 --> 00:10:31.080]  去到第二個階段
[00:10:31.080 --> 00:10:33.120]  就是八章到十二章
[00:10:33.120 --> 00:10:37.560]  這個就是在猶太和撒馬尼亞的見證
[00:10:37.560 --> 00:10:41.040]  所以從耶路撒冷推開
[00:10:41.040 --> 00:10:42.840]  然後再推開去
[00:10:42.840 --> 00:10:44.200]  在第三個部份
[00:10:44.200 --> 00:10:46.760]  從十三章到最後二十八章
[00:10:46.760 --> 00:10:49.520]  我們看到這個就是
[00:10:49.520 --> 00:10:50.840]  《仕途保留》開始了
[00:10:50.840 --> 00:10:54.000]  它是外邦的仕途開始發揮功能
[00:10:54.000 --> 00:10:56.000]  就開展到其他
[00:10:56.000 --> 00:10:59.480]  這個小亞細亞很多地方的外邦的教會
[00:10:59.480 --> 00:11:01.200]  從十三章一直到二十八章
[00:11:01.200 --> 00:11:03.000]  所以最後停在羅馬
[00:11:03.000 --> 00:11:04.160]  為什麼呢
[00:11:04.160 --> 00:11:07.480]  接著下去就寫羅馬書
[00:11:07.480 --> 00:11:09.360]  所以我們看到這個就是
[00:11:09.360 --> 00:11:12.840]  《仕途行傳》給我們看到的一個簡單的要領
[00:11:12.840 --> 00:11:15.200]  也是它的重心
[00:11:15.200 --> 00:11:16.400]  它的主題
[00:11:16.400 --> 00:11:18.000]  以及它最重要的訊息
[00:11:18.000 --> 00:11:19.880]  我們今天來思想一下
[00:11:19.880 --> 00:11:21.600]  頭這十一節
[00:11:21.600 --> 00:11:23.480]  以及下一次我們也會看看
[00:11:23.480 --> 00:11:24.160]  有五方面
[00:11:24.160 --> 00:11:26.520]  今天我們先看看頭的三方面
[00:11:26.520 --> 00:11:29.000]  我們看到教會時代的開始
[00:11:29.000 --> 00:11:31.920]  就是這位教會的元首
[00:11:31.920 --> 00:11:32.720]  耶穌基督
[00:11:32.720 --> 00:11:33.760]  所以我們說
[00:11:33.760 --> 00:11:38.080]  這個是關乎主耶穌基督的教會
[00:11:38.080 --> 00:11:39.720]  今天教會的元首
[00:11:39.720 --> 00:11:42.800]  就是開始了教會的誕生
[00:11:42.800 --> 00:11:45.320]  也是開始教會的使命
[00:11:45.320 --> 00:11:46.400]  《盧伽福音》
[00:11:46.400 --> 00:11:47.320]  如果大家記得
[00:11:47.320 --> 00:11:50.960]  它記載就是講耶穌基督誕生的時最詳細的
[00:11:50.960 --> 00:11:52.200]  這麼多本福音書
[00:11:52.200 --> 00:11:55.800]  記載耶穌基督誕生的時
[00:11:55.800 --> 00:11:56.760]  以這個為開始
[00:11:56.760 --> 00:11:58.800]  因為這個就是福音的要領
[00:11:58.800 --> 00:12:01.760]  這個福音的起頭
[00:12:01.760 --> 00:12:02.600]  《大使堂傳》
[00:12:02.600 --> 00:12:06.080]  《大使堂傳》一開始就記載教會的誕生
[00:12:06.080 --> 00:12:07.320]  教會的誕生
[00:12:07.320 --> 00:12:09.800]  我們看見也是以耶穌基督開始
[00:12:09.800 --> 00:12:14.080]  因為教會的元首就是主耶穌基督
[00:12:14.080 --> 00:12:15.640]  所以我們看到這個
[00:12:15.640 --> 00:12:16.800]  在頭的十一節
[00:12:16.800 --> 00:12:18.960]  就是關乎耶穌基督的記載
[00:12:18.960 --> 00:12:21.360]  為什麼說上下冊
[00:12:21.360 --> 00:12:22.720]  因為第一節就交代了
[00:12:22.720 --> 00:12:24.960]  我們一起讀完這十一節經文
[00:12:24.960 --> 00:12:25.200]  好嗎
[00:12:25.200 --> 00:12:27.240]  請同聲一起讀出
[00:12:27.240 --> 00:12:28.920]  提阿菲羅
[00:12:28.920 --> 00:12:31.880]  我已經作了前書
[00:12:31.880 --> 00:12:36.720]  論到耶穌開頭一切所行所教訓的
[00:12:36.720 --> 00:12:39.160]  直到他藉著聖靈
[00:12:39.160 --> 00:12:42.280]  吩咐所揀選的仕途
[00:12:42.280 --> 00:12:45.880]  以後被接上升的日子為止
[00:12:45.880 --> 00:12:47.800]  他受害之後
[00:12:47.800 --> 00:12:49.880]  用許多的憑據
[00:12:49.880 --> 00:12:53.760]  將自己活潑地遣給仕途汗
[00:12:53.760 --> 00:12:55.200]  四十天之久
[00:12:55.200 --> 00:12:57.000]  向他們顯現
[00:12:57.000 --> 00:13:00.240]  講述上帝國的事
[00:13:00.240 --> 00:13:02.520]  所以這裡我們看到已經作了前書
[00:13:02.520 --> 00:13:03.720]  即是哪本書
[00:13:03.720 --> 00:13:04.720]  路加福音
[00:13:04.720 --> 00:13:05.920]  路加福音
[00:13:05.920 --> 00:13:07.920]  所以和提阿菲羅大人
[00:13:07.920 --> 00:13:10.520]  來講關乎耶穌基督的生平
[00:13:10.520 --> 00:13:14.200]  和他所作的一切的事和他的教訓
[00:13:14.200 --> 00:13:15.560]  一直寫到什麼
[00:13:15.560 --> 00:13:18.680]  寫到他揀選仕途
[00:13:18.680 --> 00:13:22.640]  然後後來死復活升天
[00:13:22.640 --> 00:13:25.960]  所以還沒講到怎樣升天法
[00:13:25.960 --> 00:13:28.240]  所以接著就講到司徒行傳
[00:13:28.240 --> 00:13:32.320]  他講述他受害之後向門徒顯現
[00:13:32.320 --> 00:13:34.480]  然後有多少天呢
[00:13:34.480 --> 00:13:35.480]  四十天
[00:13:35.480 --> 00:13:41.120]  最後去祝福門徒關乎上帝國的事
[00:13:41.120 --> 00:13:42.160]  我們繼續讀下去
[00:13:42.160 --> 00:13:44.040]  第四節請讀
[00:13:44.040 --> 00:13:46.760]  耶穌和他們聚集的時候
[00:13:46.760 --> 00:13:48.320]  祝福他們說
[00:13:48.320 --> 00:13:50.760]  不要離開耶路撒冷
[00:13:50.760 --> 00:13:54.000]  要等候父所認去的
[00:13:54.000 --> 00:13:57.480]  就是你們聽見我說過的
[00:13:57.480 --> 00:14:00.240]  約翰是用水施洗
[00:14:00.240 --> 00:14:05.000]  但不多幾日你們要受聖靈的洗
[00:14:05.000 --> 00:14:06.600]  他們聚集的時候
[00:14:06.600 --> 00:14:07.560]  問耶穌說
[00:14:07.560 --> 00:14:08.480]  主啊
[00:14:08.480 --> 00:14:10.720]  你復興以色列國
[00:14:10.720 --> 00:14:13.480]  就在這時嗎
[00:14:13.480 --> 00:14:16.160]  所以最初叫他們不要離開耶路撒冷
[00:14:16.160 --> 00:14:17.040]  所以為什麼
[00:14:17.040 --> 00:14:19.720]  頭幾章都是發生在耶路撒冷
[00:14:19.720 --> 00:14:21.600]  這裡提到關乎聖靈的事
[00:14:21.600 --> 00:14:23.640]  遲些我們要特別講這個
[00:14:23.640 --> 00:14:26.080]  好 第七節請讀
[00:14:26.080 --> 00:14:28.360]  耶穌對他們說
[00:14:28.360 --> 00:14:32.640]  父憑著自己的權柄所定的時候
[00:14:32.640 --> 00:14:36.720]  日期不是你們可以知道的
[00:14:36.720 --> 00:14:39.760]  但聖靈降臨在你們身上
[00:14:39.760 --> 00:14:42.360]  你們就必得著能力
[00:14:42.360 --> 00:14:44.000]  並要在耶路撒冷
[00:14:44.000 --> 00:14:46.960]  猶太傳遞和撒瑪利亞
[00:14:46.960 --> 00:14:50.280]  直到地極作我的見證
[00:14:50.280 --> 00:14:51.760]  說了這話
[00:14:51.760 --> 00:14:54.080]  他們正看的時候
[00:14:54.080 --> 00:14:56.520]  他就被取上星
[00:14:56.520 --> 00:14:59.640]  有一朵雲彩把他接去
[00:14:59.640 --> 00:15:01.800]  便看不見他了
[00:15:01.800 --> 00:15:03.520]  當他望上去
[00:15:03.520 --> 00:15:06.200]  他們定睛望天的時候
[00:15:06.200 --> 00:15:09.080]  忽然有兩個人身穿白衣
[00:15:09.080 --> 00:15:11.400]  站在旁邊說
[00:15:11.400 --> 00:15:12.560]  伽利利人啊
[00:15:12.560 --> 00:15:15.800]  你們為什麼站著望天呢
[00:15:15.800 --> 00:15:20.160]  你離開你們被接升天的耶穌
[00:15:20.160 --> 00:15:24.080]  你們見他怎樣往天上去
[00:15:24.080 --> 00:15:27.920]  他還要怎樣來
[00:15:27.920 --> 00:15:29.680]  所以這裏就記載了
[00:15:29.680 --> 00:15:31.560]  關乎耶穌復活
[00:15:31.560 --> 00:15:32.640]  向門徒顯現
[00:15:32.640 --> 00:15:35.520]  直到升天這個階段
[00:15:35.520 --> 00:15:36.720]  從這個階段開始
[00:15:36.720 --> 00:15:39.360]  就再不見到耶穌了
[00:15:39.360 --> 00:15:42.080]  但是耶穌的工作是否繼續
[00:15:42.080 --> 00:15:43.200]  是否繼續
[00:15:43.200 --> 00:15:45.360]  是 透過什麼
[00:15:45.360 --> 00:15:47.000]  透過聖靈
[00:15:47.000 --> 00:15:50.880]  以及門徒所開始的教會
[00:15:50.880 --> 00:15:52.640]  所以我們看到這個
[00:15:52.640 --> 00:15:55.480]  今天我們看這十一節的經文裏面
[00:15:55.480 --> 00:15:57.640]  有五樣很重要的事
[00:15:57.640 --> 00:15:59.600]  今天我們先來看三樣
[00:15:59.600 --> 00:16:01.920]  我們看看第一方面
[00:16:01.920 --> 00:16:05.280]  就是關乎主耶穌基督的榜樣
[00:16:05.280 --> 00:16:07.880]  也是祂的教導和祂的心意
[00:16:07.880 --> 00:16:10.840]  祂一直希望我們好像祂一樣
[00:16:10.840 --> 00:16:11.680]  為什麼
[00:16:11.680 --> 00:16:13.160]  在開始的時候就很清楚了
[00:16:13.160 --> 00:16:17.400]  祂說祂藉著聖靈所吩咐
[00:16:17.400 --> 00:16:19.280]  揀選的仕途
[00:16:19.280 --> 00:16:21.000]  所以藉著聖靈吩咐
[00:16:21.000 --> 00:16:22.840]  所揀選的仕途
[00:16:22.840 --> 00:16:24.360]  所以整個
[00:16:24.360 --> 00:16:25.080]  這裏很簡單
[00:16:25.080 --> 00:16:28.360]  可以描述了耶穌整個的教會
[00:16:28.360 --> 00:16:31.320]  或者祂在地上的事工和生活
[00:16:31.320 --> 00:16:33.760]  祂就是藉著聖靈的
[00:16:33.760 --> 00:16:36.960]  所以聖靈不是從耶穌升天之後的
[00:16:36.960 --> 00:16:40.040]  聖靈在新約來講
[00:16:40.040 --> 00:16:40.840]  不要說舊約了
[00:16:40.840 --> 00:16:41.840]  在新約來講
[00:16:41.840 --> 00:16:44.320]  其實就是在耶穌的身上
[00:16:44.320 --> 00:16:46.520]  就已經開始很清楚
[00:16:46.520 --> 00:16:48.920]  是在祂的內心
[00:16:48.920 --> 00:16:52.080]  也是不停的不斷的
[00:16:52.080 --> 00:16:54.320]  與耶穌基督同在
[00:16:54.320 --> 00:16:56.240]  所以耶穌已經立了一個榜樣
[00:16:56.240 --> 00:16:57.000]  告訴我們
[00:16:57.000 --> 00:16:59.320]  接下來當我離開了之後
[00:16:59.320 --> 00:17:00.800]  你們都是
[00:17:00.800 --> 00:17:05.440]  信徒教會都是要藉著聖靈
[00:17:05.440 --> 00:17:06.480]  雖然見不到耶穌
[00:17:06.480 --> 00:17:07.320]  我們跟不到耶穌
[00:17:07.320 --> 00:17:08.120]  看不到祂
[00:17:08.120 --> 00:17:10.280]  但是藉著聖靈幫助我們
[00:17:10.280 --> 00:17:12.280]  就好像耶穌跟我們一起
[00:17:12.280 --> 00:17:14.320]  就好像當時耶穌在地上
