
[00:00:00.000 --> 00:00:05.000]  大姨姊妹平安,我很感恩我們可以再次一起崇拜
[00:02:52.000 --> 00:02:55.000]  詮釋摩西律法的權威
[00:02:55.000 --> 00:02:58.000]  可以想像我們現今、現代的
[00:02:58.000 --> 00:03:00.000]  一些舊約的神學家
[00:03:00.000 --> 00:03:03.000]  所以耶穌對他們的責備、批評
[00:03:03.000 --> 00:03:08.000]  是針對他們作為律法詮釋者的角色
[00:03:08.000 --> 00:03:10.000]  耶穌責備他們
[00:03:10.000 --> 00:03:15.000]  把難擔的擔子擔在別人的身上
[00:03:15.000 --> 00:03:20.000]  因為他們,這些律法的教師
[00:03:20.000 --> 00:03:23.000]  他們很想人們能夠像他們這樣
[00:03:23.000 --> 00:03:26.000]  很嚴謹地遵守律法
[00:03:26.000 --> 00:03:29.000]  於是他們在摩西的法律上
[00:03:29.000 --> 00:03:31.000]  添加了很多繁複的條例
[00:03:31.000 --> 00:03:34.000]  甚至把一些祖宗的傳統
[00:03:34.000 --> 00:03:36.000]  當作生活的準則
[00:03:36.000 --> 00:03:41.000]  但是他們這樣做,不單單偏離了律法的本意
[00:03:41.000 --> 00:03:44.000]  把律法本身成為了一個負擔
[00:03:44.000 --> 00:03:50.000]  也讓人們只知道律法的內容要遵守
[00:03:50.000 --> 00:03:54.000]  但卻是掌握不到律法的精髓
[00:03:54.000 --> 00:03:56.000]  令律法成為了
[00:03:56.000 --> 00:04:00.000]  甚至連他們自己都負擔不起的一個重擔
[00:04:00.000 --> 00:04:06.000]  令人們不能領受到神的恩典
[00:04:06.000 --> 00:04:10.000]  主耶穌另一個更加嚴厲的指控
[00:04:10.000 --> 00:04:13.000]  說他們一個字一個指頭都不動
[00:04:13.000 --> 00:04:16.000]  指的是他們有一個雙重的標準
[00:04:16.000 --> 00:04:22.000]  他們很經常去看那些其他的猶太人
[00:04:22.000 --> 00:04:24.000]  是否嚴謹地遵守律法
[00:04:24.000 --> 00:04:27.000]  不過他們的生命所漏露的
[00:04:27.000 --> 00:04:31.000]  可能是未達到這個標準
[00:04:31.000 --> 00:04:34.000]  他們逃避了一些法律的義務
[00:04:34.000 --> 00:04:37.000]  卻是要人去遵守
[00:04:37.000 --> 00:04:40.000]  可能聽到這裏你就會說
[00:04:40.000 --> 00:04:42.000]  我都不是律法教師
[00:04:42.000 --> 00:04:45.000]  也不是舊約的學者
[00:04:45.000 --> 00:04:49.000]  但是我們會不會在生活裏面
[00:04:49.000 --> 00:04:53.000]  可能都會很習慣
[00:04:53.000 --> 00:04:59.000]  一味批判或者要求別人
[00:04:59.000 --> 00:05:04.000]  一味指出別人的錯和不完美
[00:05:04.000 --> 00:05:06.000]  可能在家裏面
[00:05:06.000 --> 00:05:08.000]  在教會裏面
[00:05:08.000 --> 00:05:10.000]  在事業當中
[00:05:10.000 --> 00:05:14.000]  一味去抓別人的錯處
[00:05:14.000 --> 00:05:16.000]  或者我們都很習慣
[00:05:16.000 --> 00:05:19.000]  在一種只能夠成功
[00:05:19.000 --> 00:05:23.000]  一定要得不可以不得的文化裏
[00:05:23.000 --> 00:05:28.000]  令到我們比較難去分享一些軟弱
[00:05:28.000 --> 00:05:31.000]  甚至當我們遇到困難的時候
[00:05:31.000 --> 00:05:34.000]  要分享的空間好像都比較小
[00:05:34.000 --> 00:05:37.000]  很難說出自己的難處
[00:05:37.000 --> 00:05:40.000]  要找人幫忙就更加難
[00:05:40.000 --> 00:05:42.000]  我意思不是別人不肯幫
[00:05:42.000 --> 00:05:45.000]  而是我們要開口去提出
[00:05:45.000 --> 00:05:46.000]  請人幫忙
[00:05:46.000 --> 00:05:50.000]  可能在這樣的氛圍之下是更加難
[00:05:50.000 --> 00:05:54.000]  可以想像在這樣的環境氛圍裏面
[00:05:54.000 --> 00:05:56.000]  我們要跟人
[00:05:56.000 --> 00:05:59.000]  甚至跟神去分享
[00:05:59.000 --> 00:06:03.000]  分擔顯露自己弱的地方
[00:06:03.000 --> 00:06:05.000]  真的很不容易
[00:06:05.000 --> 00:06:09.000]  不過我想提醒大家不要忘記
[00:06:09.000 --> 00:06:15.000]  主耶穌非常願意與人同父一壓
[00:06:15.000 --> 00:06:19.000]  分擔我們自己的重擔
[00:06:19.000 --> 00:06:24.000]  他非常願意與我們一起去分擔
[00:06:24.000 --> 00:06:27.000]  在我們身上難擔的擔子
[00:06:27.000 --> 00:06:34.000]  有救贖主與我一起擔起
[00:06:34.000 --> 00:06:37.000]  我想在這個情況的時候
[00:06:37.000 --> 00:06:39.000]  我們第一個學會是
[00:06:39.000 --> 00:06:45.000]  先將自己所憂慮的、所軟弱的、不足夠
[00:06:45.000 --> 00:06:49.000]  甚至是我們的罪都帶到耶穌面前
[00:06:49.000 --> 00:06:52.000]  請耶穌與我們一起去分擔
[00:06:52.000 --> 00:06:56.000]  耶穌很喜歡我們什麼事情都跟祂分享
[00:06:56.000 --> 00:06:58.000]  祂願意背起我們的重擔
[00:06:58.000 --> 00:07:02.000]  正如祂已經背負我們的罪一樣
[00:07:02.000 --> 00:07:04.000]  當我們經歷了主耶穌
[00:07:04.000 --> 00:07:06.000]  祂為我們這樣肩擔重擔
[00:07:06.000 --> 00:07:10.000]  讓我們經歷了、學會了、明白了
[00:07:10.000 --> 00:07:14.000]  原來人的難處、軟弱
[00:07:14.000 --> 00:07:17.000]  很需要耶穌與我們一起
[00:07:17.000 --> 00:07:21.000]  而且當我們這樣經歷的時候
[00:07:21.000 --> 00:07:24.000]  面對著變人的一些擔子
[00:07:24.000 --> 00:07:27.000]  原來我們都更加願意
[00:07:27.000 --> 00:07:30.000]  去與軟弱的人一起去分擔
[00:07:30.000 --> 00:07:33.000]  去聽祂分享、為祂祈禱
[00:07:33.000 --> 00:07:36.000]  鼓勵祂、陪伴祂
[00:07:36.000 --> 00:07:40.000]  願我們都學習成為
[00:07:40.000 --> 00:07:44.000]  不單止不是將重擔夾在別人身上的人
[00:07:44.000 --> 00:07:47.000]  而更加是學會
[00:07:47.000 --> 00:07:50.000]  將我們所有的憂慮、重擔
[00:07:50.000 --> 00:07:52.000]  帶到主面前
[00:07:52.000 --> 00:07:54.000]  讓主與我們分享、分擔
[00:07:54.000 --> 00:07:56.000]  而且我們的生命
[00:07:56.000 --> 00:08:00.000]  成為越來越願意與人一起面對擔子
[00:08:00.000 --> 00:08:03.000]  分享擔子的生命
[00:08:03.000 --> 00:08:06.000]  第二個禍,主耶穌說
[00:08:06.000 --> 00:08:11.000]  「目中無人的人,目中無神的人,有禍」
[00:08:11.000 --> 00:08:15.000]  經文特別49:51,主耶穌說
[00:08:15.000 --> 00:08:18.000]  「上帝的心意就是要差遣先知
[00:08:18.000 --> 00:08:21.000]  和使徒到祂的子民當中
[00:08:21.000 --> 00:08:24.000]  呼籲他們悔改,歸向神」
[00:08:24.000 --> 00:08:28.000]  不過,無論是古代的猶太人
[00:08:28.000 --> 00:08:32.000]  還是在耶穌時代的上帝子民
[00:08:32.000 --> 00:08:36.000]  他們同樣都是厭棄神的先知
[00:08:36.000 --> 00:08:38.000]  甚至加害先知
[00:08:38.000 --> 00:08:40.000]  五十節提到
[00:08:40.000 --> 00:08:44.000]  創世以來所有先知的流血
[00:08:44.000 --> 00:08:48.000]  說的是從最初到結尾
[00:08:48.000 --> 00:08:53.000]  五十一節說的是從阿伯到撒加利亞
[00:08:53.000 --> 00:08:58.000]  阿伯是創世紀四章被興掌、肝癮殺害的阿伯
[00:08:58.000 --> 00:09:02.000]  他的生命見證著神的公義
[00:09:02.000 --> 00:09:04.000]  他作為一個見證人
[00:09:04.000 --> 00:09:07.000]  所以主耶穌稱他為先知
[00:09:07.000 --> 00:09:12.000]  他是創世的歷史裡第一個被殺害的人
[00:09:12.000 --> 00:09:16.000]  撒加利亞是歷代至24章20至22節
[00:09:16.000 --> 00:09:19.000]  那位被殺的撒加利亞
[00:09:19.000 --> 00:09:23.000]  耶穌稱撒加利亞為最後一位被殺的先知
[00:09:23.000 --> 00:09:25.000]  很大部分的原因是因為
[00:09:25.000 --> 00:09:30.000]  《舊約聖經》、《瑪瑟拉經文》的抄本
[00:09:30.000 --> 00:09:33.000]  在他們的次序上
[00:09:33.000 --> 00:09:35.000]  歷代至下就是最後一章
[00:09:35.000 --> 00:09:38.000]  所以這也是對應著剛才說的
[00:09:38.000 --> 00:09:40.000]  從最初到結尾
[00:09:40.000 --> 00:09:45.000]  從創世以來所有流血的先知
[00:09:45.000 --> 00:09:47.000]  四十七和四十八節
[00:09:47.000 --> 00:09:50.000]  不知道大家看的時候會不會覺得有點奇怪呢?
[00:09:50.000 --> 00:09:55.000]  為什麼修造先知墳墓會成為律法司的禍患呢?
[00:09:55.000 --> 00:09:58.000]  古時修造這些墳墓
[00:09:58.000 --> 00:10:02.000]  其實與我們現在立碑去紀念很相似
[00:10:02.000 --> 00:10:06.000]  都是一份表示尊重、很愛惜先知
[00:10:06.000 --> 00:10:08.000]  很感激他們貢獻
[00:10:08.000 --> 00:10:10.000]  在耶穌的時代
[00:10:10.000 --> 00:10:15.000]  法律賽人和律法司他們很嚴謹地遵循神的吩咐
[00:10:15.000 --> 00:10:19.000]  認為自己是比自己的先祖更加好
[00:10:19.000 --> 00:10:23.000]  不會像他們這樣對待先知
[00:10:23.000 --> 00:10:26.000]  不過耶穌在此指責他們
[00:10:26.000 --> 00:10:29.000]  特別是在耶穌時代的這些律法教師
[00:10:29.000 --> 00:10:32.000]  他們以為通過這個立碑的行動
[00:10:32.000 --> 00:10:35.000]  就是表示對神、先知的尊重
[00:10:35.000 --> 00:10:38.000]  也是表示對神的尊重
[00:10:38.000 --> 00:10:42.000]  但是耶穌指出其實他們應該要做的不是去立碑
[00:10:42.000 --> 00:10:48.000]  而是應該要遵守先知所教導的一切說話
[00:10:48.000 --> 00:10:51.000]  表示他們願意悔改
[00:10:51.000 --> 00:10:54.000]  所以耶穌在他們修造墳墓的行動
[00:10:54.000 --> 00:10:59.000]  耶穌指責他們虛偽和偽善
[00:10:59.000 --> 00:11:03.000]  因為當先知活生生地站在他們面前
[00:11:03.000 --> 00:11:08.000]  就像經文一記載著這個場景一樣
[00:11:08.000 --> 00:11:10.000]  耶穌在他們的面前
[00:11:10.000 --> 00:11:13.000]  他們同樣都是不聽先知的話
[00:11:13.000 --> 00:11:15.000]  他們都不知道原來
[00:11:15.000 --> 00:11:21.000]  他們兩心是多麼邪惡、多麼自然
[00:11:21.000 --> 00:11:25.000]  被惡念充滿在他們的心裡
[00:11:25.000 --> 00:11:28.000]  所以就算耶穌站在他們面前
[00:11:28.000 --> 00:11:32.000]  他們完全感受不到
[00:11:32.000 --> 00:11:37.000]  體會不到耶穌那份神性
[00:11:37.000 --> 00:11:41.000]  雖然外表看起來很像、很信服神
[00:11:41.000 --> 00:11:43.000]  但是主耶穌責備他們
[00:11:43.000 --> 00:11:47.000]  他們跟他們的祖宗一樣
[00:11:47.000 --> 00:11:52.000]  人有時真的很虛偽或者偽善
[00:11:52.000 --> 00:11:54.000]  甚至到了一個地步
[00:11:54.000 --> 00:11:57.000]  可能連我們自己也騙了自己
[00:11:57.000 --> 00:11:59.000]  不單單目中無人
[00:11:59.000 --> 00:12:01.000]  更可能目中無神
[00:12:01.000 --> 00:12:03.000]  更可怕的是
[00:12:03.000 --> 00:12:06.000]  可能到了這個地步我們自己也不知道
[00:12:06.000 --> 00:12:08.000]  我們剛才團契查經
[00:12:08.000 --> 00:12:10.000]  查譚爾里書
[00:12:10.000 --> 00:12:12.000]  說到八沙薩王
[00:12:12.000 --> 00:12:14.000]  我們也在討論中
[00:12:14.000 --> 00:12:16.000]  他會不會是目中無人、目中無神
[00:12:16.000 --> 00:12:20.000]  自己也不知道呢?
[00:12:20.000 --> 00:12:25.000]  特別是當我們到了某一個地位
[00:12:25.000 --> 00:12:27.000]  言之愈來愈深
[00:12:27.000 --> 00:12:30.000]  自奉的歷程愈來愈多
[00:12:30.000 --> 00:12:33.000]  當人人都好像要聽我的話的時候
[00:12:33.000 --> 00:12:37.000]  人人都可能要問我應該要怎樣做的時候
[00:12:37.000 --> 00:12:40.000]  這些時候我們要特別小心
[00:12:40.000 --> 00:12:43.000]  求主憐憫和幫助
[00:12:43.000 --> 00:12:45.000]  讓我們更加謙卑
[00:12:45.000 --> 00:12:49.000]  更願意去聽和向別人學習
[00:12:49.000 --> 00:12:53.000]  不要讓我們成為目中無人
[00:12:53.000 --> 00:12:57.000]  目中無神的人言而之
[00:12:57.000 --> 00:13:00.000]  我曾經聽過一位屬靈的前輩
[00:13:00.000 --> 00:13:02.000]  他的叮囑
[00:13:02.000 --> 00:13:05.000]  他說我們應該常常去做一個練習
[00:13:05.000 --> 00:13:08.000]  就是坐在小姐身上服侍的練習
[00:13:08.000 --> 00:13:14.000]  做一個願意將涼水分給人的足跡
[00:13:14.000 --> 00:13:20.000]  當我們常常都懷著這份和人分享涼水的心去待人
[00:13:20.000 --> 00:13:24.000]  去面對別人的請教、帶領
[00:13:24.000 --> 00:13:27.000]  在當中去學習
[00:13:27.000 --> 00:13:30.000]  當我們將涼水分給人
[00:13:30.000 --> 00:13:32.000]  其實我們是給耶穌
[00:13:32.000 --> 00:13:35.000]  我們懷著這份心所做的
[00:13:35.000 --> 00:13:38.000]  所教導的、所帶領的
[00:13:38.000 --> 00:13:41.000]  所侍奉的就是我們的主
[00:13:41.000 --> 00:13:44.000]  求主幫助我們
[00:13:44.000 --> 00:13:47.000]  無論我們人生去到什麼程度
[00:13:47.000 --> 00:13:52.560]  無論我們已經是甚麼身份或角色
[00:13:52.560 --> 00:13:57.560]  願我們都有像主耶穌那個柔和謙卑的心
[00:13:57.560 --> 00:14:03.560]  願意去體諒、看顧別人、服侍別人
[00:14:03.560 --> 00:14:08.560]  成為將涼水分給人的祝福者
[00:14:08.560 --> 00:14:16.560]  第三個主耶穌對律法司指責的禍患是
[00:14:16.560 --> 00:14:24.560]  以行為清義的人是有禍
[00:14:24.560 --> 00:14:30.560]  律法司本來的職責是要協助上帝的子民
[00:14:30.560 --> 00:14:33.560]  去聆聽和遵恆神的誓言
[00:14:33.560 --> 00:14:35.560]  理恆神子民的責任
[00:14:35.560 --> 00:14:39.560]  五十二節說到知識的弱使
[00:14:39.560 --> 00:14:43.560]  他指的是律法的原意
[00:14:43.560 --> 00:14:46.560]  不過很可惜律法的教師
[00:14:46.560 --> 00:14:52.560]  他們棄掉、忘記了律法的原意
[00:14:52.560 --> 00:14:56.560]  他們只是看重怎樣去守這些規條
[00:14:56.560 --> 00:14:59.560]  他們其實很努力
[00:14:59.560 --> 00:15:02.560]  不過這份努力不能幫助猶太人
[00:15:02.560 --> 00:15:07.560]  活出忠誠在上帝的生命
[00:15:07.560 --> 00:15:13.560]  更加遺忘了律法最寶貴的原意
[00:15:13.560 --> 00:15:17.560]  所以他們不能進入真理當中
[00:15:17.560 --> 00:15:23.560]  亦阻礙了跟隨律法司的人進入真理裡
[00:15:23.560 --> 00:15:26.560]  律法的原意是什麼呢?
[00:15:26.560 --> 00:15:33.560]  以色列的律法其實是跟神納約的背景下所產生
[00:15:33.560 --> 00:15:38.560]  律法完全是來自神自己的啟示
[00:15:38.560 --> 00:15:40.560]  律法的內容
[00:15:40.560 --> 00:15:44.560]  約其實就是律法的內容
[00:15:44.560 --> 00:15:48.560]  約就是神是造物主
[00:15:48.560 --> 00:15:51.560]  而人是受造之物
[00:15:51.560 --> 00:15:56.560]  所以神跟人納約,表明了神對人的恩典
[00:15:56.560 --> 00:16:01.560]  神是信神,一定會遵守祂所納的約
[00:16:01.560 --> 00:16:05.560]  神藉著律法教導以色列人
[00:16:05.560 --> 00:16:11.560]  也告訴我們,究竟我們所信奉的神是為了什麼
[00:16:11.560 --> 00:16:15.560]  藉著律法,神告訴以色列人
[00:16:15.560 --> 00:16:18.560]  什麼可以做,什麼不可以做
[00:16:18.560 --> 00:16:22.560]  法性藉著律法,越來越認識神
[00:16:22.560 --> 00:16:29.560]  走在神的道路上,就能得到神的恩典
[00:16:29.560 --> 00:16:36.560]  可以看到,恩典其實是整個律法的中心
[00:16:36.560 --> 00:16:38.560]  我們需要神的恩典
[00:16:38.560 --> 00:16:42.560]  甚至我們能夠履行律法
[00:16:42.560 --> 00:16:47.560]  能夠走出上帝的教導,都是出於神的恩典
[00:16:47.560 --> 00:16:52.560]  律法是應該讓我們更謙卑,而不是自誇
[00:16:52.560 --> 00:16:56.560]  律法並不是令人自誇的工具
[00:16:56.560 --> 00:16:59.560]  而是來幫助我們成長
[00:16:59.560 --> 00:17:03.560]  當我們能夠走出律法的時候
[00:17:03.560 --> 00:17:08.560]  其實表示我們的生命應該更加像主耶穌自己
[00:17:08.560 --> 00:17:14.560]  因為能夠走出律法,其實全然是靠主耶穌的恩典
[00:17:14.560 --> 00:17:19.560]  律法教師和法律賽人依仗,依賴自己
[00:17:19.560 --> 00:17:24.560]  可以走出律法,去凸顯他們可以這樣做得到
[00:17:24.560 --> 00:17:30.560]  甚至因為這樣,而令他們有好的名聲
[00:17:30.560 --> 00:17:34.560]  耶穌卻是跟他們說他們有禍
[00:17:34.560 --> 00:17:39.560]  因為他們遺忘了律法其實是神的恩典
[00:17:39.560 --> 00:17:43.560]  耶穌是叫人「因信清義」的救贖主
[00:17:43.560 --> 00:17:45.560]  主耶穌的福音就是告訴我們
[00:17:45.560 --> 00:17:48.560]  我們需要神的恩典,我們需要神
[00:17:48.560 --> 00:17:54.560]  我們不是靠自己的力量去遵行神的說話和吩咐
[00:17:54.560 --> 00:18:00.560]  如果說律法的忠心是令我們更加謙卑
[00:18:00.560 --> 00:18:03.560]  更加知道自己需要恩典,需要上帝
[00:18:03.560 --> 00:18:07.560]  我想我們的生命就不可以單單分享
[00:18:07.560 --> 00:18:14.560]  我們如何活出上帝,所以我們活出那份豐盛生命的成功見證
[00:18:14.560 --> 00:18:18.560]  我們應該更加多跟大興小妹去分享
[00:18:18.560 --> 00:18:23.560]  在過程中,其實是有失敗
[00:18:23.560 --> 00:18:27.560]  其實不能夠完全走出來
[00:18:27.560 --> 00:18:32.560]  這些坦誠謙卑的分享,其實非常寶貴
[00:18:32.560 --> 00:18:37.560]  我相信是在幫助我們一起如何經歷信仰的真實
[00:18:37.560 --> 00:18:40.560]  因為我們在這些失敗的經驗裡
[00:18:40.560 --> 00:18:46.560]  其實是具體地經歷神的恩典,如何幫助我們
[00:18:46.560 --> 00:18:50.560]  我們如何經歷復活主的大能,如何活出信仰
[00:18:50.560 --> 00:18:56.560]  從而有力地活出神所賜新生命的樣式
[00:18:56.560 --> 00:19:00.560]  我記得當我自己在神學院學習的時候
[00:19:00.560 --> 00:19:04.560]  有一段時間,真的不知道為什麼,身體很弱
[00:19:04.560 --> 00:19:08.560]  到一個地步,頭暈得很厲害
[00:19:08.560 --> 00:19:11.560]  有時候血壓是異常的低
[00:19:11.560 --> 00:19:14.560]  根本不能夠集中精神
[00:19:14.560 --> 00:19:18.560]  我不知道是否像現在大家的狀態,可能很累
[00:19:18.560 --> 00:19:23.560]  甚至我會形容,我要聽別人說話的時候
[00:19:23.560 --> 00:19:28.560]  其實好像考生去聽聆聽考試的時候那種狀態
[00:19:28.560 --> 00:19:32.560]  我才勉強可以明白別人的表達
[00:19:32.560 --> 00:19:36.560]  就是在這種狀態,有一晚我其實應該要預備
[00:19:36.560 --> 00:19:41.560]  翌日移民測驗者的準備,即是應該要溫習
[00:19:41.560 --> 00:19:46.560]  但身體真的很不舒服,我可以做些什麼呢?
[00:19:46.560 --> 00:19:49.560]  我只能夠躺在宿舍的床上
[00:19:49.560 --> 00:19:53.560]  但又睡不著,因為真的太暈
[00:19:53.560 --> 00:19:57.560]  我心裡其實很不甘心,因為我不知道發生什麼事
[00:19:57.560 --> 00:20:05.560]  我還記得當時我手上拿著原文的生字卡
[00:20:05.560 --> 00:20:09.560]  即是我要溫習的內容,死不肯放下
[00:20:09.560 --> 00:20:14.560]  就在這種狀況下,我在床上祈禱
[00:20:14.560 --> 00:20:19.560]  我跟神說,神其實睡覺,去哪裡睡都可以
[00:20:19.560 --> 00:20:22.560]  我睡在家裡就很舒服
[00:20:22.560 --> 00:20:26.560]  能夠到神學院去裝備,其實也有寶貴
[00:20:26.560 --> 00:20:29.560]  我不是應該好好地去學習
[00:20:29.560 --> 00:20:34.560]  不是應該好好地去準備明天的測驗
[00:20:34.560 --> 00:20:38.560]  不過我卻什麼都做不到,我只能躺在床上
[00:20:38.560 --> 00:20:42.560]  其實心裡很多萬全,在埋怨著上帝
[00:20:42.560 --> 00:20:46.560]  因為我真的很不明白,為什麼會這樣呢?
[00:20:46.560 --> 00:20:48.560]  就是在一邊祈禱的時候
[00:20:48.560 --> 00:20:54.560]  我想起一位已經安息主懷的團契導師
[00:20:54.560 --> 00:20:56.560]  他也曾經在病患之中
[00:20:56.560 --> 00:21:01.560]  而且他當時真的病得只能夠躺在床上
[00:21:01.560 --> 00:21:07.560]  不過他卻跟我們分享,他知道神繼續要用他
[00:21:07.560 --> 00:21:09.560]  哪怕他的生命只是躺在床上
[00:21:09.560 --> 00:21:14.560]  他仍然是成為主耶穌自己的見證
[00:21:14.560 --> 00:21:18.560]  當一邊想起的時候,就一邊哭
[00:21:18.560 --> 00:21:22.560]  因為心裡面很複雜,很感動
[00:21:22.560 --> 00:21:25.560]  也很想念那位新的導師
[00:21:25.560 --> 00:21:29.560]  因為他好像我熟稔的爸爸一樣
[00:21:29.560 --> 00:21:31.560]  可能身體也很不舒服
[00:21:31.560 --> 00:21:33.560]  總之我就是在哭
[00:21:33.560 --> 00:21:35.560]  一邊哭,一邊哭
[00:21:35.560 --> 00:21:42.560]  我突然領受到這句說話
[00:21:42.560 --> 00:21:45.560]  「漢文,其實你的生命是在我的手裡」
[00:21:45.560 --> 00:21:49.560]  「是我帶領著你,是我作主」
[00:21:49.560 --> 00:21:58.560]  「其實你沒有東西可以自誇,也不是靠你自己」
[00:21:58.560 --> 00:22:00.560]  於是我知道自己要降伏
[00:22:00.560 --> 00:22:03.560]  我向主說:
[00:22:03.560 --> 00:22:06.560]  「是的,其實是上帝祂說的」
[00:22:06.560 --> 00:22:10.560]  「由此醫用都是祂帶領著」
[00:22:10.560 --> 00:22:14.560]  這次經歷其實很寶貴
[00:22:14.560 --> 00:22:20.560]  讓我很明白人的限制和軟弱
[00:22:20.560 --> 00:22:23.560]  而且不是我自己這麼簡單
[00:22:23.560 --> 00:22:26.560]  也讓我更加明白我身邊的人
[00:22:26.560 --> 00:22:30.560]  同樣有限制和軟弱
[00:22:30.560 --> 00:22:35.560]  現在有時候我會回母校探望學弟妹
[00:22:35.560 --> 00:22:38.560]  有時候聽到他們有近似的分享
[00:22:38.560 --> 00:22:41.560]  身體的狀況等等
[00:22:41.560 --> 00:22:46.560]  我會不斷想起這段經歷跟他們分享
[00:22:46.560 --> 00:22:49.560]  我想這個寶貴的功課
[00:22:49.560 --> 00:22:54.560]  是幫助我學會如何交託自己
[00:22:54.560 --> 00:23:01.560]  而且我知道這份學習我要繼續跟別人分享
[00:23:01.560 --> 00:23:04.560]  這個過程其實不是成功
[00:23:04.560 --> 00:23:07.560]  但就是被上帝帶領著
[00:23:07.560 --> 00:23:15.560]  去面對、跨過一關又一關的挑戰
[00:23:15.560 --> 00:23:18.560]  求主也幫助我們
[00:23:18.560 --> 00:23:23.560]  不單單分享一些成功的經驗
[00:23:23.560 --> 00:23:28.560]  我們也嘗試分享一些失敗的經驗
[00:23:28.560 --> 00:23:38.560]  特別是分享主耶穌如何改變和轉化我們的生命
[00:23:38.560 --> 00:23:42.560]  來到53和54節的經文
[00:23:42.560 --> 00:23:44.560]  到最後
[00:23:44.560 --> 00:23:46.560]  經文也是告訴我們
[00:23:46.560 --> 00:23:50.560]  這些法理賽人和律法教師
[00:23:50.560 --> 00:23:52.560]  他們沒有悔改
[00:23:52.560 --> 00:23:55.560]  甚至成為更加惡的人
[00:23:55.560 --> 00:23:59.560]  甚至要將耶穌指斥死地
[00:23:59.560 --> 00:24:04.560]  而且他們自己在禍裡面卻不自知
[00:24:04.560 --> 00:24:11.560]  主耶穌通過很直接、很直清的指責
[00:24:11.560 --> 00:24:16.560]  法理賽人和律法教師他們的錯誤
