
[00:00:00.000 --> 00:00:02.700]  在上個月有一個機會
[00:03:31.160 --> 00:03:33.240]  突然間全收聲,好像你們一樣
[00:03:33.240 --> 00:03:35.600]  呆了,不講
[00:03:35.600 --> 00:03:38.000]  人生有時候真的好像演戲一樣
[00:03:38.000 --> 00:03:41.000]  在那一刻呢,就跟著大堂的喇叭在響起
[00:03:41.000 --> 00:03:43.280]  還有最美的豬腩肉這樣
[00:03:43.280 --> 00:03:45.280]  大家知道發生什麼事了,終於要喝了
[00:03:45.280 --> 00:03:46.520]  要喝了
[00:03:46.520 --> 00:03:49.800]  那一晚裡面沒有人再提那個人
[00:03:49.800 --> 00:03:52.000]  也沒有再提那些事
[00:03:52.000 --> 00:03:53.280]  在我理解裡面呢
[00:03:53.280 --> 00:03:55.600]  事後再問一兩個比較熟悉的
[00:03:55.600 --> 00:03:59.080]  其實大家都不知道那一位現在在哪裡
[00:03:59.080 --> 00:04:02.480]  大家都不知道那一位在哪裡
[00:04:02.480 --> 00:04:04.840]  可能你會想,莫斯科他們不會這樣做的
[00:04:04.840 --> 00:04:09.120]  這些是你以前或者你的學生才這樣做的
[00:04:09.120 --> 00:04:10.480]  又或者你會想
[00:04:10.480 --> 00:04:13.920]  不是的,我以前那些更賤的,完了再告訴你
[00:04:13.920 --> 00:04:15.320]  也可能你們這些更賤的
[00:04:15.320 --> 00:04:19.240]  可能甚至在工作之後那些更絕的
[00:04:19.240 --> 00:04:20.760]  但現實我就會想
[00:04:20.760 --> 00:04:24.120]  為什麼在群體裡面
[00:04:24.120 --> 00:04:27.000]  總是好像有些這樣的人呢
[00:04:27.000 --> 00:04:29.640]  或者剛才那些,我就很典型的講到
[00:04:29.640 --> 00:04:31.880]  小組的時候有些人叫Skip Go
[00:04:31.880 --> 00:04:35.160]  黑羊那些,通常都是被人否定的
[00:04:35.160 --> 00:04:36.360]  又或者
[00:04:36.360 --> 00:04:40.600]  不單止在群體裡面有人會被否定被人欺負
[00:04:40.600 --> 00:04:42.080]  甚至不去到這個地步
[00:04:42.080 --> 00:04:45.280]  不是有一小撮被欺凌
[00:04:45.280 --> 00:04:46.560]  在我們生命裡面呢
[00:04:46.560 --> 00:04:48.640]  都會看到有些人
[00:04:48.640 --> 00:04:50.520]  跟我們的距離很遠
[00:04:50.520 --> 00:04:51.560]  於是乎呢
[00:04:51.560 --> 00:04:53.680]  我對他的態度
[00:04:53.680 --> 00:04:55.320]  我對他的說話
[00:04:55.320 --> 00:04:56.920]  甚至我對他的人
[00:04:56.920 --> 00:04:59.000]  我們會有很多的拒絕
[00:04:59.000 --> 00:05:01.040]  有很多的否定
[00:05:01.040 --> 00:05:03.760]  甚至覺得沒有你就更好了
[00:05:03.760 --> 00:05:08.320]  沒有你在,你不在,一天都光了
[00:05:08.320 --> 00:05:09.560]  你突然間講這段話
[00:05:09.560 --> 00:05:11.520]  剛剛跟聖經有什麼關係啊
[00:05:11.520 --> 00:05:13.880]  容許我先多交代一些背景繼續
[00:05:13.880 --> 00:05:17.560]  其實在這裡我們今年都在講江唔多前書的
[00:05:17.560 --> 00:05:20.600]  講到其實在第十二十三十四章
[00:05:20.600 --> 00:05:21.760]  在以往都提過
[00:05:21.760 --> 00:05:23.760]  其實這三章聖經是一個段落
[00:05:23.760 --> 00:05:25.600]  因為十五章是講復活的事
[00:05:25.600 --> 00:05:26.400]  十一章呢
[00:05:26.400 --> 00:05:29.720]  仍然是在處理他們在聖餐的一些問題
[00:05:29.720 --> 00:05:30.720]  在十二章呢
[00:05:30.720 --> 00:05:33.360]  其實保羅是起了一個新的內容要講
[00:05:33.360 --> 00:05:36.120]  就是關於在他們聚會時間
[00:05:36.120 --> 00:05:37.720]  恩賜運用的問題
[00:05:37.720 --> 00:05:38.200]  OK
[00:05:38.200 --> 00:05:40.440]  所以在十二章講了很多順序的恩賜
[00:05:40.440 --> 00:05:41.640]  十三章講了愛偏
[00:05:41.640 --> 00:05:44.760]  十四章又講回在聚會期間關於方言
[00:05:44.760 --> 00:05:46.800]  和先知講道的討論
[00:05:46.800 --> 00:05:48.280]  關於恩賜或者先知講道的
[00:05:48.280 --> 00:05:49.880]  我們下一次會講多一點
[00:05:49.880 --> 00:05:51.320]  而反而在過程裡面呢
[00:05:51.320 --> 00:05:53.200]  我們剛剛再三讀出
[00:05:53.200 --> 00:05:56.480]  其實就是十三章第四節
[00:05:56.480 --> 00:05:59.760]  後來基督徒常常在婚禮上讀的
[00:05:59.760 --> 00:06:00.720]  但是保羅呢
[00:06:00.720 --> 00:06:02.600]  本來是不打算寫這段東西出來
[00:06:02.600 --> 00:06:05.360]  日後有人可以結婚在那裡讀的
[00:06:05.360 --> 00:06:08.800]  因為根本完全不是在講婚姻的處境
[00:06:08.800 --> 00:06:09.480]  當然
[00:06:09.480 --> 00:06:10.480]  作為一個形容
[00:06:10.480 --> 00:06:11.320]  作為形容
[00:06:11.320 --> 00:06:12.160]  OK 行不行
[00:06:12.160 --> 00:06:13.080]  聖經是在解釋
[00:06:13.080 --> 00:06:13.880]  是在形容
[00:06:13.880 --> 00:06:14.960]  作為一個形容
[00:06:14.960 --> 00:06:16.240]  愛偏擺在婚禮上行不行
[00:06:16.240 --> 00:06:17.040]  當然行
[00:06:17.040 --> 00:06:18.200]  任何人都行
[00:06:18.200 --> 00:06:20.120]  不過本來在敘述裡面呢
[00:06:20.120 --> 00:06:22.080]  不是為這個處境去講的
[00:06:22.080 --> 00:06:23.080]  而反而是為了
[00:06:23.080 --> 00:06:24.480]  說不說教會裡面呢
[00:06:24.480 --> 00:06:27.480]  他們在恩賜運用帶來的一些麻煩
[00:06:27.480 --> 00:06:28.440]  在現實
[00:06:28.440 --> 00:06:29.480]  可能大家都知道了
[00:06:29.480 --> 00:06:30.600]  說不說教會
[00:06:30.600 --> 00:06:32.520]  恩賜多不多呢
[00:06:32.520 --> 00:06:33.480]  多
[00:06:33.480 --> 00:06:34.640]  這個教會的人
[00:06:34.640 --> 00:06:35.840]  聰明嗎
[00:06:35.840 --> 00:06:36.720]  聰明
[00:06:36.720 --> 00:06:37.800]  甚至說錢
[00:06:37.800 --> 00:06:38.600]  說能力
[00:06:38.600 --> 00:06:40.120]  說服侍的經驗
[00:06:40.120 --> 00:06:41.920]  很多都是很厲害
[00:06:41.920 --> 00:06:44.200]  很豐富
[00:06:44.200 --> 00:06:45.560]  很充滿的
[00:06:45.560 --> 00:06:48.680]  這些人可能經歷了很多很多很多的事情
[00:06:48.680 --> 00:06:50.440]  在這樣的處境下
[00:06:50.440 --> 00:06:51.800]  所以胡錫進也這麼說
[00:06:51.800 --> 00:06:52.880]  在十二章裡面
[00:06:52.880 --> 00:06:56.800]  他們在講恩賜裡面的九大恩賜
[00:06:56.800 --> 00:06:57.880]  就是說
[00:06:57.880 --> 00:06:59.960]  知識語言與智慧語言的一大串
[00:06:59.960 --> 00:07:00.920]  我們以前也提過
[00:07:00.920 --> 00:07:03.040]  今天我們不多說
[00:07:03.040 --> 00:07:05.040]  對他們來說是耳熟能詳的
[00:07:05.040 --> 00:07:06.840]  恩賜對於那麼多教會來說
[00:07:06.840 --> 00:07:08.320]  可能有很多人有的
[00:07:08.320 --> 00:07:09.080]  可能有人有一樣
[00:07:09.080 --> 00:07:10.040]  有人有兩樣
[00:07:10.040 --> 00:07:11.240]  甚至有好幾樣
[00:07:11.240 --> 00:07:12.680]  有的人可能剛剛得著
[00:07:12.680 --> 00:07:13.880]  有人可能經歷了很多
[00:07:13.880 --> 00:07:15.160]  經驗很豐富
[00:07:15.160 --> 00:07:16.360]  很滿有的
[00:07:16.360 --> 00:07:18.920]  很多很多這些東西
[00:07:18.920 --> 00:07:20.640]  但是問題就是
[00:07:20.640 --> 00:07:22.120]  當他們有恩賜
[00:07:22.120 --> 00:07:23.840]  我相信在初期的時候
[00:07:23.840 --> 00:07:25.720]  經歷神是很雀躍很感恩的
[00:07:25.720 --> 00:07:26.440]  哇 感恩的神啊
[00:07:26.440 --> 00:07:27.760]  我竟然在禱告裡面
[00:07:27.760 --> 00:07:29.840]  去為了別人禱告的時候
[00:07:29.840 --> 00:07:31.160]  可以給他方向的
[00:07:31.160 --> 00:07:31.960]  啊 感恩的神啊
[00:07:31.960 --> 00:07:32.960]  為他禱告的時候
[00:07:32.960 --> 00:07:35.800]  他的腿跛是可以走的
[00:07:35.800 --> 00:07:37.840]  我相信每一個人在經歷這些的時候
[00:07:37.840 --> 00:07:39.280]  開始的時候
[00:07:39.280 --> 00:07:40.240]  是帶著感恩
[00:07:40.240 --> 00:07:41.760]  還有心是很純的
[00:07:41.760 --> 00:07:42.840]  很簡單的
[00:07:42.840 --> 00:07:43.480]  主說給我們
[00:07:43.480 --> 00:07:44.760]  繼續可以這樣服侍你
[00:07:44.760 --> 00:07:46.600]  繼續這樣用
[00:07:46.600 --> 00:07:47.280]  但是麻煩的是
[00:07:47.280 --> 00:07:48.400]  其實你在第十一章
[00:07:48.400 --> 00:07:50.520]  或之前你見到的端倪
[00:07:50.520 --> 00:07:52.520]  就是那麼多教會在這些處境裡面
[00:07:52.520 --> 00:07:53.400]  不知不覺
[00:07:53.400 --> 00:07:54.320]  這些群人
[00:07:54.320 --> 00:07:57.400]  因著那些由上帝伯伯得來的禮物
[00:07:57.400 --> 00:07:58.520]  這些恩賜
[00:07:58.520 --> 00:08:00.120]  他們開始驕傲
[00:08:00.120 --> 00:08:02.800]  開始覺得我那個才是好東西
[00:08:02.800 --> 00:08:04.640]  不論在前面說的是聖餐
[00:08:04.640 --> 00:08:05.920]  要分開的嘛
[00:08:05.920 --> 00:08:07.880]  不論他在說的恩賜運用裡面
[00:08:07.880 --> 00:08:09.080]  可能我有些厲害的
[00:08:09.080 --> 00:08:10.200]  喂 你只是講基督方言
[00:08:10.200 --> 00:08:12.040]  你找個翻方言的回答你才行
[00:08:12.040 --> 00:08:14.560]  我就這樣祈禱就得醫治了
[00:08:14.560 --> 00:08:16.960]  這類事情可以隨時發生的
[00:08:16.960 --> 00:08:19.960]  人在我自己相信我經歷
[00:08:19.960 --> 00:08:21.960]  我持守的事上
[00:08:21.960 --> 00:08:24.640]  我們的日子慢慢長了
[00:08:24.640 --> 00:08:25.400]  久了
[00:08:25.400 --> 00:08:27.120]  我覺得這個就是對的
[00:08:27.120 --> 00:08:28.400]  我會更加喜歡
[00:08:28.400 --> 00:08:30.320]  在比較裡面
[00:08:30.320 --> 00:08:32.880]  我們更加會喜歡在比較裡面
[00:08:32.880 --> 00:08:34.880]  有些人跟我比起來
[00:08:34.880 --> 00:08:36.720]  實在是差一點的
[00:08:36.720 --> 00:08:38.640]  又或者剛才我的學生都會說
[00:08:38.640 --> 00:08:40.720]  那個真的是很奇怪的
[00:08:40.720 --> 00:08:41.840]  你要明白啊
[00:08:41.840 --> 00:08:45.200]  三十多人裡面怎麼會有這樣的人呢
[00:08:45.200 --> 00:08:46.040]  又或者
[00:08:46.040 --> 00:08:47.360]  我們是這裡兩批的了
[00:08:47.360 --> 00:08:49.960]  那批人是這樣的
[00:08:49.960 --> 00:08:53.000]  人在這樣的狀態裡面
[00:08:53.000 --> 00:08:53.680]  開始的時候
[00:08:53.680 --> 00:08:55.320]  動機是很順涼的
[00:08:55.320 --> 00:08:57.160]  不會有個別
[00:08:57.160 --> 00:08:59.440]  就是別有用心企圖的事情
[00:08:59.440 --> 00:09:01.040]  但是隨著時間的過去
[00:09:01.040 --> 00:09:02.560]  竟然不知不覺
[00:09:02.560 --> 00:09:06.120]  就覺得另一個是不需要在這裡的
[00:09:06.120 --> 00:09:07.040]  所以這個緣故
[00:09:07.040 --> 00:09:08.920]  保羅在十二章的十三節
[00:09:08.920 --> 00:09:10.720]  就講了那個比喻
[00:09:10.720 --> 00:09:13.320]  就是關於耶穌基督的身體
[00:09:13.320 --> 00:09:14.200]  就是我們的教會
[00:09:14.200 --> 00:09:17.520]  耶穌基督的教會是整個人一樣的身體
[00:09:17.520 --> 00:09:18.840]  而我們在裡面呢
[00:09:18.840 --> 00:09:20.040]  是肢體一樣
[00:09:20.040 --> 00:09:21.560]  我們是互為作肢體
[00:09:21.560 --> 00:09:22.680]  二十七節
[00:09:22.680 --> 00:09:23.960]  基督的身子
[00:09:23.960 --> 00:09:25.800]  並且各自作肢體
[00:09:25.800 --> 00:09:27.080]  一個很長的比喻
[00:09:27.080 --> 00:09:29.840]  可能在以往的日子裡面
[00:09:29.840 --> 00:09:32.000]  我記得小時候那些團契的主一學
[00:09:32.000 --> 00:09:33.520]  經常拿這些來玩的
[00:09:33.520 --> 00:09:34.320]  那些手手腳腳
[00:09:34.320 --> 00:09:35.000]  貼在一起
[00:09:35.000 --> 00:09:35.440]  擺出來
[00:09:35.440 --> 00:09:36.440]  基督的身體
[00:09:36.440 --> 00:09:38.160]  現在貼了很多怪胎
[00:09:38.160 --> 00:09:39.240]  四隻眼那些
[00:09:39.240 --> 00:09:40.920]  都貼出來了
[00:09:40.920 --> 00:09:41.800]  可能在以往的日子裡面
[00:09:41.800 --> 00:09:43.080]  我們都聽很多的了
[00:09:43.080 --> 00:09:44.080]  又或者事實上
[00:09:44.080 --> 00:09:45.520]  日常在我們商教裡面
[00:09:45.520 --> 00:09:46.200]  頂梓梅
[00:09:46.200 --> 00:09:47.520]  一來我們會叫頂梓梅
[00:09:47.520 --> 00:09:48.520]  也有時候會講到
[00:09:48.520 --> 00:09:49.840]  各位肢體
[00:09:49.840 --> 00:09:51.440]  我們都用了這個比喻
[00:09:51.440 --> 00:09:53.600]  成為了我們商教的過程
[00:09:53.600 --> 00:09:54.800]  但是當日對
[00:09:54.800 --> 00:09:56.160]  哥林多教會的人來說
[00:09:56.160 --> 00:09:57.240]  是第一次聽保羅
[00:09:57.240 --> 00:09:58.240]  保羅也是第一次
[00:09:58.240 --> 00:10:00.120]  引用著這個比喻
[00:10:00.120 --> 00:10:02.200]  去說明著
[00:10:02.200 --> 00:10:04.600]  人與人在群體裡面的關係
[00:10:04.600 --> 00:10:05.280]  頂梓梅
[00:10:05.280 --> 00:10:06.360]  請你留意
[00:10:06.360 --> 00:10:08.080]  如果關於耶穌基督的教導
[00:10:08.080 --> 00:10:09.520]  關於教會的教導
[00:10:09.520 --> 00:10:10.760]  我相信是真的
[00:10:10.760 --> 00:10:11.840]  裡面的這個原則
[00:10:11.840 --> 00:10:14.400]  不只是純粹在教會裡面才可以的
[00:10:14.400 --> 00:10:16.120]  可能有時候少量會是這樣
[00:10:16.120 --> 00:10:17.880]  但是我相信更多的
[00:10:17.880 --> 00:10:20.320]  是在我生命其他的環節
[00:10:20.320 --> 00:10:22.040]  我一樣可以實踐
[00:10:22.040 --> 00:10:24.360]  這些是行得通的事情
[00:10:24.360 --> 00:10:26.320]  人在群體裡面
[00:10:26.320 --> 00:10:27.760]  我與群體不同的成員
[00:10:27.760 --> 00:10:30.040]  其實都彷彿好像是
[00:10:30.040 --> 00:10:34.560]  身體裡面互相作肢體的一個
[00:10:34.560 --> 00:10:37.280]  比喻講得很白很淺
[00:10:37.280 --> 00:10:39.120]  腳不可以說我不是手
[00:10:39.120 --> 00:10:40.720]  不屬乎身子
[00:10:40.720 --> 00:10:41.800]  耳又不可以說
[00:10:41.800 --> 00:10:44.240]  我不是眼又不屬乎身子
[00:10:44.240 --> 00:10:45.840]  我們不可以不屬於別人
[00:10:45.840 --> 00:10:49.120]  也都不想說我不要了你
[00:10:49.120 --> 00:10:50.320]  這個部份實在是沒用的
[00:10:50.320 --> 00:10:51.880]  這個部份太差了
[00:10:51.880 --> 00:10:54.320]  你不需要存在
[00:10:54.320 --> 00:10:55.840]  偏偏人的生命裡面
[00:10:55.840 --> 00:10:57.680]  我們有時候在不同的處境
[00:10:57.680 --> 00:10:59.880]  我們都會對某些人
[00:10:59.880 --> 00:11:02.040]  或許會有這樣的聲音
[00:11:02.040 --> 00:11:03.880]  有這樣的看法
[00:11:03.880 --> 00:11:06.800]  如果你明白整個比喻的時候
[00:11:06.800 --> 00:11:08.400]  將心比己
[00:11:08.400 --> 00:11:11.760]  若然你在病的那一刻
[00:11:11.760 --> 00:11:13.280]  大家一定病過的
[00:11:13.280 --> 00:11:14.560]  喉嚨痛痛到怎樣
[00:11:14.560 --> 00:11:17.040]  嘩!好想撕掉它
[00:11:17.040 --> 00:11:17.920]  講一下你就會
[00:11:17.920 --> 00:11:19.960]  你會不會割了喉嚨出來
[00:11:19.960 --> 00:11:21.200]  不會的
[00:11:21.200 --> 00:11:22.480]  身體裡面有病
[00:11:22.480 --> 00:11:23.440]  我們的看法就是
[00:11:23.440 --> 00:11:26.360]  我怎樣的方法盡快治好它
[00:11:26.360 --> 00:11:27.360]  這是真的
[00:11:27.360 --> 00:11:29.440]  就算當它病了
[00:11:29.440 --> 00:11:30.400]  就算那個人
[00:11:30.400 --> 00:11:33.120]  就仿佛身體某個器官是病了一樣
[00:11:33.120 --> 00:11:35.800]  我都不會想著切割了它
[00:11:35.800 --> 00:11:37.080]  走啦
[00:11:37.080 --> 00:11:38.480]  我們仍然期望著
[00:11:38.480 --> 00:11:41.680]  它能夠好起來
[00:11:41.680 --> 00:11:44.080]  它能夠好起來
[00:11:44.080 --> 00:11:45.760]  我早一陣子
[00:11:45.760 --> 00:11:47.080]  不是早一陣子
[00:11:47.080 --> 00:11:49.360]  我一向都是有鼻敏感的
[00:11:49.360 --> 00:11:51.840]  發得厲害都挺麻煩的
[00:11:51.840 --> 00:11:53.560]  早一陣子就很厲害
[00:11:53.560 --> 00:11:59.040]  於是又出現鼻咽管塞住了
[00:11:59.040 --> 00:12:02.360]  於是就帶來了積水和中二炎
[00:12:02.360 --> 00:12:04.280]  結果就搞了一輪
[00:12:04.280 --> 00:12:05.520]  在九月初
[00:12:05.520 --> 00:12:08.200]  醫生就做了一個很簡單的小手術
[00:12:08.200 --> 00:12:09.600]  就是切穿耳膜
[00:12:09.600 --> 00:12:10.240]  放水
[00:12:10.240 --> 00:12:11.600]  然後拆掉喉嚨
[00:12:11.600 --> 00:12:13.160]  有些頂尖會說他都做過的
[00:12:13.160 --> 00:12:14.320]  其實對醫生來說
[00:12:14.320 --> 00:12:15.040]  是一個他們
[00:12:15.040 --> 00:12:15.920]  我不知道是不是
[00:12:15.920 --> 00:12:17.440]  經常都做的事情
[00:12:17.440 --> 00:12:19.280]  都不是一件很出奇的事
[00:12:19.280 --> 00:12:20.880]  九月初就做了
[00:12:20.880 --> 00:12:22.400]  因為之前積水
[00:12:22.400 --> 00:12:26.320]  好像發現自己的單聲道
[00:12:26.320 --> 00:12:27.440]  左邊很清
[00:12:27.440 --> 00:12:29.320]  右邊好像很紋
[00:12:29.320 --> 00:12:30.560]  做完之後發現
[00:12:30.560 --> 00:12:31.040]  嘩
[00:12:31.040 --> 00:12:33.200]  那一刻真的耳聰目明
[00:12:33.200 --> 00:12:34.720]  多開心啊
[00:12:34.720 --> 00:12:35.440]  做完了
[00:12:35.440 --> 00:12:37.960]  大概開心了兩個星期左右
[00:12:37.960 --> 00:12:39.680]  開始發現就不是了
[00:12:39.680 --> 00:12:41.240]  痛啊
[00:12:41.240 --> 00:12:42.640]  痛啊癢啊
[00:12:42.640 --> 00:12:43.640]  然後呢
[00:12:43.640 --> 00:12:46.160]  還有一些血流出來
[00:12:46.160 --> 00:12:47.280]  很恐怖的
[00:12:47.280 --> 00:12:48.680]  七孔流血
[00:12:48.680 --> 00:12:50.240]  耳朵都在流血
[00:12:50.240 --> 00:12:50.960]  很怕啊
[00:12:50.960 --> 00:12:52.680]  什麼事都不行
[00:12:52.680 --> 00:12:54.600]  本來醫生都給了一些
[00:12:54.600 --> 00:12:55.680]  耳藥滴的
[00:12:55.680 --> 00:12:56.960]  但是那些經驗
[00:12:56.960 --> 00:12:58.720]  剛剛做完手術
[00:12:58.720 --> 00:13:00.320]  滴完之後
[00:13:00.320 --> 00:13:01.680]  已經扔下來了
[00:13:01.680 --> 00:13:03.000]  再滴下去沒什麼用啊
[00:13:03.000 --> 00:13:03.760]  不行
[00:13:03.760 --> 00:13:05.720]  於是就終於
[00:13:05.720 --> 00:13:06.520]  不知道九月還是十月初
[00:13:06.520 --> 00:13:08.200]  再去看醫生
[00:13:08.200 --> 00:13:09.640]  醫生一看就說
[00:13:09.640 --> 00:13:11.640]  喂你發炎啊
[00:13:11.640 --> 00:13:13.040]  那怎麼辦呢發炎
[00:13:13.040 --> 00:13:14.080]  那就很簡單
[00:13:14.080 --> 00:13:15.200]  吃消炎藥
[00:13:15.200 --> 00:13:17.200]  我立刻幫你抽血水
[00:13:17.200 --> 00:13:18.400]  就馬上做了
[00:13:18.400 --> 00:13:19.840]  一抽完
[00:13:19.840 --> 00:13:21.000]  是很吵的
[00:13:21.000 --> 00:13:22.480]  抽完
[00:13:22.480 --> 00:13:23.800]  那就好一點了
[00:13:23.800 --> 00:13:24.520]  但是當然了
[00:13:24.520 --> 00:13:26.160]  抽完血水不代表不發炎
[00:13:26.160 --> 00:13:27.240]  一直都痛的
[00:13:27.240 --> 00:13:27.920]  一直很癢的
[00:13:27.920 --> 00:13:29.280]  有時候睡覺睡到半夜
[00:13:29.280 --> 00:13:31.400]  是痛醒了的
[00:13:31.400 --> 00:13:32.920]  那可以怎麼辦呢
[00:13:32.920 --> 00:13:34.240]  撕下來
[00:13:34.240 --> 00:13:35.720]  醫生就給我鋸了耳朵
[00:13:35.720 --> 00:13:37.640]  我沒有了耳朵就不煩了
[00:13:37.640 --> 00:13:38.040]  都不是
[00:13:38.040 --> 00:13:41.240]  我們現在是尋求治療的
[00:13:41.240 --> 00:13:44.360]  所以就繼續吃藥
[00:13:44.360 --> 00:13:46.120]  於是就消炎了
[00:13:46.120 --> 00:13:46.920]  再沒有血水了
[00:13:46.920 --> 00:13:47.720]  清了
[00:13:47.720 --> 00:13:52.560]  於是又恢復聽得清楚的時候
