
[00:00:00.000 --> 00:00:02.000]  醒智媒午安
[00:02:54.800 --> 00:02:58.800]  就是要他去到這個地方去傳福音
[00:02:58.800 --> 00:03:04.800]  所以他在《仕途行轉》二十一章十三節那裡說
[00:03:04.800 --> 00:03:07.800]  我為主耶穌的名不但被人捆綁
[00:03:07.800 --> 00:03:11.800]  就是死在耶路撒冷也是願意的
[00:03:11.800 --> 00:03:15.800]  儘管未來是沒有辦法掌握得到
[00:03:15.800 --> 00:03:16.800]  甚至可能會死
[00:03:16.800 --> 00:03:21.800]  但是保羅仍然願意面對監禁
[00:03:21.800 --> 00:03:24.800]  大概公元的五十七年
[00:03:24.800 --> 00:03:28.800]  保羅就完成了他第三次的宣教旅程
[00:03:28.800 --> 00:03:30.800]  去到耶路撒冷
[00:03:30.800 --> 00:03:35.800]  在那裡保羅面對著工會審判的時候
[00:03:35.800 --> 00:03:40.800]  他在做夢裡面又見到主
[00:03:40.800 --> 00:03:43.800]  當時這位主向他保證
[00:03:43.800 --> 00:03:46.800]  《仕途行轉》二十三章十一節
[00:03:46.800 --> 00:03:47.800]  放心吧
[00:03:47.800 --> 00:03:50.800]  你怎樣在耶路撒冷為我作見證
[00:03:50.800 --> 00:03:54.800]  也必怎樣在羅馬為我作見證
[00:03:54.800 --> 00:04:00.800]  這個意象使保羅再次確認為什麼他需要坐牢
[00:04:00.800 --> 00:04:07.800]  是為了讓他最終有機會再去到另外一個地方
[00:04:07.800 --> 00:04:10.800]  羅馬來到全港基督
[00:04:10.800 --> 00:04:15.800]  於是在公元六十至六十二年間
[00:04:15.800 --> 00:04:19.800]  我們現在就叫做監視居住
[00:04:19.800 --> 00:04:22.800]  在那裡保羅雖然在坐牢
[00:04:22.800 --> 00:04:25.800]  但是他可以接待客人
[00:04:25.800 --> 00:04:29.800]  自由地跟人聊天去傳福音
[00:04:29.800 --> 00:04:30.800]  因著他的宣講
[00:04:30.800 --> 00:04:34.800]  很多的猶太人就信了主了
[00:04:34.800 --> 00:04:38.800]  《仕途行轉》二十八章三十至三十一節
[00:04:38.800 --> 00:04:43.800]  是這樣去總結保羅在羅馬這個地方
[00:04:43.800 --> 00:04:48.800]  保羅在自己所租的房子裡足足住了兩年
[00:04:48.800 --> 00:04:51.800]  凡來見他的人他全都接待
[00:04:51.800 --> 00:04:53.800]  放膽全港神國的道
[00:04:53.800 --> 00:04:59.800]  將主耶穌基督的事教導人並沒有人禁止
[00:04:59.800 --> 00:05:05.800]  新幾年可能疫情都差不多了
[00:05:05.800 --> 00:05:08.800]  雖然現在有一點反彈
[00:05:08.800 --> 00:05:10.800]  叫做好一點了
[00:05:10.800 --> 00:05:16.800]  但是似乎整體社會的情況挑戰仍然不少
[00:05:16.800 --> 00:05:21.800]  當社會有挑戰教會自然不能夠獨善其身
[00:05:21.800 --> 00:05:24.800]  當其他人不停地跟我們講
[00:05:24.800 --> 00:05:27.800]  我們身處的社會很多問題
[00:05:27.800 --> 00:05:29.800]  這裡有問題那裡有問題
[00:05:29.800 --> 00:05:32.800]  甚至可能我們自己都覺得
[00:05:32.800 --> 00:05:35.800]  自己面對很多的抉擇挑戰
[00:05:35.800 --> 00:05:37.800]  好像沒完沒了
[00:05:37.800 --> 00:05:43.800]  就算我們不是好像保羅那樣真的在坐牢
[00:05:43.800 --> 00:05:46.800]  不過我不知道你的心會不會
[00:05:46.800 --> 00:05:49.800]  都有些悲愁的感覺
[00:05:49.800 --> 00:05:57.800]  總是覺得很艱難很沉重很難有自由這樣的體會
[00:05:57.800 --> 00:06:03.800]  原因保羅能夠去面對這個處境
[00:06:03.800 --> 00:06:05.800]  是因為他有耶穌
[00:06:05.800 --> 00:06:09.800]  還有他知道上帝給了他這個福音的託付
[00:06:09.800 --> 00:06:13.800]  5J單位講了很久說要裝修
[00:06:13.800 --> 00:06:15.800]  開始了
[00:06:15.800 --> 00:06:17.800]  在工程之後
[00:06:17.800 --> 00:06:19.800]  我們就能夠落實
[00:06:19.800 --> 00:06:23.800]  上帝給我們背後這個使命宣言
[00:06:23.800 --> 00:06:26.800]  去建立作主門徒的生命
[00:06:26.800 --> 00:06:30.800]  努力傳福音拓展神的角度
[00:06:30.800 --> 00:06:36.800]  很盼望我們真的有力量去面對新的一年的挑戰
[00:06:36.800 --> 00:06:37.800]  好了
[00:06:37.800 --> 00:06:39.800]  回到《爾不所書》
[00:06:39.800 --> 00:06:43.800]  在我跟大家分享今天這段聖經之前
[00:06:43.800 --> 00:06:48.800]  我想先跟大家讀讀頭兩節
[00:06:48.800 --> 00:06:52.800]  保羅在《爾不所書》第一章一到第二節這樣說
[00:06:52.800 --> 00:06:56.800]  奉神旨意作基督耶穌使徒的保羅
[00:06:56.800 --> 00:06:58.800]  寫信給在爾不所的聖徒
[00:06:58.800 --> 00:07:02.800]  就是在基督耶穌裡有忠心的人
[00:07:02.800 --> 00:07:05.800]  願因為平安從神我們的父
[00:07:05.800 --> 00:07:08.800]  和主耶穌基督歸與你們
[00:07:08.800 --> 00:07:11.800]  他在第一節
[00:07:11.800 --> 00:07:17.800]  其實就好像當時希臘羅馬的書信格式那樣
[00:07:17.800 --> 00:07:22.800]  表明他自己就是《爾不所書》的作者
[00:07:22.800 --> 00:07:30.800]  他自稱為奉神旨意作基督耶穌使徒的保羅
[00:07:30.800 --> 00:07:35.800]  他不單表明他自己親眼見過耶穌
[00:07:35.800 --> 00:07:41.800]  但是和耶穌這位祂的主人有好心的關係
[00:07:41.800 --> 00:07:46.800]  他用虔誠的態度來接受這個差遣
[00:07:46.800 --> 00:07:51.800]  將他使徒這個職份所承載
[00:07:51.800 --> 00:07:53.800]  上帝給他的心意
[00:07:53.800 --> 00:07:56.800]  盼望能夠可以活出來
[00:07:56.800 --> 00:07:59.800]  接著他在第二節
[00:07:59.800 --> 00:08:05.800]  也和其他書信所寫的一樣
[00:08:05.800 --> 00:08:07.800]  就用「因為平安」
[00:08:07.800 --> 00:08:12.800]  向修信的爾不所群體來問安
[00:08:12.800 --> 00:08:17.800]  「平安」是希臘人慣用的問安語
[00:08:17.800 --> 00:08:20.800]  而「因為」就要強調
[00:08:20.800 --> 00:08:23.800]  其實我們生活當中所有東西
[00:08:23.800 --> 00:08:25.800]  其實都是源於恩典
[00:08:25.800 --> 00:08:28.800]  是無條件給過我們的
[00:08:28.800 --> 00:08:31.800]  我們說我們信了耶穌
[00:08:31.800 --> 00:08:34.800]  究竟神給了什麼給我們
[00:08:34.800 --> 00:08:36.800]  你有沒有想過神給了什麼給你
[00:08:36.800 --> 00:08:42.800]  保羅接著就會在這個段落詳細解釋
[00:08:42.800 --> 00:08:47.800]  接著這個段落一共有十二節經文這麼多
[00:08:47.800 --> 00:08:49.800]  由第三節到第十四節
[00:08:49.800 --> 00:08:51.800]  雖然長一點
[00:08:51.800 --> 00:08:53.800]  我想請大家和我一起讀出
[00:08:53.800 --> 00:08:59.800]  好 預備起 願重贊歸於我們主耶穌基督的父神
[00:08:59.800 --> 00:09:04.800]  他在基督裡曾賜給我們天上各樣屬靈的福氣
[00:09:04.800 --> 00:09:07.800]  就如神從創立世界以前
[00:09:07.800 --> 00:09:10.800]  在基督裡揀選了我們
[00:09:10.800 --> 00:09:15.800]  使我們在他面前成為聖潔 無有瑕疵
[00:09:15.800 --> 00:09:20.800]  由因愛我們就按著自己旨意所喜悅的
[00:09:20.800 --> 00:09:25.800]  預定我們藉著耶穌基督得二子的名分
[00:09:25.800 --> 00:09:29.800]  使他榮耀的恩典得著稱讚
[00:09:29.800 --> 00:09:33.800]  這恩典是在他愛子女所賜給我們的
[00:09:33.800 --> 00:09:37.800]  我們藉這愛子的血得夢救贖
[00:09:37.800 --> 00:09:42.800]  過犯得以赦免乃是照他豐富的恩典
[00:09:42.800 --> 00:09:45.800]  這恩典是神用諸般智慧聰明
[00:09:45.800 --> 00:09:49.800]  充充足足賞給我們的
[00:09:49.800 --> 00:09:52.800]  到時照他自己所預定的美意
[00:09:52.800 --> 00:09:56.800]  叫我們知道他旨意的奧備
[00:09:56.800 --> 00:10:00.800]  要照所安排的 在日期滿足的時候
[00:10:00.800 --> 00:10:03.800]  使天上地上一切所有的
[00:10:03.800 --> 00:10:06.800]  都在基督裡面同歸於一
[00:10:06.800 --> 00:10:10.800]  我們也在他裡面得了基業
[00:10:10.800 --> 00:10:14.800]  這原是那位隨己而行作萬次的
[00:10:14.800 --> 00:10:17.800]  照著他旨意所預定的
[00:10:17.800 --> 00:10:19.800]  叫他的榮耀
[00:10:19.800 --> 00:10:23.800]  從我們者首先在基督裡有盼望的人
[00:10:23.800 --> 00:10:25.800]  可以得著稱讚
[00:10:25.800 --> 00:10:28.800]  你們既聽見真理的道
[00:10:28.800 --> 00:10:31.800]  就是那叫你們得救的福音
[00:10:31.800 --> 00:10:33.800]  也信了基督
[00:10:33.800 --> 00:10:38.800]  既然信他 就受了所應許的聖靈為印記
[00:10:38.800 --> 00:10:42.800]  好了 這個大的段落
[00:10:42.800 --> 00:10:44.800]  第三節一開始的時候
[00:10:44.800 --> 00:10:47.800]  原來還有第十四 對不起 讀在這裡
[00:10:47.800 --> 00:10:50.800]  這聲令是我們得基業的憑據
[00:10:50.800 --> 00:10:53.800]  直等到神之文被述
[00:10:53.800 --> 00:10:56.800]  使他的榮耀得著稱讚
[00:10:56.800 --> 00:11:02.800]  好 這段經文是第三節作為起頭
[00:11:02.800 --> 00:11:05.800]  他就用了三個字叫做願中讚
[00:11:05.800 --> 00:11:09.800]  所以呢 這個是一個禱告 是不是
[00:11:09.800 --> 00:11:14.800]  願嘛 這個同時也是一個讚頌
[00:11:14.800 --> 00:11:16.800]  不要忘記
[00:11:16.800 --> 00:11:18.800]  保羅在寫《義不所書》的時候
[00:11:18.800 --> 00:11:21.800]  他是正在坐牢的
[00:11:21.800 --> 00:11:24.800]  我又請問你 如果正在坐牢
[00:11:24.800 --> 00:11:28.800]  究竟為甚麼對保羅來說
[00:11:28.800 --> 00:11:31.800]  有些東西是值得重讚的呢
[00:11:31.800 --> 00:11:33.800]  有甚麼好讚呢 實情
[00:11:33.800 --> 00:11:35.800]  這段的討聞
[00:11:35.800 --> 00:11:38.800]  另外一個特別的地方
[00:11:38.800 --> 00:11:41.800]  告訴大家其實它是很長的
[00:11:41.800 --> 00:11:43.800]  怎樣長呢
[00:11:43.800 --> 00:11:47.800]  第三節到第十四節是一句
[00:11:47.800 --> 00:11:49.800]  你好像不用呼吸一樣 是不是
[00:11:49.800 --> 00:11:53.800]  如果你數回原文的希臘文
[00:11:53.800 --> 00:11:57.800]  有202個字 整句
[00:11:57.800 --> 00:12:00.800]  所以為甚麼我剛才想請大家
[00:12:00.800 --> 00:12:02.800]  給我一次過讀完
[00:12:02.800 --> 00:12:05.800]  這三節到第十四節就是這個意思
[00:12:05.800 --> 00:12:09.800]  我們回到第三節那裡這樣講
[00:12:09.800 --> 00:12:13.800]  願中讚歸於我們主耶穌基督的父臣
[00:12:13.800 --> 00:12:19.800]  他在基督裡曾賜給我們天上各樣屬靈的福氣
[00:12:19.800 --> 00:12:23.800]  他 當然這裡是講父臣 是不是
[00:12:23.800 --> 00:12:25.800]  他在基督裡
[00:12:25.800 --> 00:12:31.800]  而這裡的天上就不是講那些
[00:12:31.800 --> 00:12:34.800]  我們還未實現得到
[00:12:34.800 --> 00:12:37.800]  等到將來天堂才有的
[00:12:37.800 --> 00:12:40.800]  這些屬靈福氣 不是
[00:12:40.800 --> 00:12:45.800]  保羅說我們現在已經得到了
[00:12:45.800 --> 00:12:47.800]  與父臣同在
[00:12:47.800 --> 00:12:50.800]  在基督耶穌裡面的生命
[00:12:50.800 --> 00:12:52.800]  他要強調的
[00:12:52.800 --> 00:12:57.800]  不是講風衣足食的物質享受
[00:12:57.800 --> 00:12:59.800]  不是這些東西
[00:12:59.800 --> 00:13:01.800]  而是屬靈方面的恩典
[00:13:01.800 --> 00:13:05.800]  他接著在第四節到第六節就說
[00:13:05.800 --> 00:13:08.800]  就如神從創立世界以前
[00:13:08.800 --> 00:13:10.800]  在基督裡揀選了我們
[00:13:10.800 --> 00:13:14.800]  使我們在祂面前成為聖潔無有瑕疵
[00:13:14.800 --> 00:13:15.800]  由因愛我們
[00:13:15.800 --> 00:13:19.800]  就按著自己二子所喜悅的
[00:13:19.800 --> 00:13:23.800]  預定我們藉著耶穌基督得二子的名分
[00:13:23.800 --> 00:13:26.800]  使祂榮耀的恩典得著稱讚
[00:13:26.800 --> 00:13:31.800]  這恩典是祂在愛子女所賜給我們的
[00:13:31.800 --> 00:13:34.800]  因為父臣願意賜恩
[00:13:34.800 --> 00:13:36.800]  第五節
[00:13:36.800 --> 00:13:39.800]  就是紅色這裡
[00:13:39.800 --> 00:13:44.800]  就告訴我們得到二子的名分
[00:13:44.800 --> 00:13:46.800]  英文的翻譯就是
[00:13:46.800 --> 00:13:48.800]  adoption as his children
[00:13:48.800 --> 00:13:52.800]  就是修養或者領養的意思
[00:13:52.800 --> 00:13:58.800]  可能大家未必好仔細地去想一下這個觀念
[00:13:58.800 --> 00:14:04.800]  究竟修養領養是甚麼來的呢
[00:14:04.800 --> 00:14:09.800]  對於那些被領養的孩子
[00:14:09.800 --> 00:14:15.800]  其實他跟領養他的父母是沒有血緣關係
[00:14:15.800 --> 00:14:16.800]  對不對
[00:14:16.800 --> 00:14:23.800]  不過他們在法律上是能夠享有一切
[00:14:23.800 --> 00:14:29.800]  和親生子女一模一樣的權利
[00:14:29.800 --> 00:14:34.800]  對於被領養的孩子
[00:14:34.800 --> 00:14:36.800]  其實大家都明白
[00:14:36.800 --> 00:14:44.800]  一般都是由於他們是來自不完整的家庭
[00:14:44.800 --> 00:14:48.800]  可能爸爸媽媽因為患病
[00:14:48.800 --> 00:14:50.800]  意外離開了世界
[00:14:50.800 --> 00:14:54.800]  又或者爸爸媽媽沒有能力照顧他們
[00:14:54.800 --> 00:14:59.800]  甚至是那些孩子因為一出生的時候
[00:14:59.800 --> 00:15:02.800]  就發現他們有殘疾
[00:15:02.800 --> 00:15:05.800]  所以爸爸媽媽不要他們了
[00:15:05.800 --> 00:15:10.800]  所以被領養的孩子的背後
[00:15:10.800 --> 00:15:16.800]  通常都有一些很令人難過的故事
[00:15:16.800 --> 00:15:21.800]  第三 領養的父母又怎樣呢
[00:15:21.800 --> 00:15:23.800]  相信大家都了解
[00:15:23.800 --> 00:15:27.800]  領養不會有人逼你領養的 對不對
[00:15:27.800 --> 00:15:29.800]  我已經知道槍指著你
[00:15:29.800 --> 00:15:31.800]  你領養他吧
[00:15:31.800 --> 00:15:34.800]  這個是一個選擇來的
[00:15:34.800 --> 00:15:37.800]  他們是有選擇底下這樣做
[00:15:37.800 --> 00:15:41.800]  然後選擇想要領養的小朋友
[00:15:41.800 --> 00:15:47.800]  當然當中仍然需要經過一些審查步驟之類
[00:15:47.800 --> 00:15:50.800]  但是其實他們做這麼多事情
[00:15:50.800 --> 00:15:53.800]  動機只有一個
[00:15:53.800 --> 00:15:55.800]  是因為愛
[00:15:55.800 --> 00:15:58.800]  因為突然間拿一些責任上身
[00:15:58.800 --> 00:16:00.800]  我相信不會有人這樣做的
[00:16:00.800 --> 00:16:03.800]  有一個故事是這樣說的
[00:16:03.800 --> 00:16:05.800]  在15世紀末
[00:16:05.800 --> 00:16:07.800]  有一個很小的印刷公司
[00:16:07.800 --> 00:16:10.800]  有一天這個公司的老闆
[00:16:10.800 --> 00:16:17.800]  那個女兒就幫她爸爸在廠房裡掃地
[00:16:17.800 --> 00:16:23.800]  掃著掃著就掃到一張紙碎
[00:16:23.800 --> 00:16:28.800]  她的爸爸其實這間廠做印刷的
[00:16:28.800 --> 00:16:33.800]  就是要幫馬丁路德印聖經
[00:16:33.800 --> 00:16:38.800]  那張紙碎其實上面就寫著
[00:16:38.800 --> 00:16:42.800]  「讓福音」三章十六節的前半節
[00:16:42.800 --> 00:16:45.800]  「For God so loved the world that He gave」
[00:16:45.800 --> 00:16:50.800]  即是神愛世人甚至是他人
[00:16:50.800 --> 00:16:54.800]  經文其他的部分就不見了
[00:16:54.800 --> 00:16:58.800]  不過這個小妹妹當她撿到這張紙碎
[00:16:58.800 --> 00:17:01.800]  她就非常之感動
[00:17:01.800 --> 00:17:04.800]  於是她整天都很開心
[00:17:04.800 --> 00:17:07.800]  開心到她媽媽看到
[00:17:07.800 --> 00:17:09.800]  「你為什麼這麼開心啊」
[00:17:09.800 --> 00:17:13.800]  她就在自己的袋子裡
[00:17:13.800 --> 00:17:17.800]  掏了一張都皺到一塊的
[00:17:17.800 --> 00:17:20.800]  不見了就這樣掃那個紙碎出來
[00:17:20.800 --> 00:17:23.800]  給她媽媽看
[00:17:23.800 --> 00:17:26.800]  她媽媽看完之後就問女兒
[00:17:26.800 --> 00:17:29.800]  「那裡即是神給了你些什麼?」
[00:17:29.800 --> 00:17:31.800]  這個女兒就這樣回答
[00:17:31.800 --> 00:17:34.800]  那張紙後面那節就沒有了
[00:17:34.800 --> 00:17:38.800]  所以我也不知道神給了我些什麼
[00:17:38.800 --> 00:17:42.800]  不過如果神愛我愛到一個地步
[00:17:42.800 --> 00:17:45.800]  後面給什麼你無所謂了
[00:17:45.800 --> 00:17:48.800]  給了你,留空了你自己填
[00:17:48.800 --> 00:17:51.800]  如果是這樣的話
[00:17:51.800 --> 00:17:56.800]  祂一定深深愛著我們每一個人
[00:17:56.800 --> 00:17:59.800]  回到爾弗所教會
[00:17:59.800 --> 00:18:02.800]  他們作為一間外邦人的教會
[00:18:02.800 --> 00:18:07.800]  原本按照舊約的律法
[00:18:07.800 --> 00:18:10.800]  他們是局外人
[00:18:10.800 --> 00:18:12.800]  不過第五節說
[00:18:12.800 --> 00:18:14.800]  藉著耶穌基督
[00:18:14.800 --> 00:18:17.800]  即是祂所付出的寶血
[00:18:17.800 --> 00:18:22.800]  爾弗所教會的信徒就被買贖回來了
[00:18:22.800 --> 00:18:26.800]  成為了不同的身份
[00:18:26.800 --> 00:18:30.800]  原本和神是沒有關係的
[00:18:30.800 --> 00:18:34.800]  結果就成為了屬靈父親
[00:18:34.800 --> 00:18:38.800]  和被領養孩子的關係
[00:18:38.800 --> 00:18:40.800]  來到今天
[00:18:40.800 --> 00:18:42.800]  其實你和我
[00:18:42.800 --> 00:18:47.800]  都是同樣被神所領養的孩子
[00:18:47.800 --> 00:18:52.800]  我們已經被接納成為屬靈的家裡面的一份子
[00:18:52.800 --> 00:18:56.800]  我們不需要被我們過去的錯誤
[00:18:56.800 --> 00:18:58.800]  失敗去定義
[00:18:58.800 --> 00:19:01.800]  我們不需要再成為罪的奴隸
[00:19:01.800 --> 00:19:05.800]  而是成為了神所愛的兒女
[00:19:05.800 --> 00:19:07.800]  這個身份的改變
[00:19:07.800 --> 00:19:10.800]  不是因為我們做了什麼
[00:19:10.800 --> 00:19:13.800]  神也沒有義務這樣做的
[00:19:13.800 --> 00:19:19.800]  而是因為神在屬靈孤兒院
[00:19:19.800 --> 00:19:22.800]  去領養找我們回來
[00:19:22.800 --> 00:19:26.800]  正如第六節最後那一句這樣說
[00:19:26.800 --> 00:19:32.800]  「這恩典是祂在愛子女所賜給我們的」
[00:19:32.800 --> 00:19:37.800]  完完全全是出於恩典
[00:19:37.800 --> 00:19:41.800]  作為是被祂所領養的兒女
[00:19:41.800 --> 00:19:44.800]  在祂的國度裡面成為後子
[00:19:44.800 --> 00:19:47.800]  我們就在祂的國度裡面有份
[00:19:47.800 --> 00:19:49.800]  有這個永生的保證
[00:19:49.800 --> 00:19:53.800]  以及神與我們同在的應許
[00:19:53.800 --> 00:19:55.800]  大家有沒有想過
[00:19:55.800 --> 00:19:59.800]  其實自己是被神領養的
[00:19:59.800 --> 00:20:01.800]  你有沒有這樣想
[00:20:01.800 --> 00:20:03.800]  看不看得到
[00:20:03.800 --> 00:20:06.800]  被領養之前
[00:20:06.800 --> 00:20:09.800]  和被領養之後
[00:20:09.800 --> 00:20:12.800]  到底自己有什麼分別
[00:20:12.800 --> 00:20:15.800]  如果你有探訪過孤兒院
[00:20:15.800 --> 00:20:17.800]  只要對比一下
[00:20:17.800 --> 00:20:22.800]  那些等了很久都沒有人領養的小朋友
[00:20:22.800 --> 00:20:25.800]  以及那些有人領養了他
[00:20:25.800 --> 00:20:32.800]  跟著很愛他的爸爸媽媽的領養父母
[00:20:32.800 --> 00:20:36.800]  生活了一段時間的小朋友
[00:20:36.800 --> 00:20:41.800]  你猜這兩類小朋友有沒有分別
[00:20:41.800 --> 00:20:44.800]  有什麼分別
[00:20:44.800 --> 00:20:47.800]  我猜不用我講是不是
[00:20:47.800 --> 00:20:49.800]  你明白的了
[00:20:49.800 --> 00:20:51.800]  不過值得注意的是
[00:20:51.800 --> 00:20:55.800]  被屬靈領養的兒女
[00:20:55.800 --> 00:21:00.800]  其實我們是伴隨著有責任的
[00:21:00.800 --> 00:21:02.800]  作為神的兒女
[00:21:02.800 --> 00:21:06.800]  我們是被呼召用一個新的身份去生活
[00:21:06.800 --> 00:21:08.800]  包括去學
[00:21:08.800 --> 00:21:10.800]  好像神一樣去愛
[00:21:10.800 --> 00:21:12.800]  去持守聖潔
[00:21:12.800 --> 00:21:14.800]  去服侍別人等等
[00:21:14.800 --> 00:21:18.800]  當然這一切都不能夠靠自己的
[00:21:18.800 --> 00:21:21.800]  是靠聖靈在我們裡面
[00:21:21.800 --> 00:21:23.800]  賜給我們的能力
[00:21:23.800 --> 00:21:25.800]  去到這個段落
[00:21:25.800 --> 00:21:28.800]  最後那裡就有講的了
[00:21:28.800 --> 00:21:33.800]  除了父神賜給我們有恩典
[00:21:33.800 --> 00:21:36.800]  另外一個的恩典
[00:21:36.800 --> 00:21:39.800]  其實第七節講得很清楚
[00:21:39.800 --> 00:21:41.800]  是來自「子」
[00:21:41.800 --> 00:21:44.800]  就是耶穌基督的救贖
[00:21:44.800 --> 00:21:47.800]  我們藉者愛子的血
[00:21:47.800 --> 00:21:48.800]  得蒙救贖
[00:21:48.800 --> 00:21:50.800]  過犯得而赦免
[00:21:50.800 --> 00:21:54.800]  乃是照他豐富的恩典
[00:21:54.800 --> 00:21:58.800]  「救贖」這個字其實是源於
[00:21:58.800 --> 00:22:02.800]  舊約的納約的觀念
[00:22:02.800 --> 00:22:09.800]  以及當時古代的史集的一般用語
[00:22:09.800 --> 00:22:14.800]  兩者其實都是跟某一些物件
[00:22:14.800 --> 00:22:17.800]  某一個人需要被贖回
[00:22:17.800 --> 00:22:21.800]  如果沒有將他贖回來
[00:22:21.800 --> 00:22:24.800]  那些物件就沒有了
[00:22:24.800 --> 00:22:28.800]  又或者那個人就會被捉去坐牢
[00:22:28.800 --> 00:22:31.800]  我相信大家在聖經裡面
[00:22:31.800 --> 00:22:34.800]  你哪裡在「救贖」這個觀念
[00:22:34.800 --> 00:22:36.800]  你很熟悉的
[00:22:36.800 --> 00:22:39.800]  當然就是以色列人出埃及
[00:22:39.800 --> 00:22:41.800]  他們是被「救贖」出來
[00:22:41.800 --> 00:22:45.800]  不過新約哪裡提過「救贖」
[00:22:45.800 --> 00:22:48.800]  其實一共出現過十次
[00:22:48.800 --> 00:22:50.800]  其中七次都在保羅書信
[00:22:50.800 --> 00:22:52.800]  而七次裡面
[00:22:52.800 --> 00:22:55.800]  有三次是在二福所書
[00:22:55.800 --> 00:22:57.800]  差不多一半了
[00:22:57.800 --> 00:22:59.800]  這裡說得很清楚
[00:22:59.800 --> 00:23:05.800]  「富賞」的贖價是耶穌基督的寶血
[00:23:05.800 --> 00:23:07.800]  換回什麼回來
[00:23:07.800 --> 00:23:11.800]  就是「過犯得而赦免」
[00:23:11.800 --> 00:23:14.800]  第十節的下半節
[00:23:14.800 --> 00:23:15.800]  這裡這樣說
[00:23:15.800 --> 00:23:19.800]  無論天上地上一切所有的
[00:23:19.800 --> 00:23:23.800]  都在基督裡面同歸於一
[00:23:23.800 --> 00:23:25.800]  所以終於有一天
[00:23:25.800 --> 00:23:29.800]  當神的旨意得以完全彰顯的時候
[00:23:29.800 --> 00:23:31.800]  無論是以色列人
[00:23:31.800 --> 00:23:33.800]  抑或是外邦人
[00:23:33.800 --> 00:23:36.800]  都能夠藉著耶穌基督
[00:23:36.800 --> 00:23:40.800]  能夠可以蒙次福
[00:23:40.800 --> 00:23:43.800]  跟上文說過
[00:23:43.800 --> 00:23:52.800]  「被簡選能夠成為屬靈的領養的兒女」
[00:23:52.800 --> 00:23:54.800]  我們有責任的
[00:23:54.800 --> 00:23:57.800]  如果是這樣的話
[00:23:57.800 --> 00:24:00.800]  我們得蒙救贖
[00:24:00.800 --> 00:24:03.800]  我們有什麼責任
[00:24:03.800 --> 00:24:11.800]  聖經裡面說過不少關於赦免和饒恕
