
[00:00:00.000 --> 00:00:03.200]  願意在講道之前為同心祈禱
[00:03:22.000 --> 00:03:24.000]  我們因著疫情
[00:03:24.000 --> 00:03:29.000]  某程度被拘禁
[00:03:29.000 --> 00:03:34.000]  或者流亡在異鄉
[00:03:34.000 --> 00:03:37.000]  今日講到的題目是
[00:03:37.000 --> 00:03:40.000]  流亡異鄉者的禱告
[00:03:40.000 --> 00:03:47.000]  這正是詩篇42、43篇和合本的標題
[00:03:47.000 --> 00:03:51.000]  講到流亡異鄉者
[00:03:51.000 --> 00:03:58.000]  來向神祈禱
[00:03:58.000 --> 00:04:01.000]  有人說這篇詩篇
[00:04:01.000 --> 00:04:04.000]  是秘魯的時間的寫作
[00:04:04.000 --> 00:04:06.000]  亦有人說
[00:04:06.000 --> 00:04:08.000]  是大衛時期
[00:04:08.000 --> 00:04:10.000]  因著戰亂
[00:04:10.000 --> 00:04:13.000]  去侍奉的人
[00:04:13.000 --> 00:04:15.000]  來到未能夠
[00:04:15.000 --> 00:04:19.000]  在他們的崗位裡侍奉
[00:04:19.000 --> 00:04:22.000]  流浪在異鄉的裏面
[00:04:22.000 --> 00:04:25.000]  來和聖殿
[00:04:25.000 --> 00:04:29.000]  或者用聖鎖來隔離
[00:04:29.000 --> 00:04:31.000]  這篇詩篇
[00:04:31.000 --> 00:04:34.000]  有三個場景
[00:04:34.000 --> 00:04:35.000]  第一個場景
[00:04:35.000 --> 00:04:36.000]  我們很熟悉的
[00:04:36.000 --> 00:04:39.000]  就是乾渴的鹿
[00:04:39.000 --> 00:04:41.000]  找不到水源
[00:04:41.000 --> 00:04:44.000]  我們很常常去漁鹿
[00:04:44.000 --> 00:04:46.000]  切無溪水
[00:04:46.000 --> 00:04:49.000]  是一個很美麗的場景
[00:04:49.000 --> 00:04:50.000]  畫面
[00:04:50.000 --> 00:04:53.000]  一隻鹿在渴慕溪水
[00:04:53.000 --> 00:04:57.000]  但其實我們看經文的內容
[00:04:57.000 --> 00:05:01.000]  並不是呈現一幅這麼美麗的場面
[00:05:01.000 --> 00:05:03.000]  是一幅畫像
[00:05:03.000 --> 00:05:06.000]  畫像是非常淒美
[00:05:06.000 --> 00:05:10.000]  因為可望而不可斥
[00:05:10.000 --> 00:05:14.000]  這隻鹿很渴慕溪水
[00:05:14.000 --> 00:05:16.000]  渴慕溪水
[00:05:16.000 --> 00:05:18.000]  但是
[00:05:18.000 --> 00:05:20.000]  看不到
[00:05:20.000 --> 00:05:22.000]  他的需要
[00:05:22.000 --> 00:05:25.000]  未能夠得著滿足
[00:05:25.000 --> 00:05:27.000]  在這段來說到
[00:05:27.000 --> 00:05:29.000]  他們的心情
[00:05:29.000 --> 00:05:31.000]  是非常悲哀
[00:05:31.000 --> 00:05:33.000]  乾渴的鹿
[00:05:33.000 --> 00:05:35.000]  找不到水源
[00:05:35.000 --> 00:05:37.000]  他們的心靈和身體
[00:05:37.000 --> 00:05:41.000]  都非常枯乾和枯竭
[00:05:41.000 --> 00:05:45.000]  這是一個耗盡的狀況
[00:05:45.000 --> 00:05:47.000]  第二幕
[00:05:47.000 --> 00:05:51.000]  在這個鴻圖波浪的當中
[00:05:51.000 --> 00:05:53.000]  經文說到
[00:05:53.000 --> 00:05:55.000]  這個情景
[00:05:55.000 --> 00:05:57.000]  在一個很大浪
[00:05:57.000 --> 00:06:01.000]  在一個深淵的裏面
[00:06:01.000 --> 00:06:04.000]  使人好像被拘禁
[00:06:04.000 --> 00:06:06.000]  被驅逐
[00:06:06.000 --> 00:06:08.000]  他在黑門山
[00:06:08.000 --> 00:06:12.000]  維薩山來紀念
[00:06:12.000 --> 00:06:15.000]  遙望聖殿
[00:06:15.000 --> 00:06:18.000]  相距甚遠
[00:06:18.000 --> 00:06:20.000]  這個距離
[00:06:20.000 --> 00:06:22.000]  是一個很遙遠
[00:06:22.000 --> 00:06:26.000]  使人在這一刻的狀況
[00:06:26.000 --> 00:06:29.000]  他很想來到聖殿當中
[00:06:29.000 --> 00:06:31.000]  來侍奉
[00:06:31.000 --> 00:06:36.000]  或者來做他應有的工作
[00:06:36.000 --> 00:06:40.000]  來帶領當時的尼西里人
[00:06:40.000 --> 00:06:42.000]  來唱詩歌
[00:06:42.000 --> 00:06:44.000]  或者敬拜
[00:06:44.000 --> 00:06:46.000]  正正這個詩篇
[00:06:46.000 --> 00:06:49.000]  第四十二篇的標題
[00:06:49.000 --> 00:06:52.000]  說到他是可拉的後裔
[00:06:52.000 --> 00:06:54.000]  的憤悔師
[00:06:54.000 --> 00:06:57.000]  教與靈長
[00:06:57.000 --> 00:06:59.000]  是說寫作的背景
[00:06:59.000 --> 00:07:01.000]  這班人
[00:07:01.000 --> 00:07:03.000]  是在這個聖殿裏面
[00:07:03.000 --> 00:07:07.000]  當時大衛去設立師班長
[00:07:07.000 --> 00:07:09.000]  其中一個
[00:07:09.000 --> 00:07:12.000]  好像我們有敬拜小組
[00:07:12.000 --> 00:07:14.000]  我們分成A、B、C、D
[00:07:14.000 --> 00:07:15.000]  類似這樣
[00:07:15.000 --> 00:07:17.000]  而可拉的後裔
[00:07:17.000 --> 00:07:20.000]  是其中的一隊
[00:07:20.000 --> 00:07:23.000]  他定時在這個聖殿裏面
[00:07:23.000 --> 00:07:25.000]  來當值
[00:07:25.000 --> 00:07:28.000]  去帶領這個會眾
[00:07:28.000 --> 00:07:30.000]  去唱詩歌
[00:07:30.000 --> 00:07:33.000]  來服侍神
[00:07:33.000 --> 00:07:35.000]  但這一刻
[00:07:35.000 --> 00:07:39.000]  他們在這個狀況裏面
[00:07:39.000 --> 00:07:42.000]  他們就好像紅圖的波浪當中
[00:07:42.000 --> 00:07:45.000]  來受困
[00:07:45.000 --> 00:07:49.000]  在一個借去心冤的裏面
[00:07:49.000 --> 00:07:51.000]  他們來被拘禁
[00:07:51.000 --> 00:07:55.000]  與神隔絕
[00:07:55.000 --> 00:07:57.000]  而第三幕
[00:07:57.000 --> 00:07:59.000]  這個就是出路
[00:07:59.000 --> 00:08:01.000]  在神面前來到
[00:08:01.000 --> 00:08:03.000]  得道喜樂
[00:08:03.000 --> 00:08:07.000]  唯有前面的兩個情景
[00:08:07.000 --> 00:08:10.000]  他們都是得不到滿足
[00:08:10.000 --> 00:08:12.000]  走不出去
[00:08:12.000 --> 00:08:15.000]  唯有他們來到神的面前
[00:08:15.000 --> 00:08:16.000]  我們說
[00:08:16.000 --> 00:08:18.000]  是去憑著信心
[00:08:18.000 --> 00:08:20.000]  這個是一個祈願
[00:08:20.000 --> 00:08:22.000]  在神的面前
[00:08:22.000 --> 00:08:24.000]  得道喜樂
[00:08:24.000 --> 00:08:25.000]  去做一次
[00:08:25.000 --> 00:08:29.000]  來憑著信心去仰望神的時間
[00:08:29.000 --> 00:08:31.000]  來到神的面前
[00:08:31.000 --> 00:08:35.000]  得到安慰和苦藉和盼望
[00:08:35.000 --> 00:08:39.000]  今天講道的內容分開兩點
[00:08:39.000 --> 00:08:42.000]  第一點是在失望
[00:08:42.000 --> 00:08:44.000]  從失望到仰望
[00:08:44.000 --> 00:08:47.000]  基民來到講道
[00:08:47.000 --> 00:08:48.000]  他說
[00:08:48.000 --> 00:08:51.000]  神啊我的心切無理
[00:08:51.000 --> 00:08:52.000]  我的心渴想神
[00:08:52.000 --> 00:08:54.000]  就是永生神
[00:08:54.000 --> 00:08:59.000]  我何時得朝見神
[00:08:59.000 --> 00:09:03.000]  這個正正不是我們今天的光景
[00:09:03.000 --> 00:09:05.000]  我們都很渴望
[00:09:05.000 --> 00:09:06.000]  很等待
[00:09:06.000 --> 00:09:09.000]  可一次再一次回到神的殿當中
[00:09:09.000 --> 00:09:11.000]  來去敬拜
[00:09:11.000 --> 00:09:13.000]  兩個禮拜
[00:09:13.000 --> 00:09:15.000]  又兩個禮拜
[00:09:15.000 --> 00:09:19.000]  好像某一個很經典的電影
[00:09:19.000 --> 00:09:21.000]  兩個禮拜又兩個禮拜
[00:09:21.000 --> 00:09:22.000]  兩個禮拜又兩個禮拜
[00:09:22.000 --> 00:09:24.000]  三年又三年
[00:09:24.000 --> 00:09:27.000]  到底何時才能夠
[00:09:27.000 --> 00:09:30.000]  再次來到去朝見神
[00:09:30.000 --> 00:09:32.000]  基民斯人說
[00:09:32.000 --> 00:09:35.000]  他的心很切無神
[00:09:35.000 --> 00:09:38.000]  好像鹿切無溪水
[00:09:38.000 --> 00:09:41.000]  他的心很渴想神
[00:09:41.000 --> 00:09:42.000]  就是永生神
[00:09:42.000 --> 00:09:48.000]  何時能夠再見到神呢
[00:09:48.000 --> 00:09:53.000]  以往在近東的時間
[00:09:53.000 --> 00:09:58.000]  我們還未到新約的時期
[00:09:58.000 --> 00:10:02.000]  當時人將那個殿
[00:10:02.000 --> 00:10:04.000]  或者是聖所
[00:10:04.000 --> 00:10:06.000]  和神靈
[00:10:06.000 --> 00:10:08.000]  或者是我們的神
[00:10:08.000 --> 00:10:10.000]  是很等號
[00:10:10.000 --> 00:10:14.000]  所以以色列人要帶著這個聖所
[00:10:14.000 --> 00:10:17.000]  帶著這個回眸
[00:10:17.000 --> 00:10:21.000]  在曠野飄流
[00:10:21.000 --> 00:10:26.000]  當這個摩西進入回眸的時間
[00:10:26.000 --> 00:10:30.000]  所有的人都來到一起站立
[00:10:30.000 --> 00:10:34.000]  在當時的人的想法還未到
[00:10:34.000 --> 00:10:36.000]  去到新約的裏面
[00:10:36.000 --> 00:10:39.000]  他們仍未能夠突破這個關關
[00:10:39.000 --> 00:10:41.000]  就覺得神的同在
[00:10:41.000 --> 00:10:45.000]  和聖殿是相等的
[00:10:45.000 --> 00:10:47.000]  來到神的面前
[00:10:47.000 --> 00:10:50.000]  就是要回到神的殿當中
[00:10:50.000 --> 00:10:54.000]  來敬拜和服侍
[00:10:54.000 --> 00:10:57.000]  在懷緬過去的時間
[00:10:57.000 --> 00:11:00.000]  我何時能夠朝思暮想
[00:11:00.000 --> 00:11:02.000]  就夜來等候
[00:11:02.000 --> 00:11:06.000]  都是未能夠得到
[00:11:06.000 --> 00:11:08.000]  一日復一日
[00:11:08.000 --> 00:11:09.000]  一個月
[00:11:09.000 --> 00:11:10.000]  年復一個月
[00:11:10.000 --> 00:11:12.000]  一年又一年
[00:11:12.000 --> 00:11:14.000]  在這裏長時間等候
[00:11:14.000 --> 00:11:18.000]  這就好像一個無盡的黑夜
[00:11:18.000 --> 00:11:21.000]  不知道要等到何時才能夠等到
[00:11:21.000 --> 00:11:25.000]  他說我晝夜以眼淚來當飲食
[00:11:25.000 --> 00:11:27.000]  好像吃飯一樣
[00:11:27.000 --> 00:11:33.000]  這就是眼淚來成為他的麵包
[00:11:33.000 --> 00:11:43.000]  這就是他生活不缺經常的以淚來洗面
[00:11:43.000 --> 00:11:45.000]  因為很多人在身邊
[00:11:45.000 --> 00:11:46.000]  你要說
[00:11:46.000 --> 00:11:49.000]  人不住的來對我說
[00:11:49.000 --> 00:11:53.000]  你的神在哪裏
[00:11:53.000 --> 00:11:56.000]  敵人的嘲諷
[00:11:56.000 --> 00:11:59.000]  敵人的吉濫
[00:11:59.000 --> 00:12:01.000]  嘲諷
[00:12:01.000 --> 00:12:04.000]  讓人好像無話可說
[00:12:04.000 --> 00:12:07.000]  我看到來到去等
[00:12:07.000 --> 00:12:09.000]  心悲哀
[00:12:09.000 --> 00:12:13.000]  同時周圍的人來問
[00:12:13.000 --> 00:12:15.000]  這個情況
[00:12:15.000 --> 00:12:17.000]  要不怎樣
[00:12:17.000 --> 00:12:20.000]  是你做錯了
[00:12:20.000 --> 00:12:23.000]  你被驅逐
[00:12:23.000 --> 00:12:26.000]  是因為神不愛你
[00:12:26.000 --> 00:12:28.000]  要不怎樣
[00:12:28.000 --> 00:12:30.000]  你的神不是真實的
[00:12:30.000 --> 00:12:32.000]  在這個處境裏
[00:12:32.000 --> 00:12:34.000]  都不來拯救你
[00:12:34.000 --> 00:12:37.000]  在這個失望裏
[00:12:37.000 --> 00:12:39.000]  是因為懷念過去
[00:12:39.000 --> 00:12:41.000]  過去的情景
[00:12:41.000 --> 00:12:46.000]  過去的溫馨的場面
[00:12:46.000 --> 00:12:49.000]  讓他在追想的時間
[00:12:49.000 --> 00:12:56.000]  心裏面有一份的絞痛
[00:12:56.000 --> 00:12:59.000]  他說我從前與眾人同往
[00:12:59.000 --> 00:13:02.000]  用歡呼稱讚的聲音
[00:13:02.000 --> 00:13:05.000]  領他們到神的殿裏
[00:13:05.000 --> 00:13:07.000]  大家守節
[00:13:07.000 --> 00:13:09.000]  我追想這些事
[00:13:09.000 --> 00:13:13.000]  心裏極其悲傷
[00:13:13.000 --> 00:13:18.000]  使人不單止與群眾一齊
[00:13:18.000 --> 00:13:21.000]  一齊來到去到神的殿
[00:13:21.000 --> 00:13:23.000]  他是做一個帶領者
[00:13:23.000 --> 00:13:27.000]  領他們到神的殿
[00:13:27.000 --> 00:13:29.000]  大家守節
[00:13:29.000 --> 00:13:39.000]  今天他在一切守節的隊伍當中
[00:13:39.000 --> 00:13:42.000]  人們會怎樣呢?
[00:13:42.000 --> 00:13:44.000]  今天的冷清
[00:13:44.000 --> 00:13:48.000]  和當日這麼歡呼的場景
[00:13:48.000 --> 00:13:53.000]  好像是很大的阻隔
[00:13:53.000 --> 00:13:57.000]  正如今天在這個殿裏
[00:13:57.000 --> 00:13:59.000]  我們見到大家
[00:13:59.000 --> 00:14:01.000]  十數人在這裏
[00:14:01.000 --> 00:14:04.000]  和過往我們五堂崇拜
[00:14:04.000 --> 00:14:06.000]  坐滿了這裏
[00:14:06.000 --> 00:14:08.000]  坐三樓
[00:14:08.000 --> 00:14:10.000]  這個冷清的場景
[00:14:10.000 --> 00:14:13.000]  讓我們心裏面
[00:14:13.000 --> 00:14:17.000]  都有一份的悲痛
[00:14:17.000 --> 00:14:21.000]  使人在這裏來到去
[00:14:21.000 --> 00:14:24.000]  心裏面來去想
[00:14:24.000 --> 00:14:26.000]  去追想這些事情
[00:14:26.000 --> 00:14:29.000]  心裏面極其的悲傷
[00:14:29.000 --> 00:14:31.000]  經文裏面說到
[00:14:31.000 --> 00:14:38.000]  好像是被淤塞在心裏
[00:14:38.000 --> 00:14:40.000]  那種痛
[00:14:40.000 --> 00:14:44.000]  在這個筆墨難以形容
[00:14:44.000 --> 00:14:46.000]  在這個滅亡
[00:14:46.000 --> 00:14:48.000]  懷緬過去的時間
[00:14:48.000 --> 00:14:52.000]  它好像沉溺在其中
[00:14:52.000 --> 00:14:54.000]  不能夠自拔
[00:14:54.000 --> 00:14:59.000]  好像我們和我們的朋友
[00:14:59.000 --> 00:15:02.000]  我們和以前的朋友
[00:15:02.000 --> 00:15:04.000]  走出來談
[00:15:04.000 --> 00:15:07.000]  在十多二十年之前
[00:15:07.000 --> 00:15:09.000]  講極都是以前的事
[00:15:09.000 --> 00:15:12.000]  想當年是怎樣的
[00:15:12.000 --> 00:15:14.000]  過往是怎樣的
[00:15:14.000 --> 00:15:16.000]  這些是怎樣的
[00:15:16.000 --> 00:15:18.000]  今天不是這樣
[00:15:18.000 --> 00:15:22.000]  已經是很古遠
[00:15:22.000 --> 00:15:28.000]  好像是很久以前的事
[00:15:28.000 --> 00:15:30.000]  過去的情景
[00:15:30.000 --> 00:15:33.000]  一幕一幕在你面前
[00:15:33.000 --> 00:15:35.000]  然後去到這個失望
[00:15:35.000 --> 00:15:36.000]  不單是過去
[00:15:36.000 --> 00:15:39.000]  而是去感慨這個現在
[00:15:39.000 --> 00:15:42.000]  他說我的神啊
[00:15:42.000 --> 00:15:45.000]  我的心在我裏面幽滿
[00:15:45.000 --> 00:15:47.000]  所以我從約旦地
[00:15:47.000 --> 00:15:49.000]  從黑門嶺
[00:15:49.000 --> 00:15:53.000]  從米薩山來紀念你
[00:15:53.000 --> 00:15:55.000]  你的瀑布發聲
[00:15:55.000 --> 00:15:58.000]  心冤與心冤響應
[00:15:58.000 --> 00:16:02.000]  你的波浪洪濤萬過我身
[00:16:02.000 --> 00:16:05.000]  我們看回地圖來說
[00:16:05.000 --> 00:16:07.000]  在約旦這個地方
[00:16:07.000 --> 00:16:09.000]  在黑門嶺
[00:16:09.000 --> 00:16:16.000]  高於海拔幾千米的一個山嶺
[00:16:16.000 --> 00:16:18.000]  和耶路撒冷
[00:16:18.000 --> 00:16:20.000]  在一個遙遠的地方
[00:16:20.000 --> 00:16:22.000]  好像一南一北
[00:16:22.000 --> 00:16:24.000]  一東一西
[00:16:24.000 --> 00:16:27.000]  相距甚遠
[00:16:27.000 --> 00:16:28.000]  有人說
[00:16:28.000 --> 00:16:31.000]  先人因著戰亂的緣故
[00:16:31.000 --> 00:16:36.000]  他來到有這個阻隔
[00:16:36.000 --> 00:16:38.000]  就我們今天的說法
[00:16:38.000 --> 00:16:41.000]  他要攀山越嶺
[00:16:41.000 --> 00:16:44.000]  攀山涉水
[00:16:44.000 --> 00:16:48.000]  先可以來到神的面前
[00:16:48.000 --> 00:16:54.000]  在這個日頭炎熱
[00:16:54.000 --> 00:16:57.000]  同時沒有瓦遮頭
[00:16:57.000 --> 00:16:59.000]  在山嶺上
[00:16:59.000 --> 00:17:01.000]  要來到這樣
[00:17:01.000 --> 00:17:04.000]  走一條這麼遠的路程
[00:17:04.000 --> 00:17:06.000]  是路途遙遠
[00:17:06.000 --> 00:17:09.000]  是非常的困乏
[00:17:09.000 --> 00:17:12.000]  可望而不可惜
[00:17:12.000 --> 00:17:15.000]  他說你的瀑布發生深淵
[00:17:15.000 --> 00:17:18.000]  就與深淵來響應
[00:17:18.000 --> 00:17:21.000]  他的神的波浪洪濤
[00:17:21.000 --> 00:17:23.000]  在他的周圍
[00:17:23.000 --> 00:17:25.000]  你都去攔阻
[00:17:25.000 --> 00:17:28.000]  你都去困住
[00:17:28.000 --> 00:17:31.000]  這節的經文
[00:17:31.000 --> 00:17:34.000]  在若拿書
[00:17:34.000 --> 00:17:37.000]  若拿是在餘福裏面
[00:17:37.000 --> 00:17:39.000]  來祈禱的時間
[00:17:39.000 --> 00:17:43.000]  若拿是在引述這節詩篇
[00:17:43.000 --> 00:17:47.000]  去描寫他在餘福裏面
[00:17:47.000 --> 00:17:52.000]  被困的一個場景
[00:17:52.000 --> 00:17:57.000]  在這一刻
[00:17:57.000 --> 00:18:02.000]  就正如很多人
[00:18:02.000 --> 00:18:07.000]  他們被困、受困
[00:18:07.000 --> 00:18:10.000]  在某一個彎道
[00:18:10.000 --> 00:18:13.000]  在某一間酒店裏面
[00:18:13.000 --> 00:18:17.000]  在某一個區域裏面
[00:18:17.000 --> 00:18:23.000]  去跟這個社區不能夠接觸
[00:18:23.000 --> 00:18:28.000]  在這個狀況裏面
[00:18:28.000 --> 00:18:32.000]  來到去得不到滿足
[00:18:32.000 --> 00:18:40.000]  今天我們同樣落在這個情境裏面
[00:18:40.000 --> 00:18:42.000]  詩人來到去講
[00:18:42.000 --> 00:18:44.000]  他說我要對神說
[00:18:44.000 --> 00:18:45.000]  我的盤石
[00:18:45.000 --> 00:18:48.000]  你為何忘記我呢?
[00:18:48.000 --> 00:18:50.000]  我為何因仇敵的欺壓
[00:18:50.000 --> 00:18:52.000]  時常哀痛
[00:18:52.000 --> 00:18:54.000]  我敵人辱罵我
[00:18:54.000 --> 00:18:57.000]  好將打碎我的骨頭
[00:18:57.000 --> 00:18:59.000]  不住地對我說
[00:18:59.000 --> 00:19:01.000]  你的神在哪裏?
[00:19:01.000 --> 00:19:06.000]  如果我們比較之前的經文
[00:19:06.000 --> 00:19:12.000]  詩人來到去被其他人查詢質問
[00:19:12.000 --> 00:19:15.000]  你的神在哪裏?
[00:19:15.000 --> 00:19:18.000]  然後去到第九節
[00:19:18.000 --> 00:19:23.000]  詩人他自己都內化這句說話
[00:19:23.000 --> 00:19:30.000]  他說:神是不是你忘記了我呢?
[00:19:30.000 --> 00:19:32.000]  當人來問他
[00:19:32.000 --> 00:19:34.000]  你的神在哪裏的時候
[00:19:34.000 --> 00:19:36.000]  他無言可答
[00:19:36.000 --> 00:19:39.000]  然後他將這個疑問
[00:19:39.000 --> 00:19:44.000]  將這個困難帶到神的面前
[00:19:44.000 --> 00:19:51.000]  他說:神是不是你忘記了我呢?
[00:19:51.000 --> 00:20:00.000]  今天我們很多時間都會面對這些場景
[00:20:00.000 --> 00:20:03.000]  當我們落在困難和挑戰的裏面
[00:20:03.000 --> 00:20:05.000]  我們都會問同樣的問題
[00:20:05.000 --> 00:20:07.000]  神是否不見了呢?
[00:20:07.000 --> 00:20:09.000]  神你在哪裏呢?
[00:20:09.000 --> 00:20:11.000]  好像不見了你
[00:20:11.000 --> 00:20:13.000]  在這個情景裏面
[00:20:13.000 --> 00:20:16.000]  敵人對我的打壓
[00:20:16.000 --> 00:20:21.000]  我面對的挑戰好像是怎樣呢?
[00:20:21.000 --> 00:20:23.000]  不見你救援
[00:20:23.000 --> 00:20:26.000]  好像你缺席了
[00:20:26.000 --> 00:20:28.000]  我的敵人在辱罵我
[00:20:28.000 --> 00:20:31.000]  好像打碎我的骨頭
[00:20:31.000 --> 00:20:33.000]  不住地對我說
[00:20:33.000 --> 00:20:36.000]  你的神在哪裏呢?
[00:20:36.000 --> 00:20:42.000]  這個失望讓他來到困難的裏面
[00:20:42.000 --> 00:20:47.000]  他私人看到的都是平面和單一
[00:20:47.000 --> 00:20:50.000]  他看到一個現在
[00:20:50.000 --> 00:20:53.000]  此刻的情景
[00:20:53.000 --> 00:20:57.000]  他來到去聯想懷念過去的時間
[00:20:57.000 --> 00:20:59.000]  就去看童話故事
[00:20:59.000 --> 00:21:02.000]  賣火柴的女孩
[00:21:02.000 --> 00:21:05.000]  在寒冬裏面
[00:21:05.000 --> 00:21:07.000]  很冷
[00:21:07.000 --> 00:21:09.000]  他點一點火柴
[00:21:09.000 --> 00:21:11.000]  好像有點溫暖
[00:21:11.000 --> 00:21:14.000]  去看以前的情景
[00:21:14.000 --> 00:21:16.000]  當他不用流浪
[00:21:16.000 --> 00:21:18.000]  不用來賣火柴的時候
[00:21:18.000 --> 00:21:20.000]  有東西吃
[00:21:20.000 --> 00:21:21.000]  有溫暖
[00:21:21.000 --> 00:21:22.000]  在家裏面
[00:21:22.000 --> 00:21:24.000]  但這火柴一熄了之後
[00:21:24.000 --> 00:21:28.000]  又回到現實
[00:21:28.000 --> 00:21:30.000]  這刻很冷
[00:21:30.000 --> 00:21:35.000]  他很失望
[00:21:35.000 --> 00:21:38.000]  在過去和現在裏面
[00:21:38.000 --> 00:21:40.000]  不斷地打困
[00:21:40.000 --> 00:21:43.000]  怎樣來到有出路?
[00:21:43.000 --> 00:21:48.000]  詩人來到他講
[00:21:48.000 --> 00:21:52.000]  他說在第四十三章第一二節
[00:21:52.000 --> 00:21:53.000]  來到他講
[00:21:53.000 --> 00:21:57.000]  這個是他從失望到仰望
[00:21:57.000 --> 00:22:00.000]  他說:「神啊,求祢伸我的怨
[00:22:00.000 --> 00:22:04.000]  向不虔誠的國為我辯駁
[00:22:04.000 --> 00:22:08.000]  求祢救我脫離詭詐不義的人
[00:22:08.000 --> 00:22:11.000]  因為祢是賜我力量的神
[00:22:11.000 --> 00:22:13.000]  為何凋棄我
[00:22:13.000 --> 00:22:16.000]  我為何因仇敵的欺壓
[00:22:16.000 --> 00:22:18.000]  時常哀痛
[00:22:18.000 --> 00:22:20.000]  求祢
[00:22:20.000 --> 00:22:23.000]  發出祢的亮光和真實
[00:22:23.000 --> 00:22:25.000]  好引導我
[00:22:25.000 --> 00:22:27.000]  帶我到祢的聖山
[00:22:27.000 --> 00:22:29.000]  到祢的居所
[00:22:29.000 --> 00:22:32.000]  我就走到神的祭壇
