
[00:00:00.000 --> 00:00:05.840]  今天是救安婆的求主日
[00:02:38.160 --> 00:02:39.160]  他被人看見侮辱
[00:02:39.160 --> 00:02:40.160]  他被人看見侮辱
[00:02:40.160 --> 00:02:41.160]  他被人看見侮辱
[00:02:41.160 --> 00:02:42.160]  他被人看見侮辱
[00:02:51.160 --> 00:02:53.160]  不過我經常提及
[00:02:53.160 --> 00:02:54.160]  在教授學校
[00:02:54.160 --> 00:02:55.160]  在教授學校
[00:02:55.160 --> 00:02:56.160]  有雙重性
[00:02:56.160 --> 00:02:57.160]  有雙重性
[00:02:57.160 --> 00:02:58.160]  通常是一口空氣一口艱難
[00:02:58.160 --> 00:02:59.160]  通常是一口空氣一口艱難
[00:02:59.160 --> 00:03:00.160]  例如剛才
[00:03:00.160 --> 00:03:01.160]  例如剛才
[00:03:01.160 --> 00:03:02.160]  教授講的
[00:03:02.160 --> 00:03:03.160]  教授講的
[00:03:03.160 --> 00:03:04.160]  引用邪劇
[00:03:04.160 --> 00:03:05.160]  引用邪劇
[00:03:05.160 --> 00:03:06.160]  引用邪劇
[00:03:06.160 --> 00:03:07.160]  沒有危險
[00:03:07.160 --> 00:03:08.160]  沒有危險
[00:03:08.160 --> 00:03:09.160]  沒有危險
[00:03:09.160 --> 00:03:10.160]  沒有艱難
[00:03:10.160 --> 00:03:11.160]  沒有艱難
[00:03:11.160 --> 00:03:12.160]  沒有挑戰
[00:03:12.160 --> 00:03:13.160]  沒有挑戰
[00:03:13.160 --> 00:03:14.160]  沒有挑戰
[00:03:14.160 --> 00:03:15.160]  沒有挑戰
[00:03:15.160 --> 00:03:16.160]  沒有挑戰
[00:03:16.160 --> 00:03:17.160]  沒有挑戰
[00:03:17.160 --> 00:03:18.160]  沒有挑戰
[00:03:18.160 --> 00:03:19.160]  其實通常一些
[00:03:19.160 --> 00:03:20.160]  其實通常一些
[00:03:20.160 --> 00:03:21.160]  都是一口眼淚一口感的過程
[00:03:21.160 --> 00:03:22.160]  都是一口眼淚一口感的過程
[00:03:22.160 --> 00:03:23.160]  很多時候是這樣
[00:03:23.160 --> 00:03:24.160]  很多時候是這樣
[00:03:24.160 --> 00:03:25.160]  耶穌基督在歷史上
[00:03:25.160 --> 00:03:26.160]  耶穌基督在歷史上
[00:03:26.160 --> 00:03:27.160]  祂自己經歷了很多眼淚
[00:03:27.160 --> 00:03:28.160]  祂自己經歷了很多眼淚
[00:03:28.160 --> 00:03:29.160]  很多艱難的環境
[00:03:29.160 --> 00:03:30.160]  很多艱難
[00:03:30.160 --> 00:03:31.160]  很多藐視的處境
[00:03:31.160 --> 00:03:32.160]  很多艱難
[00:03:32.160 --> 00:03:33.160]  很多藐視的處境
[00:03:33.160 --> 00:03:34.160]  耶穌基督的這種經歷
[00:03:34.160 --> 00:03:35.160]  耶穌基督的這種經歷
[00:03:35.160 --> 00:03:36.160]  提醒我們很重要的真理
[00:03:36.160 --> 00:03:37.160]  提醒我們很重要的真理
[00:03:37.160 --> 00:03:38.160]  特別是現在很喜歡成功實學
[00:03:38.160 --> 00:03:39.160]  特別是現在很喜歡成功實學
[00:03:39.160 --> 00:03:40.160]  比較單方面的
[00:03:40.160 --> 00:03:41.160]  比較單方面的
[00:03:41.160 --> 00:03:52.160]  聖經給我們的牽掛
[00:03:52.160 --> 00:03:53.160]  很少講到要背上十字架的艱辛
[00:03:53.160 --> 00:03:54.160]  很少講到要背上十字架的艱辛
[00:03:54.160 --> 00:03:55.160]  或者地上的艱難
[00:03:55.160 --> 00:03:56.160]  這個提醒很重要的真理
[00:03:56.160 --> 00:03:57.160]  就是你敬虔的基督
[00:03:57.160 --> 00:03:58.160]  就是你敬虔的基督
[00:03:58.160 --> 00:03:59.160]  都不能夠逃避心靈的冰冷
[00:03:59.160 --> 00:04:00.160]  都不能夠逃避心靈的冰冷
[00:04:00.160 --> 00:04:01.160]  藐視冤瘟或者仇恨
[00:04:01.160 --> 00:04:02.160]  藐視冤瘟或者仇恨
[00:04:02.160 --> 00:04:03.160]  耶穌基督
[00:04:03.160 --> 00:04:04.160]  就像梵拉多所說的
[00:04:04.160 --> 00:04:05.160]  就像梵拉多所說的
[00:04:05.160 --> 00:04:06.160]  是義人
[00:04:06.160 --> 00:04:07.160]  是義人
[00:04:07.160 --> 00:04:08.160]  祂沒有做惡事
[00:04:08.160 --> 00:04:09.160]  祂沒有做惡事
[00:04:09.160 --> 00:04:12.160]  所以當時有些人高舉大聲去聽十字架
[00:04:12.160 --> 00:04:13.160]  所以當時有些人高舉大聲去聽十字架
[00:04:13.160 --> 00:04:14.160]  耶穌基督在地上的一個很重要的使命
[00:04:14.160 --> 00:04:15.160]  耶穌基督在地上的一個很重要的使命
[00:04:15.160 --> 00:04:16.160]  就是要化解人的冤仇
[00:04:16.160 --> 00:04:17.160]  就是要化解人的冤仇
[00:04:17.160 --> 00:04:18.160]  在耶穌的書一個名句
[00:04:18.160 --> 00:04:19.160]  在耶穌的書一個名句
[00:04:19.160 --> 00:04:20.160]  第二章十五到十六節
[00:04:20.160 --> 00:04:21.160]  第二章十五到十六節
[00:04:21.160 --> 00:04:22.160]  而且以自己的身體跪吊冤仇
[00:04:22.160 --> 00:04:23.160]  而且以自己的身體跪吊冤仇
[00:04:23.160 --> 00:04:24.160]  而且以自己的身體跪吊冤仇
[00:04:24.160 --> 00:04:25.160]  就是那記載律法上的規條
[00:04:25.160 --> 00:04:26.160]  就是那記載律法上的規條
[00:04:26.160 --> 00:04:47.160]  就是那記載律法上的規條
[00:04:47.160 --> 00:05:07.160]  就是那記載律法上的規條
[00:05:07.160 --> 00:05:27.160]  就是那記載律法上的規條
[00:05:27.160 --> 00:05:49.160]  就是那記載律法上的規條
[00:05:49.160 --> 00:06:07.160]  就是那記載律法上的規條
[00:06:07.160 --> 00:06:28.160]  就是那記載律法上的規條
[00:06:28.160 --> 00:06:38.160]  就是那記載律法上的規條
[00:06:38.160 --> 00:06:48.160]  就是那記載律法上的規條
[00:06:48.160 --> 00:06:58.160]  就是那記載律法上的規條
[00:06:58.160 --> 00:07:08.160]  就是那記載律法上的規條
[00:07:08.160 --> 00:07:18.160]  就是那記載律法上的規條
[00:07:18.160 --> 00:07:28.160]  就是那記載律法上的規條
[00:07:28.160 --> 00:07:38.160]  就是那記載律法上的規條
[00:07:38.160 --> 00:07:48.160]  就是那記載律法上的規條
[00:07:48.160 --> 00:07:58.160]  就是那記載律法上的規條
[00:07:58.160 --> 00:08:08.160]  就是那記載律法上的規條
[00:08:08.160 --> 00:08:18.160]  就是那記載律法上的規條
[00:08:18.160 --> 00:08:28.160]  就是那記載律法上的規條
[00:08:28.160 --> 00:08:38.160]  就是那記載律法上的規條
[00:08:38.160 --> 00:08:48.160]  就是那記載律法上的規條
[00:08:48.160 --> 00:08:58.160]  就是那記載律法上的規條
[00:08:58.160 --> 00:09:08.160]  就是那記載律法上的規條
[00:09:08.160 --> 00:09:18.160]  就是那記載律法上的規條
[00:09:18.160 --> 00:09:28.160]  就是那記載律法上的規條
[00:09:28.160 --> 00:09:38.160]  就是那記載律法上的規條
[00:09:38.160 --> 00:09:48.160]  就是那記載律法上的規條
[00:09:48.160 --> 00:09:58.160]  就是那記載律法上的規條
[00:09:58.160 --> 00:10:08.160]  就是那記載律法上的規條
[00:10:08.160 --> 00:10:18.160]  就是那記載律法上的規條
[00:10:18.160 --> 00:10:28.160]  就是那記載律法上的規條
[00:10:28.160 --> 00:10:38.160]  就是那記載律法上的規條
[00:10:38.160 --> 00:10:48.160]  就是那記載律法上的規條
[00:10:48.160 --> 00:10:58.160]  就是那記載律法上的規條
[00:10:58.160 --> 00:11:08.160]  就是那記載律法上的規條
[00:11:08.160 --> 00:11:18.160]  就是那記載律法上的規條
[00:11:18.160 --> 00:11:28.160]  就是那記載律法上的規條
[00:11:28.160 --> 00:11:38.160]  就是那記載律法上的規條
[00:11:38.160 --> 00:11:48.160]  就是那記載律法上的規條
[00:11:48.160 --> 00:11:58.160]  就是那記載律法上的規條
[00:11:58.160 --> 00:12:08.160]  就是那記載律法上的規條
[00:12:08.160 --> 00:12:18.160]  就是那記載律法上的規條
[00:12:18.160 --> 00:12:28.160]  就是那記載律法上的規條
[00:12:28.160 --> 00:12:38.160]  就是那記載律法上的規條
[00:12:38.160 --> 00:12:48.160]  就是那記載律法上的規條
[00:12:48.160 --> 00:12:58.160]  就是那記載律法上的規條
[00:12:58.160 --> 00:13:08.160]  就是那記載律法上的規條
[00:13:08.160 --> 00:13:18.160]  就是那記載律法上的規條
[00:13:18.160 --> 00:13:28.160]  就是那記載律法上的規條
[00:13:28.160 --> 00:13:38.160]  就是那記載律法上的規條
[00:13:38.160 --> 00:13:48.160]  就是那記載律法上的規條
[00:13:48.160 --> 00:13:58.160]  就是那記載律法上的規條
[00:13:58.160 --> 00:14:08.160]  就是那記載律法上的規條
[00:14:08.160 --> 00:14:18.160]  就是那記載律法上的規條
[00:14:18.160 --> 00:14:28.160]  就是那記載律法上的規條
[00:14:28.160 --> 00:14:38.160]  就是那記載律法上的規條
[00:14:38.160 --> 00:14:48.160]  就是那記載律法上的規條
[00:14:48.160 --> 00:14:58.160]  就是那記載律法上的規條
[00:14:58.160 --> 00:15:08.160]  就是那記載律法上的規條
[00:15:08.160 --> 00:15:18.160]  就是那記載律法上的規條
[00:15:18.160 --> 00:15:28.160]  就是那記載律法上的規條
[00:15:28.160 --> 00:15:38.160]  就是那記載律法上的規條
[00:15:38.160 --> 00:15:48.160]  就是那記載律法上的規條
[00:15:48.160 --> 00:15:58.160]  就是那記載律法上的規條
[00:15:58.160 --> 00:16:08.160]  就是那記載律法上的規條
[00:16:08.160 --> 00:16:18.160]  就是那記載律法上的規條
[00:16:18.160 --> 00:16:28.160]  就是那記載律法上的規條
[00:16:28.160 --> 00:16:38.160]  就是那記載律法上的規條
[00:16:38.160 --> 00:16:48.160]  就是那記載律法上的規條
[00:16:48.160 --> 00:16:58.160]  就是那記載律法上的規條
[00:16:58.160 --> 00:17:08.160]  就是那記載律法上的規條
[00:17:08.160 --> 00:17:18.160]  就是那記載律法上的規條
[00:17:18.160 --> 00:17:28.160]  就是那記載律法上的規條
[00:17:28.160 --> 00:17:38.160]  就是那記載律法上的規條
[00:17:38.160 --> 00:17:48.160]  就是那記載律法上的規條
[00:17:48.160 --> 00:17:58.160]  就是那記載律法上的規條
[00:17:58.160 --> 00:18:08.160]  就是那記載律法上的規條
[00:18:08.160 --> 00:18:18.160]  就是那記載律法上的規條
[00:18:18.160 --> 00:18:28.160]  就是那記載律法上的規條
[00:18:28.160 --> 00:18:38.160]  就是那記載律法上的規條
[00:18:38.160 --> 00:18:48.160]  就是那記載律法上的規條
[00:18:48.160 --> 00:18:58.160]  就是那記載律法上的規條
[00:18:58.160 --> 00:19:08.160]  就是那記載律法上的規條
[00:19:08.160 --> 00:19:18.160]  就是那記載律法上的規條
[00:19:18.160 --> 00:19:28.160]  就是那記載律法上的規條
[00:19:28.160 --> 00:19:38.160]  就是那記載律法上的規條
[00:19:38.160 --> 00:19:48.160]  就是那記載律法上的規條
[00:19:48.160 --> 00:19:58.160]  就是那記載律法上的規條
[00:19:58.160 --> 00:20:08.160]  就是那記載律法上的規條
[00:20:08.160 --> 00:20:18.160]  就是那記載律法上的規條
[00:20:18.160 --> 00:20:28.160]  就是那記載律法上的規條
[00:20:28.160 --> 00:20:38.160]  就是那記載律法上的規條
[00:20:38.160 --> 00:20:48.160]  就是那記載律法上的規條
[00:20:48.160 --> 00:20:58.160]  就是那記載律法上的規條
[00:20:58.160 --> 00:21:18.160]  就是那記載律法上的規條
[00:21:18.160 --> 00:21:26.160]  就是那記載律法上的規條
[00:21:26.160 --> 00:21:36.160]  就是那記載律法上的規條
[00:21:36.160 --> 00:21:46.160]  就是那記載律法上的規條
[00:21:46.160 --> 00:21:56.160]  就是那記載律法上的規條
[00:21:56.160 --> 00:22:06.160]  就是那記載律法上的規條
[00:22:06.160 --> 00:22:16.160]  就是那記載律法上的規條
[00:22:16.160 --> 00:22:26.160]  就是那記載律法上的規條
[00:22:26.160 --> 00:22:36.160]  就是那記載律法上的規條
[00:22:36.160 --> 00:22:46.160]  就是那記載律法上的規條
[00:22:46.160 --> 00:22:56.160]  就是那記載律法上的規條
[00:22:56.160 --> 00:23:06.160]  就是那記載律法上的規條
[00:23:06.160 --> 00:23:16.160]  就是那記載律法上的規條
[00:23:16.160 --> 00:23:26.160]  就是那記載律法上的規條
[00:23:26.160 --> 00:23:36.160]  就是那記載律法上的規條
[00:23:36.160 --> 00:23:46.160]  就是那記載律法上的規條
[00:23:46.160 --> 00:23:56.160]  就是那記載律法上的規條
[00:23:56.160 --> 00:24:06.160]  就是那記載律法上的規條
[00:24:06.160 --> 00:24:16.160]  就是那記載律法上的規條
[00:24:16.160 --> 00:24:26.160]  就是那記載律法上的規條
[00:24:26.160 --> 00:24:36.160]  就是那記載律法上的規條
[00:24:36.160 --> 00:24:46.160]  就是那記載律法上的規條
[00:24:46.160 --> 00:24:56.160]  就是那記載律法上的規條
[00:24:56.160 --> 00:25:06.160]  就是那記載律法上的規條
[00:25:06.160 --> 00:25:14.160]  就是那記載律法上的規條
[00:25:14.160 --> 00:25:24.160]  就是那記載律法上的規條
[00:25:24.160 --> 00:25:34.160]  就是那記載律法上的規條
[00:25:34.160 --> 00:25:44.160]  就是那記載律法上的規條
[00:25:44.160 --> 00:25:54.160]  就是那記載律法上的規條
[00:25:54.160 --> 00:26:04.160]  就是那記載律法上的規條
[00:26:04.160 --> 00:26:14.160]  就是那記載律法上的規條
[00:26:14.160 --> 00:26:24.160]  就是那記載律法上的規條
[00:26:24.160 --> 00:26:34.160]  就是那記載律法上的規條
[00:26:34.160 --> 00:26:44.160]  就是那記載律法上的規條
[00:26:44.160 --> 00:26:54.160]  就是那記載律法上的規條
[00:26:54.160 --> 00:27:04.160]  就是那記載律法上的規條
[00:27:04.160 --> 00:27:14.160]  就是那記載律法上的規條
[00:27:14.160 --> 00:27:24.160]  就是那記載律法上的規條
[00:27:24.160 --> 00:27:34.160]  就是那記載律法上的規條
[00:27:34.160 --> 00:27:44.160]  就是那記載律法上的規條
[00:27:44.160 --> 00:27:54.160]  就是那記載律法上的規條
[00:27:54.160 --> 00:28:04.160]  就是那記載律法上的規條
[00:28:04.160 --> 00:28:14.160]  就是那記載律法上的規條
[00:28:14.160 --> 00:28:24.160]  就是那記載律法上的規條
[00:28:24.160 --> 00:28:34.160]  就是那記載律法上的規條
[00:28:34.160 --> 00:28:44.160]  就是那記載律法上的規條
[00:28:44.160 --> 00:28:54.160]  就是那記載律法上的規條
[00:28:54.160 --> 00:29:04.160]  就是那記載律法上的規條
[00:29:04.160 --> 00:29:14.160]  就是那記載律法上的規條
[00:29:14.160 --> 00:29:24.160]  就是那記載律法上的規條
[00:29:24.160 --> 00:29:34.160]  就是那記載律法上的規條
[00:29:34.160 --> 00:29:44.160]  就是那記載律法上的規條
[00:29:44.160 --> 00:29:54.160]  就是那記載律法上的規條
[00:29:54.160 --> 00:30:04.160]  就是那記載律法上的規條
[00:30:04.160 --> 00:30:14.160]  就是那記載律法上的規條
[00:30:14.160 --> 00:30:24.160]  就是那記載律法上的規條
[00:30:24.160 --> 00:30:34.160]  就是那記載律法上的規條
[00:30:34.160 --> 00:30:44.160]  就是那記載律法上的規條
[00:30:44.160 --> 00:30:54.160]  就是那記載律法上的規條
[00:30:54.160 --> 00:31:04.160]  就是那記載律法上的規條
[00:31:04.160 --> 00:31:14.160]  就是那記載律法上的規條
[00:31:14.160 --> 00:31:24.160]  就是那記載律法上的規條
[00:31:24.160 --> 00:31:34.160]  就是那記載律法上的規條
[00:31:34.160 --> 00:31:44.160]  就是那記載律法上的規條
[00:31:44.160 --> 00:31:54.160]  就是那記載律法上的規條
[00:31:54.160 --> 00:32:04.160]  就是那記載律法上的規條
[00:32:04.160 --> 00:32:14.160]  就是那記載律法上的規條
[00:32:14.160 --> 00:32:24.160]  就是那記載律法上的規條
[00:32:24.160 --> 00:32:34.160]  就是那記載律法上的規條
[00:32:34.160 --> 00:32:44.160]  就是那記載律法上的規條
[00:32:44.160 --> 00:32:54.160]  就是那記載律法上的規條
[00:32:54.160 --> 00:33:04.160]  就是那記載律法上的規條
[00:33:04.160 --> 00:33:14.160]  就是那記載律法上的規條
[00:33:14.160 --> 00:33:24.160]  就是那記載律法上的規條
[00:33:24.160 --> 00:33:34.160]  就是那記載律法上的規條
[00:33:34.160 --> 00:33:44.160]  就是那記載律法上的規條
[00:33:44.160 --> 00:33:54.160]  就是那記載律法上的規條
[00:33:54.160 --> 00:34:04.160]  就是那記載律法上的規條
[00:34:04.160 --> 00:34:14.160]  就是那記載律法上的規條
[00:34:14.160 --> 00:34:24.160]  就是那記載律法上的規條
[00:34:24.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:34.160]  就是那記載律法上的規條
[00:34:34.160 --> 00:34:52.160]  就是那記載律法上的規條
[00:34:52.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:10.160]  就是那記載律法上的規條
[00:35:10.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:28.160]  就是那記載律法上的規條
[00:35:28.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:35:48.160]  就是那記載律法上的規條
[00:35:48.160 --> 00:36:08.160]  就是那記載律法上的規條
[00:36:08.160 --> 00:36:22.160]  就是那記載律法上的規條
[00:36:22.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:36:42.160]  就是那記載律法上的規條
[00:36:42.160 --> 00:37:06.160]  就是那記載律法上的規條
[00:37:06.160 --> 00:37:18.160]  就是那記載律法上的規條
[00:37:18.160 --> 00:37:18.160]  就是那記載律法上的規條
[00:37:18.160 --> 00:37:18.160]  就是那記載律法上的規條
[00:37:18.160 --> 00:37:18.160]  就是那記載律法上的規條
[00:37:18.160 --> 00:37:38.160]  就是那記載律法上的規條
[00:37:38.160 --> 00:37:38.160]  就是那記載律法上的規條
[00:37:38.160 --> 00:37:38.160]  就是那記載律法上的規條
[00:37:38.160 --> 00:37:38.160]  就是那記載律法上的規條
