
[00:00:00.000 --> 00:00:02.740]  教會是世界的希望
[00:01:38.700 --> 00:01:41.000]  來搜索要得著我的
[00:01:41.000 --> 00:01:46.000]  我不是以為自己已經得著了
[00:01:46.000 --> 00:01:47.700]  我只有一件事
[00:01:47.700 --> 00:01:51.800]  就是忘記背後努力面前的
[00:01:51.800 --> 00:01:54.100]  向著標桿直跑
[00:01:54.100 --> 00:01:56.800]  要得神在基督耶穌裡
[00:01:56.800 --> 00:02:00.100]  從上面召我來的獎賞
[00:02:00.100 --> 00:02:03.900]  凡是完全人
[00:02:03.900 --> 00:02:06.200]  總要存這樣的心
[00:02:06.200 --> 00:02:07.500]  若在基督
[00:02:07.500 --> 00:02:19.800]  Hold住第十六節
[00:02:20.700 --> 00:02:22.600]  今天我覺得有一件事
[00:02:22.600 --> 00:02:24.700]  這邊的信息全部都是對的
[00:02:24.700 --> 00:02:25.900]  保羅都知道我們
[00:02:25.900 --> 00:02:26.900]  哎呀牧師
[00:02:26.900 --> 00:02:28.700]  你只是馬拉松而已
[00:02:28.700 --> 00:02:29.600]  42K
[00:02:29.600 --> 00:02:31.600]  我連4K都跑不了
[00:02:31.600 --> 00:02:32.600]  不要緊
[00:02:32.600 --> 00:02:35.000]  就4公尺開始跑好嗎?
[00:02:35.000 --> 00:02:36.300]  你不要說4公尺
[00:02:36.300 --> 00:02:37.600]  可能都只有那裡
[00:02:37.600 --> 00:02:39.100]  有一些走不了的人
[00:02:39.100 --> 00:02:40.900]  你走那4公尺要命
[00:02:40.900 --> 00:02:43.000]  你的腰痛過了嗎?
[00:02:43.000 --> 00:02:45.200]  4尺真的這樣而已
[00:02:45.200 --> 00:02:46.400]  很要命
[00:02:46.400 --> 00:02:48.400]  但是你不走就更辛苦
[00:02:48.400 --> 00:02:49.600]  OK
[00:02:49.600 --> 00:02:51.600]  前兩天不知為何無端端
[00:02:51.600 --> 00:02:53.000]  腰痛得很厲害
[00:02:53.000 --> 00:02:54.700]  所以跑不了
[00:02:54.700 --> 00:02:56.200]  但是我就知道
[00:02:56.200 --> 00:02:57.700]  1公尺都不容易走
[00:02:57.700 --> 00:02:59.000]  所以保羅就告訴我
[00:02:59.000 --> 00:02:59.900]  然而
[00:02:59.900 --> 00:03:00.900]  當然剛才大家很熟
[00:03:00.900 --> 00:03:01.900]  是否在竭力追求
[00:03:01.900 --> 00:03:02.900]  忘記背後努力面前
[00:03:02.900 --> 00:03:04.100]  今天我想講重點
[00:03:04.100 --> 00:03:05.200]  不過
[00:03:05.200 --> 00:03:05.800]  行不行?
[00:03:05.800 --> 00:03:06.500]  我不同意
[00:03:06.500 --> 00:03:07.700]  是,保羅知道
[00:03:07.700 --> 00:03:10.100]  然而我們到了什麼地步
[00:03:10.100 --> 00:03:11.600]  就當什麼
[00:03:11.600 --> 00:03:13.900]  照著什麼地步去走
[00:03:13.900 --> 00:03:15.600]  所以今天拿來的信息
[00:03:15.600 --> 00:03:16.800]  是每一個人都對的
[00:03:16.800 --> 00:03:18.500]  你按你的地步
[00:03:18.500 --> 00:03:22.100]  你就要向你的地步立你的標竿
[00:03:22.100 --> 00:03:23.600]  所以今天我們想
[00:03:23.600 --> 00:03:25.300]  保羅提醒我們
[00:03:25.300 --> 00:03:26.800]  標竿是什麼呢?
[00:03:26.800 --> 00:03:28.800]  我們很希望像保羅這樣說
[00:03:28.800 --> 00:03:30.900]  在提摩太后書所說
[00:03:30.900 --> 00:03:32.700]  當跑的路是什麼?
[00:03:32.700 --> 00:03:34.500]  已經跑盡
[00:03:34.500 --> 00:03:35.700]  我們希望我們能夠
[00:03:35.700 --> 00:03:37.100]  真的有機會
[00:03:37.100 --> 00:03:37.700]  有機會
[00:03:37.700 --> 00:03:39.200]  因為不是這麼多人有機會
[00:03:39.200 --> 00:03:40.300]  講這句話
[00:03:40.300 --> 00:03:41.500]  當跑的路
[00:03:41.500 --> 00:03:42.300]  就當跑完
[00:03:42.300 --> 00:03:42.900]  知不知道為什麼?
[00:03:42.900 --> 00:03:43.900]  在問什麼?
[00:03:43.900 --> 00:03:45.300]  因為最近深圳那些
[00:03:45.300 --> 00:03:46.500]  砰一聲
[00:03:46.500 --> 00:03:49.000]  你就離開了
[00:03:49.000 --> 00:03:49.800]  不過我相信
[00:03:49.800 --> 00:03:50.900]  怎麼窄都好
[00:03:50.900 --> 00:03:53.700]  人應該有十五秒的意識
[00:03:53.700 --> 00:03:55.200]  如果真的有不幸
[00:03:55.200 --> 00:03:56.000]  這樣的時候
[00:03:56.000 --> 00:03:56.900]  我們就說
[00:03:56.900 --> 00:03:58.700]  我當跑的路是什麼?
[00:03:58.700 --> 00:04:00.000]  當跑完就好像
[00:04:00.000 --> 00:04:00.700]  史提反
[00:04:00.700 --> 00:04:01.700]  救我啊
[00:04:01.700 --> 00:04:03.900]  這樣就回到天府那裡
[00:04:03.900 --> 00:04:05.400]  要尚存這個準備
[00:04:05.400 --> 00:04:07.300]  這個最短的目標
[00:04:07.300 --> 00:04:08.700]  預備我們要給主
[00:04:08.700 --> 00:04:09.800]  不過今天想藉著
[00:04:09.800 --> 00:04:11.600]  肥樂比書再提醒
[00:04:11.600 --> 00:04:13.100]  《屬靈生命》系列的終結篇
[00:04:13.100 --> 00:04:15.600]  邁向標竿的時候
[00:04:15.600 --> 00:04:18.500]  我們會看《按保羅》這幾節所說的
[00:04:18.500 --> 00:04:20.000]  我們有幾樣東西要留意
[00:04:20.000 --> 00:04:21.600]  竭力追求
[00:04:21.600 --> 00:04:23.000]  只有一件事
[00:04:23.000 --> 00:04:24.300]  忘記背後
[00:04:24.300 --> 00:04:25.700]  努力面前
[00:04:25.700 --> 00:04:27.300]  我將它插在這裡的分題
[00:04:27.300 --> 00:04:27.900]  好
[00:04:27.900 --> 00:04:28.800]  第一件事
[00:04:28.800 --> 00:04:29.800]  何謂標竿?
[00:04:29.800 --> 00:04:32.100]  下一張泡沫提醒我們
[00:04:32.100 --> 00:04:35.000]  什麼叫標竿?
[00:04:35.000 --> 00:04:37.100]  《按保羅》每個標竿都不同
[00:04:37.100 --> 00:04:38.900]  不過無論你屬靈的程度
[00:04:38.900 --> 00:04:40.500]  剛剛信耶穌也好
[00:04:40.500 --> 00:04:41.800]  信耶穌也很久了
[00:04:41.800 --> 00:04:43.100]  我想相信
[00:04:43.100 --> 00:04:45.200]  上帝在我們裡面有一個標竿
[00:04:45.200 --> 00:04:48.900]  就是與耶穌有一個親密的關係
[00:04:48.900 --> 00:04:50.400]  這是耶穌所說的
[00:04:50.400 --> 00:04:52.700]  什麼叫與耶穌有一個親密的關係呢?
[00:04:52.700 --> 00:04:54.700]  保羅就要竭力去追求
[00:04:54.700 --> 00:04:56.200]  或者可以得著
[00:04:56.200 --> 00:04:58.600]  基督耶穌所得著我們的
[00:04:58.600 --> 00:05:01.300]  你猜一下上帝想得著你些什麼呢?
[00:05:01.300 --> 00:05:02.800]  如果用一對夫婦
[00:05:02.800 --> 00:05:04.400]  或者一個父母親
[00:05:04.400 --> 00:05:05.400]  對一個子女
[00:05:05.400 --> 00:05:07.400]  用父母親對一個子女
[00:05:07.400 --> 00:05:08.800]  作為媽媽或者爸爸
[00:05:08.800 --> 00:05:12.600]  你期望你的子女是什麼?
[00:05:12.600 --> 00:05:15.700]  最少就不會不孝
[00:05:15.700 --> 00:05:19.200]  你年終回來吃飯
[00:05:19.200 --> 00:05:21.300]  給一封利是就已經很開心了
[00:05:21.300 --> 00:05:22.200]  是不是?
[00:05:22.200 --> 00:05:23.400]  所以如果大家還沒做的
[00:05:23.400 --> 00:05:24.600]  可以試試做
[00:05:24.600 --> 00:05:27.300]  快要過冬了
[00:05:27.300 --> 00:05:29.800]  但是作為一對夫婦
[00:05:29.800 --> 00:05:33.300]  最期盼的是什麼呢?
[00:05:33.300 --> 00:05:34.900]  我不知道是男士還是女士
[00:05:34.900 --> 00:05:36.200]  老公要什麼?
[00:05:36.200 --> 00:05:37.900]  忠心愛他
[00:05:37.900 --> 00:05:38.600]  是不是?
[00:05:38.600 --> 00:05:39.800]  這一定是的
[00:05:39.800 --> 00:05:41.000]  所以當我們和上帝
[00:05:41.000 --> 00:05:42.500]  好像一個夫婦的關係的時候
[00:05:42.500 --> 00:05:44.400]  耶穌基督是一個新郎
[00:05:44.400 --> 00:05:45.600]  我們是一個新婦的時候
[00:05:45.600 --> 00:05:48.000]  祂期盼我們好好預備自己
[00:05:48.000 --> 00:05:49.200]  給祂迎娶
[00:05:49.200 --> 00:05:51.600]  所以我們定的標竿是什麼呢?
[00:05:51.600 --> 00:05:54.300]  我們和耶穌有一個親密的關係
[00:05:54.300 --> 00:05:55.500]  所以大家來到的時候
[00:05:55.500 --> 00:05:58.000]  我們教會進入聖靈裡面
[00:05:58.000 --> 00:05:59.800]  但我們不只是追求
[00:05:59.800 --> 00:06:04.500]  醫治、信心、恩賜、祝福你們
[00:06:04.500 --> 00:06:06.000]  我們追求一樣
[00:06:06.000 --> 00:06:07.100]  就剛才最後的時候
[00:06:07.100 --> 00:06:08.600]  追求耶穌
[00:06:08.600 --> 00:06:11.300]  讓耶穌成為我們生命的重心
[00:06:11.300 --> 00:06:12.700]  那個目標
[00:06:12.700 --> 00:06:15.600]  終極的目標跑到不是最重要
[00:06:15.600 --> 00:06:17.600]  是過程
[00:06:17.600 --> 00:06:20.000]  我是一種欣賞過程的人
[00:06:20.000 --> 00:06:22.300]  所以我去旅行的時候
[00:06:22.300 --> 00:06:24.900]  最興奮的不是去那個地方
[00:06:24.900 --> 00:06:25.900]  就舉個例子
[00:06:25.900 --> 00:06:27.400]  知道有人快要去以色列了
[00:06:27.400 --> 00:06:29.000]  嘩!這樣去計劃
[00:06:29.000 --> 00:06:30.900]  我不是去到的
[00:06:30.900 --> 00:06:32.300]  就是現在怎麼計劃
[00:06:32.300 --> 00:06:33.700]  去到有什麼看
[00:06:33.700 --> 00:06:35.000]  那間酒店是怎麼樣
[00:06:35.000 --> 00:06:36.700]  現在特別是上網
[00:06:36.700 --> 00:06:37.700]  這個很精彩
[00:06:37.700 --> 00:06:39.300]  嘩!都還沒去很興奮
[00:06:39.300 --> 00:06:40.400]  反而去到
[00:06:40.400 --> 00:06:42.100]  好像看過了
[00:06:42.100 --> 00:06:43.400]  我想說的是
[00:06:43.400 --> 00:06:45.200]  當我們邁向標竿的時候
[00:06:45.200 --> 00:06:47.200]  是與上帝立一個關係
[00:06:47.200 --> 00:06:50.300]  這個立了一個關係的目標的時候
[00:06:50.300 --> 00:06:52.100]  最重要
[00:06:52.100 --> 00:06:54.100]  除了是終點你要到之外
[00:06:54.100 --> 00:06:56.100]  是整個過程
[00:06:56.100 --> 00:06:57.700]  在走的時候都重要
[00:06:57.700 --> 00:06:59.200]  我們信耶穌的時候
[00:06:59.200 --> 00:07:00.900]  我們要親近耶穌
[00:07:00.900 --> 00:07:02.200]  認識耶穌更多
[00:07:02.200 --> 00:07:03.800]  所以大家這麼早來到的時候
[00:07:03.800 --> 00:07:05.500]  這是一個過程,是不是?
[00:07:05.500 --> 00:07:06.300]  所以是很重要的
[00:07:06.300 --> 00:07:08.300]  欣賞每一次的崇拜
[00:07:08.300 --> 00:07:09.500]  每一個的奉獻
[00:07:09.500 --> 00:07:10.800]  每一個的回應
[00:07:10.800 --> 00:07:12.400]  這個就是耶穌
[00:07:12.400 --> 00:07:13.800]  有時候我們有些難處
[00:07:13.800 --> 00:07:18.300]  所以下一張Part Point又提醒我們
[00:07:18.300 --> 00:07:19.100]  另一個
[00:07:19.100 --> 00:07:20.300]  有人說他是保羅
[00:07:20.300 --> 00:07:21.400]  我們都不知道他是誰
[00:07:21.400 --> 00:07:23.300]  是一個很熟究的人
[00:07:23.300 --> 00:07:24.100]  這個提醒我們
[00:07:24.100 --> 00:07:27.200]  當我們去設立這個標竿
[00:07:27.200 --> 00:07:29.400]  與耶穌有一個很親密的關係
[00:07:29.400 --> 00:07:32.900]  或者進入誠信之路的時候
[00:07:32.900 --> 00:07:34.800]  可能有一樣東西是難了
[00:07:34.800 --> 00:07:37.000]  在布萊斯十二章一至二節
[00:07:37.000 --> 00:07:38.800]  是這樣說的
[00:07:38.800 --> 00:07:39.600]  我讀給大家聽
[00:07:39.600 --> 00:07:40.700]  或者大家看著
[00:07:40.700 --> 00:07:43.100]  我們既有很多見證人
[00:07:43.100 --> 00:07:44.800]  所以大家看看你周圍
[00:07:44.800 --> 00:07:47.300]  都是見證人來的
[00:07:47.300 --> 00:07:48.200]  他說什麼呢?
[00:07:48.200 --> 00:07:49.900]  他如同雲彩圍繞著我們
[00:07:49.900 --> 00:07:52.000]  有些見證人可能已經離開了
[00:07:52.000 --> 00:07:53.500]  我相信寫的時候
[00:07:53.500 --> 00:07:56.800]  是希伯來斯前幾章
[00:07:56.800 --> 00:07:57.900]  很多的見證人
[00:07:57.900 --> 00:08:02.200]  都是那些屬靈的偉人離開了
[00:08:02.200 --> 00:08:04.300]  他們好像雲彩圍繞著我們
[00:08:04.300 --> 00:08:05.000]  當是這樣的時候
[00:08:05.000 --> 00:08:07.200]  我就要放下各樣重擔
[00:08:07.200 --> 00:08:09.100]  因為他們都跑得遠
[00:08:09.100 --> 00:08:10.800]  給我們很大的激勵
[00:08:10.800 --> 00:08:14.200]  所以脫棄容易纏累我們的罪
[00:08:14.200 --> 00:08:18.000]  全心忍耐奔拿在我們前頭的路程
[00:08:18.000 --> 00:08:20.200]  所以當我們與耶穌有關係的時候
[00:08:20.200 --> 00:08:21.800]  我們的標竿
[00:08:21.800 --> 00:08:23.500]  可能經常跑不動
[00:08:23.500 --> 00:08:24.600]  或者有些纏綿
[00:08:24.600 --> 00:08:26.400]  是有些東西背著
[00:08:26.400 --> 00:08:28.600]  就要脫去
[00:08:28.600 --> 00:08:30.800]  保羅或者這個作者
[00:08:30.800 --> 00:08:31.500]  有人說他是保羅
[00:08:31.500 --> 00:08:33.100]  我們就當他是作者
[00:08:33.100 --> 00:08:37.000]  就要脫去容易纏累我們的罪
[00:08:37.000 --> 00:08:38.800]  等於我們可以問一問自己
[00:08:38.800 --> 00:08:41.400]  年終要清一下垃圾
[00:08:41.400 --> 00:08:43.600]  有些什麼東西脫去
[00:08:43.600 --> 00:08:46.700]  讓我們纏累
[00:08:46.700 --> 00:08:48.900]  然後就是知道的時候
[00:08:48.900 --> 00:08:52.000]  就專一仰望耶穌
[00:08:52.000 --> 00:08:53.100]  所以有一個小結就是
[00:08:53.100 --> 00:08:57.300]  所謂標竿就是與耶穌有一個關係
[00:08:57.300 --> 00:09:00.300]  明白上帝在你生命中的意思
[00:09:00.300 --> 00:09:02.600]  我不是很明白
[00:09:02.600 --> 00:09:04.300]  神的計劃是什麼
[00:09:04.300 --> 00:09:06.200]  以下如果你按著做的時候
[00:09:06.200 --> 00:09:08.700]  我相信你正在進行計劃
[00:09:08.700 --> 00:09:10.800]  所以第二點我想跟大家說的就是
[00:09:10.800 --> 00:09:12.200]  保羅所說的
[00:09:12.200 --> 00:09:15.000]  我們只有一件事
[00:09:15.000 --> 00:09:16.700]  張帕邦提醒我們
[00:09:16.700 --> 00:09:19.000]  我們就有一件事
[00:09:19.000 --> 00:09:21.100]  因為保羅提醒我們
[00:09:21.100 --> 00:09:23.700]  在菲律賓他說只有一件事
[00:09:23.700 --> 00:09:24.600]  就是什麼呢
[00:09:24.600 --> 00:09:25.600]  忘記背後
[00:09:25.600 --> 00:09:29.000]  我們先看這一件事是什麼
[00:09:29.000 --> 00:09:34.400]  我自己很想大家在這個很實用的時候
[00:09:34.400 --> 00:09:39.500]  以下這件事是鼓勵大家
[00:09:39.500 --> 00:09:41.500]  如果你還沒做到的話
[00:09:41.500 --> 00:09:46.400]  我鼓勵大家去試一下立你的標竿
[00:09:46.400 --> 00:09:48.500]  那這件事是什麼呢
[00:09:48.500 --> 00:09:49.900]  你記不記得我們屬靈心的系列
[00:09:49.900 --> 00:09:52.000]  第一樣是什麼
[00:09:52.000 --> 00:09:55.100]  在靈修裡面讀經和禱告
[00:09:55.100 --> 00:09:56.900]  讀經是什麼好處呢
[00:09:56.900 --> 00:09:59.300]  我們能夠透過讀經的時候
[00:09:59.300 --> 00:10:01.200]  知道上帝的話
[00:10:01.200 --> 00:10:03.200]  又透過禱告可以將我們教託
[00:10:03.200 --> 00:10:04.800]  每個人都知道
[00:10:04.800 --> 00:10:07.000]  不過我們可能知道就知道
[00:10:07.000 --> 00:10:11.500]  但是我們沒有很好的潔力去追求
[00:10:11.500 --> 00:10:13.700]  所以好像下面這一張的張帕邦
[00:10:13.700 --> 00:10:14.500]  就是這樣提醒我們
[00:10:14.500 --> 00:10:16.300]  有一句名言我很喜歡
[00:10:16.300 --> 00:10:20.000]  A goal without a plan is just a wish
[00:10:20.000 --> 00:10:21.600]  我們有個盼望
[00:10:21.600 --> 00:10:23.600]  哇 明年希望看完聖經
[00:10:23.600 --> 00:10:25.800]  哇 一次或者十次
[00:10:25.800 --> 00:10:29.000]  不過你沒有很好的景點計劃
[00:10:29.000 --> 00:10:30.800]  你只是在做夢
[00:10:30.800 --> 00:10:33.100]  如果得罪請大家原諒
[00:10:33.100 --> 00:10:35.000]  所以我想鼓勵大家
[00:10:35.000 --> 00:10:37.300]  當我們進入下一張
[00:10:37.300 --> 00:10:38.300]  再提醒我們
[00:10:38.300 --> 00:10:42.600]  我們屬靈生命的圖裡面
[00:10:42.600 --> 00:10:43.300]  好 下一張
[00:10:43.300 --> 00:10:44.000]  我看回這幅圖
[00:10:44.000 --> 00:10:45.400]  大家很熟悉的
[00:10:45.400 --> 00:10:49.800]  好
[00:10:49.800 --> 00:10:50.300]  對了
[00:10:50.300 --> 00:10:51.400]  熟悉嗎
[00:10:51.400 --> 00:10:52.800]  這就是我們第一個標竿
[00:10:52.800 --> 00:10:55.100]  其實我們這次只有一件事
[00:10:55.100 --> 00:10:56.100]  我想說集中
[00:10:56.100 --> 00:10:58.700]  不同的人有不同的學習功課
[00:10:58.700 --> 00:11:00.600]  可能你是第一種的情況
[00:11:00.600 --> 00:11:02.100]  就是靈修
[00:11:02.100 --> 00:11:04.100]  就包括讀經和禱告
[00:11:04.100 --> 00:11:06.000]  有些人可能行在聖靈中
[00:11:06.000 --> 00:11:07.300]  有些人是毀身
[00:11:07.300 --> 00:11:08.700]  好了 我想看回
[00:11:08.700 --> 00:11:12.700]  就集中在靈修裡面的讀經禱告
[00:11:12.700 --> 00:11:14.600]  大家都知道這麼重要的時候
[00:11:14.600 --> 00:11:17.400]  這個生命的基本要素
[00:11:17.400 --> 00:11:19.800]  沒有了它就不行
[00:11:19.800 --> 00:11:20.600]  那你就想
[00:11:20.600 --> 00:11:23.200]  我不是很行
[00:11:23.200 --> 00:11:24.700]  怎樣去
[00:11:24.700 --> 00:11:26.200]  只有這件事呢
[00:11:26.200 --> 00:11:28.900]  怎樣去追求呢
[00:11:28.900 --> 00:11:29.500]  你也行
[00:11:29.500 --> 00:11:30.300]  你是牧師
[00:11:30.300 --> 00:11:31.100]  一年看完聖經
[00:11:31.100 --> 00:11:32.200]  我不行的
[00:11:32.200 --> 00:11:34.600]  我家裡看完就頭痛
[00:11:34.600 --> 00:11:36.300]  所以我安著大家
[00:11:36.300 --> 00:11:38.100]  給一些不同的藥給大家
[00:11:38.100 --> 00:11:39.100]  剛才補錄了
[00:11:39.100 --> 00:11:40.600]  不同的人按著不同的情況
[00:11:40.600 --> 00:11:41.100]  不同的地步
[00:11:41.100 --> 00:11:41.600]  是不是
[00:11:41.600 --> 00:11:42.400]  好
[00:11:42.400 --> 00:11:43.000]  來一張下一張
[00:11:43.000 --> 00:11:44.900]  回到下一張拍子
[00:11:44.900 --> 00:11:45.700]  還是上一張呢
[00:11:45.700 --> 00:11:46.600]  應該是上一兩張
[00:11:46.600 --> 00:11:47.300]  OK
[00:11:47.300 --> 00:11:48.100]  不好意思
[00:11:48.100 --> 00:11:50.100]  是 再上一張
[00:11:50.100 --> 00:11:51.300]  好了
[00:11:51.300 --> 00:11:54.200]  有些人完全都還沒看聖經
[00:11:54.200 --> 00:11:55.400]  我記得我做區長
[00:11:55.400 --> 00:11:56.600]  區務的時候
[00:11:56.600 --> 00:11:58.200]  原來我的區長
[00:11:58.200 --> 00:12:01.500]  靈修也是很俐落的
[00:12:01.500 --> 00:12:02.000]  為什麼呢
[00:12:02.000 --> 00:12:05.600]  我知道他原來靠每日靈量
[00:12:05.600 --> 00:12:07.500]  英文叫our daily bread
[00:12:07.500 --> 00:12:09.000]  或者荒漠金泉
[00:12:09.000 --> 00:12:13.300]  這種靈修讀經的材料是非常好的
[00:12:13.300 --> 00:12:14.700]  因為它既簡單
[00:12:14.700 --> 00:12:16.100]  即是想一想
[00:12:16.100 --> 00:12:19.000]  嬰兒的胃不用怎樣消化
[00:12:19.000 --> 00:12:21.800]  因為他在吃竹仔
[00:12:21.800 --> 00:12:22.700]  糊仔
[00:12:22.700 --> 00:12:24.000]  還有一些中國式的
[00:12:24.000 --> 00:12:25.700]  就吞一口
[00:12:25.700 --> 00:12:26.700]  每兩枚
[00:12:26.700 --> 00:12:28.800]  塞進他的口中
[00:12:28.800 --> 00:12:31.100]  總之他就可以消化
[00:12:31.100 --> 00:12:33.000]  所以什麼叫每日靈量呢
[00:12:33.000 --> 00:12:36.700]  就是當他知道靈修是我們一件事要追求的時候
[00:12:36.700 --> 00:12:38.700]  如果我真的什麼都沒有的時候
[00:12:38.700 --> 00:12:40.800]  如果真的在座當中
[00:12:40.800 --> 00:12:42.600]  你完全都不知道什麼材料
[00:12:42.600 --> 00:12:43.900]  我就給大家
[00:12:43.900 --> 00:12:45.700]  介紹這個材料給大家
[00:12:45.700 --> 00:12:47.400]  叫做每日靈量
[00:12:47.400 --> 00:12:48.500]  或者our daily bread
[00:12:48.500 --> 00:12:49.500]  或者荒漠金泉
[00:12:49.500 --> 00:12:50.800]  或者你去有書局
[00:12:50.800 --> 00:12:53.000]  你就想問那個授課員
[00:12:53.000 --> 00:12:54.600]  我想一年裡面
[00:12:54.600 --> 00:12:56.400]  每天有些靈修的材料
[00:12:56.400 --> 00:12:58.900]  他就介紹那些方案非常之多的
[00:12:58.900 --> 00:13:00.800]  最少有十本以上
[00:13:00.800 --> 00:13:02.700]  每天就看一句經文
[00:13:02.700 --> 00:13:04.000]  就是一個故事
[00:13:04.000 --> 00:13:05.200]  看完你很興奮
[00:13:05.200 --> 00:13:07.100]  但是告訴你
[00:13:07.100 --> 00:13:08.500]  如果按希伯來書
[00:13:08.500 --> 00:13:11.700]  這些只是那些叫做
[00:13:11.700 --> 00:13:12.900]  不是硬飯
[00:13:12.900 --> 00:13:14.900]  這些只是一些簡單的東西
[00:13:14.900 --> 00:13:15.600]  可以維生
[00:13:15.600 --> 00:13:20.000]  所以如果大家完全沒有靈修的習慣
[00:13:20.000 --> 00:13:21.600]  我鼓勵你用這個方法
[00:13:21.600 --> 00:13:23.200]  不要太心急
[00:13:23.200 --> 00:13:24.800]  就算你訂了每日讀經識2
[00:13:24.800 --> 00:13:27.100]  你拿出來送給別人
[00:13:27.100 --> 00:13:28.200]  不要客氣
[00:13:28.200 --> 00:13:29.900]  因為不適合你吃
[00:13:29.900 --> 00:13:32.400]  但是每日靈量這些
[00:13:32.400 --> 00:13:35.400]  你又不可以吃超過兩年或者三年
[00:13:35.400 --> 00:13:38.000]  不然你就永遠都是這樣
[00:13:38.000 --> 00:13:40.300]  你成長不了
[00:13:40.300 --> 00:13:43.100]  希伯來書的作者提醒我們要吃乾糧
[00:13:43.100 --> 00:13:45.700]  所以我想問
[00:13:45.700 --> 00:13:47.200]  我不用大家舉手
[00:13:47.200 --> 00:13:49.100]  不過如果你知道
[00:13:49.100 --> 00:13:51.600]  你完全沒有什麼很好的靈修習慣
[00:13:51.600 --> 00:13:53.700]  就算你買了每日讀經識2
[00:13:53.700 --> 00:13:54.600]  活潑生命
[00:13:54.600 --> 00:13:56.200]  偶爾一年看一兩篇
[00:13:56.200 --> 00:13:58.900]  我勸你明年不要再用這個方法
[00:13:58.900 --> 00:14:01.100]  因為你還沒到這個屬靈的情況
[00:14:01.100 --> 00:14:02.700]  你回去買一本
[00:14:02.700 --> 00:14:03.800]  《荒蕪金泉》也好
[00:14:03.800 --> 00:14:05.200]  《每日靈能》也好
[00:14:05.200 --> 00:14:07.400]  直到你每一
[00:14:07.400 --> 00:14:08.700]  那個年度
[00:14:08.700 --> 00:14:09.700]  每一天
[00:14:09.700 --> 00:14:10.700]  一起床
[00:14:10.700 --> 00:14:12.500]  就很想渴求那件事
[00:14:12.500 --> 00:14:13.700]  那你就開始進階了
