
[00:00:00.000 --> 00:00:05.300]  張臨期是一個準備的時間
[00:10:25.500 --> 00:10:28.200]  這一切事的成就
[00:10:28.200 --> 00:10:33.100]  是要應驗主席先知所說的話說
[00:10:33.100 --> 00:10:36.400]  必有同女懷孕生子
[00:10:36.400 --> 00:10:40.100]  人要稱她的名為馬萊莉
[00:10:40.100 --> 00:10:43.200]  以馬萊莉翻出來的意思就是
[00:10:43.200 --> 00:10:46.500]  神與我們同在
[00:10:46.500 --> 00:10:48.000]  天使就宣佈
[00:10:48.000 --> 00:10:51.700]  耶穌是從同證女所吩咐
[00:10:51.700 --> 00:10:57.300]  約瑟千萬不要和瑪利亞解除婚約
[00:10:57.300 --> 00:11:01.200]  約瑟是接受天使的訊息
[00:11:01.200 --> 00:11:03.900]  她願意以信心
[00:11:03.900 --> 00:11:05.700]  去相信神
[00:11:05.700 --> 00:11:11.800]  進入這個道成肉身的奧秘
[00:11:11.800 --> 00:11:14.700]  約瑟是跟隨神的意思
[00:11:14.700 --> 00:11:20.200]  是成為了耶穌在法律上的爸爸
[00:11:20.200 --> 00:11:23.500]  給這個兒子的名字叫做耶穌
[00:11:23.500 --> 00:11:26.300]  就是救贖主的意思
[00:11:26.300 --> 00:11:28.600]  約瑟願意相信神
[00:11:28.600 --> 00:11:29.600]  信靠神
[00:11:29.600 --> 00:11:31.100]  信服神
[00:11:31.100 --> 00:11:34.300]  和神一起
[00:11:34.300 --> 00:11:40.100]  當約瑟準備進入道成肉身的奧秘
[00:11:40.100 --> 00:11:44.900]  她的未婚妻瑪利亞也經歷同樣的奧秘
[00:11:44.900 --> 00:11:47.900]  當時她大概十幾歲
[00:11:47.900 --> 00:11:49.400]  是年輕人
[00:11:49.400 --> 00:11:52.100]  天使就向她宣佈
[00:11:52.100 --> 00:11:54.200]  妳會生一個兒子
[00:11:54.200 --> 00:11:57.800]  妳的兒子的名字叫做耶穌
[00:11:57.800 --> 00:12:01.400]  這個叫她非常驚訝
[00:12:01.400 --> 00:12:02.900]  怎麼辦呢?
[00:12:02.900 --> 00:12:04.600]  都還沒有結婚
[00:12:04.600 --> 00:12:09.000]  怎麼能夠用童貞女的身份去生子呢?
[00:12:09.000 --> 00:12:11.400]  約瑟會怎麼看呢?
[00:12:11.400 --> 00:12:14.400]  爸爸媽媽家人會怎麼看呢?
[00:12:14.400 --> 00:12:16.500]  周圍的朋友會怎麼看呢?
[00:12:16.500 --> 00:12:20.200]  論社是怎麼去看呢?
[00:12:20.200 --> 00:12:23.800]  但是瑪利亞她相信神
[00:12:23.800 --> 00:12:26.200]  她聽從神的心意
[00:12:26.200 --> 00:12:31.600]  願意用福懷抱耶穌基督
[00:12:31.600 --> 00:12:33.800]  瑪利亞是相信神的
[00:12:33.800 --> 00:12:37.400]  她相信神所做的奇妙是信實的
[00:12:37.400 --> 00:12:38.600]  雖然她不明白
[00:12:38.600 --> 00:12:40.700]  她相信神
[00:12:40.700 --> 00:12:42.700]  她甚至在那裡歌唱
[00:12:42.700 --> 00:12:43.900]  在那裡讚美
[00:12:43.900 --> 00:12:47.000]  她說我的心尊主為大
[00:12:47.000 --> 00:12:48.800]  我的靈以神
[00:12:48.800 --> 00:12:51.700]  我的救主為樂
[00:12:51.700 --> 00:12:54.800]  瑪利亞的相信神是超越了自己的
[00:12:54.800 --> 00:12:56.600]  超越自己的想法
[00:12:56.600 --> 00:12:58.300]  自己的興趣
[00:12:58.300 --> 00:13:01.700]  超越了環境當中那種不穩定
[00:13:01.700 --> 00:13:03.300]  那種種種的挑戰
[00:13:03.300 --> 00:13:04.500]  一切都超越
[00:13:04.500 --> 00:13:07.100]  她繼續去讚美神
[00:13:07.100 --> 00:13:09.900]  她相信神
[00:13:09.900 --> 00:13:12.600]  這個是約瑟和瑪利亞
[00:13:12.600 --> 00:13:17.300]  他們面對道成肉身奧秘的反應
[00:13:17.300 --> 00:13:19.500]  但是對於有些人來說
[00:13:19.500 --> 00:13:24.700]  他們怎麼會面對道成肉身的奧秘呢?
[00:13:24.700 --> 00:13:26.100]  你們想一想
[00:13:26.100 --> 00:13:30.300]  你們怎麼面對道成肉身的奧秘呢?
[00:13:30.300 --> 00:13:34.100]  科學這麼發達
[00:13:34.100 --> 00:13:38.700]  耶穌是從瑪利亞生的
[00:13:38.700 --> 00:13:42.100]  是從瑪利亞一個女人生的
[00:13:42.100 --> 00:13:44.300]  沒道理的
[00:13:44.300 --> 00:13:45.700]  要解釋的
[00:13:45.700 --> 00:13:47.300]  所以有些學者
[00:13:47.300 --> 00:13:48.300]  真是的
[00:13:48.300 --> 00:13:49.500]  他們去解釋
[00:13:49.500 --> 00:13:51.700]  有些學者說
[00:13:51.700 --> 00:13:52.900]  你細心去看看
[00:13:52.900 --> 00:13:56.300]  其實這件事是難以明白的
[00:13:56.300 --> 00:13:59.300]  聖誕的故事的開始
[00:13:59.300 --> 00:14:01.100]  不是快樂的故事
[00:14:01.100 --> 00:14:04.300]  聖誕節的開始是一個醜聞
[00:14:04.300 --> 00:14:06.700]  要解決這個醜聞
[00:14:06.700 --> 00:14:08.900]  耶穌的爸爸是誰
[00:14:08.900 --> 00:14:10.500]  要解決這個醜聞
[00:14:10.500 --> 00:14:13.700]  所以有些學者嘗試去思考
[00:14:13.700 --> 00:14:15.100]  用人間的智慧去思考
[00:14:15.100 --> 00:14:18.100]  有些人就說
[00:14:18.100 --> 00:14:22.900]  瑪利亞是和一個私底下
[00:14:22.900 --> 00:14:26.100]  很隱蔽的男孩
[00:14:26.100 --> 00:14:29.900]  交往而生的
[00:14:29.900 --> 00:14:31.900]  有些人就說
[00:14:31.900 --> 00:14:34.300]  瑪利亞很淒涼
[00:14:34.300 --> 00:14:38.100]  瑪利亞是被一位羅馬的軍人
[00:14:38.100 --> 00:14:41.900]  去污辱而生的
[00:14:41.900 --> 00:14:43.500]  有些人就說
[00:14:43.500 --> 00:14:45.100]  瑪利亞很清楚
[00:14:45.100 --> 00:14:51.700]  她是和希律王生的小孩
[00:14:51.700 --> 00:14:53.100]  也有些人就說
[00:14:53.100 --> 00:14:55.900]  無論這些原因如何都是不行的
[00:14:55.900 --> 00:14:58.500]  就算這些原因是真的
[00:14:58.500 --> 00:15:00.500]  他都不可以這樣說的
[00:15:00.500 --> 00:15:01.900]  他必須要說
[00:15:01.900 --> 00:15:05.100]  這是神的作為
[00:15:05.100 --> 00:15:07.100]  因為剛才說的三種原因
[00:15:07.100 --> 00:15:08.700]  都是死定的
[00:15:08.700 --> 00:15:12.100]  因為瑪利亞是犯了奸淫的罪
[00:15:12.100 --> 00:15:14.700]  是必須被石頭打死
[00:15:14.700 --> 00:15:16.500]  就算石頭打不死
[00:15:16.500 --> 00:15:20.100]  她和她的兒子必須貧窮一生
[00:15:20.100 --> 00:15:23.100]  所以她必須要訴諸於神明
[00:15:23.100 --> 00:15:26.500]  是神造成的
[00:15:26.500 --> 00:15:28.500]  這種種的解釋
[00:15:28.500 --> 00:15:32.900]  講出道成肉身
[00:15:32.900 --> 00:15:36.100]  不是真的
[00:15:36.100 --> 00:15:36.900]  除此之外
[00:15:36.900 --> 00:15:38.900]  有些學者就說
[00:15:38.900 --> 00:15:41.100]  或者有些人就說
[00:15:41.100 --> 00:15:44.900]  不要管這件事是不是真的
[00:15:44.900 --> 00:15:46.900]  道成肉身
[00:15:46.900 --> 00:15:48.900]  以馬來利
[00:15:48.900 --> 00:15:51.900]  神同在這個意思
[00:15:51.900 --> 00:15:54.300]  是不是真的
[00:15:54.300 --> 00:15:56.300]  道成肉身的意義
[00:15:56.300 --> 00:16:00.100]  真的以馬來利?
[00:16:00.100 --> 00:16:01.900]  真的?
[00:16:01.900 --> 00:16:05.500]  真的神與人同在?
[00:16:05.500 --> 00:16:06.700]  是不是?
[00:16:06.700 --> 00:16:08.300]  想清楚一點
[00:16:08.300 --> 00:16:10.700]  神真的與我們同在?
[00:16:10.700 --> 00:16:12.100]  如果神與我們同在
[00:16:12.100 --> 00:16:16.100]  為什麼祂不在戰爭當中顯出祂的權能?
[00:16:16.100 --> 00:16:18.500]  如果神與我們同在
[00:16:18.500 --> 00:16:22.700]  神為什麼不在政治體系顯出祂的權能?
[00:16:22.700 --> 00:16:24.700]  如果神是有能力的
[00:16:24.700 --> 00:16:27.900]  神為什麼不在社會當中顯出祂的權能?
[00:16:27.900 --> 00:16:29.500]  神如果有能力的
[00:16:29.500 --> 00:16:32.900]  為什麼不在我們家庭當中顯出祂的權能?
[00:16:32.900 --> 00:16:38.900]  神為什麼不在我們教會當中顯出祂的權能?
[00:16:38.900 --> 00:16:41.500]  有些人甚至說
[00:16:41.500 --> 00:16:43.100]  是的
[00:16:43.100 --> 00:16:45.700]  聖誕佳節
[00:16:45.700 --> 00:16:49.100]  我們常常想起耶穌
[00:16:49.100 --> 00:16:53.100]  主耶穌、小耶穌、小孩子耶穌
[00:16:53.100 --> 00:16:58.300]  我們常常說要想起我們這位耶穌
[00:16:58.300 --> 00:17:01.100]  但是耶穌有沒有想起我們?
[00:17:01.100 --> 00:17:03.300]  你說
[00:17:03.300 --> 00:17:05.900]  神好像創造世界之後
[00:17:05.900 --> 00:17:09.500]  根本對人沒有任何的興趣
[00:17:09.500 --> 00:17:11.700]  祂沒有參與這個世界
[00:17:11.700 --> 00:17:15.900]  祂沒有展示祂的權能
[00:17:15.900 --> 00:17:18.500]  你說是不是?
[00:17:18.500 --> 00:17:22.300]  這些人、這些學者嘗試去解釋
[00:17:22.300 --> 00:17:25.100]  解釋道成肉身的奧悲
[00:17:25.100 --> 00:17:26.500]  偏偏這樣做
[00:17:26.500 --> 00:17:31.700]  就好像哈西瑪利元當中的原子牌
[00:17:31.700 --> 00:17:33.300]  不要解釋那麼多
[00:17:33.300 --> 00:17:35.300]  解釋太多的話
[00:17:35.300 --> 00:17:38.300]  你就會解釋走那個奧悲
[00:17:38.300 --> 00:17:43.300]  因為奧悲是不能夠用人間的言語去窮盡
[00:17:43.300 --> 00:17:46.900]  人的邏輯是不能夠窮盡神的奧悲
[00:17:46.900 --> 00:17:48.300]  為什麼?
[00:17:48.300 --> 00:17:52.500]  因為神的智慧是高於我們的智慧
[00:17:52.500 --> 00:17:55.300]  意思不是叫我們不用腦
[00:17:55.300 --> 00:17:57.100]  不用理性
[00:17:57.100 --> 00:17:58.300]  這是神給我們的
[00:17:58.300 --> 00:18:00.100]  為什麼不用?要用
[00:18:00.100 --> 00:18:01.300]  要用你的理性
[00:18:01.300 --> 00:18:03.100]  多一點用你的腦
[00:18:03.100 --> 00:18:05.700]  但是要知道你和我的腦
[00:18:05.700 --> 00:18:06.900]  用吧!用吧!
[00:18:06.900 --> 00:18:09.700]  都是有限的
[00:18:09.700 --> 00:18:12.500]  神的理性、神的智慧
[00:18:12.500 --> 00:18:14.300]  是大於我們的
[00:18:14.300 --> 00:18:16.700]  所以用我們有限的智慧
[00:18:16.700 --> 00:18:20.500]  怎麼能夠窮盡這個無限的智慧
[00:18:20.500 --> 00:18:24.100]  要明白神的奧悲在我們信仰當中
[00:18:24.100 --> 00:18:28.100]  是有一個方程式
[00:18:28.100 --> 00:18:32.700]  我們英文叫做Faith Seeking Understanding
[00:18:32.700 --> 00:18:36.700]  以信心去理解
[00:18:36.700 --> 00:18:39.300]  我們要認識神的啟示
[00:18:39.300 --> 00:18:41.300]  認識神的奧悲
[00:18:41.300 --> 00:18:43.300]  那條鎖匙是什麼?
[00:18:43.300 --> 00:18:45.300]  不是在這裡
[00:18:45.300 --> 00:18:47.300]  那條鎖匙是有信心
[00:18:47.300 --> 00:18:49.900]  但是信心會帶來理解的
[00:18:49.900 --> 00:18:53.300]  所以腦也是要用的
[00:18:53.300 --> 00:18:54.900]  這就是我們基督教信仰
[00:18:54.900 --> 00:18:57.900]  我們歷代先賢的領袖
[00:18:57.900 --> 00:19:02.100]  是用相信為開始的
[00:19:02.100 --> 00:19:04.100]  對我個人來說
[00:19:04.100 --> 00:19:09.500]  我相信天使所說的話是真的
[00:19:09.500 --> 00:19:13.900]  道成肉身的奧悲真的發生
[00:19:13.900 --> 00:19:17.500]  神真的著實與人同在
[00:19:17.500 --> 00:19:19.300]  問題是你信不信
[00:19:19.300 --> 00:19:21.300]  問題是你有沒有經歷
[00:19:21.300 --> 00:19:25.100]  問題是你信不信而去經歷
[00:19:25.100 --> 00:19:28.100]  當然,馬來西亞是一個奧悲
[00:19:28.100 --> 00:19:31.500]  這個奧悲是不容易明白的
[00:19:31.500 --> 00:19:33.900]  而今天我們仍然在這裡明白
[00:19:33.900 --> 00:19:36.700]  我們做神學的人繼續明白
[00:19:36.700 --> 00:19:38.900]  用信心去理解
[00:19:38.900 --> 00:19:43.100]  事實上,我們看人生、看歷史
[00:19:43.100 --> 00:19:45.500]  從古至今
[00:19:45.500 --> 00:19:50.700]  是沒有人見過神的
[00:19:50.700 --> 00:19:55.500]  古人相信人是不能夠見到神的
[00:19:55.500 --> 00:19:58.500]  因為當人見到神會怎樣?
[00:19:58.500 --> 00:20:00.700]  會死的
[00:20:00.700 --> 00:20:03.500]  所以就算有些人見到神
[00:20:03.500 --> 00:20:05.900]  他也不能告訴你他見過神
[00:20:05.900 --> 00:20:07.900]  因為見完神之後他會怎樣?
[00:20:07.900 --> 00:20:09.300]  他就死了
[00:20:09.300 --> 00:20:13.500]  死了也沒有機會告訴你他見過神
[00:20:13.500 --> 00:20:15.500]  在聖經當中的摩西
[00:20:15.500 --> 00:20:18.100]  他曾經問神
[00:20:18.100 --> 00:20:21.100]  可不可以見到祢的榮耀?
[00:20:21.100 --> 00:20:23.700]  不過不見祢的面
[00:20:23.700 --> 00:20:27.100]  所以摩西被放在石頭縫隙那裡
[00:20:27.100 --> 00:20:29.300]  神就放在那裡保護他
[00:20:29.300 --> 00:20:33.900]  神用祂的手遮住摩西
[00:20:33.900 --> 00:20:36.300]  而當神經過的時候
[00:20:36.300 --> 00:20:38.700]  是用這樣的方式來保護摩西
[00:20:38.700 --> 00:20:40.700]  所以摩西所看見的是什麼?
[00:20:40.700 --> 00:20:45.100]  摩西所看見的是神的背部
[00:20:45.100 --> 00:20:48.700]  神曾經跟摩西這樣說過
[00:20:48.700 --> 00:20:52.500]  「只是你不能看見我的面」
[00:20:52.500 --> 00:20:55.900]  「因為沒有人看見我」
