
[00:00:00.000 --> 00:00:01.860]  各位領子妹 早晨
[00:02:58.960 --> 00:03:00.260]  那個答案是什麼
[00:03:00.260 --> 00:03:02.760]  究竟你今日如果離世的時候
[00:03:02.760 --> 00:03:03.960]  你可不可以回到天堂
[00:03:03.960 --> 00:03:06.860]  見到天父去到父的懷裡家中
[00:03:06.860 --> 00:03:09.160]  有兩成多人的答案是什麼
[00:03:09.160 --> 00:03:10.860]  應該可以吧
[00:03:10.860 --> 00:03:12.760]  就是那些很不肯定
[00:03:12.760 --> 00:03:14.660]  可能可以吧
[00:03:14.660 --> 00:03:16.560]  那些他又不會說自己不行
[00:03:16.560 --> 00:03:18.460]  多數說希望可以吧
[00:03:18.460 --> 00:03:21.260]  那些其實是挺可怕的
[00:03:21.260 --> 00:03:22.060]  可怕的是什麼
[00:03:22.060 --> 00:03:23.760]  我受到天父責備
[00:03:23.760 --> 00:03:25.060]  教了他這麼多年
[00:03:25.060 --> 00:03:26.560]  還是弄成這樣
[00:03:26.560 --> 00:03:27.660]  是不是不太對
[00:03:27.660 --> 00:03:29.460]  我們為什麼有得救的確
[00:03:29.460 --> 00:03:30.160]  和把握什麼
[00:03:30.160 --> 00:03:32.060]  因為我們若認自己的罪
[00:03:32.060 --> 00:03:33.260]  上帝是信實的
[00:03:33.260 --> 00:03:33.860]  是公義的
[00:03:33.860 --> 00:03:34.960]  必要赦免我們罪
[00:03:34.960 --> 00:03:36.560]  洗淨我們一切的不義
[00:03:36.560 --> 00:03:38.460]  約翰一書第一章說
[00:03:38.460 --> 00:03:40.160]  我們自己回去慢慢看
[00:03:40.160 --> 00:03:42.260]  這都是上帝給我們的應許
[00:03:42.260 --> 00:03:43.460]  那我們為什麼會得救
[00:03:43.460 --> 00:03:46.260]  因為我們認耶穌基督是神的兒子
[00:03:46.260 --> 00:03:47.560]  上帝叫他和死裡復活
[00:03:47.560 --> 00:03:50.160]  約翰是我們救主和生命的主
[00:03:50.160 --> 00:03:51.560]  所以口裡承認
[00:03:51.560 --> 00:03:54.460]  心裡相信我們就必得救
[00:03:54.460 --> 00:03:56.560]  所以不需要懷疑
[00:03:56.560 --> 00:03:57.660]  聖經說明
[00:03:57.660 --> 00:03:59.860]  我們當中有一位宗保
[00:03:59.860 --> 00:04:02.660]  是義者耶穌基督作了挽回祭
[00:04:02.660 --> 00:04:04.660]  在舊約主耶穌未來之前
[00:04:04.660 --> 00:04:07.860]  我們需要獻上牛羊和甲子
[00:04:07.860 --> 00:04:09.260]  作為贖罪的祭
[00:04:09.260 --> 00:04:11.160]  但是今天主耶穌一次獻上
[00:04:11.160 --> 00:04:11.860]  永遠獻上
[00:04:11.860 --> 00:04:13.660]  我們都得著這個寶貴救恩
[00:04:13.660 --> 00:04:16.560]  因為我們接受耶穌基督作了挽回祭
[00:04:16.560 --> 00:04:17.460]  不用再獻
[00:04:17.460 --> 00:04:20.460]  因為主耶穌已經為我們所有的人獻上
[00:04:20.460 --> 00:04:21.860]  這裡聖經也這麼說
[00:04:21.860 --> 00:04:24.060]  不單為我們的罪
[00:04:24.060 --> 00:04:26.560]  也是為普天下人的罪
[00:04:26.560 --> 00:04:29.460]  所以神的心意是希望
[00:04:29.460 --> 00:04:30.660]  萬人得救
[00:04:30.660 --> 00:04:31.660]  不如一人沉淪
[00:04:31.660 --> 00:04:33.060]  我們已經得著救恩
[00:04:33.060 --> 00:04:35.160]  我們也希望其他人也得著救恩
[00:04:35.160 --> 00:04:36.860]  普天下的人
[00:04:36.860 --> 00:04:39.760]  還有很多人未信主
[00:04:39.760 --> 00:04:40.760]  又說回頭
[00:04:40.760 --> 00:04:43.160]  不知道你想不想起主耶穌吩咐
[00:04:43.160 --> 00:04:45.660]  祂升天之前跟我們說什麼
[00:04:45.660 --> 00:04:48.660]  你們要往普天下去
[00:04:48.660 --> 00:04:51.260]  全福音給萬民聽
[00:04:51.260 --> 00:04:54.460]  奉父子的名給他們施洗
[00:04:54.460 --> 00:04:57.260]  凡我所教訓的都教訓他們出手
[00:04:57.260 --> 00:04:59.060]  我就常與你們同在
[00:04:59.060 --> 00:05:00.460]  咦?感不感受到
[00:05:00.460 --> 00:05:01.160]  記不記得
[00:05:01.160 --> 00:05:02.560]  普天下人
[00:05:02.560 --> 00:05:04.160]  但是普天下人
[00:05:04.160 --> 00:05:06.660]  有很多都未認識主的
[00:05:06.660 --> 00:05:08.760]  所以這個也是我們的差遣
[00:05:08.760 --> 00:05:12.160]  神差遣我們往普天下去完成這個使命
[00:05:12.160 --> 00:05:14.460]  這個也是主的誡命心意
[00:05:14.460 --> 00:05:16.860]  大使命在我們當中
[00:05:16.860 --> 00:05:18.360]  在這裡我又要提一提
[00:05:18.360 --> 00:05:20.060]  我們想起
[00:05:20.060 --> 00:05:21.560]  這裡不但為我們罪
[00:05:21.560 --> 00:05:23.060]  為普天下人的罪
[00:05:23.060 --> 00:05:24.160]  想起誰呢?
[00:05:24.160 --> 00:05:25.860]  想起一些宣教士
[00:05:25.860 --> 00:05:26.760]  為什麼呢?
[00:05:26.760 --> 00:05:28.060]  我們都是宣教
[00:05:28.060 --> 00:05:29.660]  被宣教的教會
[00:05:29.660 --> 00:05:31.660]  我們播道會是一間
[00:05:31.660 --> 00:05:34.360]  是差會成立的教會
[00:05:34.360 --> 00:05:37.460]  當年137年前
[00:05:37.460 --> 00:05:39.460]  我們派宣教士來全福音
[00:05:39.460 --> 00:05:40.060]  這麼遠
[00:05:40.060 --> 00:05:41.060]  我稍後也會說
[00:05:41.060 --> 00:05:45.560]  第一位宣教士來到我們中國全福音是
[00:05:45.560 --> 00:05:46.560]  戴德生
[00:05:46.560 --> 00:05:47.860]  是戴德生是第一位
[00:05:47.860 --> 00:05:49.260]  但是我說
[00:05:49.260 --> 00:05:50.260]  不是第一位
[00:05:50.260 --> 00:05:51.760]  瑪麗信早一點
[00:05:51.760 --> 00:05:53.260]  但是我們第一位是
[00:05:53.260 --> 00:05:54.560]  寬跨倫穆斯
[00:05:54.560 --> 00:05:55.660]  他說
[00:05:55.660 --> 00:05:56.560]  大家好像很生寶
[00:05:56.560 --> 00:05:57.360]  不是很認識他
[00:05:57.360 --> 00:05:57.860]  OK
[00:05:57.860 --> 00:05:58.960]  我稍後會再說清楚
[00:05:58.960 --> 00:06:01.160]  但是我再說近一點
[00:06:01.160 --> 00:06:02.060]  今天我想說一點
[00:06:02.060 --> 00:06:02.760]  因為我記起
[00:06:02.760 --> 00:06:04.760]  因為他最近回到天父道
[00:06:04.760 --> 00:06:05.960]  這位是我們
[00:06:05.960 --> 00:06:08.260]  播道會神奇雙女俠
[00:06:08.260 --> 00:06:09.560]  有沒有聽過?
[00:06:09.560 --> 00:06:12.160]  一個就是新路德宣教士
[00:06:12.160 --> 00:06:13.960]  一般叫她做新阿姨
[00:06:13.960 --> 00:06:16.360]  另外第二位就是許德里姑娘
[00:06:16.360 --> 00:06:17.960]  就是許姑娘
[00:06:17.960 --> 00:06:21.160]  我稍後要說多一點許姑娘的故事
[00:06:21.160 --> 00:06:21.860]  但是我先說
[00:06:21.860 --> 00:06:24.860]  因為他們兩個都是1953年來到中國
[00:06:24.860 --> 00:06:26.760]  或者來到香港全福音的
[00:06:26.760 --> 00:06:28.260]  一起來
[00:06:28.260 --> 00:06:31.260]  新阿姨做了什麼工作呢?
[00:06:31.260 --> 00:06:32.760]  她做了什麼工作?
[00:06:32.760 --> 00:06:35.360]  大家對播道會完全不認識
[00:06:35.360 --> 00:06:37.160]  播道會有這種人嗎?
[00:06:37.160 --> 00:06:38.160]  是啊
[00:06:38.160 --> 00:06:39.760]  神奇雙女俠你不認識
[00:06:39.760 --> 00:06:40.460]  有沒有看電影?
[00:06:40.460 --> 00:06:40.760]  不是
[00:06:40.760 --> 00:06:41.860]  電影沒有播
[00:06:41.860 --> 00:06:44.660]  新阿姨就是做
[00:06:44.660 --> 00:06:46.460]  森哥果然是活的字典
[00:06:46.460 --> 00:06:47.460]  什麼都認識
[00:06:47.460 --> 00:06:49.160]  就是做了我們播道會
[00:06:49.160 --> 00:06:50.660]  兒童之家
[00:06:50.660 --> 00:06:52.460]  在幾十年前的時候
[00:06:52.460 --> 00:06:55.960]  一個美國的女士來申請快遞
[00:06:55.960 --> 00:06:56.960]  在哪裡呢?
[00:06:56.960 --> 00:06:58.460]  在…在哪裡呢?
[00:06:58.460 --> 00:07:01.260]  在黃大仙地鐵站搭Van仔上去
[00:07:01.260 --> 00:07:03.560]  還沒到聖母醫院之前那裡
[00:07:03.560 --> 00:07:04.760]  就有一個山邦
[00:07:04.760 --> 00:07:06.260]  我們就有兒童之家
[00:07:06.260 --> 00:07:08.660]  她一個人養大了幾十個小孩
[00:07:08.660 --> 00:07:11.860]  不僅僅是幾百個小孩
[00:07:11.860 --> 00:07:15.360]  兒童之家也是現在仍然運作當中
[00:07:15.360 --> 00:07:16.460]  當然新阿姨
[00:07:16.460 --> 00:07:18.760]  當年那些見證現在又存在
[00:07:18.760 --> 00:07:21.060]  當年說什麼怎麼跟孩子補衣服
[00:07:21.060 --> 00:07:23.860]  就是那些年代要補衣服
[00:07:23.860 --> 00:07:24.860]  或者車的衣服
[00:07:24.860 --> 00:07:28.060]  又在美國拿禮物來聖誕節派給小孩子
[00:07:28.060 --> 00:07:29.860]  這些全部都有見證
[00:07:29.860 --> 00:07:33.660]  當年新阿姨養的小朋友現在都怎麼樣?
[00:07:33.660 --> 00:07:37.260]  現在新阿姨那些已經是退休伯伯了
[00:07:37.260 --> 00:07:40.860]  就是當年新阿姨照顧的那些孩子
[00:07:40.860 --> 00:07:41.960]  不過我想說回頭
[00:07:41.960 --> 00:07:44.460]  這個固然是非常之神奇
[00:07:44.460 --> 00:07:48.560]  但是同一時間地許姑娘也是很神奇
[00:07:48.560 --> 00:07:52.660]  許姑娘來到香港全福音的時候
[00:07:52.660 --> 00:07:54.060]  她主要的工作是什麼呢?
[00:07:54.060 --> 00:07:57.060]  她真的工作的單位是
[00:07:57.060 --> 00:07:59.560]  播道神學院
[00:07:59.560 --> 00:08:01.660]  所以我剛才也有問過杜先生
[00:08:01.660 --> 00:08:04.760]  有沒有聽過許姑娘教書
[00:08:04.760 --> 00:08:06.060]  他說沒聽過
[00:08:06.060 --> 00:08:08.560]  她比較遲出道
[00:08:08.560 --> 00:08:11.060]  所以她播道神學院的時候
[00:08:11.060 --> 00:08:13.260]  許姑娘已經退休了
[00:08:13.260 --> 00:08:19.560]  但是陳姑娘是上過許姑娘堂的
[00:08:19.560 --> 00:08:21.060]  要哪些人上過呢?
[00:08:21.060 --> 00:08:23.160]  當然還有院長
[00:08:23.160 --> 00:08:26.360]  楊院長那些當然是上過她堂的
[00:08:26.360 --> 00:08:29.960]  但是我想說許姑娘除了教神學之外
[00:08:29.960 --> 00:08:31.060]  還有她的重要工作
[00:08:31.060 --> 00:08:32.460]  她是去幾間教會
[00:08:32.460 --> 00:08:36.260]  包括我們活泉堂
[00:08:36.260 --> 00:08:37.960]  所以活泉堂她喪禮的時候
[00:08:37.960 --> 00:08:39.760]  她是派了人去的
[00:08:39.760 --> 00:08:44.460]  還有少少寧泉堂也有幫忙的
[00:08:44.460 --> 00:08:45.760]  她是幫查經的
[00:08:45.760 --> 00:08:48.460]  還有馮至寧信主也是有關係的
[00:08:48.460 --> 00:08:49.960]  不過有機會再說一個故事
[00:08:49.960 --> 00:08:51.360]  其實我幾年前也說過了
[00:08:51.360 --> 00:08:53.460]  所以她的足跡
[00:08:53.460 --> 00:08:56.560]  在我們播道會當中是很神奇的
[00:08:56.560 --> 00:08:57.860]  神奇屢含
[00:08:57.860 --> 00:08:59.660]  不過我想說多一點
[00:08:59.660 --> 00:09:01.560]  為什麼我說這件事情呢?
[00:09:01.560 --> 00:09:05.460]  因為我為什麼想起許姑娘呢?
[00:09:05.460 --> 00:09:07.660]  許姑娘當年的時候
[00:09:07.660 --> 00:09:09.760]  其實來到香港
[00:09:09.760 --> 00:09:11.060]  為什麼來香港傳福音?
[00:09:11.060 --> 00:09:13.760]  因為其實她的父親也是宣教士
[00:09:13.760 --> 00:09:17.860]  就是一百多年前那些宣教士
[00:09:17.860 --> 00:09:19.660]  他來到中國傳福音
[00:09:19.660 --> 00:09:21.760]  是在內蒙古傳福音
[00:09:21.760 --> 00:09:23.860]  那麼內蒙古的時候
[00:09:23.860 --> 00:09:24.960]  按照傳記說
[00:09:24.960 --> 00:09:27.160]  他報導的方式是什麼呢?
[00:09:27.160 --> 00:09:30.560]  騎馬去村莊傳福音
[00:09:30.560 --> 00:09:31.660]  騎馬而已
[00:09:31.660 --> 00:09:33.460]  他平時的公寓活動是什麼呢?
[00:09:33.460 --> 00:09:34.660]  打獵
[00:09:34.660 --> 00:09:39.560]  就是說見過
[00:09:39.560 --> 00:09:40.960]  八幾年的時候
[00:09:40.960 --> 00:09:43.760]  許姑娘是回到蒙古找回那些
[00:09:43.760 --> 00:09:44.760]  見過她的父親
[00:09:44.760 --> 00:09:46.860]  你父親槍法很準確的
[00:09:46.860 --> 00:09:48.660]  打獵很厲害的那些
[00:09:48.660 --> 00:09:51.860]  所以原來他們的公寓活動是做這些的
[00:09:51.860 --> 00:09:52.360]  好了
[00:09:52.360 --> 00:09:56.460]  許姑娘其實她在中國出生的時候
[00:09:56.460 --> 00:09:57.660]  她媽媽也是
[00:09:57.660 --> 00:09:58.660]  當然在中國
[00:09:58.660 --> 00:09:59.560]  不是怎麼出生的
[00:09:59.560 --> 00:10:02.460]  但是她媽媽和她的哥哥姐姐
[00:10:02.460 --> 00:10:06.660]  總共她的家庭有六個人都是死在中國的
[00:10:06.660 --> 00:10:09.660]  有些她的哥哥姐姐很小的時候就死了
[00:10:09.660 --> 00:10:14.360]  因為那時候維生環境又沒有anti-biotic
[00:10:14.360 --> 00:10:16.860]  infection(感染)都差不多死掉了
[00:10:16.860 --> 00:10:21.660]  所以許姑娘的爸爸決定
[00:10:21.660 --> 00:10:22.660]  因為她媽媽都離世了
[00:10:22.660 --> 00:10:23.360]  沒多久
[00:10:23.360 --> 00:10:25.360]  所以決定她讀小學的時候
[00:10:25.360 --> 00:10:26.560]  就送她回美國
[00:10:26.560 --> 00:10:28.460]  明尼蘇達州長大
[00:10:28.460 --> 00:10:31.260]  但是她離開之前
[00:10:31.260 --> 00:10:33.160]  她要離開的時候
[00:10:33.160 --> 00:10:34.760]  當年不是搭飛機
[00:10:34.760 --> 00:10:35.560]  是搭什麼呢?
[00:10:35.560 --> 00:10:36.760]  搭船去的
[00:10:36.760 --> 00:10:38.360]  有沒有direct flight(直接航班)
[00:10:38.360 --> 00:10:39.360]  當然沒有flight(直接航班)
[00:10:39.360 --> 00:10:40.660]  direct ship(直接航班)都沒有
[00:10:40.660 --> 00:10:42.560]  就是要去日本
[00:10:42.560 --> 00:10:44.860]  轉船去美國
[00:10:44.860 --> 00:10:46.460]  所以那一程船
[00:10:46.460 --> 00:10:49.760]  她的爸爸只能夠送她去日本
[00:10:49.760 --> 00:10:51.360]  就和她說goodbye
[00:10:51.360 --> 00:10:53.260]  今晚四點鐘開船之後
[00:10:53.260 --> 00:10:55.960]  我們又很久很久才會再見的了
[00:10:55.960 --> 00:10:59.260]  所以那一天她就問爸爸
[00:10:59.260 --> 00:11:02.460]  為什麼我們不一起回美國
[00:11:02.460 --> 00:11:04.060]  爸爸說
[00:11:04.060 --> 00:11:05.660]  因為中國還有很多人
[00:11:05.660 --> 00:11:07.260]  沒聽過福音
[00:11:07.260 --> 00:11:09.260]  所以爸爸要回去傳福音
[00:11:09.260 --> 00:11:10.360]  你將來長大的時候
[00:11:10.360 --> 00:11:12.060]  都可以回來幫爸爸
[00:11:12.060 --> 00:11:12.860]  繼續傳福音
[00:11:12.860 --> 00:11:15.460]  所以許姑娘承繼了她爸爸的心意
[00:11:15.460 --> 00:11:16.560]  因為很多人
[00:11:16.560 --> 00:11:18.760]  還在中國沒聽過福音
[00:11:18.760 --> 00:11:21.160]  在遠處和在近處
[00:11:21.160 --> 00:11:22.060]  其實這個使命
[00:11:22.060 --> 00:11:24.660]  不只是給許姑娘的爸爸
[00:11:24.660 --> 00:11:26.560]  也給我們每一個弟兄姊妹
[00:11:26.560 --> 00:11:28.160]  我們做多做少
[00:11:28.160 --> 00:11:30.160]  都要做完成使命
[00:11:30.160 --> 00:11:31.260]  我們自己做不到
[00:11:31.260 --> 00:11:34.360]  我們也祈禱求天父幫助孫教士
[00:11:34.360 --> 00:11:35.960]  禱告支持她
[00:11:35.960 --> 00:11:37.160]  奉獻支持她
[00:11:37.160 --> 00:11:38.260]  使她們不孤單
[00:11:38.260 --> 00:11:39.860]  我想多說一個許姑娘
[00:11:39.860 --> 00:11:41.960]  兩個許姑娘的故事
[00:11:41.960 --> 00:11:43.560]  我認識許姑娘
[00:11:43.560 --> 00:11:46.260]  因為我親身見過許姑娘
[00:11:46.260 --> 00:11:47.360]  就是她退休之後
[00:11:47.360 --> 00:11:48.560]  偶爾會回來香港
[00:11:48.560 --> 00:11:51.560]  我聽她說兩個神奇的故事
[00:11:51.560 --> 00:11:52.460]  一個是聽過
[00:11:52.460 --> 00:11:55.060]  一個是我跟著買她的書看的
[00:11:55.060 --> 00:11:56.760]  那麼這個她說完之後
[00:11:56.760 --> 00:11:58.360]  我覺得一定要買本書看
[00:11:58.360 --> 00:12:01.860]  她說至少都很感受到
[00:12:01.860 --> 00:12:04.260]  天父是會供應她需要的
[00:12:04.260 --> 00:12:05.360]  她說她小時候
[00:12:05.360 --> 00:12:08.260]  知道在美國是有Ice Cream這東西
[00:12:08.260 --> 00:12:09.960]  但是她沒有吃過Ice Cream
[00:12:09.960 --> 00:12:11.060]  她就問媽媽
[00:12:11.060 --> 00:12:13.660]  Ice Cream是怎麼做的呢
[00:12:13.660 --> 00:12:15.760]  她說要牛奶、雞蛋
[00:12:15.760 --> 00:12:17.660]  還有第三樣東西她記不住
[00:12:17.660 --> 00:12:19.060]  其實這本書是有說
[00:12:19.060 --> 00:12:20.060]  是什麼?
[00:12:20.060 --> 00:12:20.560]  冰
[00:12:20.560 --> 00:12:21.660]  不是,待會再說
[00:12:21.660 --> 00:12:23.560]  還有一個ingredients
[00:12:23.560 --> 00:12:24.760]  也是有的,三個
[00:12:24.760 --> 00:12:26.360]  但是那本書我昨天拿出來的時候
[00:12:26.360 --> 00:12:27.760]  已經被人搶了
[00:12:27.760 --> 00:12:28.760]  所以我拿不回來
[00:12:28.760 --> 00:12:31.760]  我正在檢查中第三個ingredients是什麼
[00:12:31.760 --> 00:12:32.460]  anyway
[00:12:32.460 --> 00:12:34.360]  於是她就問媽媽
[00:12:34.360 --> 00:12:36.360]  我們雞我們是有的
[00:12:36.360 --> 00:12:37.560]  牛我們也是有的
[00:12:37.560 --> 00:12:39.760]  為什麼做不到雪糕呢
[00:12:39.760 --> 00:12:42.260]  於是她媽媽就跟她說
[00:12:42.260 --> 00:12:44.360]  因為我們沒有攪盤機
[00:12:44.360 --> 00:12:46.960]  所以攪不到
[00:12:46.960 --> 00:12:49.660]  於是許姑娘小時候
[00:12:49.660 --> 00:12:54.060]  她就祈禱求天父給她一個攪盤機
[00:12:54.060 --> 00:12:55.760]  其中幾天之後
[00:12:55.760 --> 00:12:57.560]  有一批外國人
[00:12:57.560 --> 00:13:02.160]  有一個西國的女士來她家停一停
[00:13:02.160 --> 00:13:03.560]  她說停一停她要去別的地方
[00:13:03.560 --> 00:13:04.960]  不是停一停站而已
[00:13:04.960 --> 00:13:06.460]  去她家停一停站
[00:13:06.460 --> 00:13:08.760]  她就問這位西國的女士
[00:13:08.760 --> 00:13:09.960]  這麼大的車
[00:13:09.960 --> 00:13:11.160]  這麼大的車裡面有什麼
[00:13:11.160 --> 00:13:12.560]  車我猜是牛車
[00:13:12.560 --> 00:13:13.760]  或者是那些
[00:13:13.760 --> 00:13:17.160]  有沒有攪盤機這件事
[00:13:17.160 --> 00:13:18.560]  那位西國女士說
[00:13:18.560 --> 00:13:21.260]  有啊,我有帶來
[00:13:21.260 --> 00:13:23.260]  還在頂上很容易拿到的
[00:13:23.260 --> 00:13:24.360]  我給你
[00:13:24.360 --> 00:13:26.460]  然後她就跟媽媽說
[00:13:26.460 --> 00:13:28.860]  我們有攪盤機
[00:13:28.860 --> 00:13:30.560]  這次是不是做到雪糕
[00:13:30.560 --> 00:13:32.160]  她媽媽就告訴她
[00:13:32.160 --> 00:13:34.060]  我們還欠一件很重要的東西
[00:13:34.060 --> 00:13:35.160]  這裡是沒有的
[00:13:35.160 --> 00:13:37.560]  就是冰
[00:13:37.560 --> 00:13:38.960]  我們是沒有冰的
[00:13:38.960 --> 00:13:40.860]  那位西國的女士
[00:13:40.860 --> 00:13:42.160]  應該可能未信主
[00:13:42.160 --> 00:13:43.660]  或者未很虔誠
[00:13:43.660 --> 00:13:45.460]  她類似開玩笑
[00:13:45.460 --> 00:13:46.460]  那時候她未分得到
[00:13:46.460 --> 00:13:48.760]  就跟許姑娘說
[00:13:48.760 --> 00:13:50.560]  你不如也祈禱你的天父
[00:13:50.560 --> 00:13:51.760]  給你冰吧
[00:13:51.760 --> 00:13:53.360]  既然你有這麼多東西
[00:13:53.360 --> 00:13:55.660]  於是她就祈禱
[00:13:55.660 --> 00:13:57.160]  求天父給她一些冰
[00:13:57.160 --> 00:13:58.560]  但是那時候蒙古
