
[00:00:00.000 --> 00:00:02.000]  所以最後晚餐
[00:03:37.440 --> 00:03:40.120]  她說 你有沒有坐過郵輪
[00:03:40.120 --> 00:03:41.400]  有沒有人坐過郵輪
[00:03:41.400 --> 00:03:42.000]  有沒有
[00:03:42.000 --> 00:03:43.880]  我沒有 所以
[00:03:43.880 --> 00:03:47.280]  她說 郵輪上很多客人在甲板上
[00:03:47.280 --> 00:03:48.360]  坐著
[00:03:48.360 --> 00:03:50.040]  曬太陽享受
[00:03:50.040 --> 00:03:54.520]  她說 有些人的太陽椅向著船尾
[00:03:54.520 --> 00:03:57.800]  看著船曾經走過的地方
[00:03:57.800 --> 00:04:00.120]  在回憶中
[00:04:00.120 --> 00:04:03.960]  她說 有些乘客的太陽椅向著船頭
[00:04:03.960 --> 00:04:06.600]  我想看回那個圖畫 可不可以
[00:04:06.600 --> 00:04:08.960]  不用看我
[00:04:08.960 --> 00:04:10.680]  看我也沒什麼用
[00:04:10.680 --> 00:04:11.600]  向著船頭
[00:04:11.600 --> 00:04:13.600]  對了 這樣比較像
[00:04:13.600 --> 00:04:14.600]  向著船頭
[00:04:14.600 --> 00:04:15.600]  為什麼呢
[00:04:15.600 --> 00:04:17.840]  她想著船在去哪裡
[00:04:17.840 --> 00:04:20.040]  向著什麼方向
[00:04:20.040 --> 00:04:23.320]  接著她停了一停 她就問布朗
[00:04:23.320 --> 00:04:28.880]  她說 在你人生的郵輪上
[00:04:28.880 --> 00:04:36.160]  你的太陽椅正面向哪一邊呢
[00:04:36.160 --> 00:04:38.120]  布朗捧著頭
[00:04:38.120 --> 00:04:39.720]  已經夠煩惱了
[00:04:39.720 --> 00:04:42.920]  再問一條這麼難回答的問題
[00:04:42.920 --> 00:04:45.240]  你猜她怎麼回答
[00:04:45.240 --> 00:04:47.360]  她停了一停
[00:04:47.360 --> 00:04:48.400]  煩惱了一煩惱
[00:04:48.400 --> 00:04:50.160]  接著她這樣回答
[00:04:50.160 --> 00:04:58.400]  她說 我想 我的太陽椅還沒開
[00:04:58.400 --> 00:05:02.200]  我相信如果我們回到2000年前
[00:05:02.200 --> 00:05:06.560]  問門徒 你的太陽椅究竟向著哪裡
[00:05:06.560 --> 00:05:08.640]  雖然當時沒有郵輪
[00:05:08.640 --> 00:05:09.920]  不過我猜如果有的話
[00:05:09.920 --> 00:05:11.600]  她回答的一定和布朗一樣
[00:05:11.600 --> 00:05:13.200]  甚至更差
[00:05:13.200 --> 00:05:14.920]  我怎麼會想
[00:05:14.920 --> 00:05:16.680]  我不知道怎麼想 我不知道怎麼去
[00:05:16.680 --> 00:05:18.040]  我不知往前往後
[00:05:18.040 --> 00:05:19.640]  我現在站在這裡
[00:05:19.640 --> 00:05:21.360]  原因就是
[00:05:21.360 --> 00:05:25.080]  耶穌十天前和她吃完最後的晚餐
[00:05:25.080 --> 00:05:27.160]  洗完腳 祈完禱
[00:05:27.160 --> 00:05:31.600]  突然十天內發生太多事情了
[00:05:31.600 --> 00:05:32.960]  在最後晚餐那一晚
[00:05:32.960 --> 00:05:36.680]  突然一向想捉開她 妒忌她
[00:05:36.680 --> 00:05:40.240]  的猶太人的領袖 宗教領袖
[00:05:40.240 --> 00:05:42.120]  一向都捉你
[00:05:42.120 --> 00:05:44.000]  你每次都走
[00:05:44.000 --> 00:05:47.000]  為什麼這次你不走讓她捉
[00:05:47.000 --> 00:05:49.080]  為什麼彼得要阻止的時候
[00:05:49.080 --> 00:05:52.320]  你不阻止 你要讓她捉走
[00:05:52.320 --> 00:05:54.840]  當時審判
[00:05:54.840 --> 00:05:58.000]  羅馬高官說 明明你沒有罪
[00:05:58.000 --> 00:06:00.400]  為什麼你仍然是上十架
[00:06:00.400 --> 00:06:02.960]  24小時內
[00:06:02.960 --> 00:06:04.840]  我看不到你
[00:06:04.840 --> 00:06:06.480]  接著不知道你去哪裡
[00:06:06.480 --> 00:06:08.160]  我看不到你
[00:06:08.160 --> 00:06:10.320]  太突然了
[00:06:10.320 --> 00:06:11.840]  我相信門徒
[00:06:11.840 --> 00:06:14.440]  當時一定回想三年過去
[00:06:14.440 --> 00:06:17.800]  我跟你說了這麼多偉大的理論
[00:06:17.800 --> 00:06:20.000]  怎樣去愛你的仇敵
[00:06:20.000 --> 00:06:22.600]  怎樣去饒恕 從來沒有人說的
[00:06:22.600 --> 00:06:24.600]  你又說天國好像
[00:06:24.600 --> 00:06:26.080]  must sit
[00:06:26.080 --> 00:06:27.800]  芥菜種子
[00:06:27.800 --> 00:06:29.160]  很小很大
[00:06:29.160 --> 00:06:30.800]  現在你去了哪裡
[00:06:30.800 --> 00:06:31.920]  登山補品
[00:06:31.920 --> 00:06:34.840]  天國近了 你們應當悔改
[00:06:34.840 --> 00:06:36.960]  你應該跟從我
[00:06:36.960 --> 00:06:39.400]  我就跟從你
[00:06:39.400 --> 00:06:42.320]  接著你做了很多歧視
[00:06:42.320 --> 00:06:44.080]  我本來都不是很相信
[00:06:44.080 --> 00:06:46.800]  看到你超越物質的限制
[00:06:46.800 --> 00:06:49.800]  五餅二魚 水變酒
[00:06:49.800 --> 00:06:52.600]  物理的限制 你在水面上行
[00:06:52.600 --> 00:06:54.880]  沒有地心吸力
[00:06:54.880 --> 00:06:56.200]  人體裏面的限制
[00:06:56.200 --> 00:06:58.440]  你竟然可以登山變象
[00:06:58.440 --> 00:07:01.080]  我看著的
[00:07:01.080 --> 00:07:03.000]  怎知道你變著變著
[00:07:03.000 --> 00:07:05.760]  自己也變走了
[00:07:05.760 --> 00:07:07.440]  那我怎樣
[00:07:07.440 --> 00:07:09.880]  我不單只是想著你這個領袖
[00:07:09.880 --> 00:07:11.640]  我想著你這個民族英雄
[00:07:11.640 --> 00:07:13.760]  上帝的兒子 革命家
[00:07:13.760 --> 00:07:15.480]  是我的理想
[00:07:15.480 --> 00:07:17.920]  我才放下我的工作
[00:07:17.920 --> 00:07:18.960]  今天你就這樣走了
[00:07:18.960 --> 00:07:20.560]  究竟你是誰
[00:07:20.560 --> 00:07:23.280]  三年究竟是甚麼回事
[00:07:23.280 --> 00:07:25.480]  究竟這三年是一個夢
[00:07:25.480 --> 00:07:27.680]  還是我現在在做夢
[00:07:27.680 --> 00:07:29.800]  還是那時是夢 現在又是夢
[00:07:29.800 --> 00:07:31.520]  那時是事實 現在是夢
[00:07:31.520 --> 00:07:32.960]  那時是夢 現在是事實
[00:07:32.960 --> 00:07:35.520]  還是那時是事實 現在也是事實
[00:07:35.520 --> 00:07:37.320]  總之我不懂得思考
[00:07:37.320 --> 00:07:39.240]  你不要問
[00:07:39.240 --> 00:07:42.520]  直至大概十天後
[00:07:42.520 --> 00:07:43.640]  他們去了一座山
[00:07:43.640 --> 00:07:46.040]  叫大使命山
[00:07:46.040 --> 00:07:48.280]  是加利利湖一個高山
[00:07:48.280 --> 00:07:51.640]  今天人們相信叫阿彼納山
[00:07:51.640 --> 00:07:53.480]  耶穌再次顯現
[00:07:53.480 --> 00:07:56.440]  跟門徒說了這句話
[00:07:56.440 --> 00:07:57.920]  我們一起讀這句話 好不好
[00:07:57.920 --> 00:07:58.960]  一二三
[00:07:58.960 --> 00:08:01.720]  所以你們要去
[00:08:01.720 --> 00:08:05.440]  使萬民作我的門徒
[00:08:05.440 --> 00:08:06.800]  這句話一出
[00:08:06.800 --> 00:08:11.400]  他們好像突然間如夢蘇醒
[00:08:11.400 --> 00:08:14.320]  原來他們所想的不是他們所想的
[00:08:14.320 --> 00:08:18.120]  原來上帝有他們所想的一套計劃
[00:08:18.120 --> 00:08:20.480]  這句話我們說過很多次
[00:08:20.480 --> 00:08:21.560]  剛才我說過
[00:08:21.560 --> 00:08:25.280]  那四十天耶穌在地上總共八次顯現
[00:08:25.280 --> 00:08:27.880]  這一次記載在五馬太福音
[00:08:27.880 --> 00:08:29.480]  最後一章
[00:08:29.480 --> 00:08:30.960]  最後
[00:08:30.960 --> 00:08:33.200]  那三節經文的尾一節
[00:08:33.200 --> 00:08:34.240]  這節經文很有趣
[00:08:34.240 --> 00:08:35.080]  我們經常讀
[00:08:35.080 --> 00:08:39.000]  但有個字「所以」這個字
[00:08:39.000 --> 00:08:41.440]  「所以」代表有前節有事發生
[00:08:41.440 --> 00:08:43.080]  我們今天看完第十八節
[00:08:43.080 --> 00:08:44.240]  究竟它說什麼呢
[00:08:44.240 --> 00:08:46.760]  也會看第二十節
[00:08:46.760 --> 00:08:49.960]  一併看究竟場景是怎樣
[00:08:49.960 --> 00:08:51.800]  究竟耶穌說的時候
[00:08:51.800 --> 00:08:53.760]  門徒的心情
[00:08:53.760 --> 00:08:58.440]  之後門徒又帶著什麼心情離開
[00:08:58.440 --> 00:09:02.400]  我們一起進入第十八節經文
[00:09:02.400 --> 00:09:03.520]  我們一起大聲讀
[00:09:03.520 --> 00:09:05.520]  一二三
[00:09:05.520 --> 00:09:08.520]  耶穌進前來對他們說
[00:09:08.520 --> 00:09:13.920]  天上地下所有權柄都至給我了
[00:09:13.920 --> 00:09:15.680]  「所以」就可以了
[00:09:15.680 --> 00:09:17.280]  第十八節
[00:09:17.280 --> 00:09:19.080]  「伊斯特」的「伊」字
[00:09:19.080 --> 00:09:21.800]  我今天多送大家三個「伊」字
[00:09:21.800 --> 00:09:23.120]  第一個「伊」字是
[00:09:23.120 --> 00:09:25.240]  「保證」
[00:09:25.240 --> 00:09:27.000]  當時門徒很害怕
[00:09:27.000 --> 00:09:29.680]  耶穌一開始不是顯現給門徒
[00:09:29.680 --> 00:09:31.760]  祂顯現給誰呢
[00:09:31.760 --> 00:09:35.720]  知道嗎 是什麼人嗎
[00:09:35.720 --> 00:09:39.080]  是男還是女
[00:09:39.080 --> 00:09:41.360]  女
[00:09:41.360 --> 00:09:42.160]  顯現給婦女
[00:09:42.160 --> 00:09:43.080]  很有趣 顯現給婦女
[00:09:43.080 --> 00:09:43.960]  為什麼呢
[00:09:43.960 --> 00:09:45.760]  因為當時沒有人信婦女說話
[00:09:45.760 --> 00:09:48.360]  上法庭女士是不可以作證的
[00:09:48.360 --> 00:09:51.160]  但耶穌顯現給婦女
[00:09:51.160 --> 00:09:53.760]  如果我作聖經我一定不會作婦女
[00:09:53.760 --> 00:09:55.600]  一定會作個高官
[00:09:55.600 --> 00:09:56.560]  但耶穌顯現給婦女
[00:09:56.560 --> 00:09:58.640]  原因是她們清心
[00:09:58.640 --> 00:10:00.680]  她們沒有男士這樣
[00:10:00.680 --> 00:10:02.480]  我只是說我
[00:10:02.480 --> 00:10:03.960]  「分析一下是否你」
[00:10:03.960 --> 00:10:05.040]  「看看你的手」
[00:10:05.040 --> 00:10:07.680]  「你的下巴有沒有洞」
[00:10:07.680 --> 00:10:09.080]  很清心相信
[00:10:09.080 --> 00:10:11.000]  於是那班婦女就跟門徒說
[00:10:11.000 --> 00:10:12.360]  「我見到耶穌」
[00:10:12.360 --> 00:10:15.400]  「耶穌約你去加利利的山上」
[00:10:15.400 --> 00:10:16.920]  祂有話要跟你們說
[00:10:16.920 --> 00:10:18.320]  當時祂去了
[00:10:18.320 --> 00:10:20.160]  這段經文出現
[00:10:20.160 --> 00:10:22.640]  為什麼耶穌會進前來呢
[00:10:22.640 --> 00:10:25.160]  因為第十七節描述
[00:10:25.160 --> 00:10:27.680]  當他們去到山上
[00:10:27.680 --> 00:10:30.760]  如何形容呢?讀經文,1,2,3
[00:10:30.760 --> 00:10:34.560]  「然而還有人疑惑」
[00:10:34.560 --> 00:10:36.240]  所以耶穌很主動
[00:10:36.240 --> 00:10:38.320]  祂沒有說「你們又害怕」
[00:10:38.320 --> 00:10:40.360]  「跟了我三年」
[00:10:40.360 --> 00:10:42.920]  「我說過的」
[00:10:42.920 --> 00:10:45.080]  但耶穌進前
[00:10:45.080 --> 00:10:46.360]  為什麼會進前呢?
[00:10:46.360 --> 00:10:48.640]  接納
[00:10:48.640 --> 00:10:50.440]  扶起
[00:10:50.440 --> 00:10:52.080]  耶穌進前來
[00:10:52.080 --> 00:10:54.880]  在馬達福音總共出現過兩次
[00:10:54.880 --> 00:10:56.200]  第一次
[00:10:56.200 --> 00:10:58.080]  剛才我說過幾次出現
[00:10:58.080 --> 00:11:01.080]  是耶穌登山變相
[00:11:01.080 --> 00:11:04.280]  當時描述的門徒害怕嗎?
[00:11:04.280 --> 00:11:06.200]  聖經說他們極其害怕
[00:11:06.200 --> 00:11:07.440]  很害怕
[00:11:07.440 --> 00:11:09.600]  接著聖經形容耶穌進前來
[00:11:09.600 --> 00:11:13.200]  就跟祂說不要害怕
[00:11:13.200 --> 00:11:15.840]  所以耶穌這次同樣做這個動作
[00:11:15.840 --> 00:11:17.200]  彷彿告訴門徒
[00:11:17.200 --> 00:11:18.600]  「都是我」
[00:11:18.600 --> 00:11:20.280]  「我一樣接納你」
[00:11:20.280 --> 00:11:21.600]  「無論你走多遠」
[00:11:21.600 --> 00:11:23.720]  「無論你有多害怕」
[00:11:23.720 --> 00:11:28.280]  「我仍然願意接納你」
[00:11:28.280 --> 00:11:30.040]  接著
[00:11:30.040 --> 00:11:31.240]  在第十八節
[00:11:31.240 --> 00:11:35.080]  祂馬上說一個很重要的訊息
[00:11:35.080 --> 00:11:40.920]  祂說「天上地下所有的權柄都給我」
[00:11:40.920 --> 00:11:45.040]  我想大家都想到為什麼耶穌會這樣說
[00:11:45.040 --> 00:11:46.840]  因為你害怕
[00:11:46.840 --> 00:11:48.440]  你過去看不到我
[00:11:48.440 --> 00:11:50.240]  你感受不到我
[00:11:50.240 --> 00:11:51.480]  你恐懼
[00:11:51.480 --> 00:11:53.920]  你相信你所看見的東西
[00:11:53.920 --> 00:11:56.720]  你不是相信你看不見的東西
[00:11:56.720 --> 00:11:58.920]  所以耶穌再次確認一件事
[00:11:58.920 --> 00:12:00.720]  祂說「我都是我」
[00:12:00.720 --> 00:12:03.800]  「天上地下所有的權柄都給我」
[00:12:03.800 --> 00:12:05.520]  「就是因為我死於十字架」
[00:12:05.520 --> 00:12:06.800]  「我超越死亡」
[00:12:06.800 --> 00:12:10.520]  「我預定的計劃裡我成就了」
[00:12:10.520 --> 00:12:11.720]  所以我告訴你
[00:12:11.720 --> 00:12:13.040]  肥納比斯說得很清楚
[00:12:13.040 --> 00:12:14.440]  因為我的行動
[00:12:14.440 --> 00:12:15.760]  今天
[00:12:15.760 --> 00:12:17.880]  你看到或看不到
[00:12:17.880 --> 00:12:19.360]  月亮升縮
[00:12:19.360 --> 00:12:22.280]  政權、你的家庭、一切東西
[00:12:22.280 --> 00:12:23.520]  都是我的掌權
[00:12:23.520 --> 00:12:24.400]  祂想告訴我們
[00:12:24.400 --> 00:12:26.880]  我們不要只相信我們所看見的東西
[00:12:26.880 --> 00:12:29.400]  不只是相信我們所感受的東西
[00:12:29.400 --> 00:12:32.360]  我們相信的是真理的本身
[00:12:32.360 --> 00:12:34.200]  祂說祂在
[00:12:34.200 --> 00:12:35.720]  就是在
[00:12:35.720 --> 00:12:39.160]  我們看不到可能是要等候
[00:12:39.160 --> 00:12:42.560]  有一首歌當我準備的時候我記得
[00:12:42.560 --> 00:12:43.320]  那首歌叫
[00:12:43.320 --> 00:12:50.040]  「He's got the whole world in his hands」
[00:12:50.040 --> 00:12:51.760]  不知道大家記不記得這首歌
[00:12:51.760 --> 00:12:53.440]  這首歌是怎樣唱的呢
[00:12:53.440 --> 00:12:57.640]  「He's got the whole world in his hands」
[00:12:57.640 --> 00:12:58.800]  記不記得
[00:12:58.800 --> 00:13:01.120]  記得吧
[00:13:01.120 --> 00:13:02.240]  誰記得這首歌的
[00:13:02.240 --> 00:13:03.560]  舉手吧
[00:13:03.560 --> 00:13:04.160]  你真厲害
[00:13:04.160 --> 00:13:07.080]  這首歌是1927年的
[00:13:07.080 --> 00:13:10.640]  看你都一百歲了
[00:13:10.640 --> 00:13:13.520]  第二句是怎樣唱的呢
[00:13:13.520 --> 00:13:14.920]  很傳統的美國詩歌
[00:13:14.920 --> 00:13:15.920]  第二句就是
[00:13:15.920 --> 00:13:21.320]  「He's got the whole world in his hands」
[00:13:21.320 --> 00:13:24.320]  第三句呢
[00:13:24.320 --> 00:13:29.440]  「He's got the whole world in his hands」
[00:13:29.440 --> 00:13:31.520]  第四句呢
[00:13:31.520 --> 00:13:32.800]  我們一起唱好不好
[00:13:32.800 --> 00:13:37.920]  「He's got the whole world in his hands」
[00:13:37.920 --> 00:13:39.240]  四次
[00:13:39.240 --> 00:13:41.400]  我相信詩歌是想提醒我們
[00:13:41.400 --> 00:13:43.720]  我們經常都覺得神不在
[00:13:43.720 --> 00:13:45.520]  經常都用我們來看很擔心
[00:13:45.520 --> 00:13:46.640]  耶穌說不是啊
[00:13:46.640 --> 00:13:48.160]  我一直都在
[00:13:48.160 --> 00:13:49.440]  不過不是你想的方向
[00:13:49.440 --> 00:13:52.640]  你有信心啊
[00:13:52.640 --> 00:13:55.240]  「I've got the whole world in my hands」
[00:13:55.240 --> 00:13:57.840]  這個耶穌想告訴我們一個訊息
[00:13:57.840 --> 00:14:00.640]  當祂宣佈一個很重要的前設
[00:14:00.640 --> 00:14:01.640]  祂告訴我們
[00:14:01.640 --> 00:14:03.320]  你不是一個人
[00:14:03.320 --> 00:14:06.600]  祂立刻進入第十九節
[00:14:06.600 --> 00:14:08.240]  祂就說了
[00:14:08.240 --> 00:14:13.040]  「所以你們要去使萬民作我的門徒」
[00:14:13.040 --> 00:14:16.600]  我們一起讀第十九節和二十節的上半段
[00:14:16.600 --> 00:14:18.360]  一起讀一二三
[00:14:18.360 --> 00:14:22.840]  「所以你們要去使萬民作我的門徒」
[00:14:22.840 --> 00:14:31.200]  (萬民作我的門徒)
[00:14:31.200 --> 00:14:32.960]  對了第二個「e」字是
[00:14:32.960 --> 00:14:35.080]  「empower」
[00:14:35.080 --> 00:14:36.440]  授權
[00:14:36.440 --> 00:14:38.560]  祂授權我們去做事
[00:14:38.560 --> 00:14:39.960]  祂授權我們說
[00:14:39.960 --> 00:14:42.600]  你們去不是我死了復活你去
[00:14:42.600 --> 00:14:45.520]  是我死了復活我有權柄
[00:14:45.520 --> 00:14:47.840]  而我的權柄是給你的
[00:14:47.840 --> 00:14:48.960]  因為祂說這句話
[00:14:48.960 --> 00:14:51.880]  必會想起在馬太福音第十章
[00:14:51.880 --> 00:14:53.880]  當門徒跟隨耶穌的時候
[00:14:53.880 --> 00:14:55.160]  耶穌說了一句話
[00:14:55.160 --> 00:14:56.880]  耶穌叫了十二個門徒來
[00:14:56.880 --> 00:14:59.920]  給他們權柄趕鬼醫治
[00:14:59.920 --> 00:15:01.360]  去傳福音
[00:15:01.360 --> 00:15:02.600]  所以權柄是
[00:15:02.600 --> 00:15:04.680]  我授權了你
[00:15:04.680 --> 00:15:06.200]  你去做
[00:15:06.200 --> 00:15:08.600]  我小時候很想做幾件事
[00:15:08.600 --> 00:15:11.080]  第一件事我想做的就是
[00:15:11.080 --> 00:15:13.200]  巴士司機
[00:15:13.200 --> 00:15:14.880]  因為我覺得很有型
[00:15:14.880 --> 00:15:16.120]  一直制服
[00:15:16.120 --> 00:15:17.400]  一車一車百多人
[00:15:17.400 --> 00:15:18.400]  去不同的站
[00:15:18.400 --> 00:15:20.320]  上車下車上車下車
[00:15:20.320 --> 00:15:22.200]  所以我經常站在巴士的旁邊
[00:15:22.200 --> 00:15:23.840]  以前的巴士是調節檔位的
[00:15:23.840 --> 00:15:25.600]  一開始有些檔位調節
[00:15:25.600 --> 00:15:26.960]  接著慢慢就「踢踢踢踢」
[00:15:26.960 --> 00:15:28.200]  我們記得
[00:15:28.200 --> 00:15:30.800]  我每一次都是這樣
[00:15:30.800 --> 00:15:32.200]  如果我站在他旁邊
[00:15:32.200 --> 00:15:34.880]  他一動我就動了
[00:15:34.880 --> 00:15:37.400]  我可以想像我正在轉動
[00:15:37.400 --> 00:15:39.240]  但不是我
[00:15:39.240 --> 00:15:41.600]  第二件事很想做的就是做警察
[00:15:41.600 --> 00:15:43.120]  為什麼呢?因為我小時候吃糖
[00:15:43.120 --> 00:15:44.160]  我媽媽跟我說
[00:15:44.160 --> 00:15:45.040]  你還吃糖?
[00:15:45.040 --> 00:15:45.960]  你看看
[00:15:45.960 --> 00:15:48.440]  警察會來抓你的
[00:15:48.440 --> 00:15:50.160]  我知道如果我做了警察
[00:15:50.160 --> 00:15:52.360]  警察就不會來抓我了
[00:15:52.360 --> 00:15:54.920]  我會請警察一起吃糖
[00:15:54.920 --> 00:15:55.840]  警察中間
[00:15:55.840 --> 00:15:58.160]  我覺得我很喜歡做的是交通警
[00:15:58.160 --> 00:15:59.400]  因為我覺得很有型
[00:15:59.400 --> 00:16:00.800]  我一指
[00:16:00.800 --> 00:16:02.200]  你一定要停
[00:16:02.200 --> 00:16:05.040]  你過來 我就抄你牌
[00:16:05.040 --> 00:16:06.200]  我一指你不要動
[00:16:06.200 --> 00:16:07.200]  嘩 很有型
[00:16:07.200 --> 00:16:08.840]  很多次了
[00:16:08.840 --> 00:16:10.400]  在紅綠燈前壞了
[00:16:10.400 --> 00:16:11.640]  還沒有交通警
[00:16:11.640 --> 00:16:13.800]  我很有衝動
[00:16:13.800 --> 00:16:15.760]  很有衝動停下車
[00:16:15.760 --> 00:16:16.760]  出去
[00:16:16.760 --> 00:16:21.120]  不過我醒了醒神之後
[00:16:21.120 --> 00:16:23.160]  如果我這樣做的結果就是
[00:16:23.160 --> 00:16:24.360]  有兩樣的我猜
[00:16:24.360 --> 00:16:25.080]  第一
[00:16:25.080 --> 00:16:27.280]  很快有警察抓了我
[00:16:27.280 --> 00:16:28.360]  第二
[00:16:28.360 --> 00:16:29.800]  又被車車死了
[00:16:29.800 --> 00:16:32.320]  因為我沒有授權
[00:16:32.320 --> 00:16:34.200]  我沒有權
[00:16:34.200 --> 00:16:35.640]  但耶穌這裡說
[00:16:35.640 --> 00:16:37.360]  你有權
[00:16:37.360 --> 00:16:41.440]  你有權做的事比我剛才說的大很多
[00:16:41.440 --> 00:16:44.480]  上帝交了我們的手
[00:16:44.480 --> 00:16:46.680]  你要去
[00:16:46.680 --> 00:16:48.520]  權是做什麼?
[00:16:48.520 --> 00:16:50.880]  權是說你要去
[00:16:50.880 --> 00:16:52.120]  離開教會
[00:16:52.120 --> 00:16:53.280]  不是叫你不回去
[00:16:53.280 --> 00:16:55.080]  出去不同的地方
[00:16:55.080 --> 00:16:57.320]  叫萬民共聚
[00:16:57.320 --> 00:17:00.240]  去不同的地方 叫萬民
