
[00:00:00.000 --> 00:00:02.000]  好!弟兄姊妹,我們可以有這個溫習
[00:08:14.000 --> 00:08:16.000]  他們這樣做
[00:08:16.000 --> 00:08:18.000]  仿效古代以來
[00:08:18.000 --> 00:08:20.000]  一直的傳統
[00:08:20.000 --> 00:08:22.000]  就是把香放在香爐裏
[00:08:22.000 --> 00:08:24.000]  然後釀出去
[00:08:24.000 --> 00:08:26.000]  其實就是給
[00:08:26.000 --> 00:08:28.000]  他們要敬拜的對象
[00:08:28.000 --> 00:08:30.000]  去享受
[00:08:30.000 --> 00:08:32.000]  今天新教完全不敢做
[00:08:32.000 --> 00:08:34.000]  覺得很麻煩
[00:08:34.000 --> 00:08:36.000]  好像中國人拜香
[00:08:36.000 --> 00:08:38.000]  其實概念完全不是這樣的
[00:08:38.000 --> 00:08:40.000]  所以我指出
[00:08:40.000 --> 00:08:42.000]  敬拜這件事
[00:08:42.000 --> 00:08:44.000]  不是著重外面的儀式
[00:08:44.000 --> 00:08:46.000]  主要是
[00:08:46.000 --> 00:08:48.000]  儀式背後代表甚麼
[00:08:48.000 --> 00:08:50.000]  你和我應該有
[00:08:50.000 --> 00:08:52.000]  一種胸襟和眼界
[00:08:52.000 --> 00:08:54.000]  這些東西的背後代表甚麼
[00:08:54.000 --> 00:08:56.000]  是從那一點去評估它
[00:08:56.000 --> 00:08:58.000]  而不是它有做
[00:08:58.000 --> 00:09:00.000]  我沒有做
[00:09:00.000 --> 00:09:02.000]  也不需要跟著他們做
[00:09:02.000 --> 00:09:04.000]  要了解
[00:09:04.000 --> 00:09:06.000]  每一種不同的傳統
[00:09:06.000 --> 00:09:08.000]  有它們敬拜的形式
[00:09:08.000 --> 00:09:10.000]  其實worship這個字
[00:09:10.000 --> 00:09:12.000]  是來自英文的worth
[00:09:12.000 --> 00:09:14.000]  worth就是價值
[00:09:14.000 --> 00:09:16.000]  換句話說
[00:09:16.000 --> 00:09:18.000]  你一定要認識某一個
[00:09:18.000 --> 00:09:20.000]  事物或人的寶貴
[00:09:20.000 --> 00:09:22.000]  他真是寶貴
[00:09:22.000 --> 00:09:24.000]  他真是重要
[00:09:24.000 --> 00:09:26.000]  當你這樣宣稱
[00:09:26.000 --> 00:09:28.000]  你就是worship
[00:09:28.000 --> 00:09:30.000]  他
[00:09:30.000 --> 00:09:32.000]  等於你女朋友或男朋友
[00:09:32.000 --> 00:09:34.000]  她真的很好
[00:09:34.000 --> 00:09:36.000]  很漂亮
[00:09:36.000 --> 00:09:38.000]  很成熟
[00:09:38.000 --> 00:09:40.000]  很穩重
[00:09:40.000 --> 00:09:42.000]  當你這樣告訴別人
[00:09:42.000 --> 00:09:44.000]  你就是有一點
[00:09:44.000 --> 00:09:46.000]  說出她的worth價值
[00:09:46.000 --> 00:09:48.000]  的worship
[00:09:48.000 --> 00:09:50.000]  所以敬拜神的第一點
[00:09:50.000 --> 00:09:52.000]  就是要認識神
[00:09:52.000 --> 00:09:54.000]  當然我們的認識
[00:09:54.000 --> 00:09:56.000]  是逐步增加
[00:09:56.000 --> 00:09:58.000]  但也不要緊
[00:09:58.000 --> 00:10:00.000]  真正的worship的源頭
[00:10:00.000 --> 00:10:02.000]  第一點就是要認識神的寶貴
[00:10:02.000 --> 00:10:04.000]  認識耶穌基督的寶貴
[00:10:04.000 --> 00:10:06.000]  剛才唱歌師哥也說了很多
[00:10:06.000 --> 00:10:08.000]  而我盼望你和我更深去領會
[00:10:08.000 --> 00:10:10.000]  歌詞的意思
[00:10:10.000 --> 00:10:12.000]  而你的心被觸摸
[00:10:12.000 --> 00:10:14.000]  當你覺得
[00:10:14.000 --> 00:10:16.000]  耶穌真的這麼好
[00:10:16.000 --> 00:10:18.000]  當你唱歌的時候
[00:10:18.000 --> 00:10:20.000]  這個唱出來
[00:10:20.000 --> 00:10:22.000]  其實就是worth的說
[00:10:22.000 --> 00:10:24.000]  說出了主耶穌的價值
[00:10:24.000 --> 00:10:26.000]  當然你叫我來教會
[00:10:26.000 --> 00:10:28.000]  不要緊
[00:10:28.000 --> 00:10:30.000]  你慢慢去直述那些歌詞
[00:10:30.000 --> 00:10:32.000]  慢慢去體會
[00:10:32.000 --> 00:10:34.000]  體會主耶穌怎樣為我們訂十字架
[00:10:34.000 --> 00:10:36.000]  怎樣受死復活
[00:10:36.000 --> 00:10:38.000]  當你覺得他真的很好
[00:10:38.000 --> 00:10:40.000]  我要讚美他
[00:10:40.000 --> 00:10:42.000]  當你這樣做
[00:10:42.000 --> 00:10:44.000]  就是worship神
[00:10:44.000 --> 00:10:46.000]  還有教堂的service
[00:10:46.000 --> 00:10:48.000]  剛才你也說了service
[00:10:48.000 --> 00:10:50.000]  service是一個字
[00:10:50.000 --> 00:10:52.000]  就是
[00:10:52.000 --> 00:10:54.000]  當一個君王
[00:10:54.000 --> 00:10:56.000]  或者一個人物很偉大的時候
[00:10:56.000 --> 00:10:58.000]  你去到他面前
[00:10:58.000 --> 00:11:00.000]  你不等於很偉大
[00:11:00.000 --> 00:11:02.000]  你要去服侍他
[00:11:02.000 --> 00:11:04.000]  所以在英文
[00:11:04.000 --> 00:11:06.000]  叫sunday service
[00:11:06.000 --> 00:11:08.000]  就是在聚會當中
[00:11:08.000 --> 00:11:10.000]  用很多的動作
[00:11:10.000 --> 00:11:12.000]  和一些行動
[00:11:12.000 --> 00:11:14.000]  serving God
[00:11:14.000 --> 00:11:16.000]  因為worship是包含了服侍
[00:11:16.000 --> 00:11:18.000]  所以自古以來
[00:11:18.000 --> 00:11:20.000]  天主教會和東正教會
[00:11:20.000 --> 00:11:22.000]  都是這樣
[00:11:22.000 --> 00:11:24.000]  因為他們有很多的動作
[00:11:24.000 --> 00:11:26.000]  他們認為是在服侍神
[00:11:26.000 --> 00:11:28.000]  當你了解之後
[00:11:28.000 --> 00:11:30.000]  你覺得這個是對的
[00:11:30.000 --> 00:11:32.000]  問問我們的頻道
[00:11:32.000 --> 00:11:34.000]  有沒有哪些東西
[00:11:34.000 --> 00:11:36.000]  你覺得是serving God
[00:11:36.000 --> 00:11:40.000]  這個問題應該考慮
[00:11:40.000 --> 00:11:42.000]  有沒有哪些部分
[00:11:42.000 --> 00:11:44.000]  不單是剛才大靈師
[00:11:44.000 --> 00:11:46.000]  那幾位的電影姊妹
[00:11:46.000 --> 00:11:48.000]  其他的電影姊妹
[00:11:48.000 --> 00:11:50.000]  當你來到的時候
[00:11:50.000 --> 00:11:52.000]  有沒有怎樣去服侍這位神
[00:11:52.000 --> 00:11:54.000]  當有的時候
[00:11:54.000 --> 00:11:56.000]  那又是一個敬拜
[00:11:56.000 --> 00:11:58.000]  電影姊妹也很容易
[00:11:58.000 --> 00:12:00.000]  例如有些教會會有奉獻
[00:12:00.000 --> 00:12:02.000]  奉獻就是用錢捐出來
[00:12:02.000 --> 00:12:04.000]  不要捐錢
[00:12:04.000 --> 00:12:06.000]  很辛苦
[00:12:06.000 --> 00:12:08.000]  我這個是serving God
[00:12:08.000 --> 00:12:10.000]  就等於耶穌出生的時候
[00:12:10.000 --> 00:12:12.000]  那些博士帶東西去給耶穌
[00:12:12.000 --> 00:12:14.000]  這個給出來
[00:12:14.000 --> 00:12:16.000]  就是serving 祂
[00:12:16.000 --> 00:12:18.000]  這樣才是worship
[00:12:18.000 --> 00:12:20.000]  所以不要輕按你們的奉獻
[00:12:20.000 --> 00:12:22.000]  你願意拿錢出來
[00:12:22.000 --> 00:12:24.000]  如果說我是在服侍神
[00:12:24.000 --> 00:12:26.000]  因為祂是很偉大
[00:12:26.000 --> 00:12:28.000]  我要服侍祂
[00:12:28.000 --> 00:12:30.000]  這個給出你的錢
[00:12:30.000 --> 00:12:32.000]  或者你的時間
[00:12:32.000 --> 00:12:34.000]  這個叫做serving
[00:12:34.000 --> 00:12:36.000]  就等於以前的皇帝
[00:12:36.000 --> 00:12:38.000]  很多人服侍他一樣
[00:12:38.000 --> 00:12:40.000]  就是這個意思
[00:12:40.000 --> 00:12:42.000]  所以大家要考慮
[00:12:42.000 --> 00:12:44.000]  以後你們的形式
[00:12:44.000 --> 00:12:46.000]  怎樣去達出
[00:12:46.000 --> 00:12:48.000]  service
[00:12:48.000 --> 00:12:50.000]  達出神的寶貴
[00:12:50.000 --> 00:12:54.000]  剛才我來到的時候
[00:12:54.000 --> 00:12:56.000]  我特意去了First Veteran
[00:12:56.000 --> 00:12:58.000]  去看看他們的教堂的設計
[00:12:58.000 --> 00:13:00.000]  他們已經比較先進了
[00:13:00.000 --> 00:13:02.000]  我們這個教堂
[00:13:02.000 --> 00:13:04.000]  因為service已經說了很多形式
[00:13:04.000 --> 00:13:06.000]  十字架放在旁邊
[00:13:06.000 --> 00:13:08.000]  ok的
[00:13:08.000 --> 00:13:10.000]  但中心是銀幕
[00:13:10.000 --> 00:13:12.000]  你可以去旁邊的教堂看看
[00:13:12.000 --> 00:13:14.000]  就是一會兒
[00:13:14.000 --> 00:13:16.000]  不是現在
[00:13:16.000 --> 00:13:18.000]  你會發覺中間有一個很大的十字架
[00:13:18.000 --> 00:13:20.000]  在上面
[00:13:20.000 --> 00:13:22.000]  而講道的人就在十字架下面
[00:13:22.000 --> 00:13:24.000]  這個是新式
[00:13:24.000 --> 00:13:26.000]  為什麼呢?
[00:13:26.000 --> 00:13:28.000]  因為剛剛傳統的長老會
[00:13:28.000 --> 00:13:30.000]  講道的人一定在旁邊
[00:13:30.000 --> 00:13:32.000]  兩邊
[00:13:32.000 --> 00:13:34.000]  中間就放一本聖經
[00:13:34.000 --> 00:13:36.000]  聖經上面就是十字架
[00:13:36.000 --> 00:13:38.000]  或者有一個很漂亮的雕刻
[00:13:38.000 --> 00:13:42.000]  是代表耶穌的寶座
[00:13:42.000 --> 00:13:44.000]  寶座一定有一個十字架
[00:13:44.000 --> 00:13:46.000]  無論怎樣
[00:13:46.000 --> 00:13:48.000]  大或小
[00:13:48.000 --> 00:13:50.000]  有些字寫在上面
[00:13:50.000 --> 00:13:52.000]  就表示這是耶穌的寶座
[00:13:52.000 --> 00:13:54.000]  而前面就是聖經
[00:13:54.000 --> 00:13:56.000]  講道的人就在旁邊
[00:13:56.000 --> 00:13:58.000]  現在他們放在中間
[00:13:58.000 --> 00:14:00.000]  這個是改變了
[00:14:00.000 --> 00:14:02.000]  這些不重要
[00:14:02.000 --> 00:14:04.000]  你要了解背後的意義
[00:14:04.000 --> 00:14:06.000]  就可以了
[00:14:06.000 --> 00:14:08.000]  所以現在你們未有自己的地方
[00:14:08.000 --> 00:14:10.000]  不要緊,你們自己安排就可以了
[00:14:10.000 --> 00:14:12.000]  如果可以的話
[00:14:12.000 --> 00:14:14.000]  我認為可以在安排裏面
[00:14:14.000 --> 00:14:16.000]  都可以突出
[00:14:16.000 --> 00:14:18.000]  Serving God
[00:14:18.000 --> 00:14:20.000]  這個就是worship的一部分
[00:14:20.000 --> 00:14:22.000]  但是worship不只是在
[00:14:22.000 --> 00:14:24.000]  教堂這麼簡單
[00:14:24.000 --> 00:14:26.000]  有一個更加重要的
[00:14:26.000 --> 00:14:28.000]  就是羅馬斯所講
[00:14:28.000 --> 00:14:30.000]  你自己維護祭
[00:14:30.000 --> 00:14:32.000]  這個就是敬拜
[00:14:32.000 --> 00:14:34.000]  以前的皇帝都是這樣的
[00:14:34.000 --> 00:14:36.000]  現在都是這樣
[00:14:36.000 --> 00:14:38.000]  譬如你去找習近平
[00:14:38.000 --> 00:14:40.000]  找一下奧巴馬
[00:14:40.000 --> 00:14:42.000]  你見奧巴馬
[00:14:42.000 --> 00:14:44.000]  都要帶禮物給他
[00:14:44.000 --> 00:14:46.000]  所以如果你去白宮
[00:14:46.000 --> 00:14:48.000]  或者去哪個國家都好
[00:14:48.000 --> 00:14:50.000]  有個博物館是放了
[00:14:50.000 --> 00:14:52.000]  所有人去探訪
[00:14:52.000 --> 00:14:54.000]  總統送的禮物
[00:14:54.000 --> 00:14:56.000]  那些是不會歸入自己要
[00:14:56.000 --> 00:14:58.000]  給國家看的
[00:14:58.000 --> 00:15:00.000]  因為他要獻一些東西
[00:15:00.000 --> 00:15:02.000]  給一個人
[00:15:02.000 --> 00:15:04.000]  因為你尊敬他
[00:15:04.000 --> 00:15:06.000]  這個尊敬表示你願意去
[00:15:06.000 --> 00:15:08.000]  somehow serve他
[00:15:08.000 --> 00:15:10.000]  所以保羅就說
[00:15:10.000 --> 00:15:12.000]  我們要將自己獻上
[00:15:12.000 --> 00:15:14.000]  好像一個祭物
[00:15:14.000 --> 00:15:16.000]  獻上自己的祭
[00:15:16.000 --> 00:15:18.000]  就是service,就是worship
[00:15:18.000 --> 00:15:20.000]  這個活祭呢
[00:15:20.000 --> 00:15:22.000]  活祭就是living sacrifice
[00:15:22.000 --> 00:15:24.000]  因為神不想你死
[00:15:24.000 --> 00:15:26.000]  神想你活生生的
[00:15:26.000 --> 00:15:28.000]  繼續來侍奉他
[00:15:28.000 --> 00:15:30.000]  所以叫活祭
[00:15:30.000 --> 00:15:32.000]  以往的祭一定是死的
[00:15:32.000 --> 00:15:34.000]  但現在是活的
[00:15:34.000 --> 00:15:36.000]  因為神要你活生生的
[00:15:36.000 --> 00:15:38.000]  這個比喻就是將我們完全的擺上
[00:15:38.000 --> 00:15:40.000]  去侍奉神
[00:15:40.000 --> 00:15:42.000]  這種的virtue
[00:15:42.000 --> 00:15:44.000]  是更加重要的
[00:15:44.000 --> 00:15:46.000]  因為這樣的緣故你可以看到
[00:15:46.000 --> 00:15:48.000]  真正的virtue不單止是
[00:15:48.000 --> 00:15:50.000]  出來這裡做一個band的一員
[00:15:50.000 --> 00:15:52.000]  在你的生活當中
[00:15:52.000 --> 00:15:54.000]  只要你感受到神真的很愛你
[00:15:54.000 --> 00:15:56.000]  你願意回應他
[00:15:56.000 --> 00:15:58.000]  主也願意來跟隨你
[00:15:58.000 --> 00:16:00.000]  這個也算是一個worship
[00:16:00.000 --> 00:16:02.000]  這個禱告
[00:16:02.000 --> 00:16:04.000]  這個心志算是一個worship
