
[00:00:00.000 --> 00:00:03.720]  今日我們在崇拜的系列講道
[00:05:56.720 --> 00:06:00.400]  不像耶穌要行一條受苦的路
[00:06:00.400 --> 00:06:03.720]  當有些人能夠去用神蹟騎士的時候
[00:06:03.720 --> 00:06:05.800]  自然很吸引
[00:06:05.800 --> 00:06:09.480]  所以耶穌提醒他們這些是一些迷惑
[00:06:09.480 --> 00:06:13.640]  是會令人有錯誤的信靠
[00:06:13.640 --> 00:06:17.240]  另外一樣關係也是耶穌在當中提出
[00:06:17.240 --> 00:06:19.800]  待會我們有機會看到第十三章十二節
[00:06:19.800 --> 00:06:22.200]  講到「弟兄把弟兄
[00:06:22.200 --> 00:06:25.640]  父親要把兒子送到死地
[00:06:25.640 --> 00:06:28.360]  兒女要起來與父母為敵
[00:06:28.360 --> 00:06:30.600]  害死他們」
[00:06:30.600 --> 00:06:34.760]  原本我們想到在家庭的關係應該是很安全
[00:06:34.760 --> 00:06:36.920]  一個家庭應該是讓人可以回去
[00:06:36.920 --> 00:06:39.720]  可以得到這份安穩
[00:06:39.720 --> 00:06:47.400]  但耶穌說關係也不是我們可以完全倚靠
[00:06:47.400 --> 00:06:51.520]  很多時候在現代我們都很講關係
[00:06:51.520 --> 00:06:53.160]  如果大家有記得的話
[00:06:53.160 --> 00:06:55.520]  其實我在講道裡面
[00:06:55.520 --> 00:06:58.920]  也有時候會剛剛提到的就是關係
[00:06:58.920 --> 00:07:00.440]  我們在信仰裡面
[00:07:00.440 --> 00:07:02.360]  聖經裡面的教導其實
[00:07:02.360 --> 00:07:05.960]  一個很重要的都是講到關係
[00:07:05.960 --> 00:07:07.000]  當然我會提這個就是
[00:07:07.000 --> 00:07:10.640]  聖經裡面所講的神與人之間的關係
[00:07:10.640 --> 00:07:14.120]  我們怎樣去體寵神與人之間的關係
[00:07:14.120 --> 00:07:17.360]  去建立一個更深的關係
[00:07:17.360 --> 00:07:19.200]  但在現代人裡面講關係的時候
[00:07:19.200 --> 00:07:20.960]  很多時候我們要很小心
[00:07:20.960 --> 00:07:23.280]  我聽到一個在教會裡面
[00:07:23.280 --> 00:07:26.040]  侍奉了很資深的人去分享
[00:07:26.040 --> 00:07:28.280]  他覺得那時候他去分享
[00:07:28.280 --> 00:07:30.640]  他覺得聽到一句說話很有意思
[00:07:30.640 --> 00:07:35.440]  他覺得可能對生活侍奉有些影響
[00:07:35.440 --> 00:07:38.880]  他提到一句中國當時的說話
[00:07:38.880 --> 00:07:40.880]  就講到叫做「有關事」
[00:07:40.880 --> 00:07:42.480]  就是「美關事」
[00:07:42.480 --> 00:07:44.880]  「美有關事」就是怎樣
[00:07:44.880 --> 00:07:46.800]  就是「很有關事」
[00:07:46.800 --> 00:07:48.600]  我不曉得你聽不聽得懂
[00:07:48.600 --> 00:07:50.040]  他講到其實簡單來說
[00:07:50.040 --> 00:07:52.080]  中國人所講的靠關係
[00:07:52.080 --> 00:07:54.600]  拉關係或者搞關係
[00:07:54.600 --> 00:07:57.120]  如果你跟這些人沒有建立關係
[00:07:57.120 --> 00:07:58.560]  不吃多幾餐飯
[00:07:58.560 --> 00:08:00.280]  大家只喝多幾杯酒
[00:08:00.280 --> 00:08:01.600]  不建立關係
[00:08:01.600 --> 00:08:04.000]  你想搞事、做事、做生意
[00:08:04.000 --> 00:08:05.080]  做什麼都好
[00:08:05.080 --> 00:08:07.680]  你就很麻煩、很困難
[00:08:07.680 --> 00:08:10.120]  所以有關事才會「美關事」
[00:08:10.120 --> 00:08:12.440]  「美關事」你就「很有關事」
[00:08:12.440 --> 00:08:15.040]  這個就是以往其實我們都知道的
[00:08:15.040 --> 00:08:16.040]  不單單是中國
[00:08:16.040 --> 00:08:18.040]  在很多國家一樣
[00:08:18.040 --> 00:08:20.920]  大家就是在這些關係上
[00:08:20.920 --> 00:08:24.040]  來尋求利益
[00:08:24.040 --> 00:08:25.560]  所以關係不可以倚靠
[00:08:25.560 --> 00:08:29.680]  不要以為你今天跟某些人的關係好
[00:08:29.680 --> 00:08:31.840]  你就覺得可以上位
[00:08:31.840 --> 00:08:35.840]  可能我們都曾經經歷過這些不公平的事
[00:08:35.840 --> 00:08:37.800]  身受其害
[00:08:37.800 --> 00:08:41.440]  關係不可以倚靠
[00:08:41.440 --> 00:08:44.360]  當然在現代人我們講溝通的時候
[00:08:44.360 --> 00:08:45.480]  我們都會很強調
[00:08:45.480 --> 00:08:48.920]  應該建立一些正常、正確的關係
[00:08:48.920 --> 00:08:50.240]  我覺得是對的
[00:08:50.240 --> 00:08:52.720]  在溝通裏面、要跟人合作裏面
[00:08:52.720 --> 00:08:53.960]  都是要建立關係
[00:08:53.960 --> 00:08:55.720]  但不要一些錯誤的觀念
[00:08:55.720 --> 00:08:58.360]  就好像我要跟他吃多幾餐飯
[00:08:58.360 --> 00:09:01.480]  吃完飯大家摸著茶杯底也好
[00:09:01.480 --> 00:09:02.000]  酒杯底也好
[00:09:02.000 --> 00:09:03.520]  我們就可以工作
[00:09:03.520 --> 00:09:05.200]  如果將這些關係
[00:09:05.200 --> 00:09:06.640]  覺得是我們可以倚靠的
[00:09:06.640 --> 00:09:07.920]  帶回來教會
[00:09:07.920 --> 00:09:10.520]  我們跟弟兄姊妹一起的侍奉的合作
[00:09:10.520 --> 00:09:11.840]  都是要這樣的話
[00:09:11.840 --> 00:09:14.560]  我覺得這樣就很危險
[00:09:14.560 --> 00:09:19.040]  我們要小心這些迷惑
[00:09:19.040 --> 00:09:24.000]  可能會令到我們走了一個錯誤的方向
[00:09:24.000 --> 00:09:25.920]  當然我會提醒
[00:09:25.920 --> 00:09:28.000]  這些其實都不是壞事
[00:09:28.000 --> 00:09:30.360]  如果你說聖殿、假基督
[00:09:30.360 --> 00:09:32.480]  有神蹟、歧視、關係
[00:09:32.480 --> 00:09:34.240]  其實這些不一定是壞事
[00:09:34.240 --> 00:09:39.760]  這些不可以成為人的倚靠
[00:09:39.760 --> 00:09:41.840]  如果你看回馬克福音第十六章的時候
[00:09:41.840 --> 00:09:44.200]  當門徒被差遣出去
[00:09:44.200 --> 00:09:46.440]  耶穌將能力賜給他們
[00:09:46.440 --> 00:09:47.680]  你看馬克福音第十六章的時候
[00:09:47.680 --> 00:09:49.080]  他們可以怎樣?
[00:09:49.080 --> 00:09:50.480]  他們一樣行神蹟
[00:09:50.480 --> 00:09:53.280]  他們一樣醫病、趕鬼
[00:09:53.280 --> 00:09:55.240]  其實沒有問題的
[00:09:55.240 --> 00:09:56.880]  都可以做
[00:09:56.880 --> 00:10:00.080]  但如果這些成為人的倚靠的時候
[00:10:00.080 --> 00:10:02.880]  就會走了歪路
[00:10:02.880 --> 00:10:05.720]  假基督都可以行神蹟、歧視
[00:10:05.720 --> 00:10:07.600]  所以有時這些不一定是壞事
[00:10:07.600 --> 00:10:12.160]  但這些不可以成為你和我的倚靠
[00:10:12.160 --> 00:10:15.240]  我們要有正確的倚靠的對象
[00:10:15.240 --> 00:10:17.560]  同樣我們要有真心
[00:10:17.560 --> 00:10:18.800]  這個就是我剛才提到
[00:10:18.800 --> 00:10:21.600]  我們要有真正的倚靠
[00:10:21.600 --> 00:10:23.400]  我們倚靠的對象
[00:10:23.400 --> 00:10:26.560]  不是聖殿、不是神蹟、歧視
[00:10:26.560 --> 00:10:27.960]  不是關係
[00:10:27.960 --> 00:10:29.760]  我們的正確的倚靠
[00:10:29.760 --> 00:10:32.400]  就是我們的主、我們的神
[00:10:32.400 --> 00:10:34.560]  同樣我們都要真心
[00:10:34.560 --> 00:10:36.600]  在馬克福音第七章我說的時候
[00:10:36.600 --> 00:10:39.320]  說過真理與傳統
[00:10:39.320 --> 00:10:42.440]  真心或假意
[00:10:42.440 --> 00:10:44.320]  我不知道大家還記得多少
[00:10:44.320 --> 00:10:46.320]  但這個正正就是提醒我們
[00:10:46.320 --> 00:10:49.640]  我們要有一個正確倚靠的對象
[00:10:49.640 --> 00:10:53.400]  但同樣我們要有真心
[00:10:53.400 --> 00:10:54.720]  在這段經文其實
[00:10:54.720 --> 00:10:57.160]  耶穌另外一個很重要的提醒這班叛徒
[00:10:57.160 --> 00:11:01.320]  他們將來其實要面對一個艱難的環境
[00:11:01.320 --> 00:11:05.680]  這個亦是預告了初期教會
[00:11:05.680 --> 00:11:10.800]  基督徒要面對被逼迫那種苦難
[00:11:10.800 --> 00:11:12.600]  所以祂提醒他們無論如何
[00:11:12.600 --> 00:11:16.680]  都要倚靠神
[00:11:16.680 --> 00:11:20.000]  人在苦難、艱難的時候
[00:11:20.000 --> 00:11:22.400]  都要找倚靠
[00:11:22.400 --> 00:11:24.680]  但到底倚靠甚麼呢?
[00:11:24.680 --> 00:11:30.640]  我們有沒有倚靠得正確、謹慎、看得準確呢?
[00:11:30.640 --> 00:11:33.120]  在剛才我們讀第十三章第一節的時候
[00:11:33.120 --> 00:11:36.160]  門徒覺得很引以為傲
[00:11:36.160 --> 00:11:37.480]  他說:耶穌你們看看
[00:11:37.480 --> 00:11:40.440]  我們這個聖殿多宏偉
[00:11:40.440 --> 00:11:43.160]  是我們的倚靠
[00:11:43.160 --> 00:11:45.560]  但耶穌在第五節的時候怎麼說呢?
[00:11:45.560 --> 00:11:48.000]  耶穌說你們要謹慎
[00:11:48.000 --> 00:11:51.440]  免得有人迷惑你們
[00:11:51.440 --> 00:11:58.800]  謹慎其實就是看得見、看見同一個字
[00:11:58.800 --> 00:12:00.320]  耶穌提醒他們
[00:12:00.320 --> 00:12:02.280]  你要我看聖殿
[00:12:02.280 --> 00:12:07.520]  你不如小心謹慎、看得準確一點
[00:12:07.520 --> 00:12:11.800]  我們應該要倚靠甚麼呢?
[00:12:11.800 --> 00:12:14.480]  我不知道大家上成長班的弟兄姊妹
[00:12:14.480 --> 00:12:16.400]  大家記不記得你們今年第二季
[00:12:16.400 --> 00:12:20.760]  成長班課程講甚麼書卷呢?
[00:12:20.760 --> 00:12:24.120]  幸好還有人還記得
[00:12:24.120 --> 00:12:27.360]  其實《約書亞記》是第二季的課程
[00:12:27.360 --> 00:12:29.960]  大家記不記得這個只是下集
[00:12:29.960 --> 00:12:33.200]  上集何時講過?
[00:12:33.200 --> 00:12:37.480]  上集在2014年的第四季
[00:12:37.480 --> 00:12:39.400]  就是查《約書亞記》的
[00:12:39.400 --> 00:12:41.880]  當是上集,其實查不完
[00:12:41.880 --> 00:12:43.720]  我想和大家溫習一下
[00:12:43.720 --> 00:12:48.640]  其實在《約書亞記》第五章十三到十五節的時候
[00:12:48.640 --> 00:12:50.840]  有一個場面的出現
[00:12:50.840 --> 00:12:53.040]  我覺得我們要好好地學習
[00:12:53.040 --> 00:12:54.440]  我不知道你們記不記得
[00:12:54.440 --> 00:12:58.840]  當約書亞有一位神和約書亞的見面
[00:12:58.840 --> 00:13:00.400]  簡單來說就是
[00:13:00.400 --> 00:13:03.120]  約書亞見到這個神或這個人的時候
[00:13:03.120 --> 00:13:04.080]  祂就問祂
[00:13:04.080 --> 00:13:07.920]  「你是我的敵人,你來幫我,你是我的朋友」
[00:13:07.920 --> 00:13:09.520]  這又是怎樣呢?
[00:13:09.520 --> 00:13:12.720]  但是那個神怎樣跟祂說?
[00:13:12.720 --> 00:13:14.880]  祂說「我不是來幫你的」
[00:13:14.880 --> 00:13:17.320]  「我要來做甚麼?」
[00:13:17.320 --> 00:13:19.240]  「元帥」
[00:13:19.240 --> 00:13:21.600]  祂是耶和華軍隊的元帥
[00:13:21.600 --> 00:13:24.160]  祂更加是以色列人的元帥
[00:13:24.160 --> 00:13:26.040]  約書亞聽到這個回應之後
[00:13:26.040 --> 00:13:27.640]  馬上做了甚麼?
[00:13:27.640 --> 00:13:30.160]  馬上跪在樹上
[00:13:30.160 --> 00:13:32.760]  俯伏在地
[00:13:32.760 --> 00:13:38.120]  願意讓神成為他軍隊的元帥
[00:13:38.120 --> 00:13:39.800]  祂知道雖然在人看來
[00:13:39.800 --> 00:13:42.480]  祂是以色列人的領袖
[00:13:42.480 --> 00:13:45.440]  帶領著以色列人要進入迦南
[00:13:45.440 --> 00:13:47.800]  但更加深深的體會
[00:13:47.800 --> 00:13:49.720]  看得準確的是甚麼?
[00:13:49.720 --> 00:13:53.520]  真正的元帥是耶和華神
[00:13:53.520 --> 00:13:56.280]  耶和華神來到當中的時候
[00:13:56.280 --> 00:13:57.960]  不是幫祂
[00:13:57.960 --> 00:14:00.240]  是要帶領著祂
[00:14:00.240 --> 00:14:02.160]  約書亞要做的是甚麼?
[00:14:02.160 --> 00:14:04.400]  祂要看得準
[00:14:04.400 --> 00:14:06.400]  祂要跟從祂
[00:14:06.400 --> 00:14:09.000]  祂更加要倚靠祂
[00:14:09.000 --> 00:14:12.920]  這就是看得正確
[00:14:12.920 --> 00:14:15.760]  看得準、倚靠神
[00:14:15.760 --> 00:14:18.160]  約書亞就是這樣
[00:14:18.160 --> 00:14:20.080]  今天你跟我
[00:14:20.080 --> 00:14:23.040]  有沒有約書亞這樣的眼光
[00:14:23.040 --> 00:14:27.080]  因為我們自己看得人很重要
[00:14:27.080 --> 00:14:31.840]  看得神很微小
[00:14:31.840 --> 00:14:33.800]  耶穌特別要提這段經文
[00:14:33.800 --> 00:14:37.000]  其實是很想先給一個警告
[00:14:37.000 --> 00:14:39.120]  或者提醒這班門徒
[00:14:39.120 --> 00:14:41.600]  他們在碧白遇到苦難的時候
[00:14:41.600 --> 00:14:44.280]  不要害怕,也不要灰心
[00:14:44.280 --> 00:14:49.560]  最重要是福音仍然會傳開
[00:14:49.560 --> 00:14:51.960]  在十三章的第十節裡
[00:14:51.960 --> 00:14:52.640]  祂告訴他們
[00:14:52.640 --> 00:14:56.040]  縱然你面對很多危險、艱難
[00:14:56.040 --> 00:14:57.840]  但不需要灰心
[00:14:57.840 --> 00:15:01.120]  福音仍然會傳開
[00:15:01.120 --> 00:15:05.280]  這其實是預告使徒行傳初期教會的處境
[00:15:05.280 --> 00:15:07.760]  我們如果還記得在2014年
[00:15:07.760 --> 00:15:09.360]  教會七十五週年的時候
[00:15:09.360 --> 00:15:13.240]  崇拜以使徒行傳作為講道系列的時候
[00:15:13.240 --> 00:15:17.320]  其實我們也有認識到初期教會的艱難
[00:15:17.320 --> 00:15:19.960]  其實就是耶穌已經在福音書的時候
[00:15:19.960 --> 00:15:21.200]  對這班門徒說
[00:15:21.200 --> 00:15:23.480]  他們不要自己亂了陣腳
[00:15:23.480 --> 00:15:27.160]  他們繼續就是要倚靠神
[00:15:27.160 --> 00:15:29.080]  不要有錯誤的倚靠
[00:15:29.080 --> 00:15:31.920]  不是倚靠猶太人的公會
[00:15:31.920 --> 00:15:34.680]  不是倚靠其他的事情
[00:15:34.680 --> 00:15:36.040]  是要倚靠神
[00:15:36.040 --> 00:15:42.040]  才可以面對教會早期所遭受的迫害
[00:15:42.040 --> 00:15:44.280]  有人問如果只是說倚靠神
[00:15:44.280 --> 00:15:47.400]  是不是我們就什麼都不用做呢?
[00:15:47.400 --> 00:15:49.360]  其實我們要做事很簡單
[00:15:49.360 --> 00:15:51.800]  我們就是看得準
[00:15:51.800 --> 00:15:53.160]  要做得正確
[00:15:53.160 --> 00:15:56.200]  我們要知道神才是那位
[00:15:56.200 --> 00:15:59.840]  成為我們唯一的幫助
[00:15:59.840 --> 00:16:01.440]  有很多時候我們看得準
[00:16:01.440 --> 00:16:03.400]  我們知道要倚靠神
[00:16:03.400 --> 00:16:06.320]  但另一方面我們做得不是很正確
[00:16:06.320 --> 00:16:11.760]  我們用了很多世俗的手段、方法來做事
[00:16:11.760 --> 00:16:15.720]  有時候我們知道應該是倚靠神
[00:16:15.720 --> 00:16:17.960]  但我們心態上是倚靠神
[00:16:17.960 --> 00:16:20.200]  但做事的方式
[00:16:20.200 --> 00:16:24.160]  反而是用了一些不太合理的方法
[00:16:24.160 --> 00:16:25.800]  說回關係
[00:16:25.800 --> 00:16:28.760]  剛剛提到有些人很靠關係
[00:16:28.760 --> 00:16:30.440]  很用關係
[00:16:30.440 --> 00:16:33.520]  但其實這個不是我們要用的
[00:16:33.520 --> 00:16:35.320]  因為人與人之間只是說關係的時候
[00:16:35.320 --> 00:16:37.160]  我們知道有一個很危險的是什麼呢?
[00:16:37.160 --> 00:16:39.280]  很多時候你做事的時候
[00:16:39.280 --> 00:16:40.760]  我們會說得很好聽
[00:16:40.760 --> 00:16:43.280]  我們只是對事不對人
[00:16:43.280 --> 00:16:44.680]  但如果我們真的靠關係
[00:16:44.680 --> 00:16:49.600]  或者去用這些關係去做事的時候
[00:16:49.600 --> 00:16:52.320]  其實我們知道很多時候都是針對人
[00:16:52.320 --> 00:16:54.880]  多於針對事
[00:16:54.880 --> 00:16:56.240]  所以我們記得
[00:16:56.240 --> 00:16:58.400]  我們要有正確的倚靠
[00:16:58.400 --> 00:17:02.720]  是看準神是我們的倚靠
[00:17:02.720 --> 00:17:06.400]  我們同樣要用正確的方法
[00:17:06.400 --> 00:17:08.680]  要合乎聖經
[00:17:08.680 --> 00:17:10.600]  不是用一些
[00:17:10.600 --> 00:17:16.440]  就算可能社會上很多人都不太用的手段來做事
[00:17:16.440 --> 00:17:19.600]  所以在馬太福音十二章六節的時候
[00:17:19.600 --> 00:17:21.080]  在馬太福音十二章六節的時候
[00:17:21.080 --> 00:17:23.760]  耶穌在一個場景提過一樣
[00:17:23.760 --> 00:17:27.280]  祂提醒這班猶太人當時在說安息日
[00:17:27.280 --> 00:17:29.840]  但耶穌說了一句話我覺得很有意思
[00:17:29.840 --> 00:17:32.440]  如果當我們以一些錯誤的倚靠
[00:17:32.440 --> 00:17:34.560]  聖殿作為我們倚靠的時候
[00:17:34.560 --> 00:17:36.120]  其實我們要很小心
[00:17:36.120 --> 00:17:38.120]  耶穌在十二章六節那裡告訴我們什麼呢?
[00:17:38.120 --> 00:17:39.080]  祂告訴我們
[00:17:39.080 --> 00:17:42.640]  猶太人比殿更大
[00:17:42.640 --> 00:17:44.800]  如果我們覺得某一些東西
[00:17:44.800 --> 00:17:45.800]  無論是聖殿好
[00:17:45.800 --> 00:17:47.120]  是關係好
[00:17:47.120 --> 00:17:48.440]  是神蹟奇事
[00:17:48.440 --> 00:17:50.320]  甚至今天可能你擁有的財能
[00:17:50.320 --> 00:17:52.360]  你擁有的金錢
[00:17:52.360 --> 00:17:53.280]  你擁有的地位
[00:17:53.280 --> 00:17:54.800]  你覺得是倚靠的話
[00:17:54.800 --> 00:18:00.280]  祂告訴你耶穌比這一切更大
[00:18:00.280 --> 00:18:03.280]  猶太人要倚靠的話不是倚靠聖殿
