
[00:00:00.000 --> 00:00:03.700]  好 今天我們看一個《傳道書》七章八節
[00:02:35.400 --> 00:02:38.700]  她兩歲大的時候畫那幅畫
[00:02:38.700 --> 00:02:41.200]  可能是媽幫她畫的
[00:02:41.200 --> 00:02:44.700]  她又已經悉念了乘數表
[00:02:44.700 --> 00:02:46.900]  九因歌連到熟悉了
[00:02:46.900 --> 00:02:48.300]  寫下了
[00:02:48.300 --> 00:02:50.700]  又有一些人寫
[00:02:50.700 --> 00:02:53.700]  寫一些嘉許的信
[00:02:53.700 --> 00:02:55.400]  然後進幼稚園都要這樣
[00:02:55.400 --> 00:02:59.100]  因為很怕輸了在起跑線那裡
[00:02:59.100 --> 00:03:00.000]  是不是
[00:03:00.000 --> 00:03:01.500]  來到英國很不習慣
[00:03:01.500 --> 00:03:03.400]  好像沒有功課做
[00:03:03.400 --> 00:03:06.100]  為什麼那些數學
[00:03:06.100 --> 00:03:08.100]  是不是好像低幾級似的
[00:03:08.100 --> 00:03:10.600]  明明我的兒子是year 6
[00:03:10.600 --> 00:03:13.700]  為什麼他還在讀year 4的東西呢
[00:03:13.700 --> 00:03:17.000]  year 6的同學連乘數表都不會念
[00:03:17.000 --> 00:03:19.700]  我真的覺得是不是很差呢
[00:03:19.700 --> 00:03:21.000]  告訴你是不是很差
[00:03:21.000 --> 00:03:24.100]  全世界最厲害的數學家
[00:03:24.100 --> 00:03:26.300]  但是很多都是英國人
[00:03:26.300 --> 00:03:27.600]  所以不是差的
[00:03:27.600 --> 00:03:30.800]  只不過教育的制度是不同的
[00:03:30.800 --> 00:03:33.500]  有沒有聽過龜兔賽跑
[00:03:33.500 --> 00:03:35.100]  聽過了是不是
[00:03:35.100 --> 00:03:36.700]  伊索寓言裡面一個
[00:03:36.700 --> 00:03:38.500]  大家從小到大都認識的
[00:03:38.500 --> 00:03:40.800]  誰輸了在起跑線
[00:03:40.800 --> 00:03:43.100]  現在就是烏龜了是不是
[00:03:43.100 --> 00:03:47.300]  兔子又一開始的性已經飆出去了
[00:03:47.300 --> 00:03:48.100]  是不是
[00:03:48.100 --> 00:03:50.700]  當然是龜輸了在起跑線
[00:03:50.700 --> 00:03:53.300]  但是最後誰贏呢
[00:03:53.300 --> 00:03:54.400]  不用說了
[00:03:54.400 --> 00:03:54.900]  不懂嗎
[00:03:54.900 --> 00:03:55.800]  為什麼沒有人反應呢
[00:03:55.800 --> 00:03:57.100]  沒聽過這個故事嗎
[00:03:57.100 --> 00:03:58.800]  不是這個年代嗎
[00:03:58.800 --> 00:04:01.700]  好像這個寓言是什麼年代都會的
[00:04:01.700 --> 00:04:02.900]  是吧
[00:04:02.900 --> 00:04:04.500]  talk choice and the hair
[00:04:04.500 --> 00:04:05.800]  一定懂的
[00:04:05.800 --> 00:04:09.800]  就是最後當然是烏龜贏了
[00:04:09.800 --> 00:04:13.100]  當然有原因的
[00:04:13.100 --> 00:04:15.500]  白兔就驕傲
[00:04:15.500 --> 00:04:17.800]  這個是下一句講的傳道書
[00:04:17.800 --> 00:04:20.600]  所以呢
[00:04:20.600 --> 00:04:21.800]  不是那麼重要的
[00:04:21.800 --> 00:04:24.000]  事情的開頭不是最重要
[00:04:24.000 --> 00:04:26.400]  事情的過程都不是那麼重要
[00:04:26.400 --> 00:04:28.200]  是最後的終局
[00:04:28.200 --> 00:04:31.000]  所以我們人生也是一樣
[00:04:31.000 --> 00:04:32.500]  人生你開頭的時候
[00:04:32.500 --> 00:04:35.100]  有些人生長在很富有的人家
[00:04:35.100 --> 00:04:36.200]  我們英文叫什麼
[00:04:36.200 --> 00:04:38.300]  含著一個金鎖字
[00:04:38.300 --> 00:04:40.400]  其實叫做 silver spoon的英文
[00:04:40.400 --> 00:04:43.100]  含著一個銀的匙羹
[00:04:43.100 --> 00:04:46.100]  不過我們就講金鎖匙中文
[00:04:46.100 --> 00:04:49.300]  就是說他一出世就已經是一個富有家庭
[00:04:49.300 --> 00:04:50.900]  當然受到良好教育
[00:04:50.900 --> 00:04:51.700]  是不是
[00:04:51.700 --> 00:04:56.100]  但是不一定是成才呢
[00:04:56.100 --> 00:04:58.000]  不一定小孩子會好呢
[00:04:58.000 --> 00:04:59.400]  是可能他多一點機會
[00:04:59.400 --> 00:05:00.800]  但是不一定
[00:05:00.800 --> 00:05:02.900]  我們知道是很不一定
[00:05:02.900 --> 00:05:07.200]  我們人生雖然經歷過很多困苦
[00:05:07.200 --> 00:05:10.800]  但是到最後我們信主的人是去哪裡呢
[00:05:10.800 --> 00:05:12.900]  就是一個新天新地
[00:05:12.900 --> 00:05:14.600]  所以過程不是最重要
[00:05:14.600 --> 00:05:16.300]  開頭也不是最重要
[00:05:16.300 --> 00:05:18.100]  最重要是結局
[00:05:18.100 --> 00:05:20.000]  傳道書就很有智慧
[00:05:20.000 --> 00:05:23.400]  所樂門就講這句話給我們聽
[00:05:23.400 --> 00:05:25.600]  我都講過了
[00:05:25.600 --> 00:05:27.000]  我讀過五家日
[00:05:27.000 --> 00:05:29.700]  我在中學的時候讀了五年
[00:05:29.700 --> 00:05:31.700]  讀大學也讀了五年
[00:05:31.700 --> 00:05:34.200]  過程其實是艱苦的
[00:05:34.200 --> 00:05:34.900]  以前都講過了
[00:05:34.900 --> 00:05:36.400]  今天不講太多了
[00:05:36.400 --> 00:05:37.900]  有人說我講太多自己
[00:05:37.900 --> 00:05:42.100]  那就不需要講太多了
[00:05:42.100 --> 00:05:45.300]  大家都明白了那個年代的寄宿生活
[00:05:45.300 --> 00:05:48.900]  大家都明白了讀醫生的困難
[00:05:48.900 --> 00:05:52.000]  但是結局是理想
[00:05:52.000 --> 00:05:54.200]  這個才是重要
[00:05:54.200 --> 00:05:58.200]  當然你們都有這個五家日的包袱
[00:05:58.200 --> 00:05:59.700]  來到這裡
[00:05:59.700 --> 00:06:00.900]  怎麼樣
[00:06:00.900 --> 00:06:02.300]  不習慣了
[00:06:02.300 --> 00:06:03.300]  是不是
[00:06:03.300 --> 00:06:05.100]  吃東西就不習慣了
[00:06:05.100 --> 00:06:06.400]  一定是啦
[00:06:06.400 --> 00:06:07.400]  剛才有弟兄跟我說
[00:06:07.400 --> 00:06:08.900]  蘇聯人都可以的了
[00:06:08.900 --> 00:06:13.000]  只是欠一間香港式的餐廳酒樓而已
[00:06:13.000 --> 00:06:15.000]  真的
[00:06:15.000 --> 00:06:17.900]  未必習慣
[00:06:17.900 --> 00:06:18.800]  天氣呢
[00:06:18.800 --> 00:06:20.300]  不習慣
[00:06:20.300 --> 00:06:21.700]  剛才有一首歌
[00:06:21.700 --> 00:06:24.800]  提醒我們寒冷寒夜的時候
[00:06:24.800 --> 00:06:26.500]  有主擁抱我們
[00:06:26.500 --> 00:06:27.900]  其實我們是基督徒
[00:06:27.900 --> 00:06:29.900]  是很有福氣的
[00:06:29.900 --> 00:06:31.800]  過程不是那麼重要
[00:06:31.800 --> 00:06:34.100]  不習慣英文
[00:06:34.100 --> 00:06:40.300]  英國其實給你很多機會去進修英文
[00:06:40.300 --> 00:06:43.700]  我們教會也搞了一個茶座英文班
[00:06:43.700 --> 00:06:45.500]  所以其實是有機會
[00:06:45.500 --> 00:06:48.500]  平時你在香港是沒有時間去做的事
[00:06:48.500 --> 00:06:51.600]  你來到是有時間的
[00:06:51.600 --> 00:06:53.400]  過程是看你怎樣去看
[00:06:53.400 --> 00:06:54.500]  怎樣去面對
[00:06:54.500 --> 00:06:56.500]  但是中國是怎樣
[00:06:56.500 --> 00:06:59.300]  中國當然是拿了英國護照
[00:06:59.300 --> 00:07:03.500]  這個是你來的目的
[00:07:03.500 --> 00:07:06.700]  小朋友得到好的教育
[00:07:06.700 --> 00:07:08.100]  這個是你來的目的
[00:07:08.100 --> 00:07:12.200]  所以我們不要看開頭是多麼困難
[00:07:12.200 --> 00:07:14.400]  不要看過程是多麼艱苦
[00:07:14.400 --> 00:07:17.800]  我們看結局是有神的帶領之下
[00:07:17.800 --> 00:07:20.700]  一定是滿意的
[00:07:20.700 --> 00:07:23.800]  這就是傳道書要跟我們說的
[00:07:23.800 --> 00:07:26.400]  就是要我們在不同的境況
[00:07:26.400 --> 00:07:29.100]  包括不如意的境況之下
[00:07:29.100 --> 00:07:34.100]  我們要耐心等候神的時間
[00:07:34.100 --> 00:07:39.000]  不要給那些很無謂的憂慮
[00:07:39.000 --> 00:07:42.100]  也不要眷戀著過往
[00:07:42.100 --> 00:07:45.600]  那碟香腸粉香港的乾炒牛河
[00:07:45.600 --> 00:07:48.700]  就是不要太過眷戀過去
[00:07:48.700 --> 00:07:51.100]  也不要憂慮將來
[00:07:51.100 --> 00:07:55.700]  這句說話是電台音樂情人教我的
[00:07:55.700 --> 00:07:58.800]  他說不要執著過去的遺憾
[00:07:58.800 --> 00:08:01.800]  也不要預知未來的憂愁
[00:08:01.800 --> 00:08:03.800]  我覺得這兩句話是很精景的
[00:08:03.800 --> 00:08:05.800]  我們做人就是把握現在
[00:08:05.800 --> 00:08:07.200]  靠主而活
[00:08:07.200 --> 00:08:12.000]  你執著過去的遺憾
[00:08:12.000 --> 00:08:14.700]  意義不大
[00:08:14.700 --> 00:08:18.000]  如果今天我留在香港又怎樣呢
[00:08:18.000 --> 00:08:21.400]  又如何
[00:08:21.400 --> 00:08:23.200]  這些事情我們是
[00:08:23.200 --> 00:08:24.800]  你執著過去
[00:08:24.800 --> 00:08:26.200]  或者我兒子我女兒
[00:08:26.200 --> 00:08:28.900]  小時候如果讀另一間學校又會怎樣呢
[00:08:28.900 --> 00:08:30.700]  如果當日我不是做這份工作
[00:08:30.700 --> 00:08:33.100]  我找另一份工作又會怎樣呢
[00:08:33.100 --> 00:08:36.200]  你可能有很多遺憾
[00:08:36.200 --> 00:08:37.400]  但是執著是沒有用的
[00:08:37.400 --> 00:08:38.800]  第一你改變不了
[00:08:38.800 --> 00:08:41.500]  第二你是用你人的意識去想
[00:08:41.500 --> 00:08:44.600]  你如果是這樣就會這樣
[00:08:44.600 --> 00:08:46.100]  如果主不願意的
[00:08:46.100 --> 00:08:47.800]  你想怎樣都做不到的
[00:08:47.800 --> 00:08:49.200]  聖經說得很清楚
[00:08:49.200 --> 00:08:51.600]  要神去願意神去開路
[00:08:51.600 --> 00:08:54.400]  你才可以做到的
[00:08:54.400 --> 00:08:56.300]  不是靠你自己的能力
[00:08:56.300 --> 00:08:57.600]  不是靠你自己的計劃
[00:08:57.600 --> 00:09:01.000]  第二你不可以預知未來的憂愁
[00:09:01.000 --> 00:09:02.600]  我看見一些人吃這頓飯
[00:09:02.600 --> 00:09:05.700]  已經想好下一頓飯吃什麼
[00:09:05.700 --> 00:09:07.800]  你不用想太多
[00:09:07.800 --> 00:09:11.800]  因為神的供應是足夠
[00:09:11.800 --> 00:09:13.000]  或者大家唱歌知了
[00:09:13.000 --> 00:09:14.500]  神的供應是足夠
[00:09:14.500 --> 00:09:17.700]  因為我們的神是自有永有
[00:09:17.700 --> 00:09:20.400]  祂在時間以外
[00:09:20.400 --> 00:09:22.600]  祂在宇宙之中
[00:09:22.600 --> 00:09:24.600]  祂有絕對的主權
[00:09:24.600 --> 00:09:26.600]  如果你相信這件事
[00:09:26.600 --> 00:09:28.100]  你就不會執著過去
[00:09:28.100 --> 00:09:29.100]  你相信這件事
[00:09:29.100 --> 00:09:31.300]  你就不會為未來憂愁
[00:09:31.300 --> 00:09:33.200]  因為祂是掌管一切的
[00:09:33.200 --> 00:09:34.500]  剛才唱的那首歌
[00:09:34.500 --> 00:09:35.600]  我覺得選得很好
[00:09:35.600 --> 00:09:38.700]  「慎坐著為王」
[00:09:38.700 --> 00:09:39.700]  什麼坐著為王
[00:09:39.700 --> 00:09:40.900]  什麼意思
[00:09:40.900 --> 00:09:42.200]  坐著不用工作
[00:09:42.200 --> 00:09:43.200]  是不是這個意思
[00:09:43.200 --> 00:09:45.400]  看整句聖經怎麼說
[00:09:45.400 --> 00:09:46.200]  這句說話其實是
[00:09:46.200 --> 00:09:49.000]  詩篇二十九篇十字歌出來
[00:09:49.000 --> 00:09:51.100]  它說這個是華本收定版
[00:09:51.100 --> 00:09:55.100]  耶和華坐在洪水之上為王
[00:09:55.100 --> 00:09:57.200]  老和的版就說
[00:09:57.200 --> 00:09:58.400]  當洪水氾濫的時候
[00:09:58.400 --> 00:09:59.600]  耶和華坐在為王
[00:09:59.600 --> 00:10:02.400]  其實原文貼切一點是
[00:10:02.400 --> 00:10:08.300]  耶和華坐在洪水之上為王
[00:10:08.300 --> 00:10:09.100]  耶和華坐在為王
[00:10:09.100 --> 00:10:09.900]  直到永遠
[00:10:09.900 --> 00:10:12.100]  詩篇二十九篇十字那裡
[00:10:12.100 --> 00:10:14.700]  它坐著英文那一字就Anthrone
[00:10:14.700 --> 00:10:15.700]  Anthrone為什麼
[00:10:15.700 --> 00:10:17.200]  Anthrone就是
[00:10:17.200 --> 00:10:19.900]  之前你看查理三世
[00:10:19.900 --> 00:10:22.600]  他登基的時候
[00:10:22.600 --> 00:10:25.100]  那個Anthrone就是他的皇位
[00:10:25.100 --> 00:10:27.200]  很重要的知不知道
[00:10:27.200 --> 00:10:27.900]  那就不用了
[00:10:27.900 --> 00:10:29.300]  給他一個冠冕就行了
[00:10:29.300 --> 00:10:31.000]  那個不是最重要
[00:10:31.000 --> 00:10:32.400]  那張椅子
[00:10:32.400 --> 00:10:36.400]  就是我們中國人說的那張龍椅
[00:10:36.400 --> 00:10:37.500]  才是最重要
[00:10:37.500 --> 00:10:39.600]  因為這個不是一張普通的椅子
[00:10:39.600 --> 00:10:41.100]  它代表他坐在那裡的時候
[00:10:41.100 --> 00:10:43.400]  權力就在那裡了
[00:10:43.400 --> 00:10:44.400]  明白了嗎
[00:10:44.400 --> 00:10:45.400]  所以你看到那些
[00:10:45.400 --> 00:10:48.000]  看古裝戲的皇帝一定是坐在那裡的
[00:10:48.000 --> 00:10:49.300]  你看他站在那裡
[00:10:49.300 --> 00:10:50.700]  很少站在那裡的
[00:10:50.700 --> 00:10:52.600]  坐在那裡
[00:10:52.600 --> 00:10:53.800]  所以這個意思就是說
[00:10:53.800 --> 00:10:55.100]  我們的耶和華
[00:10:55.100 --> 00:10:58.200]  他坐在那裡都是我們的王
[00:10:58.200 --> 00:10:59.200]  他坐在哪
[00:10:59.200 --> 00:11:02.200]  他坐在洪水之上
[00:11:02.200 --> 00:11:03.600]  原文是這樣的意思
[00:11:03.600 --> 00:11:06.100]  就是洪水氾濫的時候
[00:11:06.100 --> 00:11:07.300]  我們怎麼辦
[00:11:07.300 --> 00:11:09.400]  我們當然是雞飛狗走
[00:11:09.400 --> 00:11:11.200]  下雨下到水浸了
[00:11:11.200 --> 00:11:12.200]  還不走
[00:11:12.200 --> 00:11:14.200]  但是耶和華仍然坐在那裡
[00:11:14.200 --> 00:11:14.800]  為什麼
[00:11:14.800 --> 00:11:16.400]  他可以控制這個洪水
[00:11:16.400 --> 00:11:18.800]  因為他管理這個宇宙
[00:11:18.800 --> 00:11:23.500]  所以他的能力在他那裡
[00:11:23.500 --> 00:11:26.400]  所以呢
[00:11:26.400 --> 00:11:30.100]  神他既然可以掌管這個宇宙萬物
[00:11:30.100 --> 00:11:33.400]  神就會不時是用
[00:11:33.400 --> 00:11:36.500]  這些的天災人禍
[00:11:36.500 --> 00:11:38.000]  來跟我們說話
[00:11:38.000 --> 00:11:41.200]  因為他是可以控制這件事
[00:11:41.200 --> 00:11:43.600]  藉著一些自然界的天災
[00:11:43.600 --> 00:11:46.900]  藉著我們個人的苦難
[00:11:46.900 --> 00:11:49.000]  包括我們什麼苦難
[00:11:49.000 --> 00:11:50.700]  病
[00:11:50.700 --> 00:11:52.600]  通常大家想想什麼病
[00:11:52.600 --> 00:11:54.700]  做什麼苦難
[00:11:54.700 --> 00:11:57.000]  原來移民也是苦難
[00:11:57.000 --> 00:11:58.100]  移民來英國
[00:11:58.100 --> 00:12:00.000]  有些人當了是苦難
[00:12:00.000 --> 00:12:01.600]  因為是life changing
[00:12:01.600 --> 00:12:02.600]  英文是life changing
[00:12:02.600 --> 00:12:04.000]  不是一定是不好
[00:12:04.000 --> 00:12:06.400]  只不過是你的life是改變了
[00:12:06.400 --> 00:12:08.000]  是很大改變的
[00:12:08.000 --> 00:12:09.600]  一家
[00:12:09.600 --> 00:12:10.400]  四口
[00:12:10.400 --> 00:12:11.000]  六口
[00:12:11.000 --> 00:12:11.400]  七口
[00:12:11.400 --> 00:12:12.100]  八口
[00:12:12.100 --> 00:12:14.100]  過來了
[00:12:14.100 --> 00:12:15.800]  是很大的改變
[00:12:15.800 --> 00:12:17.500]  有孩子嬰兒手抱的
[00:12:17.500 --> 00:12:19.200]  有年長八十幾歲的
[00:12:19.200 --> 00:12:20.200]  這樣過來英國
[00:12:20.200 --> 00:12:23.900]  一個陌生的地方從來沒有來過
[00:12:23.900 --> 00:12:25.200]  以前聽都沒聽過
[00:12:25.200 --> 00:12:26.300]  Swingdon這個地方
[00:12:26.300 --> 00:12:27.600]  唯一聽過就是
[00:12:27.600 --> 00:12:29.700]  在尖沙咀有間書局叫Swingdon
[00:12:29.700 --> 00:12:31.900]  神沖書局
[00:12:31.900 --> 00:12:33.800]  是這麼多了
[00:12:33.800 --> 00:12:35.000]  是不是life changing
[00:12:35.000 --> 00:12:36.700]  是不是改變了生命
[00:12:36.700 --> 00:12:37.200]  是
[00:12:37.200 --> 00:12:39.600]  神藉著這些改變生命的event
[00:12:39.600 --> 00:12:41.200]  來跟我們說話
[00:12:41.200 --> 00:12:43.700]  所以不是只是天災人禍地震
[00:12:43.700 --> 00:12:45.900]  是水災這麼大一件事
[00:12:45.900 --> 00:12:46.700]  當然了
[00:12:46.700 --> 00:12:48.800]  我們看聖經很多時候就說了
[00:12:48.800 --> 00:12:50.600]  是很多的天災
[00:12:50.600 --> 00:12:53.800]  羅亞是一個最大的人的例子
[00:12:53.800 --> 00:12:55.800]  大家知道
[00:12:55.800 --> 00:12:58.400]  看回創世紀六章的時候
[00:12:58.400 --> 00:13:00.400]  聖經怎麼說
[00:13:00.400 --> 00:13:03.300]  耶和華見到人在地上罪大惡極
[00:13:03.300 --> 00:13:06.600]  終日心裡所想的盡是惡事
[00:13:06.600 --> 00:13:12.100]  不單止罪行出來是有罪
[00:13:12.100 --> 00:13:15.000]  原來他想都是罪
[00:13:15.000 --> 00:13:16.800]  所以現在有些什麼什麼法那些
[00:13:16.800 --> 00:13:18.200]  想一下都有罪的
[00:13:18.200 --> 00:13:20.400]  原來都依照聖經的
[00:13:20.400 --> 00:13:21.200]  因為我說而已
[00:13:21.200 --> 00:13:23.000]  不要告我出來
[00:13:23.000 --> 00:13:24.200]  原來想一下都不好
[00:13:24.200 --> 00:13:25.200]  知不知道
[00:13:25.200 --> 00:13:27.800]  就是地上是罪大惡極
[00:13:27.800 --> 00:13:31.300]  終日心裡所想的都是惡事
[00:13:31.300 --> 00:13:32.500]  所以人神就說
[00:13:32.500 --> 00:13:34.500]  這個地上是敗壞了
[00:13:34.500 --> 00:13:35.900]  充滿了暴力
[00:13:35.900 --> 00:13:37.100]  上帝見到這樣就說
[00:13:37.100 --> 00:13:38.500]  看他敗壞了
[00:13:38.500 --> 00:13:40.200]  因為凡血肉之軀
[00:13:40.200 --> 00:13:41.700]  在地上行為都敗壞
[00:13:41.700 --> 00:13:42.600]  結果怎樣
[00:13:42.600 --> 00:13:44.800]  結果就是洪水來到
[00:13:44.800 --> 00:13:45.900]  藉著洪水
[00:13:45.900 --> 00:13:48.100]  神是要一個警告
[00:13:48.100 --> 00:13:51.700]  一個提醒給世人
[00:13:51.700 --> 00:13:55.800]  因為他們離開了上帝
[00:13:55.800 --> 00:14:00.300]  聖經有很多的故事
[00:14:00.300 --> 00:14:01.600]  其實真實的事蹟
[00:14:01.600 --> 00:14:04.200]  是因為人離開了上帝
[00:14:04.200 --> 00:14:06.200]  神就降災下來
[00:14:06.200 --> 00:14:09.800]  神是藉著自然界的災害
[00:14:09.800 --> 00:14:12.800]  來跟我們講說話
[00:14:12.800 --> 00:14:14.800]  在亞摩斯書四章裡面
[00:14:14.800 --> 00:14:15.900]  有很多句
[00:14:15.900 --> 00:14:19.100]  幫我選兩句出來
[00:14:19.100 --> 00:14:22.300]  亞摩斯先知就說
[00:14:22.300 --> 00:14:23.300]  神說
[00:14:23.300 --> 00:14:27.100]  我降瘟疫在你們中間
[00:14:27.100 --> 00:14:28.500]  像在埃及一樣
[00:14:28.500 --> 00:14:31.300]  因為當時神就降了瘟疫給埃及
[00:14:31.300 --> 00:14:32.800]  出埃及記的時候
[00:14:32.800 --> 00:14:36.500]  我用刀殺戮你們的少年人
[00:14:36.500 --> 00:14:39.800]  使你們的馬匹被擄掠
[00:14:39.800 --> 00:14:42.500]  刑中施搜的臭氣撲鼻
[00:14:42.500 --> 00:14:43.900]  說很可怕
[00:14:43.900 --> 00:14:45.200]  但是怎樣
[00:14:45.200 --> 00:14:46.700]  這麼大的懲罰
[00:14:46.700 --> 00:14:48.100]  這麼大的警告
[00:14:48.100 --> 00:14:49.900]  結果是什麼
[00:14:49.900 --> 00:14:50.800]  亞摩斯說
[00:14:50.800 --> 00:14:53.000]  你們仍不歸向我
[00:14:53.000 --> 00:14:55.000]  我們仍然是偏行幾路
[00:14:55.000 --> 00:14:57.900]  我們看到這麼多的事來到
[00:14:57.900 --> 00:14:59.200]  我們都不怕
[00:14:59.200 --> 00:15:02.300]  我們仍然是偏行幾路
[00:15:02.300 --> 00:15:04.200]  仍然是不歸向神
[00:15:04.200 --> 00:15:06.900]  接著有一句話說耶和華所說
[00:15:06.900 --> 00:15:07.500]  接著他說
[00:15:07.500 --> 00:15:10.800]  我傾覆你們中間的城邑
[00:15:10.800 --> 00:15:13.500]  如同我從前傾覆所多瑪
[00:15:13.500 --> 00:15:14.900]  俄摩拉一樣
[00:15:14.900 --> 00:15:16.800]  天火焚城那次
[00:15:16.800 --> 00:15:20.600]  使你們好像從火中抽出來的一根柴
[00:15:20.600 --> 00:15:23.100]  消到只剩一根柴一樣
[00:15:23.100 --> 00:15:24.900]  你們仍不歸我
[00:15:24.900 --> 00:15:25.800]  這是耶和華所說
[00:15:25.800 --> 00:15:29.000]  所以神的警告來到
[00:15:29.000 --> 00:15:30.100]  是很可怕的
[00:15:30.100 --> 00:15:31.600]  回到今天的主題
[00:15:31.600 --> 00:15:33.600]  以後再反思
[00:15:33.600 --> 00:15:35.500]  多一個「再」字
[00:15:35.500 --> 00:15:38.200]  因為兩年前疫症過了之後
[00:15:38.200 --> 00:15:39.400]  所謂過了
[00:15:39.400 --> 00:15:40.200]  我講過一個道
[00:15:40.200 --> 00:15:42.300]  叫「逆後反思」
[00:15:42.300 --> 00:15:43.600]  我反了兩年
[00:15:43.600 --> 00:15:45.500]  反來反去再反思
[00:15:45.500 --> 00:15:48.200]  有些新的東西跟大家講一下
[00:15:48.200 --> 00:15:50.300]  沒理由每個講題都是一樣的
[00:15:50.300 --> 00:15:51.100]  你Google搜尋
[00:15:51.100 --> 00:15:53.600]  為什麼兩篇道不同呢
[00:15:53.600 --> 00:15:54.100]  是不是
[00:15:54.100 --> 00:15:57.100]  那就再反思
[00:15:57.100 --> 00:15:58.400]  這場疫症
[00:15:58.400 --> 00:16:01.400]  其實真是神給我們提醒了很多東西
[00:16:01.400 --> 00:16:03.100]  祂是跟我們說話
[00:16:03.100 --> 00:16:04.600]  你聽不聽呢
[00:16:04.600 --> 00:16:06.300]  就是我們的問題
[00:16:06.300 --> 00:16:08.000]  祂就說了
[00:16:08.000 --> 00:16:10.600]  就好像媽媽爸爸教子女那樣
[00:16:10.600 --> 00:16:11.900]  我就說了
[00:16:11.900 --> 00:16:12.800]  你不聽
