
[00:00:00.000 --> 00:00:05.000]  很高興和大家分享「神做話語」
[00:11:48.000 --> 00:11:49.000]  我會去伊朗
[00:11:49.000 --> 00:11:50.000]  為什麼十一月呢
[00:11:50.000 --> 00:11:52.000]  因為就算遊客去伊朗也好
[00:11:52.000 --> 00:11:55.000]  女性是要蒙頭的
[00:11:55.000 --> 00:11:57.000]  還有不可以露出手臂的
[00:11:57.000 --> 00:11:59.000]  就一定要穿長衫
[00:11:59.000 --> 00:12:02.000]  蓋過所有手腳
[00:12:02.000 --> 00:12:04.000]  如果夏天去
[00:12:04.000 --> 00:12:06.000]  就一定去完之後
[00:12:06.000 --> 00:12:07.000]  會生意費
[00:12:07.000 --> 00:12:10.000]  所以就會留到十一月左右
[00:12:10.000 --> 00:12:12.000]  較為涼爽的時候會去
[00:12:12.000 --> 00:12:15.000]  現在伊朗的女士
[00:12:15.000 --> 00:12:18.000]  他們曾經出現過一個暴動
[00:12:18.000 --> 00:12:20.000]  就是他們不需要蒙頭巾
[00:12:20.000 --> 00:12:21.000]  好了
[00:12:21.000 --> 00:12:23.000]  平民是蒙頭而已
[00:12:23.000 --> 00:12:24.000]  但是你怎麼知道
[00:12:24.000 --> 00:12:25.000]  他們被視為
[00:12:25.000 --> 00:12:28.000]  非常尊貴的女士是怎樣的
[00:12:28.000 --> 00:12:30.000]  就好像現在你看到這些
[00:12:30.000 --> 00:12:31.000]  這些不是IS來的
[00:12:31.000 --> 00:12:32.000]  他們是怎樣的呢
[00:12:32.000 --> 00:12:34.000]  蓋過了頭
[00:12:34.000 --> 00:12:35.000]  連臉都遮住了
[00:12:35.000 --> 00:12:37.000]  只露出了眼睛
[00:12:37.000 --> 00:12:39.000]  就是他們認為
[00:12:39.000 --> 00:12:40.000]  他們的樣貌
[00:12:40.000 --> 00:12:41.000]  他們的身體
[00:12:41.000 --> 00:12:43.000]  非常尊貴
[00:12:43.000 --> 00:12:47.000]  所以不可以暴露在別人的眼前
[00:12:47.000 --> 00:12:48.000]  這麼尊貴的
[00:12:48.000 --> 00:12:50.000]  就是要得著保護
[00:12:50.000 --> 00:12:53.000]  所以他說在寶座上面
[00:12:53.000 --> 00:12:56.000]  這個君王他的衣裳直垂到腳
[00:12:56.000 --> 00:12:59.000]  是代表了他的尊貴和榮耀
[00:12:59.000 --> 00:13:02.000]  是代表了他那種的高超
[00:13:02.000 --> 00:13:04.000]  這個是很重要的
[00:13:04.000 --> 00:13:05.000]  今天
[00:13:05.000 --> 00:13:08.000]  我們的神系神聖不可侵犯
[00:13:08.000 --> 00:13:10.000]  你有沒有留意到
[00:13:10.000 --> 00:13:11.000]  劇情本聖經
[00:13:11.000 --> 00:13:13.000]  不單單舊約
[00:13:13.000 --> 00:13:16.000]  一路神用形象出現的時候
[00:13:16.000 --> 00:13:19.000]  是沒有描繪到神的樣子的
[00:13:19.000 --> 00:13:21.000]  你想想四福金書裡面
[00:13:21.000 --> 00:13:23.000]  有沒有說到耶穌的樣子
[00:13:23.000 --> 00:13:25.000]  你是看不到的
[00:13:25.000 --> 00:13:27.000]  不要以為耶穌很帥
[00:13:27.000 --> 00:13:29.000]  而賽亞書是怎樣說的
[00:13:29.000 --> 00:13:31.000]  他無佳形美容
[00:13:31.000 --> 00:13:32.000]  也無美貌
[00:13:32.000 --> 00:13:33.000]  比我們可以羨慕
[00:13:33.000 --> 00:13:36.000]  耶穌本來是很俊美
[00:13:36.000 --> 00:13:39.000]  但是因為常經憂患
[00:13:39.000 --> 00:13:42.000]  擔當世人所面對的一些罪惡
[00:13:42.000 --> 00:13:47.000]  所以他的面容應該是會呼告
[00:13:47.000 --> 00:13:50.000]  聖經沒有描繪他的樣子
[00:13:50.000 --> 00:13:53.000]  就是免得人們去雕一個像
[00:13:53.000 --> 00:13:55.000]  出來都是去敬拜
[00:13:55.000 --> 00:13:57.000]  所以這裡很清楚說
[00:13:57.000 --> 00:13:59.000]  他就是沒有樣子看到
[00:13:59.000 --> 00:14:03.000]  但是只看到他的衣裳直垂到腳
[00:14:03.000 --> 00:14:05.000]  接著我們看看
[00:14:05.000 --> 00:14:09.000]  敬拜的對象是誰呢
[00:14:09.000 --> 00:14:10.000]  如果我們看回
[00:14:10.000 --> 00:14:11.000]  前面經文的時候
[00:14:11.000 --> 00:14:13.000]  他稱他為主
[00:14:13.000 --> 00:14:16.000]  接著就說他是大君王
[00:14:16.000 --> 00:14:18.000]  主
[00:14:18.000 --> 00:14:19.000]  我們大家都很熟悉
[00:14:19.000 --> 00:14:20.000]  特別我們信了主的時候
[00:14:20.000 --> 00:14:21.000]  我們祈禱的時候
[00:14:21.000 --> 00:14:22.000]  我們的主
[00:14:22.000 --> 00:14:23.000]  主耶穌基督
[00:14:23.000 --> 00:14:24.000]  是不是
[00:14:24.000 --> 00:14:25.000]  但是如果你留意一下
[00:14:25.000 --> 00:14:26.000]  在舊約裡面
[00:14:26.000 --> 00:14:29.000]  很少稱呼神為主
[00:14:29.000 --> 00:14:32.000]  在特別摩西五經裡面
[00:14:32.000 --> 00:14:35.000]  更加少出現這個字
[00:14:35.000 --> 00:14:37.000]  但是在二塞亞書裡面
[00:14:37.000 --> 00:14:39.000]  就經常出現這個字
[00:14:39.000 --> 00:14:41.000]  主是代表了什麼呢
[00:14:41.000 --> 00:14:42.000]  就是代表了
[00:14:42.000 --> 00:14:44.000]  他是有一個person
[00:14:44.000 --> 00:14:46.000]  是有一個位格的
[00:14:46.000 --> 00:14:48.000]  是可以和人溝通的
[00:14:48.000 --> 00:14:49.000]  今天我們人與人之間
[00:14:49.000 --> 00:14:50.000]  是否可以溝通呢
[00:14:50.000 --> 00:14:52.000]  因為我們是一個person
[00:14:52.000 --> 00:14:54.000]  事後就可以有一個交往
[00:14:54.000 --> 00:14:56.000]  這個是很重要的
[00:14:56.000 --> 00:14:59.000]  更加因為主的時候
[00:14:59.000 --> 00:15:03.000]  顯明了他的地位是超越的
[00:15:03.000 --> 00:15:06.000]  你出來社會工作
[00:15:06.000 --> 00:15:07.000]  當你不是老闆
[00:15:07.000 --> 00:15:10.000]  你只是一個普通的職員
[00:15:10.000 --> 00:15:12.000]  都有階級之分的
[00:15:12.000 --> 00:15:13.000]  有主任嘛
[00:15:13.000 --> 00:15:15.000]  主任一定是怎樣的
[00:15:15.000 --> 00:15:16.000]  是高級過來的
[00:15:16.000 --> 00:15:17.000]  是不是
[00:15:17.000 --> 00:15:18.000]  接著有經理
[00:15:18.000 --> 00:15:19.000]  主的時候
[00:15:19.000 --> 00:15:20.000]  他是一個主人
[00:15:20.000 --> 00:15:23.000]  代表了他是超越
[00:15:23.000 --> 00:15:25.000]  可以掌管一切的
[00:15:25.000 --> 00:15:27.000]  也是萬物的主宰
[00:15:27.000 --> 00:15:29.000]  第二處就是大君王
[00:15:29.000 --> 00:15:31.000]  大君王是什麼呢
[00:15:31.000 --> 00:15:34.000]  不單單代表了他的榮耀
[00:15:34.000 --> 00:15:37.000]  更加代表了他的權能
[00:15:37.000 --> 00:15:38.000]  作為一個君王
[00:15:38.000 --> 00:15:40.000]  特別在舊約時代裡面
[00:15:40.000 --> 00:15:42.000]  君王是管理著國家
[00:15:42.000 --> 00:15:44.000]  可以有權柄
[00:15:44.000 --> 00:15:47.000]  可以施以一些法例
[00:15:47.000 --> 00:15:49.000]  要人民去遵守
[00:15:49.000 --> 00:15:50.000]  他滿有能力
