
[00:00:00.000 --> 00:00:11.000]  此錄音或錄影的版權是屬基督教宣導會法國堂所有
[00:13:24.000 --> 00:13:26.000]  不知道滾到哪裡去了
[00:13:26.000 --> 00:13:27.000]  飄走了
[00:13:27.000 --> 00:13:29.000]  失去了
[00:13:29.000 --> 00:13:33.000]  這個就是這個隨流飄去
[00:13:33.000 --> 00:13:36.000]  其中一些表達
[00:13:36.000 --> 00:13:39.000]  這個救恩很重要
[00:13:39.000 --> 00:13:42.000]  是起初由主親自宣講的
[00:13:42.000 --> 00:13:45.000]  也有不同的人去證實了門徒
[00:13:45.000 --> 00:13:47.000]  告訴你他認識過主
[00:13:47.000 --> 00:13:49.000]  知道主所做的
[00:13:49.000 --> 00:13:53.000]  後來上帝也用不同的大能大事神蹟
[00:13:53.000 --> 00:13:55.000]  在使徒行傳我們看到很多
[00:13:55.000 --> 00:13:57.000]  去證明了這個耶穌基督的福音
[00:13:57.000 --> 00:14:01.000]  聖靈也不斷跟每一代的信徒說話
[00:14:01.000 --> 00:14:03.000]  聖經對我們作見證
[00:14:03.000 --> 00:14:05.000]  這一切一切不斷告訴你
[00:14:05.000 --> 00:14:07.000]  很重要很重要很重要
[00:14:07.000 --> 00:14:09.000]  因為是神的兒子
[00:14:09.000 --> 00:14:15.000]  是神自己親自給我們最重要的說話
[00:14:15.000 --> 00:14:19.000]  不理會就後果嚴重
[00:14:19.000 --> 00:14:21.000]  所以第三次一開頭
[00:14:21.000 --> 00:14:23.000]  作者就是這樣說
[00:14:23.000 --> 00:14:27.000]  他說我們若忽略這麼大的救恩
[00:14:27.000 --> 00:14:30.000]  又怎能逃脫呢
[00:14:30.000 --> 00:14:32.000]  逃脫什麼
[00:14:32.000 --> 00:14:33.000]  你迴避了耶穌基督
[00:14:33.000 --> 00:14:34.000]  你不要了耶穌基督
[00:14:34.000 --> 00:14:35.000]  你飄了去
[00:14:35.000 --> 00:14:36.000]  逃脫了
[00:14:36.000 --> 00:14:37.000]  走掉了
[00:14:37.000 --> 00:14:39.000]  很大件事
[00:14:39.000 --> 00:14:41.000]  因為你逃不掉
[00:14:41.000 --> 00:14:42.000]  逃不掉什麼
[00:14:42.000 --> 00:14:44.000]  末日的審判
[00:14:44.000 --> 00:14:46.000]  你離開光明走回黑暗
[00:14:46.000 --> 00:14:48.000]  是永遠的失落
[00:14:48.000 --> 00:14:49.000]  很大件事
[00:14:49.000 --> 00:14:51.000]  怎能忽略不要耶穌
[00:14:51.000 --> 00:14:52.000]  這個真理呢
[00:14:52.000 --> 00:14:55.000]  這個救恩呢
[00:14:55.000 --> 00:14:56.000]  所以頂子妹
[00:14:56.000 --> 00:15:01.000]  我們是熟悉很多道理
[00:15:01.000 --> 00:15:04.000]  但這些道理真理救恩
[00:15:04.000 --> 00:15:05.000]  永生的救恩
[00:15:05.000 --> 00:15:08.000]  你要充分留心
[00:15:08.000 --> 00:15:10.000]  不要走去旁知細節
[00:15:10.000 --> 00:15:13.000]  忘記了耶穌基督才是最重要
[00:15:13.000 --> 00:15:15.000]  我們要去認識追求
[00:15:15.000 --> 00:15:17.000]  記得上上重溫
[00:15:17.000 --> 00:15:19.000]  因為這個是最高級別的信息
[00:15:19.000 --> 00:15:22.000]  是不可以忽略的
[00:15:22.000 --> 00:15:25.000]  我們要努力
[00:15:25.000 --> 00:15:27.000]  接著作者在
[00:15:27.000 --> 00:15:31.000]  接著的經文用了詩篇第八篇
[00:15:31.000 --> 00:15:33.000]  去講了其他的事情
[00:15:33.000 --> 00:15:34.000]  我又請大家讀出
[00:15:34.000 --> 00:15:36.000]  這個六至八節上的經文
[00:15:36.000 --> 00:15:37.000]  預備起
[00:15:37.000 --> 00:15:38.000]  有人在
[00:15:38.000 --> 00:15:39.000]  世人是神火
[00:15:39.000 --> 00:15:41.000]  你竟顧云下
[00:15:41.000 --> 00:15:42.000]  世人是神火
[00:15:42.000 --> 00:15:44.000]  你竟顧云下
[00:15:44.000 --> 00:15:46.000]  世人是神火
[00:15:46.000 --> 00:15:48.000]  你竟顧云下
[00:15:48.000 --> 00:15:52.000]  你使他暫時被天使微笑
[00:15:52.000 --> 00:15:55.000]  使他永遠尊貴為故人
[00:15:55.000 --> 00:15:58.000]  下萬人都會唱下的歌
[00:15:58.000 --> 00:16:00.000]  教及他管轄
[00:16:00.000 --> 00:16:03.000]  這篇詩篇我們大概都會讀過
[00:16:03.000 --> 00:16:06.000]  也可能有詩歌唱過
[00:16:06.000 --> 00:16:09.000]  當然在詩篇原本它的表達是
[00:16:09.000 --> 00:16:13.000]  談論神對人那種的看顧、眷顧
[00:16:13.000 --> 00:16:15.000]  也都表達人本身
[00:16:15.000 --> 00:16:18.000]  充滿神創造的價值
[00:16:18.000 --> 00:16:21.000]  神也都去揀選人去管理大地
[00:16:21.000 --> 00:16:24.000]  管轄、管理
