
[00:00:00.000 --> 00:00:02.120]  如果你還記得第一次
[00:03:58.400 --> 00:04:02.880]  因為他之前第二章是說到合一
[00:04:02.880 --> 00:04:04.880]  上一次周牧在這裡分享
[00:04:04.880 --> 00:04:07.280]  撕裂中間的縫補
[00:04:07.280 --> 00:04:09.480]  就是愛邦人和以色列人
[00:04:09.480 --> 00:04:10.880]  兩下合二為一
[00:04:10.880 --> 00:04:12.680]  因為十字架的救贖
[00:04:12.680 --> 00:04:15.280]  因為這個緣故他很感動
[00:04:15.280 --> 00:04:18.480]  所以保羅就很想為這一班愛邦人
[00:04:18.480 --> 00:04:19.880]  信耶穌的教會
[00:04:19.880 --> 00:04:21.280]  這班愛邦人祈禱
[00:04:21.280 --> 00:04:24.000]  但當他一上祈
[00:04:24.000 --> 00:04:26.280]  突然之間他心裡就很觸動
[00:04:26.280 --> 00:04:28.080]  所以突然間就不祈了
[00:04:28.080 --> 00:04:29.480]  你想想他的思路
[00:04:29.480 --> 00:04:30.680]  突然間跳下去
[00:04:30.680 --> 00:04:33.280]  由第二節去到第十三節
[00:04:33.280 --> 00:04:37.080]  這裡可以稱為大分差
[00:04:37.080 --> 00:04:38.680]  他突然之間想起另外一些東西
[00:04:38.680 --> 00:04:39.680]  他很想說
[00:04:39.680 --> 00:04:40.880]  於是他就不祈
[00:04:40.880 --> 00:04:44.280]  去到十四節再接下去再祈禱
[00:04:44.280 --> 00:04:47.080]  由第二節去到第十三節
[00:04:47.080 --> 00:04:48.880]  其實他想說什麼呢
[00:04:48.880 --> 00:04:50.480]  當他很想祈禱的時候
[00:04:50.480 --> 00:04:51.280]  他想起
[00:04:51.280 --> 00:04:55.680]  我是你們這些愛邦人坐牢的
[00:04:55.680 --> 00:04:56.880]  他突然之間很觸動
[00:04:56.880 --> 00:04:58.080]  為什麼我要坐牢呢
[00:04:58.080 --> 00:04:59.680]  是為了我的職份
[00:04:59.680 --> 00:05:02.880]  因為上帝猜我為使徒
[00:05:02.880 --> 00:05:04.880]  有些事情想我做
[00:05:04.880 --> 00:05:06.080]  那些事情是令我很觸動的
[00:05:06.080 --> 00:05:07.080]  那些是什麼呢
[00:05:07.080 --> 00:05:08.880]  他突然間很想說一次
[00:05:08.880 --> 00:05:11.480]  所以發覺第二節去到第十三節
[00:05:11.480 --> 00:05:12.280]  出現了一個字
[00:05:12.280 --> 00:05:14.080]  出現了很多次
[00:05:14.080 --> 00:05:15.280]  奧秘
[00:05:15.280 --> 00:05:15.880]  奧秘
[00:05:15.880 --> 00:05:17.080]  有一個奧秘
[00:05:17.080 --> 00:05:20.480]  是創世萬古以先神已經預備了
[00:05:20.480 --> 00:05:22.880]  不過現在還沒有揭開
[00:05:22.880 --> 00:05:23.880]  然後去到今天
[00:05:23.880 --> 00:05:25.080]  去到寶萊那天
[00:05:25.080 --> 00:05:26.880]  他就說透過聖靈
[00:05:26.880 --> 00:05:30.680]  將這個奧秘向使徒和先知啟示
[00:05:30.680 --> 00:05:32.280]  向他打開了
[00:05:32.280 --> 00:05:33.680]  我居然有份
[00:05:33.680 --> 00:05:35.680]  成為這個奧秘的使者
[00:05:35.680 --> 00:05:39.880]  將這個奧秘告訴周圍這個世界的人
[00:05:39.880 --> 00:05:41.280]  這個奧秘就是什麼呢
[00:05:41.280 --> 00:05:44.880]  就是外邦人能夠在耶穌基督裡面
[00:05:44.880 --> 00:05:47.080]  能夠和那些被揀選的民族
[00:05:47.080 --> 00:05:48.880]  就是和那些以色列的信徒
[00:05:48.880 --> 00:05:50.680]  能夠同為後知
[00:05:50.680 --> 00:05:51.480]  同為一體
[00:05:51.480 --> 00:05:52.480]  同蒙應許
[00:05:52.480 --> 00:05:53.680]  這件事
[00:05:53.680 --> 00:05:55.080]  這件事
[00:05:55.080 --> 00:05:55.880]  他覺得
[00:05:55.880 --> 00:05:56.880]  他相信
[00:05:56.880 --> 00:05:57.680]  他知道
[00:05:57.680 --> 00:05:58.880]  這個是神的奧秘
[00:05:58.880 --> 00:06:00.280]  以前是不知道的
[00:06:00.280 --> 00:06:01.680]  這個世代的人是不知道的
[00:06:01.680 --> 00:06:02.880]  以前的人只是以為
[00:06:02.880 --> 00:06:04.880]  神只是選了以色列民族
[00:06:04.880 --> 00:06:06.080]  其他人全部是外邦人
[00:06:06.080 --> 00:06:06.880]  不關事
[00:06:06.880 --> 00:06:08.480]  但是因為耶穌的緣故
[00:06:08.480 --> 00:06:09.680]  這個救贖
[00:06:09.680 --> 00:06:12.080]  這個同樣為神的後代
[00:06:12.080 --> 00:06:12.680]  後知
[00:06:12.680 --> 00:06:15.680]  同樣承受神很多好的應許
[00:06:15.680 --> 00:06:17.080]  同樣成為一個身體
[00:06:17.080 --> 00:06:18.080]  這件事
[00:06:18.080 --> 00:06:20.080]  透過這個福音
[00:06:20.080 --> 00:06:21.680]  將它掀開了
[00:06:21.680 --> 00:06:23.680]  掀開這件事
[00:06:23.680 --> 00:06:24.880]  就是使徒做的
[00:06:24.880 --> 00:06:26.080]  神向他啟示
[00:06:26.080 --> 00:06:27.080]  他很榮幸
[00:06:27.080 --> 00:06:29.080]  所以發覺保羅是很謙卑的
[00:06:29.080 --> 00:06:32.080]  我是聖徒中最小的重要宰小
[00:06:32.080 --> 00:06:35.280]  他真的很強調自己微小的身份
[00:06:35.280 --> 00:06:37.080]  但是竟然神選他
[00:06:37.080 --> 00:06:39.080]  成為一個打開這個奧秘
[00:06:39.080 --> 00:06:42.080]  顯示這個奧秘的那個位置
[00:06:42.080 --> 00:06:44.080]  於是他覺得很榮幸
[00:06:44.080 --> 00:06:45.080]  很感動
[00:06:45.080 --> 00:06:46.080]  所以他不歧視
[00:06:46.080 --> 00:06:47.480]  講一下自己的心情
[00:06:47.480 --> 00:06:49.080]  告訴外邦人
[00:06:49.080 --> 00:06:50.080]  告訴這群聖徒
[00:06:50.080 --> 00:06:51.480]  我是一個什麼人呢
[00:06:51.480 --> 00:06:53.080]  居然神可以選擇我
[00:06:53.080 --> 00:06:54.480]  揭開這個奧秘
[00:06:54.480 --> 00:06:55.480]  大家注意
[00:06:55.480 --> 00:06:56.480]  這個奧秘
[00:06:56.480 --> 00:06:58.480]  是一件極之
[00:06:58.480 --> 00:07:00.680]  在不單止人類歷史裏面
[00:07:00.680 --> 00:07:03.080]  是神在宇宙計劃裏面
[00:07:03.080 --> 00:07:04.680]  的一件很奇妙的事
[00:07:04.680 --> 00:07:06.080]  因為他告訴他們
[00:07:06.080 --> 00:07:09.080]  第九節他說
[00:07:09.080 --> 00:07:11.080]  他不單止將這個
[00:07:11.080 --> 00:07:14.080]  豐富的奧秘傳給我
[00:07:14.080 --> 00:07:15.080]  第九節說
[00:07:15.080 --> 00:07:16.080]  「又使眾人都明白
[00:07:16.080 --> 00:07:18.080]  這歷代以來
[00:07:18.080 --> 00:07:21.080]  隱藏在創造萬物之神裡的奧秘
[00:07:21.080 --> 00:07:22.080]  是如何安排的
[00:07:22.080 --> 00:07:24.080]  為要藉著教會
[00:07:24.080 --> 00:07:26.080]  使天上執政的掌權的
[00:07:26.080 --> 00:07:28.080]  現在得知神百般的智慧」
[00:07:28.080 --> 00:07:30.080]  這件事呢
[00:07:30.080 --> 00:07:32.080]  他說其實是要藉著教會
[00:07:32.080 --> 00:07:34.080]  即是我們
[00:07:34.080 --> 00:07:36.080]  向天上執政的
[00:07:36.080 --> 00:07:38.080]  掌權的
[00:07:38.080 --> 00:07:40.080]  顯示到神這個奇妙
[00:07:40.080 --> 00:07:42.080]  百般的智慧
[00:07:42.080 --> 00:07:44.080]  你看看旁邊的弟兄姊妹
[00:07:44.080 --> 00:07:46.080]  他是教會的一份子
[00:07:46.080 --> 00:07:48.080]  神因為你
[00:07:48.080 --> 00:07:50.080]  因為他的緣故
[00:07:50.080 --> 00:07:52.080]  叫天上執政的
[00:07:52.080 --> 00:07:54.080]  即是天使的靈界
[00:07:54.080 --> 00:07:56.080]  都要奇驚訝
[00:07:56.080 --> 00:07:58.080]  原來神的奧秘是這麼奇妙的
[00:07:58.080 --> 00:07:59.080]  這麼有智慧的
[00:07:59.080 --> 00:08:02.080]  這是他的很大的感想
[00:08:02.080 --> 00:08:04.080]  對我們來說
[00:08:04.080 --> 00:08:06.080]  今天我們一班信耶穌的人
[00:08:06.080 --> 00:08:08.080]  不用說了
[00:08:08.080 --> 00:08:09.080]  今天我們一早就知道了
[00:08:09.080 --> 00:08:10.080]  一信耶穌就知道
[00:08:10.080 --> 00:08:12.080]  因為耶穌基督的救恩
[00:08:12.080 --> 00:08:14.080]  所以我們可以和天父重建立這個關係
[00:08:14.080 --> 00:08:16.080]  這是什麼奧秘
[00:08:16.080 --> 00:08:18.080]  一信耶穌就知道了
[00:08:18.080 --> 00:08:19.080]  不過在當時來說
[00:08:19.080 --> 00:08:21.080]  這件事是沒有人知道的
[00:08:21.080 --> 00:08:23.080]  是他第一個
[00:08:23.080 --> 00:08:25.080]  或是第一批使徒
[00:08:25.080 --> 00:08:27.080]  將這件事揭開了
[00:08:27.080 --> 00:08:29.080]  所以他很感動
[00:08:29.080 --> 00:08:32.080]  原來神將這麼大的
[00:08:32.080 --> 00:08:34.080]  這麼奇妙的職事工作
[00:08:34.080 --> 00:08:36.080]  交給他
[00:08:36.080 --> 00:08:38.080]  讓他可以向這個世界傳揚
[00:08:38.080 --> 00:08:40.080]  甚至向靈界
[00:08:40.080 --> 00:08:42.080]  傳揚這個神奇妙的計劃
[00:08:42.080 --> 00:08:44.080]  所以他鼓勵那些讀者
[00:08:44.080 --> 00:08:46.080]  那些信徒
[00:08:46.080 --> 00:08:47.080]  雖然我坐牢
[00:08:47.080 --> 00:08:49.080]  現在好像患難一樣
[00:08:49.080 --> 00:08:51.080]  不過你們不需要為我的緣故
[00:08:51.080 --> 00:08:53.080]  都是透過我這個工作
[00:08:53.080 --> 00:08:55.080]  因為神的恩典
[00:08:55.080 --> 00:08:57.080]  神的榮耀
[00:08:57.080 --> 00:08:59.080]  都是透過我這個工作
[00:08:59.080 --> 00:09:01.080]  雖然坐牢
[00:09:01.080 --> 00:09:03.080]  但是神的榮耀
[00:09:03.080 --> 00:09:05.080]  透過我彰顯出來
[00:09:05.080 --> 00:09:07.080]  這是他的心情
[00:09:07.080 --> 00:09:09.080]  今天我們不是說他的心情
[00:09:09.080 --> 00:09:11.080]  接著就說他怎麼祈禱
[00:09:11.080 --> 00:09:13.080]  接著怎麼祈禱呢
[00:09:13.080 --> 00:09:15.080]  在這種感恩的心情裡面
[00:09:15.080 --> 00:09:17.080]  他就祈禱
[00:09:17.080 --> 00:09:19.080]  14節到第21節
[00:09:19.080 --> 00:09:21.080]  14節請
[00:09:27.080 --> 00:09:29.080]  求他按著他豐盛的榮耀
[00:09:29.080 --> 00:09:31.080]  藉著他的靈
[00:09:31.080 --> 00:09:33.080]  叫你們心裡的力量
[00:09:33.080 --> 00:09:35.080]  剛強起來
[00:09:35.080 --> 00:09:37.080]  使基督因你們的信
[00:09:37.080 --> 00:09:39.080]  住在你們心裡
[00:09:39.080 --> 00:09:41.080]  叫你們的愛心
[00:09:41.080 --> 00:09:43.080]  有根有機
[00:09:43.080 --> 00:09:45.080]  能以和眾聖徒
[00:09:45.080 --> 00:09:47.080]  一同明白
[00:09:47.080 --> 00:09:49.080]  基督的愛是何等
[00:09:49.080 --> 00:09:51.080]  長闊高深
[00:09:51.080 --> 00:09:53.080]  並知道這愛
[00:09:53.080 --> 00:09:55.080]  是過於人所能察覺的
[00:09:55.080 --> 00:09:57.080]  便叫神一切
[00:09:57.080 --> 00:09:59.080]  所充滿的
[00:09:59.080 --> 00:10:01.080]  充滿了你們
[00:10:01.080 --> 00:10:03.080]  神能照著運行在我們
[00:10:03.080 --> 00:10:05.080]  心裡的大力
[00:10:05.080 --> 00:10:07.080]  充充足足地成就一切
[00:10:07.080 --> 00:10:09.080]  超過我們所求
[00:10:09.080 --> 00:10:11.080]  所想的
[00:10:11.080 --> 00:10:13.080]  但願他在教會中
[00:10:13.080 --> 00:10:15.080]  並在基督耶穌裡
[00:10:15.080 --> 00:10:17.080]  得著榮耀
[00:10:17.080 --> 00:10:19.080]  直到世世代代
[00:10:19.080 --> 00:10:21.080]  永永遠遠
[00:10:21.080 --> 00:10:23.080]  很少有這麼多疊詞
[00:10:23.080 --> 00:10:25.080]  世世代代
[00:10:25.080 --> 00:10:27.080]  永永遠遠
[00:10:27.080 --> 00:10:29.080]  大力充充足足
[00:10:29.080 --> 00:10:31.080]  你會發覺保羅在寫的時候
[00:10:31.080 --> 00:10:33.080]  他很強調
[00:10:33.080 --> 00:10:35.080]  其中的內容是很重要的
[00:10:35.080 --> 00:10:37.080]  所以他用這些方法去表達
[00:10:37.080 --> 00:10:39.080]  這個祈禱歌裡面是關於什麼的呢
[00:10:39.080 --> 00:10:41.080]  是關於什麼的呢
[00:10:41.080 --> 00:10:43.080]  原來是關於
[00:10:43.080 --> 00:10:45.080]  教會那種
[00:10:45.080 --> 00:10:47.080]  盡心在神的愛裡
[00:10:47.080 --> 00:10:49.080]  那種成長
[00:10:49.080 --> 00:10:51.080]  我很想用三個方向去表達
[00:10:51.080 --> 00:10:53.080]  這個祈禱歌裡面
[00:10:53.080 --> 00:10:55.080]  他說他在父的面前
[00:10:55.080 --> 00:10:57.080]  屈膝
[00:10:57.080 --> 00:10:59.080]  他接回第一節說
[00:10:59.080 --> 00:11:01.080]  我在父的面前屈膝
[00:11:01.080 --> 00:11:03.080]  強調父是什麼呢
[00:11:03.080 --> 00:11:05.080]  是所有地上天上各家
[00:11:05.080 --> 00:11:07.080]  從他得名
[00:11:07.080 --> 00:11:09.080]  從他得名
[00:11:09.080 --> 00:11:11.080]  從他來源
[00:11:11.080 --> 00:11:13.080]  我今天姓朱
[00:11:13.080 --> 00:11:15.080]  朱家是從神而來的
[00:11:15.080 --> 00:11:17.080]  你是李家
[00:11:17.080 --> 00:11:19.080]  王家是從神而來的
[00:11:19.080 --> 00:11:21.080]  我們的宗族
[00:11:21.080 --> 00:11:23.080]  我們的民族
[00:11:23.080 --> 00:11:25.080]  我們的國家
[00:11:25.080 --> 00:11:27.080]  地上所有的宗族
[00:11:27.080 --> 00:11:29.080]  以致到天上靈界裡的那些
[00:11:29.080 --> 00:11:31.080]  名字都是從神而來的
[00:11:31.080 --> 00:11:33.080]  你會發覺耳筆鎖書
[00:11:33.080 --> 00:11:35.080]  就是這麼宇宙性的
[00:11:35.080 --> 00:11:37.080]  他不只是說地上的人得救
[00:11:37.080 --> 00:11:39.080]  他說一整個宇宙的復活
[00:11:39.080 --> 00:11:41.080]  天上地上的國家
[00:11:41.080 --> 00:11:43.080]  都是從這位的神
[00:11:43.080 --> 00:11:45.080]  這位的父親
[00:11:45.080 --> 00:11:47.080]  我們的天父而來的
[00:11:47.080 --> 00:11:49.080]  簡單叫家強
[00:11:49.080 --> 00:11:51.080]  所以旁邊有一個
[00:11:51.080 --> 00:11:53.080]  姓王的
[00:11:53.080 --> 00:11:55.080]  王家強
[00:11:55.080 --> 00:11:57.080]  朱家強李家強
[00:11:57.080 --> 00:11:59.080]  李家強
[00:11:59.080 --> 00:12:01.080]  他強什麼呢
[00:12:01.080 --> 00:12:03.080]  求他按著他豐盛的榮耀
[00:12:03.080 --> 00:12:05.080]  藉著他的靈
[00:12:05.080 --> 00:12:07.080]  叫你們心裡的力量剛強起來
[00:12:07.080 --> 00:12:09.080]  使基督因你們的信
[00:12:09.080 --> 00:12:11.080]  鑄在你們心裡
[00:12:11.080 --> 00:12:13.080]  叫你們的愛心有根源機
[00:12:13.080 --> 00:12:15.080]  這是第一個
[00:12:15.080 --> 00:12:17.080]  他說要求什麼呢
[00:12:17.080 --> 00:12:19.080]  一個教會一群基督徒
[00:12:19.080 --> 00:12:21.080]  我們的生命裡要求什麼呢
[00:12:21.080 --> 00:12:23.080]  如果要祈禱的話
[00:12:23.080 --> 00:12:25.080]  如果你為弟姐妹祈禱
[00:12:25.080 --> 00:12:27.080]  為你自己的生命祈禱
[00:12:27.080 --> 00:12:29.080]  你求什麼呢
[00:12:29.080 --> 00:12:31.080]  求我心裡的力量可以剛強起來
[00:12:31.080 --> 00:12:33.080]  藉著他豐盛的榮耀
[00:12:33.080 --> 00:12:35.080]  藉著神的靈
[00:12:35.080 --> 00:12:37.080]  藉著基督的愛
[00:12:37.080 --> 00:12:39.080]  這個剛強起來
[00:12:39.080 --> 00:12:41.080]  這個內心
[00:12:41.080 --> 00:12:43.080]  內心這個字
[00:12:43.080 --> 00:12:45.080]  你看英文翻譯
[00:12:45.080 --> 00:12:47.080]  比較接近原文的意思
[00:12:47.080 --> 00:12:49.080]  英文叫 Inner Person
[00:12:49.080 --> 00:12:51.080]  即是裡面的人
[00:12:51.080 --> 00:12:53.080]  裡面的人
[00:12:53.080 --> 00:12:55.080]  怎樣祈呢
[00:12:55.080 --> 00:12:57.080]  原來這個剛強
[00:12:57.080 --> 00:12:59.080]  是要求裡面的人
[00:12:59.080 --> 00:13:01.080]  裡面的內心世界
[00:13:01.080 --> 00:13:03.080]  那裡要強壯
[00:13:03.080 --> 00:13:05.080]  那裡要強壯
[00:13:05.080 --> 00:13:07.080]  他不是求他有六塊腹肌
[00:13:07.080 --> 00:13:09.080]  好科能夠舉起很重的東西
[00:13:09.080 --> 00:13:11.080]  跑步跑得很快
[00:13:11.080 --> 00:13:13.080]  他是要求裡面的人
[00:13:13.080 --> 00:13:15.080]  心裡的力量
[00:13:15.080 --> 00:13:17.080]  裡面的人可以剛強起來
[00:13:17.080 --> 00:13:19.080]  我們裡面的情感
[00:13:19.080 --> 00:13:21.080]  我們的思想意志
[00:13:21.080 --> 00:13:23.080]  裡面那個焦點
[00:13:23.080 --> 00:13:25.080]  意識力的世界
[00:13:25.080 --> 00:13:27.080]  希羅文化裡面的心
[00:13:27.080 --> 00:13:29.080]  往往是指裡面的意志
[00:13:29.080 --> 00:13:31.080]  思想情感統一
[00:13:31.080 --> 00:13:33.080]  對面要剛強起來
[00:13:33.080 --> 00:13:35.080]  什麼叫做剛強起來呢
[00:13:35.080 --> 00:13:37.080]  不是外表剛強
[00:13:37.080 --> 00:13:39.080]  是裡面剛強
[00:13:39.080 --> 00:13:41.080]  我講解它不容易動搖
[00:13:41.080 --> 00:13:43.080]  站得很穩
[00:13:43.080 --> 00:13:47.080]  在二弗所書裡面有兩處地方
[00:13:47.080 --> 00:13:49.080]  講及動搖
[00:13:49.080 --> 00:13:51.080]  或者是很容易跌低
[00:13:51.080 --> 00:13:53.080]  第四章第十四節
[00:13:53.080 --> 00:13:55.080]  就講述一件事
[00:13:55.080 --> 00:13:57.080]  就講什麼呢
[00:13:57.080 --> 00:13:59.080]  第四章的十四節就這樣講
[00:13:59.080 --> 00:14:01.080]  他就說使我們不再作小孩子
[00:14:01.080 --> 00:14:03.080]  眾了人的詭計
[00:14:03.080 --> 00:14:05.080]  和欺騙的法術
[00:14:05.080 --> 00:14:07.080]  被一切異教之風搖動
[00:14:07.080 --> 00:14:09.080]  飄來飄去
[00:14:09.080 --> 00:14:11.080]  隨從各種異端
[00:14:11.080 --> 00:14:13.080]  這個形容是在講不成熟
[00:14:13.080 --> 00:14:15.080]  一個像小孩子的心態
[00:14:15.080 --> 00:14:17.080]  這樣的信仰情況
[00:14:17.080 --> 00:14:19.080]  很容易像一艘船一樣
[00:14:19.080 --> 00:14:21.080]  遇到浪就飄來飄去
[00:14:21.080 --> 00:14:23.080]  好像一棵很遠的草一樣
[00:14:23.080 --> 00:14:25.080]  風吹過就飄來飄去
[00:14:25.080 --> 00:14:27.080]  即是不穩陣
[00:14:27.080 --> 00:14:29.080]  那種很容易被一些不正確的信仰影響
[00:14:29.080 --> 00:14:31.080]  這個就是剛強的相反
[00:14:31.080 --> 00:14:33.080]  不會這樣的
[00:14:33.080 --> 00:14:35.080]  另外一個形象
[00:14:35.080 --> 00:14:37.080]  大家可能熟悉一點
[00:14:37.080 --> 00:14:39.080]  第六章第十節
[00:14:39.080 --> 00:14:41.080]  講到宿命爭戰
[00:14:41.080 --> 00:14:43.080]  他就說我還有沒有了的話
[00:14:43.080 --> 00:14:45.080]  你們要靠著主
[00:14:45.080 --> 00:14:47.080]  依賴他的大能大力
[00:14:47.080 --> 00:14:49.080]  作剛強的人
[00:14:49.080 --> 00:14:53.080]  依賴神的大能大力
[00:14:53.080 --> 00:14:55.080]  做一個剛強的人
[00:14:55.080 --> 00:14:57.080]  剛強不是剛硬
[00:14:57.080 --> 00:14:59.080]  一個人可能外表很強壯
[00:14:59.080 --> 00:15:01.080]  但可能裏面很弱
[00:15:01.080 --> 00:15:03.080]  可能外表很柔弱
[00:15:03.080 --> 00:15:05.080]  其實裏面很硬
[00:15:05.080 --> 00:15:07.080]  什麼叫做剛強呢
[00:15:07.080 --> 00:15:09.080]  如果我們看完
[00:15:09.080 --> 00:15:11.080]  那個宿命爭戰
[00:15:11.080 --> 00:15:13.080]  你就會發覺他很特別
[00:15:13.080 --> 00:15:15.080]  第六章第十二節
[00:15:15.080 --> 00:15:17.080]  這個可能我們很熟悉
[00:15:17.080 --> 00:15:19.080]  六章第十二節說
[00:15:19.080 --> 00:15:21.080]  因我們並不是與
[00:15:21.080 --> 00:15:23.080]  屬血氣的爭戰
[00:15:23.080 --> 00:15:25.080]  大家很熟悉這句話
[00:15:25.080 --> 00:15:27.080]  爭戰的不是和屬血氣
[00:15:27.080 --> 00:15:29.080]  而是和魔鬼打
[00:15:29.080 --> 00:15:31.080]  大家留意爭戰這個字
[00:15:31.080 --> 00:15:33.080]  愚民做什麼
[00:15:33.080 --> 00:15:35.080]  摔跤
[00:15:35.080 --> 00:15:37.080]  這是一個形容
[00:15:37.080 --> 00:15:39.080]  圖畫和魔鬼
[00:15:39.080 --> 00:15:41.080]  和惡者的對敵對
[00:15:41.080 --> 00:15:43.080]  其實不是拿著AK47
[00:15:43.080 --> 00:15:45.080]  又不是拿著導彈
[00:15:45.080 --> 00:15:47.080]  不是凌空
[00:15:47.080 --> 00:15:49.080]  這樣射過去這樣打仗
[00:15:49.080 --> 00:15:51.080]  他形容古代的打仗
[00:15:51.080 --> 00:15:53.080]  其實是埋身肉搏
[00:15:53.080 --> 00:15:55.080]  魔鬼想怎樣呢
[00:15:55.080 --> 00:15:57.080]  他就很想埋身肉搏
[00:15:57.080 --> 00:15:59.080]  好像柔道一樣
[00:15:59.080 --> 00:16:01.080]  把你的人打倒
[00:16:01.080 --> 00:16:03.080]  把你的人推倒
[00:16:03.080 --> 00:16:05.080]  剛強的意思是
[00:16:05.080 --> 00:16:07.080]  當裡面剛強的時候
[00:16:07.080 --> 00:16:09.080]  當面對受敵攻擊的時候
[00:16:09.080 --> 00:16:11.080]  他都能夠站得很穩
