
[00:00:00.000 --> 00:00:02.840]  上個禮拜講下該書第一章
[00:02:14.680 --> 00:02:16.600]  24號說了一堆
[00:02:16.600 --> 00:02:18.960]  今天要說的
[00:02:18.960 --> 00:02:20.080]  就是堅持
[00:02:20.080 --> 00:02:21.840]  很明白的
[00:02:21.840 --> 00:02:22.840]  起步不難
[00:02:22.840 --> 00:02:24.320]  堅持才難
[00:02:24.320 --> 00:02:26.880]  行逸行者頭三公里很容易
[00:02:26.880 --> 00:02:29.760]  還有九十七公里等著你的時候
[00:02:29.760 --> 00:02:31.200]  那些就要堅持了
[00:02:31.200 --> 00:02:34.320]  所以起來說一次就夠了
[00:02:34.320 --> 00:02:37.520]  但當你想坐下來叫你堅持的時候
[00:02:37.520 --> 00:02:39.080]  就要不停提醒
[00:02:39.080 --> 00:02:40.920]  今天哈該書的訊息
[00:02:40.920 --> 00:02:46.600]  就是說一個幫助我們堅持到底的改變
[00:02:46.600 --> 00:02:48.560]  原來不只是我們
[00:02:48.560 --> 00:02:50.720]  就是那時候的猶太人
[00:02:50.720 --> 00:02:51.720]  以色列人
[00:02:51.720 --> 00:02:53.200]  當他們重建聖殿
[00:02:53.200 --> 00:02:55.880]  其實他們做了一個多月
[00:02:55.880 --> 00:02:58.440]  他們已經想逃跑了
[00:02:58.440 --> 00:03:01.160]  哈該書第二章就是在說這個情況
[00:03:01.160 --> 00:03:03.960]  好,想請弟兄姊妹讀這段經文
[00:03:03.960 --> 00:03:05.320]  預備,1,2,3
[00:03:23.200 --> 00:03:34.920]  記不記得剛才說
[00:03:34.920 --> 00:03:39.280]  他們什麼時候開始重建聖殿
[00:03:39.280 --> 00:03:42.040]  六月二十幾號
[00:03:42.040 --> 00:03:44.560]  其實大概開始了一個月
[00:03:44.560 --> 00:03:46.680]  應該是有些東西看的了
[00:03:46.680 --> 00:03:48.560]  開始那些鋼筋也好
[00:03:48.560 --> 00:03:50.320]  總之有些東西看
[00:03:50.320 --> 00:03:53.240]  接著到了第三節就有一句說話
[00:03:53.240 --> 00:03:56.440]  有一群人就是那群很老
[00:03:56.440 --> 00:03:59.960]  曾經見過之前殿的榮耀的人
[00:03:59.960 --> 00:04:01.240]  就說了這段說話
[00:04:01.240 --> 00:04:04.200]  你們中間有誰是存留的
[00:04:04.200 --> 00:04:07.040]  或者換個說法就是死剩的
[00:04:07.040 --> 00:04:08.280]  還沒死的
[00:04:08.280 --> 00:04:10.400]  你看過以前殿的榮耀
[00:04:10.400 --> 00:04:13.160]  你看看現在這個
[00:04:13.160 --> 00:04:14.320]  金飛色彼
[00:04:14.320 --> 00:04:16.440]  行不行,這三節經文大概是這樣
[00:04:16.440 --> 00:04:20.120]  第四節到第五節請你讀
[00:04:20.120 --> 00:04:21.400]  所羅八百亞
[00:04:21.400 --> 00:04:23.440]  現在你當當臣
[00:04:23.440 --> 00:04:25.240]  這是要我說的
[00:04:25.240 --> 00:04:28.440]  1782年以前的書家大革命之下
[00:04:28.440 --> 00:04:29.800]  你當當臣
[00:04:29.800 --> 00:04:31.520]  這是要我說的
[00:04:31.520 --> 00:04:33.000]  你們這些百姓
[00:04:33.000 --> 00:04:35.400]  你還不覺得當當臣做工
[00:04:35.400 --> 00:04:37.480]  有何與你不同在
[00:04:37.480 --> 00:04:39.960]  這是要我說的
[00:04:39.960 --> 00:04:42.440]  這次主張是要出賣弱勢
[00:04:42.440 --> 00:04:44.440]  我與你們共同進行的話
[00:04:44.440 --> 00:04:47.200]  我們永遠要處在你們中間
[00:04:47.200 --> 00:04:49.400]  你們共同的地位下
[00:04:49.400 --> 00:04:52.600]  下該先知就奉上帝的名
[00:04:52.600 --> 00:04:54.760]  去鼓勵這一班的人
[00:04:54.760 --> 00:04:56.240]  包括所羅八百
[00:04:56.240 --> 00:04:58.720]  和他一班跟隨一起
[00:04:58.720 --> 00:05:00.160]  重建聖殿的人
[00:05:00.160 --> 00:05:01.840]  最後的三節
[00:05:01.840 --> 00:05:04.200]  萬君子耶和華如此說
[00:05:04.200 --> 00:05:05.520]  我過世的時候
[00:05:05.520 --> 00:05:07.920]  我必再一次臣到天地
[00:05:07.920 --> 00:05:09.560]  創愛於當地
[00:05:09.560 --> 00:05:11.360]  我必生生到萬國
[00:05:11.360 --> 00:05:13.800]  萬國必生生到天地萬國
[00:05:13.800 --> 00:05:16.320]  我就是頂天從無名標
[00:05:16.320 --> 00:05:18.680]  這是萬君子耶和華說的
[00:05:18.680 --> 00:05:20.040]  臣自召我弟
[00:05:20.040 --> 00:05:21.600]  君子也自召我弟
[00:05:21.600 --> 00:05:24.000]  這是萬君子耶和華說的
[00:05:24.000 --> 00:05:25.920]  這後來的建築的榮耀
[00:05:25.920 --> 00:05:28.120]  必大開我此之上的榮耀
[00:05:28.120 --> 00:05:30.520]  這是萬君子耶和華說的
[00:05:30.520 --> 00:05:33.080]  再謝祢保我此之平安
[00:05:33.080 --> 00:05:35.480]  這是萬君子耶和華說的
[00:05:35.480 --> 00:05:36.120]  是的
[00:05:36.120 --> 00:05:39.480]  她說了很多次萬君子耶和華說的
[00:05:39.480 --> 00:05:40.120]  好了
[00:05:40.120 --> 00:05:42.400]  再問一個剛才問過的問題
[00:05:42.400 --> 00:05:45.440]  這段經文講的時間
[00:05:45.440 --> 00:05:47.560]  日期是何時?
[00:05:47.560 --> 00:05:49.320]  原來今天也是
[00:05:49.320 --> 00:05:51.280]  我剛剛才看到標
[00:05:51.280 --> 00:05:52.800]  今天是7月21日
[00:05:52.800 --> 00:05:54.280]  7月21日有什麼特別?
[00:05:54.280 --> 00:05:58.120]  有沒有人7月21日出生的?
[00:05:58.120 --> 00:05:58.680]  沒有吧?
[00:05:58.680 --> 00:05:59.440]  真的沒有嗎?
[00:05:59.440 --> 00:06:00.240]  有的話可以舉手
[00:06:00.240 --> 00:06:02.960]  我們沒有蛋糕的
[00:06:02.960 --> 00:06:07.920]  純粹跟你說祝你生日快樂
[00:06:07.920 --> 00:06:10.200]  這個日子
[00:06:10.200 --> 00:06:11.320]  其實有兩件事
[00:06:11.320 --> 00:06:11.960]  第一就是
[00:06:11.960 --> 00:06:12.960]  剛才提過了
[00:06:12.960 --> 00:06:15.720]  聖殿復建了大概一個月
[00:06:15.720 --> 00:06:18.000]  就是說它走了幾步
[00:06:18.000 --> 00:06:20.560]  開始見真章的時候
[00:06:20.560 --> 00:06:21.360]  第二件事
[00:06:21.360 --> 00:06:26.960]  原來7月21日是猶太人駐彭捷的最後一天
[00:06:26.960 --> 00:06:29.440]  駐彭捷通常是一個星期的
[00:06:29.440 --> 00:06:33.720]  就是由7月15日至21日
[00:06:33.720 --> 00:06:34.640]  經文這樣說
[00:06:34.640 --> 00:06:36.040]  利未記23章
[00:06:36.040 --> 00:06:38.240]  他說從7月15日起
[00:06:38.240 --> 00:06:40.760]  你們要收藏地的出產之後
[00:06:40.760 --> 00:06:42.880]  要守耶和華的節期7天
[00:06:42.880 --> 00:06:45.920]  這7天是不工作的
[00:06:45.920 --> 00:06:47.000]  露營
[00:06:47.000 --> 00:06:48.240]  就是去旅行
[00:06:48.240 --> 00:06:49.440]  搭過棚
[00:06:49.440 --> 00:06:52.440]  其實他們那時候是紀念他們
[00:06:52.440 --> 00:06:54.600]  曾經在埃及的日子
[00:06:54.600 --> 00:06:57.200]  就是出埃及漂泊的日子
[00:06:57.200 --> 00:06:59.360]  他說你們要住在棚裡7天
[00:06:59.360 --> 00:07:03.600]  凡以色列家出生的人都要住在棚裡
[00:07:03.600 --> 00:07:05.560]  好叫你們世世代代知道
[00:07:05.560 --> 00:07:08.720]  我領以色列人出埃及地的時候
[00:07:08.720 --> 00:07:13.400]  曾使他們住在棚中
[00:07:13.400 --> 00:07:15.600]  駐彭捷是有意義的
[00:07:15.600 --> 00:07:19.280]  是要他們住在一個這樣的棚
[00:07:19.280 --> 00:07:23.040]  現代現在猶太人都會有駐彭捷
[00:07:23.040 --> 00:07:26.040]  其實對他們來說是一個很開心的節日
[00:07:26.040 --> 00:07:29.000]  就是每年的法定假期
[00:07:29.000 --> 00:07:31.720]  放一個星期給你去玩
[00:07:31.720 --> 00:07:34.160]  駐彭捷是這樣的意義
[00:07:34.160 --> 00:07:36.840]  駐彭捷除了玩之外
[00:07:36.840 --> 00:07:38.920]  其實剛才經文也有說
[00:07:38.920 --> 00:07:40.440]  是有兩個意義
[00:07:40.440 --> 00:07:43.120]  第一個就是紀念他們出埃及
[00:07:43.120 --> 00:07:44.920]  就是你曾經漂泊
[00:07:44.920 --> 00:07:48.640]  曾經以棚為屋的日子你要紀念
[00:07:48.640 --> 00:07:50.240]  第二件事
[00:07:50.240 --> 00:07:55.440]  是要紀念收割的日子
[00:07:55.440 --> 00:07:58.000]  是要紀念豐收的時間
[00:07:58.000 --> 00:08:00.040]  因為以色列是地中海氣候
[00:08:00.040 --> 00:08:01.960]  跟香港我們想的很不同
[00:08:01.960 --> 00:08:04.880]  他們是秋雨春雨
[00:08:04.880 --> 00:08:06.120]  接著就收割
[00:08:06.120 --> 00:08:09.000]  所以他們收割是五六月的時間
[00:08:09.000 --> 00:08:10.600]  當他們收割完
[00:08:10.600 --> 00:08:13.000]  做完就真的進入安息
[00:08:13.000 --> 00:08:14.400]  放一個大假
[00:08:14.400 --> 00:08:15.400]  你明不明白
[00:08:15.400 --> 00:08:17.320]  是很爽的
[00:08:17.320 --> 00:08:19.360]  但如果你記得第一章說
[00:08:19.360 --> 00:08:22.360]  他們的境況是怎樣呢
[00:08:22.360 --> 00:08:25.640]  種的多收的少
[00:08:25.640 --> 00:08:28.400]  領了工錢過呆穿窿
[00:08:28.400 --> 00:08:29.200]  是吧
[00:08:29.200 --> 00:08:32.120]  其實你要他們過駐彭捷
[00:08:32.120 --> 00:08:35.840]  都頗諷刺的
[00:08:35.840 --> 00:08:36.840]  頗諷刺的
[00:08:36.840 --> 00:08:39.400]  他們不是很開心地過的
[00:08:39.400 --> 00:08:42.120]  你明白過年我們都會
[00:08:42.120 --> 00:08:44.320]  如果你之前那一年很好
[00:08:44.320 --> 00:08:47.280]  賺很多你過年很開心的
[00:08:47.280 --> 00:08:49.160]  但如果你之前那一年
[00:08:49.160 --> 00:08:50.560]  是糧都沒得出
[00:08:50.560 --> 00:08:51.360]  被人拖數
[00:08:51.360 --> 00:08:53.840]  面對很大的生活困難的時候
[00:08:53.840 --> 00:08:56.920]  其實過年對於你來說是很大壓力的
[00:08:56.920 --> 00:08:58.600]  你都不知道出不出街
[00:08:58.600 --> 00:09:00.560]  個個都恭喜恭喜
[00:09:00.560 --> 00:09:02.000]  喝茶又恭喜恭喜
[00:09:02.000 --> 00:09:03.680]  平時都沒那麼多人
[00:09:03.680 --> 00:09:05.120]  沒那麼多人上班
[00:09:05.120 --> 00:09:07.880]  平時你家樓下沒那麼多人做保安
[00:09:07.880 --> 00:09:09.160]  那天就齊了
[00:09:09.160 --> 00:09:10.160]  列隊
[00:09:10.160 --> 00:09:15.200]  是這個意思
[00:09:15.200 --> 00:09:18.520]  所以駐彭捷是一個很特別的期間
[00:09:18.520 --> 00:09:22.960]  哈該先知再對他們說這一堆說話
[00:09:22.960 --> 00:09:26.000]  令他們灰心喪志有三個原因
[00:09:26.000 --> 00:09:27.720]  第一其實我們剛才讀了
[00:09:27.720 --> 00:09:28.800]  第三節
[00:09:28.800 --> 00:09:32.360]  就是他們見到現在將要建的聖殿
[00:09:32.360 --> 00:09:33.960]  和舊的那個
[00:09:33.960 --> 00:09:35.960]  其實金飛色彼
[00:09:35.960 --> 00:09:39.720]  比起以前他們那個金碧輝煌的聖殿
[00:09:39.720 --> 00:09:43.440]  現在我們極其量是在做山寨版
[00:09:43.440 --> 00:09:44.640]  在做A4
[00:09:44.640 --> 00:09:45.800]  而我們現在
[00:09:45.800 --> 00:09:49.280]  那時候的A4和現在在深圳買到的那些不同
[00:09:49.280 --> 00:09:51.760]  深圳的象徵度很高的
[00:09:51.760 --> 00:09:54.800]  但那時候的A4真的很差
[00:09:54.800 --> 00:09:59.280]  你有沒有心機做呢?
[00:09:59.280 --> 00:10:00.840]  可能以色列人都沒有
[00:10:00.840 --> 00:10:03.440]  你說如果我能夠建一個殿
[00:10:03.440 --> 00:10:05.040]  和以前那個一樣
[00:10:05.040 --> 00:10:06.040]  我有心機
[00:10:06.040 --> 00:10:08.160]  但如果原本好端端
[00:10:08.160 --> 00:10:09.120]  教會好大
[00:10:09.120 --> 00:10:12.880]  但現在你叫我建一個教會只有20人
[00:10:12.880 --> 00:10:13.880]  沒有心機
[00:10:13.880 --> 00:10:16.520]  這個可能是他們其中一個原因
[00:10:16.520 --> 00:10:20.480]  第二個原因就是因為建殿的工程
[00:10:20.480 --> 00:10:21.520]  很大
[00:10:21.520 --> 00:10:24.960]  我想問你,你見到些什麼?
[00:10:24.960 --> 00:10:26.800]  金,對了,我講幾次
[00:10:26.800 --> 00:10:30.000]  這片段大家都是見到金的
[00:10:30.000 --> 00:10:32.480]  原來建殿是需要很多材料
[00:10:32.480 --> 00:10:34.080]  我先不講金
[00:10:34.080 --> 00:10:35.320]  先講一下那些石
[00:10:35.320 --> 00:10:40.480]  那些石按照歷代誌和列王紀的記載
[00:10:40.480 --> 00:10:42.760]  是要直接在山裏面作出來
[00:10:42.760 --> 00:10:45.720]  不是你找些泥和混合一些石
[00:10:45.720 --> 00:10:46.320]  燒個磚
[00:10:46.320 --> 00:10:46.840]  不是
[00:10:46.840 --> 00:10:48.760]  是要作完整的一塊石
[00:10:48.760 --> 00:10:50.880]  聖經竟然形容那些石
[00:10:50.880 --> 00:10:54.080]  是又大又貴重的石頭
[00:10:54.080 --> 00:10:55.160]  木材
[00:10:55.160 --> 00:10:56.840]  建殿需要很多木材
[00:10:56.840 --> 00:11:00.880]  那時候的木材是從黎巴嫩運來的香柏木
[00:11:00.880 --> 00:11:02.760]  松木、檀香木
[00:11:02.760 --> 00:11:04.680]  是一些很名貴的木材
[00:11:04.680 --> 00:11:09.920]  不是你隨便去維園採兩枝就可以下來建的聖殿
[00:11:09.920 --> 00:11:11.880]  以前當所羅門榮耀
[00:11:11.880 --> 00:11:13.400]  即是很風光的時候
[00:11:13.400 --> 00:11:15.720]  這些東西是不用錢的,你知道嗎?
[00:11:15.720 --> 00:11:17.520]  是進貢賣來的
[00:11:17.520 --> 00:11:19.560]  但是現在都國破家亡了
[00:11:19.560 --> 00:11:22.520]  他們就要在想哪裏找一條香柏木
[00:11:22.520 --> 00:11:23.760]  哪裏找松木
[00:11:23.760 --> 00:11:26.560]  哪裏找不同的木材建殿呢?
[00:11:26.560 --> 00:11:32.080]  另外大家看到最吸眼球的就是聖殿的內牆
[00:11:32.080 --> 00:11:35.400]  地板、門和其他的裝飾
[00:11:35.400 --> 00:11:37.960]  都是貼上純金的
[00:11:37.960 --> 00:11:40.320]  總共是600個Talent
[00:11:40.320 --> 00:11:42.000]  600個Talent燈
[00:11:42.000 --> 00:11:44.480]  那即是多少呢?
[00:11:44.480 --> 00:11:47.720]  20噸
[00:11:47.720 --> 00:11:50.760]  你有沒有想過20噸的金是多少?
[00:11:50.760 --> 00:11:52.560]  我幻想不到
[00:11:52.560 --> 00:11:55.320]  但是我知道每個地方有負重
[00:11:55.320 --> 00:11:57.320]  但如果你想想放20噸的金在這裏
[00:11:57.320 --> 00:11:59.720]  會不會倒塌在S3房呢?
[00:11:59.720 --> 00:12:02.160]  其實真的很誇張
[00:12:02.160 --> 00:12:06.080]  那你想想對於一群回歸的人
[00:12:06.080 --> 00:12:09.040]  他沒有人、沒有物、沒有錢
[00:12:09.040 --> 00:12:11.480]  只有一股意志
[00:12:11.480 --> 00:12:14.480]  其實都很難圓功
[00:12:14.480 --> 00:12:16.920]  當他要去重建聖殿的時候
[00:12:16.920 --> 00:12:20.240]  其實很容易灰心失意
[00:12:20.240 --> 00:12:22.760]  根據聖經舊約的記載
[00:12:22.760 --> 00:12:28.640]  建殿搬石頭、鑿石頭、工作人手和監督
[00:12:28.640 --> 00:12:32.160]  我計算過的數字是15萬3600人
[00:12:32.160 --> 00:12:34.640]  他每件事都這樣寫,我就加上去
[00:12:34.640 --> 00:12:37.640]  但按以斯拉記第二章的說法
[00:12:37.640 --> 00:12:42.000]  他們回歸連男帶女、連老帶幼
[00:12:42.000 --> 00:12:43.240]  只有5萬人
[00:12:43.240 --> 00:12:44.760]  三分之一都沒有
[00:12:44.760 --> 00:12:47.800]  所以我猜其中一個原因就是
[00:12:47.800 --> 00:12:52.200]  他們心灰意冷,因為這件事真的搞不定
[00:12:52.200 --> 00:12:55.200]  我們只有幾個年輕人,我們搞不定,做不到
[00:12:55.200 --> 00:12:56.720]  第三個原因
[00:12:56.720 --> 00:13:01.040]  是他們看到聖殿的地基
[00:13:01.040 --> 00:13:05.240]  他們會想起亡國的歷史
[00:13:05.240 --> 00:13:08.720]  那時候建殿,因為他們有以色列國
[00:13:08.720 --> 00:13:12.400]  現在可能他對著那個爛尾樓
[00:13:12.400 --> 00:13:13.880]  他可能就會想
[00:13:13.880 --> 00:13:17.120]  就算建殿,我們又沒有城牆
[00:13:17.120 --> 00:13:20.000]  若果有城牆,我們又沒有聖城
[00:13:20.000 --> 00:13:26.800]  就算有聖城,以色列國仍然是一個已經亡國的國家
[00:13:26.800 --> 00:13:29.880]  都不可以稱上國家
[00:13:29.880 --> 00:13:32.040]  對於他們來說
[00:13:32.040 --> 00:13:36.240]  原本很開心看著殿過的
[00:13:36.240 --> 00:13:40.440]  鑄棚節,其實在那個年代應該很悲哀
[00:13:40.440 --> 00:13:42.800]  自己又沒有錢,國家又不行
[00:13:42.800 --> 00:13:47.240]  看著殿又倒塌,又要我做,又沒有人,又沒有物
[00:13:47.240 --> 00:13:50.600]  又會想起很多亡國的歷史
[00:13:50.600 --> 00:13:54.480]  烈王紀夏第十八章四至十六節
[00:13:54.480 --> 00:13:58.200]  這段經文這樣說,請你們讀,預備,一二三
[00:14:17.240 --> 00:14:29.240]  (聽不清)
[00:14:29.240 --> 00:14:32.000]  你見不見到那時候多陰公?
[00:14:32.000 --> 00:14:37.080]  主動去求和,求和當然不是說聲對不起這麼簡單
[00:14:37.080 --> 00:14:41.360]  要給些甜頭,要賠錢
[00:14:41.360 --> 00:14:45.240]  人家罰你多少,你既然像中興一樣
[00:14:45.240 --> 00:14:50.360]  人家拿著就沒得說了,人家說多少你就要多少
[00:14:50.360 --> 00:14:54.080]  那就罰吧,罰要給的時候不夠,不夠那怎麼辦?
[00:14:54.080 --> 00:14:58.000]  將國庫那些全部給他,都不夠
[00:14:58.000 --> 00:15:04.400]  在殿的牆、柱、門那裡將金掛了下來
[00:15:04.400 --> 00:15:06.960]  當你去重建這個地方的時候
[00:15:06.960 --> 00:15:12.160]  其實這些歷史是一幕一幕提回來的
[00:15:12.160 --> 00:15:16.720]  很多過往失敗的歷史令到這班人根本不想再做
[00:15:16.720 --> 00:15:19.120]  甚至乎不想面對
[00:15:19.120 --> 00:15:25.120]  我曾經說過,我試過做生意,然後倒閉了
[00:15:25.120 --> 00:15:28.880]  那時候做生意的地方其實和我住很近
[00:15:28.880 --> 00:15:32.680]  曾經有一段很長的時間,我是不敢經過那裡
[00:15:32.680 --> 00:15:34.800]  其實沒有人追我數,我不知道為什麼
[00:15:34.800 --> 00:15:38.160]  我一見到我就說,不如繞另一個圈回去吧
[00:15:38.160 --> 00:15:45.080]  不要經過那個位置,那個位置令我回憶到很多過往傷痛的地方
[00:15:45.080 --> 00:15:49.560]  我相信當講見殿其實是類似的情況
[00:15:49.560 --> 00:15:54.280]  那上帝怎麼辦呢?上帝是否任由這班人抱著哭呢?不是
[00:15:54.280 --> 00:15:58.800]  第四節是整段經文的轉折點,請你讀一下
[00:15:58.800 --> 00:16:03.000]  這段經文其實原文重譯的意思不是
[00:16:03.000 --> 00:16:07.000]  其實我將原文的字的次序盡量擺整齊
[00:16:07.000 --> 00:16:10.160]  讓你見到結構而已,我們一起讀這段經文
[00:16:10.160 --> 00:16:11.160]  預備,1,2,3
[00:16:11.160 --> 00:16:13.000]  現在要剛強
[00:16:13.000 --> 00:16:31.040]  (廣東話)
[00:16:31.040 --> 00:16:34.120]  上帝沒有任由這班人自怨自艾
[00:16:34.120 --> 00:16:36.800]  停留在這個悲慘的絕境裡
[00:16:36.800 --> 00:16:39.080]  反而他鼓勵他要剛強
[00:16:39.080 --> 00:16:43.560]  第二章四節這個譯法讓我們看到其實有很多東西重複的
[00:16:43.560 --> 00:16:46.400]  他講了要剛強多少次?三次
[00:16:46.400 --> 00:16:52.360]  他也用了三次告訴你,這是耶和華自己講的
[00:16:52.360 --> 00:16:55.080]  你覺不覺得很特別?
[00:16:55.080 --> 00:17:00.880]  或者你自己去演繹到底,其實上帝講這句話做什麼呢?
[00:17:00.880 --> 00:17:03.880]  目的是什麼呢?
[00:17:03.880 --> 00:17:05.800]  這就是那個改變
[00:17:05.800 --> 00:17:08.800]  當以色列人眼望到前面的困難
[00:17:08.800 --> 00:17:11.200]  眼望到過去失敗的歷史的時候
[00:17:11.200 --> 00:17:16.320]  上帝說,Look,看,看我啊
[00:17:16.320 --> 00:17:20.880]  要剛強是誰叫你去重建聖殿的?
[00:17:20.880 --> 00:17:22.960]  這個才是重點
[00:17:22.960 --> 00:17:25.280]  有時候我們侍奉侍奉到一個地步
[00:17:25.280 --> 00:17:30.680]  我們忘了一個地步,我們忘記了誰呼召我們
[00:17:30.680 --> 00:17:33.320]  那你就看著我有十五個組員
[00:17:33.320 --> 00:17:35.560]  這個沒有回去打給他,那個沒有回去打給他
[00:17:35.560 --> 00:17:37.040]  這個沒有回去打給他,那個沒有回去打給他
[00:17:37.040 --> 00:17:38.840]  前幾個禮拜那些也忘記了
[00:17:38.840 --> 00:17:43.640]  你會覺得很亂,很煩,很多事情要做
[00:17:43.640 --> 00:17:45.200]  如果你只記得這些
[00:17:45.200 --> 00:17:50.120]  而你忘記了誰開始呼召你的時候
[00:17:50.120 --> 00:17:54.440]  你的侍奉就很容易倒下
[00:17:54.440 --> 00:17:56.800]  這段經文不停強調
[00:17:56.800 --> 00:17:58.840]  或者我自己的領受就是
[00:17:58.840 --> 00:18:02.600]  上帝叫你看著我
[00:18:02.600 --> 00:18:04.400]  要剛強,用心
[00:18:04.400 --> 00:18:06.680]  不要緊,看著我
[00:18:06.680 --> 00:18:10.360]  你要記得是誰帶你離開埃及
[00:18:10.360 --> 00:18:12.240]  誰帶你走這麼遠
[00:18:12.240 --> 00:18:15.640]  誰呼召你今天要繼續向前走
[00:18:15.640 --> 00:18:21.920]  然後經文第六至第十節
[00:18:21.920 --> 00:18:23.960]  第六至第九節
[00:18:23.960 --> 00:18:30.480]  就介紹到底呼召你的主是怎樣
[00:18:30.480 --> 00:18:31.280]  明白我的意思嗎?
[00:18:31.280 --> 00:18:33.280]  頭三節說了困難
[00:18:33.280 --> 00:18:35.960]  第四節就叫你不要看著困難
[00:18:35.960 --> 00:18:38.840]  看著我,看著呼召你的主
[00:18:38.840 --> 00:18:41.920]  接著六至九節就讓我們去了解
[00:18:41.920 --> 00:18:46.560]  到底當日呼召我們出來服侍的上帝是誰
[00:18:46.560 --> 00:18:48.280]  他到底是怎樣的呢?
[00:18:48.280 --> 00:18:52.080]  第一,有四點,今天也很短
[00:18:52.080 --> 00:18:53.920]  第六至第九節
[00:18:53.920 --> 00:18:55.680]  不如我請你們再讀一次好嗎?
[00:18:55.680 --> 00:18:56.960]  預備,1,2,3
[00:18:56.960 --> 00:18:59.320]  萬軍之謠話如此說
[00:18:59.320 --> 00:19:02.960]  過些時候,我必再一次震動天地
[00:19:02.960 --> 00:19:04.720]  滄海與乾地
[00:19:04.720 --> 00:19:06.760]  我必震動列萬國
[00:19:06.760 --> 00:19:09.560]  萬國必保都必運來
[00:19:09.560 --> 00:19:12.120]  我就使這殿充滿榮耀
[00:19:12.120 --> 00:19:14.680]  這是萬軍謠話說的
[00:19:14.680 --> 00:19:17.760]  銀子是我的,金子也是我的
