
[00:00:00.000 --> 00:00:02.280]  今天看的那段經文也挺有趣的
[00:01:45.840 --> 00:01:51.880]  甚至我們近年又有一個新的名詞
[00:01:51.880 --> 00:01:53.000]  叫做什麼呢?
[00:01:53.000 --> 00:01:54.480]  叫做河蟹
[00:01:54.480 --> 00:01:56.400]  大家知道什麼叫做河蟹吧?
[00:01:56.400 --> 00:01:58.880]  我們很希望和諧一點
[00:01:58.880 --> 00:02:05.040]  國語、普通話就會跟河蟹是一樣音的
[00:02:05.040 --> 00:02:08.440]  因為我們覺得
[00:02:08.440 --> 00:02:10.600]  維持和諧
[00:02:10.600 --> 00:02:12.600]  尤其是在教會裡面和諧
[00:02:12.600 --> 00:02:14.280]  是很理所當然的
[00:02:14.280 --> 00:02:16.000]  但是
[00:02:16.000 --> 00:02:18.640]  我不得不問一個問題就是
[00:02:18.640 --> 00:02:21.840]  我們用最快的方法
[00:02:21.840 --> 00:02:24.280]  來撲滅了怨言
[00:02:24.640 --> 00:02:27.880]  用最快的方法來平息了一些紛爭
[00:02:27.880 --> 00:02:29.480]  是不是一定是好事呢?
[00:02:29.480 --> 00:02:34.240]  到底發怨言
[00:02:34.240 --> 00:02:38.560]  除了讓不開心的人有情緒的宣洩之外
[00:02:38.560 --> 00:02:41.800]  是不是還有一些值得我們注意的地方呢?
[00:02:41.800 --> 00:02:43.760]  以至於我們
[00:02:43.760 --> 00:02:48.080]  可能不應該這麼快去撲滅他們
[00:02:48.080 --> 00:02:51.400]  反而是要好好看待他們
[00:02:54.800 --> 00:02:55.840]  代溝
[00:02:55.840 --> 00:02:59.800]  任何一代都有的,是不是?
[00:02:59.800 --> 00:03:04.400]  今天在座心境年輕的弟兄姊妹
[00:03:04.400 --> 00:03:06.560]  在你真正年輕的時候
[00:03:06.560 --> 00:03:09.840]  都應該和你的上一輩有不開心的
[00:03:09.840 --> 00:03:14.400]  不同的世代總是有不同的看法
[00:03:14.400 --> 00:03:16.080]  但是今天的社會
[00:03:16.080 --> 00:03:18.400]  這個情況是特別嚴重的
[00:03:18.400 --> 00:03:19.440]  同不同意嗎?
[00:03:19.440 --> 00:03:22.560]  不僅是世代的差異
[00:03:22.560 --> 00:03:24.960]  很多價值觀上的差異
[00:03:24.960 --> 00:03:26.840]  因為我們的社會變得很快
[00:03:26.840 --> 00:03:30.720]  有很多十幾二十年前沒有想過的事情
[00:03:30.720 --> 00:03:32.160]  今天都會發生
[00:03:32.160 --> 00:03:35.600]  因此大家的想法很不同
[00:03:35.600 --> 00:03:42.320]  年輕的一代會覺得長輩根本不明白他們的處境
[00:03:42.320 --> 00:03:45.400]  不體會他們的想法
[00:03:45.400 --> 00:03:47.400]  而反過來
[00:03:47.400 --> 00:03:51.400]  長輩又會覺得年輕人是捱不住的
[00:03:51.400 --> 00:03:53.960]  又或者是入世未深
[00:03:53.960 --> 00:03:57.880]  未能夠真正明白處境的複雜
[00:03:57.880 --> 00:04:00.480]  因此大家很多時候談不攏
[00:04:00.480 --> 00:04:04.000]  這個情況在教會裡面也存在
[00:04:04.000 --> 00:04:06.040]  我在不同的教會
[00:04:06.040 --> 00:04:09.840]  很多時候有傳道人或者是教會領袖
[00:04:09.840 --> 00:04:11.960]  問我類似的問題
[00:04:11.960 --> 00:04:15.560]  他們的問題不是他們和年輕人的看法不同
[00:04:15.560 --> 00:04:19.800]  而是他們根本不明白年輕人到底在想什麼
[00:04:19.800 --> 00:04:22.360]  最常聽到的一句話就是
[00:04:22.360 --> 00:04:24.360]  我真的不知道他們在想什麼
[00:04:24.360 --> 00:04:28.120]  三句不埋兩句,他們就不再跟你說話
[00:04:28.120 --> 00:04:33.560]  如何可以面對這樣的處境呢?
[00:04:33.560 --> 00:04:38.000]  這個情況不僅在教會存在
[00:04:38.000 --> 00:04:39.480]  也在社會上存在
[00:04:39.480 --> 00:04:44.600]  甚至今天的社會有人用撕裂來形容
[00:04:44.600 --> 00:04:46.440]  一個撕裂的社會
[00:04:46.440 --> 00:04:48.560]  我們又找不到出路的時候
[00:04:48.560 --> 00:04:52.520]  教會到底可以帶來什麼樣的盼望
[00:04:52.520 --> 00:04:55.640]  教會所相信的信仰
[00:04:55.640 --> 00:04:58.840]  到底可以帶來什麼樣的可能性呢?
[00:04:58.840 --> 00:05:02.880]  回到今天的經文
[00:05:02.880 --> 00:05:05.600]  先跟大家交代一下經文的背景
[00:05:05.600 --> 00:05:12.880]  經文的背景是早期的教會剛剛開始的時候
[00:05:12.880 --> 00:05:15.080]  隨著五旬之聖靈的降臨
[00:05:15.080 --> 00:05:17.840]  彼得多次地向群眾講道
[00:05:17.840 --> 00:05:20.120]  然後又有神蹟的依次
[00:05:20.120 --> 00:05:24.120]  耶路撒冷的教會是急速地增長的
[00:05:24.120 --> 00:05:27.960]  因此當中除了耶路撒冷
[00:05:27.960 --> 00:05:31.960]  或者是在猶太地的傳統希伯來人之外
[00:05:31.960 --> 00:05:35.760]  也有不同地方來的猶太人
[00:05:35.760 --> 00:05:40.120]  形成了一個很龐大的新群體
[00:05:40.120 --> 00:05:44.840]  這個群體既不是傳統的猶太教
[00:05:44.840 --> 00:05:49.160]  它已經不再是傳統猶太教的一個支派了
[00:05:49.160 --> 00:05:52.840]  而他們所展現的做法
[00:05:52.840 --> 00:05:54.280]  他們的習慣
[00:05:54.280 --> 00:05:55.080]  他們的文化
[00:05:55.080 --> 00:05:56.760]  甚至他們的價值
[00:05:56.760 --> 00:05:58.160]  他們的選取
[00:05:58.160 --> 00:06:02.280]  也跟一般的羅馬人是不同的
[00:06:02.280 --> 00:06:05.440]  作者路加醫生
[00:06:05.440 --> 00:06:10.640]  他正是要將這個新的群體
[00:06:10.640 --> 00:06:13.280]  到底他們在做什麼
[00:06:13.280 --> 00:06:18.200]  到底他們是怎麼繼續去見證耶穌的福音
[00:06:18.200 --> 00:06:19.360]  這件事情
[00:06:19.360 --> 00:06:23.360]  向他的讀者提亞非羅展現
[00:06:23.360 --> 00:06:27.360]  總之聖靈降臨
[00:06:27.360 --> 00:06:31.280]  到門徒用不同的方言宣講
[00:06:31.280 --> 00:06:32.440]  凡物公用
[00:06:32.440 --> 00:06:33.680]  變賣田產
[00:06:33.680 --> 00:06:35.800]  幾千人一日之間信主
[00:06:35.800 --> 00:06:37.600]  等等等等的事情
[00:06:37.600 --> 00:06:40.600]  有理由相信對提亞非羅來講
[00:06:40.600 --> 00:06:41.680]  都是怎麼樣的呢?
[00:06:42.360 --> 00:06:44.040]  都是很新奇的事情
[00:06:44.040 --> 00:06:47.520]  都是他從來沒有想過的事情
[00:06:47.520 --> 00:06:53.080]  因此路加醫生要很詳細地去記載
[00:06:53.080 --> 00:06:56.360]  讓我們有理由相信
[00:06:56.360 --> 00:06:58.120]  在羅馬
[00:06:58.120 --> 00:07:01.640]  作為一個權貴階級的提亞非羅
[00:07:01.640 --> 00:07:06.480]  是對這個信仰的生命有所認識
[00:07:06.480 --> 00:07:07.960]  讓他看到
[00:07:07.960 --> 00:07:13.880]  這個因著福音大能展現出截然不同生命的群體
[00:07:13.880 --> 00:07:17.320]  他們是怎麼藉著群體的生活
[00:07:17.320 --> 00:07:18.760]  以及他們的生命
[00:07:18.760 --> 00:07:22.760]  去見證天國的價值
[00:07:22.760 --> 00:07:27.600]  說得好像很好
[00:07:27.600 --> 00:07:32.840]  但是就好像世界上其他有人聚集的地方一樣
[00:07:32.840 --> 00:07:36.920]  這個信徒的群體或者社群
[00:07:37.400 --> 00:07:40.000]  同樣會有不同的聲音
[00:07:40.000 --> 00:07:41.800]  會有不同的意見
[00:07:41.800 --> 00:07:43.840]  人多了
[00:07:43.840 --> 00:07:45.240]  就會有不同的想法
[00:07:45.240 --> 00:07:47.040]  這是很自然的事情
[00:07:47.040 --> 00:07:51.960]  因此也會有發怨言的情況存在
[00:07:51.960 --> 00:07:56.640]  這一段經文就是見證了天國的群體裡面
[00:07:56.640 --> 00:07:59.440]  存在著這樣的問題
[00:07:59.440 --> 00:08:02.040]  在群體裡面
[00:08:02.040 --> 00:08:04.320]  一個幾千人的群體裡面
[00:08:04.320 --> 00:08:06.760]  有本地的希伯來人
[00:08:07.280 --> 00:08:10.240]  也有那些習慣說希臘話
[00:08:10.240 --> 00:08:15.640]  也是當時在羅馬帝國常用的語言的猶太人
[00:08:15.640 --> 00:08:18.120]  犯公用
[00:08:18.120 --> 00:08:22.880]  就不代表分配是一定平均的
[00:08:22.880 --> 00:08:27.120]  於是那些說希臘話的猶太人
[00:08:27.120 --> 00:08:32.640]  就因為他們當中的寡婦在每天的供給上被忽略
[00:08:32.640 --> 00:08:33.800]  不開心
[00:08:33.800 --> 00:08:35.240]  他們發怨言
[00:08:35.960 --> 00:08:38.200]  於是那些門徒怎麼說呢?
[00:08:38.200 --> 00:08:40.240]  那些門徒說
[00:08:40.240 --> 00:08:42.400]  你們這些寡婦沒東西吃
[00:08:42.400 --> 00:08:43.800]  關我什麼事呢?
[00:08:43.800 --> 00:08:44.520]  是不是?
[00:08:44.520 --> 00:08:46.520]  好像不是
[00:08:46.520 --> 00:08:50.720]  門徒覺得這些不是最重要的事情
[00:08:50.720 --> 00:08:54.120]  所以他們說我們不應該放下神的道誤傳
[00:08:54.120 --> 00:08:55.720]  走去管理飯食
[00:08:55.720 --> 00:08:57.240]  但是
[00:08:57.240 --> 00:08:59.440]  門徒說完這句話之後
[00:08:59.440 --> 00:09:02.320]  不是忽視他們的問題
[00:09:02.320 --> 00:09:05.440]  而是選了七個有好明星
[00:09:05.440 --> 00:09:10.080]  被聖靈充滿和智慧充足的人來負責處理這個問題
[00:09:10.080 --> 00:09:15.560]  門徒就繼續專心祈禱和傳道
[00:09:15.560 --> 00:09:18.000]  於是他們就選了七個人出來
[00:09:18.000 --> 00:09:19.520]  就按手祈禱
[00:09:19.520 --> 00:09:20.480]  然後
[00:09:20.480 --> 00:09:22.080]  這一段經文
[00:09:22.080 --> 00:09:23.960]  最後的一句註腳
[00:09:23.960 --> 00:09:25.560]  是非常有趣的
[00:09:25.560 --> 00:09:29.480]  在他們做完這件事情之後
[00:09:29.480 --> 00:09:32.600]  神的道就興旺起來
[00:09:32.600 --> 00:09:35.040]  信徒的人數增多
[00:09:35.040 --> 00:09:37.600]  甚至連祭司也歸順
[00:09:37.600 --> 00:09:40.000]  是不是一個很有趣的結論呢?
[00:09:40.000 --> 00:09:41.880]  他們做了什麼呢?
[00:09:41.880 --> 00:09:43.200]  是不是傳了很多福音呢?
[00:09:43.200 --> 00:09:45.160]  不是的
[00:09:45.160 --> 00:09:47.840]  但是他們做完這件事情之後
[00:09:47.840 --> 00:09:51.440]  門徒的人數就增多
[00:09:51.440 --> 00:09:59.320]  這是耶穌群體從耶路撒冷開始
[00:09:59.320 --> 00:10:01.320]  十二的使徒
[00:10:01.600 --> 00:10:05.240]  甚至是在第一章裡面所說的
[00:10:05.240 --> 00:10:07.040]  有一百二十個人
[00:10:07.040 --> 00:10:09.640]  有一百二十個人在小樓房裡祈禱
[00:10:09.640 --> 00:10:10.440]  大家記不記得?
[00:10:10.440 --> 00:10:13.320]  這個群體
[00:10:13.320 --> 00:10:16.160]  開始的時候面對的情況
[00:10:16.160 --> 00:10:19.080]  這一群人
[00:10:19.080 --> 00:10:20.960]  原本的這一群信徒
[00:10:20.960 --> 00:10:22.000]  這百多人
[00:10:22.000 --> 00:10:25.640]  他們是說阿蘭語的希伯來人
[00:10:25.640 --> 00:10:29.560]  他們是地道的傳統的希伯來人
[00:10:29.560 --> 00:10:31.280]  對他們來說
[00:10:31.280 --> 00:10:34.520]  那些說希臘話的猶太人
[00:10:34.520 --> 00:10:36.000]  你想象一下
[00:10:36.000 --> 00:10:38.320]  他們覺得這一群人是什麼人
[00:10:38.320 --> 00:10:44.520]  他們不是正宗的希伯來人
[00:10:44.520 --> 00:10:45.120]  是不是?
[00:10:45.120 --> 00:10:48.160]  而且對他們來說
[00:10:48.160 --> 00:10:50.400]  他們是一群外人
[00:10:50.400 --> 00:10:52.560]  是初信的
[00:10:52.560 --> 00:10:58.720]  大多數都是五旬節聖靈降臨之後才認識這個信仰的
[00:10:58.960 --> 00:11:03.960]  甚至我們可以說這一群說希臘話的猶太人
[00:11:03.960 --> 00:11:07.760]  是在群體裡面的邊緣分子
[00:11:07.760 --> 00:11:09.360]  他們是外圍的
[00:11:09.360 --> 00:11:12.880]  他們一定不是核心的成員
[00:11:12.880 --> 00:11:17.520]  在教會群體的管理層裡面
[00:11:17.520 --> 00:11:19.880]  應該沒有他們份的
[00:11:19.880 --> 00:11:24.840]  而他們在這裡發願而提出的問題
[00:11:24.840 --> 00:11:26.520]  對於傳福音來說
[00:11:26.520 --> 00:11:27.560]  重不重要?
[00:11:29.800 --> 00:11:31.160]  不重要
[00:11:31.160 --> 00:11:32.320]  很清楚的
[00:11:32.320 --> 00:11:34.160]  門徒也是這麼說的
[00:11:34.160 --> 00:11:35.720]  但是
[00:11:35.720 --> 00:11:37.760]  門徒正如我剛才所說
[00:11:37.760 --> 00:11:40.440]  他沒有忽視他的聲音
[00:11:40.440 --> 00:11:43.240]  而我有理由相信
[00:11:43.240 --> 00:11:47.320]  門徒對他們的聲音的重視
[00:11:47.320 --> 00:11:49.400]  不是個別事件
[00:11:49.400 --> 00:11:53.840]  是門徒一貫的態度
[00:11:54.000 --> 00:11:59.960]  一向以來門徒都重視這些說希臘話的信徒的聲音
[00:11:59.960 --> 00:12:02.240]  為什麼我會這麼說呢?
[00:12:02.240 --> 00:12:06.080]  因為他們會發願言
[00:12:06.080 --> 00:12:09.680]  明白我的意思嗎?
[00:12:09.680 --> 00:12:17.000]  如果門徒一向不重視這些外圍群眾的聲音
[00:12:17.000 --> 00:12:21.040]  這些群眾會不會向門徒發願言呢?
[00:12:22.960 --> 00:12:24.720]  在一個群體裡面就是這樣了
[00:12:24.720 --> 00:12:27.920]  如果一向以來
[00:12:27.920 --> 00:12:31.720]  領袖們是不重視群眾的聲音的
[00:12:31.720 --> 00:12:34.520]  是不會去聽別人的聲音的
[00:12:34.520 --> 00:12:37.200]  那些群眾呢
[00:12:37.200 --> 00:12:39.480]  有不開心、有意見的話
[00:12:39.480 --> 00:12:42.120]  就不會向領袖們說
[00:12:42.120 --> 00:12:44.960]  他們可能會私底下說
[00:12:44.960 --> 00:12:47.360]  甚至會在外面說
[00:12:47.360 --> 00:12:50.280]  又或者是在臉書上說
[00:12:50.280 --> 00:12:52.720]  現在最流行的了,是不是?
[00:12:52.720 --> 00:12:54.080]  有什麼不開心的話
[00:12:54.080 --> 00:12:55.800]  就在臉書上罵的嘛
[00:12:55.800 --> 00:12:58.440]  甚至
[00:12:58.440 --> 00:12:59.800]  在教會裡面
[00:12:59.800 --> 00:13:02.120]  我們很多時候會看到的情況就是
[00:13:02.120 --> 00:13:03.360]  都免得說了
[00:13:03.360 --> 00:13:06.600]  有一個說法叫做"用腳投票"
[00:13:06.600 --> 00:13:09.760]  因為免得跟你吵
[00:13:09.760 --> 00:13:11.840]  而且我又不是主事人
[00:13:11.840 --> 00:13:12.400]  是不是?
[00:13:12.400 --> 00:13:13.840]  我的聲音你又不聽
[00:13:13.840 --> 00:13:16.760]  那我就用腳投票
[00:13:16.760 --> 00:13:20.040]  願意將不滿說出來
[00:13:20.440 --> 00:13:25.040]  發言已經是代表著一份信任
[00:13:25.040 --> 00:13:26.520]  以及期望
[00:13:26.520 --> 00:13:30.000]  而這份信任以及期望
[00:13:30.000 --> 00:13:34.080]  並不是在問題出現的時候
[00:13:34.080 --> 00:13:35.480]  可以建立得到的
[00:13:35.480 --> 00:13:40.240]  一定是在平時大家彼此之間有一個關係
[00:13:40.240 --> 00:13:41.720]  有一份信任
[00:13:41.720 --> 00:13:43.720]  當問題出現的時候
[00:13:43.720 --> 00:13:45.920]  他才願意告訴你
[00:13:45.920 --> 00:13:47.000]  他的不滿
[00:13:49.960 --> 00:13:56.760]  同時門徒不僅是聽見這群說希臘話的信徒的聲音和訴求
[00:13:56.760 --> 00:14:00.680]  並且他們是正視和認真處理的
[00:14:00.680 --> 00:14:02.640]  雖然他們不是自己去處理
[00:14:02.640 --> 00:14:06.080]  即使這些問題
[00:14:06.080 --> 00:14:07.720]  門徒說得很清楚
[00:14:07.720 --> 00:14:12.520]  他們覺得這些問題對傳福音並不是最重要
[00:14:12.520 --> 00:14:14.480]  或者是有直接關係的
[00:14:14.480 --> 00:14:15.440]  但是
[00:14:15.680 --> 00:14:21.440]  他們依然聆聽和嘗試去處理這些問題
[00:14:21.440 --> 00:14:24.560]  那麼他們如何處理問題呢?
[00:14:24.560 --> 00:14:27.520]  他們就選了七位的執事
[00:14:27.520 --> 00:14:29.640]  來處理這些事情
[00:14:29.640 --> 00:14:31.320]  這七個人是誰呢?
[00:14:31.320 --> 00:14:33.120]  在第五節有他們的名字
[00:14:33.120 --> 00:14:37.880]  司禮反、肥利、伯羅哥羅、尼加羅、提門、巴米勒
[00:14:37.880 --> 00:14:41.280]  以及進猶太教的安提愛人尼戈拉
[00:14:43.680 --> 00:14:47.080]  聖經裡頭很多時候都會有一大串名字的
[00:14:47.080 --> 00:14:48.680]  馬太方第一章
[00:14:48.680 --> 00:14:50.240]  或者是撒姆爾記
[00:14:50.240 --> 00:14:51.680]  大衛的勇士
[00:14:51.680 --> 00:14:53.520]  總是會有一大串名字的
[00:14:53.520 --> 00:14:55.120]  通常我們看到那些名字
[00:14:55.120 --> 00:14:56.760]  我們讀聖經的時候會怎樣呢?
[00:14:56.760 --> 00:14:59.760]  會怎樣呢?
[00:14:59.760 --> 00:15:01.440]  說真心話?
[00:15:01.440 --> 00:15:03.560]  當然是跳過去了
[00:15:03.560 --> 00:15:04.920]  那麼長的一堆名字
[00:15:04.920 --> 00:15:05.880]  我又不認識他
[00:15:05.880 --> 00:15:07.920]  他之後又不再出場了
[00:15:07.920 --> 00:15:08.880]  這裡七個人
[00:15:08.880 --> 00:15:11.320]  最多只有兩個人之後再出場而已
[00:15:11.320 --> 00:15:13.600]  還有一個一出場就被人用石頭打死了
[00:15:14.680 --> 00:15:17.360]  那些名字關我什麼事呢?
[00:15:17.360 --> 00:15:19.600]  弟兄姊妹
[00:15:19.600 --> 00:15:20.880]  真的
[00:15:20.880 --> 00:15:22.320]  讀聖經的東西
[00:15:22.320 --> 00:15:23.880]  懂得讀就要讀名字
[00:15:23.880 --> 00:15:26.960]  以後你看聖經不要跳過那些名字
[00:15:26.960 --> 00:15:29.120]  認真去研究一下
[00:15:29.120 --> 00:15:32.240]  尤其是每一卷寶羅的書信
[00:15:32.240 --> 00:15:34.680]  最後那一章的文案
[00:15:34.680 --> 00:15:35.920]  那些名字
[00:15:35.920 --> 00:15:38.520]  你懂得看然後回到《少行傳》去找
[00:15:38.520 --> 00:15:40.360]  很多東西看的
[00:15:40.360 --> 00:15:42.520]  感謝主
[00:15:42.960 --> 00:15:44.080]  這裡
[00:15:44.080 --> 00:15:46.280]  聖經記載了他們七個名字
[00:15:46.280 --> 00:15:48.080]  這七個名字是很重要的
[00:15:48.080 --> 00:15:49.360]  為什麼呢?
[00:15:49.360 --> 00:15:50.760]  因為這七個名字
[00:15:50.760 --> 00:15:53.240]  雖然我們不知道另外那五位朋友
[00:15:53.240 --> 00:15:54.480]  他之後做了什麼
[00:15:54.480 --> 00:15:57.800]  但是這七個名字是有很重要的意思
[00:15:57.800 --> 00:16:01.400]  這七個都是希臘名字
[00:16:01.400 --> 00:16:06.160]  換句話說
[00:16:06.160 --> 00:16:07.600]  這七個人
[00:16:07.920 --> 00:16:15.240]  都不是教會原本權力核心那群道地的希伯來人
[00:16:15.240 --> 00:16:17.760]  而很可能
[00:16:17.760 --> 00:16:18.880]  這七個人
[00:16:18.880 --> 00:16:21.080]  其實就是法院賢那群人
[00:16:21.080 --> 00:16:28.080]  因為他們應該就是那群說希臘話的猶太人的領袖
[00:16:28.080 --> 00:16:31.040]  於是就選了他們出來
[00:16:31.040 --> 00:16:33.600]  這是非常重要的記載
[00:16:33.600 --> 00:16:36.000]  因為讓我們看到在聖經裡面
[00:16:36.360 --> 00:16:39.960]  門徒做了一個很革命性的做法
[00:16:39.960 --> 00:16:44.280]  而這個做法甚至是今天我們的民主制度也做不到的
[00:16:44.280 --> 00:16:48.000]  就是讓弱勢的人來發聲
[00:16:48.000 --> 00:16:50.520]  不僅是說人治港
[00:16:50.520 --> 00:16:51.880]  只會說
[00:16:51.880 --> 00:16:55.960]  不僅是給他們機會表達他們的意見
[00:16:55.960 --> 00:17:00.200]  而是讓那些看到問題的人去參與
[00:17:00.200 --> 00:17:04.960]  甚至是帶領大家一起來解決問題
[00:17:06.600 --> 00:17:10.320]  不因為他們在教會群體裡面沒有地位
[00:17:10.320 --> 00:17:11.840]  沒有聲望
[00:17:11.840 --> 00:17:13.120]  沒有經驗
[00:17:13.120 --> 00:17:17.560]  就不讓他們去承擔領導的工作
[00:17:17.560 --> 00:17:21.320]  這是非常革命性的行動
[00:17:21.320 --> 00:17:26.280]  這個新群體裡面
[00:17:26.280 --> 00:17:28.320]  一個很重要的記號
[00:17:28.320 --> 00:17:30.800]  就是在神的面前
[00:17:30.800 --> 00:17:33.240]  每一個信徒都是平等的
[00:17:33.720 --> 00:17:37.520]  任何人都可以起來帶領和服侍
[00:17:37.520 --> 00:17:39.160]  同樣地
[00:17:39.160 --> 00:17:43.520]  任何人都要被帶領和被服侍
[00:17:43.520 --> 00:17:45.240]  無分貴賤
[00:17:45.240 --> 00:17:46.560]  無分身份
[00:17:46.560 --> 00:17:48.560]  地位和經驗
[00:17:48.560 --> 00:17:52.080]  好了
[00:17:52.080 --> 00:17:53.560]  問題來了
[00:17:53.560 --> 00:17:56.240]  如果任何人都可以起來帶領
[00:17:56.240 --> 00:17:57.760]  那怎麼選擇呢?
[00:17:59.480 --> 00:18:04.080]  到底用什麼準則去選擇人來做帶領呢?
[00:18:04.080 --> 00:18:06.360]  是不是像我剛才所說
[00:18:06.360 --> 00:18:07.240]  法院完了幾個
[00:18:07.240 --> 00:18:08.880]  你吵得最大聲就找你了
[00:18:08.880 --> 00:18:11.360]  我們小學的時候做班長就是這樣
[00:18:11.360 --> 00:18:12.520]  就是說
[00:18:12.520 --> 00:18:15.560]  做班長、做行長就是這麼多話說
[00:18:15.560 --> 00:18:16.680]  這麼頑皮
[00:18:16.680 --> 00:18:19.760]  做班長馬上就乖一點
[00:18:19.760 --> 00:18:21.800]  在這裡
[00:18:21.800 --> 00:18:23.560]  使徒似乎不是這麼做的
[00:18:23.560 --> 00:18:26.560]  使徒在這裡提出了三項條件
[00:18:26.560 --> 00:18:27.440]  第三節
[00:18:27.840 --> 00:18:31.480]  有好明星,聖靈充滿和智慧充足
[00:18:31.480 --> 00:18:32.400]  這裡呢
[00:18:32.400 --> 00:18:34.840]  在話本是譯做好明星
[00:18:34.840 --> 00:18:37.400]  新譯本就容易一點明白
[00:18:37.400 --> 00:18:39.280]  他說是要有好見證
[00:18:39.280 --> 00:18:42.000]  什麼意思呢?
[00:18:42.000 --> 00:18:44.160]  很容易明白了,是不是?
[00:18:44.160 --> 00:18:45.200]  好見證就是
[00:18:45.200 --> 00:18:46.640]  你平時的人
[00:18:46.640 --> 00:18:48.560]  你的生命見證
[00:18:48.560 --> 00:18:49.960]  是像樣的
[00:18:49.960 --> 00:18:52.120]  是可信賴的
[00:18:52.120 --> 00:18:53.840]  是負責任的
[00:18:53.840 --> 00:18:55.480]  是愛主的
[00:18:57.120 --> 00:18:57.880]  好了
[00:18:57.880 --> 00:18:59.040]  至於智慧
[00:18:59.040 --> 00:19:00.400]  智慧呢
[00:19:00.400 --> 00:19:01.320]  就…
[00:19:01.320 --> 00:19:02.960]  我們好像很容易明白
[00:19:02.960 --> 00:19:04.720]  但是其實在原文裡面
[00:19:04.720 --> 00:19:08.120]  就不是用Sophia
[00:19:08.120 --> 00:19:12.200]  不是用希臘文的智慧這個字
[00:19:12.200 --> 00:19:13.280]  而是呢
[00:19:13.280 --> 00:19:15.600]  如果用今天的語言來說
[00:19:15.600 --> 00:19:17.040]  其實是在說通識
[00:19:17.040 --> 00:19:20.640]  就是要有一般常識
[00:19:20.640 --> 00:19:23.120]  你要懂得處理不同的問題
[00:19:23.120 --> 00:19:25.080]  是在說這樣一件事
[00:19:25.080 --> 00:19:27.760]  這樣也很合理,是不是?
[00:19:27.760 --> 00:19:28.560]  就是…
[00:19:28.560 --> 00:19:31.040]  要有好見證的
[00:19:31.040 --> 00:19:32.080]  有生命見證
[00:19:32.080 --> 00:19:34.040]  而且你個人是要有常識的
[00:19:34.040 --> 00:19:35.320]  懂得處理問題的
[00:19:35.320 --> 00:19:36.440]  好了
[00:19:36.440 --> 00:19:39.280]  第三件事有點有趣了
[00:19:39.280 --> 00:19:41.200]  要有性靈充滿
[00:19:41.200 --> 00:19:44.920]  我不知道大家看到這一段
[00:19:44.920 --> 00:19:46.360]  會不會覺得有點誇張
[00:19:46.360 --> 00:19:48.520]  管理飯食而已,是不是?
[00:19:48.520 --> 00:19:50.800]  管理飯食也要有性靈充滿?
[00:19:50.800 --> 00:19:52.320]  管理飯食
[00:19:52.520 --> 00:19:56.160]  不是應該要找一些飲食業
[00:19:56.160 --> 00:19:57.560]  有經驗的人嗎?
