
[00:00:00.000 --> 00:00:05.000]  我的經文是新漢語的版本
[00:03:55.280 --> 00:03:57.960]  第十四節一開始的時候
[00:03:57.960 --> 00:03:59.760]  耶穌說了一些話
[00:03:59.760 --> 00:04:01.040]  然後去到那裡
[00:04:01.040 --> 00:04:05.760]  然後就看到一大群人
[00:04:05.760 --> 00:04:07.840]  看到一大群人
[00:04:07.840 --> 00:04:10.240]  耶穌的動作是什麼呢?
[00:04:10.240 --> 00:04:12.400]  憐憫他們
[00:04:12.400 --> 00:04:17.200]  然後憐憫動了一個叫做慈心的時候
[00:04:17.200 --> 00:04:19.360]  耶穌基督是有行動的
[00:04:19.360 --> 00:04:22.640]  第一個行動就是治好那些病人
[00:04:22.640 --> 00:04:25.920]  就是說耶穌基督看到那一群人
[00:04:25.920 --> 00:04:28.480]  如果我們看回最後的結果
[00:04:28.480 --> 00:04:33.440]  就是那裡的荒野坐了五千個男士
[00:04:33.440 --> 00:04:37.120]  當中還沒有算女士和孩童
[00:04:37.120 --> 00:04:39.120]  所以當中有很多人
[00:04:39.120 --> 00:04:42.400]  整個山你看到坐滿了好像螞蟻一樣
[00:04:42.400 --> 00:04:48.800]  就是耶穌在眼裡好像一群人在祂自己的前面一樣
[00:04:48.800 --> 00:04:50.000]  五千個
[00:04:50.000 --> 00:04:51.440]  這裡在座的都是
[00:04:51.440 --> 00:04:54.320]  我想想都是一百多人
[00:04:54.320 --> 00:04:55.280]  一百多人
[00:04:55.280 --> 00:04:56.000]  五千人
[00:04:56.000 --> 00:04:59.280]  你想一下整個的場面是多麼壯觀
[00:04:59.280 --> 00:05:02.720]  耶穌就看到他們當中有些是病人
[00:05:02.720 --> 00:05:05.040]  然後耶穌就怎麼樣
[00:05:05.040 --> 00:05:07.120]  給他們一些醫治
[00:05:07.120 --> 00:05:10.400]  耶穌又看到有一些飢餓的人
[00:05:10.400 --> 00:05:13.360]  因為這個就是門徒看到的事情
[00:05:13.360 --> 00:05:15.520]  門徒看到那群人坐在那裡
[00:05:15.520 --> 00:05:17.120]  現在很晚了
[00:05:17.120 --> 00:05:18.880]  我們都沒有東西吃
[00:05:18.880 --> 00:05:20.560]  只有五個餅和兩條魚
[00:05:20.560 --> 00:05:24.400]  都不知道只是門徒加上耶穌都不知道夠不夠吃
[00:05:24.400 --> 00:05:27.040]  還要滿山都是人的時候
[00:05:27.040 --> 00:05:28.960]  不如打發他們走
[00:05:28.960 --> 00:05:30.800]  回到村莊那裡
[00:05:30.800 --> 00:05:33.280]  或者自己找吃的簡單來說
[00:05:33.280 --> 00:05:36.080]  但是耶穌看到不單止看到病人
[00:05:36.080 --> 00:05:39.280]  還看到門徒看到的就是他們沒得吃
[00:05:39.280 --> 00:05:42.720]  但是最特別的就是
[00:05:42.720 --> 00:05:47.040]  耶穌的行動不是叫他們走
[00:05:47.040 --> 00:05:49.600]  耶穌是要餵飽他們
[00:05:49.600 --> 00:05:53.040]  所以耶穌動了憐憫的時候
[00:05:53.040 --> 00:05:54.960]  一個憐憫的心的時候
[00:05:54.960 --> 00:05:56.880]  他是有行動的
[00:05:56.880 --> 00:06:00.000]  第一就是醫治了一些他看到的病人
[00:06:00.000 --> 00:06:03.360]  第二就是要餵飽在場五千人
[00:06:03.360 --> 00:06:07.840]  或者以上的一些人他們的禱福
[00:06:07.840 --> 00:06:12.080]  要給他們吃飽
[00:06:12.080 --> 00:06:14.080]  接著
[00:06:14.080 --> 00:06:16.480]  耶穌經常都跟我們說
[00:06:16.480 --> 00:06:18.240]  愛人如己
[00:06:18.240 --> 00:06:20.800]  愛人如己其實在我們基督教的信仰裡面
[00:06:20.800 --> 00:06:23.280]  其實只有兩個的命令
[00:06:23.280 --> 00:06:24.960]  一個就是什麼
[00:06:24.960 --> 00:06:26.400]  使人做什麼
[00:06:26.400 --> 00:06:27.840]  門徒
[00:06:27.840 --> 00:06:29.280]  就是做傳福音的工作
[00:06:29.280 --> 00:06:30.720]  就是大使命
[00:06:30.720 --> 00:06:32.000]  第二個就是什麼
[00:06:32.000 --> 00:06:33.920]  愛人如己
[00:06:33.920 --> 00:06:37.040]  愛人如己其實都很難做的
[00:06:37.040 --> 00:06:37.920]  是不是
[00:06:37.920 --> 00:06:39.040]  很難是不是
[00:06:39.040 --> 00:06:40.720]  你愛自己就很容易
[00:06:40.720 --> 00:06:42.720]  愛你喜歡的人都很容易
[00:06:42.720 --> 00:06:43.920]  愛一個你不愛的人
[00:06:43.920 --> 00:06:45.840]  或者愛一個你不認識的人
[00:06:45.840 --> 00:06:47.840]  有些難度
[00:06:47.840 --> 00:06:51.200]  但是耶穌對著這五千多的人
[00:06:51.200 --> 00:06:53.840]  當他是五千人的時候
[00:06:53.840 --> 00:06:56.720]  耶穌就要愛他們
[00:06:56.720 --> 00:06:58.240]  要憐憫他們
[00:06:58.240 --> 00:07:00.080]  這裡有一節的經文
[00:07:00.080 --> 00:07:01.360]  在《雅各書》
[00:07:01.360 --> 00:07:03.200]  我們一起讀一遍好嗎
[00:07:03.200 --> 00:07:04.480]  好 一二三
[00:07:04.480 --> 00:07:07.440]  若是弟兄或者姊妹
[00:07:07.440 --> 00:07:09.200]  赤身露體
[00:07:09.200 --> 00:07:11.520]  又缺了日用的飲食
[00:07:11.520 --> 00:07:14.560]  你們中間有人對他們說
[00:07:14.560 --> 00:07:16.720]  平平安安地去吧
[00:07:16.720 --> 00:07:19.520]  願你們穿得暖吃得飽
[00:07:19.520 --> 00:07:22.640]  卻不給他們身體所需用的
[00:07:22.640 --> 00:07:24.960]  這有什麼益處呢
[00:07:24.960 --> 00:07:27.680]  這樣信心若沒有行為
[00:07:27.680 --> 00:07:29.680]  就是死的
[00:07:29.680 --> 00:07:34.160]  《雅各書》就說到一個很特別的一個案例
[00:07:34.160 --> 00:07:37.680]  就是有些弟兄或者姊妹
[00:07:37.680 --> 00:07:39.120]  在說一些弟兄姐妹
[00:07:39.120 --> 00:07:40.560]  其實是你認識的
[00:07:40.560 --> 00:07:42.640]  你認識的人當中
[00:07:42.640 --> 00:07:43.920]  赤身露體
[00:07:43.920 --> 00:07:46.000]  缺乏食物
[00:07:46.000 --> 00:07:49.200]  接著在你們那裡就問
[00:07:49.200 --> 00:07:51.200]  就跟你們說
[00:07:51.200 --> 00:07:54.320]  你們中間有人對他們說
[00:07:54.320 --> 00:07:57.040]  有些人會跟那些人說
[00:07:57.040 --> 00:07:58.240]  跟那個弟兄姐妹說
[00:07:58.240 --> 00:08:00.240]  你平安啦
[00:08:00.240 --> 00:08:01.920]  我會為你祈禱的
[00:08:01.920 --> 00:08:02.960]  希望你怎樣
[00:08:02.960 --> 00:08:04.400]  吃得飽啦
[00:08:04.400 --> 00:08:06.400]  穿得暖啦
[00:08:06.400 --> 00:08:07.920]  接著這裡有什麼
[00:08:07.920 --> 00:08:10.800]  有者有什麼益處
[00:08:10.800 --> 00:08:13.200]  這個就是一個很特別的地方
[00:08:13.200 --> 00:08:17.360]  為什麼《雅各書》的作者會這樣說呢
[00:08:17.360 --> 00:08:19.600]  我們會看到
[00:08:19.600 --> 00:08:23.200]  後面那句就是《雅各書》想提醒我們的
[00:08:23.200 --> 00:08:26.640]  就是信心和行為的關係
[00:08:26.640 --> 00:08:28.560]  今天我們說我們信神
[00:08:28.560 --> 00:08:30.080]  信耶穌的時候
[00:08:30.080 --> 00:08:34.880]  我們沒有行為去做一個證據的時候
[00:08:34.880 --> 00:08:38.880]  我們不知道我們的信心有多大
[00:08:38.880 --> 00:08:41.440]  在基督徒裡面在這裡告訴我們
[00:08:41.440 --> 00:08:45.600]  信心和行為其實是相輔相成的
[00:08:45.600 --> 00:08:47.120]  你有信心
[00:08:47.120 --> 00:08:51.200]  你就要有相應的行為去表現出來
[00:08:51.200 --> 00:08:55.600]  以致你的信心得到體驗和見證
[00:08:55.600 --> 00:09:00.240]  這個就是耶穌基督在當中所說的
[00:09:00.240 --> 00:09:03.600]  不要說愛人如己的時候
[00:09:03.600 --> 00:09:05.840]  或者說愛人的時候
[00:09:05.840 --> 00:09:10.480]  接著我們是沒有行為在當中去支持的
[00:09:10.480 --> 00:09:12.480]  我們只懂得跟祂說
[00:09:12.480 --> 00:09:18.000]  我們見到這個人很需要食物
[00:09:18.000 --> 00:09:20.000]  但是你只是跟祂說
[00:09:20.000 --> 00:09:23.040]  回家吧 回家應該有得吃的
[00:09:23.040 --> 00:09:25.280]  有得吃就不會在這裡
[00:09:25.280 --> 00:09:27.120]  有得吃就不會在這裡對著你
[00:09:27.120 --> 00:09:28.720]  或者我們也會看到
[00:09:28.720 --> 00:09:33.040]  為什麼耶穌讓你看到祂的需要呢?
[00:09:33.040 --> 00:09:34.800]  我們要問的就是
[00:09:34.800 --> 00:09:37.360]  當你看到祂的需要的時候
[00:09:37.360 --> 00:09:39.840]  你做些什麼呢?
[00:09:39.840 --> 00:09:44.000]  耶穌基督在這個餵飽五千人的神蹟裡面
[00:09:44.000 --> 00:09:48.480]  其實不只是供我們去看那個神蹟
[00:09:48.480 --> 00:09:51.200]  就是兩個餅 五個餅 兩條魚
[00:09:51.200 --> 00:09:52.720]  就是餵飽五千人了
[00:09:52.720 --> 00:09:54.880]  嘩!很神奇吧?
[00:09:54.880 --> 00:09:58.240]  其實耶穌基督更加想我們學習的就是
[00:09:58.240 --> 00:10:02.320]  祂看到 接著動了持心
[00:10:02.320 --> 00:10:06.160]  動了持心你看到祂的需要的時候
[00:10:06.160 --> 00:10:10.320]  耶穌是有行為去支持祂的看到
[00:10:10.320 --> 00:10:13.200]  還有支持祂的憐憫的心
[00:10:13.200 --> 00:10:15.440]  第一個行為就是依次
[00:10:15.440 --> 00:10:18.000]  第二個行動就是給
[00:10:18.000 --> 00:10:20.480]  給他們吃飽
[00:10:20.480 --> 00:10:23.920]  這個就是信心和行為的表現
[00:10:23.920 --> 00:10:29.600]  接著就說到我們子民的責任
[00:10:29.600 --> 00:10:33.040]  耶穌看到那些需要
[00:10:33.040 --> 00:10:36.000]  祂就跟那些門徒說
[00:10:36.000 --> 00:10:37.920]  他們不用離開
[00:10:37.920 --> 00:10:40.080]  你給他們吃飽
[00:10:40.080 --> 00:10:42.720]  為什麼?為什麼耶穌這麼說呢?
[00:10:42.720 --> 00:10:45.440]  耶穌其實在說這句之前
[00:10:45.440 --> 00:10:47.440]  其實是門徒先說的
[00:10:47.440 --> 00:10:50.320]  門徒就說 哎呀!現在很晚了
[00:10:50.320 --> 00:10:51.760]  現在天色已晚了
[00:10:51.760 --> 00:10:55.280]  不如打發他們回到村莊裡
[00:10:55.280 --> 00:10:56.560]  自己去謀生
[00:10:56.560 --> 00:11:00.720]  記住 門徒是叫那些人自己去謀生
[00:11:00.720 --> 00:11:03.280]  但是耶穌的回應是什麼呢?
[00:11:03.280 --> 00:11:05.840]  耶穌說 他們不用離開
[00:11:05.840 --> 00:11:08.320]  是你們給他們吃飽
[00:11:08.320 --> 00:11:11.280]  是你們要給他們吃
[00:11:11.280 --> 00:11:12.480]  就是說
[00:11:12.480 --> 00:11:17.600]  其實這五千人這麼壯觀的場景在這裡
[00:11:17.600 --> 00:11:22.160]  他們的需要已經擺在門徒和耶穌的眼前
[00:11:22.160 --> 00:11:23.920]  耶穌做了第一個動作
[00:11:23.920 --> 00:11:26.080]  就是醫治那些病人
[00:11:26.080 --> 00:11:30.240]  而那些門徒看到前面五千人的需要
[00:11:30.240 --> 00:11:31.360]  卻是怎樣呢?
[00:11:31.360 --> 00:11:33.760]  叫他們回去自己謀生
[00:11:33.760 --> 00:11:36.320]  但是耶穌的回應是
[00:11:36.320 --> 00:11:38.880]  你們要給他們吃飽
[00:11:38.880 --> 00:11:41.840]  今天耶穌對我們的吩咐也是
[00:11:41.840 --> 00:11:45.760]  耶穌說當我們去看到人的需要的時候
[00:11:45.760 --> 00:11:52.480]  我們要有我們的行為去做出來
[00:11:52.480 --> 00:11:56.640]  讓他們得到他們的需要
[00:11:56.640 --> 00:12:02.880]  所以我們去看到神蹟的故事的時候
[00:12:02.880 --> 00:12:06.560]  很想大家留意今天我們看到些什麼
[00:12:06.560 --> 00:12:09.760]  耶穌基督讓我們在這個世上
[00:12:09.760 --> 00:12:12.560]  或者今天我們在我們現在的處境裡面
[00:12:12.560 --> 00:12:16.000]  我們的眼睛可以看到些什麼
[00:12:16.000 --> 00:12:18.320]  今天我做社官的時候
[00:12:18.320 --> 00:12:22.480]  我很明白原來神讓我在這個位置裡面
[00:12:22.480 --> 00:12:26.400]  去看到很多不同的需要
[00:12:26.400 --> 00:12:28.560]  一個很重要的訊息就是
[00:12:28.560 --> 00:12:31.920]  關懷弱勢和貧窮的人
[00:12:31.920 --> 00:12:36.320]  其實是我們作為神子民的一個責任
[00:12:36.320 --> 00:12:38.560]  不是我們的選擇
[00:12:38.560 --> 00:12:40.320]  耶穌基督沒有讓他們選擇
[00:12:40.320 --> 00:12:42.880]  你選擇吧 叫他們回去吧
[00:12:42.880 --> 00:12:44.480]  耶穌不是和他們討論
[00:12:44.480 --> 00:12:48.320]  回去好還是給他們吃好
[00:12:48.320 --> 00:12:50.800]  耶穌直接是一個命令告訴他們
[00:12:50.800 --> 00:12:52.720]  你們他們不用離開
[00:12:52.720 --> 00:12:55.440]  你們給他們吃
[00:12:55.440 --> 00:12:56.560]  如果我們聽得明白
[00:12:56.560 --> 00:12:59.200]  或者看得明白這句意思的時候
[00:12:59.200 --> 00:13:03.520]  我們就清楚原來關心面前那些弱勢社群
[00:13:03.520 --> 00:13:09.600]  他們的需要其實不是我們選擇做不做
[00:13:09.600 --> 00:13:11.520]  其實就是一個責任
[00:13:11.520 --> 00:13:16.160]  愛人如己就是要愛那些神讓我看到的人
[00:13:16.160 --> 00:13:21.280]  我們要給他們一些行動去回應
[00:13:21.280 --> 00:13:23.440]  不是我們選擇做不做
[00:13:23.440 --> 00:13:24.960]  而是我們要想一件事
[00:13:24.960 --> 00:13:28.880]  就是我們怎樣做和如何做
[00:13:28.880 --> 00:13:32.880]  怎樣做能夠滿足到他們的需要
[00:13:32.880 --> 00:13:34.880]  他們不能吃
[00:13:34.880 --> 00:13:36.240]  那就很簡單
[00:13:36.240 --> 00:13:38.160]  就是給他們吃東西
[00:13:38.160 --> 00:13:39.600]  最簡單的一件事
[00:13:39.600 --> 00:13:41.920]  所以門徒雖然沒有信心
[00:13:41.920 --> 00:13:45.200]  就和耶穌說
[00:13:45.200 --> 00:13:47.440]  我只有五個餅和兩條魚
[00:13:47.440 --> 00:13:49.600]  五個餅和兩條魚
[00:13:49.600 --> 00:13:51.280]  對於門徒來說
[00:13:51.280 --> 00:13:53.840]  很難餵飽這群人
[00:13:53.840 --> 00:13:56.400]  但是他懂得去求耶穌
[00:13:56.400 --> 00:14:00.960]  他就將他們僅有的擺在耶穌的面前
[00:14:00.960 --> 00:14:02.240]  耶穌就說
[00:14:02.240 --> 00:14:04.960]  他向天祝謝了
[00:14:04.960 --> 00:14:10.080]  然後就告訴門徒你們分派那些食物出去
[00:14:10.080 --> 00:14:12.960]  記住留心的行動
[00:14:12.960 --> 00:14:15.680]  就是門徒去交託主
[00:14:15.680 --> 00:14:18.080]  門徒知道自己沒有足夠的能力
[00:14:18.080 --> 00:14:23.120]  他就將那些問題交在耶穌的手上
[00:14:23.120 --> 00:14:25.440]  他們有願意做的心
[00:14:25.440 --> 00:14:26.800]  他們看到需要
[00:14:26.800 --> 00:14:28.240]  又看到耶穌的命令
[00:14:28.240 --> 00:14:29.920]  又明白耶穌的命令
[00:14:29.920 --> 00:14:34.880]  他就將他們沒有能力去滿足到群眾的需要
[00:14:34.880 --> 00:14:36.800]  擺在耶穌的面前
[00:14:36.800 --> 00:14:38.640]  向耶穌呼求
[00:14:38.640 --> 00:14:40.640]  耶穌就是滿足他們的呼求
[00:14:40.640 --> 00:14:42.880]  然後就吩咐他們去做
[00:14:42.880 --> 00:14:46.080]  耶穌也是吩咐門徒去行
[00:14:46.080 --> 00:14:50.240]  就是說這個責任仍然都是擺在門徒裡面
[00:14:50.240 --> 00:14:53.200]  你們給他們吃
[00:14:53.200 --> 00:14:57.440]  所以我們做這個社會關懷的時候
[00:14:57.440 --> 00:15:00.160]  或者神給我們看到這個需要的時候
[00:15:00.160 --> 00:15:03.840]  我們不是去想我們可以給什麼他
[00:15:03.840 --> 00:15:06.800]  第一件事我們不要用一個施捨的心
[00:15:06.800 --> 00:15:08.160]  去施捨他們
[00:15:08.160 --> 00:15:10.080]  我今天多了些什麼
[00:15:10.080 --> 00:15:11.680]  我就給他們
[00:15:11.680 --> 00:15:13.920]  我家裡不用的了
[00:15:13.920 --> 00:15:15.280]  我就給他們
[00:15:15.280 --> 00:15:16.000]  其實他不用的
[00:15:16.000 --> 00:15:16.560]  我告訴你
[00:15:16.560 --> 00:15:17.280]  其實他都不用的
[00:15:17.280 --> 00:15:19.280]  你不要給我
[00:15:19.280 --> 00:15:20.160]  可以嗎?
[00:15:20.160 --> 00:15:21.600]  他都未必用
[00:15:21.600 --> 00:15:23.360]  我家裡很小的
[00:15:23.360 --> 00:15:24.480]  你給一樣東西我不用
[00:15:24.480 --> 00:15:27.040]  我記得我去有一個
[00:15:27.040 --> 00:15:30.000]  上一次去探訪一個北區的家庭的時候
[00:15:30.000 --> 00:15:31.120]  有義工跟我說
[00:15:31.120 --> 00:15:32.720]  他說我看到一個家庭
[00:15:32.720 --> 00:15:34.880]  家徒四壁
[00:15:34.880 --> 00:15:36.560]  就是什麼都沒有
[00:15:36.560 --> 00:15:40.720]  那個電視機應該放在一個電視櫃的上面
[00:15:40.720 --> 00:15:41.760]  望起一點
[00:15:41.760 --> 00:15:42.880]  看電視
[00:15:42.880 --> 00:15:45.120]  人的視覺坐在那裡就是這樣
[00:15:45.120 --> 00:15:47.440]  但是他們說他放在地上
[00:15:47.440 --> 00:15:49.840]  他們連椅子都沒有哪幾張
[00:15:49.840 --> 00:15:51.280]  他們只有兩張椅子
[00:15:51.280 --> 00:15:53.920]  平時是他一個單親家庭
[00:15:53.920 --> 00:15:57.120]  就是那個媽媽和兒子坐的
[00:15:57.120 --> 00:15:58.160]  多一些
[00:15:58.160 --> 00:16:00.400]  我有幾個人去探望他
[00:16:00.400 --> 00:16:01.600]  沒有位子坐
[00:16:01.600 --> 00:16:05.520]  他就說很想看到他家徒四壁
[00:16:05.520 --> 00:16:06.800]  什麼都沒有的時候
[00:16:06.800 --> 00:16:08.560]  回來就跟我說
[00:16:08.560 --> 00:16:09.760]  他說Sunny傳道
[00:16:09.760 --> 00:16:11.760]  我們可不可以有個姐妹
[00:16:11.760 --> 00:16:15.680]  想捐一個地櫃給他們
[00:16:15.680 --> 00:16:17.760]  地櫃讓他們晾電視
[00:16:17.760 --> 00:16:20.560]  地櫃有五尺長
[00:16:20.560 --> 00:16:22.800]  那個就問
[00:16:22.800 --> 00:16:24.640]  需不需要
[00:16:24.640 --> 00:16:25.600]  那個五尺長
[00:16:25.600 --> 00:16:27.040]  很大
[00:16:27.040 --> 00:16:30.480]  那個家庭就說
[00:16:30.480 --> 00:16:34.240]  其實很多人說想送這個送那個給我們
[00:16:34.240 --> 00:16:36.240]  可能看到他們家徒四壁
[00:16:36.240 --> 00:16:37.680]  接著他就說
[00:16:37.680 --> 00:16:40.080]  不過我只有我和兒子
[00:16:40.080 --> 00:16:41.200]  我兒子在上學
[00:16:41.200 --> 00:16:42.080]  只有我
[00:16:42.080 --> 00:16:43.280]  我是一個婦孺
[00:16:43.280 --> 00:16:44.720]  沒什麼能力搬的
[00:16:44.720 --> 00:16:46.080]  還有五尺長
[00:16:46.080 --> 00:16:47.440]  其實我家很小
[00:16:47.440 --> 00:16:51.200]  你給一個不適合我的櫃子給我
[00:16:51.200 --> 00:16:52.800]  其實我也不需要的
[00:16:52.800 --> 00:16:53.680]  明白嗎
[00:16:53.680 --> 00:16:58.400]  我們不是說我們家不要的東西就給他們
[00:16:58.400 --> 00:17:00.720]  而是那個東西是否適合他們
[00:17:00.720 --> 00:17:01.920]  是否他們的需要
[00:17:01.920 --> 00:17:03.520]  還有另一件事
[00:17:03.520 --> 00:17:05.440]  要幫他
[00:17:05.440 --> 00:17:06.720]  幫人就幫到底
[00:17:06.720 --> 00:17:08.640]  要搬上去給他們
[00:17:08.640 --> 00:17:10.240]  就不要說我有個櫃子
[00:17:10.240 --> 00:17:11.840]  不如你找人來拿
[00:17:11.840 --> 00:17:14.160]  你要記住他是基層家庭
[00:17:14.160 --> 00:17:15.200]  你叫他找人來拿
[00:17:15.200 --> 00:17:17.440]  他就說那我不要了
[00:17:17.440 --> 00:17:20.640]  我都沒能力找個人去拿
[00:17:20.640 --> 00:17:23.440]  也都沒能力去請搬運
[00:17:23.440 --> 00:17:25.200]  其實搬運傢俬
[00:17:25.200 --> 00:17:28.480]  可能都要幾千元
[00:17:28.480 --> 00:17:31.680]  可能他都會想留幾千元用來吃
[00:17:31.680 --> 00:17:33.200]  未必會用到這件事
[00:17:33.200 --> 00:17:35.040]  一向都是這樣
[00:17:35.040 --> 00:17:37.760]  所以我們要去想的時候
[00:17:37.760 --> 00:17:39.280]  我們不是去想
[00:17:39.280 --> 00:17:42.080]  就是我們想給他什麼
[00:17:42.080 --> 00:17:44.000]  而是他們需要什麼
[00:17:44.000 --> 00:17:48.720]  我們就去回應他們實質的需要
[00:17:48.720 --> 00:17:52.160]  所以今天我們都要看的就是
[00:17:52.160 --> 00:17:55.760]  天國子民我們的責任是什麼
[00:17:55.760 --> 00:17:59.760]  其實要學習一個天國的價值觀
[00:17:59.760 --> 00:18:02.000]  什麼是天國的價值觀
[00:18:02.000 --> 00:18:03.520]  其實都很複雜
[00:18:03.520 --> 00:18:05.520]  因為那個複雜程度就是
[00:18:05.520 --> 00:18:07.680]  包括了我們個人的思想
[00:18:07.680 --> 00:18:11.040]  包括了很客觀的他們的需要
[00:18:11.040 --> 00:18:14.400]  但是主耶穌基督都告訴我們
[00:18:14.400 --> 00:18:17.120]  其實我們要用天國的眼光去履行
[00:18:17.120 --> 00:18:18.720]  天國子民的責任
[00:18:18.720 --> 00:18:22.480]  第一件事我們要知道什麼是罪
[00:18:22.480 --> 00:18:24.400]  什麼是行善
[00:18:24.400 --> 00:18:27.520]  而《雅各書》裡面說到
[00:18:27.520 --> 00:18:31.200]  人若知道行善若不去
[00:18:31.200 --> 00:18:35.120]  行者就是他的罪了
[00:18:35.120 --> 00:18:38.640]  原來在耶穌基督的眼光裡面
[00:18:38.640 --> 00:18:43.200]  罪這件事就不只是說我做了多少壞事
[00:18:43.200 --> 00:18:47.120]  其實是我們有沒有做些好事
[00:18:47.120 --> 00:18:49.520]  行善就是做些好事
[00:18:49.520 --> 00:18:51.680]  如果我們知道要行善
[00:18:51.680 --> 00:18:54.320]  神又給了我們看到的時候
[00:18:54.320 --> 00:18:56.880]  我們若不去行的時候
