
[00:00:00.000 --> 00:00:01.320]  領旨會平安
[00:02:39.560 --> 00:02:43.560]  從血緣來講,施洗約翰很可能就是耶穌的表哥
[00:02:43.560 --> 00:02:48.060]  但是更重要的是,他是耶穌傳道的先鋒
[00:02:48.060 --> 00:02:53.060]  又或者這樣說,是耶穌傳道事務事業的第一個夥伴
[00:02:53.060 --> 00:02:58.060]  當聽到施洗約翰被殺頭死去的消息
[00:02:58.060 --> 00:03:00.560]  聖經裡面說,耶穌聽到這個消息
[00:03:00.560 --> 00:03:07.060]  他就選擇他要退到去野地,退到去方野的地方
[00:03:07.060 --> 00:03:10.060]  在這裡我們才發現一個很重要的訊息就是
[00:03:10.060 --> 00:03:13.560]  原來在那一刻,耶穌都有他的需要
[00:03:13.560 --> 00:03:15.560]  我們經常想起耶穌,我不知道想起什麼
[00:03:15.560 --> 00:03:17.560]  經常都想起聖經的神蹟奇事
[00:03:17.560 --> 00:03:19.060]  哇,耶穌很厲害,是不是?
[00:03:19.060 --> 00:03:23.560]  又治病,又趕鬼,又可以超越很多人的限制
[00:03:23.560 --> 00:03:26.060]  所以他是神來的,所以很厲害
[00:03:26.060 --> 00:03:28.060]  但是有時候我們常常覺得耶穌很遠
[00:03:28.060 --> 00:03:30.060]  我們的上帝很遠,因為他是神
[00:03:30.060 --> 00:03:31.560]  他都不明白我的
[00:03:31.560 --> 00:03:33.560]  我有很多難處,我有很多狀況
[00:03:33.560 --> 00:03:36.060]  上帝你明白嗎?耶穌你明白嗎?
[00:03:36.060 --> 00:03:39.560]  但是這裡告訴我們,耶穌是一個完全的人
[00:03:39.560 --> 00:03:42.060]  我們很清楚聖經裡面說到耶穌是完全的神
[00:03:42.060 --> 00:03:43.560]  也是完全的人
[00:03:43.560 --> 00:03:47.060]  這位完全的人同樣都會有喜怒哀樂
[00:03:47.060 --> 00:03:49.560]  同樣都會有憂愁痛哭的時候
[00:03:49.560 --> 00:03:53.560]  同樣當他聽到他所愛的屍首約翰
[00:03:53.560 --> 00:03:55.560]  被人殺害的時候
[00:03:55.560 --> 00:03:58.060]  他心情可能很沉重
[00:03:58.060 --> 00:04:00.060]  雖然當時他已經不斷去治病,趕鬼
[00:04:00.060 --> 00:04:01.060]  做很多的事,幫很多人
[00:04:01.060 --> 00:04:03.060]  但是那一刻他的沉重
[00:04:03.060 --> 00:04:06.060]  以至他需要退到去荒野
[00:04:06.060 --> 00:04:10.060]  靜靜地跟門徒坐駕駛船退到荒野
[00:04:10.060 --> 00:04:11.560]  耶穌都是這樣做的
[00:04:11.560 --> 00:04:14.060]  所以頂知會你心情有時不太好的時候
[00:04:14.060 --> 00:04:17.060]  要躲起來一下,暫時休息一下是需要的
[00:04:17.060 --> 00:04:18.060]  也是好的
[00:04:18.060 --> 00:04:20.060]  當然不要只是躲起來就不再見人
[00:04:20.060 --> 00:04:22.060]  躲起來之後你就可以出來找同一個人
[00:04:22.060 --> 00:04:23.060]  找我聊聊天
[00:04:23.060 --> 00:04:26.060]  但是我們是需要一些空間,一些安靜
[00:04:26.060 --> 00:04:28.060]  一些去處理自己情緒的時候
[00:04:28.060 --> 00:04:29.060]  耶穌一樣
[00:04:29.060 --> 00:04:31.060]  當耶穌退到去荒野的時候
[00:04:31.060 --> 00:04:34.060]  聖經裡面說眾人聽見就從各城
[00:04:34.060 --> 00:04:36.060]  來到去跟著耶穌
[00:04:36.060 --> 00:04:40.060]  耶穌出來就見到很多的人
[00:04:40.060 --> 00:04:43.060]  耶穌退到荒野,退到荒野
[00:04:43.060 --> 00:04:44.060]  楊五鼎虞這件事件
[00:04:44.060 --> 00:04:48.060]  這個神蹟在荒野發生是耶穌的選擇
[00:04:48.060 --> 00:04:51.060]  也是耶穌的需要開始
[00:04:51.060 --> 00:04:53.060]  這個神蹟的背景很重要
[00:04:53.060 --> 00:04:54.060]  大家一定要留心
[00:04:54.060 --> 00:04:57.060]  稍後我會再一次提到
[00:04:57.060 --> 00:05:00.060]  耶穌的需要所以他退到去荒野
[00:05:00.060 --> 00:05:01.060]  眾人有他的需要
[00:05:01.060 --> 00:05:04.060]  所以他去到荒野的地方去找耶穌
[00:05:04.060 --> 00:05:06.060]  很有趣的相遇
[00:05:06.060 --> 00:05:08.060]  人因為需要去到找耶穌
[00:05:08.060 --> 00:05:10.060]  耶穌因為需要去到荒野
[00:05:10.060 --> 00:05:13.060]  結果在那裡聖經裡面說一個很簡單的描述
[00:05:13.060 --> 00:05:15.060]  當耶穌見到一大群人
[00:05:15.060 --> 00:05:19.060]  聖經裡面說耶穌就憐憫他們
[00:05:19.060 --> 00:05:22.060]  整個神蹟是由憐憫開始的
[00:05:22.060 --> 00:05:23.060]  耶穌憐憫他們
[00:05:23.060 --> 00:05:26.060]  所以耶穌就一直去幫助他們
[00:05:26.060 --> 00:05:29.060]  去幫他們解決他們身體心靈的問題
[00:05:29.060 --> 00:05:32.060]  這裡特別說醫好很多的病人
[00:05:32.060 --> 00:05:33.060]  到了傍晚
[00:05:33.060 --> 00:05:35.060]  門豪就來到跟耶穌說
[00:05:35.060 --> 00:05:36.060]  第十五節
[00:05:36.060 --> 00:05:38.060]  這個地方偏僻
[00:05:38.060 --> 00:05:39.060]  而且時候都晚了
[00:05:39.060 --> 00:05:41.060]  不如叫眾人散開
[00:05:41.060 --> 00:05:42.060]  回到村裡面
[00:05:42.060 --> 00:05:44.060]  可以自己去買點東西吃
[00:05:44.060 --> 00:05:46.060]  這個描述你想一想
[00:05:46.060 --> 00:05:48.060]  都很合理是不是
[00:05:48.060 --> 00:05:49.060]  合情合理
[00:05:49.060 --> 00:05:51.060]  甚至可能偶爾都會發生
[00:05:51.060 --> 00:05:52.060]  這段經文裡面
[00:05:52.060 --> 00:05:55.060]  沒有說到平時耶穌和人們怎麼相處
[00:05:55.060 --> 00:05:57.060]  這不是第一次耶穌說道
[00:05:57.060 --> 00:05:59.060]  也不是第一次很多人跟著耶穌
[00:05:59.060 --> 00:06:00.060]  如果不是怎麼會這麼多人來呢
[00:06:00.060 --> 00:06:03.060]  一定是耶穌不斷巡迴去講道
[00:06:03.060 --> 00:06:05.060]  很多人來找他治病趕鬼
[00:06:05.060 --> 00:06:07.060]  可能偶爾說到很晚
[00:06:07.060 --> 00:06:09.060]  那些人就自動散開
[00:06:09.060 --> 00:06:11.060]  這次有獨特的地方
[00:06:11.060 --> 00:06:13.060]  這次他們去了一個荒野
[00:06:13.060 --> 00:06:14.060]  因為耶穌需要
[00:06:14.060 --> 00:06:15.060]  他去了一個可能
[00:06:15.060 --> 00:06:18.060]  平時可能是比較近民居的地方
[00:06:18.060 --> 00:06:20.060]  差不多那些人就去買東西吃
[00:06:20.060 --> 00:06:23.060]  或者附近吃東西就再回來等等
[00:06:23.060 --> 00:06:24.060]  不過這裡說到
[00:06:24.060 --> 00:06:26.060]  當他們在荒野的地方的時候
[00:06:26.060 --> 00:06:27.060]  門豪就來問耶穌
[00:06:27.060 --> 00:06:29.060]  說這裡偏僻
[00:06:29.060 --> 00:06:30.060]  就夜了
[00:06:30.060 --> 00:06:31.060]  日落了
[00:06:31.060 --> 00:06:32.060]  不如叫人散開
[00:06:32.060 --> 00:06:33.060]  去買東西吃
[00:06:33.060 --> 00:06:35.060]  是一個很合理很常見
[00:06:35.060 --> 00:06:37.060]  可能他們差不多每天都差不多
[00:06:37.060 --> 00:06:38.060]  時間到了
[00:06:38.060 --> 00:06:39.060]  差不多了
[00:06:39.060 --> 00:06:40.060]  不如就散開吃東西吧
[00:06:40.060 --> 00:06:41.060]  大家都要生活
[00:06:41.060 --> 00:06:42.060]  都需要
[00:06:42.060 --> 00:06:43.060]  身體都有需要
[00:06:43.060 --> 00:06:45.060]  一個非常合理
[00:06:45.060 --> 00:06:48.060]  非常尋常的狀態
[00:06:48.060 --> 00:06:51.060]  一個正常不過的處理方案
[00:06:51.060 --> 00:06:53.060]  時間到了就放飯
[00:06:53.060 --> 00:06:54.060]  一會兒崇拜完了
[00:06:54.060 --> 00:06:55.060]  十二點多鐘怎麼辦
[00:06:55.060 --> 00:06:56.060]  那就放飯
[00:06:56.060 --> 00:06:57.060]  大家就吃飯
[00:06:57.060 --> 00:06:58.060]  很合理
[00:06:58.060 --> 00:06:59.060]  很正常
[00:06:59.060 --> 00:07:01.060]  這是一個每天都經歷的
[00:07:01.060 --> 00:07:03.060]  但是那一刻
[00:07:03.060 --> 00:07:05.060]  當這個情況說到為什麼會這樣
[00:07:05.060 --> 00:07:07.060]  剛剛說到荒野的特性
[00:07:07.060 --> 00:07:09.060]  其實馬可方有這樣記載的
[00:07:09.060 --> 00:07:10.060]  馬可方說
[00:07:10.060 --> 00:07:11.060]  六章三除一節
[00:07:11.060 --> 00:07:12.060]  同一個故事
[00:07:12.060 --> 00:07:14.060]  這個描述是這樣說的
[00:07:14.060 --> 00:07:16.060]  耶穌就是
[00:07:16.060 --> 00:07:18.060]  當時就是
[00:07:18.060 --> 00:07:19.060]  耶穌跟門豪說
[00:07:19.060 --> 00:07:20.060]  你們來吧
[00:07:20.060 --> 00:07:22.060]  我們私下去荒野那裡休息一下
[00:07:22.060 --> 00:07:23.060]  至於你們有個特別的描述
[00:07:23.060 --> 00:07:25.060]  因為來往的人多
[00:07:25.060 --> 00:07:26.060]  他們就是那些門豪
[00:07:26.060 --> 00:07:28.060]  連吃飯的時間都沒有
[00:07:28.060 --> 00:07:30.060]  馬可方也加了一句
[00:07:30.060 --> 00:07:32.060]  除了那些眾人沒飯吃之外
[00:07:32.060 --> 00:07:34.060]  門豪也忙到沒飯吃
[00:07:34.060 --> 00:07:35.060]  這也很合理
[00:07:35.060 --> 00:07:37.060]  大家都沒飯吃
[00:07:37.060 --> 00:07:38.060]  所以這裡門豪說
[00:07:38.060 --> 00:07:40.060]  要大家散出去買飯
[00:07:40.060 --> 00:07:41.060]  放飯
[00:07:41.060 --> 00:07:44.060]  除了關心那些群眾需要
[00:07:44.060 --> 00:07:45.060]  門豪也有需要
[00:07:45.060 --> 00:07:47.060]  門豪也需要吃飯
[00:07:47.060 --> 00:07:49.060]  因為耶穌的選擇
[00:07:49.060 --> 00:07:51.060]  在門豪合情合理的
[00:07:51.060 --> 00:07:53.060]  這個要求之下
[00:07:53.060 --> 00:07:54.060]  竟然得到一個
[00:07:54.060 --> 00:07:56.060]  意想不到的回應
[00:07:56.060 --> 00:07:57.060]  可能網上我們不太留意
[00:07:57.060 --> 00:07:58.060]  其實耶穌這個回應
[00:07:58.060 --> 00:08:00.060]  很奇怪的
[00:08:00.060 --> 00:08:01.060]  這個回應是什麼
[00:08:01.060 --> 00:08:02.060]  就是今天講題
[00:08:02.060 --> 00:08:03.060]  我所選擇的
[00:08:03.060 --> 00:08:04.060]  就是十六節
[00:08:04.060 --> 00:08:06.060]  馬可方十四章十六節這樣說
[00:08:06.060 --> 00:08:07.060]  耶穌跟他們說
[00:08:07.060 --> 00:08:08.060]  不用他們去了
[00:08:08.060 --> 00:08:12.060]  你們給他們吃吧
[00:08:12.060 --> 00:08:13.060]  這個要求
[00:08:13.060 --> 00:08:14.060]  不知道他們第一時間
[00:08:14.060 --> 00:08:15.060]  有什麼反應
[00:08:15.060 --> 00:08:16.060]  如果你是當時的門豪
[00:08:16.060 --> 00:08:18.060]  你跟耶穌一起去荒野
[00:08:18.060 --> 00:08:19.060]  你手上又沒什麼東西吃
[00:08:19.060 --> 00:08:20.060]  你也餓了
[00:08:20.060 --> 00:08:22.060]  那裡有很多人一眼看
[00:08:22.060 --> 00:08:24.060]  整個山頭都是人
[00:08:24.060 --> 00:08:25.060]  接著說
[00:08:25.060 --> 00:08:26.060]  夠時間了
[00:08:26.060 --> 00:08:27.060]  放飯了
[00:08:27.060 --> 00:08:28.060]  大家出去吃飯吧
[00:08:28.060 --> 00:08:29.060]  耶穌說
[00:08:29.060 --> 00:08:32.060]  不用了 你們給他就行了
[00:08:32.060 --> 00:08:33.060]  如果你是門豪
[00:08:33.060 --> 00:08:34.060]  你會覺得耶穌是怎樣的
[00:08:34.060 --> 00:08:36.060]  是不是覺得耶穌很無理
[00:08:36.060 --> 00:08:37.060]  還是覺得耶穌無知
[00:08:37.060 --> 00:08:38.060]  不是吧
[00:08:38.060 --> 00:08:39.060]  怎麼給
[00:08:39.060 --> 00:08:40.060]  還是覺得
[00:08:40.060 --> 00:08:41.060]  那些天真
[00:08:41.060 --> 00:08:42.060]  我們經常說的
[00:08:42.060 --> 00:08:45.060]  那些天真無知
[00:08:45.060 --> 00:08:47.060]  這個回應有點奇怪
[00:08:47.060 --> 00:08:48.060]  頂知會上帝
[00:08:48.060 --> 00:08:49.060]  有沒有曾經對你有
[00:08:49.060 --> 00:08:51.060]  一個類似的要求
[00:08:51.060 --> 00:08:52.060]  有沒有一些要求
[00:08:52.060 --> 00:08:53.060]  你覺得上帝
[00:08:53.060 --> 00:08:54.060]  不是吧
[00:08:54.060 --> 00:08:55.060]  我
[00:08:55.060 --> 00:08:56.060]  我給他
[00:08:56.060 --> 00:08:58.060]  我不是吧
[00:08:58.060 --> 00:08:59.060]  你一看一看
[00:08:59.060 --> 00:09:00.060]  你看看
[00:09:00.060 --> 00:09:01.060]  你看看那個狀況
[00:09:01.060 --> 00:09:03.060]  不是吧
[00:09:03.060 --> 00:09:04.060]  可能我們也有這樣
[00:09:04.060 --> 00:09:08.060]  跟上帝去溝通的時候
[00:09:08.060 --> 00:09:10.060]  其實八字門豪這樣回答的
[00:09:10.060 --> 00:09:13.060]  我們這裡只有五個餅
[00:09:13.060 --> 00:09:14.060]  兩條魚
[00:09:14.060 --> 00:09:15.060]  《六一方》記載
[00:09:15.060 --> 00:09:17.060]  《六一方》九章十三節下
[00:09:17.060 --> 00:09:18.060]  這樣說的
[00:09:18.060 --> 00:09:19.060]  門豪就說
[00:09:19.060 --> 00:09:20.060]  我們不過只有五個餅
[00:09:20.060 --> 00:09:21.060]  和兩條魚
[00:09:21.060 --> 00:09:22.060]  若果不去
[00:09:22.060 --> 00:09:24.060]  為很多人預備食物
[00:09:24.060 --> 00:09:26.060]  是不夠的
[00:09:26.060 --> 00:09:27.060]  《華可福音》
[00:09:27.060 --> 00:09:29.060]  六章三十七節那裡的記載說
[00:09:29.060 --> 00:09:30.060]  門豪跟耶穌說
[00:09:30.060 --> 00:09:33.060]  我們要拿兩百個銀幣
[00:09:33.060 --> 00:09:35.060]  去買餅給他們吃嗎
[00:09:35.060 --> 00:09:36.060]  《華可福音》裡面
[00:09:36.060 --> 00:09:37.060]  六章七節更表達
[00:09:37.060 --> 00:09:39.060]  這個是肥力的回應
[00:09:39.060 --> 00:09:41.060]  就是兩百個銀幣的餅
[00:09:41.060 --> 00:09:44.060]  都不夠給他們吃一點點
[00:09:44.060 --> 00:09:45.060]  整個描述
[00:09:45.060 --> 00:09:46.060]  在這四個範疇裡面
[00:09:46.060 --> 00:09:47.060]  很立體裡面
[00:09:47.060 --> 00:09:48.060]  說一件很重要的事情
[00:09:48.060 --> 00:09:50.060]  門豪那一刻看見
[00:09:50.060 --> 00:09:52.060]  我只有五餅二魚
[00:09:52.060 --> 00:09:54.060]  哪夠啊
[00:09:54.060 --> 00:09:55.060]  不可能夠
[00:09:55.060 --> 00:09:56.060]  甚至拿了
[00:09:56.060 --> 00:09:58.060]  袋子裡的錢
[00:09:58.060 --> 00:09:59.060]  都不夠
[00:09:59.060 --> 00:10:00.060]  是不是
[00:10:00.060 --> 00:10:01.060]  很有趣
[00:10:01.060 --> 00:10:02.060]  你留意一下這個描述
[00:10:02.060 --> 00:10:04.060]  門豪叫耶穌說
[00:10:04.060 --> 00:10:06.060]  放人自己去買食物
[00:10:06.060 --> 00:10:07.060]  門豪沒有說
[00:10:07.060 --> 00:10:08.060]  放人
[00:10:08.060 --> 00:10:10.060]  放我們去買食物給他們吃
[00:10:10.060 --> 00:10:11.060]  其實應該假設門豪
[00:10:11.060 --> 00:10:12.060]  假設群眾有錢
[00:10:12.060 --> 00:10:13.060]  自己買食物
[00:10:13.060 --> 00:10:15.060]  所以當他回應耶穌
[00:10:15.060 --> 00:10:17.060]  二百個錢都不夠
[00:10:17.060 --> 00:10:18.060]  其實那是
[00:10:18.060 --> 00:10:20.060]  另一個層次的思考
[00:10:20.060 --> 00:10:22.060]  大家可以想想就知道
[00:10:22.060 --> 00:10:23.060]  更重要就是
[00:10:23.060 --> 00:10:24.060]  當門豪這個陳述
[00:10:24.060 --> 00:10:26.060]  我只有五塊餅兩條魚
[00:10:26.060 --> 00:10:27.060]  這個陳述
[00:10:27.060 --> 00:10:28.060]  對你來說
[00:10:28.060 --> 00:10:29.060]  你想起什麼呢
[00:10:29.060 --> 00:10:31.060]  如果你當天是門豪
[00:10:31.060 --> 00:10:32.060]  你看見山頭
[00:10:32.060 --> 00:10:33.060]  多少人啊
[00:10:33.060 --> 00:10:35.060]  五千個
[00:10:35.060 --> 00:10:38.060]  未計小孩和婦人
[00:10:38.060 --> 00:10:39.060]  就是一萬多人
[00:10:39.060 --> 00:10:41.060]  一萬多人是什麼概念
[00:10:41.060 --> 00:10:42.060]  大家知不知道
[00:10:42.060 --> 00:10:43.060]  一萬多人是什麼概念
[00:10:43.060 --> 00:10:45.060]  一萬多人就是現在香港
[00:10:45.060 --> 00:10:46.060]  最大的演唱會
[00:10:46.060 --> 00:10:47.060]  坐滿那些人
[00:10:47.060 --> 00:10:49.060]  一萬多人就是一個
[00:10:49.060 --> 00:10:50.060]  如果這裡
[00:10:50.060 --> 00:10:51.060]  我想你看下去
[00:10:51.060 --> 00:10:52.060]  從這裡一直看
[00:10:52.060 --> 00:10:53.060]  看到頂南牆
[00:10:53.060 --> 00:10:54.060]  火車站都站滿了
[00:10:54.060 --> 00:10:57.060]  那就是你的意義
[00:10:57.060 --> 00:10:58.060]  你想想如果山頭
[00:10:58.060 --> 00:10:59.060]  站滿了
[00:10:59.060 --> 00:11:00.060]  坐滿了
[00:11:00.060 --> 00:11:02.060]  堆了一萬人
[00:11:02.060 --> 00:11:03.060]  你是門豪
[00:11:03.060 --> 00:11:05.060]  你看一看那個袋子
[00:11:05.060 --> 00:11:07.060]  你只有五塊餅兩條魚
[00:11:07.060 --> 00:11:09.060]  你會怎麼回答耶穌
[00:11:09.060 --> 00:11:10.060]  你會怎麼回答耶穌
[00:11:10.060 --> 00:11:11.060]  耶穌沒有
[00:11:11.060 --> 00:11:12.060]  不要玩了
[00:11:12.060 --> 00:11:13.060]  不要開玩笑
[00:11:13.060 --> 00:11:14.060]  認真說
[00:11:14.060 --> 00:11:16.060]  開玩笑就留待一會
[00:11:16.060 --> 00:11:18.060]  叫人們散開
[00:11:18.060 --> 00:11:19.060]  我想你連描述
[00:11:19.060 --> 00:11:20.060]  那句說話
[00:11:20.060 --> 00:11:21.060]  我有五塊餅兩條魚
[00:11:21.060 --> 00:11:23.060]  你都不敢描述
[00:11:23.060 --> 00:11:24.060]  就算你描述
[00:11:24.060 --> 00:11:25.060]  我是比較壞的
[00:11:25.060 --> 00:11:26.060]  如果我用這個描述
[00:11:26.060 --> 00:11:27.060]  五塊餅兩條魚
[00:11:27.060 --> 00:11:29.060]  可能是廢棄說話
[00:11:29.060 --> 00:11:31.060]  耶穌是這麼多的
[00:11:31.060 --> 00:11:32.060]  你看一看
[00:11:32.060 --> 00:11:34.060]  五塊餅兩條魚
[00:11:34.060 --> 00:11:35.060]  是這麼多的
[00:11:35.060 --> 00:11:39.060]  這個可能就是廢棄的描述
[00:11:39.060 --> 00:11:40.060]  是不是
[00:11:40.060 --> 00:11:41.060]  不可能
[00:11:41.060 --> 00:11:42.060]  一萬人
[00:11:42.060 --> 00:11:43.060]  不要玩了
[00:11:43.060 --> 00:11:44.060]  十個人都不夠吃
[00:11:44.060 --> 00:11:45.060]  那塊餅我常常想
[00:11:45.060 --> 00:11:46.060]  那塊餅多大塊
[00:11:46.060 --> 00:11:47.060]  這麼大塊好吃
[00:11:47.060 --> 00:11:48.060]  整張桌子這麼大好吃
[00:11:48.060 --> 00:11:49.060]  吃五十個人好吃
[00:11:49.060 --> 00:11:53.060]  那裡是五千個男丁
[00:11:53.060 --> 00:11:54.060]  可能背後心裡的那句就是
[00:11:54.060 --> 00:11:59.060]  耶穌不要玩了
[00:11:59.060 --> 00:12:00.060]  我們今天讀這段經文
[00:12:00.060 --> 00:12:01.060]  這一段四卷方書
[00:12:01.060 --> 00:12:02.060]  都有記載的
[00:12:02.060 --> 00:12:04.060]  關於五餅二魚
[00:12:04.060 --> 00:12:06.060]  這個神式的經文
[00:12:06.060 --> 00:12:07.060]  其實到底有什麼意思
[00:12:07.060 --> 00:12:09.060]  對不對
[00:12:09.060 --> 00:12:10.060]  五塊餅兩條魚
[00:12:10.060 --> 00:12:11.060]  餵飽五千人
[00:12:11.060 --> 00:12:14.060]  其實對我們今天
[00:12:14.060 --> 00:12:16.060]  這個技術放在聖經裡面
[00:12:16.060 --> 00:12:18.060]  讓今天我們還要中毒
[00:12:18.060 --> 00:12:20.060]  有什麼意義
[00:12:20.060 --> 00:12:21.060]  意義可能就是說
[00:12:21.060 --> 00:12:22.060]  耶穌很厲害
[00:12:22.060 --> 00:12:23.060]  耶穌有超自然能力
[00:12:23.060 --> 00:12:24.060]  是不是
[00:12:24.060 --> 00:12:26.060]  五塊餅兩條魚就變
[00:12:26.060 --> 00:12:29.060]  就變了五千人吃飽了
[00:12:29.060 --> 00:12:31.060]  耶穌很厲害
[00:12:31.060 --> 00:12:33.060]  我常常都問的
[00:12:33.060 --> 00:12:34.060]  如果看完神蹟
[00:12:34.060 --> 00:12:36.060]  你的結論是耶穌很厲害
[00:12:36.060 --> 00:12:37.060]  是一定對的
[00:12:37.060 --> 00:12:38.060]  那怎麼辦呢
[00:12:38.060 --> 00:12:39.060]  接著下一句就是
[00:12:39.060 --> 00:12:40.060]  我不是耶穌
[00:12:40.060 --> 00:12:41.060]  我不厲害
[00:12:41.060 --> 00:12:43.060]  所以不關我的事
[00:12:43.060 --> 00:12:44.060]  或者我不是耶穌
[00:12:44.060 --> 00:12:45.060]  我不厲害
[00:12:45.060 --> 00:12:46.060]  所以耶穌
[00:12:46.060 --> 00:12:48.060]  給我好像你那麼厲害
[00:12:48.060 --> 00:12:49.060]  我也想那麼厲害
[00:12:49.060 --> 00:12:50.060]  可以幫多些人
[00:12:50.060 --> 00:12:51.060]  不過我不是
[00:12:51.060 --> 00:12:52.060]  所以很軟弱
[00:12:52.060 --> 00:12:53.060]  我就收起來
[00:12:53.060 --> 00:12:54.060]  你只是認識上帝的厲害
[00:12:54.060 --> 00:12:56.060]  上帝的權能
[00:12:56.060 --> 00:12:57.060]  其實可能對我們生命
[00:12:57.060 --> 00:12:58.060]  沒有什麼意義
[00:12:58.060 --> 00:12:59.060]  很多不教育的人
[00:12:59.060 --> 00:13:00.060]  其實都知道上帝很厲害
[00:13:00.060 --> 00:13:02.060]  當你看到宇宙的法則
[00:13:02.060 --> 00:13:03.060]  看到大自然
[00:13:03.060 --> 00:13:04.060]  你看看又下雨
[00:13:04.060 --> 00:13:05.060]  又曬太陽
[00:13:05.060 --> 00:13:06.060]  看到哪裡又有水災
[00:13:06.060 --> 00:13:08.060]  哪裡又有地震
[00:13:08.060 --> 00:13:09.060]  你看到大自然
[00:13:09.060 --> 00:13:10.060]  你都覺得耶穌上帝很厲害
[00:13:10.060 --> 00:13:11.060]  就算你不認識耶穌是誰
[00:13:11.060 --> 00:13:13.060]  你都覺得上帝很厲害
[00:13:13.060 --> 00:13:14.060]  是不是
[00:13:14.060 --> 00:13:15.060]  大自然的威嚴能力
