
[00:00:00.000 --> 00:00:02.000]  弟兄姐妹主內平安
[00:03:48.360 --> 00:03:51.600]  並在可拉的背叛中滅亡
[00:03:51.600 --> 00:03:53.360]  看到《尤大師圖》
[00:03:53.360 --> 00:03:57.360]  他真的覺得這幾個例子是很重要
[00:03:57.360 --> 00:04:00.680]  值得我們今天還要去尷尬自己的
[00:04:00.680 --> 00:04:01.960]  就是該引的道路
[00:04:01.960 --> 00:04:03.720]  該引的道路大家都很清楚了
[00:04:03.720 --> 00:04:06.280]  該引因為他眼目的情慾
[00:04:06.280 --> 00:04:09.080]  看到一些他不喜歡看到的東西
[00:04:09.080 --> 00:04:11.680]  令到他妒忌他弟弟
[00:04:11.680 --> 00:04:13.920]  甚至是殺了他弟弟
[00:04:13.920 --> 00:04:15.840]  聖經的故事很誇張
[00:04:15.840 --> 00:04:17.000]  你妒忌一個人
[00:04:17.000 --> 00:04:18.880]  你用不著去殺了他
[00:04:18.880 --> 00:04:20.280]  我們會這樣想
[00:04:20.280 --> 00:04:22.080]  但其實是有的
[00:04:22.080 --> 00:04:24.320]  今天也在發生
[00:04:24.320 --> 00:04:26.480]  國與國之爭
[00:04:26.480 --> 00:04:29.480]  巴勒斯坦、以色列、伊朗
[00:04:29.480 --> 00:04:32.680]  以色列那些要打到你死我活的
[00:04:32.680 --> 00:04:33.760]  有我無你
[00:04:33.760 --> 00:04:36.520]  一定要你在地圖上消失
[00:04:36.520 --> 00:04:38.720]  這種仇恨是從何而來的
[00:04:38.720 --> 00:04:40.040]  就是人的罪性
[00:04:40.040 --> 00:04:42.640]  是人的驕傲和妒忌
[00:04:42.640 --> 00:04:45.480]  有我就不可以有你
[00:04:45.480 --> 00:04:50.280]  所以就像該引一樣殺了他弟弟
[00:04:50.280 --> 00:04:52.640]  一點也不是極端
[00:04:52.640 --> 00:04:54.040]  今天是這樣
[00:04:54.040 --> 00:04:55.080]  今天我們知道
[00:04:55.080 --> 00:04:57.000]  我們無論是戰爭
[00:04:57.000 --> 00:04:57.960]  政治上
[00:04:57.960 --> 00:04:59.760]  都是因為人的軟弱
[00:04:59.760 --> 00:05:01.320]  人的驕傲
[00:05:01.320 --> 00:05:03.840]  人的妒忌才有紛爭
[00:05:03.840 --> 00:05:07.480]  兩個全世界最強的國家
[00:05:07.480 --> 00:05:09.040]  在鬥國力
[00:05:09.040 --> 00:05:13.240]  是因為驕傲、妒忌和貪婪
[00:05:13.240 --> 00:05:14.160]  沒有第三個
[00:05:14.160 --> 00:05:18.880]  全部都是聖經所說的原罪性
[00:05:18.880 --> 00:05:21.400]  兩個世界上影響最厲害的
[00:05:21.400 --> 00:05:23.760]  一個是全世界最有權力的人
[00:05:23.760 --> 00:05:26.280]  一個是全世界最有錢的人
[00:05:26.280 --> 00:05:27.680]  竟然淪落到什麼
[00:05:27.680 --> 00:05:31.440]  好像大叔在街市上吵架一樣
[00:05:31.440 --> 00:05:35.720]  全世界都要看到他們怎樣吵
[00:05:35.720 --> 00:05:37.680]  這些就是什麼
[00:05:37.680 --> 00:05:41.520]  為什麼人可以降低到自己的階段
[00:05:41.520 --> 00:05:46.920]  就因為是有仇恨、妒忌、驕傲、貪婪
[00:05:46.920 --> 00:05:47.960]  肉體的情慾
[00:05:47.960 --> 00:05:48.880]  眼眸的情慾
[00:05:48.880 --> 00:05:50.040]  今生的驕傲
[00:05:50.040 --> 00:05:52.400]  聖經所說的三大罪性
[00:05:52.400 --> 00:05:54.640]  引起令到他有仇恨
[00:05:54.640 --> 00:05:58.600]  這是我們大家要留意的
[00:05:58.600 --> 00:06:00.160]  也都是舊約
[00:06:00.160 --> 00:06:02.600]  《文素記》提醒了我們
[00:06:02.600 --> 00:06:05.080]  《文素記》十六章的故事背景
[00:06:05.080 --> 00:06:07.840]  今天就不會很詳細講《文素記》
[00:06:07.840 --> 00:06:11.000]  我傾向用宏觀方法去看《舊約》
[00:06:11.000 --> 00:06:13.480]  如果大家想細讀的話
[00:06:13.480 --> 00:06:14.360]  可以的
[00:06:14.360 --> 00:06:19.200]  第十六章是講到可拉的叛逆故事
[00:06:19.200 --> 00:06:21.240]  《文素記》十六章講到什麼呢
[00:06:21.240 --> 00:06:22.920]  講到可拉
[00:06:22.920 --> 00:06:24.080]  可拉是什麼人
[00:06:24.080 --> 00:06:26.120]  可拉其實是利美人
[00:06:26.120 --> 00:06:27.520]  利美人大家知道是什麼
[00:06:27.520 --> 00:06:29.360]  利美人是神分別為性
[00:06:29.360 --> 00:06:31.680]  揀選出來的十二支派
[00:06:31.680 --> 00:06:33.160]  其中一個支派
[00:06:33.160 --> 00:06:35.720]  是做神的工作
[00:06:35.720 --> 00:06:39.040]  可以說是今天全職侍奉的傳道人
[00:06:39.040 --> 00:06:40.280]  就是做這些事情
[00:06:40.280 --> 00:06:42.440]  他們沒有其他事情做了
[00:06:42.440 --> 00:06:43.800]  他是靠
[00:06:43.800 --> 00:06:45.040]  今天就是教會
[00:06:45.040 --> 00:06:49.960]  當天是靠猶太其他十一支派去供養他們的
[00:06:49.960 --> 00:06:51.680]  種了田地
[00:06:51.680 --> 00:06:53.920]  就會分一些糧食給他們
[00:06:53.920 --> 00:06:54.880]  那種的
[00:06:54.880 --> 00:06:57.720]  因為他們要專心去侍奉
[00:06:57.720 --> 00:07:02.040]  所以這個可拉其實也是很重要
[00:07:02.040 --> 00:07:03.200]  但是看回他的世系
[00:07:03.200 --> 00:07:04.960]  就是他的祖先大家就知道了
[00:07:04.960 --> 00:07:08.320]  因為《文素記》十六章一開始就很清楚講
[00:07:08.320 --> 00:07:09.800]  他是誰
[00:07:09.800 --> 00:07:12.280]  原來他是利美的曾孫
[00:07:12.280 --> 00:07:14.160]  利美的兒子的兒子的兒子
[00:07:14.160 --> 00:07:15.280]  曾孫
[00:07:15.280 --> 00:07:16.600]  利美的曾孫
[00:07:16.600 --> 00:07:19.080]  利美有個兒子叫哥赫
[00:07:19.080 --> 00:07:22.320]  哥赫有個兒子叫以斯哈
[00:07:22.320 --> 00:07:24.200]  以斯哈的兒子就是可拉
[00:07:24.200 --> 00:07:26.240]  今天不是要大家去記熟
[00:07:26.240 --> 00:07:28.360]  我們說我們玩什麼零件比賽
[00:07:28.360 --> 00:07:30.520]  我們退休會可以玩
[00:07:30.520 --> 00:07:33.800]  我們就是要問你
[00:07:33.800 --> 00:07:36.520]  可拉的爺是誰
[00:07:36.520 --> 00:07:40.280]  我相信不是每個人都答得到的
[00:07:40.280 --> 00:07:41.640]  原來哥赫
[00:07:41.640 --> 00:07:43.000]  如果是這樣看的話
[00:07:43.000 --> 00:07:44.200]  這個族譜的話
[00:07:44.200 --> 00:07:45.840]  利美是先祖
[00:07:45.840 --> 00:07:48.200]  是猶太人的十二支派
[00:07:48.200 --> 00:07:50.440]  瓦割兒子其中一個
[00:07:50.440 --> 00:07:51.840]  他
[00:07:51.840 --> 00:07:53.200]  有個兒子叫哥赫
[00:07:53.200 --> 00:07:54.200]  有其他兒子我們不說了
[00:07:54.200 --> 00:07:55.160]  講這個哥赫
[00:07:55.160 --> 00:07:57.200]  哥赫就有幾個兒子
[00:07:57.200 --> 00:07:59.200]  其中一個是暗蘭
[00:07:59.200 --> 00:08:02.360]  暗蘭就是生
[00:08:02.360 --> 00:08:04.320]  摩西和亞倫
[00:08:04.320 --> 00:08:06.640]  摩西和亞倫大家就很熟悉了
[00:08:06.640 --> 00:08:08.040]  因為看出《埃及記》
[00:08:08.040 --> 00:08:09.920]  沒理由不記得摩西和亞倫
[00:08:09.920 --> 00:08:11.120]  亞倫也可能沒那麼認識
[00:08:11.120 --> 00:08:12.800]  摩西沒理由不認識
[00:08:12.800 --> 00:08:14.920]  不相信主人也聽過摩西
[00:08:14.920 --> 00:08:16.920]  他是以色人的領袖
[00:08:16.920 --> 00:08:21.520]  但是可拉是哥赫的另一個兒子
[00:08:21.520 --> 00:08:22.480]  以斯哈生的
[00:08:22.480 --> 00:08:25.880]  所以他們的關係和摩西就是堂兄弟
[00:08:25.880 --> 00:08:29.200]  照估計可拉反而是大哥
[00:08:29.200 --> 00:08:30.280]  堂哥
[00:08:30.280 --> 00:08:32.520]  摩西亞倫反而是弟弟
[00:08:32.520 --> 00:08:35.880]  所以令他更加不喜歡摩西和亞倫
[00:08:35.880 --> 00:08:37.040]  因為摩西亞倫是
[00:08:37.040 --> 00:08:39.520]  摩西是精神的領袖
[00:08:39.520 --> 00:08:40.280]  不是精神
[00:08:40.280 --> 00:08:42.320]  簡直是以色人的領袖
[00:08:42.320 --> 00:08:43.240]  亞倫是什麼
[00:08:43.240 --> 00:08:45.880]  亞倫是大祭司
[00:08:45.880 --> 00:08:48.040]  不是所有利美人都是祭司的
[00:08:48.040 --> 00:08:49.320]  利美人是做神職工作
[00:08:49.320 --> 00:08:50.880]  有些是擔擔台台的
[00:08:50.880 --> 00:08:52.120]  有些是擔那些
[00:08:52.120 --> 00:08:53.960]  聖索那些帳棚那些東西
[00:08:53.960 --> 00:08:55.400]  不是說那些不重要
[00:08:55.400 --> 00:08:57.680]  純粹分工合作要我們
[00:08:57.680 --> 00:09:00.320]  但是唯有就是亞倫
[00:09:00.320 --> 00:09:01.480]  和亞倫的後裔
[00:09:01.480 --> 00:09:03.360]  是做這個大祭司
[00:09:03.360 --> 00:09:04.240]  摩西也不是
[00:09:04.240 --> 00:09:07.240]  摩西的後裔也不是
[00:09:07.240 --> 00:09:09.400]  唯有亞倫才是
[00:09:09.400 --> 00:09:11.680]  上帝是分得很清楚的
[00:09:11.680 --> 00:09:12.640]  但是他就會想
[00:09:12.640 --> 00:09:15.600]  為什麼我堂弟弟會做這麼多事情
[00:09:15.600 --> 00:09:19.280]  又是個個尊崇他的領袖
[00:09:19.280 --> 00:09:20.560]  帶我們去打仗
[00:09:20.560 --> 00:09:23.000]  為什麼我另外一個弟弟也是大祭司
[00:09:23.000 --> 00:09:24.840]  他可以走去致勝所那裡
[00:09:24.840 --> 00:09:26.480]  為我們贖罪
[00:09:26.480 --> 00:09:28.520]  那些什麼了不起
[00:09:28.520 --> 00:09:32.320]  就是荷拉就會這樣想
[00:09:32.320 --> 00:09:35.120]  所以他就去叛亂
[00:09:35.120 --> 00:09:36.880]  哪有荷拉這麼聰明
[00:09:36.880 --> 00:09:39.400]  他通常選擇什麼時候叛亂呢
[00:09:39.400 --> 00:09:41.160]  就是通常我們
[00:09:41.160 --> 00:09:43.000]  我不是教你怎麼叛亂
[00:09:43.000 --> 00:09:44.560]  就是教會最亂的時候
[00:09:44.560 --> 00:09:45.760]  你如果作反
[00:09:45.760 --> 00:09:48.280]  就真的可以打沉教會
[00:09:48.280 --> 00:09:49.120]  其實是的
[00:09:49.120 --> 00:09:52.280]  他是選擇適合時間
[00:09:52.280 --> 00:09:53.160]  就是選擇適合
[00:09:53.160 --> 00:09:55.080]  武將牧師得寬良全道的時候
[00:09:55.080 --> 00:09:56.600]  就是最適合時機
[00:09:56.600 --> 00:09:59.000]  現在開玩笑的 你明白嗎
[00:09:59.000 --> 00:10:00.320]  為什麼
[00:10:00.320 --> 00:10:02.760]  之前問訴的是說什麼
[00:10:02.760 --> 00:10:06.320]  十二個探子走去迦南地
[00:10:06.320 --> 00:10:08.840]  十個回來都是說不好的
[00:10:08.840 --> 00:10:10.880]  十個回來就說見到巨人
[00:10:10.880 --> 00:10:11.840]  記得嗎
[00:10:11.840 --> 00:10:14.480]  唯有荷拉和約書也見到是上帝
[00:10:14.480 --> 00:10:16.480]  見到主去幫助他們
[00:10:16.480 --> 00:10:18.200]  但是已經影響了軍心
[00:10:18.200 --> 00:10:19.920]  很多人已經吵了
[00:10:19.920 --> 00:10:22.640]  喂 你帶我們去牛奶與麥芝地
[00:10:22.640 --> 00:10:24.560]  還沒去就已經遇到這麼多困難
[00:10:24.560 --> 00:10:26.240]  抗爺已經有困難了
[00:10:26.240 --> 00:10:28.080]  去到迦南地又遇到這些人
[00:10:28.080 --> 00:10:30.000]  比我們幾個頭的巨人高
[00:10:30.000 --> 00:10:31.960]  怎麼夠他們打
[00:10:31.960 --> 00:10:33.840]  那些人就開始埋怨 是不是
[00:10:33.840 --> 00:10:35.240]  以色列人沒什麼厲害的
[00:10:35.240 --> 00:10:37.840]  最厲害就是埋怨
[00:10:37.840 --> 00:10:39.280]  也不只是以色列人
[00:10:39.280 --> 00:10:40.520]  今天我們也是
[00:10:40.520 --> 00:10:42.320]  我們兩個女兒也是
[00:10:42.320 --> 00:10:42.840]  明白嗎
[00:10:42.840 --> 00:10:44.040]  最厲害就是埋怨
[00:10:44.040 --> 00:10:46.200]  不好的小事就埋怨
[00:10:46.200 --> 00:10:47.080]  埋怨什麼
[00:10:47.080 --> 00:10:51.240]  埋怨摩西亞倫帶他出來送他們去死
[00:10:51.240 --> 00:10:52.520]  他寧願死在埃及
[00:10:52.520 --> 00:10:53.360]  反正死了
[00:10:53.360 --> 00:10:55.200]  我不如在埃及死
[00:10:55.200 --> 00:10:56.800]  用不著搞這麼多事情也是死
[00:10:56.800 --> 00:10:58.640]  他們的信心不夠
[00:10:58.640 --> 00:11:00.400]  他們埋怨了
[00:11:00.400 --> 00:11:03.600]  所以軍心已經大亂了
[00:11:03.600 --> 00:11:05.160]  知道嗎
[00:11:05.160 --> 00:11:06.200]  已經很亂
[00:11:06.200 --> 00:11:08.440]  荷拉在這個時候走出來
[00:11:08.440 --> 00:11:09.520]  但她不是一個人走出來
[00:11:09.520 --> 00:11:11.280]  她有同黨
[00:11:11.280 --> 00:11:13.360]  荷拉同黨很厲害的
[00:11:13.360 --> 00:11:15.240]  聖經就形容她有幾個
[00:11:15.240 --> 00:11:16.840]  我不是很熟悉人
[00:11:16.840 --> 00:11:18.320]  大家不用記住
[00:11:18.320 --> 00:11:20.880]  這些連退休會零劍也不會問的
[00:11:20.880 --> 00:11:23.320]  就是連同裡面的子孫
[00:11:23.320 --> 00:11:26.960]  中以利亞的兒子大坦和亞比拿
[00:11:26.960 --> 00:11:29.800]  以及比勒的兒子安
[00:11:29.800 --> 00:11:30.800]  真的很複雜
[00:11:30.800 --> 00:11:32.400]  總之她帶同這兩個人
[00:11:32.400 --> 00:11:34.240]  這兩個肯定不是蛋散
[00:11:34.240 --> 00:11:36.800]  這兩個肯定是
[00:11:36.800 --> 00:11:38.960]  都有名望的人
[00:11:38.960 --> 00:11:40.360]  你搞叛亂
[00:11:40.360 --> 00:11:42.680]  你當然要找幾個真的做到事的
[00:11:42.680 --> 00:11:43.760]  人人尊崇的人
[00:11:43.760 --> 00:11:46.480]  你才可以叛亂
[00:11:46.480 --> 00:11:47.960]  再不止
[00:11:47.960 --> 00:11:52.960]  接著帶了以色列人中二百五十個領袖
[00:11:52.960 --> 00:11:54.240]  就是有名望
[00:11:54.240 --> 00:11:56.680]  從會中中選出來的人
[00:11:56.680 --> 00:11:58.600]  這些二百五十個領袖
[00:11:58.600 --> 00:12:00.400]  我不知道以色列有多少個領袖
[00:12:00.400 --> 00:12:04.240]  但居然有二百五十個是聽荷拉說的
[00:12:04.240 --> 00:12:05.000]  不少的
[00:12:05.000 --> 00:12:05.760]  二百五十個
[00:12:05.760 --> 00:12:08.240]  你說二十五個多
[00:12:08.240 --> 00:12:09.880]  二百五十個
[00:12:09.880 --> 00:12:14.240]  而且這些是有名望的領袖
[00:12:14.240 --> 00:12:16.800]  他們可能拿了MBE OBE
[00:12:16.800 --> 00:12:18.640]  什麼E那些
[00:12:18.640 --> 00:12:21.320]  他們已經有出了名
[00:12:21.320 --> 00:12:23.160]  那些人是尊崇他們的
[00:12:23.160 --> 00:12:26.680]  居然找到這樣的人來幫助他們
[00:12:26.680 --> 00:12:28.960]  接著來到摩西面前
[00:12:28.960 --> 00:12:31.440]  去攻擊摩西和阿倫
[00:12:31.440 --> 00:12:32.280]  他們說什麼呢
[00:12:32.280 --> 00:12:32.920]  很直接的
[00:12:32.920 --> 00:12:33.720]  單刀直入
[00:12:33.720 --> 00:12:34.720]  不轉彎抹角
[00:12:34.720 --> 00:12:37.280]  不像我們香港人
[00:12:37.280 --> 00:12:38.120]  開開場
[00:12:38.120 --> 00:12:39.920]  今天吃了飯沒有煙
[00:12:39.920 --> 00:12:42.200]  你們太過分了
[00:12:42.200 --> 00:12:45.040]  他說全會眾人人都成為聖
[00:12:45.040 --> 00:12:46.920]  耶和華也在他們中間
[00:12:46.920 --> 00:12:51.240]  你們為什麼抬高自己在耶和華的會眾之上
[00:12:51.800 --> 00:12:53.720]  這就是惡人先告狀
[00:12:53.720 --> 00:12:55.360]  其實他想抬高自己
[00:12:55.360 --> 00:12:58.640]  但是他說摩西阿倫去抬高自己
[00:12:58.640 --> 00:13:01.040]  他說其實全會眾
[00:13:01.040 --> 00:13:04.200]  所有的意識人都是上帝的選民
[00:13:04.200 --> 00:13:06.520]  他們都是成聖的
[00:13:06.520 --> 00:13:07.840]  我是利美人
[00:13:07.840 --> 00:13:10.160]  我更加是成聖中的成聖
[00:13:10.160 --> 00:13:10.840]  是不是
[00:13:10.840 --> 00:13:13.520]  如果照這樣字面去看就是
[00:13:13.520 --> 00:13:15.840]  但是為什麼你們高人一等
[00:13:15.840 --> 00:13:17.080]  為什麼你是大祭司
[00:13:17.080 --> 00:13:18.720]  為什麼你是意識人的領袖
[00:13:18.720 --> 00:13:21.960]  為什麼你是耶和華會眾之上
[00:13:21.960 --> 00:13:26.280]  我沒有時間去詳細看這十六章
[00:13:26.280 --> 00:13:28.440]  中途也有很多事情發生
[00:13:28.440 --> 00:13:30.200]  大家回去可以看
[00:13:30.200 --> 00:13:33.040]  我只能夠看它的後果
[00:13:33.040 --> 00:13:34.880]  因為他們的叛亂
[00:13:34.880 --> 00:13:37.200]  上帝的責罰很嚴重
[00:13:37.200 --> 00:13:39.560]  這是我們今天的第一個重點
[00:13:39.560 --> 00:13:41.560]  為抗神的權威
[00:13:41.560 --> 00:13:44.840]  責罰的後果很嚴重
[00:13:44.840 --> 00:13:47.120]  它的後果是不得了的
[00:13:47.120 --> 00:13:50.000]  舊約尤其是嚇怕人的
[00:13:50.000 --> 00:13:51.120]  結果是什麼呢
[00:13:51.120 --> 00:13:57.520]  結果是荷拉和那幾一家人
[00:13:57.520 --> 00:13:59.320]  地上突然間裂開
[00:13:59.320 --> 00:14:01.600]  就吞下去了
[00:14:01.600 --> 00:14:03.280]  很多人害怕是吧
[00:14:03.280 --> 00:14:04.000]  早陣子也見過
[00:14:04.000 --> 00:14:05.320]  路突然間裂開
[00:14:05.320 --> 00:14:06.520]  有沒有見過
[00:14:06.520 --> 00:14:07.680]  原來會的
[00:14:07.680 --> 00:14:10.520]  不過這個就很搞笑
[00:14:10.520 --> 00:14:11.120]  不是搞笑的
[00:14:11.120 --> 00:14:12.680]  這個就是很神蹟
[00:14:12.680 --> 00:14:14.440]  它吞了之後就會收起來
[00:14:14.440 --> 00:14:17.320]  就好像看科幻片一樣
[00:14:17.320 --> 00:14:19.880]  我們有時候讀科學那些
[00:14:19.880 --> 00:14:21.320]  就很喜歡研究
[00:14:21.320 --> 00:14:22.720]  究竟上帝怎麼做出來
[00:14:22.720 --> 00:14:24.200]  怎麼做出這些東西
[00:14:24.200 --> 00:14:26.000]  是不是地質變了
[00:14:26.000 --> 00:14:27.240]  為什麼又會蓋起來
[00:14:27.240 --> 00:14:29.000]  為什麼紅海可以分開
[00:14:29.000 --> 00:14:30.240]  為什麼又有天火
[00:14:30.240 --> 00:14:31.280]  是不是流星
[00:14:31.280 --> 00:14:33.120]  我們很多時候是這樣想像
[00:14:33.120 --> 00:14:35.560]  我自己也很喜歡想像這些東西
[00:14:35.560 --> 00:14:37.720]  但最後一句就是我們不會明白
[00:14:37.720 --> 00:14:38.560]  如果我們明白了
[00:14:38.560 --> 00:14:39.440]  我們做上帝吧
[00:14:39.440 --> 00:14:40.760]  為什麼要找上帝
[00:14:40.760 --> 00:14:42.320]  它有它的方法
[00:14:42.320 --> 00:14:47.160]  我們不需要用今天的科學人的智慧去衡量
[00:14:47.160 --> 00:14:48.360]  是 你可以去做
[00:14:48.360 --> 00:14:50.040]  你也挺有趣的這樣想法
[00:14:50.040 --> 00:14:52.560]  但是沒有必要
[00:14:52.560 --> 00:14:53.520]  重點不在這裡
[00:14:53.520 --> 00:14:55.880]  重點就是它受到應有的刑罰
[00:14:55.880 --> 00:14:56.960]  不僅如此
[00:14:56.960 --> 00:15:00.240]  那250個有名望的那些
[00:15:00.240 --> 00:15:04.280]  上帝就是降火焚燒了這250個人
[00:15:04.280 --> 00:15:08.280]  這個很可怕
[00:15:08.280 --> 00:15:10.320]  看到一件事情就是
[00:15:10.320 --> 00:15:12.080]  為什麼上帝會這樣做
[00:15:12.080 --> 00:15:14.320]  為什麼上帝選摩西做這些
[00:15:14.320 --> 00:15:15.520]  選亞倫做這些
[00:15:15.520 --> 00:15:18.040]  為什麼選荷拉又做另外一樣東西呢
[00:15:18.040 --> 00:15:22.840]  因為上帝的選擇是具有絕對性
[00:15:22.840 --> 00:15:24.040]  很多時候我們知道的
[00:15:24.040 --> 00:15:25.360]  剛才唱了一首歌
[00:15:25.360 --> 00:15:27.040]  有些事情不是我們願意去做
[00:15:27.040 --> 00:15:27.800]  不是願意我們
[00:15:27.800 --> 00:15:28.680]  我們不是想這樣
