
[00:00:00.000 --> 00:00:04.000]  首先讀讀我今天想跟大家分享的經文
[00:10:05.000 --> 00:10:09.000]  能夠做到他最毀身的態度
[00:10:09.000 --> 00:10:11.000]  當然他要做很多事
[00:10:11.000 --> 00:10:13.000]  如果你說行為完全
[00:10:13.000 --> 00:10:18.000]  可能我們每天要檢視自己的私慾
[00:10:18.000 --> 00:10:21.000]  一些外來生活的隱憂
[00:10:21.000 --> 00:10:25.000]  色、性、錢、權等等
[00:10:25.000 --> 00:10:27.000]  還有文化的衝擊
[00:10:27.000 --> 00:10:30.000]  你如果去成為一個行為完全的人
[00:10:30.000 --> 00:10:33.000]  你就會很警覺性
[00:10:33.000 --> 00:10:34.000]  很高
[00:10:34.000 --> 00:10:35.000]  但是這種生命
[00:10:35.000 --> 00:10:37.000]  是一個聖經告訴你的
[00:10:37.000 --> 00:10:38.000]  是有福的
[00:10:38.000 --> 00:10:40.000]  有些人就說
[00:10:40.000 --> 00:10:44.000]  有一位基督徒叫Leslie Frayn
[00:10:44.000 --> 00:10:45.000]  她就說
[00:10:45.000 --> 00:10:46.000]  有些人就說到十誡
[00:10:46.000 --> 00:10:48.000]  是很狹窄的
[00:10:48.000 --> 00:10:50.000]  你又迫限了人
[00:10:50.000 --> 00:10:51.000]  不准奸人
[00:10:51.000 --> 00:10:53.000]  不准偷渡等等這些
[00:10:53.000 --> 00:10:55.000]  又不可以扮偶像等等
[00:10:55.000 --> 00:10:57.000]  Leslie就說
[00:10:57.000 --> 00:11:00.000]  其實世界各地的機場
[00:11:00.000 --> 00:11:02.000]  所有的飛機都有跑道
[00:11:02.000 --> 00:11:04.000]  而每一個乘客
[00:11:04.000 --> 00:11:06.000]  都要求那個飛機師
[00:11:06.000 --> 00:11:09.000]  能夠按著這個跑道飛下來
[00:11:09.000 --> 00:11:12.000]  千萬不要差一步
[00:11:12.000 --> 00:11:13.000]  或者差幾碼
[00:11:13.000 --> 00:11:16.000]  去到外面的田野
[00:11:16.000 --> 00:11:18.000]  又或者水道
[00:11:18.000 --> 00:11:20.000]  又或者民房當中
[00:11:20.000 --> 00:11:23.000]  她說其實那條跑道的線
[00:11:23.000 --> 00:11:26.000]  那條行線
[00:11:26.000 --> 00:11:28.000]  其實是很窄的
[00:11:28.000 --> 00:11:30.000]  但這條線如果越窄的時候
[00:11:30.000 --> 00:11:32.000]  就給到那個飛機師
[00:11:32.000 --> 00:11:35.000]  越準確、越安全的降落
[00:11:35.000 --> 00:11:37.000]  同樣神的話語
[00:11:37.000 --> 00:11:40.000]  是真的局限了我們的行為
[00:11:40.000 --> 00:11:45.000]  但這個卻是帶給我們喜樂和滿足
[00:11:45.000 --> 00:11:48.000]  所以進行神的話語的人是有福的
[00:11:48.000 --> 00:11:51.000]  接著我們再看看怎樣進行
[00:11:51.000 --> 00:11:52.000]  第二節說
[00:11:52.000 --> 00:11:54.000]  遵守他的法道
[00:11:54.000 --> 00:11:55.000]  一心尋求他的
[00:11:55.000 --> 00:11:56.000]  這人有福了
[00:11:56.000 --> 00:11:57.000]  又再說有福
[00:11:57.000 --> 00:11:59.000]  再重複多一次
[00:11:59.000 --> 00:12:02.000]  這裡說到這個法道
[00:12:02.000 --> 00:12:03.000]  其實我們說過
[00:12:03.000 --> 00:12:07.000]  是不同的神的話語的同義詞
[00:12:07.000 --> 00:12:09.000]  其實是表徵神話語的
[00:12:09.000 --> 00:12:15.000]  一些不同的多方面的一個特色
[00:12:15.000 --> 00:12:16.000]  這裡說到法道
[00:12:16.000 --> 00:12:17.000]  法道就是說到
[00:12:17.000 --> 00:12:18.000]  其實意思就是說
[00:12:18.000 --> 00:12:20.000]  神的見證
[00:12:20.000 --> 00:12:21.000]  他見證這些東西
[00:12:21.000 --> 00:12:24.000]  是表明我是屬於什麼的
[00:12:24.000 --> 00:12:27.000]  我的神聖是怎樣的
[00:12:27.000 --> 00:12:28.000]  什麼是真理
[00:12:28.000 --> 00:12:29.000]  告訴我們
[00:12:29.000 --> 00:12:31.000]  以至我們去進行跟從
[00:12:31.000 --> 00:12:33.000]  神是怎樣的 神喜歡什麼
[00:12:33.000 --> 00:12:34.000]  如果我們做錯了
[00:12:34.000 --> 00:12:36.000]  會有後果的
[00:12:36.000 --> 00:12:37.000]  所以法道這個字
[00:12:37.000 --> 00:12:39.000]  包含了有警告的意思
[00:12:39.000 --> 00:12:42.000]  所以神的話語
[00:12:42.000 --> 00:12:43.000]  你要小心
[00:12:43.000 --> 00:12:45.000]  如果我們不做
[00:12:45.000 --> 00:12:48.000]  我們會蒙受一些損失
[00:12:48.000 --> 00:12:49.000]  這裡提到
[00:12:49.000 --> 00:12:50.000]  神的律法
[00:12:50.000 --> 00:12:52.000]  也不只是行一件事
[00:12:52.000 --> 00:12:54.000]  一個外表的行為
[00:12:54.000 --> 00:12:55.000]  你留意這裡說
[00:12:55.000 --> 00:12:57.000]  我一心尋求他的
[00:12:57.000 --> 00:12:59.000]  這些人是一心的
[00:12:59.000 --> 00:13:00.000]  整個的心
[00:13:00.000 --> 00:13:02.000]  我們中文可能就
[00:13:02.000 --> 00:13:04.000]  一個字未必能夠的意思
[00:13:04.000 --> 00:13:06.000]  其實是全心全意就是這個意思
[00:13:06.000 --> 00:13:08.000]  究竟尋求神
[00:13:08.000 --> 00:13:10.000]  什麼是尋求神呢
[00:13:10.000 --> 00:13:12.000]  就是很想跟他建立一個關係
[00:13:12.000 --> 00:13:14.000]  很想認識神
[00:13:14.000 --> 00:13:16.000]  以至我能夠做到神要我做的事
[00:13:16.000 --> 00:13:18.000]  明白他的旨意
[00:13:18.000 --> 00:13:20.000]  是遵行他的旨意
[00:13:20.000 --> 00:13:21.000]  因為這樣
[00:13:21.000 --> 00:13:23.000]  這裡也提醒我們
[00:13:23.000 --> 00:13:25.000]  有時我們在做我們基督徒的生活
[00:13:25.000 --> 00:13:28.000]  我們可能往往只是留於
[00:13:28.000 --> 00:13:30.000]  我做得好不好
[00:13:30.000 --> 00:13:31.000]  我道德好不好
[00:13:31.000 --> 00:13:32.000]  我做什麼不做什麼
[00:13:32.000 --> 00:13:33.000]  這些當然是好
[00:13:33.000 --> 00:13:36.000]  但卻可能忽略了我們跟神的關係
[00:13:36.000 --> 00:13:39.000]  其實我們遵行神的話語的背後
[00:13:39.000 --> 00:13:41.000]  就是那個關係
[00:13:41.000 --> 00:13:42.000]  是一種愛的關係
[00:13:42.000 --> 00:13:45.000]  就好像《生命記》裡
[00:13:45.000 --> 00:13:47.000]  第十章第十二節
[00:13:47.000 --> 00:13:48.000]  我讀給大家聽
[00:13:48.000 --> 00:13:50.000]  就是神跟以色列人說
[00:13:50.000 --> 00:13:52.000]  以色列啊
[00:13:52.000 --> 00:13:53.000]  現在耶和華
[00:13:53.000 --> 00:13:55.000]  你的神向你要的是什麼呢
[00:13:55.000 --> 00:13:57.000]  只要你敬畏耶和華
[00:13:57.000 --> 00:13:59.000]  你的神遵行他一切的道
[00:13:59.000 --> 00:14:02.000]  愛他盡心盡性侍奉耶和華
[00:14:02.000 --> 00:14:04.000]  你的神
[00:14:04.000 --> 00:14:06.000]  有一個這樣的愛
[00:14:06.000 --> 00:14:08.000]  有了這個背後的理念
[00:14:08.000 --> 00:14:10.000]  有了這個動力
[00:14:10.000 --> 00:14:12.000]  我們就能夠遵行神的話語
[00:14:12.000 --> 00:14:14.000]  喜愛神的話語
[00:14:14.000 --> 00:14:15.000]  我們跟神的關係
[00:14:15.000 --> 00:14:17.000]  這裡很強調
[00:14:17.000 --> 00:14:19.000]  有位基督徒很想表達
[00:14:19.000 --> 00:14:21.000]  他很想尋求神
[00:14:21.000 --> 00:14:23.000]  他作了一首詩
[00:14:23.000 --> 00:14:26.000]  詩的內容大概是這樣
[00:14:26.000 --> 00:14:28.000]  他說
[00:14:28.000 --> 00:14:30.000]  我經歷過歡樂
[00:14:30.000 --> 00:14:33.000]  歡笑和一些眼淚
[00:14:33.000 --> 00:14:34.000]  他說
[00:14:34.000 --> 00:14:36.000]  在歡笑的背後
[00:14:36.000 --> 00:14:38.000]  完了
[00:14:38.000 --> 00:14:40.000]  哀傷就來到
[00:14:40.000 --> 00:14:41.000]  我盼望
[00:14:41.000 --> 00:14:42.000]  我自己能夠
[00:14:42.000 --> 00:14:43.000]  兩樣的事情
[00:14:43.000 --> 00:14:44.000]  我都能夠歡迎
[00:14:44.000 --> 00:14:45.000]  因為兩樣事情
[00:14:45.000 --> 00:14:46.000]  都是神的旨意
[00:14:46.000 --> 00:14:48.000]  讓這些事情發生
[00:14:48.000 --> 00:14:49.000]  他說
[00:14:49.000 --> 00:14:50.000]  在侍奉方面
[00:14:50.000 --> 00:14:51.000]  他說
[00:14:51.000 --> 00:14:52.000]  沒有一樣的侍奉
[00:14:52.000 --> 00:14:55.000]  本身是那麼重要
[00:14:55.000 --> 00:14:56.000]  又或者
[00:14:56.000 --> 00:14:58.000]  有些很宏大的侍奉
[00:14:58.000 --> 00:15:00.000]  甚至遮蓋整個地面的
[00:15:00.000 --> 00:15:02.000]  那麼偉大的侍奉
[00:15:02.000 --> 00:15:04.000]  都可以是很少
[00:15:04.000 --> 00:15:06.000]  什麼是決定呢?
[00:15:06.000 --> 00:15:07.000]  他說
[00:15:07.000 --> 00:15:08.000]  如果我們的侍奉
[00:15:08.000 --> 00:15:09.000]  是為了自己的利益
[00:15:09.000 --> 00:15:11.000]  或者某些雜雜
[00:15:11.000 --> 00:15:13.000]  不是很純正的動機
[00:15:13.000 --> 00:15:16.000]  這些侍奉是很少的
[00:15:16.000 --> 00:15:17.000]  又或者
[00:15:17.000 --> 00:15:19.000]  我們侍奉的方向
[00:15:19.000 --> 00:15:20.000]  是對準神
[00:15:20.000 --> 00:15:21.000]  是為了尋求神
[00:15:21.000 --> 00:15:24.000]  這個侍奉就很大
[00:15:24.000 --> 00:15:26.000]  所以他就有個祈求
[00:15:26.000 --> 00:15:27.000]  他說
[00:15:27.000 --> 00:15:28.000]  恩典的神求你
[00:15:28.000 --> 00:15:29.000]  捉住他的手
[00:15:29.000 --> 00:15:30.000]  帶領著我
[00:15:30.000 --> 00:15:32.000]  願意我能夠
[00:15:32.000 --> 00:15:33.000]  我的內心
[00:15:33.000 --> 00:15:35.000]  我成為什麼向我人生的目標呢?
[00:15:35.000 --> 00:15:37.000]  就是遵行你的旨意
[00:15:37.000 --> 00:15:39.000]  去支持你的旨意
[00:15:39.000 --> 00:15:41.000]  的一個這樣的人
[00:15:41.000 --> 00:15:42.000]  我不知道大家
[00:15:42.000 --> 00:15:45.000]  你如果沒有了這個內心
[00:15:45.000 --> 00:15:47.000]  你只是這樣實行神的話語
[00:15:47.000 --> 00:15:48.000]  很可能
[00:15:48.000 --> 00:15:50.000]  只是一個外表的事情
[00:15:50.000 --> 00:15:53.000]  然後施人就再強調
[00:15:53.000 --> 00:15:55.000]  怎麼去遵行神的話語呢?
[00:15:55.000 --> 00:15:56.000]  他說
[00:15:56.000 --> 00:15:58.000]  他們不做不義的事
[00:15:58.000 --> 00:16:00.000]  但遵行他的道
[00:16:00.000 --> 00:16:02.000]  這裡再將正反兩邊
[00:16:02.000 --> 00:16:05.000]  遵行神話語的人的一個心態
[00:16:05.000 --> 00:16:07.000]  或者一個態度說出來
[00:16:07.000 --> 00:16:09.000]  正面就是遵行他的道
[00:16:09.000 --> 00:16:10.000]  留意
[00:16:10.000 --> 00:16:12.000]  這個施人又在這裡
[00:16:12.000 --> 00:16:14.000]  換了另外一個層面去說
[00:16:14.000 --> 00:16:16.000]  剛才就說神的律法
[00:16:16.000 --> 00:16:18.000]  神的話語
[00:16:18.000 --> 00:16:19.000]  法道
[00:16:19.000 --> 00:16:21.000]  這裡就說他的道
[00:16:21.000 --> 00:16:23.000]  他的道就不是在說道理
[00:16:23.000 --> 00:16:25.000]  而是在說神
[00:16:25.000 --> 00:16:26.000]  他整個人
[00:16:26.000 --> 00:16:28.000]  他整個做事方法
[00:16:28.000 --> 00:16:30.000]  他就是說
[00:16:30.000 --> 00:16:32.000]  他遵行神的道
[00:16:32.000 --> 00:16:34.000]  他跟著神的方法去做
[00:16:34.000 --> 00:16:35.000]  換言之
[00:16:35.000 --> 00:16:37.000]  如果我們遵行神話語
[00:16:37.000 --> 00:16:39.000]  就是跟神的方法一致
[00:16:39.000 --> 00:16:40.000]  跟他一樣
[00:16:40.000 --> 00:16:42.000]  我們做神所做的
[00:16:42.000 --> 00:16:44.000]  我們越來越有神的性情
[00:16:44.000 --> 00:16:46.000]  好像彼得前書說
[00:16:46.000 --> 00:16:48.000]  我們跟神的性情有份
[00:16:48.000 --> 00:16:50.000]  你跟著神的話語
[00:16:50.000 --> 00:16:52.000]  你就是像神那樣的方式
[00:16:52.000 --> 00:16:54.000]  去處事
[00:16:54.000 --> 00:16:55.000]  這裡說
[00:16:55.000 --> 00:16:56.000]  相反來說
[00:16:56.000 --> 00:16:58.000]  反面又怎麼說呢
[00:16:58.000 --> 00:17:00.000]  他們不做不義的事
[00:17:00.000 --> 00:17:02.000]  不義就是一些
[00:17:02.000 --> 00:17:04.000]  違反神心意的事
[00:17:04.000 --> 00:17:06.000]  所以正反兩邊其實就是
[00:17:06.000 --> 00:17:07.000]  說得很明白
[00:17:07.000 --> 00:17:09.000]  合乎神心意的事你就做
[00:17:09.000 --> 00:17:11.000]  不合乎神心意的事你就不要做
[00:17:11.000 --> 00:17:12.000]  例如哪些呢
[00:17:12.000 --> 00:17:15.000]  在舊約裡面就說到一些不義的例子
[00:17:15.000 --> 00:17:16.000]  說到譬如好像是
[00:17:16.000 --> 00:17:18.000]  沒有誠信
[00:17:18.000 --> 00:17:20.000]  今天我想我們香港
[00:17:20.000 --> 00:17:22.000]  很著重這個問題
