
[00:00:00.000 --> 00:00:04.760]  感謝今天再有機會來到大家當中分享神的話語
[00:03:28.080 --> 00:03:31.120]  主耶穌基督為我們聚首死
[00:03:31.120 --> 00:03:33.920]  使我們能夠與神和好
[00:03:33.920 --> 00:03:35.280]  求聖靈幫助我們
[00:03:35.280 --> 00:03:41.920]  幫助我們能夠從今天所讀的經文當中
[00:03:41.920 --> 00:03:46.400]  明白到十字架的訊息
[00:03:46.400 --> 00:03:48.800]  求你安靜我們的心
[00:03:48.800 --> 00:03:52.720]  使我們能夠看得清楚、聽得明白
[00:03:52.720 --> 00:03:54.080]  我們以上的禱告
[00:03:54.080 --> 00:03:56.400]  是奉主耶穌得聖的名字祈求
[00:03:56.400 --> 00:03:58.400]  阿們
[00:04:05.280 --> 00:04:08.320]  滅亡的人為如絕
[00:04:08.320 --> 00:04:13.120]  在我們得救的人卻為神的大能
[00:04:13.120 --> 00:04:16.640]  這個十字架的道理是一個改寫歷史的道理
[00:04:16.640 --> 00:04:20.560]  它將保羅改變
[00:04:20.560 --> 00:04:23.280]  以前他是逼迫基督徒
[00:04:23.280 --> 00:04:30.480]  現在神將他從滅亡的道路
[00:04:30.480 --> 00:04:34.160]  變成一個得救、拯救出來
[00:04:34.160 --> 00:04:35.440]  變成一個得救的人
[00:04:35.440 --> 00:04:39.280]  他就在這裡分享十字架的道理
[00:04:39.280 --> 00:04:41.120]  這個十字架的道理
[00:04:41.120 --> 00:04:48.000]  就是與我們世上的智慧有很大的對比
[00:04:48.000 --> 00:04:52.320]  世上的智慧與神的道是完全不同
[00:04:52.320 --> 00:04:58.080]  世上的人就會尋求知識上的智慧
[00:04:58.080 --> 00:05:01.840]  好像希臘的哲學家一樣
[00:05:01.840 --> 00:05:05.600]  是這些智慧人
[00:05:05.600 --> 00:05:07.360]  猶太人的文士
[00:05:07.360 --> 00:05:11.680]  甚至是當時社會裏面的這些辯士
[00:05:11.680 --> 00:05:15.840]  在神的智慧當中
[00:05:15.840 --> 00:05:17.040]  神的大能當中
[00:05:17.040 --> 00:05:18.800]  他們去了哪裏呢?
[00:05:18.800 --> 00:05:21.200]  他們的智慧在神的眼中
[00:05:21.200 --> 00:05:24.400]  怎樣可以變成如絕呢?
[00:05:24.400 --> 00:05:26.880]  他說憑21節這樣說
[00:05:26.880 --> 00:05:29.120]  憑世上人的智慧
[00:05:29.120 --> 00:05:31.040]  他們就不認識神
[00:05:31.040 --> 00:05:35.120]  神就樂意用一個如絕的道理
[00:05:35.120 --> 00:05:38.320]  去拯救那些信的人
[00:05:38.320 --> 00:05:41.920]  這些就是神的智慧
[00:05:41.920 --> 00:05:47.680]  神的智慧就是因信稱義的智慧
[00:05:47.680 --> 00:05:53.600]  因為那些人憑著信就可以被拯救出來
[00:05:53.600 --> 00:05:56.880]  這個是多麼難明白的道理
[00:05:56.880 --> 00:06:02.640]  因為那些猶太人他們往往都是尋求神的神蹟
[00:06:02.640 --> 00:06:05.840]  他們想看到神的神蹟
[00:06:05.840 --> 00:06:09.920]  這班外邦人他們所求的是知識上的智慧
[00:06:09.920 --> 00:06:11.760]  人世人上的智慧
[00:06:11.760 --> 00:06:16.240]  但是保羅所傳的福音
[00:06:16.240 --> 00:06:20.000]  是十字架基督的道理
[00:06:20.000 --> 00:06:22.000]  這個基督的道理
[00:06:22.000 --> 00:06:31.600]  不是看到我們首先有一個因信稱義的功夫在當中
[00:06:31.600 --> 00:06:33.200]  不是我們能夠得救
[00:06:33.200 --> 00:06:38.640]  不是透過我們個人的努力
[00:06:38.640 --> 00:06:43.680]  猶太人的訴求所要求是見到神蹟
[00:06:43.680 --> 00:06:48.160]  外邦人的訴求是能夠得到智慧
[00:06:48.160 --> 00:06:49.920]  我們在主要學當中
[00:06:49.920 --> 00:06:53.360]  這個夏季主要學當中我們都有一堂叫做
[00:06:53.360 --> 00:06:55.840]  其中一班叫做「明白真道」
[00:06:55.840 --> 00:06:59.280]  我們的同學都會知道
[00:06:59.280 --> 00:07:03.680]  我們在課堂裏面見到原來
[00:07:03.680 --> 00:07:08.000]  我們周圍身邊的人
[00:07:08.000 --> 00:07:11.440]  他們都有不同的宗教信仰
[00:07:11.440 --> 00:07:15.680]  他們所尋求的他們都會希望能夠得救
[00:07:15.680 --> 00:07:20.640]  但是很多時候他們的方法錯誤了
[00:07:20.640 --> 00:07:22.240]  他們用自己的方法
[00:07:22.240 --> 00:07:24.560]  希望能夠靠自己的好行為
[00:07:24.560 --> 00:07:26.560]  透過一些的煉功
[00:07:26.560 --> 00:07:30.640]  或者自己的行為能夠變為神
[00:07:30.640 --> 00:07:35.200]  這種的做法都是靠著自己的行為
[00:07:35.200 --> 00:07:36.960]  他們這班我們所見到的
[00:07:36.960 --> 00:07:38.720]  原來我們身邊很多的朋友
[00:07:38.720 --> 00:07:41.520]  我們很多時候會出去傳福音
[00:07:41.520 --> 00:07:44.400]  或者是身邊的朋友、親人
[00:07:44.400 --> 00:07:48.560]  他們都是非常... 個人是好人
[00:07:48.560 --> 00:07:50.640]  人品非常好 個品德好
[00:07:50.640 --> 00:07:53.760]  但是他們不明白
[00:07:53.760 --> 00:07:59.120]  怎樣可以從罪中被罪中拯救出來
[00:07:59.120 --> 00:08:01.200]  就好像剛才那樣說
[00:08:01.200 --> 00:08:05.280]  只有憑著信而才能看到
[00:08:05.280 --> 00:08:08.880]  神這種的智慧
[00:08:08.880 --> 00:08:12.320]  祂的計劃就能夠彰顯出來
[00:08:12.320 --> 00:08:16.640]  只要憑著信就能夠得到拯救
[00:08:16.640 --> 00:08:19.680]  這裡再提到這件事 第14節
[00:08:19.680 --> 00:08:24.480]  說這些蒙召的人
[00:08:24.480 --> 00:08:27.840]  哥林多教會裏面所蒙召的門徒當中
[00:08:27.840 --> 00:08:31.840]  他們這個教會有不同背景
[00:08:31.840 --> 00:08:36.240]  不同文化背景的信徒
[00:08:36.240 --> 00:08:39.440]  有猶太人、有希臘人
[00:08:39.440 --> 00:08:40.960]  保羅在那裏這樣說
[00:08:40.960 --> 00:08:44.080]  無論他們是甚麼文化背景
[00:08:44.080 --> 00:08:45.840]  他們能夠被召
[00:08:45.840 --> 00:08:50.640]  都是彰顯了神的能力、神的智慧
[00:08:50.640 --> 00:08:57.920]  都不是靠他們所求人的方法、世上的智慧
[00:08:57.920 --> 00:09:02.160]  這班十字架的跟從者
[00:09:02.160 --> 00:09:07.520]  都是因為神的能力、神的智慧而能夠承受出來
[00:09:07.520 --> 00:09:09.840]  這個是荷蘭大的恩典
[00:09:09.840 --> 00:09:11.440]  因為神的愚蠢
[00:09:11.440 --> 00:09:13.760]  就算神有多蠢的愚蠢
[00:09:13.760 --> 00:09:16.000]  都比人的智慧更加高
[00:09:16.000 --> 00:09:18.000]  無論他怎樣的軟弱
[00:09:18.000 --> 00:09:22.400]  都比人更加強壯
[00:09:22.400 --> 00:09:26.480]  這個就是這幾節的經文的教導
[00:09:26.480 --> 00:09:32.720]  所以我們繼續看下去
[00:09:32.720 --> 00:09:34.080]  保羅繼續說
[00:09:34.080 --> 00:09:37.520]  弟兄們 這班哥林多的門徒
[00:09:37.520 --> 00:09:40.400]  你們蒙召的時候
[00:09:40.400 --> 00:09:46.480]  不是靠著你自己的智慧、能力和尊貴
[00:09:46.480 --> 00:09:51.520]  你們以前的人生目標
[00:09:51.520 --> 00:09:54.800]  是要調整的
[00:09:54.800 --> 00:09:57.120]  不是以前我們所想的
[00:09:57.120 --> 00:09:59.920]  靠著學識上的智慧
[00:09:59.920 --> 00:10:02.240]  我們有多大的影響力
[00:10:02.240 --> 00:10:03.680]  多大的能力
[00:10:03.680 --> 00:10:07.520]  或者在地位上、社會地位上有多尊貴
[00:10:07.520 --> 00:10:11.760]  神不是靠著這些條件來蒙召
[00:10:11.760 --> 00:10:15.200]  召你們來拯救你們
[00:10:15.200 --> 00:10:19.680]  神 但是祂有祂的計劃在當中
[00:10:19.680 --> 00:10:21.120]  所以看到神
[00:10:21.120 --> 00:10:23.040]  這個經文就看到神
[00:10:23.040 --> 00:10:24.960]  祂揀選了他們
[00:10:24.960 --> 00:10:26.800]  祂有神有祂的計劃
[00:10:26.800 --> 00:10:28.480]  有祂的主權
[00:10:28.480 --> 00:10:31.520]  無論在智慧上、這個層面上
[00:10:31.520 --> 00:10:33.520]  你以為你很愚蠢嗎?
[00:10:33.520 --> 00:10:35.440]  以為你很聰明嗎?
[00:10:35.440 --> 00:10:37.760]  神就揀選了你們當中
[00:10:37.760 --> 00:10:40.720]  你們當中 哥倫多教會的信徒當中
[00:10:40.720 --> 00:10:44.960]  有沒有不聰明的、沒有智慧的人在當中
[00:10:44.960 --> 00:10:48.960]  你們以為有能力、有影響力才會被揀選嗎?
[00:10:48.960 --> 00:10:51.840]  不是啊 保羅提醒他們
[00:10:51.840 --> 00:10:53.840]  神的計劃是
[00:10:53.840 --> 00:11:01.280]  祂所揀選的都揀選了一幫軟弱的信徒
[00:11:01.280 --> 00:11:03.600]  這幫弟兄姊妹當中都有軟弱的
[00:11:03.600 --> 00:11:05.120]  不是個個都很強壯的
[00:11:05.120 --> 00:11:10.960]  祂叫了以為自己持有智慧、有能力強壯的
[00:11:10.960 --> 00:11:13.120]  令到他們有羞愧的感覺
[00:11:13.120 --> 00:11:18.240]  原來神揀選的條件
[00:11:18.240 --> 00:11:23.280]  不是要很有智慧、有能力、很強壯
[00:11:23.280 --> 00:11:26.240]  還有在地位上、尊貴上
[00:11:26.240 --> 00:11:30.720]  祂揀選的都揀選了卑賤的
[00:11:30.720 --> 00:11:34.800]  被人厭惡的那幫人
[00:11:34.800 --> 00:11:37.280]  神都會揀選他們
[00:11:37.280 --> 00:11:39.920]  我們回想起我們教會的回眾當中
[00:11:39.920 --> 00:11:42.080]  我們都來自五湖四海
[00:11:42.080 --> 00:11:46.880]  我們有不同的社會階層、不同的文化背景
[00:11:46.880 --> 00:11:52.800]  但是神沒有照著世上的眼光
[00:11:52.800 --> 00:11:57.040]  世俗的智慧、世俗的能力
[00:11:57.040 --> 00:12:01.280]  和世俗的尊貴來挑選我們
[00:12:01.280 --> 00:12:06.640]  神有祂的計劃、有祂的主權去所揀選的
[00:12:06.640 --> 00:12:12.240]  不是和世上的眼光一樣,是不同的
[00:12:12.240 --> 00:12:17.280]  因為神的這個做法
[00:12:17.280 --> 00:12:22.080]  所有凡有血氣的我們世上所有的人
[00:12:22.080 --> 00:12:27.840]  都沒有一個人可以在神面前自誇
[00:12:27.840 --> 00:12:32.960]  不要自以為很有智慧、很有學識
[00:12:32.960 --> 00:12:37.680]  自以為很有能力、很有影響力
[00:12:37.680 --> 00:12:40.160]  在社會上很有地位
[00:12:40.160 --> 00:12:44.320]  神揀選我們這幫門徒不是這些因素
[00:12:44.320 --> 00:12:48.240]  我們就不可以藉著這三方面的條件
[00:12:48.240 --> 00:12:52.400]  在人面前自誇,不可以在神面前自誇
[00:12:52.400 --> 00:12:58.320]  沒有一個人可以在神面前自誇
[00:12:58.320 --> 00:13:03.200]  因為祂的能力、祂的智慧、祂的尊貴
[00:13:03.200 --> 00:13:06.080]  而被神所蒙接
[00:13:06.080 --> 00:13:12.160]  所以,但是,保羅提醒他們
[00:13:12.160 --> 00:13:17.280]  你們這幫哥林多,你們就是哥林多這幫信徒
[00:13:17.280 --> 00:13:23.680]  要在基督裏面得到神所給他的智慧
[00:13:23.680 --> 00:13:30.080]  只有藉著祂,你才可以在神的救恩計劃當中
[00:13:30.080 --> 00:13:36.480]  能夠有這個名分
[00:13:36.480 --> 00:13:41.920]  這裏提到,透過主耶穌基督神的智慧
[00:13:41.920 --> 00:13:44.720]  神所揀選的神的智慧
[00:13:44.720 --> 00:13:48.080]  你們這幫人,這幫哥林多的門徒
[00:13:48.080 --> 00:13:52.080]  可以因順清儀
[00:13:52.080 --> 00:13:58.000]  在神面前得到公義,得到能夠清儀
[00:13:58.000 --> 00:14:04.800]  這個是神的恩典
[00:14:04.800 --> 00:14:10.800]  清儀之後,因為神的智慧,藉著神
[00:14:10.800 --> 00:14:18.480]  他們可以在主裏面能夠成聖
[00:14:18.480 --> 00:14:25.200]  將來在神的審判面前得到榮耀、得到救贖
[00:14:25.200 --> 00:14:29.840]  所以神的這個計劃,神這個救恩的計劃
[00:14:29.840 --> 00:14:32.480]  是過去的事情能夠一筆勾銷
[00:14:32.480 --> 00:14:35.520]  也能夠藉著恩順清儀
[00:14:35.520 --> 00:14:41.840]  現在能夠學習怎樣去成聖
[00:14:41.840 --> 00:14:43.520]  學習更像基督
[00:14:43.520 --> 00:14:47.760]  將來能夠得到救贖、得到榮耀
[00:14:47.760 --> 00:14:50.480]  這個就是神救恩的計劃
[00:14:50.480 --> 00:14:53.120]  公義、聖潔、救贖
[00:14:53.120 --> 00:14:55.200]  好像在經常這樣說
[00:14:55.200 --> 00:14:58.560]  這裏提到,經常這樣說
[00:14:58.560 --> 00:15:00.240]  沒有一個能夠誇口
[00:15:00.240 --> 00:15:04.640]  沒有一個能夠在神救恩計劃裏面
[00:15:04.640 --> 00:15:06.640]  去指著神來誇口
[00:15:06.640 --> 00:15:10.320]  因為這些全部不是他們自己的能力
[00:15:10.320 --> 00:15:13.360]  不是他們自己世上的智慧
[00:15:13.360 --> 00:15:17.760]  也不是他們的尊貴
[00:15:17.760 --> 00:15:20.640]  所以我們在這幾節的經文
[00:15:20.640 --> 00:15:22.800]  18節至30節、31節
[00:15:22.800 --> 00:15:24.480]  我們提到一個重點
[00:15:24.480 --> 00:15:28.480]  我們得救全因為神的大能
[00:15:28.480 --> 00:15:33.360]  全因為神的大能
[00:15:33.360 --> 00:15:38.560]  我們怎樣可以去回應呢?
[00:15:38.560 --> 00:15:45.200]  我們真的要為我們身邊的朋友、親人而禱告
[00:15:45.200 --> 00:15:48.240]  他們微信主
[00:15:48.240 --> 00:15:52.000]  很多時候都是因為他們心裏有不同的掙扎
[00:15:52.000 --> 00:15:55.920]  好像以前那班猶太人求神蹟
[00:15:55.920 --> 00:16:01.280]  或者是那班希臘人求智慧
[00:16:01.280 --> 00:16:03.440]  我們當中的朋友、親人
[00:16:03.440 --> 00:16:07.360]  他們心中都很想能夠得救
[00:16:07.360 --> 00:16:10.000]  但是他們的方法他們不明白
[00:16:10.000 --> 00:16:12.000]  求神幫助他們、憐憫他們
[00:16:12.000 --> 00:16:15.040]  我們在禱告中求神憐憫他們
[00:16:15.040 --> 00:16:20.800]  我們又有一班宣教士在當中
[00:16:20.800 --> 00:16:26.880]  經文提到我們所要盡力的
[00:16:26.880 --> 00:16:28.880]  在23節那裏提到
[00:16:28.880 --> 00:16:32.080]  我們無論是不同文化背景的
[00:16:32.080 --> 00:16:36.080]  我們都要跟他們
[00:16:36.080 --> 00:16:40.720]  我們要將我們的人生目標定位能夠改變
[00:16:40.720 --> 00:16:43.440]  不是好像他們那樣求神蹟、求智慧
[00:16:43.440 --> 00:16:49.520]  我們的人生目標應該是全釘十字架的基督
[00:16:49.520 --> 00:16:53.200]  這裏是23節提醒我們
[00:16:53.200 --> 00:16:55.840]  我們無論是甚麼背景我們都要做這件事
[00:16:55.840 --> 00:16:59.840]  我們當中有很多宣教士去到世界不同的地方去宣教
[00:16:59.840 --> 00:17:01.840]  有些是來自美國的本土
[00:17:01.840 --> 00:17:05.840]  有些去了台灣、有些去了德國
[00:17:05.840 --> 00:17:07.840]  最近在昨天
[00:17:07.840 --> 00:17:10.480]  我在信箱裏收到一份小冊子
[00:17:10.480 --> 00:17:15.680]  這份小冊子是2020年的禱告小冊子
[00:17:15.680 --> 00:17:21.520]  是怎樣去為這班宣教士
[00:17:21.520 --> 00:17:29.040]  2020年宣教士的禱告小冊
[00:17:29.040 --> 00:17:32.800]  我期望大家如果有機會拿到這份小冊子的時候
[00:17:32.800 --> 00:17:38.160]  可以為每一個宣教士的家庭去祈禱
[00:17:38.160 --> 00:17:41.520]  為他們代禱、去求神、給他們智慧
[00:17:41.520 --> 00:17:43.520]  因為他們信
[00:17:43.520 --> 00:17:52.480]  信靠這班未信的、無道的朋友只有神的智慧能夠開他們的眼睛
[00:17:52.480 --> 00:17:58.880]  好 我們看第二
[00:17:58.880 --> 00:18:05.520]  保羅在第二章第一節在這裏提醒這班哥林多的信徒
[00:18:05.520 --> 00:18:13.360]  指出保羅當時他所傳的福音神救恩計劃的時候
[00:18:13.360 --> 00:18:22.560]  他並沒有用到當時社會流行的一種游說的方式使得他們能夠接受
[00:18:22.560 --> 00:18:24.560]  他並沒有這樣做
[00:18:24.560 --> 00:18:27.360]  因為他所傳的是十字架的救恩
[00:18:27.360 --> 00:18:35.440]  他的心情是存著一個敬畏的心去打這場屬靈的真戰
[00:18:35.440 --> 00:18:39.520]  他當時軟弱、懼怕、震驚
[00:18:39.520 --> 00:18:45.360]  但是藉著神的聖靈 藉著聖靈和神的大能
[00:18:45.360 --> 00:18:53.920]  就將神的救恩計劃完完整整地跟他們傳揚給他們聽
[00:18:53.920 --> 00:18:59.040]  不是藉著所謂的世上智慧的言語
[00:18:59.040 --> 00:19:04.880]  是藉著聖靈和神的大能去做這個見證
[00:19:04.880 --> 00:19:11.200]  我們當中有一班弟兄姊妹剛剛完成這個浸禮班
[00:19:11.200 --> 00:19:18.400]  在門徒訓練當中我們都學習怎樣去做這個見證
[00:19:18.400 --> 00:19:22.880]  我們每個人的見證都是不一樣的 是獨一無二的
[00:19:22.880 --> 00:19:25.680]  我們預備這個見證的時候
[00:19:25.680 --> 00:19:30.480]  都知道當我們講出這個見證和分享的時候
[00:19:30.480 --> 00:19:35.840]  都是要靠著聖靈和神的大能 將這個見證講得清清楚楚
[00:19:35.840 --> 00:19:38.160]  明明白白的
[00:19:38.160 --> 00:19:42.000]  求神憐憫聽見證的無道的朋友
[00:19:42.000 --> 00:19:47.520]  因為他們能夠信 第五節提到
[00:19:47.520 --> 00:19:49.440]  無道的畢業朋友能夠信
[00:19:49.440 --> 00:19:54.560]  不是在乎我們傳揚、講說話出來的人的智慧
[00:19:54.560 --> 00:19:59.680]  是完全在乎神的大能在當中
[00:19:59.680 --> 00:20:03.840]  然而在完全人當中
[00:20:03.840 --> 00:20:08.240]  這班完全人就是指成熟的基督徒
[00:20:08.240 --> 00:20:12.320]  我們看人有幾種 有一種是未信的
[00:20:12.320 --> 00:20:15.840]  這個提到的是完全的人
[00:20:15.840 --> 00:20:18.080]  Mature的基督徒
[00:20:18.080 --> 00:20:22.240]  他們所講的 我們都講智慧的
[00:20:22.240 --> 00:20:23.520]  成熟的基督徒
[00:20:23.520 --> 00:20:27.440]  但是他們所提的智慧不是世上的智慧
[00:20:27.440 --> 00:20:33.520]  不是世上的能力、尊貴所提的
[00:20:33.520 --> 00:20:35.520]  是和世上的不同
[00:20:35.520 --> 00:20:39.920]  我們成熟的基督徒所指的智慧是不同的
[00:20:39.920 --> 00:20:45.600]  他這種的智慧還會傳揚這個信息
[00:20:45.600 --> 00:20:49.600]  就是以前將神的計劃
[00:20:49.600 --> 00:20:51.360]  究竟的計劃
[00:20:51.360 --> 00:20:54.960]  預定他們將來會得榮耀
[00:20:54.960 --> 00:20:58.480]  這個是有神的計劃在當中 有神的主權在當中
[00:20:58.480 --> 00:21:00.240]  這種就是神的智慧
[00:21:00.240 --> 00:21:03.280]  他們是這班完全人
[00:21:03.280 --> 00:21:05.680]  這班成熟的基督徒
[00:21:05.680 --> 00:21:11.360]  將來會有得榮耀的盼望在當中
[00:21:11.360 --> 00:21:13.360]  因為這些是神所指定的
[00:21:13.360 --> 00:21:20.240]  這些智慧使得有權有位的人
[00:21:20.240 --> 00:21:27.360]  如果他們是真的智慧世上
[00:21:27.360 --> 00:21:30.880]  這個智慧是他們不能夠知道的
[00:21:30.880 --> 00:21:32.880]  這個神的智慧他們不知道
[00:21:32.880 --> 00:21:34.080]  如果他們知道的話
[00:21:34.080 --> 00:21:38.800]  怎會將榮耀的主耶穌基督釘在十字架上呢?
[00:21:38.800 --> 00:21:44.880]  所以只有藉著神的智慧
[00:21:44.880 --> 00:21:49.680]  才會明白主耶穌基督是一個榮耀的主
[00:21:49.680 --> 00:21:53.920]  經常提到 保羅就提到了
[00:21:53.920 --> 00:21:59.440]  父神是為了這班愛祂的人
[00:21:59.440 --> 00:22:02.080]  這班愛神的人
[00:22:02.080 --> 00:22:04.960]  預備了他們有眼睛
[00:22:04.960 --> 00:22:07.920]  預備他們有熟齡的眼睛
[00:22:07.920 --> 00:22:15.920]  有耳朵 有心去領受十字架上的道理
[00:22:15.920 --> 00:22:18.160]  神為這班愛祂的人
[00:22:18.160 --> 00:22:20.800]  這個愛是非常特別的
[00:22:20.800 --> 00:22:23.200]  這個愛是一個動詞
[00:22:23.200 --> 00:22:27.920]  在聖經裏面提到有四種的愛
[00:22:27.920 --> 00:22:31.760]  有親愛、情愛、友愛和無私的大愛
[00:22:31.760 --> 00:22:36.080]  這裏哥林多前書第二章第九節所提到的就是
[00:22:36.080 --> 00:22:43.680]  這班愛神的人是全著無私大愛的愛去愛神
[00:22:43.680 --> 00:22:49.040]  在C.S. Lewis寫了一本書叫做《四種愛》
[00:22:49.040 --> 00:22:53.280]  也是環繞這四種的愛去描述
[00:22:53.280 --> 00:22:55.280]  他這樣描述
[00:22:55.280 --> 00:22:57.520]  說第一種愛叫做親愛
[00:22:57.520 --> 00:23:02.560]  是指父母和子女人與鄰居
[00:23:02.560 --> 00:23:06.080]  人與動物之間的感情
[00:23:06.080 --> 00:23:08.960]  就是親愛之情
[00:23:08.960 --> 00:23:13.040]  這種是最沒有歧視性的一種愛
[00:23:13.040 --> 00:23:15.360]  至於第二種情愛
[00:23:15.360 --> 00:23:21.360]  情愛就是性與愛的混合體
[00:23:21.360 --> 00:23:27.440]  雖然可以燃點著人無私犧牲奉獻的精神
[00:23:27.440 --> 00:23:35.680]  但是都潛伏著一種人走向自毀滅亡的因子的基因當中
[00:23:35.680 --> 00:23:38.320]  第三種友愛
[00:23:38.320 --> 00:23:45.120]  友愛是各種人類的愛中最不動物化、最不動物化的
[00:23:45.120 --> 00:23:50.800]  最能超越世俗的一種友情
[00:23:50.800 --> 00:23:52.800]  但是儘管是這樣
[00:23:52.800 --> 00:23:56.800]  這種友愛都夾雜著一種不良的副作用
[00:23:56.800 --> 00:24:05.280]  因為會唆使這班朋友走向自我欣賞和空一切的景象當中
[00:24:05.280 --> 00:24:10.800]  所以每一種為人帶來的快樂
[00:24:10.800 --> 00:24:16.800]  如果不小心就變成一種恨
[00:24:16.800 --> 00:24:18.800]  這三種 頭三種就是人類的愛
[00:24:18.800 --> 00:24:20.560]  但是第四種
[00:24:20.560 --> 00:24:24.240]  這種就是無私的大愛
[00:24:24.240 --> 00:24:28.080]  只是這種愛能夠將這個無法
[00:24:28.080 --> 00:24:36.480]  能夠結出這個甜蜜的果子 只有透過無私的大愛
[00:24:36.480 --> 00:24:39.200]  路易斯再提到
[00:24:39.200 --> 00:24:45.760]  儘管這些人 頭三種人類的愛當中
[00:24:45.760 --> 00:24:47.920]  有這個走火入魔的危險
[00:24:47.920 --> 00:24:53.600]  但是路易斯都鼓勵大家也都要去愛
[00:24:53.600 --> 00:24:57.120]  雖然有些危機 但是因為愛
[00:24:57.120 --> 00:25:00.720]  因為除了天堂以外
[00:25:00.720 --> 00:25:06.400]  沒有一種沒有風險的愛
[00:25:06.400 --> 00:25:08.640]  除了天堂和地獄
[00:25:08.640 --> 00:25:11.120]  我們在人間裏面
[00:25:11.120 --> 00:25:12.640]  沒有一種愛是沒有風險的
[00:25:12.640 --> 00:25:21.760]  所以他提醒我們儘管有危機都要去愛
[00:25:21.760 --> 00:25:25.360]  這就是聖經裏面所提到的四種的愛
[00:25:25.360 --> 00:25:29.120]  神就預備了愛神的人
[00:25:29.120 --> 00:25:35.120]  愛神的人一些眼睛耳朵和心去接受神的福音
