
[00:00:00.000 --> 00:00:01.560]  好 第一節目 早晨
[00:03:50.960 --> 00:03:55.040]  耶穌仍然在最後能做到的事情
[00:03:55.040 --> 00:03:58.080]  在一件不可爲的事情當中
[00:03:58.080 --> 00:04:02.120]  仍然努力去做好這份工作
[00:04:02.120 --> 00:04:05.560]  希望能夠幫助一些人
[00:04:05.560 --> 00:04:09.120]  仍然可以悔改雙信主
[00:04:09.120 --> 00:04:11.720]  所以今天我給一個講題
[00:04:11.720 --> 00:04:13.240]  去看這段經文
[00:04:13.240 --> 00:04:18.960]  就是《不可爲而爲之的侍奉人生》
[00:04:18.960 --> 00:04:21.800]  我們從耶穌基督的侍奉
[00:04:21.800 --> 00:04:24.720]  或者耶穌基督的工作
[00:04:24.720 --> 00:04:26.200]  去反映到
[00:04:26.200 --> 00:04:28.840]  究竟今天我們作爲信徒
[00:04:28.840 --> 00:04:32.240]  我們應該抱着一個什麼樣的心思
[00:04:32.240 --> 00:04:37.320]  或者什麼樣的心情去參與在裏面
[00:04:37.320 --> 00:04:39.520]  我希望透過今天這段經文
[00:04:39.520 --> 00:04:44.840]  也能夠去抹除一些我們的誤解
[00:04:44.840 --> 00:04:46.040]  有人會覺得
[00:04:46.040 --> 00:04:49.080]  耶穌來到要拯救一些
[00:04:49.080 --> 00:04:50.840]  都不想得救的人
[00:04:50.840 --> 00:04:53.840]  或者可能只是他想顯露一下
[00:04:53.840 --> 00:04:56.880]  他是神的神力這樣給我們看
[00:04:56.880 --> 00:04:58.160]  但實際上
[00:04:58.160 --> 00:05:01.040]  其實耶穌同樣經歷的痛
[00:05:01.040 --> 00:05:02.320]  是你和我
[00:05:02.320 --> 00:05:05.680]  如果同樣抱着一樣心態去侍奉的時候
[00:05:05.680 --> 00:05:08.440]  都會有一樣的疼痛在我們當中
[00:05:08.440 --> 00:05:09.120]  好了
[00:05:09.120 --> 00:05:12.440]  今天我會和大家透過兩個部分
[00:05:12.440 --> 00:05:15.200]  或者一起去思想這段經文
[00:05:15.200 --> 00:05:16.360]  第一個部分
[00:05:16.360 --> 00:05:20.480]  就是第十一章第二十節
[00:05:20.480 --> 00:05:22.000]  在這裏我給了一個副題
[00:05:22.000 --> 00:05:25.520]  它叫做《無奈的扎被》
[00:05:25.520 --> 00:05:27.840]  讓我們一起回到這段經文
[00:05:27.840 --> 00:05:30.560]  看一看這段經文說了些什麼
[00:05:30.560 --> 00:05:33.880]  雖然彭凌姊妹剛纔也幫我們讀了一次
[00:05:33.880 --> 00:05:37.800]  但我希望從我們自己口中讀一次
[00:05:37.800 --> 00:05:43.000]  幫助我們更加清楚去記得這段經文的內容
[00:05:43.000 --> 00:05:43.280]  好了
[00:05:43.280 --> 00:05:44.480]  我們一起讀一次好嗎
[00:05:44.480 --> 00:05:46.040]  和合本版本
[00:05:46.040 --> 00:05:47.840]  《馬太福音》第十一章第二十節
[00:05:47.840 --> 00:05:51.720]  聖經第十二章十一章二十章二十章
[00:05:51.720 --> 00:05:56.720]  耶穌在諸城中行了許多異能
[00:05:56.720 --> 00:06:00.480]  那些城的人終不悔改
[00:06:00.480 --> 00:06:04.360]  就在那時候扎被他們
[00:06:04.360 --> 00:06:05.200]  好了
[00:06:05.200 --> 00:06:08.840]  我們讀到這裏就夠了
[00:06:08.840 --> 00:06:13.120]  上文我們在剛剛第十一章裏面
[00:06:13.120 --> 00:06:14.960]  我們剛剛纔講完
[00:06:14.960 --> 00:06:17.800]  在《史》集裏面
[00:06:17.800 --> 00:06:20.240]  有些人帶來歡呼
[00:06:20.240 --> 00:06:22.080]  或者帶來哀哭
[00:06:22.080 --> 00:06:25.800]  但是那些人都真的沒什麼感覺的
[00:06:25.800 --> 00:06:27.880]  沒什麼感受的
[00:06:27.880 --> 00:06:31.640]  沒什麼同情的
[00:06:31.640 --> 00:06:32.520]  人家和你開心
[00:06:32.520 --> 00:06:33.680]  你又不想和人開心
[00:06:33.680 --> 00:06:37.880]  你和他分享你的哀痛
[00:06:37.880 --> 00:06:38.720]  你又不願意
[00:06:38.720 --> 00:06:41.520]  譬如最簡單
[00:06:41.520 --> 00:06:42.520]  剛剛這個星期
[00:06:42.520 --> 00:06:45.240]  應該是上個星期
[00:06:45.240 --> 00:06:47.040]  有兩個不太好的消息
[00:06:47.040 --> 00:06:49.640]  第一個消息是關於湯傳道的
[00:06:49.640 --> 00:06:53.960]  他的樂長星期一就去世了
[00:06:53.960 --> 00:06:55.560]  九歲了
[00:06:55.560 --> 00:06:57.040]  去世了
[00:06:57.040 --> 00:07:04.840]  下個星期六就會有喪禮
[00:07:04.840 --> 00:07:06.200]  如果大英節可以的
[00:07:06.200 --> 00:07:10.000]  都和我們一起參加
[00:07:10.000 --> 00:07:12.680]  另外一個就是我們認識的好朋友
[00:07:12.680 --> 00:07:14.880]  其中一個和我們教會都比認識的
[00:07:14.880 --> 00:07:16.080]  就是Roger和他的太太
[00:07:16.080 --> 00:07:18.080]  他太太小泳
[00:07:18.080 --> 00:07:21.440]  小泳就已經去世了
[00:07:21.440 --> 00:07:26.760]  被癌症糾纏了很久
[00:07:26.760 --> 00:07:30.960]  都是一個很大的困壓
[00:07:30.960 --> 00:07:34.160]  當一個人在這樣的狀況
[00:07:34.160 --> 00:07:37.240]  已經到了病入膏肓
[00:07:37.240 --> 00:07:42.040]  或者已經無藥可救的狀態之下
[00:07:42.040 --> 00:07:46.840]  我們聽到都很不開心的
[00:07:46.840 --> 00:07:53.160]  會覺得和一個朋友和一個所相識的
[00:07:53.160 --> 00:07:57.240]  我們所愛的一個傳道人的樂長
[00:07:57.240 --> 00:08:00.760]  他家裏面的一些痛苦
[00:08:00.760 --> 00:08:02.240]  他打來跟我說的時候
[00:08:02.240 --> 00:08:09.160]  我都覺得雖然他和他的樂長的交通不是很多
[00:08:09.160 --> 00:08:12.600]  但是他帶來的那種愛同理是看得出
[00:08:12.600 --> 00:08:14.720]  聽得出的
[00:08:14.720 --> 00:08:17.600]  我們作爲其中一份子在主旅裏面的
[00:08:17.600 --> 00:08:20.640]  應該有一份扎心的
[00:08:20.640 --> 00:08:23.440]  但是讓我們看見的就是
[00:08:23.440 --> 00:08:27.440]  原來在當時耶穌基督傳道的時候
[00:08:27.440 --> 00:08:30.000]  被祂所關懷的以色列民
[00:08:30.000 --> 00:08:32.520]  祂同族的人
[00:08:32.520 --> 00:08:33.280]  猶太人
[00:08:33.280 --> 00:08:35.160]  希伯來人
[00:08:35.160 --> 00:08:42.640]  這幫人處於一種完全是漠視的心態
[00:08:42.640 --> 00:08:45.400]  耶穌在祂當中做過些什麼呢?
[00:08:45.400 --> 00:08:47.320]  我們看回經文說什麼
[00:08:47.320 --> 00:08:53.120]  耶穌在諸城中行了許多的異能
[00:08:53.120 --> 00:08:57.840]  耶穌不是不將自己能夠做到的
[00:08:57.840 --> 00:09:00.240]  去介紹給他們知道
[00:09:00.240 --> 00:09:01.920]  這些異能
[00:09:01.920 --> 00:09:05.080]  很多人看上去只是一些神蹟歧視
[00:09:05.080 --> 00:09:06.640]  但是至少
[00:09:06.640 --> 00:09:10.320]  這些神蹟歧視未必可以說爲你帶來救恩也好
[00:09:10.320 --> 00:09:14.680]  你會去對這個實踐神蹟歧視的人
[00:09:14.680 --> 00:09:15.680]  耶穌
[00:09:15.680 --> 00:09:17.560]  都應該表示一種
[00:09:17.560 --> 00:09:21.840]  想追求認識和理解
[00:09:21.840 --> 00:09:22.920]  並且
[00:09:22.920 --> 00:09:25.200]  會不會可能祂所說的東西
[00:09:25.200 --> 00:09:28.840]  是值得我們再仔細思想呢?
[00:09:28.840 --> 00:09:30.080]  今天的人
[00:09:30.080 --> 00:09:31.320]  我覺得有一件事
[00:09:31.320 --> 00:09:33.040]  特別是我們基督徒都需要學習的
[00:09:33.040 --> 00:09:36.040]  因爲我都聽過很多不同的時評
[00:09:36.040 --> 00:09:38.880]  有一件事我們要學會的就是
[00:09:38.880 --> 00:09:41.880]  不要因人廢言
[00:09:41.880 --> 00:09:42.840]  不要因爲那個人
[00:09:42.840 --> 00:09:45.720]  我不喜歡他
[00:09:45.720 --> 00:09:49.960]  所以他說的所有東西全部都是錯的
[00:09:49.960 --> 00:09:51.720]  這件事我怎麼學會呢?
[00:09:51.720 --> 00:09:53.480]  爲什麼不要因人廢言呢?
[00:09:53.480 --> 00:09:54.600]  不要因爲那個人
[00:09:54.600 --> 00:09:55.800]  我不喜歡他
[00:09:55.800 --> 00:09:57.360]  他所說的全部都是作廢
[00:09:57.360 --> 00:09:59.280]  不是
[00:09:59.280 --> 00:10:00.760]  因爲聖經裏面
[00:10:00.760 --> 00:10:03.520]  耶穌曾經都說過
[00:10:03.520 --> 00:10:05.480]  向着門徒介紹
[00:10:05.480 --> 00:10:09.320]  法尼塞人和門士說的說話
[00:10:09.320 --> 00:10:12.280]  你們都要聽
[00:10:12.280 --> 00:10:15.640]  並且要做什麼呢?
[00:10:15.640 --> 00:10:18.000]  不過你們不要學校他們
[00:10:18.000 --> 00:10:19.240]  耶穌說了些什麼呢?
[00:10:19.240 --> 00:10:21.320]  其實那不是說法尼塞人
[00:10:21.320 --> 00:10:22.360]  他們說的東西
[00:10:22.360 --> 00:10:23.960]  你們都要照樣去做啊
[00:10:23.960 --> 00:10:25.760]  這麼簡單
[00:10:25.760 --> 00:10:28.640]  耶穌其實明白了信徒
[00:10:28.640 --> 00:10:30.920]  他知道這幫法尼塞人和門士
[00:10:30.920 --> 00:10:33.160]  一直都是針對着耶穌
[00:10:33.160 --> 00:10:36.440]  和耶穌這個整個侍奉團隊
[00:10:36.440 --> 00:10:39.440]  但是這幫人說的東西
[00:10:39.440 --> 00:10:42.840]  有時真是出於上帝的教導
[00:10:42.840 --> 00:10:45.960]  他直接引述上帝所說的東西
[00:10:45.960 --> 00:10:48.040]  經文所說的東西
[00:10:48.040 --> 00:10:50.320]  所以門徒你們要做
[00:10:50.320 --> 00:10:52.360]  不是因爲他們這幫人說
[00:10:52.360 --> 00:10:54.480]  而是因爲那句說話的內容
[00:10:54.480 --> 00:10:56.680]  是從上帝而來
[00:10:56.680 --> 00:10:58.560]  不過你們就不要學校他們
[00:10:58.560 --> 00:10:59.720]  學校什麼呢?
[00:10:59.720 --> 00:11:01.760]  他們那種心態
[00:11:01.760 --> 00:11:05.520]  他們那種如何處理神的說話
[00:11:05.520 --> 00:11:07.320]  你們知不知道魔鬼撒旦說的東西
[00:11:07.320 --> 00:11:09.200]  也是對的嗎?
[00:11:09.200 --> 00:11:13.640]  他很瞭解人用成經的
[00:11:13.640 --> 00:11:16.240]  記不記得《創世記》
[00:11:16.240 --> 00:11:20.200]  第二章說完之後
[00:11:20.200 --> 00:11:21.480]  第三章
[00:11:21.480 --> 00:11:26.640]  這兩個人在伊甸園
[00:11:26.640 --> 00:11:29.680]  阿當和夏娃男人女人
[00:11:29.680 --> 00:11:33.160]  這條蛇向他說話
[00:11:33.160 --> 00:11:34.160]  他說
[00:11:34.160 --> 00:11:36.200]  上帝是不是說過
[00:11:36.200 --> 00:11:44.760]  你喫這棵樹上的果子
[00:11:44.760 --> 00:11:46.800]  分辨是樹上的果子
[00:11:46.800 --> 00:11:49.360]  你就死了
[00:11:49.360 --> 00:11:50.120]  是不是?
[00:11:50.120 --> 00:11:51.280]  對的
[00:11:51.280 --> 00:11:53.040]  不過改一點
[00:11:53.040 --> 00:11:54.960]  加多一點
[00:11:54.960 --> 00:11:56.000]  你作爲信徒
[00:11:56.000 --> 00:11:57.920]  你應該就是要學校
[00:11:57.920 --> 00:12:00.800]  要聽上帝是不是這樣說
[00:12:00.800 --> 00:12:02.040]  來到這段聖經
[00:12:02.040 --> 00:12:03.400]  同樣道理
[00:12:03.400 --> 00:12:06.800]  耶穌在諸承行各樣的異能
[00:12:06.800 --> 00:12:09.720]  其實不是用異能去改變人
[00:12:09.720 --> 00:12:11.200]  使人信主
[00:12:11.200 --> 00:12:14.040]  而是用異能告訴這幫人
[00:12:14.040 --> 00:12:15.160]  我說的話
[00:12:15.160 --> 00:12:17.800]  請你多考慮一下
[00:12:17.800 --> 00:12:21.200]  神蹟不可以拯救人的罪惡
[00:12:21.200 --> 00:12:24.640]  神蹟不可以抹去人的罪惡
[00:12:24.640 --> 00:12:28.520]  不可以靠神蹟使人可以信耶穌
[00:12:28.520 --> 00:12:30.560]  我重複說多一次
[00:12:30.560 --> 00:12:31.600]  這句話
[00:12:31.600 --> 00:12:35.240]  很多人可能會挑戰我
[00:12:35.240 --> 00:12:37.120]  神蹟不可以改變一個人
[00:12:37.120 --> 00:12:39.280]  使他真的信耶穌
[00:12:39.280 --> 00:12:42.440]  神蹟只是開啓了那個人
[00:12:42.440 --> 00:12:45.280]  對於這個施行神蹟的人
[00:12:45.280 --> 00:12:47.280]  去進一步的理解
[00:12:47.280 --> 00:12:48.800]  他說的話
[00:12:48.800 --> 00:12:52.400]  是不是和上帝的有連結
[00:12:52.400 --> 00:12:56.320]  所以以神蹟作爲傳道
[00:12:56.320 --> 00:12:57.760]  或者以得到神蹟
[00:12:57.760 --> 00:12:59.200]  而去侍奉上帝
[00:12:59.200 --> 00:13:02.400]  這種思維其實是很錯誤的
[00:13:02.400 --> 00:13:03.760]  不過耶穌在這裏
[00:13:03.760 --> 00:13:06.520]  說我都做了這麼多事了
[00:13:06.520 --> 00:13:11.280]  他希望提起我的以色列民
[00:13:11.280 --> 00:13:13.640]  我的同宗
[00:13:13.640 --> 00:13:17.080]  你們能夠思想下我所說的話
[00:13:17.080 --> 00:13:20.640]  可以說是付出身心靈
[00:13:20.640 --> 00:13:22.880]  各方面都可以說是
[00:13:22.880 --> 00:13:25.360]  盡了他自己的力量了
[00:13:25.360 --> 00:13:28.320]  但這些人的回應是怎麼樣的呢?
[00:13:28.320 --> 00:13:30.320]  不單止在前文
[00:13:30.320 --> 00:13:34.520]  第十一章第十六節
[00:13:34.520 --> 00:13:37.240]  至到去第十九節的介紹
[00:13:37.240 --> 00:13:39.280]  他們莫不關心
[00:13:39.280 --> 00:13:43.040]  莫不關心都是你自己的問題
[00:13:43.040 --> 00:13:44.960]  他反而進行什麼?
[00:13:44.960 --> 00:13:46.080]  我們看看
[00:13:46.080 --> 00:13:50.880]  那些成的人終不悔改
[00:13:50.880 --> 00:13:53.680]  如果我們看回英文的聖經
[00:13:53.680 --> 00:13:56.520]  他還說得很清楚
[00:13:56.520 --> 00:14:00.120]  Because they did not repent
[00:14:00.120 --> 00:14:04.120]  他根本就不覺得自己有問題
[00:14:04.120 --> 00:14:07.080]  所以就不認罪
[00:14:07.080 --> 00:14:10.400]  耶穌在這樣的情況之下
[00:14:10.400 --> 00:14:13.080]  看見一些這樣的狀況
[00:14:13.080 --> 00:14:15.600]  我相信耶穌只可以在裏面
[00:14:15.600 --> 00:14:18.280]  覺得很難受
[00:14:18.280 --> 00:14:21.040]  其實一個真正的基督徒
[00:14:21.040 --> 00:14:23.720]  聽到別人說自己一些
[00:14:23.720 --> 00:14:27.440]  不對的說話或者評語
[00:14:27.440 --> 00:14:28.400]  或者聽見一些
[00:14:28.400 --> 00:14:32.880]  別人對於我作出一些建議
[00:14:32.880 --> 00:14:36.360]  和我自己很不同意的時候
[00:14:36.360 --> 00:14:39.800]  基督徒往往應該有的應有表現
[00:14:39.800 --> 00:14:41.880]  和生命象徵是
[00:14:41.880 --> 00:14:44.320]  不是一下子就要反對別人
[00:14:44.320 --> 00:14:46.440]  馬上就作出反擊
[00:14:46.440 --> 00:14:48.600]  相反基督徒應該是
[00:14:48.600 --> 00:14:51.920]  反省一下別人說的說話
[00:14:51.920 --> 00:14:53.720]  或者對我的批評
[00:14:53.720 --> 00:14:56.600]  有沒有他的優點
[00:14:56.600 --> 00:14:58.200]  英文說的很漂亮的英文
[00:14:58.200 --> 00:14:59.800]  merits
[00:14:59.800 --> 00:15:01.760]  有沒有他的好處
[00:15:01.760 --> 00:15:06.360]  是在我身上希望成就呢?
[00:15:06.360 --> 00:15:08.120]  我從中學讀書的時候
[00:15:08.120 --> 00:15:09.720]  我老師也這麼教
[00:15:09.720 --> 00:15:12.720]  當別人批評你的時候
[00:15:12.720 --> 00:15:14.880]  你應該理論上第一樣東西
[00:15:14.880 --> 00:15:16.720]  是聽聽別人的批評
[00:15:16.720 --> 00:15:18.680]  是對還是錯
[00:15:18.680 --> 00:15:19.840]  我後來才知道
[00:15:19.840 --> 00:15:24.440]  我這位老師是一個基督徒
[00:15:24.440 --> 00:15:28.920]  他介紹給我們所有的同學
[00:15:28.920 --> 00:15:29.880]  這個教導
[00:15:29.880 --> 00:15:31.720]  其實是源自於作爲
[00:15:31.720 --> 00:15:35.320]  基督徒應有的生命象徵
[00:15:35.320 --> 00:15:37.040]  我們去想想別人說的東西
[00:15:37.040 --> 00:15:39.720]  有沒有優點是在我們身上
[00:15:39.720 --> 00:15:41.920]  想造就我們呢?
[00:15:41.920 --> 00:15:45.040]  或者我一見到別人去批評我
[00:15:45.040 --> 00:15:46.640]  指責我的時候
[00:15:46.640 --> 00:15:48.080]  我們就只是
[00:15:48.080 --> 00:15:50.480]  慢性的一個反應
[00:15:50.480 --> 00:15:52.240]  就是反擊
[00:15:52.240 --> 00:15:53.600]  不是的
[00:15:53.600 --> 00:15:55.080]  你很厲害嗎?
[00:15:55.080 --> 00:15:57.840]  你不是一樣這麼差嗎?
[00:15:57.840 --> 00:16:02.160]  所以有時候我聽到一些新聞
[00:16:02.160 --> 00:16:04.120]  有些人批評某一個人
[00:16:04.120 --> 00:16:07.400]  他做的東西好不好的時候
[00:16:07.400 --> 00:16:09.760]  他們的回應通常是怎樣?
[00:16:09.760 --> 00:16:11.440]  你很厲害嗎?
[00:16:11.440 --> 00:16:14.680]  你也是這麼差嗎?
[00:16:14.680 --> 00:16:18.000]  有這種表現的人或者國家
[00:16:18.000 --> 00:16:19.680]  很明顯
[00:16:19.680 --> 00:16:22.880]  沒有上帝在他們的生命裏面
[00:16:22.880 --> 00:16:24.880]  爲什麼呢?
[00:16:24.880 --> 00:16:26.160]  當別人都這麼差
[00:16:26.160 --> 00:16:26.760]  你也這麼差
[00:16:26.760 --> 00:16:28.520]  但是別人指出的時候
[00:16:28.520 --> 00:16:30.080]  你應該去問一下
[00:16:30.080 --> 00:16:31.320]  不是因人廢言
[00:16:31.320 --> 00:16:33.200]  想想他說的東西
[00:16:33.200 --> 00:16:34.400]  是不是真的在我身上
[00:16:34.400 --> 00:16:36.440]  真的這麼差呢?
[00:16:36.440 --> 00:16:38.440]  而不是什麼都反對
[00:16:38.440 --> 00:16:42.600]  什麼都去做一個反擊
[00:16:42.600 --> 00:16:44.520]  在這樣的情況之下
[00:16:44.520 --> 00:16:46.360]  耶穌見到這一幫
[00:16:46.360 --> 00:16:52.200]  祂的同鄉同族的猶太人
[00:16:52.200 --> 00:16:54.640]  以色列的後裔
[00:16:54.640 --> 00:16:56.160]  在這樣的情況
[00:16:56.160 --> 00:16:58.840]  還有什麼好做的呢?
[00:16:58.840 --> 00:17:02.040]  他都不肯改了
[00:17:02.040 --> 00:17:05.040]  於是乎怎樣呢?
[00:17:05.040 --> 00:17:06.160]  耶穌在這裏
[00:17:06.160 --> 00:17:10.200]  只能夠做的最後一樣的工作
[00:17:10.200 --> 00:17:12.920]  就是責備他們
[00:17:12.920 --> 00:17:16.320]  所以第二十節的最後一句說
[00:17:16.320 --> 00:17:21.760]  "就在那時候責備他們"
[00:17:21.760 --> 00:17:24.200]  耶穌責備他們
[00:17:24.200 --> 00:17:26.040]  "責備"這個字眼
[00:17:26.040 --> 00:17:31.400]  在聖經裏面希臘文有兩個意思
[00:17:31.400 --> 00:17:33.080]  其中一個意思
[00:17:33.080 --> 00:17:34.680]  不好的意思
[00:17:34.680 --> 00:17:41.680]  就是當別人向我作出一些指控的時候
[00:17:41.680 --> 00:17:45.200]  其實這個人不懷好意
[00:17:45.200 --> 00:17:48.840]  他只是嘗試去找一些問題
[00:17:48.840 --> 00:17:52.800]  故意挑剔來針對我們
[00:17:52.800 --> 00:17:54.760]  這種做法是怎樣的呢?
[00:17:54.760 --> 00:17:57.600]  是嘗試去矮化其他人
[00:17:57.600 --> 00:18:00.840]  英文叫做"insult"
[00:18:00.840 --> 00:18:04.800]  然後使其他人覺得
[00:18:04.800 --> 00:18:06.760]  你不是這麼壞嗎?
[00:18:06.760 --> 00:18:08.840]  你很聰明嗎?
[00:18:08.840 --> 00:18:12.800]  我指控你是一個比我更差的人
[00:18:12.800 --> 00:18:14.960]  所以我可以不好
[00:18:14.960 --> 00:18:15.840]  有沒有留意?
[00:18:15.840 --> 00:18:17.800]  現在很多人是這樣的
[00:18:17.800 --> 00:18:19.360]  譬如最簡單
[00:18:19.360 --> 00:18:21.040]  他寫一篇文章
[00:18:21.040 --> 00:18:23.480]  他寫的時候
[00:18:23.480 --> 00:18:26.280]  有些文法是錯的
[00:18:26.280 --> 00:18:29.560]  你告訴他文法是錯的
[00:18:29.560 --> 00:18:30.960]  那你怎麼辦?
[00:18:30.960 --> 00:18:34.000]  正確的文法是這樣的
[00:18:34.000 --> 00:18:35.680]  於是這個人是怎樣的?
[00:18:35.680 --> 00:18:37.320]  你很聰明嗎?
[00:18:37.320 --> 00:18:39.480]  你看看你寫的那篇文章
[00:18:39.480 --> 00:18:41.280]  我這裏只有一個文法錯
[00:18:41.280 --> 00:18:43.440]  你有很多文法錯
[00:18:43.440 --> 00:18:44.680]  所以你夠壞
[00:18:44.680 --> 00:18:46.640]  你比我更壞
[00:18:46.640 --> 00:18:49.240]  其實這句話是什麼意思呢?
[00:18:49.240 --> 00:18:50.640]  我不想
[00:18:50.640 --> 00:18:53.480]  你沒有權說我
[00:18:53.480 --> 00:18:54.560]  並且如何?
[00:18:54.560 --> 00:18:55.840]  我可以不改
[00:18:55.840 --> 00:18:58.160]  因爲你比我更壞
[00:18:58.160 --> 00:19:01.120]  中文叫做"衰鬥衰"
[00:19:01.120 --> 00:19:03.800]  我沒那麼壞就是比你更好
[00:19:03.800 --> 00:19:06.360]  這種心態是很普遍
[00:19:06.360 --> 00:19:08.480]  也是一個不信主的人
[00:19:08.480 --> 00:19:11.400]  有的表現
[00:19:11.400 --> 00:19:13.440]  而這種陳述
[00:19:13.440 --> 00:19:17.200]  我們在《馬太福音》第27章第44節裏面
[00:19:17.200 --> 00:19:21.560]  就在與耶穌同釘在十字架上的
[00:19:21.560 --> 00:19:24.000]  《強盜》裏面就能看到了
[00:19:24.000 --> 00:19:25.120]  如果當我們回到
[00:19:25.120 --> 00:19:27.960]  《馬太福音》第27章第44節
[00:19:27.960 --> 00:19:30.600]  《馬太福音》第27章第44節
[00:19:30.600 --> 00:19:31.360]  我們會發現
[00:19:31.360 --> 00:19:33.760]  當耶穌與十字架上釘的時候
[00:19:33.760 --> 00:19:35.080]  有兩個強盜
