
[00:00:00.000 --> 00:00:07.000]  今天我們還是繼續地看昇天一百一十九篇。
[00:18:19.000 --> 00:18:41.000]  所以什麼時候我們能夠感到被這些地上的事情所纏累住的話,比如一些不好的習慣,或者一些不正常的愛好所纏累住的話,那我們就要靠着神的恩典,靠着聖靈我們抓住神的話。
[00:18:42.000 --> 00:18:53.000]  要常常想到,我是屬於神的,我是神的兒女,這些東西跟神的兒女是不相符合的,我要放下來。
[00:18:54.000 --> 00:19:12.000]  那麼這樣的話呢,讓神的話抓住我們,讓聖靈給我們力量,那這樣的話呢,我們就能夠從這些錯誤的東西里頭出來。
[00:19:13.000 --> 00:19:40.000]  他說,我持守你的法度,持守神的話,也好求你不要叫我羞愧,當他這樣的承認自己的錯誤,認罪,那麼神的話在裏面就給他力量重新回來,他就說,我就不至於不要叫他羞愧了。
[00:19:41.000 --> 00:19:50.000]  到第32節,他說,你開廣我心的時候,我就望你命令着道上直奔。
[00:19:51.000 --> 00:20:18.000]  這一節的話,可以看到,在這一段裏頭是最後一節,你要跟第25節,這一段的第一節比較起來的話,你看見,這個聖靈的光景啊,正是來有一個180度的轉變了,本來是幾乎是沒有力量,幾乎歸於程度沒有力量了。
[00:20:19.000 --> 00:20:33.000]  到第32節,他說,當神的話開廣我心的時候,我就望你命令着道上直奔。
[00:20:34.000 --> 00:20:59.000]  開廣,英文叫enlarge,就是一個有變化、有鼓勵、有堅固的意思。開廣我心,使我的心裏面活過來了,所以當神開廣我們的心的時候,我們就順撲下來了,我們的意志順撲下來了,我們的感情也順撲下來了。
[00:21:00.000 --> 00:21:16.000]  這樣的話,我們就裏面重新得到力量了。順撲就是神的話,順撲的路就是順撲神的話,順撲的責任就是要奔跑了。
[00:21:17.000 --> 00:21:34.000]  那麼,師生說呢,我就望你命令着道上直奔了。現在不是說我躺在那個地方在懊悔,在有內疚,在一直自己可憐自己,一直覺得悔恨,他就起來了。
[00:21:35.000 --> 00:21:52.000]  不但是行走,他說他現在要直奔了,在神命令的道上直奔,因爲他裏面的靈釋放了,他的心自由了,這樣的話他的腳步就輕鬆了。
[00:21:53.000 --> 00:22:13.000]  他背了,雖然支架還在他身上,但是不覺得支架是沉重了。當着神釋放我們,叫我們的靈起來的話,再大的重擔,再大的愁苦也不是問題了,我們都能夠靠着神的力量,我們往前走了。
[00:22:14.000 --> 00:22:29.000]  所以兩種光景,在這段裏頭你看到有兩種的光景,一個呢,性命幾乎歸於神主,25節到第32節,在命令的道上直奔。
[00:22:30.000 --> 00:22:45.000]  你看比較這兩種光景的話,是神的話在他裏面給他力量,喚醒了他,叫他能夠承認自己的錯誤,回到神的話語上面來。
[00:22:46.000 --> 00:23:04.000]  所以是神所得。所以《雅歌書》,聖經裏頭有雅歌,雅歌的話,詩篇最後,箴言下來後,最後的話是雅歌。
[00:23:05.000 --> 00:23:20.000]  「願禰吸引我,我就快跑地跟隨禰。」這同理的像有個禱告,就是願主吸引他,他就能夠快跑。
[00:23:21.000 --> 00:23:38.000]  禰吸引我們,我們有時候就很懶惰,就坐着不動,有時候就躺下來,但是如果主吸引我們,用他的愛,用他的話來吸引我們,我們就能夠快跑地跟隨他。
[00:23:39.000 --> 00:23:59.000]  所以在這四篇裏頭,這段話,二十五節到三十二節的話,都是叫我們看到當我們受到地上的人事物所捆綁,一些愛好、一些嗜好所捆綁的時候,
[00:24:00.000 --> 00:24:10.000]  我們就看見,怎麼能夠得到釋放呢?就要神開光我們的心,我們就能夠往他命令的道上來指繃。
[00:24:11.000 --> 00:24:33.000]  所以這一段聖經給我們有很多的幫助,因爲不管我們生活在哪個地方,哪個時代,總是在我們信主以前,我們有壞的習慣,有壞的嗜好。
[00:24:34.000 --> 00:24:49.000]  還有呢,信了主以後,也不是這些壞的東西一下子就都沒有了,它還會潛伏在我們裏面,它還在裏面會影響我們怎麼樣能夠得到釋放。
[00:24:50.000 --> 00:25:11.000]  所以這一段經文給我們看到,師尊用他的經歷,怎麼能夠從死亡到有生命,怎麼從失敗到得勝,怎麼被地上的纏住而能夠來到命令的道上還能夠指繃,
[00:25:12.000 --> 00:25:29.000]  每個基督徒都有這樣的經歷。當你被地上這些東西所纏住,你不能脫開的時候,心有餘而力不足,但是神給你力量,給你話語,你脫開了,那麼你會覺得是人所寫的。
[00:25:29.000 --> 00:25:39.000]  實在不單單是他個人的經歷,也是每個基督徒有心來走主的道路的基督徒他們所經歷的。
[00:25:40.000 --> 00:25:52.000]  我們都是要求主讓我們在他的話語上面得到力量,這是第一這一段聖經能夠告訴我們的。
[00:25:53.000 --> 00:26:10.000]  下面我們繼續看第三節到四節,這一段聖經就是學習怎樣行神道路的禱告。
[00:26:11.000 --> 00:26:24.000]  這一段聖經我們一起讀一下,然後我們一起來思想。
[00:26:42.000 --> 00:27:09.000]  請你教我轉眼不敢去想,又教我在你的道中生活,你向敬畏你的人所應許的話,求你向普通人堅定,求你使我所怕的羞辱遠離我,因你的點贊本爲美,我炫入你的訓詞,求你使我在你的公義上生活。
[00:27:10.000 --> 00:27:22.000]  第八節聖經,每一節聖經都有一個"求"字,這是一個禱告。
[00:27:23.000 --> 00:27:43.000]  你看他從成土裏頭活過來,從這些敗壞的光景活過來以後,他向神禱告,按照行神的道路,但他感到自己的力量非常軟弱。
[00:27:44.000 --> 00:27:58.000]  他需要神的話,需要他學習怎麼來跟隨主,需要他學習怎麼來認識主的話,所以他每一節的話都有一個"求"字。
[00:27:58.000 --> 00:28:13.000]  他感到自己不行,感到自己軟弱,感到自己學習很慢,很遲鈍,他需要一位偉大的教師。
[00:28:14.000 --> 00:28:19.000]  偉大的教師就是主耶穌,神的話就是我們的老師。
[00:28:20.000 --> 00:28:44.000]  所以第一個"求"字是什麼呢?從三十三節到三十五節,他求一個悟性,他求神賜給我悟性,第三個四節,求禰賜我悟性,我便遵守禰的律法,他要悟性。
[00:28:45.000 --> 00:29:07.000]  有些思想或者很聰明的人,他有悟性,聰明的人有悟性,爲什麼呢?悟性就是你能夠把事物的本質能夠看清楚,能夠明白,知道這個事物是怎麼來的,它要經過什麼情況,它要有什麼表現,它最後的結局是什麼,這就是悟性。
[00:29:08.000 --> 00:29:36.000]  悟性不是單單看表面,而是看裏面的這些規律,這些本質。所以作者不是隻要學習神的話,他要學習律力的路,他求你將你的律力指教我,不是單單隻要學習這些話,而是把律力的路,裏面這些法則,一些根本的原則,他要來學習好。
[00:29:37.000 --> 00:29:46.000]  這些律力是我們每天都可以來應用的,並且他願意遵守到底。
[00:29:47.000 --> 00:30:16.000]  他知道自己很軟弱,就像彼得一樣的,彼得很剛強,他說要跟主同死都可以,但是等到靈到的話,他三世火龍族,他知道跟隨主不是靠自己的力量,要靠神的恩典,那麼纔可以跟隨。
[00:30:17.000 --> 00:30:21.000]  那麼神要保守我們,我們就可以走到底。
[00:30:21.000 --> 00:30:36.000]  所以第二個,他不但要受教,而且要能夠有悟性,第二,能夠用愛,用信心,一直來遵守神的話,來跟隨主。
[00:30:37.000 --> 00:31:01.000]  所以跟隨主能夠到底,就是不是隻是我有決心,我有熱情,而是主不斷地教導,神的話不斷地教導我們,一點點地教導我們,我們只要能夠願意來順服,願意來跟隨的話,一直可以走到底。
[00:31:02.000 --> 00:31:24.000]  所以我們要知道主的愛,常闊高深,我們剛強的時候,祂愛我們,我們軟弱的時候,祂仍然愛我們,祂的愛不會改變,所以我們要靠着主的恩典,祂愛我們到底,我們也要遵守祂的話到底。
[00:31:25.000 --> 00:31:54.000]  到底的意思呢,就是生命的終了呢,還是到底是我們順服到底呢,這兩個到底是哪一個呢,聖經並沒有說,但是呢,不管怎麼樣,不管是生命終了的到底,還是說順服的到底,那都一樣,對我們說都是一樣的。
[00:31:55.000 --> 00:32:24.000]  因爲這個跟隨主的話,就是要到底,不到底地跟隨的話,是沒有什麼用處,我們都有一個心願,願意我們信的時候跟隨主,我們要離開世界以前,我們還在跟隨主,那這個是我們所炫目的,所要的。
[00:32:25.000 --> 00:32:54.000]  我們不但有開始,而且我們還有結束,所以我們要跟隨呢,最重要的就是悟性,悟性,祂說求你賜我悟性,我便遵守你的律法,它需要悟性,悟性的意思呢,就是明白這事物的本質,它的開始,它的經過,它的結局,悟性。
[00:32:55.000 --> 00:33:24.000]  就好像我們說的,有個竅,它開竅了,它就是悟性,開竅就是能夠把事物裏頭的規律它能夠抓住了,那這個就是一個悟性,而且能夠舉一反三,有個故事不知道是真的假的,說是牛頓是個大科學家,他這個腦子很好,發明很多東西,可是他養了貓,有一次是大貓,有一次是小貓。
[00:33:25.000 --> 00:33:54.000]  結果他在門上呢,就開了兩個洞,一個大點的洞給大貓走,小洞呢給小貓走,人家問爲什麼開兩個洞呢?一個洞就夠了,你看,這麼大的科學家,他缺乏這點的悟性,還得弄兩個門,還有兩個洞,一個洞,大貓走過去,小貓也可以走過去,那麼你開個大洞就夠了,牛頓可以走這邊了,悟性還不夠。
[00:33:55.000 --> 00:34:10.000]  那我們會不會在信主的路上,我們對神的話,我們有時候悟性還不夠,所以覺得怎麼會這樣呢?其實神的話早已經提醒過我們了,怎麼會碰到難處呢?
[00:34:10.000 --> 00:34:25.000]  耶穌已經告訴我們了,你悲十家的話,沒有說歡歡喜喜,一直很開心的,一直有痛苦,一直有難處,但是最後你能夠走到路的終點。
[00:34:25.000 --> 00:34:50.000]  所以現在我們跟隨,三十六節到三十八節,他有禱告,就是求神使他趨向神的法度,就趨向神的話,叫他的心能夠趨向神的法度。
[00:34:50.000 --> 00:35:00.000]  心是最重要的,我們基督徒人的心也是這樣的,心是最重要的。
[00:35:05.000 --> 00:35:28.000]  當你信聖潔的話,你的貪心就受到抑制了。所以三十六節這個禱告是很好的。馬丁路德讀到這些聖經的話,他就說這些聖經可以包含四個意思。
[00:35:28.000 --> 00:35:54.000]  這四個意思呢,一個是他這句話把神給我們指出來,我們應該怎樣做,而且這句話也向我們解釋爲什麼能夠脫離這些捆綁,也能夠帶領我走過這條路,叫我的心能夠趨向神的話。
[00:35:54.000 --> 00:36:13.000]  所以這句話裏頭他覺得很寶貴,他說求禰使我的心趨向禰的法度,法度就是神的話,神的規定,不趨向那些不義之財,非義之財。
[00:36:15.000 --> 00:36:26.000]  這講到人的一個社會里頭,人心裏頭,一個很不正常的情況,就是一個貪財。
[00:36:26.000 --> 00:36:50.000]  貪財就這裏說是非義之財,貪財是一個罪,貪財不但是一個罪,而且是妄惡之根,可以從貪財裏頭看見會產生很多的不應該有不正常的東西。
[00:36:50.000 --> 00:37:15.000]  一個呢,你過度地愛錢財,我們需要有錢財可以生活,但是你過度地愛錢財,這些思想的話就把你的心給霸佔了,你一直在想着怎麼多得點錢,怎麼能多收入一點,生活怎麼過得好一點,這樣的話呢,過多了就會把你的心給佔住了。
[00:37:16.000 --> 00:37:30.000]  貪財,你決心要求富,要發財,比如說正當的手段,你得不到的話,你就用非法的手段,這樣的話呢,就會犯罪。
[00:37:31.000 --> 00:37:59.000]  而且這個錢呢,財物呢,是填不滿的慾望,多少錢你都不會覺得夠,在農村的人出來工作的話,能夠有一點錢可以生活,他覺得跟過去比很好了,很滿足了,但過段時間又覺得不夠,看看別人比他更好,他又想往上再爬一爬。
[00:37:59.000 --> 00:38:04.000]  所以這樣的話呢,沒有一個滿足的慾望。
[00:38:05.000 --> 00:38:29.000]  所以在美國有一個很有錢的人,他就是已經在全美國算第一名的了,洛克菲勒,他是很有錢的,他晚年的時候人家就問他,你覺得你對你現在有的財富有什麼感想呢?
[00:38:30.000 --> 00:38:59.000]  他說,如果能夠增加一塊錢就最好了,有這麼多錢還不夠,還要再多一點,你說這種慾望的話,不是正常的,不會說以所有的,自己現在有的爲滿足,神告訴我們,你現在有的,你就該滿足,再往前,神賜給你,你再得到一點,你也滿足。
[00:39:00.000 --> 00:39:29.000]  貪財的人一般是很吝嗇的,他有錢,但是他的錢都要存起來,爲了自己用,看見有些難處,看見有些人有痛苦,需要的,他也捨不得給別人,很吝嗇,而且財也相當於貪財,相當於拜偶像。
[00:39:30.000 --> 00:39:57.000]  財看起來好像不是像個像,可是在心裏頭卻能成爲他要崇拜的東西,要追求的東西,而且貪財的結果他比較冷酷,對別人的痛苦,一些難處,他看是看見的,但是他不肯伸手去幫助他,貪財的人也很愁苦。
[00:39:58.000 --> 00:40:27.000]  貪財人並不會說很喜樂,他就說我有這天很滿足,很高興,不夠,因爲他看見別人比他還要有錢,他要想去更多的得着,那我們的貪財這個人,他的心就像《聖經》裏頭所說的,這個荊體地,地裏頭不長莊稼,長荊脊起來,那你說這樣的地的話,在神看來的話是可奏祖的。
[00:40:28.000 --> 00:40:36.000]  貪財實在是我們需要避免的,我們以神給我們作爲滿足。
[00:40:36.000 --> 00:40:46.000]  三十六節是爲了什麼禱告呢?求禰是我的心,爲了心禱告。
[00:40:46.000 --> 00:40:53.000]  三十七節是什麼?求禰轉眼,叫我轉眼不堪虛假。
[00:40:54.000 --> 00:41:01.000]  三十六節是爲心禱告,三十六節是爲眼禱告。
[00:41:01.000 --> 00:41:08.000]  三十六節是爲心禱告,三十七節是爲眼禱告。
[00:41:11.000 --> 00:41:29.000]  罪是先從眼睛進來,然後再進到心,所以私人的求神叫他轉眼不堪虛假,不要去看那些虛假的東西,你眼不見了,心就不貪了。
[00:41:30.000 --> 00:41:44.000]  他不是叫神,求神叫他閉眼看不見,而是叫他轉了方向,叫他要看天上的事情,要看神的事情。
[00:41:44.000 --> 00:41:59.000]  所以叫求禰轉眼,叫我轉眼不堪虛假,又叫我在禰的道中生活,叫神把他的心轉向他的話,轉向神的真理。
[00:42:00.000 --> 00:42:15.000]  所以神的兒女就像向着魁一樣的,我們所看的,所要追求的,所仰望的,就好像向着魁,向着太陽,向着太陽的方向轉。
[00:42:15.000 --> 00:42:27.000]  第三十八節,他就求神的話禱告了,他說禰想盡爲禰的人所應許的話,求禰向土人堅定。
[00:42:28.000 --> 00:42:36.000]  爲什麼要求神堅定他的話呢?神不會動搖的,這是因爲他看到自己的不堅定。
[00:42:37.000 --> 00:42:58.000]  他說求神向你土人堅定,所以他需要從兩方面的堅定,一個就是聖靈內注的憑據、缺據增加他的信心,一個他遵守、遵行神所應許的。
[00:42:59.000 --> 00:43:15.000]  有時候我們會堅定一下,但是我們還會動搖,那麼我們需要也有這樣禱告,求神向我們所應許的話,求神向你的土人堅定。
[00:43:15.000 --> 00:43:27.000]  所以這是他知道自己的力量不夠,知道自己應付不了做這麼大的事情,所以他求神堅定。
[00:43:29.000 --> 00:43:37.000]  三十九到四十節,這兩節他就準備了一個敬畏的行,要過義的生活。
[00:43:37.000 --> 00:43:45.000]  第三十九節說,求禰使我所怕的羞辱遠離我。
[00:43:45.000 --> 00:43:55.000]  他怕什麼羞辱啊?他就怕自己的行爲不夠檢點,有些錯誤的地方。
[00:43:56.000 --> 00:44:09.000]  結果呢,人家就說了,這是信神的人,他還會這樣,神的名就會被褻瀆了,或者給仇敵有毀謗的機會、藉口。
[00:44:09.000 --> 00:44:21.000]  不論哪一樣,他都是要交託給神,求神使他所怕的這些羞辱呢,都要領到他身上。
[00:44:22.000 --> 00:44:35.000]  因爲他下面說,因禰的典章本爲美,典章有神的判斷,求神的判斷是美的。
[00:44:35.000 --> 00:44:48.000]  惡人的判斷就是不美的、不好的,但是神的判斷是美的,神的存心是美的,神給我們的結局也是美的。
[00:44:49.000 --> 00:44:54.000]  就是約伯德的例子,神對他的心是美的。
[00:44:54.000 --> 00:45:08.000]  雖然神讓他遇到這麼大的災難,孩子都沒有了,房子也沒有了,財產也沒有了,但是呢,神對他的存心是美的。
[00:45:09.000 --> 00:45:21.000]  結果最後讓他從逆境中轉回,他重新恢復跟神的關係,他重新得到所失去的。
[00:45:22.000 --> 00:45:45.000]  所以這要是出於主的,我們相信凡事都是我們好好的跟隨主、聽主的話,只要我們有這樣的存心的話,即使我們會遇到一些難處,我們也相信神最後還會讓我們回到他的身邊,我們還能夠重新得到他的福分。
[00:45:46.000 --> 00:45:54.000]  所以我們相信,因爲神的典章本爲美。
[00:45:56.000 --> 00:46:16.000]  最後他就說:我羨慕你的訓辭,求你使我在你的公義上生活。
[00:46:17.000 --> 00:46:30.000]  其實呢,是神託付給人一個強制性的命令,必須你要這麼做的。就是你要這樣做,你就得福,就不會得禍。
[00:46:30.000 --> 00:46:40.000]  那麼人呢,要去尋求的。只要我們能夠按照神的話去做的話,那我們就是能夠過一個義的生活。
[00:46:41.000 --> 00:46:54.000]  爲什麼神給人的命令是強制性的呢?如果你要這樣做的話,你必定會受到損失,如果你這樣做的話,你一定會受到虧損。
[00:46:54.000 --> 00:47:04.000]  爲什麼神給人的命令是強制性的呢?因爲人如果不聽神的話,就會喫大虧。
[00:47:05.000 --> 00:47:19.000]  所以這個小孩子在地上,剛剛生下來,他過了些時候,他會在地上爬了,這個父母就馬上就要關心到了。
[00:47:19.000 --> 00:47:30.000]  因爲他爬一爬,爬到這個地方有個電插銷,他去摸的,所以這個父母呢,就要把這個插銷的地方,都加一個東西把它蓋上。
[00:47:31.000 --> 00:47:35.000]  爲什麼呢?不讓他摸,因爲摸了以後就有危險。
[00:47:35.000 --> 00:47:44.000]  神有的時候也給我們安排環境,叫我們不要那麼去做,因爲你要這樣做的話,你一定是喫虧。
[00:47:44.000 --> 00:47:50.000]  所以你不要去賭場,不要去看一看,參觀一下。
[00:47:51.000 --> 00:48:05.000]  我曾經跟Margaret到Las Vegas,那個賭場大得不得了,我們還不敢進去,不敢進去,有些人說試試看,我弄幾個錢進去,會得多少錢回來?
[00:48:05.000 --> 00:48:17.000]  不要,我們還是去看別的東西,這些東西不好,弄不好就是你上當,你喫虧。
[00:48:18.000 --> 00:48:32.000]  所以我們要有一個聽神的話,神有託付給我們的,有些是強制性的命令,這樣的話我們就會被神所保守。
