
[00:00:00.000 --> 00:00:03.720]  各位老師、各位家長、各位同學、各位丁姐妹,早晨
[00:03:22.640 --> 00:03:24.480]  這些話告訴我們
[00:03:24.480 --> 00:03:27.480]  會讓我們鬆懈也受不了
[00:03:27.480 --> 00:03:29.200]  有很多人甚至會認為
[00:03:29.200 --> 00:03:31.360]  耶穌不會回來的了
[00:03:31.360 --> 00:03:32.800]  更加會懷疑
[00:03:32.800 --> 00:03:35.920]  有沒有耶穌這位神的
[00:03:35.920 --> 00:03:38.440]  今天的經文正在再一次提醒我們
[00:03:38.440 --> 00:03:40.800]  要聰明一點
[00:03:40.800 --> 00:03:42.960]  要好好地準備
[00:03:42.960 --> 00:03:44.040]  我們要確定
[00:03:44.040 --> 00:03:46.880]  我們是不是上帝所喜歡的人
[00:03:46.880 --> 00:03:49.480]  要確定我們在世界上所做的事
[00:03:49.480 --> 00:03:52.120]  是不是上帝所喜歡的
[00:03:52.120 --> 00:03:53.640]  經文一開始描述
[00:03:53.640 --> 00:03:55.480]  耶穌在末日的時候
[00:03:55.480 --> 00:03:58.720]  審判萬民的情景
[00:03:58.720 --> 00:04:00.120]  原來我們要為了
[00:04:00.120 --> 00:04:01.880]  我們在世界上的生活
[00:04:01.880 --> 00:04:03.280]  去負責任
[00:04:03.280 --> 00:04:06.120]  要承擔那個後果
[00:04:06.120 --> 00:04:10.040]  耶穌將萬民分成兩邊
[00:04:10.040 --> 00:04:11.920]  一邊站在右邊
[00:04:11.920 --> 00:04:13.080]  是綿羊
[00:04:13.080 --> 00:04:15.480]  一邊站在左邊
[00:04:15.480 --> 00:04:17.040]  是山羊
[00:04:17.040 --> 00:04:18.440]  那些綿羊說
[00:04:18.440 --> 00:04:22.120]  「你們是我父所賜福的」
[00:04:22.120 --> 00:04:23.320]  「進來吧」
[00:04:23.320 --> 00:04:27.160]  「好,那享受上帝為你預備的福祿」
[00:04:27.160 --> 00:04:30.200]  「因為你們在我危機抵我的時候」
[00:04:30.200 --> 00:04:32.560]  「請我吃東西、請我喝東西」
[00:04:32.560 --> 00:04:34.640]  「讓我可以飽足」
[00:04:34.640 --> 00:04:36.400]  「當我流離失所的時候」
[00:04:36.400 --> 00:04:38.200]  「你收留我住」
[00:04:38.200 --> 00:04:39.440]  「當我沒有衣服穿」
[00:04:39.440 --> 00:04:41.600]  「覺得很羞恥的時候」
[00:04:41.600 --> 00:04:43.600]  「你給我衣服穿」
[00:04:43.600 --> 00:04:45.080]  「當我病了」
[00:04:45.080 --> 00:04:45.880]  「當我被囚禁」
[00:04:45.880 --> 00:04:48.240]  「在監獄裡很孤單的時候」
[00:04:48.240 --> 00:04:51.760]  「你來探望我」
[00:04:51.760 --> 00:04:54.760]  這些被耶穌稱讚的人
[00:04:54.760 --> 00:04:56.560]  覺得很奇怪
[00:04:56.560 --> 00:04:58.280]  搔了頭
[00:04:58.280 --> 00:05:00.240]  「什麼啊?」
[00:05:00.240 --> 00:05:01.400]  就好像一會兒
[00:05:01.400 --> 00:05:02.520]  我們崇拜之後
[00:05:02.520 --> 00:05:05.240]  基佛小學的同學和家長會留下來
[00:05:05.240 --> 00:05:07.040]  參與識別會
[00:05:07.040 --> 00:05:09.360]  在識別會裡面有頒獎禮
[00:05:09.360 --> 00:05:10.360]  老師宣佈
[00:05:10.360 --> 00:05:13.920]  品學兼有的得獎者是陳大文
[00:05:13.920 --> 00:05:16.160]  嘩!陳大文一頭霧水
[00:05:16.160 --> 00:05:17.120]  「我?」
[00:05:17.120 --> 00:05:18.520]  「品學兼有?」
[00:05:18.520 --> 00:05:20.800]  「不是校弟那位同學嗎?」
[00:05:20.800 --> 00:05:23.200]  「怎麼會是我?」
[00:05:23.200 --> 00:05:26.360]  臉上也是這樣搔了頭
[00:05:26.360 --> 00:05:27.800]  「耶穌」
[00:05:27.800 --> 00:05:29.960]  「我什麼時候見過你啊?」
[00:05:29.960 --> 00:05:33.040]  「我什麼時候事後幫過你啊?」
[00:05:33.040 --> 00:05:35.400]  「沒有啊!」
[00:05:35.400 --> 00:05:37.120]  耶穌就回應了
[00:05:37.120 --> 00:05:39.160]  「當你這樣去幫助」
[00:05:39.160 --> 00:05:42.920]  「照顧事後一個小子的時候」
[00:05:42.920 --> 00:05:46.880]  「其實就是在幫助我啊」
[00:05:46.880 --> 00:05:49.040]  「什麼叫小子啊?」
[00:05:49.040 --> 00:05:50.200]  「小子」
[00:05:50.200 --> 00:05:52.160]  就是「Nobody」
[00:05:52.160 --> 00:05:53.600]  就是沒有人會理會
[00:05:53.600 --> 00:05:54.600]  沒有人會理睬
[00:05:54.600 --> 00:05:55.800]  沒有人會留意
[00:05:55.800 --> 00:05:57.120]  是一個很微不足道
[00:05:57.120 --> 00:05:58.560]  很不顯眼
[00:05:58.560 --> 00:06:00.720]  甚至是被人看不起的人
[00:06:00.720 --> 00:06:03.320]  的一個統稱
[00:06:03.320 --> 00:06:06.000]  原來臉上見到人需要
[00:06:06.000 --> 00:06:08.200]  他就很自然地去幫他
[00:06:08.200 --> 00:06:10.120]  去想都不用想
[00:06:10.120 --> 00:06:12.840]  他覺得這個是應該的
[00:06:12.840 --> 00:06:15.080]  如果人人都守望相助
[00:06:15.080 --> 00:06:18.520]  這個世界才會變得更加美好
[00:06:18.520 --> 00:06:19.960]  他有想過的
[00:06:19.960 --> 00:06:21.000]  不過想都是想
[00:06:21.000 --> 00:06:23.160]  怎樣去幫對方
[00:06:23.160 --> 00:06:25.400]  才是真正幫助到
[00:06:25.400 --> 00:06:27.800]  這個有需要的人
[00:06:27.800 --> 00:06:31.120]  然後耶穌又向左邊的山羊去說
[00:06:31.120 --> 00:06:32.400]  「走開!」
[00:06:32.400 --> 00:06:34.680]  「你們是受上帝所奏助的」
[00:06:34.680 --> 00:06:36.080]  「你離開我」
[00:06:36.080 --> 00:06:38.600]  跟那些魔鬼和他的爪牙
[00:06:38.600 --> 00:06:40.640]  一起去那個永不熄滅的火裏面
[00:06:40.640 --> 00:06:42.560]  去受著痛苦
[00:06:42.560 --> 00:06:44.760]  「因為你們在我牙齒底外的時候」
[00:06:44.760 --> 00:06:46.760]  「沒有和我分享你們的食物」
[00:06:46.760 --> 00:06:48.080]  「當我流離失所的時候」
[00:06:48.080 --> 00:06:50.240]  「你們沒有收留過我住」
[00:06:50.240 --> 00:06:51.440]  「當我沒有衣服穿」
[00:06:51.440 --> 00:06:52.920]  「覺得無比羞恥的時候」
[00:06:52.920 --> 00:06:57.040]  「你們沒有來幫我遮醜」
[00:06:57.040 --> 00:06:58.360]  「當我病了」
[00:06:58.360 --> 00:06:59.560]  「被囚禁在監獄」
[00:06:59.560 --> 00:07:01.360]  「很孤單的時候」
[00:07:01.360 --> 00:07:04.400]  「你們沒有來探望我」
[00:07:04.400 --> 00:07:05.720]  山羊和綿羊一樣
[00:07:05.720 --> 00:07:07.440]  覺得哭著頭
[00:07:07.440 --> 00:07:09.280]  「什麼呀!真是冤枉了」
[00:07:09.280 --> 00:07:11.520]  「我都沒有見過你」
[00:07:11.520 --> 00:07:12.880]  「耶穌啊!」
[00:07:12.880 --> 00:07:14.360]  「如果我見到你」
[00:07:14.360 --> 00:07:16.600]  「又怎會不理你的需要呢?」
[00:07:16.600 --> 00:07:20.520]  「我真是沒有見過你耶穌」
[00:07:20.520 --> 00:07:21.440]  耶穌的回應
[00:07:21.440 --> 00:07:24.320]  跟對綿羊的回應一樣
[00:07:24.320 --> 00:07:26.280]  當你沒有照顧
[00:07:26.280 --> 00:07:27.320]  沒有關心
[00:07:27.320 --> 00:07:30.440]  沒有事後一個小子的需要的時候
[00:07:30.440 --> 00:07:32.400]  就是沒有善待過我
[00:07:32.400 --> 00:07:34.880]  沒有理會過我的需要
[00:07:34.880 --> 00:07:35.880]  從這段經文裏面
[00:07:35.880 --> 00:07:36.560]  我們知道
[00:07:36.560 --> 00:07:40.600]  信徒被耶穌基督審判萬民的權弊
[00:07:40.600 --> 00:07:43.400]  每一個人都要為了我們的一生
[00:07:43.400 --> 00:07:45.120]  去接受耶穌基督的審問
[00:07:45.120 --> 00:07:47.320]  去承受後果
[00:07:47.320 --> 00:07:48.920]  經文提醒我們
[00:07:48.920 --> 00:07:50.680]  不要懶懶散散
[00:07:50.680 --> 00:07:52.920]  我們需要警醒去準備
[00:07:52.920 --> 00:07:55.120]  因為在我們不為意的時候
[00:07:55.120 --> 00:07:56.560]  Time's up
[00:07:56.560 --> 00:07:58.120]  時候就到了
[00:07:58.120 --> 00:08:00.080]  純粹期望我們的生命
[00:08:00.080 --> 00:08:03.480]  是一個不忘回報的生活形態
[00:08:03.480 --> 00:08:06.760]  時時要流露出對人對耶穌的愛
[00:08:06.760 --> 00:08:09.920]  耶穌最喜歡用不同的面貌
[00:08:09.920 --> 00:08:15.000]  尤其是用最微小的一個那個的面貌
[00:08:15.000 --> 00:08:18.240]  去出現在我們的眼前
[00:08:18.240 --> 00:08:19.800]  所以我們要留心
[00:08:19.800 --> 00:08:22.920]  到我們發現自己未能夠以慈愛去善導
[00:08:22.920 --> 00:08:25.520]  我們所遇到的每一個人
[00:08:25.520 --> 00:08:27.160]  其實代表著
[00:08:27.160 --> 00:08:31.280]  我們還未曾真正認識耶穌
[00:08:31.280 --> 00:08:33.760]  我們需要懇求聖靈的幫助
[00:08:33.760 --> 00:08:36.920]  讓我們的生命可以成長
[00:08:36.920 --> 00:08:41.480]  成為一個真正相信上帝的人
[00:08:41.480 --> 00:08:43.520]  因為使徒一漢也曾經這樣說過
[00:08:43.520 --> 00:08:48.360]  他說你不能夠去關心一個活生生在你面前的人
[00:08:48.360 --> 00:08:50.360]  很難令人相信
[00:08:50.360 --> 00:08:53.720]  你是會說你相信上帝
[00:08:53.720 --> 00:08:57.320]  以及愛你見不到的上帝
[00:08:57.320 --> 00:08:58.560]  其實生活在發達的城市
[00:08:58.560 --> 00:09:00.120]  好像香港那樣
[00:09:00.120 --> 00:09:02.960]  人最缺乏的不是物質
[00:09:02.960 --> 00:09:05.000]  而是時間
[00:09:05.000 --> 00:09:06.480]  我不知道大家是否覺得
[00:09:06.480 --> 00:09:10.400]  你最缺乏的就是時間
[00:09:10.400 --> 00:09:13.880]  如果有人肯花時間去陪伴自己
[00:09:13.880 --> 00:09:17.360]  有人肯花時間去聆聽自己的話
[00:09:17.360 --> 00:09:20.080]  你會覺得很珍貴
[00:09:20.080 --> 00:09:21.400]  大家可以感受到
[00:09:21.400 --> 00:09:24.480]  人與人之間其實很疏離
[00:09:24.480 --> 00:09:27.320]  每一個人都很忙很忙很忙
[00:09:27.320 --> 00:09:29.600]  一心要素養
[00:09:29.600 --> 00:09:31.320]  要很有效率
[00:09:31.320 --> 00:09:33.480]  並且要很有果效
[00:09:33.480 --> 00:09:37.840]  以致我們都活在很大很大的壓力之下
[00:09:37.840 --> 00:09:39.560]  我自己也管不了
[00:09:39.560 --> 00:09:41.440]  我自己的時間都不夠用
[00:09:41.440 --> 00:09:45.760]  又怎會有時間花在陪伴其他人的身上呢
[00:09:45.760 --> 00:09:46.920]  更不要說
[00:09:46.920 --> 00:09:53.560]  能夠花時間去深度聆聽一個人的需要
[00:09:53.560 --> 00:09:58.440]  深度去聽下他們未講出的說話
[00:09:58.440 --> 00:09:59.880]  我餓了
[00:09:59.880 --> 00:10:01.200]  我頸渴了
[00:10:01.200 --> 00:10:03.800]  不但需要食物和飲品
[00:10:03.800 --> 00:10:07.680]  而是渴求被了解被明白
[00:10:07.680 --> 00:10:09.720]  赤膝露體沒有衣服穿著
[00:10:09.720 --> 00:10:14.680]  不但需要屎服穿著
[00:10:14.680 --> 00:10:19.480]  更需要的是不被奚落不被羞辱
[00:10:19.480 --> 00:10:22.520]  留在失所不但需要住宿
[00:10:22.520 --> 00:10:25.880]  更需要的是一份接納
[00:10:25.880 --> 00:10:29.880]  病了和坐在監獄裡是很孤單的
[00:10:29.880 --> 00:10:34.200]  以及感受到自己好像垃圾一樣被遺忘和遺棄
[00:10:34.200 --> 00:10:36.200]  是需要被探望
[00:10:36.200 --> 00:10:37.960]  需要被陪伴
[00:10:37.960 --> 00:10:41.600]  以及人和他的同在
[00:10:41.600 --> 00:10:45.440]  付出這些可能不用花很多錢
[00:10:45.440 --> 00:10:49.320]  不過卻是要花我們的時間
[00:10:49.320 --> 00:10:51.600]  花我們的心力
[00:10:51.600 --> 00:10:54.560]  而且你還要有心理準備
[00:10:54.560 --> 00:10:56.680]  當你花了時間花了心力之後
[00:10:56.680 --> 00:10:59.280]  是沒有回報的
[00:10:59.280 --> 00:11:02.840]  沒有實質的利益和好處
[00:11:02.840 --> 00:11:06.680]  不過它是對另一個生命
[00:11:06.680 --> 00:11:10.720]  一個強而有力的支持和支柱
[00:11:10.720 --> 00:11:14.800]  帶領對對方的靈魂和自己的意志
[00:11:14.800 --> 00:11:18.080]  這個是一份愛
[00:11:18.080 --> 00:11:20.640]  其實我們每個人都需要愛
[00:11:20.640 --> 00:11:22.280]  就好像人需要水份一樣
[00:11:22.280 --> 00:11:23.760]  最近熱得很厲害
[00:11:23.760 --> 00:11:27.120]  大家坐在這個禮堂都覺得很悶
[00:11:27.120 --> 00:11:30.360]  我們需要水份
[00:11:30.360 --> 00:11:32.720]  和我們需要愛一樣
[00:11:32.720 --> 00:11:34.320]  那麼迫切
[00:11:34.320 --> 00:11:35.600]  當一個人失去愛的時候
[00:11:35.600 --> 00:11:37.440]  不覺得自己被愛
[00:11:37.440 --> 00:11:41.520]  他真的想連性命都不想要
[00:11:41.520 --> 00:11:43.400]  弔詭的地方就是
[00:11:43.400 --> 00:11:45.240]  如果這份敬愛
[00:11:45.240 --> 00:11:48.040]  滲入了利益和好處的話
[00:11:48.040 --> 00:11:52.040]  就會失色和打了折扣
[00:11:52.040 --> 00:11:53.880]  當我們這樣去關心善導一個
[00:11:53.880 --> 00:11:55.680]  最微不足道的人的時候
[00:11:55.680 --> 00:12:00.680]  耶穌說就是做在祂的身上
[00:12:00.680 --> 00:12:03.360]  另外經文最弔詭的地方是什麼呢
[00:12:03.360 --> 00:12:05.240]  原來我們做這些事的時候
[00:12:05.240 --> 00:12:10.520]  千萬不要想著要得到上帝的喜悅
[00:12:10.520 --> 00:12:14.080]  千萬不要想著要得到上帝的賞賜
[00:12:14.080 --> 00:12:16.520]  純粹只是因為作為一個人
[00:12:16.520 --> 00:12:18.000]  特別是作為上帝的兒女
[00:12:18.000 --> 00:12:21.320]  這個是理所當然的事
[00:12:21.320 --> 00:12:23.000]  我們都會認為
[00:12:23.000 --> 00:12:26.520]  我們是接收了上帝很多的愛
[00:12:26.520 --> 00:12:28.880]  我們只不過是將祂的愛
[00:12:28.880 --> 00:12:31.760]  來分享給其他有需要的人
[00:12:31.760 --> 00:12:34.280]  no big deal
[00:12:34.280 --> 00:12:38.560]  我很欣賞教會趁每一個星期日的下午
[00:12:38.560 --> 00:12:42.000]  去派麵包、派物資的行動
[00:12:42.000 --> 00:12:43.640]  是每一個星期
[00:12:43.640 --> 00:12:45.000]  持續不斷
[00:12:45.000 --> 00:12:48.480]  就算好像今天那麼浩熱的天氣
[00:12:48.480 --> 00:12:51.000]  他們都會繼續出隊
[00:12:51.000 --> 00:12:55.200]  其實他們的目標主要不是去派禮物
[00:12:55.200 --> 00:12:57.600]  而是藉著派物資的行動
[00:12:57.600 --> 00:13:00.200]  去跟那些撿紙皮的公公婆婆
[00:13:00.200 --> 00:13:03.000]  以及清潔工去聊天
[00:13:03.000 --> 00:13:07.280]  去建立彼此之間的關係和信任
[00:13:07.280 --> 00:13:09.840]  沒有為任何的目的
[00:13:09.840 --> 00:13:12.160]  只是為建立一份的情義
[00:13:12.160 --> 00:13:14.240]  以及為我們觀塘的社區
[00:13:14.240 --> 00:13:16.200]  帶來一份的人情味
[00:13:16.200 --> 00:13:18.360]  和一份的溫暖
[00:13:18.360 --> 00:13:20.720]  我曾經看過一部電影
[00:13:20.720 --> 00:13:21.800]  講述有一位同學
[00:13:21.800 --> 00:13:25.080]  他患了一種不太多人認識的病
[00:13:25.080 --> 00:13:26.760]  他在緊張的時候
[00:13:26.760 --> 00:13:29.120]  不由自主地發出一些聲浪
[00:13:29.120 --> 00:13:30.480]  一些怪聲
[00:13:30.480 --> 00:13:33.520]  以及身體的面部會抽搐起來
[00:13:33.520 --> 00:13:35.120]  人們以為他在跟他玩
[00:13:35.120 --> 00:13:37.000]  在扮鬼臉
[00:13:37.000 --> 00:13:39.400]  引來很多的誤會
[00:13:39.400 --> 00:13:40.280]  他在課堂裏面
[00:13:40.280 --> 00:13:43.240]  就因為經常出現這些誤會
[00:13:43.240 --> 00:13:46.520]  老師和同學以為他在倒彈
[00:13:46.520 --> 00:13:47.720]  很頑皮
[00:13:47.720 --> 00:13:52.080]  於是都會很不喜歡他和排斥他
[00:13:52.080 --> 00:13:55.480]  他的母親相信他的兒子的解釋
[00:13:55.480 --> 00:13:57.160]  於是到處去找醫生
[00:13:57.160 --> 00:13:58.880]  想治好這個病
[00:13:58.880 --> 00:14:01.360]  也看了很多的醫生
[00:14:01.360 --> 00:14:05.040]  不過都找不到中間的原因
[00:14:05.040 --> 00:14:07.440]  都不知道這個是什麼病
[00:14:07.440 --> 00:14:09.120]  很多醫生更加相信
[00:14:09.120 --> 00:14:12.520]  不是病來的媽媽
[00:14:12.520 --> 00:14:13.960]  可能是你的孩子
[00:14:13.960 --> 00:14:17.400]  你的小朋友倒彈的
[00:14:17.400 --> 00:14:19.240]  不過媽媽不放棄
[00:14:19.240 --> 00:14:22.320]  他自己到處去找資料
[00:14:22.320 --> 00:14:23.880]  最後被他發現
[00:14:23.880 --> 00:14:26.120]  他的孩子的病徵
[00:14:26.120 --> 00:14:28.120]  有可能患了一種病
[00:14:28.120 --> 00:14:30.120]  一種很罕見的病
[00:14:30.120 --> 00:14:33.520]  叫做妥睡症
[00:14:33.520 --> 00:14:35.000]  在電影裏面其中有一幕
[00:14:35.000 --> 00:14:36.000]  提到這位同學
[00:14:36.000 --> 00:14:38.440]  參加了一場學校的音樂會
[00:14:38.440 --> 00:14:40.480]  在演奏的中途
[00:14:40.480 --> 00:14:41.720]  他病發
[00:14:41.720 --> 00:14:43.800]  就發出一些怪聲
[00:14:43.800 --> 00:14:46.080]  引來同學大笑
[00:14:46.080 --> 00:14:49.440]  於是擾亂了整個音樂會的進行
[00:14:49.440 --> 00:14:51.320]  校長不得不站出來
[00:14:51.320 --> 00:14:53.200]  去中斷音樂會
[00:14:53.200 --> 00:14:55.240]  嚴詞地要求
[00:14:55.240 --> 00:14:57.520]  哪個同學發出怪聲
[00:14:57.520 --> 00:15:00.400]  要他站在台前面
[00:15:00.400 --> 00:15:02.760]  當大家相信校長要來怪責
[00:15:02.760 --> 00:15:04.520]  這個同學的時候
[00:15:04.520 --> 00:15:06.480]  他問這個同學
[00:15:06.480 --> 00:15:09.240]  你為什麼要發出這些怪聲
[00:15:09.240 --> 00:15:12.720]  你是不是要搗亂這個音樂會
[00:15:12.720 --> 00:15:14.880]  這位同學又尷尬
[00:15:14.880 --> 00:15:16.800]  又羞愧地說
[00:15:16.800 --> 00:15:20.720]  自己患了一個病
[00:15:20.720 --> 00:15:22.920]  自己是沒有心的
[00:15:22.920 --> 00:15:26.360]  正在想著校長會責怪自己
[00:15:26.360 --> 00:15:28.400]  要懲罰自己的時候
[00:15:28.400 --> 00:15:31.200]  就好像那個二惑在其他學校的遭遇一樣
[00:15:31.200 --> 00:15:32.960]  校長就問他
[00:15:32.960 --> 00:15:34.440]  知道你有這個病
[00:15:34.440 --> 00:15:36.320]  你都不想的
[00:15:36.320 --> 00:15:38.760]  我們可以怎樣幫你
[00:15:38.760 --> 00:15:41.200]  嘩!這個同學抬起頭
[00:15:41.200 --> 00:15:44.960]  以不可自信的眼神去看著校長
[00:15:44.960 --> 00:15:47.080]  慢慢地說
[00:15:47.080 --> 00:15:49.160]  當我病發的時候
[00:15:49.160 --> 00:15:53.080]  當我發出怪聲或者鬼臉的時候
[00:15:53.080 --> 00:15:57.400]  只要大家當沒有一回事就可以了
[00:15:57.400 --> 00:16:00.240]  當大家覺得沒有一回事的時候
[00:16:00.240 --> 00:16:03.080]  我就會慢慢平復不緊張
[00:16:03.080 --> 00:16:07.200]  那一會兒就沒事了
[00:16:07.200 --> 00:16:09.840]  這位校長就是我開頭所說
[00:16:09.840 --> 00:16:13.160]  為螞蟻引路的小男孩
[00:16:13.160 --> 00:16:16.480]  他幫助了這位患了罕見病的孩子
[00:16:16.480 --> 00:16:19.840]  將他引回到群體當中
[00:16:19.840 --> 00:16:22.400]  去得到大家的接納
[00:16:22.400 --> 00:16:26.800]  為這個小朋友提供了一個居所
[00:16:26.800 --> 00:16:28.680]  我也見過有些小朋友
[00:16:28.680 --> 00:16:30.960]  見到另一個小朋友站在一旁
[00:16:30.960 --> 00:16:33.520]  因為沒有人願意和他玩
[00:16:33.520 --> 00:16:35.720]  他就主動地走過去
[00:16:35.720 --> 00:16:39.760]  帶這個小朋友回到這個群體裡面
[00:16:39.760 --> 00:16:44.320]  「喂!一起玩吧!我們一起玩會開心一點的」
[00:16:44.320 --> 00:16:49.120]  如果這群朋友不想受這個人玩的時候
[00:16:49.120 --> 00:16:53.320]  他就會陪這個不受歡迎的小朋友
[00:16:53.320 --> 00:16:55.200]  去到另一個地方
[00:16:55.200 --> 00:16:58.320]  他們兩個互相作伴
[00:16:58.320 --> 00:17:00.880]  今天是幾百小學的畢業主日
[00:17:00.880 --> 00:17:02.760]  眾位在座的同學
[00:17:02.760 --> 00:17:05.320]  在幾百小學完成了六年的學習
[00:17:05.320 --> 00:17:07.560]  我相信校監、校長和老師
[00:17:07.560 --> 00:17:10.960]  都希望大家有美好的前程
[00:17:10.960 --> 00:17:14.160]  而如果你能夠成為
[00:17:14.160 --> 00:17:19.120]  那位為小螞蟻引路的小男生、小女生
[00:17:19.120 --> 00:17:24.920]  相信我們都會為你感到驕傲和自豪
[00:17:24.920 --> 00:17:28.320]  不聞回報的付出是很難的
[00:17:28.320 --> 00:17:29.880]  不過上帝答應過
[00:17:29.880 --> 00:17:32.640]  會幫助我們成為一個這樣的人
[00:17:32.640 --> 00:17:34.840]  只要你向祂求
[00:17:34.840 --> 00:17:36.120]  就可以了
[00:17:36.120 --> 00:17:38.480]  祂會讓你成為這樣一個人
[00:17:38.480 --> 00:17:41.840]  所需要的一切資源
[00:17:41.840 --> 00:17:44.080]  各位同學
[00:17:44.080 --> 00:17:45.600]  各位弟兄姊妹
[00:17:45.600 --> 00:17:47.520]  你準備好了嗎?
[00:17:47.520 --> 00:17:50.840]  不要等到時間過時才說
[00:17:50.840 --> 00:17:53.600]  「我還未可以的,等我吧!」
[00:17:53.600 --> 00:17:55.680]  到時候沒得等了
[00:17:55.680 --> 00:17:58.080]  願上帝感動幫助我們
[00:17:58.080 --> 00:17:59.600]  願我們渴望成為一個
[00:17:59.600 --> 00:18:02.480]  沒有差別去關心有需要的人
[00:18:02.480 --> 00:18:05.960]  特別是關心、看顧那些最不顯眼
