
[00:00:00.000 --> 00:00:04.020]  我們有如昔日在八福山上聆聽主的話
[00:12:43.020 --> 00:12:45.500]  其實沒什麼問題
[00:12:45.500 --> 00:12:48.580]  在工作上會自作主張等等
[00:12:48.580 --> 00:12:50.820]  他說最重要是神體重
[00:12:50.820 --> 00:12:54.140]  所以歡迎低下層的人來到教會
[00:12:54.140 --> 00:12:58.660]  不覺得不配進到教會裡面
[00:12:58.660 --> 00:13:00.420]  沒有說不接納你們
[00:13:00.420 --> 00:13:04.220]  反而神體重的不是這些外表
[00:13:04.220 --> 00:13:06.340]  是否污穢與否
[00:13:06.340 --> 00:13:09.900]  反而最重要的是內裡
[00:13:09.900 --> 00:13:13.380]  你是否能夠靠著耶穌除去罪惡
[00:13:13.380 --> 00:13:14.860]  得無潔淨
[00:13:14.860 --> 00:13:17.420]  如果今天我們有些東西
[00:13:17.420 --> 00:13:19.300]  可能是做裝修的
[00:13:19.300 --> 00:13:22.060]  或者是做廚房的
[00:13:22.060 --> 00:13:25.140]  或者是做打金師傅
[00:13:25.140 --> 00:13:26.460]  可能我們在工作上
[00:13:26.460 --> 00:13:30.180]  會令我們很容易污穢
[00:13:30.180 --> 00:13:31.980]  但是神體重在工作上
[00:13:31.980 --> 00:13:34.900]  我們仍然可以行出神的聖潔
[00:13:34.900 --> 00:13:38.940]  在工作上仍然可以敬業、熬業
[00:13:38.940 --> 00:13:40.620]  做神喜歡做的事
[00:13:40.620 --> 00:13:43.980]  所以不在乎外面的問題
[00:13:43.980 --> 00:13:45.620]  而是在乎它裡面
[00:13:45.620 --> 00:13:48.140]  是否真正的夢神的月亮
[00:13:48.140 --> 00:13:49.540]  所以反過來說
[00:13:49.540 --> 00:13:51.900]  今天就算你穿得很漂亮
[00:13:51.900 --> 00:13:54.420]  或者你的家打掃得很乾淨
[00:13:54.420 --> 00:13:55.820]  很整齊
[00:13:55.820 --> 00:13:58.060]  但是原來你生活裡面
[00:13:58.060 --> 00:14:00.940]  是充滿著很多不合神心意的東西
[00:14:00.940 --> 00:14:04.500]  充滿著很多的罪惡污穢
[00:14:04.500 --> 00:14:06.860]  就算你外面多整齊
[00:14:06.860 --> 00:14:08.260]  你的家打掃得多乾淨
[00:14:08.260 --> 00:14:10.260]  但是你的人本身
[00:14:10.260 --> 00:14:14.020]  是不能夠得神的喜悅的話
[00:14:14.020 --> 00:14:15.700]  所有這些一切外表的
[00:14:15.700 --> 00:14:17.980]  都是等於無有
[00:14:17.980 --> 00:14:19.100]  今天我們主日的時候
[00:14:19.100 --> 00:14:21.060]  大家都是穿得盡量整齊回來
[00:14:21.060 --> 00:14:23.740]  特別是上港台侍奉的大兄姊妹
[00:14:23.740 --> 00:14:25.220]  都穿得很整齊
[00:14:25.220 --> 00:14:27.420]  但是如果我們外面整齊
[00:14:27.420 --> 00:14:31.340]  內心卻充滿著這些不義和罪惡的話
[00:14:31.340 --> 00:14:32.980]  這樣外表這些一切
[00:14:32.980 --> 00:14:35.900]  反而是成為我們的難阻
[00:14:35.900 --> 00:14:37.620]  成為我們去到神面前
[00:14:37.620 --> 00:14:39.940]  夢去月立的難阻
[00:14:39.940 --> 00:14:43.340]  所以今天我們再一次求神幫助我們
[00:14:43.340 --> 00:14:45.820]  神體是很著重的
[00:14:45.820 --> 00:14:48.420]  怎樣能夠清楚見到上帝呢
[00:14:48.420 --> 00:14:54.460]  怎樣能夠有我們人生終極的目標
[00:14:54.460 --> 00:14:57.260]  不會失落、不會失方向呢
[00:14:57.260 --> 00:15:00.900]  我們很需要有一個清潔的心
[00:15:00.900 --> 00:15:03.700]  今早主席選了
[00:15:03.700 --> 00:15:07.980]  詩篇二十四篇三節的啟應經文
[00:15:07.980 --> 00:15:09.460]  我跟他沒有合作過
[00:15:09.460 --> 00:15:11.340]  或者他知道我這個主題
[00:15:11.340 --> 00:15:13.700]  所以特意選了這個經文
[00:15:13.700 --> 00:15:15.500]  詩篇二十四篇三節到第五節
[00:15:15.500 --> 00:15:17.140]  我們再讀一次這三節的經文
[00:15:17.140 --> 00:15:18.300]  好嗎 請讀
[00:15:18.300 --> 00:15:20.980]  「誰能登耶和華的山」
[00:15:20.980 --> 00:15:24.220]  「誰能站在他的聖所」
[00:15:24.220 --> 00:15:26.660]  「就是守結心清」
[00:15:26.660 --> 00:15:28.180]  「不向虛妄」
[00:15:28.180 --> 00:15:30.700]  「起誓不為詭詐的人」
[00:15:30.700 --> 00:15:33.180]  「他必蒙耶和華次福」
[00:15:33.180 --> 00:15:35.540]  「又蒙救他的上帝」
[00:15:35.540 --> 00:15:39.060]  「使他誠義」
[00:15:39.060 --> 00:15:41.860]  前一節我們說過什麼叫誠義
[00:15:41.860 --> 00:15:43.980]  飢渴、無義
[00:15:43.980 --> 00:15:48.060]  這裡包括了當他有了真實的信心
[00:15:48.060 --> 00:15:49.860]  他行出的義行
[00:15:49.860 --> 00:15:52.420]  表達他的信心是真實的
[00:15:52.420 --> 00:15:54.460]  所以神說這些是蒙福的人
[00:15:54.460 --> 00:15:58.140]  這裡誰能登耶和華的山
[00:15:58.140 --> 00:15:59.820]  誰能站在他的聖所
[00:15:59.820 --> 00:16:01.940]  不是穿著華麗的衣服
[00:16:01.940 --> 00:16:05.500]  不是穿著聖職的聖袍
[00:16:05.500 --> 00:16:08.140]  這裡說「守結心清」
[00:16:08.140 --> 00:16:09.540]  「不向虛妄」
[00:16:09.540 --> 00:16:10.900]  然後特別這裡提到
[00:16:10.900 --> 00:16:12.860]  「起誓不為詭詐的人」
[00:16:12.860 --> 00:16:14.540]  意思是說他是真實的
[00:16:14.540 --> 00:16:16.180]  不為詭詐的
[00:16:16.180 --> 00:16:18.220]  在他待人的時候是真誠的
[00:16:18.220 --> 00:16:20.740]  在他練恤人的時候是出於愛心的
[00:16:20.740 --> 00:16:23.140]  沒有虛假的
[00:16:23.140 --> 00:16:25.620]  我們發覺這就是不為詭詐
[00:16:25.620 --> 00:16:29.420]  真誠、真實、真實的愛心
[00:16:29.420 --> 00:16:33.340]  這種人是「守結心清」
[00:16:33.340 --> 00:16:37.900]  所以我們時常都需要來到神面前
[00:16:37.900 --> 00:16:38.940]  求神幫助我們
[00:16:38.940 --> 00:16:43.900]  有什麼「女」和「愛」不得一致的
[00:16:43.900 --> 00:16:47.980]  有時候我們太多的外表
[00:16:47.980 --> 00:16:52.540]  例如禮儀也好、禮貌也好
[00:16:52.540 --> 00:16:55.500]  或者待人的方法也好
[00:16:55.500 --> 00:16:59.580]  有時候我們也會有些假面具
[00:16:59.580 --> 00:17:01.980]  所以如果這些假面具
[00:17:01.980 --> 00:17:05.140]  跟我們裡面的心不相稱的話
[00:17:05.140 --> 00:17:08.420]  有時候我們需要好好調整它
[00:17:08.420 --> 00:17:11.540]  甚至有些人已經有太多假面具
[00:17:11.540 --> 00:17:17.620]  假到他自己也分不清哪些是真、哪些是假
[00:17:17.620 --> 00:17:19.220]  他說的那些好像是真的
[00:17:19.220 --> 00:17:23.660]  其實裡面那些不是真實的
[00:17:23.660 --> 00:17:27.420]  我們每一個人有時候都會有這個問題
[00:17:27.420 --> 00:17:30.540]  我們需要時常在神面前檢討一下
[00:17:30.540 --> 00:17:36.980]  我們內心是否真的有真正的清潔
[00:17:36.980 --> 00:17:44.100]  所以他說「守結心清,起誓不為詭詐,不向去亡」
[00:17:44.100 --> 00:17:50.140]  所以我們看到這是蒙爾華次福的一個很重要的原因
[00:17:50.140 --> 00:17:56.820]  所以甚麼是能夠讓我們有一個清潔的心呢?
[00:17:56.820 --> 00:17:59.300]  我們知道我們人都是帶著罪性
[00:17:59.300 --> 00:18:00.820]  我們仍然是不完全
[00:18:00.820 --> 00:18:03.700]  在我們未見耶穌身體得熟之前
[00:18:03.700 --> 00:18:08.980]  我們偶爾也會有些得罪神或得罪人的地方
[00:18:08.980 --> 00:18:11.660]  所以有一首詩歌很有意思
[00:18:11.660 --> 00:18:14.460]  不知道大家有沒有聽過《晚吐》這首詩歌
[00:18:14.460 --> 00:18:17.020]  在晚吐的時候他就來檢討自己
[00:18:17.020 --> 00:18:19.300]  有沒有一些事情我得罪了神
[00:18:19.300 --> 00:18:20.820]  有沒有一些事情我得罪了人
[00:18:20.820 --> 00:18:26.380]  或者向人有些不好的傷害人
[00:18:26.380 --> 00:18:29.260]  或者引人走錯路
[00:18:29.260 --> 00:18:31.780]  所以這首詩歌大家應該聽過
[00:18:31.780 --> 00:18:36.780]  他說「若我今日傷害他人心靈」
[00:18:36.780 --> 00:18:42.420]  「若我今日傷害他人心靈」
[00:18:42.420 --> 00:18:44.660]  聽過沒有?
[00:18:44.660 --> 00:18:50.540]  然後第二句話:「若我今日腳步走錯路徑」
[00:18:50.540 --> 00:18:53.460]  所以有些甚麼地方離開了主的道路
