
[00:00:00.000 --> 00:00:04.200]  如果你是聖經的話,我請你一起去擁抱神的華語
[00:01:20.300 --> 00:01:23.000]  那你每兩個小時就餵他一次
[00:01:23.000 --> 00:01:25.200]  那要看寶寶吃得好不好
[00:01:25.200 --> 00:01:26.100]  如果吃得不好的話
[00:01:26.100 --> 00:01:27.900]  他可能吃一餐吃九個字
[00:01:27.900 --> 00:01:29.700]  吃完九個字你跟他掃風
[00:01:29.700 --> 00:01:33.600]  掃完風之後你就差不多又餵他一次了
[00:01:33.600 --> 00:01:37.100]  那我都不明白你每兩個小時要做這樣的動作
[00:01:37.100 --> 00:01:38.700]  你可以做些什麼呢
[00:01:38.700 --> 00:01:41.900]  可能睡覺都沒得睡
[00:01:41.900 --> 00:01:44.900]  那很多人跟我們說這是一個非人的生活
[00:01:44.900 --> 00:01:45.900]  因為你不是一個人
[00:01:45.900 --> 00:01:49.300]  你是一隻牛在餵奶
[00:01:49.300 --> 00:01:51.400]  那都覺得都有點滴汗了
[00:01:51.400 --> 00:01:52.500]  那怎樣過呀
[00:01:52.500 --> 00:01:53.600]  怎樣捱呀
[00:01:53.600 --> 00:01:55.000]  那有些家長跟我說
[00:01:55.000 --> 00:01:56.100]  不用擔心
[00:01:56.100 --> 00:01:57.700]  到時候你會得的
[00:01:57.700 --> 00:02:00.700]  那為什麼現在我覺得會不行
[00:02:00.700 --> 00:02:03.000]  到時候我會覺得得的呢
[00:02:03.000 --> 00:02:04.600]  他說很容易的
[00:02:04.600 --> 00:02:06.800]  只要你看著你的寶寶
[00:02:06.800 --> 00:02:10.500]  你就會什麼都得的了
[00:02:10.500 --> 00:02:11.400]  為什麼呀
[00:02:11.400 --> 00:02:13.400]  你看著他這麼可愛的寶寶的時候
[00:02:13.400 --> 00:02:14.900]  他一哭你自然會起來
[00:02:14.900 --> 00:02:16.200]  你自然會餵他
[00:02:16.200 --> 00:02:17.400]  你多累都好
[00:02:17.400 --> 00:02:20.400]  你都擠到力量出來的
[00:02:20.400 --> 00:02:23.300]  那當然我都聽過一些家長跟我說
[00:02:23.300 --> 00:02:24.500]  當他抱著寶寶
[00:02:24.500 --> 00:02:26.200]  寶寶哭到擦天的時候
[00:02:26.200 --> 00:02:27.300]  不停地在哭
[00:02:27.300 --> 00:02:28.400]  他真的有想過
[00:02:28.400 --> 00:02:31.200]  我現在放手會怎樣呢
[00:02:31.200 --> 00:02:34.600]  我在牆旁邊撞牆會怎樣呢
[00:02:34.600 --> 00:02:36.400]  我覺得是一個比較極端的狀態
[00:02:36.400 --> 00:02:38.700]  而且應該不會持續很長的
[00:02:38.700 --> 00:02:40.700]  理論上就是
[00:02:40.700 --> 00:02:42.700]  當你看到寶寶
[00:02:42.700 --> 00:02:45.000]  你因為他很辛苦
[00:02:45.000 --> 00:02:48.400]  你更累你都可以照顧到他
[00:02:48.400 --> 00:02:49.100]  為什麼呀
[00:02:49.100 --> 00:02:51.000]  因為這不是一個責任
[00:02:51.000 --> 00:02:55.500]  你是愛著這個寶寶
[00:02:55.500 --> 00:02:58.100]  今天我們作為基督徒
[00:02:58.100 --> 00:03:00.800]  都值得我們去反省
[00:03:00.800 --> 00:03:03.100]  當我們想我們要服事上帝
[00:03:03.100 --> 00:03:06.200]  要為神做很多事的時候
[00:03:06.200 --> 00:03:08.300]  是不是基於責任
[00:03:08.300 --> 00:03:10.200]  我要去做
[00:03:10.200 --> 00:03:11.800]  還是基於愛
[00:03:11.800 --> 00:03:16.400]  我愛這個上帝想我去做呢
[00:03:16.400 --> 00:03:18.300]  只會覺得
[00:03:18.300 --> 00:03:19.900]  我不做的話
[00:03:19.900 --> 00:03:21.200]  神就會很生氣
[00:03:21.200 --> 00:03:22.800]  那我就很弊加火
[00:03:22.800 --> 00:03:26.000]  我就會很有愧疚
[00:03:26.000 --> 00:03:27.400]  是不是我不做
[00:03:27.400 --> 00:03:30.400]  我就會被我的目者說我
[00:03:30.400 --> 00:03:32.000]  又或者我身邊的基督徒
[00:03:32.000 --> 00:03:34.000]  就會覺得我是一個很壞的基督徒
[00:03:34.000 --> 00:03:36.300]  我就很不像樣
[00:03:36.300 --> 00:03:38.700]  我們有多少是出於責任
[00:03:38.700 --> 00:03:40.000]  出於罪疚感
[00:03:40.000 --> 00:03:42.800]  出於不想被人責罵
[00:03:42.800 --> 00:03:46.600]  以致我們去服事上帝
[00:03:46.600 --> 00:03:50.900]  就是我們能夠基於愛的緣故
[00:03:50.900 --> 00:03:54.700]  我們想服事上帝
[00:03:54.700 --> 00:03:57.500]  上星期我們教會的關愛年會
[00:03:57.500 --> 00:04:01.500]  主題是探討到牧孫的宣教工作
[00:04:01.500 --> 00:04:03.900]  當我們想到牧師林的時候
[00:04:03.900 --> 00:04:07.500]  我們不是在想牧師林
[00:04:07.500 --> 00:04:12.500]  而是想到很多未認識耶穌的牧師林的時候
[00:04:12.500 --> 00:04:16.100]  我們會覺得很難向他們傳福音
[00:04:16.100 --> 00:04:17.500]  向他們傳福音的時候
[00:04:17.500 --> 00:04:19.900]  就會面對很多壓迫
[00:04:19.900 --> 00:04:22.100]  他們可能會唾罵我們
[00:04:22.100 --> 00:04:25.500]  可能有很多文化障礙要衝破
[00:04:25.500 --> 00:04:27.500]  不過我不做就不行
[00:04:27.500 --> 00:04:31.900]  否則他們就全部落地很慘
[00:04:31.900 --> 00:04:34.500]  是不是真的出於一個責任感
[00:04:34.500 --> 00:04:36.700]  好像你不向他傳福音
[00:04:36.700 --> 00:04:39.100]  他死了就是你的錯
[00:04:39.100 --> 00:04:41.500]  以致我們要去傳福音
[00:04:41.500 --> 00:04:43.100]  是不是我們經常說
[00:04:43.100 --> 00:04:44.700]  主耶穌給了我們大使命
[00:04:44.700 --> 00:04:46.100]  所以我們每個人都有責任
[00:04:46.100 --> 00:04:46.900]  我不可以做
[00:04:46.900 --> 00:04:48.100]  我們每一個人都有責任
[00:04:48.100 --> 00:04:49.500]  不只是傳給傳道人
[00:04:49.500 --> 00:04:50.700]  不只是給牧者
[00:04:50.700 --> 00:04:52.100]  不只是給宣教士
[00:04:52.100 --> 00:04:53.100]  是每個人都要做
[00:04:53.100 --> 00:04:55.700]  所以你不做就不對了
[00:04:55.700 --> 00:04:59.100]  我們是不是這樣看宣教呢?
[00:04:59.100 --> 00:05:01.500]  當然我強調
[00:05:01.500 --> 00:05:03.500]  剛才我們的動機都是真的
[00:05:03.500 --> 00:05:04.700]  都是正確的
[00:05:04.700 --> 00:05:06.900]  我們的確是關心別人的靈魂
[00:05:06.900 --> 00:05:08.500]  我們不想他們失喪
[00:05:08.500 --> 00:05:09.900]  以致我們向他們傳福音
[00:05:09.900 --> 00:05:11.300]  這個是真的
[00:05:11.300 --> 00:05:13.100]  我們實在是領受了
[00:05:13.100 --> 00:05:14.700]  耶穌給我們的大使命
[00:05:14.700 --> 00:05:17.100]  所以我們應該有這個使命感
[00:05:17.100 --> 00:05:18.500]  要去承擔傳福音
[00:05:18.500 --> 00:05:20.100]  這個也是真的
[00:05:20.100 --> 00:05:22.700]  不過是不是就止於這樣呢?
[00:05:22.700 --> 00:05:24.300]  如果只是這樣的話
[00:05:24.300 --> 00:05:26.500]  我們做一個很慘的基督徒
[00:05:26.500 --> 00:05:27.700]  因為我們很內疚
[00:05:27.700 --> 00:05:28.500]  做得不好
[00:05:28.500 --> 00:05:29.900]  因為我們押著一個使命
[00:05:29.900 --> 00:05:31.900]  我們要被迫去做
[00:05:31.900 --> 00:05:33.300]  究竟我們裏面
[00:05:33.300 --> 00:05:35.500]  有沒有一個愛的回應呢?
[00:05:35.500 --> 00:05:37.100]  當我們看宣教的時候
[00:05:37.100 --> 00:05:39.500]  這個是不是只是一個責任感
[00:05:39.500 --> 00:05:41.300]  是不是只是一個罪疚感
[00:05:41.300 --> 00:05:43.100]  而我們不享受
[00:05:43.100 --> 00:05:46.300]  而我們不期望的呢?
[00:05:46.300 --> 00:05:49.100]  今日我們藉著一篇詩篇六十七篇
[00:05:49.100 --> 00:05:50.300]  我們探討一下
[00:05:50.300 --> 00:05:52.900]  我們應該用一個怎樣的心態
[00:05:52.900 --> 00:05:55.300]  去回應神給我們的使命
[00:05:55.300 --> 00:05:58.900]  當我們要去想普世猜拳的時候
[00:05:58.900 --> 00:06:02.100]  我們用一個怎樣的心態去面對
[00:06:02.100 --> 00:06:03.300]  如果你有聖經的話
[00:06:03.300 --> 00:06:05.500]  請你打開到詩篇第六十七篇
[00:06:05.500 --> 00:06:08.900]  或者你可以回到程序表的內頁
[00:06:08.900 --> 00:06:11.300]  這篇詩篇寫作的背景
[00:06:11.300 --> 00:06:12.500]  我們不是很認識
[00:06:12.500 --> 00:06:14.500]  哪一個寫我們不是很清楚
[00:06:14.500 --> 00:06:17.100]  什麼時期我們不是很知道
[00:06:17.100 --> 00:06:19.900]  但我們知道根據猶太人的習俗
[00:06:19.900 --> 00:06:21.300]  他們在會堂裏面
[00:06:21.300 --> 00:06:23.700]  每逢安息完結的時候
[00:06:23.700 --> 00:06:25.700]  他們都會讀這篇詩篇
[00:06:25.700 --> 00:06:26.300]  換句話說
[00:06:26.300 --> 00:06:28.300]  有點像我們今日的祝福
[00:06:28.300 --> 00:06:29.500]  或者三一頌
[00:06:29.500 --> 00:06:31.700]  都是大家散會的時候
[00:06:31.700 --> 00:06:33.100]  最後再讀一次
[00:06:33.100 --> 00:06:35.500]  這是一篇向神的禱告
[00:06:35.500 --> 00:06:37.900]  求神賜福給我們的詩篇
[00:06:37.900 --> 00:06:41.700]  所以這也可以算是一個祝福的詩篇
[00:06:41.700 --> 00:06:44.500]  當我們思想這篇詩篇的時候
[00:06:44.500 --> 00:06:45.500]  我們會看看
[00:06:45.500 --> 00:06:48.100]  究竟詩人向神所求的是什麼
[00:06:48.100 --> 00:06:50.100]  而藉著這篇詩篇
[00:06:50.100 --> 00:06:51.500]  我們認識到我們所信的上帝
[00:06:51.500 --> 00:06:52.900]  是一個怎樣的上帝
[00:06:52.900 --> 00:06:53.700]  然後我們再探討一下
[00:06:53.700 --> 00:06:55.500]  我們應該怎樣去回應
[00:06:55.500 --> 00:06:56.900]  容許我再讀一次
[00:06:56.900 --> 00:06:59.700]  詩篇六十七篇第一節
[00:06:59.700 --> 00:07:01.500]  願神憐憫我們
[00:07:01.500 --> 00:07:03.500]  賜福給我們
[00:07:03.500 --> 00:07:06.100]  使祂的面向我們發光
[00:07:06.100 --> 00:07:08.500]  好讓全地得知祢的道路
[00:07:08.500 --> 00:07:10.700]  萬國得知祢的救恩
[00:07:10.700 --> 00:07:13.300]  神呀!願萬民稱謝祢
[00:07:13.300 --> 00:07:15.700]  願萬民都稱謝祢
[00:07:15.700 --> 00:07:18.500]  願萬族都快樂歡呼
[00:07:18.500 --> 00:07:21.700]  因為祢必按公正審判萬民
[00:07:21.700 --> 00:07:23.900]  引導地上的萬族
[00:07:23.900 --> 00:07:26.500]  神呀!願萬民稱謝祢
[00:07:26.500 --> 00:07:29.500]  願萬民都稱謝祢
[00:07:29.500 --> 00:07:31.500]  地已經出了土產
[00:07:31.500 --> 00:07:35.100]  我們的神要賜福給我們
[00:07:35.100 --> 00:07:37.100]  神要賜福給我們
[00:07:37.100 --> 00:07:40.700]  地的四敵都要敬畏祂
[00:07:40.700 --> 00:07:44.700]  在詩篇一開始的時候
[00:07:44.700 --> 00:07:46.500]  向神一個祈求
[00:07:46.500 --> 00:07:49.100]  但求神賜福給我們
[00:07:49.100 --> 00:07:50.500]  願神憐憫我們
[00:07:50.500 --> 00:07:52.100]  賜福給我們
[00:07:52.100 --> 00:07:55.100]  使祂的面向我們發光
[00:07:55.100 --> 00:07:59.900]  這一節跟一個我們很熟悉的祝福很相近
[00:07:59.900 --> 00:08:04.500]  就是在文素記第六章第二十四至二十六節
[00:08:04.500 --> 00:08:07.500]  「願耶華賜福給祢 保護祢
[00:08:07.500 --> 00:08:11.900]  願耶華使祂的臉光照祢 賜恩給祢
[00:08:11.900 --> 00:08:15.700]  願耶華向祢養念 賜祢平安」
[00:08:15.700 --> 00:08:19.100]  跟這段經文第一節很相近
[00:08:19.100 --> 00:08:22.500]  所以這是一個很熟悉的情況去作出禱告
[00:08:22.500 --> 00:08:25.500]  不同的地方就是在文素記裡
[00:08:25.500 --> 00:08:29.100]  一般來說是祭司向以色列人所賜的祝福
[00:08:29.100 --> 00:08:31.900]  所以讓神賜福給你們
[00:08:31.900 --> 00:08:36.300]  但這篇詩篇是可以信徒之間互相作出祝福
[00:08:36.300 --> 00:08:39.300]  求神賜福給我們
[00:08:39.300 --> 00:08:41.700]  所以這有少許不同
[00:08:41.700 --> 00:08:45.100]  這個福是一個怎樣的福氣呢?
[00:08:45.100 --> 00:08:47.900]  在第一節說到
[00:08:47.900 --> 00:08:50.700]  「願神憐憫我們 賜福給我們」
[00:08:50.700 --> 00:08:52.700]  在聖經裡說到這個福
[00:08:52.700 --> 00:08:55.700]  可以是指物質上的福
[00:08:55.700 --> 00:08:58.300]  但不止於物質上的福
[00:08:58.300 --> 00:08:59.100]  換句話說
[00:08:59.100 --> 00:09:00.700]  神賜福給我們的時候
[00:09:00.700 --> 00:09:03.300]  可能包括我們有腹足
[00:09:03.300 --> 00:09:04.700]  這是神賜給我們的
[00:09:04.700 --> 00:09:06.300]  但不止於物質上的福
[00:09:06.300 --> 00:09:07.900]  可能是讓我們健康
[00:09:07.900 --> 00:09:09.300]  在地上長壽
[00:09:09.300 --> 00:09:11.300]  可能是神保障他們
[00:09:11.300 --> 00:09:14.100]  保護他們免受天災人禍的傷害
[00:09:14.100 --> 00:09:16.500]  這也是神賜的福
[00:09:16.500 --> 00:09:21.700]  但重點不是單單要神賜給我的福
[00:09:21.700 --> 00:09:24.100]  要神賜的福的時候
[00:09:24.100 --> 00:09:27.900]  同時意味著我要的賜福者
[00:09:27.900 --> 00:09:30.900]  當我得著神賜給我的福的時候
[00:09:30.900 --> 00:09:34.300]  我知道賜福給我的上帝在我身邊
[00:09:34.300 --> 00:09:36.300]  以致我不是自己孤零零
[00:09:36.300 --> 00:09:38.900]  神仍然要我同在
[00:09:38.900 --> 00:09:41.700]  所以要的不是要福氣這麼簡單
[00:09:41.700 --> 00:09:44.700]  而是要賜福者
[00:09:44.700 --> 00:09:48.700]  我早幾年前去以色列的時候
[00:09:48.700 --> 00:09:51.900]  探望一個香港住了幾年的弟兄姊妹
[00:09:51.900 --> 00:09:53.500]  他們有他們的家庭
[00:09:53.500 --> 00:09:55.300]  但在以色列不是買到那麼多
[00:09:55.300 --> 00:09:58.100]  我們香港人用的東西
[00:09:58.100 --> 00:10:00.100]  包括一些小食
[00:10:00.100 --> 00:10:02.900]  就是零食 薯片 巧克力
[00:10:02.900 --> 00:10:05.100]  我們去探望這個家庭
[00:10:05.100 --> 00:10:08.100]  由於我們不是在他家的緣故
[00:10:08.100 --> 00:10:10.100]  我們在街上見面吃飯
[00:10:10.100 --> 00:10:11.100]  最後離開的時候
[00:10:11.100 --> 00:10:13.100]  就說我們有些甜品給你們
[00:10:13.100 --> 00:10:15.700]  有些巧克力 有些零食給你們
[00:10:15.700 --> 00:10:19.900]  那個兒子就馬上眼眶望著
[00:10:19.900 --> 00:10:22.500]  「巧克力好啊」
[00:10:22.500 --> 00:10:24.500]  但我們還在聊天 還沒離開
[00:10:24.500 --> 00:10:26.500]  打算離開後再給
[00:10:26.500 --> 00:10:28.300]  聊著聊著 還沒離開的時候
[00:10:28.300 --> 00:10:30.300]  那個兒子就跟我說
[00:10:30.300 --> 00:10:33.700]  「不如你先給我吧」
[00:10:33.700 --> 00:10:36.100]  換句話說 其實你離開是可以的
[00:10:36.100 --> 00:10:37.500]  不過你給了我 你就離開吧
[00:10:37.500 --> 00:10:39.500]  你快點給我吧
[00:10:39.500 --> 00:10:41.700]  他就是想要福氣
[00:10:41.700 --> 00:10:44.900]  但他不太在乎賜福者
[00:10:44.900 --> 00:10:46.700]  這段經文讓我們知道
[00:10:46.700 --> 00:10:50.500]  向神求的不是單單要神賜給我的福氣
[00:10:50.500 --> 00:10:54.700]  而是要神賜福的上帝與我同在
[00:10:54.700 --> 00:10:57.900]  這是向神所祈求的
[00:10:57.900 --> 00:10:59.900]  但不僅如此
[00:10:59.900 --> 00:11:03.500]  還要是使祂的念向我們發光
[00:11:03.500 --> 00:11:05.700]  神的念向我們發光
[00:11:05.700 --> 00:11:08.500]  有點像太陽向我們放光一樣
[00:11:08.500 --> 00:11:10.100]  我們知道沒有太陽的話
[00:11:10.100 --> 00:11:11.300]  所有人都會死
[00:11:11.300 --> 00:11:12.900]  因為我們不會有農作物
[00:11:12.900 --> 00:11:14.300]  我們不會有食物
[00:11:14.300 --> 00:11:16.300]  所以神向我們發光
[00:11:16.300 --> 00:11:18.100]  好像太陽照耀我們一樣
[00:11:18.100 --> 00:11:20.900]  是祂讓我們能夠存活
[00:11:20.900 --> 00:11:22.500]  但祂的念向我們發光
[00:11:22.500 --> 00:11:24.700]  也意味著祂看著我們
[00:11:24.700 --> 00:11:27.100]  祂不是向我們掩面不看
[00:11:27.100 --> 00:11:30.300]  這也代表著與神的關係
[00:11:30.300 --> 00:11:32.100]  在座當中的男士們
[00:11:32.100 --> 00:11:33.900]  若果你回到家中
[00:11:33.900 --> 00:11:35.700]  你跟太太說「老婆 我回來了」
[00:11:35.700 --> 00:11:38.100]  她不看你
[00:11:38.100 --> 00:11:39.500]  你知道大件事了
[00:11:39.500 --> 00:11:41.500]  你跟她說話
[00:11:41.500 --> 00:11:44.100]  最多是眼尾看一看你
[00:11:44.100 --> 00:11:45.900]  你知道有問題
[00:11:45.900 --> 00:11:47.700]  直到她肯看著你
[00:11:47.700 --> 00:11:49.100]  四目交流的時候
[00:11:49.100 --> 00:11:50.700]  你才知道沒有問題
[00:11:50.700 --> 00:11:52.100]  大家也看到小朋友
[00:11:52.100 --> 00:11:53.500]  生氣的時候會發脾氣
[00:11:53.500 --> 00:11:54.900]  「我不理你」
[00:11:54.900 --> 00:11:55.900]  另眉一面的
[00:11:55.900 --> 00:11:57.300]  我肯看著你
[00:11:57.300 --> 00:12:00.100]  就是代表著這個關係沒有問題
[00:12:00.100 --> 00:12:04.500]  所以神向你兩面發光的時候
[00:12:04.500 --> 00:12:06.100]  神是看著我們
[00:12:06.100 --> 00:12:08.500]  神不是對我們掩面不看
[00:12:08.500 --> 00:12:10.300]  神是真的看著
[00:12:10.300 --> 00:12:12.900]  這代表著我們與神有一個好的關係
[00:12:12.900 --> 00:12:15.500]  這是我私人向神祈求的
[00:12:17.100 --> 00:12:18.100]  很有趣
[00:12:18.100 --> 00:12:19.500]  因為在《文素記》中
[00:12:19.500 --> 00:12:22.100]  祝福是向你祝福
[00:12:22.100 --> 00:12:25.700]  但這篇詩篇是求神賜福給我們
[00:12:25.700 --> 00:12:28.300]  是否很自私?
[00:12:28.300 --> 00:12:31.300]  是否希望自己有甚麼好處?
[00:12:31.300 --> 00:12:32.900]  是否不對?
[00:12:32.900 --> 00:12:36.500]  《新舊約》也有類似的禱告
[00:12:36.500 --> 00:12:37.900]  這不是問題
[00:12:37.900 --> 00:12:40.500]  問題是《新舊約》也知道
[00:12:40.500 --> 00:12:43.500]  我們要求神賜福給我們
[00:12:43.500 --> 00:12:46.500]  我們希望我們有福氣
[00:12:46.500 --> 00:12:48.500]  這不是終結
[00:12:48.500 --> 00:12:50.900]  我得到神賜給我的福氣
[00:12:50.900 --> 00:12:53.500]  不是以致我享受
[00:12:53.500 --> 00:12:55.500]  以致我可以踮腳
[00:12:55.500 --> 00:12:57.900]  這不是最終目的
[00:12:57.900 --> 00:12:59.100]  最終目的是甚麼?
[00:12:59.100 --> 00:13:00.900]  你看下一節便知道
[00:13:00.900 --> 00:13:03.100]  為何要求神賜福給我們?
[00:13:03.100 --> 00:13:03.900]  第二節
[00:13:03.900 --> 00:13:06.700]  「好讓全地得知你的道路
[00:13:06.700 --> 00:13:09.100]  萬國得知你的救恩」
[00:13:09.100 --> 00:13:10.700]  私人求就是
[00:13:10.700 --> 00:13:12.300]  神賜福給我們
[00:13:12.300 --> 00:13:15.900]  好讓其他人知道你是誰
[00:13:15.900 --> 00:13:17.700]  知道你的道路
[00:13:17.700 --> 00:13:19.300]  是平衡於下一句
[00:13:19.300 --> 00:13:20.900]  「萬國得知你的救恩」
[00:13:20.900 --> 00:13:21.900]  換句話說
[00:13:21.900 --> 00:13:23.700]  我知道神的道路
[00:13:23.700 --> 00:13:25.900]  不是單單一條路怎樣走
[00:13:25.900 --> 00:13:28.100]  而是知道怎樣走在神的心意當中
[00:13:28.100 --> 00:13:29.900]  這個道路是意味著
[00:13:29.900 --> 00:13:31.700]  你得著神的拯救
[00:13:31.700 --> 00:13:33.500]  因為下一句對比的就是
[00:13:33.500 --> 00:13:34.700]  「得知你的救恩」
[00:13:34.700 --> 00:13:37.900]  我求神賜福給我
[00:13:37.900 --> 00:13:41.700]  是求以致其他人
[00:13:41.700 --> 00:13:43.300]  萬國的人
[00:13:43.300 --> 00:13:47.300]  能夠認識到上帝的救恩道路
[00:13:47.300 --> 00:13:50.300]  若果我得著神的福氣
[00:13:50.300 --> 00:13:54.100]  而我能夠活出喜樂的生命
[00:13:54.100 --> 00:13:55.900]  其他人便會見到
[00:13:55.900 --> 00:13:57.500]  為何你會這麼不同
[00:13:57.500 --> 00:14:02.700]  原來你得著和納約的神所賜給你的福
[00:14:02.700 --> 00:14:05.700]  我明白這是納約的上帝
[00:14:05.700 --> 00:14:10.700]  而要他知道怎樣才能得著救恩的道路
[00:14:10.700 --> 00:14:14.300]  弟兄姊妹,我們求神賜福給我們
[00:14:14.300 --> 00:14:15.700]  這是沒有問題的
[00:14:15.700 --> 00:14:19.700]  不過這不是要我們享受那麼簡單
[00:14:19.700 --> 00:14:23.500]  而是為了更多人能夠認識你的上帝
[00:14:23.500 --> 00:14:30.500]  更多人都能夠享受從上帝的福氣
[00:14:30.500 --> 00:14:34.900]  要萬國的人得救恩是甚麼意思呢?
[00:14:34.900 --> 00:14:35.700]  這裡很有趣
[00:14:35.700 --> 00:14:38.700]  用了很多不同的詞彙去形容他們
[00:14:38.700 --> 00:14:40.500]  傳遞知念的道路
[00:14:40.500 --> 00:14:42.500]  萬國知念的救恩
[00:14:42.500 --> 00:14:45.500]  第三字是萬民稱謝你
[00:14:45.500 --> 00:14:47.500]  接著是萬族
[00:14:47.500 --> 00:14:51.500]  這裡用了很多不同的詞彙
[00:14:51.500 --> 00:14:54.100]  相關的,差不多的
[00:14:54.100 --> 00:14:56.700]  就是形容所有不同的人
[00:14:56.700 --> 00:15:00.100]  無論傳遞也好,萬族也好,萬民也好
[00:15:00.100 --> 00:15:01.700]  都是指所有人
[00:15:01.700 --> 00:15:04.700]  使人祈求的就是神賜福給我們
[00:15:04.700 --> 00:15:11.300]  以致全地所有國民國族國方的人都能夠認識上帝
[00:15:11.300 --> 00:15:14.500]  為甚麼我們想國民國族的人認識上帝呢?
[00:15:14.500 --> 00:15:18.100]  是否因為免得他們進入一個永遠的死亡呢?
[00:15:18.100 --> 00:15:19.500]  《一論經文》不是這樣說的
[00:15:19.500 --> 00:15:21.700]  是否因為這樣他們就可以得著
[00:15:21.700 --> 00:15:24.100]  在教會裏知在相交的甜美
[00:15:24.100 --> 00:15:26.500]  弟兄姊妹互相幫助的份開心呢?
[00:15:26.500 --> 00:15:28.300]  《一論經文》不是這樣說的
[00:15:28.300 --> 00:15:30.500]  是否因為這樣得到神的保守
[00:15:30.500 --> 00:15:32.100]  我們就沒有甚麼病痛呢?
[00:15:32.100 --> 00:15:33.900]  《一論經文》不是這樣說的
[00:15:33.900 --> 00:15:35.500]  《一論經文》說甚麼呢?
[00:15:35.500 --> 00:15:38.900]  為甚麼要叫萬國得之神的救恩呢?
[00:15:38.900 --> 00:15:41.700]  第三節,神願萬民稱謝祢
[00:15:41.700 --> 00:15:43.300]  願萬民都稱謝祢
[00:15:43.300 --> 00:15:45.700]  第四節,願萬族都歡喜快樂
[00:15:45.700 --> 00:15:47.900]  因為祢必按公正審判萬民
[00:15:47.900 --> 00:15:49.900]  引導地上的萬族
[00:15:49.900 --> 00:15:50.900]  這裏所求的
[00:15:50.900 --> 00:15:53.700]  為甚麼會希望萬民都能夠認識上帝呢?
[00:15:53.700 --> 00:15:56.700]  因為就是要萬民都向神稱頌
[00:15:56.700 --> 00:15:59.900]  要萬民都向神獻出個讚禮
[00:15:59.900 --> 00:16:03.100]  向神獻上我們的敬拜
[00:16:03.100 --> 00:16:06.100]  弟兄姊妹,我們要明白一件事
[00:16:06.100 --> 00:16:08.300]  當我們想跟別人傳福音的時候
[00:16:08.300 --> 00:16:10.700]  我們不單單只是希望
[00:16:10.700 --> 00:16:12.300]  祂能夠得到一個永遠的生命
[00:16:12.300 --> 00:16:13.700]  免去一個永遠的死亡
[00:16:13.700 --> 00:16:15.500]  我們不單單只希望
[00:16:15.500 --> 00:16:17.900]  祂能夠融入到我們信仰群體裏面
[00:16:17.900 --> 00:16:20.900]  一同彼此相交,互相建立
[00:16:20.900 --> 00:16:23.100]  我們更加希望
[00:16:23.100 --> 00:16:27.700]  祂能夠一同跟我們去敬拜上帝
[00:16:27.700 --> 00:16:29.300]  美國一個神學家John Piper
[00:16:29.300 --> 00:16:32.300]  他講過一句說話
[00:16:32.300 --> 00:16:34.500]  猜拳不是最重要
[00:16:34.500 --> 00:16:36.500]  敬拜才是最重要
[00:16:36.500 --> 00:16:38.500]  但為甚麼要有猜拳呢?
[00:16:38.500 --> 00:16:40.500]  是因為沒有敬拜
[00:16:40.500 --> 00:16:43.500]  Mission exists because worship doesn't
[00:16:43.500 --> 00:16:46.300]  就是因為地上有些人
[00:16:46.300 --> 00:16:47.900]  他們不認識上帝
[00:16:47.900 --> 00:16:50.300]  他們沒有在敬拜上帝
