
[00:00:00.000 --> 00:00:02.000]  史能傳十一章
[00:01:43.840 --> 00:01:45.840]  主與你同在
[00:01:45.840 --> 00:01:46.840]  是不是
[00:01:46.840 --> 00:01:48.840]  這究竟是什麼意思呢
[00:01:48.840 --> 00:01:50.840]  耶穌不會彈了出來
[00:01:50.840 --> 00:01:52.840]  縱使有人見過
[00:01:52.840 --> 00:01:55.840]  但我們大部份的人都不會這樣見到
[00:01:55.840 --> 00:01:56.840]  是不是
[00:01:56.840 --> 00:01:58.840]  耶穌是整個人
[00:01:58.840 --> 00:02:00.840]  復活升了天
[00:02:00.840 --> 00:02:04.840]  究竟理解是怎樣呢
[00:02:04.840 --> 00:02:06.840]  這段聖經就提到
[00:02:06.840 --> 00:02:09.840]  人們門徒四散
[00:02:09.840 --> 00:02:11.840]  因為史提反被迫害
[00:02:11.840 --> 00:02:14.840]  被扔死之後
[00:02:14.840 --> 00:02:16.840]  就走了
[00:02:16.840 --> 00:02:19.840]  他們走到一些外邦人的地方
[00:02:19.840 --> 00:02:21.840]  當中都是猶太人
[00:02:21.840 --> 00:02:23.840]  有外邦人的地方
[00:02:23.840 --> 00:02:25.840]  有些是混合的
[00:02:25.840 --> 00:02:27.840]  而聖經提到
[00:02:27.840 --> 00:02:31.840]  他們就會向一些猶太人說耶穌
[00:02:31.840 --> 00:02:34.840]  但其實路加是強調
[00:02:34.840 --> 00:02:36.840]  向外邦人說耶穌
[00:02:36.840 --> 00:02:39.840]  大家看第二十節
[00:02:39.840 --> 00:02:42.840]  但內中有一些塞浦路斯
[00:02:42.840 --> 00:02:44.840]  也可以叫做居比路
[00:02:44.840 --> 00:02:46.840]  就是塞浦路斯島
[00:02:46.840 --> 00:02:48.840]  的人和古利內人
[00:02:48.840 --> 00:02:50.840]  就是那裡島上的人
[00:02:50.840 --> 00:02:52.840]  他們到了安提河
[00:02:52.840 --> 00:02:59.840]  就向一些說希臘人傳福音
[00:02:59.840 --> 00:03:02.840]  這次聖經是很重要的
[00:03:02.840 --> 00:03:08.840]  是聖經第一次說那些信徒
[00:03:08.840 --> 00:03:13.840]  是很直接向外邦人傳福音
[00:03:13.840 --> 00:03:16.840]  之前彼得是和哥尼流傳福音
[00:03:16.840 --> 00:03:18.840]  不過他是去到一個家庭傳福音
[00:03:18.840 --> 00:03:22.840]  但這個家庭仍然是在耶路撒冷的地方
[00:03:22.840 --> 00:03:24.840]  但現在這一節開始
[00:03:24.840 --> 00:03:26.840]  就說到他們四散
[00:03:26.840 --> 00:03:28.840]  因為逼迫的緣故
[00:03:28.840 --> 00:03:30.840]  然後就向外邦人傳福音
[00:03:30.840 --> 00:03:33.840]  這節聖經是很有歷史性的
[00:03:33.840 --> 00:03:35.840]  歷史性
[00:03:35.840 --> 00:03:38.840]  而且這班人都是一班門徒
[00:03:38.840 --> 00:03:41.840]  沒有一些出名的人在當中
[00:03:41.840 --> 00:03:44.840]  還有他們走的時候
[00:03:44.840 --> 00:03:46.840]  去傳福音的時候
[00:03:46.840 --> 00:03:48.840]  都估不到是成就了
[00:03:48.840 --> 00:03:51.840]  一個很重要的歷史時刻
[00:03:51.840 --> 00:03:55.840]  就是他們將福音傳給外邦人
[00:03:55.840 --> 00:03:58.840]  而主就藉著一兩節聖經
[00:03:58.840 --> 00:04:00.840]  其實是一個進程
[00:04:00.840 --> 00:04:02.840]  然後就將福音
[00:04:02.840 --> 00:04:04.840]  由這一節聖經開始
[00:04:04.840 --> 00:04:08.840]  大大地傳向希臘人、外邦人
[00:04:08.840 --> 00:04:10.840]  大家記住這節聖經
[00:04:10.840 --> 00:04:12.840]  很寶貴的
[00:04:12.840 --> 00:04:16.840]  然後聖經就說主與他們同在
[00:04:16.840 --> 00:04:18.840]  大家對聖經的說話
[00:04:18.840 --> 00:04:20.840]  抓得多緊呢
[00:04:20.840 --> 00:04:23.840]  聖經裡面有一句說話是這麼說的
[00:04:23.840 --> 00:04:24.840]  他說
[00:04:24.840 --> 00:04:26.840]  聖經每句說話
[00:04:26.840 --> 00:04:29.840]  都帶著能力
[00:04:29.840 --> 00:04:31.840]  每句聖經的說話
[00:04:31.840 --> 00:04:33.840]  都不帶著能力
[00:04:33.840 --> 00:04:35.840]  意思是這樣
[00:04:35.840 --> 00:04:39.840]  那怎麼理解這節聖經呢
[00:04:39.840 --> 00:04:41.840]  聖經裡面有很多字
[00:04:41.840 --> 00:04:43.840]  滴滴尿尿那些
[00:04:43.840 --> 00:04:45.840]  讀出來
[00:04:45.840 --> 00:04:46.840]  我真的這樣想
[00:04:46.840 --> 00:04:47.840]  如果這句說話是這樣
[00:04:47.840 --> 00:04:49.840]  整本聖經都帶著能力
[00:04:49.840 --> 00:04:52.840]  那究竟是什麼意思呢
[00:04:52.840 --> 00:04:54.840]  其實主與我們同在
[00:04:54.840 --> 00:04:56.840]  這一節聖經
[00:04:56.840 --> 00:04:58.840]  是很有能力的
[00:04:58.840 --> 00:05:01.840]  因為如果沒有他同在又如何呢
[00:05:01.840 --> 00:05:03.840]  沒有人信主嘛
[00:05:03.840 --> 00:05:06.840]  沒有他同在我們都不會在這裡
[00:05:06.840 --> 00:05:09.840]  所以這一節聖經是很有能力的
[00:05:09.840 --> 00:05:11.840]  很有能力的
[00:05:11.840 --> 00:05:13.840]  那怎麼有能力呢
[00:05:13.840 --> 00:05:15.840]  我們希望去抓到
[00:05:15.840 --> 00:05:17.840]  我也很希望抓到這一節聖經
[00:05:17.840 --> 00:05:19.840]  以致我們服侍
[00:05:19.840 --> 00:05:21.840]  面對生活的時候
[00:05:21.840 --> 00:05:23.840]  我們一出這節聖經
[00:05:23.840 --> 00:05:25.840]  就行了
[00:05:25.840 --> 00:05:27.840]  所有用力都回來了
[00:05:27.840 --> 00:05:28.840]  是不是
[00:05:28.840 --> 00:05:29.840]  我想說一說
[00:05:29.840 --> 00:05:31.840]  親虛
[00:05:31.840 --> 00:05:33.840]  然後引申回來這裡
[00:05:33.840 --> 00:05:35.840]  大家知道有親虛的
[00:05:35.840 --> 00:05:37.840]  由龍城區開始
[00:05:37.840 --> 00:05:39.840]  廟宇大起的
[00:05:39.840 --> 00:05:40.840]  親虛
[00:05:40.840 --> 00:05:41.840]  然後呢
[00:05:41.840 --> 00:05:43.840]  是的
[00:05:43.840 --> 00:05:45.840]  我們跟去的
[00:05:45.840 --> 00:05:46.840]  親虛
[00:05:46.840 --> 00:05:48.840]  然後去了深水埗
[00:05:48.840 --> 00:05:50.840]  大家知道深水埗有兩個親虛
[00:05:50.840 --> 00:05:52.840]  一個在南昌街
[00:05:52.840 --> 00:05:55.840]  和大埔道交界
[00:05:55.840 --> 00:05:57.840]  在公廁旁邊
[00:05:57.840 --> 00:05:59.840]  所以去親虛挺好的
[00:05:59.840 --> 00:06:01.840]  需要就可以去
[00:06:01.840 --> 00:06:03.840]  不錯的
[00:06:03.840 --> 00:06:04.840]  有酒樓
[00:06:04.840 --> 00:06:05.840]  可以去吃東西
[00:06:05.840 --> 00:06:07.840]  第二個親虛就是
[00:06:07.840 --> 00:06:09.840]  現在在元州村裏面
[00:06:09.840 --> 00:06:11.840]  一個圓形的廣場裏面
[00:06:11.840 --> 00:06:13.840]  有兩個親虛
[00:06:13.840 --> 00:06:14.840]  仍然有兩個親虛
[00:06:14.840 --> 00:06:16.840]  慈光堂和宗教會一起
[00:06:16.840 --> 00:06:18.840]  在做的
[00:06:18.840 --> 00:06:20.840]  親虛做些什麼呢
[00:06:20.840 --> 00:06:22.840]  大家知不知道
[00:06:22.840 --> 00:06:24.840]  家庭人
[00:06:24.840 --> 00:06:26.840]  可能少一點去
[00:06:26.840 --> 00:06:27.840]  我告訴大家
[00:06:27.840 --> 00:06:29.840]  很多很多事情發生的
[00:06:29.840 --> 00:06:31.840]  在街頭那裏
[00:06:31.840 --> 00:06:32.840]  有人
[00:06:32.840 --> 00:06:34.840]  有中醫在那裏為人看醫生
[00:06:34.840 --> 00:06:36.840]  有西醫在那裏
[00:06:36.840 --> 00:06:38.840]  又是為人看醫生
[00:06:38.840 --> 00:06:41.840]  然後有護士在那裏幫人量血壓
[00:06:41.840 --> 00:06:43.840]  驗血糖
[00:06:43.840 --> 00:06:45.840]  這些全部是免費的
[00:06:45.840 --> 00:06:47.840]  然後還有小朋友的活動
[00:06:47.840 --> 00:06:49.840]  有幾張桌子
[00:06:49.840 --> 00:06:50.840]  就在那裏
[00:06:50.840 --> 00:06:52.840]  然後就有弟兄姊妹負責
[00:06:52.840 --> 00:06:53.840]  小朋友來到
[00:06:53.840 --> 00:06:55.840]  就幫他們做手工畫畫
[00:06:55.840 --> 00:06:57.840]  那些父母就邀請他們
[00:06:57.840 --> 00:06:59.840]  女士們很有福了
[00:06:59.840 --> 00:07:00.840]  邀請他們一檔
[00:07:00.840 --> 00:07:02.840]  就是做手部護理
[00:07:02.840 --> 00:07:04.840]  有些姐妹們
[00:07:04.840 --> 00:07:05.840]  很專業的姐妹們
[00:07:05.840 --> 00:07:07.840]  Mary Kane那些姐妹
[00:07:07.840 --> 00:07:08.840]  很專業的
[00:07:08.840 --> 00:07:10.840]  到街頭和婆婆
[00:07:10.840 --> 00:07:12.840]  婦女有護手
[00:07:12.840 --> 00:07:14.840]  然後如果是頸鶴
[00:07:14.840 --> 00:07:16.840]  又有教會負責
[00:07:16.840 --> 00:07:18.840]  煲了大鍋的羅漢果水
[00:07:18.840 --> 00:07:20.840]  就真的一杯一杯
[00:07:20.840 --> 00:07:21.840]  好像waiter那樣
[00:07:21.840 --> 00:07:23.840]  遞給在不同攤檔裏面
[00:07:23.840 --> 00:07:25.840]  接受被服侍的人
[00:07:25.840 --> 00:07:27.840]  羅漢果水
[00:07:27.840 --> 00:07:29.840]  這個是有耀文哥發明的
[00:07:29.840 --> 00:07:31.840]  一直傳到深水埗
[00:07:31.840 --> 00:07:33.840]  還有一檔
[00:07:33.840 --> 00:07:35.840]  就是必定有的
[00:07:35.840 --> 00:07:36.840]  要打仗的
[00:07:36.840 --> 00:07:37.840]  要傳福音的
[00:07:37.840 --> 00:07:39.840]  在街頭必定有的是什麼
[00:07:39.840 --> 00:07:40.840]  敬拜隊
[00:07:40.840 --> 00:07:41.840]  這個敬拜隊
[00:07:41.840 --> 00:07:42.840]  必定有的
[00:07:42.840 --> 00:07:44.840]  有我們弟兄姊妹
[00:07:44.840 --> 00:07:45.840]  有其他教會弟兄姊妹
[00:07:45.840 --> 00:07:46.840]  一起就敬拜
[00:07:46.840 --> 00:07:49.840]  唱一些我們教會唱的歌
[00:07:49.840 --> 00:07:52.840]  偶爾會唱一些懷舊的歌
[00:07:52.840 --> 00:07:54.840]  看看唱那個的年齡是什麼
[00:07:54.840 --> 00:07:57.840]  懷舊的意思
[00:07:57.840 --> 00:07:59.840]  但是街坊都有不同年齡的
[00:07:59.840 --> 00:08:01.840]  所以也對的
[00:08:01.840 --> 00:08:05.840]  另外就有報道隊的
[00:08:05.840 --> 00:08:06.840]  有報道隊
[00:08:06.840 --> 00:08:07.840]  三福隊
[00:08:07.840 --> 00:08:09.840]  在那裏轉圈圈
[00:08:09.840 --> 00:08:10.840]  傳福音
[00:08:10.840 --> 00:08:12.840]  還有一個是什麼
[00:08:12.840 --> 00:08:13.840]  祈禱隊
[00:08:13.840 --> 00:08:16.840]  是圍著牆這兩個小時
[00:08:16.840 --> 00:08:18.840]  不斷support在那裏祈禱
[00:08:18.840 --> 00:08:19.840]  一路走來走去
[00:08:19.840 --> 00:08:20.840]  轉來轉去
[00:08:20.840 --> 00:08:21.840]  這樣祈禱的
[00:08:21.840 --> 00:08:23.840]  我有沒有說錯呢
[00:08:23.840 --> 00:08:25.840]  我自己做的是什麼呢
[00:08:25.840 --> 00:08:26.840]  就是祝福閣
[00:08:26.840 --> 00:08:27.840]  是不是
[00:08:27.840 --> 00:08:30.840]  通常帶著幾個人一起
[00:08:30.840 --> 00:08:32.840]  有其他教會一起加入的
[00:08:32.840 --> 00:08:33.840]  祝福閣
[00:08:33.840 --> 00:08:35.840]  其實什麼都可以的
[00:08:35.840 --> 00:08:36.840]  奇難雜症
[00:08:36.840 --> 00:08:38.840]  什麼婚姻
[00:08:38.840 --> 00:08:39.840]  拍拖戀愛
[00:08:39.840 --> 00:08:41.840]  那些都可以來接受祝福的
[00:08:41.840 --> 00:08:43.840]  都可以的
[00:08:43.840 --> 00:08:46.840]  不過我們做的就是專做病人醫治
[00:08:46.840 --> 00:08:48.840]  那些是騙人的
[00:08:48.840 --> 00:08:53.840]  好
[00:08:53.840 --> 00:08:55.840]  你如果去到那個牆
[00:08:55.840 --> 00:09:01.840]  其實每次都會有五到七十個弟兄姊妹在撐牆
[00:09:01.840 --> 00:09:02.840]  這麼多個攤檔
[00:09:02.840 --> 00:09:05.840]  每個攤檔五個八個都需要這麼多
[00:09:05.840 --> 00:09:08.840]  所以是教會性一起做的
[00:09:08.840 --> 00:09:11.840]  去到你就第一樣體會到
[00:09:11.840 --> 00:09:14.840]  什麼叫主與我們同在
[00:09:14.840 --> 00:09:16.840]  那個牆本身
[00:09:16.840 --> 00:09:18.840]  你已經看到人頭湧湧
[00:09:18.840 --> 00:09:19.840]  是不是
[00:09:19.840 --> 00:09:21.840]  然後有些事情正在發生
[00:09:21.840 --> 00:09:23.840]  這個都是我們看到
[00:09:23.840 --> 00:09:25.840]  另外很多時候你會發現
[00:09:25.840 --> 00:09:26.840]  正在做很多事情
[00:09:26.840 --> 00:09:28.840]  不同的人正在做很多事情
[00:09:28.840 --> 00:09:29.840]  是不是
[00:09:29.840 --> 00:09:30.840]  護手的
[00:09:30.840 --> 00:09:31.840]  護話的手
[00:09:31.840 --> 00:09:32.840]  接著又怎樣
[00:09:32.840 --> 00:09:34.840]  他就有決志了
[00:09:34.840 --> 00:09:35.840]  信主了
[00:09:35.840 --> 00:09:36.840]  是不是
[00:09:36.840 --> 00:09:37.840]  中醫呢
[00:09:37.840 --> 00:09:39.840]  看中醫就會跟他一起祈禱
[00:09:39.840 --> 00:09:42.840]  就是開藥的時候就已經祈禱了
[00:09:42.840 --> 00:09:44.840]  西醫也是
[00:09:44.840 --> 00:09:46.840]  還有一個我講漏了
[00:09:46.840 --> 00:09:49.840]  有兩個弟兄專門負責扭波波給小朋友
[00:09:49.840 --> 00:09:52.840]  所以那個牆是很開心的
[00:09:52.840 --> 00:09:55.840]  你會看到有人信主
[00:09:55.840 --> 00:09:56.840]  有人祈禱
[00:09:56.840 --> 00:09:58.840]  你就會看到
[00:09:58.840 --> 00:09:59.840]  神的同在
[00:09:59.840 --> 00:10:00.840]  在愛
[00:10:00.840 --> 00:10:01.840]  在憐憫
[00:10:01.840 --> 00:10:04.840]  在一些人的服事裡面
[00:10:04.840 --> 00:10:06.840]  是出現的
[00:10:06.840 --> 00:10:08.840]  這個也不只是這樣
[00:10:08.840 --> 00:10:10.840]  主的同在還有很多很多層次
[00:10:10.840 --> 00:10:12.840]  很多方面的
[00:10:12.840 --> 00:10:14.840]  但這些已經很感動了
[00:10:14.840 --> 00:10:15.840]  你在做的時候
[00:10:15.840 --> 00:10:16.840]  已經很開心
[00:10:16.840 --> 00:10:18.840]  我們一起做已經很開心
[00:10:18.840 --> 00:10:23.840]  我講上兩個星期的親戚
[00:10:23.840 --> 00:10:24.840]  南昌街
[00:10:24.840 --> 00:10:26.840]  我們做醫治的
[00:10:26.840 --> 00:10:28.840]  有三對
[00:10:28.840 --> 00:10:30.840]  我們在那裡跟別人祈禱
[00:10:30.840 --> 00:10:34.840]  我有時候會看一看對方怎麼祈禱
[00:10:34.840 --> 00:10:36.840]  看一看
[00:10:36.840 --> 00:10:38.840]  我看到一對
[00:10:38.840 --> 00:10:40.840]  有一個姐妹
[00:10:40.840 --> 00:10:44.840]  按手在一個五十多六十歲的女士
[00:10:44.840 --> 00:10:45.840]  頭頂在這裡附近
[00:10:45.840 --> 00:10:47.840]  這樣祈禱
[00:10:47.840 --> 00:10:50.840]  那個形象也挺好看的
[00:10:50.840 --> 00:10:51.840]  好啊
[00:10:51.840 --> 00:10:52.840]  繼續
[00:10:52.840 --> 00:10:53.840]  這樣祈禱
[00:10:53.840 --> 00:10:55.840]  祈禱之後他們突然間很開心
[00:10:55.840 --> 00:10:57.840]  我感覺到他們很開心
[00:10:57.840 --> 00:10:59.840]  不知走來走去
[00:10:59.840 --> 00:11:01.840]  但我又不可以過去看
[00:11:01.840 --> 00:11:02.840]  我在這裡祈禱
[00:11:02.840 --> 00:11:05.840]  我祈禱之後就起來看一下牆
[00:11:05.840 --> 00:11:08.840]  我們的朱雅珊姑娘
[00:11:08.840 --> 00:11:09.840]  大家知道吧
[00:11:09.840 --> 00:11:10.840]  在清城區
[00:11:10.840 --> 00:11:13.840]  朱雅珊姑娘就走來跟我說
[00:11:13.840 --> 00:11:17.840]  她說朱剛才那裡有些事情發生
[00:11:17.840 --> 00:11:18.840]  我說甚麼事
[00:11:18.840 --> 00:11:21.840]  她說那個女士
[00:11:21.840 --> 00:11:22.840]  她來的時候
[00:11:22.840 --> 00:11:23.840]  有人帶她來
[00:11:23.840 --> 00:11:25.840]  她一隻耳朵是聽不到的
[00:11:25.840 --> 00:11:27.840]  是撞聾很聾的
[00:11:27.840 --> 00:11:30.840]  一隻耳朵是聽得到的
[00:11:30.840 --> 00:11:32.840]  我們跟她一路祈禱的時候
[00:11:32.840 --> 00:11:33.840]  跟她聊天
[00:11:33.840 --> 00:11:37.840]  都是要向好隻耳朵聊天的
[00:11:37.840 --> 00:11:39.840]  原來按手那個
[00:11:39.840 --> 00:11:40.840]  我看到那個形象
[00:11:40.840 --> 00:11:44.840]  就是按手在她聽不到的耳朵頭那裡
[00:11:44.840 --> 00:11:45.840]  在祈禱
[00:11:45.840 --> 00:11:47.840]  她說跟她祈禱之後
[00:11:47.840 --> 00:11:48.840]  她聽到
[00:11:48.840 --> 00:11:50.840]  他們的測試就是
[00:11:50.840 --> 00:11:52.840]  首先在前面說
[00:11:52.840 --> 00:11:54.840]  然後就走去後一點說
[00:11:54.840 --> 00:11:56.840]  然後再走去後一點說
[00:11:56.840 --> 00:11:58.840]  原來他們這麼開心就是因為甚麼
[00:11:58.840 --> 00:12:01.840]  因為那個人的耳朵是聽得到的
[00:12:01.840 --> 00:12:02.840]  她這樣跟我說
[00:12:02.840 --> 00:12:03.840]  我很開心啊
[00:12:03.840 --> 00:12:05.840]  如果我在那裡就好了
[00:12:05.840 --> 00:12:07.840]  親身經歷
[00:12:07.840 --> 00:12:09.840]  但都要繼續
[00:12:09.840 --> 00:12:11.840]  主要我們同在
[00:12:11.840 --> 00:12:12.840]  就會甚麼
[00:12:12.840 --> 00:12:13.840]  原來
[00:12:13.840 --> 00:12:14.840]  醫病
[00:12:14.840 --> 00:12:15.840]  神蹟奇事
[00:12:15.840 --> 00:12:17.840]  是都會發生的
[00:12:17.840 --> 00:12:19.840]  都會在當中我們看到的
[00:12:19.840 --> 00:12:21.840]  主要我們同在
[00:12:21.840 --> 00:12:25.840]  然後當天我們就一路跟那人祈禱
[00:12:25.840 --> 00:12:27.840]  我們已經收檔了
[00:12:27.840 --> 00:12:30.840]  四點半四點九我們要收檔了
[00:12:30.840 --> 00:12:32.840]  因為我中醫很細心
[00:12:32.840 --> 00:12:35.840]  看人就真的看得很細心
[00:12:35.840 --> 00:12:37.840]  兩個小時都是看了幾個
[00:12:37.840 --> 00:12:40.840]  所以最後排到有個伯伯
[00:12:40.840 --> 00:12:41.840]  有個伯伯
[00:12:41.840 --> 00:12:43.840]  他坐了很久
[00:12:43.840 --> 00:12:45.840]  到他的時候要收檔
[00:12:45.840 --> 00:12:47.840]  感覺中醫都不看
[00:12:47.840 --> 00:12:49.840]  因為真的已經很晚了
[00:12:49.840 --> 00:12:51.840]  要收拾東西了已經收拾長了
[00:12:51.840 --> 00:12:53.840]  但我們作為祈禱的就沒所謂
[00:12:53.840 --> 00:12:55.840]  隨時都可以祈禱
[00:12:55.840 --> 00:12:57.840]  收拾東西的時候都可以祈禱
[00:12:57.840 --> 00:13:00.840]  因為當時我們都差不多完了
[00:13:00.840 --> 00:13:04.840]  所以很多人都圍著這個伯伯
[00:13:04.840 --> 00:13:07.840]  因為等著收拾東西
[00:13:07.840 --> 00:13:09.840]  但我們都為他祈禱
[00:13:09.840 --> 00:13:12.840]  我們就知道他原來
[00:13:12.840 --> 00:13:15.840]  有一隻耳朵是聽不到的
[00:13:15.840 --> 00:13:17.840]  一隻耳朵是聽得到的
[00:13:17.840 --> 00:13:19.840]  這隻叫右耳
[00:13:19.840 --> 00:13:21.840]  右耳聽得到左耳聽不到的
[00:13:21.840 --> 00:13:25.840]  跟他聊天也是要很容易說的
[00:13:25.840 --> 00:13:28.840]  我們就按手在他們兩個耳朵那裡
[00:13:28.840 --> 00:13:29.840]  就跟他祈禱
[00:13:29.840 --> 00:13:31.840]  奉耶穌的名
[00:13:31.840 --> 00:13:36.840]  祈禱的時候
[00:13:36.840 --> 00:13:38.840]  我們就嘗試跟他聊天
[00:13:38.840 --> 00:13:42.840]  在他的左邊耳朵右耳那裡跟他說
[00:13:42.840 --> 00:13:44.840]  你聽不聽得到
[00:13:44.840 --> 00:13:46.840]  他又好像聽得到又好像聽不到
[00:13:46.840 --> 00:13:51.840]  你知不知道誰醫治你
[00:13:51.840 --> 00:13:53.840]  他又好像聽得到又聽不到
[00:13:53.840 --> 00:13:56.840]  後來我自己就說
[00:13:56.840 --> 00:13:58.840]  耶穌醫治你
[00:13:58.840 --> 00:14:00.840]  他又點頭
[00:14:00.840 --> 00:14:02.840]  他又好像聽得到耶穌醫治我
[00:14:02.840 --> 00:14:04.840]  真的這樣重覆
[00:14:04.840 --> 00:14:06.840]  然後我就叫旁邊的姐妹
[00:14:06.840 --> 00:14:08.840]  你按緊他的耳朵
[00:14:08.840 --> 00:14:10.840]  按緊那隻
[00:14:10.840 --> 00:14:12.840]  姐妹說我已經按得很緊
[00:14:12.840 --> 00:14:14.840]  我們再按緊一點
[00:14:14.840 --> 00:14:16.840]  因為我們要再測試一下
[00:14:16.840 --> 00:14:18.840]  我們就說
[00:14:18.840 --> 00:14:20.840]  耶穌醫治你
[00:14:20.840 --> 00:14:22.840]  他說耶穌醫治我
[00:14:22.840 --> 00:14:24.840]  這樣就有回應了
[00:14:24.840 --> 00:14:27.840]  你信不信耶穌是你的救主
[00:14:27.840 --> 00:14:28.840]  他就說信
[00:14:28.840 --> 00:14:29.840]  這樣就有回應了
[00:14:29.840 --> 00:14:30.840]  他真的回應
[00:14:30.840 --> 00:14:32.840]  你按緊一點
[00:14:32.840 --> 00:14:34.840]  他已經按得很緊
[00:14:34.840 --> 00:14:35.840]  真的回應了
[00:14:35.840 --> 00:14:37.840]  然後他就說
[00:14:37.840 --> 00:14:39.840]  我幫你做個決志
[00:14:39.840 --> 00:14:41.840]  我幫你做個祈禱
[00:14:41.840 --> 00:14:42.840]  你信耶穌
[00:14:42.840 --> 00:14:43.840]  他又說好
[00:14:43.840 --> 00:14:45.840]  那我就說
[00:14:45.840 --> 00:14:47.840]  決志祈禱大家懂得做
[00:14:47.840 --> 00:14:48.840]  不說了,省了時間
[00:14:48.840 --> 00:14:50.840]  我講一句,他講一句
[00:14:50.840 --> 00:14:51.840]  我講一句,他講一句
[00:14:51.840 --> 00:14:53.840]  他全部都講出來
[00:14:53.840 --> 00:14:54.840]  然後到最後
[00:14:54.840 --> 00:14:56.840]  奉耶穌基督的名求
[00:14:56.840 --> 00:14:59.840]  他又說什麼,阿們
[00:14:59.840 --> 00:15:01.840]  全場的人
[00:15:01.840 --> 00:15:03.840]  拍手掌
[00:15:03.840 --> 00:15:05.840]  這叫踴躍
[00:15:05.840 --> 00:15:06.840]  很踴躍
[00:15:06.840 --> 00:15:08.840]  我們很踴躍
[00:15:08.840 --> 00:15:10.840]  真的很開心
[00:15:10.840 --> 00:15:12.840]  很踴躍
[00:15:12.840 --> 00:15:14.840]  因為看到主的工作
[00:15:14.840 --> 00:15:16.840]  原來主與我們同在
[00:15:16.840 --> 00:15:18.840]  又有這些元素在當中
[00:15:18.840 --> 00:15:21.840]  這節聖經裡面提到
[00:15:21.840 --> 00:15:23.840]  主與他們同在
[00:15:23.840 --> 00:15:25.840]  如果直譯的意思
[00:15:25.840 --> 00:15:27.840]  主的手與他們同在
[00:15:27.840 --> 00:15:29.840]  加多一個這樣的手字
[00:15:29.840 --> 00:15:31.840]  就算加上這個手字
[00:15:31.840 --> 00:15:33.840]  那為什麼呢
[00:15:33.840 --> 00:15:35.840]  是不是當我們工作的時候
[00:15:35.840 --> 00:15:37.840]  耶穌的手真的讓你看到呢
[00:15:37.840 --> 00:15:39.840]  是吧,那大家都
[00:15:39.840 --> 00:15:41.840]  沒人見過吧
[00:15:41.840 --> 00:15:43.840]  有人見過那些釘痕手
[00:15:43.840 --> 00:15:45.840]  有人見過的
[00:15:45.840 --> 00:15:47.840]  閉上眼睛也見到
[00:15:47.840 --> 00:15:49.840]  真的異象見到也有,但不多
[00:15:49.840 --> 00:15:51.840]  那應該不是這樣的
[00:15:51.840 --> 00:15:53.840]  因為這是少數的case
[00:15:53.840 --> 00:15:55.840]  使徒行傳第四章
[00:15:55.840 --> 00:15:57.840]  也提過類似的字眼
[00:15:57.840 --> 00:16:00.840]  究竟主的手與他們同在
[00:16:00.840 --> 00:16:02.840]  其實是在說什麼呢
