
[00:00:00.000 --> 00:00:01.800]  在古代的中國
[00:02:15.000 --> 00:02:16.360]  智慧是什麼呢
[00:02:16.360 --> 00:02:17.720]  讓我們一起看
[00:02:17.720 --> 00:02:20.680]  《列王記》上三章八至九節
[00:02:20.680 --> 00:02:21.600]  丁姿梅我們一起讀
[00:02:21.600 --> 00:02:22.720]  一二三
[00:02:22.720 --> 00:02:26.240]  「僕人住在你所揀選的民中
[00:02:26.240 --> 00:02:29.160]  這民多得不可勝數
[00:02:29.160 --> 00:02:31.840]  所以求你賜我智慧
[00:02:31.840 --> 00:02:34.080]  可以判斷你的民
[00:02:34.080 --> 00:02:36.080]  能辨別是非
[00:02:36.080 --> 00:02:40.520]  不然誰能判斷這眾多的民呢」
[00:02:40.520 --> 00:02:41.400]  頂之不過這個就是
[00:02:41.400 --> 00:02:43.600]  所羅門王當他登基的時候
[00:02:43.600 --> 00:02:45.600]  向神求的智慧
[00:02:45.600 --> 00:02:48.400]  智慧希伯來文又以下解釋
[00:02:48.400 --> 00:02:49.520]  他就是說
[00:02:49.520 --> 00:02:51.200]  真正的智慧
[00:02:51.200 --> 00:02:54.640]  就是願意聆聽神的聲音
[00:02:54.640 --> 00:02:56.400]  明白神的心意
[00:02:56.400 --> 00:02:58.440]  並且遵守神的命令
[00:02:58.440 --> 00:03:03.080]  這一種的人生態度
[00:03:03.080 --> 00:03:05.800]  所羅門就求這種智慧
[00:03:05.800 --> 00:03:08.560]  但同一樣在《列王記》上
[00:03:08.560 --> 00:03:11.520]  有一對夫婦就放棄這種智慧
[00:03:11.520 --> 00:03:12.760]  這對夫婦是什麼人呢
[00:03:12.760 --> 00:03:16.640]  他們就是阿哈和耶洗別
[00:03:16.640 --> 00:03:18.840]  阿哈是什麼人呢
[00:03:18.840 --> 00:03:20.840]  在阿哈的時代
[00:03:20.840 --> 00:03:23.320]  所羅門的帝國已經分裂了
[00:03:23.320 --> 00:03:25.120]  成為南國的猶大
[00:03:25.120 --> 00:03:26.760]  北國的以色列
[00:03:26.760 --> 00:03:28.720]  阿哈就是北國以色列的
[00:03:28.720 --> 00:03:31.320]  第七任國王
[00:03:31.320 --> 00:03:35.040]  阿哈他統治的國度有多大呢
[00:03:35.040 --> 00:03:38.440]  就是包括大部分神比以色列民的
[00:03:38.440 --> 00:03:40.040]  應許之地
[00:03:40.040 --> 00:03:41.960]  他所管理的
[00:03:41.960 --> 00:03:43.200]  在十二支派裡面
[00:03:43.200 --> 00:03:45.640]  他管理十個支派不多
[00:03:45.640 --> 00:03:48.120]  並且他承接了
[00:03:48.120 --> 00:03:51.280]  他父親的暗利的王朝
[00:03:51.280 --> 00:03:54.000]  成為北國以色列
[00:03:54.000 --> 00:03:55.280]  最強盛
[00:03:55.280 --> 00:03:56.520]  最有錢
[00:03:56.520 --> 00:03:58.880]  最有影響力的王朝
[00:03:58.880 --> 00:04:03.720]  阿哈的年代就是公元前九世紀
[00:04:03.720 --> 00:04:06.640]  也是正值中國的西周時代
[00:04:06.640 --> 00:04:10.160]  這個時代是人類的文化文明裡面
[00:04:10.160 --> 00:04:11.760]  一個起飛的時代
[00:04:11.760 --> 00:04:15.560]  非常繁榮繁盛的時代
[00:04:15.560 --> 00:04:20.080]  所以阿哈其實是跟其他以色列王一樣
[00:04:20.080 --> 00:04:21.640]  都是神所揀選
[00:04:21.640 --> 00:04:25.880]  並且那個時代神給最好的條件阿哈
[00:04:25.880 --> 00:04:26.920]  但是同樣
[00:04:26.920 --> 00:04:29.320]  阿哈也肩負一個使命
[00:04:29.320 --> 00:04:31.320]  就是神交託給他的使命
[00:04:31.320 --> 00:04:32.320]  是什麼使命呢
[00:04:32.320 --> 00:04:34.080]  帶領所有的以色列人
[00:04:34.080 --> 00:04:36.280]  他所有的國民神的子民
[00:04:36.280 --> 00:04:37.720]  在列國裡面
[00:04:37.720 --> 00:04:40.240]  去為主發光
[00:04:40.240 --> 00:04:41.320]  去榮耀神
[00:04:41.320 --> 00:04:43.280]  去彰顯神的榮耀
[00:04:43.280 --> 00:04:44.960]  同樣
[00:04:44.960 --> 00:04:47.280]  耶洗別是他的皇后
[00:04:47.280 --> 00:04:49.360]  所以耶洗別一樣有這個使命
[00:04:49.360 --> 00:04:50.200]  因為他是皇后
[00:04:50.200 --> 00:04:51.800]  他母兒天下
[00:04:51.800 --> 00:04:53.000]  他有這個使命
[00:04:53.000 --> 00:04:56.240]  有這個責任去幫助協助阿哈
[00:04:56.240 --> 00:04:58.920]  去執行神給他的使命
[00:04:58.920 --> 00:05:00.280]  但是很可惜
[00:05:00.280 --> 00:05:01.440]  這對夫婦
[00:05:01.440 --> 00:05:03.200]  在聖經裡記載
[00:05:03.200 --> 00:05:05.680]  他成為神眼裡面
[00:05:05.680 --> 00:05:09.200]  最惡劣的國王和皇后
[00:05:09.200 --> 00:05:11.200]  所以我相信這裡的弟兄姊妹
[00:05:11.200 --> 00:05:11.680]  你想想
[00:05:11.680 --> 00:05:12.680]  如果你有個兒子
[00:05:12.680 --> 00:05:14.240]  你不會改他叫阿哈的
[00:05:14.240 --> 00:05:15.320]  你有個女兒
[00:05:15.320 --> 00:05:16.920]  不會說這是耶洗別
[00:05:16.920 --> 00:05:17.400]  不會啊
[00:05:17.400 --> 00:05:17.880]  為什麼呢
[00:05:17.880 --> 00:05:19.200]  因為是壞人
[00:05:19.200 --> 00:05:20.840]  我們一起看《葉王記上》
[00:05:20.840 --> 00:05:22.640]  阿哈和耶洗連二章
[00:05:22.640 --> 00:05:24.960]  十六章三十至三十一節
[00:05:24.960 --> 00:05:25.800]  等一會我們一起讀
[00:05:25.800 --> 00:05:27.120]  一二三
[00:05:27.120 --> 00:05:29.160]  暗利的兒子阿哈
[00:05:29.160 --> 00:05:32.680]  行耶和華眼中看為惡的事
[00:05:32.680 --> 00:05:35.480]  比他以前的列王更甚
[00:05:35.480 --> 00:05:37.560]  犯了彌伯的兒子
[00:05:37.560 --> 00:05:40.200]  耶羅幫安所犯的罪
[00:05:40.200 --> 00:05:42.120]  他還以為輕
[00:05:42.120 --> 00:05:45.520]  又娶了西頓王葉巴力的女兒
[00:05:45.520 --> 00:05:47.240]  耶洗別為妻
[00:05:47.240 --> 00:05:50.800]  去侍奉敬拜巴力
[00:05:50.800 --> 00:05:53.200]  阿哈的惡行有兩方面
[00:05:53.200 --> 00:05:54.160]  第一方面
[00:05:54.160 --> 00:05:55.480]  他繼續去敬拜
[00:05:55.480 --> 00:05:58.080]  他之前幾任的耶羅幫安
[00:05:58.080 --> 00:05:59.040]  在撒瑪利亞
[00:05:59.040 --> 00:06:03.120]  就是他們首都所設立的金牛獨
[00:06:03.120 --> 00:06:06.400]  但是他還以為輕是什麼意思
[00:06:06.400 --> 00:06:09.080]  他仍然以為
[00:06:09.080 --> 00:06:11.280]  拜金牛獨的事是小事
[00:06:11.280 --> 00:06:12.800]  原來是壞事
[00:06:12.800 --> 00:06:13.520]  換句話說
[00:06:13.520 --> 00:06:14.560]  什麼叫壞事
[00:06:14.560 --> 00:06:15.840]  什麼叫小事
[00:06:15.840 --> 00:06:17.360]  就是說暗示著
[00:06:17.360 --> 00:06:19.040]  我還可以做多一點
[00:06:19.040 --> 00:06:20.760]  這樣是不夠
[00:06:20.760 --> 00:06:22.040]  這是第一件事
[00:06:22.040 --> 00:06:23.120]  第二件事
[00:06:23.120 --> 00:06:25.440]  他是娶了西頓王的女兒
[00:06:25.440 --> 00:06:27.920]  耶洗別為皇后
[00:06:27.920 --> 00:06:32.360]  耶洗別是一個狂熱的巴力敬拜者
[00:06:32.360 --> 00:06:33.480]  所以娶了這個皇后
[00:06:33.480 --> 00:06:37.440]  為整個以色列國所帶來的是什麼
[00:06:37.440 --> 00:06:42.000]  全國掀起的巴力敬拜的熱潮
[00:06:42.000 --> 00:06:44.720]  全國運動所帶來的結果是什麼
[00:06:44.720 --> 00:06:47.880]  他追殺耶和華的先知
[00:06:47.880 --> 00:06:51.360]  並且想將耶和華整個名字
[00:06:51.360 --> 00:06:55.320]  在以色列完全去抹去
[00:06:55.320 --> 00:06:57.360]  但是很多的學者認為
[00:06:57.360 --> 00:06:59.440]  耶洗別是一個什麼人呢
[00:06:59.440 --> 00:07:02.920]  耶洗別是一個操控型的人
[00:07:02.920 --> 00:07:04.920]  Controlling的人
[00:07:04.920 --> 00:07:07.440]  可能大家都聽過耶洗別的靈
[00:07:07.440 --> 00:07:09.120]  我們經常都聽到
[00:07:09.120 --> 00:07:12.480]  但是你想想阿哈又是什麼人呢
[00:07:12.480 --> 00:07:16.000]  其實阿哈又何嘗不是控制型的人呢
[00:07:16.000 --> 00:07:18.160]  只不過是那種不同形式的
[00:07:18.160 --> 00:07:23.080]  阿哈的模式是被動攻擊型
[00:07:23.080 --> 00:07:24.560]  passive aggressive
[00:07:24.560 --> 00:07:25.680]  什麼意思呢
[00:07:25.680 --> 00:07:26.640]  被動攻擊型
[00:07:26.640 --> 00:07:28.360]  passive aggressive的人
[00:07:28.360 --> 00:07:29.240]  有很多特徵
[00:07:29.240 --> 00:07:31.480]  其中一個主要的特徵是什麼呢
[00:07:31.480 --> 00:07:37.040]  就算他覺得對於處境的狀況極之不滿
[00:07:37.040 --> 00:07:39.880]  他不會主動正面衝突
[00:07:39.880 --> 00:07:41.360]  他反而會逃避
[00:07:41.360 --> 00:07:45.760]  反而他會間接地影響其他人
[00:07:45.760 --> 00:07:48.080]  利用他們去達到他的目的
[00:07:48.080 --> 00:07:50.080]  這些就是passive aggressive的人
[00:07:50.080 --> 00:07:51.720]  但是你講來講去
[00:07:51.720 --> 00:07:55.480]  到最後都是操控型的人
[00:07:55.480 --> 00:07:57.160]  所以很特別
[00:07:57.160 --> 00:07:58.960]  為什麼我看這件事呢
[00:07:58.960 --> 00:08:03.160]  在聖經裡面有兩件事可以看得出他們兩個是這樣的人
[00:08:03.160 --> 00:08:04.720]  第一件事
[00:08:04.720 --> 00:08:07.960]  是出現在《列王記》上的第十八、十九章
[00:08:07.960 --> 00:08:09.640]  特別是第十九章
[00:08:09.640 --> 00:08:10.960]  它裡面在說
[00:08:10.960 --> 00:08:13.600]  我們熟悉的先知以利亞
[00:08:13.600 --> 00:08:15.120]  他在加密山那裡
[00:08:15.120 --> 00:08:17.040]  跟八百五十個巴力先知
[00:08:17.040 --> 00:08:20.720]  以及阿舍拉先知
[00:08:20.720 --> 00:08:22.760]  去大鬥反
[00:08:22.760 --> 00:08:24.360]  最後他大獲全勝
[00:08:24.360 --> 00:08:30.920]  並且殺了那八百五十個這些先知
[00:08:30.920 --> 00:08:35.400]  耶穌別知道作為他們的頭
[00:08:35.400 --> 00:08:36.560]  有什麼反應呢
[00:08:36.560 --> 00:08:37.520]  我們一起看看
[00:08:37.520 --> 00:08:40.200]  《列王記》上的十九章一至二節
[00:08:40.200 --> 00:08:41.000]  頂尖我們一起讀
[00:08:41.000 --> 00:08:42.240]  一二三
[00:08:42.240 --> 00:08:45.320]  阿哈將以利亞一切所行的
[00:08:45.320 --> 00:08:48.560]  和他用刀殺眾先知的事
[00:08:48.560 --> 00:08:50.640]  都告訴耶穌別
[00:08:50.640 --> 00:08:53.640]  耶穌別就差遣人去見以利亞
[00:08:53.640 --> 00:08:55.120]  告訴他
[00:08:55.120 --> 00:08:57.400]  明日若在這時候
[00:08:57.400 --> 00:08:59.360]  我若不使你的姓名
[00:08:59.360 --> 00:09:02.280]  像那些人的姓名一樣
[00:09:02.280 --> 00:09:06.000]  願神明重重地降罰於我
[00:09:06.000 --> 00:09:07.480]  有什麼反應呢
[00:09:07.480 --> 00:09:10.160]  雷霆萬軍之術
[00:09:10.160 --> 00:09:11.440]  當眾宣佈
[00:09:11.440 --> 00:09:13.120]  我一定要報仇
[00:09:13.120 --> 00:09:14.880]  找人去跟以利亞說
[00:09:14.880 --> 00:09:16.520]  我今天不殺你
[00:09:16.520 --> 00:09:18.840]  我就不姓爺
[00:09:18.840 --> 00:09:25.480]  弄得以利亞要馬上駕草逃避避難走路
[00:09:25.480 --> 00:09:27.080]  整件事
[00:09:27.080 --> 00:09:28.600]  在表面上
[00:09:28.600 --> 00:09:30.280]  你會覺得
[00:09:30.280 --> 00:09:32.400]  耶穌別很兇
[00:09:32.400 --> 00:09:34.000]  阿哈是什麼角色呢
[00:09:34.000 --> 00:09:35.960]  他扮演的角色只是
[00:09:35.960 --> 00:09:38.080]  好像旁觀者那樣
[00:09:38.080 --> 00:09:40.040]  或者他收到這個消息
[00:09:40.040 --> 00:09:42.520]  一個消息傳遞者
[00:09:42.520 --> 00:09:44.640]  他走去跟耶穌別說
[00:09:44.640 --> 00:09:45.480]  以利亞
[00:09:45.480 --> 00:09:47.120]  殺光你的先知
[00:09:47.120 --> 00:09:48.840]  然後耶穌就發脾氣
[00:09:48.840 --> 00:09:50.400]  然後去報仇
[00:09:50.400 --> 00:09:51.360]  但事實上
[00:09:51.360 --> 00:09:53.440]  未必是這樣的
[00:09:53.440 --> 00:09:55.920]  究竟阿哈扮演什麼角色
[00:09:55.920 --> 00:09:58.720]  我們一起看回剛才的聖經
[00:09:58.720 --> 00:10:01.400]  列王記上十六章三十至三十一節
[00:10:01.400 --> 00:10:01.840]  好嗎
[00:10:01.840 --> 00:10:02.440]  我們一起讀
[00:10:02.440 --> 00:10:03.640]  一二三
[00:10:03.640 --> 00:10:06.600]  暗利的兒子阿哈行耶和華
[00:10:06.600 --> 00:10:08.960]  眼中看為惡的事
[00:10:08.960 --> 00:10:11.880]  比他以前的列王更甚
[00:10:11.880 --> 00:10:16.400]  犯了尼伯的兒子耶羅幫安所犯的罪
[00:10:16.400 --> 00:10:18.000]  他還以為輕
[00:10:18.000 --> 00:10:23.480]  又娶了西頓王葉巴力的女兒耶穌別為妻
[00:10:23.480 --> 00:10:26.160]  去侍奉敬拜巴力
[00:10:26.160 --> 00:10:29.000]  特別留意最後那一句
[00:10:29.000 --> 00:10:31.000]  有些黃色字那一句
[00:10:31.000 --> 00:10:33.600]  其實原文的寫法
[00:10:33.600 --> 00:10:35.760]  跟這裡有點不同
[00:10:35.760 --> 00:10:37.000]  原文的寫法
[00:10:37.000 --> 00:10:38.640]  排列的次序是怎樣的
[00:10:38.640 --> 00:10:44.080]  因為阿哈想去侍奉敬拜巴力
[00:10:44.080 --> 00:10:49.720]  所以他要去娶西頓王的女兒耶穌別成為皇后
[00:10:49.720 --> 00:10:50.680]  換句話說
[00:10:50.680 --> 00:10:53.040]  其實耶穌別娶了他之後
[00:10:53.040 --> 00:10:56.880]  耶穌別就成為他一個最大的幫手
[00:10:56.880 --> 00:10:59.560]  去推動整個以色列
[00:10:59.560 --> 00:11:01.880]  這個敬拜巴力的運動
[00:11:01.880 --> 00:11:04.000]  越來越推動得大
[00:11:04.000 --> 00:11:06.000]  變成全國的運動
[00:11:06.000 --> 00:11:07.040]  換句話說
[00:11:07.040 --> 00:11:10.840]  推動這個全國敬拜巴力的運動
[00:11:10.840 --> 00:11:11.640]  是誰
[00:11:11.640 --> 00:11:14.400]  幕後黑手就是阿哈
[00:11:14.400 --> 00:11:17.320]  所以我們絕對有理由去相信
[00:11:17.320 --> 00:11:19.320]  阿哈其實很不高興
[00:11:19.320 --> 00:11:20.720]  他見到伊利亞
[00:11:20.720 --> 00:11:23.720]  你殺光那八百五十個先知
[00:11:23.720 --> 00:11:25.760]  破壞了我的計劃
[00:11:25.760 --> 00:11:28.960]  但是他不正面去跟他衝突
[00:11:28.960 --> 00:11:29.920]  反而反過來
[00:11:29.920 --> 00:11:32.360]  走回去皇宮找回耶穌別
[00:11:32.360 --> 00:11:33.720]  他殺光你的先知
[00:11:33.720 --> 00:11:34.920]  然後耶穌別就爆怒
[00:11:34.920 --> 00:11:36.440]  然後就報仇
[00:11:36.440 --> 00:11:38.880]  原來幕後主謀人是他
[00:11:38.880 --> 00:11:40.120]  這是第一件事
[00:11:40.120 --> 00:11:44.040]  第二件事是發生在
[00:11:44.040 --> 00:11:47.680]  《聶王記》上的第二十一章
[00:11:47.680 --> 00:11:51.560]  原來阿哈在耶穌列有另外一座皇宮
[00:11:51.560 --> 00:11:53.240]  這個皇宮的隔離論社
[00:11:53.240 --> 00:11:56.000]  就貼著一個葡萄園
[00:11:56.000 --> 00:11:57.640]  是屬於拿伯的
[00:11:57.640 --> 00:11:59.840]  阿哈一看就很喜歡葡萄園
[00:11:59.840 --> 00:12:01.920]  嘩 眼睛都凸出來了
[00:12:01.920 --> 00:12:03.720]  阿哈很喜歡 很喜歡
[00:12:03.720 --> 00:12:05.160]  愛不釋手
[00:12:05.160 --> 00:12:06.520]  於是他就跟拿伯說
[00:12:06.520 --> 00:12:08.760]  你不如讓葡萄園給我吧
[00:12:08.760 --> 00:12:11.240]  錢我就給你 給足你的
[00:12:11.240 --> 00:12:12.720]  拿伯不肯
[00:12:12.720 --> 00:12:15.440]  然後阿哈就想
[00:12:15.440 --> 00:12:16.960]  土地交換計劃
[00:12:16.960 --> 00:12:18.440]  我用你的葡萄園
[00:12:18.440 --> 00:12:19.600]  換你的葡萄園
[00:12:19.600 --> 00:12:20.680]  這樣公平了吧
[00:12:20.680 --> 00:12:21.760]  拿伯都不肯
[00:12:21.760 --> 00:12:23.880]  於是真的不惜抬舉
[00:12:23.880 --> 00:12:25.880]  離譜了
[00:12:25.880 --> 00:12:28.800]  為什麼不惜抬舉呢
[00:12:28.800 --> 00:12:31.280]  原來拿伯是有原因的
[00:12:31.280 --> 00:12:34.120]  葡萄園的地
[00:12:34.120 --> 00:12:38.600]  是拿伯的祖先當初進入加林地的時候
[00:12:38.600 --> 00:12:40.600]  十二支派不是分地的嗎
[00:12:40.600 --> 00:12:42.880]  他在那個時候就分了給他們
[00:12:42.880 --> 00:12:45.080]  由那個時候他們開始擁有
[00:12:45.080 --> 00:12:46.680]  利尾記就說得很清楚
[00:12:46.680 --> 00:12:48.640]  地不可永邁
[00:12:48.640 --> 00:12:51.040]  因為地是神的
[00:12:51.040 --> 00:12:52.520]  拿伯又不需要錢
[00:12:52.520 --> 00:12:55.080]  他想著就算他賣了給阿哈
[00:12:55.080 --> 00:12:58.160]  他不會在西年的時候還給他的
[00:12:58.160 --> 00:12:59.320]  所以拿伯不肯
[00:12:59.320 --> 00:13:00.760]  所以拿伯的拒絕
[00:13:00.760 --> 00:13:04.440]  是合情 合法 合理的
[00:13:04.440 --> 00:13:05.880]  阿哈就沒有再去扶
[00:13:05.880 --> 00:13:08.600]  於是又是走回皇宮那裡
[00:13:08.600 --> 00:13:12.320]  特地去夜洗別的面前
[00:13:12.320 --> 00:13:14.440]  憂憂愁愁
[00:13:14.440 --> 00:13:16.400]  茶飯不思
[00:13:16.400 --> 00:13:18.160]  覺得很委屈
[00:13:18.160 --> 00:13:19.520]  夜洗別就這樣
[00:13:19.520 --> 00:13:20.640]  有什麼不開心啊
[00:13:20.640 --> 00:13:21.800]  連飯都不吃
[00:13:21.800 --> 00:13:22.800]  阿哈就說
[00:13:22.800 --> 00:13:26.280]  Oh! I am too upset!
[00:13:26.280 --> 00:13:27.760]  I am too upset!
[00:13:27.760 --> 00:13:28.840]  你不給我
[00:13:28.840 --> 00:13:30.200]  一點點東西都拿不到
[00:13:30.200 --> 00:13:33.000]  真是離譜了
[00:13:33.000 --> 00:13:36.200]  那麼 夜洗別有什麼反應呢
[00:13:36.200 --> 00:13:37.200]  我們一起看
[00:13:37.200 --> 00:13:39.480]  《滅亡基上》二十一章七節
[00:13:39.480 --> 00:13:40.320]  我們一起讀
[00:13:40.320 --> 00:13:41.840]  一二三
[00:13:41.840 --> 00:13:44.240]  皇后夜洗別對阿哈說
[00:13:44.240 --> 00:13:46.920]  你現在是治理以色列國
[00:13:46.920 --> 00:13:49.000]  不時只管起來
[00:13:49.000 --> 00:13:52.280]  心裡暢暢快快地吃飯
[00:13:52.280 --> 00:13:57.000]  我必將耶穌列人拿伯的葡萄園給你
[00:13:57.000 --> 00:13:58.120]  夜洗別說什麼
[00:13:58.120 --> 00:14:00.000]  現在是他做國王
[00:14:00.000 --> 00:14:01.640]  還是你做國王
[00:14:01.640 --> 00:14:02.880]  國王要的東西
[00:14:02.880 --> 00:14:04.520]  有什麼可能得不到
[00:14:04.520 --> 00:14:06.040]  你乖乖地去吃飯
[00:14:06.040 --> 00:14:07.560]  等老娘出馬
[00:14:07.560 --> 00:14:12.320]  幫你把這個葡萄園拿回來
[00:14:12.320 --> 00:14:15.560]  整件事又是一樣
[00:14:15.560 --> 00:14:16.720]  於是
[00:14:16.720 --> 00:14:22.120]  夜洗別就寫信給耶穌列的長老
[00:14:22.120 --> 00:14:24.800]  叫他們你無憾拿伯
[00:14:24.800 --> 00:14:26.200]  去褻瀆神
[00:14:26.200 --> 00:14:27.600]  褻瀆國王
[00:14:27.600 --> 00:14:30.120]  於是就明正言順
[00:14:30.120 --> 00:14:31.880]  將他用石頭打死
[00:14:31.880 --> 00:14:34.560]  然後葡萄園就可以得到了
[00:14:34.560 --> 00:14:37.240]  表面上你會覺得整件壞事
[00:14:37.240 --> 00:14:39.120]  就是夜洗別策劃出來的
[00:14:39.120 --> 00:14:41.720]  他是一手造成的
[00:14:41.720 --> 00:14:43.960]  阿哈好像什麼都不知道
[00:14:43.960 --> 00:14:45.000]  事實上不是
[00:14:45.000 --> 00:14:45.960]  我們看
[00:14:45.960 --> 00:14:48.640]  列王記上二十一章十六節
[00:14:48.640 --> 00:14:49.320]  我們一起讀
[00:14:49.320 --> 00:14:50.600]  一二三
[00:14:50.600 --> 00:14:53.080]  阿哈聽見拿伯死了
[00:14:53.080 --> 00:14:54.160]  就起來
[00:14:54.160 --> 00:14:58.920]  下去要得耶穌列人拿伯的葡萄園
[00:14:58.920 --> 00:15:01.600]  經文直接這樣說
[00:15:01.600 --> 00:15:03.080]  整件事
[00:15:03.080 --> 00:15:04.800]  你想想
[00:15:04.800 --> 00:15:06.240]  就算你買樓
[00:15:06.240 --> 00:15:07.360]  那個人死了
[00:15:07.360 --> 00:15:08.720]  你也問兩句
[00:15:08.720 --> 00:15:10.480]  阿哈很奇怪
[00:15:10.480 --> 00:15:12.680]  他好像整件事
[00:15:12.680 --> 00:15:13.880]  他一聽見拿伯死了
[00:15:13.880 --> 00:15:15.760]  是一點不意外的
[00:15:15.760 --> 00:15:19.280]  好像一切都在計劃裡面進行
[00:15:19.280 --> 00:15:20.680]  他一度就站起來
[00:15:20.680 --> 00:15:24.200]  然後欣然接收了葡萄園
[00:15:24.200 --> 00:15:25.360]  問都沒有問一句
[00:15:25.360 --> 00:15:26.280]  為什麼他死了
[00:15:26.280 --> 00:15:27.320]  沒有問
[00:15:27.320 --> 00:15:28.800]  欣然同意
[00:15:28.800 --> 00:15:31.200]  完全認同所有計劃
[00:15:31.200 --> 00:15:33.160]  所以好像空有成足
[00:15:33.160 --> 00:15:34.760]  知道這一切的事
[00:15:34.760 --> 00:15:38.000]  都在掌握裡面一樣
[00:15:38.000 --> 00:15:40.200]  其實
[00:15:40.200 --> 00:15:41.440]  阿哈
[00:15:41.440 --> 00:15:43.360]  和耶穌別
[00:15:43.360 --> 00:15:44.080]  都是差不多
[00:15:44.080 --> 00:15:46.680]  他們不同形式的
[00:15:46.680 --> 00:15:48.680]  控制慾
[00:15:48.680 --> 00:15:52.120]  耶穌別就是控制型的人
[00:15:52.120 --> 00:15:53.560]  操控型的人
[00:15:53.560 --> 00:15:55.560]  而阿哈
[00:15:55.560 --> 00:15:57.200]  就是 passive aggressive
[00:15:57.200 --> 00:15:59.320]  被動攻擊型的人
[00:15:59.320 --> 00:16:04.880]  同樣他們兩個人都被控制慾所支配
[00:16:04.880 --> 00:16:08.040]  為什麼他們會被控制慾支配呢
[00:16:08.040 --> 00:16:09.120]  我們會不會
[00:16:09.120 --> 00:16:10.440]  我們的人生都不會
[00:16:10.440 --> 00:16:14.320]  會不會有這種或多或少的傾向呢
[00:16:14.320 --> 00:16:15.480]  有些心理學家說
[00:16:15.480 --> 00:16:16.760]  控制慾是怎麼來的
