
[00:00:00.000 --> 00:00:02.000]  各位頂枝妹平安
[00:03:10.440 --> 00:03:14.120]  他又可以回到重拾他的課本
[00:03:14.120 --> 00:03:16.880]  來完成他的學習
[00:03:16.880 --> 00:03:21.560]  今天下午就是他的畢業典禮
[00:03:21.560 --> 00:03:23.400]  我也很希望我能夠出席
[00:03:23.400 --> 00:03:24.600]  參與在其中
[00:03:24.600 --> 00:03:27.400]  和他一起分享這份
[00:03:27.400 --> 00:03:31.480]  堅持了十三年的喜悅
[00:03:31.480 --> 00:03:35.920]  我問他為何可以這麼堅持
[00:03:35.920 --> 00:03:38.000]  他的回覆是
[00:03:38.000 --> 00:03:40.240]  能夠認識神的說話
[00:03:40.240 --> 00:03:42.840]  讓他能夠堅持相信
[00:03:42.840 --> 00:03:45.720]  上帝應許是信實的
[00:03:45.720 --> 00:03:48.400]  我們之所以被稱為基督徒
[00:03:48.400 --> 00:03:51.040]  不只是單單我們舉了手
[00:03:51.040 --> 00:03:53.520]  決志相信耶穌這麼簡單
[00:03:53.520 --> 00:03:57.240]  我們還要跟從耶穌基督的教導
[00:03:57.240 --> 00:03:58.440]  聖經裡所說
[00:03:58.440 --> 00:04:00.080]  來去生活
[00:04:00.080 --> 00:04:01.480]  但問題是
[00:04:01.480 --> 00:04:03.240]  我們基督徒活在這個
[00:04:03.240 --> 00:04:05.880]  彎曲、薄茂的世代
[00:04:05.880 --> 00:04:07.640]  以如我詐
[00:04:07.640 --> 00:04:09.640]  很多不可思議的事
[00:04:09.640 --> 00:04:11.640]  我們也要去學習
[00:04:11.640 --> 00:04:17.440]  我們可以怎樣做一個跟從基督的基督徒呢?
[00:04:17.440 --> 00:04:20.560]  願意藉著烈王紀這段經文
[00:04:20.560 --> 00:04:23.800]  讓我們思想我們可以在現今的世代
[00:04:23.800 --> 00:04:26.800]  怎樣作為一個基督的跟從者
[00:04:26.800 --> 00:04:31.640]  請大家打開烈王紀下二章
[00:04:31.640 --> 00:04:33.920]  一至第七節
[00:04:33.920 --> 00:04:36.720]  《基督徒與基督徒的道路》
[00:04:36.720 --> 00:04:43.200]  烈王紀下二章一至第七節
[00:04:43.200 --> 00:04:44.720]  如果你有聖經
[00:04:44.720 --> 00:04:45.920]  我鼓勵你打開
[00:04:45.920 --> 00:04:50.680]  因為待會我們也會看前前後後一些經文
[00:04:50.680 --> 00:04:53.520]  烈王紀下二章
[00:04:53.520 --> 00:04:57.680]  我們會先讀一至第七節
[00:04:57.680 --> 00:04:59.120]  找到的話
[00:04:59.120 --> 00:05:01.920]  我們可以一同來讀
[00:05:01.920 --> 00:05:03.440]  預備起
[00:05:03.440 --> 00:05:07.480]  我們要用旋風接以利亞升天的時候
[00:05:07.480 --> 00:05:11.440]  以利亞與以利沙及吉甲前行
[00:05:11.440 --> 00:05:14.160]  以利亞對以利沙說
[00:05:14.160 --> 00:05:17.600]  耶和華差遣我往伯利來去
[00:05:17.600 --> 00:05:19.960]  你可以留在這裡
[00:05:19.960 --> 00:05:21.320]  以利沙說
[00:05:21.320 --> 00:05:23.720]  我指著永生的耶和華
[00:05:23.720 --> 00:05:26.480]  又指著你的性命起誓
[00:05:26.480 --> 00:05:28.480]  我必不離開你
[00:05:28.480 --> 00:05:31.280]  於是二人下到伯特利
[00:05:31.280 --> 00:05:34.720]  在伯特利的先知的門徒出來
[00:05:34.720 --> 00:05:37.800]  到以利沙那裡對他說
[00:05:37.800 --> 00:05:41.720]  耶和華今日要接你的師父離開你
[00:05:41.720 --> 00:05:43.440]  你知不知道
[00:05:43.440 --> 00:05:45.440]  他說:我知道
[00:05:45.440 --> 00:05:47.440]  你們不要作聲
[00:05:47.440 --> 00:05:49.760]  以利亞對以利沙說
[00:05:49.760 --> 00:05:53.080]  耶和華差遣我往耶利哥去
[00:05:53.080 --> 00:05:55.440]  你可以留在這裡
[00:05:55.440 --> 00:05:56.880]  以利沙說
[00:05:56.880 --> 00:06:02.080]  我指著永生的耶和華 指著你的性命起誓
[00:06:02.080 --> 00:06:04.080]  我必不離開你
[00:06:04.080 --> 00:06:06.800]  於是二人到了耶利哥
[00:06:06.800 --> 00:06:09.840]  在耶利哥的先知的門徒來
[00:06:09.840 --> 00:06:12.560]  靠近以利沙對他說
[00:06:12.560 --> 00:06:16.480]  耶和華今日要接你的師父離開你
[00:06:16.480 --> 00:06:18.480]  你知不知道
[00:06:18.480 --> 00:06:20.240]  他說:我知道
[00:06:20.240 --> 00:06:22.240]  你們不要作聲
[00:06:22.240 --> 00:06:24.560]  以利亞對以利沙說
[00:06:24.560 --> 00:06:27.600]  耶和華差遣我往約旦河去
[00:06:27.600 --> 00:06:29.920]  你可以留在這裡
[00:06:29.920 --> 00:06:31.200]  以利沙說
[00:06:31.200 --> 00:06:33.520]  我指著永生的耶和華
[00:06:33.520 --> 00:06:36.240]  又指著你的性命起誓
[00:06:36.240 --> 00:06:38.240]  我必不離開你
[00:06:38.240 --> 00:06:40.800]  於是二人一同往前行
[00:06:40.800 --> 00:06:44.160]  有五十個先知的門徒同去
[00:06:44.160 --> 00:06:47.280]  遠遠地站著對面
[00:06:47.280 --> 00:06:50.640]  他們二人在約旦河邊站著
[00:06:50.640 --> 00:06:52.640]  好,謝謝
[00:06:52.640 --> 00:06:56.080]  上星期在家裡吃飯的時候
[00:06:56.080 --> 00:06:57.600]  我忘了說什麼了
[00:06:57.600 --> 00:07:01.200]  說起生和死的問題
[00:07:01.200 --> 00:07:06.080]  於是我在飯桌上問我大兩個兒女
[00:07:06.080 --> 00:07:08.960]  如果可以讓你選擇的話
[00:07:08.960 --> 00:07:13.200]  你選擇突然有一個意外
[00:07:13.200 --> 00:07:15.200]  然後你就離開世界
[00:07:15.200 --> 00:07:17.600]  還是你有一個病
[00:07:17.600 --> 00:07:20.160]  然後可能要病一段時間
[00:07:20.160 --> 00:07:22.560]  可能一段時間之後
[00:07:22.560 --> 00:07:23.920]  你才會離開這個世界
[00:07:23.920 --> 00:07:26.720]  你會怎麼選擇呢
[00:07:26.720 --> 00:07:30.080]  我八歲的兒子就說
[00:07:30.080 --> 00:07:37.440]  他希望可以九億九萬九千九百九十九歲才死
[00:07:37.440 --> 00:07:39.440]  我相信這個數字應該是
[00:07:39.440 --> 00:07:42.400]  在他的腦子裡一個最大的數字
[00:07:42.400 --> 00:07:45.920]  簡單來說就是長生不老
[00:07:45.920 --> 00:07:47.040]  就是不用死
[00:07:47.040 --> 00:07:49.520]  去到九億幾年
[00:07:49.520 --> 00:07:52.080]  但是我叫他想清楚
[00:07:52.080 --> 00:07:55.520]  到時你的家人朋友
[00:07:55.520 --> 00:07:57.120]  全部都已經死了
[00:07:57.120 --> 00:07:58.480]  只剩下你自己
[00:07:58.480 --> 00:08:02.000]  你是不是也繼續想著這個歲數呢
[00:08:02.000 --> 00:08:04.080]  他就安靜下來
[00:08:04.080 --> 00:08:06.880]  姐姐就說
[00:08:06.880 --> 00:08:09.840]  她就開始拋書包
[00:08:09.840 --> 00:08:11.440]  我問她
[00:08:11.440 --> 00:08:14.400]  我記得聖經裡面有兩個人是不用死的
[00:08:14.400 --> 00:08:17.600]  第一個就是與神同行三百年的
[00:08:17.600 --> 00:08:19.120]  誰啊
[00:08:19.120 --> 00:08:20.400]  二樂
[00:08:20.400 --> 00:08:22.560]  第二個就是以利亞
[00:08:22.560 --> 00:08:26.320]  他說如果可以像他們那樣就好了
[00:08:26.320 --> 00:08:27.920]  簡單來說就是
[00:08:27.920 --> 00:08:29.680]  又是不用死
[00:08:29.680 --> 00:08:32.000]  有多少個人是這個期望
[00:08:32.000 --> 00:08:33.280]  就是不希望不用死
[00:08:33.280 --> 00:08:38.480]  希望不用死就像以利亞那樣接走就好了
[00:08:38.480 --> 00:08:39.600]  這段經文
[00:08:39.600 --> 00:08:43.600]  雖然和修本給他的標題是
[00:08:43.600 --> 00:08:45.920]  以利亞被接升天
[00:08:45.920 --> 00:08:48.800]  但是表面上好像以利亞是那個主角
[00:08:48.800 --> 00:08:52.160]  但其實如果我們看他的編排
[00:08:52.160 --> 00:08:55.280]  我們更加知道
[00:08:55.280 --> 00:08:56.640]  作者在這裡的編排
[00:08:56.640 --> 00:09:01.920]  其實是想怎樣介紹以利沙來出場
[00:09:01.920 --> 00:09:06.480]  所以我們今天會嘗試從以利沙的角度來看這段經文
[00:09:06.480 --> 00:09:12.240]  以利沙這位是以利亞先知的繼承者
[00:09:12.240 --> 00:09:13.760]  他是他的徒弟
[00:09:13.760 --> 00:09:16.080]  也是他的跟從者
[00:09:16.080 --> 00:09:18.240]  要明白作者的用意
[00:09:18.240 --> 00:09:20.640]  我們不能夠只看這一章
[00:09:20.640 --> 00:09:22.720]  我們必須要留意上下文
[00:09:22.720 --> 00:09:24.400]  簡單說一下
[00:09:24.400 --> 00:09:28.240]  《獵王記》上下其實本來是一卷的書卷
[00:09:28.240 --> 00:09:32.640]  當七十時日本去翻譯做希臘文的時候
[00:09:32.640 --> 00:09:37.120]  將這一卷書分了上和下
[00:09:37.120 --> 00:09:41.680]  這一卷整卷的書就是記錄所羅門的王朝
[00:09:41.680 --> 00:09:47.200]  怎樣來到國勢很強盛
[00:09:47.200 --> 00:09:49.680]  然後慢慢去到王國的分裂
[00:09:49.680 --> 00:09:51.200]  分為南國、北國
[00:09:51.200 --> 00:09:55.680]  最後就因為這些王行耶和華眼中看為惡的事
[00:09:55.680 --> 00:09:58.080]  最後就亡國
[00:09:58.080 --> 00:10:01.120]  除了記錄王的事蹟
[00:10:01.120 --> 00:10:05.840]  《獵王記》當中也記錄了兩位先知的事蹟
[00:10:05.840 --> 00:10:08.960]  就是以利亞和以利沙
[00:10:08.960 --> 00:10:14.320]  我們今天讀這段經文正正就是這兩個先知的交接
[00:10:14.320 --> 00:10:18.400]  時間、侍奉上的交接
[00:10:18.400 --> 00:10:21.920]  兩個星期之後是我們的就職禮
[00:10:21.920 --> 00:10:23.840]  如果你叫我形容這一段經文
[00:10:23.840 --> 00:10:27.760]  我覺得好像是可以這樣去形容
[00:10:27.760 --> 00:10:31.120]  以利沙先知就任以色列先知
[00:10:31.120 --> 00:10:39.360]  企宋別以利亞先知升天的就職禮
[00:10:39.360 --> 00:10:40.960]  要明白第二章
[00:10:40.960 --> 00:10:44.960]  我們必須要和第一章一起讀
[00:10:44.960 --> 00:10:47.360]  因為我發覺作者在這裡
[00:10:47.360 --> 00:10:51.840]  明顯用這兩章的聖經來做一個對比
[00:10:51.840 --> 00:10:54.560]  簡單說說第一章裏面是說些甚麼
[00:10:54.560 --> 00:10:58.400]  如果你有聖經你可以翻開去看第一章
[00:10:58.400 --> 00:11:02.880]  我簡單說說第一章會說些甚麼
[00:11:02.880 --> 00:11:07.520]  第一章是說北國以色列王阿哈謝
[00:11:07.520 --> 00:11:09.280]  不知為何有一天
[00:11:09.280 --> 00:11:11.120]  由高處跌落地
[00:11:11.120 --> 00:11:13.120]  受傷臥床
[00:11:13.120 --> 00:11:17.760]  於是他就派人去求問巴力
[00:11:17.760 --> 00:11:19.280]  這個愛邦神
[00:11:19.280 --> 00:11:20.640]  可不可以復活
[00:11:20.640 --> 00:11:23.120]  上帝知道就很生氣
[00:11:23.120 --> 00:11:25.360]  他叫以利亞去宣告
[00:11:25.360 --> 00:11:27.280]  他就跟他說
[00:11:27.280 --> 00:11:28.960]  以色列有神你不求
[00:11:28.960 --> 00:11:30.880]  去求巴力
[00:11:30.880 --> 00:11:32.560]  你連床都下不了
[00:11:32.560 --> 00:11:35.360]  這次你死定了
[00:11:35.360 --> 00:11:38.800]  第一章大致上就是說這件事
[00:11:38.800 --> 00:11:43.680]  我們看第一章跟第二章來比較時
[00:11:43.680 --> 00:11:46.320]  我們發覺有很多相似的地方
[00:11:46.320 --> 00:11:52.640]  在第一章當阿哈謝收到上帝的訊息時
[00:11:52.640 --> 00:11:57.840]  他曾經派了一些使者來找以利亞
[00:11:57.840 --> 00:12:01.680]  他曾經三次派人來問以利亞
[00:12:01.680 --> 00:12:04.400]  頭兩次的結果都是差不多
[00:12:04.400 --> 00:12:09.280]  使者被上帝用火燒死了
[00:12:09.280 --> 00:12:11.760]  到第三次就有些不同
[00:12:11.760 --> 00:12:15.440]  以利亞就跟著使者回去見王
[00:12:15.440 --> 00:12:16.720]  第二章同樣的
[00:12:16.720 --> 00:12:18.560]  剛才我們讀過這段經文
[00:12:18.560 --> 00:12:20.400]  以利亞跟以利沙說
[00:12:20.400 --> 00:12:21.600]  神要我去別處
[00:12:21.600 --> 00:12:22.480]  你還是不要去
[00:12:22.480 --> 00:12:24.160]  你等等
[00:12:24.160 --> 00:12:26.480]  以利沙死都不離開
[00:12:26.480 --> 00:12:28.720]  同樣是三次
[00:12:28.720 --> 00:12:31.040]  頭兩次的記載都是差不多
[00:12:31.040 --> 00:12:33.600]  到第三次就有些不同
[00:12:33.600 --> 00:12:36.000]  以利亞就會升天
[00:12:36.000 --> 00:12:38.080]  第一章第九節
[00:12:38.080 --> 00:12:40.160]  以利亞坐在山頂上
[00:12:40.160 --> 00:12:43.040]  使者吩咐他下來
[00:12:43.040 --> 00:12:45.840]  兩次以利亞都不下來
[00:12:45.840 --> 00:12:47.920]  到第三次上帝叫他
[00:12:47.920 --> 00:12:49.440]  他就下來
[00:12:49.440 --> 00:12:50.880]  到第二章
[00:12:50.880 --> 00:12:54.320]  以利亞要升天要上去
[00:12:54.320 --> 00:12:57.280]  頭兩次都沒有上去
[00:12:57.280 --> 00:12:58.880]  到第三次
[00:12:58.880 --> 00:13:02.080]  上帝就用旋風接他上去
[00:13:02.080 --> 00:13:05.520]  第一章王派使者去
[00:13:05.520 --> 00:13:06.400]  派了多少人
[00:13:06.400 --> 00:13:08.480]  使者裏面有多少人
[00:13:08.480 --> 00:13:09.280]  五十
[00:13:09.280 --> 00:13:13.280]  第二章先知們徒有多少人
[00:13:13.280 --> 00:13:14.960]  都是五十人
[00:13:14.960 --> 00:13:19.520]  第一章上帝用什麼來滅使者
[00:13:19.520 --> 00:13:20.400]  火
[00:13:20.400 --> 00:13:24.720]  第二章上帝用什麼來接先知
[00:13:24.720 --> 00:13:25.920]  風
[00:13:25.920 --> 00:13:29.920]  風和火都是上帝經常用的工具
[00:13:29.920 --> 00:13:32.880]  來彰顯他自己的能力
[00:13:32.880 --> 00:13:35.360]  在這些多的相似性下
[00:13:35.360 --> 00:13:36.560]  我們有理由相信
[00:13:36.560 --> 00:13:39.680]  作者在這裏明顯地要做一個對比
[00:13:39.680 --> 00:13:42.000]  在這裏對比什麼呢
[00:13:42.000 --> 00:13:43.120]  透過這兩章的對比
[00:13:43.120 --> 00:13:45.760]  我們來看看一個作為
[00:13:45.760 --> 00:13:48.320]  以利沙一個的跟從者
[00:13:48.320 --> 00:13:51.040]  究竟他的態度是怎樣
[00:13:51.040 --> 00:13:53.040]  我們先來看第一章
[00:13:53.040 --> 00:13:55.040]  那些的使者
[00:13:55.040 --> 00:13:57.280]  他的態度是如何
[00:13:57.280 --> 00:14:00.560]  一章九節他吩咐以利亞
[00:14:00.560 --> 00:14:03.600]  神人啊 王吩咐你下來
[00:14:03.600 --> 00:14:05.280]  多有權威
[00:14:05.280 --> 00:14:06.880]  第十一節第二批
[00:14:06.880 --> 00:14:08.080]  那些使者就說
[00:14:08.080 --> 00:14:10.080]  神人啊 王這樣吩咐
[00:14:10.080 --> 00:14:12.080]  快快下來
[00:14:12.080 --> 00:14:14.000]  再急些
[00:14:14.000 --> 00:14:18.480]  你看到這兩批的使者
[00:14:18.480 --> 00:14:22.400]  最後的結局就是被火燒死了
[00:14:22.400 --> 00:14:24.160]  你可以看到他們的態度
[00:14:24.160 --> 00:14:26.720]  是何等的傲慢
[00:14:26.720 --> 00:14:28.240]  沒有將以利亞
[00:14:28.240 --> 00:14:32.720]  沒有將上帝放在眼內
[00:14:32.720 --> 00:14:34.080]  但是以利沙
[00:14:34.080 --> 00:14:36.560]  他卻展示一個跟從者
[00:14:36.560 --> 00:14:39.680]  怎樣應有的態度呢
[00:14:39.680 --> 00:14:42.560]  第二章他們由吉甲來到啟行
[00:14:42.560 --> 00:14:43.760]  經過不同的地方
[00:14:43.760 --> 00:14:45.120]  去到伯特利
[00:14:45.120 --> 00:14:46.560]  再到耶利哥
[00:14:46.560 --> 00:14:48.640]  再到約旦河
[00:14:48.640 --> 00:14:51.360]  經過這幾個地方的轉換
[00:14:51.360 --> 00:14:54.880]  以利亞每一次都問以利沙
[00:14:54.880 --> 00:14:57.120]  都來挑戰他
[00:14:57.120 --> 00:14:58.960]  你不用跟我的
[00:14:58.960 --> 00:15:00.800]  你留下吧
[00:15:00.800 --> 00:15:05.280]  以利沙同樣的說了三次
[00:15:05.280 --> 00:15:06.080]  他說
[00:15:06.080 --> 00:15:07.520]  我指著永生的耶和華
[00:15:07.520 --> 00:15:09.680]  又指著你的性命起誓
[00:15:09.680 --> 00:15:12.080]  我必不離開你
[00:15:12.080 --> 00:15:13.280]  總共說了三次
[00:15:13.280 --> 00:15:16.880]  剛才大家也讀了三次
[00:15:16.880 --> 00:15:19.120]  雖然以利亞升天這件事情
[00:15:19.120 --> 00:15:20.880]  對我們今天來說
[00:15:20.880 --> 00:15:22.640]  可能是匪夷所思
[00:15:22.640 --> 00:15:26.400]  但是對當時的人來說
[00:15:26.400 --> 00:15:29.280]  好像大家都知道這件事情
[00:15:29.280 --> 00:15:31.760]  每一個地方的先知門徒
[00:15:31.760 --> 00:15:34.480]  你看到他們都是
[00:15:34.480 --> 00:15:36.400]  走出來跟以利沙說
[00:15:36.400 --> 00:15:38.000]  神今天要接你師父了
[00:15:38.000 --> 00:15:40.000]  你知不知道
[00:15:40.000 --> 00:15:44.160]  每一個地方的人都知道
[00:15:44.160 --> 00:15:45.440]  這班先知門徒
[00:15:45.440 --> 00:15:47.440]  他們說這句話
[00:15:47.440 --> 00:15:50.480]  他們的重點是今天
[00:15:50.480 --> 00:15:52.800]  意思是說他今天
[00:15:52.800 --> 00:15:54.400]  就會被上帝接走了
[00:15:54.400 --> 00:15:55.280]  你知不知道
[00:15:55.280 --> 00:15:57.280]  你知道吧
[00:15:57.280 --> 00:15:58.080]  以利沙就說
[00:15:58.080 --> 00:15:59.680]  我知道你們不要吵了
[00:15:59.680 --> 00:16:01.840]  我知道了
[00:16:01.840 --> 00:16:04.880]  正正是因為以利沙的之道
[00:16:04.880 --> 00:16:07.840]  所以他要無論付甚麼代價
[00:16:07.840 --> 00:16:10.480]  無論他遇到的挑戰是甚麼
[00:16:10.480 --> 00:16:12.960]  他都要決心地去追隨
[00:16:12.960 --> 00:16:15.600]  作為一個跟從者
[00:16:15.600 --> 00:16:19.680]  我們的態度是要決心地去追隨
[00:16:19.680 --> 00:16:23.600]  哪怕我們要面對的是甚麼挑戰
[00:16:23.600 --> 00:16:24.960]  其實以利亞早就知道
[00:16:24.960 --> 00:16:27.440]  他要把先知的職份
[00:16:27.440 --> 00:16:29.360]  傳給以利沙
[00:16:29.360 --> 00:16:32.160]  在《獵王記》上十九章
[00:16:32.160 --> 00:16:37.120]  尾尾的十六節至二十一節
[00:16:37.120 --> 00:16:41.440]  就是以利亞呼召以利沙的經文
[00:16:41.440 --> 00:16:44.480]  那段經文是以利沙第一次出現
[00:16:44.480 --> 00:16:47.600]  但是到今天我們所讀的經文
[00:16:47.600 --> 00:16:52.080]  他三番四次來向以利沙提出這個挑戰
[00:16:52.080 --> 00:16:55.040]  就是要在他臨升天分離的時候
[00:16:55.040 --> 00:16:57.120]  來試驗他
[00:16:57.120 --> 00:16:58.800]  好叫他日後
[00:16:58.800 --> 00:17:04.320]  當他獨自來承擔先知的職份的時候
[00:17:04.320 --> 00:17:10.080]  有一個願意決心追隨上帝的態度
[00:17:10.080 --> 00:17:12.640]  那我們呢
[00:17:12.640 --> 00:17:16.080]  作為基督跟從者的我們
[00:17:16.080 --> 00:17:17.840]  我們是否
[00:17:17.840 --> 00:17:22.080]  當我們遇到每一次的挑戰難關的時候
[00:17:22.080 --> 00:17:24.960]  我們仍然跟上帝說
[00:17:24.960 --> 00:17:28.880]  我必不離開你呢
[00:17:28.880 --> 00:17:30.720]  當我們決志來到去信主
[00:17:30.720 --> 00:17:32.640]  除了承認我們是罪人
[00:17:32.640 --> 00:17:35.600]  我們不要忘記我們曾經要以基督
[00:17:35.600 --> 00:17:37.680]  為我們的主宰
[00:17:37.680 --> 00:17:39.600]  由上帝去主宰我們的生命
[00:17:39.600 --> 00:17:42.560]  這個才是跟從的生命
[00:17:42.560 --> 00:17:46.480]  我相信大部份人都有願意跟從主的心
[00:17:46.480 --> 00:17:48.400]  但問題是我們的態度
[00:17:48.400 --> 00:17:50.080]  我們跟從的態度
[00:17:50.080 --> 00:17:52.880]  是否有這個決心
[00:17:52.880 --> 00:17:55.600]  恐怕就因人而異
[00:17:55.600 --> 00:17:58.560]  耶穌的要求是甚麼呢
[00:17:58.560 --> 00:18:01.600]  耶穌說若有人要跟從我
[00:18:01.600 --> 00:18:05.600]  就當寫記
[00:18:05.600 --> 00:18:09.840]  天天背起自己的十字架來跟從我
[00:18:09.840 --> 00:18:13.360]  耶穌將跟從
[00:18:13.360 --> 00:18:15.840]  我們要跟從到一個甚麼地步呢
[00:18:15.840 --> 00:18:18.080]  是要去寫記
[00:18:18.080 --> 00:18:22.160]  不單止我們還要天天地去審查
[00:18:22.160 --> 00:18:25.200]  我們是否行在主的心意當中
[00:18:25.200 --> 00:18:26.320]  是天天的
[00:18:26.320 --> 00:18:27.600]  弟兄姊妹
[00:18:27.600 --> 00:18:29.520]  我們每一天都要來到上帝面前
[00:18:29.520 --> 00:18:34.960]  去問究竟我們跟從主的心是怎樣呢
[00:18:34.960 --> 00:18:36.800]  願意我們每一天
[00:18:36.800 --> 00:18:39.120]  都來到上帝面前去審查
[00:18:39.120 --> 00:18:42.320]  求主來幫助我們
[00:18:42.320 --> 00:18:44.400]  跟從者的態度
[00:18:44.400 --> 00:18:46.720]  是要決心來追隨
[00:18:46.720 --> 00:18:50.560]  跟從者的目標又是甚麼呢
[00:18:50.560 --> 00:18:53.680]  我們一同來讀第二段經文
[00:18:53.680 --> 00:19:01.200]  聶王記下第二章八至十一節
[00:19:01.200 --> 00:19:03.840]  找到的話我們一同來讀
[00:19:03.840 --> 00:19:08.400]  以利亞捲起自己的外衣用來打水
[00:19:08.400 --> 00:19:10.480]  水就左右分開
[00:19:10.480 --> 00:19:12.880]  二人走乾地過去
[00:19:12.880 --> 00:19:14.240]  過去之後
[00:19:14.240 --> 00:19:16.720]  以利亞說
[00:19:16.720 --> 00:19:19.760]  我未被接去離開你以前
[00:19:19.760 --> 00:19:22.320]  你要我為你做甚麼
[00:19:22.320 --> 00:19:23.600]  只管求
[00:19:23.600 --> 00:19:24.960]  以利亞說
[00:19:24.960 --> 00:19:28.400]  願感動你的靈相會感動我
[00:19:28.400 --> 00:19:29.680]  以利亞說
[00:19:29.680 --> 00:19:32.320]  你求的是一件難事
[00:19:32.320 --> 00:19:35.120]  我被接去離開你的時候
[00:19:35.120 --> 00:19:38.080]  你若看見我就必得著
[00:19:38.080 --> 00:19:40.960]  若不然就得不著了
[00:19:40.960 --> 00:19:44.160]  他們邊走邊說話的時候
