
[00:00:00.000 --> 00:00:03.280]  今天這個 接下來這個題目是講什麼呢?
[00:03:44.880 --> 00:03:46.880]  原來
[00:03:46.880 --> 00:03:48.880]  你買藍色給他
[00:03:48.880 --> 00:03:50.880]  不行 我要藍色
[00:03:50.880 --> 00:03:52.880]  就是欠
[00:03:52.880 --> 00:03:54.880]  玩具都要買兩樣
[00:03:54.880 --> 00:03:56.880]  欠
[00:03:56.880 --> 00:03:58.880]  第三項
[00:03:58.880 --> 00:04:00.880]  不公平的對待
[00:04:00.880 --> 00:04:02.880]  有時
[00:04:02.880 --> 00:04:04.880]  父母都不多不少
[00:04:04.880 --> 00:04:06.880]  未必一定是出心
[00:04:06.880 --> 00:04:08.880]  總是有些東西
[00:04:08.880 --> 00:04:10.880]  對大對小
[00:04:10.880 --> 00:04:12.880]  男女不同
[00:04:12.880 --> 00:04:14.880]  造成一種競爭
[00:04:14.880 --> 00:04:16.880]  第二項
[00:04:16.880 --> 00:04:18.880]  踐踏空間
[00:04:18.880 --> 00:04:20.880]  據專家講
[00:04:20.880 --> 00:04:22.880]  特別去到青年時期
[00:04:22.880 --> 00:04:24.880]  你發覺
[00:04:24.880 --> 00:04:26.880]  自己有自己的空間
[00:04:26.880 --> 00:04:28.880]  無論床屬於你
[00:04:28.880 --> 00:04:30.880]  你都不想別人鬥你
[00:04:30.880 --> 00:04:32.880]  屬於一個空間
[00:04:32.880 --> 00:04:34.880]  最後一項
[00:04:34.880 --> 00:04:36.880]  原來
[00:04:36.880 --> 00:04:38.880]  被侵犯
[00:04:38.880 --> 00:04:40.880]  即是你有一個boundary
[00:04:40.880 --> 00:04:42.880]  在裡面
[00:04:42.880 --> 00:04:44.880]  被人踐踏
[00:04:44.880 --> 00:04:46.880]  如果物件屬於你
[00:04:46.880 --> 00:04:48.880]  或者地方屬於你
[00:04:48.880 --> 00:04:50.880]  你就被他踐踏了
[00:04:50.880 --> 00:04:52.880]  有誰中了
[00:04:52.880 --> 00:04:54.880]  中了起碼一項
[00:04:54.880 --> 00:04:56.880]  厲害吧
[00:04:56.880 --> 00:04:58.880]  舉高一點
[00:04:58.880 --> 00:05:00.880]  都猜到
[00:05:00.880 --> 00:05:02.880]  屬於專家針對的對象
[00:05:02.880 --> 00:05:04.880]  好了 言歸正傳
[00:05:04.880 --> 00:05:06.880]  上一堂我們就講到
[00:05:06.880 --> 00:05:08.880]  關於一個理想的家
[00:05:08.880 --> 00:05:10.880]  很快講
[00:05:10.880 --> 00:05:12.880]  今天會講
[00:05:12.880 --> 00:05:14.880]  愛越難
[00:05:14.880 --> 00:05:16.880]  如何重建家園
[00:05:16.880 --> 00:05:18.880]  第四
[00:05:18.880 --> 00:05:20.880]  教會一家
[00:05:20.880 --> 00:05:22.880]  第五 愛回家
[00:05:22.880 --> 00:05:24.880]  上星期
[00:05:24.880 --> 00:05:26.880]  一個理想的家需要有誰
[00:05:26.880 --> 00:05:28.880]  記不記得
[00:05:28.880 --> 00:05:30.880]  媽媽 爸爸
[00:05:30.880 --> 00:05:32.880]  如果問你爸媽
[00:05:32.880 --> 00:05:34.880]  媽媽需要有誰
[00:05:34.880 --> 00:05:36.880]  子女
[00:05:36.880 --> 00:05:38.880]  有沒有聽書
[00:05:38.880 --> 00:05:40.880]  記不記得
[00:05:40.880 --> 00:05:42.880]  記不記得
[00:05:42.880 --> 00:05:44.880]  有誰需要在家裡
[00:05:44.880 --> 00:05:46.880]  家庭才有理想
[00:05:46.880 --> 00:05:48.880]  什麼
[00:05:48.880 --> 00:05:50.880]  耶穌基督
[00:05:50.880 --> 00:05:52.880]  是吧
[00:05:52.880 --> 00:05:54.880]  糟了 全給我了
[00:05:54.880 --> 00:05:56.880]  我還講了一個很感人的見證
[00:05:56.880 --> 00:05:58.880]  你們沒有聽到那個弟兄
[00:05:58.880 --> 00:06:00.880]  小弟兄有耶穌基督令到他的父母改變
[00:06:00.880 --> 00:06:02.880]  家庭開始改變
[00:06:02.880 --> 00:06:04.880]  有和諧
[00:06:04.880 --> 00:06:06.880]  需要有耶穌在
[00:06:06.880 --> 00:06:08.880]  但是不是一有了耶穌
[00:06:08.880 --> 00:06:10.880]  就馬上改變
[00:06:10.880 --> 00:06:14.880]  可能有了耶穌之後
[00:06:14.880 --> 00:06:16.880]  還有掙扎在裡面
[00:06:16.880 --> 00:06:18.880]  往往事情不是我們想的那麼簡單
[00:06:18.880 --> 00:06:20.880]  要維持一個有愛的家庭
[00:06:20.880 --> 00:06:22.880]  一點都不容易
[00:06:22.880 --> 00:06:24.880]  待會我
[00:06:24.880 --> 00:06:26.880]  容讓我賣一點關子
[00:06:26.880 --> 00:06:28.880]  就是耶穌基督是重要
[00:06:28.880 --> 00:06:30.880]  但是有些竅門在
[00:06:30.880 --> 00:06:32.880]  一對的
[00:06:32.880 --> 00:06:34.880]  嬌徒夫婦
[00:06:34.880 --> 00:06:36.880]  7月4號就去遠行
[00:06:36.880 --> 00:06:38.880]  帶兩個女兒
[00:06:38.880 --> 00:06:40.880]  去Yosemite
[00:06:40.880 --> 00:06:42.880]  去旅行
[00:06:42.880 --> 00:06:44.880]  當然很開心
[00:06:44.880 --> 00:06:46.880]  預訂了酒店
[00:06:46.880 --> 00:06:48.880]  露營的地方
[00:06:48.880 --> 00:06:50.880]  帶了所有要玩的東西
[00:06:50.880 --> 00:06:52.880]  單車 水泡等等
[00:06:52.880 --> 00:06:54.880]  在車上
[00:06:54.880 --> 00:06:56.880]  爸爸早日起床
[00:06:56.880 --> 00:06:58.880]  媽媽準備好野餐
[00:06:58.880 --> 00:07:00.880]  大家很開心
[00:07:00.880 --> 00:07:02.880]  於是就抱著一起上車
[00:07:02.880 --> 00:07:04.880]  爸爸就開了收音機
[00:07:04.880 --> 00:07:06.880]  唱歌
[00:07:06.880 --> 00:07:08.880]  兩個女兒
[00:07:08.880 --> 00:07:10.880]  年紀差不多
[00:07:10.880 --> 00:07:12.880]  一個4歲 一個6歲
[00:07:12.880 --> 00:07:14.880]  在後面
[00:07:14.880 --> 00:07:16.880]  通常有一件物件
[00:07:16.880 --> 00:07:18.880]  保持她們安靜
[00:07:18.880 --> 00:07:20.880]  有一個iPad
[00:07:20.880 --> 00:07:22.880]  還有一個
[00:07:22.880 --> 00:07:24.880]  DVD
[00:07:24.880 --> 00:07:26.880]  給她們看
[00:07:26.880 --> 00:07:28.880]  開車開了一個多小時
[00:07:28.880 --> 00:07:30.880]  開始有事情發生
[00:07:30.880 --> 00:07:32.880]  什麼事情發生呢
[00:07:32.880 --> 00:07:34.880]  兩個女兒在爭執
[00:07:34.880 --> 00:07:36.880]  另外一個女兒
[00:07:36.880 --> 00:07:38.880]  手軟
[00:07:38.880 --> 00:07:40.880]  原來兩個女兒
[00:07:40.880 --> 00:07:42.880]  為了看一套電影
[00:07:42.880 --> 00:07:44.880]  要看這套電影
[00:07:44.880 --> 00:07:46.880]  要看這套電影
[00:07:46.880 --> 00:07:48.880]  結果搞到
[00:07:48.880 --> 00:07:50.880]  爸爸需要看電影
[00:07:50.880 --> 00:07:52.880]  然後教訓她一頓
[00:07:52.880 --> 00:07:54.880]  才可以停止
[00:07:54.880 --> 00:07:56.880]  這就是嬌徒家庭
[00:07:56.880 --> 00:07:58.880]  嬌徒家庭
[00:07:58.880 --> 00:08:00.880]  很真實
[00:08:00.880 --> 00:08:02.880]  有個師兄
[00:08:02.880 --> 00:08:04.880]  提醒我
[00:08:04.880 --> 00:08:06.880]  有句說話
[00:08:06.880 --> 00:08:08.880]  在大學讀書
[00:08:08.880 --> 00:08:10.880]  跟同學
[00:08:10.880 --> 00:08:12.880]  在香港初中的時候
[00:08:12.880 --> 00:08:14.880]  已經是同學
[00:08:14.880 --> 00:08:16.880]  到現在讀書
[00:08:16.880 --> 00:08:18.880]  就在大學讀書
[00:08:18.880 --> 00:08:20.880]  他提過一句說話
[00:08:20.880 --> 00:08:22.880]  你知不知相見好
[00:08:22.880 --> 00:08:24.880]  同住難
[00:08:24.880 --> 00:08:26.880]  我認識他很久了
[00:08:26.880 --> 00:08:28.880]  我都覺得自己
[00:08:28.880 --> 00:08:30.880]  都算是遷就得人
[00:08:30.880 --> 00:08:32.880]  那時候這樣想
[00:08:32.880 --> 00:08:34.880]  結果是怎樣呢
[00:08:34.880 --> 00:08:36.880]  住住下下就發覺很多問題
[00:08:36.880 --> 00:08:38.880]  發覺他的襪子是這樣扔的
[00:08:38.880 --> 00:08:40.880]  有時候開衫機
[00:08:40.880 --> 00:08:42.880]  我讀書時他又開衫機
[00:08:42.880 --> 00:08:44.880]  我們的房間不是很大
[00:08:44.880 --> 00:08:46.880]  總之一間房就兩張床
[00:08:46.880 --> 00:08:48.880]  我都習慣
[00:08:48.880 --> 00:08:50.880]  他有些特別的嗜好
[00:08:50.880 --> 00:08:52.880]  發覺原來他這個人
[00:08:52.880 --> 00:08:54.880]  住住下下就覺得
[00:08:54.880 --> 00:08:56.880]  大家開始有些磨擦
[00:08:56.880 --> 00:08:58.880]  結果一年之後
[00:08:58.880 --> 00:09:00.880]  大家很平靜地
[00:09:00.880 --> 00:09:02.880]  面對面說
[00:09:02.880 --> 00:09:04.880]  我們都是各自找地方搬
[00:09:04.880 --> 00:09:06.880]  這個就是人與人之間
[00:09:06.880 --> 00:09:08.880]  相處的時候出現問題
[00:09:08.880 --> 00:09:10.880]  你有沒有想過
[00:09:10.880 --> 00:09:12.880]  當我說這些故事的時候
[00:09:12.880 --> 00:09:14.880]  去回味我們自己
[00:09:14.880 --> 00:09:16.880]  在這些情況之下
[00:09:16.880 --> 00:09:18.880]  發生這些爭執
[00:09:18.880 --> 00:09:20.880]  其實是很平常的事
[00:09:20.880 --> 00:09:22.880]  就算我們記錄圖
[00:09:22.880 --> 00:09:24.880]  都有這些爭鬧在裡面
[00:09:24.880 --> 00:09:26.880]  你說
[00:09:26.880 --> 00:09:28.880]  William
[00:09:28.880 --> 00:09:30.880]  耶穌有什麼用
[00:09:30.880 --> 00:09:32.880]  耶穌
[00:09:32.880 --> 00:09:34.880]  行不行
[00:09:34.880 --> 00:09:36.880]  耶穌不是不行
[00:09:36.880 --> 00:09:38.880]  耶穌是一個
[00:09:38.880 --> 00:09:40.880]  很重要的
[00:09:40.880 --> 00:09:42.880]  因素在當中
[00:09:42.880 --> 00:09:44.880]  但是要跟隨耶穌
[00:09:44.880 --> 00:09:46.880]  是一個過程
[00:09:46.880 --> 00:09:48.880]  要時間與耶穌一起
[00:09:48.880 --> 00:09:50.880]  成長
[00:09:50.880 --> 00:09:52.880]  神介意不是我們改不改變
[00:09:52.880 --> 00:09:54.880]  是介意我們與否一起成長
[00:09:54.880 --> 00:09:56.880]  與其說我們去懷疑
[00:09:56.880 --> 00:09:58.880]  耶穌多少的愛
[00:09:58.880 --> 00:10:00.880]  批評神是一個不完全的神
[00:10:00.880 --> 00:10:02.880]  不如說
[00:10:02.880 --> 00:10:04.880]  我們從我們自己人性
[00:10:04.880 --> 00:10:06.880]  方面去看一下
[00:10:06.880 --> 00:10:08.880]  其實我們都是一個不完美的人
[00:10:08.880 --> 00:10:10.880]  我們試一下從人的問題去想一下
[00:10:10.880 --> 00:10:12.880]  為什麼今天
[00:10:12.880 --> 00:10:14.880]  我們仍然活在一個不能有和諧
[00:10:14.880 --> 00:10:16.880]  和爭執的環境裡面
[00:10:16.880 --> 00:10:18.880]  今天的題目叫做
[00:10:18.880 --> 00:10:20.880]  越愛
[00:10:20.880 --> 00:10:22.880]  就越難
[00:10:22.880 --> 00:10:24.880]  原來你上次想去愛這個家庭
[00:10:24.880 --> 00:10:26.880]  想付出愛的時候
[00:10:26.880 --> 00:10:28.880]  你發現有難度在裡面
[00:10:28.880 --> 00:10:30.880]  難我們就不愛
[00:10:30.880 --> 00:10:32.880]  究竟難不難在哪裡
[00:10:32.880 --> 00:10:34.880]  今天的話題
[00:10:34.880 --> 00:10:36.880]  我想從一本書
[00:10:36.880 --> 00:10:38.880]  上次我都講過了
[00:10:38.880 --> 00:10:40.880]  這五堂裏面
[00:10:40.880 --> 00:10:42.880]  以畢所書做講道的基礎
[00:10:42.880 --> 00:10:44.880]  你回去可以看一下整本書
[00:10:44.880 --> 00:10:46.880]  六章不是很長
[00:10:46.880 --> 00:10:48.880]  以畢所書
[00:10:48.880 --> 00:10:50.880]  信息的一個骨幹
[00:10:50.880 --> 00:10:52.880]  試一下我們從這幾節的經文裡面
[00:10:52.880 --> 00:10:54.880]  去找一些出路
[00:10:54.880 --> 00:10:56.880]  打開經文出來看
[00:10:56.880 --> 00:10:58.880]  如果你有聖經可以拿回去看
[00:10:58.880 --> 00:11:00.880]  寫下它
[00:11:00.880 --> 00:11:02.880]  如果沒有你手機可以按
[00:11:02.880 --> 00:11:04.880]  或者看螢光幕
[00:11:04.880 --> 00:11:06.880]  看完之後我們一起讀
[00:11:06.880 --> 00:11:08.880]  以畢所書四章十七到十九節
[00:11:08.880 --> 00:11:10.880]  一起讀一二三
[00:11:10.880 --> 00:11:12.880]  所以我說且在主裡
[00:11:12.880 --> 00:11:14.880]  確實地說
[00:11:14.880 --> 00:11:16.880]  你們行事不要
[00:11:16.880 --> 00:11:18.880]  像外邦人
[00:11:18.880 --> 00:11:20.880]  全虛妄的心行事
[00:11:20.880 --> 00:11:22.880]  他們心地分昧
[00:11:22.880 --> 00:11:24.880]  與上帝所賜的生命
[00:11:24.880 --> 00:11:26.880]  隔絕了
[00:11:26.880 --> 00:11:28.880]  都因自己無知
[00:11:28.880 --> 00:11:30.880]  心裡剛硬
[00:11:30.880 --> 00:11:32.880]  良心索既然喪盡
[00:11:32.880 --> 00:11:34.880]  就放縱私慾
[00:11:34.880 --> 00:11:36.880]  貪行種種的污穢
[00:11:36.880 --> 00:11:38.880]  我不知道
[00:11:38.880 --> 00:11:40.880]  你看到經文的時候
[00:11:40.880 --> 00:11:42.880]  會不會看到有幾個很嚴厲的
[00:11:42.880 --> 00:11:44.880]  形容詞
[00:11:46.880 --> 00:11:48.880]  良心喪盡
[00:11:48.880 --> 00:11:50.880]  種種污穢
[00:11:50.880 --> 00:11:52.880]  有沒有
[00:11:52.880 --> 00:11:54.880]  當我聽到這些字
[00:11:54.880 --> 00:11:56.880]  你有什麼感受
[00:11:56.880 --> 00:11:58.880]  會不會覺得這麼誇張
[00:11:58.880 --> 00:12:00.880]  我怎會良心喪盡
[00:12:00.880 --> 00:12:02.880]  我怎會種種污穢
[00:12:02.880 --> 00:12:04.880]  暫時不要將自己墮入
[00:12:04.880 --> 00:12:06.880]  在這些形容詞裡面
[00:12:06.880 --> 00:12:08.880]  稍微慢慢抽身出來
[00:12:08.880 --> 00:12:10.880]  看看作者
[00:12:10.880 --> 00:12:12.880]  作者寫的書叫保羅
[00:12:12.880 --> 00:12:14.880]  怎樣去分析這幾節的經文
[00:12:14.880 --> 00:12:16.880]  然後你慢慢才同意
[00:12:16.880 --> 00:12:18.880]  我們這些嚴厲的
[00:12:18.880 --> 00:12:20.880]  形容詞是不是很嚴厲
[00:12:20.880 --> 00:12:22.880]  細心看一下
[00:12:22.880 --> 00:12:24.880]  他說人性的墮落其實有幾個步驟
[00:12:24.880 --> 00:12:26.880]  看看這個經文裡面
[00:12:26.880 --> 00:12:28.880]  我們先試一下揣摩一下
[00:12:28.880 --> 00:12:30.880]  第一步驟
[00:12:30.880 --> 00:12:34.880]  第十八節
[00:12:34.880 --> 00:12:36.880]  心裡剛硬
[00:12:36.880 --> 00:12:40.880]  心裡剛硬
[00:12:40.880 --> 00:12:42.880]  原來留意一件事
[00:12:42.880 --> 00:12:44.880]  心裡剛硬
[00:12:44.880 --> 00:12:46.880]  在經文裡面解釋
[00:12:46.880 --> 00:12:48.880]  心硬到
[00:12:48.880 --> 00:12:50.880]  好像一塊雲石
[00:12:50.880 --> 00:12:52.880]  當時
[00:12:52.880 --> 00:12:54.880]  已經發現了
[00:12:54.880 --> 00:12:56.880]  有意大利雲石
[00:12:56.880 --> 00:12:58.880]  那個心硬到像石頭一樣
[00:12:58.880 --> 00:13:00.880]  什麼意思
[00:13:00.880 --> 00:13:02.880]  就是說你的心裡面很石頭化
[00:13:02.880 --> 00:13:04.880]  你的人很頑固
[00:13:04.880 --> 00:13:06.880]  很倔強
[00:13:06.880 --> 00:13:08.880]  我們的心很倔強
[00:13:08.880 --> 00:13:10.880]  特別是指什麼
[00:13:10.880 --> 00:13:12.880]  對於道德上的東西
[00:13:12.880 --> 00:13:14.880]  是瞎了的
[00:13:14.880 --> 00:13:16.880]  在事與非黑與白
[00:13:16.880 --> 00:13:18.880]  真理上的東西
[00:13:18.880 --> 00:13:20.880]  你完全不敏感
[00:13:20.880 --> 00:13:22.880]  人家跟你說這些東西
[00:13:22.880 --> 00:13:24.880]  你完全不會接受
[00:13:24.880 --> 00:13:26.880]  甚至好像瞎了一樣
[00:13:26.880 --> 00:13:28.880]  看不到一樣
[00:13:28.880 --> 00:13:30.880]  所以這種硬
[00:13:30.880 --> 00:13:32.880]  到了一個地步
[00:13:32.880 --> 00:13:34.880]  神跟你說的真實的事情
[00:13:34.880 --> 00:13:36.880]  真理你這樣抗拒
[00:13:36.880 --> 00:13:38.880]  你明不明白他的意思
[00:13:38.880 --> 00:13:40.880]  心裡剛硬
[00:13:40.880 --> 00:13:44.880]  保羅在另外的
[00:13:44.880 --> 00:13:46.880]  在羅馬書裡面下面有經文補充
[00:13:46.880 --> 00:13:48.880]  他說這種人其實是什麼
[00:13:48.880 --> 00:13:50.880]  說的是
[00:13:50.880 --> 00:13:52.880]  不是這種人
[00:13:52.880 --> 00:13:54.880]  說的是人裡面的一種心態
[00:13:54.880 --> 00:13:56.880]  嘗試了解一下自己
[00:13:56.880 --> 00:13:58.880]  他說這種心態就是
[00:13:58.880 --> 00:14:00.880]  阻擋真理
[00:14:00.880 --> 00:14:02.880]  真理來到你拒絕
[00:14:02.880 --> 00:14:04.880]  雖然知道有神
[00:14:04.880 --> 00:14:06.880]  卻不去
[00:14:06.880 --> 00:14:08.880]  榮耀和感謝
[00:14:08.880 --> 00:14:10.880]  問自己
[00:14:10.880 --> 00:14:12.880]  或者問自己未信神的時候
[00:14:12.880 --> 00:14:14.880]  是不是真的覺得
[00:14:14.880 --> 00:14:16.880]  這個世界沒有神
[00:14:16.880 --> 00:14:18.880]  還是知道有神
[00:14:18.880 --> 00:14:20.880]  不去榮耀和感謝他
[00:14:20.880 --> 00:14:22.880]  第三
[00:14:22.880 --> 00:14:24.880]  講得清楚是故意不認識他
[00:14:24.880 --> 00:14:30.880]  以前我讀神學的時候
[00:14:30.880 --> 00:14:32.880]  有一個
[00:14:32.880 --> 00:14:34.880]  神學教授
[00:14:34.880 --> 00:14:36.880]  教我們考古學
[00:14:36.880 --> 00:14:38.880]  他的名字叫Patrick
[00:14:38.880 --> 00:14:40.880]  很有名
[00:14:40.880 --> 00:14:42.880]  他的學位是研究考古學
[00:14:42.880 --> 00:14:44.880]  他見過27個骨頭
[00:14:44.880 --> 00:14:46.880]  曾經去過不同的地方考古
[00:14:46.880 --> 00:14:48.880]  證實聖經所說的話是真實的
[00:14:48.880 --> 00:14:50.880]  他是一個很好的基督徒
[00:14:50.880 --> 00:14:52.880]  來到我們神學院教考古學
[00:14:52.880 --> 00:14:54.880]  現在跟我們講一個例子
[00:14:54.880 --> 00:14:56.880]  講一個故事
[00:14:56.880 --> 00:14:58.880]  他和他的老師
[00:14:58.880 --> 00:15:00.880]  有一晚大家很開心
[00:15:00.880 --> 00:15:02.880]  約在一起吃飯
[00:15:02.880 --> 00:15:04.880]  Patrick的老師
[00:15:04.880 --> 00:15:06.880]  和他一起
[00:15:06.880 --> 00:15:08.880]  很喜歡
[00:15:08.880 --> 00:15:10.880]  吃了一頓晚餐
[00:15:10.880 --> 00:15:12.880]  於是大家走出花園
[00:15:12.880 --> 00:15:14.880]  拿著一杯咖啡
[00:15:14.880 --> 00:15:16.880]  吃甜品
[00:15:16.880 --> 00:15:18.880]  看著星空
[00:15:18.880 --> 00:15:20.880]  當晚天氣很好
[00:15:20.880 --> 00:15:22.880]  天氣好到有月亮和星星
[00:15:22.880 --> 00:15:24.880]  在美國這些地方
[00:15:24.880 --> 00:15:26.880]  看到月亮和星星的時候
[00:15:26.880 --> 00:15:28.880]  你會覺得宇宙真的很美
[00:15:28.880 --> 00:15:30.880]  因為這裡的天空和香港不同
[00:15:30.880 --> 00:15:32.880]  美到不得了
[00:15:32.880 --> 00:15:34.880]  他們都讚嘆
[00:15:34.880 --> 00:15:36.880]  這個星空的美麗
[00:15:36.880 --> 00:15:38.880]  那種偉大
[00:15:38.880 --> 00:15:40.880]  窮倉的厲害
[00:15:40.880 --> 00:15:42.880]  大家都讚嘆
[00:15:42.880 --> 00:15:44.880]  這個世界如果沒有一個
[00:15:44.880 --> 00:15:46.880]  這麼偉大的創造主
[00:15:46.880 --> 00:15:48.880]  在裡面的時候
[00:15:48.880 --> 00:15:50.880]  沒可能每件事都能井井有條
[00:15:50.880 --> 00:15:52.880]  我和你都拿了幾個Ph.D.
[00:15:52.880 --> 00:15:54.880]  但都沒辦法
[00:15:54.880 --> 00:15:56.880]  了解這個上上帝是怎樣
[00:15:56.880 --> 00:15:58.880]  於是
[00:15:58.880 --> 00:16:00.880]  Patrick的老師是不相信耶穌
[00:16:00.880 --> 00:16:02.880]  於是Patrick就說
[00:16:02.880 --> 00:16:04.880]  This is the moment
[00:16:04.880 --> 00:16:06.880]  現在是時候我要和老師傳福音
