
[00:00:00.000 --> 00:00:06.500]  今天和大家繼續在上次給大家的筆記裏面繼續講下去
[00:02:39.180 --> 00:02:41.780]  但是有些人居然能夠來到神的面前
[00:02:41.780 --> 00:02:44.100]  哇,我能夠做這些事
[00:02:44.100 --> 00:02:46.580]  耶穌說,你離開我
[00:02:46.580 --> 00:02:48.020]  你們不行的
[00:02:48.020 --> 00:02:50.220]  因為你就算有這麼多的恩賜
[00:02:50.220 --> 00:02:52.860]  但是你的心不是真正的敬拜神
[00:02:52.860 --> 00:02:55.940]  你的心不是真正的接受耶穌成為救主
[00:02:55.940 --> 00:02:57.160]  罪得赦免
[00:02:57.160 --> 00:02:58.240]  這個最重要
[00:02:58.240 --> 00:03:01.680]  是罪得赦免
[00:03:01.680 --> 00:03:02.820]  如果不是
[00:03:02.820 --> 00:03:08.040]  我們還不真真正正是一個叫做基督徒
[00:03:08.040 --> 00:03:11.300]  那今天繼續看這個經文裏面來說
[00:03:11.300 --> 00:03:11.920]  它說
[00:03:11.920 --> 00:03:15.540]  「不如效法,這個世界只要心意更生而變化」
[00:03:15.540 --> 00:03:17.480]  所以當我們在這個世界裏面
[00:03:17.480 --> 00:03:18.840]  我們沒有辦法不在這個世界裏面
[00:03:18.840 --> 00:03:20.840]  因為我們在這個世界裏面出生的
[00:03:20.840 --> 00:03:22.620]  我們可不可以不在這個世界裏面出生
[00:03:22.620 --> 00:03:23.540]  你說牧師可以
[00:03:23.540 --> 00:03:28.120]  將來可以有選擇在火星出生都可以
[00:03:28.120 --> 00:03:29.240]  但是現在還不行
[00:03:29.240 --> 00:03:32.080]  聖經不是這樣的意思
[00:03:32.080 --> 00:03:33.900]  但是在這個世界裏面出生
[00:03:33.900 --> 00:03:35.600]  在這個世界裏面長大
[00:03:35.600 --> 00:03:36.480]  正如我說的
[00:03:36.480 --> 00:03:39.340]  有沒有誰從小孩子到長大
[00:03:39.340 --> 00:03:41.300]  是從來不會生病的
[00:03:41.300 --> 00:03:42.780]  爸爸媽媽不想你生病
[00:03:42.780 --> 00:03:43.960]  但是也會生病的
[00:03:43.960 --> 00:03:44.600]  為什麼?
[00:03:44.600 --> 00:03:47.940]  因為這個世界裏面充滿著病菌、細菌、病毒
[00:03:47.940 --> 00:03:49.080]  是不是?
[00:03:49.080 --> 00:03:50.600]  你想不生病
[00:03:50.600 --> 00:03:53.080]  真的不容易不生病的
[00:03:53.080 --> 00:03:56.020]  真的很容易會生病的
[00:03:56.020 --> 00:03:57.840]  所以當我們作為一個人
[00:03:57.840 --> 00:03:59.000]  在這個世界裏面
[00:03:59.000 --> 00:04:01.120]  而且當我們出生的時候
[00:04:01.120 --> 00:04:05.240]  「與生俱來有罪性」
[00:04:05.240 --> 00:04:08.120]  亞當夏娃犯罪
[00:04:08.120 --> 00:04:09.680]  人墮落
[00:04:09.680 --> 00:04:11.840]  她裏面有罪性
[00:04:11.840 --> 00:04:13.360]  最近也是這樣
[00:04:13.360 --> 00:04:16.720]  我在街上和一個不信耶穌的人聊天
[00:04:16.720 --> 00:04:18.040]  他說其實
[00:04:18.040 --> 00:04:21.600]  這個神是一個嬰兒出生
[00:04:21.600 --> 00:04:23.320]  祂做過什麼錯?
[00:04:23.320 --> 00:04:24.440]  是不信主的
[00:04:24.440 --> 00:04:26.560]  我喜歡有時候在街上
[00:04:26.560 --> 00:04:29.320]  當然是有機會才和別人這樣聊天
[00:04:29.320 --> 00:04:30.320]  要不然人家都不理會
[00:04:30.320 --> 00:04:31.160]  以為你傻的嗎?
[00:04:31.160 --> 00:04:32.560]  無緣無故來和我說話
[00:04:32.560 --> 00:04:34.560]  這個我見過很多次
[00:04:34.560 --> 00:04:35.760]  認識了祂
[00:04:35.760 --> 00:04:36.960]  祂又會問我事情
[00:04:36.960 --> 00:04:38.400]  我又會和祂聊天
[00:04:38.400 --> 00:04:40.640]  祂最近又給我一個問題
[00:04:40.640 --> 00:04:41.120]  祂說
[00:04:41.120 --> 00:04:43.840]  嬰兒出生什麼都沒有做過
[00:04:43.840 --> 00:04:45.840]  為什麼有罪?
[00:04:45.840 --> 00:04:47.200]  這樣問我
[00:04:47.200 --> 00:04:48.960]  但是有很多的阻礙
[00:04:48.960 --> 00:04:50.720]  因為祂又要做事
[00:04:50.720 --> 00:04:53.040]  我見祂沒什麼事做
[00:04:53.040 --> 00:04:54.240]  我就走過去和祂聊天
[00:04:54.240 --> 00:04:55.720]  一有事做我就走開
[00:04:55.720 --> 00:04:57.040]  彈開的
[00:04:57.040 --> 00:04:58.120]  祂在街上賣東西
[00:04:58.120 --> 00:04:59.680]  有人來買東西
[00:04:59.680 --> 00:05:03.520]  難道我叫祂不要做生意嗎?
[00:05:03.520 --> 00:05:04.840]  我就告訴他
[00:05:04.840 --> 00:05:05.800]  我只是說了一句
[00:05:05.800 --> 00:05:06.760]  我沒有時間
[00:05:06.760 --> 00:05:08.760]  我說遲些有機會再找他
[00:05:08.760 --> 00:05:09.800]  我說你知道嗎?
[00:05:09.800 --> 00:05:12.960]  奴隸生的兒子是什麼?
[00:05:12.960 --> 00:05:14.360]  奴隸
[00:05:14.360 --> 00:05:16.200]  以奴隸的制度
[00:05:16.200 --> 00:05:17.440]  你是一個奴隸
[00:05:17.440 --> 00:05:20.560]  你生的兒女出來就是奴隸
[00:05:20.560 --> 00:05:21.880]  我就告訴他這麼多
[00:05:21.880 --> 00:05:23.440]  我就走了
[00:05:23.440 --> 00:05:24.160]  好了
[00:05:24.160 --> 00:05:25.160]  回來這裡
[00:05:25.160 --> 00:05:27.520]  所以我們每一個人在這個世界裡面
[00:05:27.520 --> 00:05:28.640]  出生成長
[00:05:28.640 --> 00:05:30.560]  還有裡面有罪性
[00:05:30.560 --> 00:05:32.400]  有罪性是什麼?
[00:05:32.400 --> 00:05:33.720]  就好像別人說
[00:05:33.720 --> 00:05:36.760]  有什麼貓不吃老鼠的?
[00:05:36.760 --> 00:05:37.760]  是不是?
[00:05:37.760 --> 00:05:42.040]  你說貓吃不吃蘋果?
[00:05:42.040 --> 00:05:44.040]  牠未必吃蘋果
[00:05:44.040 --> 00:05:46.880]  但是貓看到老鼠不吃?
[00:05:46.880 --> 00:05:47.600]  是不是?
[00:05:47.600 --> 00:05:52.040]  好像鴨子看到魚不吃?
[00:05:52.040 --> 00:05:53.840]  鴨子也會吃魚的
[00:05:53.840 --> 00:05:54.680]  是不是?
[00:05:54.680 --> 00:05:56.560]  就是這樣
[00:05:56.560 --> 00:06:00.080]  所以我們因為有罪性
[00:06:00.080 --> 00:06:04.560]  我們很自然地就會犯罪
[00:06:04.560 --> 00:06:06.800]  除了我們裡面的罪性已經是罪
[00:06:06.800 --> 00:06:09.240]  我們還會真真正正犯罪
[00:06:09.240 --> 00:06:11.080]  所以保羅在這裡就說
[00:06:11.080 --> 00:06:14.560]  我們要心意更生變化
[00:06:14.560 --> 00:06:17.080]  我們要從裡面
[00:06:17.080 --> 00:06:18.040]  不是外面
[00:06:18.040 --> 00:06:19.680]  你坐好
[00:06:19.680 --> 00:06:21.600]  乖乖地
[00:06:21.600 --> 00:06:24.720]  穿一件漂亮的衣服
[00:06:24.720 --> 00:06:26.120]  化一個漂亮的妝
[00:06:26.120 --> 00:06:27.120]  剪一個漂亮的頭髮
[00:06:27.120 --> 00:06:29.920]  別人就覺得你是正人君子
[00:06:29.920 --> 00:06:30.720]  斯文人
[00:06:30.720 --> 00:06:32.880]  你不是一個毒販
[00:06:32.880 --> 00:06:34.320]  你不是一個大賊
[00:06:34.320 --> 00:06:38.000]  因為你穿好這些衣服,洗乾淨,洗個澡
[00:06:38.000 --> 00:06:40.760]  別人就會覺得你不是
[00:06:40.760 --> 00:06:43.600]  你做好那些,穿好那些外面的東西
[00:06:43.600 --> 00:06:47.120]  你裡面如果不得著那個變化
[00:06:47.120 --> 00:06:48.760]  不得著那個重生
[00:06:48.760 --> 00:06:51.040]  所以耶穌對著尼哥底目說
[00:06:51.040 --> 00:06:54.600]  人若不重生就不能見神的國
[00:06:54.600 --> 00:06:56.560]  他要裡面有一個新的生命
[00:06:56.560 --> 00:06:59.040]  真真正正有一個新的生命
[00:06:59.040 --> 00:07:02.600]  所以這裡就說到我們心意要更生變化
[00:07:02.600 --> 00:07:05.480]  這樣,當有心意更生變化
[00:07:05.480 --> 00:07:12.360]  我們才能夠測驗何為神的善良、順傳、可喜悅的旨意
[00:07:12.360 --> 00:07:14.480]  就好像有些人
[00:07:14.480 --> 00:07:19.280]  他習慣了某些東西
[00:07:19.280 --> 00:07:21.360]  你告訴他這些東西是錯的
[00:07:21.360 --> 00:07:23.240]  他不覺得有什麼錯,有什麼問題
[00:07:23.240 --> 00:07:27.760]  他回頭問你,有什麼問題
[00:07:27.760 --> 00:07:30.720]  每個人都是這樣的
[00:07:30.720 --> 00:07:32.240]  人人都是這樣的
[00:07:32.240 --> 00:07:36.240]  如果你不是這樣,你還不是什麼人
[00:07:36.240 --> 00:07:38.440]  因為他覺得每個人都是這樣
[00:07:38.440 --> 00:07:39.560]  我又這樣有什麼問題
[00:07:39.560 --> 00:07:44.320]  你有問題,現在不是我問題,是你有問題
[00:07:44.320 --> 00:07:48.120]  貪錢都不偷食,你有問題
[00:07:48.120 --> 00:07:50.040]  公司的文具不拿回去用
[00:07:50.040 --> 00:07:53.000]  你有沒有搞錯,每個人都拿
[00:07:53.000 --> 00:07:56.280]  連好像聽聞以前有個特首
[00:07:56.280 --> 00:08:00.160]  都拿了公家的東西回去用
[00:08:00.160 --> 00:08:02.240]  有沒有聽過這樣的故事
[00:08:02.240 --> 00:08:06.240]  有吧,連特首都做了
[00:08:06.240 --> 00:08:10.520]  那你拿一些文具,沒有特首的那麼漂亮吧
[00:08:10.520 --> 00:08:11.680]  有什麼問題
[00:08:11.680 --> 00:08:14.880]  拿一點點東西而已,有什麼問題
[00:08:14.880 --> 00:08:18.440]  就當幫補一下,是不是
[00:08:18.440 --> 00:08:22.360]  所以人是離開了神
[00:08:22.360 --> 00:08:23.960]  在墮落裡面,自己墮落
[00:08:23.960 --> 00:08:26.320]  在墮落的世界裡面
[00:08:26.320 --> 00:08:29.960]  他要心意去更生變化
[00:08:29.960 --> 00:08:32.280]  底線是我最近心裡面很難過
[00:08:32.280 --> 00:08:36.120]  因為我見到一個串佈人
[00:08:36.120 --> 00:08:37.880]  慘了,又有人說牧師
[00:08:37.880 --> 00:08:39.440]  你在台上又罵人了
[00:08:39.440 --> 00:08:41.680]  我不說名字給你聽
[00:08:41.680 --> 00:08:44.680]  他放了一個影片出來
[00:08:44.680 --> 00:08:47.360]  我認識他的
[00:08:47.360 --> 00:08:49.920]  你猜他在那個影片裡面是什麼
[00:08:49.920 --> 00:08:52.920]  有一群女孩子在打籃球
[00:08:52.920 --> 00:08:55.080]  那有什麼問題,女孩子打籃球
[00:08:55.080 --> 00:08:57.720]  無上裝女孩子打籃球
[00:08:57.720 --> 00:08:59.840]  有沒有問題
[00:08:59.840 --> 00:09:04.680]  大家明白我說什麼嗎
[00:09:04.680 --> 00:09:08.120]  這個串佈人有沒有搞錯
[00:09:08.120 --> 00:09:12.200]  我在Facebook看到是他轉出來的
[00:09:12.200 --> 00:09:15.080]  起碼分享出來了,我想不是他拍的
[00:09:15.080 --> 00:09:16.880]  是一群女孩子在打籃球
[00:09:16.880 --> 00:09:20.560]  不是吧,個個都沒有穿衣服
[00:09:20.560 --> 00:09:22.880]  無上裝,有下裝
[00:09:22.880 --> 00:09:26.040]  但這樣都不行,跑來跑去
[00:09:26.040 --> 00:09:28.000]  我沒有看錯,看清楚那個是誰
[00:09:28.000 --> 00:09:32.880]  我認識他的,不是香港那些
[00:09:32.880 --> 00:09:36.280]  我認識他的,他也認識我的
[00:09:36.280 --> 00:09:39.400]  我都不明白他在做什麼
[00:09:39.400 --> 00:09:42.040]  他明知道我和他有Facebook
[00:09:42.040 --> 00:09:45.560]  他明知道我也是其中一個看到的
[00:09:45.560 --> 00:09:48.480]  難道他覺得沒有問題嗎
[00:09:48.480 --> 00:09:50.040]  這樣都可以
[00:09:50.040 --> 00:09:51.840]  我真的沒有辦法理解
[00:09:51.840 --> 00:09:55.640]  我絕對沒有辦法能夠理解得到
[00:09:55.640 --> 00:09:59.120]  我心裏真的沒有辦法能夠明白
[00:09:59.120 --> 00:10:02.320]  但是如果我們真的跟從神
[00:10:02.320 --> 00:10:03.440]  重生了
[00:10:03.440 --> 00:10:04.960]  還有裏面有一個是
[00:10:04.960 --> 00:10:07.200]  事實上去看神的話語
[00:10:07.200 --> 00:10:08.440]  神的心意
[00:10:08.440 --> 00:10:09.960]  神的說話
[00:10:09.960 --> 00:10:13.440]  我們就會心意一路一路一路更生
[00:10:13.440 --> 00:10:15.920]  變化
[00:10:15.920 --> 00:10:20.760]  我最近看過一個黑社會大佬講見證
[00:10:20.760 --> 00:10:23.600]  他也是Facebook的
[00:10:23.600 --> 00:10:25.480]  他三十歲賣白粉
[00:10:25.480 --> 00:10:26.560]  賣到四十歲
[00:10:26.560 --> 00:10:29.800]  不知道什麼事就坐牢
[00:10:29.800 --> 00:10:31.240]  還是什麼
[00:10:31.240 --> 00:10:33.240]  他信了耶穌
[00:10:33.240 --> 00:10:35.560]  他說他未信耶穌之前
[00:10:35.560 --> 00:10:37.040]  他患了抑鬱症
[00:10:37.040 --> 00:10:39.440]  整個星期睜大眼睛睡不著
[00:10:39.440 --> 00:10:40.920]  但是不知怎樣
[00:10:40.920 --> 00:10:44.360]  他就接觸了信仰
[00:10:44.360 --> 00:10:45.680]  接觸了耶穌
[00:10:45.680 --> 00:10:46.840]  他一接受耶穌那一刻
[00:10:46.840 --> 00:10:49.000]  他馬上坐在那裏睡了覺
[00:10:49.000 --> 00:10:50.960]  他覺得真是
[00:10:50.960 --> 00:10:53.200]  這是他個人的經歷
[00:10:53.200 --> 00:10:54.880]  你告訴我你有經驗過神
[00:10:54.880 --> 00:10:55.760]  你經歷過神
[00:10:55.760 --> 00:10:56.600]  你說而已
[00:10:56.600 --> 00:10:57.880]  我沒有經歷過
[00:10:57.880 --> 00:10:59.160]  我們每一個人都有不同的經歷
[00:10:59.160 --> 00:11:00.640]  我也有經歷過神的
[00:11:00.640 --> 00:11:02.280]  恩典的
[00:11:02.280 --> 00:11:02.920]  但是我告訴你
[00:11:02.920 --> 00:11:03.680]  都是我的經歷
[00:11:03.680 --> 00:11:04.720]  不是你的經歷
[00:11:04.720 --> 00:11:06.800]  但是這個黑社會大佬
[00:11:06.800 --> 00:11:09.440]  就是說幾百人跟隨他
[00:11:09.440 --> 00:11:09.960]  不是很多
[00:11:09.960 --> 00:11:12.480]  只是幾百人而已
[00:11:12.480 --> 00:11:14.520]  賣了十年白粉
[00:11:14.520 --> 00:11:17.280]  但是當他去接受耶穌的時候
[00:11:17.280 --> 00:11:19.680]  他覺得這是很特別的經歷
[00:11:19.680 --> 00:11:22.040]  他還說了一些其他的東西
[00:11:22.040 --> 00:11:23.120]  有名有姓的
[00:11:23.120 --> 00:11:24.120]  不過我的記性不好
[00:11:24.120 --> 00:11:26.240]  我聽了又忘記了它叫什麼名字
[00:11:26.240 --> 00:11:27.600]  我們看到這個經文裏面
[00:11:27.600 --> 00:11:30.760]  是跟著我說追求聖潔
[00:11:30.760 --> 00:11:33.920]  追求聖潔在希伯來書十二章第十四節
[00:11:33.920 --> 00:11:37.080]  你們要追求與眾人和睦
[00:11:37.080 --> 00:11:38.800]  並要追求聖潔
[00:11:38.800 --> 00:11:39.920]  人非聖潔
[00:11:39.920 --> 00:11:42.120]  不能見主
[00:11:42.120 --> 00:11:43.200]  弟兄姊妹
[00:11:43.200 --> 00:11:45.800]  這句聖經對我來說
[00:11:45.800 --> 00:11:46.840]  是很寶貴的
[00:11:46.840 --> 00:11:47.760]  你說牧師
[00:11:47.760 --> 00:11:48.640]  有第二句不寶貴
[00:11:48.640 --> 00:11:49.520]  不是
[00:11:49.520 --> 00:11:51.640]  因為是處境
[00:11:51.640 --> 00:11:54.520]  我最近發生了一件事
[00:11:54.520 --> 00:11:56.840]  發生了一件事
[00:11:56.840 --> 00:11:57.840]  我看回這個聖經
[00:11:57.840 --> 00:11:59.880]  其實我不是看這個聖經
[00:11:59.880 --> 00:12:02.080]  我是心裏面有一節聖經走了出來
[00:12:02.080 --> 00:12:03.480]  它說若是能行
[00:12:03.480 --> 00:12:05.680]  總要與眾人和睦
[00:12:05.680 --> 00:12:08.080]  而我之前是研究這個聖經的
[00:12:08.080 --> 00:12:11.080]  我不是因為發生一件事研究
[00:12:11.080 --> 00:12:12.400]  我是之前不知道多久
[00:12:12.400 --> 00:12:13.440]  可能一兩個月前
[00:12:13.440 --> 00:12:15.080]  我是看了這節聖經
[00:12:15.080 --> 00:12:16.760]  其實我一直都認識這節聖經
[00:12:16.760 --> 00:12:18.120]  但是我不知道怎樣去
[00:12:18.120 --> 00:12:20.080]  查一查它究竟含義是什麼
[00:12:20.080 --> 00:12:22.440]  查一查原文解釋
[00:12:22.440 --> 00:12:23.840]  去研究它
[00:12:23.840 --> 00:12:25.400]  它說若是能行
[00:12:25.400 --> 00:12:26.960]  總要與眾人和睦
[00:12:26.960 --> 00:12:28.440]  這個若是能行
[00:12:28.440 --> 00:12:29.800]  原文的意思就是
[00:12:29.800 --> 00:12:34.160]  若是是由你去說事
[00:12:34.160 --> 00:12:35.640]  這樣叫若是能行
[00:12:35.640 --> 00:12:38.920]  不是說如果對方肯的話
[00:12:38.920 --> 00:12:41.880]  我就和他和睦
[00:12:41.880 --> 00:12:43.840]  我和他沒什麼兩句
[00:12:43.840 --> 00:12:45.080]  不是很妥的
[00:12:45.080 --> 00:12:45.760]  他不妥我
[00:12:45.760 --> 00:12:46.800]  我又不妥他
[00:12:46.800 --> 00:12:49.520]  不過如果他走過來和我握握手
[00:12:49.520 --> 00:12:51.320]  那我就和他握握手
[00:12:51.320 --> 00:12:52.600]  做朋友
[00:12:52.600 --> 00:12:53.720]  不是的
[00:12:53.720 --> 00:12:56.960]  是如果這件事是由你可以決定的
[00:12:56.960 --> 00:13:00.160]  即是你可以去主動的
[00:13:00.160 --> 00:13:03.040]  我們總是要與眾人和睦
[00:13:03.040 --> 00:13:04.840]  所以責任在誰那裏
[00:13:04.840 --> 00:13:05.720]  在誰那裏
[00:13:05.720 --> 00:13:06.480]  不在你那裏
[00:13:06.480 --> 00:13:07.880]  在我們自己那裏
[00:13:07.880 --> 00:13:08.600]  對不對
[00:13:08.600 --> 00:13:10.840]  在我們自己那裏
[00:13:10.840 --> 00:13:12.400]  我很多年前
[00:13:12.400 --> 00:13:13.680]  我都不知道有沒有和你們提過
[00:13:13.680 --> 00:13:15.320]  因為這麼多個堂
[00:13:15.320 --> 00:13:18.440]  我講的例子有時候好像再重複
[00:13:18.440 --> 00:13:20.320]  我有個同學和我不妥
[00:13:20.320 --> 00:13:21.640]  我不理睬他
[00:13:21.640 --> 00:13:22.320]  是他錯
[00:13:22.320 --> 00:13:22.880]  真是他錯
[00:13:22.880 --> 00:13:24.000]  我不理睬他
[00:13:24.000 --> 00:13:24.840]  直至到
[00:13:24.840 --> 00:13:26.240]  我很多場合都不理睬他
[00:13:26.240 --> 00:13:29.160]  直至到學校有個陸運會
[00:13:29.160 --> 00:13:30.680]  就不知道為什麼
[00:13:30.680 --> 00:13:31.720]  他坐在我旁邊
[00:13:31.720 --> 00:13:34.360]  我都不理睬他
[00:13:34.360 --> 00:13:39.720]  他和我表示他做錯了
[00:13:39.720 --> 00:13:42.600]  當他肯表示做錯了的時候
[00:13:42.600 --> 00:13:43.600]  我就和他握手
[00:13:43.600 --> 00:13:44.920]  沒事了
[00:13:44.920 --> 00:13:47.560]  真的沒事了
[00:13:47.560 --> 00:13:51.000]  但當時是別人主動和我握手
[00:13:51.000 --> 00:13:54.160]  不是我主動和他握手
[00:13:54.160 --> 00:13:55.440]  我未信耶穌
[00:13:55.440 --> 00:13:56.400]  如果我信了耶穌
[00:13:56.400 --> 00:13:57.960]  可能
[00:13:57.960 --> 00:14:00.080]  我會主動的
[00:14:00.080 --> 00:14:01.200]  算了
[00:14:01.200 --> 00:14:01.960]  舊事已過
[00:14:01.960 --> 00:14:03.080]  一切都變成新的了
[00:14:03.080 --> 00:14:04.600]  不要再提那件事了
[00:14:04.600 --> 00:14:05.800]  我們是朋友
[00:14:05.800 --> 00:14:07.080]  其實是朋友
[00:14:07.080 --> 00:14:07.840]  有件事發生了
[00:14:07.840 --> 00:14:09.040]  我不理睬他
[00:14:09.040 --> 00:14:10.080]  我不理睬他
[00:14:10.080 --> 00:14:11.960]  當然他會不開心
[00:14:11.960 --> 00:14:12.720]  難受
[00:14:12.720 --> 00:14:13.960]  但他自己做錯了
[00:14:13.960 --> 00:14:15.280]  但有一次他有勇氣
[00:14:15.280 --> 00:14:16.160]  我用勇氣
[00:14:16.160 --> 00:14:17.200]  再和他握手
[00:14:17.200 --> 00:14:18.440]  我們是男校
[00:14:18.440 --> 00:14:20.280]  是男校
[00:14:20.280 --> 00:14:21.320]  講清楚
[00:14:21.320 --> 00:14:23.240]  是男校
[00:14:23.240 --> 00:14:24.440]  這裡說
[00:14:24.440 --> 00:14:26.360]  你們要追求於忠誠和睦
[00:14:26.360 --> 00:14:27.800]  並要追求聖潔
[00:14:27.800 --> 00:14:29.080]  聖潔是很重要的
[00:14:29.080 --> 00:14:30.160]  弟兄姊妹
[00:14:30.160 --> 00:14:32.960]  什麼叫聖潔
[00:14:32.960 --> 00:14:34.360]  原來聖潔這個詞
[00:14:34.360 --> 00:14:37.240]  意思就是分開的意思
[00:14:37.240 --> 00:14:38.480]  什麼叫分開
[00:14:38.480 --> 00:14:42.160]  就是不要和別人同流合污
[00:14:42.160 --> 00:14:43.200]  分開
[00:14:43.200 --> 00:14:49.000]  譬如你去到一個房間
[00:14:49.000 --> 00:14:52.160]  我最近去旅行
[00:14:52.160 --> 00:14:55.240]  進入房間
[00:14:55.240 --> 00:14:56.040]  第一件事是什麼
[00:14:56.040 --> 00:14:57.880]  看看是否乾淨
[00:14:57.880 --> 00:14:59.400]  有沒有什麼味道
[00:14:59.400 --> 00:15:00.880]  因為有時候房間有味道
[00:15:00.880 --> 00:15:01.480]  你說有什麼味道
[00:15:01.480 --> 00:15:02.680]  煙味
[00:15:02.680 --> 00:15:04.760]  有些人是在煙燻的
[00:15:04.760 --> 00:15:05.840]  那間房間
[00:15:05.840 --> 00:15:07.240]  一層木材
[00:15:07.240 --> 00:15:10.080]  吸人家二手三手的煙
[00:15:10.080 --> 00:15:11.640]  拿去被鋪
[00:15:11.640 --> 00:15:15.400]  枕頭也算白白淨淨
[00:15:15.400 --> 00:15:16.480]  檢查一下
[00:15:16.480 --> 00:15:18.280]  但如果你進去
[00:15:18.280 --> 00:15:19.360]  一淋上去
[00:15:19.360 --> 00:15:21.400]  好像有一陣霉味
[00:15:21.400 --> 00:15:22.360]  發霉的
[00:15:22.360 --> 00:15:24.200]  可能是被水淋過
[00:15:24.200 --> 00:15:25.080]  你會怎樣
[00:15:25.080 --> 00:15:26.080]  你當然會走
[00:15:26.080 --> 00:15:26.720]  難道你說
[00:15:26.720 --> 00:15:28.280]  不要緊
[00:15:28.280 --> 00:15:31.160]  我也發霉了
[00:15:31.160 --> 00:15:32.160]  你是不是走
[00:15:32.160 --> 00:15:33.440]  離開
[00:15:33.440 --> 00:15:36.160]  同樣的
[00:15:36.160 --> 00:15:39.280]  如果我是一個不會說髒話的人
[00:15:39.280 --> 00:15:40.400]  不是不會
[00:15:40.400 --> 00:15:41.280]  有誰不懂
[00:15:41.280 --> 00:15:41.720]  你告訴我
[00:15:41.720 --> 00:15:42.680]  有誰不懂
[00:15:42.680 --> 00:15:43.640]  髒話而已
[00:15:43.640 --> 00:15:45.000]  你聽過就懂得說
[00:15:45.000 --> 00:15:45.800]  對不對
[00:15:45.800 --> 00:15:47.280]  雖然有些事你不知道他說什麼
[00:15:47.280 --> 00:15:49.240]  但有些事你也會知道
