
[00:00:00.000 --> 00:00:03.000]  各位頂智妹,早安
[00:05:02.000 --> 00:05:06.000]  Ray Steadman這個目者他的解釋
[00:05:06.000 --> 00:05:08.000]  Ray Steadman是誰呢?
[00:05:08.000 --> 00:05:11.000]  這個史迪文牧師
[00:05:11.000 --> 00:05:16.000]  他是一個釋經講到很出名的一個目者
[00:05:16.000 --> 00:05:19.000]  他現在已經回到天父那裡
[00:05:19.000 --> 00:05:23.000]  他也都曾經就是Edmond Chan牧師
[00:05:23.000 --> 00:05:26.000]  曾金發牧師的生命師傅
[00:05:26.000 --> 00:05:31.000]  曾金發牧師說他在Ray Steadman身上是學了很多東西
[00:05:31.000 --> 00:05:38.000]  他寫這一本《馬太福音》十三章的釋經研究裡面
[00:05:38.000 --> 00:05:42.000]  對於天國的奧秘那些比喻
[00:05:42.000 --> 00:05:46.000]  是有非常之精彩的演繹
[00:05:46.000 --> 00:05:52.000]  現在就讓我們看一下比喻的故事的內容和它的教訓
[00:05:52.000 --> 00:05:55.000]  藏寶於田這個比喻
[00:05:55.000 --> 00:06:00.000]  只有一節的經文就是四十四節
[00:06:00.000 --> 00:06:02.000]  剛才主席讀過
[00:06:02.000 --> 00:06:05.000]  我都想請大家再讀多一次
[00:06:05.000 --> 00:06:10.000]  天國好像寶貝藏在地裡
[00:06:10.000 --> 00:06:13.000]  人遇見了就把它藏起來
[00:06:13.000 --> 00:06:19.000]  歡歡喜喜的去變賣一切所有的賣這塊地
[00:06:19.000 --> 00:06:23.000]  當時的人一定會很明白
[00:06:23.000 --> 00:06:27.000]  將貴重的東西是埋在地底
[00:06:27.000 --> 00:06:29.000]  地下這個做法
[00:06:29.000 --> 00:06:31.000]  因為當時沒有銀行
[00:06:31.000 --> 00:06:33.000]  他們如果有貴重的東西
[00:06:33.000 --> 00:06:34.000]  他們就要收起來
[00:06:34.000 --> 00:06:39.000]  最好收起來的地方就是掘一個洞
[00:06:39.000 --> 00:06:41.000]  然後就埋了它
[00:06:41.000 --> 00:06:44.000]  我想問一下大家
[00:06:44.000 --> 00:06:51.000]  你怎樣去解釋或者解讀這一節的經文呢
[00:06:51.000 --> 00:06:53.000]  這個比喻呢
[00:06:53.000 --> 00:06:56.000]  一個很普遍的解釋
[00:06:56.000 --> 00:07:02.000]  就是人在生命的歷程當中遇到耶穌
[00:07:02.000 --> 00:07:04.000]  於是他就變賣一切
[00:07:04.000 --> 00:07:05.000]  放棄一切
[00:07:05.000 --> 00:07:09.000]  為了要得著最寶貴的救恩
[00:07:09.000 --> 00:07:14.000]  為了要在天國裡面有份
[00:07:14.000 --> 00:07:18.000]  你同不同意這個解釋嗎
[00:07:18.000 --> 00:07:21.000]  我不需要大家舉手表態
[00:07:21.000 --> 00:07:24.000]  不過如果你同意的話
[00:07:24.000 --> 00:07:29.000]  你就要先回答兩個很基本的問題
[00:07:29.000 --> 00:07:33.000]  第一 耶穌是不是隱藏的呢
[00:07:33.000 --> 00:07:39.000]  第二 救恩是不是可以買回來的呢
[00:07:39.000 --> 00:07:44.000]  其實我想在你和我的心裡面都很清楚
[00:07:44.000 --> 00:07:47.000]  耶穌在這個世界的時候
[00:07:47.000 --> 00:07:50.000]  祂並不是隱藏的
[00:07:50.000 --> 00:07:52.000]  祂是很高調的
[00:07:52.000 --> 00:07:58.000]  醫病、趕鬼、行神蹟、傳悔改的道
[00:07:58.000 --> 00:08:03.000]  而救恩是一份免費的禮物
[00:08:03.000 --> 00:08:08.000]  完完全全是從上帝的恩典那裡而來
[00:08:08.000 --> 00:08:12.000]  並不可以買回來
[00:08:12.000 --> 00:08:15.000]  所以剛才這個解釋
[00:08:15.000 --> 00:08:19.000]  很明顯的就是不正確
[00:08:19.000 --> 00:08:21.000]  要明白這個比喻
[00:08:21.000 --> 00:08:26.000]  我們就要明白究竟寶貝是代表什麼呢
[00:08:26.000 --> 00:08:29.000]  田地是代表什麼呢
[00:08:29.000 --> 00:08:33.000]  為什麼那個人找到寶貝之後
[00:08:33.000 --> 00:08:37.000]  卻又再將寶貝埋藏起來呢
[00:08:37.000 --> 00:08:39.000]  我們要明白這些問題
[00:08:39.000 --> 00:08:44.000]  我們才能夠明白這個比喻
[00:08:44.000 --> 00:08:49.000]  在之前 當耶穌說殺種的比喻
[00:08:49.000 --> 00:08:52.000]  敗子的比喻 芥菜種的比喻
[00:08:52.000 --> 00:08:56.000]  祂都說有一個人 有一塊田
[00:08:56.000 --> 00:08:58.000]  代表什麼呢
[00:08:58.000 --> 00:09:00.000]  耶穌有解釋的
[00:09:00.000 --> 00:09:04.000]  在祂解釋敗子的比喻的時候
[00:09:04.000 --> 00:09:08.000]  祂說那殺好種的就是人子
[00:09:08.000 --> 00:09:12.000]  田地就是世界
[00:09:12.000 --> 00:09:16.000]  所以從上文看起來
[00:09:16.000 --> 00:09:19.000]  耶穌一直說這幾個比喻
[00:09:19.000 --> 00:09:23.000]  人是在說耶穌
[00:09:23.000 --> 00:09:26.000]  在44節裡面這個人
[00:09:26.000 --> 00:09:28.000]  都是在說耶穌
[00:09:28.000 --> 00:09:31.000]  而這塊田地
[00:09:31.000 --> 00:09:36.000]  就是在說這個世界
[00:09:36.000 --> 00:09:39.000]  這個比喻告訴我們
[00:09:39.000 --> 00:09:43.000]  有些東西在這個世界裡面
[00:09:43.000 --> 00:09:46.000]  是被埋藏起來
[00:09:46.000 --> 00:09:49.000]  到耶穌來到這個世界的時候
[00:09:49.000 --> 00:09:52.000]  就發現了那一樣東西
[00:09:52.000 --> 00:09:55.000]  但是後來那一樣東西
[00:09:55.000 --> 00:09:58.000]  又再被埋藏起來
[00:09:58.000 --> 00:10:03.000]  到底這個寶貝
[00:10:03.000 --> 00:10:06.000]  是在說什麼呢
[00:10:06.000 --> 00:10:08.000]  當我們看這個比喻的時候
[00:10:08.000 --> 00:10:10.000]  這個重要的問題
[00:10:10.000 --> 00:10:14.000]  就是我們需要問我們自己的
[00:10:14.000 --> 00:10:17.000]  或者舊約的教導
[00:10:17.000 --> 00:10:22.000]  是可以幫助我們思考這個問題
[00:10:22.000 --> 00:10:24.000]  《出拉及記》第十九章
[00:10:24.000 --> 00:10:26.000]  第五節那裡這樣說
[00:10:26.000 --> 00:10:28.000]  請大家一起讀出
[00:10:28.000 --> 00:10:32.000]  如今你們若實在聽從我的話
[00:10:32.000 --> 00:10:34.000]  遵守我的約
[00:10:34.000 --> 00:10:38.000]  就要在萬民中作屬我的指紋
[00:10:38.000 --> 00:10:41.000]  因為全地都是我的
[00:10:41.000 --> 00:10:43.000]  屬我的指紋
[00:10:43.000 --> 00:10:45.000]  英文聖經就譯作
[00:10:45.000 --> 00:10:48.000]  My treasured possession
[00:10:48.000 --> 00:10:52.000]  在神的眼中屬祂的指紋
[00:10:52.000 --> 00:10:56.000]  就是祂的寶貝
[00:10:56.000 --> 00:10:59.000]  詩篇一百三十五篇
[00:10:59.000 --> 00:11:02.000]  第四節那裡也說
[00:11:02.000 --> 00:11:05.000]  耶和華揀選雅各歸自己
[00:11:05.000 --> 00:11:07.000]  揀選以色列
[00:11:07.000 --> 00:11:10.000]  特作自己的指紋
[00:11:10.000 --> 00:11:13.000]  英文的譯本就是
[00:11:13.000 --> 00:11:18.000]  Israel to be his treasured possession
[00:11:18.000 --> 00:11:20.000]  說的也是同一樣
[00:11:20.000 --> 00:11:23.000]  以色列在神的眼中
[00:11:23.000 --> 00:11:26.000]  這個國家是祂的寶貝
[00:11:26.000 --> 00:11:28.000]  屬於神的指紋
[00:11:28.000 --> 00:11:31.000]  是神的寶貝
[00:11:31.000 --> 00:11:33.000]  我剛才說這個比喻
[00:11:33.000 --> 00:11:36.000]  是耶穌只是跟門徒說的
[00:11:36.000 --> 00:11:39.000]  是進了屋裡說的
[00:11:39.000 --> 00:11:42.000]  當時的門徒聽到的時候
[00:11:42.000 --> 00:11:44.000]  他們是熟悉舊約
[00:11:44.000 --> 00:11:46.000]  所以聽到的時候
[00:11:46.000 --> 00:11:48.000]  他們是會明白
[00:11:48.000 --> 00:11:51.000]  原來耶穌說的這個寶貝
[00:11:51.000 --> 00:11:55.000]  就是在說以色列這個國家
[00:11:55.000 --> 00:12:00.000]  以色列是被揀選成為萬國的榜樣
[00:12:00.000 --> 00:12:02.000]  讓萬國都知道
[00:12:02.000 --> 00:12:06.000]  怎樣能夠因著與上帝的關係
[00:12:06.000 --> 00:12:08.000]  而被祝福
[00:12:09.000 --> 00:12:12.000]  我們很熟悉的創世紀
[00:12:12.000 --> 00:12:15.000]  十二章一至三節
[00:12:15.000 --> 00:12:18.000]  耶和華跟阿伯拉罕說
[00:12:18.000 --> 00:12:24.000]  他說地上的萬族都要因祢得福
[00:12:24.000 --> 00:12:26.000]  但是歷史告訴我們
[00:12:26.000 --> 00:12:29.000]  以色列是失敗了
[00:12:29.000 --> 00:12:32.000]  成為埋藏了的寶貝
[00:12:32.000 --> 00:12:36.000]  一直到耶穌來到這個世界
[00:12:36.000 --> 00:12:38.000]  耶穌來到這個世界
[00:12:38.000 --> 00:12:43.000]  祂的降生是一個猶太人
[00:12:43.000 --> 00:12:46.000]  祂治病趕鬼行神蹟
[00:12:46.000 --> 00:12:48.000]  使死人復活
[00:12:48.000 --> 00:12:53.000]  就彰顯上帝的榮耀
[00:12:53.000 --> 00:12:56.000]  但是我們從福音書的記載
[00:12:56.000 --> 00:13:02.000]  我們知道猶太人心裡面的尼塞亞
[00:13:02.000 --> 00:13:06.000]  和耶穌的形象是完全不同
[00:13:06.000 --> 00:13:11.000]  所以耶穌被猶太人拒絕
[00:13:11.000 --> 00:13:14.000]  耶穌在馬達福音二十三章
[00:13:14.000 --> 00:13:21.000]  很嚴厲地責備那些文士和法利塞人
[00:13:21.000 --> 00:13:25.000]  在二十三章的三十七至三十九節
[00:13:25.000 --> 00:13:28.000]  記載耶穌說的話
[00:13:28.000 --> 00:13:30.000]  耶路撒冷啊 耶路撒冷啊
[00:13:30.000 --> 00:13:38.000]  你嘗殺害先知 又用石頭打死那奉差遣到你這裡來的人
[00:13:38.000 --> 00:13:44.000]  看啊 你們的家成為方牆留給你們
[00:13:44.000 --> 00:13:46.000]  我告訴你們
[00:13:46.000 --> 00:13:50.000]  從今以後你們不得再見我
[00:13:50.000 --> 00:13:52.000]  直等到你們說
[00:13:52.000 --> 00:13:59.000]  奉主名來的是應當稱頌的
[00:13:59.000 --> 00:14:07.000]  於是以色列國的寶貝就再次被埋藏起來
[00:14:07.000 --> 00:14:14.000]  因為他們拒絕了上帝差派來的尼塞亞
[00:14:14.000 --> 00:14:16.000]  但是感謝主
[00:14:16.000 --> 00:14:22.000]  耶穌並沒有放棄到他來這個世界的使命
[00:14:22.000 --> 00:14:24.000]  耶穌的使命是什麼呢
[00:14:24.000 --> 00:14:27.000]  路加福音十九章第十節告訴我們
[00:14:27.000 --> 00:14:34.000]  人子來為要尋找拯救失喪的人
[00:14:34.000 --> 00:14:37.000]  第四十四節 馬太福音十三章四十四節
[00:14:37.000 --> 00:14:39.000]  剛才我們讀過的
[00:14:39.000 --> 00:14:43.000]  就說人子 這個人就是耶穌
[00:14:43.000 --> 00:14:48.000]  他變賣了一切所有的買這塊地
[00:14:48.000 --> 00:14:51.000]  變賣一切所有英文的譯本
[00:14:51.000 --> 00:14:55.000]  就譯做 gave all he had
[00:14:55.000 --> 00:14:58.000]  意思就是耶穌是捨棄一切
[00:14:58.000 --> 00:15:06.000]  犧牲一切甚至連他的性命他都捨棄
[00:15:06.000 --> 00:15:11.000]  耶穌在十字架上面為我們捨命
[00:15:11.000 --> 00:15:13.000]  令到我們想起
[00:15:13.000 --> 00:15:17.000]  菲勒比書二章六至八節另外一段的經文
[00:15:17.000 --> 00:15:19.000]  請大家一起讀出
[00:15:19.000 --> 00:15:26.000]  他本有神的形象 不以自己與神同等為強奪的
[00:15:26.000 --> 00:15:31.000]  反倒虛己 就自己卑微 存心信服
[00:15:31.000 --> 00:15:35.000]  以至於死 且死在十字架上
[00:15:35.000 --> 00:15:38.000]  反倒虛己的意思
[00:15:38.000 --> 00:15:41.000]  亦都是 gave all he had
[00:15:41.000 --> 00:15:44.000]  捨棄一切 犧牲一切
[00:15:44.000 --> 00:15:50.000]  這就是耶穌在十字架上為我們所成就的
[00:15:50.000 --> 00:15:55.000]  留意這個藏寶於田的比喻
[00:15:55.000 --> 00:16:00.000]  就說耶穌變賣一切是去買了什麼
[00:16:00.000 --> 00:16:05.000]  不是只是買了埋在地下的寶貝
[00:16:05.000 --> 00:16:07.000]  而是買了整塊地
[00:16:07.000 --> 00:16:10.000]  我剛才說過地是代表什麼
[00:16:10.000 --> 00:16:12.000]  是代表整個的世界
[00:16:12.000 --> 00:16:17.000]  即是說耶穌在十字架上所成就的
[00:16:17.000 --> 00:16:22.000]  就是要買熟整個世界的人
[00:16:22.000 --> 00:16:26.000]  因著以色列這個民族的失敗
[00:16:26.000 --> 00:16:30.000]  福音就臨到外邦人
[00:16:30.000 --> 00:16:36.000]  但是神應許他將來仍然會使用以色列國
[00:16:36.000 --> 00:16:41.000]  去彰顯他的榮耀
[00:16:41.000 --> 00:16:51.000]  以色列國已經亡國超過千多年的時間
[00:16:51.000 --> 00:16:59.000]  終於在1948年5月14日他就復國
[00:16:59.000 --> 00:17:02.000]  在歷史來講 在政治來講
[00:17:02.000 --> 00:17:05.000]  這是一個很大的成績
[00:17:05.000 --> 00:17:08.000]  但是在屬靈的意義
[00:17:08.000 --> 00:17:11.000]  以色列仍然是被埋藏
[00:17:11.000 --> 00:17:14.000]  直至到將來有一日
[00:17:14.000 --> 00:17:19.000]  上帝是要再次使用以色列這個寶貝
[00:17:19.000 --> 00:17:21.000]  來彰顯他的榮耀
[00:17:21.000 --> 00:17:24.000]  如果我們看羅馬書第十一章
[00:17:24.000 --> 00:17:27.000]  保羅就講過一句話
[00:17:27.000 --> 00:17:32.000]  他說等到外邦人數目天滿了
[00:17:32.000 --> 00:17:38.000]  於是以色列全家都要復國
[00:17:38.000 --> 00:17:41.000]  弟兄姊妹聽到這裡
[00:17:41.000 --> 00:17:44.000]  你可能覺得很深
[00:17:44.000 --> 00:17:47.000]  我都不是真的那麼明白
[00:17:47.000 --> 00:17:51.000]  但我期望大家能夠接收到的
[00:17:51.000 --> 00:17:54.000]  就是原來一節的經文
[00:17:54.000 --> 00:17:58.000]  馬太福音十三章四十四節一節的經文
[00:17:58.000 --> 00:18:04.000]  裡面是可以包含這麼豐富的教導
[00:18:04.000 --> 00:18:08.000]  剛才我說過
[00:18:08.000 --> 00:18:11.000]  這個不是唯一的解釋
[00:18:11.000 --> 00:18:16.000]  也有解經家就將變賣一切所有的
[00:18:16.000 --> 00:18:19.000]  就將它解釋做捨棄一切
[00:18:19.000 --> 00:18:24.000]  並且他們是會引用路加福音十四章三十三節
[00:18:24.000 --> 00:18:29.000]  來將這個比喻當作作門徒的代價
[00:18:29.000 --> 00:18:33.000]  路加福音十四章三十三節就說
[00:18:33.000 --> 00:18:36.000]  這樣你們無論什麼人
[00:18:36.000 --> 00:18:38.000]  若不脫下一切所有的
[00:18:38.000 --> 00:18:42.000]  就不能作我的門徒
[00:18:42.000 --> 00:18:45.000]  當然這樣的解釋
[00:18:45.000 --> 00:18:49.000]  可能可以解釋到比喻的一部分
[00:18:49.000 --> 00:18:52.000]  不過剛才我所提出的問題
[00:18:52.000 --> 00:18:54.000]  田地代表什麼
[00:18:54.000 --> 00:18:58.000]  為什麼寶貝要再被埋藏起來
[00:18:58.000 --> 00:19:01.000]  這些問題這樣的解釋是解釋不到
[00:19:01.000 --> 00:19:03.000]  不過不要緊
[00:19:03.000 --> 00:19:05.000]  我覺得重點是什麼呢
[00:19:05.000 --> 00:19:08.000]  重點就是我們每一個
[00:19:08.000 --> 00:19:13.000]  都要對神的話語去認真
[00:19:13.000 --> 00:19:16.000]  我們要認真的思考神的話
[00:19:16.000 --> 00:19:19.000]  我們要認真的反覆思量
[00:19:19.000 --> 00:19:21.000]  參考分析
[00:19:21.000 --> 00:19:26.000]  然後我們就作出我們自己的結論
[00:19:26.000 --> 00:19:30.000]  千萬不要像薩種的比喻所說
[00:19:30.000 --> 00:19:32.000]  那幾種的心田
[00:19:32.000 --> 00:19:37.000]  其中一種就是膚淺的心
[00:19:37.000 --> 00:19:42.000]  膚淺的心就即是我們對神的話語是馬虎
[00:19:42.000 --> 00:19:51.000]  我們並沒有在神的話語裡紮根
[00:19:51.000 --> 00:19:56.000]  我會繼續解釋尋珠這個比喻
[00:19:56.000 --> 00:19:58.000]  然後我會將兩個比喻
[00:19:58.000 --> 00:20:06.000]  一起作一個整合和思想的應用
[00:20:06.000 --> 00:20:12.000]  45和46節我都想請大家再讀多一次
[00:20:12.000 --> 00:20:17.000]  天國又好像買賣人尋找好珠子
[00:20:17.000 --> 00:20:20.000]  遇見一顆重價的珠子
[00:20:20.000 --> 00:20:24.000]  就去變賣他一切所有的
[00:20:24.000 --> 00:20:27.000]  買了這顆珠子
[00:20:27.000 --> 00:20:29.000]  正如剛才所說
[00:20:29.000 --> 00:20:32.000]  這兩個的比喻是很相似
[00:20:32.000 --> 00:20:35.000]  但是卻不是完全一樣
[00:20:35.000 --> 00:20:40.000]  這裡所說的人仍然是在說耶穌
[00:20:40.000 --> 00:20:45.000]  但是貴重的珠子是什麼呢?
[00:20:45.000 --> 00:20:47.000]  答案其實都很明顯
[00:20:47.000 --> 00:20:50.000]  珠子就是代表教會
[00:20:50.000 --> 00:20:53.000]  因為耶穌是為教會
[00:20:53.000 --> 00:20:56.000]  在十字架上捨棄他的生命
[00:20:56.000 --> 00:20:59.000]  是買贖了教會
[00:20:59.000 --> 00:21:03.000]  當保羅在二弗所書第五章
[00:21:03.000 --> 00:21:07.000]  講到基督和教會的關係的時候
[00:21:07.000 --> 00:21:11.000]  他用了捨己這個字
[00:21:11.000 --> 00:21:15.000]  二弗所書五章25至27節
[00:21:15.000 --> 00:21:16.000]  保羅是這樣說的
[00:21:16.000 --> 00:21:18.000]  正如基督愛教會
[00:21:18.000 --> 00:21:20.000]  為教會捨己
[00:21:20.000 --> 00:21:24.000]  要用水藉著渡把教會洗淨
[00:21:24.000 --> 00:21:26.000]  作個榮耀的教會
[00:21:26.000 --> 00:21:29.000]  毫無玷污咒文等類的病
[00:21:29.000 --> 00:21:32.000]  乃是聖潔沒有瑕疵的
[00:21:34.000 --> 00:21:37.000]  耶穌為教會捨己
[00:21:37.000 --> 00:21:40.000]  就好像比喻裡面所說的
[00:21:40.000 --> 00:21:45.000]  變賣一切 放棄一切 捨棄一切
[00:21:45.000 --> 00:21:48.000]  我們還要問一個問題
[00:21:48.000 --> 00:21:56.000]  就是耶穌為什麼用珍珠來代表教會呢?
[00:21:56.000 --> 00:22:00.000]  我相信有兩個原因
[00:22:00.000 --> 00:22:07.000]  第一 珍珠是完整的一粒
[00:22:07.000 --> 00:22:11.000]  才有它的價值
[00:22:11.000 --> 00:22:15.000]  不同鑽石或者是紅寶石
[00:22:15.000 --> 00:22:18.000]  鑽石或者紅寶石是可以切割
[00:22:18.000 --> 00:22:20.000]  仍然都有它的價值
[00:22:20.000 --> 00:22:24.000]  但是珍珠就一定要是整粒的
[00:22:24.000 --> 00:22:30.000]  整合的 然後才有它的價值
[00:22:30.000 --> 00:22:38.000]  第二 珍珠是從生物而來的
[00:22:38.000 --> 00:22:40.000]  珍珠是怎麼得來的呢?
[00:22:40.000 --> 00:22:44.000]  在蠔裡面我們找到珍珠
[00:22:44.000 --> 00:22:47.000]  當一粒沙或者一些物體
[00:22:47.000 --> 00:22:49.000]  進入了蠔殼那裡
[00:22:49.000 --> 00:22:55.000]  那隻蠔是要忍受很多的傷痛
[00:22:55.000 --> 00:23:01.000]  因為它沒有辦法將外來的物體清除
[00:23:01.000 --> 00:23:07.000]  它唯有將它改變成為珍珠
[00:23:07.000 --> 00:23:13.000]  這個真是一個很美麗並且很貼切的標記
[00:23:13.000 --> 00:23:20.000]  耶穌為教會受傷、受苦、受死
[00:23:20.000 --> 00:23:22.000]  祂犧牲了一切
[00:23:22.000 --> 00:23:27.000]  為了將人的生命轉化
[00:23:27.000 --> 00:23:32.000]  為了讓教會能夠誕生
[00:23:32.000 --> 00:23:40.000]  雖然有很多不同的本地教會
[00:23:40.000 --> 00:23:45.000]  但是普世的教會就像一粒珍珠一樣
[00:23:45.000 --> 00:23:49.000]  是貴重的 是合一的
[00:23:49.000 --> 00:23:50.000]  如果大家還記得
[00:23:50.000 --> 00:23:53.000]  當我說登山補訓的時候
[00:23:53.000 --> 00:23:56.000]  我說炎和光的時候
[00:23:56.000 --> 00:24:01.000]  當耶穌說你們是世上的炎
[00:24:01.000 --> 00:24:03.000]  你們是世上的光
[00:24:03.000 --> 00:24:09.000]  這個你們在原文裡是You and you alone
[00:24:09.000 --> 00:24:14.000]  唯有你們是世上的炎
[00:24:14.000 --> 00:24:18.000]  唯有你們是世上的光
[00:24:18.000 --> 00:24:23.000]  教會是世界上獨一無二的群體
[00:24:23.000 --> 00:24:27.000]  唯有教會才能彰顯上帝的榮耀
[00:24:27.000 --> 00:24:31.000]  唯有教會才能成為炎和光
[00:24:31.000 --> 00:24:40.000]  唯有教會在上帝的眼中才是這麼貴重
[00:24:40.000 --> 00:24:44.000]  聽完兩個比喻的解釋
[00:24:44.000 --> 00:24:48.000]  我相信你會明白得更多
[00:24:48.000 --> 00:24:50.000]  但是更重要的就是
[00:24:50.000 --> 00:24:56.000]  我們怎樣在我們的生命裡去作出回應呢?
[00:24:56.000 --> 00:25:02.000]  這個比喻可以怎樣應用在我們的生命裡?
[00:25:02.000 --> 00:25:08.000]  人怎樣才能夠在天國有份呢?
[00:25:08.000 --> 00:25:10.000]  不是靠我們去做些什麼
[00:25:10.000 --> 00:25:12.000]  不是靠我們去變賣些什麼
[00:25:12.000 --> 00:25:15.000]  而是靠耶穌基督在十字架上面
[00:25:15.000 --> 00:25:19.000]  為我們已經所成就了的行動
[00:25:19.000 --> 00:25:21.000]  耶穌捨棄一切
[00:25:21.000 --> 00:25:25.000]  捨棄祂生命的那個行動
[00:25:25.000 --> 00:25:28.000]  因著上帝的恩典
[00:25:28.000 --> 00:25:32.000]  我們只需要憑信心去接受耶穌
[00:25:32.000 --> 00:25:36.000]  就能夠在天國有份
[00:25:36.000 --> 00:25:41.000]  正如二弗所書第二章第八和第九節這樣說
[00:25:41.000 --> 00:25:43.000]  請大家一起讀出
[00:25:43.000 --> 00:25:47.000]  你們得救是本乎因也因著信
[00:25:47.000 --> 00:25:52.000]  這並不是出於自己乃是神所賜的
[00:25:52.000 --> 00:25:57.000]  也不是出於行為免得由人自誇
[00:25:57.000 --> 00:26:00.000]  當我們看這兩個比喻的時候
[00:26:00.000 --> 00:26:05.000]  我們看以色列的民族的歷史
[00:26:05.000 --> 00:26:08.000]  雖然以色列人是活役
[00:26:08.000 --> 00:26:09.000]  他們是離開神
[00:26:09.000 --> 00:26:14.000]  但是上帝仍然按著祂的慈愛和應許
[00:26:14.000 --> 00:26:23.000]  就說將來祂仍然會拯救和重建以色列這個民族
[00:26:23.000 --> 00:26:27.000]  其實上帝對你和對我都是一樣
[00:26:27.000 --> 00:26:31.000]  只要我們回轉歸向祂
[00:26:31.000 --> 00:26:33.000]  只要我們認我們的罪
