
[00:00:00.000 --> 00:00:02.720]  其實今天我講的經文就是在《士途人傳》第十六章
[00:03:47.600 --> 00:03:48.920]  我已經成為一個主任牧師
[00:03:48.920 --> 00:03:51.000]  我可能已經被人責罵
[00:03:51.000 --> 00:03:52.760]  而不是我要責罵別人的那個
[00:03:52.760 --> 00:03:53.840]  以前我可以責罵別人
[00:03:53.840 --> 00:03:55.760]  現在可以責罵我
[00:03:55.760 --> 00:03:59.040]  所以已經是不同的位置
[00:03:59.040 --> 00:04:00.720]  但是到了今天
[00:04:00.720 --> 00:04:02.120]  有時候我也會這樣
[00:04:02.120 --> 00:04:04.880]  如果我們今天對聖經那種認識
[00:04:04.880 --> 00:04:07.720]  一定要去到那種層面
[00:04:07.720 --> 00:04:08.320]  那種層面
[00:04:08.320 --> 00:04:09.360]  一定要去到神學院
[00:04:09.360 --> 00:04:12.160]  嘩,要去找一些很厲害的神學家
[00:04:12.160 --> 00:04:14.080]  來教導我們聖經
[00:04:14.080 --> 00:04:15.280]  我就開始這樣
[00:04:15.280 --> 00:04:17.600]  聖經曾經有一句聖經我們很熟悉的
[00:04:17.600 --> 00:04:19.000]  我說出來大家都會覺得
[00:04:19.000 --> 00:04:20.120]  真的很熟悉
[00:04:20.120 --> 00:04:22.480]  就是若海福音三七十六節
[00:04:22.480 --> 00:04:23.880]  熟不熟悉?
[00:04:23.880 --> 00:04:26.720]  如果不熟悉真的不行
[00:04:26.720 --> 00:04:28.080]  三七十六節說什麼?
[00:04:28.080 --> 00:04:29.280]  神愛什麼?
[00:04:29.280 --> 00:04:30.840]  世人是不是?
[00:04:30.840 --> 00:04:33.280]  甚至將他的獨生子設給他們
[00:04:33.280 --> 00:04:33.680]  是不是?
[00:04:33.680 --> 00:04:34.600]  大家懂不懂?
[00:04:34.600 --> 00:04:35.680]  懂了是不是?
[00:04:35.680 --> 00:04:37.920]  神愛誰?
[00:04:37.920 --> 00:04:40.480]  神有沒有說愛神學家?
[00:04:40.480 --> 00:04:42.000]  只是愛神學家沒有是不是?
[00:04:42.000 --> 00:04:43.120]  神愛什麼?
[00:04:43.120 --> 00:04:44.240]  世人
[00:04:44.240 --> 00:04:47.080]  神愛在街邊的一些無家者
[00:04:47.080 --> 00:04:50.640]  神愛很多可能從來沒有讀過書的人
[00:04:50.640 --> 00:04:51.960]  對不對?
[00:04:51.960 --> 00:04:53.120]  他沒有讀過書的人
[00:04:53.120 --> 00:04:54.400]  拿著一本聖經
[00:04:54.400 --> 00:04:55.680]  如果要跟我一樣的
[00:04:55.680 --> 00:04:56.760]  他們會不會明白?
[00:04:56.760 --> 00:04:58.360]  永遠都不會明白
[00:04:58.360 --> 00:04:59.760]  各位弟兄姊妹
[00:04:59.760 --> 00:05:02.120]  當我自己去思考今天這段聖經的時候
[00:05:02.120 --> 00:05:03.960]  我就開始去想
[00:05:03.960 --> 00:05:05.120]  為什麼我會用一個
[00:05:05.120 --> 00:05:07.760]  Divine Appointment來講這個儀仗
[00:05:07.760 --> 00:05:10.200]  因為有時我們經常都說
[00:05:10.200 --> 00:05:11.840]  神跟我們說話
[00:05:11.840 --> 00:05:12.600]  有時我都會想
[00:05:12.600 --> 00:05:14.600]  是不是真的神跟我們說話
[00:05:14.600 --> 00:05:16.480]  有時我都會有些懷疑
[00:05:16.480 --> 00:05:19.000]  究竟是我自己的私意
[00:05:19.000 --> 00:05:20.720]  還是真的神跟我們說話
[00:05:20.720 --> 00:05:21.560]  見到儀仗
[00:05:21.560 --> 00:05:23.320]  見到儀仗
[00:05:23.320 --> 00:05:24.800]  這個儀仗是不是真的?
[00:05:24.800 --> 00:05:26.280]  我們有時都會覺得
[00:05:26.280 --> 00:05:27.480]  是不是真的?
[00:05:27.480 --> 00:05:28.800]  甚至我們很多時候
[00:05:28.800 --> 00:05:31.800]  人會用我見到神的儀仗
[00:05:31.800 --> 00:05:33.840]  可能會控制著你也說不定
[00:05:33.840 --> 00:05:34.800]  因為我見到神的儀仗
[00:05:34.800 --> 00:05:36.280]  你見不到
[00:05:36.280 --> 00:05:37.200]  我見到你見不到
[00:05:37.200 --> 00:05:41.760]  我用了我的儀仗來控制你的方向
[00:05:41.760 --> 00:05:43.560]  甚至夢境
[00:05:43.560 --> 00:05:45.840]  我們中國人說
[00:05:45.840 --> 00:05:47.880]  日有所思
[00:05:47.880 --> 00:05:50.680]  夜有所夢
[00:05:50.680 --> 00:05:52.400]  這個夢境是不是真的從神而來
[00:05:52.400 --> 00:05:54.600]  因為你由早到晚在想
[00:05:54.600 --> 00:05:58.080]  某一個很漂亮的女生
[00:05:58.080 --> 00:05:59.680]  於是晚上睡覺會見到她
[00:05:59.680 --> 00:06:00.880]  啊 神給我
[00:06:00.880 --> 00:06:03.800]  這是我的老婆 行不行?
[00:06:03.800 --> 00:06:05.560]  很危險 是不是?
[00:06:05.560 --> 00:06:07.200]  但真的不足為奇
[00:06:07.200 --> 00:06:08.480]  去到最後
[00:06:08.480 --> 00:06:11.840]  環遊障礙
[00:06:11.840 --> 00:06:12.920]  各位弟兄姊妹
[00:06:12.920 --> 00:06:15.600]  你知不知道現在土耳其發生什麼事?
[00:06:15.600 --> 00:06:17.840]  我已經去了土耳其
[00:06:17.840 --> 00:06:20.720]  因為你都不知道有沒有說
[00:06:20.720 --> 00:06:22.080]  弟兄姊妹
[00:06:22.080 --> 00:06:24.720]  有時我們看著這個儀仗
[00:06:24.720 --> 00:06:28.480]  我忽然想起剛才大敬拜的姊妹
[00:06:28.480 --> 00:06:29.640]  她說了幾句說話
[00:06:29.640 --> 00:06:31.280]  不知道大家有沒有留意
[00:06:31.280 --> 00:06:33.040]  特別是她宣傳
[00:06:33.040 --> 00:06:35.600]  Lost and Found的時候
[00:06:35.600 --> 00:06:37.480]  大家有沒有聽她說話?
[00:06:37.480 --> 00:06:39.080]  忘記了 是不是?
[00:06:39.080 --> 00:06:39.920]  多數是忘記了
[00:06:39.920 --> 00:06:40.360]  不要緊
[00:06:40.360 --> 00:06:41.280]  It's OK
[00:06:41.280 --> 00:06:43.840]  我說完也未必記得
[00:06:43.840 --> 00:06:45.880]  她說了一番說話
[00:06:45.880 --> 00:06:47.560]  她說求神
[00:06:47.560 --> 00:06:50.080]  因為她在唱呼求耶穌的那首歌
[00:06:50.080 --> 00:06:54.240]  她說求神給我們一個名字
[00:06:54.240 --> 00:06:57.960]  給我們一些人的樣子
[00:06:57.960 --> 00:07:00.040]  然後要將福音給我們
[00:07:00.040 --> 00:07:01.240]  帶給他
[00:07:01.240 --> 00:07:04.200]  你覺得那個是不是儀仗?
[00:07:04.200 --> 00:07:06.840]  神給你的樣子是不是儀仗?
[00:07:06.840 --> 00:07:08.280]  很有趣
[00:07:08.280 --> 00:07:11.000]  為什麼我們一定要祈禱
[00:07:11.000 --> 00:07:13.960]  我要見到儀仗才去傳福音?
[00:07:13.960 --> 00:07:15.400]  但是剛才大敬拜的時候
[00:07:15.400 --> 00:07:16.520]  她說了一句說話
[00:07:16.520 --> 00:07:20.280]  如果神今天給你一個名字
[00:07:20.280 --> 00:07:22.040]  你覺得這個名字
[00:07:22.040 --> 00:07:24.280]  應不應該去找祂?
[00:07:24.280 --> 00:07:26.440]  我不會先給祂答案
[00:07:26.440 --> 00:07:28.040]  真的
[00:07:28.040 --> 00:07:31.360]  其實我們人很喜歡看儀仗
[00:07:31.360 --> 00:07:33.320]  我們人很喜歡看夢境
[00:07:33.320 --> 00:07:34.120]  我們很喜歡
[00:07:34.120 --> 00:07:35.240]  萬人有障礙
[00:07:35.240 --> 00:07:37.360]  見到以色列真的很厲害
[00:07:37.360 --> 00:07:39.000]  明明秘魯都去巴比倫
[00:07:39.000 --> 00:07:41.320]  可以回到耶路撒冷見到一些祭司
[00:07:41.320 --> 00:07:42.600]  搞錯了 祭司
[00:07:42.600 --> 00:07:44.560]  你們在拜偶像
[00:07:44.560 --> 00:07:46.360]  嘩 真的厲害
[00:07:46.360 --> 00:07:48.200]  以色列真的厲害
[00:07:48.200 --> 00:07:49.120]  保羅真的厲害
[00:07:49.120 --> 00:07:51.040]  保羅都可以萬有障礙
[00:07:51.040 --> 00:07:52.240]  但另一方面
[00:07:52.240 --> 00:07:54.040]  有時我們都會去想
[00:07:54.040 --> 00:07:56.520]  究竟我們遇到什麼人
[00:07:56.520 --> 00:07:59.160]  有時都會扮
[00:07:59.160 --> 00:08:03.200]  幾年前我和師母和女兒去泰國玩
[00:08:03.200 --> 00:08:06.240]  我們第一次去泰國
[00:08:06.240 --> 00:08:07.840]  從來都不知道泰國是怎樣
[00:08:07.840 --> 00:08:08.880]  第一次去
[00:08:08.880 --> 00:08:12.320]  去到一個很熱鬧的中心
[00:08:12.320 --> 00:08:13.960]  我忘記了名字
[00:08:13.960 --> 00:08:17.560]  那個年代還沒有GPS
[00:08:17.560 --> 00:08:20.000]  還要打開地圖
[00:08:20.000 --> 00:08:21.480]  究竟我們在哪裡
[00:08:21.480 --> 00:08:24.920]  忽然間有一個穿著醫生袍的人
[00:08:24.920 --> 00:08:28.160]  掛上醫生聽筒
[00:08:28.160 --> 00:08:30.160]  走出來很好的人
[00:08:30.160 --> 00:08:33.920]  「你們三位是不是遊客」「是的,我們是遊客」
[00:08:33.920 --> 00:08:36.200]  「你們想去哪裡」「我們想去買東西」
[00:08:36.200 --> 00:08:37.880]  「哦,你想買東西」
[00:08:37.880 --> 00:08:40.000]  「不如這樣吧,你們知道我是醫生」
[00:08:40.000 --> 00:08:44.600]  「不如我介紹你去一個很好的地方」
[00:08:44.600 --> 00:08:47.280]  「是我們泰國人經常去的地方買東西」
[00:08:47.280 --> 00:08:49.680]  「你一定覺得很划算」
[00:08:49.680 --> 00:08:52.080]  我們三個人都見到他穿著醫生袍
[00:08:52.080 --> 00:08:54.640]  戴著聽筒
[00:08:54.640 --> 00:08:57.560]  你當然以為他是醫生
[00:08:57.560 --> 00:09:01.360]  而且他還在醫院的天橋走過來
[00:09:01.360 --> 00:09:03.880]  那邊是醫院,他在醫院走過來
[00:09:03.880 --> 00:09:05.560]  我們三人在地圖看
[00:09:05.560 --> 00:09:07.840]  看見有個醫生袍走過來
[00:09:07.840 --> 00:09:09.000]  有個聽筒
[00:09:09.000 --> 00:09:09.960]  「當然是醫生了」
[00:09:09.960 --> 00:09:12.200]  於是聽他說「很好,你帶我們去」
[00:09:12.200 --> 00:09:14.000]  之後他就帶我們去下面
[00:09:14.000 --> 00:09:15.280]  然後他說「有個凹凸」
[00:09:15.280 --> 00:09:18.120]  「你想呢,這個凹凸就會帶你去一個地方」
[00:09:18.120 --> 00:09:21.240]  「那個地方買東西是最便宜最划算的」
[00:09:21.240 --> 00:09:24.120]  經過差不多三十五分鐘的凹凸
[00:09:24.120 --> 00:09:25.200]  去到一個地方
[00:09:25.200 --> 00:09:28.880]  咦,只有一座建築
[00:09:28.880 --> 00:09:34.080]  兩層樓,其他甚麼都沒有
[00:09:34.080 --> 00:09:37.560]  嘩,果然是泰國人去的地方
[00:09:37.560 --> 00:09:41.120]  一個遊客都沒有
[00:09:41.120 --> 00:09:44.000]  然後他說「在這裏,進去吧」
[00:09:44.000 --> 00:09:45.040]  嘩,進去
[00:09:45.040 --> 00:09:46.720]  每個人排著隊
[00:09:46.720 --> 00:09:50.200]  拿著甚麼珍還是假的珠寶
[00:09:50.200 --> 00:09:51.800]  嘩,全部珠寶
[00:09:51.800 --> 00:09:54.040]  嘩,逼我們要去買
[00:09:54.040 --> 00:09:56.360]  當時師母很聰明
[00:09:56.360 --> 00:09:58.120]  因為她不懂得聽廣東話
[00:09:58.120 --> 00:10:00.640]  這班泰國人,師母說「聽著」
[00:10:00.640 --> 00:10:02.480]  「1,2,3,馬上走」
[00:10:02.480 --> 00:10:04.560]  「2,4,1,2,3,馬上走出去」
[00:10:04.560 --> 00:10:05.760]  「馬上衝」
[00:10:05.760 --> 00:10:08.400]  嘩,如果還在她那邊就死定了
[00:10:08.400 --> 00:10:11.600]  人可以假扮成這樣
[00:10:11.600 --> 00:10:14.800]  去到一個地方
[00:10:14.800 --> 00:10:18.120]  你會發覺是很大的一件事
[00:10:18.120 --> 00:10:20.840]  上個月,我因為要去做一些事
[00:10:20.840 --> 00:10:22.680]  要去一個地方
[00:10:22.680 --> 00:10:24.720]  有人介紹我
[00:10:24.720 --> 00:10:27.600]  因為那個人沒見過面
[00:10:27.600 --> 00:10:30.240]  有人打電話給那個人
[00:10:30.240 --> 00:10:32.880]  他說「有個何牧師會來見你」
[00:10:32.880 --> 00:10:36.560]  我想,何牧師會去見一個從來沒見過的人
[00:10:36.560 --> 00:10:38.640]  他怎會相信我是牧師
[00:10:38.640 --> 00:10:40.960]  他應該不會相信我是牧師
[00:10:40.960 --> 00:10:43.040]  你知道每個人都說自己是牧師
[00:10:43.040 --> 00:10:44.480]  「你走出去,我是陳牧師都可以」
[00:10:44.480 --> 00:10:45.640]  「沒有人理會你」
[00:10:45.640 --> 00:10:46.880]  「沒有人理會你」
[00:10:46.880 --> 00:10:49.080]  「你全部都可以說自己是馮牧師都可以」
[00:10:49.080 --> 00:10:50.120]  「甚麼都可以」
[00:10:50.120 --> 00:10:52.000]  於是我想,也不好
[00:10:52.000 --> 00:10:54.920]  不如找一個人證明我是牧師陪我一起去
[00:10:54.920 --> 00:10:56.360]  這樣就可以了
[00:10:56.360 --> 00:10:58.240]  一去到那個地方
[00:10:58.240 --> 00:11:00.320]  我的朋友就說
[00:11:00.320 --> 00:11:03.600]  「這個何牧師,這個李小姐」
[00:11:03.600 --> 00:11:04.840]  譬如這樣說
[00:11:04.840 --> 00:11:07.440]  李小姐看著我
[00:11:07.440 --> 00:11:09.400]  「這個是真正的牧師」
[00:11:09.400 --> 00:11:11.920]  我說「你怎知道我是真正的牧師」
[00:11:11.920 --> 00:11:15.680]  他說「因為她去年八月在加拿大放假」
[00:11:15.680 --> 00:11:18.040]  「而剛好去年八月我在加拿大港島」
[00:11:18.040 --> 00:11:19.560]  「她在放假時聽到我港島」
[00:11:19.560 --> 00:11:21.960]  「所以肯定這個就是何牧師」
[00:11:21.960 --> 00:11:24.800]  我說「我都可以扮的」
[00:11:24.800 --> 00:11:26.320]  「我去到街邊」
[00:11:26.320 --> 00:11:28.480]  「我可以特別去畢業館」
[00:11:28.480 --> 00:11:30.520]  「總之甚麼牧師那些人都相信」
[00:11:30.520 --> 00:11:32.840]  「他真的相信你是牧師」
[00:11:32.840 --> 00:11:34.720]  突然之間
[00:11:34.720 --> 00:11:36.920]  有時我都會這樣
[00:11:36.920 --> 00:11:39.760]  「異象,我們很想求」
[00:11:39.760 --> 00:11:42.440]  「夢境,我們很想發夢」
[00:11:42.440 --> 00:11:45.160]  我的意思是發夢不是平時發夢
[00:11:45.160 --> 00:11:46.400]  不是發白日夢
[00:11:46.400 --> 00:11:50.000]  真的很想順利透過夢境知道他的心意
[00:11:50.000 --> 00:11:52.360]  真的很想像保羅一樣
[00:11:52.360 --> 00:11:53.480]  能夠運有障礙
[00:11:53.480 --> 00:11:55.440]  好像以色列一樣能夠運有障礙
[00:11:55.440 --> 00:11:56.840]  但另一方面
[00:11:56.840 --> 00:11:59.600]  我們看著今日《史獨行主第十六章》時
[00:11:59.600 --> 00:12:01.400]  過去很多的牧者
[00:12:01.400 --> 00:12:04.480]  都被馬其頓的異象吸引
[00:12:04.480 --> 00:12:06.720]  「嘩,你看,馬其頓的異象」
[00:12:06.720 --> 00:12:08.600]  所以今天如果我們回家
[00:12:08.600 --> 00:12:09.920]  在家裏坐坐
[00:12:09.920 --> 00:12:11.120]  忽然之間看看《聖經》
[00:12:11.120 --> 00:12:12.960]  忽然之間想起希臘
[00:12:12.960 --> 00:12:15.520]  可能神就要我們去希臘
[00:12:15.520 --> 00:12:18.480]  忽然之間想到甚麼就要去哪裏
[00:12:18.480 --> 00:12:21.240]  嘩,真是主呀,真是沒得頂
[00:12:21.240 --> 00:12:24.360]  我們讀神學院的人通常都會看《聖經》
[00:12:24.360 --> 00:12:26.720]  一打開本《聖經》一讀
[00:12:26.720 --> 00:12:29.360]  「你要去讀神學」
[00:12:29.360 --> 00:12:31.280]  「那我要去讀神學的」
[00:12:31.280 --> 00:12:34.480]  「明明你心想讀神學」
[00:12:34.480 --> 00:12:36.200]  「如果指我去,不是的」
[00:12:36.200 --> 00:12:37.640]  立即翻第二頁
[00:12:37.640 --> 00:12:39.560]  怎樣都要指到對位置
[00:12:39.560 --> 00:12:43.360]  於是就說自己應該去讀神學
[00:12:43.360 --> 00:12:47.280]  我們很被一些超自然的東西吸引
[00:12:47.280 --> 00:12:48.880]  我們很想等異象
[00:12:48.880 --> 00:12:50.240]  我們很想等夢境
[00:12:50.240 --> 00:12:52.480]  我們很想聽到神的聲音
[00:12:52.480 --> 00:12:54.040]  很清楚地跟你說
[00:12:54.040 --> 00:12:57.520]  Mr. A,你明天要去哪裏
[00:12:57.520 --> 00:12:58.960]  我們很想
[00:12:58.960 --> 00:13:00.640]  但當我自己再去看這個
[00:13:00.640 --> 00:13:02.360]  馬其頓的異象的時候
[00:13:02.360 --> 00:13:04.400]  當我自己做了四十多年牧師之後
[00:13:04.400 --> 00:13:06.560]  我再看這個馬其頓的異象的時候
[00:13:06.560 --> 00:13:07.560]  我就開始想
[00:13:07.560 --> 00:13:10.800]  其實這個馬其頓的異象
[00:13:10.800 --> 00:13:14.360]  我們不要將它看得那麼特別
[00:13:14.360 --> 00:13:16.800]  因為《聖經》裏面有很多異象
[00:13:16.800 --> 00:13:18.400]  但我反而覺得
[00:13:18.400 --> 00:13:21.600]  我們怎樣從這個異象裏面
[00:13:21.600 --> 00:13:22.880]  去看到這個異象
[00:13:22.880 --> 00:13:26.520]  其實都很可能是一個神聖的約會
[00:13:26.520 --> 00:13:28.920]  是神可能忽然間安排你
[00:13:28.920 --> 00:13:32.240]  一個人坐在你旁邊
[00:13:32.240 --> 00:13:33.440]  你從來不認識他
[00:13:33.440 --> 00:13:35.120]  但不知為何他坐在你旁邊
[00:13:35.120 --> 00:13:37.400]  你有沒有想過為何他坐在你旁邊
[00:13:37.400 --> 00:13:38.240]  當然不會這樣
[00:13:38.240 --> 00:13:40.880]  關我甚麼事,他喜歡坐而已
[00:13:40.880 --> 00:13:44.120]  但我們有沒有想過為何他坐在你旁邊
[00:13:44.120 --> 00:13:45.800]  為何今天你會坐在這裏
[00:13:45.800 --> 00:13:47.120]  有沒有想過
[00:13:47.120 --> 00:13:49.640]  沒有,如果我不回來
[00:13:49.640 --> 00:13:54.520]  就不太好意思,也要回來
[00:13:54.520 --> 00:13:55.960]  我們不會這樣
[00:13:55.960 --> 00:13:57.360]  今天回到這裏
[00:13:57.360 --> 00:13:59.080]  會不會是一個神聖的約會
[00:13:59.080 --> 00:14:00.840]  我們不會這樣想
[00:14:00.840 --> 00:14:02.920]  我們覺得這只是一個日常的
[00:14:02.920 --> 00:14:04.440]  逢星期五晚上八時
[00:14:04.440 --> 00:14:06.880]  就要坐在這裏,就是這個意思
[00:14:06.880 --> 00:14:08.920]  但我覺得今天
[00:14:08.920 --> 00:14:11.120]  我要用另一個角度去看
[00:14:11.120 --> 00:14:15.200]  究竟這個異象最重要的是甚麼
[00:14:15.200 --> 00:14:18.240]  所以我不是選擇第一節到第十節
[00:14:18.240 --> 00:14:20.760]  我是選擇第九節到第十五節
[00:14:20.760 --> 00:14:22.280]  因為我要發覺
[00:14:22.280 --> 00:14:24.120]  由第九節到第十五節
[00:14:24.120 --> 00:14:27.360]  才是這個異象最重要的提醒
[00:14:27.360 --> 00:14:30.000]  或者是神聖的約會最重要的提醒
[00:14:30.000 --> 00:14:31.640]  有三件事
[00:14:31.640 --> 00:14:33.080]  第一件事就是
[00:14:33.080 --> 00:14:39.040]  神聖的約會最需要的是信服
[00:14:39.040 --> 00:14:44.000]  今天保羅看著馬其頓的異象
[00:14:44.000 --> 00:14:46.080]  看到馬其頓的人
[00:14:46.080 --> 00:14:47.600]  穿著馬其頓的衣服
[00:14:47.600 --> 00:14:49.680]  是一個異象
[00:14:49.680 --> 00:14:52.480]  我這樣想
[00:14:52.480 --> 00:14:55.600]  如果保羅突然走在街上
[00:14:55.600 --> 00:14:57.600]  看到一個馬其頓的人站在你面前
[00:14:57.600 --> 00:14:59.080]  可以嗎
[00:14:59.080 --> 00:15:00.680]  還是只有一個異象才重要
[00:15:00.680 --> 00:15:01.320]  還是一個人
[00:15:01.320 --> 00:15:04.280]  即是說你今天走銅鑼灣
[00:15:04.280 --> 00:15:08.520]  突然有一個中東人站在你面前
[00:15:08.520 --> 00:15:11.560]  你會不會覺得上帝要他去中東
[00:15:11.560 --> 00:15:12.880]  當然不會
