
[00:00:00.000 --> 00:00:04.000]  鼎志梅摩西曾經在詩篇90篇說到
[00:01:57.000 --> 00:01:59.000]  不會這麼傻的
[00:01:59.000 --> 00:02:00.000]  如果我選對象
[00:02:00.000 --> 00:02:01.000]  我都不會看完
[00:02:01.000 --> 00:02:02.000]  哎呀我喜歡他了
[00:02:02.000 --> 00:02:03.000]  我馬上下訂
[00:02:03.000 --> 00:02:04.000]  娶他為妻
[00:02:04.000 --> 00:02:05.000]  不會的
[00:02:05.000 --> 00:02:07.000]  我們起碼都見一下他
[00:02:07.000 --> 00:02:08.000]  真人是怎樣
[00:02:08.000 --> 00:02:10.000]  和他出來約會一下
[00:02:10.000 --> 00:02:12.000]  看他相處是不是真的這麼好
[00:02:12.000 --> 00:02:15.000]  太多的假
[00:02:15.000 --> 00:02:17.000]  使人失去信心
[00:02:17.000 --> 00:02:21.000]  今天可以用錢買到證書
[00:02:21.000 --> 00:02:23.000]  今天可以用錢買到學位
[00:02:23.000 --> 00:02:24.000]  所以見工的人
[00:02:24.000 --> 00:02:26.000]  或者約那些應徵者
[00:02:26.000 --> 00:02:29.000]  我們不會憑他一紙的證明
[00:02:29.000 --> 00:02:31.000]  就說他是一個合適的員工
[00:02:31.000 --> 00:02:34.000]  如果你說你是一個語文老師
[00:02:34.000 --> 00:02:36.000]  我會考驗一下你的語文能力
[00:02:36.000 --> 00:02:38.000]  如果你是一個廚師
[00:02:38.000 --> 00:02:40.000]  我會看看你煮一味
[00:02:40.000 --> 00:02:43.000]  最簡單的東西你做成怎樣
[00:02:43.000 --> 00:02:45.000]  和各位頂姊妹
[00:02:45.000 --> 00:02:48.000]  如果我們要證明我是一個教徒
[00:02:48.000 --> 00:02:50.000]  我們不會拿著尖嘴城
[00:02:50.000 --> 00:02:52.000]  新命堂的洗禮證書
[00:02:52.000 --> 00:02:54.000]  去告訴別人我就是一個基督徒
[00:02:54.000 --> 00:02:56.000]  如果我沒洗禮
[00:02:56.000 --> 00:02:59.000]  你也不可以找我和劉牧師去寫任何一張證明
[00:02:59.000 --> 00:03:01.000]  證明你在我們教會已經很久了
[00:03:01.000 --> 00:03:04.000]  如果兩樣都沒有
[00:03:04.000 --> 00:03:08.000]  你不可以穿著基督教教會的風衣
[00:03:08.000 --> 00:03:09.000]  或者掛著十字架
[00:03:09.000 --> 00:03:10.000]  你就是一個基督徒
[00:03:10.000 --> 00:03:13.000]  基督徒不只是這樣的證明
[00:03:13.000 --> 00:03:18.000]  約翰在《約翰一書》第二章裏面告訴你
[00:03:18.000 --> 00:03:21.000]  要聲明自己是一個基督徒
[00:03:21.000 --> 00:03:23.000]  至少有三樣的特徵
[00:03:23.000 --> 00:03:26.000]  第一樣就是要認識神
[00:03:26.000 --> 00:03:30.000]  第二樣就是要住在基督裏面
[00:03:30.000 --> 00:03:33.000]  第三樣就是活在光明當中
[00:03:33.000 --> 00:03:35.000]  這三樣只不過是聲明
[00:03:35.000 --> 00:03:38.000]  而且這三個聲明是互相關聯的
[00:03:38.000 --> 00:03:40.000]  一會兒我會講到當中的關聯
[00:03:40.000 --> 00:03:44.000]  第一樣是約翰告訴你
[00:03:44.000 --> 00:03:47.000]  我們作為一個基督徒
[00:03:47.000 --> 00:03:51.000]  我們要很清楚去認識我們所信的神
[00:03:51.000 --> 00:03:54.000]  因為真確的認識
[00:03:54.000 --> 00:03:56.000]  是我們活出見證的基礎
[00:03:56.000 --> 00:03:59.000]  在我對上人的講道裏面
[00:03:59.000 --> 00:04:01.000]  我們既然擁有這個生命的道
[00:04:01.000 --> 00:04:03.000]  我們就要傳揚
[00:04:03.000 --> 00:04:05.000]  而且是彼此的傳揚
[00:04:05.000 --> 00:04:08.000]  我們要在未信人當中去見證
[00:04:08.000 --> 00:04:11.000]  要能夠有效去見證這個生命之道
[00:04:11.000 --> 00:04:14.000]  第一樣就是我們要對我們所信的
[00:04:14.000 --> 00:04:16.000]  有一個真確的認識
[00:04:18.000 --> 00:04:20.000]  一個出色的售貨員
[00:04:20.000 --> 00:04:24.000]  他對他所推銷的物品
[00:04:24.000 --> 00:04:26.000]  他不只是拿著這本書去看
[00:04:26.000 --> 00:04:29.000]  那個功能是甚麼
[00:04:29.000 --> 00:04:30.000]  那個特效是甚麼
[00:04:30.000 --> 00:04:31.000]  最好他自己經驗過
[00:04:31.000 --> 00:04:33.000]  當他推銷的時候
[00:04:33.000 --> 00:04:36.000]  他就會令到顧客很有信心
[00:04:36.000 --> 00:04:38.000]  因為他經歷過
[00:04:38.000 --> 00:04:39.000]  他講的都不同的
[00:04:39.000 --> 00:04:41.000]  會很迫切的
[00:04:41.000 --> 00:04:44.000]  或者會很能夠流露那種信心
[00:04:45.000 --> 00:04:48.000]  頂姐妹,我們要見證
[00:04:48.000 --> 00:04:50.000]  我們是屬於上帝
[00:04:50.000 --> 00:04:52.000]  不是憑我一紙的證明
[00:04:52.000 --> 00:04:54.000]  不是憑我口講
[00:04:54.000 --> 00:04:57.000]  而是憑我是不是很清楚認識神
[00:04:57.000 --> 00:05:01.000]  請大家一起讀第三第四節
[00:05:01.000 --> 00:05:05.000]  我們若遵守他的誡命
[00:05:05.000 --> 00:05:07.000]  就曉得是認識他
[00:05:07.000 --> 00:05:09.000]  人若說我認識他
[00:05:09.000 --> 00:05:11.000]  卻不遵守他的誡命
[00:05:11.000 --> 00:05:15.000]  便是說謊話的真理也不在他心裏
[00:05:15.000 --> 00:05:17.000]  約翰告訴你
[00:05:17.000 --> 00:05:19.000]  一個真正認識神的人
[00:05:19.000 --> 00:05:21.000]  他一定會遵守他的誡命
[00:05:21.000 --> 00:05:22.000]  這個是我們知道的
[00:05:22.000 --> 00:05:23.000]  是一個共識來的
[00:05:23.000 --> 00:05:25.000]  是一個基本的認知來的
[00:05:25.000 --> 00:05:27.000]  如果我們說我們認識神
[00:05:27.000 --> 00:05:29.000]  卻不會遵守他的話語
[00:05:29.000 --> 00:05:31.000]  這個是說謊
[00:05:31.000 --> 00:05:33.000]  這個是不通情達理的
[00:05:33.000 --> 00:05:37.000]  很多時候我們對認識的理解很不同
[00:05:37.000 --> 00:05:38.000]  很多時候我們會聽到
[00:05:38.000 --> 00:05:40.000]  別人講或者我自己都會講
[00:05:40.000 --> 00:05:41.000]  我認識他
[00:05:41.000 --> 00:05:43.000]  不過他不認識我
[00:05:43.000 --> 00:05:45.000]  我們認識的意思是甚麼呢
[00:05:45.000 --> 00:05:46.000]  可能有兩個層次
[00:05:46.000 --> 00:05:48.000]  最低層次是甚麼呢
[00:05:48.000 --> 00:05:50.000]  就是我認識關於他的東西
[00:05:50.000 --> 00:05:52.000]  譬如我認識某某名人
[00:05:52.000 --> 00:05:53.000]  可能我認識奧巴馬
[00:05:53.000 --> 00:05:55.000]  他是美國總統
[00:05:55.000 --> 00:05:56.000]  是連任的總統
[00:05:56.000 --> 00:05:58.000]  他是黑人
[00:05:58.000 --> 00:05:59.000]  或者是混血兒
[00:05:59.000 --> 00:06:00.000]  這些我們知道
[00:06:00.000 --> 00:06:01.000]  我們認識的意思是
[00:06:01.000 --> 00:06:05.000]  我們認識關於他的一些基本的消息
[00:06:05.000 --> 00:06:07.000]  但我和他沒有任何接觸
[00:06:07.000 --> 00:06:08.000]  我都沒有辦法認識到他
[00:06:08.000 --> 00:06:09.000]  他更加不會認識我這個人
[00:06:11.000 --> 00:06:12.000]  有時候我們所講的認識
[00:06:12.000 --> 00:06:13.000]  可能另一個層次是甚麼呢
[00:06:13.000 --> 00:06:14.000]  我們見面過
[00:06:14.000 --> 00:06:16.000]  可能有幸有一次
[00:06:16.000 --> 00:06:18.000]  種種原因
[00:06:18.000 --> 00:06:19.000]  我和奧巴馬握過手
[00:06:19.000 --> 00:06:21.000]  甚至拍過照
[00:06:21.000 --> 00:06:22.000]  掛在我家裏很威風
[00:06:22.000 --> 00:06:25.000]  我就告訴別人
[00:06:25.000 --> 00:06:26.000]  我認識奧巴馬
[00:06:26.000 --> 00:06:28.000]  不過可能對奧巴馬來說
[00:06:28.000 --> 00:06:30.000]  我何時和你拍過照
[00:06:30.000 --> 00:06:31.000]  忘記了
[00:06:31.000 --> 00:06:33.000]  在我們認識的裏面
[00:06:33.000 --> 00:06:34.000]  只是一個很簡單的接觸
[00:06:34.000 --> 00:06:36.000]  見過一次面
[00:06:36.000 --> 00:06:38.000]  但對方不一定認識我
[00:06:39.000 --> 00:06:42.000]  但在聖經裏面所講的認識不是這樣的
[00:06:42.000 --> 00:06:45.000]  聖經告訴你
[00:06:45.000 --> 00:06:47.000]  你信神只一個
[00:06:47.000 --> 00:06:49.000]  你信的不錯
[00:06:49.000 --> 00:06:51.000]  鬼魔也信
[00:06:51.000 --> 00:06:52.000]  卻是賤精
[00:06:52.000 --> 00:06:54.000]  魔鬼也很厲害
[00:06:54.000 --> 00:06:56.000]  他知道耶穌是神的兒子
[00:06:56.000 --> 00:06:58.000]  所以去到耶穌面前
[00:06:58.000 --> 00:06:59.000]  他是賤精
[00:06:59.000 --> 00:07:01.000]  很可惜這種賤精
[00:07:01.000 --> 00:07:04.000]  不能夠帶來他悔改的心
[00:07:04.000 --> 00:07:07.000]  他賤精卻不相信耶穌
[00:07:07.000 --> 00:07:09.000]  他相信耶穌也是他的救主
[00:07:09.000 --> 00:07:10.000]  他注定滅亡
[00:07:10.000 --> 00:07:13.000]  聖經所講的認識
[00:07:13.000 --> 00:07:15.000]  好像舊約爾斯利文
[00:07:15.000 --> 00:07:16.000]  他對上帝的認識
[00:07:16.000 --> 00:07:20.000]  是指他們和上帝納約的關係
[00:07:20.000 --> 00:07:22.000]  因為他和上帝納約
[00:07:22.000 --> 00:07:24.000]  他會遵行上帝的吩咐
[00:07:24.000 --> 00:07:27.000]  依照履行這個約的要求
[00:07:27.000 --> 00:07:30.000]  所以他們能否認識神
[00:07:30.000 --> 00:07:33.000]  是在於他們有沒有遵行神的吩咐
[00:07:33.000 --> 00:07:35.000]  對於約翰來說
[00:07:36.000 --> 00:07:37.000]  要認識神
[00:07:37.000 --> 00:07:39.000]  就是我們個別和上帝
[00:07:39.000 --> 00:07:41.000]  有一份保持的關係
[00:07:41.000 --> 00:07:44.000]  那份相交的經驗
[00:07:44.000 --> 00:07:48.000]  透過不斷的和上帝來往
[00:07:48.000 --> 00:07:50.000]  使我們更加認識祂
[00:07:50.000 --> 00:07:52.000]  當我們更加認識祂的時候
[00:07:52.000 --> 00:07:54.000]  我們更加願意
[00:07:54.000 --> 00:07:56.000]  依照祂的吩咐去做
[00:07:56.000 --> 00:07:58.000]  就好像我們知道有個老闆很好的
[00:07:58.000 --> 00:08:00.000]  他很能夠造就我們
[00:08:00.000 --> 00:08:02.000]  很能夠支持我們
[00:08:02.000 --> 00:08:04.000]  我們以後打工又如何
[00:08:05.000 --> 00:08:07.000]  我們就會很樂意為老闆效勞
[00:08:07.000 --> 00:08:10.000]  因為我們知道這位老闆值得我們去跟進
[00:08:10.000 --> 00:08:12.000]  同樣如果你知道這位上帝
[00:08:12.000 --> 00:08:14.000]  是一位獨一無二真實的上帝
[00:08:14.000 --> 00:08:18.000]  你會很樂意來進行祂的話語
[00:08:18.000 --> 00:08:20.000]  神是一位怎樣的上帝呢
[00:08:20.000 --> 00:08:22.000]  在約翰一書裏面
[00:08:22.000 --> 00:08:24.000]  第一件事是一節五節
[00:08:24.000 --> 00:08:26.000]  祂說神就是光
[00:08:26.000 --> 00:08:29.000]  在他毫無黑暗
[00:08:29.000 --> 00:08:31.000]  頂次妹你知不知道
[00:08:31.000 --> 00:08:33.000]  上帝是光來的
[00:08:34.000 --> 00:08:35.000]  上帝就是真光
[00:08:35.000 --> 00:08:37.000]  祂是光的源頭
[00:08:37.000 --> 00:08:39.000]  在上帝裏面沒有黑暗的東西
[00:08:39.000 --> 00:08:41.000]  如果你自己都覺得
[00:08:41.000 --> 00:08:43.000]  你做這些事是忘記了光的
[00:08:43.000 --> 00:08:46.000]  那你知道這件事絕對不是上帝喜悅的
[00:08:46.000 --> 00:08:48.000]  也絕對不是我們應該做的
[00:08:48.000 --> 00:08:50.000]  你不需要問
[00:08:50.000 --> 00:08:52.000]  你不需要查
[00:08:52.000 --> 00:08:54.000]  因為在上帝裏面是毫無黑暗
[00:08:54.000 --> 00:08:56.000]  問題是我們願不願意
[00:08:56.000 --> 00:08:58.000]  去就光
[00:08:58.000 --> 00:09:00.000]  照光來行事
[00:09:00.000 --> 00:09:02.000]  第二方面約翰
[00:09:03.000 --> 00:09:04.000]  二十九節告訴你
[00:09:04.000 --> 00:09:06.000]  你們若知道祂是公義的
[00:09:06.000 --> 00:09:09.000]  就知道凡行公義的人
[00:09:09.000 --> 00:09:11.000]  都是祂所生的
[00:09:11.000 --> 00:09:13.000]  如果我們說我們是基督徒
[00:09:13.000 --> 00:09:15.000]  如果說我們認識上帝
[00:09:15.000 --> 00:09:17.000]  既然上帝是公義的上帝
[00:09:17.000 --> 00:09:19.000]  我們能不能夠像尼加書所說
[00:09:19.000 --> 00:09:21.000]  我們就能夠像神一樣
[00:09:21.000 --> 00:09:23.000]  行公義好憐憫呢
[00:09:23.000 --> 00:09:26.000]  如果我不能夠行公義好憐憫
[00:09:26.000 --> 00:09:28.000]  我們不算認識上帝
[00:09:28.000 --> 00:09:30.000]  我們不算是利至上帝
[00:09:30.000 --> 00:09:32.000]  第三方面
[00:09:33.000 --> 00:09:34.000]  約翰告訴他
[00:09:34.000 --> 00:09:36.000]  親愛的兄弟
[00:09:36.000 --> 00:09:38.000]  我們應當彼此相愛
[00:09:38.000 --> 00:09:40.000]  因為愛是從神來的
[00:09:40.000 --> 00:09:42.000]  沒有愛心的就不認識神
[00:09:42.000 --> 00:09:44.000]  因為神就是愛
[00:09:44.000 --> 00:09:46.000]  如果我們說我們認識上帝
[00:09:46.000 --> 00:09:48.000]  如果聖經都告訴你
[00:09:48.000 --> 00:09:50.000]  上帝是愛
[00:09:50.000 --> 00:09:52.000]  兄弟姐妹
[00:09:52.000 --> 00:09:54.000]  那麼我的愛又如何呢
[00:09:54.000 --> 00:09:56.000]  我的愛是否連不信的人
[00:09:56.000 --> 00:09:58.000]  都比我們好呢
[00:09:58.000 --> 00:10:00.000]  連不信的人都更有愛心呢
[00:10:00.000 --> 00:10:02.000]  這是值得我們反省的
[00:10:03.000 --> 00:10:04.000]  保羅在提多書一章十六節
[00:10:04.000 --> 00:10:06.000]  斬釘截鐵的
[00:10:06.000 --> 00:10:08.000]  來提醒一件事
[00:10:08.000 --> 00:10:10.000]  你們說是認識神
[00:10:10.000 --> 00:10:13.000]  行事卻和他相背
[00:10:13.000 --> 00:10:15.000]  這是可憎惡的
[00:10:15.000 --> 00:10:17.000]  是活逆的
[00:10:17.000 --> 00:10:20.000]  在各樣善事上都是廢棄
[00:10:20.000 --> 00:10:22.000]  保羅很直接說
[00:10:22.000 --> 00:10:24.000]  如果我們認識神
[00:10:24.000 --> 00:10:26.000]  如果行事為人
[00:10:26.000 --> 00:10:28.000]  和他的說話相違背
[00:10:28.000 --> 00:10:30.000]  我們就很討人厭
[00:10:30.000 --> 00:10:32.000]  我們就很惡
[00:10:33.000 --> 00:10:34.000]  我們明知故犯
[00:10:34.000 --> 00:10:36.000]  所以兄弟姐妹
[00:10:36.000 --> 00:10:39.000]  我們是否真的認識神
[00:10:39.000 --> 00:10:42.000]  我們是否真的屬於耶穌基督的人呢
[00:10:42.000 --> 00:10:44.000]  最近收到一個新聞
[00:10:44.000 --> 00:10:47.000]  說到一個牧師應邀到福建做訪問
[00:10:47.000 --> 00:10:50.000]  接待他的時候
[00:10:50.000 --> 00:10:52.000]  有幾個律師和醫生
[00:10:52.000 --> 00:10:54.000]  你很開心吧
[00:10:54.000 --> 00:10:56.000]  那麼多人接待你
[00:10:56.000 --> 00:10:58.000]  這六位所謂的律師和醫生
[00:10:58.000 --> 00:11:00.000]  第一個見面就說
[00:11:00.000 --> 00:11:02.000]  牧師把你的電話卡交給我
[00:11:03.000 --> 00:11:04.000]  讓我和你溝通
[00:11:04.000 --> 00:11:06.000]  這位牧師上帝給他很有智慧
[00:11:06.000 --> 00:11:08.000]  我都不認識你
[00:11:08.000 --> 00:11:10.000]  一見面就收我的電話卡
[00:11:10.000 --> 00:11:12.000]  不行我不給你
[00:11:12.000 --> 00:11:14.000]  於是那班人就用底招
[00:11:14.000 --> 00:11:16.000]  用車輪戰攻擊他
[00:11:16.000 --> 00:11:18.000]  要告訴那位牧師
[00:11:18.000 --> 00:11:20.000]  聖經是不可靠的
[00:11:20.000 --> 00:11:22.000]  聖經裡面的東西是不值得你信的
[00:11:22.000 --> 00:11:24.000]  你離棄聖經
[00:11:24.000 --> 00:11:26.000]  照我們的教義去行事為人
[00:11:26.000 --> 00:11:28.000]  因為這位牧師去認識上帝
[00:11:28.000 --> 00:11:30.000]  都不夠
[00:11:30.000 --> 00:11:32.000]  面對車輪戰
[00:11:33.000 --> 00:11:34.000]  人都會暈
[00:11:34.000 --> 00:11:36.000]  新聞報告說
[00:11:36.000 --> 00:11:38.000]  這位牧師禁食的禱告
[00:11:38.000 --> 00:11:41.000]  保持清醒
[00:11:41.000 --> 00:11:43.000]  頂止無很重要
[00:11:43.000 --> 00:11:45.000]  這位牧師理論上
[00:11:45.000 --> 00:11:47.000]  頭腦上知道關於上帝的信仰
[00:11:47.000 --> 00:11:49.000]  和聖經的知識
[00:11:49.000 --> 00:11:51.000]  如果不是禁食禱告
[00:11:51.000 --> 00:11:53.000]  最後他沒辦法回來
[00:11:53.000 --> 00:11:56.000]  甚至那班人覺得
[00:11:56.000 --> 00:11:58.000]  都沒辦法令牧師改變
[00:11:58.000 --> 00:12:00.000]  用另一個最煞食的
[00:12:01.000 --> 00:12:03.000]  用色誘惑
[00:12:03.000 --> 00:12:05.000]  這位牧師也很醒目
[00:12:05.000 --> 00:12:07.000]  知道不要落在陷阱裡面
[00:12:07.000 --> 00:12:09.000]  最後當然放了他
[00:12:09.000 --> 00:12:11.000]  六天的軟禁
[00:12:11.000 --> 00:12:13.000]  這位牧師做了什麼呢
[00:12:13.000 --> 00:12:15.000]  在最艱難最挑戰的裡面
[00:12:15.000 --> 00:12:17.000]  去認識他所信的上帝
[00:12:17.000 --> 00:12:19.000]  去知道他信什麼
[00:12:19.000 --> 00:12:22.000]  他不會引人的說話影響
[00:12:22.000 --> 00:12:24.000]  以致他離棄信仰
[00:12:24.000 --> 00:12:26.000]  但更重要
[00:12:26.000 --> 00:12:28.000]  他透過禁食的禱告
[00:12:29.000 --> 00:12:31.000]  和上帝當中的支取力量
[00:12:31.000 --> 00:12:34.000]  才能脫離這麼艱難的時刻
[00:12:34.000 --> 00:12:36.000]  頂姐妹
[00:12:36.000 --> 00:12:39.000]  你和我是否真的認識上帝
[00:12:39.000 --> 00:12:42.000]  還是我們只是頭腦的認知
[00:12:42.000 --> 00:12:46.000]  以致我們成為可憎可惡的雕塗人
[00:12:46.000 --> 00:12:49.000]  約翰告訴你
[00:12:49.000 --> 00:12:52.000]  如果我們真的認識上帝
[00:12:52.000 --> 00:12:55.000]  我們就會住在祂的裡面
[00:12:55.000 --> 00:12:57.000]  什麼叫住在祂的裡面呢
[00:12:58.000 --> 00:13:00.000]  就是過一個順服的生活
[00:13:00.000 --> 00:13:02.000]  這是我們
[00:13:02.000 --> 00:13:04.000]  因為先認識上帝
[00:13:04.000 --> 00:13:06.000]  我們才會這樣做
[00:13:06.000 --> 00:13:08.000]  一個陌生人說
[00:13:08.000 --> 00:13:10.000]  先生小姐我家很大很漂亮
[00:13:10.000 --> 00:13:12.000]  你進來跟我住吧
[00:13:12.000 --> 00:13:14.000]  你會跟他住嗎
[00:13:14.000 --> 00:13:16.000]  你不會的
[00:13:16.000 --> 00:13:18.000]  就算認識的人
[00:13:18.000 --> 00:13:20.000]  你也未必會隨便去住
[00:13:20.000 --> 00:13:22.000]  更何況是一個陌生的人
[00:13:22.000 --> 00:13:24.000]  如果我們願意住在耶穌的裡面
[00:13:24.000 --> 00:13:26.000]  或者讓耶穌住在我們裡面
[00:13:27.000 --> 00:13:29.000]  他值得我們將我們生命的投靠
[00:13:29.000 --> 00:13:31.000]  我們一起讀第五第六節
[00:13:31.000 --> 00:13:33.000]  第五第六節
[00:13:33.000 --> 00:13:36.000]  凡遵守主道的
[00:13:36.000 --> 00:13:40.000]  愛神的心在他裡面實在是完全的
[00:13:40.000 --> 00:13:43.000]  從此我們知道我們是在主裡面
[00:13:43.000 --> 00:13:46.000]  人若說他住在主裡面
[00:13:46.000 --> 00:13:50.000]  就該知道照主所行的去行
[00:13:50.000 --> 00:13:52.000]  這裡很強調
[00:13:52.000 --> 00:13:54.000]  對神的愛的一種體會
[00:13:54.000 --> 00:13:56.000]  就是住在裡面
[00:13:57.000 --> 00:13:58.000]  這是我們遵行上帝吩咐的
[00:13:58.000 --> 00:14:01.000]  一個很具體的表達
[00:14:01.000 --> 00:14:04.000]  如果你信得這個人
[00:14:04.000 --> 00:14:06.000]  你就會和他來往
[00:14:06.000 --> 00:14:08.000]  如果你不信他
[00:14:08.000 --> 00:14:10.000]  你不會和他有任何接觸
[00:14:10.000 --> 00:14:12.000]  免得影響
[00:14:12.000 --> 00:14:14.000]  而我們要住在他裡面
[00:14:14.000 --> 00:14:16.000]  唯一的就是什麼呢
[00:14:16.000 --> 00:14:18.000]  就是信服他的說話
[00:14:18.000 --> 00:14:20.000]  有人說
[00:14:20.000 --> 00:14:22.000]  要完全信服上帝
[00:14:22.000 --> 00:14:24.000]  談何容易呢
[00:14:24.000 --> 00:14:26.000]  所以有些人說
[00:14:27.000 --> 00:14:29.000]  這是天方夜譚
[00:14:29.000 --> 00:14:31.000]  丁子妹
[00:14:31.000 --> 00:14:33.000]  一行的意思不是說
[00:14:33.000 --> 00:14:35.000]  我們要百分百的
[00:14:35.000 --> 00:14:37.000]  去遵行上帝的話語
[00:14:37.000 --> 00:14:39.000]  這是對於我們有限血肉之軀是很難的
[00:14:39.000 --> 00:14:41.000]  不過信服上帝
[00:14:41.000 --> 00:14:43.000]  對於我們軟弱的人來說
[00:14:43.000 --> 00:14:45.000]  也是可行的
[00:14:45.000 --> 00:14:47.000]  我們的態度就是說
[00:14:47.000 --> 00:14:49.000]  盡我們軟弱的能力
[00:14:49.000 --> 00:14:51.000]  來盡力的
[00:14:51.000 --> 00:14:53.000]  靠上帝的恩典
[00:14:53.000 --> 00:14:55.000]  去信服我們的上帝
[00:14:56.000 --> 00:14:57.000]  就是多少力
[00:14:57.000 --> 00:14:59.000]  我是一個五歲小孩
[00:14:59.000 --> 00:15:01.000]  我就盡我五歲小孩的力量
[00:15:01.000 --> 00:15:03.000]  去幫上帝或父母
[00:15:03.000 --> 00:15:05.000]  做我應該做的事
[00:15:05.000 --> 00:15:07.000]  上帝不會要求我
[00:15:07.000 --> 00:15:09.000]  一個五歲小孩
[00:15:09.000 --> 00:15:11.000]  做一個成年人
[00:15:11.000 --> 00:15:13.000]  一個壯年人要做的事
[00:15:13.000 --> 00:15:15.000]  我們的態度
[00:15:15.000 --> 00:15:17.000]  不要未打先輸
[00:15:17.000 --> 00:15:19.000]  未打先投降
[00:15:19.000 --> 00:15:21.000]  我們的態度就是
[00:15:21.000 --> 00:15:23.000]  盡我們雖然軟弱
[00:15:24.000 --> 00:15:26.000]  我願意在主裡面
[00:15:26.000 --> 00:15:28.000]  去信服我們的上帝
[00:15:28.000 --> 00:15:30.000]  信服神的話語
[00:15:30.000 --> 00:15:32.000]  對於猶太人來說
[00:15:32.000 --> 00:15:34.000]  是一個他們明白了解的觀念
[00:15:34.000 --> 00:15:36.000]  同樣若翰在這裡再提醒
[00:15:36.000 --> 00:15:38.000]  再強調
[00:15:38.000 --> 00:15:40.000]  我們都要來信服上帝的話語
[00:15:40.000 --> 00:15:43.000]  信服對於今天很多人來說
[00:15:43.000 --> 00:15:45.000]  包括我們弟兄姊妹來說
[00:15:45.000 --> 00:15:47.000]  是一件好像很難
[00:15:47.000 --> 00:15:49.000]  甚至覺得不需要的事
[00:15:49.000 --> 00:15:51.000]  講心就可以了
[00:15:52.000 --> 00:15:54.000]  信服不是做出來的
[00:15:54.000 --> 00:15:56.000]  很多人會覺得信服
[00:15:56.000 --> 00:15:58.000]  是一件很多餘的事
[00:15:58.000 --> 00:16:00.000]  是一個沒有主見的人
[00:16:00.000 --> 00:16:02.000]  才會做的事
[00:16:02.000 --> 00:16:05.000]  但是信服是舊弱到新弱
