
[00:00:00.000 --> 00:00:04.000]  在約拿書第三章第十節這樣記
[00:02:03.000 --> 00:02:07.000]  其實不是沒有高潮低谷
[00:02:07.000 --> 00:02:10.000]  信仰的生活不是平步青雲
[00:02:10.000 --> 00:02:14.000]  我們確實是經歷人生信仰的歷程
[00:02:14.000 --> 00:02:16.000]  起起跌跌
[00:02:16.000 --> 00:02:18.000]  原來我們的淑寧生命
[00:02:18.000 --> 00:02:21.000]  是在不斷的痛苦
[00:02:21.000 --> 00:02:24.000]  掙扎當中來成長
[00:02:24.000 --> 00:02:26.000]  來學習的
[00:02:26.000 --> 00:02:28.000]  雖然這樣
[00:02:28.000 --> 00:02:30.000]  神沒有放棄我們
[00:02:30.000 --> 00:02:33.000]  反而讓我們更加認識
[00:02:33.000 --> 00:02:36.000]  和體會祂的寬容
[00:02:36.000 --> 00:02:39.000]  神的寬容
[00:02:39.000 --> 00:02:45.000]  先彰顯在明知固犯的信徒身上
[00:02:48.000 --> 00:02:51.000]  我們有很多事
[00:02:51.000 --> 00:02:52.000]  我們是知道的
[00:02:52.000 --> 00:02:55.000]  我們知道上帝不喜悅這些性格
[00:02:55.000 --> 00:02:57.000]  不喜悅這些行為
[00:02:57.000 --> 00:03:01.000]  但我們卻是明知固犯
[00:03:01.000 --> 00:03:04.000]  所謂
[00:03:04.000 --> 00:03:06.000]  知道而犯的
[00:03:06.000 --> 00:03:09.000]  是罪加一等
[00:03:09.000 --> 00:03:12.000]  上帝卻是寬容我們
[00:03:12.000 --> 00:03:17.000]  並且先寬容我們這群所謂的基督徒
[00:03:17.000 --> 00:03:21.000]  我們有什麼是明知固犯呢?
[00:03:21.000 --> 00:03:23.000]  從經文裡面
[00:03:23.000 --> 00:03:24.000]  從若拿的身上
[00:03:24.000 --> 00:03:26.000]  我們看到其中一點
[00:03:26.000 --> 00:03:28.000]  聖經四章一節說
[00:03:28.000 --> 00:03:32.000]  這是若拿大大的不悅
[00:03:32.000 --> 00:03:34.000]  且甚乏勞
[00:03:34.000 --> 00:03:35.000]  簡單來說
[00:03:35.000 --> 00:03:37.000]  若拿大發脾氣
[00:03:37.000 --> 00:03:38.000]  大發雷霆
[00:03:38.000 --> 00:03:41.000]  而且對象是上帝
[00:03:41.000 --> 00:03:43.000]  無論誰
[00:03:43.000 --> 00:03:47.000]  幾好先生
[00:03:47.000 --> 00:03:49.000]  我們心中都有一些怒氣
[00:03:49.000 --> 00:03:53.000]  當我們面對一些忍無可忍的時候
[00:03:53.000 --> 00:03:57.000]  早前特區政府有一個局長
[00:03:57.000 --> 00:04:00.000]  當他落區宣傳政改的時候
[00:04:00.000 --> 00:04:05.000]  就面對一個市民的無理取鬧
[00:04:05.000 --> 00:04:06.000]  最後這個局長說
[00:04:06.000 --> 00:04:09.000]  講完
[00:04:09.000 --> 00:04:10.000]  這兩個字
[00:04:10.000 --> 00:04:12.000]  變成今天的潮語
[00:04:12.000 --> 00:04:14.000]  很潮流的說話
[00:04:14.000 --> 00:04:16.000]  甚至是一種氣語
[00:04:16.000 --> 00:04:19.000]  很氣憤的說話
[00:04:19.000 --> 00:04:20.000]  當有一天人家跟你說
[00:04:20.000 --> 00:04:21.000]  講完
[00:04:21.000 --> 00:04:22.000]  那你懂得做了
[00:04:22.000 --> 00:04:23.000]  不要再說了
[00:04:23.000 --> 00:04:25.000]  隨時交了都可以打
[00:04:25.000 --> 00:04:29.000]  立法會主席
[00:04:29.000 --> 00:04:32.000]  算是挺有威勢
[00:04:32.000 --> 00:04:35.000]  但他也怒斥一些議員
[00:04:35.000 --> 00:04:40.000]  我不需要你們教我怎樣去主持議會
[00:04:40.000 --> 00:04:41.000]  他是帶著怒氣的
[00:04:41.000 --> 00:04:44.000]  分析那些議員
[00:04:44.000 --> 00:04:46.000]  聖經記載若拿
[00:04:46.000 --> 00:04:48.000]  大大不悅
[00:04:48.000 --> 00:04:50.000]  甚至發怒
[00:04:50.000 --> 00:04:52.000]  這個若拿
[00:04:52.000 --> 00:04:54.000]  真是夠膽
[00:04:54.000 --> 00:04:55.000]  發大脾氣
[00:04:55.000 --> 00:04:58.000]  是向上帝發大脾氣
[00:04:58.000 --> 00:05:00.000]  我們先回到一個基本問題
[00:05:00.000 --> 00:05:02.000]  為什麼若拿要逃走
[00:05:02.000 --> 00:05:04.000]  他既然是先知
[00:05:04.000 --> 00:05:06.000]  就要遵命才對
[00:05:06.000 --> 00:05:08.000]  為什麼不聽從
[00:05:08.000 --> 00:05:13.000]  既然經歷了大禹的培訓
[00:05:13.000 --> 00:05:17.000]  正所謂屬靈的一個經歷
[00:05:17.000 --> 00:05:21.000]  最後乖乖地去尼微城宣告訊息
[00:05:21.000 --> 00:05:25.000]  為什麼第四章他又大大的發怒呢
[00:05:25.000 --> 00:05:28.000]  其實關鍵在第四章第二節
[00:05:28.000 --> 00:05:30.000]  也是整本書來解釋
[00:05:30.000 --> 00:05:35.000]  為什麼第一章若拿逃命的這件事情
[00:05:35.000 --> 00:05:39.000]  若拿說我知道上帝你是有恩典
[00:05:39.000 --> 00:05:41.000]  是有憐憫的神
[00:05:41.000 --> 00:05:43.000]  你是不輕易發怒
[00:05:43.000 --> 00:05:44.000]  即是你會發怒
[00:05:44.000 --> 00:05:46.000]  不過你不會隨便
[00:05:46.000 --> 00:05:48.000]  有豐盛的慈愛
[00:05:48.000 --> 00:05:52.000]  並且後悔不幹所說的災
[00:05:52.000 --> 00:05:56.000]  所以我才這麼急逃去他私
[00:05:56.000 --> 00:06:01.000]  若拿大條道理解釋為什麼要遺命
[00:06:01.000 --> 00:06:04.000]  從中我們可以知道
[00:06:04.000 --> 00:06:09.000]  若拿早知道神會因為尼微城人的悔改
[00:06:09.000 --> 00:06:12.000]  而不幹災
[00:06:12.000 --> 00:06:16.000]  事實上三章十字講到神擦乾尼微城的人
[00:06:16.000 --> 00:06:20.000]  因為他們肯悔改離開惡道
[00:06:20.000 --> 00:06:25.000]  神就不把所說的災干預他們
[00:06:25.000 --> 00:06:27.000]  這個合情合理
[00:06:27.000 --> 00:06:28.000]  上帝有宣告
[00:06:28.000 --> 00:06:31.000]  那你悔改就不罰
[00:06:31.000 --> 00:06:35.000]  但這不是若拿所能接受的事實
[00:06:35.000 --> 00:06:40.000]  不是若拿喜歡的結果
[00:06:40.000 --> 00:06:44.000]  若拿知道也喜歡神是有恩典有憐憫
[00:06:44.000 --> 00:06:46.000]  正如你和我一樣
[00:06:46.000 --> 00:06:48.000]  個個都喜歡
[00:06:48.000 --> 00:06:52.000]  不過不喜歡神這樣對待外邦的人
[00:06:52.000 --> 00:06:54.000]  即不是猶太人
[00:06:54.000 --> 00:06:57.000]  特別是尼微城的人
[00:06:57.000 --> 00:07:02.000]  所以若拿發大脾氣
[00:07:02.000 --> 00:07:05.000]  許若拿不知道詩人曾經說過
[00:07:05.000 --> 00:07:08.000]  在詩篇145篇第九節說
[00:07:08.000 --> 00:07:12.000]  要說善待萬有
[00:07:12.000 --> 00:07:17.000]  他的憐憫復被他所造的
[00:07:17.000 --> 00:07:22.000]  原來神不只是愛猶太人憐憫猶太人
[00:07:22.000 --> 00:07:25.000]  上帝是愛憐憫每一個受造的
[00:07:25.000 --> 00:07:27.000]  包括所有人
[00:07:27.000 --> 00:07:30.000]  這是先知若拿和他的同胞
[00:07:30.000 --> 00:07:31.000]  不明白的
[00:07:31.000 --> 00:07:33.000]  不接受的
[00:07:33.000 --> 00:07:37.000]  我們信仰是否只是求自己的喜悅呢
[00:07:37.000 --> 00:07:38.000]  我們要恩典
[00:07:38.000 --> 00:07:41.000]  但卻不想別人同樣擁有
[00:07:41.000 --> 00:07:44.000]  我拿獎很開心
[00:07:44.000 --> 00:07:45.000]  但你千萬不要拿
[00:07:45.000 --> 00:07:47.000]  你拿獎我也不開心
[00:07:47.000 --> 00:07:50.000]  我們想上帝對自己所作的
[00:07:50.000 --> 00:07:53.000]  上帝請你手下留情
[00:07:53.000 --> 00:07:54.000]  我知道我做錯了
[00:07:54.000 --> 00:07:56.000]  但希望你高抬貴手
[00:07:56.000 --> 00:07:57.000]  不要罰得這麼重
[00:07:57.000 --> 00:07:58.000]  我們想的
[00:07:58.000 --> 00:08:03.000]  但我們卻不認為別人需要神般的寬容
[00:08:03.000 --> 00:08:06.000]  剛才道昌弟兄已經說了
[00:08:06.000 --> 00:08:09.000]  寬己嚴仁
[00:08:09.000 --> 00:08:12.000]  當上帝寬容別人的時候
[00:08:12.000 --> 00:08:14.000]  特別是自己不喜歡別人的時候
[00:08:14.000 --> 00:08:16.000]  我們就向上帝發脾氣
[00:08:16.000 --> 00:08:20.000]  爸爸媽媽為何對哥哥弟弟這麼好
[00:08:20.000 --> 00:08:22.000]  對姐姐妹妹這麼好
[00:08:22.000 --> 00:08:23.000]  很不忿氣
[00:08:23.000 --> 00:08:24.000]  發脾氣
[00:08:24.000 --> 00:08:26.000]  我不吃飯了
[00:08:26.000 --> 00:08:29.000]  我不上學了
[00:08:29.000 --> 00:08:33.000]  又或者我們因為一些經歷不如己意
[00:08:33.000 --> 00:08:36.000]  我們有意無意地向上帝發怒
[00:08:36.000 --> 00:08:37.000]  我不再回教會了
[00:08:37.000 --> 00:08:38.000]  我不再靈修了
[00:08:38.000 --> 00:08:40.000]  我不再侍奉了
[00:08:40.000 --> 00:08:43.000]  我不回來崇拜了
[00:08:43.000 --> 00:08:47.000]  我們發一些我們認為正確的脾氣
[00:08:47.000 --> 00:08:54.000]  但其實是上帝在寬容我們的明知故犯不合理的怒氣
[00:08:54.000 --> 00:08:56.000]  第二方面
[00:08:56.000 --> 00:08:57.000]  經文告訴我們
[00:08:57.000 --> 00:09:00.000]  有時候我們就好像小朋友一樣
[00:09:00.000 --> 00:09:03.000]  發脾氣
[00:09:03.000 --> 00:09:04.000]  我不吃飯了
[00:09:04.000 --> 00:09:06.000]  我不上學了
[00:09:06.000 --> 00:09:08.000]  而若拿在這裡
[00:09:08.000 --> 00:09:12.000]  他以死去控訴上帝
[00:09:12.000 --> 00:09:13.000]  誠經說
[00:09:13.000 --> 00:09:16.000]  現在求你取我命吧
[00:09:16.000 --> 00:09:20.000]  因我死了比活著還好
[00:09:20.000 --> 00:09:22.000]  在四章八字
[00:09:22.000 --> 00:09:26.000]  當他被白天曬到頭發昏的時候
[00:09:26.000 --> 00:09:27.000]  他說
[00:09:27.000 --> 00:09:31.000]  我死了比活著還好
[00:09:31.000 --> 00:09:32.000]  是的
[00:09:32.000 --> 00:09:36.000]  面對亞述這個國家
[00:09:36.000 --> 00:09:38.000]  這麼殘忍
[00:09:38.000 --> 00:09:40.000]  以色列的對頭
[00:09:40.000 --> 00:09:42.000]  滅了它
[00:09:42.000 --> 00:09:43.000]  應該的
[00:09:43.000 --> 00:09:45.000]  但若拿看到的是甚麼
[00:09:45.000 --> 00:09:47.000]  神竟然憐憫
[00:09:47.000 --> 00:09:50.000]  肯悔改的利利未成
[00:09:50.000 --> 00:09:56.000]  所以他以死去向上帝投訴
[00:09:56.000 --> 00:10:02.000]  再加上自己喜歡的樹被從咬到枯死
[00:10:02.000 --> 00:10:05.000]  就好像今天當天很熱的時候
[00:10:05.000 --> 00:10:09.000]  難得買了一把八招牌的電風扇
[00:10:09.000 --> 00:10:12.000]  誰知突然間沒電
[00:10:12.000 --> 00:10:13.000]  壞了
[00:10:13.000 --> 00:10:16.000]  死了比活著還好
[00:10:16.000 --> 00:10:22.000]  其實不只是若拿
[00:10:22.000 --> 00:10:24.000]  以死去控訴
[00:10:24.000 --> 00:10:25.000]  投訴
[00:10:25.000 --> 00:10:27.000]  偉大的先知以利亞
[00:10:27.000 --> 00:10:29.000]  豈不是都是這樣
[00:10:29.000 --> 00:10:32.000]  聖經在獵王記上十九章說
[00:10:32.000 --> 00:10:36.000]  他自己在曠野走了一天的路程
[00:10:36.000 --> 00:10:39.000]  來到一棵羅藤樹下
[00:10:39.000 --> 00:10:41.000]  就在那裡求死
[00:10:43.000 --> 00:10:45.000]  求你取我的性命
[00:10:45.000 --> 00:10:48.000]  因為我不比我祖先好
[00:10:48.000 --> 00:10:49.000]  意思是
[00:10:49.000 --> 00:10:50.000]  上帝
[00:10:50.000 --> 00:10:52.000]  我為你大發現心
[00:10:52.000 --> 00:10:55.000]  為你打敗那麼多巴力的先知
[00:10:55.000 --> 00:10:56.000]  現在只剩下一個
[00:10:56.000 --> 00:10:59.000]  你都要容許一個女人來尋索我命
[00:10:59.000 --> 00:11:02.000]  我是不是死了比較好
[00:11:02.000 --> 00:11:04.000]  但上帝說
[00:11:04.000 --> 00:11:07.000]  我在以色列人中為自己流下七千人
[00:11:07.000 --> 00:11:10.000]  是未曾向巴力屈膝
[00:11:10.000 --> 00:11:12.000]  未曾與巴力親嘴
[00:11:12.000 --> 00:11:13.000]  簡單來說
[00:11:13.000 --> 00:11:16.000]  上帝要摑以利亞一巴
[00:11:16.000 --> 00:11:18.000]  你以為你是唯一一個嗎
[00:11:18.000 --> 00:11:20.000]  你以為你很巴閉嗎
[00:11:20.000 --> 00:11:22.000]  其實我已經為我的國度
[00:11:22.000 --> 00:11:25.000]  預備了很多我使用的工人
[00:11:25.000 --> 00:11:28.000]  很多時候是因為我們
[00:11:28.000 --> 00:11:31.000]  太過小看上帝
[00:11:31.000 --> 00:11:35.000]  以為上帝就在我們掌握的裡面
[00:11:35.000 --> 00:11:37.000]  當我們遇到一些不如意的時候
[00:11:37.000 --> 00:11:39.000]  我們覺得不應該發生的時候
[00:11:39.000 --> 00:11:44.000]  我們就以死向上帝表達那份不滿
[00:11:44.000 --> 00:11:45.000]  保羅說
[00:11:45.000 --> 00:11:47.000]  豈不知神的愚拙
[00:11:47.000 --> 00:11:49.000]  總比人智慧
[00:11:49.000 --> 00:11:50.000]  神的軟弱
[00:11:50.000 --> 00:11:53.000]  總比人強嗎
[00:11:53.000 --> 00:11:54.000]  丁姊妹
[00:11:54.000 --> 00:11:56.000]  無論你多聰明
[00:11:56.000 --> 00:11:58.000]  多熟悉聖經
[00:11:58.000 --> 00:12:00.000]  上帝是奇妙的
[00:12:00.000 --> 00:12:01.000]  如斯哥所說
[00:12:01.000 --> 00:12:03.000]  上帝你是猜不透的
[00:12:03.000 --> 00:12:06.000]  有誰做過上帝的謬事
[00:12:06.000 --> 00:12:08.000]  沒有
[00:12:08.000 --> 00:12:11.000]  現在是齋戒月
[00:12:11.000 --> 00:12:14.000]  面對十幾億穆斯林的靈魂
[00:12:14.000 --> 00:12:16.000]  我們眼眉都皺了
[00:12:16.000 --> 00:12:18.000]  怎麼搞
[00:12:18.000 --> 00:12:19.000]  穆古說傳呼
[00:12:19.000 --> 00:12:22.000]  連跟他們接觸都爛
[00:12:22.000 --> 00:12:24.000]  但上帝竟然
[00:12:24.000 --> 00:12:27.000]  透過夢境
[00:12:27.000 --> 00:12:31.000]  讓穆斯林有機會找到真理
[00:12:31.000 --> 00:12:35.000]  所以有餅光碟叫做夢境尋真
[00:12:35.000 --> 00:12:36.000]  是真實見證
[00:12:36.000 --> 00:12:38.000]  很多穆斯林在夢境裡
[00:12:38.000 --> 00:12:40.000]  看到耶穌基督
[00:12:40.000 --> 00:12:43.000]  以至願意改信基督教
[00:12:43.000 --> 00:12:45.000]  這是我們想不到的
[00:12:45.000 --> 00:12:48.000]  甚至當我們看可蘭經的時候
[00:12:48.000 --> 00:12:50.000]  正常去看可蘭經
[00:12:50.000 --> 00:12:52.000]  就認識亞拉系這麼多
[00:12:52.000 --> 00:12:54.000]  或者他們的先知
[00:12:54.000 --> 00:12:56.000]  但他們竟然在看的時候
[00:12:56.000 --> 00:12:59.000]  他們看到自己一個失散的靈魂
[00:12:59.000 --> 00:13:01.000]  是需要耶穌的救贖
[00:13:01.000 --> 00:13:03.000]  一會兒你看那個副頁就看到了
[00:13:03.000 --> 00:13:04.000]  丁姊妹
[00:13:04.000 --> 00:13:06.000]  上帝的工作
[00:13:06.000 --> 00:13:08.000]  是我們意想不到的
[00:13:08.000 --> 00:13:11.000]  所以我遇到一些我們不明白的時候
[00:13:11.000 --> 00:13:13.000]  讓我們謙卑馴服
[00:13:13.000 --> 00:13:15.000]  不要用像小朋友的方式
[00:13:15.000 --> 00:13:17.000]  扭計
[00:13:17.000 --> 00:13:19.000]  甚至像若娜那樣
[00:13:19.000 --> 00:13:21.000]  以死來控訴上帝
[00:13:21.000 --> 00:13:24.000]  沒錯我們很欣賞若娜
[00:13:24.000 --> 00:13:26.000]  愛國家的心
[00:13:26.000 --> 00:13:28.000]  恨惡罪惡的態度
[00:13:28.000 --> 00:13:29.000]  但問題在於
[00:13:29.000 --> 00:13:31.000]  人往往容易將自己
[00:13:31.000 --> 00:13:33.000]  認為合理的看法
[00:13:33.000 --> 00:13:35.000]  自我的要求
[00:13:35.000 --> 00:13:39.000]  凌駕在神的旨意和吩咐之上
[00:13:39.000 --> 00:13:41.000]  我這樣做是對的
[00:13:41.000 --> 00:13:42.000]  上帝你不聽我做
[00:13:42.000 --> 00:13:44.000]  你不聽我這樣
[00:13:44.000 --> 00:13:45.000]  你是不對的
[00:13:45.000 --> 00:13:46.000]  你不疼愛我
[00:13:46.000 --> 00:13:50.000]  自我叫我們落入在驕傲無知
[00:13:50.000 --> 00:13:51.000]  違背神
[00:13:51.000 --> 00:13:54.000]  要求神必須順我意的光景裡面
[00:13:54.000 --> 00:13:57.000]  甚至將我們自己落入一個自憐
[00:13:57.000 --> 00:14:02.000]  要求別人遷就自己的困獄當中
[00:14:02.000 --> 00:14:04.000]  為何我會失戀
[00:14:04.000 --> 00:14:05.000]  明明好端端的
[00:14:05.000 --> 00:14:08.000]  為何我會失去女朋友
[00:14:08.000 --> 00:14:11.000]  為何我會喪親
[00:14:11.000 --> 00:14:12.000]  我們結婚沒多久
[00:14:12.000 --> 00:14:15.000]  為何她這麼快離開
[00:14:15.000 --> 00:14:17.000]  為何我要面對這個病患
[00:14:17.000 --> 00:14:19.000]  到現在還未康復
[00:14:19.000 --> 00:14:22.000]  上帝為何你不醫好我
[00:14:22.000 --> 00:14:25.000]  很多很多
[00:14:25.000 --> 00:14:27.000]  我們對自己所經歷的
[00:14:27.000 --> 00:14:29.000]  我們不滿意
[00:14:29.000 --> 00:14:30.000]  上帝你不如收了我的命
[00:14:30.000 --> 00:14:31.000]  我這麼辛苦
[00:14:31.000 --> 00:14:33.000]  不如留在世界做甚麼
[00:14:33.000 --> 00:14:34.000]  頂姐妹
[00:14:34.000 --> 00:14:37.000]  如果這個出於沒有信仰的人
[00:14:37.000 --> 00:14:39.000]  難怪
[00:14:39.000 --> 00:14:41.000]  但如果是出於我們基督徒
[00:14:41.000 --> 00:14:44.000]  經歷上帝恩典的我們
[00:14:44.000 --> 00:14:48.000]  我們實在是辜負了上帝的恩典
[00:14:48.000 --> 00:14:50.000]  不要忘記
[00:14:50.000 --> 00:14:52.000]  我們這個生命
[00:14:52.000 --> 00:14:55.000]  我這個肉身的生命
[00:14:55.000 --> 00:14:56.000]  是上帝給我們的
[00:14:56.000 --> 00:14:58.000]  上帝存留我這個肉身
[00:14:58.000 --> 00:14:59.000]  無論是高矮肥瘦
[00:14:59.000 --> 00:15:01.000]  厲害不厲害不要緊
[00:15:01.000 --> 00:15:04.000]  上帝存留給我這個身軀
[00:15:04.000 --> 00:15:06.000]  是給我們一個使命
[00:15:06.000 --> 00:15:07.000]  是寶貴的
[00:15:07.000 --> 00:15:09.000]  是有意義的
[00:15:09.000 --> 00:15:11.000]  如果我們看不到這件事
[00:15:11.000 --> 00:15:13.000]  我們不明白
[00:15:13.000 --> 00:15:18.000]  是我們辜負了主耶穌救贖的雄恩
[00:15:18.000 --> 00:15:21.000]  是對神的恩典和對祂的寬容
[00:15:21.000 --> 00:15:26.000]  作出一個很實在的踐踏
[00:15:26.000 --> 00:15:29.000]  第三件事我們明知故犯
[00:15:29.000 --> 00:15:32.000]  人性都是很喜歡看熱鬧
[00:15:32.000 --> 00:15:35.000]  幸災樂禍
[00:15:35.000 --> 00:15:37.000]  四章四節神話
[00:15:37.000 --> 00:15:38.000]  又話說
[00:15:38.000 --> 00:15:41.000]  你這樣發怒合理嗎
[00:15:41.000 --> 00:15:43.000]  上帝問若拿
[00:15:43.000 --> 00:15:45.000]  你這樣發怒對不對
[00:15:45.000 --> 00:15:47.000]  那你做若拿怎麼辦
[00:15:47.000 --> 00:15:49.000]  起碼都想一下
[00:15:49.000 --> 00:15:50.000]  上帝
[00:15:50.000 --> 00:15:51.000]  我當然對
[00:15:51.000 --> 00:15:52.000]  你起碼都這樣回答
[00:15:52.000 --> 00:15:53.000]  但四章五節
[00:15:53.000 --> 00:15:54.000]  若拿竟然說
[00:15:54.000 --> 00:15:57.000]  出城坐在城的東邊
[00:15:57.000 --> 00:15:59.000]  在那裡為自己搭你的座鵬
[00:15:59.000 --> 00:16:01.000]  坐在鵬的陰下
[00:16:01.000 --> 00:16:04.000]  要看看那城究竟如何
[00:16:04.000 --> 00:16:06.000]  若拿真的很有性格
[00:16:06.000 --> 00:16:07.000]  簡單來說
[00:16:07.000 --> 00:16:09.000]  父母問你事情
[00:16:09.000 --> 00:16:10.000]  你不但不理父母
[00:16:10.000 --> 00:16:12.000]  自己還關了房門
[00:16:12.000 --> 00:16:14.000]  啪一聲
[00:16:14.000 --> 00:16:18.000]  若拿就是這樣
[00:16:18.000 --> 00:16:21.000]  他沒有理會上帝
[00:16:21.000 --> 00:16:25.000]  他希望自己坐在一個地方
[00:16:25.000 --> 00:16:27.000]  看大戲
[00:16:27.000 --> 00:16:30.000]  若拿知道上帝要憐憫你們
[00:16:30.000 --> 00:16:32.000]  他接受不了
[00:16:32.000 --> 00:16:35.000]  他覺得那些人是該死的
[00:16:35.000 --> 00:16:36.000]  因為他們扮偶像
[00:16:36.000 --> 00:16:38.000]  他們所做的事是該死有餘
[00:16:38.000 --> 00:16:40.000]  這是他和他的同胞
[00:16:40.000 --> 00:16:42.000]  牢固的觀念
[00:16:42.000 --> 00:16:44.000]  他們不覺得錯
[00:16:44.000 --> 00:16:46.000]  所以他搭了座鵬
[00:16:46.000 --> 00:16:50.000]  希望有意想不到的結局
[00:16:50.000 --> 00:16:52.000]  雖然結局正常來說
[00:16:52.000 --> 00:16:55.000]  尼微城是不會滅的
[00:16:55.000 --> 00:16:57.000]  但因為時候還沒有到
[00:16:57.000 --> 00:16:58.000]  還有四十天
[00:16:58.000 --> 00:16:59.000]  四十天還沒有到期
[00:16:59.000 --> 00:17:01.000]  看看會不會有意想不到
[00:17:01.000 --> 00:17:02.000]  或者他們突然逆轉
[00:17:02.000 --> 00:17:04.000]  好像最近的風一樣
[00:17:04.000 --> 00:17:06.000]  意想不到
[00:17:06.000 --> 00:17:07.000]  突然轉頭
[00:17:07.000 --> 00:17:09.000]  從來沒有試過
[00:17:09.000 --> 00:17:12.000]  若拿就是這樣的心境
[00:17:12.000 --> 00:17:13.000]  他希望
[00:17:13.000 --> 00:17:19.000]  雖然上帝不把所說的災
[00:17:19.000 --> 00:17:21.000]  降與他們
[00:17:21.000 --> 00:17:22.000]  但若拿不服氣
[00:17:22.000 --> 00:17:24.000]  希望有奇蹟
[00:17:24.000 --> 00:17:26.000]  這是其中一個可能性
[00:17:26.000 --> 00:17:28.000]  另一個可能性
[00:17:28.000 --> 00:17:29.000]  他知道
[00:17:29.000 --> 00:17:31.000]  他知道神真的不伐入
[00:17:31.000 --> 00:17:33.000]  但他要透過眼見
[00:17:33.000 --> 00:17:36.000]  上帝如何放過尼微城
[00:17:36.000 --> 00:17:39.000]  去向上帝的公義作出挑戰
[00:17:39.000 --> 00:17:41.000]  上帝你是公義?
[00:17:41.000 --> 00:17:42.000]  你是公義
[00:17:42.000 --> 00:17:43.000]  你為何要放過他們?
[00:17:43.000 --> 00:17:45.000]  他要親眼看到
[00:17:45.000 --> 00:17:47.000]  然後向上帝作出一個投訴
[00:17:47.000 --> 00:17:50.000]  去監警會投訴
[00:17:50.000 --> 00:17:52.000]  即是神警會
[00:17:52.000 --> 00:17:53.000]  他夠膽說
[00:17:53.000 --> 00:17:56.000]  要監察上帝的公義
[00:17:56.000 --> 00:17:58.000]  頂姐妹
[00:17:58.000 --> 00:18:02.000]  人總有幸災樂禍
[00:18:02.000 --> 00:18:04.000]  當你見到一些問題的時候
[00:18:04.000 --> 00:18:09.000]  你不單不盡你本份去疏解
[00:18:09.000 --> 00:18:12.000]  反而要加鹽加醋
[00:18:12.000 --> 00:18:14.000]  否則哪有事可看?
[00:18:14.000 --> 00:18:15.000]  所以要加多點醋
[00:18:15.000 --> 00:18:16.000]  加多點鹽
[00:18:16.000 --> 00:18:19.000]  這樣才有大戲可看
[00:18:19.000 --> 00:18:21.000]  看大戲
[00:18:21.000 --> 00:18:23.000]  當你在街上見到
[00:18:23.000 --> 00:18:28.000]  當然你不是去做和事佬那麼簡單
[00:18:28.000 --> 00:18:30.000]  你可能要找警察去處理
[00:18:30.000 --> 00:18:31.000]  但很多時候不是
[00:18:31.000 --> 00:18:33.000]  推波助瀾
[00:18:33.000 --> 00:18:35.000]  罵他 打他
[00:18:35.000 --> 00:18:37.000]  很多時候我們都會見到
