
[00:00:00.000 --> 00:00:03.000]  丹心占卜早晨
[00:02:22.000 --> 00:02:24.000]  就吵架了
[00:02:24.000 --> 00:02:27.000]  這些就不要提了
[00:02:27.000 --> 00:02:29.000]  如果真的這樣相信的話
[00:02:29.000 --> 00:02:31.000]  我們就不需要傳福音了
[00:02:31.000 --> 00:02:34.000]  因為宗教信仰要惹人起爭議
[00:02:34.000 --> 00:02:37.000]  但是耶穌基督會怎樣呢
[00:02:37.000 --> 00:02:39.000]  一會兒你看那個撒瑪利亞婦人
[00:02:39.000 --> 00:02:41.000]  其實她也有宗教信仰
[00:02:41.000 --> 00:02:43.000]  但是耶穌也會跟她說
[00:02:43.000 --> 00:02:47.000]  因為她覺得她很需要真正的福音
[00:02:47.000 --> 00:02:50.000]  我們透過耶穌基督跟撒瑪利亞婦人
[00:02:50.000 --> 00:02:52.000]  去談道或者個人報道的時候
[00:02:52.000 --> 00:02:55.000]  有五個地方值得我們學習
[00:02:55.000 --> 00:03:00.000]  怎樣打開報道的話題
[00:03:00.000 --> 00:03:02.000]  第一件事我們首先一定要克服
[00:03:02.000 --> 00:03:06.000]  就是心理障礙
[00:03:06.000 --> 00:03:08.000]  一些心理障礙
[00:03:08.000 --> 00:03:11.000]  剛才那段經文第一到第五節
[00:03:11.000 --> 00:03:16.000]  就是說耶穌基督原本在猶大地方
[00:03:16.000 --> 00:03:20.000]  然後要進入加利利去
[00:03:20.000 --> 00:03:23.000]  聖經說祂必須經過撒瑪利亞
[00:03:23.000 --> 00:03:25.000]  進入撒瑪利亞境內
[00:03:25.000 --> 00:03:27.000]  就接了一個撒瑪利亞的婦人
[00:03:27.000 --> 00:03:30.000]  其實在耶穌在這裡的情況裡
[00:03:30.000 --> 00:03:32.000]  其實有些東西要突破
[00:03:32.000 --> 00:03:34.000]  首先祂要進入一個撒瑪利亞境內
[00:03:34.000 --> 00:03:36.000]  要接了一個撒瑪利亞人
[00:03:36.000 --> 00:03:38.000]  其實在種族上來說
[00:03:38.000 --> 00:03:43.000]  猶太人和撒瑪利亞人是一個仇人
[00:03:43.000 --> 00:03:45.000]  在歷史裡面
[00:03:45.000 --> 00:03:48.000]  很久以前以色列是一個完整的國家
[00:03:48.000 --> 00:03:50.000]  後來分裂了
[00:03:50.000 --> 00:03:53.000]  以色列南角就是猶大國
[00:03:53.000 --> 00:03:55.000]  北角越來越差越來越壞
[00:03:55.000 --> 00:03:58.000]  在新興一個亞述帝國興起之後
[00:03:58.000 --> 00:04:00.000]  在722年
[00:04:00.000 --> 00:04:08.000]  將它打敗了 國家亡國了
[00:04:08.000 --> 00:04:13.000]  亞述帝國將很多以色列人俘虜了
[00:04:13.000 --> 00:04:15.000]  也在他們的首都撒瑪利亞
[00:04:15.000 --> 00:04:19.000]  將其他附近民族的人進駐在裡面
[00:04:19.000 --> 00:04:23.000]  於是當時的以色列人和這些民族通婚
[00:04:23.000 --> 00:04:27.000]  生了子女 混血兒
[00:04:27.000 --> 00:04:35.000]  俗稱為撒瑪利亞人
[00:04:35.000 --> 00:04:38.000]  猶太人很不喜歡這些撒瑪利亞人
[00:04:38.000 --> 00:04:42.000]  因為他們是神國的純正子民的血統
[00:04:42.000 --> 00:04:44.000]  為什麼要混雜一個外邦人呢
[00:04:44.000 --> 00:04:47.000]  所以對這些撒瑪利亞人 混血兒
[00:04:47.000 --> 00:04:49.000]  就說他們是雜種
[00:04:49.000 --> 00:04:52.000]  拒絕他們和他們往來
[00:04:52.000 --> 00:04:54.000]  後來那段時間之後
[00:04:54.000 --> 00:04:56.000]  猶大國就滅亡
[00:04:56.000 --> 00:04:58.000]  早在586年的時候
[00:04:58.000 --> 00:05:00.000]  就被巴比倫滅亡了
[00:05:00.000 --> 00:05:03.000]  滅亡之後 一大批人移到外邦的地方
[00:05:03.000 --> 00:05:04.000]  當然有些人留在裡面
[00:05:04.000 --> 00:05:07.000]  也和其他民族往來
[00:05:07.000 --> 00:05:10.000]  但猶太人都堅守不和外族結婚
[00:05:10.000 --> 00:05:12.000]  當然有少部分人一定會結婚
[00:05:12.000 --> 00:05:18.000]  大部分都堅守保留自己純正子民的血統
[00:05:18.000 --> 00:05:22.000]  經了秘魯之後 一段時間 七十年之後
[00:05:22.000 --> 00:05:24.000]  波斯皇帝上場
[00:05:24.000 --> 00:05:26.000]  後來就容許這些南國的猶太人
[00:05:26.000 --> 00:05:29.000]  可以回歸耶路撒冷重建聖殿
[00:05:29.000 --> 00:05:30.000]  重建他們的家園
[00:05:30.000 --> 00:05:32.000]  於是有大批人就回去建立
[00:05:32.000 --> 00:05:34.000]  就在那個時候
[00:05:34.000 --> 00:05:35.000]  撒瑪利亞人跟他們說
[00:05:35.000 --> 00:05:37.000]  我們也有份的
[00:05:37.000 --> 00:05:39.000]  我們也是同一個圈子
[00:05:39.000 --> 00:05:41.000]  我們一起來幫忙 來建聖殿吧
[00:05:41.000 --> 00:05:44.000]  猶太人就拒絕了
[00:05:44.000 --> 00:05:46.000]  覺得你們沒有資格來建聖殿
[00:05:46.000 --> 00:05:47.000]  由我們自己來
[00:05:47.000 --> 00:05:49.000]  於是也刺痛了那個關係
[00:05:49.000 --> 00:05:53.000]  在這個關係裡面 經歷了很多不好的遭遇
[00:05:53.000 --> 00:05:55.000]  其中在之後的時間
[00:05:55.000 --> 00:05:57.000]  有一個猶太人叫馬來西亞
[00:05:57.000 --> 00:06:00.000]  娶了一個撒瑪利亞女子
[00:06:00.000 --> 00:06:03.000]  參與巴拉圍的關係
[00:06:03.000 --> 00:06:08.000]  進一步將這個關係拉開了
[00:06:08.000 --> 00:06:12.000]  因為馬來西亞就在撒瑪利亞境內
[00:06:12.000 --> 00:06:14.000]  那座山叫基里森山
[00:06:14.000 --> 00:06:15.000]  就建了一座聖殿
[00:06:15.000 --> 00:06:18.000]  你知道聖殿當時在哪裡嗎?
[00:06:18.000 --> 00:06:19.000]  聖殿在哪裡?
[00:06:19.000 --> 00:06:20.000]  耶路撒冷嘛
[00:06:20.000 --> 00:06:21.000]  只有一座聖殿嘛
[00:06:21.000 --> 00:06:23.000]  現在多建了一座聖殿
[00:06:23.000 --> 00:06:27.000]  分明是對峙的
[00:06:27.000 --> 00:06:30.000]  於是就激起了很多猶太人的不忿
[00:06:30.000 --> 00:06:32.000]  為什麼多建一座聖殿呢?
[00:06:32.000 --> 00:06:33.000]  另外最後一段時間
[00:06:33.000 --> 00:06:35.000]  我們稱之為馬加比時代
[00:06:35.000 --> 00:06:38.000]  主前129年的時候
[00:06:38.000 --> 00:06:42.000]  有一個猶太人將軍約翰許爾坎
[00:06:42.000 --> 00:06:44.000]  進攻撒瑪利亞
[00:06:44.000 --> 00:06:45.000]  上了這座山
[00:06:45.000 --> 00:06:47.000]  拆了你的聖殿
[00:06:47.000 --> 00:06:51.000]  就等於有人拆了你的家
[00:06:51.000 --> 00:06:55.000]  就像今天拆了回教徒的回教廟
[00:06:55.000 --> 00:06:56.000]  那就糟糕了
[00:06:56.000 --> 00:06:57.000]  世界大亂都可以了
[00:06:57.000 --> 00:07:00.000]  那種仇恨情緒就更大了
[00:07:00.000 --> 00:07:02.000]  所以在歷史之間
[00:07:02.000 --> 00:07:05.000]  就有很多不開心的事情發生
[00:07:05.000 --> 00:07:07.000]  你爭我奪
[00:07:07.000 --> 00:07:11.000]  所以猶太人就有一種習慣
[00:07:11.000 --> 00:07:19.000]  例如在猶太地要去到加利利地的時候
[00:07:19.000 --> 00:07:23.000]  最直接就是經過撒瑪利亞上去
[00:07:23.000 --> 00:07:26.000]  但是猶太人不喜歡撒瑪利亞人
[00:07:26.000 --> 00:07:27.000]  不進去境內
[00:07:27.000 --> 00:07:28.000]  那怎麼走呢?
[00:07:28.000 --> 00:07:30.000]  就從這裡出來
[00:07:30.000 --> 00:07:35.000]  沿著約旦河這樣再上去加利利
[00:07:35.000 --> 00:07:38.000]  走很遠的路
[00:07:38.000 --> 00:07:40.000]  因為不想進去撒瑪利亞
[00:07:40.000 --> 00:07:41.000]  他是仇人
[00:07:41.000 --> 00:07:42.000]  怎麼進去呢?
[00:07:42.000 --> 00:07:43.000]  就算你進去也不好受
[00:07:43.000 --> 00:07:44.000]  因為他一定會搞你
[00:07:44.000 --> 00:07:45.000]  一定會阻礙你
[00:07:45.000 --> 00:07:46.000]  一定會整你
[00:07:46.000 --> 00:07:48.000]  令你行程有很多障礙
[00:07:48.000 --> 00:07:50.000]  所以猶太人的習慣就是
[00:07:50.000 --> 00:07:54.000]  繞過約旦河而走
[00:07:54.000 --> 00:07:57.000]  sorry
[00:07:57.000 --> 00:08:00.000]  繞過約旦河來走
[00:08:00.000 --> 00:08:04.000]  繞著約旦河來走
[00:08:04.000 --> 00:08:06.000]  我是不是按錯了?
[00:08:06.000 --> 00:08:17.000]  哎呀
[00:08:17.000 --> 00:08:20.000]  繞過約旦河而走
[00:08:20.000 --> 00:08:22.000]  這樣來走
[00:08:22.000 --> 00:08:28.000]  所以當耶穌基督要進入撒瑪利亞的時候
[00:08:28.000 --> 00:08:31.000]  其實他知道一定會遇到一些障礙
[00:08:31.000 --> 00:08:33.000]  第一個障礙是什麼?
[00:08:33.000 --> 00:08:34.000]  民族的仇恨
[00:08:34.000 --> 00:08:36.000]  因為猶太人和撒瑪利亞人
[00:08:36.000 --> 00:08:38.000]  根本就是一個距離
[00:08:38.000 --> 00:08:39.000]  其他人怎麼看你?
[00:08:39.000 --> 00:08:40.000]  你做什麼事都要接觸他
[00:08:40.000 --> 00:08:41.000]  第二件事
[00:08:41.000 --> 00:08:44.000]  他要突破一般人的常規
[00:08:44.000 --> 00:08:47.000]  本來應該繞過約旦河去
[00:08:47.000 --> 00:08:49.000]  他就這樣直接去
[00:08:49.000 --> 00:08:51.000]  自己去當然方便
[00:08:51.000 --> 00:08:55.000]  但是會受到影響
[00:08:55.000 --> 00:08:56.000]  就像我自己
[00:08:56.000 --> 00:08:57.000]  如果我回來教會
[00:08:57.000 --> 00:09:00.000]  我住在翠樂街
[00:09:00.000 --> 00:09:02.000]  就是近道香奏家那邊
[00:09:02.000 --> 00:09:03.000]  如果我走過來的時候
[00:09:03.000 --> 00:09:05.000]  所以我要經過消防局
[00:09:05.000 --> 00:09:06.000]  再走新街市
[00:09:06.000 --> 00:09:08.000]  富善街市
[00:09:08.000 --> 00:09:10.000]  再穿過教育樓那邊的街
[00:09:10.000 --> 00:09:11.000]  再進入半涌
[00:09:11.000 --> 00:09:15.000]  再進入半涌
[00:09:15.000 --> 00:09:16.000]  再走回來
[00:09:16.000 --> 00:09:18.000]  我通常大概這樣走來來回回
[00:09:18.000 --> 00:09:19.000]  都是這樣走
[00:09:19.000 --> 00:09:20.000]  方便快捷
[00:09:20.000 --> 00:09:23.000]  我會不會故意走去大埔中心那邊
[00:09:23.000 --> 00:09:24.000]  走廣福道再繞大埔中心
[00:09:24.000 --> 00:09:26.000]  再繞個彎才回家呢?
[00:09:26.000 --> 00:09:27.000]  可以的
[00:09:27.000 --> 00:09:28.000]  除非我有些特別事
[00:09:28.000 --> 00:09:29.000]  是不是?
[00:09:29.000 --> 00:09:30.000]  我有些特別事
[00:09:30.000 --> 00:09:31.000]  我是這樣可以的
[00:09:31.000 --> 00:09:34.000]  很直接走慣了那裡
[00:09:34.000 --> 00:09:36.000]  這次耶穌不放棄
[00:09:36.000 --> 00:09:38.000]  放棄了繞一個這麼大的路
[00:09:38.000 --> 00:09:40.000]  他直接進入薩瑪利亞
[00:09:40.000 --> 00:09:44.000]  聖經說他必須經過薩瑪利亞
[00:09:44.000 --> 00:09:46.000]  必須就是說他一定要
[00:09:46.000 --> 00:09:47.000]  為什麼一定要?
[00:09:47.000 --> 00:09:49.000]  這個不是一個路程的問題
[00:09:49.000 --> 00:09:50.000]  這是一個使命的問題
[00:09:50.000 --> 00:09:52.000]  因為他必須進入那裡
[00:09:52.000 --> 00:09:54.000]  接觸一個薩瑪利亞婦人
[00:09:54.000 --> 00:09:56.000]  要跟她傳福音
[00:09:56.000 --> 00:09:57.000]  所以他必須
[00:09:57.000 --> 00:09:58.000]  但知道他進入去的時候
[00:09:58.000 --> 00:10:00.000]  一定很麻煩
[00:10:00.000 --> 00:10:02.000]  因為那是一個敵世仇
[00:10:02.000 --> 00:10:04.000]  兩個民族之間的世仇在裡面
[00:10:04.000 --> 00:10:07.000]  所以他要有這方面的突破
[00:10:07.000 --> 00:10:11.000]  他要突破這兩方面的事情
[00:10:11.000 --> 00:10:15.000]  就是民族和習慣的行程
[00:10:15.000 --> 00:10:16.000]  另外還有一樣東西
[00:10:16.000 --> 00:10:17.000]  聖經告訴我們
[00:10:17.000 --> 00:10:18.000]  他還需要突破
[00:10:18.000 --> 00:10:19.000]  因為當時他到達了
[00:10:19.000 --> 00:10:21.000]  薩瑪利亞境內的時候
[00:10:21.000 --> 00:10:23.000]  聖經告訴他是正午
[00:10:23.000 --> 00:10:24.000]  正午是一個最炎熱的時候
[00:10:24.000 --> 00:10:26.000]  也是在中東地方裡面最熱的時候
[00:10:26.000 --> 00:10:27.000]  最熱的時候
[00:10:27.000 --> 00:10:28.000]  古時的人出來工作嗎?
[00:10:28.000 --> 00:10:29.000]  不出來的
[00:10:29.000 --> 00:10:31.000]  大家在家裡休息
[00:10:31.000 --> 00:10:33.000]  這是一個很自然的情況
[00:10:33.000 --> 00:10:35.000]  但聖經說耶穌很累
[00:10:35.000 --> 00:10:37.000]  很累怎麼辦?
[00:10:37.000 --> 00:10:39.000]  坐在那裡休息
[00:10:39.000 --> 00:10:40.000]  讓你很累的時候
[00:10:40.000 --> 00:10:41.000]  你不會跟別人傳福音嗎?
[00:10:41.000 --> 00:10:43.000]  我很累我睡覺
[00:10:43.000 --> 00:10:45.000]  不是時機
[00:10:45.000 --> 00:10:46.000]  不是時候
[00:10:46.000 --> 00:10:47.000]  我還是睡覺比較好
[00:10:47.000 --> 00:10:49.000]  但耶穌基督覺得
[00:10:49.000 --> 00:10:50.000]  這是一個時候
[00:10:50.000 --> 00:10:51.000]  因為他接觸到
[00:10:51.000 --> 00:10:53.000]  雖然身體累
[00:10:53.000 --> 00:10:54.000]  他仍然要突破累
[00:10:54.000 --> 00:10:55.000]  去接觸
[00:10:55.000 --> 00:10:56.000]  不單是這樣
[00:10:56.000 --> 00:10:57.000]  聖經又告訴我們
[00:10:57.000 --> 00:10:59.000]  耶穌還要突破一件事
[00:10:59.000 --> 00:11:01.000]  就是男女之別的問題
[00:11:01.000 --> 00:11:03.000]  因為以前
[00:11:03.000 --> 00:11:06.000]  拉比就不要在街上
[00:11:06.000 --> 00:11:08.000]  公開場合就不要接觸女性
[00:11:08.000 --> 00:11:10.000]  因為這是一種體統
[00:11:10.000 --> 00:11:11.000]  如果這樣接觸
[00:11:11.000 --> 00:11:14.000]  是一種違規的
[00:11:14.000 --> 00:11:15.000]  在經文裡都看到
[00:11:15.000 --> 00:11:18.000]  有一個這樣的意思含存在裡面
[00:11:18.000 --> 00:11:20.000]  好像薩瑪利亞婦人跟耶穌說
[00:11:20.000 --> 00:11:21.000]  你是猶太人
[00:11:21.000 --> 00:11:24.000]  你怎麼跟薩瑪利亞婦人聊天
[00:11:24.000 --> 00:11:25.000]  當耶穌的門徒回來的時候
[00:11:25.000 --> 00:11:27.000]  就很稀奇耶穌跟一個婦人
[00:11:27.000 --> 00:11:28.000]  不過聊天
[00:11:28.000 --> 00:11:30.000]  但不敢說話
[00:11:30.000 --> 00:11:32.000]  為什麼你要跟她聊天
[00:11:32.000 --> 00:11:33.000]  拉比來的
[00:11:33.000 --> 00:11:34.000]  你跟女人聊天
[00:11:34.000 --> 00:11:38.000]  不合體統的
[00:11:38.000 --> 00:11:40.000]  猶太人古老的
[00:11:40.000 --> 00:11:41.000]  嚴格的還有
[00:11:41.000 --> 00:11:43.000]  不跟她聊天
[00:11:43.000 --> 00:11:44.000]  見都不見
[00:11:44.000 --> 00:11:46.000]  在街上見都當看不到
[00:11:46.000 --> 00:11:47.000]  為什麼呢
[00:11:47.000 --> 00:11:50.000]  因為有些很嚴格的法利賽人
[00:11:50.000 --> 00:11:51.000]  有一個名號
[00:11:51.000 --> 00:11:54.000]  叫做撞傷流血的法利賽
[00:11:54.000 --> 00:11:56.000]  什麼叫撞傷流血的法利賽
[00:11:56.000 --> 00:12:00.000]  因為很嚴格遵守禮節
[00:12:00.000 --> 00:12:02.000]  最好不要見到女人
[00:12:02.000 --> 00:12:04.000]  不要見到女人就閉上眼睛
[00:12:04.000 --> 00:12:05.000]  在街上走
[00:12:05.000 --> 00:12:07.000]  閉上眼睛有個問題是什麼
[00:12:07.000 --> 00:12:08.000]  會撞的
[00:12:08.000 --> 00:12:09.000]  有時不知道那邊有牆
[00:12:09.000 --> 00:12:11.000]  撞下去就流血
[00:12:11.000 --> 00:12:12.000]  於是有些人就形容
[00:12:12.000 --> 00:12:15.000]  這些撞傷流血的法利賽人
[00:12:15.000 --> 00:12:19.000]  告訴你非常嚴謹遵守規例
[00:12:19.000 --> 00:12:21.000]  不跟女性接觸
[00:12:21.000 --> 00:12:23.000]  在當時社會的禮俗裡
[00:12:23.000 --> 00:12:25.000]  作為一個拉比
[00:12:25.000 --> 00:12:28.000]  但耶穌去跟一個撒瑪利亞人
[00:12:28.000 --> 00:12:30.000]  還要是女人
[00:12:30.000 --> 00:12:31.000]  會不會被人說
[00:12:31.000 --> 00:12:33.000]  會被人說
[00:12:33.000 --> 00:12:34.000]  不單止這樣
[00:12:34.000 --> 00:12:36.000]  耶穌還要突破一件事
[00:12:36.000 --> 00:12:37.000]  這個撒瑪利亞婦人
[00:12:37.000 --> 00:12:38.000]  或者撒瑪利亞人
[00:12:38.000 --> 00:12:40.000]  本身有自己的宗教信仰
[00:12:40.000 --> 00:12:41.000]  撒瑪利亞人的宗教信仰
[00:12:41.000 --> 00:12:43.000]  應該跟猶太人差不多
[00:12:43.000 --> 00:12:44.000]  大家都是信耶和華
[00:12:44.000 --> 00:12:46.000]  信舊的聖經
[00:12:46.000 --> 00:12:47.000]  近綁一點
[00:12:47.000 --> 00:12:49.000]  又不完全
[00:12:49.000 --> 00:12:51.000]  猶太人的聖經
[00:12:51.000 --> 00:12:53.000]  我們將舊的聖經
[00:12:53.000 --> 00:12:55.000]  分成三部份
[00:12:55.000 --> 00:12:57.000]  第一部份是律法書
[00:12:57.000 --> 00:12:59.000]  第二部份是先知書
[00:12:59.000 --> 00:13:01.000]  第三部份是餘下的經卷
[00:13:01.000 --> 00:13:03.000]  我們叫聖卷
[00:13:03.000 --> 00:13:04.000]  撒瑪利亞人的聖經
[00:13:04.000 --> 00:13:05.000]  只有頭那五卷
[00:13:05.000 --> 00:13:07.000]  即是律法書
[00:13:07.000 --> 00:13:09.000]  所以她的信仰裡有偏執
[00:13:09.000 --> 00:13:12.000]  有不充足的地方
[00:13:12.000 --> 00:13:14.000]  跟她傳呼音嗎
[00:13:14.000 --> 00:13:16.000]  人家也有信仰
[00:13:16.000 --> 00:13:17.000]  雖然跟你不同
[00:13:17.000 --> 00:13:19.000]  為什麼要聽你講呢
[00:13:19.000 --> 00:13:21.000]  有些人說
[00:13:21.000 --> 00:13:23.000]  別跟別人說了
[00:13:23.000 --> 00:13:24.000]  別跟別人說了
[00:13:24.000 --> 00:13:26.000]  別人有其他信仰
[00:13:26.000 --> 00:13:28.000]  你別騷擾人家
[00:13:28.000 --> 00:13:30.000]  不要傳呼音
[00:13:30.000 --> 00:13:32.000]  但耶穌說
[00:13:32.000 --> 00:13:34.000]  會跟她分享信仰
[00:13:34.000 --> 00:13:37.000]  因為她不得到真正的信仰
[00:13:37.000 --> 00:13:39.000]  其實還有些原因
[00:13:39.000 --> 00:13:41.000]  我們都可以說成為障礙
[00:13:41.000 --> 00:13:43.000]  你不需要跟她接觸
[00:13:43.000 --> 00:13:44.000]  有時我們說
[00:13:44.000 --> 00:13:46.000]  那個人很理性
[00:13:46.000 --> 00:13:48.000]  不能談的
[00:13:48.000 --> 00:13:49.000]  就不說了
[00:13:49.000 --> 00:13:51.000]  又或者那個人樣子很醜
[00:13:51.000 --> 00:13:52.000]  怎麼跟她說呢
[00:13:52.000 --> 00:13:53.000]  又或者這個人
[00:13:53.000 --> 00:13:55.000]  整天裝神弄鬼
[00:13:55.000 --> 00:13:58.000]  嬉皮笑臉
[00:13:58.000 --> 00:13:59.000]  都不認真
[00:13:59.000 --> 00:14:00.000]  怎麼跟她說呢
[00:14:00.000 --> 00:14:02.000]  總有很多理由
[00:14:02.000 --> 00:14:04.000]  告訴你不用說的
[00:14:04.000 --> 00:14:06.000]  其實耶穌有很多
[00:14:06.000 --> 00:14:08.000]  很合理的理由
[00:14:08.000 --> 00:14:10.000]  不需要跟撒瑪利亞婦人說
[00:14:10.000 --> 00:14:12.000]  民族仇恨
[00:14:12.000 --> 00:14:13.000]  我恨死她
[00:14:13.000 --> 00:14:14.000]  就好像我們中國人
[00:14:14.000 --> 00:14:16.000]  對日本人以前的年代
[00:14:16.000 --> 00:14:17.000]  被日本人打仗的時候欺負
[00:14:17.000 --> 00:14:19.000]  那些人說跟日本人傳福音
[00:14:19.000 --> 00:14:20.000]  沒可能
[00:14:20.000 --> 00:14:22.000]  死都不接觸她
[00:14:22.000 --> 00:14:24.000]  這些都是恨
[00:14:24.000 --> 00:14:25.000]  但今天我們不會
[00:14:25.000 --> 00:14:27.000]  今天我們終於去日本
[00:14:27.000 --> 00:14:29.000]  還要買那些食物
[00:14:29.000 --> 00:14:31.000]  化妝買藥物回來最好
[00:14:31.000 --> 00:14:33.000]  因為有信心保證
[00:14:33.000 --> 00:14:35.000]  以前那些是不行的
[00:14:35.000 --> 00:14:37.000]  其實耶穌有個理由
[00:14:37.000 --> 00:14:38.000]  我跟她民族的仇恨
[00:14:38.000 --> 00:14:39.000]  我怎麼可以跟她說呢
[00:14:39.000 --> 00:14:41.000]  不用
[00:14:41.000 --> 00:14:42.000]  男與女有差別
[00:14:42.000 --> 00:14:43.000]  我是拉比
[00:14:43.000 --> 00:14:44.000]  我怎麼跟女性說
[00:14:44.000 --> 00:14:45.000]  被人說話怎麼行
[00:14:45.000 --> 00:14:47.000]  還有一件事
[00:14:47.000 --> 00:14:48.000]  人家都有信仰
[00:14:48.000 --> 00:14:49.000]  用不著跟別人說
[00:14:49.000 --> 00:14:51.000]  當時我很累
[00:14:51.000 --> 00:14:53.000]  讓我睡覺吧
[00:14:53.000 --> 00:14:54.000]  算了
[00:14:54.000 --> 00:14:56.000]  耶穌也可以有很多理由拒絕
[00:14:56.000 --> 00:14:58.000]  但聖經告訴我們
[00:14:58.000 --> 00:15:03.000]  耶穌必須要進入撒瑪利亞
[00:15:03.000 --> 00:15:05.000]  為什麼
[00:15:05.000 --> 00:15:06.000]  這不是路程
[00:15:06.000 --> 00:15:07.000]  這不是累
[00:15:07.000 --> 00:15:09.000]  這是必須
[00:15:09.000 --> 00:15:11.000]  因為是使命所在
[00:15:11.000 --> 00:15:13.000]  因為是使命所在
[00:15:13.000 --> 00:15:15.000]  耶穌知道這個人需要
[00:15:15.000 --> 00:15:19.000]  所以他寧願突破這些障礙
[00:15:19.000 --> 00:15:22.000]  他也要直接進入撒瑪利亞境內
[00:15:22.000 --> 00:15:24.000]  跟這個婦人接觸
[00:15:24.000 --> 00:15:27.000]  因為他需要福音
[00:15:27.000 --> 00:15:29.000]  當我們要打開報道話題
[00:15:29.000 --> 00:15:33.000]  首先我們要突破我們的心理障礙
[00:15:33.000 --> 00:15:34.000]  第二件事
[00:15:34.000 --> 00:15:36.000]  我們需要選定一個對象
[00:15:36.000 --> 00:15:39.000]  正如耶穌選定了一個對象
[00:15:39.000 --> 00:15:41.000]  特意進入這個地方
[00:15:41.000 --> 00:15:44.000]  其實在我們的關係裡
[00:15:44.000 --> 00:15:46.000]  我們有一個關係網絡
[00:15:46.000 --> 00:15:48.000]  你會有什麼網絡
[00:15:48.000 --> 00:15:49.000]  家人
[00:15:49.000 --> 00:15:52.000]  你家人是否全部都相信主
[00:15:52.000 --> 00:15:54.000]  親戚
[00:15:54.000 --> 00:15:55.000]  有些很緊密的親戚
[00:15:55.000 --> 00:15:57.000]  可能還未相信主
[00:15:57.000 --> 00:16:00.000]  或者有些朋友、同事、同學
[00:16:00.000 --> 00:16:02.000]  那些可能還未相信主
