
[00:00:00.000 --> 00:00:02.040]  開始先和大家分享一下
[00:03:01.760 --> 00:03:03.400]  聖靈打電話給我
[00:03:03.400 --> 00:03:04.160]  你講清楚
[00:03:04.160 --> 00:03:05.880]  我怎樣打回給他
[00:03:05.880 --> 00:03:07.840]  他說聖靈的肢體打給你
[00:03:07.840 --> 00:03:08.720]  你有沒有他的電話
[00:03:08.720 --> 00:03:10.080]  你打回給他
[00:03:10.080 --> 00:03:12.240]  在座當中有沒有弟兄姊妹聖靈
[00:03:12.240 --> 00:03:14.440]  是不是你當日打給我的童工
[00:03:14.440 --> 00:03:16.640]  這個純粹是我想告訴你
[00:03:16.640 --> 00:03:18.440]  教會我們經常有一群
[00:03:18.440 --> 00:03:20.080]  很喜樂的一群童工
[00:03:20.080 --> 00:03:20.920]  我們很多時候
[00:03:20.920 --> 00:03:23.640]  說著說著就越說越離譜
[00:03:23.640 --> 00:03:25.440]  越說越多好笑的事
[00:03:25.440 --> 00:03:27.000]  我想告訴大家
[00:03:27.000 --> 00:03:28.440]  沒有人見過神
[00:03:28.440 --> 00:03:31.600]  聖靈也不會打電話給你的
[00:03:31.600 --> 00:03:33.280]  但是有一件事
[00:03:33.280 --> 00:03:34.640]  神同在
[00:03:34.640 --> 00:03:36.520]  卻在聖經裏面是一件很實在
[00:03:36.520 --> 00:03:38.280]  很真實很真實的事情
[00:03:38.280 --> 00:03:39.720]  我今天要分享的是
[00:03:39.720 --> 00:03:41.080]  神同在的訊息
[00:03:41.080 --> 00:03:42.840]  明白主的心系列是源於
[00:03:42.840 --> 00:03:44.200]  其實上年
[00:03:44.200 --> 00:03:46.040]  Pastor Ivan曾經用過
[00:03:46.040 --> 00:03:47.960]  馬太福音一章二十三節
[00:03:47.960 --> 00:03:49.480]  講以馬來利
[00:03:49.480 --> 00:03:51.200]  是神與我們同在
[00:03:51.200 --> 00:03:52.680]  也是應驗了
[00:03:52.680 --> 00:03:55.320]  在以蔡阿仙之所講的
[00:03:55.320 --> 00:03:57.640]  是有童女懷孕生子
[00:03:57.640 --> 00:03:59.800]  要幫她起名叫以馬來利
[00:03:59.800 --> 00:04:03.240]  就是神與我們同在的意思
[00:04:03.240 --> 00:04:05.080]  但是我們所相信的神
[00:04:05.080 --> 00:04:07.720]  是那個昔在今在以後永在的神
[00:04:07.720 --> 00:04:08.440]  我們嘗試
[00:04:08.440 --> 00:04:10.320]  有聖經學者曾經提過
[00:04:10.320 --> 00:04:12.600]  如果我們看中觀整本聖經
[00:04:12.600 --> 00:04:14.680]  由《創世紀》直至到《啟示錄》
[00:04:14.680 --> 00:04:17.480]  如果有一個主題去
[00:04:17.480 --> 00:04:19.480]  概括整本的聖經
[00:04:19.480 --> 00:04:21.240]  他們有不同的建議
[00:04:21.240 --> 00:04:23.640]  可以是救恩 可以是耶穌
[00:04:23.640 --> 00:04:25.640]  但是都可以有這個建議
[00:04:25.640 --> 00:04:27.000]  都是頗實在的
[00:04:27.000 --> 00:04:28.840]  就是神同在
[00:04:28.840 --> 00:04:30.040]  在每一卷的聖經
[00:04:30.040 --> 00:04:31.560]  由《創世紀》直至到《啟示錄》
[00:04:31.560 --> 00:04:33.720]  都充滿著神同在的預表
[00:04:33.720 --> 00:04:36.440]  神同在的經文
[00:04:36.440 --> 00:04:39.000]  神在不同的位格
[00:04:39.000 --> 00:04:41.400]  與我們同在
[00:04:41.400 --> 00:04:42.600]  因為神是那位
[00:04:42.600 --> 00:04:43.480]  我們更加知道
[00:04:43.480 --> 00:04:45.400]  我今天要更加深化
[00:04:45.400 --> 00:04:47.480]  去領受到這段經文
[00:04:47.480 --> 00:04:50.040]  要再詳細一點跟大家分享的是
[00:04:50.040 --> 00:04:52.600]  神是永遠與我們同在
[00:04:52.600 --> 00:04:55.560]  祂是那個昔在今在以後永在的神
[00:04:55.560 --> 00:04:57.080]  祂是那個首先的
[00:04:57.080 --> 00:04:58.360]  也是末後的神
[00:04:58.360 --> 00:05:00.920]  而在希伯來書
[00:05:00.920 --> 00:05:02.440]  他這樣形容耶穌
[00:05:02.440 --> 00:05:05.160]  耶穌基督是昨日 今日
[00:05:05.160 --> 00:05:08.200]  一直到永遠都不改變的
[00:05:08.200 --> 00:05:09.240]  就是這樣的
[00:05:09.240 --> 00:05:11.000]  就是今天的題目
[00:05:11.000 --> 00:05:13.960]  是神永遠與我們同在
[00:05:13.960 --> 00:05:15.480]  那位以馬來尼
[00:05:15.480 --> 00:05:18.360]  是永遠與我們同在的神
[00:05:18.360 --> 00:05:21.320]  我嘗試去預備的時候
[00:05:21.320 --> 00:05:22.680]  有三段的聖經
[00:05:22.680 --> 00:05:24.440]  去今天跟大家分享
[00:05:24.440 --> 00:05:27.560]  三段聖經分別記載在
[00:05:27.560 --> 00:05:28.840]  《利未記》
[00:05:28.840 --> 00:05:30.120]  在《以西傑書》
[00:05:30.120 --> 00:05:32.200]  和在《啟示錄》
[00:05:32.200 --> 00:05:34.440]  在這裡我將它們平排放在一起
[00:05:34.440 --> 00:05:36.120]  我們稍後在每一點的時候
[00:05:36.120 --> 00:05:38.120]  我們會逐點去讀這段聖經
[00:05:38.120 --> 00:05:39.400]  但是我們首先
[00:05:39.400 --> 00:05:41.480]  我想大家留意的
[00:05:41.480 --> 00:05:43.240]  也給了一些提示給你
[00:05:43.240 --> 00:05:45.080]  因為轉了字體
[00:05:45.080 --> 00:05:46.200]  有一件事
[00:05:46.200 --> 00:05:49.240]  這三段聖經帶來了一個共通點
[00:05:49.240 --> 00:05:50.520]  神與我們同在
[00:05:50.520 --> 00:05:54.280]  究竟祂是想與我們有什麼關係
[00:05:54.280 --> 00:05:56.120]  同在是不是這麼簡單
[00:05:56.120 --> 00:05:57.480]  我在這裡說 你在這裡聽
[00:05:57.480 --> 00:05:59.320]  或者你旁邊那個坐在你旁邊
[00:05:59.320 --> 00:06:01.320]  這麼簡單
[00:06:01.320 --> 00:06:02.520]  神與我們同在
[00:06:02.520 --> 00:06:03.320]  祂的心
[00:06:03.320 --> 00:06:04.680]  我們明白主的心
[00:06:04.680 --> 00:06:06.280]  祂的心意是什麼
[00:06:06.280 --> 00:06:08.280]  我想打好一個基礎
[00:06:08.280 --> 00:06:09.800]  在今天的信息裡面
[00:06:09.800 --> 00:06:10.520]  祂說
[00:06:10.520 --> 00:06:12.680]  我要作你們的神
[00:06:12.680 --> 00:06:15.240]  你們要作我的子民
[00:06:15.240 --> 00:06:17.080]  縱然在不同的聖經裡面
[00:06:17.080 --> 00:06:20.280]  那些你我他的次序有不同的擺位
[00:06:20.280 --> 00:06:22.280]  但是最重要的中心
[00:06:22.280 --> 00:06:24.760]  是我要作你們的神
[00:06:24.760 --> 00:06:27.320]  你們要作我的子民
[00:06:27.320 --> 00:06:29.960]  就是這樣我們嘗試在這三段聖經裡面
[00:06:29.960 --> 00:06:32.600]  我們再一次去思考
[00:06:32.600 --> 00:06:34.200]  神與我們之間
[00:06:34.200 --> 00:06:35.400]  我們祂的子民
[00:06:35.400 --> 00:06:36.280]  我們的兒女
[00:06:36.280 --> 00:06:38.280]  與祂的關係是怎麼樣
[00:06:38.280 --> 00:06:39.320]  我們第一點去看
[00:06:39.320 --> 00:06:42.600]  神是那位色在以色列人的以馬來尼
[00:06:42.600 --> 00:06:46.200]  我們一起讀利美記二十六章十一、十二節
[00:06:46.200 --> 00:06:49.080]  我要在你們中間立我的帳幕
[00:06:49.080 --> 00:06:51.480]  我的心也不厭惡你們
[00:06:51.480 --> 00:06:53.960]  我要在你們中間行走
[00:06:53.960 --> 00:06:55.880]  我要作你們的神
[00:06:55.880 --> 00:06:58.520]  你們要作我的子民
[00:06:58.520 --> 00:07:00.680]  利美記在摩西五經裡面
[00:07:00.680 --> 00:07:05.240]  是當以色列民出埃及在抗野流骰的時候
[00:07:05.240 --> 00:07:07.960]  神與他們所說的話
[00:07:07.960 --> 00:07:09.000]  在這裡我們看到
[00:07:09.000 --> 00:07:12.520]  祂說我的帳幕要在你們中間設立
[00:07:12.520 --> 00:07:15.320]  神的帳幕就是所謂的會幕
[00:07:15.320 --> 00:07:16.600]  就是當時以色列人
[00:07:16.600 --> 00:07:18.760]  他們每一次要遷移的時候
[00:07:18.760 --> 00:07:20.760]  他們除了要去扎營
[00:07:20.760 --> 00:07:23.160]  他們為自己安排住的地方的時候
[00:07:23.160 --> 00:07:26.280]  神也吩咐他們要建立這個會幕
[00:07:26.280 --> 00:07:29.480]  會幕就是神與人相遇的地方
[00:07:29.480 --> 00:07:31.400]  象徵著神的臨在
[00:07:31.400 --> 00:07:34.760]  也是當時對於這一群以色列的百姓
[00:07:34.760 --> 00:07:38.040]  是一個讓他們能夠紀念到
[00:07:38.040 --> 00:07:39.880]  他們有一個最大的祝福
[00:07:39.880 --> 00:07:42.600]  是他們的生命裡面的民族
[00:07:42.600 --> 00:07:45.720]  能夠與神建立一個永遠的約的關係
[00:07:45.720 --> 00:07:49.640]  是藉著神與他們的祖先阿伯拉罕
[00:07:49.640 --> 00:07:51.800]  所建立這個納約的關係
[00:07:51.800 --> 00:07:53.960]  而這段經文也提醒到
[00:07:53.960 --> 00:07:55.320]  一群的以色列民
[00:07:55.320 --> 00:07:57.400]  其實他們在抗野裡面
[00:07:57.400 --> 00:07:59.800]  他們能夠經歷有不同的恩典
[00:07:59.800 --> 00:08:03.640]  祝福瑪那 鵪鶉 有民主火柱帶領他們
[00:08:03.640 --> 00:08:06.200]  這些全部都是神的恩典
[00:08:06.200 --> 00:08:10.200]  完全不是因為這群以色列民有什麼這麼好
[00:08:10.200 --> 00:08:11.400]  有什麼功勞
[00:08:11.400 --> 00:08:14.120]  他們做了什麼讓神能夠喜悅
[00:08:14.120 --> 00:08:17.000]  他們做了很多都是神不喜悅的事情
[00:08:17.000 --> 00:08:18.520]  他們犯罪得罪神
[00:08:18.520 --> 00:08:20.120]  但是在這段經文裡面
[00:08:20.120 --> 00:08:22.120]  神說 縱然如此
[00:08:22.120 --> 00:08:26.120]  祂說 我的心也不會厭惡你們
[00:08:26.120 --> 00:08:29.240]  這些完全是出自神的恩典
[00:08:29.240 --> 00:08:31.480]  也是我們所信的神
[00:08:31.480 --> 00:08:34.040]  是一個守約斯慈愛的神
[00:08:34.040 --> 00:08:36.840]  縱然人在單方面去違約
[00:08:36.840 --> 00:08:39.400]  但是神仍然願意去堅守
[00:08:39.400 --> 00:08:41.880]  祂和人所納約的那個神
[00:08:41.880 --> 00:08:43.160]  當我們回看的時候
[00:08:43.160 --> 00:08:44.760]  在亞伯拉罕前面
[00:08:44.760 --> 00:08:47.240]  當神創造天地的時候
[00:08:47.240 --> 00:08:49.640]  神原本的意思
[00:08:49.640 --> 00:08:50.680]  祂創造人
[00:08:50.680 --> 00:08:53.400]  祂是很願意和人一起同住
[00:08:53.400 --> 00:08:57.000]  祂很想和人一起居住
[00:08:57.000 --> 00:08:59.160]  於是祂就創立了伊甸
[00:08:59.160 --> 00:09:00.200]  祂建立了伊甸
[00:09:00.200 --> 00:09:02.600]  《創世紀二章八節》裡面說
[00:09:02.600 --> 00:09:04.600]  耶和華神在東方的伊甸
[00:09:04.600 --> 00:09:06.040]  立了一個原子
[00:09:06.040 --> 00:09:09.240]  把所造的人安置在裡面
[00:09:09.240 --> 00:09:14.440]  其實伊甸也是神與神同在的象徵
[00:09:14.440 --> 00:09:16.120]  但是當我們讀聖經的時候
[00:09:16.120 --> 00:09:18.840]  我們知道後來發生了什麼事
[00:09:18.840 --> 00:09:21.160]  就是人背棄了神的約
[00:09:21.160 --> 00:09:23.080]  就是神吩咐人
[00:09:23.080 --> 00:09:24.440]  叫他原子裡面
[00:09:24.440 --> 00:09:25.800]  什麼你都可以享用
[00:09:25.800 --> 00:09:26.920]  什麼都可以做
[00:09:26.920 --> 00:09:29.560]  唯有一棵分辨善惡樹的果子
[00:09:29.560 --> 00:09:30.520]  你不可以吃
[00:09:30.520 --> 00:09:32.440]  因為吃了你必定死
[00:09:32.440 --> 00:09:34.440]  但是人不相信
[00:09:34.440 --> 00:09:37.080]  結果罪就因此進入到人間
[00:09:37.080 --> 00:09:38.920]  人就犯罪
[00:09:38.920 --> 00:09:42.120]  然後在原子裡面發生了什麼事呢
[00:09:42.120 --> 00:09:43.400]  天起了涼風
[00:09:43.400 --> 00:09:45.720]  耶和華神在園中行走
[00:09:45.720 --> 00:09:47.480]  耶和華神呼喚那人
[00:09:47.480 --> 00:09:50.920]  對他說「你在哪裡」
[00:09:50.920 --> 00:09:54.520]  口語化來說就是「你在哪裡」
[00:09:54.520 --> 00:09:56.440]  代表著有兩個
[00:09:56.440 --> 00:09:58.600]  是一個神在聖經裡面
[00:09:58.600 --> 00:10:01.240]  經常和人的一個提問
[00:10:01.240 --> 00:10:02.840]  「你在哪裡」
[00:10:02.840 --> 00:10:04.120]  代表著兩個意義
[00:10:04.120 --> 00:10:05.560]  第一是神的心
[00:10:05.560 --> 00:10:07.960]  祂很願意和人一起
[00:10:07.960 --> 00:10:09.560]  所以祂經常問
[00:10:09.560 --> 00:10:11.800]  「你在哪裡 我要來找你」
[00:10:11.800 --> 00:10:13.720]  第二樣東西也代表著
[00:10:13.720 --> 00:10:18.120]  祂不是神不知道你的人在哪裡
[00:10:18.120 --> 00:10:20.200]  你的身體在哪裡
[00:10:20.200 --> 00:10:22.280]  等於我現在告訴你
[00:10:22.280 --> 00:10:25.080]  神問你「你在哪裡」
[00:10:25.080 --> 00:10:27.160]  大家都知道你在這裡 坐在這裡
[00:10:27.160 --> 00:10:28.600]  但是神真正想問的
[00:10:28.600 --> 00:10:30.600]  是在問我們的心
[00:10:30.600 --> 00:10:35.080]  我們的心現在在哪裡
[00:10:35.080 --> 00:10:38.280]  是不是在想哪間茶樓呢
[00:10:38.280 --> 00:10:40.920]  在想在哪裡吃午餐
[00:10:40.920 --> 00:10:42.840]  不僅如此
[00:10:42.840 --> 00:10:48.280]  神很清楚知道罪已經讓人的心離開了神
[00:10:48.280 --> 00:10:52.600]  所以神在問我們「你在哪裡」
[00:10:52.600 --> 00:10:55.560]  結果是因為罪的緣故
[00:10:55.560 --> 00:10:59.560]  人要受罪的刑罰
[00:10:59.560 --> 00:11:02.040]  他們要離開伊甸
[00:11:02.040 --> 00:11:04.840]  有一段經文我們可能會忽略了
[00:11:04.840 --> 00:11:07.080]  但是我再三看的時候
[00:11:07.080 --> 00:11:09.560]  它是一段很感人的經文
[00:11:09.560 --> 00:11:10.760]  神的愛
[00:11:10.760 --> 00:11:13.480]  縱然我們犯罪 神沒有離開過我們
[00:11:13.480 --> 00:11:14.840]  我們要接受罪的刑罰
[00:11:14.840 --> 00:11:16.920]  我們要離開伊甸
[00:11:16.920 --> 00:11:19.080]  但是三章二十一節
[00:11:19.080 --> 00:11:21.240]  我們一起讀這段經文
[00:11:21.240 --> 00:11:24.040]  耶和華神為亞當和他妻子
[00:11:24.040 --> 00:11:27.640]  用皮紙做衣服給他們穿
[00:11:27.640 --> 00:11:32.280]  怕他們著涼 怕他們在外面沒有人照顧
[00:11:32.280 --> 00:11:37.480]  要用皮紙為他們做衣服給他們穿
[00:11:37.480 --> 00:11:41.800]  讓我想到當我們今天這一刻的時間
[00:11:41.800 --> 00:11:46.200]  我們正正是在兩個很重要的節期的中間
[00:11:46.200 --> 00:11:49.320]  我們剛剛過了的是媽媽節
[00:11:49.320 --> 00:11:52.280]  接下來六月份我們會有爸爸節
[00:11:52.280 --> 00:11:54.200]  兩個節期很重要
[00:11:54.200 --> 00:11:56.920]  我們看到天下父母的心
[00:11:56.920 --> 00:11:58.520]  中國人有說過
[00:11:58.520 --> 00:12:02.680]  養兒一百歲就長憂九十九
[00:12:02.680 --> 00:12:07.400]  人世間其實父母為子女流下過多少的眼淚
[00:12:07.400 --> 00:12:09.480]  我們不要想我們
[00:12:09.480 --> 00:12:13.160]  當我們自己為人子女的時候
[00:12:13.160 --> 00:12:15.560]  我們自己曾經經過多少的損益
[00:12:15.560 --> 00:12:16.920]  多少的反叛
[00:12:16.920 --> 00:12:19.960]  父母有多為我們去擔憂
[00:12:19.960 --> 00:12:23.800]  到我們現在成為別人的父母的時候
[00:12:23.800 --> 00:12:28.680]  我們也都為我們的子女很多的憂慮掛心
[00:12:28.680 --> 00:12:31.400]  我們很多時候很盼望
[00:12:31.400 --> 00:12:33.640]  我們的子女好像聖經裡說
[00:12:33.640 --> 00:12:37.720]  浪子浪女能夠回頭
[00:12:37.720 --> 00:12:41.000]  聖經裡也都說我們雖然不好
[00:12:41.000 --> 00:12:42.600]  我們在地上作為父母的
[00:12:42.600 --> 00:12:46.520]  尚且將好的東西給我們的子女
[00:12:46.520 --> 00:12:48.600]  天父的心究竟又是怎樣呢
[00:12:48.600 --> 00:12:50.600]  我這裡更加清楚的就是
[00:12:50.600 --> 00:12:53.720]  神不會因為我們的罪去厭棄我們
[00:12:53.720 --> 00:12:55.560]  祂一直等著我們回轉
[00:12:55.560 --> 00:12:59.240]  一直等著我們能夠跟祂重新建立一個和好的關係
[00:12:59.240 --> 00:13:03.320]  祂很願意跟我們一起同住
[00:13:03.320 --> 00:13:06.760]  而神給了我這段經文一個很大的感動
[00:13:06.760 --> 00:13:09.080]  我一個很大的反省
[00:13:09.080 --> 00:13:11.720]  我自己是一個怎樣的人呢
[00:13:11.720 --> 00:13:15.320]  我怎樣配得神這樣去看顧
[00:13:15.320 --> 00:13:16.680]  這麼愛我呢
[00:13:16.680 --> 00:13:18.840]  祂在我未來到這個世上
[00:13:18.840 --> 00:13:21.240]  在我的先祖的時候
[00:13:21.240 --> 00:13:24.200]  祂已經定義揀選了我
[00:13:24.200 --> 00:13:27.320]  也都在我還作罪人的時候
[00:13:27.320 --> 00:13:29.800]  祂定義與我們同在
[00:13:29.800 --> 00:13:32.120]  所以我很確定我今天在這裡
[00:13:32.120 --> 00:13:33.960]  我站在這裡不是一個意外
[00:13:33.960 --> 00:13:36.200]  各位坐在這裡也不是一個意外
[00:13:36.200 --> 00:13:37.320]  是神在我們
[00:13:37.320 --> 00:13:38.680]  縱然我們在外邦
[00:13:38.680 --> 00:13:40.360]  我們未信主的時候
[00:13:40.360 --> 00:13:42.680]  神已經選定了我們
[00:13:42.680 --> 00:13:47.000]  在祂美好的計劃裡面
[00:13:47.000 --> 00:13:50.360]  不知道大家信主的歷程是怎樣
[00:13:50.360 --> 00:13:51.560]  每個人都不同
[00:13:51.560 --> 00:13:54.360]  我是26歲才信耶穌的
[00:13:54.360 --> 00:13:58.360]  應該不是很早期很年輕就信耶穌
[00:13:58.360 --> 00:14:00.600]  但是當我未信耶穌之前
[00:14:00.600 --> 00:14:03.800]  其實一直都很抗拒信耶穌
[00:14:03.800 --> 00:14:05.320]  但神有沒有離開過我呢
[00:14:05.320 --> 00:14:07.000]  神一直為我預備
[00:14:07.000 --> 00:14:09.400]  我當時是不知道的
[00:14:09.400 --> 00:14:10.680]  直到我信了主之後
[00:14:10.680 --> 00:14:14.120]  我回想原來神一直為我預備
[00:14:14.120 --> 00:14:15.480]  因為我小學的時候
[00:14:15.480 --> 00:14:18.120]  其實讀過路德教會的小學
[00:14:18.120 --> 00:14:23.480]  中學一直都是讀一間在浸信會的中學
[00:14:23.480 --> 00:14:24.920]  雖然是這樣
[00:14:24.920 --> 00:14:26.520]  又要修聖經課
[00:14:26.520 --> 00:14:29.880]  聖經課對我來說是一塊蛋糕
[00:14:29.880 --> 00:14:32.600]  因為很容易讀一些聖經故事
[00:14:32.600 --> 00:14:36.200]  考一下這些聖經故事的選擇題
[00:14:36.200 --> 00:14:38.040]  拿一百分很容易
[00:14:38.040 --> 00:14:39.640]  但是不是代表我是一個
[00:14:39.640 --> 00:14:41.400]  我未信我不肯信主
[00:14:41.400 --> 00:14:45.160]  我的生命完全不配得我是一個信主的人
[00:14:45.160 --> 00:14:48.280]  一直跟很多年輕的中學生
[00:14:48.280 --> 00:14:51.080]  都不是的 是我而已
[00:14:51.080 --> 00:14:53.880]  考試出貓啊
[00:14:53.880 --> 00:14:55.560]  賭錢啊
[00:14:55.560 --> 00:15:00.040]  甚至乎有時跟同學躲在異國看色情書
[00:15:00.040 --> 00:15:01.480]  這些小不免
[00:15:01.480 --> 00:15:04.120]  還有的我試過曾經有一次在課堂裏面
[00:15:04.120 --> 00:15:08.600]  我可以跟老師去激辯
[00:15:08.600 --> 00:15:12.760]  以至於他哭著回到教員室
[00:15:12.760 --> 00:15:14.360]  這個就是我
[00:15:14.360 --> 00:15:16.440]  但是神為我預備
[00:15:16.440 --> 00:15:19.480]  讀大學的時候也很有趣
[00:15:19.480 --> 00:15:22.280]  那段經歷就是完全不知道的情況
[00:15:22.280 --> 00:15:26.520]  只是因為那間學校裏面有不同的書院
[00:15:26.520 --> 00:15:28.520]  有些是山腳 有些是山頂
[00:15:28.520 --> 00:15:32.920]  我就是因為覺得那裏有坐尾班火車
[00:15:32.920 --> 00:15:35.560]  都不用轉車回宿舍
[00:15:35.560 --> 00:15:37.720]  於是就選了一間山腳的書院
[00:15:37.720 --> 00:15:39.000]  那個是中文大學
[00:15:39.000 --> 00:15:41.560]  結果裏面那間書院就是崇基書院
[00:15:41.560 --> 00:15:45.640]  原來也是一間基督教建立的書院
[00:15:45.640 --> 00:15:47.880]  對我來說有什麼要做呢
[00:15:47.880 --> 00:15:49.320]  就是要多修一科
[00:15:49.320 --> 00:15:51.000]  星期五要返崇拜
[00:15:51.000 --> 00:15:52.760]  有個叫Friday Assembly
[00:15:52.760 --> 00:15:56.120]  但亦都是我走堂走得最勁的一科
[00:15:56.120 --> 00:15:57.720]  這個就是我的成長
[00:15:57.720 --> 00:16:00.120]  但是去到讀碩士的時候
[00:16:00.120 --> 00:16:01.240]  在多倫多
