
[00:00:00.000 --> 00:00:01.720]  我們先聽聽神的話語
[00:01:09.000 --> 00:01:10.600]  最尊貴的位置
[00:01:10.600 --> 00:01:12.800]  更加不要想著坐主家席
[00:01:12.800 --> 00:01:15.600]  最好就是坐最遠的位置
[00:01:15.600 --> 00:01:17.200]  即是最末的位置
[00:01:17.200 --> 00:01:20.000]  當主人見到你的時候
[00:01:20.000 --> 00:01:21.400]  你是一個尊貴的人
[00:01:21.400 --> 00:01:25.000]  於是會請你坐上去首位
[00:01:25.000 --> 00:01:26.200]  這樣你就會好一點
[00:01:26.200 --> 00:01:28.400]  但你自己不知道自己的份量
[00:01:28.400 --> 00:01:30.800]  一早就坐在最強的位置
[00:01:30.800 --> 00:01:31.800]  結果主人說
[00:01:31.800 --> 00:01:34.200]  喂,你不是這個位置
[00:01:34.200 --> 00:01:36.200]  請你回去
[00:01:36.200 --> 00:01:38.800]  這三個比喻都是一個共通點
[00:01:38.800 --> 00:01:40.200]  就是一個逆轉
[00:01:40.200 --> 00:01:42.200]  本來你打算坐高位
[00:01:42.200 --> 00:01:44.000]  結果是要坐卑位
[00:01:44.000 --> 00:01:46.000]  你打算自己謙卑
[00:01:46.000 --> 00:01:48.200]  但是就會被人來提升
[00:01:48.200 --> 00:01:49.600]  結論是什麼呢?
[00:01:49.600 --> 00:01:52.800]  我們一起來讀《路加福音》第十四章第十一節
[00:01:52.800 --> 00:01:54.000]  我們一起來讀出
[00:01:54.000 --> 00:01:57.600]  因為凡自高的必降為卑
[00:01:57.600 --> 00:01:59.800]  自卑的必升為高
[00:01:59.800 --> 00:02:01.000]  就是這麼簡單
[00:02:01.000 --> 00:02:03.000]  如果你自以為是的時候
[00:02:03.000 --> 00:02:04.600]  你就會被降卑
[00:02:04.600 --> 00:02:06.800]  但是你自己肯謙卑自己的時候
[00:02:06.800 --> 00:02:08.400]  你就會被升為高
[00:02:08.400 --> 00:02:11.400]  上個禮拜五剛好有個經歷
[00:02:11.400 --> 00:02:15.400]  就是大埔區和粉嶺北區
[00:02:15.400 --> 00:02:17.400]  聯合在社署裡面
[00:02:17.400 --> 00:02:20.800]  就有特首的施政報告福利部那裡
[00:02:20.800 --> 00:02:24.000]  就怎樣來分享一些高官
[00:02:24.000 --> 00:02:27.800]  甚至會講怎樣來推展在大埔區裡面的工作
[00:02:27.800 --> 00:02:29.800]  我都是他們成員之一
[00:02:29.800 --> 00:02:32.400]  就是給一些意見
[00:02:32.400 --> 00:02:34.000]  我會被邀請
[00:02:34.000 --> 00:02:36.000]  我們教會有社會服務中心
[00:02:36.000 --> 00:02:37.600]  吳牧師也都被邀請
[00:02:37.600 --> 00:02:40.600]  每逢這些會議我一定是學耶穌的教導
[00:02:40.600 --> 00:02:43.000]  我肯定是坐最後那一行的
[00:02:43.000 --> 00:02:44.000]  因為為什麼呢?
[00:02:44.000 --> 00:02:45.200]  可以做事
[00:02:45.200 --> 00:02:48.000]  我已經坐在這裡了
[00:02:48.000 --> 00:02:51.600]  剛好見到我前面那一行就是粉嶺一位
[00:02:51.600 --> 00:02:54.000]  就是我認識的主任
[00:02:54.000 --> 00:02:55.000]  是路德會的
[00:02:55.000 --> 00:02:56.800]  現在我其實有一個很重要的責任
[00:02:56.800 --> 00:02:58.200]  就是要將那些我認識的人
[00:02:58.200 --> 00:02:59.800]  盡量介紹給吳牧師
[00:02:59.800 --> 00:03:01.200]  那些接班人來認識
[00:03:01.200 --> 00:03:02.200]  我拍過去
[00:03:02.200 --> 00:03:03.200]  你介紹吧
[00:03:03.200 --> 00:03:03.800]  誰知道他見到我
[00:03:03.800 --> 00:03:05.200]  吳牧師你坐在這裡的
[00:03:05.200 --> 00:03:06.400]  我說是嗎?沒什麼問題
[00:03:06.400 --> 00:03:07.200]  不是啊
[00:03:07.200 --> 00:03:09.200]  你在第一行有位子坐的
[00:03:09.200 --> 00:03:10.800]  我說不是吧
[00:03:10.800 --> 00:03:13.200]  大家見到第一行那裡有我
[00:03:13.200 --> 00:03:14.000]  連了我的名字
[00:03:14.000 --> 00:03:15.400]  我完全沒有上過去
[00:03:15.400 --> 00:03:16.400]  他說你要上啊
[00:03:16.400 --> 00:03:17.200]  我說不行不行
[00:03:17.200 --> 00:03:18.600]  我死都不上了
[00:03:18.600 --> 00:03:19.400]  他說不可以的
[00:03:19.400 --> 00:03:21.200]  不知道為什麼他會知道我第一行有位子坐
[00:03:21.200 --> 00:03:23.200]  就強行逼我坐第一行
[00:03:23.200 --> 00:03:25.000]  很痛苦的
[00:03:25.000 --> 00:03:26.600]  至於為什麼呢?
[00:03:26.600 --> 00:03:29.400]  就是因為你要坐在這裡的時候
[00:03:29.400 --> 00:03:32.000]  軀殼一定要在這裡
[00:03:32.000 --> 00:03:33.800]  靈魂在不在這裡不要緊
[00:03:33.800 --> 00:03:35.800]  立法會是要數靈魂的
[00:03:35.800 --> 00:03:37.800]  但是我的靈魂在不在這裡是另一回事
[00:03:37.800 --> 00:03:39.400]  是完全不能動
[00:03:39.400 --> 00:03:40.800]  連睡覺都不可以
[00:03:40.800 --> 00:03:42.000]  也不可以拿手機
[00:03:42.000 --> 00:03:44.800]  所以絕對不要坐第一個位子
[00:03:44.800 --> 00:03:47.200]  這是一個很大的問題
[00:03:47.200 --> 00:03:48.600]  這是聖經裡面的教導
[00:03:48.600 --> 00:03:50.200]  崇拜不關事
[00:03:50.200 --> 00:03:52.600]  崇拜是應該要坐前一點的
[00:03:52.600 --> 00:03:54.400]  這裡是講飲宴的
[00:03:54.400 --> 00:03:55.800]  你不要認錯了
[00:03:55.800 --> 00:03:57.800]  前一段時間
[00:03:57.800 --> 00:04:01.800]  我又出席一個公司的飲宴
[00:04:01.800 --> 00:04:03.400]  其實是要去港島的
[00:04:03.400 --> 00:04:05.000]  這間公司很好
[00:04:05.000 --> 00:04:07.000]  他們的主人經常都會
[00:04:07.000 --> 00:04:10.000]  負責人都有奉獻錢給我們教會
[00:04:10.000 --> 00:04:12.800]  他每一年都會有一個晚宴
[00:04:12.800 --> 00:04:14.400]  招待那些工人
[00:04:14.400 --> 00:04:16.400]  然後請我去港島
[00:04:16.400 --> 00:04:18.000]  吃飯之前講的
[00:04:18.000 --> 00:04:21.400]  今年竟然把我放在主價值
[00:04:21.400 --> 00:04:24.400]  我一直以來都不喜歡主價值
[00:04:24.400 --> 00:04:26.800]  因為主價值是分送的
[00:04:26.800 --> 00:04:29.200]  大家知道我很喜歡吃什麼
[00:04:29.200 --> 00:04:31.200]  吃魚豬
[00:04:31.200 --> 00:04:33.200]  只有兩塊
[00:04:33.200 --> 00:04:35.200]  分送是分兩塊
[00:04:35.200 --> 00:04:36.600]  我看到有些人不吃
[00:04:36.600 --> 00:04:38.800]  你知道第二台是沒有分送的
[00:04:38.800 --> 00:04:41.400]  我喜歡夾多少塊就夾多少塊
[00:04:41.400 --> 00:04:43.600]  雞我喜歡夾哪部分就夾哪部分
[00:04:43.600 --> 00:04:44.800]  但是他分送
[00:04:44.800 --> 00:04:47.800]  所以這個聖經的教導對我們來說是很重要
[00:04:47.800 --> 00:04:50.200]  不要爭錯守衛
[00:04:50.200 --> 00:04:53.000]  否則你就會被降低
[00:04:53.000 --> 00:04:54.600]  第二個比喻是什麼
[00:04:54.600 --> 00:04:57.400]  就是邀請貧窮的人
[00:04:57.400 --> 00:05:00.600]  在當時的社會裡的飲宴
[00:05:00.600 --> 00:05:03.400]  其實有兩個目的
[00:05:03.400 --> 00:05:04.200]  第一
[00:05:04.200 --> 00:05:05.400]  當你飲宴的時候
[00:05:05.400 --> 00:05:08.600]  就是去鞏固你的社會地位
[00:05:08.600 --> 00:05:12.600]  你飲宴的時候一定是請你的好朋友
[00:05:12.600 --> 00:05:19.000]  認為有一些可以令你得到光榮的人來出席的時候
[00:05:19.000 --> 00:05:22.000]  於是你就會請這些人出來
[00:05:22.000 --> 00:05:24.800]  還有就是建立關係
[00:05:24.800 --> 00:05:25.400]  很簡單
[00:05:25.400 --> 00:05:29.400]  剛剛中聯辦才有新春酒會
[00:05:29.400 --> 00:05:31.600]  當這個新春酒會的時候
[00:05:31.600 --> 00:05:33.600]  一定是會請什麼
[00:05:33.600 --> 00:05:35.600]  請他自己喜歡的人
[00:05:35.600 --> 00:05:39.000]  所以泛民、長毛一定是不會被請的
[00:05:39.000 --> 00:05:41.200]  梁振英你看到我們的特首
[00:05:41.200 --> 00:05:46.000]  當他一在台上和中聯辦捉走之後
[00:05:46.000 --> 00:05:49.000]  第一個衝下台去握手的是跟誰握手呢
[00:05:49.000 --> 00:05:51.400]  是跟李嘉誠來握手
[00:05:51.400 --> 00:05:53.800]  這個是很重要的
[00:05:53.800 --> 00:05:55.800]  這個就是藉著這些飲宴
[00:05:55.800 --> 00:05:59.000]  確認自己的身份
[00:05:59.000 --> 00:06:02.000]  甚至來鞏固自己的地位
[00:06:02.000 --> 00:06:04.200]  但是耶穌說到
[00:06:04.200 --> 00:06:06.800]  你不要想著只是請有錢人
[00:06:06.800 --> 00:06:09.200]  當你請了有錢人的時候
[00:06:09.200 --> 00:06:10.800]  他第二次會請你
[00:06:10.800 --> 00:06:12.800]  於是你就擺平了
[00:06:12.800 --> 00:06:15.000]  這個也是一個逆轉
[00:06:15.000 --> 00:06:18.400]  去教導我們你請的時候請一些貧窮的人
[00:06:18.400 --> 00:06:22.400]  一些殘廢的、瘸腿的、黑眼的人
[00:06:22.400 --> 00:06:23.800]  來這個酒席裏面
[00:06:23.800 --> 00:06:25.600]  我們覺得很驚訝,為什麼會這樣呢
[00:06:25.600 --> 00:06:30.400]  這班人沒有辦法去回報你那個祝福
[00:06:30.400 --> 00:06:33.600]  這樣的時候你將來在天國裏面
[00:06:33.600 --> 00:06:35.600]  因為你宴請這些人的時候
[00:06:35.600 --> 00:06:38.000]  所以你就會有這個祝福了
[00:06:38.000 --> 00:06:39.600]  所以結局是什麼呢
[00:06:39.600 --> 00:06:41.200]  這個答案我們一起來看
[00:06:41.200 --> 00:06:44.200]  《路加福音》第十四章第十四節
[00:06:44.200 --> 00:06:46.200]  我們一起來讀出
[00:06:46.200 --> 00:06:49.800]  「因為他們沒有什麼好報答你
[00:06:49.800 --> 00:06:52.000]  到二人復活的時候
[00:06:52.000 --> 00:06:54.200]  你要得著報答」
[00:06:54.200 --> 00:06:57.600]  所以他說到你應該請一些貧窮的人
[00:06:57.600 --> 00:06:59.800]  我都要欣賞政府的
[00:06:59.800 --> 00:07:01.800]  今年年初二
[00:07:01.800 --> 00:07:04.600]  就是煙花會演的時候
[00:07:04.600 --> 00:07:09.200]  就請了一千個基層的人
[00:07:09.200 --> 00:07:14.800]  特別是細蚊仔或者一些南亞裔的人
[00:07:14.800 --> 00:07:17.600]  去到會展那裏有一個飲宴
[00:07:17.600 --> 00:07:20.200]  然後讓他們可以來看煙花的
[00:07:20.200 --> 00:07:22.000]  很多時候去到這一刻
[00:07:22.000 --> 00:07:23.600]  很多人就自己在那一刻裏面
[00:07:23.600 --> 00:07:25.200]  很想做貧窮的人了
[00:07:25.200 --> 00:07:26.000]  就被邀請了
[00:07:26.000 --> 00:07:27.000]  哇,這樣好啊
[00:07:27.000 --> 00:07:29.400]  我都想窮啊,可以看煙花啊
[00:07:29.400 --> 00:07:31.600]  這個都是一個德政來的
[00:07:31.600 --> 00:07:33.200]  請一些貧窮的人
[00:07:33.200 --> 00:07:36.200]  在二月最後一星期
[00:07:36.200 --> 00:07:38.800]  其實在葵涌那邊
[00:07:38.800 --> 00:07:42.400]  幕府團契都邀請了一些貧窮的人
[00:07:42.400 --> 00:07:44.800]  來有盆菜宴
[00:07:44.800 --> 00:07:47.800]  我都會幫他們找一些演藝界的人分享
[00:07:47.800 --> 00:07:49.000]  然後我要去港島
[00:07:49.000 --> 00:07:50.600]  港島之後要趕回來這裏
[00:07:50.600 --> 00:07:52.400]  就是講晚堂崇拜
[00:07:52.400 --> 00:07:56.600]  我們葵涌那邊都有兩圍的包了
[00:07:56.600 --> 00:07:58.200]  但是其實
[00:07:58.200 --> 00:08:00.600]  每人只是給二十塊而已
[00:08:00.600 --> 00:08:03.000]  這樣就可以出席了
[00:08:03.000 --> 00:08:05.200]  但一定是較為基層的人
[00:08:05.200 --> 00:08:08.800]  但是其實每一台我們是要自己教會
[00:08:08.800 --> 00:08:10.800]  再給二百六十塊的
[00:08:10.800 --> 00:08:12.600]  但是其實他在沖塘都沒有錢
[00:08:12.600 --> 00:08:14.000]  於是我很豪氣地說
[00:08:14.000 --> 00:08:16.400]  不要緊,那兩台我包了
[00:08:16.400 --> 00:08:18.000]  但是想不到教會
[00:08:18.000 --> 00:08:20.600]  參加報道會聚會不會那麼熱切
[00:08:20.600 --> 00:08:22.600]  竟然現在有四台
[00:08:22.600 --> 00:08:24.600]  哇,那即是怎樣?
[00:08:24.600 --> 00:08:26.200]  即是現在高鐵事件
[00:08:26.200 --> 00:08:27.800]  大哥,我洗濕了頭了
[00:08:27.800 --> 00:08:30.200]  我已經說要給兩台
[00:08:30.200 --> 00:08:32.400]  現在又再給兩台
[00:08:32.400 --> 00:08:34.200]  所以現在我就要怎樣呢?
[00:08:34.200 --> 00:08:35.400]  四台夠了
[00:08:35.400 --> 00:08:38.200]  如果再有的話
[00:08:38.200 --> 00:08:39.600]  其他同工你去包吧
[00:08:39.600 --> 00:08:41.200]  你不要給我那麼大力宣傳
[00:08:41.200 --> 00:08:42.600]  但我覺得是好的
[00:08:42.600 --> 00:08:45.000]  即是一些較為貧窮的人
[00:08:45.000 --> 00:08:47.600]  他們能夠被招待
[00:08:47.600 --> 00:08:49.000]  其實這個是福氣
[00:08:49.000 --> 00:08:50.800]  即是招待他的人是一個福氣
[00:08:50.800 --> 00:08:52.600]  這個又是一個逆轉
[00:08:52.600 --> 00:08:54.600]  和當時的社會是很不同
[00:08:54.600 --> 00:08:59.200]  當時的社會一定是大家有差不多的面子
[00:08:59.200 --> 00:09:01.000]  我才邀請你來我那裏
[00:09:01.000 --> 00:09:02.600]  這個就是我的榮耀
[00:09:02.600 --> 00:09:03.600]  我邀請到你
[00:09:03.600 --> 00:09:06.000]  但耶穌說不是,你要逆轉
[00:09:06.000 --> 00:09:07.000]  是甚麼呢?
[00:09:07.000 --> 00:09:09.000]  就是要找一些貧窮的
[00:09:09.000 --> 00:09:10.000]  瘸腿的
[00:09:10.000 --> 00:09:11.000]  黑眼的人
[00:09:11.000 --> 00:09:13.000]  來出席這個飲宴
[00:09:13.000 --> 00:09:15.200]  到時候你將來在天國裏面
[00:09:15.200 --> 00:09:17.000]  就會得到那個回報
[00:09:17.000 --> 00:09:19.000]  這個是第二個比喻
[00:09:19.000 --> 00:09:22.000]  第三個比喻就是今天我們的重點
[00:09:22.000 --> 00:09:24.800]  就是王的盛宴
[00:09:24.800 --> 00:09:28.400]  這個比喻是較為離大開長的
[00:09:28.400 --> 00:09:30.200]  這個背景是甚麼呢?
[00:09:30.200 --> 00:09:33.000]  耶穌說完這兩個比喻之後
[00:09:33.000 --> 00:09:36.200]  我們一起來讀路加福音第十四章第十四節
[00:09:36.200 --> 00:09:37.400]  我們一起來讀
[00:09:37.400 --> 00:09:40.200]  「到二人復活的時候
[00:09:40.200 --> 00:09:42.000]  你們得著報答」
[00:09:42.000 --> 00:09:45.000]  耶穌基督就說了這一句話
[00:09:45.000 --> 00:09:48.400]  接著聽到的人就在筵席裏面
[00:09:48.400 --> 00:09:50.400]  大聲地來來去去呼叫
[00:09:50.400 --> 00:09:52.200]  我們讀第十五節好不好?
[00:09:52.200 --> 00:09:55.400]  「同席的有一人聽見這話
[00:09:55.400 --> 00:09:57.200]  就對耶穌說
[00:09:57.200 --> 00:10:00.400]  在神國裏吃飯的有福了」
[00:10:00.400 --> 00:10:03.200]  在神國裏面吃飯的人有福了
[00:10:03.200 --> 00:10:04.400]  是甚麼意思呢?
[00:10:04.400 --> 00:10:08.600]  其實這個是他們猶太人的神學基礎
[00:10:08.600 --> 00:10:11.200]  他們很相信將來在天國裏面
[00:10:11.200 --> 00:10:13.600]  神都會有大排筵席
[00:10:13.600 --> 00:10:15.600]  能夠在天國裏面
[00:10:15.600 --> 00:10:17.600]  被邀請到進去
[00:10:17.600 --> 00:10:19.200]  分享這個筵席
[00:10:19.200 --> 00:10:20.600]  享受這個筵席的人
[00:10:20.600 --> 00:10:21.800]  就是神所愛
[00:10:21.800 --> 00:10:23.000]  神所重視
[00:10:23.000 --> 00:10:25.800]  這個人一定是非常有福的
[00:10:25.800 --> 00:10:26.800]  我們一起來讀
[00:10:26.800 --> 00:10:29.600]  啟示錄第十九章第九節好不好?
[00:10:29.600 --> 00:10:30.800]  我們一起來讀出
[00:10:30.800 --> 00:10:33.200]  「天使吩咐我說
[00:10:33.200 --> 00:10:34.600]  你要寫上
[00:10:34.600 --> 00:10:39.000]  「飯被請赴羊之婚宴的有福了」」
[00:10:39.000 --> 00:10:42.000]  這個末世的羔羊的婚宴
[00:10:42.000 --> 00:10:45.200]  主人邀請人的就是耶穌基督
[00:10:45.200 --> 00:10:47.200]  今天每一個得救的人
[00:10:47.200 --> 00:10:50.400]  都可以來分享到這一份的喜樂
[00:10:50.400 --> 00:10:52.800]  這個是王的成言
[00:10:52.800 --> 00:10:58.200]  於是耶穌就講出第三個的比喻
[00:10:58.200 --> 00:11:00.000]  第三個比喻一開始說
[00:11:00.000 --> 00:11:03.000]  「有一人擺設大筵席
[00:11:03.000 --> 00:11:05.000]  請了許多客」
[00:11:05.000 --> 00:11:08.000]  這個和《馬太福音》這個比喻是相同的
[00:11:08.000 --> 00:11:10.800]  我們一起來看《馬太福音》第二十二章第二節
[00:11:10.800 --> 00:11:12.000]  我們一起來讀出
[00:11:12.000 --> 00:11:14.400]  「天國好比一個王
[00:11:14.400 --> 00:11:18.000]  為他兒子擺設娶親的筵席」
[00:11:18.000 --> 00:11:23.400]  有一個王為自己的兒子擺設一個婚宴
[00:11:23.400 --> 00:11:25.600]  於是就來邀請一些人
[00:11:25.600 --> 00:11:27.800]  我們要先了解一下當時的背景
[00:11:27.800 --> 00:11:31.000]  原來當時有一個人有一個宴會
[00:11:31.000 --> 00:11:32.800]  說他是婚宴一個很盛大的宴會
[00:11:32.800 --> 00:11:35.800]  他是很早就會發出邀請的
[00:11:35.800 --> 00:11:37.800]  是邀請了一個人
[00:11:37.800 --> 00:11:39.800]  那個人要答應了之後
[00:11:39.800 --> 00:11:41.000]  他就會來
[00:11:41.000 --> 00:11:42.600]  但是他到時再邀請他
[00:11:42.600 --> 00:11:43.800]  最簡單舉個例子
[00:11:43.800 --> 00:11:44.800]  大家
[00:11:44.800 --> 00:11:46.600]  你都出席過不少的宴會
[00:11:46.600 --> 00:11:47.400]  一些婚宴
[00:11:47.400 --> 00:11:49.800]  不會是今晚有宴會
[00:11:49.800 --> 00:11:51.400]  今天下午才通知你的
[00:11:51.400 --> 00:11:52.000]  是不是?
[00:11:52.000 --> 00:11:53.600]  一定是很早
[00:11:53.600 --> 00:11:54.800]  早一個多月
[00:11:54.800 --> 00:11:56.200]  或者早三四個星期
[00:11:56.200 --> 00:11:58.400]  就會發出一個請鑑給你
[00:11:58.400 --> 00:12:00.000]  甚至有時候
[00:12:00.000 --> 00:12:01.600]  特別現在新一代結婚
[00:12:01.600 --> 00:12:02.600]  是對的
[00:12:02.600 --> 00:12:05.200]  因為要去控制人數
[00:12:05.200 --> 00:12:06.200]  還會打電話問你
[00:12:06.200 --> 00:12:08.400]  你會不會來?
[00:12:08.400 --> 00:12:09.600]  你來的時候
[00:12:09.600 --> 00:12:10.800]  他才會發帖給你的
[00:12:10.800 --> 00:12:12.000]  有時候我都會
[00:12:12.000 --> 00:12:13.400]  很多時候是婚事
[00:12:13.400 --> 00:12:14.400]  剛剛上一次
[00:12:14.400 --> 00:12:15.800]  粉嶺堂那個弟兄
[00:12:15.800 --> 00:12:17.000]  就是我們教會的
[00:12:17.000 --> 00:12:18.800]  因為弟兄姐妹結婚的時候
[00:12:18.800 --> 00:12:20.200]  我主持婚禮就問
[00:12:20.200 --> 00:12:21.600]  牧師你會不會來喝?
[00:12:21.600 --> 00:12:22.400]  我說不會
[00:12:22.400 --> 00:12:23.800]  就是在九龍灣
[00:12:23.800 --> 00:12:25.400]  就是Megabox那邊
[00:12:25.400 --> 00:12:27.000]  我說我星期六晚還要港渡
[00:12:27.000 --> 00:12:28.200]  我說完之後
[00:12:28.200 --> 00:12:29.800]  我去到只是吃什麼呢?
[00:12:29.800 --> 00:12:31.000]  吃那個糖水而已
[00:12:31.000 --> 00:12:31.800]  不要了
[00:12:31.800 --> 00:12:33.800]  我說我第二天再請你
[00:12:33.800 --> 00:12:35.800]  他就不會發帖給我的
[00:12:35.800 --> 00:12:37.000]  我覺得很好
[00:12:37.000 --> 00:12:39.000]  剛剛我又收了一張帖
[00:12:39.000 --> 00:12:41.200]  就是這一張是剛剛給我的
[00:12:41.200 --> 00:12:42.600]  但是稍後會說
[00:12:42.600 --> 00:12:43.800]  為我祈禱
[00:12:43.800 --> 00:12:47.000]  我初五就要上潮州港渡
[00:12:47.000 --> 00:12:49.200]  然後我初六晚要回來
[00:12:49.200 --> 00:12:50.800]  我只是去一天而已
[00:12:50.800 --> 00:12:51.800]  就是住一晚
[00:12:51.800 --> 00:12:54.200]  因為初七我們粉嶺堂
[00:12:54.200 --> 00:12:56.200]  我們會搬我們的崇拜
[00:12:56.200 --> 00:12:57.200]  去馬錦榮中學
[00:12:57.200 --> 00:12:58.800]  大家要為這件事禱告
[00:12:58.800 --> 00:13:01.000]  但是我說完到下午
[00:13:01.000 --> 00:13:02.600]  我又要再上大陸
[00:13:02.600 --> 00:13:03.600]  為什麼呢?
[00:13:03.600 --> 00:13:05.400]  就是第二天要飲宴
[00:13:05.400 --> 00:13:06.600]  大家知道我們教會
[00:13:06.600 --> 00:13:08.200]  有一位婆婆淡水婆婆
[00:13:08.200 --> 00:13:10.800]  她的孫子就結婚了
[00:13:10.800 --> 00:13:12.600]  很想我上去飲宴的時候
[00:13:12.600 --> 00:13:14.600]  我會分享他們的快樂
[00:13:14.600 --> 00:13:15.600]  要祝福他們
[00:13:15.600 --> 00:13:18.000]  所以他們是下午擺酒的
[00:13:18.000 --> 00:13:20.400]  所以又要在星期日晚
[00:13:20.400 --> 00:13:22.200]  又再上去
[00:13:22.200 --> 00:13:24.200]  但是他們是很早問我
[00:13:24.200 --> 00:13:25.200]  牧師你會不會來
[00:13:25.200 --> 00:13:26.200]  我說行行行
[00:13:26.200 --> 00:13:27.200]  我會來祝福
[00:13:27.200 --> 00:13:29.200]  所以今天就給我帖子
[00:13:29.200 --> 00:13:31.000]  我又會想起原來
[00:13:31.000 --> 00:13:34.200]  當時他們的宴會都是這樣的
[00:13:34.200 --> 00:13:36.200]  預先通知了你
[00:13:36.200 --> 00:13:37.800]  你答應了
[00:13:37.800 --> 00:13:41.800]  到了在開席之前那段時間
[00:13:41.800 --> 00:13:43.400]  他會再找人來
[00:13:43.400 --> 00:13:44.200]  但是他怎樣呢?
[00:13:44.200 --> 00:13:45.200]  再去通知你
[00:13:45.200 --> 00:13:46.200]  你好你了
[00:13:46.200 --> 00:13:48.200]  這個勾起我一個回憶
[00:13:48.200 --> 00:13:51.200]  我們教會快要三十年了
[00:13:51.200 --> 00:13:53.200]  大概是二十八年之前
[00:13:53.200 --> 00:13:54.200]  那時候很厲害
[00:13:54.200 --> 00:13:56.200]  我們教會有一位元老
[00:13:56.200 --> 00:13:58.200]  現在已經搬到天水圍住
[00:13:58.200 --> 00:14:00.200]  他不怕講名字叫紀星榮
[00:14:00.200 --> 00:14:01.200]  那時候是紀伯伯
[00:14:01.200 --> 00:14:04.800]  紀星榮是潮州人
[00:14:04.800 --> 00:14:07.800]  他回去國內娶妻
[00:14:07.800 --> 00:14:09.200]  婚宴
[00:14:09.200 --> 00:14:12.000]  叫我和師母上去飲宴
[00:14:12.000 --> 00:14:14.000]  不過那次我擺了烏龍
[00:14:14.000 --> 00:14:15.600]  我第一次回大陸飲宴
[00:14:15.600 --> 00:14:17.800]  他下午我還和他拍照
[00:14:17.800 --> 00:14:21.200]  下午我穿了T恤和波褲
[00:14:21.200 --> 00:14:23.800]  牧師下去吧
[00:14:23.800 --> 00:14:25.400]  但是飲宴之前很特別
[00:14:25.400 --> 00:14:27.200]  我跟著星榮
[00:14:27.200 --> 00:14:28.600]  在那條村裡面
[00:14:28.600 --> 00:14:30.800]  逐家逐戶去拍門
[00:14:30.800 --> 00:14:32.800]  他就遞煙給人家吃
[00:14:32.800 --> 00:14:35.800]  一會十二點鐘有人來吃飯
[00:14:35.800 --> 00:14:36.800]  好
[00:14:36.800 --> 00:14:38.800]  是逐家逐戶去再叫人
[00:14:38.800 --> 00:14:41.800]  但是絕對不是那時候才叫
[00:14:41.800 --> 00:14:43.200]  因為之前已經叫了
[00:14:43.200 --> 00:14:45.800]  不過是尊重那些叔伯兄弟
[00:14:45.800 --> 00:14:48.800]  飲宴之前一個多兩個小時
[00:14:48.800 --> 00:14:51.200]  逐家逐戶跟著他去
[00:14:51.200 --> 00:14:52.600]  逐家拜訪
[00:14:52.600 --> 00:14:54.000]  請人來
[00:14:54.000 --> 00:14:57.600]  但我不知道原來那個才是正式的宴會
[00:14:57.600 --> 00:14:59.600]  我就做得很隨便
[00:14:59.600 --> 00:15:01.400]  來帶去和他拍照
[00:15:01.400 --> 00:15:03.200]  我住在家樓上
[00:15:03.200 --> 00:15:04.600]  下午休息
[00:15:04.600 --> 00:15:07.000]  晚上我穿了襯衫打了領帶
[00:15:07.000 --> 00:15:08.200]  下去飲宴
[00:15:08.200 --> 00:15:10.800]  怎料原來是吃下午的宋美
[00:15:10.800 --> 00:15:13.800]  我問為什麼不是飲宴
[00:15:13.800 --> 00:15:14.800]  他說下午那餐是
