
[00:00:00.000 --> 00:00:02.040]  童福第一個猜出去的宣教史
[00:01:26.400 --> 00:01:28.000]  曾經去過外國交換
[00:01:28.000 --> 00:01:29.320]  有沒有這樣的人
[00:01:29.320 --> 00:01:30.880]  有沒有試過這樣的事
[00:01:30.880 --> 00:01:32.760]  如果有試過這樣的弟兄姐妹
[00:01:32.760 --> 00:01:34.800]  你有沒有想過你出去的那一刻
[00:01:34.800 --> 00:01:36.520]  你勇敢走出去的那一刻
[00:01:36.520 --> 00:01:37.760]  是認識你自己多了
[00:01:37.760 --> 00:01:39.720]  還有會帶來一些改變的
[00:01:39.720 --> 00:01:42.000]  當年我在大學的時候
[00:01:42.000 --> 00:01:43.640]  有機會第一年住在學校
[00:01:43.640 --> 00:01:46.440]  第二年就出來和一班弟兄住
[00:01:46.440 --> 00:01:47.880]  住的時候
[00:01:47.880 --> 00:01:48.920]  弟兄就很喜歡我
[00:01:48.920 --> 00:01:50.160]  知道爲什麼嗎
[00:01:50.160 --> 00:01:52.160]  其實我很整齊的
[00:01:52.160 --> 00:01:53.280]  我去到哪個地方
[00:01:53.280 --> 00:01:54.560]  有些奇異的東西
[00:01:54.560 --> 00:01:56.400]  我就看不慣就弄得很整齊
[00:01:56.400 --> 00:01:57.960]  弄得很漂亮
[00:01:57.960 --> 00:02:00.120]  所以就很喜歡調我去客廳
[00:02:00.120 --> 00:02:00.760]  不知道爲什麼
[00:02:00.760 --> 00:02:01.560]  我把書桌調去客廳
[00:02:01.560 --> 00:02:02.520]  明明有房間的
[00:02:02.520 --> 00:02:03.840]  我就調去客廳
[00:02:03.840 --> 00:02:06.320]  所以其實我們在基督裏面
[00:02:06.320 --> 00:02:08.120]  一個豐富的生命
[00:02:08.120 --> 00:02:09.760]  是隱藏不了的
[00:02:09.760 --> 00:02:10.920]  所以你和你身邊的弟兄姐妹說
[00:02:10.920 --> 00:02:12.120]  你也是宣教士
[00:02:12.120 --> 00:02:13.440]  你也是宣教士
[00:02:13.440 --> 00:02:15.160]  所以要用心
[00:02:15.160 --> 00:02:17.520]  別人會看着你的
[00:02:17.520 --> 00:02:20.840]  所以今天上次我講了宣教的人生
[00:02:20.840 --> 00:02:21.800]  宣教人生
[00:02:21.800 --> 00:02:23.720]  它不是免於一切的困難
[00:02:23.720 --> 00:02:25.360]  他可能仍然面對的挑戰
[00:02:25.360 --> 00:02:27.240]  好像以塞爾那樣
[00:02:27.240 --> 00:02:29.680]  在面對一個很好的君王離世的時候
[00:02:29.680 --> 00:02:31.560]  他在聖殿裏遇見主
[00:02:31.560 --> 00:02:32.640]  他三個的操練
[00:02:32.640 --> 00:02:34.080]  他向上看
[00:02:34.080 --> 00:02:37.160]  他看見主坐在高高的寶座上
[00:02:37.160 --> 00:02:38.680]  我們無論去到哪個地方
[00:02:38.680 --> 00:02:40.440]  多麼動盪也好
[00:02:40.440 --> 00:02:42.120]  我們要繼續仰望上帝
[00:02:42.120 --> 00:02:42.920]  這是第一
[00:02:42.920 --> 00:02:43.880]  第二個操練
[00:02:43.880 --> 00:02:46.720]  當見到一位這麼聖潔的上帝的時候
[00:02:46.720 --> 00:02:47.640]  我們看到裏面
[00:02:47.640 --> 00:02:49.680]  我們有一些不配的地方
[00:02:49.680 --> 00:02:50.880]  不潔的地方
[00:02:50.880 --> 00:02:52.960]  我們要在上帝面前
[00:02:52.960 --> 00:02:55.400]  衷心、認真地去認罪
[00:02:55.400 --> 00:02:57.040]  「神,我真的得罪了你」
[00:02:57.040 --> 00:02:59.560]  並且當我們認罪的時候
[00:02:59.560 --> 00:03:01.120]  不僅看到自己的有限
[00:03:01.120 --> 00:03:05.640]  還看到上帝很想和我們同宮
[00:03:05.640 --> 00:03:08.360]  那時候以塞爾在聖殿裏面聽到什麼
[00:03:08.360 --> 00:03:09.840]  「主呼喚他」
[00:03:09.840 --> 00:03:12.440]  誰肯爲我們出去呢
[00:03:12.440 --> 00:03:14.600]  我可以猜淺哪一個
[00:03:14.600 --> 00:03:16.880]  面對這麼艱難的一個世代
[00:03:16.880 --> 00:03:18.400]  這麼艱難的挑戰
[00:03:18.400 --> 00:03:22.160]  那時候以塞爾聽到主呼喚的時候
[00:03:22.160 --> 00:03:24.320]  他舉手和神說
[00:03:24.320 --> 00:03:26.920]  「主啊,我在這裏,請差醫我」
[00:03:26.920 --> 00:03:29.080]  「我想被你去用」
[00:03:29.080 --> 00:03:30.760]  我們今天有沒有這個心智
[00:03:30.760 --> 00:03:32.080]  去裏面聽到神的聲音
[00:03:32.080 --> 00:03:34.200]  並且向前看
[00:03:34.200 --> 00:03:36.120]  看到我們目前的處境
[00:03:36.120 --> 00:03:38.560]  或者我們身邊的家庭或者工作
[00:03:38.560 --> 00:03:40.240]  或者上帝給你的負擔
[00:03:40.240 --> 00:03:42.520]  其實上帝是有一個心意在這裏的
[00:03:42.520 --> 00:03:44.040]  在這個世代當中
[00:03:44.040 --> 00:03:45.720]  我們的存在不是偶然
[00:03:45.720 --> 00:03:47.880]  上帝對我們的生命
[00:03:47.880 --> 00:03:49.040]  有一個奇妙的計劃
[00:03:49.040 --> 00:03:50.400]  你信不信
[00:03:50.400 --> 00:03:52.080]  不是隨機的
[00:03:52.080 --> 00:03:56.200]  不知道你心裏有沒有神聖的不滿足
[00:03:56.200 --> 00:03:57.200]  神聖的不滿足
[00:03:57.200 --> 00:03:59.800]  你見到一個情況很惡劣
[00:03:59.800 --> 00:04:02.520]  或者你見到一個朋友未信主
[00:04:02.520 --> 00:04:06.720]  或者見到一個家庭開始決裂了
[00:04:06.720 --> 00:04:07.960]  你祈禱
[00:04:07.960 --> 00:04:11.280]  但是會不會上帝就簡選了你
[00:04:11.280 --> 00:04:14.880]  去成爲這個納穩祈禱的一個工具
[00:04:14.880 --> 00:04:16.720]  上帝就去加能賜力給你
[00:04:16.720 --> 00:04:18.920]  去做那個和平的製造者
[00:04:18.920 --> 00:04:23.640]  喫很多不同的艱難的情緒去幫人
[00:04:23.640 --> 00:04:25.840]  將人完全傳達到神的面前
[00:04:25.840 --> 00:04:29.080]  所以其實我們講到一個宣教的旅程
[00:04:29.080 --> 00:04:31.720]  人生就是不斷在這三方面的操練
[00:04:31.720 --> 00:04:32.920]  connect with上帝
[00:04:32.920 --> 00:04:34.000]  看到自己裏面的不足
[00:04:34.000 --> 00:04:35.040]  聽到神的呼召
[00:04:35.040 --> 00:04:37.200]  和看到前面上帝怎麼帶領我們
[00:04:37.200 --> 00:04:41.560]  今天我會講到宣教的策略
[00:04:41.560 --> 00:04:44.720]  其實這個宣教的世界是很豐富的
[00:04:44.720 --> 00:04:45.760]  真的很豐富
[00:04:45.760 --> 00:04:48.440]  我發現原來這麼經典的世界
[00:04:48.440 --> 00:04:50.880]  各地不同的弟兄姊妹都在侍奉神
[00:04:50.880 --> 00:04:52.240]  大家有沒有想象
[00:04:52.240 --> 00:04:53.920]  在這個禮拜六的晚上
[00:04:53.920 --> 00:04:56.560]  同步了極多場崇拜
[00:04:56.560 --> 00:04:59.000]  在世界各地不同的時區裏面
[00:04:59.000 --> 00:05:01.240]  很多弟兄姊妹有很多的敬拜
[00:05:01.240 --> 00:05:02.800]  在很多艱難的逼迫裏面
[00:05:02.800 --> 00:05:04.600]  仍然要敬拜上帝
[00:05:04.600 --> 00:05:05.880]  在很多困難當中
[00:05:05.880 --> 00:05:09.720]  祂回到聚會點裏面去敬拜上帝
[00:05:09.720 --> 00:05:12.520]  所以其實講到上帝很奇妙
[00:05:12.520 --> 00:05:14.400]  是一個很豐富的上帝
[00:05:14.400 --> 00:05:16.480]  剛纔敬拜的時候很豐富
[00:05:16.480 --> 00:05:19.440]  我們用廣東話、國語去敬拜上帝
[00:05:19.440 --> 00:05:20.920]  英文敬拜上帝
[00:05:20.920 --> 00:05:22.360]  其實有沒有想到
[00:05:22.360 --> 00:05:23.640]  原來上帝的心意
[00:05:23.640 --> 00:05:26.200]  就是很想萬國萬民都去敬拜主
[00:05:26.200 --> 00:05:27.320]  能夠去敬拜上帝
[00:05:27.320 --> 00:05:30.480]  能夠去認識我們的上帝
[00:05:30.480 --> 00:05:32.920]  所以宣教不是最終的目的
[00:05:32.920 --> 00:05:34.480]  敬拜纔是
[00:05:34.480 --> 00:05:36.680]  我們很想萬國萬民都能夠敬拜我們的主
[00:05:36.680 --> 00:05:39.880]  但是現在很多人不知道耶穌是誰
[00:05:39.880 --> 00:05:41.800]  由祂出生到祂死的那一刻
[00:05:41.800 --> 00:05:43.760]  沒有人跟祂說過一次的福音
[00:05:43.760 --> 00:05:46.160]  沒有人跟祂提過耶穌的名字
[00:05:46.160 --> 00:05:47.440]  我們見到這樣的情況
[00:05:47.440 --> 00:05:48.680]  不想這樣
[00:05:48.680 --> 00:05:50.160]  所以我們很想想辦法
[00:05:50.160 --> 00:05:52.240]  如何讓他們能夠認識主
[00:05:52.240 --> 00:05:55.880]  這就是爲什麼我們要想上帝給我們的心意
[00:05:55.880 --> 00:05:58.360]  無論我們在前線去到那裏傳福音
[00:05:58.360 --> 00:05:59.600]  或者在後方的支援
[00:05:59.600 --> 00:06:02.560]  或者在中場裏面去參與
[00:06:02.560 --> 00:06:04.040]  但方向一樣
[00:06:04.040 --> 00:06:06.000]  就是很想更多人能夠敬拜上帝
[00:06:06.000 --> 00:06:07.640]  能夠認識我們的主
[00:06:07.640 --> 00:06:10.160]  這就是爲什麼任務存在
[00:06:10.160 --> 00:06:11.720]  爲什麼我們有宣教
[00:06:11.720 --> 00:06:13.280]  爲什麼我們有這個使命
[00:06:13.280 --> 00:06:16.640]  所以大家有沒有想到其實很重要
[00:06:16.640 --> 00:06:20.720]  你們去到的地方將會是我和帕斯特尊去不到的地方
[00:06:20.720 --> 00:06:22.640]  你們會很奇妙
[00:06:22.640 --> 00:06:23.960]  所以求神帶領我們
[00:06:23.960 --> 00:06:25.200]  今天分享的時候
[00:06:25.200 --> 00:06:26.160]  兩個祈禱
[00:06:26.160 --> 00:06:27.400]  第一個祈禱就是
[00:06:27.400 --> 00:06:30.480]  祈禱你自己聽到神說話
[00:06:30.480 --> 00:06:32.480]  和你旁邊的人聽到神說話
[00:06:32.480 --> 00:06:33.840]  好似有人看着你
[00:06:33.840 --> 00:06:35.360]  第二樣是爲我的聲音祈禱
[00:06:35.360 --> 00:06:36.560]  我怕突然說不出話來
[00:06:36.560 --> 00:06:38.320]  大家自由活動
[00:06:38.320 --> 00:06:39.760]  那時候就參與你們去不同的地方
[00:06:39.760 --> 00:06:41.240]  這件事行不行
[00:06:41.240 --> 00:06:44.040]  求神親自帶領去幫助我們
[00:06:44.040 --> 00:06:46.400]  一位宣教之父William Carey
[00:06:46.400 --> 00:06:48.480]  說了一句話很精彩
[00:06:48.480 --> 00:06:50.800]  其實他幾句話都很特別
[00:06:50.800 --> 00:06:53.920]  他那時候是一個宣教的先鋒
[00:06:53.920 --> 00:06:56.080]  去到一個很艱難的地區
[00:06:56.080 --> 00:06:59.640]  也是我猜空姐空少很不喜歡飛去的國家
[00:06:59.640 --> 00:07:01.240]  印度其中一個
[00:07:01.240 --> 00:07:02.160]  很艱難
[00:07:02.160 --> 00:07:03.640]  在那裏傳福音
[00:07:03.640 --> 00:07:05.760]  他說到如果要明白上帝的心意
[00:07:05.760 --> 00:07:06.520]  兩樣東西
[00:07:06.520 --> 00:07:07.720]  一本聖經
[00:07:07.720 --> 00:07:10.160]  和一張打開了的世界地圖
[00:07:10.160 --> 00:07:12.960]  所以你可以看看上帝感動你去什麼地方
[00:07:12.960 --> 00:07:14.760]  或者猜獻你旁邊的人跟你說
[00:07:14.760 --> 00:07:16.680]  我好像有感動你去這個地方
[00:07:16.680 --> 00:07:17.920]  你一會兒告訴他
[00:07:17.920 --> 00:07:18.880]  所以很好玩的
[00:07:18.880 --> 00:07:20.720]  一會兒完了之後大家去祈禱
[00:07:20.720 --> 00:07:23.880]  他說了一句話很細節
[00:07:23.880 --> 00:07:27.520]  他說到是期待神做大事
[00:07:27.520 --> 00:07:29.600]  爲神計劃大事
[00:07:29.600 --> 00:07:31.320]  也期待神去工作
[00:07:31.320 --> 00:07:33.600]  上帝是一個很奇妙的上帝
[00:07:33.600 --> 00:07:35.680]  所以我們又去玩一件事
[00:07:35.680 --> 00:07:37.360]  上次瞬間看地球
[00:07:37.360 --> 00:07:39.200]  瞬間看地圖
[00:07:39.200 --> 00:07:40.240]  地圖有很多東西可以看
[00:07:40.240 --> 00:07:44.400]  有沒有人很喜歡地理的
[00:07:44.400 --> 00:07:46.600]  沒有人喜歡地理的
[00:07:46.600 --> 00:07:47.720]  文科那時候我沒得當
[00:07:47.720 --> 00:07:48.600]  我選了理科
[00:07:48.600 --> 00:07:50.040]  有人立刻很有反應
[00:07:50.040 --> 00:07:51.400]  有些Earth Science的朋友
[00:07:51.400 --> 00:07:56.560]  我跟大家看世界地圖其實很有趣的
[00:07:56.560 --> 00:08:01.040]  看到很多國與國之間的dynamic
[00:08:01.040 --> 00:08:02.600]  現在的情況
[00:08:02.600 --> 00:08:04.280]  這個上次我看過
[00:08:04.280 --> 00:08:05.880]  講到十四十之昌
[00:08:05.880 --> 00:08:11.840]  講到一個福音需要進去的地方
[00:08:11.840 --> 00:08:15.040]  甚至講到很多三分之二的美德之文
[00:08:15.040 --> 00:08:16.720]  都是這個地方
[00:08:16.720 --> 00:08:18.640]  地圖我們要留意
[00:08:18.640 --> 00:08:22.000]  就是按實質的面積
[00:08:22.000 --> 00:08:23.160]  如果按人口
[00:08:23.160 --> 00:08:25.160]  有人就畫了這一幅地圖
[00:08:25.160 --> 00:08:26.640]  這幅地圖很有趣
[00:08:26.640 --> 00:08:28.600]  就是按人口的分佈
[00:08:28.600 --> 00:08:31.200]  大家看差不多已經沒有俄羅斯
[00:08:31.200 --> 00:08:32.840]  只有蘇聯那邊了
[00:08:32.840 --> 00:08:37.480]  原來這個地球越深綠色的地方
[00:08:37.480 --> 00:08:41.560]  越少基督徒的地方
[00:08:41.560 --> 00:08:43.960]  那裏是很嚴峻的地方
[00:08:43.960 --> 00:08:44.840]  大家看下去
[00:08:44.840 --> 00:08:46.040]  無論是印度
[00:08:46.040 --> 00:08:47.120]  中東
[00:08:47.120 --> 00:08:48.480]  中亞的地方
[00:08:48.480 --> 00:08:49.960]  北非的地方
[00:08:49.960 --> 00:08:51.440]  也有日本
[00:08:51.440 --> 00:08:54.160]  湄公河流域的一帶
[00:08:54.160 --> 00:08:54.840]  泰國
[00:08:54.840 --> 00:08:55.480]  老撾
[00:08:55.480 --> 00:08:56.800]  柬埔寨這些地方
[00:08:56.800 --> 00:09:00.600]  所以有很多福音需要進去的地方
[00:09:00.600 --> 00:09:05.240]  不知道神有沒有讓你去那些地方旅行
[00:09:05.240 --> 00:09:06.440]  或者可能神敢動你公司
[00:09:06.440 --> 00:09:08.240]  差派你去這些地方服侍
[00:09:08.240 --> 00:09:09.680]  之前有很多去了越南
[00:09:09.680 --> 00:09:12.760]  去了孟加拉那裏
[00:09:12.760 --> 00:09:14.960]  其實上帝給我們很奇妙的
[00:09:14.960 --> 00:09:16.680]  祂在動很多基督徒
[00:09:16.680 --> 00:09:19.320]  不同的形式進到這些地方
[00:09:19.320 --> 00:09:21.280]  另一幅圖給大家看
[00:09:21.280 --> 00:09:23.880]  就是講到如果算一些美德之文
[00:09:23.880 --> 00:09:25.920]  我們整個族羣去做的
[00:09:25.920 --> 00:09:27.520]  全球人口76億
[00:09:27.520 --> 00:09:31.480]  美德之文接近32億
[00:09:31.480 --> 00:09:32.720]  如果用族羣來說
[00:09:32.720 --> 00:09:35.680]  還有7400個族羣是福音未到的
[00:09:35.680 --> 00:09:37.320]  即是少於2%的基督徒
[00:09:37.320 --> 00:09:38.920]  有人就畫了這一幅地圖
[00:09:38.920 --> 00:09:40.960]  大家看到印度是最多需要
[00:09:40.960 --> 00:09:42.280]  最多美德之文的地方
[00:09:42.280 --> 00:09:45.840]  也是周邊的地區
[00:09:45.840 --> 00:09:48.320]  原來講到這麼多的人羣
[00:09:48.320 --> 00:09:49.200]  這些羣族
[00:09:49.200 --> 00:09:50.880]  我們可以怎樣去回應呢
[00:09:50.880 --> 00:09:53.160]  這個就少於2%的基督徒
[00:09:53.160 --> 00:09:56.520]  但還有一幅是少於0.1%基督徒的地方
[00:09:56.520 --> 00:09:57.800]  大家一起看
[00:09:57.800 --> 00:10:01.640]  你見北美南美這條線簡直是很幼的
[00:10:01.640 --> 00:10:04.520]  原來在我們東亞的地方
[00:10:04.520 --> 00:10:07.720]  無論是東南亞
[00:10:07.720 --> 00:10:10.560]  都是一個很需要福音去到的地方
[00:10:10.560 --> 00:10:12.920]  亦都是非洲的地方
[00:10:12.920 --> 00:10:14.360]  所以都求神帶領我們
[00:10:14.360 --> 00:10:15.920]  究竟我們可以怎樣去回應呢
[00:10:15.920 --> 00:10:17.200]  這麼大的需要
[00:10:17.200 --> 00:10:19.120]  我去做研究的時候
[00:10:19.120 --> 00:10:20.880]  上次就看過這一幅圖
[00:10:20.880 --> 00:10:23.240]  這次就加上印度
[00:10:23.240 --> 00:10:24.000]  印度也有很多人
[00:10:24.000 --> 00:10:25.520]  13億
[00:10:25.520 --> 00:10:26.520]  中國也有14億
[00:10:26.520 --> 00:10:28.120]  哇,那麼多的人口
[00:10:28.120 --> 00:10:30.800]  我可以怎樣去回應上帝呢
[00:10:30.800 --> 00:10:33.080]  上帝會感動我怎樣去參與
[00:10:33.080 --> 00:10:34.800]  在祂的工作當中呢
[00:10:34.800 --> 00:10:37.160]  但是想和大家說
[00:10:37.160 --> 00:10:39.360]  不要小看我們每一個
[00:10:39.360 --> 00:10:42.320]  其實第一個我們
[00:10:42.320 --> 00:10:45.160]  講到猜拳的策略就是祈禱
[00:10:45.160 --> 00:10:46.440]  祈禱
[00:10:46.440 --> 00:10:47.360]  我想問這裏有沒有人
[00:10:47.360 --> 00:10:49.440]  93年已經出世的
[00:10:49.440 --> 00:10:50.560]  可不可以舉一下手
[00:10:50.560 --> 00:10:51.680]  1993年
[00:10:51.680 --> 00:10:52.920]  哇,那麼矮的
[00:10:52.920 --> 00:10:53.720]  高一點
[00:10:53.720 --> 00:10:56.680]  對了,已經出世了,93年
[00:10:56.680 --> 00:10:58.480]  爲什麼我講1993年呢
[00:10:58.480 --> 00:10:59.640]  我想和大家說
[00:10:59.640 --> 00:11:01.200]  哇,我其實最後一張powerpoint
[00:11:01.200 --> 00:11:02.640]  簡單來說
[00:11:02.640 --> 00:11:04.280]  不要小看你的祈禱
[00:11:04.280 --> 00:11:07.520]  當年福音入蒙古
[00:11:07.520 --> 00:11:09.000]  不是內蒙古
[00:11:09.000 --> 00:11:10.520]  蒙古國
[00:11:10.520 --> 00:11:11.840]  外蒙古這個地方
[00:11:11.840 --> 00:11:15.040]  當時其實是1993年在香港
[00:11:15.040 --> 00:11:16.200]  好像在一間酒店裏面
[00:11:16.200 --> 00:11:17.680]  開了一個conference
[00:11:17.680 --> 00:11:20.160]  是一羣YBAM的一羣弟兄姊妹
[00:11:20.160 --> 00:11:23.320]  一個youth with a mission的一羣弟兄姊妹
[00:11:23.320 --> 00:11:24.960]  在那裏爲這個國家祈禱
[00:11:24.960 --> 00:11:27.640]  當時是剛剛鐵幕瓦解
[00:11:27.640 --> 00:11:29.400]  有一個很好的福音機會進去
[00:11:29.400 --> 00:11:32.040]  當時就有很多一羣弟兄姊妹
[00:11:32.040 --> 00:11:33.400]  我不記得在香港哪家酒店
[00:11:33.400 --> 00:11:34.080]  一起祈禱
[00:11:34.080 --> 00:11:35.520]  然後就去了
[00:11:35.520 --> 00:11:36.560]  勇敢走出去了
[00:11:36.560 --> 00:11:38.040]  不知道,總之去旅行也好
[00:11:38.040 --> 00:11:38.600]  怎麼樣也好
[00:11:38.600 --> 00:11:40.240]  就去到蒙古這個地方
[00:11:40.240 --> 00:11:42.760]  當時大家知道蒙古人真的很厲害
[00:11:42.760 --> 00:11:44.440]  是成吉思汗的後裔
[00:11:44.440 --> 00:11:45.720]  打到去歐洲的
[00:11:45.720 --> 00:11:47.520]  神高神大的
[00:11:47.520 --> 00:11:48.440]  當時很奇妙的
[00:11:48.440 --> 00:11:50.320]  首先很多人信着
[00:11:50.320 --> 00:11:52.440]  就是一羣婦女信了
[00:11:52.440 --> 00:11:53.400]  姐妹信了
[00:11:53.400 --> 00:11:55.480]  可能那羣弟兄姊妹多一點姐妹
[00:11:55.480 --> 00:11:58.880]  但是福音就很難再進入蒙古
[00:11:58.880 --> 00:12:00.400]  爲什麼呢
[00:12:00.400 --> 00:12:02.200]  一個富裕的社會
[00:12:02.200 --> 00:12:04.200]  男士很難信住
[00:12:04.200 --> 00:12:05.880]  直到有一次很奇妙
[00:12:05.880 --> 00:12:08.360]  就有一對好像美國的弟兄姊妹
[00:12:08.360 --> 00:12:11.720]  就去到一個比較
[00:12:11.720 --> 00:12:13.400]  蒙古人到處去的
[00:12:13.400 --> 00:12:15.400]  住那些叫什麼
[00:12:15.400 --> 00:12:15.880]  Gur
[00:12:15.880 --> 00:12:18.280]  那些叫蒙古包的
[00:12:18.280 --> 00:12:19.720]  他們就祈禱
[00:12:19.720 --> 00:12:22.040]  很想能夠得罪一些男士
[00:12:22.040 --> 00:12:23.400]  就很奇妙
[00:12:23.400 --> 00:12:26.040]  當時的短孫子隊就很祈禱
[00:12:26.040 --> 00:12:27.040]  真的在祈禱
[00:12:27.040 --> 00:12:29.600]  有沒有人做intercessor的
[00:12:29.600 --> 00:12:31.000]  有沒有人做祈禱的
[00:12:31.000 --> 00:12:33.040]  就不斷地去祈禱
[00:12:33.040 --> 00:12:34.000]  就很奇妙
[00:12:34.000 --> 00:12:35.520]  在那次的短孫子隊裏面
[00:12:35.520 --> 00:12:38.000]  竟然有一個叫首領信了
[00:12:38.000 --> 00:12:39.520]  不知道是族長還是怎樣
[00:12:39.520 --> 00:12:40.920]  那個男士信主
[00:12:40.920 --> 00:12:42.240]  總之有人去傳福音
[00:12:42.240 --> 00:12:44.120]  傳福音的前面那些眼識
[00:12:44.120 --> 00:12:45.720]  和蒙古人傳福音
[00:12:45.720 --> 00:12:47.240]  你試一下
[00:12:47.240 --> 00:12:48.040]  好像西班牛
[00:12:48.040 --> 00:12:49.240]  哈嘍叫西班牛
[00:12:49.240 --> 00:12:50.560]  你回答叫西班西班牛
[00:12:50.560 --> 00:12:53.000]  繼續在那裏你一句我一句
[00:12:53.000 --> 00:12:55.160]  但是在那個蒙古包外面
[00:12:55.160 --> 00:12:56.600]  一羣人在那裏祈禱
[00:12:56.600 --> 00:12:57.520]  很祈禱
[00:12:57.520 --> 00:12:58.760]  不斷地去呼求上帝求神
[00:12:58.760 --> 00:12:59.720]  軟化他的心
[00:12:59.720 --> 00:13:00.920]  然後很奇妙
[00:13:00.920 --> 00:13:01.800]  那個族長信了
[00:13:01.800 --> 00:13:03.560]  然後他信了耶穌之後
[00:13:03.560 --> 00:13:05.040]  他經歷到神的那份愛
[00:13:05.040 --> 00:13:06.240]  那份能力
[00:13:06.240 --> 00:13:08.600]  就將福音從上而下
[00:13:08.600 --> 00:13:10.000]  砰砰聲
[00:13:10.000 --> 00:13:11.280]  落到他下面
[00:13:11.280 --> 00:13:13.080]  然後就有很多男士信主
[00:13:13.080 --> 00:13:14.840]  蒙古我去過兩次這個地方
[00:13:14.840 --> 00:13:16.680]  當時在《學人傳道》的侍奉和我太太
[00:13:16.680 --> 00:13:18.280]  她經常去推短孫
[00:13:18.280 --> 00:13:19.400]  很奇妙
[00:13:19.400 --> 00:13:21.160]  基督徒是少的
[00:13:21.160 --> 00:13:23.440]  但是每一個都很堅強
[00:13:23.440 --> 00:13:24.640]  身材很堅強
[00:13:24.640 --> 00:13:26.800]  個個都打得
[00:13:26.800 --> 00:13:27.760]  信了主之後
[00:13:27.760 --> 00:13:30.080]  很熱心和他的家人傳福音
[00:13:30.080 --> 00:13:31.360]  有一個老師
[00:13:31.360 --> 00:13:33.040]  他說他媽媽信了主
[00:13:33.040 --> 00:13:34.600]  去了宣教士
[00:13:34.600 --> 00:13:36.840]  他在本地做福音工作
[00:13:36.840 --> 00:13:39.280]  他媽媽去了邊境做宣教士和中國
[00:13:39.280 --> 00:13:41.000]  你有沒有想象你媽媽會做宣教士
[00:13:41.000 --> 00:13:42.040]  或者你的親人
[00:13:42.040 --> 00:13:42.680]  現在逼迫你
[00:13:42.680 --> 00:13:44.040]  或者叫你不要動
[00:13:44.040 --> 00:13:45.440]  不要搞那麼多的時候
[00:13:45.440 --> 00:13:47.200]  但是在上帝裏面凡事都能
[00:13:47.200 --> 00:13:49.280]  所以我和身邊的弟兄姐妹說
[00:13:49.280 --> 00:13:50.800]  祈禱是有盼望的
[00:13:50.800 --> 00:13:51.800]  祈禱是有盼望的
[00:13:51.800 --> 00:13:52.920]  不要放棄這個祈禱
[00:13:52.920 --> 00:13:53.560]  這個很重要的
