
[00:00:00.000 --> 00:00:04.480]  上一次我和大家開始了介紹《士司記》
[00:09:02.560 --> 00:09:06.000]  就是加納將這三族的人
[00:09:06.000 --> 00:09:08.120]  趕出希伯倫
[00:09:08.120 --> 00:09:11.240]  來征服希伯倫
[00:09:11.240 --> 00:09:15.000]  之後加納就和以色列人說
[00:09:15.000 --> 00:09:17.560]  有任何人能夠取得
[00:09:17.560 --> 00:09:21.520]  抵迫這個地方、抵迫這個城
[00:09:21.520 --> 00:09:25.360]  就將女兒阿撒嫁給他
[00:09:25.360 --> 00:09:27.480]  結果誰能夠奪取?
[00:09:27.480 --> 00:09:30.120]  是她的侄子俄托涅
[00:09:30.120 --> 00:09:32.480]  下一次我就會和大家說
[00:09:32.480 --> 00:09:36.160]  以色列人第一個仕師就是俄托涅
[00:09:36.160 --> 00:09:40.440]  在《仕師記》的第三章
[00:09:40.440 --> 00:09:43.240]  阿撒這個女兒
[00:09:43.240 --> 00:09:44.840]  她是很聰明
[00:09:44.840 --> 00:09:48.480]  她知道加納地如果你得到地
[00:09:48.480 --> 00:09:50.880]  如果沒有水源是沒有用的
[00:09:50.880 --> 00:09:53.240]  是非常乾旱的地
[00:09:53.240 --> 00:09:54.800]  好像沙漠一樣
[00:09:54.800 --> 00:09:57.280]  所以除非你能夠得到有水源
[00:09:57.280 --> 00:09:59.160]  這塊地根本沒有用
[00:09:59.160 --> 00:10:02.880]  於是她就叫她的丈夫俄托涅
[00:10:02.880 --> 00:10:06.400]  向外府拿一塊南邊的地
[00:10:06.400 --> 00:10:08.040]  是充滿水源的
[00:10:08.040 --> 00:10:11.760]  於是俄托涅就向外府拿地
[00:10:11.760 --> 00:10:13.960]  我們見到俄托涅是一個
[00:10:13.960 --> 00:10:17.480]  非常「曉用善戰」的勇士
[00:10:17.480 --> 00:10:20.000]  但他好像沒有甚麼計謀
[00:10:20.000 --> 00:10:21.840]  不像他太太那麼聰明
[00:10:21.840 --> 00:10:23.920]  知道一定要有水源
[00:10:23.920 --> 00:10:26.080]  被他太太提醒了
[00:10:26.080 --> 00:10:30.400]  加納不單止將南邊的水源給俄托涅
[00:10:30.400 --> 00:10:34.160]  連上下的水源都給了俄托涅
[00:10:34.160 --> 00:10:38.160]  這相信是加納給自己女兒的嫁妝
[00:10:38.160 --> 00:10:40.920]  一份很厚的嫁妝
[00:10:40.920 --> 00:10:45.000]  攻打了耶路撒冷的西南邊
[00:10:45.000 --> 00:10:47.400]  猶大之派和西面之派
[00:10:47.400 --> 00:10:50.320]  就開始進攻菲利士人
[00:10:50.320 --> 00:10:52.600]  他們居然取得了
[00:10:52.600 --> 00:10:57.160]  加薩、阿薩基倫和爾格倫
[00:10:57.160 --> 00:11:00.360]  這三個城市和四周圍的地
[00:11:00.360 --> 00:11:04.760]  我們知道菲利士人一共主要有五個城市
[00:11:04.760 --> 00:11:07.000]  當以色列人聽話的時候
[00:11:07.000 --> 00:11:10.640]  三個城市都被他們征服了
[00:11:10.640 --> 00:11:12.560]  很有趣
[00:11:12.560 --> 00:11:15.640]  在《樹氏書記》的一章十八至十九節
[00:11:15.640 --> 00:11:17.920]  提到攻打菲利士人
[00:11:17.920 --> 00:11:21.560]  其實作者在《樹氏書記》的一章十六節
[00:11:21.560 --> 00:11:24.160]  已經留下一個伏筆
[00:11:24.160 --> 00:11:25.840]  這是甚麼伏筆?
[00:11:25.840 --> 00:11:29.920]  經文說摩西的內卿是基尼人
[00:11:29.920 --> 00:11:34.320]  他的子孫和猶太人一起離開了中樹城
[00:11:34.320 --> 00:11:41.960]  往阿拉德以南的猶大曠野去住在民中
[00:11:41.960 --> 00:11:43.720]  中樹城在哪裏?
[00:11:43.720 --> 00:11:45.680]  是耶利哥城
[00:11:45.680 --> 00:11:51.000]  記不記得約書亞是帶領以色列人征服了耶利哥城
[00:11:51.000 --> 00:11:54.240]  將耶利哥城燒了以為平地
[00:11:54.240 --> 00:11:57.400]  在約書亞記的六章二十六節告訴我們
[00:11:57.400 --> 00:11:59.800]  這是被詛咒的城
[00:11:59.800 --> 00:12:06.000]  所以基尼人就遷移到猶大國的南邊居住
[00:12:06.000 --> 00:12:10.960]  為何攻打菲利士人之前要提及基尼人?
[00:12:10.960 --> 00:12:13.880]  原來基尼人是一個古老的民族
[00:12:13.880 --> 00:12:17.640]  他們是以鑄造金屬出名的
[00:12:17.640 --> 00:12:19.720]  是金屬像
[00:12:19.720 --> 00:12:23.160]  攻打菲利士人一定要有金屬像
[00:12:23.160 --> 00:12:27.360]  因為菲利士人是以鑄造鐵器出名的
[00:12:27.360 --> 00:12:30.840]  以色列人是銅器時代的人
[00:12:30.840 --> 00:12:33.960]  銅器和鐵器是不能打的
[00:12:33.960 --> 00:12:37.640]  所以是需要基尼人來幫助他們
[00:12:37.640 --> 00:12:41.080]  他們是金屬像
[00:12:41.080 --> 00:12:44.440]  尚且和這些菲利士人來攻打
[00:12:44.440 --> 00:12:47.640]  是很難打的一場硬仗
[00:12:47.640 --> 00:12:50.880]  因為這些菲利士人是有鐵的戰車
[00:12:50.880 --> 00:12:53.960]  在平地上他們不能夠得勝
[00:12:53.960 --> 00:12:55.800]  只有在山上
[00:12:55.800 --> 00:12:59.200]  山上這些鐵車又重
[00:12:59.200 --> 00:13:01.280]  要上山就很艱難
[00:13:01.280 --> 00:13:04.440]  所以在山上他們能夠戰勝菲利士人
[00:13:04.440 --> 00:13:06.840]  搶奪了山上的地
[00:13:06.840 --> 00:13:08.600]  但是在平地上
[00:13:08.600 --> 00:13:12.120]  他們沒辦法趕出菲利士人
[00:13:12.120 --> 00:13:14.240]  在這個時候我們看到
[00:13:14.240 --> 00:13:18.320]  雖然約書亞已經死了離開了
[00:13:18.320 --> 00:13:21.640]  但是當以色列人繼續求問神的旨意
[00:13:21.640 --> 00:13:24.200]  繼續走在神的旨意裡面
[00:13:24.200 --> 00:13:25.800]  聽從神的話語
[00:13:25.800 --> 00:13:28.520]  神仍然帶領他們得勝
[00:13:28.520 --> 00:13:30.520]  得到有水源的地
[00:13:30.520 --> 00:13:33.000]  得到有金屬像來幫助他們
[00:13:33.000 --> 00:13:36.120]  一切操縱在神的手裡面
[00:13:36.120 --> 00:13:40.640]  就好像新約的羅馬書八章三十一節說
[00:13:40.640 --> 00:13:42.560]  神若幫助我們
[00:13:42.560 --> 00:13:45.320]  誰能抵擋我們呢
[00:13:45.320 --> 00:13:46.680]  最重要的
[00:13:46.680 --> 00:13:49.800]  就是仍然跟從神的話語
[00:13:49.800 --> 00:13:52.840]  走在神的旨意裡面
[00:13:52.840 --> 00:13:55.320]  除了猶大之派
[00:13:55.320 --> 00:13:57.160]  還有約瑟之派
[00:13:57.160 --> 00:14:00.600]  是司祭的一章二十二至二十六節
[00:14:00.600 --> 00:14:03.280]  說到約瑟之派我要很小心
[00:14:03.280 --> 00:14:05.880]  因為有很多聖經的學者都說
[00:14:05.880 --> 00:14:09.600]  聖經裡面從來沒有約瑟之派
[00:14:09.600 --> 00:14:11.360]  相信這些人可能
[00:14:11.360 --> 00:14:13.400]  對舊約不太熟悉
[00:14:13.400 --> 00:14:17.200]  在書以西結書的四十八章三十一節
[00:14:17.200 --> 00:14:19.640]  說將來耶路撒冷的城
[00:14:19.640 --> 00:14:22.760]  城門上有十二之派的名字
[00:14:22.760 --> 00:14:25.800]  而其中一個城門叫做什麼
[00:14:25.800 --> 00:14:27.720]  約瑟之派
[00:14:27.720 --> 00:14:32.280]  就在書以西結書的四十八章三十二節
[00:14:32.280 --> 00:14:33.960]  有人又會說
[00:14:33.960 --> 00:14:35.560]  但是今天的經文
[00:14:35.560 --> 00:14:37.840]  二十二至二十六節
[00:14:37.840 --> 00:14:39.880]  沒有說約瑟之派
[00:14:39.880 --> 00:14:42.640]  只是說約瑟家而已
[00:14:42.640 --> 00:14:45.640]  但是你可以看回前面的經文
[00:14:45.640 --> 00:14:49.040]  說到猶大之派和西面之派
[00:14:49.040 --> 00:14:51.480]  有沒有提到「之派」這個字
[00:14:51.480 --> 00:14:53.360]  都沒有提到
[00:14:53.360 --> 00:14:58.320]  其實經文讀起來就好像猶大和他的哥哥西面
[00:14:58.320 --> 00:15:00.880]  兩個還沒死去到士司記
[00:15:00.880 --> 00:15:02.880]  好像兩兄弟一樣
[00:15:02.880 --> 00:15:04.120]  其實
[00:15:04.120 --> 00:15:07.320]  去到士司記他們已經死了很久了
[00:15:07.320 --> 00:15:11.600]  說的絕對是猶大之派和西面之派
[00:15:11.600 --> 00:15:15.520]  所以經文所說的也是約瑟之派
[00:15:15.520 --> 00:15:18.120]  約瑟之派他們是怎樣
[00:15:18.120 --> 00:15:21.760]  征服了伯特利這個地方
[00:15:21.760 --> 00:15:25.840]  伯特利其實和猶太人是很大的淵源
[00:15:25.840 --> 00:15:28.240]  阿伯拉罕去到迦南地
[00:15:28.240 --> 00:15:31.480]  就在伯特利捉壇來敬拜神
[00:15:31.480 --> 00:15:33.680]  還有他的孫雅各
[00:15:33.680 --> 00:15:36.840]  記不記得就在伯特利這個地方看到什麼
[00:15:36.840 --> 00:15:38.680]  一堂天梯
[00:15:38.680 --> 00:15:41.080]  上高有天使 上上落落
[00:15:41.080 --> 00:15:43.160]  他也在那裡捉了壇
[00:15:43.160 --> 00:15:45.080]  來敬拜神
[00:15:45.080 --> 00:15:47.280]  很明顯這個城
[00:15:47.280 --> 00:15:50.600]  在約書亞的時候沒有完全地被征服
[00:15:50.600 --> 00:15:53.000]  又或者是被征服了之後
[00:15:53.000 --> 00:15:55.520]  被迦南人搶奪了
[00:15:55.520 --> 00:15:58.000]  以致失去了控制
[00:15:58.000 --> 00:16:02.560]  約瑟之派他們看到有一個人在城裡走出來
[00:16:02.560 --> 00:16:04.720]  就向他探聽消息
[00:16:04.720 --> 00:16:08.400]  怎樣能夠進城征服這個城
[00:16:08.400 --> 00:16:10.560]  這個人就教了他們
[00:16:10.560 --> 00:16:14.480]  當以色列人進入伯特利城的時候
[00:16:14.480 --> 00:16:18.280]  就沒有傷害到這個人和他的家人
[00:16:18.280 --> 00:16:21.800]  這個故事和在約書亞記的第二章
[00:16:21.800 --> 00:16:24.640]  妓女拉合的故事是否很相似
[00:16:24.640 --> 00:16:26.520]  差不多一模一樣
[00:16:26.520 --> 00:16:28.680]  唯一不同的是什麼
[00:16:28.680 --> 00:16:31.400]  拉合是氣暗投明
[00:16:31.400 --> 00:16:33.000]  但是這個人呢
[00:16:33.000 --> 00:16:35.800]  他被以色列人救了出來
[00:16:35.800 --> 00:16:38.840]  他仍然去到黑人的地方
[00:16:38.840 --> 00:16:41.680]  捉了一座城來居住
[00:16:41.680 --> 00:16:45.000]  這個就是問題了 好像一個基督徒
[00:16:45.000 --> 00:16:46.720]  接受了耶穌基督
[00:16:46.720 --> 00:16:50.680]  仍然不能夠在俗世被分別出來
[00:16:50.680 --> 00:16:52.240]  分別為聖
[00:16:52.240 --> 00:16:56.960]  這個不能夠在俗世當中分別為聖的問題
[00:16:56.960 --> 00:17:00.280]  我們等一會回來看這一點
[00:17:00.280 --> 00:17:03.640]  在《數月事司記》第一第二章
[00:17:03.640 --> 00:17:05.360]  給我們看到什麼
[00:17:05.360 --> 00:17:07.840]  當猶太人當以色列人
[00:17:07.840 --> 00:17:10.240]  繼續行在神的旨意
[00:17:10.240 --> 00:17:13.600]  不聽神的話語 身體帶領他們的德性
[00:17:13.600 --> 00:17:15.520]  但是當約書亞死了
[00:17:15.520 --> 00:17:18.400]  他們不再記得約書亞的神
[00:17:18.400 --> 00:17:20.400]  不走在祂的旨意
[00:17:20.400 --> 00:17:22.160]  不聽祂的話語
[00:17:22.160 --> 00:17:23.960]  就出現問題
[00:17:23.960 --> 00:17:25.560]  一共以色列人
[00:17:25.560 --> 00:17:28.920]  是有四個墮落的階段
[00:17:28.920 --> 00:17:29.760]  喏
[00:17:29.760 --> 00:17:32.840]  在說介紹的時候我都說過
[00:17:32.840 --> 00:17:36.080]  無論是事司前期或者後期
[00:17:36.080 --> 00:17:38.680]  以色列人都有三個問題
[00:17:38.680 --> 00:17:41.800]  哪三個問題 宗教的問題
[00:17:41.800 --> 00:17:43.680]  就是他們不服從神
[00:17:43.680 --> 00:17:46.400]  沒有完全將加南人趕出去
[00:17:46.400 --> 00:17:49.200]  最後還拜加南人的偶像
[00:17:49.200 --> 00:17:51.480]  這個是宗教的問題
[00:17:51.480 --> 00:17:54.400]  第二是道德的問題
[00:17:54.400 --> 00:17:56.840]  他們不聽事司的話
[00:17:56.840 --> 00:17:59.160]  尤其是當事司死了之後
[00:17:59.160 --> 00:18:01.080]  他們轉回惡行
[00:18:01.080 --> 00:18:03.480]  這個是道德上的問題
[00:18:03.480 --> 00:18:06.520]  第三就是社會的問題
[00:18:06.520 --> 00:18:09.920]  他們甚至是和加南人來通婚
[00:18:09.920 --> 00:18:12.880]  這是事司記的第三章
[00:18:12.880 --> 00:18:14.840]  因為這三個問題
[00:18:14.840 --> 00:18:19.480]  以色列人就出了四個墮落的階段
[00:18:19.480 --> 00:18:20.800]  就是第一
[00:18:20.800 --> 00:18:23.440]  向敵人來容忍
[00:18:23.440 --> 00:18:24.400]  第二
[00:18:24.400 --> 00:18:26.480]  被敵人來同化
[00:18:26.480 --> 00:18:27.440]  第三
[00:18:27.440 --> 00:18:29.600]  向敵人來學習
[00:18:29.600 --> 00:18:31.040]  第四呢
[00:18:31.040 --> 00:18:34.680]  終於是被敵人來征服
[00:18:34.680 --> 00:18:35.960]  我們先看
[00:18:35.960 --> 00:18:37.480]  第一個問題
[00:18:37.480 --> 00:18:40.920]  他們是向敵人來容忍
[00:18:40.920 --> 00:18:43.560]  其實 十二支派的領域
[00:18:43.560 --> 00:18:45.720]  早在樹約書亞的時候
[00:18:45.720 --> 00:18:48.200]  已經劃分好了
[00:18:48.200 --> 00:18:49.280]  但是很可惜
[00:18:49.280 --> 00:18:51.120]  以色列人不能夠
[00:18:51.120 --> 00:18:54.880]  完全將加南人趕出英去之地
[00:18:54.880 --> 00:18:57.480]  以致他們不能夠完全獲得
[00:18:57.480 --> 00:18:59.760]  神給他們的產業
[00:18:59.760 --> 00:19:02.840]  在樹約書亞記的十三章一節
[00:19:02.840 --> 00:19:05.240]  說約書亞年紀老邁
[00:19:05.240 --> 00:19:06.880]  耶和華對他說
[00:19:06.880 --> 00:19:08.480]  你年紀老邁了
[00:19:08.480 --> 00:19:13.400]  還有許多未得之地
[00:19:13.400 --> 00:19:15.800]  所以我們看到這個就是問題
[00:19:15.800 --> 00:19:17.800]  摩西服從神
[00:19:17.800 --> 00:19:21.960]  揀選了約書亞成為祂的接班人
[00:19:21.960 --> 00:19:23.840]  但是神有沒有叫約書亞
[00:19:23.840 --> 00:19:26.040]  另外找一個接班人
[00:19:26.040 --> 00:19:28.760]  來承繼祂自己呢
[00:19:28.760 --> 00:19:30.840]  好像沒有
[00:19:30.840 --> 00:19:34.880]  這個其實是聖經裡面的模式
[00:19:34.880 --> 00:19:36.720]  如果你注意
[00:19:36.720 --> 00:19:39.960]  當神頒發舊約的時候
[00:19:39.960 --> 00:19:42.680]  領袖是誰?摩西
[00:19:42.680 --> 00:19:45.080]  神叫摩西選一個接班人
[00:19:45.080 --> 00:19:46.600]  就是約書亞
[00:19:46.600 --> 00:19:47.760]  但是約書亞之後
[00:19:47.760 --> 00:19:49.680]  神沒有叫約書亞
[00:19:49.680 --> 00:19:51.840]  也有接班人
[00:19:51.840 --> 00:19:52.920]  另外
[00:19:52.920 --> 00:19:55.520]  在祝先之時代
[00:19:55.520 --> 00:19:57.800]  以利亞有沒有接班人?
[00:19:57.800 --> 00:20:00.160]  有 以利沙
[00:20:00.160 --> 00:20:03.000]  以利沙之後有沒有接班人?
[00:20:03.000 --> 00:20:05.640]  也沒有叫祂指定有接班人
[00:20:05.640 --> 00:20:08.360]  雖然還有其他的先知
[00:20:08.360 --> 00:20:09.800]  到了新約時代
[00:20:09.800 --> 00:20:12.000]  耶穌基督和使徒
[00:20:12.000 --> 00:20:13.920]  使徒有沒有接班人?
[00:20:13.920 --> 00:20:15.200]  有很多人說有
[00:20:15.200 --> 00:20:17.400]  我們就是使徒
