
[00:00:00.000 --> 00:00:07.000]  如果我們對別人說,你都沒有魂魄的,這句話都挺咒人的。
[00:06:08.000 --> 00:06:23.000]  接著到畢加摩,偶像盛行,為什麼呢?因為當時基督教被羅馬接受奉為國教,一登高為國教,以為是好事。
[00:06:23.000 --> 00:06:36.000]  其實很多時候我們都這樣祈禱,如果我們一個國家由基督教做國教,那多好,美國也是基督教國家,好不好呢?其實這件事不是等好來的。
[00:06:36.000 --> 00:06:51.000]  後來推亞特拉那段時間,又講到關於教皇掌權的時候,當時在歐洲的中心,差不多教會影響了國家,教皇要做什麼呢?
[00:06:51.000 --> 00:07:01.000]  連皇帝到現在,在歐洲的國家,皇帝要登基都要教皇,即是國家的教會領袖跟他拆封。
[00:07:01.000 --> 00:07:15.000]  接著到薩迪的時候,薩迪教會就指宗教改革馬丁路德之後,因為太離譜了,教會腐敗到一塌糊塗,怎麼可以傳揚救恩呢?宗教改革。
[00:07:15.000 --> 00:07:24.000]  宗教改革之後,接著到菲拉鐵飛人兄弟相愛的時候,這段時間教會大發熱心宣教運動,普世很多運動興起。
[00:07:24.000 --> 00:07:34.000]  我想我們就算華人教會得蒙上帝的恩典,都是因為這些宣教的國家,將福音傳到香港我們中國。
[00:07:34.000 --> 00:07:52.000]  到最後,老弟家教會,末世的教會,這是現代的教會,是什麼呢?是人重視人的權利,所以民主聲音越來越高呼,現在全世界沒有一個地方不講民主,是不好的。
[00:07:52.000 --> 00:08:08.000]  不過,從我這個信仰角度去看的時候,要非常非常小心,這種不過是政治制度,不是拯救人類的制度,不是。
[00:08:08.000 --> 00:08:29.000]  今天我們看以弗所教會,其實,我自己後來就思考,這裡雖然有七個名,是七個地方,但如果照聖經所提,耶穌基督是教會的元首,教會有多少間?第一間,一個身體,一個手。
[00:08:29.000 --> 00:08:47.000]  所以,如果是對昔日七個地方講的時候,是一個地域的問題,如果你說這個是對教會講的話,那對當時的教會對嗎?對過去那幾百年,二千年歷史講對嗎?對今天教會講對嗎?一樣對。
[00:08:47.000 --> 00:09:03.000]  所以我們從這個角度看的話,我們神對教會講的話不會因地而已,不過地方有地方的教會,有時候有特別的領袖,也不會因時而已,因為始終都是很多變化。
[00:09:03.000 --> 00:09:21.000]  問題就是我們看的時候,對我們的影響是什麼?對我們的關係是什麼?當時以弗所在地域上面,是羅馬帝國下面一個城市,相當發達,甚至很出名。
[00:09:21.000 --> 00:09:34.000]  這個地方因為它曾經對羅馬的皇朝,應該說是羅馬帝國,有相當大的貢獻,因此這個地方有一個特權是自由城市。
[00:09:34.000 --> 00:09:53.000]  即是不用羅馬政府派重兵去總駐那裡,你知道凡是帝國要控制每個地方都要派兵去,所以以弗所的地方是當時根據歷史的一些記載的話,它是沒有了這些羅馬的軍團在那裡。
[00:09:53.000 --> 00:10:05.000]  不單止如此,經濟發達是一個重要的歷史,當時它的廟宇,亞底米,這個廟宇是當時世界七大奇觀之一。
[00:10:05.000 --> 00:10:17.000]  你明白什麼叫七大奇觀嗎?現在旅遊就知道了,凡是哪裡有出名的地方很多人去的,幾乎可以說是當時偶像的一個地方,一個拜神的地方。
[00:10:17.000 --> 00:10:28.000]  拜神裡面就很興旺,什麼行業呢?包括了買賣,還有包括了廟宇裡面提供一些聖的服務。
[00:10:28.000 --> 00:10:41.000]  所以你計算到《士道行傳》第十九章,保羅在那裡傳福音的時候,後來那個城市就起了暴動混亂,因為要推翻他那個神,很大件事。
[00:10:41.000 --> 00:10:58.000]  神也很有憐憫,這個城市雖然很多罪惡很繁榮,但是阿波羅,或者這麼說,當時在保羅未到之前,阿波羅在那裡已經有工作,傳福音給他們聽。
[00:10:58.000 --> 00:11:13.000]  後來阿基拉,甚至保羅在那裡也有三年的時間,以保羅一生行程來說,三年時間不短,住在那裡教導他們,因此以弗所那個地方的信徒都可以說叫蒙福。
[00:11:13.000 --> 00:11:24.000]  後來寫到以弗所書給他們的時候,在以弗所書前面一到四章講到關於神人的關係,以弗所書四章之後講到人人的關係,是很清楚。
[00:11:24.000 --> 00:11:40.000]  所以當時這間教會可以說是不錯的一個地方教會,因此在我們這些書信上面所講的時候,我們看啟示錄的時候說,你們的行為勞苦忍耐,你不能容忍惡人,你能夠試驗自稱為仕徒,卻不是仕徒的。
[00:11:40.000 --> 00:11:56.000]  這些說話你不要小看,個人叫仕徒,為什麼?因為那個地方繁榮發達,當福音傳了下去之後是真的東西來的,這個世界很有趣,凡有真的東西一定有偽冒的東西。
[00:11:56.000 --> 00:12:12.000]  有真差還是有假差,那些假的錢沒有人去偽冒它的,那些幣值,我不敢講那些國家的名字,那些幣值一拿出來一萬元一千元,那些沒有人偽造的,但是那些正的也有人偽造的。
[00:12:12.000 --> 00:12:26.000]  所以真道傳到異佛所的時候,真道興旺了,那些異端邪說,甚至那些使人迷惑的道理也進去了,有沒有人渾水摸魚?肯定有的。
[00:12:26.000 --> 00:12:43.000]  假仕徒去的時候,那些信徒一聽就知道,一聽就知道這些不是東西來的。你們知不知道聽道?要聽得出來的,其實廣道人也有很大壓力的。
[00:12:43.000 --> 00:13:00.000]  我很多時候,神啊,坐在那幾百人,我都不知道他們需要什麼,這位弟兄所需要的,和那位姐妹所需要的,各有不同。你叫我講些話,又啱他聽又啱他聽,我嘴巴也一把而已。
[00:13:00.000 --> 00:13:13.000]  除非你來聚會的時候,你問神啊,你跟我說什麼?那這個人就是沒用的人。再講一次,沒用的人,神說,你要講這些話。
[00:13:13.000 --> 00:13:32.000]  這句話出來的時候,他聽就啱聽,他聽就啱聽,他聽就啱聽,他聽就啱聽,信就啱聽,不信就啱聽。你要用心靈,用真理在神面前敬拜,神一定會照著你的需要給你的說話。
[00:13:32.000 --> 00:13:46.000]  當時以弗撒教會,他們有這個真理基礎打底,所以那些自稱使徒來,說兩句話,他一聽,你講得不好聽,過主吧。
[00:13:46.000 --> 00:14:03.000]  弗撒教會不錯,懂得分真辯,又熱心,又努力。頂姐妹,第四節一轉,「然而,有一件事我要責備你。」
[00:14:03.000 --> 00:14:21.000]  神不只是講安慰說話的神,神對愛他的兒女都講責備的說話。我知道什麼叫做責備。你愛不愛你的小孩?一定愛。
[00:14:21.000 --> 00:14:37.000]  但在這些有條件的愛裡面,你會不會責備你的小孩?溺愛不會的。老人家做阿媽阿爺,做阿公阿婆,我只請你小心。
[00:14:37.000 --> 00:14:52.000]  你不要只是個孫子,很有趣,好玩,滿足你自己的慾望,玩一下他。他不對的時候,你要責備他。小孩不責備,他一輩子不會做錯事。
[00:14:52.000 --> 00:15:07.000]  不知你們明白我說什麼,因為我到了這個年紀,我處理著這個事項。不得了,隨便他,隨便他,好吧,隨便他,不行。我愛他,不適合我就要責備他。
[00:15:07.000 --> 00:15:24.000]  神愛教會,因此已不所有教會,什麼都好,但是這個不好。問題是這個好不好,是不是很重要不好?有些事可以得過且過,但有些事不能。
[00:15:24.000 --> 00:15:38.000]  所以,靈姐妹,為何已不所有教會?這個情況和我們今天比對一下。我相信我們在座很多聽到很多年,在教會成長,是不是?
[00:15:38.000 --> 00:15:48.000]  你說,對我聽,我愛心冷淡嗎?我在教會裡面有奉獻,我在教會裡做義工,我在教會裡做這麼多事情,
[00:15:48.000 --> 00:15:55.000]  差不多我除了我自己吃飯睡覺,上班的時間之外,已經給了教會,還說我沒有愛心?
[00:15:55.000 --> 00:16:18.000]  我自發以前,我未退休之前,我經常覺得不是真的,覺得自己都是這樣,我去的地方沒有哪個地方,不是學校就是教會,不是教會就是家。
[00:16:18.000 --> 00:16:39.000]  我連喝茶的時間都很少,還想怎樣啊耶穌?靈姐妹,當我們以為我們很愛主的時候,好像已不所有教會一樣,
[00:16:39.000 --> 00:16:53.000]  但是基督徒弟子說,已經我要責備你,就是將你起初的愛心離棄了,特別是起初的愛心。
[00:16:53.000 --> 00:17:13.000]  為什麼又勞碌,又口行為,又識分辨,福音又興旺,為什麼還要有起初的愛心呢?靈姐妹,原來人的愛心冷淡,或者刁淡,是那個very beginning,很初的愛心,
[00:17:13.000 --> 00:17:27.000]  這個愛心不是你和我所想的那種愛心,唯一一個例子可以讓我們能夠醒覺,明白一下的,就是耶穌被賣那一夜,和猶太人一起吃飯的時候,一個舉動。
[00:17:27.000 --> 00:17:34.000]  這個舉動我用出來做一個例子,和大家談一談,看看你反省一下,到底這個是不是真正的愛?
[00:17:34.000 --> 00:17:45.000]  因為這裡起初的愛心,這個啟示錄第二章第四節講的愛心的愛,和耶穌在提比利亞海邊問彼得你愛我,彼得是更深奧的愛,那個愛是一個字來同樣的字。
[00:17:45.000 --> 00:17:53.000]  如果有些大型知識媒體,什麼《原文聖經》、《阿加皮》那些就說這個愛,我當然不用這些去討論,
[00:17:53.000 --> 00:18:04.000]  我就是用耶穌基督在最後晚餐的時候,和猶太人一個對話、一個行動中間衡量一下,大家都記得,他們吃飯的坐法和我們不同的。
[00:18:04.000 --> 00:18:11.000]  我們這次有些弟兄姊妹去了聖地,我想他們回來就不是醒了一點,應該是知多一點。
[00:18:11.000 --> 00:18:24.000]  那些人吃飯不像我們那樣,為什麼約翰會挨著耶穌的胸膛?為什麼耶穌吃飯的時候會撕一塊餅浸一支汁,遞給猶太人?
[00:18:24.000 --> 00:18:29.000]  這些在我們這裡是很不衛生的,是不是?
[00:18:29.000 --> 00:18:46.000]  原來當地的風俗習慣,如果上賓是尊敬他的,或者這麼說,你吃飯,老闆請你吃飯的時候,親手夾一塊最好的雞腿放在飯碗裡,你明白嗎?
[00:18:46.000 --> 00:18:54.000]  不過我聽人說,老闆如果吃完晚飯夾一塊雞腿給你,就是叫你明年不用來的意思。
[00:18:54.000 --> 00:19:07.000]  我不知道有沒有人說過,這個老闆來的,請吃團年飯夾一塊雞腿給他,明年你不用來了,我不知道。
[00:19:07.000 --> 00:19:11.000]  不過我們尊敬的時候也是這樣,很愛的人就是這樣。
[00:19:11.000 --> 00:19:29.000]  我有一個秘密,不知道可不可以說,不過也說吧。師母從小到大都是被人寵愛的人,所以一隻雞裡面的雞腿一定是她吃的。
[00:19:29.000 --> 00:19:44.000]  到結婚之後也是這樣,到我兒女長大了也是這樣,但到我孫出生之後不同,她當然肯把雞腿夾給孫吃。
[00:19:44.000 --> 00:20:03.000]  這個是真話來的,我不是說笑,不過你是笑而已。你知道我傳遞的意思是什麼嗎?所以當猶大被耶穌拿著那個朋友遞給他的時候,有人說,耶穌其實暗示過猶大要出賣他。
[00:20:03.000 --> 00:20:25.000]  No,耶穌知道猶大要出賣他,但他仍然用這個行動說,我愛你。這個是愛心。我們做不做到?
[00:20:25.000 --> 00:20:42.000]  如果你要出賣我,我能夠赴宴,我已經給你足夠的面子,叫我娶你,跟你認識的黑人,已經差不多家齡一了,還要把雞腿夾給你。
[00:20:42.000 --> 00:20:58.000]  起初的愛心,這個不是我有,我一會兒再講給大家聽。我們看看馬達福音24章12節,為什麼我們這些愛會沒有了呢?只因不白的事情增多,許多人的愛心才漸漸能夠淡了。
[00:20:58.000 --> 00:21:23.000]  這個愛心不是善行那種,用在我們現在很低層次的社會生活中間,我從中學開始,受一些文化影響,我覺得遊客到香港,如果發覺他們不認識路,我怎樣也好也會幫幫人,指點一下他們怎樣走。
[00:21:23.000 --> 00:21:30.000]  後來自己旅遊,發覺這個是很需要的,所以我自己過去是挺樂意做這件事的。
[00:21:30.000 --> 00:21:42.000]  不過自從社會上很多不法的事情增多之後,就算我要做,我也要打兩下看看人先,不要自己中招。
[00:21:42.000 --> 00:22:00.000]  什麼叫中招?就是掉了銀紙你撿起來,就是中招。原來這個社會越來越多不法的事情,這個不法的事情令我們起了戒心,連我們現有的東西也沒有了。
[00:22:00.000 --> 00:22:21.000]  不要說屬靈教會裡面,只是在社會上、行為上,已經是這樣。更何況你想得山多,更何況你經驗老道,你用這些東西套用在自己生活上,成為自己的理念哲學的話,
[00:22:21.000 --> 00:22:31.000]  我相信你要有完美的愛心,有神所給你的愛心去表達出來,是不可能的事。
[00:22:31.000 --> 00:22:41.000]  這個是外在因素,你可以說是環境造成的。除了環境造成,另外一個因素是內在的因素。
[00:22:41.000 --> 00:22:52.000]  這個是什麼?是你內裡有沒有基督在心裡面。原來我們這個愛,不是父母生我出來,文化分套出來的愛。
[00:22:52.000 --> 00:23:00.000]  你今天在教會裡面熱心地祈福神,你肯奉獻,肯幫助人,未必一定,這個就是從神而來的愛。
[00:23:00.000 --> 00:23:06.000]  這個可能是在文化環境中間,你小時候父母就勸你幫助人,幫助人,幫助人,就這麼簡單。
[00:23:06.000 --> 00:23:13.000]  樂意助人,你如果參加童軍運動就知道,助人是法律之本的,一行一善。
[00:23:13.000 --> 00:23:19.000]  這些口號你聽到的,做到之後會有好處的,是嗎?我做教育工作我知道的。
[00:23:19.000 --> 00:23:24.000]  但是是不是那種愛呢?No!因為我們心中所有的愛是什麼呢?
[00:23:24.000 --> 00:23:34.000]  是神藉著我們肯接受相信的時候,聖靈在我們心中工作。
[00:23:34.000 --> 00:23:46.000]  聖經說,把神的愛囂張在我們心中,這是什麼呢?就是這個東西,十字架上的大愛,寫生的大愛。
[00:23:46.000 --> 00:23:59.000]  這個愛是唯有基督在我們還作罪人的時候,向我們,代我們罪死了,然後神的愛就在此向我們顯明了。
[00:23:59.000 --> 00:24:06.000]  我想到今天早上,所謂想到今天早上,我間中想著想著,我突然想起一件事。
[00:24:06.000 --> 00:24:13.000]  各位姐妹,耶穌有沒有病過?你一定是牧師,經常想著這些古靈精怪的事情。
[00:24:13.000 --> 00:24:21.000]  耶穌有沒有病過?什麼時候病過?發燒嗎?肚子痛嗎?
[00:24:21.000 --> 00:24:27.000]  原來病是當人的身體器官受到損傷的時候就病了。
[00:24:27.000 --> 00:24:35.000]  那耶穌有沒有病過?再說一次,人的身體器官受到侵襲損傷的時候就病了。
[00:24:35.000 --> 00:24:42.000]  是不是?那耶穌有沒有病過?沒有?十字架上面刻著的不是損傷,那不是病嗎?
[00:24:42.000 --> 00:24:54.000]  祂為你為我病,不單止為你為我死。
[00:24:54.000 --> 00:25:06.000]  各位姐妹,從十字架上面我們知道神的愛,從十字架上面我們明白我們的信仰核心是什麼。
[00:25:06.000 --> 00:25:18.000]  哥林多前書第二章第二節說,因為我曾經定了主義,在你們中間,不知道別的,只知道耶穌基督定他定十字架。
[00:25:18.000 --> 00:25:25.000]  你其他知不知道不要緊,最重要是知不知道神的愛在十字架上顯明。
[00:25:25.000 --> 00:25:32.000]  接下來的壽難節,我鼓勵大家在接下來的日子裡多些時候思想。
[00:25:32.000 --> 00:25:46.000]  因為如果你不知道有基督的愛,不知道以主基督為主的話,兄弟姐妹,哪怕我或者我們兄弟姐妹中間一起侍奉,我們都不是用這個做中心。
[00:25:46.000 --> 00:26:08.000]  我在離開學校工作之後,我相信上帝是刻意安排我去一個機構,在機構裡出版工作,所以我有機會在職責所在下被迫看很多書。
[00:26:08.000 --> 00:26:18.000]  到今時今日我離開之後,我的編輯部門打電話給我,牧師最近有一本書要新出,你幫我寫些書評好不好,哎呀,我又來了。
[00:26:18.000 --> 00:26:28.000]  我覺得雖然很沒空,但是我答應他給我兩個星期的時間,我最近看了一半,我感受到神的恩典。
[00:26:28.000 --> 00:26:41.000]  為什麼呢?原來很多時候,在我們的侍奉裡面,在我們的工作裡面,在我們的生活中間,我們成為基督徒之後,我們並不是以基督為中心。
[00:26:41.000 --> 00:27:01.000]  我的好行為是要告訴別人,讓別人知道我是一個愛主的人,我的好行為是要告訴別人,我是一個好基督徒,不是使人從你的好行為看到主耶穌有多偉大。
[00:27:01.000 --> 00:27:22.000]  侍奉的中心,很多時候我們看成績、效果、恩賜,甚至我們會看別人會怎麼看我,我是不是熱心,我是不是有長進,我是不是愛主,別人怎麼看我。
[00:27:22.000 --> 00:27:42.000]  弟兄姊妹,你已經不是讓主在中間成為核心的侍奉,越來越少,應該這麼說,很多人做著做著,不知不覺中間就忘記了讓基督顯大。
[00:27:42.000 --> 00:28:08.000]  我和你的米團有班弟兄姊妹查經,查八個失敗的皇帝,其中最要命的地方,使用他們很大的時候,他們就失敗,很大的時候就失敗,歸根究底就是一工作做大,工作就被彰顯。
[00:28:08.000 --> 00:28:25.000]  接著,這個人就想上位,基督在哪裡?愛心失去,不是你不熱心工作,愛心失去是基督在你心中已經不是第一。
[00:28:25.000 --> 00:28:43.000]  有沒有考慮每一件事,都是為了神的命的緣故?所以保羅勉勵了自己,我敵而不存弊的,他很有知識學問,但我只知道耶穌基督並他所釘的十字架。
[00:28:43.000 --> 00:28:58.000]  今早我們祖土會,我們實習同工帶我們唱詩,唱十字架,那首歌是Fanny Crosby所寫的,我們剛才唱恩友歌,也是Fanny Crosby所寫的。
[00:28:58.000 --> 00:29:13.000]  未來四月有兩個音樂會,是Fanny Crosby一百週年,在香港文化中心,很少人知道。
[00:29:13.000 --> 00:29:41.000]  保羅勉之會,這些歌你看信息內容,全部以基督做中心,不是enjoy yourself,不是滿足自己,一個基督徒一生裡面,你怎樣滿足自己,到最後,描述我大膽講四個字,都是互輔愛哉。
[00:29:41.000 --> 00:29:58.000]  到人沒辦法的時候,我再講一次,到人沒辦法的時候,無論別人,無論你自己都沒辦法的時候,你唯一的倚靠是什麼,就是耶穌。
[00:29:58.000 --> 00:30:14.000]  就是耶穌怎樣出現,神的話語,聖經的說話,是你唯一的倚靠,唯一拿得住,唯一能夠叫你心境平靜,唯一叫你倚靠,然後安然度過。
[00:30:14.000 --> 00:30:35.000]  當你要行過最後死刃的幽谷的時候,你怎樣可以不怕遭害,只有神的話語說,我雖然行過死刃的幽谷,也不怕遭害,因為你與我同在。
[00:30:35.000 --> 00:30:51.000]  所以弟兄姊妹,當我們今天在神的面前,我們不知道別的只講十字架的時候,我們發覺,原來我們愛心的失去,有外在的因素,有內在的因素。
[00:30:51.000 --> 00:31:09.000]  那這個失去愛心之後的教會是怎樣的呢?他們以別的代替了耶和華,可能我們以工作代替我們屬靈的敬拜,我們以忙碌來代替了我們專心等候神。
[00:31:09.000 --> 00:31:34.000]  司篇十六篇第四節,講到人的愁苦是以別的代替了神,愁苦之後增加。這個別神不一定是指偶像,別神就是除了神之外有任何東西,令到你專注,甚至以為那個是一定的,這個東西都可以成為我們的偶像,包括我們自己在內。
[00:31:39.000 --> 00:31:57.000]  耶穌說馬大馬大,你為很多事、思慮、煩擾,但是不可少的只有一件,瑪利亞已經選擇那上好的福分,我們經常求福,福有上,如果照耶穌的說法,有上有下。
[00:31:57.000 --> 00:32:12.000]  你忙碌不是不一定是福,都是福來的,不過不是上福。為什麼呢?因為瑪利亞懂得到神的面前安靜,這段時間她和神的親近,這個是沒有人可以奪去的。
[00:32:12.000 --> 00:32:34.000]  你的年紀老慢,你的身體軟弱,甚至你很多煩擾你的事,不能將你心中的平靜拿去的。由平安在我心,非世界所能奪。你的平安從何而來?你的平安從神話語而來。
[00:32:34.000 --> 00:32:56.000]  所以弟兄姊妹,教會推動鼓勵大家讀經,希望有靈修的時間,今年的受難節晚上我們的聚會,我們有一段時間是給你安靜,在這裏默想的,試下,因為現在的人是停不下來的。
[00:32:56.000 --> 00:33:15.000]  就算你現在忍心關了手機,如果震機的話,希望他不要震,震到你都會震的。要你關了一天機,幾乎好像做不到人那樣,行不行?
[00:33:15.000 --> 00:33:35.000]  受難節晚上早點回來,安靜在神面前,然後拿回這個上好的福分。既然教會的現象很多時候出現在外面上,那怎麼可以回頭,可以重拾起初的愛心呢?
[00:33:45.000 --> 00:34:05.000]  第一,你若不悔改,我就臨到你那裏,把你的燈臺從原處墮去。這裏只是看字面,回想你從哪裏墮落的,都幾考人的,是不是要安靜想一想?
[00:34:05.000 --> 00:34:20.000]  第二,悔改。喂!這麼熱心的教會,悔改?悔改什麼呢?行起初所行的事。我想去行,到底起初所行的事是什麼呢?
[00:34:20.000 --> 00:34:38.000]  啊!去派反?啊!不是,去宣教?回教會聚會?哇!大額奉獻?是不是這些?
[00:34:38.000 --> 00:34:58.000]  我不要說那些不對的東西,不要這麼聽錯,問題是什麼叫做起初所行的事?然後又悔改,那如果我不做怎麼辦?不做?行,將你的燈臺從原處墮去。
[00:34:58.000 --> 00:35:18.000]  剛才我不是沒有悔改,早就唐悟了。人點燈不是放在斗底下,乃是放在燈臺上,就照亮一家的人,你們的光也當這樣照在人前,
[00:35:18.000 --> 00:35:32.000]  叫他們看見你們的好行為,便將榮耀歸給你們在天上的父。馬達福音第五章十五十六節。
[00:35:32.000 --> 00:35:51.000]  你不要覺得我在拋書包,不是,我不知道為什麼,剛才說出來而已。我感謝上帝,我問神:將來如果有一天我什麼都不記得的話,我都沒有辦法,但我請祢千萬不要讓我忘記了祢的話。
[00:35:51.000 --> 00:36:03.000]  我真是這樣懇切祈禱,我和大家說過,我求祢可不可以使我到那年紀,眼目不分花,積力無衰退,記不記得我講過那一套?
[00:36:03.000 --> 00:36:15.000]  我求這件事,求不求都由祂給我,但是我說,主啊,求祢給我,祢的話語在心中,如果沒有那些話語,我有一天會很害怕,
[00:36:15.000 --> 00:36:27.000]  我會很憂慮,我會很恐懼,甚至我會很憤怒,我不知道你會不會,我希望你不會。
[00:36:27.000 --> 00:36:45.000]  但是如果你沒有神的話語,一定會,有神的話語你就不會,因為出於神的話語,沒有一句不帶能力,頂之不會。從哪裡來?
[00:36:45.000 --> 00:37:03.000]  不是你現在善行少了,不是你關心人少了,而是起初所行的事,就是當聖靈將神的愛囂張在你心中,你願意承認我是一個罪人,
[00:37:03.000 --> 00:37:17.000]  接受救恩的時候,那個時候是神的愛臨到你,這個愛是在你什麼行為的時候表明出來?
[00:37:17.000 --> 00:37:29.000]  你回想起當你信耶穌的時候,你覺得神的話語真是寶貴,我不知道我們中間有沒有頂之會信主那個禮拜看了三十張聖經,
[00:37:29.000 --> 00:37:39.000]  我曾經向那些人傳福音,向那些大陸的學者教授,我送一本聖經給他,我兩天之後見到他面,三天之後見到他面,
[00:37:39.000 --> 00:37:49.000]  他說我看了創世紀了,就快出埃及了,哇,這麼快,我們基督徒三十年都沒有出埃及,他已經三天出埃及了,
[00:37:49.000 --> 00:38:11.000]  如果你笑,你回想一想,你出不了埃及,你就在埃及中間,起初所行的事,就是聖靈感動你,願意接受,認罪,願意悔改,
[00:38:11.000 --> 00:38:33.000]  這個悔改,不要整天想著我信耶穌的時候就悔了,耶穌的時候悔了,改了沒有?然後他說,行起初所行的事,有沒有好像那時候這麼愛慕上帝的話?
[00:38:33.000 --> 00:38:49.000]  我們洗禮班的弟兄姊妹,會要求你,由初訓班,由什麼班,哇,你什麼都肯,洗完之後說,這個不閒,那個不閒,到處都不肯,悔改了,
[00:38:49.000 --> 00:39:05.000]  那不悔又怎麼樣?不悔就撐下去,我用撐這個詞沒有所謂,為什麼?你都可以發光,不過你的燈一定不是在燈台上面,因為耶穌說了,我將你的燈台從魚尾下去,
[00:39:05.000 --> 00:39:26.000]  你都可能有人稱讚你,哇,多好啊,牧師你講道好啊,感謝上帝,好不好?你看到這個人好不好?我說,我失敗,你看到,哦,原來你的上帝很厲害,
[00:39:26.000 --> 00:39:40.000]  這樣夠了,是我當年在學校工作經驗裡面,一個資深的老師跟我說,我不跟你爭辯,我爭辯你不過,我說,我不是跟你爭辯,
