
[00:00:00.000 --> 00:00:04.640]  今天早上我們分分去未完成的《約翰福音》系列
[00:03:35.240 --> 00:03:37.080]  一方面要留意周圍的環境
[00:03:37.080 --> 00:03:40.040]  他很怕被人發現他自己的行蹤
[00:03:40.040 --> 00:03:42.040]  他很怕被人發現他自己的行蹤
[00:03:42.040 --> 00:03:44.160]  作為一個猶太人的宗教領袖
[00:03:44.160 --> 00:03:45.560]  作為一個猶太人的宗教領袖
[00:03:45.560 --> 00:03:49.360]  竟然去拜訪一個近日冒起的一個人物叫耶穌
[00:03:49.360 --> 00:03:52.960]  竟然去拜訪一個近日冒起的一個人物叫耶穌
[00:03:52.960 --> 00:03:55.720]  這個人在耶路撒冷引起很多的爭論
[00:03:55.720 --> 00:03:57.520]  這個人在耶路撒冷引起很多的爭論
[00:03:57.520 --> 00:03:59.520]  在這個時候走過去
[00:03:59.520 --> 00:04:00.840]  在這個時候走進他
[00:04:00.840 --> 00:04:02.440]  太容易被人引起誤會了
[00:04:02.440 --> 00:04:03.960]  太容易被人誤會了
[00:04:03.960 --> 00:04:05.680]  在這次的拜訪當中
[00:04:05.680 --> 00:04:07.000]  在這次的拜訪當中
[00:04:07.000 --> 00:04:09.360]  我知道尼哥底部已經掙扎了很久
[00:04:09.360 --> 00:04:11.320]  我知道尼哥底部已經掙扎了很久
[00:04:11.320 --> 00:04:13.320]  畢竟我作為一個猶太人的高官
[00:04:13.320 --> 00:04:15.280]  畢竟我是一個猶太人的高官
[00:04:15.280 --> 00:04:19.440]  代表在位者這個利益集團的一份子
[00:04:19.440 --> 00:04:21.680]  代表在位者這個利益集團的一個之一
[00:04:21.680 --> 00:04:23.360]  而這位新冒起的耶穌
[00:04:23.360 --> 00:04:24.760]  而這位新冒出來的耶穌
[00:04:24.760 --> 00:04:27.200]  剛剛之前才大鬧聖殿
[00:04:27.200 --> 00:04:29.200]  他前一陣子才大鬧聖殿
[00:04:29.200 --> 00:04:30.960]  在我們的地盤那裡搗亂
[00:04:30.960 --> 00:04:32.960]  在我們的地盤搗亂
[00:04:32.960 --> 00:04:36.960]  代表這個權貴主要收入來源的兌換
[00:04:36.960 --> 00:04:40.520]  銀錢和牛羊買賣的攤檔將會搗亂
[00:04:40.520 --> 00:04:43.760]  將這些代表權貴主要收入來源的這些
[00:04:43.760 --> 00:04:46.840]  兌換銀錢和買賣牛羊的這些攤子搗亂
[00:04:46.840 --> 00:04:48.840]  你想在這麼緊張的時刻
[00:04:48.840 --> 00:04:50.840]  你想在這麼緊張的時刻
[00:04:50.840 --> 00:04:53.840]  你有沒有必要將自己置身在這些
[00:04:53.840 --> 00:04:57.160]  這麼緊張的政治權力鬥爭的風暴當中呢
[00:04:57.160 --> 00:05:01.440]  有沒有必要將自己置身於這種權力鬥爭的一個景況當中呢
[00:05:01.440 --> 00:05:02.760]  一個處理不當呢
[00:05:02.760 --> 00:05:03.840]  一個處理不當
[00:05:03.840 --> 00:05:08.240]  自己多年來所建立的所謂宗教政治地位都不保
[00:05:08.240 --> 00:05:12.120]  自己多年來所建立的所謂的宗教地位都可能不保
[00:05:12.120 --> 00:05:14.480]  心裏面有彷彿有個聲音同時在講
[00:05:14.480 --> 00:05:17.160]  他心裏面彷彿有個聲音也許對自己說
[00:05:17.160 --> 00:05:18.720]  你個底冇算啊
[00:05:18.720 --> 00:05:20.120]  你個底冇算了吧
[00:05:20.120 --> 00:05:21.160]  回頭是岸啊
[00:05:21.160 --> 00:05:21.960]  回頭是岸
[00:05:21.960 --> 00:05:23.640]  你今日所得來的身份
[00:05:23.640 --> 00:05:25.040]  你今天所得來的身份
[00:05:25.040 --> 00:05:26.040]  得來不易
[00:05:26.040 --> 00:05:26.760]  得來不易
[00:05:26.760 --> 00:05:29.760]  你經過幾多年才努力爬到你這樣的高位
[00:05:29.760 --> 00:05:32.320]  你經過多少年才努力爬到這個地位
[00:05:32.320 --> 00:05:35.600]  何必為一位非親非故的宗教狂熱者
[00:05:35.600 --> 00:05:38.080]  何必為了一個非親非故的宗教狂熱者
[00:05:38.080 --> 00:05:39.520]  奠送自己大好的前途呢
[00:05:39.520 --> 00:05:41.360]  奠送自己大好的前途呢
[00:05:41.360 --> 00:05:43.960]  其實你個底冇問道的過程呢
[00:05:43.960 --> 00:05:45.840]  其實你個底冇問道的過程呢
[00:05:45.840 --> 00:05:49.440]  和我們昔日去尋找信仰都可能有些共同的畫面
[00:05:49.440 --> 00:05:52.240]  和我們昔日去尋找信仰都可能有些共同的畫面
[00:05:52.240 --> 00:05:54.400]  你還有沒有想過第一次去踏足教會
[00:05:54.400 --> 00:05:56.440]  你有沒有想到你第一次踏進教會的時候
[00:05:56.440 --> 00:05:58.040]  一大堆陌生的門口
[00:05:58.040 --> 00:05:59.160]  一大堆陌生的面孔
[00:05:59.160 --> 00:06:01.800]  一大堆我又聽不明白的思覺
[00:06:01.800 --> 00:06:03.360]  一大堆我聽不懂的思覺
[00:06:03.360 --> 00:06:05.400]  又聽不明白牧師講的宗教術語
[00:06:05.400 --> 00:06:07.120]  又聽不懂牧師說的宗教術語
[00:06:07.120 --> 00:06:09.640]  無論我自己社會的地位如何
[00:06:09.640 --> 00:06:11.480]  無論我自己社會的地位如何
[00:06:11.480 --> 00:06:14.920]  無論我在我自己的領域範圍裡有多麼的獨當一面
[00:06:14.920 --> 00:06:18.400]  無論我在我自己的領域範圍有多麼的獨當一面
[00:06:18.400 --> 00:06:21.240]  但去到教會突然變了一個無知的人
[00:06:21.240 --> 00:06:23.400]  但突然來到教會好像變了一個無知的人
[00:06:23.400 --> 00:06:26.080]  以往所有的經驗都派不上用場
[00:06:26.080 --> 00:06:28.320]  以往所有的經驗都再也派不上用場
[00:06:28.320 --> 00:06:30.120]  傻乎乎的坐在那邊
[00:06:30.120 --> 00:06:31.760]  很像個傻子一樣坐在那裡
[00:06:31.760 --> 00:06:33.720]  似懂非懂
[00:06:33.720 --> 00:06:34.680]  反問自己
[00:06:34.680 --> 00:06:35.520]  就反問自己
[00:06:35.520 --> 00:06:36.560]  為什麼那麼衝動呢
[00:06:36.560 --> 00:06:37.560]  我幹嘛那麼衝動呢
[00:06:37.560 --> 00:06:40.280]  我為什麼被人三言兩語說服了來教會呢
[00:06:40.280 --> 00:06:42.200]  我幹嘛那麼三言兩語就被人家勸我
[00:06:42.200 --> 00:06:43.720]  為什麼要自暴其短呢
[00:06:43.720 --> 00:06:45.160]  我幹嘛要自暴其短呢
[00:06:45.160 --> 00:06:47.320]  但這個可能就是很多人
[00:06:47.320 --> 00:06:51.400]  特別是專業人士在沉渡過程裡面面對的掙扎
[00:06:51.400 --> 00:06:54.320]  但這或許就是很多特別是像一些專業人士
[00:06:54.320 --> 00:06:56.800]  在尋道的時候的一些經驗
[00:06:56.800 --> 00:06:57.680]  另一方面呢
[00:06:57.680 --> 00:07:00.240]  尼哥蒂姆作為一個宗教領袖
[00:07:00.240 --> 00:07:02.240]  另一方面尼哥蒂姆他作為一個宗教領袖
[00:07:02.240 --> 00:07:03.920]  他熟悉舊約的律法
[00:07:03.920 --> 00:07:05.120]  他很熟悉舊約的律法
[00:07:05.120 --> 00:07:06.800]  他的人生的盼望
[00:07:06.800 --> 00:07:07.880]  他的人生的盼望
[00:07:07.880 --> 00:07:11.080]  豈不是多年來期待這位尼祥亞的來臨呢
[00:07:11.080 --> 00:07:13.920]  豈不是要在等待那位應許的彌賽亞來到
[00:07:13.920 --> 00:07:17.600]  為什麼這位耶穌和我打滾多年的宗教天子
[00:07:17.600 --> 00:07:21.040]  所認識的宗教領袖的風格完全不同的
[00:07:21.040 --> 00:07:23.200]  為什麼這位耶穌和我這個所謂的
[00:07:23.200 --> 00:07:26.280]  打滾多年的宗教圈子所認識的宗教領袖
[00:07:26.280 --> 00:07:27.200]  完全不同呢
[00:07:27.200 --> 00:07:28.880]  他好像一塊磁鐵那樣
[00:07:28.880 --> 00:07:30.160]  他好像一塊磁鐵那樣
[00:07:30.160 --> 00:07:31.320]  他去到哪裡
[00:07:31.320 --> 00:07:32.080]  他去到哪裡
[00:07:32.080 --> 00:07:33.720]  大量的群眾被吸引
[00:07:33.720 --> 00:07:35.040]  大量的群眾被吸引
[00:07:35.040 --> 00:07:36.400]  他所言所行
[00:07:36.400 --> 00:07:37.360]  他所言所行
[00:07:37.360 --> 00:07:39.600]  從來都不會賣弄或者煽動
[00:07:39.600 --> 00:07:41.000]  從來都不會賣弄或是煽動
[00:07:41.000 --> 00:07:42.520]  是更觸動人心
[00:07:42.520 --> 00:07:43.480]  但卻觸動人心
[00:07:43.480 --> 00:07:46.720]  每一句說話都好像講出我們心底裏面的說話
[00:07:46.720 --> 00:07:49.480]  每一句話好像都說中了我們心裏面的話
[00:07:49.480 --> 00:07:52.440]  這個豈不是我一生追求的宗教情懷
[00:07:52.440 --> 00:07:54.840]  這個豈不是我一生所追求的那個宗教情懷
[00:07:54.840 --> 00:07:57.560]  我想就是這種天人交戰的心情
[00:07:57.560 --> 00:08:00.000]  我想就像這種天人交戰的這種心情
[00:08:00.000 --> 00:08:03.480]  成為一股動力迫使尼哥底部夜訪耶穌
[00:08:03.480 --> 00:08:05.920]  成為了一股動力來迫使尼哥底部
[00:08:05.920 --> 00:08:07.000]  在夜裏去訪問祂
[00:08:07.000 --> 00:08:10.800]  所以在這一幕場景當中
[00:08:10.800 --> 00:08:13.840]  就馬上讓我們想起耶穌曾經講過的說話
[00:08:13.840 --> 00:08:16.160]  馬上讓我們想起耶穌曾經說過的話
[00:08:16.160 --> 00:08:17.880]  祂說光照在黑暗裏面
[00:08:17.880 --> 00:08:19.240]  祂說光照在黑暗裏面
[00:08:19.240 --> 00:08:20.640]  黑暗卻不接受光
[00:08:20.640 --> 00:08:21.800]  黑暗卻不接受光
[00:08:21.800 --> 00:08:23.280]  我是世上的光
[00:08:23.280 --> 00:08:24.360]  我是世上的光
[00:08:24.360 --> 00:08:26.880]  跟從我的人就不會在黑暗裏面走
[00:08:26.880 --> 00:08:28.120]  就不在黑暗裏走
[00:08:28.120 --> 00:08:29.640]  必要得著生命的光
[00:08:29.640 --> 00:08:30.720]  必要得著生命的光
[00:08:30.720 --> 00:08:33.840]  其實尼哥底部今次的夜訪
[00:08:33.840 --> 00:08:35.560]  其實尼哥底部這一次的夜訪
[00:08:35.560 --> 00:08:38.960]  某個程度是從黑暗走向光明的開始
[00:08:38.960 --> 00:08:41.640]  某個程度是從黑暗走向光明的開始
[00:08:41.640 --> 00:08:44.600]  祂代表的不單止個人信仰的沉溯
[00:08:44.600 --> 00:08:46.920]  祂代表的不單止個人信仰的沉溯
[00:08:46.920 --> 00:08:49.400]  其實是祂自己個人在兩個世界
[00:08:49.400 --> 00:08:51.400]  也是祂自己個人在兩個世界
[00:08:51.400 --> 00:08:52.640]  黑暗和光明
[00:08:52.640 --> 00:08:53.640]  黑暗和光明
[00:08:53.640 --> 00:08:56.120]  兩個權勢之間的徘徊
[00:08:56.120 --> 00:08:57.840]  兩個權勢之間的徘徊
[00:08:57.840 --> 00:09:00.720]  如果我留在猶太人的宗教圈子裏面
[00:09:00.720 --> 00:09:02.720]  如果我留在猶太人的宗教圈子裏面
[00:09:02.720 --> 00:09:05.240]  我仍然垂手可得明和利
[00:09:05.240 --> 00:09:07.160]  我仍然垂手可得這些明和利
[00:09:07.160 --> 00:09:09.080]  如果我走向這位的耶穌
[00:09:09.080 --> 00:09:10.640]  但如果我走向耶穌
[00:09:10.640 --> 00:09:11.920]  一個處理不好
[00:09:11.920 --> 00:09:12.640]  一個處理不到
[00:09:12.640 --> 00:09:14.240]  我畢生的奮鬥就付諸流水
[00:09:14.240 --> 00:09:16.320]  我畢生的奮鬥就付諸流水
[00:09:16.320 --> 00:09:18.040]  到底留在黑暗裏面
[00:09:18.040 --> 00:09:19.040]  到底是留在黑暗裏面
[00:09:19.040 --> 00:09:20.040]  或者轉向光明
[00:09:20.040 --> 00:09:21.280]  或者轉向光明
[00:09:21.280 --> 00:09:24.840]  所以如果大家熟悉這個楊佛陰的敘事手法
[00:09:24.840 --> 00:09:27.360]  所以如果大家熟悉約翰福音這個敘事的手法
[00:09:27.360 --> 00:09:29.840]  其實尼哥底部一句說話都未講
[00:09:29.840 --> 00:09:31.360]  其實尼哥底部祂一句話都未講
[00:09:31.360 --> 00:09:36.680]  整個場景和佈局已經講了很多東西
[00:09:36.680 --> 00:09:40.280]  場景已經承載著豐富的神學意念
[00:09:40.280 --> 00:09:44.280]  場景已經承載了許多豐富的神學意識
[00:09:44.280 --> 00:09:48.360]  關鍵就是我們讀者能不能掌握這個敘事的節奏
[00:09:48.360 --> 00:09:52.080]  關鍵就是我們讀者能不能去跟到這個敘事的節奏
[00:09:52.080 --> 00:09:55.480]  進入這個敘事的場景
[00:09:55.480 --> 00:10:00.400]  不愧是在官場打滾多年
[00:10:00.400 --> 00:10:03.480]  對談一開始
[00:10:03.480 --> 00:10:07.000]  尼哥底部就單刀直入
[00:10:07.000 --> 00:10:09.720]  他說拉比老師
[00:10:09.720 --> 00:10:15.640]  我知道祢是從神那裏來做師父的
[00:10:15.640 --> 00:10:18.320]  因為祢所行的神蹟
[00:10:18.320 --> 00:10:19.880]  沒有上帝的同在
[00:10:19.880 --> 00:10:22.880]  沒有人能夠做到
[00:10:22.880 --> 00:10:27.520]  祢見祂就先公為一番
[00:10:27.520 --> 00:10:30.280]  我們經常說千川萬川馬屁不出
[00:10:30.280 --> 00:10:32.920]  我們常常都說千川萬川馬屁不出
[00:10:32.920 --> 00:10:34.520]  千拍拍去馬屁先
[00:10:34.520 --> 00:10:35.960]  千拍拍去馬屁
[00:10:35.960 --> 00:10:38.240]  如果有意從政的人呢
[00:10:38.240 --> 00:10:40.120]  我想如果有意從政的人呢
[00:10:40.120 --> 00:10:41.920]  特別是我們新一屆的特首呢
[00:10:41.920 --> 00:10:43.320]  特別是我們新一屆的特首呢
[00:10:43.320 --> 00:10:45.760]  應該要好好向尼哥底部學習說話的技巧
[00:10:45.760 --> 00:10:49.400]  應該要好好向尼哥底部學習說話的技巧
[00:10:49.400 --> 00:10:54.200]  他既指出耶穌的語別不同
[00:10:54.200 --> 00:10:57.280]  他既指出耶穌的語別不同
[00:10:57.280 --> 00:11:00.760]  但他有意無意地流露自己的洞察力
[00:11:00.760 --> 00:11:02.480]  但他有意無意地流露自己的洞察力
[00:11:02.480 --> 00:11:07.280]  但他有意無意地流露自己的洞察力
[00:11:07.280 --> 00:11:10.400]  所謂慧眼識英雄
[00:11:10.400 --> 00:11:12.760]  阿叔都不是省油的燈
[00:11:12.760 --> 00:11:16.920]  就是我本人阿叔都不是省油的燈
[00:11:16.920 --> 00:11:19.040]  我都不是等閒之輩
[00:11:19.040 --> 00:11:20.120]  我也不是等閒之輩
[00:11:20.120 --> 00:11:22.280]  所以我一眼就看出祢語別不同了
[00:11:22.280 --> 00:11:23.920]  所以我一眼就看出祢語別不同了
[00:11:23.920 --> 00:11:27.360]  尼哥底部一番好像仙聲奪人
[00:11:27.360 --> 00:11:29.760]  尼哥底部一番好像仙聲奪人
[00:11:29.760 --> 00:11:31.240]  滴水不漏的說話呢
[00:11:31.240 --> 00:11:33.360]  滴水不漏的說話呢
[00:11:33.360 --> 00:11:35.440]  你知不知道比亞分的敘事者
[00:11:35.440 --> 00:11:38.600]  採用成為一種嘲諷的材料
[00:11:38.600 --> 00:11:40.960]  你知不知道這位約翰福音的敘述者
[00:11:40.960 --> 00:11:43.640]  他把祂形容成一個嘲諷的材料
[00:11:43.640 --> 00:11:45.320]  耶穌怎樣回答祂呢
[00:11:45.320 --> 00:11:46.240]  耶穌怎樣回答祂呢
[00:11:46.240 --> 00:11:48.520]  好像一盆冷水的灶頭林
[00:11:48.520 --> 00:11:50.560]  好像一盆冷水從頭灌下去
[00:11:50.560 --> 00:11:52.960]  他說我實實在在的告訴你
[00:11:52.960 --> 00:11:55.120]  他說我實實在在的告訴你
[00:11:55.120 --> 00:11:58.320]  人若不重生
[00:11:58.320 --> 00:12:01.560]  就不能見神的國
[00:12:01.560 --> 00:12:07.240]  就是說在耶穌的眼中
[00:12:07.240 --> 00:12:09.040]  就是說在耶穌的眼中
[00:12:09.040 --> 00:12:12.200]  耶穌一針見血的指出這個問題的關鍵
[00:12:12.200 --> 00:12:14.440]  耶穌一針見血的指出這個問題的關鍵
[00:12:14.440 --> 00:12:17.000]  尼哥底部你雖然是一個猶太的高官
[00:12:17.000 --> 00:12:18.840]  尼哥底部你雖然是一個猶太的高官
[00:12:18.840 --> 00:12:20.920]  你是一個法律賽人
[00:12:20.920 --> 00:12:22.800]  你是一個宗教的領袖
[00:12:22.800 --> 00:12:23.800]  你是一個宗教的領袖
[00:12:23.800 --> 00:12:25.040]  你牽手而發
[00:12:25.040 --> 00:12:26.040]  你虔誠地遵守
[00:12:26.040 --> 00:12:27.120]  但在耶穌的眼中
[00:12:27.120 --> 00:12:29.040]  原來你連入場券都沒有
[00:12:29.040 --> 00:12:30.080]  但在耶穌的眼中
[00:12:30.080 --> 00:12:31.480]  原來祂連入場券都沒有
[00:12:31.480 --> 00:12:33.280]  你不要說去見上帝
[00:12:33.280 --> 00:12:35.360]  連見上帝的國你都沒有機會
[00:12:35.360 --> 00:12:36.560]  你不要說去見上帝
[00:12:36.560 --> 00:12:38.160]  連見上帝的國你都沒有
[00:12:38.160 --> 00:12:40.720]  情況有似身為教會的主任牧師
[00:12:40.720 --> 00:12:43.480]  這情況就很像教會的一個主任牧師
[00:12:43.480 --> 00:12:45.040]  人家問我你信了耶穌沒有
[00:12:45.040 --> 00:12:46.440]  人家問他說你信耶穌嗎
[00:12:46.440 --> 00:12:47.040]  我沒有
[00:12:47.040 --> 00:12:48.600]  不過我對信仰有興趣
[00:12:48.600 --> 00:12:49.200]  我還沒有
[00:12:49.200 --> 00:12:50.720]  我只是對信仰有興趣
[00:12:50.720 --> 00:12:52.200]  不過他們給我職位我做
[00:12:53.600 --> 00:12:54.760]  他給我一個職位做
[00:12:54.760 --> 00:12:55.080]  那我就
[00:12:55.080 --> 00:12:56.800]  情況就好像這樣
[00:12:56.800 --> 00:12:57.760]  情況就很像這樣
[00:12:57.760 --> 00:13:00.480]  所以當尼哥蒂姆口聲聲
[00:13:00.480 --> 00:13:02.200]  我知道的時候
[00:13:02.200 --> 00:13:04.240]  所以當尼哥蒂姆口聲聲的說
[00:13:04.240 --> 00:13:05.240]  我知道的時候
[00:13:05.240 --> 00:13:07.560]  所以耶穌形容你不能看見
[00:13:07.560 --> 00:13:09.480]  被耶穌卻用形容你不能看見
[00:13:09.480 --> 00:13:11.160]  成為一個強烈的對比
[00:13:11.160 --> 00:13:12.760]  成為一個強烈的對比
[00:13:12.760 --> 00:13:15.320]  當人人以為我知道的時候
[00:13:15.320 --> 00:13:16.960]  當人以為我知道的時候
[00:13:16.960 --> 00:13:18.760]  竟然變成了他的無知
[00:13:18.760 --> 00:13:20.560]  竟然變成了他的無知
[00:13:20.560 --> 00:13:23.120]  尼哥蒂姆所說的我知道
[00:13:23.120 --> 00:13:24.840]  尼哥蒂姆所說的我知道
[00:13:24.840 --> 00:13:28.000]  是建基於他所代表過時的宗教經驗
[00:13:28.000 --> 00:13:32.680]  是建基於他所代表過時的宗教經驗
[00:13:32.680 --> 00:13:34.520]  他以為自己知道
[00:13:34.520 --> 00:13:35.560]  他以為自己知道
[00:13:35.560 --> 00:13:37.280]  他以為自己相信
[00:13:37.280 --> 00:13:38.240]  他以為自己相信
[00:13:38.240 --> 00:13:41.240]  他以為自己有那個權威和洞察力
[00:13:41.240 --> 00:13:43.480]  他以為自己有那個權威和洞察力
[00:13:43.480 --> 00:13:45.560]  他以為自己與人不同
[00:13:45.560 --> 00:13:46.960]  他以為自己與人不同
[00:13:46.960 --> 00:13:48.880]  他以為自己走反一步
[00:13:48.880 --> 00:13:50.520]  他以為自己比別人走得快
[00:13:50.520 --> 00:13:51.880]  但原來在耶穌的眼中
[00:13:51.880 --> 00:13:53.920]  他沒有經歷這個屬人的重生
[00:13:53.920 --> 00:13:55.280]  但原來在耶穌的眼中
[00:13:55.280 --> 00:13:56.760]  我沒有經歷過這個重生
[00:13:56.760 --> 00:14:00.440]  所以他所謂的這些宗教經驗
[00:14:00.440 --> 00:14:02.400]  所以他所謂的這些宗教經驗
[00:14:02.400 --> 00:14:03.960]  結果變成他的無知
[00:14:03.960 --> 00:14:05.600]  結果卻變成了他的無知
[00:14:05.600 --> 00:14:08.120]  在整個對談發展下去
[00:14:08.120 --> 00:14:09.720]  整個對談發展下去
[00:14:09.720 --> 00:14:12.760]  你看到進一步顯示來的底露
[00:14:12.760 --> 00:14:14.920]  就是對信仰那份的貧乏
[00:14:14.920 --> 00:14:15.800]  你看到了
[00:14:15.800 --> 00:14:18.520]  更加顯示看到尼哥蒂姆對信仰的疲乏
[00:14:18.520 --> 00:14:21.160]  他仍然按照自己宗教的邏輯
[00:14:21.160 --> 00:14:23.240]  他仍然依照自己宗教的邏輯
[00:14:23.240 --> 00:14:24.840]  他就去回應耶穌了
[00:14:24.840 --> 00:14:26.040]  他就去回應耶穌了
[00:14:26.040 --> 00:14:29.040]  他說人已老了如何能重生呢
[00:14:29.040 --> 00:14:30.920]  他說人已經老了怎麼能重生呢
[00:14:30.920 --> 00:14:33.280]  豈能再進母腹生出來呢
[00:14:33.280 --> 00:14:35.320]  豈能再入母腹出來嗎
[00:14:35.320 --> 00:14:38.880]  前提是耶穌說你不重生不能進神的國
[00:14:38.880 --> 00:14:42.040]  前提是耶穌說你不重生不能進神的國
