
[00:00:00.000 --> 00:00:03.080]  我們立刻開始看《雅各書》
[00:03:30.400 --> 00:03:32.800]  他說這些人是散居
[00:03:32.800 --> 00:03:34.520]  散居有幾個可能性
[00:03:34.520 --> 00:03:38.600]  如果你記得當時在聖靈降臨五旬節的時候
[00:03:38.600 --> 00:03:40.440]  很多人是三千人信主
[00:03:40.440 --> 00:03:43.240]  但是三千人不是每個人住在猶太人裏面
[00:03:43.240 --> 00:03:47.040]  其實當中有很多人是從散居回去過節
[00:03:47.040 --> 00:03:50.920]  所以他過完節之後可能又回到他原本住的地方
[00:03:50.920 --> 00:03:53.440]  但是另外在《小行狀》第八章裏面
[00:03:53.440 --> 00:03:56.640]  講到耶路撒冷教會被大逼迫
[00:03:56.640 --> 00:04:00.160]  而大逼迫之後又有很多人散居了
[00:04:00.160 --> 00:04:01.920]  所以這些散居的人
[00:04:01.920 --> 00:04:04.240]  有些可能本來就住在外國
[00:04:04.240 --> 00:04:08.560]  有些可能是因爲被逼迫緣故去到外國
[00:04:08.560 --> 00:04:09.560]  但是無論如何
[00:04:09.560 --> 00:04:10.840]  有些如果你是猶太人
[00:04:10.840 --> 00:04:11.960]  你信了耶穌之後
[00:04:11.960 --> 00:04:13.600]  你再回到你原本的地方
[00:04:13.600 --> 00:04:15.360]  跟他說你信了耶穌的時候
[00:04:15.360 --> 00:04:18.840]  很有可能會被當地的猶太人又排斥
[00:04:18.840 --> 00:04:22.560]  所以他們又面對不同的逼迫
[00:04:22.560 --> 00:04:26.480]  「我的弟兄們,你們遭受各種試驗」
[00:04:26.480 --> 00:04:29.760]  這個試驗是在講逼迫
[00:04:29.760 --> 00:04:33.000]  「都要應爲事大喜樂」
[00:04:33.000 --> 00:04:35.480]  帶試驗大喜樂,聽不聽到?
[00:04:35.480 --> 00:04:39.040]  不是說「哎呀,不幸運了,忍耐」這麼簡單
[00:04:39.040 --> 00:04:40.800]  他不僅叫你忍
[00:04:40.800 --> 00:04:42.560]  他說你帶着喜樂的心去忍
[00:04:42.560 --> 00:04:47.600]  「因爲知道你們信心經過考驗就身忍耐」
[00:04:47.600 --> 00:04:49.120]  信心經過考驗
[00:04:49.120 --> 00:04:50.280]  信心的考驗
[00:04:50.280 --> 00:04:53.280]  這個遲早在《彼得前書》會再出來
[00:04:53.280 --> 00:04:55.240]  在整個新約裏面出現過兩次
[00:04:55.240 --> 00:04:56.360]  一個在《雅各書》
[00:04:56.360 --> 00:04:58.360]  一個在《彼得前書》
[00:04:58.360 --> 00:05:02.480]  「但要讓忍耐發揮完全的功能」
[00:05:02.480 --> 00:05:05.760]  「使你們又能又完全又完整」
[00:05:05.760 --> 00:05:07.280]  這個講到是成熟了
[00:05:07.280 --> 00:05:12.880]  上帝用那個火,用那個逼迫的苦難的火
[00:05:12.880 --> 00:05:14.880]  去讓你成爲精金
[00:05:14.880 --> 00:05:16.880]  如果你去看《彼得前書》的時候
[00:05:16.880 --> 00:05:19.280]  祂要我們完全通過什麼?
[00:05:19.280 --> 00:05:21.280]  祂的旨意就是
[00:05:21.280 --> 00:05:23.280]  九九八十一難
[00:05:23.280 --> 00:05:26.520]  但是你不會被九九八十一難傷害到的
[00:05:26.520 --> 00:05:28.720]  不過這九九八十一難
[00:05:28.720 --> 00:05:30.960]  會令你成爲完全
[00:05:30.960 --> 00:05:34.040]  「你們中間若有人缺少智慧」
[00:05:34.040 --> 00:05:38.440]  「就該求那口賜與仁幼不斥責仁的上帝」
[00:05:38.440 --> 00:05:40.120]  上帝「必賜給他」
[00:05:40.120 --> 00:05:42.160]  很多時候我們一去看《雅各書》
[00:05:42.160 --> 00:05:45.640]  我們忘記了背後的大圖畫就是逼迫
[00:05:45.640 --> 00:05:47.760]  於是我們其中一個金句就說
[00:05:47.760 --> 00:05:50.440]  「喂,你工作上有些困難」
[00:05:50.440 --> 00:05:51.640]  聖經這樣說
[00:05:51.640 --> 00:05:54.440]  「你們中間若有人缺少智慧」
[00:05:54.440 --> 00:05:59.880]  「可以去求那個口賜衆人不斥責的上帝」
[00:05:59.880 --> 00:06:01.080]  「他一定會賜給你的」
[00:06:01.080 --> 00:06:03.200]  「弟兄我爲你祈禱」
[00:06:03.200 --> 00:06:04.880]  「那你就死了」
[00:06:04.880 --> 00:06:08.440]  這個智慧就不是你正在說上班的智慧
[00:06:08.440 --> 00:06:10.680]  甚至不是你關係上的智慧
[00:06:10.680 --> 00:06:11.880]  爲什麼呢?
[00:06:11.880 --> 00:06:16.320]  有人說《雅各書》是新約的智慧文獻
[00:06:16.320 --> 00:06:19.600]  但都記得《雅各書》的大圖畫是什麼
[00:06:19.600 --> 00:06:22.360]  是逼迫中的智慧
[00:06:22.360 --> 00:06:24.800]  如果我問你在舊約聖經裏面
[00:06:24.800 --> 00:06:28.520]  有本智慧的書籍是講逼迫或者是苦難的
[00:06:28.520 --> 00:06:30.960]  你會想到什麼呢?
[00:06:30.960 --> 00:06:34.240]  《雅各書》,不是,《約伯記》
[00:06:34.240 --> 00:06:35.840]  在舊約聖經裏面
[00:06:35.840 --> 00:06:39.720]  我們這個缺少智慧就不是真言
[00:06:39.720 --> 00:06:41.000]  是生活智慧
[00:06:41.000 --> 00:06:43.480]  我們很多時候讀《雅各書》的時候
[00:06:43.480 --> 00:06:46.200]  將《雅各書》變成了生活智慧
[00:06:46.200 --> 00:06:48.840]  我們當它是一個大圖畫,是舞蹈的
[00:06:48.840 --> 00:06:51.120]  於是他在講人與人的關係
[00:06:51.120 --> 00:06:53.160]  「你要看你的舌頭」
[00:06:53.160 --> 00:06:54.720]  「你要小心說話」
[00:06:54.720 --> 00:06:56.640]  「對子女說話要小心」
[00:06:56.640 --> 00:06:59.120]  「對老婆說話要小心」
[00:06:59.120 --> 00:07:02.200]  「對教會牧師說話要小心」
[00:07:02.200 --> 00:07:04.560]  不是他在講這些東西
[00:07:04.560 --> 00:07:08.760]  他在講受苦的時候的智慧
[00:07:08.760 --> 00:07:09.840]  我怎麼知道呢?
[00:07:09.840 --> 00:07:12.240]  因爲去到第五章,誰會出來呢?
[00:07:12.240 --> 00:07:14.400]  約伯會出來
[00:07:14.400 --> 00:07:15.880]  所以他在講這個智慧
[00:07:15.880 --> 00:07:17.080]  什麼叫做智慧?
[00:07:17.080 --> 00:07:18.440]  在舊約聖經裏面
[00:07:18.440 --> 00:07:20.440]  是敬畏耶和華是智慧的開端
[00:07:20.440 --> 00:07:22.440]  「認識自成者便是聰明人」
[00:07:22.440 --> 00:07:23.800]  爲什麼他們需要智慧?
[00:07:23.800 --> 00:07:25.040]  因爲你會看到
[00:07:25.040 --> 00:07:26.440]  在苦難當中
[00:07:26.440 --> 00:07:29.560]  有些人想放棄他們的信仰
[00:07:29.560 --> 00:07:31.120]  於是他們需要智慧
[00:07:31.120 --> 00:07:32.240]  其實他們需要的是什麼呢?
[00:07:32.240 --> 00:07:33.280]  敬畏上帝
[00:07:33.280 --> 00:07:35.160]  知道除耶穌以外
[00:07:35.160 --> 00:07:36.360]  便無請求
[00:07:36.360 --> 00:07:36.840]  你明白嗎?
[00:07:36.840 --> 00:07:38.280]  這個叫智慧
[00:07:38.280 --> 00:07:39.760]  他說你需要的是
[00:07:39.760 --> 00:07:42.040]  知道唯有耶穌可以請求
[00:07:42.040 --> 00:07:43.760]  你放棄這個信仰
[00:07:43.760 --> 00:07:47.680]  你就必定被上帝所審判
[00:07:47.680 --> 00:07:50.360]  「只要憑着信心求一點也不疑惑」
[00:07:50.360 --> 00:07:53.560]  「因爲那疑惑的就像海中波浪」
[00:07:53.560 --> 00:07:56.920]  「被風吹動翻騰」
[00:07:56.920 --> 00:08:00.600]  「這些人不要想再處於那裏得到什麼」
[00:08:00.600 --> 00:08:04.120]  「三心兩意的人在他一切所行的路上」
[00:08:04.120 --> 00:08:05.320]  「也搖擺不定」
[00:08:05.320 --> 00:08:06.600]  三心兩意的人
[00:08:06.600 --> 00:08:07.560]  他說你求的時候
[00:08:07.560 --> 00:08:08.680]  你知道上帝一定會
[00:08:08.680 --> 00:08:10.120]  你要堅忍
[00:08:10.120 --> 00:08:11.800]  等待上帝給你這個
[00:08:11.800 --> 00:08:13.920]  屬天受苦的智慧
[00:08:13.920 --> 00:08:15.760]  敬畏祂的智慧
[00:08:15.760 --> 00:08:18.400]  有時我們去到這些三心兩意
[00:08:18.400 --> 00:08:19.120]  我們經常都會說
[00:08:19.120 --> 00:08:20.520]  哎呀,人都很軟弱
[00:08:20.520 --> 00:08:22.120]  我們都很三心兩意
[00:08:22.120 --> 00:08:23.720]  不過上帝是這樣的
[00:08:23.720 --> 00:08:24.600]  你搞錯了
[00:08:24.600 --> 00:08:25.960]  這個三心兩意
[00:08:25.960 --> 00:08:27.760]  在整本《新約聖經》裏面出現過兩次
[00:08:27.760 --> 00:08:30.280]  兩次都是在《雅各書》裏面的
[00:08:30.280 --> 00:08:30.880]  一次在這裏
[00:08:30.880 --> 00:08:33.160]  一次在《雅各書》第四章第八節
[00:08:33.160 --> 00:08:34.720]  在第四章第八節的時候
[00:08:34.720 --> 00:08:38.280]  雅各再次點名這些三心兩意
[00:08:38.280 --> 00:08:39.240]  double-minded
[00:08:39.240 --> 00:08:40.840]  如果你看英文
[00:08:40.840 --> 00:08:41.640]  double-minded的人
[00:08:41.640 --> 00:08:42.200]  他叫他們什麼
[00:08:42.200 --> 00:08:44.600]  叫他們悔改
[00:08:44.600 --> 00:08:46.520]  如果你看整本《聖經》
[00:08:46.520 --> 00:08:48.600]  除了《新約》的《雅各書》
[00:08:48.600 --> 00:08:49.600]  還有另外一個地方
[00:08:49.600 --> 00:08:54.040]  有一個叫做心懷異議或者三心兩意的
[00:08:54.040 --> 00:08:55.200]  那個人在哪裏呢
[00:08:55.200 --> 00:08:57.800]  在《詩篇》一一九篇一一三節
[00:08:57.800 --> 00:08:59.000]  那裏說什麼呢
[00:08:59.000 --> 00:09:01.840]  心懷異議的人思
[00:09:01.840 --> 00:09:04.000]  耶和華所恨惡的
[00:09:04.000 --> 00:09:06.400]  千萬不要做一個心懷異議的人
[00:09:06.400 --> 00:09:09.160]  就是一腳踏兩船
[00:09:09.160 --> 00:09:12.240]  這個人爲什麼叫心懷異議呢
[00:09:12.240 --> 00:09:13.720]  他說上了耶和華的船
[00:09:13.720 --> 00:09:15.400]  不過因爲逼迫的緣故
[00:09:15.400 --> 00:09:17.360]  現在想着想下船
[00:09:17.360 --> 00:09:20.200]  左踏一個右踏一個
[00:09:20.200 --> 00:09:21.240]  心懷異議
[00:09:21.240 --> 00:09:23.080]  一隻腳在上帝的
[00:09:23.080 --> 00:09:24.360]  希望保住上帝的國度
[00:09:24.360 --> 00:09:27.600]  另一隻腳要踏返去地上的時候
[00:09:27.600 --> 00:09:30.960]  他說這個人在耶和華眼中看爲行乎
[00:09:30.960 --> 00:09:32.120]  你不可以心懷異議
[00:09:32.120 --> 00:09:33.440]  你要全心全意
[00:09:33.440 --> 00:09:34.240]  不二話
[00:09:34.240 --> 00:09:38.560]  去追求等待上帝賜這個職位給你
[00:09:38.560 --> 00:09:39.960]  我們去到第五章了
[00:09:39.960 --> 00:09:40.880]  結束了
[00:09:40.880 --> 00:09:42.920]  所以弟兄們你們要忍耐
[00:09:42.920 --> 00:09:43.560]  忍耐
[00:09:43.560 --> 00:09:44.240]  忍耐
[00:09:44.240 --> 00:09:45.320]  忍耐是爲什麼
[00:09:45.320 --> 00:09:47.600]  主,直到主來
[00:09:47.600 --> 00:09:51.600]  看那農夫等候田地的寶貝出產
[00:09:51.600 --> 00:09:52.680]  他們要忍耐
[00:09:52.680 --> 00:09:55.080]  他用這個農夫做的比喻
[00:09:55.080 --> 00:09:56.160]  一保
[00:09:56.160 --> 00:09:57.320]  你要知道
[00:09:57.320 --> 00:09:59.200]  二千年前或者現在都是
[00:09:59.200 --> 00:10:00.920]  做農夫要等待
[00:10:00.920 --> 00:10:02.160]  要忍耐
[00:10:02.160 --> 00:10:03.800]  有時天不下雨
[00:10:03.800 --> 00:10:04.680]  你怎樣都死
[00:10:04.680 --> 00:10:05.080]  沒辦法
[00:10:05.080 --> 00:10:06.720]  你等這個天下雨
[00:10:06.720 --> 00:10:08.160]  纔有收成
[00:10:08.160 --> 00:10:09.920]  他說你做農夫你要忍耐
[00:10:09.920 --> 00:10:11.480]  但是他告訴你有個動機
[00:10:11.480 --> 00:10:12.520]  這個動機就是
[00:10:12.520 --> 00:10:13.920]  主
[00:10:13.920 --> 00:10:14.640]  必在來
[00:10:14.640 --> 00:10:16.080]  主的日子以來
[00:10:16.080 --> 00:10:17.840]  你們要忍耐天冠你們的身
[00:10:17.840 --> 00:10:19.440]  因爲主來的日子更要
[00:10:19.440 --> 00:10:20.480]  在《新約聖經》裏面
[00:10:20.480 --> 00:10:24.240]  給我們兩個極大的動力去忍耐苦難
[00:10:24.240 --> 00:10:25.200]  第一個動力是
[00:10:25.200 --> 00:10:26.840]  耶穌的愛激勵我們
[00:10:26.840 --> 00:10:29.360]  我們和祂一起同死同復活
[00:10:29.360 --> 00:10:31.120]  同受苦同得榮耀
[00:10:31.120 --> 00:10:34.480]  這個是第一個動力
[00:10:34.480 --> 00:10:35.360]  和耶穌一起
[00:10:35.360 --> 00:10:36.520]  第二是
[00:10:36.520 --> 00:10:37.840]  祂就快回來
[00:10:37.840 --> 00:10:39.240]  祂必回來
[00:10:39.240 --> 00:10:41.960]  弟兄們你們不要彼此埋怨
[00:10:41.960 --> 00:10:44.320]  免得受審判看
[00:10:44.320 --> 00:10:46.480]  審判主站在門口了
[00:10:46.480 --> 00:10:47.720]  但是他在說什麼呢
[00:10:47.720 --> 00:10:49.840]  他在說因爲逼伯的緣故
[00:10:49.840 --> 00:10:52.200]  可能有些人心裏可以埋怨上帝
[00:10:52.200 --> 00:10:54.000]  也有彼此埋怨
[00:10:54.000 --> 00:10:54.520]  OK
[00:10:54.520 --> 00:10:56.720]  在這個埋怨當中他說
[00:10:56.720 --> 00:10:57.560]  他說你小心
[00:10:57.560 --> 00:10:59.680]  因爲主已經站在門內
[00:10:59.680 --> 00:11:02.400]  這件事有警告的性質
[00:11:02.400 --> 00:11:04.440]  就是說你不要以爲上帝聽不到
[00:11:04.440 --> 00:11:05.760]  上帝已經在門口
[00:11:05.760 --> 00:11:07.040]  牧師已經在門口了
[00:11:07.040 --> 00:11:07.760]  他什麼都聽到了
[00:11:07.760 --> 00:11:09.200]  你不要說他壞話
[00:11:09.200 --> 00:11:09.480]  OK
[00:11:09.480 --> 00:11:10.960]  你不要彼此爭論了
[00:11:10.960 --> 00:11:12.200]  爸媽已經在門口了
[00:11:12.200 --> 00:11:14.000]  弟弟拜託不要再吵了
[00:11:14.000 --> 00:11:14.680]  爲什麼
[00:11:14.680 --> 00:11:16.880]  因爲爸媽聽到了
[00:11:16.880 --> 00:11:18.320]  但是從另外一個角度來說
[00:11:18.320 --> 00:11:20.760]  他在給一個很正面的圖畫給你聽
[00:11:20.760 --> 00:11:21.960]  你知道耶穌在哪裏嗎
[00:11:21.960 --> 00:11:23.440]  耶穌就在門外
[00:11:23.440 --> 00:11:24.880]  裏面發生了什麼事
[00:11:24.880 --> 00:11:28.400]  裏面這個火焰山裏面發生了什麼事
[00:11:28.400 --> 00:11:29.560]  他全部知道了
[00:11:29.560 --> 00:11:30.400]  他看得到
[00:11:30.400 --> 00:11:31.800]  他聽得到
[00:11:31.800 --> 00:11:33.160]  只要你忍耐到底
[00:11:33.160 --> 00:11:35.320]  他必然回來請教你
[00:11:35.320 --> 00:11:37.440]  所以一面是負面的
[00:11:37.440 --> 00:11:38.480]  一面是正面
[00:11:38.480 --> 00:11:40.440]  他已經在門口了
[00:11:40.440 --> 00:11:42.600]  耶穌不在千里萬里以外
[00:11:42.600 --> 00:11:44.360]  耶穌就在門口
[00:11:44.360 --> 00:11:48.560]  這個歷史的終結將很快發生
[00:11:48.560 --> 00:11:51.200]  那你還留戀這個大衆嗎
[00:11:51.200 --> 00:11:52.360]  你要忍耐
[00:11:52.360 --> 00:11:54.760]  全心全意地去追求他的天國
[00:11:54.760 --> 00:11:55.880]  弟兄們你們
[00:11:55.880 --> 00:12:00.520]  要把那先前奉主名說話的衆先知
[00:12:00.520 --> 00:12:03.120]  作能受苦能忍耐的榜樣
[00:12:03.120 --> 00:12:06.200]  原來救養先知不是威
[00:12:06.200 --> 00:12:07.480]  是要受苦的
[00:12:07.480 --> 00:12:09.000]  我們今天覺得他很威
[00:12:09.000 --> 00:12:14.240]  講耶利米、議蔡、戴爾禮
[00:12:14.240 --> 00:12:16.520]  我們當他們很威
[00:12:16.520 --> 00:12:19.720]  其實所有的先知
[00:12:19.720 --> 00:12:20.640]  有一個共同點
[00:12:20.640 --> 00:12:23.400]  都是被當時的人所拒絕的
[00:12:23.400 --> 00:12:26.360]  這個對於我的衆牧師是很特別的
[00:12:26.360 --> 00:12:30.200]  就是很有一個重要的鼓勵
[00:12:30.200 --> 00:12:32.960]  因爲救養先知就是去傳
[00:12:32.960 --> 00:12:34.080]  然後上來跟你說
[00:12:34.080 --> 00:12:36.400]  你傳的東西他不會聽的
[00:12:36.400 --> 00:12:37.720]  不過你要傳
[00:12:37.720 --> 00:12:38.720]  傳的東西他不會聽的
[00:12:38.720 --> 00:12:40.200]  不過你繼續傳
[00:12:40.200 --> 00:12:42.520]  然後他又不會聽
[00:12:42.520 --> 00:12:44.880]  在新疆裏面有一點點是這樣的
[00:12:44.880 --> 00:12:46.680]  你務要傳得不時不得時
[00:12:46.680 --> 00:12:47.880]  有沒有人聽都好
[00:12:47.880 --> 00:12:50.360]  他以多發揚就繼續傳
[00:12:50.360 --> 00:12:51.200]  但他不會聽的
[00:12:51.200 --> 00:12:52.560]  不過你繼續傳
[00:12:52.560 --> 00:12:56.000]  繼續都是這樣
[00:12:56.000 --> 00:12:58.080]  看那些忍耐的人
[00:12:58.080 --> 00:13:00.680]  我們稱他們是有福的
[00:13:00.680 --> 00:13:03.960]  你們聽見過約伯的忍耐
[00:13:03.960 --> 00:13:05.040]  智慧文獻
[00:13:05.040 --> 00:13:06.200]  約伯的忍耐
[00:13:06.200 --> 00:13:08.360]  看見主給他的結局
[00:13:08.360 --> 00:13:11.120]  這個結局就不會在明年發生的
[00:13:11.120 --> 00:13:13.680]  如果你說今年忍得很慘
[00:13:13.680 --> 00:13:17.160]  會不會明年好像約伯那樣
[00:13:17.160 --> 00:13:21.280]  一鋪翻身
[00:13:21.280 --> 00:13:22.560]  不會的
[00:13:22.560 --> 00:13:23.640]  但是你幾時翻身呢?
[00:13:23.640 --> 00:13:25.400]  耶穌再回來的時候
[00:13:25.400 --> 00:13:30.200]  不要期待這一世人有好事過
[00:13:30.200 --> 00:13:32.280]  但是你知道主回來的時候
[00:13:32.280 --> 00:13:33.880]  你一定會翻身的
[00:13:33.880 --> 00:13:35.520]  看見主給他的結局
[00:13:35.520 --> 00:13:41.240]  知道主是充滿憐憫和慈悲的
[00:13:41.240 --> 00:13:44.960]  我們弟兄們你們中間若有人迷失了真道
[00:13:44.960 --> 00:13:47.120]  因爲逼迫的緣故
[00:13:47.120 --> 00:13:49.560]  因爲世界誘惑的緣故
[00:13:49.560 --> 00:13:50.600]  去了這個世界
[00:13:50.600 --> 00:13:53.280]  他不斷在這裏警告他們
[00:13:53.280 --> 00:13:54.440]  若有人迷失了
[00:13:54.440 --> 00:13:55.920]  而有人使他迴轉
[00:13:55.920 --> 00:13:58.240]  這一人該知道是一個罪人
[00:13:58.240 --> 00:14:00.720]  從迷途中迴轉
[00:14:00.720 --> 00:14:03.920]  會從死亡中把他靈魂救回來
[00:14:03.920 --> 00:14:05.560]  而且這一個是很多的罪
[00:14:05.560 --> 00:14:07.960]  整本《雅各書》爲何要寫呢?
[00:14:07.960 --> 00:14:11.400]  因爲要呼召罪人迴轉
[00:14:11.400 --> 00:14:15.960]  最後我們還是要看看中間這一篇
[00:14:15.960 --> 00:14:16.520]  信
[00:14:16.520 --> 00:14:18.200]  什麼叫做因信輕疑
[00:14:18.200 --> 00:14:21.080]  或者因行爲輕疑
[00:14:21.080 --> 00:14:22.920]  《雅各書》第二章第十九節這樣說
[00:14:22.920 --> 00:14:24.800]  你信上帝只有一位
[00:14:24.800 --> 00:14:26.520]  你信得很好
[00:14:26.520 --> 00:14:28.320]  連魔鬼也信
[00:14:28.320 --> 00:14:30.320]  且怕得發抖
[00:14:30.320 --> 00:14:33.040]  雅各在寫給猶太人
[00:14:33.040 --> 00:14:34.920]  他說你信
[00:14:34.920 --> 00:14:37.560]  這些所謂自己說我有信心的人
[00:14:37.560 --> 00:14:39.840]  他說我們都信上帝只有一位
[00:14:39.840 --> 00:14:40.560]  他在說什麼?
[00:14:40.560 --> 00:14:42.200]  他在說《舊約聖經》
[00:14:42.200 --> 00:14:45.480]  《舊約聖經》裏面的《生命記載錄章》裏面說
[00:14:45.480 --> 00:14:49.480]  以色列人最重要的法律界名是什麼?
[00:14:49.480 --> 00:14:50.600]  Hear O Israel
[00:14:50.600 --> 00:14:52.800]  以色列人你要聽
[00:14:52.800 --> 00:14:56.880]  因爲耶和華是獨一的真神
[00:14:56.880 --> 00:14:58.120]  上帝只有一位
[00:14:58.120 --> 00:14:59.160]  他在說那裏
[00:14:59.160 --> 00:15:00.200]  但下一句是什麼?
[00:15:00.200 --> 00:15:01.600]  如果上帝只有一位
[00:15:01.600 --> 00:15:03.160]  下一句是什麼?
[00:15:03.160 --> 00:15:06.960]  你們當盡心儘性盡義愛尼的上帝
[00:15:06.960 --> 00:15:07.960]  你明白嗎?
[00:15:07.960 --> 00:15:08.840]  他說
[00:15:08.840 --> 00:15:10.720]  你說上帝只有一位
[00:15:10.720 --> 00:15:12.320]  魔鬼也信
[00:15:12.320 --> 00:15:13.640]  你有時也會懷疑
[00:15:13.640 --> 00:15:16.840]  不過魔鬼從來不懷疑上帝存在
[00:15:16.840 --> 00:15:18.280]  但魔鬼有些事做不到
[00:15:18.280 --> 00:15:21.800]  他做不到對戀的下戀
