
[00:00:00.000 --> 00:00:03.000]  領導就是打造一個健康的生態
[00:15:39.000 --> 00:15:40.000]  接着怎麼辦
[00:15:40.000 --> 00:15:42.000]  接着怎麼辦
[00:15:42.000 --> 00:15:44.000]  斬了它
[00:15:44.000 --> 00:15:46.000]  這個比喻是誰說的
[00:15:46.000 --> 00:15:48.000]  耶穌說的
[00:15:48.000 --> 00:15:51.000]  你說耶穌不是愛的嗎
[00:15:51.000 --> 00:15:52.000]  不是愛到永遠的嗎
[00:15:52.000 --> 00:15:54.000]  爲什麼會斬了它
[00:15:54.000 --> 00:15:57.000]  因爲如果不斬了它的話
[00:15:57.000 --> 00:15:59.000]  它百戰地土
[00:16:02.000 --> 00:16:05.000]  當我們教會
[00:16:05.000 --> 00:16:06.000]  或者我問我們的人生
[00:16:06.000 --> 00:16:09.000]  怎麼纔可以結滿果子的時候
[00:16:09.000 --> 00:16:12.000]  我說第一點重要的
[00:16:12.000 --> 00:16:15.000]  就是打好人際的關係
[00:16:15.000 --> 00:16:20.000]  有一本書叫成功有約
[00:16:20.000 --> 00:16:22.000]  成功有約這本書
[00:16:22.000 --> 00:16:24.000]  講到一個問題就是
[00:16:24.000 --> 00:16:25.000]  在人與人之間裏面
[00:16:25.000 --> 00:16:27.000]  原來存着有一個戶口
[00:16:27.000 --> 00:16:29.000]  叫人情戶口
[00:16:30.000 --> 00:16:32.000]  關係越密切
[00:16:32.000 --> 00:16:35.000]  那個人情戶口裏面的收支
[00:16:35.000 --> 00:16:36.000]  就很活躍
[00:16:36.000 --> 00:16:38.000]  有時收有人stay
[00:16:38.000 --> 00:16:41.000]  怎麼纔在人情戶口裏面
[00:16:41.000 --> 00:16:42.000]  存錢進去呢
[00:16:42.000 --> 00:16:44.000]  就是當你待人以誠
[00:16:44.000 --> 00:16:45.000]  順手承諾
[00:16:45.000 --> 00:16:47.000]  認真聆聽
[00:16:47.000 --> 00:16:48.000]  時時欣賞
[00:16:48.000 --> 00:16:49.000]  時時讚許的時候
[00:16:49.000 --> 00:16:51.000]  這樣就將錢存進去了
[00:16:51.000 --> 00:16:54.000]  當你說長道短
[00:16:54.000 --> 00:16:55.000]  公仁陰私
[00:16:55.000 --> 00:16:56.000]  搬弄是非
[00:16:56.000 --> 00:16:58.000]  言而無信的時候
[00:16:59.000 --> 00:17:01.000]  你就將那些錢提走了
[00:17:01.000 --> 00:17:05.000]  你打電話給你女朋友
[00:17:05.000 --> 00:17:07.000]  你女朋友竟然吸你線
[00:17:07.000 --> 00:17:09.000]  你就知道
[00:17:09.000 --> 00:17:12.000]  你的人情戶口已經提完了
[00:17:12.000 --> 00:17:14.000]  甚至已經擼爆卡了
[00:17:14.000 --> 00:17:19.000]  當你的公司的人搞罷工
[00:17:19.000 --> 00:17:22.000]  當你最好的朋友都離開你而去
[00:17:22.000 --> 00:17:25.000]  當孩子離家出走的時候
[00:17:25.000 --> 00:17:28.000]  當自己教會的弟兄姊妹
[00:17:28.000 --> 00:17:30.000]  去了另一間教會聚會不回來的時候
[00:17:30.000 --> 00:17:33.000]  都告訴我們
[00:17:33.000 --> 00:17:36.000]  我們的人情戶口
[00:17:36.000 --> 00:17:37.000]  我們的關係
[00:17:37.000 --> 00:17:39.000]  出現了嚴重的問題
[00:17:39.000 --> 00:17:43.000]  什麼時候纔可以
[00:17:43.000 --> 00:17:45.000]  公司教會
[00:17:45.000 --> 00:17:47.000]  或者工作地點可以開花結果
[00:17:47.000 --> 00:17:50.000]  完全看一看
[00:17:50.000 --> 00:17:51.000]  那個機構裏面
[00:17:51.000 --> 00:17:52.000]  那個教會里面
[00:17:52.000 --> 00:17:53.000]  那個家庭裏面的關係
[00:17:53.000 --> 00:17:55.000]  好與壞
[00:17:58.000 --> 00:17:59.000]  我們知道
[00:17:59.000 --> 00:18:01.000]  我們每一個罪人都不完整
[00:18:01.000 --> 00:18:03.000]  很多時候都會做錯事
[00:18:03.000 --> 00:18:04.000]  說錯話
[00:18:04.000 --> 00:18:06.000]  但做錯事
[00:18:06.000 --> 00:18:07.000]  說錯話的時候
[00:18:07.000 --> 00:18:09.000]  表現強差人意的時候
[00:18:09.000 --> 00:18:10.000]  我們怎麼做呢
[00:18:10.000 --> 00:18:13.000]  我們公開地羞辱他
[00:18:13.000 --> 00:18:15.000]  指出他的錯誤
[00:18:15.000 --> 00:18:19.000]  當你公開
[00:18:19.000 --> 00:18:21.000]  去指斥別人錯誤的時候
[00:18:21.000 --> 00:18:23.000]  你不單止
[00:18:23.000 --> 00:18:25.000]  提走了那個人
[00:18:26.000 --> 00:18:28.000]  那個存款
[00:18:28.000 --> 00:18:31.000]  你提走了
[00:18:31.000 --> 00:18:32.000]  在那一天
[00:18:32.000 --> 00:18:34.000]  所有人聽着這件事的人
[00:18:34.000 --> 00:18:36.000]  那個存款都提走了
[00:18:36.000 --> 00:18:39.000]  因爲別人會這麼想
[00:18:39.000 --> 00:18:41.000]  你今天這麼粗暴
[00:18:41.000 --> 00:18:43.000]  去這麼表達
[00:18:43.000 --> 00:18:44.000]  誰知道第二天
[00:18:44.000 --> 00:18:46.000]  你會不會用在我身上
[00:18:46.000 --> 00:18:49.000]  誰願意跟你合作呢
[00:18:49.000 --> 00:18:51.000]  你在公司裏面
[00:18:51.000 --> 00:18:53.000]  有沒有見過一些老闆老師
[00:18:53.000 --> 00:18:55.000]  或者上司
[00:18:55.000 --> 00:18:57.000]  他不理下屬的顏面
[00:18:57.000 --> 00:19:00.000]  公開地指斥他們
[00:19:00.000 --> 00:19:02.000]  罵到他們看如無辜
[00:19:02.000 --> 00:19:05.000]  有沒有見過這樣
[00:19:05.000 --> 00:19:07.000]  結果辭職走的
[00:19:07.000 --> 00:19:08.000]  不是被罵那個
[00:19:08.000 --> 00:19:10.000]  其他見到的人就辭職走了
[00:19:10.000 --> 00:19:13.000]  因爲你以爲
[00:19:13.000 --> 00:19:14.000]  罵一個人
[00:19:14.000 --> 00:19:16.000]  是所有人都心寒
[00:19:16.000 --> 00:19:18.000]  而反過來
[00:19:18.000 --> 00:19:20.000]  你公開讚美
[00:19:20.000 --> 00:19:21.000]  做得好的人
[00:19:21.000 --> 00:19:24.000]  你不單止存錢
[00:19:24.000 --> 00:19:26.000]  在那個人的身上
[00:19:26.000 --> 00:19:27.000]  你是存錢在那一天
[00:19:27.000 --> 00:19:30.000]  聽到所有人的心裏
[00:19:30.000 --> 00:19:31.000]  他知道
[00:19:31.000 --> 00:19:33.000]  你不是專門挑剔
[00:19:33.000 --> 00:19:35.000]  你不是專門找弱點
[00:19:35.000 --> 00:19:37.000]  你是會用欣賞的眼光
[00:19:37.000 --> 00:19:38.000]  你會用一個
[00:19:38.000 --> 00:19:40.000]  完全不同的角度
[00:19:40.000 --> 00:19:42.000]  去欣賞他
[00:19:42.000 --> 00:19:44.000]  接納他
[00:19:44.000 --> 00:19:45.000]  肯定他
[00:19:45.000 --> 00:19:48.000]  於是他甘心樂意爲你賣命
[00:19:48.000 --> 00:19:50.000]  記得我說過嗎
[00:19:50.000 --> 00:19:52.000]  領導人
[00:19:52.000 --> 00:19:53.000]  不是領導人的手手腳腳
[00:19:54.000 --> 00:19:55.000]  是領導人的心
[00:19:55.000 --> 00:19:57.000]  在這裏很重要
[00:19:57.000 --> 00:19:58.000]  要學的一件事情
[00:19:58.000 --> 00:20:00.000]  聖經也有教
[00:20:00.000 --> 00:20:03.000]  要公開的讚美
[00:20:03.000 --> 00:20:04.000]  私下的修理
[00:20:04.000 --> 00:20:07.000]  容易記住嗎
[00:20:07.000 --> 00:20:09.000]  公開的讚美
[00:20:09.000 --> 00:20:10.000]  私下的修理
[00:20:10.000 --> 00:20:12.000]  兒子做得不好
[00:20:12.000 --> 00:20:14.000]  不要在家庭裏大聲喊
[00:20:14.000 --> 00:20:15.000]  大聲罵
[00:20:15.000 --> 00:20:20.000]  當這樣做的時候
