
[00:00:00.000 --> 00:00:02.400]  今日這個題目,我想都幾吸引。
[00:03:13.400 --> 00:03:18.400]  無論哪一座城裡,你弟兄中若有一個窮人,
[00:03:18.400 --> 00:03:25.400]  你不可忍著心,撐著手,不幫補你貧乏的弟兄。
[00:03:25.400 --> 00:03:32.400]  總要向他鬆開手,照他所缺乏的借給他,補他的不足。
[00:03:32.400 --> 00:03:36.400]  你要謹慎,不可心裡起惡念,說:
[00:03:36.400 --> 00:03:44.400]  「第七年的豁年快到了,你便惡眼學你貧乏的弟兄,什麼都不給他。」
[00:03:44.400 --> 00:03:50.400]  以致他因你求告耶和華,罪便歸於你了。
[00:03:50.400 --> 00:03:55.400]  你總要給他,給他的時候心裡不可受煩。
[00:03:55.400 --> 00:04:00.400]  因耶和華你的神必在你這一切所行的,
[00:04:00.400 --> 00:04:04.400]  並你手裡所辦的事上賜福於你。
[00:04:04.400 --> 00:04:08.400]  原來那地上的窮人永不斷絕,
[00:04:08.400 --> 00:04:10.400]  所以我吩咐你說:
[00:04:10.400 --> 00:04:16.400]  「總要向你地上貧乏的弟兄鬆開手。」
[00:04:16.400 --> 00:04:20.400]  十一節經文其實很簡單就說到,
[00:04:20.400 --> 00:04:24.400]  在第七年的安息年裡面,就是最後一年,
[00:04:24.400 --> 00:04:32.400]  那個債主就要豁免了,借了錢給人的債仔可以不用還錢了,
[00:04:32.400 --> 00:04:35.400]  還可以來免他的債項。
[00:04:35.400 --> 00:04:39.400]  還要提醒他們,如果你有能力去借錢給人,
[00:04:39.400 --> 00:04:41.400]  如果人真的有需要你要借給他,
[00:04:41.400 --> 00:04:45.400]  就千萬不要想著,咦,快要第七年了,
[00:04:45.400 --> 00:04:50.400]  借給他一定沒得追的,於是就不借了。
[00:04:50.400 --> 00:04:53.400]  這些法例好像不太合理,
[00:04:53.400 --> 00:04:56.400]  我們會來探索一下究竟是什麼一回事。
[00:04:56.400 --> 00:05:01.400]  第一,原來這一條法例是和安息有關係的,
[00:05:01.400 --> 00:05:03.400]  這裡反映一個事實,
[00:05:03.400 --> 00:05:07.400]  特別說在這個世上窮人好像永遠不會有斷絕,
[00:05:07.400 --> 00:05:13.400]  原來世上有很多窮人,包括是神的子民都可以是很窮乏的,
[00:05:13.400 --> 00:05:16.400]  如果我們看回教會歷史裡面,
[00:05:16.400 --> 00:05:19.400]  有一些很聖潔很偉生敬畏神的人,
[00:05:19.400 --> 00:05:22.400]  可能都過著一些貧苦的生活,
[00:05:22.400 --> 00:05:24.400]  他們的生活都很拮据,
[00:05:24.400 --> 00:05:27.400]  連基本的生活都可能產生了問題,
[00:05:27.400 --> 00:05:31.400]  我們見到這些人的時候,我們可不可以來幫他們呢?這是很重要的。
[00:05:31.400 --> 00:05:33.400]  當然我們要了解,
[00:05:33.400 --> 00:05:39.400]  當時的法例所頒布的社會和我們今天的社會是很不同的,
[00:05:39.400 --> 00:05:42.400]  在那個年代裡面,在一個農作業的社會,
[00:05:42.400 --> 00:05:47.400]  他們不會有一些叫做投資過渡,
[00:05:47.400 --> 00:05:54.400]  買那些虛擬貨幣,又或者買了某些股票炒期權,
[00:05:54.400 --> 00:05:58.400]  於是虧蝕,於是沒錢,不會有這些情形出現。
[00:05:58.400 --> 00:06:02.400]  第二,也不會花費過渡,
[00:06:02.400 --> 00:06:04.400]  有些人有些是購物狂,
[00:06:04.400 --> 00:06:08.400]  Lukak就欠下很多債項,在這個社會裡面有的,
[00:06:08.400 --> 00:06:11.400]  記住在摩西頒布這些律法的時候,
[00:06:11.400 --> 00:06:14.400]  是沒有這樣的情況,
[00:06:14.400 --> 00:06:16.400]  他們是一個農作業的社會,
[00:06:16.400 --> 00:06:19.400]  如果天氣不好的時候,他們可能會失收,
[00:06:19.400 --> 00:06:23.400]  可能他們一家之主做丈夫的,
[00:06:23.400 --> 00:06:26.400]  可能死了或者患重病的時候,
[00:06:26.400 --> 00:06:29.400]  他們就不能夠有一個好的運作,
[00:06:29.400 --> 00:06:31.400]  於是他裡面的妻子兒女,
[00:06:31.400 --> 00:06:34.400]  很可能就陷在這個困境當中,
[00:06:34.400 --> 00:06:37.400]  大家一定要明白當時的背景是這樣的,
[00:06:37.400 --> 00:06:40.400]  不是現在的人經常都,很多人都會欠錢,
[00:06:40.400 --> 00:06:42.400]  更加不會在那個年代裡面,
[00:06:42.400 --> 00:06:45.400]  那些人會上電郵,然後被人騙,
[00:06:45.400 --> 00:06:47.400]  有些人你知道女人可以借錢來,
[00:06:47.400 --> 00:06:50.400]  但是給那些她沒見過的情人,
[00:06:50.400 --> 00:06:53.400]  所以在那個年代裡面是絕對不會有這些事情發生,
[00:06:53.400 --> 00:06:55.400]  那些人窮的時候,
[00:06:55.400 --> 00:06:59.400]  基本上真的因為生活上有很大的困難,
[00:06:59.400 --> 00:07:02.400]  如果有能力的人你就要去幫助他,
[00:07:02.400 --> 00:07:06.400]  這個條例和第四屆是很有密切的關係,
[00:07:06.400 --> 00:07:08.400]  我曾經在《生命記》的識讀裡面,
[00:07:08.400 --> 00:07:11.400]  講過安息主懷,
[00:07:11.400 --> 00:07:14.400]  在《春來及記》裡面的第20章,
[00:07:14.400 --> 00:07:17.400]  8到11節我們不詳細去讀了,
[00:07:17.400 --> 00:07:19.400]  大家看著那個螢光幕,
[00:07:19.400 --> 00:07:22.400]  第四條界面就是當守安息日,
[00:07:22.400 --> 00:07:24.400]  但是如果我說到這條界面,
[00:07:24.400 --> 00:07:25.400]  其實是最長的界面,
[00:07:25.400 --> 00:07:27.400]  就是剛才我們見到的,
[00:07:27.400 --> 00:07:30.400]  這條界面是站在人和神,
[00:07:30.400 --> 00:07:34.400]  人和自己,人和別人和大地之間的關係,
[00:07:34.400 --> 00:07:36.400]  安息日一定要休息,
[00:07:36.400 --> 00:07:38.400]  不可以來去做事,
[00:07:38.400 --> 00:07:41.400]  猶太人的工作是差不多12個小時的,
[00:07:41.400 --> 00:07:44.400]  所以一定有一個時間需要休息,
[00:07:44.400 --> 00:07:45.400]  在休息的時候,
[00:07:45.400 --> 00:07:49.400]  拍一段時間出來,來帶他去敬拜神,
[00:07:49.400 --> 00:07:50.400]  當他去敬拜神之後,
[00:07:50.400 --> 00:07:51.400]  但不是全日的,
[00:07:51.400 --> 00:07:52.400]  他就要留在家裡,
[00:07:52.400 --> 00:07:54.400]  因為什麼都不准做的時候,
[00:07:54.400 --> 00:07:56.400]  就共聚天倫,
[00:07:56.400 --> 00:07:58.400]  他的僕人都需要休息,
[00:07:58.400 --> 00:08:01.400]  連生畜都不可以來帶他去耕種,
[00:08:01.400 --> 00:08:03.400]  連生畜都需要休息,
[00:08:03.400 --> 00:08:07.400]  所以這條法例是非常的重要,
[00:08:07.400 --> 00:08:10.400]  剛剛收到英國一個弟兄的電郵,
[00:08:10.400 --> 00:08:11.400]  我不認識他,
[00:08:11.400 --> 00:08:13.400]  就是在問這件事,
[00:08:13.400 --> 00:08:16.400]  牧師,如果基督徒星期日聚會完之後,
[00:08:16.400 --> 00:08:18.400]  馬上來帶他去開工,
[00:08:18.400 --> 00:08:20.400]  特別是做外賣檔那些,
[00:08:20.400 --> 00:08:23.400]  究竟是否犯了安息日這條罪呢?
[00:08:23.400 --> 00:08:26.400]  我中文打不掂,
[00:08:26.400 --> 00:08:29.400]  不如我發電郵給你,
[00:08:29.400 --> 00:08:30.400]  你沒有電話,不如你發電郵給我,
[00:08:30.400 --> 00:08:32.400]  我和你用電話談電話,
[00:08:32.400 --> 00:08:33.400]  談這件事,
[00:08:33.400 --> 00:08:36.400]  我就解釋其實不只是那個時間,
[00:08:36.400 --> 00:08:38.400]  最重要是我們有些時間,
[00:08:38.400 --> 00:08:40.400]  自己給自己休息下來,
[00:08:40.400 --> 00:08:41.400]  來帶他去親近神,
[00:08:41.400 --> 00:08:44.400]  這條界面是非常重要,
[00:08:44.400 --> 00:08:46.400]  所以每個星期有一天,
[00:08:46.400 --> 00:08:48.400]  需要給自己休息,
[00:08:48.400 --> 00:08:50.400]  然後怎樣呢?
[00:08:50.400 --> 00:08:52.400]  在安息日裏面,
[00:08:52.400 --> 00:08:55.400]  然後引申下去叫做安息年,
[00:08:55.400 --> 00:08:58.400]  我們一起來看到第七年的時候,
[00:08:58.400 --> 00:09:00.400]  是不准耕種,
[00:09:00.400 --> 00:09:02.400]  一年都不准耕種,
[00:09:02.400 --> 00:09:05.400]  我們一起來讀利美記二十五章,
[00:09:05.400 --> 00:09:06.400]  第二、第三兩節,
[00:09:06.400 --> 00:09:08.400]  我們一起來讀出。
[00:09:11.400 --> 00:09:14.400]  到了我所賜你們那地的時候,
[00:09:14.400 --> 00:09:17.400]  地就要向耶和華守安息,
[00:09:17.400 --> 00:09:20.400]  六年要耕種田地,
[00:09:20.400 --> 00:09:22.400]  也要修理葡萄園,
[00:09:22.400 --> 00:09:24.400]  收藏地的出產。
[00:09:24.400 --> 00:09:27.400]  你看到到第六年你都要做,
[00:09:27.400 --> 00:09:30.400]  但第七年就甚麼都不准做,
[00:09:30.400 --> 00:09:33.400]  是要讓地土你去休息,
[00:09:33.400 --> 00:09:35.400]  但很奇怪,
[00:09:35.400 --> 00:09:37.400]  有時地土你不去耕種,
[00:09:37.400 --> 00:09:41.400]  但都可以有果實出來,
[00:09:41.400 --> 00:09:43.400]  我跟大家分享過,
[00:09:43.400 --> 00:09:44.400]  我去委內瑞拉,
[00:09:44.400 --> 00:09:45.400]  其實是一個非常好的地方,
[00:09:45.400 --> 00:09:47.400]  但很可惜現在是很悲哀,
[00:09:47.400 --> 00:09:48.400]  我去探望那些人,
[00:09:48.400 --> 00:09:50.400]  他帶我去後花園看,
[00:09:50.400 --> 00:09:52.400]  他沒有刻意去種,
[00:09:52.400 --> 00:09:54.400]  但有一兩棵大樹菠蘿,
[00:09:54.400 --> 00:09:56.400]  大樹菠蘿這麼大,
[00:09:56.400 --> 00:09:58.400]  牧師我們是沒有耕種,
[00:09:58.400 --> 00:09:59.400]  他自己會生出來,
[00:09:59.400 --> 00:10:01.400]  即是說你第七年,
[00:10:01.400 --> 00:10:03.400]  當你不耕種的時候,
[00:10:03.400 --> 00:10:06.400]  都一樣可能有土產出來,
[00:10:06.400 --> 00:10:08.400]  不可以去收成,
[00:10:08.400 --> 00:10:10.400]  如何處理呢?
[00:10:10.400 --> 00:10:13.400]  我們讀下面這段經文第六節,
[00:10:13.400 --> 00:10:14.400]  我們一起來讀出,
[00:10:14.400 --> 00:10:16.400]  地在安息年所出的,
[00:10:16.400 --> 00:10:19.400]  要給你和你的僕人,
[00:10:19.400 --> 00:10:20.400]  婢女,
[00:10:20.400 --> 00:10:21.400]  故宮人,
[00:10:21.400 --> 00:10:24.400]  並寄居的外人當食物。
[00:10:24.400 --> 00:10:26.400]  原來有出產也好,
[00:10:26.400 --> 00:10:27.400]  但你不可以去收成,
[00:10:27.400 --> 00:10:28.400]  你自己不可以收割,
[00:10:28.400 --> 00:10:29.400]  你要去休息,
[00:10:29.400 --> 00:10:31.400]  就給那些窮苦的人,
[00:10:31.400 --> 00:10:32.400]  窮人,
[00:10:32.400 --> 00:10:35.400]  或者是外邦人來享用這些事,
[00:10:35.400 --> 00:10:39.400]  原來這個安息對田地也有好處,
[00:10:39.400 --> 00:10:42.400]  大家知道一些科學家告訴我們,
[00:10:42.400 --> 00:10:45.400]  如果我們不斷不斷來耕種田地,
[00:10:45.400 --> 00:10:47.400]  原來田地是有養分的,
[00:10:47.400 --> 00:10:49.400]  你不斷來耕種的時候,
[00:10:49.400 --> 00:10:50.400]  他沒有機會休息,
[00:10:50.400 --> 00:10:51.400]  田地也需要休息,
[00:10:51.400 --> 00:10:52.400]  於是那些養分少,
[00:10:52.400 --> 00:10:55.400]  然後後期生出來的東西,
[00:10:55.400 --> 00:10:57.400]  你就會知道原來沒那麼好,
[00:10:57.400 --> 00:10:58.400]  我們當中有些專家,
[00:10:58.400 --> 00:11:00.400]  大家問一下君寶就會知道,
[00:11:00.400 --> 00:11:01.400]  他很熟悉這些,
[00:11:01.400 --> 00:11:03.400]  原來地也需要休息,
[00:11:03.400 --> 00:11:05.400]  我們再想一想,
[00:11:05.400 --> 00:11:09.400]  現在香港有個優餘期,
[00:11:09.400 --> 00:11:10.400]  什麼叫優餘期?
[00:11:10.400 --> 00:11:13.400]  就是一段日子你不可以打魚,
[00:11:13.400 --> 00:11:15.400]  因為那些魚可能很小,
[00:11:15.400 --> 00:11:18.400]  如果再打的時候就沒有了,
[00:11:18.400 --> 00:11:19.400]  你要忍受,
[00:11:19.400 --> 00:11:20.400]  在外國有規定,
[00:11:20.400 --> 00:11:22.400]  如果你捕獲的魚,
[00:11:22.400 --> 00:11:25.400]  比某一些尺寸小的話,
[00:11:25.400 --> 00:11:27.400]  你要把魚扔下去,
[00:11:27.400 --> 00:11:30.400]  不可以拿出來,
[00:11:30.400 --> 00:11:32.400]  免得殺雞取卵,
[00:11:32.400 --> 00:11:35.400]  所以原來地土也需要休息,
[00:11:35.400 --> 00:11:37.400]  這就是安息年,
[00:11:37.400 --> 00:11:39.400]  再延伸下去,
[00:11:39.400 --> 00:11:41.400]  七七是多少?
[00:11:41.400 --> 00:11:42.400]  四十九,
[00:11:42.400 --> 00:11:44.400]  第五十年叫做什麼?
[00:11:44.400 --> 00:11:45.400]  棄年,
[00:11:45.400 --> 00:11:49.400]  棄年是屬於神聖的一年,
[00:11:49.400 --> 00:11:51.400]  同樣的不能耕種,
[00:11:51.400 --> 00:11:53.400]  不單不可以耕種,
[00:11:53.400 --> 00:11:57.400]  還有如果你家裡有奴隸,
[00:11:57.400 --> 00:11:59.400]  在棄年裡面,
[00:11:59.400 --> 00:12:02.400]  要放這些奴隸離開,
[00:12:02.400 --> 00:12:04.400]  讓他們得到自由,
[00:12:04.400 --> 00:12:08.400]  要宣告他們成為一個自由人,
[00:12:08.400 --> 00:12:11.400]  我們一起讀利美記二十五章第十節,
[00:12:11.400 --> 00:12:12.400]  我們一起讀出,
[00:12:12.400 --> 00:12:15.400]  第五十年,你們要當作盛年,
[00:12:15.400 --> 00:12:19.400]  在遍地給一切的居民宣告自由,
[00:12:19.400 --> 00:12:22.400]  這年必為你們的棄年,
[00:12:22.400 --> 00:12:25.400]  各人要歸自己的產業,
[00:12:25.400 --> 00:12:27.400]  各歸本家。
[00:12:27.400 --> 00:12:28.400]  所以如果我們看到的時候,
[00:12:28.400 --> 00:12:32.400]  原來安息年豁免債項,
[00:12:32.400 --> 00:12:35.400]  是和安息有關係的,
[00:12:35.400 --> 00:12:38.400]  有些解經家說不要去追債,
[00:12:38.400 --> 00:12:41.400]  只是暫時凍結不要去追債,
[00:12:41.400 --> 00:12:44.400]  因為那年大家都不耕種,
[00:12:44.400 --> 00:12:45.400]  所以他沒有能力去還債,
[00:12:45.400 --> 00:12:48.400]  過完安息年就可以追債,
[00:12:48.400 --> 00:12:51.400]  但我就不會去接受這個解釋,
[00:12:51.400 --> 00:12:53.400]  這是很清楚說到,
[00:12:53.400 --> 00:12:55.400]  要豁免他一切的債項,
[00:12:55.400 --> 00:12:59.400]  我們要思想究竟這個律例的目的,
[00:12:59.400 --> 00:13:01.400]  是什麼原因呢?
[00:13:01.400 --> 00:13:03.400]  其實這個律例的目的,
[00:13:03.400 --> 00:13:06.400]  是很重視社會的公平,
[00:13:06.400 --> 00:13:09.400]  他很想人與人之間有一個好的關係,
[00:13:09.400 --> 00:13:11.400]  建立一個和諧的社會,
[00:13:11.400 --> 00:13:17.400]  貧富的距離是不會拉得越來越遠,
[00:13:17.400 --> 00:13:20.400]  希望那個差距可以縮窄,
[00:13:20.400 --> 00:13:23.400]  更加重要是幫助貧窮者,
[00:13:23.400 --> 00:13:26.400]  可以脫貧,
[00:13:26.400 --> 00:13:29.400]  使他們有一個安恕的生活,
[00:13:29.400 --> 00:13:32.400]  要教導他們彰顯愛心,
[00:13:32.400 --> 00:13:36.400]  因為這個律例是頒佈給希伯來人,
[00:13:36.400 --> 00:13:38.400]  他們是一個聖約的群體,
[00:13:38.400 --> 00:13:42.400]  讓他們在這個群體之間有愛的交流,
[00:13:42.400 --> 00:13:45.400]  建立一個大同的世界,
[00:13:45.400 --> 00:13:47.400]  一個和諧的世界,
[00:13:47.400 --> 00:13:52.400]  如果一個社會能夠貧富之間的距離,
[00:13:52.400 --> 00:13:54.400]  不是那麼大,
[00:13:54.400 --> 00:13:56.400]  不是那麼懸殊,
[00:13:56.400 --> 00:14:01.400]  而那些有錢人有愛心的去關心窮人的時候,
[00:14:01.400 --> 00:14:05.400]  我相信那個社會就少了很多怨氣,
[00:14:05.400 --> 00:14:06.400]  不要忘記,
[00:14:06.400 --> 00:14:09.400]  如果我們看現在一些非洲的國家,
[00:14:09.400 --> 00:14:11.400]  或者世界的中國,
[00:14:11.400 --> 00:14:12.400]  產生什麼問題,
[00:14:12.400 --> 00:14:14.400]  就是貧富完全都很厲害,
[00:14:14.400 --> 00:14:19.400]  今天我們管治我們叫中華人民共和國,
[00:14:19.400 --> 00:14:21.400]  但不要忘記之前的政權是什麼,
[00:14:21.400 --> 00:14:23.400]  叫中華民國,
[00:14:23.400 --> 00:14:25.400]  那時候是蔣介石當政的,
[00:14:25.400 --> 00:14:30.400]  但他縱容那些地主財主去剝削窮人,
[00:14:30.400 --> 00:14:35.400]  那些有錢人就要那些農民去耕種,
[00:14:35.400 --> 00:14:38.400]  沒有好的收成的時候,
[00:14:38.400 --> 00:14:40.400]  就逼他們的兒女來做奴隸,
[00:14:40.400 --> 00:14:42.400]  怨氣就很大,
[00:14:42.400 --> 00:14:45.400]  所以後來那些農民就揭竿起義,
[00:14:45.400 --> 00:14:47.400]  推翻了當時的國民政府,
[00:14:47.400 --> 00:14:51.400]  就建立了中華人民共和國,
[00:14:51.400 --> 00:14:53.400]  所以你看到的時候,
[00:14:53.400 --> 00:14:56.400]  原來當一個社會貧富懸殊的時候,
[00:14:56.400 --> 00:14:58.400]  就一定產生動蕩,
[00:14:58.400 --> 00:15:00.400]  但很可惜,
[00:15:00.400 --> 00:15:04.400]  有時人類是不會從歷史裡面汲取教訓,
[00:15:04.400 --> 00:15:05.400]  你看到今天在中國裡面,
[00:15:05.400 --> 00:15:07.400]  特別一些較為貧窮的村落,
[00:15:07.400 --> 00:15:10.400]  有些官去用賤價,
[00:15:10.400 --> 00:15:12.400]  甚至去搶奪他們的農地,
[00:15:12.400 --> 00:15:14.400]  去賣給發展商,
[00:15:14.400 --> 00:15:17.400]  然後去建高樓大廈,
[00:15:17.400 --> 00:15:18.400]  他們被剝削,
[00:15:18.400 --> 00:15:20.400]  但他們被上訪的時候,
[00:15:20.400 --> 00:15:22.400]  就被來限制,
[00:15:22.400 --> 00:15:26.400]  現在我們的主席去了哪裏?
[00:15:26.400 --> 00:15:28.400]  就是八堡新畿內,
[00:15:28.400 --> 00:15:29.400]  大家有沒有看新聞,
[00:15:29.400 --> 00:15:31.400]  這個地方是非常貧窄,
[00:15:31.400 --> 00:15:35.400]  但為了要去負責國際性的會議的時候,
[00:15:35.400 --> 00:15:37.400]  用了很多錢,
[00:15:37.400 --> 00:15:39.400]  買了很多很多的靚車,
[00:15:39.400 --> 00:15:43.400]  去載這些元首去會場裡面,
[00:15:43.400 --> 00:15:47.400]  人民那種憤慨是非常大的,
[00:15:47.400 --> 00:15:49.400]  我們現在這麼窮,
[00:15:49.400 --> 00:15:51.400]  為何國家要拿這麼多錢出來,
[00:15:51.400 --> 00:15:53.400]  來買這些靚車呢?
[00:15:53.400 --> 00:15:56.400]  人民是分享不到這種榮耀,
[00:15:56.400 --> 00:15:59.400]  所以如果你留意到一個社會,
[00:15:59.400 --> 00:16:01.400]  一些富有的人,
[00:16:01.400 --> 00:16:03.400]  能夠關注貧窮的人,
[00:16:03.400 --> 00:16:05.400]  免去他們的債項的時候,
[00:16:05.400 --> 00:16:08.400]  就一定會減少那種衝突,
[00:16:08.400 --> 00:16:12.400]  大家之間就能和諧相處,
[00:16:12.400 --> 00:16:14.400]  所以這個就是律例的目的,
[00:16:14.400 --> 00:16:16.400]  但是請你留意,
[00:16:16.400 --> 00:16:19.400]  原來這個律例是有特定的對象,
[00:16:19.400 --> 00:16:23.400]  不是人人都可以享受這個權利,
[00:16:23.400 --> 00:16:25.400]  我們看看第十五章第一節,
[00:16:25.400 --> 00:16:29.400]  每逢七年末一年你們要施行豁免,
[00:16:29.400 --> 00:16:31.400]  七年末一年的意思是什麼呢?
[00:16:31.400 --> 00:16:34.400]  就是第七年的年終,
[00:16:34.400 --> 00:16:36.400]  甚至是最後那一天,
[00:16:36.400 --> 00:16:38.400]  這個是很重要的,
[00:16:38.400 --> 00:16:40.400]  如果我們留意到在話本裡面,
[00:16:40.400 --> 00:16:43.400]  你會看到不是整年的意思,
[00:16:43.400 --> 00:16:45.400]  猶太人是做什麼呢?
[00:16:45.400 --> 00:16:48.400]  猶太人他們是會在日落的時候,
[00:16:48.400 --> 00:16:51.400]  才借尼達去計數的那個時間,
[00:16:51.400 --> 00:16:54.400]  好了,猶太人的時候就是什麼呢?
[00:16:54.400 --> 00:16:56.400]  他們在最後那一天的時候,
[00:16:56.400 --> 00:16:59.400]  就可以尼達去將那些欠債者,
[00:16:59.400 --> 00:17:01.400]  一筆報銷,
[00:17:01.400 --> 00:17:02.400]  這個很重要,
[00:17:02.400 --> 00:17:05.400]  不需要他們再來還債,
[00:17:05.400 --> 00:17:07.400]  我想我們中國人那時傳統怎樣?
[00:17:07.400 --> 00:17:10.400]  年三十晚怎樣都要去撲錢,
[00:17:10.400 --> 00:17:12.400]  做什麼呢?就是要去還錢,
[00:17:12.400 --> 00:17:14.400]  因為債主一定要追他,
[00:17:14.400 --> 00:17:16.400]  但是在猶太人那個民族裡面,
[00:17:16.400 --> 00:17:20.400]  連最後那一天就可以豁免他們的債項,
[00:17:20.400 --> 00:17:21.400]  我們一起來讀,
[00:17:21.400 --> 00:17:23.400]  《生命記》第十五章第二節,
[00:17:23.400 --> 00:17:24.400]  我們一起來讀出,
[00:17:24.400 --> 00:17:27.400]  豁免的定例乃是這樣,
[00:17:27.400 --> 00:17:32.400]  但債主要把所借給鄰舍的豁免了,
[00:17:32.400 --> 00:17:35.400]  不可向鄰舍和弟兄追討,
[00:17:35.400 --> 00:17:39.400]  因為耶和華的豁免年已經宣告了,
[00:17:39.400 --> 00:17:41.400]  原來第七年的時候,
[00:17:41.400 --> 00:17:43.400]  就要宣告這個豁免年,
[00:17:43.400 --> 00:17:45.400]  摩西特別的提醒子民,
[00:17:45.400 --> 00:17:48.400]  你要尼達去走豁免節的時候,
[00:17:48.400 --> 00:17:49.400]  就有這個定例,
[00:17:49.400 --> 00:17:52.400]  我們再讀《生命記》三十一章第十到第十一節,
[00:17:52.400 --> 00:17:53.400]  我們一起來讀出,
[00:17:53.400 --> 00:17:56.400]  摩西吩咐他們說,
[00:17:56.400 --> 00:17:58.400]  每逢七年的末一年,
[00:17:58.400 --> 00:18:02.400]  就在豁免年的定期豁免節的時候,
[00:18:02.400 --> 00:18:05.400]  以色列眾人來到耶和華,
[00:18:05.400 --> 00:18:08.400]  你神所選擇的地方朝見他,
[00:18:08.400 --> 00:18:12.400]  那時你要在以色列眾人面前,
