
[00:00:00.000 --> 00:00:06.300]  有一間美術學校舉行了一個公開的繪畫比賽
[00:10:39.100 --> 00:10:41.100]  你下來吧
[00:10:41.100 --> 00:10:46.700]  我今晚要去你家住宿
[00:10:46.700 --> 00:10:50.100]  猶太人是很好客的
[00:10:50.100 --> 00:10:55.700]  因為摩西的律法教他們要接待客人
[00:10:55.700 --> 00:10:58.100]  當人經過一個城市
[00:10:58.100 --> 00:11:00.100]  他找不到地方住
[00:11:00.100 --> 00:11:01.900]  他可以打開你的門
[00:11:01.900 --> 00:11:06.700]  你開門來接待這些遠方的客人
[00:11:06.700 --> 00:11:12.700]  所以撒該就急忙下來
[00:11:12.700 --> 00:11:17.700]  歡歡喜喜地接待耶穌
[00:11:17.700 --> 00:11:20.700]  當我每一次看這段經文
[00:11:20.700 --> 00:11:24.700]  我都被這兩句說話抓住
[00:11:24.700 --> 00:11:28.700]  撒該是急忙下來
[00:11:28.700 --> 00:11:32.700]  他很想見耶穌
[00:11:32.700 --> 00:11:37.700]  他也預備了要與耶穌相遇
[00:11:37.700 --> 00:11:39.700]  要與耶穌相見
[00:11:39.700 --> 00:11:43.700]  而且是歡歡喜喜
[00:11:43.700 --> 00:11:46.100]  為什麼撒該這麼歡喜呢?
[00:11:46.100 --> 00:11:49.100]  因為我想撒該真的沒有什麼朋友
[00:11:49.100 --> 00:11:52.700]  因為所有的猶太人都憎恨他
[00:11:52.700 --> 00:11:55.700]  所有的猶太人都不和他來往
[00:11:55.700 --> 00:12:00.700]  他的房子可能是一間很大很漂亮的房子
[00:12:00.700 --> 00:12:02.700]  有很多傢俬
[00:12:02.700 --> 00:12:05.700]  裝修得很美麗
[00:12:05.700 --> 00:12:09.700]  但是很可惜他的房子沒有什麼人去
[00:12:09.700 --> 00:12:11.700]  沒有什麼人去到他家裡坐坐
[00:12:11.700 --> 00:12:13.700]  沒有什麼人和他聊聊天
[00:12:13.700 --> 00:12:16.700]  所以他裡面實在非常孤單
[00:12:16.700 --> 00:12:18.700]  他很渴望有人來
[00:12:18.700 --> 00:12:22.700]  現在耶穌說肯他去他家裡住
[00:12:22.700 --> 00:12:24.700]  他真的開心到不得了
[00:12:24.700 --> 00:12:28.700]  馬上就接待耶穌
[00:12:28.700 --> 00:12:32.700]  我們沒有辦法知道那一晚到底發生什麼事
[00:12:32.700 --> 00:12:37.700]  但是我相信耶穌和撒該聊了很長時間
[00:12:37.700 --> 00:12:41.700]  撒該和耶穌聊天
[00:12:41.700 --> 00:12:44.700]  撒該可能將他裡面很多的疑問
[00:12:44.700 --> 00:12:47.700]  將他裡面很多的掙扎
[00:12:47.700 --> 00:12:50.700]  將他一些解決不了的心事
[00:12:50.700 --> 00:12:54.700]  來向耶穌傾訴
[00:12:54.700 --> 00:12:58.700]  耶穌認識撒該
[00:12:58.700 --> 00:13:01.700]  耶穌要幫助撒該
[00:13:01.700 --> 00:13:07.700]  耶穌要帶領撒該讓他得著真正的平安
[00:13:07.700 --> 00:13:10.700]  所以之後就發生一些事了
[00:13:10.700 --> 00:13:16.700]  之後聖經記載說撒該就站著對耶穌說
[00:13:16.700 --> 00:13:19.700]  他帶著一個很恭敬的態度站著跟耶穌說
[00:13:19.700 --> 00:13:25.700]  如果我訛詐了誰,騙了哪些人錢
[00:13:25.700 --> 00:13:29.700]  我四倍還給他
[00:13:29.700 --> 00:13:34.700]  我還將我財產的一半捐出來
[00:13:34.700 --> 00:13:37.700]  分給窮人
[00:13:37.700 --> 00:13:41.700]  原來當耶穌去到撒該家裡
[00:13:41.700 --> 00:13:44.700]  跟撒該建立關係
[00:13:44.700 --> 00:13:47.700]  有兩件很重要的事發生了
[00:13:47.700 --> 00:13:55.700]  第一,就是耶穌醫治了過去的創傷
[00:13:55.700 --> 00:14:02.700]  原來耶穌有能力能夠醫治過去的創傷
[00:14:02.700 --> 00:14:06.700]  今天在座各位的朋友,各位弟兄姊妹
[00:14:06.700 --> 00:14:11.700]  我們每一個人總有創傷
[00:14:11.700 --> 00:14:18.700]  在我們人生的路上,有誰說沒有受過傷害
[00:14:18.700 --> 00:14:21.700]  有時是別人傷害我們
[00:14:21.700 --> 00:14:25.700]  有時是我們傷害身邊的人
[00:14:25.700 --> 00:14:30.700]  有人說最容易受傷或者傷害人的
[00:14:30.700 --> 00:14:33.700]  其實就是跟你最緊密的人
[00:14:33.700 --> 00:14:38.700]  可能有一天,我的太太突然間問我一個問題
[00:14:38.700 --> 00:14:46.700]  誰知道我很怒氣的,很重的就一句過去
[00:14:46.700 --> 00:14:51.700]  原來我很容易就傷了我的太太
[00:14:51.700 --> 00:14:56.700]  原來我們很容易就令身邊的人受傷害
[00:14:56.700 --> 00:14:59.700]  人與人之間實在有很多的磨擦
[00:14:59.700 --> 00:15:02.700]  人與人之間有很多的矛盾
[00:15:02.700 --> 00:15:09.700]  在我們的公司裏面,可能有很多同事彼此會勾心鬥角
[00:15:09.700 --> 00:15:14.700]  有不同的黨派,有不同的人排隊
[00:15:14.700 --> 00:15:18.700]  大家明爭暗鬥
[00:15:18.700 --> 00:15:25.700]  今天我們都生活在一個充滿人際關係破裂的社會裏面
[00:15:25.700 --> 00:15:29.700]  我們都面對很多這些問題
[00:15:29.700 --> 00:15:36.700]  請問當你發覺自己有這些傷痛,有這些傷痕的時候
[00:15:36.700 --> 00:15:38.700]  你怎樣去做呢?
[00:15:38.700 --> 00:15:45.700]  你願不願意以耶穌來醫治你的床上?
[00:15:45.700 --> 00:15:48.700]  在我的教會裏面有一個小組
[00:15:48.700 --> 00:15:54.700]  這個小組的名字很有趣,叫做「喜樂媽咪組」
[00:15:54.700 --> 00:16:02.700]  原來所有參加這個小組的姐妹都是一些單親的媽媽
[00:16:02.700 --> 00:16:07.700]  每一個人都有他自己的傷痛
[00:16:07.700 --> 00:16:15.700]  每一個人都經歷了很多他們生命裏面很難捱的時刻
[00:16:15.700 --> 00:16:18.700]  為什麼他們會來這個小組呢?
[00:16:18.700 --> 00:16:24.700]  因為我們開過一個課程叫做「走出流淚谷」
[00:16:24.700 --> 00:16:29.700]  這個課程我們請了一個心理輔導學家來帶領
[00:16:29.700 --> 00:16:36.700]  專門幫一些離婚、幫一些單親的家庭
[00:16:36.700 --> 00:16:42.700]  因為當他們受到傷害,可能是被人撇棄
[00:16:42.700 --> 00:16:49.700]  其中有一個叫做Jennifer,她的丈夫經常回大陸工作
[00:16:49.700 --> 00:16:54.700]  結果就有了第三者撇掉了她
[00:16:54.700 --> 00:17:00.700]  她的生命很傷痛,當她被人拋棄的時候
[00:17:00.700 --> 00:17:06.700]  她痛苦到不得了,而且她要養一個兩歲大的女兒
[00:17:06.700 --> 00:17:11.700]  面對很多的壓力,家人給她的壓力
[00:17:11.700 --> 00:17:13.700]  她真的受不了
[00:17:13.700 --> 00:17:19.700]  就在這個時候有人說,不如你來我們教會試試這個課程
[00:17:19.700 --> 00:17:25.700]  起碼有一班同路人可以彼此扶持,彼此幫助
[00:17:25.700 --> 00:17:27.700]  結果她就來了
[00:17:27.700 --> 00:17:32.700]  很感謝神的恩典,就在課程中間
[00:17:32.700 --> 00:17:37.700]  她打開她的心門,接受主耶穌
[00:17:37.700 --> 00:17:42.700]  她覺得耶穌的愛成為她最大的支持力
[00:17:42.700 --> 00:17:48.700]  弟兄姊妹在她旁邊的那種對她的代禱、對她的關懷、對她的關心
[00:17:48.700 --> 00:17:51.700]  也都成為她一個很大的支持
[00:17:51.700 --> 00:17:59.700]  她整個人能夠慢慢從傷痛當中,走著走著走出來
[00:17:59.700 --> 00:18:04.700]  原來我們每一個人身邊,我們都有很多人受傷害
[00:18:04.700 --> 00:18:07.700]  我們自己也都可能受傷害
[00:18:07.700 --> 00:18:10.700]  我們實在很需要得著醫治
[00:18:10.700 --> 00:18:15.700]  而耶穌就是能夠解決我們的問題
[00:18:15.700 --> 00:18:22.700]  而耶穌就是能夠去醫治、包裹我們一切的創傷
[00:18:22.700 --> 00:18:28.700]  所以撒該,他就是在傷痛裏面
[00:18:28.700 --> 00:18:34.700]  在他過去人際關係很差裏面,他要走出來
[00:18:34.700 --> 00:18:38.700]  他要過一個新的生活
[00:18:38.700 --> 00:18:43.700]  第二個我們人生裏面會受的傷害是甚麼呢?
[00:18:43.700 --> 00:18:48.700]  就是我們都會被罪惡把我們捆鎖住
[00:18:48.700 --> 00:18:53.700]  我們每一個人都有一些過犯
[00:18:53.700 --> 00:18:59.700]  我們每一個人都會被罪來誘惑
[00:18:59.700 --> 00:19:03.700]  我們就跌倒,我們就犯罪
[00:19:03.700 --> 00:19:10.700]  罪實在很犀利,整天纏累著我們
[00:19:10.700 --> 00:19:14.700]  我知道很多基督徒每一晚臨睡的時候
[00:19:14.700 --> 00:19:20.700]  你都會祈禱,你都會為今天我有甚麼得罪了人
[00:19:20.700 --> 00:19:24.700]  有甚麼得罪了神來認罪祈禱
[00:19:24.700 --> 00:19:28.700]  你有沒有發覺每一晚你祈禱認罪的那部份
[00:19:28.700 --> 00:19:32.700]  好像來來去去都是那些罪
[00:19:32.700 --> 00:19:35.700]  原來我們的受敵真的很犀利
[00:19:35.700 --> 00:19:41.700]  他知道我們的弱項,他用一些罪來剋聖著我們
[00:19:41.700 --> 00:19:46.700]  捆鎖著我們,以致我們時時都好像聖不過
[00:19:46.700 --> 00:19:50.700]  我又不行了,我又跌倒了
[00:19:50.700 --> 00:19:56.700]  我又在這罪上被打倒了
[00:19:56.700 --> 00:20:00.700]  原來很多時候就是這個罪的力量真的很犀利
[00:20:00.700 --> 00:20:05.700]  捆綁著我們,以致我們沒有辦法跳出來
[00:20:05.700 --> 00:20:12.700]  但是耶穌祂有力量叫我們能夠勝過罪的枷鎖
[00:20:12.700 --> 00:20:17.700]  就是能夠在罪的裏面都能夠得釋放得絕利
[00:20:17.700 --> 00:20:23.700]  我認識一位年青人,他很喜歡上網
[00:20:23.700 --> 00:20:28.700]  但是大家都知道在網上有很多危險地帶
[00:20:28.700 --> 00:20:31.700]  因為有很多色情的網站
[00:20:31.700 --> 00:20:37.700]  很不幸這個青年人不知怎樣偶然之間碰碰下
[00:20:37.700 --> 00:20:40.700]  他就碰到這些色情的網站
[00:20:40.700 --> 00:20:44.700]  然後就沉迷在那裏
[00:20:44.700 --> 00:20:48.700]  他知道自己不對,很想走出來
[00:20:48.700 --> 00:20:51.700]  但是已經好像上了癮
[00:20:51.700 --> 00:20:55.700]  addiction,已經是上了癮
[00:20:55.700 --> 00:21:01.700]  怎樣算好呢?他需要有人來幫助他
[00:21:01.700 --> 00:21:07.700]  後來教會一位導師介紹了一個輔導員給他認識
[00:21:07.700 --> 00:21:13.700]  跟他做了一段很長時間的輔導,幫助他
[00:21:13.700 --> 00:21:17.700]  還有他參加了一個弟兄組
[00:21:17.700 --> 00:21:20.700]  有一群弟兄大家一起納約
[00:21:20.700 --> 00:21:24.700]  就說我們每天都要通電話
[00:21:24.700 --> 00:21:29.700]  來彼此提醒,彼此守望
[00:21:29.700 --> 00:21:35.700]  你要很坦誠將你今天做過什麼說出來
[00:21:35.700 --> 00:21:40.700]  於是晚上那幾個組員就會打電話給他
[00:21:40.700 --> 00:21:43.700]  喂,你今天有沒有看一些壞事
[00:21:43.700 --> 00:21:46.700]  你今天有沒有做一些不應該做的事
[00:21:46.700 --> 00:21:49.700]  來彼此提醒
[00:21:49.700 --> 00:21:54.700]  這位弟兄就靠著神的恩典
[00:21:54.700 --> 00:21:58.700]  就是從罪惡的枷鎖裏面
[00:21:58.700 --> 00:22:01.700]  他能夠走出來
[00:22:01.700 --> 00:22:06.700]  所以原來耶穌接觸撒該的時候
[00:22:06.700 --> 00:22:10.700]  第一件事就是讓他過去的傷痛
[00:22:10.700 --> 00:22:12.700]  過去的操傷
[00:22:12.700 --> 00:22:15.700]  他現在可以得著釋放
[00:22:15.700 --> 00:22:17.700]  他能夠走出來
[00:22:17.700 --> 00:22:24.700]  第二就是耶穌指引他將來的路向
[00:22:24.700 --> 00:22:26.700]  因為接著撒該就說
[00:22:26.700 --> 00:22:34.700]  我如果訛詐了誰,我四倍還給他
[00:22:34.700 --> 00:22:41.700]  四倍是摩西律法裏面規定的一個最高額的賠償
[00:22:41.700 --> 00:22:48.700]  他賠償到最高的就是四倍償還
[00:22:48.700 --> 00:22:51.700]  還有你想想他怎樣去還呢
[00:22:51.700 --> 00:22:53.700]  是不是要想起
[00:22:53.700 --> 00:22:56.700]  我騙過李先生
[00:22:56.700 --> 00:22:58.700]  我又騙過陳伯
[00:22:58.700 --> 00:23:01.700]  我又騙過何小姐
[00:23:01.700 --> 00:23:07.700]  他要一個一個向他們道歉
[00:23:07.700 --> 00:23:10.700]  去將錢還給他們
[00:23:10.700 --> 00:23:12.700]  由於他這樣做
[00:23:12.700 --> 00:23:17.700]  他能夠重建和別人的關係
[00:23:17.700 --> 00:23:20.700]  你想想真的很不容易
[00:23:20.700 --> 00:23:22.700]  要找回騙了誰
[00:23:22.700 --> 00:23:25.700]  還有要厚著臉皮
[00:23:25.700 --> 00:23:27.700]  向他們認錯
[00:23:27.700 --> 00:23:32.700]  然後將錢歸還給他們
[00:23:32.700 --> 00:23:38.700]  但是撒該他願意他的人生有一個新的開始
[00:23:38.700 --> 00:23:40.700]  新的方向
[00:23:40.700 --> 00:23:44.700]  他將訛詐了的他去還
[00:23:44.700 --> 00:23:50.700]  然後他說我將我財產的一半分給窮人
[00:23:50.700 --> 00:23:54.700]  以往撒該他是拿的
[00:23:54.700 --> 00:23:57.700]  他是一個自己為中心
[00:23:57.700 --> 00:23:59.700]  我要賺更多的錢
[00:23:59.700 --> 00:24:02.700]  我要得到更多的收入
[00:24:02.700 --> 00:24:05.700]  但是今天很不同
[00:24:05.700 --> 00:24:08.700]  他撕出去
[00:24:08.700 --> 00:24:12.700]  他眼裏面不再看見自己
[00:24:12.700 --> 00:24:18.700]  他看見原來社會上有很多貧窮人
[00:24:18.700 --> 00:24:21.700]  社會上有很多缺乏的人
[00:24:21.700 --> 00:24:24.700]  這些人以往他看不見
[00:24:24.700 --> 00:24:26.700]  因為他只是看見自己的眼目
[00:24:26.700 --> 00:24:30.700]  完全聚焦在自己的身上
[00:24:30.700 --> 00:24:33.700]  但是今天他看見了
[00:24:33.700 --> 00:24:38.700]  他有一個截然不同的生活方向
[00:24:38.700 --> 00:24:43.700]  他成為了一個新做的人
[00:24:43.700 --> 00:24:48.700]  各位,原來當耶穌進入撒該的生命裏面的時候
[00:24:48.700 --> 00:24:52.700]  是將他的過去完全扭轉
[00:24:52.700 --> 00:24:57.700]  然後他的將來是有一個新的方向
[00:24:57.700 --> 00:24:59.700]  新的人生
[00:24:59.700 --> 00:25:05.700]  但是其中最重要的就是他現在他抓住耶穌
[00:25:05.700 --> 00:25:08.700]  當耶穌在耶利哥經過的時候
[00:25:08.700 --> 00:25:15.700]  他就把握這個機會抓住這個機會與耶穌在一起
[00:25:15.700 --> 00:25:17.700]  各位親愛的朋友
[00:25:17.700 --> 00:25:21.700]  今天你既然來了福音主人
[00:25:21.700 --> 00:25:27.700]  我何等渴望你今天就把握住這個機會
[00:25:27.700 --> 00:25:30.700]  相信接受耶穌基督
[00:25:30.700 --> 00:25:35.700]  因為耶穌基督他要改變你的生命
[00:25:35.700 --> 00:25:38.700]  他要將你過去很多的傷痕
[00:25:38.700 --> 00:25:41.700]  他會能夠依次你幫助你
[00:25:41.700 --> 00:25:46.700]  而且叫你前面你可以有一個全新的開始
[00:25:46.700 --> 00:25:50.700]  聖經說若有人在基督裏
[00:25:50.700 --> 00:25:54.700]  他就是新做的人
