
[00:00:00.000 --> 00:00:06.500]  我們已經看了十多位就業中的信心人物的故事
[00:06:17.000 --> 00:06:20.000]  誰明白我們生命已變為何物
[00:06:20.000 --> 00:06:25.000]  是否找個藉口繼續苟活
[00:06:25.000 --> 00:06:27.000]  還是展翅高飛保持憤怒
[00:06:27.000 --> 00:06:29.000]  我該如何存在
[00:06:29.000 --> 00:06:32.000]  是否找個藉口繼續苟活
[00:06:32.000 --> 00:06:35.000]  或是展翅高飛保持憤怒
[00:06:35.000 --> 00:06:37.000]  我該如何存在
[00:06:37.000 --> 00:06:41.000]  彼得也應該聽過有關耶穌的事
[00:06:41.000 --> 00:06:43.000]  彼得也應該聽過有關耶穌的事
[00:06:43.000 --> 00:06:48.000]  他認定耶穌是一位從上帝那裡來的教師
[00:06:48.000 --> 00:06:52.000]  他認定耶穌是一位從上帝那裡來的教師
[00:06:52.000 --> 00:06:55.000]  因此當主耶穌呼召他的時候
[00:06:55.000 --> 00:06:59.000]  因此當主耶穌呼召他的時候
[00:06:59.000 --> 00:07:04.000]  他便馬上掉下了慾望跟從耶穌
[00:07:04.000 --> 00:07:08.000]  他便馬上掉下了慾望跟從耶穌
[00:07:08.000 --> 00:07:13.000]  他願意放下他的尊嚴
[00:07:13.000 --> 00:07:17.000]  準備去過一個新的生活
[00:07:17.000 --> 00:07:22.000]  這已經讓我們看出他是一個對耶穌有信心的人
[00:07:22.000 --> 00:07:26.000]  這已經讓我們看出他是一個對耶穌有信心的人
[00:07:26.000 --> 00:07:30.000]  信心是需要付代價的
[00:07:30.000 --> 00:07:35.000]  也一定要用行動去表達
[00:07:35.000 --> 00:07:42.000]  今天的經文記載這件事應該是在彼得跟了耶穌兩年多以後發生的
[00:07:42.000 --> 00:07:47.000]  今天的經文記載這件事應該是彼得跟隨了耶穌兩年多之後發生的
[00:07:47.000 --> 00:07:48.000]  今天的經文記載這件事應該是彼得跟隨了耶穌兩年多之後發生的
[00:07:48.000 --> 00:07:54.000]  因為在馬太福音十六章記載了耶穌問門徒對他的認識
[00:07:54.000 --> 00:07:58.000]  因為在馬太福音十六章記載了耶穌問門徒對他的認識
[00:07:58.000 --> 00:08:03.000]  從那件事之後他們就向耶路撒冷進發
[00:08:03.000 --> 00:08:06.000]  從那件事之後他們就向耶路撒冷進發
[00:08:06.000 --> 00:08:09.000]  以後耶穌就死在耶路撒冷
[00:08:09.000 --> 00:08:11.000]  以後耶穌就死在耶路撒冷
[00:08:11.000 --> 00:08:16.000]  那麼跟了耶穌兩年多的彼得他的信心怎麼樣呢?
[00:08:16.000 --> 00:08:21.000]  那麼跟了耶穌兩年多的彼得他的信心怎麼樣呢?
[00:08:21.000 --> 00:08:24.000]  我們一起來思想今天的經文
[00:08:24.000 --> 00:08:26.000]  我們一起來思想今天的經文
[00:08:26.000 --> 00:08:30.000]  從今天的經文22到23節告訴我們
[00:08:30.000 --> 00:08:34.000]  耶穌吩咐門徒要先渡過湖到對岸
[00:08:34.000 --> 00:08:38.000]  從22到23節告訴我們
[00:08:38.000 --> 00:08:41.000]  耶穌吩咐門徒要先過湖的對岸
[00:08:41.000 --> 00:08:45.000]  而他自己就獨自的上山禱告
[00:08:45.000 --> 00:08:48.000]  然後他自己獨自上山祈禱
[00:08:48.000 --> 00:08:54.000]  耶穌這次的獨自禱告很可能是由於他受到了一個消失
[00:08:54.000 --> 00:09:02.000]  耶穌這次獨自上山祈禱可能是因為他收到他的堂兄的消息
[00:09:02.000 --> 00:09:08.000]  他的堂兄弟逝世約翰死去的消失
[00:09:08.000 --> 00:09:13.000]  這個消息就是他的堂兄逝世約翰死去的消息
[00:09:13.000 --> 00:09:18.000]  是記載在馬太福音14章第1到第12節
[00:09:18.000 --> 00:09:22.000]  是記載在馬太福音14章1到12節
[00:09:22.000 --> 00:09:28.000]  因此他需要獨自禱告去處理內心的哀傷情緒
[00:09:28.000 --> 00:09:34.000]  所以他就需要獨自禱告去處理他自己內心的哀傷情緒
[00:09:34.000 --> 00:09:40.000]  主耶穌上山禱告了很長的時間
[00:09:40.000 --> 00:09:43.000]  主耶穌上山禱告了很長的時間
[00:09:43.000 --> 00:09:47.000]  大概有7到8個小時
[00:09:47.000 --> 00:09:52.000]  因為在23節說到晚上還留在那裏
[00:09:52.000 --> 00:09:56.000]  因為在23節裏面說到晚上還留在那裏
[00:09:56.000 --> 00:10:03.000]  然後25節說天快亮的時候耶穌在湖上朝著門徒走來
[00:10:03.000 --> 00:10:10.000]  而在25節就說天快亮的時候耶穌在湖上朝著門徒走來
[00:10:10.000 --> 00:10:15.000]  從黃昏到天快亮的時候耶穌一直在禱告
[00:10:15.000 --> 00:10:20.000]  從黃昏到天快亮的時候耶穌一直在祈禱
[00:10:20.000 --> 00:10:27.000]  如果天氣情況良好的話門徒應該早已去到對岸
[00:10:27.000 --> 00:10:33.000]  如果天氣情況良好的話門徒應該已經過去對岸
[00:10:33.000 --> 00:10:37.000]  但是24節說船離岸已經很遠
[00:10:37.000 --> 00:10:41.000]  遇著逆風在波浪上奠基
[00:10:41.000 --> 00:10:44.000]  24節說船離開岸已經很遠
[00:10:44.000 --> 00:10:48.000]  遇著逆風在波浪中顛破
[00:10:48.000 --> 00:10:51.000]  由於地理的原因
[00:10:51.000 --> 00:10:53.000]  由於地理的原因
[00:10:53.000 --> 00:10:58.000]  加利利湖經常都會有突然的風浪
[00:10:58.000 --> 00:11:02.000]  加利利湖經常都有突然的風浪
[00:11:02.000 --> 00:11:08.000]  但是這一次他們上了船已經7到8個小時卻仍然在湖中
[00:11:08.000 --> 00:11:12.000]  但是這一次他們上了船已經7到8個小時了
[00:11:12.000 --> 00:11:14.000]  仍然在湖中
[00:11:14.000 --> 00:11:17.000]  他們也肯定是在跟風浪搏鬥
[00:11:17.000 --> 00:11:21.000]  他們肯定也在風浪中跟風浪搏鬥
[00:11:21.000 --> 00:11:25.000]  這個時候主耶穌從湖面上走過去
[00:11:25.000 --> 00:11:28.000]  這個時候耶穌在湖面上走過去
[00:11:28.000 --> 00:11:31.000]  可是由於天未亮
[00:11:31.000 --> 00:11:34.000]  可惜由於天未亮
[00:11:34.000 --> 00:11:40.000]  當他們看見有人在湖面上向他們走去的時候
[00:11:40.000 --> 00:11:42.000]  他們很震驚
[00:11:42.000 --> 00:11:45.000]  當他們看見有人在湖面上向他們走去的時候
[00:11:45.000 --> 00:11:46.000]  他們很震驚
[00:11:46.000 --> 00:11:49.000]  二十六節說非常驚嚇
[00:11:49.000 --> 00:11:53.000]  說是鬼魂他們都害怕地叫起來
[00:11:53.000 --> 00:11:56.000]  在二十六節說非常驚嚇
[00:11:56.000 --> 00:12:00.000]  說是鬼魂他們都害怕地叫起來
[00:12:00.000 --> 00:12:04.000]  原來不同的民族都有鬼的觀念
[00:12:04.000 --> 00:12:07.000]  原來不同的民族都有鬼的觀念
[00:12:07.000 --> 00:12:10.000]  門徒當時驚慌地叫起來
[00:12:10.000 --> 00:12:13.000]  門徒當時驚慌地叫起來
[00:12:13.000 --> 00:12:16.000]  我們都知道門徒是男生
[00:12:16.000 --> 00:12:19.000]  我們都知道門徒都是男性
[00:12:19.000 --> 00:12:22.000]  一般情況下大概不會尖叫
[00:12:22.000 --> 00:12:25.000]  一般情況下都不會尖叫
[00:12:25.000 --> 00:12:27.000]  而且他們大部分都是漁夫
[00:12:27.000 --> 00:12:29.000]  而且他們大部分都是漁夫
[00:12:29.000 --> 00:12:32.000]  可以說是在這個湖裡長大的
[00:12:32.000 --> 00:12:34.000]  可以說是在這個湖裡長大的
[00:12:34.000 --> 00:12:39.000]  可是他們從來沒有見過人在水中行走
[00:12:39.000 --> 00:12:42.000]  可是他們從來沒有見過人在水中行走
[00:12:42.000 --> 00:12:44.000]  在漆黑中
[00:12:44.000 --> 00:12:46.000]  在漆黑中
[00:12:46.000 --> 00:12:49.000]  他們不敢相信那是人
[00:12:49.000 --> 00:12:52.000]  他們不敢相信那是人
[00:12:52.000 --> 00:12:57.000]  那時耶穌離開他們的船應該還有一段距離
[00:12:57.000 --> 00:13:01.000]  那時耶穌離開他們的船應該還有一段距離
[00:13:01.000 --> 00:13:05.000]  可是卻聽見了他們尖叫的聲音
[00:13:05.000 --> 00:13:08.000]  可是卻聽見了他們尖叫的聲音
[00:13:08.000 --> 00:13:10.000]  所以耶穌就安慰他們說
[00:13:10.000 --> 00:13:13.000]  所以耶穌就安慰他們說
[00:13:13.000 --> 00:13:16.000]  放心,是我,不要怕
[00:13:16.000 --> 00:13:19.000]  放心,是我,不要怕
[00:13:19.000 --> 00:13:23.000]  彼得的性格一向是比較有衝動的
[00:13:23.000 --> 00:13:26.000]  彼得的性格一向是比較有衝動的
[00:13:26.000 --> 00:13:28.000]  他跟隨耶穌一段時間
[00:13:28.000 --> 00:13:31.000]  他應該認得主耶穌說話的聲音
[00:13:31.000 --> 00:13:33.000]  他跟隨耶穌一段時間
[00:13:33.000 --> 00:13:35.000]  他應該認得耶穌的聲音
[00:13:35.000 --> 00:13:36.000]  他應該認得耶穌的聲音
[00:13:36.000 --> 00:13:38.000]  可是他仍然對主說
[00:13:38.000 --> 00:13:40.000]  可是他仍然對主說
[00:13:40.000 --> 00:13:42.000]  主啊,如果是你
[00:13:42.000 --> 00:13:45.000]  主啊,如果是你
[00:13:45.000 --> 00:13:47.000]  那表明他不能完全相信
[00:13:47.000 --> 00:13:50.000]  教他們放心的是耶穌
[00:13:50.000 --> 00:13:53.000]  那表明他不能完全相信
[00:13:53.000 --> 00:13:56.000]  教他們放心的就是耶穌
[00:13:56.000 --> 00:13:58.000]  所以他提出了一個
[00:13:58.000 --> 00:14:00.000]  教自己可以放心的方法
[00:14:00.000 --> 00:14:02.000]  所以他就提出了一個
[00:14:02.000 --> 00:14:04.000]  讓他自己放心的方法
[00:14:04.000 --> 00:14:06.000]  就是請耶穌發一個命令
[00:14:06.000 --> 00:14:09.000]  讓他也可以在水面上
[00:14:09.000 --> 00:14:11.000]  走過去見耶穌
[00:14:11.000 --> 00:14:13.000]  他就提出了一個
[00:14:13.000 --> 00:14:15.000]  可以讓自己放心的方法
[00:14:15.000 --> 00:14:17.000]  就是請耶穌發命令
[00:14:17.000 --> 00:14:19.000]  讓他可以在水面上
[00:14:19.000 --> 00:14:21.000]  走過去見耶穌
[00:14:21.000 --> 00:14:23.000]  不知道彼得當時
[00:14:23.000 --> 00:14:25.000]  為什麼會提出這個方法
[00:14:25.000 --> 00:14:29.000]  來證實說話的不是鬼而是耶穌
[00:14:29.000 --> 00:14:31.000]  不知道彼得當時
[00:14:31.000 --> 00:14:33.000]  為什麼會想到這個方法
[00:14:33.000 --> 00:14:36.000]  來證實說話的不是鬼而是耶穌呢
[00:14:36.000 --> 00:14:39.000]  可能他有一點點的相信
[00:14:39.000 --> 00:14:41.000]  可能他有一點點的相信
[00:14:41.000 --> 00:14:43.000]  加上他的童心
[00:14:43.000 --> 00:14:45.000]  加上他的童心
[00:14:45.000 --> 00:14:47.000]  並要求耶穌准許他
[00:14:47.000 --> 00:14:49.000]  也在水面上走一走
[00:14:49.000 --> 00:14:51.000]  所以他就要求耶穌
[00:14:51.000 --> 00:14:53.000]  准許他在水面上走一次
[00:14:53.000 --> 00:14:55.000]  耶穌馬上發命令
[00:14:55.000 --> 00:14:57.000]  耶穌就馬上發命令
[00:14:57.000 --> 00:14:59.000]  來
[00:14:59.000 --> 00:15:00.000]  來
[00:15:00.000 --> 00:15:02.000]  彼得沒有反口沒有退後
[00:15:02.000 --> 00:15:04.000]  反而真的爬出船身
[00:15:04.000 --> 00:15:07.000]  彼得沒有反口又沒有退後
[00:15:07.000 --> 00:15:09.000]  反而真的爬出了船身
[00:15:09.000 --> 00:15:13.000]  在水上朝耶穌走過去
[00:15:13.000 --> 00:15:17.000]  在水上朝著耶穌走過去
[00:15:17.000 --> 00:15:20.000]  他爬出船身這個行動
[00:15:20.000 --> 00:15:22.000]  是需要很大的勇氣和信心的
[00:15:22.000 --> 00:15:24.000]  他爬出船身這個行動
[00:15:24.000 --> 00:15:27.000]  是需要很大的信心和勇氣的
[00:15:27.000 --> 00:15:31.000]  當時海浪還沒有平息下來
[00:15:31.000 --> 00:15:33.000]  當時海浪還沒有平靜下來
[00:15:33.000 --> 00:15:36.000]  他只是有了耶穌的命令
[00:15:36.000 --> 00:15:38.000]  他只是有了耶穌的命令
[00:15:38.000 --> 00:15:40.000]  他就爬出那個船身
[00:15:40.000 --> 00:15:42.000]  他就爬出了船身
[00:15:42.000 --> 00:15:45.000]  可以看到他的勇氣和信心
[00:15:45.000 --> 00:15:48.000]  就可以看到他有信心和勇氣
[00:15:48.000 --> 00:15:50.000]  那條船在當時來說
[00:15:50.000 --> 00:15:54.000]  是門徒的救生船
[00:15:54.000 --> 00:15:56.000]  那條船在當時來說
[00:15:56.000 --> 00:15:58.000]  是門徒的救生艇
[00:15:58.000 --> 00:16:02.000]  在船裏面總比在海上安全一點
[00:16:02.000 --> 00:16:03.000]  在水裏面
[00:16:03.000 --> 00:16:06.000]  在船裏面總比海裏面安全
[00:16:06.000 --> 00:16:08.000]  可是彼得聽到耶穌的命令
[00:16:08.000 --> 00:16:12.000]  便毫不猶豫地離開那條船
[00:16:12.000 --> 00:16:15.000]  但是彼得聽到耶穌的命令
[00:16:15.000 --> 00:16:17.000]  毫無猶豫地離開了那條船
[00:16:17.000 --> 00:16:20.000]  當彼得離開船身後
[00:16:20.000 --> 00:16:22.000]  當彼得離開了船身後
[00:16:22.000 --> 00:16:25.000]  他是朝著耶穌走過去
[00:16:25.000 --> 00:16:28.000]  他是朝著耶穌走過去
[00:16:28.000 --> 00:16:31.000]  那就是說他的眼睛看著耶穌
[00:16:31.000 --> 00:16:33.000]  那就是說他的眼睛是看著耶穌
[00:16:33.000 --> 00:16:36.000]  大概他已經在水上走了幾步
[00:16:36.000 --> 00:16:39.000]  大概他已經在水上走了幾步
[00:16:39.000 --> 00:16:41.000]  然後他的視線轉移了
[00:16:41.000 --> 00:16:44.000]  然後他的視線就轉移
[00:16:44.000 --> 00:16:45.000]  他去看環景
[00:16:45.000 --> 00:16:47.000]  他去看環景
[00:16:47.000 --> 00:16:49.000]  他就看到風勢猛烈
[00:16:49.000 --> 00:16:52.000]  心裡害怕開始往下沉
[00:16:52.000 --> 00:16:55.000]  他看見的是風勢猛烈
[00:16:55.000 --> 00:16:59.000]  心裡害怕開始往下沉
[00:16:59.000 --> 00:17:00.000]  快沒命的時候
[00:17:00.000 --> 00:17:02.000]  他唯一可以做的就是喊叫
[00:17:02.000 --> 00:17:04.000]  主啊救我
[00:17:04.000 --> 00:17:09.000]  在這個時候他就只能夠叫喊
[00:17:09.000 --> 00:17:11.000]  主啊救我
[00:17:11.000 --> 00:17:15.000]  主耶穌救了彼得之後
[00:17:15.000 --> 00:17:16.000]  主耶穌救了彼得之後
[00:17:16.000 --> 00:17:19.000]  責備他的信心太小了
[00:17:19.000 --> 00:17:22.000]  責備他的信心太小了
[00:17:22.000 --> 00:17:23.000]  為什麼疑惑呢
[00:17:23.000 --> 00:17:25.000]  為什麼疑惑呢
[00:17:25.000 --> 00:17:27.000]  什麼是小的信心呢
[00:17:27.000 --> 00:17:29.000]  什麼是小的信心呢
[00:17:29.000 --> 00:17:31.000]  怎麼樣去量度呢
[00:17:31.000 --> 00:17:32.000]  怎麼樣去量度呢
[00:17:32.000 --> 00:17:35.000]  在主耶穌的責備裡面
[00:17:35.000 --> 00:17:37.000]  在主耶穌的責備裡面
[00:17:37.000 --> 00:17:42.000]  提出了一點對衡量信心大小的指標
[00:17:42.000 --> 00:17:46.000]  提出了一點對衡量信心大小的指標
[00:17:46.000 --> 00:17:49.000]  就是我們心裡有沒有疑惑
[00:17:49.000 --> 00:17:52.000]  就是我們心裡有沒有疑惑
[00:17:52.000 --> 00:17:56.000]  很多人對上帝都有點疑惑的
[00:17:56.000 --> 00:17:59.000]  很多人對上帝都有點疑惑的
[00:17:59.000 --> 00:18:02.000]  在看到世界上有災難的時候
[00:18:02.000 --> 00:18:04.000]  在看到世界上有災難的時候
[00:18:04.000 --> 00:18:08.000]  就會問上帝為什麼不造一個更好的地球
[00:18:08.000 --> 00:18:11.000]  就會問上帝為什麼不造一個更好的地球呢
[00:18:11.000 --> 00:18:17.000]  讓地球不會發生地震、龍捲風、火山噴發、豪雨、水災等等
[00:18:17.000 --> 00:18:23.000]  讓地球不會發生地震、龍捲風、火山噴發、豪雨、水災等等
[00:18:23.000 --> 00:18:28.000]  當我們的禱告沒有得到應願的時候
[00:18:28.000 --> 00:18:31.000]  當我們的禱告沒有得到應願的時候
[00:18:31.000 --> 00:18:34.000]  那些小心的人又會懷疑
[00:18:34.000 --> 00:18:37.000]  上帝有沒有聽我們的禱告呢
[00:18:37.000 --> 00:18:39.000]  那些信心少的人又會懷疑
[00:18:39.000 --> 00:18:42.000]  上帝有沒有聽到我們禱告呢
[00:18:42.000 --> 00:18:45.000]  耶穌救了彼得之後
[00:18:45.000 --> 00:18:46.000]  耶穌救了彼得之後
[00:18:46.000 --> 00:18:48.000]  他們一起上船
[00:18:48.000 --> 00:18:49.000]  他們一起上船
[00:18:49.000 --> 00:18:51.000]  然後風就停了
[00:18:51.000 --> 00:18:53.000]  然後風就停了
[00:18:53.000 --> 00:18:56.000]  這是不是一種巧合
[00:18:56.000 --> 00:18:58.000]  這是不是一種巧合呢
[00:18:58.000 --> 00:19:02.000]  彼得和門徒整夜努力還在湖上
[00:19:02.000 --> 00:19:05.000]  彼得和門徒整夜努力還在湖上
[00:19:05.000 --> 00:19:08.000]  可見風浪一直很大
[00:19:08.000 --> 00:19:10.000]  可見風浪一直很大
[00:19:10.000 --> 00:19:13.000]  彼得在湖上行走時
[00:19:13.000 --> 00:19:15.000]  彼得在湖上行走的時候
[00:19:15.000 --> 00:19:18.000]  也看到風勢猛烈
[00:19:18.000 --> 00:19:21.000]  也看到風勢猛烈
[00:19:21.000 --> 00:19:25.000]  但是當耶穌和他們一起上了船之後
[00:19:25.000 --> 00:19:28.000]  但是當耶穌和他們一起上了船之後
[00:19:28.000 --> 00:19:31.000]  風就停了
[00:19:31.000 --> 00:19:34.000]  這應該是耶穌的作為
[00:19:34.000 --> 00:19:36.000]  這應該是耶穌的作為
[00:19:36.000 --> 00:19:39.000]  祂有能力使風浪停止
[00:19:39.000 --> 00:19:41.000]  祂有能力使風浪停止
[00:19:41.000 --> 00:19:45.000]  那為什麼風浪在這個時候才停止呢
[00:19:45.000 --> 00:19:48.000]  那為什麼風浪在這個時候才停止呢
[00:19:48.000 --> 00:19:51.000]  我相信是因為風浪已經完成任務
[00:19:51.000 --> 00:19:54.000]  我相信是因為風浪已經完成任務
[00:19:54.000 --> 00:19:57.000]  這次的風浪和耶穌姍姍來遲
[00:19:57.000 --> 00:20:01.000]  很可能是要幫助門徒學一次新的功課
[00:20:01.000 --> 00:20:04.000]  這次的風浪和耶穌姍姍來遲
[00:20:04.000 --> 00:20:08.000]  可能是為了幫助門徒學一次信心的功課
[00:20:08.000 --> 00:20:09.000]  可能是為了幫助門徒學一次信心的功課
[00:20:09.000 --> 00:20:13.000]  使他們認識耶穌是上帝的兒子
[00:20:13.000 --> 00:20:16.000]  使他們認識耶穌是上帝的兒子
[00:20:16.000 --> 00:20:18.000]  相信這一次的經歷
[00:20:18.000 --> 00:20:20.000]  相信這一次的經歷
[00:20:20.000 --> 00:20:22.000]  對彼得有很大的震撼
[00:20:22.000 --> 00:20:24.000]  對彼得有很大的震撼
[00:20:24.000 --> 00:20:26.000]  從他爬出船身
[00:20:26.000 --> 00:20:28.000]  從他爬出船身
[00:20:28.000 --> 00:20:30.000]  再回到船上
[00:20:30.000 --> 00:20:31.000]  再回到船上
[00:20:31.000 --> 00:20:34.000]  可能恍如隔世
[00:20:34.000 --> 00:20:36.000]  可能恍如隔世
