
[00:00:00.000 --> 00:00:07.740]  今日我哋已經嚟到菲律賓書第二章嘅最後一個嘅部分
[00:01:59.180 --> 00:02:03.680]  喺保羅被囚於羅馬嘅時候呢
[00:02:03.680 --> 00:02:08.380]  菲律賓教會呢就差遣咗以巴忽提呀
[00:02:08.380 --> 00:02:12.980]  呢一個人呢就帶埋教會嘅禮物去探保羅
[00:02:13.580 --> 00:02:17.780]  但係呢以巴忽提呢可能喺路途當中啦
[00:02:17.780 --> 00:02:23.980]  又或者呢去到探保羅之後呢就患咗重病
[00:02:23.980 --> 00:02:27.380]  咁呢所以佢病好咗之後呢
[00:02:27.380 --> 00:02:33.480]  保羅就咋咋臨叫佢返返去菲律賓
[00:02:33.480 --> 00:02:37.280]  順便呢就帶一封信畀菲律賓教會
[00:02:37.280 --> 00:02:40.580]  就係呢一個嘅菲律賓書啦
[00:02:40.580 --> 00:02:45.180]  喺呢本書裏面呢除咗以巴忽提之外呢
[00:02:45.180 --> 00:02:49.280]  佢仲提過另外一個童工提摩太
[00:02:49.280 --> 00:02:53.180]  我今日呢就想藉住呢兩個嘅人物呢
[00:02:53.180 --> 00:02:58.880]  同大家分享呢一段十九至到三十節呢段聖經
[00:02:58.880 --> 00:03:00.380]  開始嘅時候呢
[00:03:00.380 --> 00:03:03.680]  我想先請大家呢同我一齊讀一讀
[00:03:03.680 --> 00:03:09.180]  第一個嘅段落講到保羅同埋提摩太之間嘅關係
[00:03:09.180 --> 00:03:12.480]  喺第十九至到第二十四節
[00:03:12.480 --> 00:03:14.780]  我一齊讀下預備起
[00:03:14.780 --> 00:03:19.980]  我靠主耶穌指望快打發提摩太去見你哋
[00:03:19.980 --> 00:03:24.680]  叫我知道你哋嘅事心裏就得著安慰
[00:03:24.680 --> 00:03:30.080]  因為我沒有別人與我同心實在掛念你哋嘅事
[00:03:30.080 --> 00:03:35.180]  別人都求自己嘅事並不求耶穌基督嘅事
[00:03:35.180 --> 00:03:38.380]  但你哋知道提摩太的名證
[00:03:38.380 --> 00:03:41.380]  他興旺福音與我同勞
[00:03:41.380 --> 00:03:44.580]  代我丈兒子代父親一樣
[00:03:44.580 --> 00:03:49.080]  所以我一看我的事要怎樣了結
[00:03:49.080 --> 00:03:52.280]  就盼望立刻打發他去
[00:03:52.280 --> 00:03:56.880]  但我靠著主自信我也必快去
[00:03:56.880 --> 00:03:58.380]  由於保羅呢
[00:03:58.380 --> 00:04:00.580]  頭先講佢係坐緊監嘅
[00:04:00.580 --> 00:04:05.480]  佢冇辦法呢親身去到探望菲律賓教會嘅信徒
[00:04:05.480 --> 00:04:10.580]  咁所以呢經文呢喺第十九同埋第二十三節呢
[00:04:10.580 --> 00:04:14.580]  都分別描述話佢呢指望快打發
[00:04:14.580 --> 00:04:20.180]  同埋呢盼望立即打發提摩太呢去見佢哋
[00:04:20.180 --> 00:04:22.080]  喺講到提摩太嘅時候呢
[00:04:22.080 --> 00:04:24.180]  保羅點樣形容呢
[00:04:24.180 --> 00:04:27.580]  佢話呢沒有別人與我同心啊
[00:04:27.580 --> 00:04:28.680]  調返轉頭講
[00:04:28.680 --> 00:04:32.080]  其實保羅係讚緊提摩太
[00:04:32.080 --> 00:04:37.380]  話提摩太呢係一個能夠與佢同心嘅一個嘅同工
[00:04:37.380 --> 00:04:40.380]  呢一個呢亦都係佢差遣提摩太
[00:04:40.380 --> 00:04:44.680]  唔揀第二啲人嘅其中一個原因嚟㗎
[00:04:44.680 --> 00:04:46.280]  咁咩叫同心呀
[00:04:46.280 --> 00:04:47.980]  咁我哋就會問喎
[00:04:47.980 --> 00:04:49.780]  喺雷震宗譯本呢
[00:04:49.780 --> 00:04:53.280]  就將同心就譯做知己
[00:04:53.280 --> 00:04:54.980]  嗱好多嘅英文聖經呢
[00:04:54.980 --> 00:04:57.880]  就將佢譯做like soul
[00:04:57.880 --> 00:05:00.180]  即係心靈相通
[00:05:00.180 --> 00:05:02.580]  由於同心呢個字呢
[00:05:02.580 --> 00:05:04.280]  喺新約裏面呢
[00:05:04.280 --> 00:05:05.980]  冇第二啲地方出現過
[00:05:05.980 --> 00:05:07.280]  淨係得呢度
[00:05:07.280 --> 00:05:08.080]  咁你就會問
[00:05:08.080 --> 00:05:09.780]  咁即係點呀咁
[00:05:09.780 --> 00:05:13.780]  我哋呢要了解佢嗰個具體意思呢
[00:05:13.780 --> 00:05:17.180]  我哋就要睇接住落嚟嘅經文
[00:05:17.180 --> 00:05:20.580]  究竟點樣描述同心
[00:05:20.580 --> 00:05:21.580]  呢樣嘢啦
[00:05:21.580 --> 00:05:22.780]  意會得啦
[00:05:22.780 --> 00:05:23.780]  唔係呀
[00:05:23.780 --> 00:05:27.180]  有啲嘅實際嘅元素話畀我哋聽
[00:05:27.180 --> 00:05:30.380]  乜嘢先至叫做同心
[00:05:30.380 --> 00:05:33.280]  保羅話提摩太同佢同心
[00:05:33.280 --> 00:05:34.480]  第一個嘅特質
[00:05:34.480 --> 00:05:38.980]  喺第21至到第22節嘅上半節
[00:05:38.980 --> 00:05:40.580]  九老係咁樣講嘅
[00:05:40.580 --> 00:05:42.480]  別人都求自己的事
[00:05:42.480 --> 00:05:44.780]  並不求耶穌基督的事
[00:05:44.780 --> 00:05:48.380]  他興旺福音與我同老
[00:05:48.380 --> 00:05:50.180]  同心我相信呢
[00:05:50.180 --> 00:05:53.580]  你意會上嚟有幾緊要呢
[00:05:53.580 --> 00:05:57.580]  相信大家都唔好緊要嘅咁樣
[00:05:57.580 --> 00:06:00.680]  喺大概個零月之前
[00:06:00.680 --> 00:06:01.480]  我估大家呢
[00:06:01.480 --> 00:06:05.080]  都有留意到一段咁樣樣嘅新聞
[00:06:05.080 --> 00:06:09.880]  喺沙田呢一個嘅水泉澳嘅廣場
[00:06:09.880 --> 00:06:13.280]  就發生咗一宗血案
[00:06:13.280 --> 00:06:14.080]  當其時呢
[00:06:14.080 --> 00:06:16.680]  據報有一個患有思覺失調嘅
[00:06:16.680 --> 00:06:17.980]  一名男子呢
[00:06:17.980 --> 00:06:19.880]  就揸住一把利刀
[00:06:19.880 --> 00:06:21.880]  就衝咗入間快餐店
[00:06:21.880 --> 00:06:24.080]  結果呢就斬傷咗一個職員
[00:06:24.080 --> 00:06:26.680]  同埋一個嘅食客
[00:06:26.680 --> 00:06:29.980]  兇徒呢喺斬完人之外呢
[00:06:29.980 --> 00:06:30.580]  之後呢
[00:06:30.580 --> 00:06:33.980]  咁佢就即刻狂奔走佬
[00:06:33.980 --> 00:06:37.980]  咁呢就有幾個熱心嘅途人呢
[00:06:37.980 --> 00:06:42.080]  就嚟到去阻止佢離開
[00:06:42.080 --> 00:06:43.280]  有人呢你見到啦
[00:06:43.280 --> 00:06:45.480]  下就揸住一個嘅降梯呢
[00:06:45.480 --> 00:06:46.880]  就頂住佢
[00:06:46.880 --> 00:06:50.680]  咁結果呢就合力將呢個兇徒制伏
[00:06:50.680 --> 00:06:53.080]  交咗畀警方處理
[00:06:53.080 --> 00:06:53.980]  新聞都話呢
[00:06:53.980 --> 00:06:57.480]  最低限度呢就有五個人入去醫院嘅
[00:06:57.480 --> 00:06:58.480]  呢一班呢
[00:06:58.480 --> 00:07:01.080]  全部都係路人甲路人穴
[00:07:01.080 --> 00:07:01.880]  你又唔識我
[00:07:01.880 --> 00:07:03.080]  我又唔識你
[00:07:03.080 --> 00:07:05.780]  佢哋彼此同心
[00:07:05.780 --> 00:07:06.880]  有一個目的呢
[00:07:06.880 --> 00:07:08.680]  就係唔想
[00:07:08.680 --> 00:07:12.480]  即係令到呢一個嘅傷亡嘅情況呢
[00:07:12.480 --> 00:07:14.280]  即係繼續增加
[00:07:14.280 --> 00:07:16.780]  更加多人受傷
[00:07:16.780 --> 00:07:21.180]  我哋就唔係即係面對緊呢個處境
[00:07:21.180 --> 00:07:25.680]  當我哋好安然咁坐喺呢一度
[00:07:25.680 --> 00:07:26.780]  雖然呢
[00:07:26.780 --> 00:07:30.180]  我哋喺課堂嘅過程嘅裏面呢
[00:07:30.180 --> 00:07:32.680]  我哋都表達咗呢個合一嘅功課
[00:07:32.680 --> 00:07:33.980]  好感恩
[00:07:33.980 --> 00:07:35.880]  不過呢搬就搬咗入去啦
[00:07:35.880 --> 00:07:40.880]  究竟上帝喺呢一個同心嘅功課上面
[00:07:40.880 --> 00:07:44.580]  仍然要我哋點樣去學習呢
[00:07:44.580 --> 00:07:47.480]  相信最重要嘅
[00:07:47.480 --> 00:07:50.180]  喺背後嘅目標
[00:07:50.180 --> 00:07:53.180]  就係我哋好好咁去運用
[00:07:53.180 --> 00:07:54.980]  我哋新買返嚟嘅地方
[00:07:54.980 --> 00:07:56.680]  5J呢個地方呢
[00:07:56.680 --> 00:07:57.980]  嚟到興旺福音
[00:07:57.980 --> 00:08:00.280]  我哋千祈唔好好似呢度呢
[00:08:00.280 --> 00:08:03.580]  21節保羅嘅責備
[00:08:03.580 --> 00:08:05.480]  佢嗰個對象咁樣
[00:08:05.480 --> 00:08:07.880]  淨係求自己嘅事
[00:08:07.880 --> 00:08:10.980]  並不求耶穌基督嘅事
[00:08:10.980 --> 00:08:16.380]  放低自我不求自己嘅事呢
[00:08:16.380 --> 00:08:20.580]  呢一個其實係由我哋信耶穌一刻開始
[00:08:20.580 --> 00:08:21.780]  到到今天
[00:08:21.780 --> 00:08:24.680]  我唔理你信咗主幾耐
[00:08:24.680 --> 00:08:26.480]  直到見主面
[00:08:26.480 --> 00:08:31.380]  我哋都需要一直努力學習嘅功課嚟㗎
[00:08:31.380 --> 00:08:34.380]  但係即使係全福音都好啦
[00:08:34.380 --> 00:08:36.480]  保羅話畀我哋聽呢
[00:08:36.480 --> 00:08:40.880]  同心就唔係淨係一味得個「做」字嘅
[00:08:40.880 --> 00:08:43.880]  只係關心嗰件事本身
[00:08:43.880 --> 00:08:47.480]  但係唔理身邊嘅人嘅需要
[00:08:47.480 --> 00:08:52.480]  保羅唔單止喺第十九節上半節嚟到講
[00:08:52.480 --> 00:08:54.880]  我靠主耶穌指望
[00:08:54.880 --> 00:08:58.480]  快打發提摩太去見你哋
[00:08:58.480 --> 00:09:00.880]  叫我知道你哋嘅事
[00:09:00.880 --> 00:09:03.880]  佢仲好想快啲知道
[00:09:03.880 --> 00:09:06.480]  即係菲律賓教會信徒嘅情況
[00:09:06.480 --> 00:09:09.380]  喺第20節嘅下半節
[00:09:09.380 --> 00:09:14.380]  就表達話自己實在掛念你哋嘅事
[00:09:14.380 --> 00:09:17.380]  「掛念」呢原本呢個字嘅意思
[00:09:17.380 --> 00:09:20.680]  有全神貫注喺某一啲嘅事情上面
[00:09:20.680 --> 00:09:24.280]  同埋某一啲人身上咁嘅意思
[00:09:24.280 --> 00:09:28.480]  呢個字亦都可以譯做「真實地關心」
[00:09:28.480 --> 00:09:32.280]  自從保羅建立咗菲律賓教會之後
[00:09:32.280 --> 00:09:34.080]  佢同教會嘅弟兄姊妹
[00:09:34.080 --> 00:09:37.780]  係建立咗一份非常之深厚嘅關係
[00:09:37.780 --> 00:09:40.680]  所以呢一個嘅關心係好多方面
[00:09:40.680 --> 00:09:44.280]  亦都係好真實真誠嘅
[00:09:44.280 --> 00:09:46.480]  兩個禮拜之前呢
[00:09:46.480 --> 00:09:50.480]  我哋就有一個嘅同工執事商討營
[00:09:50.480 --> 00:09:53.880]  我哋每兩年當新嘅執事
[00:09:53.880 --> 00:09:58.580]  經過會有大會選舉成為後任執事之後
[00:09:58.580 --> 00:10:01.980]  我哋都會邀請新執事舊執事
[00:10:01.980 --> 00:10:04.580]  大家坐埋一齊一齊參與嘅
[00:10:04.580 --> 00:10:07.880]  當中其中有一個嘅環節
[00:10:07.880 --> 00:10:11.580]  我哋講到「牧養」呢個課題
[00:10:11.580 --> 00:10:16.180]  當其時我有機會嚟到分享
[00:10:16.180 --> 00:10:19.580]  有一個我喺牧養裏面
[00:10:19.580 --> 00:10:24.880]  當年我喺神學院學到一個好深刻嘅功課
[00:10:24.880 --> 00:10:28.280]  話說當年我仍然讀緊神學嘅時候
[00:10:28.280 --> 00:10:31.480]  我哋有組會好似學校咁樣
[00:10:31.480 --> 00:10:37.880]  嗰次有一個高我哋幾班嘅師兄
[00:10:37.880 --> 00:10:40.480]  就返嚟組會分享
[00:10:40.480 --> 00:10:46.180]  我呢就唔記得咗佢係咩名係邊個
[00:10:46.180 --> 00:10:48.080]  個人係完全唔記得
[00:10:48.080 --> 00:10:52.080]  不過呢佢同我哋一班師弟師妹
[00:10:52.080 --> 00:10:57.080]  去分享佢牧組會冇幾耐之後嗰個經驗
[00:10:57.080 --> 00:11:00.480]  我嘅印象係非常之深刻
[00:11:00.480 --> 00:11:05.780]  佢好語重心長咁同我哋呢班師弟師妹講
[00:11:05.780 --> 00:11:08.780]  佢話其實神喺教會
[00:11:08.780 --> 00:11:14.880]  就係將弟兄姊妹嗰條命好似玻璃球咁樣
[00:11:14.880 --> 00:11:17.680]  放咗喺你哋
[00:11:17.680 --> 00:11:19.980]  即係我哋一班神學生
[00:11:19.980 --> 00:11:24.680]  未來嘅傳導牧者嘅手上
[00:11:24.680 --> 00:11:26.680]  唔好打爛佢
[00:11:26.680 --> 00:11:29.880]  呢個係佢嘅忠告
[00:11:29.880 --> 00:11:33.080]  因著我嚟到官宣之後
[00:11:33.080 --> 00:11:36.880]  我作為教會堂主任嘅角色
[00:11:36.880 --> 00:11:38.380]  相對嚟講
[00:11:38.380 --> 00:11:43.380]  我需要負責教會整體嘅事情係比較多
[00:11:43.380 --> 00:11:47.280]  所以的確係少咗時間機會
[00:11:47.280 --> 00:11:52.680]  去聽弟兄姊妹個別你哋生命嘅故事
[00:11:52.680 --> 00:11:55.480]  但係我仍然好珍惜每一個
[00:11:55.480 --> 00:12:00.980]  同佢同你哋傾計傾得好深入嘅一個嘅機會
[00:12:00.980 --> 00:12:04.480]  因為每一個嘅生命故事
[00:12:04.480 --> 00:12:08.280]  都帶畀我小心輕放
[00:12:08.280 --> 00:12:10.780]  Handle with care
[00:12:10.780 --> 00:12:13.780]  一個咁樣嘅體會
[00:12:13.780 --> 00:12:20.180]  剛才嗰位師兄畀我嘅分享
[00:12:20.180 --> 00:12:21.680]  一直感動我
[00:12:21.680 --> 00:12:24.880]  到到今天我會話畀大家聽
[00:12:24.880 --> 00:12:27.480]  仍然喺我嘅生命嘅當中
[00:12:27.480 --> 00:12:30.280]  二十幾年冇變過
[00:12:30.280 --> 00:12:34.280]  其實要體會別人嘅生命經歷
[00:12:34.280 --> 00:12:38.380]  從來都唔係一件容易嘅事
[00:12:38.380 --> 00:12:42.480]  我必須承認我仍然有好多不足嘅地方
[00:12:42.480 --> 00:12:46.080]  最低限度在座當中嘅弟兄姊妹
[00:12:46.080 --> 00:12:50.580]  有好多個我都冇好多個機會
[00:12:50.580 --> 00:12:55.280]  坐低同你哋慢慢傾計
[00:12:55.280 --> 00:12:57.880]  唔能夠有好多嘅機會
[00:12:57.880 --> 00:13:00.380]  去聽你哋嘅生命嘅故事
[00:13:00.380 --> 00:13:03.880]  作為一個信仰嘅群體
[00:13:03.880 --> 00:13:07.980]  我哋礦塘踏出咗第一步
[00:13:07.980 --> 00:13:11.180]  搬住入去上帝為我哋預備嘅地方
[00:13:11.180 --> 00:13:15.180]  不過因著有呢一個新地方
[00:13:15.180 --> 00:13:16.180]  我哋冇錯
[00:13:16.180 --> 00:13:20.580]  係需要去記住上帝嘅角度
[00:13:20.580 --> 00:13:22.380]  需要去傳福音
[00:13:22.380 --> 00:13:25.380]  但係我哋同身邊嘅弟兄姊妹
[00:13:25.380 --> 00:13:30.180]  有冇呢一份掛念佢哋嘅事嘅心呢
[00:13:30.180 --> 00:13:35.080]  抑或佢只不過同我一齊嘅侍奉拍檔
[00:13:35.080 --> 00:13:37.680]  我哋團契一齊服侍
[00:13:37.680 --> 00:13:41.580]  你有冇聽過佢哋嘅生命嘅故事
[00:13:41.580 --> 00:13:45.380]  你知唔知道你身邊嘅弟兄姊妹
[00:13:45.380 --> 00:13:47.680]  佢點樣信耶穌嘅
[00:13:47.680 --> 00:13:49.180]  佢有冇講過畀你聽
[00:13:49.180 --> 00:13:52.480]  你又有冇講過畀佢聽
[00:13:52.480 --> 00:13:56.680]  你了解佢哋嘅掙扎嗎
[00:13:56.680 --> 00:14:00.180]  接著保羅就更加深入咁用咗
[00:14:00.180 --> 00:14:01.680]  父子嘅關係
[00:14:01.680 --> 00:14:04.680]  嚟到形容佢同提摩太之間
[00:14:04.680 --> 00:14:06.780]  嗰個嘅生命結連
[00:14:06.780 --> 00:14:09.080]  二十二節嘅下半節
[00:14:09.080 --> 00:14:13.680]  形容提摩太代我像兒子代父親一樣
[00:14:13.680 --> 00:14:16.980]  父子嘅關係係點樣嘅呢
[00:14:16.980 --> 00:14:19.580]  喺猶太人嘅社會裏面
[00:14:19.580 --> 00:14:23.680]  仔其實除咗喺爸爸身上
[00:14:23.680 --> 00:14:27.680]  係能夠學到佢嘅一技之長之外
[00:14:27.680 --> 00:14:33.380]  其實父子嘅關係係非常之密切嘅
[00:14:33.380 --> 00:14:36.780]  而家我兩個仔都大咗
[00:14:36.780 --> 00:14:39.080]  亦都去咗外地
[00:14:39.080 --> 00:14:42.080]  唔喺我同太太嘅身邊
[00:14:42.080 --> 00:14:45.680]  我諗返佢哋細個嘅時候特別
[00:14:45.680 --> 00:14:48.880]  小朋友呢就係好容易生病嘅
[00:14:48.880 --> 00:14:51.880]  喺座當中呢作為父母嘅
[00:14:51.880 --> 00:14:54.280]  可能你哋都係仔大女大
[00:14:54.280 --> 00:14:56.480]  我唔知你記唔記得你嘅小朋友
[00:14:56.480 --> 00:14:59.780]  仍然好細嘅時候係點樣嘅
[00:14:59.780 --> 00:15:04.180]  我就形容呢屋企呢係細菌大戰
[00:15:04.180 --> 00:15:05.180]  即係點呢
[00:15:05.180 --> 00:15:08.680]  嗰啲病菌呢係要行雲一個圈呢
[00:15:08.680 --> 00:15:11.780]  咁然之後呢每個人都病過啦
[00:15:11.780 --> 00:15:15.280]  咁然之後呢先要一個一個一個好得返嘅
[00:15:15.280 --> 00:15:18.380]  未行一個圈呢都係未得㗎
[00:15:18.380 --> 00:15:23.080]  呢個呢就係孩子細個嘅時候嘅情況
[00:15:23.080 --> 00:15:25.980]  當其時兩個仔仲細
[00:15:25.980 --> 00:15:29.980]  甚至呢細佬呢仲係BB嘅時候呢
[00:15:29.980 --> 00:15:34.580]  即係當年呢太太嘅工作呢仍然係輪班
[00:15:34.580 --> 00:15:37.980]  當佢要輪夜班嘅時候呢
[00:15:37.980 --> 00:15:43.880]  即係冇錯BB發燒呢日頭就有工人姐姐幫手睇啦
[00:15:43.880 --> 00:15:44.880]  係咪呀
[00:15:44.880 --> 00:15:47.280]  咁夜晚人哋都要瞓覺㗎喎
[00:15:47.280 --> 00:15:48.580]  咁點呀
[00:15:48.580 --> 00:15:51.180]  咁其實就係唯有
[00:15:51.180 --> 00:15:54.180]  即係周圍爸爸
[00:15:54.180 --> 00:15:55.980]  責無堂態
[00:15:55.980 --> 00:16:01.380]  當其時為咗避免細佬繼續嘔呢
[00:16:01.380 --> 00:16:04.380]  個方法呢就係抱住佢囉
[00:16:04.380 --> 00:16:05.380]  打直
[00:16:05.380 --> 00:16:09.280]  即係然之後呢坐喺度捱住
[00:16:09.280 --> 00:16:12.080]  咁就過咗一晚
[00:16:12.080 --> 00:16:16.680]  我深信保羅畀我哋一個好提醒
[00:16:16.680 --> 00:16:20.780]  佢話師父有一晚為父嘅不多
[00:16:20.780 --> 00:16:22.380]  請你哋記住
[00:16:22.380 --> 00:16:27.380]  父子其實喺血緣嘅關係上面
[00:16:27.380 --> 00:16:29.580]  係獨一無二嘅
[00:16:29.580 --> 00:16:32.480]  冇辦法替代嘅
[00:16:32.480 --> 00:16:37.480]  提摩太就係咁樣樣對待保羅
[00:16:37.480 --> 00:16:40.380]  除咗喺第20節嘅下半節
[00:16:40.380 --> 00:16:42.380]  講到掛念佢哋
[00:16:42.380 --> 00:16:46.080]  即係同佢一齊服侍嘅大英姊妹嘅事之外呢
[00:16:46.080 --> 00:16:48.480]  保羅喺第22節
[00:16:48.480 --> 00:16:49.780]  下半節
[00:16:49.780 --> 00:16:51.180]  就係話畀我哋聽
[00:16:51.180 --> 00:16:53.580]  其實你諗真啲
[00:16:53.580 --> 00:16:58.080]  保羅同提摩太係冇血緣關係嘅係咪呀
[00:16:58.080 --> 00:17:02.280]  但係佢哋仍然好似父子咁樣
[00:17:02.280 --> 00:17:05.380]  彼此同勞
[00:17:05.380 --> 00:17:08.180]  以至難度能夠達到
[00:17:08.180 --> 00:17:11.180]  興旺福音呢一個嘅託付
[00:17:11.180 --> 00:17:11.880]  好啦
[00:17:11.880 --> 00:17:13.780]  講完提摩太啦
[00:17:13.780 --> 00:17:15.880]  跟住呢去到第二個嘅段落
[00:17:15.880 --> 00:17:19.080]  第25至到30節呢
[00:17:19.080 --> 00:17:20.980]  就係講另外一個嘅人物啦
[00:17:20.980 --> 00:17:23.580]  請大家同我一齊嚟到讀出
[00:17:23.580 --> 00:17:24.980]  預備起
[00:17:24.980 --> 00:17:28.280]  然而我想必須打發以巴忽提
[00:17:28.280 --> 00:17:30.080]  到你門那裏去
[00:17:30.080 --> 00:17:33.480]  他是我的兄弟與我一同作工
[00:17:33.480 --> 00:17:34.980]  一同當兵
[00:17:34.980 --> 00:17:36.780]  是你們所差遣的
[00:17:36.780 --> 00:17:39.280]  也是供給我需用的
[00:17:39.280 --> 00:17:41.480]  他很想念你們眾人
[00:17:41.480 --> 00:17:43.480]  並且極其難過
[00:17:43.480 --> 00:17:46.280]  因為你們聽見他病了
[00:17:46.280 --> 00:17:47.980]  他實在是病了
[00:17:47.980 --> 00:17:49.480]  幾乎要死
[00:17:49.480 --> 00:17:51.380]  然而神憐恤他
[00:17:51.380 --> 00:17:52.880]  不但憐恤他
[00:17:52.880 --> 00:17:54.280]  也憐恤我
[00:17:54.280 --> 00:17:56.380]  免得我憂傷加憂
[00:17:56.380 --> 00:17:59.680]  所以我愈發急促打發他去
[00:17:59.680 --> 00:18:01.380]  叫你們再見他
[00:18:01.380 --> 00:18:02.980]  就可以喜樂
[00:18:02.980 --> 00:18:05.780]  我也可以小些憂愁
[00:18:05.780 --> 00:18:08.280]  故此你們要在主類
[00:18:08.280 --> 00:18:10.780]  歡歡樂樂的接待他
[00:18:10.780 --> 00:18:13.680]  而且要尊重這樣的人
[00:18:13.680 --> 00:18:16.380]  因為他為作基督的功夫
[00:18:16.380 --> 00:18:17.880]  幾乎要死
[00:18:17.880 --> 00:18:19.080]  不顧性命
[00:18:19.080 --> 00:18:20.480]  要補足你們
[00:18:20.480 --> 00:18:24.280]  供給我的不及之處
[00:18:24.280 --> 00:18:25.480]  寶羅呢
[00:18:25.480 --> 00:18:27.280]  在25節開始
[00:18:27.280 --> 00:18:28.280]  剛才講過啦
[00:18:28.280 --> 00:18:32.580]  提到耳巴忽提這個人物
[00:18:32.580 --> 00:18:35.380]  耳巴忽提不是猶太人
[00:18:35.380 --> 00:18:38.780]  其實他是因為寶羅
[00:18:38.780 --> 00:18:40.280]  和他傳福音
[00:18:40.280 --> 00:18:42.780]  所以他就信耶穌
[00:18:42.780 --> 00:18:44.780]  他的名字的意思是
[00:18:44.780 --> 00:18:49.680]  迷人、友善、使人愈悅
[00:18:49.680 --> 00:18:52.480]  他在哪裏出現過
[00:18:52.480 --> 00:18:55.480]  正是這裏第二章
[00:18:55.480 --> 00:18:58.280]  和及後的弗拉比書的
[00:18:58.280 --> 00:19:01.480]  四章十八節出現過
[00:19:01.480 --> 00:19:04.980]  整本聖經沒有別的
[00:19:04.980 --> 00:19:07.480]  如果這樣講
[00:19:07.480 --> 00:19:10.480]  只記載得這麼少
[00:19:10.480 --> 00:19:13.480]  似乎他也不是一個
[00:19:13.480 --> 00:19:15.480]  很出名的人
[00:19:15.480 --> 00:19:19.480]  這裏就描述不見經傳
[00:19:19.480 --> 00:19:22.480]  寶羅就不是這樣看
[00:19:22.480 --> 00:19:25.480]  為甚麼呢?寶羅怎樣形容他呢?
[00:19:25.480 --> 00:19:27.980]  他說他是我的弟兄
[00:19:27.980 --> 00:19:29.980]  一同做工
[00:19:29.980 --> 00:19:31.980]  你們所妻遣的
[00:19:31.980 --> 00:19:34.480]  供給我需用的
[00:19:34.480 --> 00:19:37.480]  他用了四個表述
[00:19:37.480 --> 00:19:41.480]  來形容這個耳巴忽提
[00:19:41.480 --> 00:19:43.480]  所以呢
[00:19:43.480 --> 00:19:47.480]  他可能是一個叫做小薯仔
[00:19:47.480 --> 00:19:49.980]  也不是一個怎樣出名的人
[00:19:49.980 --> 00:19:52.980]  不過他仍然有一個
[00:19:52.980 --> 00:19:56.480]  很清晰的角色和位份
[00:19:56.480 --> 00:19:58.980]  不單止寶羅看重他
[00:19:58.980 --> 00:20:02.980]  上帝也非常使用他
[00:20:02.980 --> 00:20:04.980]  所以呢
[00:20:04.980 --> 00:20:06.480]  弟兄姊妹
[00:20:06.480 --> 00:20:10.980]  無論你覺得你自己是甚麼年紀
[00:20:10.980 --> 00:20:13.480]  信了耶穌有多久
[00:20:13.480 --> 00:20:17.480]  我是不是說我是讀書人
[00:20:17.480 --> 00:20:19.480]  不要緊的
[00:20:19.480 --> 00:20:23.480]  其實在上帝的眼裏
[00:20:23.480 --> 00:20:26.980]  我們每一個的弟兄姊妹
[00:20:26.980 --> 00:20:28.480]  神都告訴我們
[00:20:28.480 --> 00:20:33.480]  我們有獨特的崗位和角色
