
[00:00:00.000 --> 00:00:03.300]  各位弟兄姊妹 大家好
[00:02:53.600 --> 00:02:58.600]  讓我們歡迎主祢的話語的種子
[00:02:58.600 --> 00:03:03.040]  願意在主祢的話語的當中
[00:03:03.040 --> 00:03:07.240]  我們能夠生出十倍百倍的果子
[00:03:07.240 --> 00:03:14.040]  求主祢的聖靈幫助我們
[00:03:14.040 --> 00:03:17.160]  禱告祈求奉耶穌祢的名
[00:03:17.160 --> 00:03:19.400]  阿們
[00:03:21.280 --> 00:03:23.840]  一開始我想問大家一條問題
[00:03:23.840 --> 00:03:28.520]  你會怎樣去改變一個人呢
[00:03:28.520 --> 00:03:30.960]  反過來說
[00:03:30.960 --> 00:03:35.080]  怎樣才能夠讓你自己改變呢
[00:03:35.080 --> 00:03:41.240]  我想到令人改變有兩個方法的
[00:03:41.240 --> 00:03:45.160]  第一就是懲罰
[00:03:45.160 --> 00:03:47.760]  做錯事就要罰
[00:03:49.480 --> 00:03:51.480]  就讓你不敢做錯事
[00:03:51.480 --> 00:03:55.000]  第二就是獎勵
[00:03:55.000 --> 00:03:57.880]  如果你做得對
[00:03:57.880 --> 00:03:58.880]  我就讚你
[00:03:58.880 --> 00:04:00.320]  我獎勵你
[00:04:00.320 --> 00:04:06.120]  我介紹一個好東西給大家好嗎
[00:04:06.120 --> 00:04:10.040]  大家都有電話
[00:04:10.040 --> 00:04:12.080]  介紹電話的軟件給大家
[00:04:12.080 --> 00:04:17.560]  新東西來的叫KSafe
[00:04:19.840 --> 00:04:23.360]  從前你開車超速
[00:04:23.360 --> 00:04:28.040]  你就預了要交罰款
[00:04:28.040 --> 00:04:32.160]  我很乖
[00:04:32.160 --> 00:04:33.560]  我一段時間沒有交罰款
[00:04:33.560 --> 00:04:37.800]  這個就是懲罰
[00:04:37.800 --> 00:04:40.760]  但你知道有罰款
[00:04:40.760 --> 00:04:42.360]  都很多人超速
[00:04:42.360 --> 00:04:48.200]  這個軟件就不同
[00:04:50.040 --> 00:04:52.600]  只要你開車之前打開這個軟件
[00:04:52.600 --> 00:04:58.000]  它就會偵測到你的車速
[00:04:58.000 --> 00:05:02.640]  只要你一直都不超速
[00:05:02.640 --> 00:05:08.400]  開車的時候不要碰你的電話
[00:05:08.400 --> 00:05:12.920]  獎勵就是你會得到分數
[00:05:12.920 --> 00:05:16.600]  分數有什麼用呢
[00:05:18.200 --> 00:05:19.800]  當你得到一定的分數
[00:05:19.800 --> 00:05:24.040]  就可以換到現金券
[00:05:24.040 --> 00:05:29.400]  可以在超市和各大商舖購物
[00:05:29.400 --> 00:05:33.640]  有沒有吸引力呢
[00:05:33.640 --> 00:05:36.320]  我還沒安裝
[00:05:36.320 --> 00:05:41.520]  因為我聽到網上的評論是
[00:05:41.520 --> 00:05:43.320]  只要你超速一公里
[00:05:43.320 --> 00:05:44.840]  你都不會得到獎勵
[00:05:49.200 --> 00:05:50.720]  還有我太太打電話給我
[00:05:50.720 --> 00:05:51.640]  我是需要電話的
[00:05:51.640 --> 00:05:57.720]  第一姐妹 神有沒有曾經改變過你
[00:05:57.720 --> 00:06:02.080]  責備還是獎勵
[00:06:02.080 --> 00:06:05.520]  因為今天經文當中
[00:06:05.520 --> 00:06:08.160]  我們會看到神有第三個方法去改變
[00:06:08.160 --> 00:06:14.920]  如果是大家需要崇拜完
[00:06:14.920 --> 00:06:16.120]  就一起去安裝 好嗎
[00:06:18.200 --> 00:06:20.120]  趕快去安裝這個軟件
[00:06:20.120 --> 00:06:21.120]  我們先看經文
[00:06:21.120 --> 00:06:25.520]  經文說神向我們要的是什麼
[00:06:25.520 --> 00:06:27.120]  其實就是行公義好憐憫
[00:06:27.120 --> 00:06:29.240]  存謙卑的心與神同行
[00:06:29.240 --> 00:06:39.240]  我們最著實的去問
[00:06:39.240 --> 00:06:40.720]  那就是要怎麼做
[00:06:40.720 --> 00:06:46.240]  我們或者不是那麼容易去答
[00:06:49.000 --> 00:06:51.720]  但是神是不會叫我們做一樣
[00:06:51.720 --> 00:06:52.840]  我們不懂
[00:06:52.840 --> 00:06:55.080]  但是神又不幫我們的事情
[00:06:55.080 --> 00:07:05.440]  這節經文之前有一節不可以忽略
[00:07:05.440 --> 00:07:14.120]  就是耶和華以子嗣你何為善
[00:07:18.120 --> 00:07:21.840]  只是可以是 tell 可以是 show
[00:07:21.840 --> 00:07:28.240]  就是學校裡面的 show and tell
[00:07:28.240 --> 00:07:32.360]  經文說神已經告訴我們
[00:07:32.360 --> 00:07:33.880]  什麼是善 什麼是好
[00:07:33.880 --> 00:07:38.840]  我相信當時的人
[00:07:38.840 --> 00:07:40.200]  甚至乎我們都會問
[00:07:40.200 --> 00:07:41.240]  什麼時候 在哪裡
[00:07:41.240 --> 00:07:42.400]  神什麼時候有說過
[00:07:47.240 --> 00:07:49.880]  這就是神改變人的第三個方法
[00:07:49.880 --> 00:07:54.320]  今天的訊息很簡單
[00:07:54.320 --> 00:07:59.680]  讓我們看得到人首先有什麼不好的地方
[00:07:59.680 --> 00:08:04.440]  到底什麼為之是善
[00:08:04.440 --> 00:08:09.240]  第三點就是我們如何
[00:08:09.240 --> 00:08:11.440]  how to 行出善
[00:08:15.640 --> 00:08:17.560]  我們先去看人的不善好嗎
[00:08:17.560 --> 00:08:21.640]  神和當時的人說
[00:08:21.640 --> 00:08:26.840]  我已經指示你
[00:08:26.840 --> 00:08:30.360]  我們始終就要問
[00:08:30.360 --> 00:08:35.360]  神你什麼時候指示過當時的人
[00:08:35.360 --> 00:08:42.720]  其實答案就可以是
[00:08:42.720 --> 00:08:46.160]  《尼加書》第六章第五至第七節的經文
[00:08:46.160 --> 00:08:52.680]  先知他在撫心自問
[00:08:52.680 --> 00:08:59.560]  先知說如果我要去朝見神
[00:08:59.560 --> 00:09:00.800]  來到神的面前
[00:09:00.800 --> 00:09:07.760]  我是不是要帶著一歲大的牛
[00:09:10.680 --> 00:09:13.200]  我是不是要帶著千千萬萬隻公羊
[00:09:13.200 --> 00:09:19.920]  我是不是要帶著整個河流的油脂作為獻物
[00:09:19.920 --> 00:09:26.280]  難道我來到神的面前
[00:09:26.280 --> 00:09:28.120]  我要獻上我的長子嗎
[00:09:28.120 --> 00:09:34.240]  每一次我說到獻上長子
[00:09:34.240 --> 00:09:35.960]  是聖經裡面的習慣
[00:09:35.960 --> 00:09:37.280]  我的大兒子就會看著我
[00:09:41.480 --> 00:09:44.640]  其實先知當然知道神不是要這些事情
[00:09:44.640 --> 00:09:52.760]  問題是當時的人習慣了
[00:09:52.760 --> 00:09:56.160]  帶著這些禮物去朝見神
[00:09:56.160 --> 00:10:02.760]  當時的人習慣了的是
[00:10:02.760 --> 00:10:04.240]  如果我有過犯
[00:10:04.240 --> 00:10:06.760]  我有祭物去補救
[00:10:06.760 --> 00:10:07.560]  這樣就行了
[00:10:07.560 --> 00:10:11.720]  如果有過犯 我要祭物去補救
[00:10:11.720 --> 00:10:13.600]  這就成了
[00:10:13.600 --> 00:10:16.080]  這段經文其實正正引證了
[00:10:16.080 --> 00:10:18.240]  當時的百姓知道什麼是好的
[00:10:18.240 --> 00:10:27.360]  百姓是知道怎樣跟著神的善去做
[00:10:27.360 --> 00:10:32.360]  因為大家看到這段經文
[00:10:32.360 --> 00:10:35.560]  是出自《利美記》中所說的
[00:10:35.560 --> 00:10:37.680]  這段經文是出自《利美記》
[00:10:37.680 --> 00:10:42.040]  第一章至第七章關於獻祭的規矩
[00:10:42.040 --> 00:10:51.840]  而《利美記》當中的規矩是說到
[00:10:51.840 --> 00:10:54.680]  假如人犯罪的話
[00:10:54.680 --> 00:10:57.040]  你可以獻上公牛和公羊
[00:10:57.040 --> 00:11:04.400]  是一個警惕
[00:11:05.440 --> 00:11:07.160]  他指示給人看
[00:11:07.160 --> 00:11:10.200]  不要犯罪
[00:11:10.200 --> 00:11:12.680]  如果你犯上罪 你會有代價
[00:11:12.680 --> 00:11:17.040]  這就是善
[00:11:17.040 --> 00:11:22.040]  但是當時的人 他們太聰明
[00:11:22.040 --> 00:11:28.280]  他們把警惕變成了一個補償
[00:11:28.280 --> 00:11:33.560]  警惕就是叫人不要犯罪
[00:11:35.920 --> 00:11:37.760]  補償就是跟別人說
[00:11:37.760 --> 00:11:39.240]  你犯罪不要緊
[00:11:39.240 --> 00:11:44.400]  你可以去補償
[00:11:44.400 --> 00:11:47.240]  聖經寫著
[00:11:47.240 --> 00:11:48.160]  只要你犯罪
[00:11:48.160 --> 00:11:49.760]  你有公牛 你有公羊
[00:11:49.760 --> 00:11:52.040]  你有鵪鶉 你有牛脂
[00:11:52.040 --> 00:11:53.440]  沒有問題的
[00:11:53.440 --> 00:12:05.000]  當時的人知道什麼是善
[00:12:05.000 --> 00:12:10.040]  不過 他們扭曲了何為善的律法
[00:12:10.040 --> 00:12:15.840]  同樣的事情
[00:12:15.840 --> 00:12:18.120]  在新約其實保羅有說過
[00:12:18.120 --> 00:12:22.560]  律法是聖潔的
[00:12:22.560 --> 00:12:25.200]  戒命是聖潔的
[00:12:25.200 --> 00:12:28.000]  如果是這樣的話
[00:12:28.000 --> 00:12:30.240]  難道是好的律法
[00:12:30.240 --> 00:12:32.040]  叫我死嗎
[00:12:34.480 --> 00:12:36.200]  當然不是
[00:12:36.200 --> 00:12:41.240]  叫我死的是在我裡面的罪性
[00:12:41.240 --> 00:12:46.480]  罪之所以是罪
[00:12:46.480 --> 00:12:51.720]  因為罪能夠依靠善良的事
[00:12:51.720 --> 00:12:54.560]  都要我去死
[00:12:54.560 --> 00:13:01.560]  這就是人的罪性
[00:13:03.080 --> 00:13:05.080]  不是事情不良善
[00:13:05.080 --> 00:13:10.400]  而是我們能夠將良善的事情
[00:13:10.400 --> 00:13:13.160]  轉化成為不善
[00:13:13.160 --> 00:13:23.440]  教會附近也有不少餐廳
[00:13:23.440 --> 00:13:26.440]  我就不說哪一間
[00:13:26.440 --> 00:13:27.960]  我讓大家自己猜
[00:13:31.800 --> 00:13:33.160]  因為方便有時候
[00:13:33.160 --> 00:13:36.120]  我也會去一間餐廳跟人見面
[00:13:36.120 --> 00:13:43.640]  最近幾個月
[00:13:43.640 --> 00:13:45.360]  這間餐廳經營的方法
[00:13:45.360 --> 00:13:46.840]  有一點點不同
[00:13:46.840 --> 00:13:52.200]  從前去這間餐廳
[00:13:52.200 --> 00:13:54.080]  旁邊牆那裡
[00:13:54.080 --> 00:13:57.160]  是放著一瓶瓶的Tap water
[00:14:02.760 --> 00:14:04.480]  自己拿水拿杯子
[00:14:04.480 --> 00:14:05.800]  就可以有水喝
[00:14:05.800 --> 00:14:10.480]  有一次我去到就問
[00:14:10.480 --> 00:14:13.160]  有沒有Tap water可以給我們喝
[00:14:13.160 --> 00:14:20.240]  回覆就是我們沒有Tap water
[00:14:20.240 --> 00:14:25.000]  你可以買一瓶瓶的水
[00:14:25.000 --> 00:14:28.400]  當時我的感受就是
[00:14:28.400 --> 00:14:29.560]  如果我買一瓶瓶的水
[00:14:29.560 --> 00:14:32.160]  我覺得好像被人被迫似的
[00:14:32.160 --> 00:14:38.200]  其實賣瓶裝水沒有問題
[00:14:38.200 --> 00:14:44.120]  我覺得不供應Tap water
[00:14:44.120 --> 00:14:46.280]  好像參根少少大廈之道
[00:14:46.280 --> 00:14:53.760]  另外又有一次
[00:14:53.760 --> 00:14:58.280]  我就跟兩個牧師去吃飯
[00:14:59.560 --> 00:15:01.520]  我們買單的時候
[00:15:01.520 --> 00:15:03.160]  那個服務員跟我們說
[00:15:03.160 --> 00:15:04.160]  我們不收卡的
[00:15:04.160 --> 00:15:05.440]  我們收現金的
[00:15:05.440 --> 00:15:11.280]  那東西又吃了
[00:15:11.280 --> 00:15:15.200]  那三個牧師拿了個人包出來
[00:15:15.200 --> 00:15:16.280]  差不多反轉了
[00:15:16.280 --> 00:15:21.000]  三個成年人
[00:15:21.000 --> 00:15:23.080]  加起來也不夠錢給吃飯
[00:15:23.080 --> 00:15:27.720]  那怎麼辦呢
[00:15:27.720 --> 00:15:29.520]  那就要去附近的銀行
[00:15:29.520 --> 00:15:31.080]  按錢回來找數
[00:15:31.080 --> 00:15:38.400]  然後提錢去付款
[00:15:38.400 --> 00:15:40.120]  下一次我去這家餐廳
[00:15:40.120 --> 00:15:41.120]  我學會了
[00:15:41.120 --> 00:15:43.600]  下一次我去這家餐廳
[00:15:43.600 --> 00:15:44.600]  我學乖了
[00:15:44.600 --> 00:15:46.240]  我坐下來之前就問他們
[00:15:46.240 --> 00:15:48.440]  你們收卡還是收現金
[00:15:48.440 --> 00:15:54.360]  我說收現金的話
[00:15:54.360 --> 00:15:55.800]  我當然是收現金
[00:15:57.760 --> 00:15:58.400]  我就來不了
[00:15:58.400 --> 00:15:59.160]  我要去另一家
[00:15:59.160 --> 00:15:59.920]  我沒有現金
[00:15:59.920 --> 00:16:06.720]  接著那天剛好他又收卡
[00:16:06.720 --> 00:16:12.720]  如果顧客想付款
[00:16:12.720 --> 00:16:15.280]  我覺得餐廳收現金沒問題
[00:16:15.280 --> 00:16:23.320]  但是如果只是收現金
[00:16:23.320 --> 00:16:24.920]  就好像有點扭曲了
[00:16:28.720 --> 00:16:30.320]  這個例子我告訴大家
[00:16:30.320 --> 00:16:33.560]  是想給大家看到
[00:16:33.560 --> 00:16:35.600]  其實人有一個天性
[00:16:35.600 --> 00:16:38.480]  就是將平常良善的事情
[00:16:38.480 --> 00:16:39.960]  輕輕地扭曲
[00:16:39.960 --> 00:16:47.240]  但是當時的百姓
[00:16:47.240 --> 00:16:50.400]  就是將良善的律法扭曲了
[00:16:50.400 --> 00:16:54.880]  我遵守這一條
[00:16:54.880 --> 00:16:56.360]  不遵守那一條就夠了
[00:16:57.720 --> 00:16:58.880]  我不遵守那些
[00:16:58.880 --> 00:17:00.680]  我也都可以有補償
[00:17:00.680 --> 00:17:05.160]  既然我有補償就沒所謂了
[00:17:05.160 --> 00:17:09.680]  就是剛才說到牛
[00:17:09.680 --> 00:17:11.400]  公牛公羊的意思
[00:17:11.400 --> 00:17:17.720]  神已經把良善的道理
[00:17:17.720 --> 00:17:19.560]  教給百姓
[00:17:19.560 --> 00:17:20.680]  已經教了
[00:17:20.680 --> 00:17:22.920]  但是不成功
[00:17:28.720 --> 00:17:30.560]  教了那個百姓
[00:17:30.560 --> 00:17:32.760]  但是沒有效
[00:17:32.760 --> 00:17:35.080]  英雄姊妹
[00:17:35.080 --> 00:17:38.760]  首先我想分享一點
[00:17:38.760 --> 00:17:43.080]  如果大家想遵行神的心意和教導
[00:17:43.080 --> 00:17:50.640]  如果大家想學習做一個合神心意的人
[00:17:50.640 --> 00:17:56.840]  如果我們想真的被神去改變的話
[00:17:58.720 --> 00:18:02.760]  我們真的想去學習什麼是善的話
[00:18:02.760 --> 00:18:08.280]  我們不要將善、善、善、善
[00:18:08.280 --> 00:18:13.240]  弱化成為不少的原則和規矩
[00:18:13.240 --> 00:18:18.560]  因為即使一個簡單的原則
[00:18:18.560 --> 00:18:23.760]  主日應當敬拜神夠簡單
[00:18:26.160 --> 00:18:27.920]  原意是好的
[00:18:27.920 --> 00:18:31.720]  但是我們都可以有一點扭曲
[00:18:31.720 --> 00:18:35.120]  我主日敬拜神
[00:18:35.120 --> 00:18:37.520]  星期一至五就是不用敬拜了
[00:18:37.520 --> 00:18:46.240]  平常是我自己的
[00:18:46.240 --> 00:18:49.240]  其實你或者都試過
[00:18:49.240 --> 00:18:50.040]  我們去跟別人說
[00:18:50.040 --> 00:18:51.080]  你不要這樣
[00:18:51.080 --> 00:18:52.600]  你要這樣
[00:18:52.600 --> 00:18:54.840]  我們好像平常也會告訴別人
[00:18:54.840 --> 00:18:56.480]  你要這樣 不要這樣
[00:18:56.480 --> 00:18:58.760]  其實也有人跟我們說過
[00:18:58.760 --> 00:18:59.800]  你不要這樣
[00:18:59.800 --> 00:19:01.480]  你不如這樣好不好
[00:19:01.480 --> 00:19:03.320]  也有人告訴我們
[00:19:03.320 --> 00:19:04.640]  你要這樣做
[00:19:04.640 --> 00:19:06.440]  你不要這麼做好不好
[00:19:06.440 --> 00:19:08.520]  其實成效很有限
[00:19:08.520 --> 00:19:10.520]  只是效果很有限
[00:19:10.520 --> 00:19:13.240]  所以如果我們要去跟隨神的旨意
[00:19:13.240 --> 00:19:19.360]  我們嘗試去跟從神的教導
[00:19:19.360 --> 00:19:23.120]  我們依賴的
[00:19:23.120 --> 00:19:26.680]  其實就不是一條條的法則和原則
[00:19:26.680 --> 00:19:32.240]  因為到最後即使是多少
[00:19:32.240 --> 00:19:33.320]  坦白說
[00:19:33.320 --> 00:19:35.160]  其實我們也跟不上
[00:19:35.160 --> 00:19:39.280]  那怎麼辦呢
[00:19:39.280 --> 00:19:41.960]  如果不是這麼清楚
[00:19:41.960 --> 00:19:43.200]  怎麼跟
[00:19:43.200 --> 00:19:47.840]  如果良善的期望
[00:19:47.840 --> 00:19:50.560]  和要求獎勵和懲罰
[00:19:50.560 --> 00:19:52.080]  並不是一行行
[00:19:52.080 --> 00:19:54.440]  就像point form那樣寫出來
[00:19:54.440 --> 00:20:02.320]  我們怎麼跟
[00:20:02.320 --> 00:20:07.400]  神又還可以怎麼做
[00:20:07.400 --> 00:20:11.800]  經文說到耶和華已指示我們
[00:20:11.800 --> 00:20:12.880]  什麼是善
[00:20:12.880 --> 00:20:20.560]  神在舊約用律法去指示百姓
[00:20:22.080 --> 00:20:23.080]  來到今天
[00:20:23.080 --> 00:20:24.560]  當我們去讀這次經文
[00:20:24.560 --> 00:20:26.440]  其實我們需要有一個領袖
[00:20:26.440 --> 00:20:29.160]  就是神也都已經
[00:20:29.160 --> 00:20:33.480]  和你和我說了什麼是善
[00:20:33.480 --> 00:20:36.400]  來到今天我們看這經文
[00:20:36.400 --> 00:20:39.120]  神已經同樣用這個話語
[00:20:39.120 --> 00:20:41.120]  告訴我們何為善
[00:20:41.120 --> 00:20:45.320]  同樣神何曾在哪裡
[00:20:45.320 --> 00:20:46.800]  已經指示我們
[00:20:46.800 --> 00:20:49.840]  神何曾在哪一天
[00:20:49.840 --> 00:20:52.600]  神何曾在哪裡
[00:20:52.600 --> 00:20:53.880]  已經指示我們
[00:20:53.880 --> 00:20:55.800]  我們去看一段新約的經文
[00:20:55.800 --> 00:20:57.600]  我們去看新約的經文
[00:20:57.600 --> 00:20:58.920]  因為這段新約的經文
[00:20:58.920 --> 00:21:00.680]  和離家書的經文
[00:21:00.680 --> 00:21:01.960]  可以很有關係
[00:21:01.960 --> 00:21:04.200]  因為這一段的新約的經文
[00:21:04.200 --> 00:21:05.880]  和彌加書很有關係
[00:21:05.880 --> 00:21:08.200]  在新約當中有一個人問耶穌
[00:21:08.200 --> 00:21:11.640]  新約當中有一個人問耶穌
[00:21:11.640 --> 00:21:12.680]  我不會讀出經文
[00:21:12.680 --> 00:21:13.800]  我會口講出來
[00:21:13.800 --> 00:21:15.440]  我不會讀出經文
[00:21:15.440 --> 00:21:16.360]  我會口說
[00:21:16.360 --> 00:21:18.160]  這個人說良善的夫子
[00:21:18.160 --> 00:21:19.360]  就是好的老師
[00:21:19.360 --> 00:21:21.480]  那個人就說良善的父子
[00:21:21.480 --> 00:21:22.640]  就是好的老師
[00:21:22.640 --> 00:21:26.240]  我做什麼事可以承受永生
[00:21:26.240 --> 00:21:30.240]  我可以做什麼才能夠承受永生
[00:21:30.240 --> 00:21:31.520]  這個問題的意思是
[00:21:31.520 --> 00:21:34.400]  我做什麼事算為好
[00:21:34.400 --> 00:21:35.600]  算是善
[00:21:35.600 --> 00:21:37.480]  會被神去接納
[00:21:37.480 --> 00:21:38.600]  得到獎賞
[00:21:38.600 --> 00:21:41.360]  我怎麼做才是好是善
[00:21:41.360 --> 00:21:43.560]  可以被神接納
[00:21:43.560 --> 00:21:45.320]  耶穌的回答是
[00:21:45.320 --> 00:21:47.320]  為什麼你說我是善是好呢
[00:21:47.320 --> 00:21:49.200]  好的只是得一位就是神
[00:21:49.200 --> 00:21:50.600]  耶穌就回答
[00:21:50.600 --> 00:21:52.360]  為什麼你說我是善呢
[00:21:52.360 --> 00:21:53.480]  除了神以外
[00:21:53.480 --> 00:21:55.480]  沒有一位是善的
[00:21:55.480 --> 00:21:56.520]  接著神
[00:21:56.520 --> 00:22:00.600]  耶穌就指導他去說十戒當中的律例
[00:22:00.600 --> 00:22:04.480]  接著耶穌就講十戒中的堅命
[00:22:04.480 --> 00:22:05.480]  這個人很厲害
[00:22:05.480 --> 00:22:06.400]  他說這一切律例
[00:22:06.400 --> 00:22:07.880]  我自小我有跟從
[00:22:07.880 --> 00:22:08.960]  這個人很厲害
[00:22:08.960 --> 00:22:12.000]  他說這些律例我從小就跟從
[00:22:12.000 --> 00:22:13.200]  你要留意經文
[00:22:13.200 --> 00:22:15.960]  接著就說到耶穌看著這個人
[00:22:15.960 --> 00:22:17.560]  是愛他
[00:22:17.560 --> 00:22:18.840]  接著經文就說
[00:22:18.840 --> 00:22:21.160]  耶穌看著這個人就愛他
[00:22:21.160 --> 00:22:22.880]  耶穌覺得他都挺好
[00:22:22.880 --> 00:22:24.760]  耶穌覺得他不錯
[00:22:24.760 --> 00:22:25.920]  既然你做到
[00:22:25.920 --> 00:22:28.880]  耶穌就加多一些要求
[00:22:28.880 --> 00:22:30.360]  既然你可以做到
[00:22:30.360 --> 00:22:31.240]  那我就加
[00:22:31.240 --> 00:22:33.120]  耶穌就加一點要求
[00:22:33.120 --> 00:22:35.960]  就叫他變賣你所有的分給窮人
[00:22:35.960 --> 00:22:40.000]  就是變賣你所有的分給窮人
[00:22:40.000 --> 00:22:44.080]  《離家書》裡面說到行公義好憐憫
[00:22:44.080 --> 00:22:46.080]  其實如果大家記得
[00:22:46.080 --> 00:22:49.120]  就是講到照顧有需要的窮人
[00:22:49.120 --> 00:22:52.840]  《離家書》說到行公義好憐憫
[00:22:52.840 --> 00:22:55.760]  就是說到要憐憫貧窮人
[00:22:55.760 --> 00:22:58.440]  耶穌叫這個人是憐憫窮人
[00:22:58.440 --> 00:23:00.720]  耶穌叫這個人要憐憫窮人
[00:23:00.720 --> 00:23:04.400]  將他有的錢財和窮人分享在公義
[00:23:04.400 --> 00:23:07.880]  把他所有的分給窮人就是公義
[00:23:07.880 --> 00:23:10.160]  大家看見兩者的相通嗎
[00:23:10.160 --> 00:23:11.840]  大家看到兩者的相通嗎
[00:23:11.840 --> 00:23:13.640]  並且耶穌說
[00:23:13.640 --> 00:23:15.200]  並且耶穌說
[00:23:15.200 --> 00:23:18.400]  你要跟著我
[00:23:18.400 --> 00:23:20.440]  彷彿與神同行
[00:23:20.440 --> 00:23:21.800]  有很相似的意義
[00:23:21.800 --> 00:23:24.640]  彷彿是與神同行的意義
[00:23:24.640 --> 00:23:28.360]  但是我最想給大家留意的一點
[00:23:28.360 --> 00:23:31.320]  我最想大家注意的一點
[00:23:31.320 --> 00:23:33.560]  這個人的問題是
[00:23:33.560 --> 00:23:36.400]  我應該做什麼事
[00:23:36.400 --> 00:23:39.920]  這個人的問題是說我要做什麼事
[00:23:39.920 --> 00:23:41.760]  What
[00:23:41.760 --> 00:23:43.200]  就是什麼
[00:23:43.200 --> 00:23:44.800]  我們今天正在問同樣的問題
[00:23:44.800 --> 00:23:46.240]  我有什麼可以做
[00:23:46.240 --> 00:23:48.200]  今天我們同樣問這個問題
[00:23:48.200 --> 00:23:49.720]  今天我可以做什麼
[00:23:49.720 --> 00:23:54.240]  耶穌最後要他做的不是做什麼事
[00:23:54.240 --> 00:23:55.480]  耶穌是跟他說
[00:23:55.480 --> 00:23:57.920]  他應該要跟著誰
[00:23:57.920 --> 00:23:59.640]  是誰的問題
[00:23:59.640 --> 00:24:02.320]  耶穌不是說他要做什麼
[00:24:02.320 --> 00:24:05.520]  而是他要跟從誰
[00:24:05.520 --> 00:24:07.360]  就是誰的問題
[00:24:07.360 --> 00:24:09.400]  既然良善的只有神
[00:24:09.400 --> 00:24:10.680]  不是律例
[00:24:10.680 --> 00:24:12.080]  我們要行善事
[00:24:12.080 --> 00:24:13.760]  就不是在說什麼事
[00:24:13.760 --> 00:24:16.680]  而是說我們要跟從誰去做
[00:24:16.680 --> 00:24:18.680]  就是除了神以外
[00:24:18.680 --> 00:24:20.440]  沒有一個事良善的
[00:24:20.440 --> 00:24:22.800]  那就是關乎誰的問題
[00:24:22.800 --> 00:24:24.520]  就是我們要跟從誰
[00:24:24.520 --> 00:24:27.120]  所以善良善本身不是一個
[00:24:27.120 --> 00:24:30.520]  What事件法則律例條件
[00:24:30.520 --> 00:24:33.560]  就是何謂善不是什麼事良善
[00:24:33.560 --> 00:24:35.320]  善不是What的問題
[00:24:35.320 --> 00:24:38.160]  不是一套原則條例法則的問題
[00:24:38.160 --> 00:24:42.960]  善是我們跟著善的那一位
[00:24:42.960 --> 00:24:44.680]  為之是善
[00:24:44.680 --> 00:24:48.520]  善就是跟從善的那一位才是善
[00:24:48.520 --> 00:24:50.760]  因為唯有神是不會被扭曲的
[00:24:50.760 --> 00:24:54.240]  因為只有神不會被扭曲
[00:24:54.240 --> 00:24:55.680]  唯有神是不變的
[00:24:55.680 --> 00:24:58.120]  唯有神是不改變的
[00:24:58.120 --> 00:25:00.400]  耶穌說唯有神才是善
[00:25:00.400 --> 00:25:02.240]  唯有神才是善的
[00:25:02.240 --> 00:25:03.840]  要行出善
