
[00:00:00.000 --> 00:00:06.000]  我們每天都會面對不同的困難和挑戰
[00:06:27.000 --> 00:06:28.000]  一會兒又會說
[00:06:28.000 --> 00:06:29.000]  我們這個教育小學完了
[00:06:29.000 --> 00:06:31.000]  我們全部小朋友都決志的
[00:06:31.000 --> 00:06:34.000]  因為那些小朋友通常是唸不到決志的
[00:06:34.000 --> 00:06:37.000]  他們找不到一天特別去紀念慶祝的
[00:06:37.000 --> 00:06:39.000]  以前我在教會也有一個姐妹
[00:06:39.000 --> 00:06:41.000]  她每逢報道會都決志的
[00:06:41.000 --> 00:06:43.000]  她說我感動啊
[00:06:43.000 --> 00:06:44.000]  我感動就舉手
[00:06:44.000 --> 00:06:46.000]  牧師說誰有感動就舉手
[00:06:46.000 --> 00:06:47.000]  她有感動就舉手
[00:06:47.000 --> 00:06:48.000]  她說她都不知道決志了多少次
[00:06:48.000 --> 00:06:50.000]  每次報道會都決志的
[00:06:50.000 --> 00:06:52.000]  直到我告訴她
[00:06:52.000 --> 00:06:53.000]  你已經受了浸了
[00:06:53.000 --> 00:06:54.000]  你不用決志了
[00:06:54.000 --> 00:06:57.000]  她才開始
[00:06:57.000 --> 00:07:01.000]  美死心或者勉強接受這件事
[00:07:01.000 --> 00:07:03.000]  如果我們不清楚自己決志的日子呢
[00:07:03.000 --> 00:07:06.000]  簡單一點就是我們可以紀念
[00:07:06.000 --> 00:07:08.000]  我們受浸的日子
[00:07:08.000 --> 00:07:10.000]  因為我們大部分都是
[00:07:10.000 --> 00:07:12.000]  應該都是受浸一次
[00:07:12.000 --> 00:07:15.000]  少數人會多一次
[00:07:15.000 --> 00:07:19.000]  我們就藉著這個受浸的日子
[00:07:19.000 --> 00:07:23.000]  我們去紀念我們怎樣來到信耶穌
[00:07:23.000 --> 00:07:25.000]  因為如果我們沒有信耶穌
[00:07:25.000 --> 00:07:27.000]  我們今天所說的一切
[00:07:27.000 --> 00:07:28.000]  都是沒有什麼意思的
[00:07:28.000 --> 00:07:31.000]  因為我們沒有永生的盼望
[00:07:31.000 --> 00:07:32.000]  一切都會過去的
[00:07:32.000 --> 00:07:36.000]  當然教會也會紀念教會成立的時候
[00:07:36.000 --> 00:07:37.000]  因為教會沒有成立
[00:07:37.000 --> 00:07:40.000]  今天說教會的得和失也沒有什麼意思
[00:07:40.000 --> 00:07:42.000]  教會應該怎樣做呢
[00:07:42.000 --> 00:07:43.000]  教會怎樣搞呢
[00:07:43.000 --> 00:07:45.000]  至少教會成立了才搞
[00:07:45.000 --> 00:07:46.000]  教會沒有成立
[00:07:46.000 --> 00:07:48.000]  一切都是假的東西
[00:07:48.000 --> 00:07:51.000]  我們是要回顧過去的
[00:07:51.000 --> 00:07:53.000]  我們要想上帝的工作
[00:07:53.000 --> 00:07:55.000]  上帝我們生命的工作
[00:07:55.000 --> 00:07:59.000]  有時不單止是我們得著救恩
[00:07:59.000 --> 00:08:03.000]  或者我們人生裡經過很大的艱難
[00:08:03.000 --> 00:08:05.000]  經過很大的困苦
[00:08:05.000 --> 00:08:07.000]  例如我們有很重的病
[00:08:07.000 --> 00:08:11.000]  或者我們面對過一些很大的危險
[00:08:11.000 --> 00:08:13.000]  如果不是神幫助我們
[00:08:13.000 --> 00:08:14.000]  今天也沒有什麼好說的
[00:08:14.000 --> 00:08:16.000]  因為我們已經倒下了
[00:08:16.000 --> 00:08:19.000]  我們已經什麼都沒有了
[00:08:19.000 --> 00:08:23.000]  所以這些都是我們可以紀念的事情
[00:08:23.000 --> 00:08:25.000]  怎樣紀念呢
[00:08:25.000 --> 00:08:31.000]  我們為著上帝這麼大的恩典幫助我們
[00:08:31.000 --> 00:08:33.000]  我們怎樣去紀念呢
[00:08:33.000 --> 00:08:36.000]  中國人就是懂得一招
[00:08:36.000 --> 00:08:37.000]  怎樣呢
[00:08:37.000 --> 00:08:39.000]  吃一餐
[00:08:39.000 --> 00:08:41.000]  我們什麼都吃一餐
[00:08:41.000 --> 00:08:42.000]  喜事就吃一餐
[00:08:42.000 --> 00:08:43.000]  喪事就吃一餐
[00:08:43.000 --> 00:08:44.000]  有事沒事就吃一餐
[00:08:44.000 --> 00:08:47.000]  總之我們好像前世沒有東西吃一樣
[00:08:47.000 --> 00:08:48.000]  我們什麼都吃一餐
[00:08:48.000 --> 00:08:51.000]  當然如月節也吃一餐
[00:08:51.000 --> 00:08:52.000]  我們是如月節的晚餐
[00:08:52.000 --> 00:08:55.000]  所以今天有些教會又特意去試一下
[00:08:55.000 --> 00:08:57.000]  吃一下如月節的晚餐
[00:08:57.000 --> 00:09:00.000]  但其實如月節最重要的一點
[00:09:00.000 --> 00:09:02.000]  不是去吃晚餐
[00:09:02.000 --> 00:09:04.000]  老實說他們的晚餐都是吃禁壽蝦的
[00:09:04.000 --> 00:09:06.000]  我們覺得特別
[00:09:06.000 --> 00:09:07.000]  沒吃過以色列的晚餐
[00:09:07.000 --> 00:09:08.000]  就去試一餐
[00:09:08.000 --> 00:09:11.000]  其實簡單來說我們都是為了吃
[00:09:11.000 --> 00:09:13.000]  我們喜歡什麼都試一下
[00:09:13.000 --> 00:09:15.000]  但如月節最重要的意義
[00:09:15.000 --> 00:09:17.000]  不是吃什麼
[00:09:17.000 --> 00:09:19.000]  而是怎樣吃
[00:09:19.000 --> 00:09:22.000]  我們知道如月節的晚餐和平時他們吃的一餐
[00:09:22.000 --> 00:09:24.000]  一個大的分別
[00:09:24.000 --> 00:09:26.000]  就是他們需要很匆忙地吃
[00:09:26.000 --> 00:09:28.000]  他們要出埃及
[00:09:28.000 --> 00:09:30.000]  他們要穿上旅行裝束
[00:09:30.000 --> 00:09:31.000]  背上背囊
[00:09:31.000 --> 00:09:32.000]  收拾行李
[00:09:32.000 --> 00:09:35.000]  拿著行山杖
[00:09:35.000 --> 00:09:36.000]  準備吃
[00:09:36.000 --> 00:09:38.000]  馬上吃完就要出發
[00:09:38.000 --> 00:09:40.000]  因為在這個
[00:09:40.000 --> 00:09:41.000]  吃的時候
[00:09:41.000 --> 00:09:42.000]  他們在第三時講
[00:09:42.000 --> 00:09:45.000]  是急忙地出埃及的
[00:09:45.000 --> 00:09:47.000]  他們要每年這樣吃一餐
[00:09:47.000 --> 00:09:50.000]  就是要叫他們一生一世紀念
[00:09:50.000 --> 00:09:53.000]  他們從埃及出來的日子
[00:09:53.000 --> 00:09:54.000]  而且
[00:09:54.000 --> 00:09:56.000]  以色列人如月節的晚餐
[00:09:56.000 --> 00:09:58.000]  不只是吃得急促
[00:09:58.000 --> 00:09:59.000]  吃得特別
[00:09:59.000 --> 00:10:00.000]  現在更加重要
[00:10:00.000 --> 00:10:04.000]  就是要宣講出埃及的故事
[00:10:04.000 --> 00:10:07.000]  如果我們看出埃及的設立如月節的時候
[00:10:07.000 --> 00:10:08.000]  聖經有提到
[00:10:08.000 --> 00:10:10.000]  當你們每年這樣吃
[00:10:10.000 --> 00:10:11.000]  你的子孫就會問
[00:10:11.000 --> 00:10:13.000]  我們要怎樣吃
[00:10:13.000 --> 00:10:14.000]  要怎樣吃
[00:10:14.000 --> 00:10:15.000]  要跟他們說
[00:10:15.000 --> 00:10:20.000]  神怎樣拯救他們脫離埃及
[00:10:20.000 --> 00:10:26.000]  拯救他們脫離法老的統治
[00:10:26.000 --> 00:10:29.000]  所以紀念神過去的恩典
[00:10:29.000 --> 00:10:33.000]  過去的拯救和幫助
[00:10:33.000 --> 00:10:34.000]  最重要的
[00:10:34.000 --> 00:10:36.000]  不是去吃一餐
[00:10:36.000 --> 00:10:39.000]  而是去告訴別人
[00:10:39.000 --> 00:10:43.000]  而去敘述神的恩典
[00:10:43.000 --> 00:10:47.000]  或者教會傳統的見證
[00:10:47.000 --> 00:10:49.000]  你多久沒有告訴別人
[00:10:49.000 --> 00:10:51.000]  你怎樣信耶穌
[00:10:51.000 --> 00:10:54.000]  你多久沒有做得救的見證
[00:10:54.000 --> 00:10:56.000]  通常我們受浸的時候
[00:10:56.000 --> 00:10:58.000]  就要寫得救見證
[00:10:58.000 --> 00:11:00.000]  大部分人都寫過
[00:11:00.000 --> 00:11:03.000]  或者我們在浸禮那天
[00:11:03.000 --> 00:11:05.000]  有機會講一下
[00:11:05.000 --> 00:11:06.000]  但可能從此以後
[00:11:06.000 --> 00:11:09.000]  我們都不會再講
[00:11:09.000 --> 00:11:11.000]  可能要等到
[00:11:11.000 --> 00:11:12.000]  我們自己安息禮拜的時候
[00:11:12.000 --> 00:11:14.000]  別人代我們講
[00:11:14.000 --> 00:11:16.000]  否則沒什麼機會
[00:11:16.000 --> 00:11:18.000]  其實當我們每年找一個日子
[00:11:18.000 --> 00:11:22.000]  來紀念上帝拯救我們的時候
[00:11:22.000 --> 00:11:26.000]  我們應該學習跟別人講一次得救見證
[00:11:26.000 --> 00:11:28.000]  每年你受浸紀念的日子
[00:11:28.000 --> 00:11:30.000]  或者你缺志紀念的日子
[00:11:30.000 --> 00:11:31.000]  你找一個人跟他說一次
[00:11:31.000 --> 00:11:33.000]  你得救的見證
[00:11:33.000 --> 00:11:35.000]  當然不要每年都是那個
[00:11:35.000 --> 00:11:37.000]  那就悶死他
[00:11:37.000 --> 00:11:40.000]  每年找一個不同的人來講
[00:11:40.000 --> 00:11:42.000]  很難的
[00:11:42.000 --> 00:11:43.000]  很尷尬
[00:11:43.000 --> 00:11:44.000]  無端端的
[00:11:44.000 --> 00:11:46.000]  我今天跟你講得救見證
[00:11:46.000 --> 00:11:48.000]  很奇怪的
[00:11:48.000 --> 00:11:49.000]  有機會的
[00:11:49.000 --> 00:11:51.000]  除非你請人吃飯
[00:11:51.000 --> 00:11:52.000]  當然要吃的
[00:11:52.000 --> 00:11:54.000]  但這個壽宴
[00:11:54.000 --> 00:11:56.000]  我經常講老人家
[00:11:56.000 --> 00:11:58.000]  其實最好擺壽宴
[00:11:58.000 --> 00:11:59.000]  不是為了吃的
[00:11:59.000 --> 00:12:01.000]  當你做大壽的時候
[00:12:01.000 --> 00:12:03.000]  你至少可以講見證
[00:12:03.000 --> 00:12:06.000]  因為你的家人平日不會聽你說話的
[00:12:06.000 --> 00:12:07.000]  至少你做大壽
[00:12:07.000 --> 00:12:08.000]  我有幾句說話
[00:12:08.000 --> 00:12:10.000]  大家都給面子聽你講
[00:12:10.000 --> 00:12:12.000]  平日都不是那麼多機會
[00:12:12.000 --> 00:12:14.000]  這個就是一個機會
[00:12:14.000 --> 00:12:16.000]  但如果你不擺壽酒的話
[00:12:16.000 --> 00:12:20.000]  怎樣去表達你的得救見證呢?
[00:12:20.000 --> 00:12:22.000]  現在通訊又發達
[00:12:22.000 --> 00:12:23.000]  很容易的
[00:12:23.000 --> 00:12:25.000]  你有Facebook
[00:12:25.000 --> 00:12:27.000]  就Post你的得救見證上Facebook
[00:12:27.000 --> 00:12:29.000]  不要只Post食物
[00:12:29.000 --> 00:12:31.000]  都講一些
[00:12:31.000 --> 00:12:33.000]  你想講給別人聽的東西
[00:12:33.000 --> 00:12:34.000]  你有得救見證
[00:12:34.000 --> 00:12:35.000]  你寫了
[00:12:35.000 --> 00:12:37.000]  你受浸禮的時候就Post上去
[00:12:37.000 --> 00:12:39.000]  而且Facebook是很好的
[00:12:39.000 --> 00:12:41.000]  你Post一年以後都不用Post了
[00:12:41.000 --> 00:12:42.000]  因為它每年都會提醒你
[00:12:42.000 --> 00:12:44.000]  你去年Post了這樣的東西
[00:12:44.000 --> 00:12:46.000]  拉一次又可以給人看一次
[00:12:46.000 --> 00:12:48.000]  我們其實做一次就搞定了
[00:12:48.000 --> 00:12:53.000]  所以我們會不會真的去學習講見證呢?
[00:12:53.000 --> 00:12:57.000]  學習去紀念上帝過去的恩典
[00:12:57.000 --> 00:12:59.000]  多些講給別人聽
[00:12:59.000 --> 00:13:02.000]  藉著現在很多不同的媒介
[00:13:02.000 --> 00:13:06.000]  不只是介紹給別人知道哪裡有好東西吃
[00:13:06.000 --> 00:13:08.000]  告訴別人
[00:13:08.000 --> 00:13:09.000]  神的恩典
[00:13:09.000 --> 00:13:11.000]  是你的生命裡面所做的
[00:13:11.000 --> 00:13:13.000]  不是講一次就算了
[00:13:13.000 --> 00:13:14.000]  而是不斷重複
[00:13:14.000 --> 00:13:18.000]  因為精彩的事情不是經常發生的
[00:13:18.000 --> 00:13:19.000]  老實說
[00:13:19.000 --> 00:13:22.000]  你都不想這麼多精彩的事情發生
[00:13:22.000 --> 00:13:24.000]  所以你常常不停地講
[00:13:24.000 --> 00:13:26.000]  就不需要這麼多精彩的事情發生了
[00:13:26.000 --> 00:13:28.000]  如果你講一次又忘記了
[00:13:28.000 --> 00:13:30.000]  耶穌又想你講一下見證
[00:13:30.000 --> 00:13:32.000]  又給你講一些精彩的事情
[00:13:32.000 --> 00:13:35.000]  做人太精彩又很害怕
[00:13:35.000 --> 00:13:37.000]  是很困難的
[00:13:37.000 --> 00:13:42.000]  禹節幫助我們去慰藉過去的感恩
[00:13:42.000 --> 00:13:49.000]  來分享上帝曾經對我們的幫助
[00:13:49.000 --> 00:13:51.000]  過完禹節之後
[00:13:51.000 --> 00:13:55.000]  聖經說是七七四十九日之後
[00:13:55.000 --> 00:13:59.000]  七七四十九日因為要開始修葛
[00:13:59.000 --> 00:14:01.000]  剛才說過完才開始修葛
[00:14:01.000 --> 00:14:03.000]  先紀念神的恩典
[00:14:03.000 --> 00:14:05.000]  接著就修葛
[00:14:05.000 --> 00:14:06.000]  都要修葛的
[00:14:06.000 --> 00:14:07.000]  割大麥
[00:14:07.000 --> 00:14:08.000]  割完大麥割小麥
[00:14:08.000 --> 00:14:11.000]  割完之後將麥整理出來
[00:14:11.000 --> 00:14:12.000]  裝好
[00:14:12.000 --> 00:14:13.000]  不知道怎樣裝箱
[00:14:13.000 --> 00:14:16.000]  放進倉庫裡
[00:14:16.000 --> 00:14:18.000]  都要搞四十九天
[00:14:18.000 --> 00:14:19.000]  差不多五十天
[00:14:19.000 --> 00:14:21.000]  這樣就真的開心了
[00:14:21.000 --> 00:14:23.000]  這個開心就是七七節
[00:14:23.000 --> 00:14:26.000]  或者我們新疆很熟悉的五秦節
[00:14:26.000 --> 00:14:29.000]  紀念他真的有修成
[00:14:29.000 --> 00:14:30.000]  東西到手了
[00:14:30.000 --> 00:14:31.000]  拿袋子了
[00:14:31.000 --> 00:14:33.000]  你要感恩
[00:14:33.000 --> 00:14:34.000]  這麼多東西給你
[00:14:34.000 --> 00:14:39.000]  應該為著現在來感恩
[00:14:39.000 --> 00:14:41.000]  不過有時候人面對修成
[00:14:41.000 --> 00:14:44.000]  都不一定很高興
[00:14:44.000 --> 00:14:45.000]  因為人很壞
[00:14:45.000 --> 00:14:48.000]  人很喜歡比較
[00:14:48.000 --> 00:14:50.000]  當你修成之後
[00:14:50.000 --> 00:14:51.000]  你就比較
[00:14:51.000 --> 00:14:54.000]  好像隔壁那個修多一點
[00:14:54.000 --> 00:14:55.000]  為什麼我少
[00:14:55.000 --> 00:14:56.000]  我只有一倉
[00:14:56.000 --> 00:14:57.000]  他有兩倉
[00:14:57.000 --> 00:14:59.000]  我們就不開心了
[00:14:59.000 --> 00:15:00.000]  我們就埋怨了
[00:15:00.000 --> 00:15:02.000]  我們不懂得感恩
[00:15:02.000 --> 00:15:05.000]  或者我們又會和過去比較
[00:15:05.000 --> 00:15:07.000]  今年只有一倉
[00:15:07.000 --> 00:15:09.000]  我去年收兩倉
[00:15:09.000 --> 00:15:10.000]  又少了
[00:15:10.000 --> 00:15:12.000]  今年的修成少了
[00:15:12.000 --> 00:15:13.000]  又不高興了
[00:15:13.000 --> 00:15:15.000]  我們又埋怨了
[00:15:15.000 --> 00:15:19.000]  我們又沒辦法歡樂
[00:15:19.000 --> 00:15:21.000]  所以聖經提醒我們
[00:15:21.000 --> 00:15:24.000]  在七七節我們有修成的時候
[00:15:24.000 --> 00:15:27.000]  我們都會比較
[00:15:27.000 --> 00:15:28.000]  都會與你比較
[00:15:28.000 --> 00:15:31.000]  教教你如何比較
[00:15:31.000 --> 00:15:32.000]  如何比較
[00:15:32.000 --> 00:15:35.000]  在聖經講第十二節
[00:15:35.000 --> 00:15:39.000]  你要紀念你在埃及做過奴僕
[00:15:39.000 --> 00:15:41.000]  你要比較就好了
[00:15:41.000 --> 00:15:45.000]  不如和自己最差的時候比較
[00:15:45.000 --> 00:15:48.000]  在埃及做奴僕是最差的
[00:15:48.000 --> 00:15:50.000]  因為做就做
[00:15:50.000 --> 00:15:51.000]  東西是沒有你的份的
[00:15:51.000 --> 00:15:53.000]  你是奴隸
[00:15:53.000 --> 00:15:57.000]  我們千萬不要將奴隸和現在做伙計混淆
[00:15:57.000 --> 00:15:59.000]  奴隸什麼都不是自己的
[00:15:59.000 --> 00:16:00.000]  做就要做
[00:16:00.000 --> 00:16:01.000]  老闆叫你
[00:16:01.000 --> 00:16:03.000]  老闆主人叫你做就做
[00:16:03.000 --> 00:16:04.000]  但是可以沒得吃的
[00:16:04.000 --> 00:16:05.000]  可以沒得睡的
[00:16:05.000 --> 00:16:07.000]  拿你命都可以
[00:16:07.000 --> 00:16:09.000]  我們看初一級的故事就是
[00:16:09.000 --> 00:16:11.000]  以色列人幫法老王造磚
[00:16:11.000 --> 00:16:13.000]  摩西擊倒他之後
[00:16:13.000 --> 00:16:15.000]  原料都不給你
[00:16:15.000 --> 00:16:16.000]  你自己去找吧
[00:16:16.000 --> 00:16:18.000]  這麼不合理的要求
[00:16:18.000 --> 00:16:20.000]  奴隸沒辦法的
[00:16:20.000 --> 00:16:21.000]  伙計你可以說
[00:16:21.000 --> 00:16:23.000]  合約不是這樣寫的
[00:16:23.000 --> 00:16:24.000]  我不做的
[00:16:24.000 --> 00:16:25.000]  我跟合約做事
[00:16:25.000 --> 00:16:28.000]  但是做奴隸什麼都要做的
[00:16:28.000 --> 00:16:30.000]  所以以色列人做奴隸很悲慘
[00:16:30.000 --> 00:16:32.000]  所以他們呼求神的拯救
[00:16:32.000 --> 00:16:34.000]  所以當他們今天有修成
[00:16:34.000 --> 00:16:36.000]  無論多還是少
[00:16:36.000 --> 00:16:40.000]  聖經說你要和你在做奴隸的時候比較
[00:16:40.000 --> 00:16:42.000]  比較的時候是什麼
[00:16:42.000 --> 00:16:44.000]  就是你怎樣都是高興的
[00:16:44.000 --> 00:16:46.000]  做奴隸你哪有修成
[00:16:46.000 --> 00:16:47.000]  就算有修成都不關你的事
[00:16:47.000 --> 00:16:50.000]  今天你多一點點都是自己的事
[00:16:50.000 --> 00:16:51.000]  你多收一點點
[00:16:51.000 --> 00:16:52.000]  你都是自己可以去享受
[00:16:52.000 --> 00:16:54.000]  自己可以去接受
[00:16:54.000 --> 00:16:59.000]  這個就是令我們去學習感恩的功課
[00:16:59.000 --> 00:17:01.000]  就是我們為現在感恩
[00:17:01.000 --> 00:17:03.000]  我們不是和別人比較
[00:17:03.000 --> 00:17:05.000]  和別人比較我們就很不值
[00:17:05.000 --> 00:17:06.000]  很煩躁
[00:17:06.000 --> 00:17:09.000]  我們也不是和自己最好的時候比較
[00:17:09.000 --> 00:17:11.000]  去將今天我們有的東西
[00:17:11.000 --> 00:17:14.000]  和自己最差的時候來比較
[00:17:14.000 --> 00:17:17.000]  你覺得自己很窮嗎
[00:17:17.000 --> 00:17:19.000]  你想想你最窮的時候是不是現在
[00:17:19.000 --> 00:17:21.000]  你在生人裡面
[00:17:21.000 --> 00:17:23.000]  你最窮的時候是什麼時候
[00:17:23.000 --> 00:17:25.000]  那時候你有多少
[00:17:25.000 --> 00:17:27.000]  你銀行最低紀錄是多少
[00:17:27.000 --> 00:17:29.000]  你再看看現在
[00:17:29.000 --> 00:17:31.000]  你都不是很差
[00:17:31.000 --> 00:17:33.000]  你應該學習感恩
[00:17:33.000 --> 00:17:35.000]  上帝有供應
[00:17:35.000 --> 00:17:38.000]  你覺得自己今天身體不是很健康
