
[00:00:00.000 --> 00:00:04.260]  我在四月尾至五月初那個星期
[00:17:13.360 --> 00:17:18.440]  很多還會轉身而去
[00:17:18.440 --> 00:17:25.000]  但是有一兩個弟兄姊妹
[00:17:25.000 --> 00:17:29.440]  對他不捨不離 不離不棄
[00:17:29.440 --> 00:17:34.800]  一路陪他走過這段非常艱難的日子
[00:17:34.800 --> 00:17:40.080]  最後能夠再次翻身出局
[00:17:40.080 --> 00:17:42.120]  走出來
[00:17:42.120 --> 00:17:46.520]  他說這次走出來真的不容易
[00:17:46.520 --> 00:17:50.760]  他說到這裡要停下來擦眼淚
[00:17:50.760 --> 00:17:52.600]  他說每一步都很艱難
[00:17:52.600 --> 00:17:54.480]  很大的壓力
[00:17:54.480 --> 00:17:56.400]  因為社會上很多人認識他
[00:17:56.400 --> 00:18:01.000]  他有拍過福音電影
[00:18:01.000 --> 00:18:02.440]  家庭上很大的壓力
[00:18:02.440 --> 00:18:06.160]  教會裡面也有很大的壓力
[00:18:06.160 --> 00:18:07.880]  他只能夠每一天
[00:18:07.880 --> 00:18:11.560]  靠著神的恩典繼續走出去
[00:18:11.560 --> 00:18:14.880]  每一天依靠主
[00:18:14.880 --> 00:18:18.120]  他現在來到聖經學院
[00:18:18.120 --> 00:18:21.600]  來到巴拿馬的聖經學院進修
[00:18:21.600 --> 00:18:31.480]  裝備自己預備去服侍神、服侍教會
[00:18:31.480 --> 00:18:33.040]  我想起一節聖經
[00:18:33.040 --> 00:18:40.840]  就是以賽亞書49章15節
[00:18:40.840 --> 00:18:42.040]  這是神說的
[00:18:42.040 --> 00:18:45.000]  「婦人焉能忘記她吃奶的嬰孩
[00:18:45.000 --> 00:18:47.720]  不連恤她所生的兒子?
[00:18:47.720 --> 00:18:53.360]  即或有忘記,我卻不忘記你。」
[00:18:53.360 --> 00:18:55.400]  這是神對我們
[00:18:55.400 --> 00:19:00.080]  在困苦無望裡面給我們的應許
[00:19:00.080 --> 00:19:01.800]  神不會離棄我們
[00:19:01.800 --> 00:19:04.240]  神對我們是不離不棄
[00:19:04.240 --> 00:19:13.600]  只要我們肯依靠祂
[00:19:13.600 --> 00:19:19.480]  我們再看下一張圖片
[00:19:19.480 --> 00:19:23.960]  這張是在聖經學院圖書館裡拍的照片
[00:19:23.960 --> 00:19:27.240]  裡面有院長鄭怡富博士
[00:19:27.240 --> 00:19:30.200]  和副院長吳必能牧師
[00:19:30.200 --> 00:19:33.040]  你不用知道他是誰
[00:19:33.040 --> 00:19:37.960]  但是有一個你可能聽聞的就是吳主光牧師
[00:19:37.960 --> 00:19:44.720]  他為我們在那裡說了一兩次的訊息
[00:19:44.720 --> 00:19:46.120]  其中一個訊息他提到
[00:19:46.120 --> 00:19:47.440]  他糞便說
[00:19:47.440 --> 00:19:50.080]  當我們離開一間教會的時候
[00:19:50.080 --> 00:19:56.400]  千萬不要說一些埋怨和指責人的說話
[00:19:56.400 --> 00:20:01.840]  否則我們就是殺下仇恨的種子
[00:20:01.840 --> 00:20:06.240]  因為留下的人就會彼此仇恨
[00:20:06.240 --> 00:20:09.040]  彼此對抗
[00:20:09.040 --> 00:20:11.760]  會令到教會分裂
[00:20:11.760 --> 00:20:16.640]  所以千萬不要這樣做
[00:20:16.640 --> 00:20:21.720]  他也說了一個非常有趣的故事
[00:20:21.720 --> 00:20:25.960]  他說在多倫多裡面有一幫華人信徒
[00:20:25.960 --> 00:20:28.400]  他們的聚會沒有固定地方
[00:20:28.400 --> 00:20:30.840]  他們是借別人的地方來聚會的
[00:20:30.840 --> 00:20:32.720]  但是他們開始有些發展了
[00:20:32.720 --> 00:20:34.560]  人數增加
[00:20:34.560 --> 00:20:42.360]  他們很想購買一個固定的教堂的建築物來做他們的會址
[00:20:42.360 --> 00:20:45.120]  他們看中了一間西人的教會
[00:20:45.120 --> 00:20:50.240]  那間西人的教會有挺好的教堂
[00:20:50.240 --> 00:20:52.320]  有挺好的設施
[00:20:52.320 --> 00:20:55.560]  但是人數稀少
[00:20:55.560 --> 00:21:01.680]  於是不怕誤會就去這間西人教會問問他們
[00:21:01.680 --> 00:21:04.200]  有沒有意思想賣
[00:21:04.200 --> 00:21:08.520]  如果要賣要多少錢
[00:21:08.520 --> 00:21:11.880]  如果問我們或問你 你會怎樣想
[00:21:11.880 --> 00:21:15.160]  你會不會火滾
[00:21:15.160 --> 00:21:18.640]  有人上去問我們這間教會賣不賣
[00:21:18.640 --> 00:21:22.840]  你們沒有什麼人
[00:21:22.840 --> 00:21:28.280]  你會不會火滾
[00:21:28.280 --> 00:21:33.520]  這些西人他們就開會去研究這件事
[00:21:33.520 --> 00:21:36.800]  去考慮這件事
[00:21:36.800 --> 00:21:41.400]  考慮完之後就和這班華人上台說
[00:21:41.400 --> 00:21:44.200]  我們已經考慮過了
[00:21:44.200 --> 00:21:50.160]  我們免費將這間教堂送給你們華人教會
[00:21:50.160 --> 00:21:53.800]  你們拿去用
[00:21:53.800 --> 00:21:58.120]  不過有一個條件
[00:21:58.120 --> 00:22:01.240]  你猜是什麼條件
[00:22:01.240 --> 00:22:05.880]  他說將來你們賺到靈魂之後
[00:22:05.880 --> 00:22:08.400]  請你們分一些利息給我們
[00:22:08.400 --> 00:22:10.200]  可以掛在我們的帳上
[00:22:10.200 --> 00:22:14.680]  讓我們可以交帳
[00:22:14.680 --> 00:22:15.800]  我聽完之後馬上想
[00:22:15.800 --> 00:22:20.000]  我們可能要快點去查一下附近有什麼教會
[00:22:20.000 --> 00:22:20.800]  有這樣的現象
[00:22:20.800 --> 00:22:27.720]  或者我們真的可以免費得到一個教堂
[00:22:27.720 --> 00:22:29.960]  我也想起上個月我講道的時候
[00:22:29.960 --> 00:22:32.360]  在盧家福音講道
[00:22:32.360 --> 00:22:36.720]  王的主人將十錠銀紙給十個僕人
[00:22:36.720 --> 00:22:40.320]  每人去做生意又賺錢
[00:22:40.320 --> 00:22:41.640]  最後有一個
[00:22:41.640 --> 00:22:45.640]  那個就將錠銀紙用手巾包住
[00:22:45.640 --> 00:22:49.760]  然後就給主人
[00:22:49.760 --> 00:22:52.160]  主人就對他說
[00:22:52.160 --> 00:22:55.040]  為什麼你不放進銀行可以收取利息
[00:22:55.040 --> 00:22:58.440]  到時一起年本帶利可以給我呢
[00:22:58.440 --> 00:23:01.560]  利息
[00:23:01.560 --> 00:23:06.960]  我覺得這些西人很有勇氣
[00:23:06.960 --> 00:23:12.040]  他也有最後的一些的屬靈智慧
[00:23:12.040 --> 00:23:14.440]  教會凋零很無奈
[00:23:14.440 --> 00:23:19.000]  但起碼他們還有這種勇氣
[00:23:19.000 --> 00:23:20.760]  有這種智慧
[00:23:20.760 --> 00:23:23.080]  自己不做不要浪費
[00:23:23.080 --> 00:23:25.280]  給別人去做
[00:23:25.280 --> 00:23:30.040]  自己可以收取利息
[00:23:30.040 --> 00:23:33.120]  我也想起我們自己
[00:23:33.120 --> 00:23:36.400]  我們應該有較早一點的智慧
[00:23:36.400 --> 00:23:39.000]  我們要想下我們有沒有好好用我們神
[00:23:39.000 --> 00:23:44.520]  給我們這個設施這個教堂
[00:23:44.520 --> 00:23:48.200]  這個值得我們反省
[00:23:48.200 --> 00:23:50.520]  我們早點要努力
[00:23:50.520 --> 00:23:53.960]  免得神給別人用
[00:23:53.960 --> 00:23:55.720]  不是一定要用我們
[00:23:55.720 --> 00:23:56.800]  如果我們不用
[00:23:56.800 --> 00:24:01.120]  我們自己不努力神找別人
[00:24:01.120 --> 00:24:08.400]  我自己個人非常希望能夠加入他們的行列
[00:24:08.400 --> 00:24:15.440]  去到中南美洲聖經學院幫忙訓練神國的工人
[00:24:15.440 --> 00:24:16.440]  求神為我開路
[00:24:16.440 --> 00:24:19.040]  也希望教會能夠容許我
[00:24:19.040 --> 00:24:21.800]  也給我時間可以去
[00:24:21.800 --> 00:24:26.720]  我希望帶弟兄姊妹去中南美洲
[00:24:26.720 --> 00:24:29.760]  一些國家裡面去短訓去體驗
[00:24:29.760 --> 00:24:31.800]  我們看下一張
[00:24:31.800 --> 00:24:36.440]  這張照片不是說參加選美
[00:24:36.440 --> 00:24:41.600]  在神的眼中當然他們每一個都非常美麗
[00:24:41.600 --> 00:24:44.400]  請你點擊一下
[00:24:44.400 --> 00:24:45.400]  我聽完他們分享
[00:24:45.400 --> 00:24:46.960]  我就想起這一句聖經
[00:24:46.960 --> 00:24:51.160]  是詩篇六十八篇第十一節
[00:24:51.160 --> 00:24:52.760]  主發命令
[00:24:52.760 --> 00:24:56.960]  傳好訊息的婦女成了大群
[00:24:56.960 --> 00:24:59.400]  這群姐妹之中至少有三個
[00:24:59.400 --> 00:25:01.080]  因為從她的分量裡面
[00:25:01.080 --> 00:25:05.240]  至少我知道有三個是過剖新娘
[00:25:05.240 --> 00:25:09.400]  她們的遭遇都真的很淒涼
[00:25:09.400 --> 00:25:10.760]  有移民的困難
[00:25:10.760 --> 00:25:12.360]  就是適應的困難
[00:25:12.360 --> 00:25:13.920]  婚姻的困難
[00:25:13.920 --> 00:25:16.040]  關係上的困難
[00:25:16.040 --> 00:25:17.160]  很多的困難
[00:25:17.160 --> 00:25:19.720]  經濟上的困難
[00:25:19.720 --> 00:25:22.880]  健康上的困難
[00:25:22.880 --> 00:25:25.240]  是很淒涼的
[00:25:25.240 --> 00:25:29.160]  有一位姐妹是從哥斯達黎加來的
[00:25:29.160 --> 00:25:31.360]  這位姐妹她分享說
[00:25:31.360 --> 00:25:35.240]  她在信主之前生活得很不開心
[00:25:35.240 --> 00:25:36.400]  渾身病痛
[00:25:36.400 --> 00:25:38.400]  渾身不舒服
[00:25:38.400 --> 00:25:40.080]  信了主之後
[00:25:40.080 --> 00:25:41.240]  很多這些病痛
[00:25:41.240 --> 00:25:42.640]  很多這些不舒服
[00:25:42.640 --> 00:25:43.720]  不知道為什麼
[00:25:43.720 --> 00:25:48.440]  自動慢慢就沒有了
[00:25:48.440 --> 00:25:53.320]  但是她在信了主三年之後
[00:25:53.320 --> 00:25:56.440]  她的家突然間被人打劫
[00:25:56.440 --> 00:25:57.960]  被人搶劫
[00:25:57.960 --> 00:26:06.080]  她的丈夫就因為這件事件喪生
[00:26:06.080 --> 00:26:10.760]  她說只能夠靠著主堅持下去
[00:26:10.760 --> 00:26:11.880]  靠主的恩典
[00:26:11.880 --> 00:26:13.800]  每一天都是靠主的恩典
[00:26:13.800 --> 00:26:17.560]  才能夠堅持下去
[00:26:17.560 --> 00:26:21.320]  她還說仍然有喜樂
[00:26:21.320 --> 00:26:23.120]  她現在四十多歲
[00:26:23.120 --> 00:26:26.920]  已經有內孫外孫
[00:26:26.920 --> 00:26:29.240]  她說現在來學院進修
[00:26:29.240 --> 00:26:31.040]  預備去服侍神
[00:26:31.040 --> 00:26:37.520]  服侍教會
[00:26:37.520 --> 00:26:39.520]  另一位姐妹
[00:26:39.520 --> 00:26:42.440]  也是從哥斯達黎加來的
[00:26:42.440 --> 00:26:44.720]  她分享說
[00:26:44.720 --> 00:26:46.800]  她說以前的生活很慘
[00:26:46.800 --> 00:26:49.680]  丈夫曾經有外遇
[00:26:49.680 --> 00:26:55.320]  還有私生子
[00:26:55.320 --> 00:26:56.360]  她信了主之後
[00:26:56.360 --> 00:27:00.040]  才重新得到生活上的喜樂
[00:27:00.040 --> 00:27:03.920]  才能夠站穩
[00:27:03.920 --> 00:27:09.560]  她丈夫三番四次對她不忠
[00:27:09.560 --> 00:27:11.600]  還拿她的錢去賭
[00:27:11.600 --> 00:27:15.920]  輸光了
[00:27:15.920 --> 00:27:22.120]  她說只能夠靠著主道每一天
[00:27:22.120 --> 00:27:25.680]  後來感謝主生活開始定下來
