
[00:00:00.000 --> 00:00:05.000]  最近因為其實在社會裏面發生很多事
[00:03:24.000 --> 00:03:34.000]  似乎整個職場是一個挺負面的處境和心態
[00:03:34.000 --> 00:03:37.000]  我們就嘗試走上網去看看
[00:03:37.000 --> 00:03:39.000]  現在的人怎樣看職場
[00:03:39.000 --> 00:03:42.000]  我就看到這篇文章
[00:03:42.000 --> 00:03:45.000]  這篇文章就叫辦公室政治學
[00:03:45.000 --> 00:03:49.000]  你在職場裏面不能夠不懂的
[00:03:49.000 --> 00:03:52.000]  二十條的工作法則
[00:03:52.000 --> 00:03:57.000]  我越看就覺得那個觀念越恐怖
[00:03:57.000 --> 00:04:00.000]  展示給大家看看
[00:04:00.000 --> 00:04:03.000]  辦公室裏面只有兩種人
[00:04:03.000 --> 00:04:05.000]  一種叫主角
[00:04:05.000 --> 00:04:07.000]  一種叫龍套
[00:04:07.000 --> 00:04:09.000]  可能是國內的翻譯
[00:04:09.000 --> 00:04:11.000]  就是龍套的意思
[00:04:11.000 --> 00:04:12.000]  第二
[00:04:12.000 --> 00:04:14.000]  每一個人都有大志
[00:04:14.000 --> 00:04:16.000]  就算毀滅這個世界都可以
[00:04:16.000 --> 00:04:18.000]  怕不怕
[00:04:18.000 --> 00:04:22.000]  不要讓理想忽悠
[00:04:22.000 --> 00:04:24.000]  變得輕飄飄
[00:04:24.000 --> 00:04:26.000]  理想是很需要的
[00:04:26.000 --> 00:04:27.000]  但不是別人的理想
[00:04:27.000 --> 00:04:29.000]  是自己的理想
[00:04:29.000 --> 00:04:30.000]  第四
[00:04:30.000 --> 00:04:33.000]  如果你真的沒什麼大志
[00:04:33.000 --> 00:04:36.000]  你就應該去為錢而奮鬥
[00:04:36.000 --> 00:04:38.000]  這個就是世界價值觀
[00:04:38.000 --> 00:04:40.000]  你可以不聰明
[00:04:40.000 --> 00:04:44.000]  但你不能夠不小心
[00:04:44.000 --> 00:04:47.000]  因為四處都是陷阱
[00:04:47.000 --> 00:04:49.000]  第六
[00:04:49.000 --> 00:04:51.000]  你說的每一句話
[00:04:51.000 --> 00:04:52.000]  老闆都知道
[00:04:52.000 --> 00:04:54.000]  所以千萬不要在Facebook上寫什麼
[00:04:54.000 --> 00:04:58.000]  所以你要想清楚
[00:04:58.000 --> 00:04:59.000]  什麼應該說
[00:04:59.000 --> 00:05:01.000]  什麼不應該說
[00:05:01.000 --> 00:05:05.000]  偶然跟老闆交心是必要的
[00:05:05.000 --> 00:05:08.000]  但說起來要有點放肆
[00:05:08.000 --> 00:05:09.000]  第八
[00:05:09.000 --> 00:05:13.000]  不要管什麼時候裝傻裝糊塗
[00:05:13.000 --> 00:05:16.000]  最容易不會出錯
[00:05:16.000 --> 00:05:17.000]  第九
[00:05:17.000 --> 00:05:20.000]  將自己當成最聰明的人
[00:05:20.000 --> 00:05:22.000]  實在是世界上最笨的人
[00:05:22.000 --> 00:05:24.000]  第十
[00:05:24.000 --> 00:05:26.000]  一定要有靠山
[00:05:26.000 --> 00:05:29.000]  但比起靠山更加可靠的
[00:05:29.000 --> 00:05:31.000]  當然就是自我增值
[00:05:31.000 --> 00:05:37.000]  第十七
[00:05:37.000 --> 00:05:40.000]  高你半級的人往往是最危險的
[00:05:40.000 --> 00:05:43.000]  同級的是你的天然敵人
[00:05:43.000 --> 00:05:47.000]  我不知道你有多認同
[00:05:47.000 --> 00:05:51.000]  或者似乎現在我們工作的場景是這樣
[00:05:51.000 --> 00:05:57.000]  職場就好像一場沒有煙燒的
[00:05:57.000 --> 00:06:01.000]  沒有火藥的暗戰
[00:06:01.000 --> 00:06:02.000]  以如我乍
[00:06:02.000 --> 00:06:04.000]  三十六計
[00:06:04.000 --> 00:06:08.000]  全部都可以在我們職場環境裡找到
[00:06:08.000 --> 00:06:10.000]  好像很恐怖
[00:06:10.000 --> 00:06:13.000]  但當我們今天來講
[00:06:13.000 --> 00:06:16.000]  信忘愛這個題目
[00:06:16.000 --> 00:06:19.000]  就正正令我們思想
[00:06:19.000 --> 00:06:24.000]  究竟我們的職場是不是信忘愛的相反
[00:06:24.000 --> 00:06:27.000]  當我們去講
[00:06:27.000 --> 00:06:31.000]  信心的相反是什麼
[00:06:31.000 --> 00:06:34.000]  懷疑
[00:06:34.000 --> 00:06:37.000]  如果我們講盼望
[00:06:37.000 --> 00:06:40.000]  相反可能是覺得很失落
[00:06:40.000 --> 00:06:41.000]  很失望
[00:06:41.000 --> 00:06:44.000]  甚至更加差的是絕望
[00:06:44.000 --> 00:06:47.000]  當我們去講愛
[00:06:47.000 --> 00:06:48.000]  坊間都有個說法
[00:06:48.000 --> 00:06:51.000]  因愛成恨
[00:06:51.000 --> 00:06:57.000]  似乎我們的處境是剛剛相反
[00:06:57.000 --> 00:07:00.000]  所以有些人形容
[00:07:00.000 --> 00:07:02.000]  我們現在的職場
[00:07:02.000 --> 00:07:07.000]  好像一套1988年的一套美國災難片
[00:07:07.000 --> 00:07:09.000]  叫極度心寒
[00:07:09.000 --> 00:07:10.000]  看過沒有
[00:07:10.000 --> 00:07:14.000]  是一套科幻的恐怖片
[00:07:14.000 --> 00:07:19.000]  去形容我們辦公室的處境
[00:07:19.000 --> 00:07:22.000]  究竟我們是否真的有能力
[00:07:22.000 --> 00:07:29.000]  去將懷疑轉化成信
[00:07:29.000 --> 00:07:33.000]  將失望變成盼望
[00:07:33.000 --> 00:07:38.000]  又或者將很多彼此之間的張力
[00:07:38.000 --> 00:07:42.000]  甚至憎恨變成愛
[00:07:42.000 --> 00:07:44.000]  信忘愛
[00:07:44.000 --> 00:07:47.000]  好像三為一體
[00:07:47.000 --> 00:07:52.000]  其實在聖經裏多次被提及
[00:07:52.000 --> 00:07:54.000]  我相信大家最熟悉的
[00:07:54.000 --> 00:07:58.000]  就是哥林多前書十三章十三節
[00:07:58.000 --> 00:08:04.000]  他說如今常存的有信有望有愛
[00:08:04.000 --> 00:08:10.000]  但這三樣裏其中最大的是愛
[00:08:10.000 --> 00:08:13.000]  司徒保羅在這裏告訴我們
[00:08:13.000 --> 00:08:14.000]  常存
[00:08:14.000 --> 00:08:16.000]  什麼叫常存
[00:08:16.000 --> 00:08:20.000]  當年對他來說這是可行的
[00:08:20.000 --> 00:08:24.000]  到今天到2014年
[00:08:24.000 --> 00:08:28.000]  今天對我們來說也是可行的
[00:08:28.000 --> 00:08:30.000]  聖經是這樣說的
[00:08:30.000 --> 00:08:34.000]  究竟我們怎樣可以令到它常存呢
[00:08:34.000 --> 00:08:36.000]  今天我所用的經文
[00:08:36.000 --> 00:08:41.000]  不是在哥林多前書第十三章
[00:08:41.000 --> 00:08:43.000]  其實剛才提及過
[00:08:43.000 --> 00:08:46.000]  聖經有不同的地方
[00:08:46.000 --> 00:08:51.000]  都將信忘愛這個組合擺出來
[00:08:51.000 --> 00:08:53.000]  當然在不同的經文
[00:08:53.000 --> 00:08:56.000]  可能次序是分開的
[00:08:56.000 --> 00:09:00.000]  但是在這些不同的次序裏
[00:09:00.000 --> 00:09:07.000]  分開的都不會影響三個彼此之間的關係
[00:09:07.000 --> 00:09:12.000]  保羅在貼薩萊迦前書一章三節裏
[00:09:12.000 --> 00:09:15.000]  如果你看一看這段經文
[00:09:15.000 --> 00:09:17.000]  就有少少調轉了
[00:09:17.000 --> 00:09:19.000]  他先講了信心
[00:09:19.000 --> 00:09:22.000]  接著就講愛
[00:09:22.000 --> 00:09:25.000]  最後是講盼望
[00:09:25.000 --> 00:09:27.000]  這段經文這樣說
[00:09:27.000 --> 00:09:29.000]  在神我們父的面前
[00:09:29.000 --> 00:09:32.000]  不住的紀念你們因信心所作的功夫
[00:09:32.000 --> 00:09:34.000]  因愛心所受的勞苦
[00:09:34.000 --> 00:09:38.000]  因盼望我們主耶穌基督所傳的忍耐
[00:09:38.000 --> 00:09:46.000]  在這段經文前的第二節裏
[00:09:46.000 --> 00:09:48.000]  如果我們看完它
[00:09:48.000 --> 00:09:50.000]  那裏是這樣說的
[00:09:50.000 --> 00:09:52.000]  我們為你們眾人上上的感謝神
[00:09:52.000 --> 00:09:54.000]  禱告的時候提到你們
[00:09:54.000 --> 00:09:58.000]  這裏連同第三節上半節
[00:09:58.000 --> 00:10:01.000]  就說在神我們的父面前
[00:10:01.000 --> 00:10:03.000]  不住紀念你們
[00:10:03.000 --> 00:10:04.000]  清楚到不得了
[00:10:04.000 --> 00:10:06.000]  這是一個祈禱
[00:10:06.000 --> 00:10:10.000]  為貼薩萊迦教會的弟兄姊妹一個祈禱
[00:10:10.000 --> 00:10:14.000]  但這裏所突出的重點
[00:10:14.000 --> 00:10:20.000]  其實是功夫、勞苦和忍耐
[00:10:20.000 --> 00:10:22.000]  簡單來說
[00:10:22.000 --> 00:10:26.000]  如果保羅只是想講信、愛、望
[00:10:26.000 --> 00:10:31.000]  其實這段經文可以修剪成為
[00:10:31.000 --> 00:10:33.000]  在神我們的父面前
[00:10:33.000 --> 00:10:36.000]  不住紀念你們的信心、愛心和忍耐
[00:10:36.000 --> 00:10:37.000]  就可以了
[00:10:37.000 --> 00:10:39.000]  保羅這裏就是
[00:10:39.000 --> 00:10:44.000]  加多了功夫、勞苦和忍耐
[00:10:44.000 --> 00:10:46.000]  這三樣東西在其中
[00:10:46.000 --> 00:10:48.000]  我先說第一樣
[00:10:48.000 --> 00:10:50.000]  因信心所作的功夫
[00:10:50.000 --> 00:10:52.000]  其實是什麼意思呢?
[00:10:52.000 --> 00:10:54.000]  有其他的中文聖經翻譯
[00:10:54.000 --> 00:10:55.000]  就是說
[00:10:55.000 --> 00:10:59.000]  這裏我們要將信心
[00:10:59.000 --> 00:11:02.000]  通過我們的行為去實踐出來
[00:11:02.000 --> 00:11:10.000]  這是因著信而有的外在行為表現
[00:11:10.000 --> 00:11:13.000]  保羅在這裏所講的信
[00:11:13.000 --> 00:11:16.000]  當然內容是福音本身
[00:11:16.000 --> 00:11:22.000]  但不是單單一個福音放在我們面前
[00:11:22.000 --> 00:11:26.000]  而是究竟這個福音有多真實呢?
[00:11:26.000 --> 00:11:30.000]  是否能夠在生活中展現出來呢?
[00:11:30.000 --> 00:11:34.000]  這就是靠你和我的見證
[00:11:34.000 --> 00:11:39.000]  即使在一個很困難、迫不及待的情況下
[00:11:39.000 --> 00:11:44.000]  原來這個信心也是有效的
[00:11:44.000 --> 00:11:47.000]  不少人覺得在現實生活裏
[00:11:47.000 --> 00:11:51.000]  很難做到誠信這件事
[00:11:51.000 --> 00:11:54.000]  因為不犯法
[00:11:54.000 --> 00:11:56.000]  我想大家明白了
[00:11:56.000 --> 00:11:58.000]  並不等於不犯罪
[00:11:58.000 --> 00:12:01.000]  這是兩回事
[00:12:01.000 --> 00:12:03.000]  無論我們在什麼工作場景
[00:12:03.000 --> 00:12:06.000]  可能有一些比較在客房當中的
[00:12:06.000 --> 00:12:08.000]  在法律界
[00:12:08.000 --> 00:12:11.000]  甚至可能在會計界
[00:12:11.000 --> 00:12:16.000]  又或者可能你是做廣告銷售
[00:12:16.000 --> 00:12:19.000]  很容易踩界的
[00:12:19.000 --> 00:12:21.000]  引惡揚善
[00:12:21.000 --> 00:12:27.000]  走一些在法律上能夠容許我們走的那一區
[00:12:27.000 --> 00:12:29.000]  但反過來
[00:12:29.000 --> 00:12:31.000]  另一個看法是
[00:12:31.000 --> 00:12:38.000]  現在大公司基本上也有一些社會責任
[00:12:38.000 --> 00:12:42.000]  所以在企業裏的誠信要求
[00:12:42.000 --> 00:12:44.000]  也不能夠太過份
[00:12:44.000 --> 00:12:48.000]  所以當我們發現大公司有一些地溝油
[00:12:48.000 --> 00:12:50.000]  我們就受不了
[00:12:50.000 --> 00:12:52.000]  不應該是這樣的
[00:12:52.000 --> 00:12:56.000]  其實在實際的處境裏
[00:12:56.000 --> 00:13:01.000]  有些時候我們會面對一個
[00:13:01.000 --> 00:13:03.000]  手掌也是肉
[00:13:03.000 --> 00:13:06.000]  手背也是肉的處境
[00:13:06.000 --> 00:13:10.000]  在我牧養的場景當中
[00:13:10.000 --> 00:13:12.000]  有一位弟兄
[00:13:12.000 --> 00:13:15.000]  他是做廠的
[00:13:15.000 --> 00:13:20.000]  是一個小小的企業
[00:13:20.000 --> 00:13:22.000]  不是一間很大的廠
[00:13:22.000 --> 00:13:26.000]  他是承接著他爸爸的生意
[00:13:26.000 --> 00:13:27.000]  有兩兄弟
[00:13:27.000 --> 00:13:28.000]  爸爸因為年紀大了
[00:13:28.000 --> 00:13:33.000]  所以將生意交給哥哥和他
[00:13:33.000 --> 00:13:37.000]  哥哥主要負責營業銷售
[00:13:37.000 --> 00:13:40.000]  他負責廠房的生產
[00:13:40.000 --> 00:13:44.000]  生產當中當然有一個部分
[00:13:44.000 --> 00:13:47.000]  就是要原材料進口
[00:13:47.000 --> 00:13:53.000]  完成產品後就要外銷
[00:13:53.000 --> 00:13:57.000]  其中一個他需要負責的部分
[00:13:57.000 --> 00:14:00.000]  就是報關
[00:14:00.000 --> 00:14:02.000]  我相信大家都想像得到
[00:14:02.000 --> 00:14:05.000]  如果和官員的關係好
[00:14:05.000 --> 00:14:07.000]  其實很多時候會方便一點
[00:14:07.000 --> 00:14:11.000]  當爸爸仍然在這間公司
[00:14:11.000 --> 00:14:13.000]  或者在這個廠打息的時候
[00:14:13.000 --> 00:14:19.000]  爸爸的做法就是和海關的官員
[00:14:19.000 --> 00:14:22.000]  建立一個很好的關係
[00:14:22.000 --> 00:14:25.000]  當然這個方法未必是理想
[00:14:25.000 --> 00:14:27.000]  過時過節給利是
[00:14:27.000 --> 00:14:28.000]  送禮
[00:14:28.000 --> 00:14:31.000]  甚至在交際的費用上
[00:14:31.000 --> 00:14:33.000]  作出承擔等等
[00:14:33.000 --> 00:14:35.000]  當這個弟弟
[00:14:35.000 --> 00:14:39.000]  這個組合
[00:14:39.000 --> 00:14:40.000]  爸爸、哥哥和他
[00:14:40.000 --> 00:14:42.000]  他是唯一一個基屋徒
[00:14:42.000 --> 00:14:45.000]  接手了這個角色之後
[00:14:45.000 --> 00:14:49.000]  他就照法例去做
[00:14:49.000 --> 00:14:51.000]  結果得來的後果
[00:14:51.000 --> 00:14:55.000]  當然是成本上升
[00:14:55.000 --> 00:14:59.000]  兼且在報關的情況下
[00:14:59.000 --> 00:15:02.000]  很多時候遇到困難
[00:15:02.000 --> 00:15:04.000]  扣住了原材料進不去
[00:15:04.000 --> 00:15:06.000]  貨又出不去
[00:15:06.000 --> 00:15:10.000]  所以當爸爸看到這樣的時候
[00:15:10.000 --> 00:15:12.000]  滿臉疑惑
[00:15:12.000 --> 00:15:13.000]  有沒有搞錯
[00:15:13.000 --> 00:15:14.000]  為什麼我給你打的時候
[00:15:14.000 --> 00:15:16.000]  搞到一鍋粥
[00:15:16.000 --> 00:15:20.000]  他嘗試和爸爸來分享
[00:15:20.000 --> 00:15:22.000]  他自己的價值觀
[00:15:22.000 --> 00:15:25.000]  當然結果就是不得要領
[00:15:25.000 --> 00:15:30.000]  甚至是引起了很多激烈的爭論
[00:15:30.000 --> 00:15:32.000]  如果他是一個基屋徒老闆
[00:15:32.000 --> 00:15:34.000]  我是一個信心的功課
[00:15:34.000 --> 00:15:37.000]  最多就是虧蝕
[00:15:37.000 --> 00:15:41.000]  反正我只是被託管這盤生意
[00:15:41.000 --> 00:15:43.000]  上帝會看著的
[00:15:43.000 --> 00:15:45.000]  又或者我是一個打工仔
[00:15:45.000 --> 00:15:47.000]  大不了就不幹了
[00:15:47.000 --> 00:15:49.000]  不做了 扔炮
[00:15:49.000 --> 00:15:51.000]  但在他的情況下
[00:15:51.000 --> 00:15:53.000]  真的很困難
[00:15:53.000 --> 00:15:57.000]  因為那是他的父親和哥哥
[00:15:57.000 --> 00:15:59.000]  工作可以扔炮
[00:15:59.000 --> 00:16:01.000]  生意可以倒閉
[00:16:01.000 --> 00:16:06.000]  但父子和兄弟的關係是剪不斷的
[00:16:06.000 --> 00:16:09.000]  所以在這樣的處境下
[00:16:09.000 --> 00:16:12.000]  非常非常困難
[00:16:12.000 --> 00:16:18.000]  我不知道在大家現實的工作處境
[00:16:18.000 --> 00:16:23.000]  你會不會面對一些困難
[00:16:23.000 --> 00:16:26.000]  在這段時間我想邀請大家
[00:16:26.000 --> 00:16:27.000]  如果你正在吃東西
[00:16:27.000 --> 00:16:28.000]  你可以繼續吃
[00:16:28.000 --> 00:16:30.000]  如果你差不多吃完了
[00:16:30.000 --> 00:16:33.000]  你和我一起
[00:16:33.000 --> 00:16:34.000]  和敬拜隊一起
[00:16:34.000 --> 00:16:36.000]  有一個禱告的時間
[00:16:36.000 --> 00:16:39.000]  我們有安靜來思想一下
[00:16:39.000 --> 00:16:40.000]  請大家低頭
[00:16:40.000 --> 00:16:42.000]  如果你吃完你的午餐
[00:16:42.000 --> 00:16:44.000]  你可以安靜一下
[00:16:44.000 --> 00:16:48.000]  在你現在的現實工作場景裡
[00:16:48.000 --> 00:16:52.000]  我不知道你在面對什麼
[00:16:52.000 --> 00:16:56.000]  而這些東西是在衝擊你的信仰
[00:16:56.000 --> 00:17:00.000]  即使你感到很困難
[00:17:00.000 --> 00:17:02.000]  去實踐你的信仰
[00:17:02.000 --> 00:17:08.000]  但這個困難正正是聖靈提醒你
[00:17:08.000 --> 00:17:11.000]  否則你沒有什麼困難
[00:17:11.000 --> 00:17:16.000]  甚至是因為你做了某些決定
[00:17:16.000 --> 00:17:20.000]  令你的內心有一個感覺
[00:17:20.000 --> 00:17:22.000]  真的很失見證
[00:17:22.000 --> 00:17:24.000]  為什麼會這樣
[00:17:24.000 --> 00:17:26.000]  不應該是這樣的
[00:17:26.000 --> 00:17:29.000]  很盼望你在這段時間
[00:17:29.000 --> 00:17:31.000]  稍為安靜一下
[00:17:31.000 --> 00:17:33.000]  吃了一個禱告
[00:17:33.000 --> 00:17:38.000]  把你的掙扎交還給上帝
[00:18:01.000 --> 00:18:27.000]  (唱)
[00:18:27.000 --> 00:18:29.000]  當敬拜隊繼續為我們
[00:18:29.000 --> 00:18:33.000]  唱這首詩歌的時候
[00:18:33.000 --> 00:18:39.000]  很盼望你把心裡的難處
[00:18:39.000 --> 00:18:42.000]  交還給上帝
[00:18:42.000 --> 00:18:46.000]  因為這位主看著
[00:18:46.000 --> 00:18:50.000]  他允許他看著
[00:18:50.000 --> 00:18:56.000]  無論那個困難有多大
[00:18:56.000 --> 00:19:03.000]  無論外面是大風大雨
[00:19:03.000 --> 00:19:11.000]  心裡充滿懼怕和怯懦
[00:19:11.000 --> 00:19:18.000]  上帝的應許仍然夠用
[00:19:18.000 --> 00:19:23.000]  2014年差不多過了一大半
[00:19:23.000 --> 00:19:26.000]  如果你仍然很想
[00:19:26.000 --> 00:19:29.000]  在上帝的面前立志
[00:19:29.000 --> 00:19:32.000]  剩下的一個多月
[00:19:32.000 --> 00:19:35.000]  又到新的一年開始
[00:19:35.000 --> 00:19:38.000]  你很想為上帝
[00:19:38.000 --> 00:19:42.000]  在職場當中作見證
[00:19:42.000 --> 00:19:44.000]  我想邀請你出來
[00:19:44.000 --> 00:19:49.000]  開聲帶領大家一起來禱告
[00:19:49.000 --> 00:19:52.000]  我們經常有一個錯誤的想法
[00:19:52.000 --> 00:19:56.000]  立志是年頭做的
[00:19:56.000 --> 00:19:59.000]  為什麼年尾不可以立志?
[00:19:59.000 --> 00:20:04.000]  每一天都是上帝給我們新的一天
[00:20:04.000 --> 00:20:08.000]  如果你很想有這個禱告
[00:20:08.000 --> 00:20:11.000]  想你走出來
[00:20:11.000 --> 00:20:14.000]  和我們一起來將
[00:20:14.000 --> 00:20:19.000]  在上帝面前的決定
[00:20:19.000 --> 00:20:22.000]  讓上帝聽到
[00:20:22.000 --> 00:20:24.000]  每一個身邊的弟兄姊妹
[00:20:24.000 --> 00:20:26.000]  和你一起說阿門
[00:20:26.000 --> 00:20:28.000]  有沒有這樣的朋友?
[00:20:28.000 --> 00:20:31.000]  不要客氣
[00:20:31.000 --> 00:20:34.000]  低頭沒有人看到你
[00:20:34.000 --> 00:20:36.000]  不過上帝看著
[00:20:36.000 --> 00:20:40.000]  這個立志的月
[00:20:40.000 --> 00:20:49.000]  在上帝面前說阿門
[00:20:49.000 --> 00:20:53.000]  沒有人看到你
[00:20:53.000 --> 00:20:56.000]  不過上帝看著
[00:20:56.000 --> 00:20:59.000]  這個立志的月
[00:20:59.000 --> 00:21:01.000]  接著我們謝謝你
[00:21:01.000 --> 00:21:03.000]  因為在生命當中
[00:21:03.000 --> 00:21:05.000]  正正因為我們有掙扎
[00:21:05.000 --> 00:21:09.000]  就代表聖靈在我們裡面
[00:21:09.000 --> 00:21:12.000]  來跟我們說話
[00:21:12.000 --> 00:21:18.000]  容讓我們在你面前
[00:21:18.000 --> 00:21:22.000]  再一次將我們在工作當中
[00:21:22.000 --> 00:21:24.000]  信仰的衝擊
[00:21:24.000 --> 00:21:27.000]  交回你的手當中
[00:21:27.000 --> 00:21:31.000]  你拖帶我們來經過
[00:21:31.000 --> 00:21:34.000]  以致我們真的能夠
[00:21:34.000 --> 00:21:36.000]  將這個信心
[00:21:36.000 --> 00:21:40.000]  通過見證來體驗
[00:21:40.000 --> 00:21:42.000]  實踐
[00:21:42.000 --> 00:21:46.000]  活在眾人的面前
[00:21:46.000 --> 00:21:50.000]  讓你的名得著最大的榮耀
[00:21:50.000 --> 00:21:53.000]  因為你是我們的大靠山
[00:21:53.000 --> 00:21:56.000]  你願意與我們同行
[00:21:56.000 --> 00:21:58.000]  多謝你聽我們的禱告
[00:21:58.000 --> 00:22:00.000]  奉耶穌的名教
[00:22:06.000 --> 00:22:08.000]  你願意與我們同行
[00:22:08.000 --> 00:22:10.000]  多謝你聽我們的禱告
[00:22:10.000 --> 00:22:12.000]  奉耶穌的名教
[00:22:12.000 --> 00:22:14.000]  你願意與我們同行
[00:22:14.000 --> 00:22:16.000]  多謝你聽我們的禱告
[00:22:16.000 --> 00:22:18.000]  奉耶穌的名教
[00:22:18.000 --> 00:22:20.000]  你願意與我們同行
[00:22:20.000 --> 00:22:22.000]  多謝你聽我們的禱告
[00:22:22.000 --> 00:22:24.000]  奉耶穌的名教
[00:22:24.000 --> 00:22:26.000]  你願意與我們同行
[00:22:26.000 --> 00:22:28.000]  多謝你聽我們的禱告
[00:22:28.000 --> 00:22:30.000]  奉耶穌的名教
[00:22:30.000 --> 00:22:32.000]  你願意與我們同行
[00:22:32.000 --> 00:22:34.000]  多謝你聽我們的禱告
[00:22:34.000 --> 00:22:36.000]  奉耶穌的名教
[00:22:36.000 --> 00:22:38.000]  你願意與我們同行
[00:22:38.000 --> 00:22:40.000]  多謝你聽我們的禱告
[00:22:40.000 --> 00:22:42.000]  奉耶穌的名教
[00:22:42.000 --> 00:22:44.000]  你願意與我們同行
[00:22:44.000 --> 00:22:46.000]  多謝你聽我們的禱告
[00:22:46.000 --> 00:22:48.000]  奉耶穌的名教
[00:22:48.000 --> 00:22:50.000]  你願意與我們同行
[00:22:50.000 --> 00:22:52.000]  多謝你聽我們的禱告
[00:22:52.000 --> 00:22:54.000]  奉耶穌的名教
[00:22:54.000 --> 00:22:56.000]  你願意與我們同行
[00:22:56.000 --> 00:22:58.000]  多謝你聽我們的禱告
[00:22:58.000 --> 00:23:00.000]  奉耶穌的名教
[00:23:00.000 --> 00:23:02.000]  你願意與我們同行
[00:23:02.000 --> 00:23:04.000]  多謝你聽我們的禱告
[00:23:04.000 --> 00:23:06.000]  奉耶穌的名教
