
[00:00:00.000 --> 00:00:02.680]  今日要和大家講一個題目
[00:02:04.080 --> 00:02:06.680]  「他這樣殺人去試探他」
[00:02:06.680 --> 00:02:10.280]  「豈不是浪費?他也不會犯罪的」
[00:02:10.280 --> 00:02:12.880]  是,耶穌基督的確沒有罪性
[00:02:12.880 --> 00:02:15.280]  但是有件很重要的事
[00:02:15.280 --> 00:02:17.280]  就是當他被試探的時候
[00:02:17.280 --> 00:02:19.680]  他沒有做到一些事情
[00:02:19.680 --> 00:02:22.480]  這就是我們所需要學習的
[00:02:22.480 --> 00:02:26.680]  究竟耶穌基督沒有做到甚麼事是這麼重要呢?
[00:02:26.680 --> 00:02:29.880]  我們稍後也會回來看這一點
[00:02:29.880 --> 00:02:31.880]  還有第五點
[00:02:31.880 --> 00:02:35.480]  就是當我們遇見有試煉、試探
[00:02:35.480 --> 00:02:38.480]  我們應該怎樣對付?
[00:02:38.480 --> 00:02:41.480]  今天這篇道也會解釋
[00:02:41.480 --> 00:02:43.680]  給我們有很好的教訓
[00:02:43.680 --> 00:02:47.880]  怎樣對抗撒旦的試探
[00:02:47.880 --> 00:02:53.680]  我今天這篇道是講了有所有關於試煉和試探
[00:02:53.680 --> 00:02:56.280]  我所能夠想到的題目
[00:02:56.280 --> 00:02:59.880]  我也把這篇道上傳到AI
[00:02:59.880 --> 00:03:01.480]  AI的分析就是
[00:03:01.480 --> 00:03:06.080]  這篇道真的非常吻合符合聖經的教導
[00:03:06.080 --> 00:03:10.480]  它說這是一個非常全面性的一篇道
[00:03:10.480 --> 00:03:11.880]  我時時都說
[00:03:11.880 --> 00:03:14.680]  當我們有正確的神學的時候
[00:03:14.680 --> 00:03:18.880]  就好像蓋著一條氈在冬天很舒服
[00:03:18.880 --> 00:03:20.680]  可以全身都蓋著
[00:03:20.680 --> 00:03:25.080]  但是如果你的神學觀不是這麼正確的話
[00:03:25.080 --> 00:03:27.880]  你蓋得到胸口就蓋不到腳
[00:03:27.880 --> 00:03:31.080]  你蓋得到腳就蓋不到胸口
[00:03:31.080 --> 00:03:31.880]  為甚麼?
[00:03:31.880 --> 00:03:35.880]  你不能夠吻合所有聖經的經文
[00:03:35.880 --> 00:03:39.080]  而當你的神學觀是正確的時候
[00:03:39.080 --> 00:03:42.480]  能夠吻合所有聖經的經文
[00:03:42.480 --> 00:03:47.480]  你就好像蓋著一張非常舒適的氈一樣
[00:03:47.480 --> 00:03:50.480]  有人會問我
[00:03:50.480 --> 00:03:54.280]  牧師你為甚麼會講這篇這樣的道?
[00:03:54.280 --> 00:03:55.680]  其實很簡單
[00:03:55.680 --> 00:03:57.680]  因為有人曾經問我
[00:03:57.680 --> 00:04:03.280]  為甚麼神要在伊甸園設立這棵分別善惡樹
[00:04:03.280 --> 00:04:05.680]  來善辣當下?
[00:04:05.680 --> 00:04:08.280]  你分明是善他們的
[00:04:08.280 --> 00:04:09.480]  試探他們
[00:04:09.480 --> 00:04:11.080]  使他們犯罪
[00:04:11.080 --> 00:04:12.480]  然後他們犯罪了
[00:04:12.480 --> 00:04:13.080]  就怎樣?
[00:04:13.080 --> 00:04:15.880]  趕他們出伊甸園
[00:04:15.880 --> 00:04:18.480]  但是聖經告訴我們甚麼?
[00:04:18.480 --> 00:04:20.880]  神是不會試探人
[00:04:20.880 --> 00:04:25.080]  在《雅各書》的第一章第十三節
[00:04:25.080 --> 00:04:29.480]  「人被試探,不可說我是被神試探
[00:04:29.480 --> 00:04:32.480]  因為神不能被惡試探
[00:04:32.480 --> 00:04:34.680]  他也不試探人」
[00:04:34.680 --> 00:04:37.680]  在這篇經文很清楚告訴我們
[00:04:37.680 --> 00:04:39.880]  神是不會試探人
[00:04:39.880 --> 00:04:43.280]  而試探這個字出現了四字
[00:04:43.280 --> 00:04:45.880]  而在《雅各書》的一章二節
[00:04:45.880 --> 00:04:48.280]  「雅各說:我的弟兄們
[00:04:48.280 --> 00:04:51.280]  你們落在百般試煉中
[00:04:51.280 --> 00:04:53.880]  都要以為大喜樂」
[00:04:53.880 --> 00:04:55.280]  有沒有看到?
[00:04:55.280 --> 00:05:00.880]  在《雅各書》的一章十三節是講試探
[00:05:00.880 --> 00:05:05.280]  但是《雅各書》的一章二節是講試煉
[00:05:05.280 --> 00:05:09.480]  其實原文的希臘文是同一個字
[00:05:09.480 --> 00:05:13.880]  名詞來說是Perasmus這個希臘文
[00:05:13.880 --> 00:05:17.880]  但是動詞來說是Peraso這個字
[00:05:17.880 --> 00:05:21.480]  兩個字都是同一個意思
[00:05:21.480 --> 00:05:26.680]  原文的希臘文這個字根本沒有道德上的含義
[00:05:26.680 --> 00:05:29.880]  不是代表正面的或者負面
[00:05:29.880 --> 00:05:32.680]  或者是代表好或者壞
[00:05:32.680 --> 00:05:34.880]  完全是中性的
[00:05:34.880 --> 00:05:38.480]  這個字的意思就是測試嘗試
[00:05:38.480 --> 00:05:41.880]  而亦是我們所熟悉的考試
[00:05:41.880 --> 00:05:45.280]  就好像神給你一個試考
[00:05:45.280 --> 00:05:47.680]  你合格之後就怎樣?
[00:05:47.680 --> 00:05:49.480]  你就成功了
[00:05:49.480 --> 00:05:51.280]  神就是要你成功
[00:05:51.280 --> 00:05:53.080]  但是同一件事
[00:05:53.080 --> 00:05:56.480]  撒旦亦都能夠拿來試探你
[00:05:56.480 --> 00:05:58.280]  希望你是失敗
[00:05:58.280 --> 00:06:03.480]  所以這個字本身是同一個字
[00:06:03.480 --> 00:06:06.280]  就是看這一節的經文是怎樣用
[00:06:06.280 --> 00:06:10.480]  神是試煉 撒旦是試探
[00:06:10.480 --> 00:06:13.880]  但是很可惜現在很多現代人
[00:06:13.880 --> 00:06:18.680]  他們一聽見試探就會覺得是負面的
[00:06:18.680 --> 00:06:22.880]  因為他們會覺得是引誘人
[00:06:22.880 --> 00:06:27.880]  或者誘惑人來犯罪或者作惡
[00:06:27.880 --> 00:06:30.080]  所以我們再重複一次
[00:06:30.080 --> 00:06:34.080]  同一件事神可以用來測試我們
[00:06:34.080 --> 00:06:36.080]  或者是試煉我們
[00:06:36.080 --> 00:06:40.080]  為了要我們成功 要我們榮耀祂
[00:06:40.080 --> 00:06:43.080]  但是同一件事發生在我們的身上
[00:06:43.080 --> 00:06:46.080]  撒旦亦都可以用來試探我們
[00:06:46.080 --> 00:06:48.880]  目的就是希望我們會跌倒
[00:06:48.880 --> 00:06:51.080]  希望我們會失敗
[00:06:51.080 --> 00:06:55.280]  一個好的例子就是耶穌基督受洗之後
[00:06:55.280 --> 00:06:57.880]  在《馬太福音》的四章一節
[00:06:57.880 --> 00:07:02.880]  經文說當時耶穌被聖靈引導曠野
[00:07:02.880 --> 00:07:06.080]  喂!聖靈引你去曠野
[00:07:06.080 --> 00:07:08.080]  這當然是好事
[00:07:08.080 --> 00:07:10.680]  神想試煉耶穌基督
[00:07:10.680 --> 00:07:13.680]  要祂彰顯出自己的聖潔
[00:07:13.680 --> 00:07:16.080]  彰顯出祂的榮耀
[00:07:16.080 --> 00:07:17.480]  但是撒旦呢?
[00:07:17.480 --> 00:07:20.680]  你看《馬太福音》的四章一節尾
[00:07:20.680 --> 00:07:25.680]  經文說當時耶穌被聖靈引導曠野
[00:07:25.680 --> 00:07:28.280]  受魔鬼的試探
[00:07:28.280 --> 00:07:33.080]  同一件事撒旦希望將試煉變成試探
[00:07:33.080 --> 00:07:36.480]  希望引誘耶穌基督去犯罪
[00:07:36.480 --> 00:07:41.880]  甚至不是說每一次都是神首先試煉我們
[00:07:41.880 --> 00:07:45.680]  而撒旦是想將這件事變成試探
[00:07:45.680 --> 00:07:48.880]  有時候神就會允許
[00:07:48.880 --> 00:07:52.280]  撒旦在我們的身上來做一些事
[00:07:52.280 --> 00:07:55.880]  祂的用意就是要使我們成熟
[00:07:55.880 --> 00:07:58.480]  就是要使我們更加聖潔
[00:07:58.480 --> 00:08:01.480]  而不是要我們去犯罪
[00:08:01.480 --> 00:08:04.480]  一個很好的例子就是《約伯》
[00:08:04.480 --> 00:08:07.080]  我們遲些會回來看《約伯》
[00:08:07.080 --> 00:08:11.280]  現在我們其實已經說完了我們要說的第一點
[00:08:11.280 --> 00:08:15.680]  就是究竟試煉和試探有什麼分別
[00:08:15.680 --> 00:08:19.080]  原文的希臘文是同一個字
[00:08:19.080 --> 00:08:22.880]  所以就要看經文的用法是怎樣
[00:08:22.880 --> 00:08:25.680]  如果是神放在我們的身上
[00:08:25.680 --> 00:08:27.280]  祂是給我們試煉
[00:08:27.280 --> 00:08:29.880]  祂是希望我們能夠成功
[00:08:29.880 --> 00:08:31.880]  但是同樣一件事
[00:08:31.880 --> 00:08:34.480]  撒旦可以用來試探我們
[00:08:34.480 --> 00:08:36.080]  希望我們失敗
[00:08:36.080 --> 00:08:38.080]  希望我們跌倒
[00:08:38.080 --> 00:08:41.880]  注意這些都是外在的事
[00:08:41.880 --> 00:08:44.480]  是發生在我們身外的
[00:08:44.480 --> 00:08:47.880]  我們怎知道在《雅各書》的一章二節
[00:08:47.880 --> 00:08:51.080]  說「你們落在百般的試煉中」
[00:08:51.080 --> 00:08:52.480]  「落在」這個字
[00:08:52.480 --> 00:08:55.280]  原文的希臘文的用法
[00:08:55.280 --> 00:08:58.280]  通常都是外在的事物
[00:08:58.280 --> 00:09:00.480]  就好像《約伯》
[00:09:00.480 --> 00:09:02.480]  突然間在《約伯》的身上
[00:09:02.480 --> 00:09:04.880]  發生了很多外在的事
[00:09:04.880 --> 00:09:07.280]  例如祂的子女死了
[00:09:07.280 --> 00:09:10.680]  祂的錢財、祂的產業完全沒有了
[00:09:10.680 --> 00:09:14.480]  祂還生到全身都是瘡
[00:09:14.480 --> 00:09:17.880]  如果沒有了《約伯記》的一章和二章
[00:09:17.880 --> 00:09:20.680]  我們根本不知道發生什麼事
[00:09:20.680 --> 00:09:23.480]  但是有了《約伯記》的一章至二章
[00:09:23.480 --> 00:09:24.680]  我們就知道
[00:09:24.680 --> 00:09:27.880]  原來當時神跟撒旦說
[00:09:27.880 --> 00:09:29.480]  「你看看《約伯》」
[00:09:29.480 --> 00:09:32.080]  「祂是一個完全正直的人」
[00:09:32.080 --> 00:09:34.080]  撒旦就回答說
[00:09:34.080 --> 00:09:36.480]  「喂,當然不是」
[00:09:36.480 --> 00:09:39.680]  「祂敬畏你,因為你祝福祂」
[00:09:39.680 --> 00:09:42.480]  「你試試拿走祂身上的一切」
[00:09:42.480 --> 00:09:45.680]  「你看看祂不離棄你就怪了」
[00:09:45.680 --> 00:09:50.080]  所以神就容許撒旦來試探《約伯》
[00:09:51.280 --> 00:09:55.080]  我們講完第一樣就是試煉和試探
[00:09:55.080 --> 00:10:00.080]  有什麼相同,有什麼不同的地方
[00:10:00.080 --> 00:10:04.080]  我們看到無論是試煉或者試探
[00:10:04.080 --> 00:10:06.680]  首先這些都是外在的事
[00:10:06.680 --> 00:10:12.280]  很重要的就是我們不要內在化了這些試探
[00:10:12.280 --> 00:10:14.480]  其實我們不可能
[00:10:14.480 --> 00:10:19.080]  當我們遇見外在的試煉或者外在的試探
[00:10:19.080 --> 00:10:21.080]  直接就去犯罪
[00:10:21.080 --> 00:10:24.680]  由外在的試煉試探變成外在的罪
[00:10:24.680 --> 00:10:26.480]  是不可能的
[00:10:26.480 --> 00:10:30.080]  我們一定要經過另外一個步驟
[00:10:30.080 --> 00:10:32.680]  這個就是一個內心的步驟
[00:10:32.680 --> 00:10:34.680]  是內在的步驟
[00:10:34.680 --> 00:10:38.480]  就是將外在的試探內在化了
[00:10:38.480 --> 00:10:41.880]  為什麼我說一定要有這個步驟
[00:10:41.880 --> 00:10:43.880]  是耶穌基督說的
[00:10:43.880 --> 00:10:47.880]  「入口的東西不會使人互為」
[00:10:47.880 --> 00:10:51.480]  「唯獨出口的是從心裡發出來的」
[00:10:51.480 --> 00:10:53.280]  「這才污穢人」
[00:10:53.280 --> 00:10:55.480]  「因為從心裡發出來的」
[00:10:55.480 --> 00:10:59.080]  「有惡念、兇殺、監人、狗俠」
[00:10:59.080 --> 00:11:01.680]  「偷盜、妄證、旁毒」
[00:11:01.680 --> 00:11:05.480]  《馬太福音》十五章十八至十九節
[00:11:05.480 --> 00:11:07.680]  什麼叫做入口的東西
[00:11:07.680 --> 00:11:10.080]  入口的東西就是外在的
[00:11:10.080 --> 00:11:12.080]  不能使人污穢的
[00:11:12.080 --> 00:11:15.880]  唯獨是出於口的就是由心發出
[00:11:15.880 --> 00:11:19.880]  我們不能一見到外在的試念和試探
[00:11:19.880 --> 00:11:21.280]  就立刻去犯罪
[00:11:21.280 --> 00:11:25.080]  一定要經過內心的一個步驟
[00:11:25.080 --> 00:11:29.480]  這個就是我所說的內在化了試探
[00:11:29.480 --> 00:11:31.680]  所以很重要的就是
[00:11:31.680 --> 00:11:35.280]  當我們遇見外在的試探和試念
[00:11:35.280 --> 00:11:38.080]  千萬不要內在化它
[00:11:38.080 --> 00:11:40.680]  有一節很熟悉的經文
[00:11:40.680 --> 00:11:43.880]  在《馬太福音》六章第十三節
[00:11:43.880 --> 00:11:46.680]  耶穌基督教我們主禱文
[00:11:46.680 --> 00:11:51.480]  祂說要求天父不要我們遇見試探
[00:11:51.480 --> 00:11:53.080]  其實這節的經文
[00:11:53.080 --> 00:11:56.280]  很多基督徒都會覺得很奇怪
[00:11:56.280 --> 00:11:59.480]  因為在《雅各》書的一章十三節
[00:11:59.480 --> 00:12:03.280]  明明《雅各》說神是不會試探人
[00:12:03.280 --> 00:12:07.080]  為什麼在《馬太福音》的六章十三節
[00:12:07.080 --> 00:12:11.280]  我們又要求神不要讓我們遇見試探呢?
[00:12:11.280 --> 00:12:13.480]  你說是不是充滿矛盾呢?
[00:12:13.480 --> 00:12:17.480]  其實這裡耶穌基督是教我們要求天父
[00:12:17.480 --> 00:12:22.080]  當我們遇見有外在的試念或者試探的時候
[00:12:22.080 --> 00:12:27.280]  就讓這些試念或者試探停留在外在
[00:12:27.280 --> 00:12:30.080]  不要讓我們內在化了它
[00:12:30.080 --> 00:12:34.480]  不要讓撒旦有機會來引誘我們犯罪
[00:12:34.480 --> 00:12:37.480]  接著的一節經文我們看完
[00:12:37.480 --> 00:12:39.280]  這樣就很清楚了
[00:12:39.280 --> 00:12:42.480]  在《馬太福音》的六章十三節
[00:12:42.480 --> 00:12:44.680]  我們只讀了前半節
[00:12:44.680 --> 00:12:47.280]  就是「不叫我們遇見試探」
[00:12:47.280 --> 00:12:48.880]  下半節是什麼呢?
[00:12:48.880 --> 00:12:51.480]  「救我們脫離凶惡」
[00:12:51.480 --> 00:12:53.080]  「凶惡」這個字
[00:12:53.080 --> 00:12:57.480]  原文的希臘文是Tuponero這個字
[00:12:57.480 --> 00:13:01.880]  Tuponero這個字就是惡者的意思
[00:13:01.880 --> 00:13:05.080]  不要讓惡者來引誘我們
[00:13:05.080 --> 00:13:07.480]  所以耶穌基督教我們
[00:13:07.480 --> 00:13:11.480]  當我們遇見有外在的試念或者試探
[00:13:11.480 --> 00:13:14.480]  我們就要向天父來禱告
[00:13:14.480 --> 00:13:17.280]  天父說「我們實在很軟弱」
[00:13:17.280 --> 00:13:20.880]  「現在我面對這些試念、這些試探」
[00:13:20.880 --> 00:13:24.880]  「我沒有辦法來承受撒旦的引誘」
[00:13:24.880 --> 00:13:30.880]  「求祢不要使我外在的試探變成了內在」
[00:13:30.880 --> 00:13:35.280]  「不要內在化了這些試探」
[00:13:35.280 --> 00:13:39.080]  你說什麼叫做「內在化試探」?
[00:13:39.080 --> 00:13:43.680]  就是當我們面對外在的試念或者試探
[00:13:43.680 --> 00:13:47.280]  我們開始想一些不符合聖經
[00:13:47.280 --> 00:13:51.680]  或者不榮耀神的方法來解決眼前的事
[00:13:51.680 --> 00:13:57.680]  來應對、來回應這些外在的試念或者試探
[00:13:57.680 --> 00:13:59.280]  如果我們這樣做的時候
[00:13:59.280 --> 00:14:04.280]  就好像在《雅各書》的一章十四節所說
[00:14:04.280 --> 00:14:10.880]  「但各人被試探乃是被自己的私慾牽引、誘惑的」
[00:14:10.880 --> 00:14:14.880]  當我們面對了外在的試念和試探
[00:14:14.880 --> 00:14:19.680]  當我們不斷在想怎樣用不榮耀神的方法
[00:14:19.680 --> 00:14:24.880]  不符合聖經教導的方法來回應這些事的時候
[00:14:24.880 --> 00:14:29.680]  我們就會內在化了我們的試探
[00:14:29.680 --> 00:14:34.080]  那你說為什麼《雅各》說是私慾?
[00:14:34.080 --> 00:14:36.480]  這些私慾從哪裡來的?
[00:14:36.480 --> 00:14:39.680]  我講羅馬書的時候都講得很清楚
[00:14:39.680 --> 00:14:42.680]  我們信徒靈魂被救贖
[00:14:42.680 --> 00:14:45.280]  但是我們的身體未被救贖
[00:14:45.280 --> 00:14:48.280]  我們仍然是有罪的傾向
[00:14:48.280 --> 00:14:51.480]  所以保羅在羅馬書的第七章說
[00:14:51.480 --> 00:14:55.480]  「啊!我真苦啊!我應該做的我不去做
[00:14:55.480 --> 00:14:58.680]  不應該做的我反而做了」
[00:14:58.680 --> 00:15:01.280]  在約翰一書的二章十六節
[00:15:01.280 --> 00:15:04.680]  約翰也說「因為凡世上的事
[00:15:04.680 --> 00:15:08.280]  就像肉體的情慾、眼睛的情慾
[00:15:08.280 --> 00:15:12.080]  並甘心的驕傲都不是從父來的
[00:15:12.080 --> 00:15:14.680]  乃是從世界來的」
[00:15:14.680 --> 00:15:17.480]  喂!為什麼說是從世界來的?
[00:15:17.480 --> 00:15:21.080]  世界是什麼?是神所創造的
[00:15:21.080 --> 00:15:25.280]  我在說一篇道叫做《邪惡的起源》
[00:15:25.280 --> 00:15:29.280]  「神為何允許造物墮落」我也講過
[00:15:29.280 --> 00:15:32.680]  神創造一切的造物都是美好的
[00:15:32.680 --> 00:15:34.480]  在聖經告訴我們
[00:15:34.480 --> 00:15:37.080]  神六天造完了宇宙萬物
[00:15:37.080 --> 00:15:38.880]  一切都是美好的
[00:15:38.880 --> 00:15:40.880]  你說罪從何而來?
[00:15:40.880 --> 00:15:43.680]  是在祂的造物那裡
[00:15:43.680 --> 00:15:45.080]  當祂的造物
[00:15:45.080 --> 00:15:47.280]  例如天使、人類
[00:15:47.280 --> 00:15:51.080]  背叛神的時候就產生了罪
[00:15:51.080 --> 00:15:52.680]  所以亞當之後
[00:15:52.680 --> 00:15:55.880]  我們每個人生出來都有罪性
[00:15:55.880 --> 00:15:58.680]  這就是我們裡面的私慾
[00:15:58.680 --> 00:16:02.680]  所以當我們遇見外在的思念或試探
[00:16:02.680 --> 00:16:05.080]  如果我們內在化了試探
[00:16:05.080 --> 00:16:08.480]  被我們的私慾來引牽引我們
[00:16:08.480 --> 00:16:11.280]  拼命想這些不明要神的事
[00:16:11.280 --> 00:16:13.680]  我們就會犯罪
[00:16:13.680 --> 00:16:17.280]  你說內在化試探
[00:16:17.280 --> 00:16:21.280]  就是腦裡想一些不應該想的事
[00:16:21.280 --> 00:16:25.680]  如果我突然間腦裡閃過一個壞念頭
[00:16:25.680 --> 00:16:28.680]  我是否就是內在化了試探?
[00:16:28.680 --> 00:16:30.280]  絕對不是
[00:16:30.280 --> 00:16:34.680]  我們很多時候腦裡都會閃過一個惡念
[00:16:34.680 --> 00:16:38.680]  但千萬不要讓這個念頭停留
[00:16:38.680 --> 00:16:40.280]  不要繼續去想
[00:16:40.280 --> 00:16:41.680]  不要讓它發芽
[00:16:41.680 --> 00:16:43.280]  不要讓它成長
[00:16:43.280 --> 00:16:46.280]  這就是不同的地方
[00:16:46.280 --> 00:16:48.080]  如果我們繼續去想
[00:16:48.080 --> 00:16:50.280]  讓它發芽成長的話
[00:16:50.280 --> 00:16:54.280]  我們就會內在化了試探
[00:16:54.280 --> 00:16:57.280]  一個好的例子就是有一個人
[00:16:57.280 --> 00:16:59.280]  他的太太病了
[00:16:59.280 --> 00:17:02.680]  他沒有錢送她入醫院來醫治
[00:17:02.680 --> 00:17:05.280]  他正在樹蔽藝的時候
[00:17:05.280 --> 00:17:09.280]  突然間見到辦公室的地上有一疊鈔票
[00:17:09.280 --> 00:17:11.280]  他撿起來數一數
[00:17:11.280 --> 00:17:13.280]  有幾千元
[00:17:13.280 --> 00:17:16.680]  可以送他的太太入醫院
[00:17:16.680 --> 00:17:18.680]  於是他把心入環
[00:17:18.680 --> 00:17:22.280]  他就想將這些錢拿去救急
[00:17:22.280 --> 00:17:24.280]  如果他在這個時候
[00:17:24.280 --> 00:17:27.280]  停止這些不應該有的思想
[00:17:27.280 --> 00:17:29.280]  他應該是沒事的
[00:17:29.280 --> 00:17:32.680]  他就沒有內在化這個試探
[00:17:32.680 --> 00:17:36.680]  原來這些錢是屬於他的老闆
[00:17:36.680 --> 00:17:39.680]  當老闆發現這些錢不見了的時候
[00:17:39.680 --> 00:17:41.680]  他就懸想
[00:17:41.680 --> 00:17:44.680]  任何人如果找到這些現金
[00:17:44.680 --> 00:17:46.680]  如果你肯交出來的話
[00:17:46.680 --> 00:17:48.680]  我絕對不會追究
[00:17:48.680 --> 00:17:49.680]  不單止不追究
[00:17:49.680 --> 00:17:51.680]  我還有獎賞
[00:17:51.680 --> 00:17:54.680]  我會將這個現金的三分之一
[00:17:54.680 --> 00:17:56.680]  作為獎賞給你
[00:17:56.680 --> 00:17:58.680]  但是很可惜
[00:17:58.680 --> 00:18:02.680]  這個人已經內在化了他的試探
[00:18:02.680 --> 00:18:04.680]  他已經想到
[00:18:04.680 --> 00:18:06.680]  如果他有了這些錢
[00:18:06.680 --> 00:18:09.680]  不單止他可以醫治他的太太
[00:18:09.680 --> 00:18:12.680]  剩下來的錢他還可以做些什麼
[00:18:12.680 --> 00:18:14.680]  所以他不斷在想
[00:18:14.680 --> 00:18:16.680]  他內在化了他的試探
[00:18:16.680 --> 00:18:19.680]  他沒有回應到他老闆的懸想
[00:18:19.680 --> 00:18:22.680]  他希望得到全部的現金
[00:18:22.680 --> 00:18:25.680]  但是其中一個同事
[00:18:25.680 --> 00:18:28.680]  就看到他撿了這疊銀紙
[00:18:28.680 --> 00:18:31.680]  於是就告發他給老闆知道
[00:18:31.680 --> 00:18:34.680]  馬上就人贓並獲
[00:18:34.680 --> 00:18:36.680]  老闆沒有報警
[00:18:36.680 --> 00:18:38.680]  他只是拿回了錢
[00:18:38.680 --> 00:18:41.680]  就解僱了這個人
[00:18:41.680 --> 00:18:45.680]  第二個問題我們需要解答的就是
[00:18:45.680 --> 00:18:47.680]  試探是不是罪?
[00:18:47.680 --> 00:18:49.680]  我們說這個人
[00:18:49.680 --> 00:18:52.680]  如果他有內在的試探
[00:18:52.680 --> 00:18:55.680]  如果他沒有拿走這疊銀紙
[00:18:55.680 --> 00:18:57.680]  那麼他有沒有犯罪呢?
[00:18:57.680 --> 00:18:59.680]  如果只有內在的試探
[00:18:59.680 --> 00:19:02.680]  其實內在的試探是罪
[00:19:02.680 --> 00:19:05.680]  外在的試探就不是罪
[00:19:05.680 --> 00:19:08.680]  記不記得耶穌基督也有外在的試探
[00:19:08.680 --> 00:19:11.680]  就是剛才我們所讀的經文
[00:19:11.680 --> 00:19:13.680]  他是被撒旦來試探他
[00:19:13.680 --> 00:19:16.680]  但是他沒有內在化了試探
[00:19:16.680 --> 00:19:19.680]  內在化試探就是罪
[00:19:19.680 --> 00:19:21.680]  那麼你說是誰說的呢?
[00:19:21.680 --> 00:19:23.680]  是耶穌基督說的
[00:19:23.680 --> 00:19:27.680]  在馬太福音的五章二十一至二十二節
[00:19:27.680 --> 00:19:28.680]  經文說
[00:19:28.680 --> 00:19:31.680]  你們聽見有吩咐古人的話說
[00:19:31.680 --> 00:19:32.680]  不可殺人
[00:19:32.680 --> 00:19:36.680]  又說凡殺人的難免受審判
[00:19:36.680 --> 00:19:38.680]  只是我告訴你們
[00:19:38.680 --> 00:19:42.680]  凡向弟兄動腦的難免受審判
[00:19:42.680 --> 00:19:45.680]  這個人是在腦裡想的
[00:19:45.680 --> 00:19:47.680]  為什麼他會受審判?
[00:19:47.680 --> 00:19:49.680]  原因很簡單
[00:19:49.680 --> 00:19:51.680]  耶穌基督告訴我們
[00:19:51.680 --> 00:19:54.680]  當我們內在化試探的時候
[00:19:54.680 --> 00:19:56.680]  我們就是犯了罪
[00:19:56.680 --> 00:20:01.680]  審判這個字其實是得到神的管教
[00:20:01.680 --> 00:20:04.680]  我們遲些會回來看這一點
[00:20:04.680 --> 00:20:07.680]  馬太福音的五章二十七至二十八節
[00:20:07.680 --> 00:20:08.680]  經文也說
[00:20:08.680 --> 00:20:11.680]  你們聽見有話說不可姦淫
[00:20:11.680 --> 00:20:13.680]  只是我告訴你們
[00:20:13.680 --> 00:20:16.680]  凡看見婦女就動淫亂的
[00:20:16.680 --> 00:20:20.680]  這人心裡已經與他犯姦淫了
[00:20:20.680 --> 00:20:21.680]  有沒有看到?
