
[00:00:00.000 --> 00:00:02.960]  各位弟兄姊妹 主佑變平安
[00:02:56.040 --> 00:02:57.560]  我們在這裡看到
[00:02:57.560 --> 00:03:00.760]  當時寫這篇詩的是大衛
[00:03:00.760 --> 00:03:02.480]  他作為一個軍王
[00:03:02.480 --> 00:03:04.080]  以色列的軍王
[00:03:04.080 --> 00:03:05.120]  在當時來說
[00:03:05.120 --> 00:03:07.360]  許多人會覺得他是一個戰士
[00:03:07.360 --> 00:03:10.080]  是一個英雄
[00:03:10.080 --> 00:03:13.560]  因為神選立他作為以色列的軍王
[00:03:13.560 --> 00:03:16.520]  這篇詩篇是他在逃難的時候
[00:03:16.520 --> 00:03:17.760]  逃亡的時候
[00:03:17.760 --> 00:03:19.480]  一早清晨的時候
[00:03:19.480 --> 00:03:23.160]  向神禱告所寫下來的禱文
[00:03:23.160 --> 00:03:24.480]  一開始的時候
[00:03:24.480 --> 00:03:26.200]  他說耶和華
[00:03:26.200 --> 00:03:27.440]  耶和華
[00:03:27.440 --> 00:03:29.880]  他不斷地呼喊神的名字
[00:03:29.880 --> 00:03:32.000]  剛才讀這段詩篇
[00:03:32.000 --> 00:03:34.680]  有沒有留意有多少節聖經
[00:03:34.680 --> 00:03:36.120]  有八節聖經
[00:03:36.120 --> 00:03:38.200]  但裡面有五次
[00:03:38.200 --> 00:03:39.600]  他不斷地喊著
[00:03:39.600 --> 00:03:40.400]  耶和華
[00:03:40.400 --> 00:03:42.440]  耶和華
[00:03:42.440 --> 00:03:44.160]  他不斷地喊著神的名字
[00:03:44.160 --> 00:03:46.560]  代表著什麼意思呢
[00:03:46.560 --> 00:03:49.600]  就是因為耶和華是以色列的神
[00:03:49.600 --> 00:03:51.080]  是跟我們立約
[00:03:51.080 --> 00:03:52.000]  愛他們的神
[00:03:52.000 --> 00:03:54.880]  保護他們的神
[00:03:54.880 --> 00:03:56.440]  在頭這兩三節聖經裡面
[00:03:56.440 --> 00:03:57.280]  我們看到
[00:03:57.280 --> 00:04:00.680]  當時大衛面對一個很嚴峻的險境
[00:04:00.680 --> 00:04:02.480]  因為他說
[00:04:02.480 --> 00:04:04.600]  我的敵人何其真多
[00:04:04.600 --> 00:04:06.760]  許多人起來攻擊我
[00:04:06.760 --> 00:04:08.560]  許多人議論我
[00:04:08.560 --> 00:04:09.840]  我們可以想像一下畫面
[00:04:09.840 --> 00:04:11.520]  究竟有多少人呢
[00:04:11.520 --> 00:04:13.120]  當我們有機會回顧
[00:04:13.120 --> 00:04:14.840]  舊日聖經的時候
[00:04:14.840 --> 00:04:17.880]  我們知道當時大衛建立的
[00:04:17.880 --> 00:04:19.120]  組織的軍隊
[00:04:19.120 --> 00:04:21.800]  是一個月輪班一次
[00:04:21.800 --> 00:04:22.960]  他說每一次
[00:04:22.960 --> 00:04:27.520]  他們有二萬四的上秘軍
[00:04:27.520 --> 00:04:29.640]  說每一個月輪班一次
[00:04:29.640 --> 00:04:31.640]  我當他們只有兩班
[00:04:31.640 --> 00:04:33.680]  最少有多少人呢
[00:04:33.680 --> 00:04:34.560]  四萬八
[00:04:34.560 --> 00:04:37.600]  我拿出來大概有五萬人
[00:04:37.600 --> 00:04:40.560]  正如在《薩姆記記》下也說
[00:04:40.560 --> 00:04:42.640]  如海邊的沙那麼多
[00:04:42.640 --> 00:04:46.960]  當時他們的軍人
[00:04:46.960 --> 00:04:48.400]  敵人是誰我們都知道
[00:04:48.400 --> 00:04:49.720]  是他親生兒子
[00:04:49.720 --> 00:04:50.760]  第三個兒子
[00:04:50.760 --> 00:04:52.320]  鴨沙龍
[00:04:52.320 --> 00:04:54.080]  還有當時為何有那麼多人呢
[00:04:54.080 --> 00:04:59.960]  就是鴨沙龍原本跟大衛的士兵
[00:04:59.960 --> 00:05:02.720]  怎樣轉軚跟了他
[00:05:02.720 --> 00:05:04.240]  所以可想而知
[00:05:04.240 --> 00:05:07.160]  當時大衛面對著
[00:05:07.160 --> 00:05:08.720]  可能有幾萬人
[00:05:08.720 --> 00:05:12.240]  不斷追殺他的情景
[00:05:12.240 --> 00:05:13.080]  而看回聖經
[00:05:13.080 --> 00:05:15.640]  當時大衛逃亡的時候
[00:05:15.640 --> 00:05:17.960]  可能只有幾百人
[00:05:17.960 --> 00:05:20.240]  說願意跟隨他
[00:05:20.240 --> 00:05:21.800]  是他們的核心部隊
[00:05:21.800 --> 00:05:23.040]  所以我們可以看得到
[00:05:23.040 --> 00:05:24.480]  想像到的畫面
[00:05:24.480 --> 00:05:27.120]  當時是非常極其危險
[00:05:27.120 --> 00:05:29.360]  忽然性命不保
[00:05:29.360 --> 00:05:34.160]  因為大家的勢力很懸殊
[00:05:34.160 --> 00:05:35.440]  同時我們也想像
[00:05:35.440 --> 00:05:38.440]  當時大衛的心境
[00:05:38.440 --> 00:05:40.360]  在第六節剛才提到
[00:05:40.360 --> 00:05:43.600]  他說有成萬的百姓周圍攻擊他
[00:05:43.600 --> 00:05:44.400]  他下一句說
[00:05:44.400 --> 00:05:45.880]  「我不懼怕」
[00:05:45.880 --> 00:05:47.400]  其實說回之前
[00:05:47.400 --> 00:05:50.720]  他是十分害怕
[00:05:50.720 --> 00:05:51.720]  也很心痛
[00:05:51.720 --> 00:05:53.160]  因為如果我有機會
[00:05:53.160 --> 00:05:55.040]  看到他之後的結局
[00:05:55.040 --> 00:05:56.840]  他的兒子最後怎樣死
[00:05:56.840 --> 00:06:00.000]  他的反應是非常痛心
[00:06:00.000 --> 00:06:03.000]  加上兒子謀朝篡位
[00:06:03.000 --> 00:06:05.800]  去搶奪他的崗位的時候
[00:06:05.800 --> 00:06:08.640]  他也是感到很痛心
[00:06:08.640 --> 00:06:09.640]  在《十五義記》下
[00:06:09.640 --> 00:06:11.160]  在第十五章提到
[00:06:11.160 --> 00:06:12.920]  當時大衛逃亡的時候
[00:06:12.920 --> 00:06:14.440]  他真是裙甩褲甩的
[00:06:14.440 --> 00:06:19.160]  他不斷大聲地哭著
[00:06:19.160 --> 00:06:22.760]  而且鞋子也沒有時間穿
[00:06:22.760 --> 00:06:24.240]  赤腳地走
[00:06:24.240 --> 00:06:28.240]  而且不是像平時他做君王時
[00:06:28.240 --> 00:06:30.560]  挺起胸膛地走出去
[00:06:30.560 --> 00:06:33.000]  而是低頭包著頭
[00:06:33.000 --> 00:06:35.760]  很急很急地離開耶路撒冷
[00:06:35.760 --> 00:06:38.320]  可以想像當時他的心境
[00:06:38.320 --> 00:06:41.560]  和狼狽的情況
[00:06:41.560 --> 00:06:45.200]  他怎樣面對這個險境呢
[00:06:45.200 --> 00:06:47.680]  就好像今天跟大家說的題目
[00:06:47.680 --> 00:06:49.680]  「向神呼求」
[00:06:49.680 --> 00:06:51.000]  一開始說的是
[00:06:51.000 --> 00:06:53.960]  他向神禱告的內容
[00:06:53.960 --> 00:06:55.680]  接著第二節他說
[00:06:55.680 --> 00:06:58.960]  當時有許多人議論我
[00:06:58.960 --> 00:07:01.840]  他引述當時他聽到的一句說話
[00:07:01.840 --> 00:07:04.240]  大衛沒有人幫他
[00:07:04.240 --> 00:07:06.800]  神也不幫他了
[00:07:06.800 --> 00:07:08.560]  很多時詩篇都會有個特色
[00:07:08.560 --> 00:07:13.360]  他們會引用他的敵人所說的說話
[00:07:13.360 --> 00:07:15.680]  去講述他當時的情況
[00:07:15.680 --> 00:07:17.720]  他怎樣被人取笑
[00:07:17.720 --> 00:07:21.120]  甚至想像神有甚麼作為
[00:07:21.120 --> 00:07:24.000]  在這裡「幫助」的意思很特別
[00:07:24.000 --> 00:07:26.600]  原來「幫助」有個含義就是
[00:07:26.600 --> 00:07:28.160]  你嘗試可以打開手
[00:07:28.160 --> 00:07:29.160]  可以感覺到
[00:07:29.160 --> 00:07:31.200]  去到一個很寬廣
[00:07:31.200 --> 00:07:34.120]  很寬闊的空間裏面
[00:07:34.120 --> 00:07:36.720]  而剛剛對照第一節所說的敵人
[00:07:36.720 --> 00:07:38.880]  剛剛的意思是
[00:07:38.880 --> 00:07:42.480]  很有壓迫和狹窄的空間
[00:07:42.480 --> 00:07:46.560]  我們看到當時大衛原本去做一個君王
[00:07:46.560 --> 00:07:50.560]  感覺很舒適、很寬闊的時候
[00:07:50.560 --> 00:07:53.480]  這次面對的問題就是
[00:07:53.480 --> 00:07:55.160]  面對兒子的追殺時
[00:07:55.160 --> 00:07:58.160]  在險境裏面很受壓迫
[00:07:58.160 --> 00:07:59.640]  即是弟兄姊妹
[00:07:59.640 --> 00:08:02.640]  如果你是大衛
[00:08:02.640 --> 00:08:04.720]  你會怎樣去面對
[00:08:04.720 --> 00:08:09.480]  這麼困難的處境呢
[00:08:09.480 --> 00:08:12.720]  當時作為戰士英雄的大衛
[00:08:12.720 --> 00:08:14.480]  甚至《聖經》裏面都有形容他
[00:08:14.480 --> 00:08:16.040]  他自覺很聰明
[00:08:16.040 --> 00:08:17.160]  打仗有勁
[00:08:17.160 --> 00:08:19.480]  獅子也不怕
[00:08:19.480 --> 00:08:21.360]  面對這麼多困境
[00:08:21.360 --> 00:08:23.480]  人又多勢眾的時候
[00:08:23.480 --> 00:08:25.520]  你應該去想想辦法
[00:08:25.520 --> 00:08:26.960]  怎樣增加兵力
[00:08:26.960 --> 00:08:28.240]  他不斷說人多
[00:08:28.240 --> 00:08:30.320]  那我怎樣增加我的兵力呢
[00:08:30.320 --> 00:08:32.520]  可以去招兵買馬
[00:08:32.520 --> 00:08:35.240]  但如果我們看回歷史的發展
[00:08:35.240 --> 00:08:38.560]  原來當時大衛沒有這樣去做
[00:08:38.560 --> 00:08:39.680]  在《薩姆爾記》下
[00:08:39.680 --> 00:08:41.400]  十五章十六節有說到
[00:08:41.400 --> 00:08:46.560]  當時有一班人很想跟著大衛去走
[00:08:46.560 --> 00:08:47.920]  但很奇怪
[00:08:47.920 --> 00:08:49.880]  大衛這樣說
[00:08:49.880 --> 00:08:53.200]  當時對那個人叫以太
[00:08:53.200 --> 00:08:54.680]  他說你是外邦人
[00:08:54.680 --> 00:08:56.840]  又是從本地走來的
[00:08:56.840 --> 00:09:00.000]  為甚麼跟我一起去呢
[00:09:00.000 --> 00:09:02.640]  你回去吧留在新皇的身邊
[00:09:02.640 --> 00:09:05.600]  即是他的兒子那裏
[00:09:05.600 --> 00:09:07.000]  我今天怎樣好意思
[00:09:07.000 --> 00:09:09.840]  叫你跟我一起逃亡流亡呢
[00:09:09.840 --> 00:09:12.880]  而我要到處去漂流
[00:09:12.880 --> 00:09:14.080]  你回去吧
[00:09:14.080 --> 00:09:16.400]  你帶著你的兄弟回去吧
[00:09:16.400 --> 00:09:19.080]  願主用他的慈愛信實
[00:09:19.080 --> 00:09:22.920]  怎樣去代理
[00:09:22.920 --> 00:09:24.680]  短短兩節的《聖經》
[00:09:24.680 --> 00:09:26.480]  如果我們細心去聽的時候
[00:09:26.480 --> 00:09:29.080]  大衛都很沉氣
[00:09:29.080 --> 00:09:30.400]  說了三次
[00:09:30.400 --> 00:09:31.760]  你回去吧
[00:09:31.760 --> 00:09:32.400]  你回去吧
[00:09:32.400 --> 00:09:35.520]  不要跟著我了
[00:09:35.520 --> 00:09:37.680]  當然大衛都會想想方法
[00:09:37.680 --> 00:09:38.960]  怎樣去解圍
[00:09:38.960 --> 00:09:40.320]  神比較有智慧
[00:09:40.320 --> 00:09:42.040]  他有個忠心的僕人
[00:09:42.040 --> 00:09:45.680]  叫做胡西
[00:09:45.680 --> 00:09:47.280]  原本胡西都想跟著大衛
[00:09:47.280 --> 00:09:48.720]  怎樣去逃亡
[00:09:48.720 --> 00:09:51.840]  不過大衛就跟他說
[00:09:51.840 --> 00:09:54.400]  不如你回到新皇那邊
[00:09:54.400 --> 00:09:57.800]  打聽一下他有甚麼計謀
[00:09:57.800 --> 00:10:00.240]  以致我們可以見招拆招
[00:10:00.240 --> 00:10:03.320]  這個神僕就聽從大衛的吩咐
[00:10:03.320 --> 00:10:06.280]  回到一個新皇那邊
[00:10:06.280 --> 00:10:08.520]  打聽消息
[00:10:08.520 --> 00:10:11.320]  我們看到大衛沒有靠著自己的聰明
[00:10:11.320 --> 00:10:12.280]  他自己的能力
[00:10:12.280 --> 00:10:14.160]  怎樣可以面對這個險境
[00:10:14.160 --> 00:10:16.880]  他向神去禱告呼求
[00:10:16.880 --> 00:10:20.040]  說一下他當時多麼的慘
[00:10:20.040 --> 00:10:24.280]  表達他內心的驚慌失措
[00:10:24.280 --> 00:10:25.360]  兩節完結之後
[00:10:25.360 --> 00:10:28.840]  我們看到一個細字是「細拉」
[00:10:28.840 --> 00:10:31.320]  裏面有個意思是一個轉折
[00:10:31.320 --> 00:10:32.320]  停頓
[00:10:32.320 --> 00:10:34.600]  是一個轉變
[00:10:34.600 --> 00:10:36.240]  的而且確是
[00:10:36.240 --> 00:10:37.760]  去到第三節的時候
[00:10:37.760 --> 00:10:41.720]  我們會看到一個很大的轉變
[00:10:41.720 --> 00:10:43.040]  在我們每日的生活當中
[00:10:43.040 --> 00:10:47.120]  我們都會遇到大大小小的困難
[00:10:47.120 --> 00:10:48.240]  去年我的女兒
[00:10:48.240 --> 00:10:51.520]  就是DSE科目榜考試
[00:10:51.520 --> 00:10:55.400]  記得他準備考試的期間
[00:10:55.400 --> 00:10:56.680]  我們搬家
[00:10:56.680 --> 00:10:58.440]  搬到很遠
[00:10:58.440 --> 00:11:00.120]  他有三個月
[00:11:00.120 --> 00:11:02.600]  寄居在我一個姐妹的家
[00:11:02.600 --> 00:11:04.600]  幫我照顧他
[00:11:04.600 --> 00:11:06.160]  可以回去讀書
[00:11:06.160 --> 00:11:07.320]  回去又方便
[00:11:07.320 --> 00:11:09.920]  考試的市場又近他
[00:11:09.920 --> 00:11:11.640]  有一段時間我由王屋侍奉
[00:11:11.640 --> 00:11:13.840]  所以都沒有怎樣約他
[00:11:13.840 --> 00:11:15.800]  後來約女兒的時候
[00:11:15.800 --> 00:11:17.680]  他不斷跟我說一句話
[00:11:17.680 --> 00:11:19.360]  令我們都很害怕
[00:11:19.360 --> 00:11:23.800]  他說:哎!做人為了什麼呢?
[00:11:23.800 --> 00:11:27.360]  嘩!如果你聽到家人這樣說的時候
[00:11:27.360 --> 00:11:28.880]  會有什麼反應呢?
[00:11:28.880 --> 00:11:29.680]  他不止說了一次
[00:11:29.680 --> 00:11:30.560]  說了很多次
[00:11:30.560 --> 00:11:31.960]  後來我都不在意
[00:11:31.960 --> 00:11:33.840]  後來又覺得不對勁
[00:11:33.840 --> 00:11:36.000]  然後我姐妹又跟我說
[00:11:36.000 --> 00:11:37.760]  你女兒跟我有關係
[00:11:37.760 --> 00:11:39.880]  我好怕沒有書讀
[00:11:39.880 --> 00:11:42.640]  因為她學校的計分都比較緊
[00:11:42.640 --> 00:11:43.880]  所以很多時候都會
[00:11:43.880 --> 00:11:47.960]  令她很擔心成績會怎樣
[00:11:47.960 --> 00:11:49.640]  很多時候約她出去吃飯
[00:11:49.640 --> 00:11:51.280]  聊天、關心她
[00:11:51.280 --> 00:11:54.840]  又寫一些聖經、鼓勵說話
[00:11:54.840 --> 00:11:56.120]  或者叫她
[00:11:56.120 --> 00:11:57.600]  你記得要靠神
[00:11:57.600 --> 00:12:00.200]  為你向神祈禱
[00:12:00.200 --> 00:12:02.080]  她都說:OK!知道!
[00:12:02.080 --> 00:12:03.840]  我都很安心
[00:12:03.840 --> 00:12:06.320]  有一次我在她房間收拾東西的時候
[00:12:06.320 --> 00:12:09.720]  就無意中發現了一件事
[00:12:09.720 --> 00:12:11.080]  我沒有問她來歷
[00:12:11.080 --> 00:12:11.960]  是別人送給她
[00:12:11.960 --> 00:12:13.400]  鼓勵她還是什麼
[00:12:13.400 --> 00:12:15.320]  但我相信她肯掛出來
[00:12:15.320 --> 00:12:17.440]  她都很認順這件事
[00:12:17.440 --> 00:12:19.680]  這個人是抹手巾來的
[00:12:19.680 --> 00:12:21.320]  遠的可能看不到
[00:12:21.320 --> 00:12:24.240]  寫著:主必康顧
[00:12:24.240 --> 00:12:26.000]  我都是這樣提醒她
[00:12:26.000 --> 00:12:28.360]  女兒!神一定會康顧你的
[00:12:28.360 --> 00:12:29.680]  你要靠著神
[00:12:29.680 --> 00:12:32.360]  再加上你自己努力
[00:12:32.360 --> 00:12:34.520]  怎樣去鼓勵她
[00:12:34.520 --> 00:12:36.200]  而且她有個安寧的心
[00:12:36.200 --> 00:12:39.280]  亦都一次經歷上帝的幫助
[00:12:39.280 --> 00:12:41.680]  有智慧去面對考試
[00:12:41.680 --> 00:12:42.920]  很感謝神
[00:12:42.920 --> 00:12:45.560]  她已經平安渡過了大學一年班
[00:12:45.560 --> 00:12:50.320]  她都不斷地經歷到神的帶領
[00:12:50.320 --> 00:12:53.760]  所以無論我們遇到什麼困難
[00:12:53.760 --> 00:12:56.560]  我們都要懂得向神呼求
[00:12:56.560 --> 00:12:59.040]  不要只看到眼前的困境
[00:12:59.040 --> 00:13:02.920]  而不懂得去找神幫助
[00:13:02.920 --> 00:13:08.960]  接著我們看第三到第六節這個段落
[00:13:08.960 --> 00:13:10.720]  我們可以一起讀
[00:13:10.720 --> 00:13:13.040]  預備!一二三
[00:13:13.040 --> 00:13:16.960]  但你耶和華是我四圍的盾牌
[00:13:16.960 --> 00:13:18.960]  是我的榮耀
[00:13:18.960 --> 00:13:22.040]  又是我起頭來的
[00:13:22.040 --> 00:13:25.080]  我用我的聲音求告耶和華
[00:13:25.080 --> 00:13:28.800]  他就從他的聖山上應允我
[00:13:28.800 --> 00:13:30.080]  我躺下
[00:13:30.080 --> 00:13:31.240]  我睡覺
[00:13:31.240 --> 00:13:32.480]  我醒來
[00:13:32.480 --> 00:13:34.760]  耶和華都保佑我
[00:13:34.760 --> 00:13:38.400]  雖有成萬的百姓周圍攻擊我
[00:13:38.400 --> 00:13:40.440]  我也不懼怕
[00:13:40.440 --> 00:13:44.480]  在這裡我們看到大衛很肯定地去宣告
[00:13:44.480 --> 00:13:46.280]  究竟神和他什麼關係
[00:13:46.280 --> 00:13:48.640]  他怎樣認定神的角色
[00:13:48.640 --> 00:13:52.160]  在這裡剛剛第三節的轉接是很重要的
[00:13:52.160 --> 00:13:54.440]  一個很簡單的用詞
[00:13:54.440 --> 00:13:56.120]  「但是」
[00:13:56.120 --> 00:13:58.080]  再加上「你」
[00:13:58.080 --> 00:13:59.440]  其實他不需要寫「你」
[00:13:59.440 --> 00:14:00.800]  他說「但」「耶和華」都可以
[00:14:00.800 --> 00:14:02.320]  不過他很想強調
[00:14:02.320 --> 00:14:03.680]  唯獨是「你」
[00:14:03.680 --> 00:14:07.080]  我要將我的眼目定征在神那裡
[00:14:07.080 --> 00:14:09.840]  這裡有強調的意思
[00:14:09.840 --> 00:14:12.120]  他要怎樣形容神和他的關係呢
[00:14:12.120 --> 00:14:15.040]  他說「耶和華視我四圍的盾牌」
[00:14:15.040 --> 00:14:17.120]  盾牌是怎樣的
[00:14:17.120 --> 00:14:20.040]  拿著擋著前面的敵人
[00:14:20.040 --> 00:14:23.280]  表明神的康顧和保護
[00:14:23.280 --> 00:14:24.760]  他不單止一面的盾牌
[00:14:24.760 --> 00:14:26.880]  還什麼樣的盾牌
[00:14:26.880 --> 00:14:28.760]  四圍包著他的盾牌
[00:14:28.760 --> 00:14:32.160]  即代表神很全面的康顧保護
[00:14:32.160 --> 00:14:35.480]  以致他可以不怕受敵的攻擊
[00:14:35.480 --> 00:14:39.760]  能夠昂然挺胸向前行
[00:14:39.760 --> 00:14:40.760]  同時他又說
[00:14:40.760 --> 00:14:43.560]  「耶和華是我的榮耀」
[00:14:43.560 --> 00:14:48.320]  意思是希望神怎樣將他帶到他的身份上
[00:14:48.320 --> 00:14:49.560]  就是神要高立他
[00:14:49.560 --> 00:14:52.080]  成為以色列君王的身份
[00:14:52.080 --> 00:14:54.320]  有他所要做的事
[00:14:54.320 --> 00:14:58.560]  同時「耶和華」亦是大衛令他抬起頭來
[00:14:58.560 --> 00:15:01.680]  還記得剛才說他逃亡的時候是怎樣的嗎
[00:15:01.680 --> 00:15:03.960]  低著頭趕著走
[00:15:03.960 --> 00:15:05.320]  但是神這裡說
[00:15:05.320 --> 00:15:06.560]  他告訴神
[00:15:06.560 --> 00:15:09.320]  「你是令我抬起頭的那一位」
[00:15:09.320 --> 00:15:14.960]  意思就是神能夠令我勝過受敵的威嚇
[00:15:14.960 --> 00:15:18.360]  宣告神必幫助他
[00:15:18.360 --> 00:15:19.520]  到了第四節
[00:15:19.520 --> 00:15:22.240]  他說「我用我的聲音求告耶和華」
[00:15:22.240 --> 00:15:26.200]  「祂就從祂的聖山上應允我」
[00:15:26.200 --> 00:15:30.440]  這時候的大衛是什麼年紀
[00:15:30.440 --> 00:15:32.400]  已經是晚年的時間了
[00:15:32.400 --> 00:15:35.960]  他大聲向神呼喊
[00:15:35.960 --> 00:15:38.920]  他想起神會怎樣幫助他
[00:15:38.920 --> 00:15:41.880]  這是非常重要的
[00:15:41.880 --> 00:15:46.000]  《薩姆爾記》記載他大概二十三歲的時候
[00:15:46.000 --> 00:15:51.320]  他被高立為猶太王的王
[00:15:51.320 --> 00:15:53.240]  當時我們看到
[00:15:53.240 --> 00:15:56.800]  神和大衛很多時候常常對話、聊天
[00:15:56.800 --> 00:15:58.960]  神有回答大衛
[00:15:58.960 --> 00:16:01.040]  有一次大衛問神
[00:16:01.040 --> 00:16:04.600]  「神,我可不可以去猶大城」
[00:16:04.600 --> 00:16:06.600]  神說「可以,你去吧」
[00:16:06.600 --> 00:16:08.120]  然後他又再問神
[00:16:08.120 --> 00:16:10.360]  「那我可以去哪個城」
[00:16:10.360 --> 00:16:11.720]  神又回答他
[00:16:11.720 --> 00:16:14.120]  「你去希伯倫吧」
[00:16:14.120 --> 00:16:16.000]  我們可以看到
[00:16:16.000 --> 00:16:17.560]  短短一兩字的聖經
[00:16:17.560 --> 00:16:19.280]  一個段落
[00:16:19.280 --> 00:16:20.880]  都看到大衛很多時候
[00:16:20.880 --> 00:16:23.840]  平時的生活是和神怎樣去聊天、對話
[00:16:23.840 --> 00:16:24.960]  去尋問神
[00:16:24.960 --> 00:16:27.640]  神也會回應他
[00:16:27.640 --> 00:16:29.120]  我們都知道後來
[00:16:29.120 --> 00:16:31.120]  大衛在猶大
[00:16:31.120 --> 00:16:34.560]  作為猶太人的王做了七年多
[00:16:34.560 --> 00:16:35.960]  後來
[00:16:35.960 --> 00:16:39.400]  以色列的眾支派又來到希伯倫尋找大衛
[00:16:39.400 --> 00:16:41.960]  因為當時大衛的前任
[00:16:41.960 --> 00:16:43.200]  是蘇羅王
[00:16:43.200 --> 00:16:46.360]  已經無法繼續做了
[00:16:46.360 --> 00:16:48.880]  他們這群以色列之派
[00:16:48.880 --> 00:16:51.920]  帶著很多人來找大衛
[00:16:51.920 --> 00:16:53.200]  跟他說
[00:16:53.200 --> 00:16:55.200]  「我曾經對你說」
[00:16:55.200 --> 00:16:58.040]  「你必牧養我的百姓以色列」
[00:16:58.040 --> 00:17:02.560]  「你必作以色列的君王」
[00:17:02.560 --> 00:17:05.840]  於是這群長老來到他面前
[00:17:05.840 --> 00:17:08.880]  高立他為以色列的王
