
[00:00:00.000 --> 00:00:03.160]  各位,聖誕平安!
[00:12:06.400 --> 00:12:08.400]  說再見
[00:12:08.400 --> 00:12:09.400]  是說話來的
[00:12:09.400 --> 00:12:11.400]  道是說話來的
[00:12:11.400 --> 00:12:12.400]  不單止這樣
[00:12:12.400 --> 00:12:16.400]  我們說道理也包含了Logos
[00:12:16.400 --> 00:12:20.400]  法則、道理的意思
[00:12:20.400 --> 00:12:22.400]  中文多層意思是道路
[00:12:22.400 --> 00:12:25.400]  所以在十四章的時候
[00:12:25.400 --> 00:12:26.400]  耶穌說什麼呢?
[00:12:26.400 --> 00:12:30.400]  我就是道路、真理、生命
[00:12:30.400 --> 00:12:34.400]  沒有人不直著我
[00:12:34.400 --> 00:12:36.400]  可以去到父那裡
[00:12:36.400 --> 00:12:38.400]  簡單來說
[00:12:38.400 --> 00:12:41.400]  如果你說耶穌就是道
[00:12:41.400 --> 00:12:43.400]  那是說什麼呢?
[00:12:43.400 --> 00:12:50.400]  耶穌就是上帝真理在世界上具體的呈現
[00:12:50.400 --> 00:12:53.400]  耶穌就是看得見的真理
[00:12:53.400 --> 00:12:54.400]  換言之
[00:12:54.400 --> 00:12:56.400]  我們看到耶穌
[00:12:56.400 --> 00:12:58.400]  其實是看到真理
[00:12:58.400 --> 00:13:00.400]  看到上帝
[00:13:00.400 --> 00:13:05.400]  所以約翰在十四節說
[00:13:05.400 --> 00:13:09.400]  我們見過祂的榮光
[00:13:09.400 --> 00:13:11.400]  是看得見的
[00:13:11.400 --> 00:13:13.400]  不是抽象的
[00:13:13.400 --> 00:13:17.400]  道理、哲學、理論
[00:13:17.400 --> 00:13:22.400]  約翰不單止用道去說耶穌的神聖
[00:13:22.400 --> 00:13:25.400]  他一開始說太初有道
[00:13:25.400 --> 00:13:29.400]  更加是突顯了耶穌的超越性
[00:13:29.400 --> 00:13:31.400]  太初
[00:13:31.400 --> 00:13:33.400]  中文也非常之好
[00:13:33.400 --> 00:13:35.400]  太字是什麼呢?
[00:13:35.400 --> 00:13:42.400]  太通常是形容極度、最極端的狀況
[00:13:42.400 --> 00:13:44.400]  初已經是開始
[00:13:44.400 --> 00:13:50.400]  太初是開始的開始
[00:13:50.400 --> 00:13:52.400]  開始之前是什麼呢?
[00:13:52.400 --> 00:13:54.400]  就是沒什麼
[00:13:54.400 --> 00:13:56.400]  太初是比初更加的初
[00:13:56.400 --> 00:14:00.400]  比創造天地的時候還要初
[00:14:00.400 --> 00:14:06.400]  太初就是一切存在之前的狀態
[00:14:06.400 --> 00:14:10.400]  是一個沒開始的概念
[00:14:10.400 --> 00:14:14.400]  所以你說太初有道
[00:14:14.400 --> 00:14:18.400]  就是這個道很厲害
[00:14:18.400 --> 00:14:21.400]  它的宣傳性和永恆性
[00:14:21.400 --> 00:14:25.400]  這個道已經表現了出來
[00:14:25.400 --> 00:14:27.400]  道是沒有一個開始
[00:14:27.400 --> 00:14:29.400]  是沒有一個starting point
[00:14:29.400 --> 00:14:33.400]  這是超越了人間智慧的概念
[00:14:33.400 --> 00:14:37.400]  因為自有永有是神獨有的本質
[00:14:37.400 --> 00:14:41.400]  其他任何一件事是沒有這個本質的
[00:14:41.400 --> 00:14:43.400]  所以我們很陌生
[00:14:43.400 --> 00:14:45.400]  你說OK
[00:14:45.400 --> 00:14:48.400]  耶穌是神
[00:14:48.400 --> 00:14:49.400]  很厲害
[00:14:49.400 --> 00:14:52.400]  但是關我什麼事呢?
[00:14:52.400 --> 00:14:55.400]  所以有人跟著說什麼呢?
[00:14:55.400 --> 00:14:58.400]  萬物是他所做的
[00:14:58.400 --> 00:15:00.400]  萬物不只是他所做的
[00:15:00.400 --> 00:15:01.400]  凡被做的
[00:15:01.400 --> 00:15:04.400]  我記得和秀本這一句是比較難聽的
[00:15:04.400 --> 00:15:06.400]  但如果我們看新漢語譯本
[00:15:06.400 --> 00:15:08.400]  可能會清楚一點
[00:15:08.400 --> 00:15:10.400]  萬物是藉著他所做的
[00:15:10.400 --> 00:15:11.400]  沒有了他
[00:15:11.400 --> 00:15:12.400]  凡被做的
[00:15:12.400 --> 00:15:14.400]  沒有一樣能夠做得成
[00:15:14.400 --> 00:15:20.400]  所以第三節所說的意思是什麼呢?
[00:15:20.400 --> 00:15:25.400]  就是說我們也是他所做的
[00:15:25.400 --> 00:15:28.400]  萬物都是他所做的
[00:15:28.400 --> 00:15:29.400]  凡被做的
[00:15:29.400 --> 00:15:30.400]  沒有一樣能夠做得成
[00:15:30.400 --> 00:15:33.400]  我們的存在是他所做的
[00:15:33.400 --> 00:15:35.400]  他是我們生命之主
[00:15:35.400 --> 00:15:38.400]  當然和我們有關
[00:15:38.400 --> 00:15:43.400]  所以我們不可以不理會
[00:15:43.400 --> 00:15:45.400]  耶穌很遙遠
[00:15:45.400 --> 00:15:46.400]  他是誰
[00:15:46.400 --> 00:15:47.400]  和我們沒有關係
[00:15:47.400 --> 00:15:48.400]  不是的
[00:15:48.400 --> 00:15:52.400]  他是我們存在的來源
[00:15:52.400 --> 00:15:54.400]  第四節說到什麼呢?
[00:15:54.400 --> 00:15:55.400]  他裡面的生命
[00:15:55.400 --> 00:15:57.400]  這個生命是人之光
[00:15:57.400 --> 00:15:59.400]  耶穌是創造我們的主
[00:15:59.400 --> 00:16:01.400]  是祂給我們生命的
[00:16:01.400 --> 00:16:03.400]  祂當然是生命
[00:16:03.400 --> 00:16:06.400]  但是這裡所說的生命
[00:16:06.400 --> 00:16:11.400]  不是生物層次的生命
[00:16:11.400 --> 00:16:14.400]  這是永恆的生命
[00:16:14.400 --> 00:16:17.400]  耶穌自己也宣告過
[00:16:17.400 --> 00:16:20.400]  生命也在我
[00:16:20.400 --> 00:16:25.400]  這個生命是一個永遠不死的生命
[00:16:25.400 --> 00:16:28.400]  既然耕耘是太初的道
[00:16:28.400 --> 00:16:30.400]  他是自有永有的
[00:16:30.400 --> 00:16:33.400]  他不受時間限制
[00:16:33.400 --> 00:16:38.400]  他當然能夠穿越永恆
[00:16:38.400 --> 00:16:42.400]  也有能力賜人永恆的生命
[00:16:42.400 --> 00:16:44.400]  所以復活在我
[00:16:44.400 --> 00:16:46.400]  生命也在我
[00:16:46.400 --> 00:16:51.400]  信我的人永遠能夠有生命
[00:16:51.400 --> 00:16:53.400]  這個生命是什麼呢?
[00:16:53.400 --> 00:16:56.400]  就是人的光
[00:16:56.400 --> 00:17:00.400]  生命的光在《約翰福音》說了21次
[00:17:00.400 --> 00:17:01.400]  這裡特別強調
[00:17:01.400 --> 00:17:05.400]  人的光很奇怪
[00:17:05.400 --> 00:17:09.400]  顯然約翰不是說大自然
[00:17:09.400 --> 00:17:12.400]  整個世界都照著光
[00:17:12.400 --> 00:17:19.400]  人的光是針對人間黑暗活動的光
[00:17:19.400 --> 00:17:22.400]  生命之光是什麼光呢?
[00:17:22.400 --> 00:17:26.400]  約翰說這是真光
[00:17:26.400 --> 00:17:29.400]  來到世界要照亮所有的人
[00:17:29.400 --> 00:17:31.400]  什麼叫真光呢?
[00:17:31.400 --> 00:17:34.400]  真光不是由被造的光體
[00:17:34.400 --> 00:17:37.400]  發出的光
[00:17:37.400 --> 00:17:39.400]  這些燈照出的光是光
[00:17:39.400 --> 00:17:41.400]  但不是整個世界所有的真光
[00:17:41.400 --> 00:17:43.400]  太陽照出的光也是光
[00:17:43.400 --> 00:17:45.400]  但不是真光
[00:17:45.400 --> 00:17:49.400]  真光是創造著自己的光
[00:17:49.400 --> 00:17:55.400]  是絕對有能力和有凌駕性的
[00:17:55.400 --> 00:17:58.400]  他說耶穌是真光
[00:17:58.400 --> 00:18:02.400]  他說耶穌很像真光
[00:18:02.400 --> 00:18:06.400]  真光不是對耶穌的形容詞或比喻
[00:18:06.400 --> 00:18:08.400]  約翰說什麼呢?
[00:18:08.400 --> 00:18:12.400]  他說耶穌本身就是光
[00:18:12.400 --> 00:18:14.400]  什麼意思呢?
[00:18:14.400 --> 00:18:16.400]  如果大家讀過《少行傳》第九章
[00:18:16.400 --> 00:18:17.400]  你記得吧?
[00:18:17.400 --> 00:18:21.400]  我相信大部分人都很熟悉
[00:18:21.400 --> 00:18:24.400]  就是蘇羅去大馬士革
[00:18:24.400 --> 00:18:28.400]  去拉基督徒回來糟蹋的時候
[00:18:28.400 --> 00:18:30.400]  將入城的時候
[00:18:30.400 --> 00:18:33.400]  忽然一道光從天上下來
[00:18:33.400 --> 00:18:35.400]  照到他伏倒在地上
[00:18:35.400 --> 00:18:37.400]  整個人倒下
[00:18:37.400 --> 00:18:40.400]  然後這個光跟他說什麼呢?
[00:18:40.400 --> 00:18:46.400]  「我就是你所迫害的耶穌」
[00:18:46.400 --> 00:18:51.400]  蘇羅所遇到的就是耶穌的真光
[00:18:51.400 --> 00:18:56.400]  這個光是能夠改變人生命的光
[00:18:56.400 --> 00:19:03.400]  他將蘇羅從同神敵對的黑暗世界拉出來
[00:19:03.400 --> 00:19:06.400]  蘇羅的人生從此被扭轉
[00:19:06.400 --> 00:19:12.400]  成為被主重用的仕途保羅
[00:19:12.400 --> 00:19:17.400]  這個光是改變生命的光
[00:19:17.400 --> 00:19:20.400]  耶穌的光不單止挽回了保羅
[00:19:20.400 --> 00:19:22.400]  成為蘇羅
[00:19:22.400 --> 00:19:26.400]  更是照亮所有的人
[00:19:26.400 --> 00:19:28.400]  照亮是很精彩的
[00:19:28.400 --> 00:19:32.400]  是一個現在式的時代
[00:19:32.400 --> 00:19:36.400]  照亮所有人的真光是不斷地
[00:19:36.400 --> 00:19:38.400]  持續地
[00:19:38.400 --> 00:19:39.400]  永遠地
[00:19:39.400 --> 00:19:41.400]  不受時間限制地
[00:19:41.400 --> 00:19:43.400]  不間斷地
[00:19:43.400 --> 00:19:46.400]  向人間顯現
[00:19:46.400 --> 00:19:50.400]  所以耶穌降生了二千多年
[00:19:50.400 --> 00:19:52.400]  到今時今日
[00:19:52.400 --> 00:19:57.400]  我們仍然可以看到耶穌的真光
[00:19:57.400 --> 00:20:01.400]  耶穌沒有放棄黑暗裡的人
[00:20:01.400 --> 00:20:05.400]  光照在黑暗裡
[00:20:05.400 --> 00:20:07.400]  這些所有人
[00:20:07.400 --> 00:20:09.400]  就是剛才大家所讀過的
[00:20:09.400 --> 00:20:13.400]  各族各方各國各民的人
[00:20:13.400 --> 00:20:15.400]  包括好人壞人
[00:20:15.400 --> 00:20:19.400]  信耶穌和不信耶穌的人
[00:20:19.400 --> 00:20:23.400]  但是光照在這些人裡
[00:20:23.400 --> 00:20:28.400]  黑暗有什麼反應呢?
[00:20:28.400 --> 00:20:31.400]  第五支是說
[00:20:31.400 --> 00:20:32.400]  光照在黑暗裡
[00:20:32.400 --> 00:20:35.400]  光沒有勝過光
[00:20:35.400 --> 00:20:37.400]  黑暗沒有勝過光
[00:20:37.400 --> 00:20:39.400]  照字面來看
[00:20:39.400 --> 00:20:40.400]  好像說
[00:20:40.400 --> 00:20:42.400]  黑暗是贏不了光的
[00:20:42.400 --> 00:20:46.400]  其實和修本勝過這個字
[00:20:46.400 --> 00:20:49.400]  可能有點難理解
[00:20:49.400 --> 00:20:51.400]  但是這個字的原文
[00:20:51.400 --> 00:20:53.400]  Cartan and Bano這個字
[00:20:53.400 --> 00:20:57.400]  其實是有領悟、明白、認識
[00:20:57.400 --> 00:21:01.400]  甚至有捕捉到、抓到的意思
[00:21:01.400 --> 00:21:04.400]  所以新罕見譯本譯為
[00:21:04.400 --> 00:21:07.400]  黑暗不領悟光
[00:21:07.400 --> 00:21:10.400]  就像前面所說的不認識
[00:21:10.400 --> 00:21:13.400]  但和修本更直接
[00:21:13.400 --> 00:21:15.400]  不接受光
[00:21:15.400 --> 00:21:17.400]  事實上
[00:21:17.400 --> 00:21:19.400]  這個世界正在拒絕耶穌
[00:21:19.400 --> 00:21:21.400]  有人要說的是
[00:21:21.400 --> 00:21:24.400]  雖然光照在黑暗的世界
[00:21:24.400 --> 00:21:30.400]  但黑暗卻不認識耶穌基督
[00:21:30.400 --> 00:21:33.400]  也沒有好好把握著光
[00:21:33.400 --> 00:21:37.400]  沒有好好抓緊基督給我們的誘因
[00:21:37.400 --> 00:21:39.400]  這就是十節所說的
[00:21:39.400 --> 00:21:41.400]  他來到這個世界
[00:21:41.400 --> 00:21:43.400]  世界不認識他
[00:21:43.400 --> 00:21:47.400]  究竟這個光是怎樣來到世界的呢?
[00:21:47.400 --> 00:21:49.400]  是怎樣照到黑暗的呢?
[00:21:49.400 --> 00:21:52.400]  我們先跳到十四節
[00:21:52.400 --> 00:21:54.400]  就是道成肉身
[00:21:54.400 --> 00:21:56.400]  住在我們中間
[00:21:56.400 --> 00:21:58.400]  充充滿滿的有恩典有真理
