
[00:00:00.000 --> 00:00:02.360]  弟兄姊妹平安,一起讀聖經
[00:02:47.920 --> 00:02:51.120]  將來大家見到在大衛時代
[00:02:51.120 --> 00:02:54.680]  走出一個菲律士人來跟以色列人打仗
[00:02:54.680 --> 00:03:00.040]  整個由蘇羅最上至到下面的士兵都不敢出陣
[00:03:00.040 --> 00:03:04.000]  就有一個九尺九高的迦特人
[00:03:04.000 --> 00:03:05.440]  哥利亞走出來
[00:03:05.440 --> 00:03:07.440]  哥利亞就是迦特人
[00:03:07.440 --> 00:03:09.680]  菲律士的迦特人
[00:03:09.680 --> 00:03:12.800]  今天對以色列大家聽得最多的
[00:03:12.800 --> 00:03:15.560]  就是今天以色列地叫迦薩地帶
[00:03:15.560 --> 00:03:18.640]  迦薩就是迦薩地帶
[00:03:18.640 --> 00:03:23.520]  迦薩離開希伯倫算是遠的
[00:03:23.520 --> 00:03:29.000]  即是已經由地中海邊走到死海附近
[00:03:29.000 --> 00:03:30.880]  都算遠的
[00:03:30.880 --> 00:03:32.680]  是我們經常聽到的
[00:03:32.680 --> 00:03:36.360]  而我本身原屬教會就是宣道會
[00:03:36.360 --> 00:03:38.000]  希伯倫堂
[00:03:38.000 --> 00:03:40.560]  耶路撒冷大家必定要知道
[00:03:40.560 --> 00:03:43.040]  其實又不是很近又不是很遠
[00:03:43.040 --> 00:03:44.920]  再上面是伯特利
[00:03:44.920 --> 00:03:47.400]  約柏也一提地圖
[00:03:47.400 --> 00:03:48.480]  這張地圖有
[00:03:48.480 --> 00:03:49.600]  所以我講一下
[00:03:49.600 --> 00:03:52.000]  約柏就是舊的名字
[00:03:52.000 --> 00:03:53.280]  就是約拿
[00:03:53.280 --> 00:03:56.200]  先知約拿在那裡坐船出海
[00:03:56.200 --> 00:04:00.160]  不肯北上去尼尼尾城
[00:04:00.160 --> 00:04:01.280]  去亞述
[00:04:01.280 --> 00:04:02.480]  走出海
[00:04:02.480 --> 00:04:05.240]  去斯班瓦
[00:04:05.240 --> 00:04:07.240]  這個就是約柏港
[00:04:07.240 --> 00:04:11.080]  約柏港就是今天現代
[00:04:11.080 --> 00:04:15.080]  就是舊與新的城市黏在一起
[00:04:15.080 --> 00:04:16.360]  一個雙子城
[00:04:16.360 --> 00:04:17.680]  黏在一起
[00:04:17.680 --> 00:04:19.640]  就叫做特拉維夫
[00:04:19.640 --> 00:04:23.440]  就是以色列以前的首都
[00:04:23.440 --> 00:04:26.160]  現在就遷了到耶路撒冷
[00:04:26.160 --> 00:04:28.040]  雖然不是很多人承認
[00:04:28.040 --> 00:04:31.840]  伯特利就是亞國很重要的地方
[00:04:31.840 --> 00:04:32.720]  死海
[00:04:32.720 --> 00:04:34.520]  這些地方大家都知道
[00:04:34.520 --> 00:04:38.040]  原因就是今天講的經文是由
[00:04:38.040 --> 00:04:45.120]  參宣在加薩搬了整個城的大門
[00:04:45.120 --> 00:04:46.720]  大城門
[00:04:46.720 --> 00:04:49.560]  連框大門
[00:04:49.560 --> 00:04:51.840]  連門縫全部
[00:04:51.840 --> 00:04:53.280]  整套門
[00:04:53.280 --> 00:04:55.880]  加薩的城門拆了
[00:04:55.880 --> 00:04:57.760]  背在肩膀上
[00:04:57.760 --> 00:05:00.520]  抬到希伯倫山頂扔在那裡
[00:05:00.520 --> 00:05:01.520]  嘩
[00:05:01.520 --> 00:05:03.200]  原來這麼遠
[00:05:03.200 --> 00:05:05.880]  大家要知道這件事
[00:05:05.880 --> 00:05:07.280]  看另一張地圖介紹一下
[00:05:07.280 --> 00:05:11.080]  這一張是今天的以色列地圖
[00:05:11.080 --> 00:05:13.440]  地中海
[00:05:13.440 --> 00:05:14.760]  約旦河
[00:05:14.760 --> 00:05:15.920]  死海
[00:05:15.920 --> 00:05:18.840]  跟這一張一樣
[00:05:18.840 --> 00:05:20.160]  地中海
[00:05:20.160 --> 00:05:21.440]  死海
[00:05:21.440 --> 00:05:23.640]  加薩在旁邊
[00:05:23.640 --> 00:05:27.800]  你會看到加薩的沙在這裡
[00:05:27.800 --> 00:05:29.840]  就是以色列死敵
[00:05:29.840 --> 00:05:30.800]  今天
[00:05:30.800 --> 00:05:34.360]  就是他們經常射火箭炮出來的地方
[00:05:34.360 --> 00:05:37.440]  希伯倫在這裡
[00:05:37.440 --> 00:05:41.200]  而另一個射火箭炮最多今天
[00:05:41.200 --> 00:05:43.160]  就是這個別士巴
[00:05:43.160 --> 00:05:44.800]  別士巴在這裡
[00:05:44.800 --> 00:05:48.320]  這個綠色地方就是
[00:05:48.320 --> 00:05:49.440]  菲律士
[00:05:49.440 --> 00:05:51.720]  這裡就是約旦河
[00:05:51.720 --> 00:05:52.800]  死海
[00:05:52.800 --> 00:05:54.120]  加利利海
[00:05:54.120 --> 00:05:56.880]  這個就叫做西岸
[00:05:56.880 --> 00:05:57.880]  什麼叫西岸呢?
[00:05:57.880 --> 00:05:59.520]  就是約旦河的西岸
[00:05:59.520 --> 00:06:00.320]  West Bank
[00:06:00.320 --> 00:06:00.880]  就在這裡
[00:06:00.880 --> 00:06:01.600]  今天
[00:06:01.600 --> 00:06:03.640]  時時在新聞都看到
[00:06:03.640 --> 00:06:06.160]  約旦河這邊就是約旦
[00:06:06.160 --> 00:06:07.160]  West Bank
[00:06:07.160 --> 00:06:09.160]  綠色這個部分是什麼呢?
[00:06:09.160 --> 00:06:12.720]  就是巴勒斯坦自治政府今天管理的地方
[00:06:12.720 --> 00:06:16.400]  是以色列讓它自治政府
[00:06:16.400 --> 00:06:18.680]  在自己的國家裡面生存
[00:06:18.680 --> 00:06:19.880]  或者是
[00:06:19.880 --> 00:06:26.320]  這些地方是讓當地的巴勒斯坦人在裡面住
[00:06:26.320 --> 00:06:27.480]  這樣的地方
[00:06:27.480 --> 00:06:28.760]  所以他們反映了
[00:06:28.760 --> 00:06:30.720]  今天仍然有加薩地帶
[00:06:30.720 --> 00:06:33.200]  是跟以色列經常打的
[00:06:33.200 --> 00:06:35.400]  第三張地圖
[00:06:35.400 --> 00:06:37.400]  是不是教地理的呢?
[00:06:37.400 --> 00:06:38.760]  第三張地圖是什麼呢?
[00:06:38.760 --> 00:06:40.040]  跟今天有關係
[00:06:40.040 --> 00:06:41.360]  放大一點
[00:06:41.360 --> 00:06:44.120]  就是參選去到加薩
[00:06:44.120 --> 00:06:46.160]  看到那個妓女
[00:06:46.160 --> 00:06:49.080]  就跟她一起住
[00:06:49.080 --> 00:06:50.120]  光顧她
[00:06:50.120 --> 00:06:54.880]  然後半夜把加薩的城門拆了
[00:06:54.880 --> 00:06:56.680]  抬在肩膀上
[00:06:56.680 --> 00:06:59.360]  搬到希伯倫山頂丟在這裡
[00:06:59.360 --> 00:07:04.600]  這個加薩和希伯倫就在今天講的經文裡面出現了
[00:07:04.600 --> 00:07:07.200]  另外一個藍色叫做梭列谷
[00:07:07.200 --> 00:07:09.960]  梭列谷其實因為河
[00:07:09.960 --> 00:07:11.960]  河流走的時候
[00:07:11.960 --> 00:07:14.600]  多數在低谷
[00:07:14.600 --> 00:07:17.160]  上面河水沖了一個河谷
[00:07:17.160 --> 00:07:17.920]  它是深的
[00:07:17.920 --> 00:07:20.320]  然後兩邊的地方是高的
[00:07:20.320 --> 00:07:23.240]  好像V字形那條河在最底
[00:07:23.240 --> 00:07:26.080]  所以河多數都是河谷的
[00:07:26.080 --> 00:07:29.640]  整條河是從沙欖附近流出來的
[00:07:29.640 --> 00:07:32.720]  一直流的就是梭列河
[00:07:32.720 --> 00:07:34.720]  所以整個叫梭列谷
[00:07:34.720 --> 00:07:40.680]  參選就去了梭列谷那裡住
[00:07:40.680 --> 00:07:44.080]  梭列谷那邊的位置
[00:07:44.080 --> 00:07:46.560]  就無從稽考了
[00:07:46.560 --> 00:07:48.640]  另外就是庭拿
[00:07:48.640 --> 00:07:50.280]  庭拿是什麼呢?
[00:07:50.280 --> 00:07:54.960]  就是參選去到那裡看到一個很漂亮的女孩
[00:07:54.960 --> 00:07:58.120]  很喜歡然後就跟她爸爸媽媽講
[00:07:58.120 --> 00:08:02.360]  我去娶這個庭拿的女孩回來
[00:08:02.360 --> 00:08:03.960]  我想跟她結婚
[00:08:03.960 --> 00:08:05.560]  跟我去提親
[00:08:05.560 --> 00:08:06.640]  娶她回來
[00:08:06.640 --> 00:08:08.200]  以色列沒有女孩嗎?
[00:08:08.200 --> 00:08:09.960]  怎麼會娶一個外邦
[00:08:09.960 --> 00:08:12.320]  以鴿倫的女孩呢?
[00:08:12.320 --> 00:08:13.760]  就是這樣
[00:08:13.760 --> 00:08:14.880]  那你有什麼好呢?
[00:08:14.880 --> 00:08:17.640]  菲利士的,未受國禮的那些人
[00:08:17.640 --> 00:08:18.440]  不要啊
[00:08:18.440 --> 00:08:20.080]  我喜歡
[00:08:20.080 --> 00:08:22.160]  跟我拿她回來
[00:08:22.160 --> 00:08:25.040]  是很自我的
[00:08:25.040 --> 00:08:26.720]  就是庭拿的女孩
[00:08:26.720 --> 00:08:29.840]  第二個女孩就是嘉薩的妓女
[00:08:29.840 --> 00:08:31.800]  這個庭拿的女孩是她太太
[00:08:31.800 --> 00:08:33.040]  上一次講
[00:08:33.040 --> 00:08:38.560]  就是她講故事
[00:08:38.560 --> 00:08:41.200]  講一個謎語
[00:08:41.200 --> 00:08:45.720]  給她的伴郎陪伴去猜
[00:08:45.720 --> 00:08:47.320]  你猜不到這個謎語
[00:08:47.320 --> 00:08:49.520]  你就要罰每人一套衣服
[00:08:49.520 --> 00:08:52.000]  猜到我們送你每人一套衣服
[00:08:52.000 --> 00:08:54.000]  就在庭拿這個地方
[00:08:54.000 --> 00:08:57.880]  結果她殺了以鴿倫的三十個人
[00:08:57.880 --> 00:09:02.360]  把那件衣服送給他們
[00:09:02.360 --> 00:09:05.280]  然後很生氣地走了
[00:09:05.280 --> 00:09:06.360]  走了之後
[00:09:06.360 --> 00:09:09.320]  後來又回去
[00:09:09.320 --> 00:09:13.120]  拿一隻羊回去
[00:09:13.120 --> 00:09:14.920]  又掛著她的太太
[00:09:14.920 --> 00:09:16.840]  怎知道她太太已經嫁了別人
[00:09:16.840 --> 00:09:17.840]  很生氣
[00:09:17.840 --> 00:09:20.000]  生氣得不得了
[00:09:20.000 --> 00:09:25.200]  於是就用狐狸綁著火把燒了人家菲利士的田
[00:09:25.200 --> 00:09:27.000]  於是又出事
[00:09:27.000 --> 00:09:29.120]  那些菲利士人大家記得嗎
[00:09:29.120 --> 00:09:32.440]  就把她的外父和太太燒死了
[00:09:32.440 --> 00:09:33.480]  她很生氣
[00:09:33.480 --> 00:09:35.120]  所以就讓他們報仇
[00:09:35.120 --> 00:09:36.840]  這次對的了
[00:09:36.840 --> 00:09:39.080]  於是就開始殺他們
[00:09:39.080 --> 00:09:40.760]  在這個地方
[00:09:40.760 --> 00:09:46.280]  就是在利希那裡
[00:09:46.280 --> 00:09:49.000]  撿了一塊狼鰓骨
[00:09:49.000 --> 00:09:50.480]  打死了很多人
[00:09:50.480 --> 00:09:51.840]  一千人
[00:09:51.840 --> 00:09:53.760]  所以就叫做拉末利希
[00:09:53.760 --> 00:09:56.800]  就是盧鰓骨的高度
[00:09:56.800 --> 00:09:58.640]  後來她就走了
[00:09:58.640 --> 00:10:02.200]  很渴望求神不要渴死我
[00:10:02.200 --> 00:10:04.080]  我是祢揀選的人
[00:10:04.080 --> 00:10:09.000]  於是神就叫利希的地方裂開
[00:10:09.000 --> 00:10:10.600]  就有些水出來
[00:10:10.600 --> 00:10:12.720]  「隱」就是水泉
[00:10:12.720 --> 00:10:17.760]  「哈哥利」就是神回應的水泉
[00:10:17.760 --> 00:10:19.320]  那時候她住在哪裏呢
[00:10:19.320 --> 00:10:23.880]  就住在以坦的盤石裏面
[00:10:23.880 --> 00:10:25.880]  這些就是她的地方
[00:10:25.880 --> 00:10:27.320]  好了
[00:10:27.320 --> 00:10:31.640]  看看自負又自我
[00:10:31.640 --> 00:10:32.800]  高傲
[00:10:32.800 --> 00:10:36.640]  自信與任性的參孫
[00:10:36.640 --> 00:10:38.360]  怎樣害到自己
[00:10:38.360 --> 00:10:42.520]  《士詞記》十六章第一節
[00:10:42.520 --> 00:10:44.720]  參孫到了加薩
[00:10:44.720 --> 00:10:47.120]  大家記得嗎
[00:10:47.120 --> 00:10:48.760]  加薩
[00:10:48.760 --> 00:10:51.840]  很遠的地方
[00:10:51.840 --> 00:10:53.880]  參孫到了加薩
[00:10:53.880 --> 00:10:59.360]  在那裏看見一個妓女與他親近
[00:10:59.360 --> 00:11:02.560]  有人就告訴加薩人
[00:11:02.560 --> 00:11:05.160]  參孫到這裏來了
[00:11:05.160 --> 00:11:08.240]  那誰去告訴當地的人呢
[00:11:08.240 --> 00:11:11.240]  當然是妓女的家人才知道
[00:11:11.240 --> 00:11:13.280]  「參孫來了」
[00:11:13.280 --> 00:11:15.120]  「住在我這裏」
[00:11:15.120 --> 00:11:17.360]  「這麼厲害?」
[00:11:17.360 --> 00:11:22.280]  於是他們就來將她團團圍住
[00:11:22.280 --> 00:11:24.520]  圍住即是圍住一間屋
[00:11:24.520 --> 00:11:27.400]  而且不讓她走
[00:11:27.400 --> 00:11:28.880]  怕她晚上起床離開
[00:11:28.880 --> 00:11:33.120]  「中夜在城門悄悄埋伏」
[00:11:33.120 --> 00:11:36.120]  那何時她天亮出城呢
[00:11:36.120 --> 00:11:42.840]  等到天亮我們就在那裏殺她
[00:11:42.840 --> 00:11:46.320]  「參孫睡到半夜起來」
[00:11:46.320 --> 00:11:53.320]  「將城門的門扇門框門框門山」
[00:11:53.320 --> 00:11:57.600]  即是門框
[00:11:57.600 --> 00:11:59.600]  門扇即是門
[00:11:59.600 --> 00:12:04.480]  門山即是門縮
[00:12:04.480 --> 00:12:06.520]  「一起拆下來」
[00:12:06.520 --> 00:12:09.080]  「綱在肩上」
[00:12:09.080 --> 00:12:13.480]  「綱到希伯倫前的山頂上」
[00:12:13.480 --> 00:12:14.960]  很厲害
[00:12:14.960 --> 00:12:16.440]  不過要說一下
[00:12:16.440 --> 00:12:19.840]  她為什麼半夜起床呢
[00:12:19.840 --> 00:12:23.360]  「後來參孫在梭列谷」
[00:12:23.360 --> 00:12:26.080]  「喜愛一個婦人」
[00:12:26.080 --> 00:12:30.080]  一名叫大利拉
[00:12:30.080 --> 00:12:31.280]  大利拉
[00:12:31.280 --> 00:12:32.440]  梭列谷
[00:12:32.440 --> 00:12:36.360]  加薩抬了一扇門放在這裏
[00:12:36.360 --> 00:12:39.240]  後來她又離開了
[00:12:39.240 --> 00:12:41.840]  去到梭列谷那裏住
[00:12:41.840 --> 00:12:45.840]  在梭列谷見到一個喜歡的女孩
[00:12:45.840 --> 00:12:50.160]  「菲利士人的首領上去見那婦人對她說」
[00:12:50.160 --> 00:12:53.960]  「求你看控參孫」
[00:12:53.960 --> 00:12:58.640]  「探探她因何這麼大的力氣呢」
[00:12:58.640 --> 00:13:01.720]  「我們又何法能性她」
[00:13:01.720 --> 00:13:04.480]  「捆綁克制她呢」
[00:13:04.480 --> 00:13:07.520]  「如果你真的問到她的秘密」
[00:13:07.520 --> 00:13:13.960]  「我們每人給你一千一百赦赫勒銀紙」
[00:13:13.960 --> 00:13:16.080]  這個不知道有多少
[00:13:16.080 --> 00:13:18.280]  不過你要知道
[00:13:18.280 --> 00:13:23.280]  每人給你一千一百赦赫勒
[00:13:23.280 --> 00:13:25.680]  不過她沒有說有多少人
[00:13:25.680 --> 00:13:29.560]  這是菲利士人的首領
[00:13:29.560 --> 00:13:31.160]  菲利士人的首領
[00:13:31.160 --> 00:13:34.160]  有多少人過去上去見那婦人呢
[00:13:34.160 --> 00:13:36.520]  叫大莉拉不知道
[00:13:36.520 --> 00:13:37.800]  不過她說
[00:13:37.800 --> 00:13:42.080]  「如果你找到她的秘密」
[00:13:42.080 --> 00:13:47.360]  「我們每人給你一千一百赦赫勒銀紙」
[00:13:47.360 --> 00:13:48.520]  吸不吸引
[00:13:48.520 --> 00:13:51.360]  超超超級吸引
[00:13:51.360 --> 00:13:54.360]  因為一赦赫勒當時的shackle
[00:13:54.360 --> 00:13:58.680]  是11.3又是11.25又是11.4
[00:13:58.680 --> 00:14:02.000]  於是我給他中位數11.3克
[00:14:02.000 --> 00:14:08.680]  即是一赦赫勒已經是11.3克的銀了
[00:14:08.680 --> 00:14:11.000]  如果一千一百赦赫勒
[00:14:11.000 --> 00:14:14.600]  就是12.43公斤
[00:14:14.600 --> 00:14:15.640]  哇
[00:14:15.640 --> 00:14:22.200]  大概近28磅的銀
[00:14:22.200 --> 00:14:23.840]  嘩 拿不起來
[00:14:23.840 --> 00:14:25.480]  這樣就很重了
[00:14:25.480 --> 00:14:26.800]  12點多
[00:14:26.800 --> 00:14:28.880]  近13公斤
[00:14:28.880 --> 00:14:34.040]  嘩 如果有3個領袖
[00:14:34.040 --> 00:14:37.480]  就有40公斤的銀
[00:14:37.480 --> 00:14:38.120]  很多
[00:14:38.120 --> 00:14:40.080]  嘩 很有錢
[00:14:40.080 --> 00:14:42.400]  於是大莉拉出力了
[00:14:42.400 --> 00:14:45.000]  大莉拉對參選說
[00:14:45.000 --> 00:14:49.120]  「求你告訴我你為何有這麼大的力氣呢?」
[00:14:49.120 --> 00:14:52.720]  大莉拉真是一個很有趣的人
[00:14:52.720 --> 00:14:55.400]  可能是美女
[00:14:55.400 --> 00:14:57.600]  否則參選不會喜歡她
[00:14:57.600 --> 00:14:59.480]  推測應該是美女
[00:14:59.480 --> 00:15:02.840]  當然她有不同的眼光和嗜好
[00:15:02.840 --> 00:15:03.680]  不知道
[00:15:03.680 --> 00:15:05.400]  我也喜歡她
[00:15:05.400 --> 00:15:08.720]  但是她沒有什麼頭腦
[00:15:08.720 --> 00:15:10.400]  她直接問
[00:15:10.400 --> 00:15:16.280]  「求你告訴我你為何有這麼大的力氣呢?」
[00:15:16.280 --> 00:15:17.480]  然後
[00:15:17.480 --> 00:15:20.680]  「當用何法綑綁克制你?」
[00:15:20.680 --> 00:15:22.320]  這樣問也有的
[00:15:22.320 --> 00:15:23.640]  「哎呀 參選哥哥」
[00:15:23.640 --> 00:15:27.720]  「你為何有這麼大的力氣 用什麼辦法可以克制你?」
[00:15:27.720 --> 00:15:29.400]  這樣問也有的
[00:15:29.400 --> 00:15:32.760]  參選於是批評她
[00:15:32.760 --> 00:15:37.200]  「人若用七條未乾的青繩綑綁我」
[00:15:37.200 --> 00:15:40.600]  「我就像軟弱的別人一樣」
[00:15:40.600 --> 00:15:41.440]  很大力的
[00:15:41.440 --> 00:15:43.880]  不過如果有人用七條未乾
[00:15:43.880 --> 00:15:44.960]  即是新做起
[00:15:44.960 --> 00:15:47.400]  做繩的過程要讓它柔順一點
[00:15:47.400 --> 00:15:49.320]  用水浸著麻質
[00:15:49.320 --> 00:15:51.240]  弄了一條繩
[00:15:51.240 --> 00:15:54.320]  青繩即是新做的繩
[00:15:54.320 --> 00:15:56.800]  究竟是什麼不知道
[00:15:56.800 --> 00:15:59.240]  於是菲利士人首領聽到
[00:15:59.240 --> 00:16:03.520]  馬上就拿七條未乾的青繩來交給婦人
[00:16:03.520 --> 00:16:05.320]  還要交給婦人
[00:16:05.320 --> 00:16:07.480]  你用繩綁著參選
[00:16:07.480 --> 00:16:12.280]  你叫大莉拉綁參選也挺好笑
[00:16:12.280 --> 00:16:13.200]  怎麼綁得到?
[00:16:13.200 --> 00:16:14.480]  是你才綁得到
[00:16:14.480 --> 00:16:15.800]  根本我們不能靠近
[00:16:15.800 --> 00:16:17.640]  你用青繩綁著她跟我玩
[00:16:17.640 --> 00:16:22.160]  現在我用七條繩綁著你看你掉不掉
[00:16:22.160 --> 00:16:26.680]  那些人就預先埋伏在婦人的內室
[00:16:26.680 --> 00:16:28.520]  一早躲在裡面
[00:16:28.520 --> 00:16:31.440]  咦!這麼有趣
[00:16:31.440 --> 00:16:34.640]  預先埋伏在婦人的內室
[00:16:34.640 --> 00:16:39.520]  即是說參選出去或者回去
[00:16:39.520 --> 00:16:42.200]  然後再來找大莉拉的時候
[00:16:42.200 --> 00:16:44.720]  那些人先躲在她內室
[00:16:44.720 --> 00:16:47.280]  如果不是參選就根本在內室
[00:16:47.280 --> 00:16:52.040]  婦人說「參選啊,菲利士人來抓你啦」
[00:16:52.040 --> 00:16:54.240]  綁著她
[00:16:54.240 --> 00:16:56.480]  可能一見到參選來找她
[00:16:56.480 --> 00:16:58.840]  「等等,哥哥這麼久沒見
[00:16:58.840 --> 00:17:02.240]  我先玩玩找七條繩綁著她」
[00:17:02.240 --> 00:17:04.120]  未乾的青繩
[00:17:04.120 --> 00:17:07.400]  然後「哈哈哈哈,菲利士人來抓你啦」
[00:17:07.400 --> 00:17:10.800]  「來抓我?怎麼知道參選掙斷繩子
[00:17:10.800 --> 00:17:14.280]  如掙斷驚火的麻線一樣」
[00:17:14.280 --> 00:17:16.120]  根本不用力
[00:17:16.120 --> 00:17:19.040]  於是她的力氣的根由
[00:17:19.040 --> 00:17:20.840]  秘密原因
[00:17:20.840 --> 00:17:22.480]  那些人還是不知道
[00:17:22.480 --> 00:17:24.760]  唉!被她騙了
[00:17:24.760 --> 00:17:27.120]  可能又打死了那些人也說不定
[00:17:27.120 --> 00:17:29.360]  大莉拉對參選說
[00:17:29.360 --> 00:17:31.680]  「你騙我,向我說謊言
[00:17:31.680 --> 00:17:33.440]  現在求你告訴我
[00:17:33.440 --> 00:17:36.120]  用什麼辦法可以綁住你」
[00:17:36.120 --> 00:17:38.320]  真是有趣
[00:17:38.320 --> 00:17:41.280]  又直接問「我要綁住你」
[00:17:41.280 --> 00:17:43.000]  「你為什麼要綁住我」
[00:17:43.000 --> 00:17:45.800]  然後你見到那些人出來抓她
[00:17:45.800 --> 00:17:47.440]  即是她已經知道
[00:17:47.440 --> 00:17:51.960]  大莉拉跟她自己的菲利士族人是同黨
[00:17:51.960 --> 00:17:53.440]  說到明我要抓你
[00:17:53.440 --> 00:17:58.960]  為什麼參選會還會去跟她玩呢?
[00:17:58.960 --> 00:18:02.760]  所以我說參選自負
[00:18:02.760 --> 00:18:08.040]  一千幾百人都瞞不了我心理那幾個人
[00:18:08.040 --> 00:18:10.440]  我明知你是作弄我
[00:18:10.440 --> 00:18:11.920]  不過我喜歡你美女
[00:18:11.920 --> 00:18:15.320]  不過我明知你是幫他們作弄我
[00:18:15.320 --> 00:18:16.680]  不過我喜歡你美女
[00:18:16.680 --> 00:18:18.400]  所以我不怕
[00:18:18.400 --> 00:18:22.080]  就去你家探望你
[00:18:22.080 --> 00:18:23.600]  是否很自負?
[00:18:23.600 --> 00:18:25.600]  她知道這個人是這樣
[00:18:25.600 --> 00:18:27.600]  其實她很自我
[00:18:27.600 --> 00:18:30.960]  去外邦人的裏面
[00:18:30.960 --> 00:18:32.160]  我怕你
[00:18:32.160 --> 00:18:34.840]  又自我又自負
[00:18:34.840 --> 00:18:37.920]  於是第二次
[00:18:37.920 --> 00:18:39.720]  「你不要騙我
[00:18:39.720 --> 00:18:42.720]  你告訴我怎樣可以綁住你」
[00:18:42.720 --> 00:18:48.200]  如果用未有人使用過的新繩來綁我
[00:18:48.200 --> 00:18:50.440]  我就軟弱狀變一樣
[00:18:50.440 --> 00:18:51.880]  新繩
[00:18:51.880 --> 00:18:54.880]  於是大莉拉就用新繩綁住她
[00:18:54.880 --> 00:18:57.280]  「看看菲利士族人又來抓你啦」
[00:18:57.280 --> 00:18:58.600]  不知道是不是玩的
[00:18:58.600 --> 00:19:02.040]  其實又有人預先埋伏在室內
[00:19:02.040 --> 00:19:03.920]  一走出來參選
[00:19:03.920 --> 00:19:06.040]  非常的繩爭斷了
[00:19:06.040 --> 00:19:09.760]  如爭斷一條線一樣
[00:19:09.760 --> 00:19:12.160]  一條線不用出力
[00:19:12.160 --> 00:19:13.240]  繩就斷了
[00:19:13.240 --> 00:19:14.080]  嘩
